
[00:00:00.000 --> 00:00:03.440]  今天講到的題目是神棍末路
[00:05:21.300 --> 00:05:22.800]  當時的法律賽人
[00:05:22.800 --> 00:05:25.600]  拉比文士就覺得
[00:05:25.600 --> 00:05:27.000]  不是很清晰啊
[00:05:27.000 --> 00:05:28.700]  什麼叫做工作啊
[00:05:28.700 --> 00:05:30.700]  什麼叫做不是工作啊
[00:05:30.700 --> 00:05:32.300]  無論何功都不可作
[00:05:32.300 --> 00:05:33.000]  那是什麼意思啊
[00:05:33.000 --> 00:05:33.800]  是什麼可以做
[00:05:33.800 --> 00:05:34.800]  什麼不可以做
[00:05:34.800 --> 00:05:36.400]  不是很清晰啊
[00:05:36.400 --> 00:05:38.300]  於是他們就
[00:05:38.300 --> 00:05:39.200]  不是了
[00:05:39.200 --> 00:05:40.900]  我們將這一句話
[00:05:40.900 --> 00:05:42.900]  清晰化一些
[00:05:42.900 --> 00:05:43.800]  寫得很清楚
[00:05:43.800 --> 00:05:44.800]  哪些可以做
[00:05:44.800 --> 00:05:46.000]  哪些不可以做
[00:05:46.000 --> 00:05:49.900]  這樣百姓才可以遵守得到啊
[00:05:49.900 --> 00:05:52.300]  一路時間的推演
[00:05:52.300 --> 00:05:54.400]  到了耶穌的年代
[00:05:54.400 --> 00:05:55.600]  單是說
[00:05:55.600 --> 00:05:56.600]  在安息日
[00:05:56.600 --> 00:05:58.600]  不要做什麼事情呢
[00:05:58.600 --> 00:06:00.400]  法律賽人或者拉比文士
[00:06:00.400 --> 00:06:01.600]  就已經列舉了
[00:06:01.600 --> 00:06:05.600]  一千五百二十一個的事情
[00:06:05.600 --> 00:06:08.500]  在安息日是不可以做的
[00:06:08.500 --> 00:06:09.600]  例如呢
[00:06:09.600 --> 00:06:11.000]  在安息日的時候
[00:06:11.000 --> 00:06:13.700]  你不可以走超過某一個距離
[00:06:13.700 --> 00:06:15.600]  今天人們大概計算
[00:06:15.600 --> 00:06:16.800]  大概一公里左右
[00:06:16.800 --> 00:06:18.000]  你不要走超過一公里
[00:06:18.000 --> 00:06:20.000]  走過了的時候
[00:06:20.000 --> 00:06:21.900]  就是做了一會兒
[00:06:21.900 --> 00:06:24.900]  要做不好的事情
[00:06:24.900 --> 00:06:26.400]  以及你不可以
[00:06:26.400 --> 00:06:28.300]  拿一些太過重的外套
[00:06:28.300 --> 00:06:29.400]  為什麼這樣都不行呢
[00:06:29.400 --> 00:06:30.800]  因為太過重的外套的時候
[00:06:30.800 --> 00:06:32.400]  當你熱的時候會脫下來的
[00:06:32.400 --> 00:06:33.100]  脫下來的時候
[00:06:33.100 --> 00:06:34.600]  你就要拿著那個
[00:06:34.600 --> 00:06:35.900]  很重的外套
[00:06:35.900 --> 00:06:36.800]  你拿著那些重的東西
[00:06:36.800 --> 00:06:37.800]  不就是工作了
[00:06:37.800 --> 00:06:39.800]  不行
[00:06:39.800 --> 00:06:40.600]  另外
[00:06:40.600 --> 00:06:42.500]  如果你那些蒼蠅在那裡氣你的時候
[00:06:42.500 --> 00:06:43.400]  不要拍打它
[00:06:43.400 --> 00:06:44.600]  為什麼
[00:06:44.600 --> 00:06:46.600]  因為你拍它不就是工作了
[00:06:46.600 --> 00:06:47.900]  我們今天聽來說
[00:06:47.900 --> 00:06:50.800]  這些條例很荒謬啊
[00:06:50.800 --> 00:06:53.200]  但是對於當時的宗教領袖
[00:06:53.200 --> 00:06:54.300]  他們怎樣啊
[00:06:54.300 --> 00:06:55.900]  他們覺得這些規條
[00:06:55.900 --> 00:06:57.700]  真而重之
[00:06:57.700 --> 00:06:58.400]  為什麼
[00:06:58.400 --> 00:06:59.600]  因為這些條例
[00:06:59.600 --> 00:07:00.300]  他們覺得
[00:07:00.300 --> 00:07:02.700]  它將神的話語更清晰化
[00:07:02.700 --> 00:07:06.200]  更容易讓百姓來遵守
[00:07:06.200 --> 00:07:07.500]  以致
[00:07:07.500 --> 00:07:08.500]  百姓很清楚
[00:07:08.500 --> 00:07:09.700]  知道什麼做得到
[00:07:09.700 --> 00:07:12.000]  知道什麼不可以做
[00:07:12.000 --> 00:07:13.800]  大家覺得這個
[00:07:13.800 --> 00:07:15.900]  將條文具體化
[00:07:15.900 --> 00:07:17.200]  清晰化
[00:07:17.200 --> 00:07:18.400]  對還是不對
[00:07:18.400 --> 00:07:20.500]  好還是不好
[00:07:20.500 --> 00:07:22.300]  我們看一節的經文
[00:07:22.300 --> 00:07:25.100]  在《朕言書》那裡說
[00:07:25.100 --> 00:07:26.300]  他說神的言語
[00:07:26.300 --> 00:07:28.600]  句句都是念淨的
[00:07:28.600 --> 00:07:30.000]  投靠他的
[00:07:30.000 --> 00:07:32.100]  神就會使他們
[00:07:32.100 --> 00:07:34.500]  就會做他們的盾牌
[00:07:34.500 --> 00:07:36.500]  神的言語
[00:07:36.500 --> 00:07:37.600]  你
[00:07:37.600 --> 00:07:38.900]  不可添加
[00:07:38.900 --> 00:07:40.700]  恐怕神責備你
[00:07:40.700 --> 00:07:44.300]  你就顯為說謊言的
[00:07:44.300 --> 00:07:45.700]  也許
[00:07:45.700 --> 00:07:47.700]  當這幫人去將神的話語
[00:07:47.700 --> 00:07:48.700]  清晰化的時候
[00:07:48.700 --> 00:07:51.100]  動機可能是好的
[00:07:51.100 --> 00:07:52.900]  但問題就在於
[00:07:52.900 --> 00:07:54.400]  他們這樣做的時候
[00:07:54.400 --> 00:07:57.200]  就反而將他們自己人的說話
[00:07:57.200 --> 00:07:59.100]  取代了神的說話
[00:07:59.100 --> 00:08:01.000]  將人的遺傳
[00:08:01.000 --> 00:08:05.600]  取代了神的教導
[00:08:05.600 --> 00:08:07.000]  當人們去到宗教領袖
[00:08:07.000 --> 00:08:08.600]  打算聽神的話語的時候
[00:08:08.600 --> 00:08:10.500]  打算遵行神的教導的時候
[00:08:10.500 --> 00:08:13.300]  打算進入天國的時候
[00:08:13.300 --> 00:08:16.400]  原來實際上不是這樣發生的
[00:08:16.400 --> 00:08:18.300]  因為他們原來所遵行的
[00:08:18.300 --> 00:08:19.700]  只不過是人的教導
[00:08:19.700 --> 00:08:21.100]  人的遺傳
[00:08:21.100 --> 00:08:23.000]  數之不盡的規條
[00:08:23.000 --> 00:08:27.600]  都只不過是人定出來的規例
[00:08:27.600 --> 00:08:29.500]  這就是耶穌所說的
[00:08:29.500 --> 00:08:34.200]  他們把天國的門關了
[00:08:34.200 --> 00:08:34.900]  自己不進去
[00:08:34.900 --> 00:08:35.900]  正要進去給人
[00:08:35.900 --> 00:08:37.900]  他們也不容他們進去
[00:08:37.900 --> 00:08:39.500]  這句說話的意思
[00:08:39.500 --> 00:08:41.600]  就是在於這樣
[00:08:41.600 --> 00:08:42.200]  好了
[00:08:42.200 --> 00:08:43.600]  我們再看他們這幫人
[00:08:43.600 --> 00:08:45.500]  第二個所犯的錯誤
[00:08:45.500 --> 00:08:46.700]  經文裡面所說
[00:08:46.700 --> 00:08:48.600]  就是說什麼
[00:08:48.600 --> 00:08:53.100]  你們侵吞寡婦的家產
[00:08:53.100 --> 00:08:54.000]  就是說什麼
[00:08:54.000 --> 00:08:57.400]  就是他們欺負弱勢社群
[00:08:57.400 --> 00:08:59.400]  你說這是一個很嚴重的指控
[00:08:59.400 --> 00:09:02.500]  侵吞寡婦的家產
[00:09:02.500 --> 00:09:03.400]  究竟發生什麼事
[00:09:03.400 --> 00:09:07.800]  為什麼這幫人會侵吞寡婦的家產
[00:09:07.800 --> 00:09:10.300]  原來在那個年代
[00:09:10.300 --> 00:09:14.000]  當一個婦人
[00:09:14.000 --> 00:09:16.100]  她的丈夫離世之後
[00:09:16.100 --> 00:09:17.900]  當她變成寡婦之後
[00:09:17.900 --> 00:09:22.300]  她的財產很容易就會被人騙了
[00:09:22.300 --> 00:09:23.700]  或者搶了她等等
[00:09:23.700 --> 00:09:25.400]  所以當時的寡婦
[00:09:25.400 --> 00:09:29.300]  很多時候都會找當時的宗教領袖
[00:09:29.300 --> 00:09:32.400]  來替他們主持大局
[00:09:32.400 --> 00:09:33.900]  保護她的家產
[00:09:33.900 --> 00:09:38.200]  讓她的家產不會那麼容易被人拿走
[00:09:38.200 --> 00:09:41.100]  但是這幫宗教領袖
[00:09:41.100 --> 00:09:43.800]  他們是用諸般的藉口
[00:09:43.800 --> 00:09:50.700]  來一步一步侵吞佔據這個家產
[00:09:50.700 --> 00:09:52.200]  你沒有錢
[00:09:52.200 --> 00:09:55.800]  你用你的房子來提供一個
[00:09:55.800 --> 00:09:57.400]  當是一個支付我
[00:09:57.400 --> 00:10:01.000]  去為你保護財產的工作
[00:10:01.000 --> 00:10:02.700]  慢慢吃她的
[00:10:02.700 --> 00:10:03.400]  住她的
[00:10:03.400 --> 00:10:04.600]  洗她的
[00:10:04.600 --> 00:10:09.900]  就是這樣侵吞了寡婦的家產
[00:10:09.900 --> 00:10:10.700]  很明顯
[00:10:10.700 --> 00:10:14.200]  這幫人拿著宗教的原因
[00:10:14.200 --> 00:10:18.200]  謀取私人的利益
[00:10:18.200 --> 00:10:21.500]  就是我們所謂的以權謀私
[00:10:21.500 --> 00:10:24.100]  很明顯這幫人的行為表現
[00:10:24.100 --> 00:10:26.200]  就是神棍的表現
[00:10:26.200 --> 00:10:31.000]  我再看第三個他們所犯的錯誤
[00:10:31.000 --> 00:10:32.000]  主人所說
[00:10:32.000 --> 00:10:36.600]  這幫人假意做很長的禱告
[00:10:36.600 --> 00:10:37.800]  就是說什麼
[00:10:37.800 --> 00:10:39.800]  為什麼他們要做很長的禱告
[00:10:39.800 --> 00:10:44.200]  就是說他們想在人的面前表現得公義 敬虔
[00:10:44.200 --> 00:10:46.500]  不僅是做很長的禱告
[00:10:46.500 --> 00:10:48.500]  在其他的聖經裡都告訴我們
[00:10:48.500 --> 00:10:50.600]  這幫人禱告的時候喜歡怎麼樣
[00:10:50.600 --> 00:10:52.600]  喜歡站在十字路口
[00:10:52.600 --> 00:10:55.000]  會堂的多人的地方
[00:10:55.000 --> 00:10:57.500]  來往的地方去禱告
[00:10:57.500 --> 00:10:58.300]  為了什麼
[00:10:58.300 --> 00:11:00.000]  為了讓人看到他們
[00:11:00.000 --> 00:11:01.200]  看到他們禱告
[00:11:01.200 --> 00:11:04.200]  加上當他們禁食的時候
[00:11:04.200 --> 00:11:06.000]  嘩 真的是
[00:11:06.000 --> 00:11:08.000]  周三未到
[00:11:08.000 --> 00:11:10.300]  讓人知道他們很辛苦
[00:11:10.300 --> 00:11:13.200]  為神來禁食
[00:11:13.200 --> 00:11:14.600]  為什麼要這樣做
[00:11:14.600 --> 00:11:18.400]  為了讓人看到
[00:11:18.400 --> 00:11:20.300]  所以大家看得到
[00:11:20.300 --> 00:11:21.900]  宗教的行為
[00:11:21.900 --> 00:11:24.400]  包括祈禱 禁食
[00:11:24.400 --> 00:11:25.600]  在這幫法律出人
[00:11:25.600 --> 00:11:29.400]  在這幫民事的他們裡面
[00:11:29.400 --> 00:11:30.900]  將這些宗教的行為
[00:11:30.900 --> 00:11:33.400]  成為一個好像做大龍鳳一樣
[00:11:33.400 --> 00:11:35.000]  為了什麼
[00:11:35.000 --> 00:11:37.400]  為了讓其他人
[00:11:37.400 --> 00:11:39.300]  來看到他們的敬虔
[00:11:39.300 --> 00:11:42.000]  看到他們的公義
[00:11:42.000 --> 00:11:43.200]  為什麼要這樣做
[00:11:43.200 --> 00:11:43.900]  很明顯
[00:11:43.900 --> 00:11:45.100]  得到個人的利益
[00:11:45.100 --> 00:11:46.100]  那些什麼利益
[00:11:46.100 --> 00:11:47.600]  可能是得到別人的尊重
[00:11:47.600 --> 00:11:51.300]  可能是吸引到別人的仿效
[00:11:51.300 --> 00:11:53.000]  別人的讚美
[00:11:53.000 --> 00:11:54.400]  是不是
[00:11:54.400 --> 00:11:55.500]  也許
[00:11:55.500 --> 00:11:56.500]  他們真的可以得到
[00:11:56.500 --> 00:11:58.800]  他們真的想得到的
[00:11:58.800 --> 00:12:01.000]  但是主要是要講得很清楚
[00:12:01.000 --> 00:12:06.300]  他們已經得了他們的賞賜
[00:12:06.300 --> 00:12:07.500]  地上的賞賜
[00:12:07.500 --> 00:12:08.700]  但是同一個時間
[00:12:08.700 --> 00:12:10.800]  他們卻失去了天上
[00:12:10.800 --> 00:12:13.900]  天上父神為他們預備的獎賞
[00:12:13.900 --> 00:12:17.500]  所以頂尖門我們需要很清楚
[00:12:17.500 --> 00:12:19.700]  能夠分辨到什麼是短暫
[00:12:19.700 --> 00:12:20.600]  什麼是永恆
[00:12:20.600 --> 00:12:21.800]  什麼是會扭壞
[00:12:21.800 --> 00:12:22.900]  什麼是不會扭壞
[00:12:22.900 --> 00:12:24.200]  什麼是地上的財產
[00:12:24.200 --> 00:12:26.100]  什麼是天上的產業
[00:12:26.100 --> 00:12:27.500]  我們要分得清楚
[00:12:27.500 --> 00:12:29.600]  不要因小失大
[00:12:29.600 --> 00:12:35.700]  我們需要追求心靈裡面的福分
[00:12:35.700 --> 00:12:37.700]  外面的需要
[00:12:37.700 --> 00:12:42.500]  神必定會添加給我們
[00:12:42.500 --> 00:12:44.900]  雖然我們都沒有知道
[00:12:44.900 --> 00:12:46.500]  這一幫人的錯在哪裡
[00:12:46.500 --> 00:12:48.800]  他們的偽善在哪裡
[00:12:48.800 --> 00:12:49.700]  但是大家有沒有想過
[00:12:49.700 --> 00:12:51.300]  其實在當時來說
[00:12:51.300 --> 00:12:53.500]  未必很清楚
[00:12:53.500 --> 00:12:54.500]  我有時候在想
[00:12:54.500 --> 00:12:57.000]  如果我能夠進入時光隧道
[00:12:57.000 --> 00:12:58.600]  回到那個年代
[00:12:58.600 --> 00:13:00.200]  然後做一個街頭訪問
[00:13:00.200 --> 00:13:02.000]  訪問一下這一幫法律賽人
[00:13:02.000 --> 00:13:02.900]  這一幫民事
[00:13:02.900 --> 00:13:04.300]  跟他們問一問
[00:13:04.300 --> 00:13:07.800]  究竟你同不同意耶穌責備你的地方
[00:13:07.800 --> 00:13:11.000]  你覺得耶穌責備你的地方
[00:13:11.000 --> 00:13:12.900]  對還是不對呢
[00:13:12.900 --> 00:13:20.400]  你猜他們會怎麼回答
[00:13:20.400 --> 00:13:21.400]  我一點都不會驚奇
[00:13:21.400 --> 00:13:23.100]  如果他們說
[00:13:23.100 --> 00:13:25.400]  當然我們是對的
[00:13:25.400 --> 00:13:26.900]  一直以來
[00:13:26.900 --> 00:13:30.200]  會堂和聖殿都是這樣運作的
[00:13:30.200 --> 00:13:31.300]  一直以來
[00:13:31.300 --> 00:13:33.000]  法律賽人和民事
[00:13:33.000 --> 00:13:35.200]  都是這樣帶領百姓的
[00:13:35.200 --> 00:13:36.100]  一直以來
[00:13:36.100 --> 00:13:39.600]  人的遺傳都是這樣被持守的
[00:13:39.600 --> 00:13:45.200]  這個耶穌 這個雅納撒勒小鎮的小木匠耶穌
[00:13:45.200 --> 00:13:46.600]  他算老幾
[00:13:46.600 --> 00:13:47.600]  為什麼走到這裡
[00:13:47.600 --> 00:13:50.900]  可以推翻我們一直以來所持守的東西
[00:13:50.900 --> 00:13:53.900]  我們千萬不可以讓他搞亂世界
[00:13:53.900 --> 00:13:56.300]  讓他搞到天下大亂
[00:13:56.300 --> 00:13:58.600]  我們一定要持守
[00:13:58.600 --> 00:14:05.700]  我們這個一直以來所建立的宗教體系
[00:14:05.700 --> 00:14:07.400]  其實大家聽下去的時候
[00:14:07.400 --> 00:14:15.600]  這就是正正早期教會被逼迫的原因
[00:14:15.600 --> 00:14:19.100]  如果我們看回早期教會使徒行政
[00:14:19.100 --> 00:14:20.700]  當保羅和其他的使徒
[00:14:20.700 --> 00:14:22.500]  一直四圍去傳福音
[00:14:22.500 --> 00:14:24.400]  去建立教會的時候
[00:14:24.400 --> 00:14:25.600]  聖經告訴他們
[00:14:25.600 --> 00:14:27.200]  那不信的猶太人
[00:14:27.200 --> 00:14:29.100]  心裡窒道 妒忌
[00:14:29.100 --> 00:14:32.700]  招聚了一些污俠之眾
[00:14:32.700 --> 00:14:34.200]  要將保羅 西拉
[00:14:34.200 --> 00:14:36.700]  帶到百姓那裡
[00:14:36.700 --> 00:14:39.100]  然後就哭著說
[00:14:39.100 --> 00:14:43.400]  這一幫人是搞亂天下的
[00:14:43.400 --> 00:14:44.900]  這一幫人
[00:14:44.900 --> 00:14:48.800]  這個保羅就好像瘟疫一樣
[00:14:48.800 --> 00:14:51.400]  他鼓動普天下
[00:14:51.400 --> 00:14:54.900]  所有的猶太人生亂
[00:14:54.900 --> 00:15:01.000]  而且這幫人是納撒勒教黨裡面的頭目
[00:15:01.000 --> 00:15:04.100]  他們連聖殿都想污衊
[00:15:04.100 --> 00:15:07.400]  但是如果我們單是抽離這兩節經文來看
[00:15:07.400 --> 00:15:09.800]  其實他們所說的都挺有道理的
[00:15:09.800 --> 00:15:10.600]  你想象一下
[00:15:10.600 --> 00:15:12.400]  有個人跑去搞亂天下
[00:15:12.400 --> 00:15:13.200]  還怎麼樣?
[00:15:13.200 --> 00:15:14.500]  不僅是搞亂天下
[00:15:14.500 --> 00:15:15.500]  他還怎麼樣?
[00:15:15.500 --> 00:15:19.400]  污衊聖殿
[00:15:19.400 --> 00:15:20.500]  我想大家留意的就是
[00:15:20.500 --> 00:15:25.500]  其實神棍的危險很多時候就在於
[00:15:25.500 --> 00:15:28.600]  不容易分辨的
[00:15:28.600 --> 00:15:30.900]  不會有神棍在額頭寫著
[00:15:30.900 --> 00:15:33.000]  我是神棍
[00:15:33.000 --> 00:15:34.900]  不會這樣的
[00:15:34.900 --> 00:15:35.400]  當然了
[00:15:35.400 --> 00:15:36.800]  如果有一些很明顯的
[00:15:36.800 --> 00:15:38.500]  騙財騙色的
[00:15:38.500 --> 00:15:42.000]  你很快就會分辨得到這些是神棍
[00:15:42.000 --> 00:15:43.300]  但是如果我們想追求
[00:15:43.300 --> 00:15:45.700]  我們想得到的只不過是一些
[00:15:45.700 --> 00:15:49.100]  眼並不容易看得到的東西
[00:15:49.100 --> 00:15:51.100]  譬如只不過是滿足他的自我
[00:15:51.100 --> 00:15:53.700]  譬如只不過是想獲得別人的認同
[00:15:53.700 --> 00:15:54.500]  別人的讚賞
[00:15:54.500 --> 00:15:55.400]  別人的許可
[00:15:55.400 --> 00:15:59.300]  他想得到的權力、名譽、地位等等
[00:15:59.300 --> 00:16:02.000]  這些都不容易察覺的
[00:16:02.000 --> 00:16:03.800]  說到底
[00:16:03.800 --> 00:16:06.300]  你不可以因為一個基督徒
[00:16:06.300 --> 00:16:07.400]  他有權力
[00:16:07.400 --> 00:16:09.600]  有受到別人的讚賞
[00:16:09.600 --> 00:16:11.800]  或者有財富等等
[00:16:11.800 --> 00:16:13.400]  你就說他是一個神棍
[00:16:13.400 --> 00:16:16.000]  是不行的
[00:16:16.000 --> 00:16:17.500]  畢竟
[00:16:17.500 --> 00:16:19.300]  有錢人當中
[00:16:19.300 --> 00:16:22.100]  都可以有好的基督徒
[00:16:22.100 --> 00:16:23.300]  畢竟
[00:16:23.300 --> 00:16:24.900]  窮的基督徒
[00:16:24.900 --> 00:16:29.900]  都有很多是很差的基督徒
[00:16:29.900 --> 00:16:32.100]  舉一個很簡單的例子
[00:16:32.100 --> 00:16:34.300]  使徒保羅
[00:16:34.300 --> 00:16:36.100]  使徒保羅
[00:16:36.100 --> 00:16:43.100]  他有很大的屬靈的權柄
[00:16:43.100 --> 00:16:48.800]  他也有能力去施行神蹟
[00:16:48.800 --> 00:16:57.300]  他也有很好的教會領袖的聲譽
[00:16:57.300 --> 00:16:59.300]  他有這些
[00:16:59.300 --> 00:17:01.000]  我們可不可以說
[00:17:01.000 --> 00:17:03.700]  使徒保羅是一個神棍呢
