
[00:00:00.000 --> 00:00:03.420]  《士司記》第四章第五章
[00:03:15.140 --> 00:03:16.860]  現在八隻烏鬼上身
[00:03:16.860 --> 00:03:19.380]  你想想他的情形是否更加的慘
[00:03:19.380 --> 00:03:22.700]  比以前慘得多多聲
[00:03:22.700 --> 00:03:25.060]  以色列人都是一樣
[00:03:25.060 --> 00:03:27.780]  當士師在的時候
[00:03:27.780 --> 00:03:31.260]  就帶領他們去除偶像
[00:03:31.260 --> 00:03:34.060]  但他們沒有一個真正敬拜神的心
[00:03:34.060 --> 00:03:36.460]  他們沒有一個真正內心的改變
[00:03:36.460 --> 00:03:38.860]  所以到士師死了之後
[00:03:38.860 --> 00:03:39.780]  他們又怎樣?
[00:03:39.780 --> 00:03:41.760]  又回去主媒惡行
[00:03:41.760 --> 00:03:43.560]  又去拜過偶像
[00:03:43.560 --> 00:03:47.260]  就是因為他們沒有一個內心的改變
[00:03:47.260 --> 00:03:50.460]  以致他們會每況愈下
[00:03:50.460 --> 00:03:53.860]  我說他們每一個的循環是愈來愈差
[00:03:53.860 --> 00:03:57.560]  就好像七隻惡鬼上身一樣
[00:03:57.560 --> 00:04:00.460]  《馬太福音》的十二章
[00:04:00.460 --> 00:04:05.660]  今天的經文講到下鎖王爺賓
[00:04:05.660 --> 00:04:08.260]  嘉南是有很多城的
[00:04:08.260 --> 00:04:10.460]  每個城都有王來統治
[00:04:10.460 --> 00:04:14.060]  在約書亞記的十二章告訴我們
[00:04:14.060 --> 00:04:17.460]  「爺賓就是下鎖城的王」
[00:04:17.460 --> 00:04:20.160]  又有很多人罵聖經
[00:04:20.160 --> 00:04:21.260]  咦?
[00:04:21.260 --> 00:04:23.260]  下鎖王爺賓
[00:04:23.260 --> 00:04:27.160]  不是在約書亞記的時候出現過的?
[00:04:27.160 --> 00:04:29.760]  去到《士師記》還有爺賓?
[00:04:29.760 --> 00:04:31.560]  爺賓多少歲?
[00:04:31.560 --> 00:04:33.460]  長命八歲?
[00:04:33.460 --> 00:04:36.660]  其實爺賓這個名字什麼意思?
[00:04:36.660 --> 00:04:38.360]  就好像希律
[00:04:38.360 --> 00:04:40.160]  就好像蓋薩
[00:04:40.160 --> 00:04:42.460]  是王的名稱
[00:04:42.460 --> 00:04:45.660]  所以有很多的希律和蓋薩
[00:04:45.660 --> 00:04:48.560]  也有很多的爺賓王
[00:04:48.560 --> 00:04:50.060]  在聖經裡面
[00:04:50.060 --> 00:04:54.660]  也叫他做「嘉南王士師記」的四章二節
[00:04:54.660 --> 00:05:00.260]  也有可能他就是嘉南的群王之首
[00:05:00.260 --> 00:05:03.860]  在約書亞記的十一章告訴我們
[00:05:03.860 --> 00:05:06.460]  他燒毀了下鎖城
[00:05:06.460 --> 00:05:10.660]  但是嘉南人重建了這一座城
[00:05:10.660 --> 00:05:13.360]  使得他更加強盛
[00:05:13.360 --> 00:05:15.060]  稍後我們會看到
[00:05:15.060 --> 00:05:17.260]  居然有十萬的大軍
[00:05:17.260 --> 00:05:20.460]  有九百輛戰車
[00:05:20.460 --> 00:05:22.960]  爺賓應該是掌權的
[00:05:22.960 --> 00:05:24.060]  但是很有趣
[00:05:24.060 --> 00:05:26.960]  當你讀《士師記》的第五章
[00:05:26.960 --> 00:05:28.660]  「底波拉之歌」
[00:05:28.660 --> 00:05:30.660]  爺賓的名字是沒有提到
[00:05:30.660 --> 00:05:33.460]  反而是提了西西拉將軍
[00:05:33.460 --> 00:05:37.360]  所以給人一個錯覺就是西西拉才是掌權
[00:05:37.360 --> 00:05:41.960]  其實爺賓才是嘉南人的王
[00:05:41.960 --> 00:05:44.860]  在《士師記》的五章六節到八節說
[00:05:44.860 --> 00:05:49.460]  以色列人被嘉南人來統治他們的痛苦
[00:05:49.460 --> 00:05:51.460]  甚至是沒有一支矛
[00:05:51.460 --> 00:05:53.060]  甚至是沒有一個盾牌
[00:05:53.060 --> 00:05:57.360]  完全的武器都被充公了
[00:05:57.360 --> 00:06:02.160]  這樣的背景就開始了第三個循環
[00:06:02.160 --> 00:06:05.560]  我也說過在《士師記》是有七個循環
[00:06:05.560 --> 00:06:08.260]  他們就向神來呼求
[00:06:08.260 --> 00:06:11.760]  但是這個不是一個認罪悔改的呼求
[00:06:11.760 --> 00:06:14.560]  這個是他們在痛苦當中
[00:06:14.560 --> 00:06:17.660]  向神來求救
[00:06:17.660 --> 00:06:21.160]  如果以色列人真正認罪悔改的話
[00:06:21.160 --> 00:06:24.460]  神不單止是帶領他們脫離肉身
[00:06:24.460 --> 00:06:26.860]  脫離敵人的捆綁
[00:06:26.860 --> 00:06:30.660]  也會帶領他們脫離罪的捆綁
[00:06:30.660 --> 00:06:35.760]  脫離敵人和肉身的捆綁是很短暫的
[00:06:35.760 --> 00:06:40.560]  但是脫離罪的捆綁才能夠得到長遠
[00:06:40.560 --> 00:06:43.660]  以色列人的問題就是我剛才所說的
[00:06:43.660 --> 00:06:46.460]  他們沒有一個真正內心的改變
[00:06:46.460 --> 00:06:50.560]  他們沒有一個真正認罪悔改的心
[00:06:50.560 --> 00:06:52.660]  大衛就不同了
[00:06:52.660 --> 00:06:54.960]  下一年我們就會說大衛
[00:06:54.960 --> 00:06:56.360]  再下一年
[00:06:56.360 --> 00:06:59.160]  下一年我們先說薩姆二傳
[00:06:59.160 --> 00:07:01.660]  再下一年才會說大衛的故事
[00:07:01.660 --> 00:07:05.460]  大衛其實是一個很懂得懺悔的人
[00:07:05.460 --> 00:07:08.960]  你說大衛有沒有做錯事?絕對有
[00:07:08.960 --> 00:07:09.860]  他是一個罪人
[00:07:09.860 --> 00:07:11.960]  他甚至犯了很大的罪
[00:07:11.960 --> 00:07:13.760]  他是殺人
[00:07:13.760 --> 00:07:16.460]  他是犯了姦淫
[00:07:16.460 --> 00:07:19.760]  但是他是一個很懂得認罪悔改的人
[00:07:19.760 --> 00:07:21.560]  他很懂得懺悔的人
[00:07:21.560 --> 00:07:23.960]  他犯了罪就回到神那裡
[00:07:23.960 --> 00:07:26.360]  來求神來寬恕他
[00:07:26.360 --> 00:07:28.760]  真正有內心的改變
[00:07:28.760 --> 00:07:31.960]  在處事篇的第五十一篇第十節大衛說
[00:07:31.960 --> 00:07:36.060]  神求你為我做清潔的心
[00:07:36.060 --> 00:07:39.560]  使我裡面重新有正直的靈
[00:07:39.560 --> 00:07:41.960]  這個是真正的悔改
[00:07:41.960 --> 00:07:46.860]  這個是為神所喜悅的
[00:07:46.860 --> 00:07:50.160]  人民向神來呼求神就怎樣?
[00:07:50.160 --> 00:07:52.060]  興起一位士司
[00:07:52.060 --> 00:07:55.960]  這一位就是女士司底波拉
[00:07:55.960 --> 00:07:58.260]  她的名字底波拉的意思就是
[00:07:58.260 --> 00:08:00.260]  蜜蜂的意思
[00:08:00.260 --> 00:08:03.860]  猶太人覺得蜜蜂是很有智慧的
[00:08:03.860 --> 00:08:09.860]  所以底波拉是一個很有智慧的女士司
[00:08:09.860 --> 00:08:14.460]  相信神興起一位女士司給以色列人
[00:08:14.460 --> 00:08:19.360]  是令到他們很謙卑的一個經驗
[00:08:19.360 --> 00:08:20.660]  為什麼我這樣說?
[00:08:20.660 --> 00:08:23.460]  因為以色列人是重男輕女
[00:08:23.460 --> 00:08:28.460]  他們很希望神會興起一個男人來帶領自己
[00:08:28.460 --> 00:08:32.660]  但是神就興起了女士司底波拉
[00:08:32.660 --> 00:08:36.860]  令我想起這個就好像二塞亞書的三章十二節
[00:08:36.860 --> 00:08:43.260]  「至於我的百姓,孩童欺壓他們,婦女核管他們」
[00:08:43.260 --> 00:08:46.760]  這裡不是說弟弟與弟弟的問題
[00:08:46.760 --> 00:08:49.960]  不是說以色列的弟弟出現問題
[00:08:49.960 --> 00:08:53.360]  這裡說以色列的大人
[00:08:53.360 --> 00:08:57.260]  他們其實屬靈的景況好像小孩一樣
[00:08:57.260 --> 00:09:00.560]  他們需要婦女來核管
[00:09:00.560 --> 00:09:04.860]  這就是以塞亞書三章十二節的經文
[00:09:04.860 --> 00:09:11.460]  所以我們看到這對以色列人來說是一個謙卑的經驗
[00:09:11.460 --> 00:09:15.360]  在《士司記》第四章第五章
[00:09:15.360 --> 00:09:17.960]  出現了一個大綱
[00:09:17.960 --> 00:09:21.460]  一共有三點有三個部份
[00:09:21.460 --> 00:09:24.360]  第一是底波拉的勇氣
[00:09:24.360 --> 00:09:28.060]  第二點是底波拉的忠誠
[00:09:28.060 --> 00:09:31.060]  他的忠誠分開三個層面
[00:09:31.060 --> 00:09:34.360]  第一是對神的忠誠
[00:09:34.360 --> 00:09:36.360]  首先是對神
[00:09:36.360 --> 00:09:38.860]  其次是對家庭
[00:09:38.860 --> 00:09:41.360]  第三才是對國家
[00:09:41.360 --> 00:09:46.860]  這個次序在《聖經》裡面絕對符合聖經的教導
[00:09:46.860 --> 00:09:49.260]  首先我們要向著神
[00:09:49.260 --> 00:09:52.460]  然後你要弄好你的家庭
[00:09:52.460 --> 00:09:54.960]  提摩太前書的三章
[00:09:54.960 --> 00:09:56.060]  提多書的一章
[00:09:56.060 --> 00:09:58.660]  講到教會領袖要怎樣
[00:09:58.660 --> 00:10:00.960]  先管好自己的家庭
[00:10:00.960 --> 00:10:06.660]  然後才能夠做一個好的教會的長執
[00:10:06.660 --> 00:10:12.860]  然後第三才是對國家的忠誠
[00:10:12.860 --> 00:10:15.360]  除了勇氣、忠誠
[00:10:15.360 --> 00:10:19.060]  第三是底波拉的信心
[00:10:19.060 --> 00:10:21.760]  我們看到這裡就很不簡單了
[00:10:21.760 --> 00:10:25.060]  底波拉的信心是一面倒是向著神
[00:10:25.060 --> 00:10:26.660]  在三方面
[00:10:26.660 --> 00:10:28.560]  他相信神的話語
[00:10:28.560 --> 00:10:30.660]  他相信神的主意
[00:10:30.660 --> 00:10:35.160]  他也相信神的應許
[00:10:35.160 --> 00:10:38.160]  我們先講講底波拉的勇氣
[00:10:38.160 --> 00:10:41.360]  勇氣先講不是什麼
[00:10:41.360 --> 00:10:43.460]  很多人就拍胸口
[00:10:43.460 --> 00:10:45.360]  我怕都沒有怕過
[00:10:45.360 --> 00:10:48.260]  其實就怕到半死
[00:10:48.260 --> 00:10:51.660]  不是說你拍胸口自己說自己不怕
[00:10:51.660 --> 00:10:52.960]  勇氣是什麼
[00:10:52.960 --> 00:10:55.660]  勇氣是當你很害怕的時候
[00:10:55.660 --> 00:10:57.060]  你能夠依靠神
[00:10:57.060 --> 00:10:58.760]  這個就是勇氣
[00:10:58.760 --> 00:10:59.860]  不是說不怕
[00:10:59.860 --> 00:11:01.760]  但是你依靠神
[00:11:01.760 --> 00:11:06.260]  底波拉他是面對敵人的大軍
[00:11:06.260 --> 00:11:09.560]  他要非常大的勇氣
[00:11:09.560 --> 00:11:12.660]  如果你有齊一切的裝備
[00:11:12.660 --> 00:11:14.060]  敵人十萬大軍
[00:11:14.060 --> 00:11:15.360]  你有二十萬
[00:11:15.360 --> 00:11:16.460]  你說我不怕
[00:11:16.460 --> 00:11:18.360]  這個也不是勇氣
[00:11:18.360 --> 00:11:21.560]  你是依賴這些資源
[00:11:21.560 --> 00:11:24.960]  但是真正的勇氣是依賴神
[00:11:24.960 --> 00:11:26.360]  你看看底波拉
[00:11:26.360 --> 00:11:28.860]  他的資源是沒有什麼的
[00:11:28.860 --> 00:11:30.460]  他只有一萬的軍隊
[00:11:30.460 --> 00:11:32.160]  敵人是十萬
[00:11:32.160 --> 00:11:34.460]  還有九百輛的戰車
[00:11:34.460 --> 00:11:37.460]  完全是靠著向神的信心
[00:11:37.460 --> 00:11:40.460]  這個才是真正的勇敢
[00:11:40.460 --> 00:11:42.760]  今時今日我們都是一樣
[00:11:42.760 --> 00:11:44.860]  我們的敵人是誰
[00:11:44.860 --> 00:11:46.260]  是撒旦
[00:11:46.260 --> 00:11:48.660]  撒旦比我們強很多
[00:11:48.660 --> 00:11:51.960]  撒旦時刻遍地遊行
[00:11:51.960 --> 00:11:53.360]  聖經告訴我們
[00:11:53.360 --> 00:11:56.660]  他是要尋找吞吃人
[00:11:56.660 --> 00:11:58.360]  是很可怕的
[00:11:58.360 --> 00:12:01.860]  所以我們需要清醒、警惕、勇敢
[00:12:01.860 --> 00:12:04.760]  因為撒旦實在是很厲害
[00:12:04.760 --> 00:12:07.260]  我們跟撒旦是沒得鬥的
[00:12:07.260 --> 00:12:08.660]  在《術語聖經》裡面
[00:12:08.660 --> 00:12:10.360]  尤大書的第九節
[00:12:10.360 --> 00:12:13.360]  因為尤大書只有一章的經文
[00:12:13.360 --> 00:12:16.460]  經文說天使長米加納
[00:12:16.460 --> 00:12:19.060]  我們今天受洗的就是米加納
[00:12:19.060 --> 00:12:21.860]  米加納就是天使長
[00:12:21.860 --> 00:12:24.060]  天使長是很大力量的
[00:12:24.060 --> 00:12:26.360]  是天使的領袖
[00:12:26.360 --> 00:12:28.060]  尚且他見到撒旦
[00:12:28.060 --> 00:12:29.060]  他怎樣?
[00:12:29.060 --> 00:12:32.460]  他說他不敢來毀謗撒旦
[00:12:32.460 --> 00:12:36.260]  他只是說用主來責備你
[00:12:36.260 --> 00:12:39.260]  他是依靠神的能力來責備撒旦
[00:12:39.260 --> 00:12:42.460]  他尚且不敢來毀謗撒旦
[00:12:42.460 --> 00:12:45.460]  可以見到撒旦是多麼厲害
[00:12:45.460 --> 00:12:47.060]  但是不用怕
[00:12:47.060 --> 00:12:49.560]  撒旦永遠是不夠神
[00:12:49.560 --> 00:12:51.660]  不是神的對手
[00:12:51.660 --> 00:12:52.860]  為什麼?
[00:12:52.860 --> 00:12:55.060]  因為神是創造者
[00:12:55.060 --> 00:12:57.260]  撒旦是被造之物
[00:12:57.260 --> 00:12:59.660]  根本是不同等級的
[00:12:59.660 --> 00:13:02.260]  撒旦絕對不是神的敵手
[00:13:02.260 --> 00:13:06.060]  所以我們一定要靠著神
[00:13:06.060 --> 00:13:07.760]  來勝過撒旦
[00:13:07.760 --> 00:13:10.860]  而不是靠我們自己的能力
[00:13:10.860 --> 00:13:13.660]  但有件事我要提醒大家
[00:13:13.660 --> 00:13:16.660]  在聖經裡面講得很清楚
[00:13:16.660 --> 00:13:19.160]  每一個真正是神的兒女
[00:13:19.160 --> 00:13:21.360]  撒旦一定會攻擊
[00:13:21.360 --> 00:13:23.060]  這是一個應許
[00:13:23.060 --> 00:13:25.360]  是聖經裡面的應許
[00:13:25.360 --> 00:13:26.560]  你說沒有這樣的事
[00:13:26.560 --> 00:13:28.060]  我風平浪靜
[00:13:28.060 --> 00:13:30.360]  我也不知道多麼開心
[00:13:30.360 --> 00:13:33.360]  你要監察一下你自己的信心
[00:13:33.360 --> 00:13:35.060]  如果你真的覺得
[00:13:35.060 --> 00:13:39.460]  撒旦完全不攻擊你的話
[00:13:39.460 --> 00:13:43.460]  除了底波拉的勇氣
[00:13:43.460 --> 00:13:47.160]  第二點我們講底波拉的忠誠
[00:13:47.160 --> 00:13:48.860]  我剛才也講過
[00:13:48.860 --> 00:13:51.360]  他的忠誠是分開三個層面
[00:13:51.360 --> 00:13:53.760]  而且是很有層次的
[00:13:53.760 --> 00:13:57.060]  首先他是對神來的忠誠
[00:13:57.060 --> 00:13:58.960]  在《士詩記》的四章四節
[00:13:58.960 --> 00:14:01.060]  有一位女先知
[00:14:01.060 --> 00:14:02.560]  名叫底波拉
[00:14:02.560 --> 00:14:04.560]  是拉比多的妻
[00:14:04.560 --> 00:14:07.760]  當時作以色列的士詩
[00:14:07.760 --> 00:14:10.560]  底波拉不單止是士詩
[00:14:10.560 --> 00:14:12.660]  他也是先知
[00:14:12.660 --> 00:14:15.760]  在聖經裡面有很多女先知
[00:14:15.760 --> 00:14:18.960]  記不記得摩西的姐姐米利暗
[00:14:18.960 --> 00:14:20.960]  聖經說她是一位女先知
[00:14:20.960 --> 00:14:23.860]  《出愛及記》的十五章二十節
[00:14:23.860 --> 00:14:26.260]  還有約亞西的時期
[00:14:26.260 --> 00:14:28.860]  有女先知阿勒大
[00:14:28.860 --> 00:14:32.160]  聶王幾夏的二十二章十四節
[00:14:32.160 --> 00:14:37.760]  還有諾亞底尼希米記的六章十四節
[00:14:37.760 --> 00:14:40.360]  新約是亞娜女先知
[00:14:40.360 --> 00:14:42.360]  路加福音的二章
[00:14:42.360 --> 00:14:44.960]  還有肥利的四個女兒
[00:14:44.960 --> 00:14:47.360]  她們都能夠講預言
[00:14:47.360 --> 00:14:49.360]  先知是什麼意思?
[00:14:49.360 --> 00:14:51.060]  先知的意思就是
[00:14:51.060 --> 00:14:53.960]  神和人之間的中間人
[00:14:53.960 --> 00:14:57.760]  是將神的話語傳達給人
[00:14:57.760 --> 00:14:59.560]  所以也是這個原因
[00:14:59.560 --> 00:15:01.860]  我說現在已經沒有先知了
[00:15:01.860 --> 00:15:02.960]  為什麼?
[00:15:02.960 --> 00:15:07.660]  因為我們已經全部有神的話語在我們手上
[00:15:07.660 --> 00:15:10.860]  我們不需要有新的啟示
[00:15:10.860 --> 00:15:11.960]  沒有新的啟示
[00:15:11.960 --> 00:15:12.760]  不是不需要
[00:15:12.760 --> 00:15:14.460]  而是沒有新的啟示
[00:15:14.460 --> 00:15:18.760]  聖經的正典已經關閉了
[00:15:18.760 --> 00:15:22.460]  但是有很多的神學家都會說
[00:15:22.460 --> 00:15:24.160]  還有先知
[00:15:24.160 --> 00:15:27.460]  因為他們給先知的定義就是發言人
[00:15:27.460 --> 00:15:30.160]  他們會說還有發言人
[00:15:30.160 --> 00:15:32.460]  也有使徒,使徒是什麼?
[00:15:32.460 --> 00:15:34.160]  被差派出去
[00:15:34.160 --> 00:15:37.160]  還有人繼續被差派出去
[00:15:37.160 --> 00:15:38.760]  但是如果我們這麼說
[00:15:38.760 --> 00:15:45.260]  就將這兩個職責的重要性大大貶低了
[00:15:45.260 --> 00:15:49.160]  每個人有話說的發言人都是先知
[00:15:49.160 --> 00:15:53.060]  每個被差派出去的都說是使徒
[00:15:53.060 --> 00:15:56.360]  但是你說不是,是被神差派出去
[00:15:56.360 --> 00:15:59.460]  每個人都說自己是被神差派出去的
[00:15:59.460 --> 00:16:01.260]  稍後我們就會見到
[00:16:01.260 --> 00:16:06.460]  真正先知和使徒在聖經裡面的定義是什麼
[00:16:06.460 --> 00:16:08.860]  我們先說先知
[00:16:08.860 --> 00:16:13.260]  在《新明記》第十八章二十至二十二節
[00:16:13.260 --> 00:16:15.260]  摩西怎麼說?
[00:16:15.260 --> 00:16:18.960]  他說先知是托耶和華的名說話
[00:16:18.960 --> 00:16:20.960]  所說的若不成就
[00:16:20.960 --> 00:16:22.360]  也無效驗
[00:16:22.360 --> 00:16:25.960]  這就是耶和華所未曾吩咐的
[00:16:25.960 --> 00:16:28.060]  是那先知擅自說的
[00:16:28.060 --> 00:16:29.960]  你不要怕他
[00:16:29.960 --> 00:16:33.060]  你回到《新明記》的十八章二十節
[00:16:33.060 --> 00:16:34.860]  你會見到
[00:16:34.860 --> 00:16:38.360]  先知說了不成就會怎樣?
[00:16:38.360 --> 00:16:39.960]  死罪來的
[00:16:39.960 --> 00:16:43.860]  所以你不要下巴輕輕說自己是先知
[00:16:43.860 --> 00:16:46.460]  因為如果你說不成就的話
[00:16:46.460 --> 00:16:49.160]  分分鐘連命都沒有了
[00:16:49.160 --> 00:16:51.260]  使徒呢?
[00:16:51.260 --> 00:16:55.760]  是保羅自己給使徒的一個定義
[00:16:55.760 --> 00:16:59.460]  哥林多前書的九章一節經文說什麼?
[00:16:59.460 --> 00:17:04.260]  是要見過復活的主才是使徒
[00:17:04.260 --> 00:17:06.660]  使徒是見過復活的主
[00:17:06.660 --> 00:17:10.660]  所以我們見到這兩個職責現在是沒有
[00:17:10.660 --> 00:17:12.860]  有人會說
[00:17:12.860 --> 00:17:17.760]  先知就是現在我們還有人能夠傳達神的話語
[00:17:17.760 --> 00:17:19.660]  所以繼續有先知
[00:17:19.660 --> 00:17:22.160]  我們繼續有人被差派出去
[00:17:22.160 --> 00:17:24.060]  所以繼續有使徒
[00:17:24.060 --> 00:17:28.160]  但是你看回爾弗所書的四章十一節說什麼?
[00:17:28.160 --> 00:17:31.860]  他所賜的有使徒有先知
[00:17:31.860 --> 00:17:36.260]  有傳福音的有牧師有教師
[00:17:36.260 --> 00:17:38.260]  所以我們見到
[00:17:38.260 --> 00:17:42.360]  現在傳福音被差派出去的是什麼人?
[00:17:42.360 --> 00:17:43.960]  傳福音的人
[00:17:43.960 --> 00:17:48.460]  現在傳達神的話語是牧師和教師
[00:17:48.460 --> 00:17:52.160]  如果你說使徒和先知是一模一樣的
[00:17:52.160 --> 00:17:54.260]  完全是redundant
[00:17:54.260 --> 00:17:56.660]  完全是重複了
[00:17:56.660 --> 00:17:59.960]  所以其實保羅這裡說得很簡單
[00:17:59.960 --> 00:18:02.960]  以前是有使徒和先知
[00:18:02.960 --> 00:18:08.660]  現在是傳福音的有牧師有教師
[00:18:08.660 --> 00:18:13.060]  我說底波拉對神是忠誠
[00:18:13.060 --> 00:18:15.260]  從哪裡能夠見得到?
[00:18:15.260 --> 00:18:19.060]  就是從底波拉之歌我們能夠見得到
[00:18:19.060 --> 00:18:24.360]  在《史詩記》的第五章講到底波拉之歌
[00:18:24.360 --> 00:18:26.360]  逢親以色列人
[00:18:26.360 --> 00:18:29.360]  當他們想慶祝一個特別的場合
[00:18:29.360 --> 00:18:31.760]  一個特別的聖典的時候
[00:18:31.760 --> 00:18:32.860]  他們會怎樣?
[00:18:32.860 --> 00:18:35.560]  他們會唱詩歌
[00:18:35.560 --> 00:18:40.060]  用歌來表達自己的意思
[00:18:40.060 --> 00:18:43.960]  如果他們將發生的事寫在歷史書上
[00:18:43.960 --> 00:18:46.060]  很容易就忘記了
[00:18:46.060 --> 00:18:49.660]  不是每個人會記得歷史書裡面的事
[00:18:49.660 --> 00:18:52.460]  也不是每個人那麼有興趣
[00:18:52.460 --> 00:18:56.860]  但是如果你將它寫成一首動聽的詩歌
[00:18:56.860 --> 00:18:57.960]  就不同了
[00:18:57.960 --> 00:18:59.660]  每個人都會去唱
[00:18:59.660 --> 00:19:01.560]  唱著唱著就唱上癮了
[00:19:01.560 --> 00:19:03.760]  一路就會流傳下來
[00:19:03.760 --> 00:19:05.960]  所以我們見到在聖經裡面
[00:19:05.960 --> 00:19:08.660]  很多時都會有很多的詩歌
[00:19:08.660 --> 00:19:10.960]  例如《出開及記》的第十五章
[00:19:10.960 --> 00:19:12.760]  和《新命記》的三十二章
[00:19:12.760 --> 00:19:14.760]  都是摩西的詩歌
[00:19:14.760 --> 00:19:16.560]  《出開及記》的十五章就是說
[00:19:16.560 --> 00:19:19.760]  神怎樣帶領以色列人出開及
[00:19:19.760 --> 00:19:21.660]  《新命記》的三十二章就是說
[00:19:21.660 --> 00:19:24.560]  神怎樣帶領以色列人在雪旷野
[00:19:24.560 --> 00:19:26.760]  進入迦蘭地
[00:19:26.760 --> 00:19:28.360]  還有呢
[00:19:28.360 --> 00:19:32.360]  《煞務》以下的一章是大衛的哀歌
[00:19:32.360 --> 00:19:34.660]  還有詩篇的十八篇
[00:19:34.660 --> 00:19:37.360]  就是大衛紀念神
[00:19:37.360 --> 00:19:41.160]  怎樣救贖他脫離掃羅的手
