
[00:00:00.000 --> 00:00:02.000]  看節目我們一同禱告
[00:04:06.360 --> 00:04:09.360]  你說這些只是風俗習慣
[00:04:09.360 --> 00:04:13.360]  在政治政壇上
[00:04:13.360 --> 00:04:14.360]  更加見到很多事情
[00:04:14.360 --> 00:04:16.360]  真是莫名其妙
[00:04:16.360 --> 00:04:17.360]  你都不知道怎麼辦
[00:04:17.360 --> 00:04:18.360]  我也不知道怎麼辦
[00:04:18.360 --> 00:04:21.360]  所以當門徒們在那裏
[00:04:21.360 --> 00:04:22.360]  沒有盼望
[00:04:22.360 --> 00:04:24.360]  疑幻疑真的時候
[00:04:24.360 --> 00:04:26.360]  耶穌就離開了他們
[00:04:26.360 --> 00:04:29.360]  但應許他們
[00:04:29.360 --> 00:04:30.360]  你在耶路撒冷等
[00:04:30.360 --> 00:04:31.360]  等什麼?
[00:04:31.360 --> 00:04:32.360]  等聖靈
[00:04:32.360 --> 00:04:35.360]  當聖靈降臨在你身上的時候
[00:04:35.360 --> 00:04:38.360]  這個聖靈有一個很大的改變
[00:04:38.360 --> 00:04:41.360]  要將你這個這麼現實的生命
[00:04:41.360 --> 00:04:43.360]  這麼暫短的生命
[00:04:43.360 --> 00:04:44.360]  要告訴你
[00:04:44.360 --> 00:04:45.360]  有一個永恆的生命
[00:04:46.360 --> 00:04:47.360]  你說而已
[00:04:47.360 --> 00:04:48.360]  示範給我看看
[00:04:48.360 --> 00:04:50.360]  耶穌那四十天就示範給你看
[00:04:50.360 --> 00:04:54.360]  人是會復活的
[00:04:54.360 --> 00:04:57.360]  這個身體
[00:04:57.360 --> 00:04:59.360]  頂尖會有一天
[00:04:59.360 --> 00:05:02.360]  我不是說你,是說我
[00:05:02.360 --> 00:05:05.360]  是會腐化的
[00:05:05.360 --> 00:05:07.360]  如果真的不化
[00:05:07.360 --> 00:05:09.360]  還要去火化的
[00:05:09.360 --> 00:05:13.360]  我們教會有姊妹葬在基督教墳場
[00:05:13.360 --> 00:05:15.360]  我看日子應該十年了
[00:05:15.360 --> 00:05:17.360]  七年要執骨還沒化
[00:05:17.360 --> 00:05:20.360]  一次通知,兩次通知,第三次通知
[00:05:20.360 --> 00:05:22.360]  還不化就要火化
[00:05:22.360 --> 00:05:25.360]  你不化就要火化
[00:05:25.360 --> 00:05:28.360]  這個身體會改變
[00:05:28.360 --> 00:05:29.360]  那怎麼辦?
[00:05:29.360 --> 00:05:32.360]  因為我們因信耶穌
[00:05:32.360 --> 00:05:34.360]  有了永生的確據
[00:05:34.360 --> 00:05:37.360]  這個永生的確據到底是什麼事情?
[00:05:37.360 --> 00:05:39.360]  原來這個身體會改變
[00:05:39.360 --> 00:05:41.360]  經過死亡進入那個永恆裡面
[00:05:41.360 --> 00:05:42.360]  那個永恆的生命
[00:05:42.360 --> 00:05:44.360]  昔日耶穌基督在地上的時候
[00:05:44.360 --> 00:05:48.360]  曾經顯現過給門徒看
[00:05:48.360 --> 00:05:50.360]  那五百多人看
[00:05:50.360 --> 00:05:53.360]  原來復活之後是這樣的
[00:05:53.360 --> 00:05:57.360]  當耶穌未復活之前
[00:05:57.360 --> 00:05:59.360]  曾經在登山的時候
[00:05:59.360 --> 00:06:02.360]  顯現給彼得約翰雅各看
[00:06:02.360 --> 00:06:03.360]  告訴他
[00:06:03.360 --> 00:06:06.360]  除了耶穌可以有榮耀的身體之外
[00:06:06.360 --> 00:06:09.360]  人也可以有榮耀的身體
[00:06:09.360 --> 00:06:11.360]  誰?
[00:06:11.360 --> 00:06:12.360]  摩西、伊利亞
[00:06:14.360 --> 00:06:16.360]  如果你不是耶穌
[00:06:16.360 --> 00:06:18.360]  你也是摩西、伊利亞吧?
[00:06:18.360 --> 00:06:21.360]  也是人引肉身出來的
[00:06:21.360 --> 00:06:22.360]  會改變的
[00:06:22.360 --> 00:06:26.360]  這個彼得在山頂上認出
[00:06:26.360 --> 00:06:28.360]  這是摩西、這是伊利亞
[00:06:28.360 --> 00:06:30.360]  你用理性去想一想
[00:06:30.360 --> 00:06:31.360]  怎麼認呢?
[00:06:31.360 --> 00:06:32.360]  我告訴你
[00:06:32.360 --> 00:06:36.360]  我把大衛和蘇羅給你頂
[00:06:36.360 --> 00:06:38.360]  你也認不出大衛和蘇羅
[00:06:38.360 --> 00:06:40.360]  認不認得?
[00:06:43.360 --> 00:06:44.360]  所以弟兄姊妹
[00:06:44.360 --> 00:06:47.360]  那個認再不是你的視網膜去認
[00:06:47.360 --> 00:06:49.360]  不是你的眼球去認
[00:06:49.360 --> 00:06:52.360]  是裡面一個屬靈的眼睛去看
[00:06:52.360 --> 00:06:55.360]  我認得出你們
[00:06:55.360 --> 00:06:56.360]  你認得出我
[00:06:56.360 --> 00:06:57.360]  不是用這雙眼睛
[00:06:57.360 --> 00:07:00.360]  因為你現在看到我的頭髮是白的
[00:07:00.360 --> 00:07:04.360]  我以前的學生認得出我的頭髮是黑的
[00:07:04.360 --> 00:07:07.360]  這人的頭髮是白還是黑?
[00:07:07.360 --> 00:07:12.360]  有人說不是白不是黑不是灰是銀
[00:07:14.360 --> 00:07:15.360]  讓我高興一下
[00:07:15.360 --> 00:07:20.360]  銀色裡面有永恆的生命
[00:07:20.360 --> 00:07:21.360]  有個提法
[00:07:21.360 --> 00:07:24.360]  今天充滿了問題的世界裡面
[00:07:24.360 --> 00:07:26.360]  你說需不需要解救?
[00:07:26.360 --> 00:07:29.360]  為什麼?
[00:07:29.360 --> 00:07:31.360]  他們需要good news
[00:07:31.360 --> 00:07:32.360]  需要福音
[00:07:32.360 --> 00:07:34.360]  請問什麼是福音?
[00:07:34.360 --> 00:07:39.360]  如果耶穌來是可以除困
[00:07:40.360 --> 00:07:43.360]  二千年前除困的事
[00:07:43.360 --> 00:07:46.360]  今天與你何干?
[00:07:46.360 --> 00:07:50.360]  那天二千年前關乎猶太人的事情的時候
[00:07:50.360 --> 00:07:54.360]  今天是很多關乎世界的事與你何干?
[00:07:54.360 --> 00:07:56.360]  這個福音如果只是對一部分人
[00:07:56.360 --> 00:07:57.360]  對一小撮人
[00:07:57.360 --> 00:07:58.360]  對一段時間的人的時候
[00:07:58.360 --> 00:08:00.360]  這個就不是福音
[00:08:00.360 --> 00:08:02.360]  什麼是福音?
[00:08:02.360 --> 00:08:04.360]  所以弟兄姊妹我們不要誤解福音
[00:08:04.360 --> 00:08:07.360]  在羅馬書第一章十六節
[00:08:08.360 --> 00:08:10.360]  在神大能的方式
[00:08:10.360 --> 00:08:16.360]  將救恩給了那些持續信靠祂的人
[00:08:16.360 --> 00:08:19.360]  聖經是用字用得很好
[00:08:19.360 --> 00:08:23.360]  是要不斷信靠祂
[00:08:23.360 --> 00:08:25.360]  Keep on trust
[00:08:25.360 --> 00:08:27.360]  不是信一次
[00:08:27.360 --> 00:08:29.360]  記好耶穌就選你
[00:08:29.360 --> 00:08:30.360]  No
[00:08:30.360 --> 00:08:32.360]  你一信就要信到底
[00:08:32.360 --> 00:08:33.360]  信到底
[00:08:33.360 --> 00:08:36.360]  如果沒有這個信
[00:08:36.360 --> 00:08:39.360]  你沒有辦法得到這個完備的救恩
[00:08:39.360 --> 00:08:43.360]  而這個是神大能的方式
[00:08:43.360 --> 00:08:45.360]  透過這個信息告訴你
[00:08:45.360 --> 00:08:48.360]  有些聖經裏面反映了
[00:08:48.360 --> 00:08:52.360]  這是一個神很特別特殊的消息
[00:08:52.360 --> 00:08:54.360]  告訴你
[00:08:54.360 --> 00:08:56.360]  神那個大能的計劃
[00:08:56.360 --> 00:09:02.360]  將那些本來死在罪惡過犯裏的人
[00:09:02.360 --> 00:09:04.360]  叫他們重新活過來
[00:09:04.360 --> 00:09:06.360]  這個活過來
[00:09:06.360 --> 00:09:12.360]  有些近似昔日伊甸園神造物的時候
[00:09:12.360 --> 00:09:13.360]  做了人
[00:09:13.360 --> 00:09:14.360]  用塵土做人
[00:09:14.360 --> 00:09:16.360]  但是向他吹一口氣
[00:09:16.360 --> 00:09:19.360]  使他成為有靈的活人
[00:09:19.360 --> 00:09:20.360]  留心這些字句
[00:09:20.360 --> 00:09:23.360]  有些人是行動的
[00:09:23.360 --> 00:09:24.360]  活的
[00:09:24.360 --> 00:09:25.360]  不過他沒有靈在裏面
[00:09:25.360 --> 00:09:27.360]  他就沒有永遠
[00:09:27.360 --> 00:09:29.360]  我們有靈
[00:09:29.360 --> 00:09:31.360]  是有永遠的
[00:09:31.360 --> 00:09:33.360]  所以福音是神的大能
[00:09:34.360 --> 00:09:36.360]  凡是願意信靠祂的
[00:09:36.360 --> 00:09:38.360]  不斷信靠祂的人
[00:09:38.360 --> 00:09:40.360]  得到這個救贖的恩典
[00:09:40.360 --> 00:09:43.360]  所以這個福音也是一個恩典
[00:09:43.360 --> 00:09:45.360]  第二件事
[00:09:45.360 --> 00:09:48.360]  這個福音是甚麼呢
[00:09:48.360 --> 00:09:49.360]  這個福音
[00:09:49.360 --> 00:09:51.360]  不是單單告訴一些人聽
[00:09:51.360 --> 00:09:53.360]  某時某地的人聽
[00:09:53.360 --> 00:09:54.360]  或者你個人聽
[00:09:54.360 --> 00:09:56.360]  你有需要嗎
[00:09:56.360 --> 00:09:57.360]  給你滿足一下
[00:09:57.360 --> 00:09:58.360]  No
[00:09:58.360 --> 00:10:00.360]  你的福音
[00:10:00.360 --> 00:10:02.360]  在啟示錄第十四章第六第七節
[00:10:03.360 --> 00:10:04.360]  聖經這樣記載
[00:10:04.360 --> 00:10:06.360]  他說我有看到另外一位天使
[00:10:06.360 --> 00:10:07.360]  在空中
[00:10:07.360 --> 00:10:09.360]  有永遠的福音
[00:10:09.360 --> 00:10:12.360]  福音是永遠的
[00:10:12.360 --> 00:10:13.360]  不是一段時間的
[00:10:13.360 --> 00:10:15.360]  而且是給甚麼呢
[00:10:15.360 --> 00:10:17.360]  給所有地上的人
[00:10:17.360 --> 00:10:19.360]  各國
[00:10:19.360 --> 00:10:20.360]  各族
[00:10:20.360 --> 00:10:21.360]  各方
[00:10:21.360 --> 00:10:22.360]  各民
[00:10:22.360 --> 00:10:24.360]  他怕你不醒覺
[00:10:24.360 --> 00:10:26.360]  所以隔了四次隔
[00:10:26.360 --> 00:10:28.360]  每一個人
[00:10:28.360 --> 00:10:31.360]  只要是神所做的人
[00:10:31.360 --> 00:10:34.360]  他都可以得到這個永遠的福音
[00:10:34.360 --> 00:10:36.360]  但是聽著
[00:10:36.360 --> 00:10:37.360]  當時
[00:10:37.360 --> 00:10:39.360]  這個宣告的時候
[00:10:39.360 --> 00:10:40.360]  這個福音是說甚麼呢
[00:10:40.360 --> 00:10:41.360]  第七節
[00:10:41.360 --> 00:10:45.360]  他說應當敬畏神
[00:10:45.360 --> 00:10:48.360]  永耀歸給他
[00:10:48.360 --> 00:10:50.360]  因為他是
[00:10:50.360 --> 00:10:53.360]  最後他說應當敬拜
[00:10:53.360 --> 00:10:56.360]  所以真正的福音
[00:10:56.360 --> 00:10:58.360]  不是給一小撮人
[00:10:58.360 --> 00:10:59.360]  一個人
[00:10:59.360 --> 00:11:01.360]  你得益
[00:11:01.360 --> 00:11:02.360]  你得幫助
[00:11:02.360 --> 00:11:03.360]  得解困
[00:11:03.360 --> 00:11:04.360]  不是
[00:11:04.360 --> 00:11:05.360]  那個核心
[00:11:05.360 --> 00:11:08.360]  對接受者來說
[00:11:08.360 --> 00:11:10.360]  是他自己為主
[00:11:10.360 --> 00:11:12.360]  但對神整個福音系統來說
[00:11:12.360 --> 00:11:14.360]  從他的出發點來說
[00:11:14.360 --> 00:11:16.360]  是以他做中心
[00:11:16.360 --> 00:11:19.360]  真正的福音宣告的時候
[00:11:19.360 --> 00:11:21.360]  人要敬畏他
[00:11:21.360 --> 00:11:24.360]  再不是你自己個人得不得益
[00:11:24.360 --> 00:11:26.360]  真正的福音宣告的時候
[00:11:26.360 --> 00:11:28.360]  是要人榮耀他
[00:11:28.360 --> 00:11:29.360]  你明白
[00:11:29.360 --> 00:11:30.360]  為甚麼
[00:11:30.360 --> 00:11:31.360]  聖經說
[00:11:31.360 --> 00:11:32.360]  世人都犯了罪
[00:11:32.360 --> 00:11:34.360]  規缺了神的榮耀
[00:11:34.360 --> 00:11:36.360]  當福音臨到人的時候
[00:11:36.360 --> 00:11:38.360]  這個榮耀就歸給神
[00:11:38.360 --> 00:11:40.360]  還有一件事
[00:11:40.360 --> 00:11:41.360]  得到救恩的人
[00:11:41.360 --> 00:11:42.360]  他應該怎樣
[00:11:42.360 --> 00:11:44.360]  應當敬拜他
[00:11:44.360 --> 00:11:47.360]  第七節
[00:11:47.360 --> 00:11:48.360]  我們回來教會聚會
[00:11:48.360 --> 00:11:49.360]  崇拜敬拜
[00:11:49.360 --> 00:11:51.360]  不是可有可無
[00:11:51.360 --> 00:11:54.360]  不是來看電影
[00:11:54.360 --> 00:11:56.360]  參加一個音樂會
[00:11:57.360 --> 00:11:58.360]  參加音樂會
[00:11:58.360 --> 00:11:59.360]  你都會準時的
[00:11:59.360 --> 00:12:01.360]  看電影
[00:12:01.360 --> 00:12:03.360]  你都不會一半才入場的
[00:12:03.360 --> 00:12:05.360]  是不是
[00:12:05.360 --> 00:12:06.360]  但你敬拜
[00:12:06.360 --> 00:12:07.360]  可不可以這樣
[00:12:07.360 --> 00:12:10.360]  你自己反省
[00:12:10.360 --> 00:12:14.360]  你參加莊重的典禮
[00:12:14.360 --> 00:12:16.360]  你都會適當的打扮
[00:12:16.360 --> 00:12:17.360]  是不是
[00:12:17.360 --> 00:12:21.360]  但如果你來敬拜神的時候
[00:12:21.360 --> 00:12:24.360]  可以這樣敬拜嗎
[00:12:25.360 --> 00:12:27.360]  可以不準備
[00:12:27.360 --> 00:12:31.360]  所以你看到福音
[00:12:31.360 --> 00:12:32.360]  不要只是說
[00:12:32.360 --> 00:12:33.360]  說給人聽
[00:12:33.360 --> 00:12:35.360]  你信耶穌得永生
[00:12:35.360 --> 00:12:36.360]  這些太簡化了
[00:12:36.360 --> 00:12:38.360]  好像快餐式一樣東西
[00:12:38.360 --> 00:12:40.360]  不是快餐不好
[00:12:40.360 --> 00:12:41.360]  都需要的
[00:12:41.360 --> 00:12:43.360]  不過經常這樣聽
[00:12:43.360 --> 00:12:44.360]  經常這樣吃
[00:12:44.360 --> 00:12:45.360]  是沒有益處的
[00:12:45.360 --> 00:12:47.360]  真正的福音
[00:12:47.360 --> 00:12:49.360]  敬畏神
[00:12:49.360 --> 00:12:50.360]  榮耀神
[00:12:50.360 --> 00:12:53.360]  敬拜神
[00:12:54.360 --> 00:12:55.360]  而這個福音
[00:12:55.360 --> 00:12:56.360]  不是暫時
[00:12:56.360 --> 00:12:57.360]  不是會改變的
[00:12:57.360 --> 00:12:59.360]  第三件事
[00:12:59.360 --> 00:13:02.360]  福音是關乎所有的人
[00:13:02.360 --> 00:13:04.360]  剛才說萬國萬民萬族
[00:13:04.360 --> 00:13:06.360]  其實耶穌降生的時候
[00:13:06.360 --> 00:13:08.360]  天使已經宣告過一次
[00:13:08.360 --> 00:13:10.360]  前後呼應
[00:13:10.360 --> 00:13:12.360]  路加福音第二章第十節
[00:13:12.360 --> 00:13:15.360]  我報給你們大喜的訊息
[00:13:15.360 --> 00:13:17.360]  是關乎什麼
[00:13:17.360 --> 00:13:19.360]  萬民的
[00:13:19.360 --> 00:13:21.360]  弟兄姊妹
[00:13:21.360 --> 00:13:22.360]  因此
[00:13:23.360 --> 00:13:26.360]  每一個蒙召蒙恩的人
[00:13:26.360 --> 00:13:28.360]  不要忘記
[00:13:28.360 --> 00:13:30.360]  你的蒙召蒙恩
[00:13:30.360 --> 00:13:34.360]  是要使別人都得福
[00:13:34.360 --> 00:13:37.360]  亞伯拉罕蒙召的時候
[00:13:37.360 --> 00:13:39.360]  上帝向他應許
[00:13:39.360 --> 00:13:41.360]  論福我要賜大福給你
[00:13:41.360 --> 00:13:43.360]  和你的後裔
[00:13:43.360 --> 00:13:45.360]  不過下面接著說
[00:13:45.360 --> 00:13:48.360]  萬國也因你的後裔而得福
[00:13:48.360 --> 00:13:51.360]  所以當
[00:13:52.360 --> 00:13:53.360]  他的子民
[00:13:53.360 --> 00:13:54.360]  亞伯拉罕的後裔
[00:13:54.360 --> 00:13:57.360]  不能夠將福音告訴別人的時候
[00:13:57.360 --> 00:13:59.360]  神自己親自來做
[00:13:59.360 --> 00:14:00.360]  道成肉身
[00:14:00.360 --> 00:14:02.360]  你承受這件事情
[00:14:02.360 --> 00:14:04.360]  因此耶穌在地上的時候
[00:14:04.360 --> 00:14:05.360]  曾經的節期大聲宣告
[00:14:05.360 --> 00:14:08.360]  人若渴了可以到我借你來
[00:14:08.360 --> 00:14:09.360]  接著聖經這樣說
[00:14:09.360 --> 00:14:11.360]  信我的人
[00:14:11.360 --> 00:14:15.360]  必從他腹中流出活水的江河
[00:14:15.360 --> 00:14:17.360]  這段文字看來好像無厘頭
[00:14:17.360 --> 00:14:19.360]  我口渴來喝水而已
[00:14:20.360 --> 00:14:22.360]  稍後我的肚子流出很多水
[00:14:22.360 --> 00:14:23.360]  你以為要開刀嗎?
[00:14:23.360 --> 00:14:26.360]  你明白嗎?
[00:14:26.360 --> 00:14:29.360]  你口渴不是因為喝了就飽足
[00:14:29.360 --> 00:14:33.360]  應該說人若渴了可以到我借你來
[00:14:33.360 --> 00:14:35.360]  這些活水喝到你不喝
[00:14:35.360 --> 00:14:37.360]  不是
[00:14:37.360 --> 00:14:40.360]  他說你信我
[00:14:40.360 --> 00:14:44.360]  你肯信耶穌的人
[00:14:44.360 --> 00:14:48.360]  上帝要使你成為一個活水的江河
[00:14:49.360 --> 00:14:50.360]  什麼意思?
[00:14:50.360 --> 00:14:53.360]  使其他人都可以在這裡
[00:14:53.360 --> 00:14:56.360]  分享到神的福氣與恩典
[00:14:56.360 --> 00:14:58.360]  所謂福音
[00:14:58.360 --> 00:15:00.360]  不只是對聽的人一個好消息
[00:15:00.360 --> 00:15:02.360]  這個消息是一個救恩
[00:15:02.360 --> 00:15:05.360]  也顯出神的本身
[00:15:05.360 --> 00:15:07.360]  神的寬恕
[00:15:07.360 --> 00:15:08.360]  神的恩典
[00:15:08.360 --> 00:15:09.360]  神的慈愛
[00:15:09.360 --> 00:15:10.360]  神的憐憫
[00:15:10.360 --> 00:15:12.360]  和神的節能
[00:15:12.360 --> 00:15:14.360]  也可以簡潔來說
[00:15:14.360 --> 00:15:17.360]  是神本身的流露
[00:15:17.360 --> 00:15:20.360]  這個流露最大的彰顯
[00:15:20.360 --> 00:15:22.360]  就是當耶穌基督到誠肉身的時候
[00:15:22.360 --> 00:15:24.360]  顯示出這個救恩
[00:15:24.360 --> 00:15:26.360]  對聽的人來說
[00:15:26.360 --> 00:15:27.360]  這是福音
[00:15:27.360 --> 00:15:28.360]  使人不激處
[00:15:28.360 --> 00:15:30.360]  是神的恩典
[00:15:30.360 --> 00:15:31.360]  很主動地
[00:15:31.360 --> 00:15:33.360]  無條件地
[00:15:33.360 --> 00:15:37.360]  施予那些不配得
[00:15:37.360 --> 00:15:40.360]  不值得得的人
[00:15:40.360 --> 00:15:42.360]  這是恩典
[00:15:42.360 --> 00:15:43.360]  這是救恩
[00:15:43.360 --> 00:15:44.360]  這是福音
[00:15:45.360 --> 00:15:48.360]  記得浪子比喻的故事嗎?
[00:15:48.360 --> 00:15:52.360]  這個兒子很聰明
[00:15:52.360 --> 00:15:55.360]  他知道所有權利在哪裡
[00:15:55.360 --> 00:15:58.360]  因此當他爸爸沒死之前
[00:15:58.360 --> 00:16:01.360]  其實他不是擔心將來分不到
[00:16:01.360 --> 00:16:03.360]  不過他想自把自為早一點
[00:16:03.360 --> 00:16:05.360]  所以跟老爸說
[00:16:05.360 --> 00:16:06.360]  給我應該得的
[00:16:06.360 --> 00:16:08.360]  所以兒子看到
[00:16:08.360 --> 00:16:09.360]  我應得的
[00:16:09.360 --> 00:16:11.360]  兒子的爸爸也說
[00:16:11.360 --> 00:16:13.360]  你應得我就給你
[00:16:14.360 --> 00:16:15.360]  拿到應得的
[00:16:15.360 --> 00:16:17.360]  他放蕩
[00:16:17.360 --> 00:16:18.360]  結果
[00:16:18.360 --> 00:16:20.360]  什麼都沒有了
[00:16:20.360 --> 00:16:22.360]  到他醒悟過來的時候
[00:16:22.360 --> 00:16:24.360]  這個字很有意思
[00:16:24.360 --> 00:16:25.360]  什麼叫醒悟?
[00:16:25.360 --> 00:16:27.360]  就是以前是蒙查查做人
[00:16:27.360 --> 00:16:28.360]  現在清醒了
[00:16:28.360 --> 00:16:32.360]  多少弟兄姊妹
[00:16:32.360 --> 00:16:34.360]  你覺得以前是蒙查查做人?
[00:16:34.360 --> 00:16:35.360]  舉手
[00:16:35.360 --> 00:16:37.360]  這麼少人是蒙查查
[00:16:37.360 --> 00:16:38.360]  你們很精明
[00:16:38.360 --> 00:16:41.360]  你們真的很精明
[00:16:42.360 --> 00:16:44.360]  所以舊恩復恩對你們來說
