
[00:00:00.000 --> 00:00:02.360]  我們一同低頭再一次祈禱
[00:04:08.120 --> 00:04:09.840]  教會
[00:04:09.840 --> 00:04:11.520]  今天這段經文
[00:04:11.520 --> 00:04:14.840]  來到一個很新的階段
[00:04:14.840 --> 00:04:17.800]  一個很突破性的階段
[00:04:17.800 --> 00:04:18.880]  你回想起來
[00:04:18.880 --> 00:04:20.360]  應該不是上個星期
[00:04:20.360 --> 00:04:21.840]  應該是再前一個星期
[00:04:21.840 --> 00:04:24.680]  其實一直在講的經文是在講什麼呢?
[00:04:24.680 --> 00:04:27.360]  在講有一個試題犯
[00:04:27.360 --> 00:04:29.280]  試題犯他殉道
[00:04:29.280 --> 00:04:31.000]  有一個叫素羅的人
[00:04:31.000 --> 00:04:32.400]  他逼迫教會
[00:04:32.400 --> 00:04:35.000]  他信了主
[00:04:35.000 --> 00:04:38.080]  今天這段經文的接著那一段
[00:04:38.080 --> 00:04:39.680]  下個星期會講到的
[00:04:39.680 --> 00:04:41.360]  十章第一節講到什麼?
[00:04:41.360 --> 00:04:44.560]  有一個外邦人叫做哥尼劉
[00:04:44.560 --> 00:04:47.000]  他信了耶穌
[00:04:47.000 --> 00:04:47.920]  但是今天
[00:04:47.920 --> 00:04:50.600]  剛才大家一起讀的那段經文
[00:04:50.600 --> 00:04:52.280]  你會發現很特別嗎?
[00:04:52.280 --> 00:04:53.880]  裡面講到的是什麼呢?
[00:04:53.880 --> 00:04:55.600]  是一個神蹟
[00:04:55.600 --> 00:04:58.000]  是有兩個神蹟
[00:04:58.000 --> 00:05:00.560]  在這麼重要的時刻裡面
[00:05:00.560 --> 00:05:04.320]  故意去寄述下來
[00:05:04.320 --> 00:05:06.880]  我看聖經就會問
[00:05:06.880 --> 00:05:10.480]  為什麼到了這麼緊張的時刻
[00:05:10.480 --> 00:05:13.680]  突然間寄出兩個神蹟呢?
[00:05:13.680 --> 00:05:14.760]  弟兄姊妹
[00:05:14.760 --> 00:05:16.600]  當你看到這一段聖經的時候
[00:05:16.600 --> 00:05:19.200]  你會不會也同樣有這個問題呢?
[00:05:19.200 --> 00:05:21.320]  在這個時候是不是應該寄一下
[00:05:21.320 --> 00:05:23.520]  講一下外邦人的生活習慣
[00:05:23.520 --> 00:05:25.040]  起居飲食、言談舉止
[00:05:25.040 --> 00:05:26.600]  以致去傳福音的時候
[00:05:26.600 --> 00:05:28.560]  你也知道怎麼跟他講話
[00:05:28.560 --> 00:05:31.560]  但是在這個時候講兩個神蹟
[00:05:31.560 --> 00:05:33.000]  是不是很特別呢?
[00:05:33.000 --> 00:05:35.080]  所以我們真的要了解一下
[00:05:35.080 --> 00:05:37.480]  究竟經文裡面所講的
[00:05:37.480 --> 00:05:39.520]  有什麼特別的意思
[00:05:39.520 --> 00:05:41.400]  所以第一步我們要問
[00:05:41.400 --> 00:05:43.480]  神蹟有什麼意思呢?
[00:05:43.480 --> 00:05:46.040]  神蹟這個字
[00:05:46.040 --> 00:05:48.040]  在原文當中就是一個路牌
[00:05:48.040 --> 00:05:49.680]  一個指路標的意思
[00:05:49.680 --> 00:05:51.080]  就是告訴你
[00:05:51.080 --> 00:05:55.080]  它會說你跟著它會去到一個目的地
[00:05:55.080 --> 00:05:56.600]  或者一個結果
[00:05:56.600 --> 00:05:59.880]  所以路牌不是最重要的
[00:05:59.880 --> 00:06:00.560]  是不是?
[00:06:00.560 --> 00:06:01.920]  過程不是最重要
[00:06:01.920 --> 00:06:02.760]  最重要是什麼呢?
[00:06:02.760 --> 00:06:04.280]  最重要的是你去到那個地方
[00:06:04.280 --> 00:06:05.360]  做到那個事情
[00:06:05.360 --> 00:06:08.600]  今天早上我再一次來到啟福堂
[00:06:08.600 --> 00:06:10.680]  其實我應該是兩年半前
[00:06:10.680 --> 00:06:11.680]  我來過這裡
[00:06:11.680 --> 00:06:12.760]  開過一次會
[00:06:12.760 --> 00:06:13.840]  但是今天早上來
[00:06:13.840 --> 00:06:16.040]  其實真的不知道怎麼來
[00:06:16.040 --> 00:06:17.560]  於是怎麼樣呢?
[00:06:17.560 --> 00:06:19.200]  於是坐了車之後
[00:06:19.200 --> 00:06:21.200]  真的去找路牌了
[00:06:21.200 --> 00:06:24.040]  現在有些叫做電子儀器
[00:06:24.040 --> 00:06:26.280]  拿著手機立刻按著APP
[00:06:26.280 --> 00:06:28.240]  看看左轉還是右轉
[00:06:28.240 --> 00:06:29.760]  怎麼來
[00:06:29.760 --> 00:06:31.040]  來到樓下
[00:06:31.040 --> 00:06:32.360]  最重要是什麼呢?
[00:06:32.360 --> 00:06:33.920]  樓下有一個水牌
[00:06:33.920 --> 00:06:35.240]  可以讓你看到
[00:06:35.240 --> 00:06:36.160]  進到電梯
[00:06:36.160 --> 00:06:39.280]  你會知道應該按多少層上來
[00:06:39.280 --> 00:06:40.280]  很重要的
[00:06:40.280 --> 00:06:43.000]  要不然怎麼來到當中呢?
[00:06:43.000 --> 00:06:44.520]  整個過程裡面
[00:06:44.520 --> 00:06:45.880]  剛才我講得這麼累贅
[00:06:45.880 --> 00:06:49.040]  過程的路牌
[00:06:49.040 --> 00:06:50.400]  不是最重要的
[00:06:50.400 --> 00:06:51.200]  最重要的是什麼呢?
[00:06:51.200 --> 00:06:52.680]  最重要的是來到當中
[00:06:52.680 --> 00:06:54.440]  跟大家分享聖經
[00:06:54.440 --> 00:06:56.120]  能夠一同去聚會
[00:06:56.120 --> 00:06:58.000]  所以這個是很重要的
[00:06:58.000 --> 00:07:01.880]  我們去明白到神跡的意思
[00:07:01.880 --> 00:07:03.120]  我們就知道
[00:07:03.120 --> 00:07:07.160]  明白究竟在這裡擺放兩個神跡
[00:07:07.160 --> 00:07:09.120]  究竟祂想說什麼
[00:07:09.120 --> 00:07:12.560]  有什麼話祂要告訴我們
[00:07:12.560 --> 00:07:14.400]  這兩個神跡很特別
[00:07:14.400 --> 00:07:16.480]  剛才大家讀的時候你看到
[00:07:16.480 --> 00:07:17.680]  一個是說過什麼呢?
[00:07:17.680 --> 00:07:18.800]  坦子
[00:07:18.800 --> 00:07:20.000]  他得醫治
[00:07:20.000 --> 00:07:22.840]  另一個是死人復活
[00:07:22.840 --> 00:07:24.840]  其實這兩個神跡
[00:07:24.840 --> 00:07:27.040]  主耶穌在福音書裡面
[00:07:27.040 --> 00:07:28.840]  也曾經做過
[00:07:28.840 --> 00:07:29.760]  記不記得?
[00:07:29.760 --> 00:07:31.440]  耶穌醫治坦子
[00:07:31.440 --> 00:07:35.400]  接著也叫耶路的女兒死而復活
[00:07:35.400 --> 00:07:36.640]  是不是?
[00:07:36.640 --> 00:07:39.440]  彼得在這個時候
[00:07:39.440 --> 00:07:42.440]  做回兩個一模一樣的神跡
[00:07:42.440 --> 00:07:44.920]  正所謂真是有養學養
[00:07:44.920 --> 00:07:46.520]  在中間
[00:07:46.520 --> 00:07:49.120]  他就是要告訴我們一件事
[00:07:49.120 --> 00:07:51.680]  在福音書裡面
[00:07:51.680 --> 00:07:55.040]  主耶穌所傳講的福音
[00:07:55.040 --> 00:08:00.920]  今天已經來到外邦人的邊界
[00:08:01.520 --> 00:08:04.000]  仍然是同一個福音
[00:08:04.000 --> 00:08:05.280]  一路繼續
[00:08:05.280 --> 00:08:08.120]  主耶穌升天之後
[00:08:08.120 --> 00:08:09.920]  一路在傳講
[00:08:09.920 --> 00:08:12.320]  由耶路撒冷撒瑪利亞
[00:08:12.320 --> 00:08:15.120]  一路傳到外邦
[00:08:15.120 --> 00:08:18.480]  這是一個很重要的訊息
[00:08:18.480 --> 00:08:21.040]  在十章第一節之前告訴你
[00:08:21.040 --> 00:08:23.040]  同一個福音
[00:08:23.040 --> 00:08:26.840]  繼續地擴展
[00:08:26.840 --> 00:08:29.000]  仍然在傳講
[00:08:29.000 --> 00:08:30.920]  是不是一個很重要的訊息?
[00:08:31.200 --> 00:08:32.320]  一個很重要
[00:08:32.320 --> 00:08:34.880]  仍然完全一模一樣
[00:08:34.880 --> 00:08:37.720]  藉著彼得這個仕途
[00:08:37.720 --> 00:08:41.880]  將福音繼續傳講
[00:08:41.880 --> 00:08:43.720]  明白了這件事情之後
[00:08:43.720 --> 00:08:45.960]  我們一起進入今天的經文
[00:08:45.960 --> 00:08:50.560]  我們看看這段經文當中
[00:08:50.560 --> 00:08:54.720]  如何給我們更多的學習
[00:08:54.720 --> 00:08:56.280]  更多的提醒
[00:08:56.280 --> 00:08:57.600]  看看經文
[00:08:57.600 --> 00:08:58.680]  三十二節這裡開始
[00:08:58.680 --> 00:08:59.480]  講到彼得
[00:08:59.480 --> 00:09:00.200]  彼得怎麼樣?
[00:09:00.200 --> 00:09:03.240]  一開始已經做到差不多十足十了
[00:09:03.240 --> 00:09:05.760]  這裡有一句話叫做到處奔波
[00:09:05.760 --> 00:09:08.040]  一看到這句話的時候
[00:09:08.040 --> 00:09:09.360]  可能你馬上想起
[00:09:09.360 --> 00:09:10.640]  主耶穌就是這樣
[00:09:10.640 --> 00:09:11.840]  記不記得?
[00:09:11.840 --> 00:09:12.640]  耶穌說什麼?
[00:09:12.640 --> 00:09:14.280]  沒有枕首的地方
[00:09:14.280 --> 00:09:15.440]  祂沒有枕頭
[00:09:15.440 --> 00:09:17.640]  睡覺可能就是隨便找個地方躺下
[00:09:17.640 --> 00:09:18.720]  到處奔波
[00:09:18.720 --> 00:09:19.480]  三年裡面
[00:09:19.480 --> 00:09:22.080]  祂就是走遍了所有各城各鄉
[00:09:22.080 --> 00:09:22.720]  去什麼?
[00:09:22.720 --> 00:09:23.920]  去傳福音
[00:09:23.920 --> 00:09:25.360]  所以彼得這裡一開始
[00:09:25.360 --> 00:09:26.880]  第一句話告訴你
[00:09:26.880 --> 00:09:28.280]  祂到處奔波
[00:09:28.280 --> 00:09:29.960]  祂就是這樣的了
[00:09:29.960 --> 00:09:31.120]  祂去做什麼?
[00:09:31.120 --> 00:09:32.080]  告訴你
[00:09:32.080 --> 00:09:36.080]  祂去遇到一個癱瘓的人
[00:09:36.080 --> 00:09:37.160]  八年了
[00:09:37.160 --> 00:09:38.240]  八年了
[00:09:38.240 --> 00:09:39.360]  有些聖經學者說
[00:09:39.360 --> 00:09:41.800]  其實可能是自從那個人八歲
[00:09:41.800 --> 00:09:43.080]  就已經癱瘓了
[00:09:43.080 --> 00:09:44.200]  怎麼癱瘓呢?
[00:09:44.200 --> 00:09:44.840]  全身癱瘓
[00:09:44.840 --> 00:09:45.520]  半身癱瘓
[00:09:45.520 --> 00:09:46.320]  左邊、右邊
[00:09:46.320 --> 00:09:47.200]  怎麼癱瘓呢?
[00:09:47.200 --> 00:09:48.120]  這裡沒有講
[00:09:48.120 --> 00:09:48.920]  但是最重要的
[00:09:48.920 --> 00:09:51.280]  其實他在告訴你一個信息是什麼
[00:09:51.280 --> 00:09:53.880]  他已經癱瘓了很久了
[00:09:53.880 --> 00:09:56.440]  一個很長的時間
[00:09:56.440 --> 00:09:58.280]  這個是最重要的
[00:09:58.960 --> 00:10:00.320]  這八年裡面
[00:10:00.320 --> 00:10:03.040]  一個身體有殘障的人
[00:10:03.040 --> 00:10:06.040]  他每天怎麼出入呢?
[00:10:06.040 --> 00:10:11.480]  怎麼在他平常的生活裡面
[00:10:11.480 --> 00:10:15.720]  他可以去生活得到呢?
[00:10:15.720 --> 00:10:18.920]  其實應該說是生活不了的
[00:10:18.920 --> 00:10:21.160]  他一舉一動
[00:10:21.160 --> 00:10:23.280]  都要靠別人
[00:10:23.280 --> 00:10:25.480]  想想這個人
[00:10:25.480 --> 00:10:28.280]  辛苦嗎?
[00:10:29.080 --> 00:10:29.800]  辛苦啊
[00:10:29.800 --> 00:10:30.600]  很辛苦啊
[00:10:30.600 --> 00:10:34.120]  如果你有試過餓病在床上的時候
[00:10:34.120 --> 00:10:36.360]  或者你可能住院的話
[00:10:36.360 --> 00:10:39.080]  你可能會有相似的感覺
[00:10:39.080 --> 00:10:42.000]  但是他有一個很長的時間
[00:10:42.000 --> 00:10:45.240]  不能夠自己去生活
[00:10:45.240 --> 00:10:49.160]  甚至乎可能真的吃一頓飯
[00:10:49.160 --> 00:10:50.480]  去洗手間
[00:10:50.480 --> 00:10:51.840]  都要別人幫
[00:10:51.840 --> 00:10:54.520]  一個自尊心
[00:10:54.520 --> 00:10:56.080]  自我形象
[00:10:56.080 --> 00:10:58.400]  很多的地方
[00:10:58.680 --> 00:11:00.680]  都完全失去了
[00:11:00.680 --> 00:11:01.760]  的一個這樣的人
[00:11:01.760 --> 00:11:07.160]  今天我們身體有需要的時候
[00:11:07.160 --> 00:11:09.760]  我們有很多工具可以幫助我們
[00:11:09.760 --> 00:11:13.560]  你可能在街上看到現在有很厲害的電動輪椅
[00:11:13.560 --> 00:11:14.960]  為了什麼呢?
[00:11:14.960 --> 00:11:17.840]  為了就是要幫助那些有需要的人
[00:11:17.840 --> 00:11:21.360]  他生活上不能夠很自主的人
[00:11:21.360 --> 00:11:22.960]  有限制的人
[00:11:22.960 --> 00:11:27.040]  讓他們有回一些可以自己活動的空間
[00:11:28.080 --> 00:11:29.080]  但是想想
[00:11:29.080 --> 00:11:31.000]  二千年前
[00:11:31.000 --> 00:11:33.040]  二千年前是怎麼樣的呢?
[00:11:33.040 --> 00:11:35.560]  是沒有這些東西可以幫助他的
[00:11:35.560 --> 00:11:37.880]  所以很艱難
[00:11:37.880 --> 00:11:39.160]  很辛苦
[00:11:39.160 --> 00:11:40.920]  給他怎麼樣呢?
[00:11:40.920 --> 00:11:42.160]  給他這裡說
[00:11:42.160 --> 00:11:44.800]  在那裡遇見一個人
[00:11:44.800 --> 00:11:47.400]  遇見這個字其實是
[00:11:47.400 --> 00:11:50.320]  去尋找找他的意思
[00:11:50.320 --> 00:11:55.320]  所以他不是隨機在街上碰到一個坦子
[00:11:55.320 --> 00:11:57.680]  他是故意去找他
[00:11:57.680 --> 00:11:59.080]  是一個主動詞
[00:11:59.080 --> 00:12:01.680]  是主動地特意去那裡
[00:12:01.680 --> 00:12:04.760]  找這個已經坦了的人
[00:12:04.760 --> 00:12:06.000]  這樣子解釋
[00:12:06.000 --> 00:12:10.720]  重要的話其實就是彼得對他說這句話
[00:12:10.720 --> 00:12:12.360]  我們一起讀這句話好不好?
[00:12:12.360 --> 00:12:13.160]  三十四節
[00:12:13.160 --> 00:12:15.080]  彼得對他說
[00:12:15.080 --> 00:12:16.480]  以尼亞
[00:12:16.480 --> 00:12:17.680]  耶穌基督
[00:12:17.680 --> 00:12:19.000]  醫好你了
[00:12:19.000 --> 00:12:19.880]  起來
[00:12:19.880 --> 00:12:21.880]  整理你的玉子
[00:12:21.880 --> 00:12:24.400]  他立刻就起來了
[00:12:24.400 --> 00:12:26.560]  彼得跟他說這句話是最重要的
[00:12:26.560 --> 00:12:28.520]  他不是說我醫好你了
[00:12:28.520 --> 00:12:29.520]  他是說什麼呢?
[00:12:29.520 --> 00:12:32.000]  他說耶穌基督醫好你了
[00:12:32.000 --> 00:12:36.840]  這個才是最重要的地方
[00:12:36.840 --> 00:12:39.240]  是主耶穌基督的恩典
[00:12:39.240 --> 00:12:42.400]  主耶穌基督的恩典已經臨到這個人
[00:12:42.400 --> 00:12:44.960]  臨到你了
[00:12:44.960 --> 00:12:48.080]  這個人怎麼回應呢?
[00:12:48.080 --> 00:12:50.520]  剛才你們讀的時候
[00:12:50.520 --> 00:12:54.320]  他立刻就起來了
[00:12:55.560 --> 00:12:56.920]  這裡這句話
[00:12:56.920 --> 00:12:58.320]  當中這兩個字
[00:12:58.320 --> 00:12:59.440]  起來
[00:12:59.440 --> 00:13:01.040]  是十分有意思的
[00:13:01.040 --> 00:13:02.560]  非常有意思的
[00:13:02.560 --> 00:13:05.120]  立刻起來了
[00:13:05.120 --> 00:13:10.640]  他不僅是在人行動上起來
[00:13:10.640 --> 00:13:13.240]  其實在他內心裡面
[00:13:13.240 --> 00:13:18.880]  我相信也有天翻地覆的那種起來
[00:13:18.880 --> 00:13:23.040]  自己不能夠動那麼久
[00:13:23.880 --> 00:13:26.240]  今天再次能夠重新活動
[00:13:26.240 --> 00:13:29.560]  很大的恩典
[00:13:29.560 --> 00:13:31.160]  很大的感動
[00:13:31.160 --> 00:13:32.680]  他立刻怎麼樣呢?
[00:13:32.680 --> 00:13:33.960]  經文這裡說
[00:13:33.960 --> 00:13:39.040]  立刻到處去傳講他的經歷
[00:13:39.040 --> 00:13:42.920]  所以又以至第35節這句話
[00:13:42.920 --> 00:13:48.120]  泛著呂大和沙崙的人都看見了
[00:13:48.120 --> 00:13:50.920]  所有在那裡的人都看到
[00:13:50.920 --> 00:13:52.280]  他們看到什麼呢?
[00:13:54.800 --> 00:13:56.800]  這個厲害了
[00:13:56.800 --> 00:13:57.920]  他們看到什麼呢?
[00:13:57.920 --> 00:14:00.600]  看到什麼以至他們歸向主呢?
[00:14:00.600 --> 00:14:01.880]  弟兄姊妹
[00:14:01.880 --> 00:14:06.320]  看到他能夠起來
[00:14:06.320 --> 00:14:07.840]  很重要
[00:14:07.840 --> 00:14:10.120]  看到他能夠起來
[00:14:10.120 --> 00:14:12.880]  以至他歸向主
[00:14:12.880 --> 00:14:15.400]  我跟劉牧師很熟
[00:14:15.400 --> 00:14:19.560]  所以我想他也不會介意我講道當中拿他做例子
[00:14:21.960 --> 00:14:24.160]  如果有一天劉牧師跟你說
[00:14:24.160 --> 00:14:27.160]  「我看到了」
[00:14:27.160 --> 00:14:32.680]  弟兄姊妹,你的心裡面第一個問題會是
[00:14:32.680 --> 00:14:41.920]  你會問「你現在看得清不清楚?」
[00:14:41.920 --> 00:14:44.800]  還是問「為什麼你會看得到?」
[00:14:44.800 --> 00:14:47.520]  跟大家做一個測試
[00:14:47.520 --> 00:14:48.720]  你會是前者的
[00:14:48.720 --> 00:14:50.360]  問他「你看得清不清楚?」
[00:14:50.360 --> 00:14:51.360]  舉手好不好?
[00:14:52.080 --> 00:14:54.160]  你會問他「為什麼你會看得到?」
[00:14:54.160 --> 00:14:55.160]  舉手好不好?
[00:14:55.160 --> 00:14:56.960]  就是這樣
[00:14:56.960 --> 00:14:59.080]  明白嗎?
[00:14:59.080 --> 00:15:01.120]  他們看到什麼呢?
[00:15:01.120 --> 00:15:04.960]  在當時的人看到什麼呢?
[00:15:04.960 --> 00:15:06.960]  以至他歸向主
[00:15:06.960 --> 00:15:08.640]  我相信是這樣的
[00:15:08.640 --> 00:15:10.000]  他們看到那一天
[00:15:10.000 --> 00:15:13.520]  他們一直這麼多年都看著坦的那個人
[00:15:13.520 --> 00:15:15.640]  在他面前走來走去
[00:15:15.640 --> 00:15:17.120]  於是就走過去問他
[00:15:17.120 --> 00:15:18.800]  「你怎麼了?為什麼能夠走回來?」
[00:15:18.800 --> 00:15:20.400]  是不是?
[00:15:20.400 --> 00:15:22.000]  「為什麼你能夠走回來?」
[00:15:22.000 --> 00:15:23.480]  就是這樣問
[00:15:23.480 --> 00:15:26.600]  我猜坦子會這麼說
[00:15:26.600 --> 00:15:29.880]  當時有一天
[00:15:29.880 --> 00:15:31.640]  有一個人我不認識的
[00:15:31.640 --> 00:15:33.000]  他走過來
[00:15:33.000 --> 00:15:34.640]  他叫我的名字
[00:15:34.640 --> 00:15:38.240]  他說「我自己都忘記了自己姓什麼名字了」
[00:15:38.240 --> 00:15:40.240]  「這麼多年沒有人叫我的」
[00:15:40.240 --> 00:15:42.440]  他說「以尼亞」
[00:15:42.440 --> 00:15:44.000]  這樣跟我說
[00:15:44.000 --> 00:15:46.720]  接著說「耶穌基督醫好你」
[00:15:46.720 --> 00:15:50.160]  是不是?
[00:15:50.640 --> 00:15:53.560]  我相信旁邊的人會繼續這樣問他
[00:15:53.560 --> 00:15:55.240]  「是嗎?」
[00:15:55.240 --> 00:15:57.640]  「那個不認識你的人叫得出你的名字?」
[00:15:57.640 --> 00:16:00.440]  「耶穌基督是誰來的?」
[00:16:00.440 --> 00:16:03.560]  是不是這樣說?
[00:16:03.560 --> 00:16:05.400]  接著「以尼亞」會怎樣呢?
[00:16:05.400 --> 00:16:08.000]  就告訴他耶穌基督是誰
[00:16:08.000 --> 00:16:11.400]  他怎麼醫好他
[00:16:11.400 --> 00:16:16.120]  很多時候我們去報道會
[00:16:16.120 --> 00:16:18.000]  我們聽見證都是聽這些的
[00:16:18.000 --> 00:16:19.080]  是不是?
[00:16:19.360 --> 00:16:22.720]  但是我其實也有跟很多弟兄姊妹說起的時候
[00:16:22.720 --> 00:16:24.040]  他會這樣跟我說的
[00:16:24.040 --> 00:16:26.200]  我自己的見證很普通而已
[00:16:26.200 --> 00:16:27.440]  很簡單而已
[00:16:27.440 --> 00:16:28.920]  沒什麼好說的
[00:16:28.920 --> 00:16:33.120]  我們每次去報道會聽見證
[00:16:33.120 --> 00:16:35.320]  他的經歷很厲害的
[00:16:35.320 --> 00:16:37.720]  殺人放火、打家劫舍
[00:16:37.720 --> 00:16:40.280]  其實想想我們恨都不要恨了
[00:16:40.280 --> 00:16:42.440]  是不是?
[00:16:42.440 --> 00:16:45.240]  但是見證裡面
[00:16:45.240 --> 00:16:47.480]  有沒有簡單的呢?
[00:16:49.160 --> 00:16:50.960]  如果你的見證、你的經歷
[00:16:50.960 --> 00:16:52.640]  你信耶穌的過程裡面
[00:16:52.640 --> 00:16:55.440]  只要有「耶穌基督」這四個字
[00:16:55.440 --> 00:16:58.440]  一點都不會簡單
[00:16:58.440 --> 00:17:00.080]  是不是?
