
[00:00:00.000 --> 00:00:02.000]  大眼姐妹早安
[00:03:24.000 --> 00:03:26.000]  就是一個審判的日子
[00:03:26.000 --> 00:03:28.000]  神的震怒要臨到
[00:03:28.000 --> 00:03:30.000]  列國當中
[00:03:30.000 --> 00:03:32.000]  祂要使列國傾倒
[00:03:32.000 --> 00:03:34.000]  西班牙書
[00:03:34.000 --> 00:03:36.000]  不斷提及這個主題
[00:03:36.000 --> 00:03:38.000]  就是公義的神要施行審判
[00:03:38.000 --> 00:03:40.000]  再次說
[00:03:40.000 --> 00:03:42.000]  這個審判的日子就是耶和華的日子
[00:03:42.000 --> 00:03:44.000]  在經文當中
[00:03:44.000 --> 00:03:46.000]  我們見到這個審判
[00:03:46.000 --> 00:03:48.000]  不是一個管教
[00:03:48.000 --> 00:03:50.000]  而是一個終極的審判
[00:03:50.000 --> 00:03:52.000]  西班牙書是一個很短的書信
[00:03:52.000 --> 00:03:54.000]  很短的書
[00:03:54.000 --> 00:03:56.000]  有三章
[00:03:56.000 --> 00:03:58.000]  其實它的內容
[00:03:58.000 --> 00:04:00.000]  用123就幫助大家
[00:04:00.000 --> 00:04:02.000]  很容易記到大綱的內容
[00:04:02.000 --> 00:04:06.000]  一
[00:04:06.000 --> 00:04:08.000]  有一個很重要的主題
[00:04:08.000 --> 00:04:10.000]  就是耶和華的日子
[00:04:10.000 --> 00:04:12.000]  二 有幾方面
[00:04:12.000 --> 00:04:14.000]  第一 祂有兩個很重要的對象
[00:04:14.000 --> 00:04:16.000]  一個是講以色列
[00:04:16.000 --> 00:04:18.000]  祂經常提及耶路撒冷
[00:04:18.000 --> 00:04:20.000]  第二方面
[00:04:20.000 --> 00:04:22.000]  祂提及列國
[00:04:22.000 --> 00:04:24.000]  祂對列國有審判
[00:04:24.000 --> 00:04:26.000]  接著還有兩個
[00:04:26.000 --> 00:04:28.000]  很重要的訊息
[00:04:28.000 --> 00:04:30.000]  一個是講到審判
[00:04:30.000 --> 00:04:32.000]  第二個是講到拯救
[00:04:32.000 --> 00:04:34.000]  接著還會提及到
[00:04:34.000 --> 00:04:36.000]  相應的神的兩個屬性
[00:04:36.000 --> 00:04:38.000]  一個是慈愛 一個是公義
[00:04:38.000 --> 00:04:40.000]  在這裡我們看看
[00:04:40.000 --> 00:04:42.000]  我們有三章 所以很簡單
[00:04:42.000 --> 00:04:44.000]  123就能記下所有的內容
[00:04:44.000 --> 00:04:46.000]  基文的內容 首先開始的時候
[00:04:46.000 --> 00:04:48.000]  就講到耶路撒冷的審判
[00:04:48.000 --> 00:04:50.000]  接著轉移就講到列國的審判
[00:04:50.000 --> 00:04:52.000]  我們看第二章 講到有什麼列國
[00:04:52.000 --> 00:04:54.000]  裡面有什麼國家
[00:04:54.000 --> 00:04:56.000]  有
[00:04:56.000 --> 00:04:58.000]  菲利士 有摩亞
[00:04:58.000 --> 00:05:00.000]  有阿曼
[00:05:00.000 --> 00:05:02.000]  有古實
[00:05:02.000 --> 00:05:04.000]  最後一個是亞述
[00:05:04.000 --> 00:05:06.000]  神要審判列國
[00:05:06.000 --> 00:05:08.000]  這些列國代表了世上所有的國家
[00:05:08.000 --> 00:05:10.000]  那時候圍繞著以色列的國家
[00:05:10.000 --> 00:05:12.000]  接著轉移
[00:05:12.000 --> 00:05:14.000]  神再次回到耶路撒冷
[00:05:14.000 --> 00:05:16.000]  要跟耶路撒冷說
[00:05:16.000 --> 00:05:18.000]  對裡面的領袖要作出審判
[00:05:18.000 --> 00:05:20.000]  接著三章
[00:05:20.000 --> 00:05:22.000]  我們今天講的經文裡面
[00:05:22.000 --> 00:05:24.000]  八節開始到二十節
[00:05:24.000 --> 00:05:26.000]  首先是講到神對萬民的未來
[00:05:26.000 --> 00:05:28.000]  設定了一個耶和華的日子
[00:05:28.000 --> 00:05:30.000]  是一個審判和拯救的日子
[00:05:30.000 --> 00:05:32.000]  在最後的時間
[00:05:32.000 --> 00:05:34.000]  再次給耶路撒冷一個盼望
[00:05:34.000 --> 00:05:36.000]  所以剛才講到
[00:05:36.000 --> 00:05:38.000]  有審判和拯救
[00:05:38.000 --> 00:05:40.000]  兩個主題
[00:05:40.000 --> 00:05:42.000]  裡面說的是耶和華的日子
[00:05:42.000 --> 00:05:44.000]  同時會進行的
[00:05:44.000 --> 00:05:46.000]  先是審判 接著同時施行拯救
[00:05:46.000 --> 00:05:48.000]  就所謂信靠耶和華的人
[00:05:48.000 --> 00:05:50.000]  得到拯救
[00:05:50.000 --> 00:05:52.000]  當然有兩方面的屬性
[00:05:52.000 --> 00:05:54.000]  神的屬性就是公義和慈愛
[00:05:54.000 --> 00:05:56.000]  有時候我們會問
[00:05:56.000 --> 00:05:58.000]  神的公義和慈愛怎麼可以平衡呢
[00:05:58.000 --> 00:06:00.000]  如果做人很難
[00:06:00.000 --> 00:06:02.000]  怎麼有公義和慈愛呢
[00:06:02.000 --> 00:06:04.000]  但是不要忘記
[00:06:04.000 --> 00:06:06.000]  聖誕節我們紀念耶穌
[00:06:06.000 --> 00:06:08.000]  耶穌在十字架上
[00:06:08.000 --> 00:06:10.000]  完成的救恩
[00:06:10.000 --> 00:06:12.000]  正正就是
[00:06:12.000 --> 00:06:14.000]  完成了或結合了
[00:06:14.000 --> 00:06:16.000]  平衡了神在公義
[00:06:16.000 --> 00:06:18.000]  和慈愛兩方面的屬性
[00:06:18.000 --> 00:06:22.000]  在經文裡的第九節
[00:06:22.000 --> 00:06:24.000]  講到
[00:06:24.000 --> 00:06:26.000]  我必須萬民用清潔的言語
[00:06:26.000 --> 00:06:28.000]  好求告我
[00:06:28.000 --> 00:06:30.000]  耶和華的名
[00:06:30.000 --> 00:06:32.000]  這裡講到萬民
[00:06:32.000 --> 00:06:34.000]  希伯來文裡
[00:06:34.000 --> 00:06:36.000]  我們知道一個詞
[00:06:36.000 --> 00:06:38.000]  是Amin
[00:06:38.000 --> 00:06:40.000]  Amin這個詞很特別
[00:06:40.000 --> 00:06:42.000]  在舊約裡出現超過八十次
[00:06:42.000 --> 00:06:44.000]  它通常是和列國
[00:06:44.000 --> 00:06:46.000]  連在一起用
[00:06:46.000 --> 00:06:48.000]  在《創世紀》十七章裡
[00:06:48.000 --> 00:06:50.000]  講到神要向
[00:06:50.000 --> 00:06:52.000]  亞伯拉罕認他
[00:06:52.000 --> 00:06:54.000]  在他的妻子
[00:06:54.000 --> 00:06:56.000]  撒拉的身上
[00:06:56.000 --> 00:06:58.000]  要生一個兒子
[00:06:58.000 --> 00:07:00.000]  是以撒
[00:07:00.000 --> 00:07:02.000]  將來他的後裔裡
[00:07:02.000 --> 00:07:04.000]  會有一個後裔出現
[00:07:04.000 --> 00:07:06.000]  而這個後裔會成為
[00:07:06.000 --> 00:07:08.000]  多國萬族的王
[00:07:08.000 --> 00:07:10.000]  這個君王是誰呢
[00:07:10.000 --> 00:07:12.000]  就是耶穌基督
[00:07:12.000 --> 00:07:14.000]  所以神早早已有
[00:07:14.000 --> 00:07:16.000]  認他 耶穌基督成為
[00:07:16.000 --> 00:07:18.000]  列邦列國的王
[00:07:18.000 --> 00:07:20.000]  被人一齊稱頌
[00:07:20.000 --> 00:07:22.000]  在這個過程當中
[00:07:22.000 --> 00:07:24.000]  我們知道
[00:07:24.000 --> 00:07:26.000]  其實神要去
[00:07:26.000 --> 00:07:28.000]  興起所有人得拯救
[00:07:28.000 --> 00:07:30.000]  但我們問一個問題
[00:07:30.000 --> 00:07:32.000]  列邦列國的人都可以
[00:07:32.000 --> 00:07:34.000]  來到神的面前去敬拜他
[00:07:34.000 --> 00:07:36.000]  這個是不是很容易
[00:07:36.000 --> 00:07:38.000]  對我來說很難想像
[00:07:38.000 --> 00:07:40.000]  最近如果你留意新聞的時候
[00:07:40.000 --> 00:07:42.000]  會看到美國總統特朗普
[00:07:42.000 --> 00:07:44.000]  做了一件很驚人的決定
[00:07:44.000 --> 00:07:46.000]  他宣告
[00:07:46.000 --> 00:07:48.000]  美國要承認耶路撒冷
[00:07:48.000 --> 00:07:50.000]  是以色列的首都
[00:07:50.000 --> 00:07:52.000]  還計劃將美國的大使館
[00:07:52.000 --> 00:07:54.000]  領事館搬去耶路撒冷
[00:07:54.000 --> 00:07:56.000]  其實耶路撒冷的政治問題
[00:07:56.000 --> 00:07:58.000]  一直受人關注
[00:07:58.000 --> 00:08:00.000]  現在他這樣做會更加
[00:08:00.000 --> 00:08:02.000]  讓人感受到或擔心
[00:08:02.000 --> 00:08:04.000]  當中有很多暴力衝突
[00:08:04.000 --> 00:08:06.000]  有可能會發生
[00:08:06.000 --> 00:08:08.000]  甚至有些軍事衝突會發生
[00:08:08.000 --> 00:08:10.000]  耶路撒冷裏面
[00:08:10.000 --> 00:08:12.000]  有不同的信仰群體
[00:08:12.000 --> 00:08:14.000]  有猶太人 基督徒 天主教徒
[00:08:14.000 --> 00:08:16.000]  還有伊斯蘭教徒
[00:08:16.000 --> 00:08:18.000]  當中猶太人和
[00:08:18.000 --> 00:08:20.000]  信奉伊斯蘭教的巴勒斯坦人
[00:08:20.000 --> 00:08:22.000]  之間充滿仇恨
[00:08:24.000 --> 00:08:26.000]  但是神在這裏說
[00:08:26.000 --> 00:08:28.000]  在耶和華的日子
[00:08:28.000 --> 00:08:30.000]  萬民都來敬拜他
[00:08:30.000 --> 00:08:32.000]  裏面不單止包括基督徒
[00:08:32.000 --> 00:08:34.000]  不單止包括猶太人
[00:08:34.000 --> 00:08:36.000]  還有那些信奉伊斯蘭教的巴勒斯坦人
[00:08:36.000 --> 00:08:38.000]  當中
[00:08:38.000 --> 00:08:40.000]  都有些是被神揀選
[00:08:40.000 --> 00:08:42.000]  信靠基督的
[00:08:42.000 --> 00:08:44.000]  在當中去敬拜他
[00:08:44.000 --> 00:08:46.000]  這是不是很奇妙的一幅圖畫
[00:08:46.000 --> 00:08:48.000]  很難想像
[00:08:48.000 --> 00:08:50.000]  原先他是敵對神的
[00:08:50.000 --> 00:08:52.000]  但是在將來的日子
[00:08:52.000 --> 00:08:54.000]  他是否被神揀選出來
[00:08:54.000 --> 00:08:56.000]  和所有的猶太人 基督徒
[00:08:56.000 --> 00:08:58.000]  一起去敬拜主
[00:08:58.000 --> 00:09:00.000]  在這裏我們
[00:09:00.000 --> 00:09:02.000]  對於等有兩方面的答案
[00:09:02.000 --> 00:09:04.000]  我們等什麼呢
[00:09:04.000 --> 00:09:06.000]  很清楚地告訴我們
[00:09:06.000 --> 00:09:08.000]  在耶和華的日子 是基督再來的日子
[00:09:08.000 --> 00:09:10.000]  是一個終極的審判
[00:09:10.000 --> 00:09:12.000]  是一個終極的拯救
[00:09:12.000 --> 00:09:14.000]  神為所有信靠的人
[00:09:14.000 --> 00:09:16.000]  預備了一個新天新地
[00:09:16.000 --> 00:09:18.000]  我們在當中可以享受與主
[00:09:18.000 --> 00:09:20.000]  完全的同在
[00:09:20.000 --> 00:09:22.000]  為什麼要等呢
[00:09:22.000 --> 00:09:24.000]  神有祂的主權 神愛世人
[00:09:24.000 --> 00:09:26.000]  神要拯救世人
[00:09:26.000 --> 00:09:30.000]  要萬邦萬族一同去敬拜祂
[00:09:30.000 --> 00:09:32.000]  我們一起讀彼得叩書三章九節
[00:09:32.000 --> 00:09:48.000]  所以這句非常清楚地告訴我們
[00:09:48.000 --> 00:09:50.000]  神是有一個心意
[00:09:50.000 --> 00:09:52.000]  願人人都去悔改
[00:09:52.000 --> 00:09:54.000]  所以有祂的時間 有祂的計劃
[00:09:54.000 --> 00:09:56.000]  在當中
[00:09:56.000 --> 00:09:58.000]  當我們看到九節的時候
[00:09:58.000 --> 00:10:00.000]  我們要留意兩個地方
[00:10:00.000 --> 00:10:02.000]  除了萬民之外 我們要留意
[00:10:02.000 --> 00:10:04.000]  用一個清潔的言語去求告耶和華的名
[00:10:04.000 --> 00:10:06.000]  這裏的言語是用單數的
[00:10:06.000 --> 00:10:08.000]  如果我們留意原文的時間
[00:10:08.000 --> 00:10:10.000]  或者有些英文版本
[00:10:10.000 --> 00:10:12.000]  很注重原文解釋的時間
[00:10:12.000 --> 00:10:14.000]  他是用單數
[00:10:14.000 --> 00:10:16.000]  pure language
[00:10:16.000 --> 00:10:18.000]  一種清潔的言語
[00:10:18.000 --> 00:10:20.000]  當你想到這裏的時候
[00:10:20.000 --> 00:10:22.000]  我們會問一個問題
[00:10:22.000 --> 00:10:24.000]  我們思想一下
[00:10:24.000 --> 00:10:26.000]  創世紀裏面有另一幅圖畫
[00:10:26.000 --> 00:10:28.000]  是和耶和華的日子
[00:10:28.000 --> 00:10:30.000]  萬民敬拜神
[00:10:30.000 --> 00:10:32.000]  是完全相反的
[00:10:32.000 --> 00:10:34.000]  大家還記不記得裏面有什麼記載
[00:10:34.000 --> 00:10:36.000]  是創世紀裏面的
[00:10:36.000 --> 00:10:40.000]  就是巴別塔的記載
[00:10:40.000 --> 00:10:42.000]  在創世紀十一章裏面
[00:10:42.000 --> 00:10:44.000]  我們一起讀一段經文
[00:10:46.000 --> 00:10:48.000]  (聖經)
[00:10:48.000 --> 00:11:04.000]  巴別塔的結局大家都非常清楚
[00:11:04.000 --> 00:11:06.000]  這裏說到
[00:11:06.000 --> 00:11:08.000]  耶和華在那裏
[00:11:08.000 --> 00:11:10.000]  辯論天下人的言語
[00:11:10.000 --> 00:11:12.000]  使眾人分散在全地上
[00:11:12.000 --> 00:11:14.000]  所以那城名叫巴別
[00:11:14.000 --> 00:11:16.000]  神賜給人有言語
[00:11:16.000 --> 00:11:18.000]  其中一個很重要的
[00:11:18.000 --> 00:11:20.000]  目的是要人用言語
[00:11:20.000 --> 00:11:22.000]  去敬拜讚美祂
[00:11:22.000 --> 00:11:24.000]  去求告祂的名 去傳揚祂的名
[00:11:24.000 --> 00:11:26.000]  但是因為神
[00:11:26.000 --> 00:11:28.000]  因為人的犯罪 人的驕傲
[00:11:28.000 --> 00:11:30.000]  自大 祂是用
[00:11:30.000 --> 00:11:32.000]  言語去
[00:11:32.000 --> 00:11:34.000]  彼此溝通 去建立一個塔
[00:11:34.000 --> 00:11:36.000]  去傳揚自己的名字
[00:11:36.000 --> 00:11:38.000]  人的驕傲
[00:11:38.000 --> 00:11:40.000]  人在言語上的犯罪
[00:11:40.000 --> 00:11:42.000]  不單單是
[00:11:42.000 --> 00:11:44.000]  那時在創世紀
[00:11:44.000 --> 00:11:46.000]  在巴別塔建塔的
[00:11:46.000 --> 00:11:48.000]  那班人的問題
[00:11:48.000 --> 00:11:50.000]  同樣是西班牙時代裏面
[00:11:50.000 --> 00:11:52.000]  那班以色列民的
[00:11:52.000 --> 00:11:54.000]  一個情況
[00:11:54.000 --> 00:11:56.000]  西班牙書三章
[00:11:56.000 --> 00:11:58.000]  十一到十二節裏面說到不同的
[00:11:58.000 --> 00:12:00.000]  詞語 驚誇高傲
[00:12:00.000 --> 00:12:02.000]  之輩 狂傲
[00:12:02.000 --> 00:12:04.000]  說謊言
[00:12:04.000 --> 00:12:06.000]  詭詐的舌頭
[00:12:06.000 --> 00:12:08.000]  我們思想到其實
[00:12:08.000 --> 00:12:10.000]  神是要在
[00:12:10.000 --> 00:12:12.000]  耶和華的日子的時候
[00:12:12.000 --> 00:12:14.000]  奪去這一切
[00:12:14.000 --> 00:12:16.000]  因為這一切都是神所珍惡的
[00:12:16.000 --> 00:12:18.000]  才告訴我們
[00:12:18.000 --> 00:12:20.000]  人的自大 自我中心
[00:12:20.000 --> 00:12:22.000]  犯罪正正就在
[00:12:22.000 --> 00:12:24.000]  言語上完全體現
[00:12:24.000 --> 00:12:26.000]  我們口裏的說話
[00:12:26.000 --> 00:12:28.000]  反映著我們的生命
[00:12:28.000 --> 00:12:30.000]  是否一個以神為神
[00:12:30.000 --> 00:12:32.000]  敬畏神的生命
[00:12:32.000 --> 00:12:34.000]  新約同樣說到我們的舌頭
[00:12:34.000 --> 00:12:36.000]  是我們身上雖然是
[00:12:36.000 --> 00:12:38.000]  最小的器官
[00:12:38.000 --> 00:12:40.000]  但我們身上的罪
[00:12:40.000 --> 00:12:42.000]  卻帶來非常大的影響
[00:12:42.000 --> 00:12:44.000]  我們一起讀這兩段經文
[00:12:44.000 --> 00:12:46.000]  原來我們在許多事上
[00:12:46.000 --> 00:12:48.000]  都有過失
[00:13:08.000 --> 00:13:10.000]  所以在這裏我們學習到
[00:13:10.000 --> 00:13:12.000]  這段經文裏面
[00:13:12.000 --> 00:13:14.000]  給我們反省的第一個
[00:13:14.000 --> 00:13:16.000]  生命的功課
[00:13:16.000 --> 00:13:18.000]  就是我們在等待主再來的時間
[00:13:18.000 --> 00:13:20.000]  我們應該怎樣行
[00:13:20.000 --> 00:13:22.000]  特別是在我們言語裏面
[00:13:22.000 --> 00:13:24.000]  我們應該用一個
[00:13:24.000 --> 00:13:26.000]  清潔的言語去讚美
[00:13:26.000 --> 00:13:28.000]  呼求和傳揚基督
[00:13:28.000 --> 00:13:30.000]  因為我們的言語
[00:13:30.000 --> 00:13:32.000]  反映著我們的生命
[00:13:32.000 --> 00:13:34.000]  我說這裏的言語
[00:13:34.000 --> 00:13:36.000]  不單止說我們
[00:13:36.000 --> 00:13:38.000]  用口說出來的話
[00:13:38.000 --> 00:13:40.000]  更加包括我們
[00:13:40.000 --> 00:13:42.000]  用任何的方式表達出來的
[00:13:42.000 --> 00:13:44.000]  這些訊息
[00:13:44.000 --> 00:13:46.000]  現在這是資訊的時代
[00:13:46.000 --> 00:13:48.000]  我們經常用互聯網 用手機
[00:13:48.000 --> 00:13:50.000]  上面有很多apps whatsapp facebook
[00:13:50.000 --> 00:13:52.000]  wechat等等
[00:13:52.000 --> 00:13:54.000]  我們所表達的訊息裏面
[00:13:54.000 --> 00:13:56.000]  是否也反映著我們的生命
[00:13:56.000 --> 00:13:58.000]  我們想想用這些平台的時間
[00:13:58.000 --> 00:14:00.000]  我們發出去的訊息
[00:14:00.000 --> 00:14:02.000]  是否也是清潔的
[00:14:02.000 --> 00:14:04.000]  是否也是土神喜悅的
[00:14:04.000 --> 00:14:06.000]  最後一個問題
[00:14:06.000 --> 00:14:08.000]  我們是否在傳揚自己的命
[00:14:08.000 --> 00:14:10.000]  還是在傳揚主的命
[00:14:10.000 --> 00:14:12.000]  另外一個地方
[00:14:12.000 --> 00:14:14.000]  我們需要思考的就是
[00:14:14.000 --> 00:14:16.000]  我們其實
[00:14:16.000 --> 00:14:18.000]  常常在言語當中
[00:14:18.000 --> 00:14:20.000]  帶來一些影響
[00:14:20.000 --> 00:14:22.000]  說到一個地方
[00:14:22.000 --> 00:14:24.000]  我們在教會裏面
[00:14:24.000 --> 00:14:26.000]  弟兄姊妹彼此相愛都很好
[00:14:26.000 --> 00:14:28.000]  但其實我們最真實的地方
[00:14:28.000 --> 00:14:30.000]  可能是在家裏
[00:14:30.000 --> 00:14:32.000]  有很多事情在教會看不到
[00:14:32.000 --> 00:14:34.000]  但教會裏面就非常的透明
[00:14:34.000 --> 00:14:36.000]  記得我女兒兩歲左右的時間
[00:14:36.000 --> 00:14:38.000]  有一天她擅自打開冰箱
[00:14:38.000 --> 00:14:40.000]  拿朱古力出來吃
[00:14:40.000 --> 00:14:42.000]  然後我就很生氣
[00:14:42.000 --> 00:14:44.000]  因為之前我已經跟她說過
[00:14:44.000 --> 00:14:46.000]  不可以擅自打開冰箱拿東西吃
[00:14:46.000 --> 00:14:48.000]  特別拿朱古力吃
[00:14:48.000 --> 00:14:50.000]  當我問她為甚麼要這樣做的時間
[00:14:50.000 --> 00:14:52.000]  她強忍著淚水
[00:14:52.000 --> 00:14:54.000]  然後回答
[00:14:54.000 --> 00:14:56.000]  我忍不住想吃朱古力
[00:14:56.000 --> 00:14:58.000]  去到那個時候
[00:14:58.000 --> 00:15:00.000]  我覺得很奇怪
[00:15:00.000 --> 00:15:02.000]  我忍不住三個字
[00:15:02.000 --> 00:15:04.000]  誰教你這幾個字
[00:15:04.000 --> 00:15:06.000]  在她的回答裏面
[00:15:06.000 --> 00:15:08.000]  我發覺原來是我教了她
[00:15:08.000 --> 00:15:10.000]  忍不住三個字
[00:15:10.000 --> 00:15:12.000]  我很喜歡吃燒肉
[00:15:12.000 --> 00:15:14.000]  皮脆肉嫩
[00:15:14.000 --> 00:15:16.000]  我相信在在都有不少人是燒肉的粉絲
[00:15:16.000 --> 00:15:18.000]  但人到中年的時候
[00:15:18.000 --> 00:15:20.000]  經常想著自己膽固醇
[00:15:20.000 --> 00:15:22.000]  越來越高
[00:15:22.000 --> 00:15:24.000]  很多人都勸自己特別是太太
[00:15:24.000 --> 00:15:26.000]  真的不要吃那麼多肥膩的燒肉
[00:15:26.000 --> 00:15:28.000]  但有時我真的忍不住
[00:15:28.000 --> 00:15:30.000]  忍不住這種誘惑
[00:15:30.000 --> 00:15:32.000]  又買回家吃
[00:15:32.000 --> 00:15:34.000]  有一次我買了燒肉回家吃
[00:15:34.000 --> 00:15:36.000]  太太看著我
[00:15:36.000 --> 00:15:38.000]  皺著眉頭看著我
[00:15:38.000 --> 00:15:40.000]  又買
[00:15:40.000 --> 00:15:42.000]  接著我笑著笑著跟她說
[00:15:42.000 --> 00:15:44.000]  我忍不住想吃燒肉
[00:15:44.000 --> 00:15:46.000]  接著女兒就在旁邊聽了這三個字
[00:15:46.000 --> 00:15:48.000]  所以她就學會了
