
[00:00:00.000 --> 00:00:03.000]  各位早晨 我想問下大家
[00:05:47.000 --> 00:05:48.000]  換句話說
[00:05:48.000 --> 00:05:51.000]  這本書很有可能比迦拉太書更早
[00:05:51.000 --> 00:05:55.000]  成為最早寫成的新約書卷
[00:05:55.000 --> 00:05:57.000]  那些受信人
[00:05:57.000 --> 00:05:59.000]  這本書寫給誰呢?
[00:05:59.000 --> 00:06:04.000]  剛才讀經文說到散居各地的十二支派
[00:06:04.000 --> 00:06:06.000]  當我們說十二支派的時候
[00:06:06.000 --> 00:06:10.000]  其實是指猶太人的群體
[00:06:10.000 --> 00:06:13.000]  這些猶太的群體
[00:06:13.000 --> 00:06:19.000]  當時是分散在耶路撒冷以外地區的猶太基督徒
[00:06:19.000 --> 00:06:21.000]  他們大概在現在我們所看到的
[00:06:21.000 --> 00:06:25.000]  就是地中海東面沿岸的市鎮
[00:06:25.000 --> 00:06:29.000]  同樣這本書除了寫給猶太基督徒外
[00:06:29.000 --> 00:06:32.000]  其實也是寫給今天的基督徒
[00:06:32.000 --> 00:06:34.000]  包括你和我
[00:06:34.000 --> 00:06:36.000]  而寫作的目的就是
[00:06:36.000 --> 00:06:42.000]  雅各以耶路撒冷教會牧者的身份
[00:06:42.000 --> 00:06:48.000]  寫信給逃亡在外的會友
[00:06:48.000 --> 00:06:54.000]  目的是安慰和鼓勵這些在患難中的信徒
[00:06:54.000 --> 00:06:56.000]  今天我們講的這段經文
[00:06:56.000 --> 00:07:04.000]  是關於雅各教導信徒如何面對人生的考驗
[00:07:04.000 --> 00:07:06.000]  我們看回這段經文
[00:07:06.000 --> 00:07:09.000]  首先我們看到雅各提到
[00:07:09.000 --> 00:07:13.000]  我們面對考驗應該有什麼態度呢?
[00:07:13.000 --> 00:07:16.000]  從第二節這麼簡短的經節裡
[00:07:16.000 --> 00:07:20.000]  我們看到有幾個重點
[00:07:20.000 --> 00:07:24.000]  「我的弟兄們」這段經文提醒我們
[00:07:24.000 --> 00:07:29.000]  每一個信耶穌的人都會遇到考驗
[00:07:29.000 --> 00:07:31.000]  這個弟兄們不只是男性
[00:07:31.000 --> 00:07:33.000]  其實是統稱來的
[00:07:33.000 --> 00:07:35.000]  包括姐妹
[00:07:35.000 --> 00:07:36.000]  所以每一個信主的人
[00:07:36.000 --> 00:07:38.000]  你們遭遇各種試煉
[00:07:38.000 --> 00:07:40.000]  即每一個人無一倖免
[00:07:40.000 --> 00:07:42.000]  我們每一個人都會遇到考驗
[00:07:42.000 --> 00:07:45.000]  這裡提到各種試煉
[00:07:45.000 --> 00:07:47.000]  我們經歷的考驗
[00:07:47.000 --> 00:07:50.000]  可以有很多花樣層出不窮
[00:07:50.000 --> 00:07:52.000]  沒有固定的形式
[00:07:52.000 --> 00:07:53.000]  可以千變萬化
[00:07:53.000 --> 00:07:55.000]  有可能是疾病
[00:07:55.000 --> 00:07:56.000]  可能是意外
[00:07:56.000 --> 00:07:58.000]  可能是財政的問題
[00:07:58.000 --> 00:08:01.000]  可能是你的家庭
[00:08:01.000 --> 00:08:04.000]  或者是一些無妄之災
[00:08:04.000 --> 00:08:07.000]  接著他說要「捍衛喜樂」
[00:08:07.000 --> 00:08:09.000]  「捍衛」這兩個字
[00:08:09.000 --> 00:08:11.000]  我們今天看似很簡單
[00:08:11.000 --> 00:08:13.000]  覺得而已
[00:08:13.000 --> 00:08:15.000]  但其實「捍衛」這個字
[00:08:15.000 --> 00:08:18.000]  原來意思是認定的意思
[00:08:18.000 --> 00:08:20.000]  認定和以某樣東西
[00:08:20.000 --> 00:08:22.000]  作為你的主導思想
[00:08:22.000 --> 00:08:24.000]  即是說在患難當中
[00:08:24.000 --> 00:08:27.000]  你要以喜樂為你的主導思想
[00:08:27.000 --> 00:08:30.000]  認定 很堅定的認定
[00:08:30.000 --> 00:08:32.000]  而這個喜樂
[00:08:32.000 --> 00:08:35.000]  和合本甚至將它譯成「大喜樂」
[00:08:35.000 --> 00:08:38.000]  是指極度的喜樂
[00:08:38.000 --> 00:08:40.000]  即是說就算在考驗當中
[00:08:40.000 --> 00:08:42.000]  我們仍然保持著一個
[00:08:42.000 --> 00:08:45.000]  很積極 很樂觀的心態
[00:08:45.000 --> 00:08:48.000]  一個喜樂的心態去面對
[00:08:48.000 --> 00:08:50.000]  然後雅各就說
[00:08:50.000 --> 00:08:51.000]  為什麼呢?
[00:08:51.000 --> 00:08:52.000]  面對考驗
[00:08:52.000 --> 00:08:54.000]  每個人都很害怕
[00:08:54.000 --> 00:08:55.000]  或者很不開心
[00:08:55.000 --> 00:08:56.000]  為什麼會喜樂呢?
[00:08:56.000 --> 00:08:58.000]  如何喜樂得來呢?
[00:08:58.000 --> 00:08:59.000]  我們接著看看
[00:08:59.000 --> 00:09:01.000]  為什麼要喜樂呢?
[00:09:01.000 --> 00:09:08.000]  因為考驗是能夠使人生命成長的
[00:09:08.000 --> 00:09:10.000]  這三到四字的經文說到
[00:09:10.000 --> 00:09:13.000]  當我們的信心經過考驗之後
[00:09:13.000 --> 00:09:15.000]  就產生忍耐
[00:09:15.000 --> 00:09:17.000]  這個忍耐不是那些
[00:09:17.000 --> 00:09:19.000]  很勉為其難的那種忍住一下
[00:09:19.000 --> 00:09:21.000]  忍受的那種
[00:09:21.000 --> 00:09:22.000]  很消極的那種忍
[00:09:22.000 --> 00:09:24.000]  這裡的忍耐是說到
[00:09:24.000 --> 00:09:29.000]  你能夠建立一份更加堅忍的信心
[00:09:29.000 --> 00:09:30.000]  接著他就寫到
[00:09:30.000 --> 00:09:33.000]  你們可以完全毫無缺乏
[00:09:33.000 --> 00:09:36.000]  是說你的生命得到成熟
[00:09:36.000 --> 00:09:39.000]  你能夠成為一個成熟健康的信徒
[00:09:39.000 --> 00:09:41.000]  這句意思是說到
[00:09:41.000 --> 00:09:45.000]  當我們的信心經過考驗被煉成之後
[00:09:45.000 --> 00:09:50.000]  就可以產生出一個完全沒有瑕疵的信心
[00:09:50.000 --> 00:09:51.000]  換句話說
[00:09:51.000 --> 00:09:53.000]  如果我們的信心經過了
[00:09:53.000 --> 00:09:55.000]  經得起考驗的話
[00:09:55.000 --> 00:09:59.000]  就證實了你有很有能耐的信心
[00:09:59.000 --> 00:10:03.000]  你是一個成熟和健康的基督徒
[00:10:03.000 --> 00:10:06.000]  這是其中一個原因
[00:10:06.000 --> 00:10:09.000]  第二個原因是說
[00:10:09.000 --> 00:10:12.000]  考驗是能夠使人得賞賜的
[00:10:12.000 --> 00:10:13.000]  經文一開始那裡
[00:10:13.000 --> 00:10:17.000]  雅各說自己是耶穌基督的僕人
[00:10:17.000 --> 00:10:19.000]  耶穌也曾經說過
[00:10:19.000 --> 00:10:22.000]  學生不能勝過老師
[00:10:22.000 --> 00:10:25.000]  僕人 奴僕也不能勝過主人
[00:10:25.000 --> 00:10:26.000]  意思是說
[00:10:26.000 --> 00:10:28.000]  你們的主耶穌基督
[00:10:28.000 --> 00:10:31.000]  他尚且要經歷這麼多的苦難
[00:10:31.000 --> 00:10:34.000]  為我們最終走上十字架犧牲
[00:10:34.000 --> 00:10:36.000]  而我們這些跟隨祂的人
[00:10:36.000 --> 00:10:37.000]  你不可能說
[00:10:37.000 --> 00:10:38.000]  耶穌受苦
[00:10:38.000 --> 00:10:41.000]  我就在這裡吃喝玩樂
[00:10:41.000 --> 00:10:45.000]  跟隨祂的人都會受苦
[00:10:45.000 --> 00:10:48.000]  而且主耶穌也曾經親自這樣說
[00:10:48.000 --> 00:10:51.000]  為易受迫害的人有福
[00:10:51.000 --> 00:10:53.000]  因為天國是他們的
[00:10:53.000 --> 00:10:55.000]  人如果因我的緣故辱罵你們
[00:10:55.000 --> 00:10:56.000]  迫害你們
[00:10:56.000 --> 00:10:58.000]  並且捏造各樣的壞話
[00:10:58.000 --> 00:10:59.000]  誹謗你們
[00:10:59.000 --> 00:11:00.000]  你們就有福了
[00:11:00.000 --> 00:11:02.000]  你們應該歡喜快樂
[00:11:02.000 --> 00:11:05.000]  因為你們在天上的賞賜是大的
[00:11:05.000 --> 00:11:10.000]  在你們以前的先知也曾經這樣迫害
[00:11:10.000 --> 00:11:12.000]  所以這裡告訴我們
[00:11:12.000 --> 00:11:15.000]  在患難考驗當中
[00:11:15.000 --> 00:11:18.000]  我們是有值得喜樂的原因
[00:11:18.000 --> 00:11:20.000]  因為你能夠堅忍之後
[00:11:20.000 --> 00:11:24.000]  你在天上是能夠得著賞賜的
[00:11:24.000 --> 00:11:26.000]  接著下去
[00:11:26.000 --> 00:11:32.000]  我們用了一個例子來表達信心
[00:11:32.000 --> 00:11:34.000]  信心考驗的例子
[00:11:34.000 --> 00:11:36.000]  在第九到十一節
[00:11:36.000 --> 00:11:39.000]  是關於貧窮和富足
[00:11:39.000 --> 00:11:41.000]  當時的處境是
[00:11:41.000 --> 00:11:46.000]  雅各在經文裡提到
[00:11:46.000 --> 00:11:48.000]  流亡外地的猶太基督徒
[00:11:48.000 --> 00:11:50.000]  他們受到各種的考驗
[00:11:50.000 --> 00:11:52.000]  很可能是因為這群猶太人
[00:11:52.000 --> 00:11:54.000]  他們信了主之後
[00:11:54.000 --> 00:11:57.000]  他們受到同鄉同族的人迫害
[00:11:57.000 --> 00:11:59.000]  所以他們為了保命
[00:11:59.000 --> 00:12:01.000]  逃離這些危險
[00:12:01.000 --> 00:12:03.000]  他就唯有移居海外
[00:12:03.000 --> 00:12:04.000]  去到別處
[00:12:04.000 --> 00:12:07.000]  不過去到別處住下之後
[00:12:07.000 --> 00:12:09.000]  又受到那裡的外邦人
[00:12:09.000 --> 00:12:11.000]  即是那些不認識
[00:12:11.000 --> 00:12:13.000]  不信基督教的
[00:12:13.000 --> 00:12:15.000]  或者不明白基督信仰的外邦人
[00:12:15.000 --> 00:12:16.000]  去誹謗他們
[00:12:16.000 --> 00:12:17.000]  去迫害他們
[00:12:17.000 --> 00:12:19.000]  去攻擊他們
[00:12:19.000 --> 00:12:21.000]  所以有一些信徒
[00:12:21.000 --> 00:12:24.000]  在一夜之間就面對著財富
[00:12:24.000 --> 00:12:25.000]  就沒有了
[00:12:25.000 --> 00:12:28.000]  就好像這裡所說
[00:12:28.000 --> 00:12:30.000]  譬如他很可能在逃亡的時候
[00:12:30.000 --> 00:12:32.000]  他為了要保命
[00:12:32.000 --> 00:12:34.000]  他管不了他的房子
[00:12:34.000 --> 00:12:35.000]  他的財物
[00:12:35.000 --> 00:12:36.000]  他的生意 他的田產
[00:12:36.000 --> 00:12:37.000]  他都要放棄這一切
[00:12:37.000 --> 00:12:39.000]  他就要走了
[00:12:39.000 --> 00:12:41.000]  今天我們在香港
[00:12:41.000 --> 00:12:43.000]  其實或者都能夠體驗到一些
[00:12:43.000 --> 00:12:45.000]  特別譬如在中國大陸
[00:12:45.000 --> 00:12:46.000]  或者在南亞
[00:12:46.000 --> 00:12:47.000]  或者其他的地方
[00:12:47.000 --> 00:12:50.000]  來到香港生活的那些人
[00:12:50.000 --> 00:12:52.000]  當中除了有一部分人
[00:12:52.000 --> 00:12:53.000]  他是帶著大量的資金
[00:12:53.000 --> 00:12:55.000]  來到這裡做投資
[00:12:55.000 --> 00:12:57.000]  各樣的東西之外
[00:12:57.000 --> 00:12:58.000]  那些很有錢之外
[00:12:58.000 --> 00:13:00.000]  但其實大部分的人
[00:13:00.000 --> 00:13:02.000]  其實都是來這裡
[00:13:02.000 --> 00:13:04.000]  可能跟家人團聚
[00:13:04.000 --> 00:13:07.000]  那些中港婚姻跟家人團聚
[00:13:07.000 --> 00:13:09.000]  很多都是生活很困苦的
[00:13:09.000 --> 00:13:12.000]  他們面對著一個陌生的環境
[00:13:12.000 --> 00:13:13.000]  文化 語言
[00:13:13.000 --> 00:13:15.000]  要重新適應
[00:13:15.000 --> 00:13:17.000]  又要去找地方住
[00:13:17.000 --> 00:13:18.000]  要找工作
[00:13:18.000 --> 00:13:19.000]  交朋友
[00:13:19.000 --> 00:13:20.000]  其實都不容易
[00:13:20.000 --> 00:13:22.000]  我們接觸的一些普通華人
[00:13:22.000 --> 00:13:23.000]  他們都跟我們說
[00:13:23.000 --> 00:13:24.000]  他們覺得來到這裡
[00:13:24.000 --> 00:13:26.000]  他們是受到很多的歧視
[00:13:26.000 --> 00:13:30.000]  也都是面對著很多不同的困難
[00:13:30.000 --> 00:13:31.000]  可以說他們的身心靈
[00:13:31.000 --> 00:13:34.000]  其實都是面對很大的壓力
[00:13:34.000 --> 00:13:36.000]  我自己以前都是小時候
[00:13:36.000 --> 00:13:38.000]  在內地移民下來
[00:13:38.000 --> 00:13:40.000]  那時候我覺得小時候在鄉下
[00:13:40.000 --> 00:13:42.000]  其實反而挺舒服的
[00:13:42.000 --> 00:13:44.000]  很開心
[00:13:44.000 --> 00:13:45.000]  但是來到之後
[00:13:45.000 --> 00:13:47.000]  其實是很大很大的適應
[00:13:47.000 --> 00:13:49.000]  很多的掙扎
[00:13:49.000 --> 00:13:51.000]  面對很多的困難
[00:13:51.000 --> 00:13:53.000]  我都試過被同學看不起
[00:13:53.000 --> 00:13:54.000]  笑
[00:13:54.000 --> 00:13:56.000]  因為那時候英文不是那麼好
[00:13:56.000 --> 00:13:57.000]  人家就笑
[00:13:57.000 --> 00:14:01.000]  其實說反話是很不禮貌的
[00:14:01.000 --> 00:14:02.000]  你真的很厲害
[00:14:02.000 --> 00:14:05.000]  但其實是在笑你成績太差
[00:14:05.000 --> 00:14:09.000]  因為爸爸媽媽要早出晚歸去工作
[00:14:09.000 --> 00:14:11.000]  所以我們小時候
[00:14:11.000 --> 00:14:14.000]  就要提早成為一個大人
[00:14:14.000 --> 00:14:17.000]  因為我們就要跟弟弟相依為命
[00:14:17.000 --> 00:14:19.000]  我們都要彼此照顧
[00:14:19.000 --> 00:14:22.000]  以前香港的社會
[00:14:22.000 --> 00:14:23.000]  又沒有那麼多社會服務
[00:14:23.000 --> 00:14:26.000]  去幫助這些新移民
[00:14:26.000 --> 00:14:29.000]  那時候很多事情其實都是要靠自己
[00:14:29.000 --> 00:14:32.000]  那時候我也曾經試過很自卑
[00:14:32.000 --> 00:14:34.000]  很不開心
[00:14:34.000 --> 00:14:36.000]  不過幸運的是後來
[00:14:36.000 --> 00:14:39.000]  因為小學老師帶我回了教會
[00:14:39.000 --> 00:14:41.000]  認識了耶穌
[00:14:41.000 --> 00:14:43.000]  我的人生觀就改變了
[00:14:43.000 --> 00:14:46.000]  雅各的這段經文
[00:14:46.000 --> 00:14:48.000]  其實都提醒我們
[00:14:48.000 --> 00:14:50.000]  無論是一些貧窮的信徒
[00:14:50.000 --> 00:14:52.000]  他因為各種的努力
[00:14:52.000 --> 00:14:54.000]  他今天能夠富足起來
[00:14:54.000 --> 00:14:57.000]  又或者那些本來富有的信徒
[00:14:57.000 --> 00:14:59.000]  他因為各種的原因
[00:14:59.000 --> 00:15:01.000]  突然之間變成一個窮光蛋
[00:15:01.000 --> 00:15:02.000]  無論怎樣都好
[00:15:02.000 --> 00:15:06.000]  都仍然要以一個歡樂的心去面對
[00:15:06.000 --> 00:15:08.000]  最主要的原因就是說
[00:15:08.000 --> 00:15:09.000]  因為這裡說出
[00:15:09.000 --> 00:15:11.000]  其實我們人生很苦短
[00:15:11.000 --> 00:15:13.000]  匆匆幾十年
[00:15:13.000 --> 00:15:17.000]  有時候我們就算擁有千萬的家財
[00:15:17.000 --> 00:15:19.000]  但其實你要用你要吃
[00:15:19.000 --> 00:15:22.000]  你要睡的都是那三尺六尺的床
[00:15:22.000 --> 00:15:24.000]  你要吃的都是三餐很簡單
[00:15:24.000 --> 00:15:27.000]  你不需要餐餐鮑魚海味
[00:15:27.000 --> 00:15:29.000]  就算我們有很多的家財
[00:15:29.000 --> 00:15:31.000]  都不能夠長久
[00:15:31.000 --> 00:15:32.000]  你可能一天投資
[00:15:32.000 --> 00:15:34.000]  你突然間就沒有東西
[00:15:34.000 --> 00:15:35.000]  相比之下
[00:15:35.000 --> 00:15:38.000]  生命比財富更加重要
[00:15:38.000 --> 00:15:42.000]  雅各勉勵那些由富有變成貧窮的信徒
[00:15:42.000 --> 00:15:46.000]  不要因為失去了這些財富而難過可惜
[00:15:46.000 --> 00:15:50.000]  反而要更加珍惜你今天仍然擁有的生命
[00:15:50.000 --> 00:15:52.000]  好好去享受生命
[00:15:52.000 --> 00:15:55.000]  以及以神為樂
[00:15:55.000 --> 00:15:57.000]  聖經在《馬太福音》
[00:15:57.000 --> 00:15:59.000]  都這樣提醒我們
[00:15:59.000 --> 00:16:01.000]  我們一起讀
[00:16:01.000 --> 00:16:04.000]  一個人不能服侍兩個主人
[00:16:04.000 --> 00:16:07.000]  他若不是恨這個愛那個
[00:16:07.000 --> 00:16:10.000]  就是忠於這個輕視那個
[00:16:10.000 --> 00:16:13.000]  你們不能服侍神又服侍金錢
[00:16:13.000 --> 00:16:15.000]  所以我告訴你們
[00:16:15.000 --> 00:16:18.000]  不要為生命憂慮吃什麼喝什麼
[00:16:18.000 --> 00:16:21.000]  也不要為身體憂慮穿什麼
[00:16:21.000 --> 00:16:24.000]  難道生命不比食物重要嗎
[00:16:24.000 --> 00:16:28.000]  身體不比衣服重要嗎
[00:16:28.000 --> 00:16:30.000]  還有《馬太福音》也有句這樣的說話
[00:16:30.000 --> 00:16:31.000]  我們一起讀
[00:16:31.000 --> 00:16:33.000]  人就是賺得全世界
[00:16:33.000 --> 00:16:35.000]  卻賠償自己的生命
[00:16:35.000 --> 00:16:37.000]  有什麼好處呢
[00:16:37.000 --> 00:16:41.000]  人還能用什麼換回自己的生命呢
[00:16:41.000 --> 00:16:44.000]  正如這兩句經文所提醒
[00:16:44.000 --> 00:16:48.000]  我們的生命比我們的物質
[00:16:48.000 --> 00:16:50.000]  我們的財富更加重要
[00:16:50.000 --> 00:16:53.000]  所以大家千萬不要本末倒置
[00:16:53.000 --> 00:16:56.000]  亞葛又向我們提醒
[00:16:56.000 --> 00:16:58.000]  人面對考驗的時候
[00:16:58.000 --> 00:17:01.000]  會面對什麼樣的可能性呢
[00:17:01.000 --> 00:17:03.000]  這裡提到有兩種結果
[00:17:03.000 --> 00:17:06.000]  第一種就是能勝過考驗
[00:17:06.000 --> 00:17:08.000]  得到獎賞
[00:17:08.000 --> 00:17:10.000]  在十二節他說
[00:17:10.000 --> 00:17:12.000]  能夠忍受試煉的人是有福的
[00:17:12.000 --> 00:17:14.000]  因為他們經過考驗之後
[00:17:14.000 --> 00:17:16.000]  必得著生命的冠冕
[00:17:16.000 --> 00:17:19.000]  這個冠冕是主應給愛他的人
[00:17:19.000 --> 00:17:22.000]  這裡說的忍受試煉
[00:17:22.000 --> 00:17:26.000]  不是逼到沒辦法的那種人
[00:17:26.000 --> 00:17:29.000]  而是用很堅定的信心
[00:17:29.000 --> 00:17:31.000]  考驗來到的時候
[00:17:31.000 --> 00:17:33.000]  你仍然堅持你本來
[00:17:33.000 --> 00:17:35.000]  向上帝有的信念
[00:17:35.000 --> 00:17:37.000]  你不退後不動搖
[00:17:37.000 --> 00:17:39.000]  這個人是有福的
[00:17:39.000 --> 00:17:42.000]  當然亞葛不是說風涼話
[00:17:42.000 --> 00:17:44.000]  你們自己去找一些
[00:17:44.000 --> 00:17:46.000]  自己去找一些考驗來吧
[00:17:46.000 --> 00:17:47.000]  有福的嘛
[00:17:47.000 --> 00:17:48.000]  自己去找些東西來吧
[00:17:48.000 --> 00:17:50.000]  很自討苦吃
[00:17:50.000 --> 00:17:52.000]  他不是叫我們這樣
[00:17:52.000 --> 00:17:56.000]  也不是說受熬煉很有趣
