
[00:00:00.000 --> 00:00:05.600]  我們要感謝祢,讓我們能夠將祢的話語放在眼前
[00:06:05.100 --> 00:06:07.100]  究竟為什麼他會說他是阿當
[00:06:07.100 --> 00:06:08.100]  為什麼說他是以色列民
[00:06:08.100 --> 00:06:12.000]  為什麼他說是羅馬裏面的一個外邦的信徒
[00:06:12.000 --> 00:06:14.500]  但是我今天想和大家講
[00:06:14.500 --> 00:06:15.900]  究竟這段聖經
[00:06:15.900 --> 00:06:17.900]  特別是第七節到十三節
[00:06:17.900 --> 00:06:20.500]  究竟和「我」有什麼關係
[00:06:20.500 --> 00:06:21.700]  對我來說
[00:06:21.700 --> 00:06:23.200]  我很想和大家講
[00:06:23.200 --> 00:06:24.300]  我是很單純的一個人
[00:06:24.300 --> 00:06:26.300]  你會說是不是很單純
[00:06:26.300 --> 00:06:27.300]  我真的很單純
[00:06:27.300 --> 00:06:29.800]  因為我相信這個「我」字就是史特普羅
[00:06:29.800 --> 00:06:32.000]  你和別人說我相信這個「我」字就是史特普羅
[00:06:32.000 --> 00:06:33.400]  不要再去想是不是屬於誰
[00:06:33.400 --> 00:06:34.700]  這個就是史特普羅
[00:06:34.700 --> 00:06:35.700]  但是另一方面
[00:06:35.700 --> 00:06:37.300]  另一個爭拗點
[00:06:37.300 --> 00:06:41.600]  這個爭拗點其實在解經書不會有太多提出來的
[00:06:41.600 --> 00:06:42.800]  這個爭拗點就是
[00:06:42.800 --> 00:06:47.000]  究竟十三節是屬於前面那部分
[00:06:47.000 --> 00:06:48.300]  還是屬於後面那部分
[00:06:48.300 --> 00:06:49.800]  因為讀神學院的時候
[00:06:49.800 --> 00:06:55.500]  我們的老師很喜歡我們自己將聖經去分段
[00:06:55.500 --> 00:06:56.900]  你將羅馬書去分段
[00:06:56.900 --> 00:06:59.400]  其實大部分的釋經書
[00:06:59.400 --> 00:07:01.100]  大部分的近代學者
[00:07:01.100 --> 00:07:02.500]  我所看的
[00:07:02.500 --> 00:07:03.800]  我不敢說全部
[00:07:03.800 --> 00:07:04.700]  我所看的
[00:07:04.700 --> 00:07:07.700]  絕大部分的學者去分段的時候
[00:07:07.700 --> 00:07:13.200]  都是將七節到二十五節分成兩段
[00:07:13.200 --> 00:07:16.000]  第一段就是由七節到十二節
[00:07:16.000 --> 00:07:19.500]  第二段就是由十三節到二十五節
[00:07:19.500 --> 00:07:24.600]  但是今天我講的就是由第七節到十三節
[00:07:24.600 --> 00:07:28.200]  其實我所看的釋經書當中
[00:07:28.200 --> 00:07:32.000]  只有一個聖經學者是這樣分的
[00:07:32.000 --> 00:07:34.200]  絕大部分都是七至十二節
[00:07:34.200 --> 00:07:35.600]  十三節到二十五節
[00:07:35.600 --> 00:07:36.300]  為什麼呢?
[00:07:36.300 --> 00:07:38.400]  因為如果看原文是很有趣的
[00:07:38.400 --> 00:07:41.000]  看原文七至十二節
[00:07:41.000 --> 00:07:43.400]  這個作者我們當他是保羅
[00:07:43.400 --> 00:07:47.100]  這個保羅就是用過去式
[00:07:47.100 --> 00:07:48.400]  Past tense
[00:07:48.400 --> 00:07:51.100]  但是十三節開始就用Present tense
[00:07:51.100 --> 00:07:53.200]  所以有些學者就說
[00:07:53.200 --> 00:07:56.700]  那邊明明是在講信主前的保羅
[00:07:56.700 --> 00:07:57.600]  是Past tense
[00:07:57.600 --> 00:08:00.800]  現在是在講信主期的保羅
[00:08:00.800 --> 00:08:01.800]  是Present tense
[00:08:01.800 --> 00:08:05.600]  所以分段絕對是十三到二十五節
[00:08:05.600 --> 00:08:06.600]  七至十二節
[00:08:06.600 --> 00:08:09.100]  但是我們的分段就是七至十三節
[00:08:09.100 --> 00:08:09.600]  為什麼呢?
[00:08:09.600 --> 00:08:11.400]  我們只跟一個學者
[00:08:11.400 --> 00:08:12.800]  在我所看的書
[00:08:12.800 --> 00:08:14.800]  我所知道唯一一個學者是這樣分的
[00:08:14.800 --> 00:08:18.300]  就是我們很尊重的一位學者叫做John Stock
[00:08:18.300 --> 00:08:21.600]  John Stock就將他分成七至十三節
[00:08:21.600 --> 00:08:26.300]  今天我就嘗試和大家去看七至十三節
[00:08:26.300 --> 00:08:28.200]  第七節出現一個問題
[00:08:28.200 --> 00:08:29.700]  前面的東西可以完全忘記
[00:08:29.700 --> 00:08:31.800]  前面的東西是不重要的
[00:08:31.800 --> 00:08:32.900]  前面的東西是讓大家知道
[00:08:32.900 --> 00:08:36.000]  我是有試過釋經的
[00:08:36.000 --> 00:08:38.200]  第七節有一個問題
[00:08:38.200 --> 00:08:39.200]  這個問題就是
[00:08:39.200 --> 00:08:43.300]  究竟「慮法」是不是罪?
[00:08:43.300 --> 00:08:44.500]  這個就是我的題目
[00:08:44.500 --> 00:08:46.500]  「慮法」是不是罪?
[00:08:46.500 --> 00:08:48.500]  當然他們這樣問
[00:08:48.500 --> 00:08:50.100]  保羅面對這個問題
[00:08:50.100 --> 00:08:51.200]  他的答案很簡單
[00:08:51.200 --> 00:08:53.000]  他說「斷乎不是」
[00:08:53.000 --> 00:08:56.800]  他說「慮法」絕對不是罪
[00:08:56.800 --> 00:08:59.100]  為什麼人會有這樣的想法呢?
[00:08:59.100 --> 00:09:01.700]  為什麼人會這樣「慮法」就是罪呢?
[00:09:01.700 --> 00:09:02.800]  很自然
[00:09:02.800 --> 00:09:05.700]  大家從創世紀一開始
[00:09:05.700 --> 00:09:07.900]  我們耶和華神創造這個世界
[00:09:07.900 --> 00:09:09.000]  「元是美好」
[00:09:09.000 --> 00:09:11.400]  創造亞當夏娃「元是美好」
[00:09:11.400 --> 00:09:13.700]  但是在他們創造完之後
[00:09:13.700 --> 00:09:15.700]  神和亞當說了一句話
[00:09:15.700 --> 00:09:16.500]  耶和華神說
[00:09:16.500 --> 00:09:19.600]  「元中所有果子你都可以吃」
[00:09:19.600 --> 00:09:22.400]  「除了一棵分辨是我的樹」
[00:09:22.400 --> 00:09:23.200]  「你不可以吃」
[00:09:23.200 --> 00:09:26.200]  「吃那天你就會死」
[00:09:26.200 --> 00:09:27.600]  很清楚
[00:09:27.600 --> 00:09:28.900]  於是我們傳福音的時候
[00:09:28.900 --> 00:09:30.700]  我們很多時候都會被人挑戰
[00:09:30.700 --> 00:09:31.900]  很多人都會問我們
[00:09:31.900 --> 00:09:35.500]  「耶和華神擺明是試我們而已」
[00:09:35.500 --> 00:09:37.800]  「整棵這樣的樹來試我們」
[00:09:37.800 --> 00:09:39.800]  如果耶和華神不起這棵樹
[00:09:39.800 --> 00:09:41.300]  就什麼事都沒有
[00:09:41.300 --> 00:09:42.700]  如果沒有這棵樹就什麼事都沒有
[00:09:42.700 --> 00:09:44.300]  但是如果祂做了這棵樹
[00:09:44.300 --> 00:09:45.800]  祂不說
[00:09:45.800 --> 00:09:47.000]  「元中所有果子你都可以吃」
[00:09:47.000 --> 00:09:48.200]  「唯有這一棵不可以吃」
[00:09:48.200 --> 00:09:49.600]  完全不說
[00:09:49.600 --> 00:09:51.400]  吃了也沒有人知道
[00:09:51.400 --> 00:09:52.200]  沒所謂
[00:09:52.200 --> 00:09:55.000]  就是說如果今天香港完全沒有法例
[00:09:55.000 --> 00:09:56.200]  沒有法律的
[00:09:56.200 --> 00:09:57.100]  你喜歡做什麼就做什麼
[00:09:57.100 --> 00:09:59.600]  你開心嗎?
[00:09:59.600 --> 00:10:01.400]  不要說「紅燈可以過馬路」
[00:10:01.400 --> 00:10:02.300]  「可以超速」
[00:10:02.300 --> 00:10:03.000]  「多過癮」
[00:10:03.000 --> 00:10:05.300]  「駕駛150很過癮」
[00:10:05.300 --> 00:10:07.900]  如果沒有
[00:10:07.900 --> 00:10:09.000]  應該沒有問題
[00:10:09.000 --> 00:10:11.700]  真正的自由應該沒有律法
[00:10:11.700 --> 00:10:14.200]  其實很多時候我們都會有一樣的問題
[00:10:14.200 --> 00:10:18.100]  是否律法帶來了一個罪的問題
[00:10:18.100 --> 00:10:21.300]  是否因為責任在耶和華神身上
[00:10:21.300 --> 00:10:22.900]  你不要說這句話
[00:10:22.900 --> 00:10:24.600]  就什麼事都沒有
[00:10:24.600 --> 00:10:27.000]  你擺明是整棵樹來試我們而已
[00:10:27.000 --> 00:10:28.300]  其實你是全知的
[00:10:28.300 --> 00:10:29.400]  你明知亞當會吃
[00:10:29.400 --> 00:10:30.700]  你明白我的意思嗎?
[00:10:30.700 --> 00:10:31.600]  明知亞當會吃
[00:10:31.600 --> 00:10:34.100]  又要第三章第十五節
[00:10:34.100 --> 00:10:35.600]  又說神的後裔
[00:10:35.600 --> 00:10:36.300]  蛇的後裔
[00:10:36.300 --> 00:10:38.500]  又要釘十字架
[00:10:38.500 --> 00:10:39.900]  有什麼麻煩?
[00:10:39.900 --> 00:10:42.600]  沒有這條法例就什麼事都沒有
[00:10:42.600 --> 00:10:44.900]  其實很多時候我們都會面對這個挑戰
[00:10:44.900 --> 00:10:45.800]  但這個挑戰
[00:10:45.800 --> 00:10:47.800]  我怎麼回答都回答不了
[00:10:47.800 --> 00:10:49.800]  因為我仍然深信上帝有主權
[00:10:49.800 --> 00:10:50.600]  祂要這樣做
[00:10:50.600 --> 00:10:51.500]  我也沒辦法
[00:10:51.500 --> 00:10:53.000]  不過保羅很有趣
[00:10:53.000 --> 00:10:55.500]  保羅當他面對這個問題的時候
[00:10:55.500 --> 00:10:57.800]  他說「絕對不是」
[00:10:57.800 --> 00:11:00.400]  他說「律法絕對不是罪」
[00:11:00.400 --> 00:11:02.200]  「斷乎不是」
[00:11:02.200 --> 00:11:05.100]  他說「律法絕對不是罪」
[00:11:05.100 --> 00:11:06.300]  我們今天這個世代
[00:11:06.300 --> 00:11:08.400]  我們很多時候反對一些事情
[00:11:08.400 --> 00:11:09.500]  我反對
[00:11:09.500 --> 00:11:10.200]  為什麼反對?
[00:11:10.200 --> 00:11:11.300]  不說
[00:11:11.300 --> 00:11:12.000]  不說原因
[00:11:12.000 --> 00:11:12.900]  是反對的
[00:11:12.900 --> 00:11:14.700]  我是不喜歡的
[00:11:14.700 --> 00:11:16.100]  但保羅不是這樣
[00:11:16.100 --> 00:11:19.000]  保羅說「斷乎不是」
[00:11:19.000 --> 00:11:19.900]  他解釋
[00:11:19.900 --> 00:11:22.700]  他說「為什麼斷乎不是?」
[00:11:22.700 --> 00:11:24.800]  「為什麼律法不等於罪?」
[00:11:24.800 --> 00:11:27.200]  保羅在第一章到第六章
[00:11:27.200 --> 00:11:29.000]  他一直在說律法
[00:11:29.000 --> 00:11:30.800]  是有些不足之處
[00:11:30.800 --> 00:11:31.700]  去到第七章
[00:11:31.700 --> 00:11:33.300]  由第一節到第六節
[00:11:33.300 --> 00:11:35.800]  保羅想平反律法
[00:11:35.800 --> 00:11:36.500]  就因為他說
[00:11:36.500 --> 00:11:40.300]  「我從來不會要廢除這個律法」
[00:11:40.300 --> 00:11:42.500]  他說「我只是效法耶穌基督」
[00:11:42.500 --> 00:11:44.500]  「去承傳這個律法」
[00:11:44.500 --> 00:11:46.500]  不過這個律法有它的限制
[00:11:46.500 --> 00:11:47.900]  所以我第一章講了
[00:11:47.900 --> 00:11:49.200]  一至六節講了
[00:11:49.200 --> 00:11:51.300]  律法也有它的限制
[00:11:51.300 --> 00:11:55.200]  而今天保羅繼續為律法平反
[00:11:55.200 --> 00:11:56.200]  他說
[00:11:56.200 --> 00:11:58.600]  「律法沒錯有限制」
[00:11:58.600 --> 00:12:01.300]  「不過也有它的作用」
[00:12:01.300 --> 00:12:03.100]  「律法有作用的」
[00:12:03.100 --> 00:12:04.900]  「律法不是廢的」
[00:12:04.900 --> 00:12:06.400]  「律法不是沒用的」
[00:12:06.400 --> 00:12:08.200]  「律法是有它的作用」
[00:12:08.200 --> 00:12:09.200]  有三樣東西
[00:12:09.200 --> 00:12:10.500]  第一
[00:12:10.500 --> 00:12:11.500]  最簡單的
[00:12:11.500 --> 00:12:14.800]  「律法本身叫人知罪」
[00:12:14.800 --> 00:12:16.600]  第七節他怎麼說?
[00:12:16.600 --> 00:12:19.200]  他說「只是非因律法」
[00:12:19.200 --> 00:12:22.000]  「我就不知何為罪」
[00:12:22.000 --> 00:12:24.400]  「非律法說不可起貪心」
[00:12:24.400 --> 00:12:27.900]  「我就不知何為貪心」
[00:12:27.900 --> 00:12:29.100]  很正確
[00:12:29.100 --> 00:12:31.100]  如果沒有律法
[00:12:31.100 --> 00:12:33.000]  我就不知道什麼叫做罪
[00:12:33.000 --> 00:12:35.800]  如果沒有不可貪心
[00:12:35.800 --> 00:12:37.800]  我就不知道什麼叫做貪心
[00:12:37.800 --> 00:12:41.700]  很正常的一個情況
[00:12:41.700 --> 00:12:43.600]  以致我們要想想
[00:12:43.600 --> 00:12:46.800]  保羅忽然間引用了
[00:12:46.800 --> 00:12:49.700]  十誡裡的第十誡
[00:12:49.700 --> 00:12:50.600]  第十誡就是
[00:12:50.600 --> 00:12:53.900]  不可貪婉別人的財物
[00:12:53.900 --> 00:12:57.400]  也不可以貪婉別人的妻子
[00:12:57.400 --> 00:13:00.500]  保羅是用了第十誡
[00:13:00.500 --> 00:13:02.600]  他沒有用第一誡到第九誡
[00:13:02.600 --> 00:13:04.000]  他是用第十誡
[00:13:04.000 --> 00:13:04.900]  為什麼呢?
[00:13:04.900 --> 00:13:05.700]  很明顯
[00:13:05.700 --> 00:13:07.400]  保羅在未信耶穌之前
[00:13:07.400 --> 00:13:10.200]  他是法利賽人
[00:13:10.200 --> 00:13:12.000]  他曾經自誇
[00:13:12.000 --> 00:13:14.900]  「我是法利賽人的法利賽人」
[00:13:14.900 --> 00:13:17.500]  即是說他是一個很嚴守他的法
[00:13:17.500 --> 00:13:19.000]  他很明白他的法
[00:13:19.000 --> 00:13:23.300]  他知道他自己是守足了所有的法
[00:13:23.300 --> 00:13:27.600]  但他只是誇口夠膽說前面那九誡
[00:13:27.600 --> 00:13:29.200]  他又用了第十誡
[00:13:29.200 --> 00:13:30.600]  他說第十誡是
[00:13:30.600 --> 00:13:33.200]  不可起貪心
[00:13:33.200 --> 00:13:34.100]  很有趣
[00:13:34.100 --> 00:13:35.800]  當然第十誡很清楚
[00:13:35.800 --> 00:13:40.500]  是說不可貪婉別人的財物
[00:13:40.500 --> 00:13:42.100]  但保羅在這裡只是說
[00:13:42.100 --> 00:13:44.000]  不可起貪心
[00:13:44.000 --> 00:13:45.000]  但我們要明白
[00:13:45.000 --> 00:13:50.300]  貪心本身是一個內在的私慾
[00:13:50.300 --> 00:13:52.600]  即是說今天在法律上
[00:13:52.600 --> 00:13:56.000]  從來不可以說
[00:13:56.000 --> 00:13:58.200]  因為貪心坐牢五年
[00:13:58.200 --> 00:13:59.100]  可以嗎?
[00:13:59.100 --> 00:13:59.700]  不可以
[00:13:59.700 --> 00:14:00.900]  你看看旁邊
[00:14:00.900 --> 00:14:02.400]  因為他貪心
[00:14:02.400 --> 00:14:03.100]  所以他坐牢
[00:14:03.100 --> 00:14:03.900]  不可以
[00:14:03.900 --> 00:14:05.600]  你不可以說他貪心
[00:14:05.600 --> 00:14:07.400]  我看著你的眼睛就知道你貪心
[00:14:07.400 --> 00:14:08.600]  你看著我的iPhone 7
[00:14:08.600 --> 00:14:10.200]  你還不是貪心嗎?
[00:14:10.200 --> 00:14:10.800]  不可以
[00:14:10.800 --> 00:14:11.400]  你不可以說
[00:14:11.400 --> 00:14:14.100]  你看著我的iPhone你就貪心坐牢
[00:14:14.100 --> 00:14:16.500]  不過你把我的iPhone拿走
[00:14:16.500 --> 00:14:17.300]  你就是貪心
[00:14:17.300 --> 00:14:19.100]  你就有犯罪行為
[00:14:19.100 --> 00:14:20.100]  你就要坐牢
[00:14:20.100 --> 00:14:21.400]  所以保羅很有趣
[00:14:21.400 --> 00:14:23.800]  保羅說叫人知罪
[00:14:23.800 --> 00:14:25.600]  其實三章二十字已經說了
[00:14:25.600 --> 00:14:26.300]  保羅說
[00:14:26.300 --> 00:14:28.200]  律法是叫人知罪
[00:14:28.200 --> 00:14:30.900]  但保羅在這裡是更深層的
[00:14:30.900 --> 00:14:32.300]  他說
[00:14:32.300 --> 00:14:35.900]  你們要想一想自己內在的私慾
[00:14:35.900 --> 00:14:37.300]  保羅在這裡很有趣
[00:14:37.300 --> 00:14:38.900]  這裡出現過兩個字
[00:14:38.900 --> 00:14:41.600]  同一個字就是兩次的知字
[00:14:41.600 --> 00:14:42.100]  第一他說
