
[00:00:00.000 --> 00:00:04.000]  今天跟大家講詩篇121篇
[00:04:50.000 --> 00:04:52.000]  這麼辛苦要走上這個高山
[00:04:52.000 --> 00:04:57.000]  為了什麼呢?
[00:04:57.000 --> 00:04:58.000]  這個問題
[00:04:58.000 --> 00:05:03.000]  這個答案也會引導我去想
[00:05:03.000 --> 00:05:04.000]  第二個問題
[00:05:04.000 --> 00:05:06.000]  第二方面的想法
[00:05:06.000 --> 00:05:08.000]  第二方面的想法就是
[00:05:08.000 --> 00:05:11.000]  當我望著迎面的高山的時候
[00:05:11.000 --> 00:05:13.000]  我心裡面就想
[00:05:13.000 --> 00:05:17.000]  我所遭遇的困難困境
[00:05:17.000 --> 00:05:20.000]  有誰可以幫助我呢?
[00:05:20.000 --> 00:05:23.000]  誰可以幫我解決呢?
[00:05:23.000 --> 00:05:29.000]  我的困難比爬上這個高山更加困難
[00:05:29.000 --> 00:05:34.000]  而且爬上這個高山去朝拜神的時候
[00:05:34.000 --> 00:05:39.000]  我的困難是不是就可以得到解決呢?
[00:05:39.000 --> 00:05:46.000]  究竟誰可以幫助我解決我的困難呢?
[00:05:46.000 --> 00:05:48.000]  就在這個時候
[00:05:48.000 --> 00:05:53.000]  這個朝聖者就得到聖靈的提醒
[00:05:53.000 --> 00:05:55.000]  他就記起
[00:05:55.000 --> 00:05:56.000]  他也是一個敬拜神的人
[00:05:56.000 --> 00:05:59.000]  認識神的人
[00:05:59.000 --> 00:06:04.000]  他就記起只有創造天地的耶和華
[00:06:04.000 --> 00:06:06.000]  可以幫助他
[00:06:06.000 --> 00:06:08.000]  向山舉目
[00:06:08.000 --> 00:06:14.000]  當然不是當那個山是一個神靈來去朝拜
[00:06:14.000 --> 00:06:19.000]  不是希望那個山或那個山神來去幫助
[00:06:19.000 --> 00:06:21.000]  不是這樣的
[00:06:21.000 --> 00:06:25.000]  根本也沒有山神這回事
[00:06:25.000 --> 00:06:34.000]  向山舉目是仰望在眾山之上的耶和華
[00:06:34.000 --> 00:06:37.000]  就好像我們看詩篇123篇第一節
[00:06:37.000 --> 00:06:41.000]  那裡也有同樣的意思
[00:06:41.000 --> 00:06:46.000]  坐在天上的主,我向你舉目
[00:06:46.000 --> 00:06:51.000]  我們舉目是向天上的神
[00:06:51.000 --> 00:06:56.000]  我們再看詩篇121篇第二節
[00:06:56.000 --> 00:07:00.000]  我的幫助從造天地的耶和華而來
[00:07:00.000 --> 00:07:05.000]  我們舉目是仰望在眾山之上的耶和華
[00:07:05.000 --> 00:07:15.000]  而我們的幫助就是從那位創造天地、創造珠山的耶和華而來
[00:07:15.000 --> 00:07:18.000]  在現今這個時代
[00:07:18.000 --> 00:07:22.000]  我們生活在現今這個社會裡
[00:07:22.000 --> 00:07:27.000]  我們的生活不一定比古時的人容易
[00:07:27.000 --> 00:07:31.000]  我們一樣會遇到很多的困難
[00:07:31.000 --> 00:07:34.000]  或者會有很多不如意的事
[00:07:34.000 --> 00:07:39.000]  比如我們在明州生活
[00:07:39.000 --> 00:07:42.000]  我們曾經也是新搬來的
[00:07:42.000 --> 00:07:46.000]  或者你現在正正還是新搬來這裡
[00:07:46.000 --> 00:07:52.000]  無論你是搬來明州的原因是移民也好
[00:07:52.000 --> 00:07:55.000]  或者是因為讀書要來到這裡也好
[00:07:55.000 --> 00:07:57.000]  或者是轉工來到這裡也好
[00:07:57.000 --> 00:08:00.000]  或者是退休來到這裡也好
[00:08:00.000 --> 00:08:05.000]  我們都需要很大的適應能力
[00:08:05.000 --> 00:08:08.000]  需要一段時間去適應
[00:08:08.000 --> 00:08:13.000]  可以說是要熬過很大的能力時間
[00:08:13.000 --> 00:08:17.000]  才能熬過這一段適應期
[00:08:17.000 --> 00:08:20.000]  好了,熬過了這段日子
[00:08:20.000 --> 00:08:22.000]  那是不是以後有好日子過呢?
[00:08:22.000 --> 00:08:25.000]  以後一定是一帆風順呢?
[00:08:25.000 --> 00:08:27.000]  也不是的,是吧?
[00:08:27.000 --> 00:08:30.000]  我們會面對很多的困難
[00:08:30.000 --> 00:08:35.000]  比如我們有健康的問題
[00:08:35.000 --> 00:08:38.000]  會有學業的問題
[00:08:38.000 --> 00:08:39.000]  工作的問題
[00:08:39.000 --> 00:08:41.000]  生意的問題
[00:08:41.000 --> 00:08:42.000]  婚姻的問題
[00:08:42.000 --> 00:08:44.000]  家庭的問題
[00:08:44.000 --> 00:08:47.000]  人際關係的問題
[00:08:47.000 --> 00:08:49.000]  很多很多的問題
[00:08:49.000 --> 00:08:55.000]  還有我們基督徒還應該多問一個問題
[00:08:55.000 --> 00:09:00.000]  就是我們靈性上是不是已經長進呢?
[00:09:00.000 --> 00:09:04.000]  我們的靈性上是不是已經雕琢者呢?
[00:09:04.000 --> 00:09:10.000]  我們基督徒記得要常常問這個問題
[00:09:10.000 --> 00:09:12.000]  這麼多的困難
[00:09:12.000 --> 00:09:17.000]  誰可以幫助我們呢?
[00:09:17.000 --> 00:09:19.000]  誰可以幫助我們
[00:09:19.000 --> 00:09:22.000]  讓我們的人生旅程可以
[00:09:22.000 --> 00:09:27.000]  走得容易一點、輕鬆一點呢?
[00:09:27.000 --> 00:09:30.000]  誰可以幫助我們呢?
[00:09:30.000 --> 00:09:33.000]  如果好運
[00:09:33.000 --> 00:09:36.000]  我們會遇到一些好人
[00:09:36.000 --> 00:09:40.000]  或者可以幫助我們一次、半次
[00:09:40.000 --> 00:09:42.000]  但是長遠來說
[00:09:42.000 --> 00:09:46.000]  我是指我們整個人生旅程
[00:09:46.000 --> 00:09:49.000]  誰可以幫助我們呢?
[00:09:49.000 --> 00:09:52.000]  只有創造天地
[00:09:52.000 --> 00:09:55.000]  做我們人的神
[00:09:55.000 --> 00:10:03.000]  才可以真正和長遠地幫助我們
[00:10:03.000 --> 00:10:06.000]  只有神可以幫助我們
[00:10:06.000 --> 00:10:13.000]  這樣神會怎樣幫助我們呢?
[00:10:13.000 --> 00:10:14.000]  就像經文這裡說
[00:10:14.000 --> 00:10:17.000]  神有沒有說
[00:10:17.000 --> 00:10:20.000]  如果你有病我就治你的病
[00:10:20.000 --> 00:10:22.000]  如果你沒錢我就給你錢
[00:10:22.000 --> 00:10:23.000]  是不是這樣呢?
[00:10:23.000 --> 00:10:25.000]  神是不是這樣說呢?
[00:10:25.000 --> 00:10:27.000]  沒有
[00:10:27.000 --> 00:10:31.000]  這裡似乎沒有提到有什麼困難
[00:10:31.000 --> 00:10:33.000]  沒有提到那個朝聖者
[00:10:33.000 --> 00:10:37.000]  究竟他有什麼困難需要幫助
[00:10:37.000 --> 00:10:40.000]  在第三至第八節裡面
[00:10:40.000 --> 00:10:42.000]  其實是一個回應
[00:10:42.000 --> 00:10:46.000]  第一、二節是朝聖者在問一個問題
[00:10:46.000 --> 00:10:48.000]  或者他問自己一個問題
[00:10:48.000 --> 00:10:51.000]  第三至第八節是一個回應
[00:10:51.000 --> 00:10:55.000]  相信是一位祭司對朝聖者
[00:10:55.000 --> 00:10:58.000]  在朝拜神之後
[00:10:58.000 --> 00:11:01.000]  給他一些安慰、鼓勵的說話
[00:11:01.000 --> 00:11:06.000]  說話裡面帶出了神的屬性
[00:11:06.000 --> 00:11:09.000]  我相信這個祭司是說出了
[00:11:09.000 --> 00:11:12.000]  神要他說的話
[00:11:12.000 --> 00:11:17.000]  我們也可以將自己代入經文裡面
[00:11:17.000 --> 00:11:20.000]  來領受這個教導
[00:11:20.000 --> 00:11:23.000]  我們看第三節
[00:11:23.000 --> 00:11:26.000]  祂必不叫你的腳搖動
[00:11:26.000 --> 00:11:28.000]  保護你的必不打頓
[00:11:28.000 --> 00:11:30.000]  神沒有直接說
[00:11:30.000 --> 00:11:37.000]  祂會必定解決我們的問題
[00:11:37.000 --> 00:11:43.000]  但是祂卻是會幫我們渡過
[00:11:43.000 --> 00:11:48.000]  或者可以說是捱過那個困境
[00:11:48.000 --> 00:11:51.000]  想一想
[00:11:51.000 --> 00:11:54.000]  當神祂說
[00:11:54.000 --> 00:12:00.000]  祂沒有為我們將所有困難挪開的時候
[00:12:00.000 --> 00:12:02.000]  那是什麼意思呢
[00:12:02.000 --> 00:12:08.000]  就是說我們基督徒和非基督徒
[00:12:08.000 --> 00:12:13.000]  在面對困難或者會有困難的這件事上
[00:12:13.000 --> 00:12:15.000]  是完全相等的
[00:12:15.000 --> 00:12:19.000]  是相同機會會遇到困難
[00:12:19.000 --> 00:12:23.000]  在這方面基督徒是沒有優待
[00:12:23.000 --> 00:12:25.000]  困難人人有
[00:12:25.000 --> 00:12:30.000]  基督徒或非基督徒一樣會遇到困難
[00:12:30.000 --> 00:12:32.000]  沒有優待
[00:12:32.000 --> 00:12:34.000]  但是在另一方面來想
[00:12:34.000 --> 00:12:38.000]  在困難之中神就給我們基督徒恩典能力
[00:12:38.000 --> 00:12:42.000]  讓我們能夠靠著神的恩典去渡過
[00:12:42.000 --> 00:12:44.000]  去捱過那些困難
[00:12:44.000 --> 00:12:48.000]  而不會倒下來
[00:12:48.000 --> 00:12:51.000]  或者讓我們能夠捱過那些困難
[00:12:51.000 --> 00:12:56.000]  而不會迷失我們人生的方向
[00:12:56.000 --> 00:12:59.000]  這個很重要
[00:12:59.000 --> 00:13:03.000]  是基督徒才有的優待
[00:13:03.000 --> 00:13:06.000]  非基督徒就沒有這種優待
[00:13:06.000 --> 00:13:11.000]  他們沒有這個優待不是因為神不給他們
[00:13:11.000 --> 00:13:14.000]  而是他們不認識神
[00:13:14.000 --> 00:13:22.000]  他們不曉得向神求幫助
[00:13:22.000 --> 00:13:24.000]  這裡說的那句話
[00:13:24.000 --> 00:13:26.000]  你的腳搖動
[00:13:26.000 --> 00:13:33.000]  這句話可以有兩方面的解釋
[00:13:33.000 --> 00:13:35.000]  第一方面可以解釋為
[00:13:35.000 --> 00:13:38.000]  當遇到困難困境的時候
[00:13:38.000 --> 00:13:43.000]  我們的腳會腳軟會腳震
[00:13:43.000 --> 00:13:48.000]  無力去承擔所遭遇的打擊
[00:13:48.000 --> 00:13:51.000]  另一方面的解釋就是
[00:13:51.000 --> 00:13:52.000]  當遇到困難的時候
[00:13:52.000 --> 00:13:57.000]  我們的腳步會滑開
[00:13:57.000 --> 00:14:04.000]  離開了我們應該走的正確人生路
[00:14:04.000 --> 00:14:07.000]  會的
[00:14:07.000 --> 00:14:08.000]  我們信靠神
[00:14:08.000 --> 00:14:10.000]  誰知道仍然有這麼大的困難
[00:14:10.000 --> 00:14:11.000]  我們開始信心搖動
[00:14:11.000 --> 00:14:20.000]  我們不如走回西人的道路更好
[00:14:20.000 --> 00:14:23.000]  當神幫助我們的腳遇到困難的時候
[00:14:23.000 --> 00:14:26.000]  不會搖動不會腳軟不會腳震
[00:14:26.000 --> 00:14:30.000]  不會滑跌
[00:14:30.000 --> 00:14:32.000]  神允許我們
[00:14:32.000 --> 00:14:33.000]  祂給我們恩典能力
[00:14:33.000 --> 00:14:37.000]  讓我們有力承擔所遇到的困難
[00:14:37.000 --> 00:14:39.000]  讓我們可以站穩
[00:14:39.000 --> 00:14:41.000]  讓我們仍然可以不會迷失
[00:14:41.000 --> 00:14:47.000]  保持我們正確的人生方向
[00:14:47.000 --> 00:14:50.000]  昨天在Duluth的聚會裏面
[00:14:50.000 --> 00:14:52.000]  在當地的有一位姊妹
[00:14:52.000 --> 00:14:55.000]  她很不經意的分享了
[00:14:55.000 --> 00:14:56.000]  我們不是叫她出來說
[00:14:56.000 --> 00:14:58.000]  不過在聊天的時候
[00:14:58.000 --> 00:15:02.000]  她也有這樣說
[00:15:02.000 --> 00:15:04.000]  她說十幾年前
[00:15:04.000 --> 00:15:08.000]  她摯愛的親人離世的時候
[00:15:08.000 --> 00:15:12.000]  她真的腳軟站不住
[00:15:12.000 --> 00:15:15.000]  無力承擔那個打擊
[00:15:15.000 --> 00:15:18.000]  真的倒下了
[00:15:18.000 --> 00:15:22.000]  她那時候剛剛開始認識主
[00:15:22.000 --> 00:15:25.000]  她說只有靠著神的恩典
[00:15:25.000 --> 00:15:29.000]  慢慢熬過了那段日子
[00:15:29.000 --> 00:15:35.000]  能夠繼續走人生正確的道路
[00:15:35.000 --> 00:15:36.000]  在我們在在之中
[00:15:36.000 --> 00:15:42.000]  我們弟兄姊妹也有這些人生經驗
[00:15:42.000 --> 00:15:44.000]  在困難的困境之中
[00:15:44.000 --> 00:15:47.000]  完全只有靠著神的恩典
[00:15:47.000 --> 00:15:50.000]  才可以熬過、渡過
[00:15:50.000 --> 00:15:54.000]  仍然能夠堅守神的道路
[00:15:54.000 --> 00:16:00.000]  繼續保持信心
[00:16:00.000 --> 00:16:02.000]  我們的神耶和華
[00:16:02.000 --> 00:16:08.000]  為什麼值得我們信靠祂呢?
[00:16:08.000 --> 00:16:12.000]  我們看第三節的下半節聖經
[00:16:12.000 --> 00:16:15.000]  保護你的必不打頓
[00:16:15.000 --> 00:16:16.000]  第四節
[00:16:16.000 --> 00:16:19.000]  保護以色列的也不打頓也不睡覺
[00:16:19.000 --> 00:16:21.000]  以色列就是指神的子民
[00:16:21.000 --> 00:16:22.000]  我們因為信耶穌
[00:16:22.000 --> 00:16:23.000]  因信清義
[00:16:23.000 --> 00:16:26.000]  我們就是神的子民
[00:16:26.000 --> 00:16:28.000]  這句話的意思就是說
[00:16:28.000 --> 00:16:34.000]  神是不眠不休地去看顧保守我們
[00:16:34.000 --> 00:16:36.000]  祂不會看不見你
[00:16:36.000 --> 00:16:38.000]  不要以為祂睡了覺休息了
[00:16:38.000 --> 00:16:40.000]  看不到,不是
[00:16:40.000 --> 00:16:41.000]  祂不是看不到
[00:16:41.000 --> 00:16:44.000]  祂不是不知道我們的困難
[00:16:44.000 --> 00:16:46.000]  祂知道我們的需要
[00:16:46.000 --> 00:16:49.000]  當然祂未必按著我們的心意
[00:16:49.000 --> 00:16:52.000]  去幫助我們、成全我們
[00:16:52.000 --> 00:16:54.000]  但是祂應許
[00:16:54.000 --> 00:16:57.000]  必定會賜平安給我們
[00:16:57.000 --> 00:17:02.000]  在困難之中仍然有平安
[00:17:02.000 --> 00:17:06.000]  我們也可以去參考詩篇46篇第一節
[00:17:06.000 --> 00:17:08.000]  詩篇46篇第一節
[00:17:08.000 --> 00:17:12.000]  神是我們的避難所,是我們的力量
[00:17:12.000 --> 00:17:17.000]  是我們在患難中隨時的幫助
[00:17:17.000 --> 00:17:19.000]  隨時的幫助
[00:17:19.000 --> 00:17:21.000]  這句聖經是提醒我們
[00:17:21.000 --> 00:17:23.000]  神不單只是賜力量給我們
[00:17:23.000 --> 00:17:28.000]  祂也是我們隨時的幫助
[00:17:28.000 --> 00:17:29.000]  你想想
[00:17:29.000 --> 00:17:33.000]  患難是會隨時出現
[00:17:33.000 --> 00:17:36.000]  困境也會隨時發生
[00:17:36.000 --> 00:17:40.000]  或者在我們想不到的時候會發生
[00:17:40.000 --> 00:17:43.000]  但是神是不眠不休
[00:17:43.000 --> 00:17:47.000]  祂是隨時來幫助我們
[00:17:47.000 --> 00:17:48.000]  不眠不休
[00:17:48.000 --> 00:17:53.000]  即是說24小時on call
[00:17:53.000 --> 00:17:59.000]  我們再看回詩篇121篇第五節
[00:17:59.000 --> 00:18:01.000]  保護你的是耶和華
[00:18:01.000 --> 00:18:05.000]  耶和華在你右邊任被利
[00:18:05.000 --> 00:18:09.000]  一般人是用右手去增薦
[00:18:09.000 --> 00:18:18.000]  或者用右手去做事
[00:18:18.000 --> 00:18:20.000]  神在我們右邊的意思是
[00:18:20.000 --> 00:18:26.000]  神是為我們去增薦,為我們去作供
[00:18:26.000 --> 00:18:27.000]  給我們的能力
[00:18:27.000 --> 00:18:32.000]  或者增加我們作薦和作供的能力
[00:18:32.000 --> 00:18:39.000]  就是說神幫助我們承擔得起
[00:18:39.000 --> 00:18:47.000]  另外我們可以去看詩篇16篇第八節
[00:18:47.000 --> 00:18:50.000]  我將耶和華常擺在我面前
[00:18:50.000 --> 00:18:55.000]  因祂在我右邊,我便不至搖動
[00:18:55.000 --> 00:18:56.000]  這裡也是這樣說
[00:18:56.000 --> 00:18:58.000]  當神在我們右邊的時候
[00:18:58.000 --> 00:19:00.000]  我們就不會腳軟搖動
[00:19:00.000 --> 00:19:04.000]  就是那個字,腳軟震
[00:19:04.000 --> 00:19:07.000]  但是關鍵在哪裡?
[00:19:07.000 --> 00:19:11.000]  我們要將神上放在我們面前
[00:19:11.000 --> 00:19:16.000]  擺在我們的,作為第一位
[00:19:16.000 --> 00:19:22.000]  由祂領導,聽祂的話
[00:19:22.000 --> 00:19:29.000]  我們再看回121篇第六節
[00:19:29.000 --> 00:19:31.000]  白日太陽必不相離
[00:19:31.000 --> 00:19:34.000]  夜間月亮必不害你
[00:19:34.000 --> 00:19:36.000]  這句話的意思就是說
[00:19:36.000 --> 00:19:38.000]  在白天發生的困難
[00:19:38.000 --> 00:19:40.000]  或者在夜晚發生的困難
[00:19:40.000 --> 00:19:43.000]  都不能夠將我們打倒
[00:19:43.000 --> 00:19:46.000]  在光天化日之下發生的災難
[00:19:46.000 --> 00:19:50.000]  或者在黑夜邪惡的攻擊
[00:19:50.000 --> 00:19:53.000]  都不會將我們打倒
[00:19:53.000 --> 00:19:57.000]  因為有創造天地,創造太陽
[00:19:57.000 --> 00:19:59.000]  創造月亮的神
[00:19:59.000 --> 00:20:02.000]  就夜保護我們
[00:20:02.000 --> 00:20:06.000]  所以我們不用怕
[00:20:06.000 --> 00:20:09.000]  第七節
[00:20:09.000 --> 00:20:11.000]  耶和華要保護你
[00:20:11.000 --> 00:20:13.000]  免受一切的災害
[00:20:13.000 --> 00:20:15.000]  祂要保護你的性命
[00:20:15.000 --> 00:20:18.000]  災害這個字其實仍然是在說
[00:20:18.000 --> 00:20:24.000]  兇惡或者邪惡那件事
[00:20:24.000 --> 00:20:26.000]  神會保護我們
[00:20:26.000 --> 00:20:31.000]  免受撒旦的攻擊
[00:20:31.000 --> 00:20:33.000]  祂會保護我們
[00:20:33.000 --> 00:20:39.000]  不會讓我們失去永生的盼望
[00:20:39.000 --> 00:20:42.000]  主耶穌也有相同的教導
[00:20:42.000 --> 00:20:45.000]  我們看看約翰福音十七章十五節
[00:20:45.000 --> 00:20:47.000]  約翰福音十七章十五節
[00:20:47.000 --> 00:20:49.000]  主耶穌說:我不求你
[00:20:49.000 --> 00:20:50.000]  這是指父神
[00:20:50.000 --> 00:20:53.000]  我不求你叫他們是門徒
[00:20:53.000 --> 00:20:54.000]  離開世界
[00:20:54.000 --> 00:20:59.000]  只求你保守他們脫離那惡者
[00:20:59.000 --> 00:21:03.000]  脫離撒旦的攻擊
[00:21:03.000 --> 00:21:10.000]  我們又看看詩篇一百二十一篇第八節
[00:21:10.000 --> 00:21:11.000]  你出你入
[00:21:11.000 --> 00:21:13.000]  耶和華要保護你
[00:21:13.000 --> 00:21:16.000]  從今時直到永遠
[00:21:16.000 --> 00:21:18.000]  你出你入
[00:21:18.000 --> 00:21:21.000]  這是指包括我們日常的生活
[00:21:21.000 --> 00:21:27.000]  和其實是整個人生
[00:21:27.000 --> 00:21:31.000]  所以無論你是出門
[00:21:31.000 --> 00:21:32.000]  去工作
[00:21:32.000 --> 00:21:33.000]  去上學
[00:21:33.000 --> 00:21:36.000]  或者當你工作完
[00:21:36.000 --> 00:21:37.000]  放學
[00:21:37.000 --> 00:21:38.000]  放工
[00:21:38.000 --> 00:21:41.000]  回家的時候
[00:21:41.000 --> 00:21:46.000]  神都會保護你
[00:21:46.000 --> 00:21:49.000]  另外無論你是在年輕的時候
[00:21:49.000 --> 00:21:51.000]  出外闖蕩
[00:21:51.000 --> 00:21:52.000]  去闖世界
[00:21:52.000 --> 00:21:53.000]  年輕人出來讀書
[00:21:53.000 --> 00:21:58.000]  或者開始找工作
[00:21:58.000 --> 00:22:00.000]  直到你年老
[00:22:00.000 --> 00:22:01.000]  歸家
[00:22:01.000 --> 00:22:03.000]  退休
[00:22:03.000 --> 00:22:05.000]  無論你剛剛初出茅廬也好
[00:22:05.000 --> 00:22:09.000]  直到你剛剛告老歸田也好
[00:22:09.000 --> 00:22:16.000]  神都保護你
[00:22:16.000 --> 00:22:19.000]  無論你褻下工作
[00:22:19.000 --> 00:22:21.000]  一周工作完
[00:22:21.000 --> 00:22:22.000]  褻下工作
[00:22:22.000 --> 00:22:25.000]  禮拜日回來敬拜神
[00:22:25.000 --> 00:22:27.000]  或者你敬拜完
[00:22:27.000 --> 00:22:29.000]  又回到家
[00:22:29.000 --> 00:22:31.000]  繼續你的日常生活
[00:22:31.000 --> 00:22:35.000]  繼續你的工作
[00:22:35.000 --> 00:22:41.000]  神都保護你
[00:22:41.000 --> 00:22:46.000]  神會一生保護你
[00:22:46.000 --> 00:22:48.000]  第七節
[00:22:48.000 --> 00:22:50.000]  在第七節裏我們留意
[00:22:50.000 --> 00:22:51.000]  留意這節經文裏
[00:22:51.000 --> 00:22:58.000]  神說了兩次要保護你
[00:22:58.000 --> 00:22:59.000]  第八節
[00:22:59.000 --> 00:23:01.000]  第八節裏神再一次
[00:23:01.000 --> 00:23:06.000]  即是第三次說要保護你
[00:23:06.000 --> 00:23:09.000]  這個要保護你這個字是一個主動詞
[00:23:09.000 --> 00:23:11.000]  剛才說的保護你的
[00:23:11.000 --> 00:23:13.000]  是一個名詞
[00:23:13.000 --> 00:23:15.000]  這個是主動詞
[00:23:15.000 --> 00:23:16.000]  即是甚麼意思
[00:23:16.000 --> 00:23:23.000]  神很樂意幫助我們
[00:23:23.000 --> 00:23:25.000]  神合共在兩節聖經裏
[00:23:25.000 --> 00:23:30.000]  三次說要保護你
[00:23:30.000 --> 00:23:35.000]  是甚麼意思
[00:23:35.000 --> 00:23:37.000]  這裏是說
[00:23:37.000 --> 00:23:39.000]  這個創造天地萬物
[00:23:39.000 --> 00:23:43.000]  和創造我們人類的神
