
[00:00:00.000 --> 00:00:04.080]  今天跟大家分享一個訊息,在恩典中暫穩
[00:06:30.240 --> 00:06:32.160]  基督在得榮耀的過程裏面
[00:06:32.160 --> 00:06:36.960]  我們見到他也是要經歷很多的苦難
[00:06:36.960 --> 00:06:40.000]  在讓福音主耶穌
[00:06:40.000 --> 00:06:46.720]  他來到去面對這個十字架的時候
[00:06:46.720 --> 00:06:50.080]  他怎麼說
[00:06:50.080 --> 00:06:58.240]  他說
[00:06:58.240 --> 00:07:01.520]  他盼望能夠榮耀在他的身上
[00:07:01.520 --> 00:07:02.640]  他說什麼呢
[00:07:02.640 --> 00:07:08.720]  時候到了,願你榮耀你的兒子,使兒子也榮耀你
[00:07:08.720 --> 00:07:12.560]  他盼望主的榮耀將在他自己身上
[00:07:12.560 --> 00:07:15.600]  也透過他能夠榮耀天父
[00:07:15.600 --> 00:07:21.120]  也希望這些榮耀能夠臨在這羣門徒的身上
[00:07:21.120 --> 00:07:23.840]  願父神得榮耀,願主耶穌得榮耀
[00:07:23.840 --> 00:07:29.040]  願門徒也得着這份榮耀
[00:07:29.040 --> 00:07:38.000]  神願基督徒得着這份榮耀的過程往往是容許苦難在我們每一個人身上出現
[00:07:38.000 --> 00:07:41.520]  神也都可能透過萬事互相效力
[00:07:41.520 --> 00:07:43.360]  讓我們得到一些困難
[00:07:43.360 --> 00:07:45.280]  而這些困難是塑造我們
[00:07:45.280 --> 00:07:49.040]  讓這些成爲我們屬靈裏面的一些得着
[00:07:49.040 --> 00:07:50.240]  好像聖經所說的
[00:07:50.240 --> 00:07:52.400]  苦難能夠生忍耐
[00:07:52.400 --> 00:07:54.240]  忍耐能夠生老年
[00:07:54.240 --> 00:08:00.960]  而使我們越來越似神而指榮耀的這份模樣
[00:08:00.960 --> 00:08:08.800]  而整個的目的就是要主在我們身上得榮耀
[00:08:08.800 --> 00:08:10.320]  我記得看過一本書
[00:08:10.320 --> 00:08:15.440]  就是講到一個已故的牧師
[00:08:15.440 --> 00:08:17.680]  他有一本書
[00:08:17.680 --> 00:08:23.040]  整本書就講到他如何去面對他的女兒
[00:08:23.040 --> 00:08:28.320]  患了這個紅斑狼瘡症
[00:08:28.320 --> 00:08:29.040]  他問
[00:08:29.040 --> 00:08:30.160]  他說
[00:08:30.160 --> 00:08:33.520]  我剛剛纔被陰暗完了
[00:08:33.520 --> 00:08:37.280]  爲什麼我的女兒這麼快又有這個紅斑狼瘡症
[00:08:37.280 --> 00:08:39.840]  在12歲的女孩身上
[00:08:39.840 --> 00:08:45.760]  爲什麼這麼多的困難
[00:08:45.760 --> 00:08:48.240]  他裏面也都提過很多不同人的遭遇
[00:08:48.240 --> 00:08:49.520]  其中一個
[00:08:49.520 --> 00:08:52.000]  他說
[00:08:52.000 --> 00:08:53.440]  有一個媽媽
[00:08:53.440 --> 00:08:55.520]  她有一個七個月大的女兒
[00:08:55.520 --> 00:08:58.160]  在車禍裏面
[00:08:58.160 --> 00:08:59.840]  頭撞凹了
[00:08:59.840 --> 00:09:01.440]  整個頭骨破裂
[00:09:01.440 --> 00:09:03.200]  腦膜都爛了
[00:09:03.200 --> 00:09:05.040]  醫生都準備放棄
[00:09:05.040 --> 00:09:06.400]  但是這個媽媽去祈禱
[00:09:06.400 --> 00:09:10.720]  她感受到神母要將這個小生命拿回來
[00:09:10.720 --> 00:09:13.040]  她就好好地去求這個醫生
[00:09:13.040 --> 00:09:15.760]  希望能夠保住這個小生命
[00:09:15.760 --> 00:09:19.040]  最後這個小生命能夠得着
[00:09:19.040 --> 00:09:21.280]  她就將這個小生命帶回家
[00:09:21.280 --> 00:09:23.680]  好好地來照顧他
[00:09:23.680 --> 00:09:25.200]  經歷了17年
[00:09:25.200 --> 00:09:28.880]  17年的同質病
[00:09:28.880 --> 00:09:33.920]  艱苦鬥爭
[00:09:33.920 --> 00:09:39.200]  這個小朋友成長了成爲一個年輕人
[00:09:39.200 --> 00:09:42.240]  這個媽媽用了很多教育上的方法
[00:09:42.240 --> 00:09:43.200]  去刺激他
[00:09:43.200 --> 00:09:46.000]  用他的智能來成長
[00:09:46.000 --> 00:09:49.040]  好像一個平常人一樣
[00:09:49.040 --> 00:09:51.680]  但是裏面經歷了很多的艱難
[00:09:51.680 --> 00:09:53.920]  大家可以想象一下
[00:09:53.920 --> 00:09:55.760]  他起居生活
[00:09:55.760 --> 00:09:58.480]  出入醫院
[00:09:58.480 --> 00:09:58.960]  費用
[00:09:58.960 --> 00:10:00.560]  很多很多的困難
[00:10:00.560 --> 00:10:02.480]  但是他都願意去經歷
[00:10:02.480 --> 00:10:04.080]  17年之後
[00:10:04.080 --> 00:10:05.600]  他說經歷了很多困難
[00:10:05.600 --> 00:10:06.800]  但是同樣的
[00:10:06.800 --> 00:10:08.240]  經歷了很多神蹟
[00:10:08.240 --> 00:10:09.680]  很多的恩典
[00:10:09.680 --> 00:10:13.200]  最後這兩夫婦都願意全時間地侍奉着
[00:10:13.200 --> 00:10:14.080]  這個妹妹
[00:10:14.080 --> 00:10:15.120]  這個大家姐
[00:10:15.120 --> 00:10:16.000]  還有一個妹妹
[00:10:16.000 --> 00:10:19.360]  這個妹妹都要成爲一個醫療宣教士
[00:10:19.360 --> 00:10:21.520]  來去榮耀着
[00:10:21.520 --> 00:10:22.960]  但是這個媽媽覺得
[00:10:22.960 --> 00:10:25.120]  這個女兒有一些的情況
[00:10:25.120 --> 00:10:26.160]  她會不會
[00:10:26.160 --> 00:10:27.760]  真的好像
[00:10:27.760 --> 00:10:29.680]  不知道好不好來去
[00:10:29.680 --> 00:10:31.280]  來將她獻情給主
[00:10:31.280 --> 00:10:32.640]  侍奉神
[00:10:32.640 --> 00:10:35.040]  有沒有穀牧師回應她的話
[00:10:35.040 --> 00:10:36.560]  一個這樣的生命
[00:10:36.560 --> 00:10:38.880]  充滿了神蹟
[00:10:38.880 --> 00:10:41.200]  充滿了恩典
[00:10:41.200 --> 00:10:42.240]  只要她能夠明白
[00:10:42.240 --> 00:10:44.480]  裏面這個諾印的意義
[00:10:44.480 --> 00:10:47.760]  她就成爲一個滿有榮耀的生命
[00:10:47.760 --> 00:10:49.040]  能夠可以
[00:10:49.040 --> 00:10:52.560]  讓別人見得到神的手
[00:10:52.560 --> 00:10:55.120]  在這個青少年的身上
[00:10:55.120 --> 00:10:57.200]  她起碼比很多很多
[00:10:57.200 --> 00:10:58.320]  宮學的人
[00:10:58.320 --> 00:11:00.640]  更加的能夠可以
[00:11:00.640 --> 00:11:02.240]  得榮耀
[00:11:02.240 --> 00:11:03.520]  更加的能夠可以
[00:11:03.520 --> 00:11:06.880]  被神所使用
[00:11:06.880 --> 00:11:08.080]  所以得榮耀
[00:11:08.080 --> 00:11:11.360]  從來不是在人的身上得到
[00:11:11.360 --> 00:11:12.720]  好像彼得
[00:11:12.720 --> 00:11:15.600]  他是初期教會的一個忠奸分子
[00:11:15.600 --> 00:11:19.120]  但他沒有佔據當時教會的一個
[00:11:19.120 --> 00:11:20.880]  要職
[00:11:20.880 --> 00:11:22.080]  他有天賦的魅力
[00:11:22.080 --> 00:11:24.880]  他一開始已經是十二門徒之首
[00:11:24.880 --> 00:11:25.520]  但是
[00:11:25.520 --> 00:11:28.320]  而且他與主有很深的關係
[00:11:28.320 --> 00:11:29.920]  但他沒有自我抬舉
[00:11:29.920 --> 00:11:32.240]  他沒有爭一個位置
[00:11:32.240 --> 00:11:34.480]  他只是信服耶穌
[00:11:34.480 --> 00:11:37.200]  他學習天天背起十字架來傳福音
[00:11:37.200 --> 00:11:39.520]  跟從耶穌
[00:11:39.520 --> 00:11:40.720]  所以
[00:11:40.720 --> 00:11:42.000]  他也是經歷了很多
[00:11:42.000 --> 00:11:43.920]  他和他太太周圍傳福音
[00:11:43.920 --> 00:11:45.200]  經歷了顛沛流離
[00:11:45.200 --> 00:11:49.520]  經歷了很多監牢裏面的日子
[00:11:49.520 --> 00:11:53.440]  神讓很多的事臨到他
[00:11:53.440 --> 00:11:55.520]  最後我們都知道他的結局
[00:11:55.520 --> 00:11:56.560]  但是
[00:11:56.560 --> 00:11:57.520]  我們記得到
[00:11:57.520 --> 00:11:58.640]  在他身上
[00:11:58.640 --> 00:12:01.280]  神要得榮耀
[00:12:01.280 --> 00:12:02.880]  所以
[00:12:02.880 --> 00:12:03.680]  我們記得到
[00:12:03.680 --> 00:12:05.120]  我們夢照
[00:12:05.120 --> 00:12:09.520]  是要得神永遠的這份榮耀
[00:12:09.520 --> 00:12:10.720]  另外我們看看
[00:12:10.720 --> 00:12:11.680]  在這個經文裏面
[00:12:11.680 --> 00:12:13.440]  都告訴我們受苦之後
[00:12:13.440 --> 00:12:14.880]  我們會是怎樣呢
[00:12:14.880 --> 00:12:17.200]  我們再看第十節
[00:12:17.200 --> 00:12:19.360]  「那賜諸般恩典的神
[00:12:19.360 --> 00:12:21.600]  曾在基督裏照你們
[00:12:21.600 --> 00:12:22.720]  得向他永遠的榮耀
[00:12:22.720 --> 00:12:25.280]  等你們戰受苦難之後
[00:12:25.280 --> 00:12:27.040]  必要親自成全你們
[00:12:27.040 --> 00:12:28.080]  兼顧你們
[00:12:28.080 --> 00:12:29.680]  施力量給你們」
[00:12:29.680 --> 00:12:31.200]  裏面有四個
[00:12:31.200 --> 00:12:34.000]  是神要在我們苦難之後
[00:12:34.000 --> 00:12:35.680]  要幫助我們
[00:12:35.680 --> 00:12:38.240]  要成全我們
[00:12:38.240 --> 00:12:39.040]  第一
[00:12:39.040 --> 00:12:40.480]  是什麼呢
[00:12:40.480 --> 00:12:43.600]  他說要成全你們
[00:12:43.600 --> 00:12:44.480]  這個成全
[00:12:44.480 --> 00:12:47.040]  就好像裝備整齊的一個意思
[00:12:47.040 --> 00:12:48.880]  就好像《路加福音》六章四十節
[00:12:48.880 --> 00:12:49.440]  他說
[00:12:49.440 --> 00:12:51.200]  「學生不能高過先生
[00:12:51.200 --> 00:12:53.680]  凡學成了的纔會像老師一樣」
[00:12:53.680 --> 00:12:54.720]  學成了
[00:12:54.720 --> 00:12:55.600]  就好像
[00:12:55.600 --> 00:12:56.720]  就是這個字
[00:12:56.720 --> 00:12:58.400]  就好像一個小學生
[00:12:58.400 --> 00:13:00.240]  他要好像一個老師一樣的時候
[00:13:00.240 --> 00:13:02.560]  他要經歷了很多學習
[00:13:02.560 --> 00:13:05.520]  他要來到他在錯誤裏面成長
[00:13:05.520 --> 00:13:10.640]  他在一些其他的困難裏面來到成長
[00:13:10.640 --> 00:13:12.240]  如果一個人一路成長
[00:13:12.240 --> 00:13:13.280]  沒有任何的困難
[00:13:13.280 --> 00:13:15.040]  沒有任何的挫折的時候
[00:13:15.040 --> 00:13:16.720]  他總是以爲自己是什麼
[00:13:16.720 --> 00:13:17.760]  我就是對的
[00:13:17.760 --> 00:13:19.440]  別人是錯的
[00:13:19.440 --> 00:13:21.440]  但是當你成爲一個身量
[00:13:21.440 --> 00:13:24.160]  能夠裝備好
[00:13:24.160 --> 00:13:26.160]  圓滿一個人的時候
[00:13:26.160 --> 00:13:28.720]  就必經歷過一個這樣的困難
[00:13:28.720 --> 00:13:30.240]  主耶穌說
[00:13:30.240 --> 00:13:32.240]  「成全你們」
[00:13:32.240 --> 00:13:35.280]  另一方面這個字除了裝備成全
[00:13:35.280 --> 00:13:36.720]  perfect這樣的意思
[00:13:36.720 --> 00:13:40.720]  還有一個在這個
[00:13:40.720 --> 00:13:42.000]  斷了的東西
[00:13:42.000 --> 00:13:43.440]  要把它反過來
[00:13:43.440 --> 00:13:44.480]  反過來
[00:13:44.480 --> 00:13:46.960]  這個完整的意思
[00:13:46.960 --> 00:13:48.960]  就好像在馬爾夫音第一章十九節
[00:13:48.960 --> 00:13:51.120]  門徒在網上保網
[00:13:51.120 --> 00:13:53.360]  就是這個字
[00:13:53.360 --> 00:13:55.840]  就是彌補一個缺口
[00:13:55.840 --> 00:13:59.760]  修補一個破洞的意思
[00:13:59.760 --> 00:14:01.600]  就好像在面對困難的時候
[00:14:01.600 --> 00:14:06.320]  我們的生命一些的破口
[00:14:06.320 --> 00:14:10.000]  就透過困難我們會顯現出來
[00:14:10.000 --> 00:14:13.280]  讓我們見得到原來我們對一些人的不接納
[00:14:13.280 --> 00:14:15.520]  我們對一些事的一些偏見
[00:14:15.520 --> 00:14:17.280]  一些的看法
[00:14:17.280 --> 00:14:18.960]  但假如我們願意以謙逼的生活
[00:14:18.960 --> 00:14:20.640]  接納這些困難的時候
[00:14:20.640 --> 00:14:23.920]  這些苦難就能夠修補我們的人格
[00:14:23.920 --> 00:14:25.920]  性情裏面的缺陷
[00:14:25.920 --> 00:14:29.760]  更加的可以被神所使用
[00:14:29.760 --> 00:14:32.640]  神說在困難裏面要親自承傳我們
[00:14:32.640 --> 00:14:36.400]  然後他說要兼顧你們
[00:14:36.400 --> 00:14:38.560]  對於這一點我們相信彼得很有經歷
[00:14:38.560 --> 00:14:43.440]  他說在路加夫音第二十二章
[00:14:43.440 --> 00:14:46.160]  主耶穌曾經和彼得說過一句話
[00:14:46.160 --> 00:14:48.000]  他說西門西門
[00:14:48.000 --> 00:14:49.680]  撒旦水要得着你們
[00:14:49.680 --> 00:14:52.400]  好篩你們像篩墨紙一樣
[00:14:52.400 --> 00:14:53.840]  但我已經爲你們祈求
[00:14:53.840 --> 00:14:56.320]  叫你們不至於失了信心
[00:14:56.320 --> 00:15:02.480]  你回頭以後要兼顧你的弟兄
[00:15:02.480 --> 00:15:04.320]  路加說
[00:15:04.320 --> 00:15:07.600]  撒旦好像篩墨紙一樣來篩我們
[00:15:07.600 --> 00:15:09.760]  彼得也回應說
[00:15:09.760 --> 00:15:11.680]  魔鬼好像爬下了獅子遍地遊行
[00:15:11.680 --> 00:15:14.560]  尋找可吞喫的人
[00:15:14.560 --> 00:15:16.560]  仇敵的目的就是要得着我們
[00:15:16.560 --> 00:15:18.160]  要我們離開神
[00:15:18.160 --> 00:15:21.760]  彼得在這裏就差一點點被撒旦得着
[00:15:21.760 --> 00:15:24.640]  但在那一刻主爲他祈求
[00:15:24.640 --> 00:15:27.040]  他沒有失去信心
[00:15:27.040 --> 00:15:29.440]  所以主耶穌祝福彼得
[00:15:29.440 --> 00:15:34.000]  回頭以後要兼顧你的弟兄
[00:15:34.000 --> 00:15:36.480]  所以彼得在這裏經歷過
[00:15:36.480 --> 00:15:39.680]  他就勸勉這些受苦的基督徒
[00:15:39.680 --> 00:15:44.160]  在戰受苦難之後要用兼顧信心抵擋魔鬼
[00:15:44.160 --> 00:15:48.640]  兼顧信心就好像一些盤石
[00:15:48.640 --> 00:15:53.920]  或者花崗岩一樣堅實
[00:15:53.920 --> 00:15:56.720]  身體經歷了很多苦難
[00:15:56.720 --> 00:15:59.840]  心靈也煎熬
[00:15:59.840 --> 00:16:05.200]  很多時候使人的性格更加的堅固
[00:16:05.200 --> 00:16:09.120]  這些訓練不會在一帆風順裏得到
[00:16:09.120 --> 00:16:14.560]  而是隻能夠在困難裏磨練得到
[00:16:14.560 --> 00:16:15.920]  所以約伯他也說
[00:16:15.920 --> 00:16:20.800]  我經過苦難之後我必如精金
[00:16:20.800 --> 00:16:23.440]  神說要兼顧你們
[00:16:23.440 --> 00:16:28.320]  並且他說要次力量給你們
[00:16:28.320 --> 00:16:31.520]  strengthen 將力量加給我們
[00:16:31.520 --> 00:16:33.280]  在我們無作無不的時候
[00:16:33.280 --> 00:16:36.720]  要借個令救護我們給我們更多的力量
[00:16:36.720 --> 00:16:41.360]  並且他說在第十節次力量原文裏
[00:16:41.360 --> 00:16:45.360]  還有一個字叫爲你們立一個根基
[00:16:45.360 --> 00:16:50.560]  一個foundation 一個根基
[00:16:50.560 --> 00:16:52.560]  他說等到你戰受苦難之後
[00:16:52.560 --> 00:16:58.960]  神在恩典裏要爲你們立一個根基
[00:16:58.960 --> 00:17:01.360]  就是告訴你們什麼是可靠
[00:17:01.360 --> 00:17:03.440]  什麼是不可靠
[00:17:03.440 --> 00:17:08.080]  這讓我想起當我們有些弟兄姊妹
[00:17:08.080 --> 00:17:11.920]  他們在疾病裏一無所求
[00:17:11.920 --> 00:17:15.680]  沒有發覺醫生說我做到的是有限
[00:17:15.680 --> 00:17:20.080]  醫生說這些藥物幫助你也有限
[00:17:20.080 --> 00:17:24.880]  記得他們很好的去學習信靠神
[00:17:24.880 --> 00:17:28.720]  甚至有些走到生命的最後
[00:17:28.720 --> 00:17:32.320]  他就很殷然的去接受
[00:17:32.320 --> 00:17:35.120]  將自己生命交託
[00:17:35.120 --> 00:17:40.160]  那份信靠 那份信心
[00:17:40.160 --> 00:17:44.720]  讓我在這刻想起一些弟兄姊妹
[00:17:44.720 --> 00:17:46.960]  如果你留意教會里的一些消息
[00:17:46.960 --> 00:17:48.640]  或者熟悉
[00:17:48.640 --> 00:17:53.040]  美國情況有一位叫Pastor Rick Warren
[00:17:53.040 --> 00:17:56.000]  Rick Warren 我忘記了他中文的譯名
[00:17:56.000 --> 00:17:59.200]  他寫了一本叫Purpose Driven Life
[00:17:59.200 --> 00:18:06.080]  我們05年教會都是用這本書
[00:18:06.080 --> 00:18:09.520]  做了一個很好的學習40天
[00:18:09.520 --> 00:18:10.720]  在4月份的時候
[00:18:10.720 --> 00:18:14.400]  他的兒子 他所愛的兒子Matthew
[00:18:14.400 --> 00:18:17.680]  來到他自殺了
[00:18:17.680 --> 00:18:19.680]  帶來他們很大的震撼
[00:18:19.680 --> 00:18:22.800]  他足足4-5個月的時間
[00:18:22.800 --> 00:18:28.480]  不能夠站在講臺上去講
[00:18:28.480 --> 00:18:31.440]  去到8月尾的時候
[00:18:31.440 --> 00:18:34.080]  他帶着他太太再一次站在
[00:18:34.080 --> 00:18:37.840]  他的教會 馬鞍峯教會的講臺上
[00:18:37.840 --> 00:18:39.600]  他承認他說
[00:18:39.600 --> 00:18:43.440]  過去27年在我討告生活裏面
[00:18:43.440 --> 00:18:45.280]  爲我的兒子討告
[00:18:45.280 --> 00:18:48.880]  這個是首要中的首要
[00:18:48.880 --> 00:18:51.600]  希望我的兒子馬太能夠得到醫治
[00:18:51.600 --> 00:18:54.960]  在他的精神病裏面
[00:18:54.960 --> 00:18:57.120]  得到完全的醫治
[00:18:57.120 --> 00:19:00.160]  但是他覺得
[00:19:00.160 --> 00:19:02.720]  他都不知道什麼答案 什麼原因
[00:19:02.720 --> 00:19:06.960]  這個討告得不到應允
[00:19:06.960 --> 00:19:10.320]  他的太太也都說
[00:19:10.320 --> 00:19:13.440]  在兒子過世之後有一段時間
[00:19:13.440 --> 00:19:16.080]  他不能夠看聖經裏面一些
[00:19:16.080 --> 00:19:20.160]  關於應許和盼望的經文
[00:19:20.160 --> 00:19:22.640]  他不知道怎麼去面對
[00:19:22.640 --> 00:19:25.200]  但在4個月裏面
[00:19:25.200 --> 00:19:29.600]  神的安慰接着很多的朋友
[00:19:29.600 --> 00:19:34.160]  很多教會里面弟兄姊妹的代求
[00:19:34.160 --> 00:19:36.000]  還有聖經裏面的話
