
[00:00:00.000 --> 00:00:06.000]  我們繼續會去思想《馬學福音》書卷裏面的主題
[00:03:49.000 --> 00:03:52.000]  我們都覺得不容易的一個過程
[00:03:52.000 --> 00:03:53.000]  我們在不同的社群裏面
[00:03:53.000 --> 00:03:55.000]  教會裏面、社會當中
[00:03:55.000 --> 00:03:59.000]  我們知道都不容易去做一個領袖
[00:03:59.000 --> 00:04:00.000]  過去的日子裏面
[00:04:00.000 --> 00:04:04.000]  我們知道香港有一間很穩定的學校
[00:04:04.000 --> 00:04:06.000]  就是香港大學
[00:04:06.000 --> 00:04:09.000]  很少人聽到他們有很多複雜的東西出現
[00:04:09.000 --> 00:04:11.000]  但在上個月裏面
[00:04:11.000 --> 00:04:13.000]  兩位的校務委員
[00:04:13.000 --> 00:04:15.000]  他們相信未經歷過
[00:04:15.000 --> 00:04:17.000]  學生圍堵著他們
[00:04:17.000 --> 00:04:20.000]  挑戰他們的權威
[00:04:20.000 --> 00:04:22.000]  一位要送上十字車
[00:04:22.000 --> 00:04:25.000]  另一位倒地
[00:04:25.000 --> 00:04:30.000]  他們說他們不打算再做這個工作
[00:04:30.000 --> 00:04:33.000]  我們不知道究竟出了甚麼問題
[00:04:33.000 --> 00:04:35.000]  可能是政治的問題
[00:04:35.000 --> 00:04:39.000]  我們發現我們在這方面的經驗都不夠
[00:04:39.000 --> 00:04:40.000]  相對我們的特首
[00:04:40.000 --> 00:04:42.000]  在眾人包圍的時候
[00:04:42.000 --> 00:04:45.000]  他都仍然可以展示他的笑容
[00:04:45.000 --> 00:04:47.000]  氣定神閒地去處理
[00:04:47.000 --> 00:04:49.000]  是不是真的只有政治的人物
[00:04:49.000 --> 00:04:51.000]  才去做這件事情呢
[00:04:51.000 --> 00:04:52.000]  在教會裏面
[00:04:52.000 --> 00:04:55.000]  我們要聆聽耶穌給我們一個
[00:04:55.000 --> 00:04:59.000]  二千年來教我們的一個真理
[00:04:59.000 --> 00:05:00.000]  祂告訴我們
[00:05:00.000 --> 00:05:01.000]  我們一起讀好不好
[00:05:01.000 --> 00:05:04.000]  在你們中間誰願為首
[00:05:04.000 --> 00:05:08.000]  就必作眾人的僕人
[00:05:08.000 --> 00:05:10.000]  耶穌的觀念
[00:05:10.000 --> 00:05:12.000]  耶穌的教導
[00:05:12.000 --> 00:05:15.000]  耶穌樹立了的一個典範
[00:05:15.000 --> 00:05:17.000]  就是我們要在這個世代裏面
[00:05:17.000 --> 00:05:19.000]  我們願意做領袖
[00:05:19.000 --> 00:05:22.000]  但同時我們都願意先
[00:05:22.000 --> 00:05:26.000]  做好我們僕人這個角色
[00:05:26.000 --> 00:05:29.000]  這是耶穌給我們的一個很重要的
[00:05:29.000 --> 00:05:32.000]  做領袖當有的看法
[00:05:32.000 --> 00:05:34.000]  所以有很多人用不同的方式去判斷
[00:05:34.000 --> 00:05:37.000]  這個真是好的方式
[00:05:37.000 --> 00:05:38.000]  但無論如何
[00:05:38.000 --> 00:05:41.000]  這就是耶穌基督很清楚的
[00:05:41.000 --> 00:05:43.000]  特別當祂要準備十字架的時候
[00:05:43.000 --> 00:05:47.000]  祂要教導門徒要學的功課
[00:05:47.000 --> 00:05:50.000]  而這也是延續在教會裏面
[00:05:50.000 --> 00:05:53.000]  我們要為首的
[00:05:53.000 --> 00:05:56.000]  我們要做眾人的僕人
[00:05:56.000 --> 00:05:59.000]  這是耶穌基督的吩咐
[00:05:59.000 --> 00:06:01.000]  所以耶穌在祂教導門徒
[00:06:01.000 --> 00:06:04.000]  去到最後的時間裏面
[00:06:04.000 --> 00:06:07.000]  祂準備要輸到自己上十字架的時候
[00:06:07.000 --> 00:06:10.000]  祂做了一件對門徒來講
[00:06:10.000 --> 00:06:12.000]  都很陌生的事情
[00:06:12.000 --> 00:06:17.000]  就是為門徒來洗腳
[00:06:17.000 --> 00:06:18.000]  在這個過程裏面
[00:06:18.000 --> 00:06:21.000]  門徒覺得很不自在
[00:06:21.000 --> 00:06:24.000]  為什麼耶穌這個夫子這麼尊崇
[00:06:24.000 --> 00:06:27.000]  看到他所行的神蹟奇事
[00:06:27.000 --> 00:06:30.000]  但耶穌竟然不為他們洗腳
[00:06:30.000 --> 00:06:31.000]  耶穌樹立這個榜樣
[00:06:31.000 --> 00:06:37.000]  然後教他們你們也當彼此的洗腳
[00:06:37.000 --> 00:06:39.000]  這些可能是一個很形式化的行動
[00:06:39.000 --> 00:06:43.000]  但我們有沒有這種內涵在裏面
[00:06:43.000 --> 00:06:48.000]  我們能夠彼此的服侍弟兄姊妹的需要呢
[00:06:48.000 --> 00:06:49.000]  當我有搜尋的時候
[00:06:49.000 --> 00:06:52.000]  我發現南韓有一間大學
[00:06:52.000 --> 00:06:55.000]  在釜山的教大學
[00:06:55.000 --> 00:06:59.000]  他們的老師每年新生入學的時候
[00:06:59.000 --> 00:07:04.000]  他們就會為新生進行洗腳的行動
[00:07:04.000 --> 00:07:06.000]  所以這個可能是一個習俗
[00:07:06.000 --> 00:07:07.000]  是一個表達
[00:07:07.000 --> 00:07:10.000]  我相信對他們來講是一個提醒
[00:07:10.000 --> 00:07:13.000]  我們怎樣來服侍
[00:07:13.000 --> 00:07:16.000]  我們怎樣來帶領
[00:07:16.000 --> 00:07:19.000]  原來兩者之間是可以交接在一起的
[00:07:19.000 --> 00:07:21.000]  一個真的好的領袖
[00:07:21.000 --> 00:07:23.000]  就是一個懂得去服侍
[00:07:23.000 --> 00:07:27.000]  給他們帶領的一班人
[00:07:27.000 --> 00:07:30.000]  當時門徒在他們的過程裏面
[00:07:30.000 --> 00:07:31.000]  經歷了耶穌三年的時間
[00:07:31.000 --> 00:07:34.000]  看到耶穌做了很多的神蹟奇事
[00:07:34.000 --> 00:07:39.000]  他開始發現他們跟著一位很偉大的領袖
[00:07:39.000 --> 00:07:43.000]  去到那裏很多群眾都跟著他
[00:07:43.000 --> 00:07:45.000]  更加精彩的地方就是
[00:07:45.000 --> 00:07:48.000]  當耶穌面對法利塞人和民事的時候
[00:07:48.000 --> 00:07:51.000]  令到這班法利塞人和民事
[00:07:51.000 --> 00:07:55.000]  感覺到不知道怎樣去回應耶穌
[00:07:55.000 --> 00:07:56.000]  有時也是這樣
[00:07:56.000 --> 00:07:57.000]  在地下階層的人
[00:07:57.000 --> 00:08:00.000]  我們見到有人能夠對我們在上
[00:08:00.000 --> 00:08:02.000]  那些經常影響我們的人
[00:08:02.000 --> 00:08:03.000]  被人糟蹋的時候
[00:08:03.000 --> 00:08:05.000]  心裏面就會很開心
[00:08:05.000 --> 00:08:06.000]  因為自己做不到
[00:08:06.000 --> 00:08:07.000]  可能見到他們這樣
[00:08:07.000 --> 00:08:09.000]  才會覺得很值得你們寫
[00:08:09.000 --> 00:08:11.000]  我們有這樣的感受也說不定
[00:08:11.000 --> 00:08:12.000]  但無論如何
[00:08:12.000 --> 00:08:13.000]  在門徒的生命裏面
[00:08:13.000 --> 00:08:16.000]  耶穌要塑造他們的時候
[00:08:16.000 --> 00:08:20.000]  他們仍然有很多要學習的功課
[00:08:20.000 --> 00:08:23.000]  今天我們所思想的經文當中裏面提到
[00:08:23.000 --> 00:08:26.000]  這班門徒在路上的時候
[00:08:26.000 --> 00:08:29.000]  他們彼此爭大
[00:08:29.000 --> 00:08:34.000]  哪一個是更加被耶穌所寵愛的呢?
[00:08:34.000 --> 00:08:38.000]  耶穌看誰看得重要呢?
[00:08:38.000 --> 00:08:40.000]  耶穌知道他們的情況
[00:08:40.000 --> 00:08:42.000]  所以當耶穌在路上聽到他們的聲音的時候
[00:08:42.000 --> 00:08:44.000]  耶穌沒有特別提醒
[00:08:44.000 --> 00:08:46.000]  在這個過程的時候
[00:08:46.000 --> 00:08:48.000]  耶穌已經在那裡來提醒他們
[00:08:48.000 --> 00:08:52.000]  耶穌要面對被殺害
[00:08:52.000 --> 00:08:55.000]  而且三天的復活
[00:08:55.000 --> 00:08:58.000]  這班門徒根本不明白耶穌在說什麼
[00:08:58.000 --> 00:09:00.000]  但是又不敢問
[00:09:00.000 --> 00:09:01.000]  聽了就算了
[00:09:01.000 --> 00:09:03.000]  有時候我們在當中有些東西
[00:09:03.000 --> 00:09:05.000]  我們聽了不太明白
[00:09:05.000 --> 00:09:06.000]  但我們又不敢問
[00:09:06.000 --> 00:09:07.000]  放在心裏面
[00:09:07.000 --> 00:09:09.000]  但耶穌知道有什麼是重要的
[00:09:09.000 --> 00:09:13.000]  祂會繼續幫助我們去認識更深
[00:09:13.000 --> 00:09:15.000]  所以今天的經文裡面就提到
[00:09:15.000 --> 00:09:19.000]  耶穌要幫助門徒學一個很重要的功課
[00:09:19.000 --> 00:09:21.000]  我們一起讀這兩次的經文吧
[00:09:21.000 --> 00:09:23.000]  當他們來到加伯倫
[00:09:23.000 --> 00:09:26.000]  耶穌在屋內問門徒說
[00:09:26.000 --> 00:09:30.000]  你們在路上議論的是什麼?
[00:09:30.000 --> 00:09:32.000]  下一節
[00:09:32.000 --> 00:09:33.000]  門徒不作聲
[00:09:33.000 --> 00:09:38.000]  因為他們在路上彼此爭論誰為大
[00:09:38.000 --> 00:09:42.000]  這就是耶穌去到加伯倫的時候
[00:09:42.000 --> 00:09:45.000]  在房屋裏面就開始和門徒
[00:09:45.000 --> 00:09:49.000]  嘗試教導我們今天所學的功課
[00:09:49.000 --> 00:09:52.000]  你們在議論什麼呢?
[00:09:52.000 --> 00:09:54.000]  其實他們在議論
[00:09:54.000 --> 00:09:57.000]  誰是最大
[00:09:57.000 --> 00:09:59.000]  誰最厲害
[00:09:59.000 --> 00:10:02.000]  誰最得耶穌喜愛
[00:10:02.000 --> 00:10:04.000]  門徒他們都在過程中
[00:10:04.000 --> 00:10:06.000]  好像我們一般人一樣
[00:10:06.000 --> 00:10:07.000]  他們會想這件事
[00:10:07.000 --> 00:10:10.000]  特別是耶穌行很多神蹟奇事的時候
[00:10:10.000 --> 00:10:13.000]  他們覺得心裏是沾沾自喜
[00:10:13.000 --> 00:10:18.000]  選對了一位值得跟隨的夫子
[00:10:18.000 --> 00:10:20.000]  耶穌出來幫助
[00:10:20.000 --> 00:10:23.000]  我們又幫助當時的一班門徒
[00:10:23.000 --> 00:10:25.000]  告訴他們
[00:10:25.000 --> 00:10:27.000]  我們需要學習
[00:10:27.000 --> 00:10:31.000]  怎樣做服人的工作
[00:10:31.000 --> 00:10:33.000]  所以耶穌在那裏告訴他們
[00:10:33.000 --> 00:10:34.000]  叫十個門徒來
[00:10:34.000 --> 00:10:43.000]  若有人願意作首先的,他必作眾人末後的,作眾人的用人
[00:10:43.000 --> 00:10:46.000]  簡單來說用了幾個不同的方式表達
[00:10:46.000 --> 00:10:47.000]  最簡單的一個方式就是
[00:10:47.000 --> 00:10:50.000]  我們要做眾人的僕人
[00:10:50.000 --> 00:10:53.000]  誰為首的我們就做眾人的僕人
[00:10:53.000 --> 00:10:54.000]  這就是聖經裏面
[00:10:54.000 --> 00:10:57.000]  很重要的一個僕人領袖的觀念
[00:10:57.000 --> 00:11:00.000]  在不同的基督教國家裏面
[00:11:00.000 --> 00:11:02.000]  都有這個觀念
[00:11:02.000 --> 00:11:04.000]  在我們共產主義的國家裏面
[00:11:04.000 --> 00:11:06.000]  都有這個觀念
[00:11:06.000 --> 00:11:08.000]  我們是一個公僕
[00:11:08.000 --> 00:11:11.000]  領袖只不過是一個僕人的角色
[00:11:11.000 --> 00:11:15.000]  但重要的部份就是我們怎樣去活出這種
[00:11:15.000 --> 00:11:18.000]  領袖、僕人、領袖的
[00:11:18.000 --> 00:11:21.000]  這種真實的境況
[00:11:21.000 --> 00:11:24.000]  耶穌在這裏特別提及的情況裏面的地方就是
[00:11:24.000 --> 00:11:27.000]  是這個自己要願意的
[00:11:27.000 --> 00:11:32.000]  每一樣事情我們要做,我們被迫可以做出來
[00:11:32.000 --> 00:11:34.000]  但不會持久
[00:11:34.000 --> 00:11:37.000]  內心裏面會產生很多不必要的迴響
[00:11:37.000 --> 00:11:39.000]  是一些苦毒
[00:11:39.000 --> 00:11:42.000]  所以我們求神幫助我們去做每一件事情的時候
[00:11:42.000 --> 00:11:46.000]  我們都要明白自己的意願是怎樣
[00:11:46.000 --> 00:11:48.000]  有很多事情是我們不想做的
[00:11:48.000 --> 00:11:50.000]  但我們要讓自己知道
[00:11:50.000 --> 00:11:52.000]  在我們人生裏面
[00:11:52.000 --> 00:11:56.000]  甚麼才是我們帶著我們人生的意願
[00:11:56.000 --> 00:11:58.000]  而我們知道這些是好的
[00:11:58.000 --> 00:12:00.000]  我們要努力
[00:12:00.000 --> 00:12:01.000]  所以在我們內心世界裏面
[00:12:01.000 --> 00:12:03.000]  我們常常要知道
[00:12:03.000 --> 00:12:07.000]  你想做不想做不是最重要決定的因素
[00:12:07.000 --> 00:12:09.000]  最重要決定的因素就是
[00:12:09.000 --> 00:12:11.000]  當你經過了很多事情想完之後
[00:12:11.000 --> 00:12:13.000]  你在你人生裏面
[00:12:13.000 --> 00:12:18.000]  你會發現甚麼是帶著你人生當下的路
[00:12:18.000 --> 00:12:20.000]  如果我作為一位基督徒的話
[00:12:20.000 --> 00:12:25.000]  我應該將這件事放在心裏面
[00:12:25.000 --> 00:12:28.000]  耶穌是我們的主
[00:12:28.000 --> 00:12:31.000]  我喜歡做不喜歡做
[00:12:31.000 --> 00:12:34.000]  但如果我知道耶穌要我做
[00:12:34.000 --> 00:12:36.000]  我就去做
[00:12:36.000 --> 00:12:39.000]  這個如果在我們人生裏面慢慢根深蒂固
[00:12:39.000 --> 00:12:42.000]  成為我們的信念的時候
[00:12:42.000 --> 00:12:47.000]  你會發現你的人生是一個不一樣的人生
[00:12:47.000 --> 00:12:50.000]  耶穌要從我們的意願開始
[00:12:50.000 --> 00:12:52.000]  你願意為首的
[00:12:52.000 --> 00:12:55.000]  這個是從我們的內心裏面
[00:12:55.000 --> 00:13:00.000]  去嘗試調教我們自己一個聚焦的地方
[00:13:00.000 --> 00:13:04.000]  讓我們願意這件事成為我們生命裏面的一個引導
[00:13:04.000 --> 00:13:09.000]  我們希望這個願意的部份是神所喜悅的
[00:13:09.000 --> 00:13:10.000]  當在願意的時候
[00:13:10.000 --> 00:13:13.000]  突然間在網絡上查到一本書
[00:13:13.000 --> 00:13:17.000]  叫做「自願被吃的豬」
[00:13:17.000 --> 00:13:19.000]  只是被它的名字吸引
[00:13:19.000 --> 00:13:21.000]  我們常常都吃豬肉
[00:13:21.000 --> 00:13:23.000]  豬肉是很樂意給你吃的
[00:13:23.000 --> 00:13:26.000]  我從來沒有想過豬肉是很樂意給我吃的
[00:13:26.000 --> 00:13:28.000]  我們只是希望不要做豬
[00:13:28.000 --> 00:13:30.000]  常常被人吃
[00:13:30.000 --> 00:13:32.000]  這本書看下去的時候
[00:13:32.000 --> 00:13:33.000]  看下介紹的時候
[00:13:33.000 --> 00:13:35.000]  原來是一本哲學的書
[00:13:35.000 --> 00:13:38.000]  它反省人生的哲理
[00:13:38.000 --> 00:13:40.000]  豬不是蠢的
[00:13:40.000 --> 00:13:41.000]  如果大家明白
[00:13:41.000 --> 00:13:42.000]  知道這件事
[00:13:42.000 --> 00:13:43.000]  豬不是蠢的
[00:13:43.000 --> 00:13:45.000]  我們常常都說豬那麼蠢
[00:13:45.000 --> 00:13:47.000]  其實豬不是蠢的
[00:13:47.000 --> 00:13:49.000]  在實際的情況豬不是很蠢
[00:13:49.000 --> 00:13:51.000]  但重要的地方就是
[00:13:51.000 --> 00:13:53.000]  它有一種生命
[00:13:53.000 --> 00:13:56.000]  不知道是注定的
[00:13:56.000 --> 00:13:58.000]  還是它不介意的
[00:13:58.000 --> 00:14:00.000]  它是被人吃的
[00:14:00.000 --> 00:14:02.000]  很有趣的
[00:14:02.000 --> 00:14:04.000]  豬有這種性格的時候
[00:14:04.000 --> 00:14:06.000]  有些人不吃它
[00:14:06.000 --> 00:14:08.000]  回教徒就不吃它
[00:14:08.000 --> 00:14:10.000]  它不潔淨
[00:14:10.000 --> 00:14:11.000]  但無論如何
[00:14:11.000 --> 00:14:13.000]  發現你喜歡被人吃
[00:14:13.000 --> 00:14:15.000]  別人不一定吃你
[00:14:15.000 --> 00:14:18.000]  有些佛教徒也是
[00:14:18.000 --> 00:14:19.000]  不吃豬的
[00:14:19.000 --> 00:14:20.000]  我記得我媽媽
[00:14:20.000 --> 00:14:21.000]  信耶穌的時候
[00:14:21.000 --> 00:14:23.000]  不知為何她有些尷尬
[00:14:23.000 --> 00:14:24.000]  她不吃牛的
[00:14:24.000 --> 00:14:26.000]  不知為何無緣無故不吃牛
[00:14:26.000 --> 00:14:30.000]  但她有自己的信念在背後
[00:14:30.000 --> 00:14:34.000]  這本書裡面有一百個課題
[00:14:34.000 --> 00:14:36.000]  很散文式的
[00:14:36.000 --> 00:14:38.000]  也有很多東西我要用腦來想
[00:14:38.000 --> 00:14:43.000]  怎樣去思想我們人生所面對的問題
[00:14:43.000 --> 00:14:46.000]  中間記錄了有一段
[00:14:46.000 --> 00:14:48.000]  當中的題目就是
[00:14:48.000 --> 00:14:51.000]  「我只有大腦,不多又不少」
[00:14:51.000 --> 00:14:52.000]  背後所說的是
[00:14:52.000 --> 00:14:55.000]  我的思考方式就是這樣
[00:14:55.000 --> 00:14:56.000]  你想多一點很難
[00:14:56.000 --> 00:14:58.000]  除非你重新去整理
[00:14:58.000 --> 00:14:59.000]  不過最有趣的地方就是
[00:14:59.000 --> 00:15:01.000]  整本書一百個題目裡
[00:15:01.000 --> 00:15:06.000]  只有一個地方是用英文留下來的
[00:15:06.000 --> 00:15:08.000]  No Chinese
[00:15:08.000 --> 00:15:10.000]  這本書是英文寫的
[00:15:10.000 --> 00:15:11.000]  但翻譯的時候
[00:15:11.000 --> 00:15:13.000]  突然間漏了這個不翻譯出來
[00:15:13.000 --> 00:15:16.000]  不知道翻譯者是否有自己覺得
[00:15:16.000 --> 00:15:19.000]  看這本書覺得人生要有自己的
[00:15:19.000 --> 00:15:21.000]  有自己做事的方法
[00:15:21.000 --> 00:15:22.000]  即使我被人吃
[00:15:22.000 --> 00:15:24.000]  我也有自己的原則在裡面
[00:15:24.000 --> 00:15:27.000]  所以專門翻譯這個課題的時候
[00:15:27.000 --> 00:15:31.000]  就用英文來表達出來
[00:15:31.000 --> 00:15:33.000]  我想給大家一個體會的地方就是
[00:15:33.000 --> 00:15:34.000]  其實我們做野神
[00:15:34.000 --> 00:15:38.000]  給了我們很多自由的選擇
[00:15:38.000 --> 00:15:39.000]  我們重要的地方就是
[00:15:39.000 --> 00:15:43.000]  我們要理解自己的動機是什麼
[00:15:43.000 --> 00:15:45.000]  什麼在我們內心裡成為一個
[00:15:45.000 --> 00:15:47.000]  帶著我們人生的一個
[00:15:47.000 --> 00:15:51.000]  很重要的導航器
[00:15:51.000 --> 00:15:54.000]  唯有這樣東西才能夠讓我們的生命
[00:15:54.000 --> 00:15:57.000]  能夠對準方向來做
[00:15:57.000 --> 00:15:58.000]  所以中間要做教育的人士
[00:15:58.000 --> 00:15:59.000]  你會知道
[00:15:59.000 --> 00:16:02.000]  要引發學生有一個正確的動機
[00:16:02.000 --> 00:16:04.000]  是很重要的
[00:16:04.000 --> 00:16:05.000]  你每一樣東西都塞在這裡
[00:16:05.000 --> 00:16:06.000]  你要這樣,你要這樣,你要這樣
[00:16:06.000 --> 00:16:08.000]  它不會成長
[00:16:08.000 --> 00:16:11.000]  但如果他自己樂意去做的時候
[00:16:11.000 --> 00:16:13.000]  他就會很努力
[00:16:13.000 --> 00:16:16.000]  怎樣能夠讓他去培育他對某些事物
[00:16:16.000 --> 00:16:20.000]  有一個很強烈的渴望追求
[00:16:20.000 --> 00:16:21.000]  這個我相信
[00:16:21.000 --> 00:16:24.000]  有時外面的人都做不到
[00:16:24.000 --> 00:16:28.000]  但我們要鼓勵人去做這個工作
[00:16:28.000 --> 00:16:30.000]  我女兒不知道為什麼
[00:16:30.000 --> 00:16:33.000]  她到五、六年級的時候
[00:16:33.000 --> 00:16:36.000]  突然間喜歡跑步
[00:16:36.000 --> 00:16:38.000]  我覺得我欣賞太太
[00:16:38.000 --> 00:16:40.000]  她教養兒女的方式就是
[00:16:40.000 --> 00:16:42.000]  她很多東西都給我們這些小朋友試
[00:16:42.000 --> 00:16:44.000]  讓他們在過程中去留意
[00:16:44.000 --> 00:16:47.000]  她究竟想學什麼,喜歡什麼
[00:16:47.000 --> 00:16:52.000]  我女兒就突然間喜歡跑步
[00:16:52.000 --> 00:16:55.000]  從她五、六年級開始就開始運動
[00:16:55.000 --> 00:16:57.000]  開始很努力
[00:16:57.000 --> 00:16:59.000]  去年她結婚
[00:16:59.000 --> 00:17:02.000]  她有一個心願
[00:17:02.000 --> 00:17:04.000]  她想做的
[00:17:04.000 --> 00:17:06.000]  她參加過一個體育會
[00:17:06.000 --> 00:17:08.000]  她很努力去繼續
[00:17:08.000 --> 00:17:11.000]  你結了婚就給你丈夫多點時間
[00:17:11.000 --> 00:17:14.000]  不要再去做那麼多運動
[00:17:14.000 --> 00:17:16.000]  但她仍然覺得
[00:17:16.000 --> 00:17:19.000]  她會和女婿商量過之後
[00:17:19.000 --> 00:17:20.000]  她會做的
[00:17:20.000 --> 00:17:22.000]  她很努力去做
[00:17:22.000 --> 00:17:23.000]  在今年的時間裡
[00:17:23.000 --> 00:17:27.000]  她很開心地告訴我們
[00:17:27.000 --> 00:17:29.000]  我終於在南華會
[00:17:29.000 --> 00:17:31.000]  她就參加了南華會
[00:17:31.000 --> 00:17:36.000]  又拿了一次全年冠軍的獎
[00:17:36.000 --> 00:17:38.000]  在田徑的項目裡
[00:17:38.000 --> 00:17:39.000]  拿回來了
[00:17:39.000 --> 00:17:40.000]  我叫她放在家裡
[00:17:40.000 --> 00:17:42.000]  她說不要放在你那裡
[00:17:42.000 --> 00:17:44.000]  整個家裡都是她的獎盃
[00:17:44.000 --> 00:17:45.000]  但我經常想
[00:17:45.000 --> 00:17:47.000]  她也不是年輕
[00:17:47.000 --> 00:17:49.000]  真的不是年輕
[00:17:49.000 --> 00:17:52.000]  為什麼她會那麼努力
[00:17:52.000 --> 00:17:56.000]  去完成她自己的心願呢
[00:17:56.000 --> 00:17:58.000]  我只是覺得很簡單
[00:17:58.000 --> 00:18:00.000]  她有這樣的動機
[00:18:00.000 --> 00:18:02.000]  她有了一個決定在裡面
[00:18:02.000 --> 00:18:04.000]  她就盡自己的努力
[00:18:04.000 --> 00:18:08.000]  去完成這個目標
[00:18:08.000 --> 00:18:09.000]  所以我相信每個人
[00:18:09.000 --> 00:18:10.000]  我們都需要一樣東西
[00:18:10.000 --> 00:18:12.000]  就是我們在我們的生命裡
[00:18:12.000 --> 00:18:14.000]  我們要有一個很清晰的
[00:18:14.000 --> 00:18:16.000]  你知不知道自己在想什麼呢
[00:18:16.000 --> 00:18:19.000]  你內心裡面所渴求的東西
[00:18:19.000 --> 00:18:22.000]  你知不知道清不清楚
[00:18:22.000 --> 00:18:24.000]  然後作為一個基督徒
[00:18:24.000 --> 00:18:25.000]  我們就將這個東西
