
[00:00:00.000 --> 00:00:03.180]  「第一姐妹平安,我們一同有個禱告,
[00:02:23.980 --> 00:02:29.320]  最近我看了一篇文章,信徒奉獻可不可以用虛擬貨幣奉獻呢?
[00:02:29.320 --> 00:02:35.220]  我心想,如果這樣搞法,弄個虛擬信仰出來,那就大事不妙了。
[00:02:35.220 --> 00:02:38.940]  有沒有虛擬信仰?有的。
[00:02:38.940 --> 00:02:42.060]  在今天訊息之前,講一點給大家聽。
[00:02:42.060 --> 00:02:47.220]  什麼叫虛擬呢?虛擬就是你知道,但是不實在。
[00:02:47.220 --> 00:02:51.760]  我們今天在章林祈第三個星期已經聽了幾座聖詩,
[00:02:51.760 --> 00:02:54.720]  有牧羊人,有黃金、乳香、末藥。
[00:02:54.720 --> 00:02:58.280]  我每次看到黃金、乳香、末藥的時候,我總想起一件事,
[00:02:58.280 --> 00:03:04.460]  為什麼這三個人會這麼厲害,在東方千里迢迢,
[00:03:04.460 --> 00:03:13.620]  帶著禮品去耶路撒冷,去給降生的嬰孩呢?
[00:03:13.620 --> 00:03:17.720]  是不是有感動,就拿到去算了,不然到時就賣了它,是不是這樣?
[00:03:17.720 --> 00:03:25.140]  不是的,他不是聖靈感動下,我看聖經,
[00:03:25.140 --> 00:03:31.860]  他是看到天上的異象,他是觀星學者,專研究這些東西的。
[00:03:31.860 --> 00:03:35.560]  有沒有這些知識呢?有的。有沒有這些學問呢?有的。
[00:03:35.560 --> 00:03:40.040]  但是當他看到之後,發覺有一顆不是叫巨星,
[00:03:40.040 --> 00:03:44.360]  是一顆奇異的星出現了,於是他們就專研,
[00:03:44.360 --> 00:03:49.980]  一看這個方向,每一天都有的,你不要不相信這些東西,
[00:03:49.980 --> 00:03:53.200]  不過當然如果你相信了,它會跟你占卜你的前程,
[00:03:53.200 --> 00:03:55.660]  你只會扮你笨的。
[00:03:55.660 --> 00:04:00.440]  當他看了之後,這個地方在哪裡呢?於是就去。
[00:04:00.440 --> 00:04:04.080]  這顆星引導他去耶路撒冷,
[00:04:04.080 --> 00:04:11.060]  他想著要誕生做王的,在哪裡出世呢?
[00:04:11.060 --> 00:04:13.980]  當然是皇宮啦,去找希律。
[00:04:13.980 --> 00:04:18.180]  找到希律之後,希律一聽,
[00:04:18.180 --> 00:04:21.760]  聖經說他心裡不安,
[00:04:21.760 --> 00:04:26.920]  一個國家裡面,一山可不可以藏二虎?
[00:04:26.920 --> 00:04:33.000]  可不可以?不可以的。每個地方,一個家庭都不可以兩個人作主的。
[00:04:33.000 --> 00:04:36.000]  你試試看。
[00:04:36.000 --> 00:04:39.420]  所以,一到結婚之後,就捆綁在一起,
[00:04:39.420 --> 00:04:42.700]  就要聽對方作主,而不是自己作主的了。
[00:04:42.700 --> 00:04:45.820]  要學習這件事,我小時候很反叛的,
[00:04:45.820 --> 00:04:49.820]  但是結了婚之後,沒有人會乖乖地聽話的。
[00:04:49.820 --> 00:04:54.320]  原因很簡單,他害怕被人影響了王位,
[00:04:54.320 --> 00:04:56.420]  但是他不知道會發生什麼事,
[00:04:56.420 --> 00:04:58.720]  見到這些智慧人來的時候,很有智慧,
[00:04:58.720 --> 00:05:03.220]  所以他就說,好,你們先走到一邊去。
[00:05:03.220 --> 00:05:09.720]  他就叫齊了耶路撒冷裡面的宗教學者、領袖、祭司長、
[00:05:09.720 --> 00:05:14.820]  民間所有聖經學者、文士,都叫來。
[00:05:14.820 --> 00:05:19.620]  他得了大陣仗,他信一點不信一點的那些人,
[00:05:19.620 --> 00:05:25.520]  一問,你們這些舊約聖經學者,
[00:05:25.520 --> 00:05:29.020]  基督當生在何處?
[00:05:29.020 --> 00:05:33.320]  答案立刻出來,百里行。
[00:05:33.320 --> 00:05:39.120]  他信一點,於是就叫這些聰明人來。
[00:05:39.120 --> 00:05:41.820]  找到了,那個地方就在百里行。
[00:05:41.820 --> 00:05:43.320]  你問齊了信不信呢?
[00:05:43.320 --> 00:05:45.920]  我估計他信一點不信一點而已。
[00:05:45.920 --> 00:05:50.720]  如果他信得十足,他一定會派密探跟著去的,
[00:05:50.720 --> 00:05:52.620]  但是他沒有,就說你們去吧。
[00:05:52.620 --> 00:05:57.720]  當你見到之後,如果你回來告訴我,
[00:05:57.720 --> 00:06:01.920]  讓我也可以去拜祂。
[00:06:01.920 --> 00:06:05.020]  這個人真厲害,肯拜耶穌。
[00:06:05.020 --> 00:06:07.520]  我講故事講到這裡,你回去再看。
[00:06:07.520 --> 00:06:11.520]  有人再講給你聽,你可能覺得不外如是。
[00:06:11.520 --> 00:06:13.020]  好戲在哪裡呢?
[00:06:13.020 --> 00:06:19.720]  好戲就是當三個智慧人將黃金與香缪獻完之後,
[00:06:19.720 --> 00:06:26.620]  他們奉獻之後,得到神的說話。
[00:06:26.620 --> 00:06:29.620]  我心想,上帝要指引我去,不容易。
[00:06:29.620 --> 00:06:31.020]  聽著我說,我指引你去,
[00:06:31.020 --> 00:06:34.620]  那上帝從天上找義將帶你去耶穌那裡也可以。
[00:06:34.620 --> 00:06:38.120]  是要將舊約聖經拿出來,給他引證了。
[00:06:38.120 --> 00:06:42.620]  對了,然後去到,然後神說,
[00:06:42.620 --> 00:06:47.020]  你們不要照原路回去,不要見那個希律。
[00:06:47.020 --> 00:06:49.820]  你們找另一條路離開吧。
[00:06:49.820 --> 00:06:55.820]  神是當你完全相信、信服、專心尋求的時候,
[00:06:55.820 --> 00:06:58.820]  祂一定有告訴你的。
[00:06:58.820 --> 00:07:01.320]  不要說他們回去見希律的時候,
[00:07:01.320 --> 00:07:04.020]  我想他們的命都不保。
[00:07:04.020 --> 00:07:07.820]  兄弟姐妹,人生的道路不是由你作主。
[00:07:07.820 --> 00:07:11.620]  你不時尋求神,才找到神的說話引導。
[00:07:11.620 --> 00:07:15.420]  請問,沒有腳前的燈,路上的光,
[00:07:15.420 --> 00:07:18.620]  你的前途會光明嗎?
[00:07:18.620 --> 00:07:20.920]  只要問而已。
[00:07:20.920 --> 00:07:23.120]  有,Go ahead!
[00:07:23.120 --> 00:07:25.720]  沒有,小心,我不敢說。
[00:07:25.720 --> 00:07:30.120]  因為人都有頭腦,有聰明的,可以作自己的選擇。
[00:07:30.120 --> 00:07:31.820]  問題在這裡,
[00:07:31.820 --> 00:07:37.020]  那些回答問題的宗教人士,
[00:07:37.020 --> 00:07:39.920]  回答得準,回答得對,
[00:07:39.920 --> 00:07:45.520]  他們信不信?
[00:07:45.520 --> 00:07:49.220]  為什麼你們不回答我?
[00:07:49.220 --> 00:07:54.120]  祭司長,民間聖經學者,信不信?
[00:07:54.120 --> 00:07:56.820]  不信啊!
[00:07:56.820 --> 00:07:59.520]  就算你半信半疑,
[00:07:59.520 --> 00:08:04.220]  也有興趣去裝一下,看看是不是。
[00:08:04.220 --> 00:08:06.020]  他們不信。
[00:08:06.020 --> 00:08:09.920]  結果,在那個場合裏面,
[00:08:09.920 --> 00:08:15.920]  不算牧羊人,是三個人,
[00:08:15.920 --> 00:08:20.920]  專心尋求神給他們尋見,
[00:08:20.920 --> 00:08:23.120]  然後有神的話語引導他們,
[00:08:23.120 --> 00:08:27.320]  走當行的路,等於姐妹。
[00:08:27.320 --> 00:08:30.920]  但是這一班可以見到耶穌,
[00:08:30.920 --> 00:08:33.720]  知道耶穌降生在哪裏的人,
[00:08:33.720 --> 00:08:36.920]  他卻不能夠見到耶穌。
[00:08:36.920 --> 00:08:38.620]  我從這個思想,
[00:08:38.620 --> 00:08:41.320]  這一類我每天早上出去的經文就是講,
[00:08:41.320 --> 00:08:42.620]  你怎樣見到耶穌?
[00:08:42.620 --> 00:08:45.020]  誰可以見到耶穌?
[00:08:45.020 --> 00:08:48.020]  在文章裏面,給我很大的提醒,
[00:08:48.020 --> 00:08:53.720]  如果二千多年前發生過一件歷史的事情已經發生了的話,
[00:08:53.720 --> 00:08:55.220]  如果照聖經的說話,
[00:08:55.220 --> 00:08:59.120]  祂會降生,祂會受死,祂會復活,祂會升天,
[00:08:59.120 --> 00:09:01.120]  最後祂會怎樣?
[00:09:01.120 --> 00:09:03.720]  講呀!
[00:09:03.720 --> 00:09:07.720]  你信不信?
[00:09:07.720 --> 00:09:09.720]  你知不知道?
[00:09:09.720 --> 00:09:12.120]  今天在座這麼多人都知道的,
[00:09:12.120 --> 00:09:13.720]  但是你信不信?
[00:09:13.720 --> 00:09:16.320]  你能回答?
[00:09:16.320 --> 00:09:21.320]  你都好像昔日那一班的文字法理賽一樣,
[00:09:21.320 --> 00:09:25.120]  見不到耶穌。
[00:09:25.120 --> 00:09:27.120]  見不到耶穌和見到姐妹有什麼不同?
[00:09:27.120 --> 00:09:31.720]  留心回看聖經,無論路加福音還是瑪達福音記載,
[00:09:31.720 --> 00:09:35.120]  當希律一知道猶大有一個王爺出世的時候,
[00:09:35.120 --> 00:09:36.520]  他心裏不安,
[00:09:36.520 --> 00:09:38.220]  接著下一篇聖經怎樣說?
[00:09:38.220 --> 00:09:43.720]  全耶路撒冷的人都心裏不安,
[00:09:43.720 --> 00:09:45.320]  知道耶穌會降生,
[00:09:45.320 --> 00:09:48.720]  但是見不到耶穌的人心裏一定不安,
[00:09:48.720 --> 00:09:51.220]  知道耶穌會再來的人,
[00:09:51.220 --> 00:09:52.720]  今天心裏會不安,
[00:09:52.720 --> 00:09:55.920]  因為他裏面不相信耶穌一定會回來,
[00:09:55.920 --> 00:09:58.720]  他只是知道而已,
[00:09:58.720 --> 00:10:00.520]  所以知道和相信是兩回事,
[00:10:00.520 --> 00:10:02.320]  只是第一次見到姐妹,
[00:10:02.320 --> 00:10:05.320]  信不是說我相信耶穌了,
[00:10:05.320 --> 00:10:06.720]  接著十二日、二十四日晚,
[00:10:06.720 --> 00:10:08.320]  我帶了朋友去決志了,
[00:10:08.320 --> 00:10:09.220]  這樣就可以了嗎?
[00:10:09.220 --> 00:10:10.620]  NO!
[00:10:10.620 --> 00:10:13.020]  那只是第一步,
[00:10:13.020 --> 00:10:15.420]  有些知識,
[00:10:15.420 --> 00:10:16.820]  重要的是什麼?
[00:10:16.820 --> 00:10:18.620]  有些東西要加上去,
[00:10:18.620 --> 00:10:20.020]  所以今天第一次見到姐妹,
[00:10:20.020 --> 00:10:24.220]  求主讓我們在這個章林期的時候,
[00:10:24.220 --> 00:10:27.320]  如果這一次,
[00:10:27.320 --> 00:10:29.120]  我是只有一個「蕭」字,
[00:10:29.120 --> 00:10:31.320]  你沒有辦法在兩個月前計劃,
[00:10:31.320 --> 00:10:35.120]  聖誕去哪裏旅行的話,
[00:10:35.120 --> 00:10:36.720]  香港大部份人都是這樣,
[00:10:36.720 --> 00:10:38.320]  十月份已經計劃好了,
[00:10:38.320 --> 00:10:43.520]  還要請假請到盡頭,
[00:10:43.520 --> 00:10:47.720]  那你在家裏幹什麼?
[00:10:47.720 --> 00:10:49.120]  看聖經,
[00:10:49.120 --> 00:10:50.920]  你要同神相交,
[00:10:50.920 --> 00:10:52.120]  等於姐妹,
[00:10:52.120 --> 00:10:54.420]  祂一定有話語給你,
[00:10:54.420 --> 00:10:56.720]  你一定有祈禱給祂,
[00:10:56.720 --> 00:10:58.720]  祂有話語,你有祈禱,
[00:10:58.720 --> 00:10:59.820]  我怎麼知道?
[00:10:59.820 --> 00:11:01.320]  那個話語來到你的時候,
[00:11:01.320 --> 00:11:03.020]  你心裏會火熱的,
[00:11:03.020 --> 00:11:06.920]  沒有心裏火熱的那些是知識來的,
[00:11:06.920 --> 00:11:09.120]  你的祈禱是蒙英韻的,
[00:11:09.120 --> 00:11:11.220]  有祂的作為顯明的,
[00:11:11.220 --> 00:11:12.320]  如果不是,
[00:11:12.320 --> 00:11:15.820]  那些叫「品神」,
[00:11:15.820 --> 00:11:17.620]  今天和大家看這個題目就是這樣,
[00:11:17.620 --> 00:11:19.920]  神的賢女祂相交,
[00:11:19.920 --> 00:11:22.020]  在字句裏面來說,
[00:11:22.020 --> 00:11:24.420]  這個相交有不同的版本,
[00:11:24.420 --> 00:11:30.220]  新譯本翻譯叫「心靈相通」,
[00:11:30.220 --> 00:11:31.920]  相交這個字,
[00:11:31.920 --> 00:11:34.920]  新譯本翻譯叫「心靈相通」,
[00:11:34.920 --> 00:11:37.720]  我們去年不是說相交的,
[00:11:37.720 --> 00:11:44.220]  你們大家交情怎樣?
[00:11:44.220 --> 00:11:50.720]  是有交往還是有交惡?
[00:11:50.720 --> 00:11:53.320]  聽不聽明白?
[00:11:53.320 --> 00:11:56.820]  人與人之間有嫌激就是有交惡,
[00:11:56.820 --> 00:11:58.820]  人與人之間有交往,
[00:11:58.820 --> 00:12:01.720]  所以弟兄姊妹有時說話對不信主的人說,
[00:12:01.720 --> 00:12:03.520]  不要說我和你交通,
[00:12:03.520 --> 00:12:04.620]  你和我交通,
[00:12:04.620 --> 00:12:07.920]  他會問你幾號巴士?
[00:12:07.920 --> 00:12:08.520]  交什麼通?
[00:12:08.520 --> 00:12:09.620]  交往就是交往,
[00:12:09.620 --> 00:12:11.520]  交談就是交談,
[00:12:11.520 --> 00:12:13.120]  實實在在,
[00:12:13.120 --> 00:12:14.020]  有交往,
[00:12:14.020 --> 00:12:16.020]  你和上帝有沒有交往?
[00:12:16.020 --> 00:12:18.420]  怎樣交往?
[00:12:18.420 --> 00:12:20.920]  循例的,
[00:12:20.920 --> 00:12:24.420]  不要等到以為有些事虧欠,
[00:12:24.420 --> 00:12:27.620]  有些事好像不順,
[00:12:27.620 --> 00:12:31.220]  於是就多做些教會工作,
[00:12:31.220 --> 00:12:36.320]  將勤補拙,
[00:12:36.320 --> 00:12:38.120]  很多時候我們會誤會了,
[00:12:38.120 --> 00:12:41.820]  以為我做到的事就得多些,
[00:12:41.820 --> 00:12:43.820]  救恩,
[00:12:43.820 --> 00:12:44.720]  賞賜我不知道,
[00:12:44.720 --> 00:12:46.120]  這是上帝給的,
[00:12:46.120 --> 00:12:49.020]  救恩,我們得救是本乎於恩,
[00:12:49.020 --> 00:12:49.920]  也因若順,
[00:12:49.920 --> 00:12:52.120]  每個人都一樣,
[00:12:52.120 --> 00:12:56.720]  馬太福音第20章說葡萄園受聘的故事,
[00:12:56.720 --> 00:12:57.920]  比喻,
[00:12:57.920 --> 00:13:00.120]  比喻已經很清楚,
[00:13:00.120 --> 00:13:02.220]  早上六時上班,
[00:13:02.220 --> 00:13:06.320]  到晚上下午五時到公園打工,
[00:13:06.320 --> 00:13:11.120]  都是同一個工價,
[00:13:11.120 --> 00:13:19.420]  標準工資,
[00:13:19.420 --> 00:13:21.520]  早上到晚上也是這樣,
[00:13:21.520 --> 00:13:22.520]  下午五時也是這樣,
[00:13:22.520 --> 00:13:24.820]  結果到大家去拿工資的時候,
[00:13:24.820 --> 00:13:28.120]  聖經說是最後拿先,
[00:13:28.120 --> 00:13:31.220]  然後到早上那個回去拿,
[00:13:31.220 --> 00:13:34.220]  下午五時上班那個多開心,
[00:13:34.220 --> 00:13:36.720]  做一個小時就可以拿,
[00:13:36.720 --> 00:13:40.720]  但早上當他拿到工資的時候,
[00:13:40.720 --> 00:13:42.520]  他開不開心?
[00:13:42.520 --> 00:13:44.020]  他咕嚕咕嚕,
[00:13:44.020 --> 00:13:45.820]  怎麼搞的?
[00:13:45.820 --> 00:13:48.720]  不是多勞多得嗎?
[00:13:48.720 --> 00:13:52.520]  聖經從來沒有跟你說恩典是多勞多得,
[00:13:52.520 --> 00:13:54.020]  恩典是本乎於恩,
[00:13:54.020 --> 00:13:56.820]  也因若順,
[00:13:56.820 --> 00:13:58.120]  所以弟子們,
[00:13:58.120 --> 00:14:04.020]  上帝跟那個故宮說日生,
[00:14:04.020 --> 00:14:08.620]  但那個故宮只是計時生,
[00:14:08.620 --> 00:14:11.720]  上帝跟你說是永生,
[00:14:11.720 --> 00:14:14.920]  你只是看自己的人生,
[00:14:14.920 --> 00:14:17.420]  那你說你聖耶穌聰不聰明?
[00:14:17.420 --> 00:14:19.020]  很蠢,
[00:14:19.020 --> 00:14:21.120]  所以怪不得普羅話,
[00:14:21.120 --> 00:14:25.420]  如果我們沒有相信耶穌會使我們重生復活,
[00:14:25.420 --> 00:14:26.920]  沒有基督耶穌復活,
[00:14:26.920 --> 00:14:30.120]  我們比眾人更可憐,
[00:14:30.120 --> 00:14:31.420]  神給你日生,
[00:14:31.420 --> 00:14:33.820]  你就當時生計算,
[00:14:33.820 --> 00:14:35.820]  神叫你注重永生,
[00:14:35.820 --> 00:14:38.720]  你只是看人生,
[00:14:38.720 --> 00:14:41.220]  那班文長老,
[00:14:41.220 --> 00:14:43.720]  我說的是正經的,
[00:14:43.720 --> 00:14:47.120]  不要搞錯,
[00:14:47.120 --> 00:14:49.220]  祭司長,
[00:14:49.220 --> 00:14:50.920]  宗教人士,
[00:14:50.920 --> 00:14:54.020]  他們以為全都知道,
[00:14:54.020 --> 00:14:57.220]  但是俠誠不安,
[00:14:57.220 --> 00:14:59.220]  他們也沒有安樂,
[00:14:59.220 --> 00:15:01.320]  但是真正見到耶穌之後的人,
[00:15:01.320 --> 00:15:09.620]  可以安然叫我離世,
[00:15:09.620 --> 00:15:11.620]  可以這麼安心,
[00:15:11.620 --> 00:15:15.920]  今天到底我們是活在安心的時代,
[00:15:15.920 --> 00:15:20.220]  還是一個極不安心的時代?
[00:15:20.220 --> 00:15:22.020]  只要你看到耶穌,
[00:15:22.020 --> 00:15:23.420]  你與祂有相通,
[00:15:23.420 --> 00:15:25.120]  你一定安心,
[00:15:25.120 --> 00:15:26.620]  你看不到耶穌,
[00:15:26.620 --> 00:15:31.320]  其實任何計劃都不會令你永遠安心,
[00:15:31.320 --> 00:15:32.620]  事實上這麼簡單,
[00:15:32.620 --> 00:15:34.920]  好,看看今天聖經,
[00:15:34.920 --> 00:15:37.420]  我用一書第一章一到三節,
[00:15:37.420 --> 00:15:39.220]  讀了再跟大家提一次,
[00:15:39.220 --> 00:15:41.020]  希望留意幾個事,
[00:15:41.020 --> 00:15:43.820]  第一,叫生命之道,
[00:15:43.820 --> 00:15:45.120]  如果我問你,
[00:15:45.120 --> 00:15:46.620]  問生命堂的弟兄姊妹,
[00:15:46.620 --> 00:15:49.220]  什麼叫生命之道?
[00:15:49.220 --> 00:15:52.620]  生命堂的人不知道生命之道?
[00:15:52.620 --> 00:15:53.620]  當然了,
[00:15:53.620 --> 00:15:56.520]  那些沒有參加生命之道課程的人不知道,
[00:15:56.520 --> 00:15:58.920]  和我參加過生命課程的一定知道,
[00:15:58.920 --> 00:16:01.820]  什麼叫生命之道?
[00:16:01.820 --> 00:16:02.720]  答案只有一個,
[00:16:02.720 --> 00:16:05.920]  在這三節裏面找到答案,
[00:16:05.920 --> 00:16:09.920]  什麼叫生命之道?
[00:16:09.920 --> 00:16:11.820]  不知道?給你一個提示,
[00:16:11.820 --> 00:16:13.120]  我們聽見的,
[00:16:13.120 --> 00:16:14.320]  我們看見的,
[00:16:14.320 --> 00:16:18.220]  即是見過、聞過的人,
[00:16:18.220 --> 00:16:20.120]  約翰說得更明顯,
[00:16:20.120 --> 00:16:23.620]  親手摸過的,
[00:16:23.620 --> 00:16:26.820]  touching,有feeling,
[00:16:26.820 --> 00:16:29.120]  第二節,給多一點提示,
[00:16:29.120 --> 00:16:32.720]  他說這個生命已經顯現出來,
[00:16:32.720 --> 00:16:33.320]  然後下面,
[00:16:33.320 --> 00:16:37.920]  並且向我們顯現過的,
[00:16:37.920 --> 00:16:39.020]  然後下面說什麼?
[00:16:39.020 --> 00:16:42.120]  那永遠的生命,
[00:16:42.120 --> 00:16:43.220]  人體這個生命,
[00:16:43.220 --> 00:16:44.920]  顯現過就是人體,
[00:16:44.920 --> 00:16:46.220]  但永遠的生命,
[00:16:46.220 --> 00:16:48.820]  顯現在哪裡?
[00:16:48.820 --> 00:16:51.120]  在哪裡?
[00:16:51.120 --> 00:16:52.120]  在哪裡?
[00:16:52.120 --> 00:16:55.520]  在耶穌復活之後,
[00:16:55.520 --> 00:16:58.320]  這裏看見有兩個層次的,
[00:16:58.320 --> 00:17:00.420]  我問你一個問題,
[00:17:00.420 --> 00:17:02.120]  請問耶穌降生之後,
[00:17:02.120 --> 00:17:05.120]  在地上曾經見過耶穌的人,
[00:17:05.120 --> 00:17:08.520]  大概有多少?
[00:17:08.520 --> 00:17:09.520]  這個答案很簡單,
[00:17:09.520 --> 00:17:14.020]  我問小朋友也懂的,
[00:17:14.020 --> 00:17:16.420]  一萬?幾十萬?
[00:17:16.420 --> 00:17:19.220]  醒目了,
[00:17:19.220 --> 00:17:21.720]  我的答案就是千千萬萬,
[00:17:21.720 --> 00:17:25.220]  因為這個叫幾十萬,
[00:17:25.220 --> 00:17:26.220]  第二節,
[00:17:26.220 --> 00:17:28.920]  見過耶穌的人有幾十萬?
[00:17:28.920 --> 00:17:31.720]  小朋友說的,
[00:17:31.720 --> 00:17:32.620]  千千萬萬,
[00:17:32.620 --> 00:17:36.020]  但是見過耶穌復活的人有多少?
[00:17:36.020 --> 00:17:36.720]  第二個問題,
[00:17:36.720 --> 00:17:38.820]  回答吧,
[00:17:38.820 --> 00:17:41.920]  見過耶穌復活之後的人有多少?
[00:17:41.920 --> 00:17:43.720]  回答吧,
[00:17:43.720 --> 00:17:47.620]  我想四分之一的人答不到,
[00:17:47.620 --> 00:17:50.620]  多少?
[00:17:50.620 --> 00:17:52.020]  十二個門徒,
[00:17:52.020 --> 00:17:53.820]  加密馬尼亞有多少?
[00:17:53.820 --> 00:17:56.420]  五百人以上,
[00:17:56.420 --> 00:17:57.520]  在哪裡記載的?
[00:17:57.520 --> 00:17:59.620]  在林多前書中說的,
[00:17:59.620 --> 00:18:01.320]  顯現給基發,
[00:18:01.320 --> 00:18:02.420]  又顯現給雅各,
[00:18:02.420 --> 00:18:05.720]  雅各是耶穌的兄弟,
[00:18:05.720 --> 00:18:08.520]  還有顯現給婦女,
[00:18:08.520 --> 00:18:11.120]  還有顯現給五百人,
[00:18:11.120 --> 00:18:13.120]  保羅計算自己在內,
[00:18:13.120 --> 00:18:15.520]  但保羅肯定沒有用眼睛見過,
[00:18:15.520 --> 00:18:17.720]  但馬錫路上他見過,
[00:18:17.720 --> 00:18:19.320]  所以連同他在內,
[00:18:19.320 --> 00:18:21.420]  所以耶穌復活之後見過,
[00:18:21.420 --> 00:18:25.920]  這個有永遠的生命的耶穌,
[00:18:25.920 --> 00:18:30.420]  只有五百多人,
[00:18:30.420 --> 00:18:33.120]  今天我們聚會有多少人?
[00:18:33.120 --> 00:18:38.020]  我估計大概二百至三百人左右,
[00:18:38.020 --> 00:18:43.120]  我不知道在這個聖紀念耶穌降生的日子中間,
[00:18:43.120 --> 00:18:47.220]  你會不會見到耶穌?
[00:18:47.220 --> 00:18:51.620]  你見到的話,你跟他有相隔,有交往,
[00:18:51.620 --> 00:18:53.220]  你不見到的話,
[00:18:53.220 --> 00:18:55.520]  你就亡於世界上的東西,
[00:18:55.520 --> 00:18:57.220]  最糟糕的一件事是什麼?
[00:18:57.220 --> 00:18:58.520]  你自己見不到,
[00:18:58.520 --> 00:19:00.720]  將見不到的東西,
[00:19:00.720 --> 00:19:01.620]  或者這麼說,
[00:19:01.620 --> 00:19:03.120]  將真實的東西,
[00:19:03.120 --> 00:19:06.720]  你錯誤地傳給下一代,
[00:19:06.720 --> 00:19:08.020]  你說牧師,
[00:19:08.020 --> 00:19:10.420]  我們都很關心子女教育的,
[00:19:10.420 --> 00:19:13.020]  我怎麼會傳給下一代傳錯東西?
[00:19:13.020 --> 00:19:14.120]  我問你兩個問題,
[00:19:14.120 --> 00:19:15.220]  看看你能不能回答,
[00:19:15.220 --> 00:19:16.820]  有人問問題,看看問題,
[00:19:16.820 --> 00:19:21.520]  你知不知道小朋友為什麼這麼高興有聖誕節?
[00:19:21.520 --> 00:19:22.920]  放假而已?
[00:19:22.920 --> 00:19:26.220]  現在經常放假,不用上學了,
[00:19:26.220 --> 00:19:28.120]  誰回答?
[00:19:28.120 --> 00:19:29.720]  有禮物,
[00:19:29.720 --> 00:19:33.020]  小朋友是不是最喜歡有禮物?
[00:19:33.020 --> 00:19:35.020]  "啊"就不要轉了,
[00:19:35.020 --> 00:19:38.220]  "啊"了,
[00:19:38.220 --> 00:19:39.420]  肯定的,
[00:19:39.420 --> 00:19:42.320]  我小時候都是一肚子聖誕禮物,
[00:19:42.320 --> 00:19:46.620]  請問當一個小朋友心中經常想著禮物的時候,
[00:19:46.620 --> 00:19:50.020]  請問他心中的形象,
[00:19:50.020 --> 00:19:53.020]  那個主人是誰?
[00:19:53.020 --> 00:19:56.620]  "啊"我沒有說過,你們說的而已,
[00:19:56.620 --> 00:19:58.120]  是誰?
[00:19:58.120 --> 00:20:01.120]  你從小已經將聖誕老人放在心中,
[00:20:01.120 --> 00:20:04.820]  代替了耶穌了,
[00:20:04.820 --> 00:20:09.220]  我記得我青少年的時候,
[00:20:09.220 --> 00:20:10.820]  我教會有一個孫教士,
[00:20:10.820 --> 00:20:14.420]  他是以前在歐洲派去國內工作的,
[00:20:14.420 --> 00:20:16.120]  他是一個護士,
[00:20:16.120 --> 00:20:17.120]  後來國內問題,
[00:20:17.120 --> 00:20:18.520]  所以我五幾年都在教會,
[00:20:18.520 --> 00:20:21.320]  他就來到教會幫忙做事,
