
[00:00:00.000 --> 00:00:04.000]  今天我們一齊來看一段聖經
[00:01:43.000 --> 00:01:46.000]  能重建我們神的殿
[00:01:46.000 --> 00:01:48.000]  修其委懷之處
[00:01:48.000 --> 00:01:50.000]  使我們在猶大和撒
[00:01:50.000 --> 00:01:52.000]  耶路撒冷有償還
[00:01:52.000 --> 00:01:55.000]  我們的神彼此如此
[00:01:55.000 --> 00:01:57.000]  我們乏有什麼話可說
[00:01:57.000 --> 00:02:00.000]  因為我們已給祂們起了定力
[00:02:00.000 --> 00:02:02.000]  就是理直理薄
[00:02:02.000 --> 00:02:04.000]  人眾先知所吩咐說
[00:02:04.000 --> 00:02:07.000]  你們要去得為業之地
[00:02:07.000 --> 00:02:08.000]  是污穢之地
[00:02:08.000 --> 00:02:10.000]  因而各自民的污穢
[00:02:10.000 --> 00:02:11.000]  和可憎的事
[00:02:11.000 --> 00:02:13.000]  叫全地從這邊
[00:02:13.000 --> 00:02:15.000]  直到那邊悶尿污穢
[00:02:15.000 --> 00:02:39.000]  神啊!我們因自己的惡行和大罪
[00:02:39.000 --> 00:02:42.000]  遭遇了這些一切的事
[00:02:42.000 --> 00:02:47.000]  並且你們的刑罰我們輕於我們罪所當得的
[00:02:47.000 --> 00:02:50.000]  又給我們留下這些人
[00:02:50.000 --> 00:02:53.000]  我們豈可再違背你們的命令
[00:02:53.000 --> 00:02:57.000]  以這恨我登基至今萬年千辛萬苦
[00:02:57.000 --> 00:02:58.000]  除了這樣
[00:02:58.000 --> 00:03:00.000]  你們也要向我們反目
[00:03:00.000 --> 00:03:02.000]  將我們滅絕
[00:03:02.000 --> 00:03:05.000]  以至沒有一個剩下逃脫你們的恩惠
[00:03:05.000 --> 00:03:07.000]  然後說:以色列的臣啊!
[00:03:07.000 --> 00:03:09.000]  因你是公義的
[00:03:09.000 --> 00:03:12.000]  我們這正下的人才得逃脫
[00:03:12.000 --> 00:03:14.000]  正如今天的光景
[00:03:14.000 --> 00:03:19.000]  看啊!我們在你面前有罪惡
[00:03:19.000 --> 00:03:22.000]  因此無人在你面前站立得住
[00:03:22.000 --> 00:03:27.000]  這是以色列人去認罪祈禱
[00:03:27.000 --> 00:03:30.000]  在以色列人認罪祈禱
[00:03:30.000 --> 00:03:37.000]  以色列人恢復和神之間的關係
[00:03:37.000 --> 00:03:41.000]  今天我們要重建我們和神的關係
[00:03:41.000 --> 00:03:44.000]  首先我們要知道我們出了什麼問題
[00:03:44.000 --> 00:03:49.000]  我們要在神的面前去認罪祈禱
[00:03:49.000 --> 00:03:53.000]  認罪在我們的崇拜裡面
[00:03:53.000 --> 00:04:00.000]  我們很少有認罪的時段
[00:04:00.000 --> 00:04:03.000]  我們不知道我們每一次來到神的面前
[00:04:03.000 --> 00:04:11.000]  我們怎麼樣去建立和神之間的關係呢?
[00:04:11.000 --> 00:04:16.000]  有一位男士去見醫生
[00:04:16.000 --> 00:04:18.000]  他見醫生的時候
[00:04:18.000 --> 00:04:20.000]  醫生看他的驗血報告
[00:04:20.000 --> 00:04:22.000]  看他的其他的報告
[00:04:22.000 --> 00:04:26.000]  醫生對他的報告搖搖頭
[00:04:26.000 --> 00:04:29.000]  說:你的報告很差
[00:04:29.000 --> 00:04:33.000]  如果你不再在你生活上有什麼改變
[00:04:33.000 --> 00:04:37.000]  你可能還有一個月的命就這樣死了
[00:04:37.000 --> 00:04:39.000]  你要做出一些改變
[00:04:39.000 --> 00:04:42.000]  有三件事我想請你做
[00:04:42.000 --> 00:04:46.000]  或者請你和你太太一起做
[00:04:46.000 --> 00:04:48.000]  第一你要告訴你太太
[00:04:48.000 --> 00:04:50.000]  你三餐都要均衡
[00:04:50.000 --> 00:05:07.000]  你三餐都要均衡飲食
[00:05:07.000 --> 00:05:10.000]  第二你不要做那麼多工
[00:05:10.000 --> 00:05:13.000]  你不做那麼多工可能你要減少收入
[00:05:13.000 --> 00:05:17.000]  你太太一定要有好的預算
[00:05:17.000 --> 00:05:21.000]  免得你又不付出
[00:05:21.000 --> 00:05:25.000]  第三你下班回家
[00:05:25.000 --> 00:05:28.000]  你就要學習怎麼放鬆
[00:05:28.000 --> 00:05:29.000]  你告訴你太太
[00:05:29.000 --> 00:05:33.000]  不要再將子女的事
[00:05:33.000 --> 00:05:35.000]  或者家裏的事來煩你
[00:05:35.000 --> 00:05:38.000]  你要這樣改變
[00:05:38.000 --> 00:05:43.000]  如果不是你只能夠維持多
[00:05:43.000 --> 00:05:44.000]  捱多一個月
[00:05:44.000 --> 00:05:48.000]  你就可能入醫院
[00:05:48.000 --> 00:05:51.000]  甚至生命都不保
[00:05:51.000 --> 00:05:54.000]  這位男士知道
[00:05:54.000 --> 00:05:57.000]  他不可能回家和太太說
[00:05:57.000 --> 00:05:59.000]  我回家什麼都不用做
[00:05:59.000 --> 00:06:02.000]  現代的男士很難說
[00:06:02.000 --> 00:06:06.000]  以前我爸爸做完事回家
[00:06:06.000 --> 00:06:08.000]  什麼都不用做
[00:06:08.000 --> 00:06:10.000]  現在的男士回家
[00:06:10.000 --> 00:06:12.000]  做完工回家
[00:06:12.000 --> 00:06:14.000]  怎樣都要洗碗
[00:06:14.000 --> 00:06:18.000]  家裏有什麼壞的地方都要修理
[00:06:18.000 --> 00:06:21.000]  很難什麼都不用做
[00:06:21.000 --> 00:06:24.000]  所以他說我很難和太太說
[00:06:24.000 --> 00:06:25.000]  如果我和太太說
[00:06:25.000 --> 00:06:26.000]  一定被太太罵
[00:06:26.000 --> 00:06:29.000]  醫生你可不可以幫我一個忙
[00:06:29.000 --> 00:06:30.000]  你正式和我太太說
[00:06:30.000 --> 00:06:33.000]  教她怎樣對我
[00:06:33.000 --> 00:06:34.000]  這位醫生說
[00:06:34.000 --> 00:06:36.000]  我盡力而為
[00:06:36.000 --> 00:06:40.000]  那一晚這位男士回家
[00:06:40.000 --> 00:06:42.000]  見到太太的時候
[00:06:42.000 --> 00:06:44.000]  太太對著他哭
[00:06:44.000 --> 00:06:45.000]  抱著他
[00:06:45.000 --> 00:06:47.000]  這位男士問他太太
[00:06:47.000 --> 00:06:49.000]  發生什麼事
[00:06:49.000 --> 00:06:52.000]  這位太太一邊哭一邊對他說
[00:06:52.000 --> 00:06:54.000]  你醫生打電話來
[00:06:54.000 --> 00:06:56.000]  說你還有一個月命
[00:06:56.000 --> 00:06:59.000]  你以後不用工作了
[00:06:59.000 --> 00:07:02.000]  果然有效
[00:07:02.000 --> 00:07:03.000]  你有一個月命
[00:07:03.000 --> 00:07:08.000]  你太太一定不用叫你工作
[00:07:08.000 --> 00:07:11.000]  不過可惜我們還沒有一個月命
[00:07:11.000 --> 00:07:13.000]  所以還要繼續工作
[00:07:13.000 --> 00:07:20.000]  要改變我們的生活習慣
[00:07:20.000 --> 00:07:26.000]  我們才能夠面對我們的問題
[00:07:26.000 --> 00:07:28.000]  最近我自己的腳
[00:07:28.000 --> 00:07:33.000]  大腿的一條筋可能發炎
[00:07:33.000 --> 00:07:35.000]  我見醫生
[00:07:35.000 --> 00:07:42.000]  他說你手提電話不可以放在右手邊
[00:07:42.000 --> 00:07:45.000]  我現在也放在右手邊
[00:07:45.000 --> 00:07:48.000]  第一要講習慣
[00:07:48.000 --> 00:07:51.000]  我沒有和醫生商量
[00:07:51.000 --> 00:07:52.000]  我改
[00:07:52.000 --> 00:07:55.000]  電話放在左邊又不行
[00:07:55.000 --> 00:07:57.000]  皮帶又阻礙
[00:07:57.000 --> 00:07:59.000]  放在褲袋又不習慣
[00:07:59.000 --> 00:08:02.000]  終於要放在右手邊
[00:08:02.000 --> 00:08:04.000]  要改變
[00:08:04.000 --> 00:08:06.000]  是很困難的
[00:08:06.000 --> 00:08:08.000]  如果不是遇到生與死
[00:08:08.000 --> 00:08:11.000]  有些事情是不會改的
[00:08:11.000 --> 00:08:13.000]  好像是問題
[00:08:13.000 --> 00:08:15.000]  好像我也覺得是問題
[00:08:15.000 --> 00:08:19.000]  醫生說你這樣容易弄傷大腿的一條筋
[00:08:19.000 --> 00:08:21.000]  但是要改
[00:08:21.000 --> 00:08:25.000]  是否這麼容易呢
[00:08:25.000 --> 00:08:29.000]  復興其實就是要改變
[00:08:29.000 --> 00:08:39.000]  復興就是恢復我們原先健康正常的狀況
[00:08:39.000 --> 00:08:42.000]  以色列這個民族
[00:08:42.000 --> 00:08:49.000]  他們在公元前586年
[00:08:49.000 --> 00:08:55.000]  南國被巴比倫亡國
[00:08:55.000 --> 00:08:59.000]  更早之前已經亡國
[00:08:59.000 --> 00:09:03.000]  他們被帶往外地
[00:09:03.000 --> 00:09:08.000]  去到巴比倫的地方
[00:09:08.000 --> 00:09:15.000]  復興就是他們回歸國土
[00:09:15.000 --> 00:09:20.000]  重建他們被拆毀的聖殿
[00:09:20.000 --> 00:09:25.000]  重建他們與上帝之間的關係
[00:09:25.000 --> 00:09:27.000]  這個就是復興
[00:09:27.000 --> 00:09:31.000]  他們能夠回歸國土
[00:09:31.000 --> 00:09:34.000]  重建這個聖殿
[00:09:34.000 --> 00:09:36.000]  這個是他們的復興
[00:09:36.000 --> 00:09:39.000]  不過真正的復興
[00:09:39.000 --> 00:09:43.000]  是要重建與上帝的關係
[00:09:43.000 --> 00:09:50.000]  這個確是他們所遇到的難題
[00:09:50.000 --> 00:09:55.000]  奧巴馬,美國總統在2008年
[00:09:55.000 --> 00:09:57.000]  當他競選總統的時候
[00:09:57.000 --> 00:09:59.000]  他就提出一個口號
[00:09:59.000 --> 00:10:02.000]  改變!改變!
[00:10:02.000 --> 00:10:05.000]  要改變我們美國的社會
[00:10:05.000 --> 00:10:08.000]  美國社會要改變才有希望
[00:10:08.000 --> 00:10:10.000]  要改什麼呢
[00:10:10.000 --> 00:10:12.000]  怎麼改呢
[00:10:12.000 --> 00:10:16.000]  那個時候都成為我們每一個政府
[00:10:16.000 --> 00:10:20.000]  來交替競選的時候的一個口號
[00:10:20.000 --> 00:10:22.000]  但是上場之後
[00:10:22.000 --> 00:10:25.000]  又是改不改到呢
[00:10:25.000 --> 00:10:27.000]  在上星期
[00:10:27.000 --> 00:10:31.000]  梁牧師告訴我們
[00:10:31.000 --> 00:10:34.000]  以斯拉記一至六章
[00:10:34.000 --> 00:10:37.000]  講到有形的
[00:10:37.000 --> 00:10:40.000]  與神關係的這個聖殿被重建
[00:10:40.000 --> 00:10:44.000]  但是聖文的重建又是怎樣呢
[00:10:44.000 --> 00:10:48.000]  究竟這班以色列民
[00:10:48.000 --> 00:10:53.000]  他們與上帝的關係又是怎樣呢
[00:10:53.000 --> 00:10:54.000]  我們怎樣能夠
[00:10:54.000 --> 00:10:56.000]  這班的聖文
[00:10:56.000 --> 00:11:00.000]  究竟怎樣反映他們與上帝的關係呢
[00:11:00.000 --> 00:11:01.000]  他們都有聖殿了
[00:11:01.000 --> 00:11:03.000]  他們都在那個憲制了
[00:11:03.000 --> 00:11:06.000]  他們都好像
[00:11:06.000 --> 00:11:09.000]  與上帝已經恢復關係了
[00:11:09.000 --> 00:11:12.000]  有一個有形的模式
[00:11:12.000 --> 00:11:16.000]  但是他們在生活上又是怎樣呢
[00:11:16.000 --> 00:11:21.000]  所以今天想和大家一起去看一看
[00:11:21.000 --> 00:11:24.000]  這個聖殿的重建
[00:11:24.000 --> 00:11:27.000]  未等於他們在生活上
[00:11:27.000 --> 00:11:32.000]  按照上帝的生活方式去生活
[00:11:32.000 --> 00:11:35.000]  在聖經的第九章
[00:11:35.000 --> 00:11:37.000]  第一至第五節這樣說
[00:11:37.000 --> 00:11:39.000]  「這是做完了
[00:11:39.000 --> 00:11:42.000]  眾首領來見我」
[00:11:42.000 --> 00:11:44.000]  這個以色拉說
[00:11:44.000 --> 00:11:47.000]  「以色列人和祭司並利未人
[00:11:47.000 --> 00:11:51.000]  沒有離絕這個迦南人
[00:11:51.000 --> 00:11:53.000]  他們仍然效法
[00:11:53.000 --> 00:11:56.000]  這個國的國民行可憎的事
[00:11:56.000 --> 00:11:58.000]  引他們為自己
[00:11:58.000 --> 00:12:01.000]  和兒子取了這些
[00:12:01.000 --> 00:12:03.000]  愛邦的女子為妻
[00:12:03.000 --> 00:12:09.000]  以至聖潔的種類和這些國民混雜
[00:12:09.000 --> 00:12:15.000]  而且首領和官長在這事上為罪魁」
[00:12:15.000 --> 00:12:18.000]  以色列
[00:12:18.000 --> 00:12:21.000]  以色拉來到去回歸
[00:12:21.000 --> 00:12:24.000]  大家看一看這個歷史的發展
[00:12:24.000 --> 00:12:27.000]  第一次回歸主持536年
[00:12:27.000 --> 00:12:35.000]  他們經過20年左右重建聖殿
[00:12:35.000 --> 00:12:37.000]  聖殿之後
[00:12:37.000 --> 00:12:40.000]  他們何時第二次回歸呢?
[00:12:40.000 --> 00:12:44.000]  就是458年主持
[00:12:44.000 --> 00:12:47.000]  主持458年
[00:12:47.000 --> 00:12:52.000]  大概相隔了60年的時間
[00:12:52.000 --> 00:12:58.000]  以色拉一位文士、一位祭司的後代
[00:12:58.000 --> 00:13:02.000]  他來到帶領第二個群體
[00:13:02.000 --> 00:13:05.000]  第二班的以色列人
[00:13:05.000 --> 00:13:08.000]  他們來去回歸
[00:13:08.000 --> 00:13:15.000]  他1月就來到從巴比倫的地方
[00:13:15.000 --> 00:13:19.000]  回到原先以色列耶路撒冷
[00:13:19.000 --> 00:13:22.000]  他們走了4、5個月
[00:13:22.000 --> 00:13:24.000]  回到5月
[00:13:24.000 --> 00:13:26.000]  在第9章和第10章
[00:13:26.000 --> 00:13:28.000]  你可以連成一起
[00:13:28.000 --> 00:13:31.000]  究竟這件事發生在何時呢?
[00:13:31.000 --> 00:13:33.000]  發生在9月
[00:13:33.000 --> 00:13:34.000]  換句話說
[00:13:34.000 --> 00:13:36.000]  他回來到9月
[00:13:36.000 --> 00:13:39.000]  在這4個月的時間
[00:13:39.000 --> 00:13:41.000]  他做了些什麼?
[00:13:41.000 --> 00:13:43.000]  做了些事情
[00:13:43.000 --> 00:13:49.000]  以致第9章第一節眾首領來找他
[00:13:49.000 --> 00:13:50.000]  告訴他
[00:13:50.000 --> 00:13:52.000]  這一班的以色列人
[00:13:52.000 --> 00:13:56.000]  現在的處境是什麼?
[00:13:56.000 --> 00:14:00.000]  他們在這4個月當中
[00:14:00.000 --> 00:14:03.000]  以色拉做了些什麼呢?
[00:14:03.000 --> 00:14:04.000]  我相信以色拉
[00:14:04.000 --> 00:14:07.000]  雖然聖經沒有提到
[00:14:07.000 --> 00:14:09.000]  不過我相信以色拉
[00:14:09.000 --> 00:14:10.000]  在這4個月
[00:14:10.000 --> 00:14:13.000]  就是用神的說話
[00:14:13.000 --> 00:14:17.000]  來教導當時的領袖
[00:14:17.000 --> 00:14:19.000]  以致當時的領袖
[00:14:19.000 --> 00:14:22.000]  看到神的話這樣說
[00:14:22.000 --> 00:14:26.000]  我現在生活上的現況是這樣
[00:14:26.000 --> 00:14:30.000]  以致知道問題的所在
[00:14:30.000 --> 00:14:31.000]  弟兄姊妹
[00:14:31.000 --> 00:14:34.000]  如果你要恢復你和神的關係
[00:14:34.000 --> 00:14:35.000]  你知不知道
[00:14:35.000 --> 00:14:40.000]  神想我們這一班相信耶穌的人
[00:14:40.000 --> 00:14:41.000]  去怎樣生活呢?
[00:14:41.000 --> 00:14:43.000]  去怎樣敬拜祂呢?
[00:14:43.000 --> 00:14:45.000]  怎樣去愛祂呢?
[00:14:45.000 --> 00:14:47.000]  怎樣去愛人呢?
[00:14:47.000 --> 00:14:49.000]  你知不知道?
[00:14:49.000 --> 00:14:52.000]  如果你沒有神的說話
[00:14:52.000 --> 00:14:54.000]  對神的說話
[00:14:54.000 --> 00:14:57.000]  不是戰戰兢兢這樣
[00:14:57.000 --> 00:15:01.000]  就算我們知道的問題
[00:15:01.000 --> 00:15:04.000]  我們都不會去重視這個問題
[00:15:04.000 --> 00:15:07.000]  所以第一步要改變的
[00:15:07.000 --> 00:15:12.000]  很多時候都是從神的說話開始
[00:15:12.000 --> 00:15:13.000]  弟兄姊妹
[00:15:13.000 --> 00:15:15.000]  你多久沒有讀神的說話呢?
[00:15:15.000 --> 00:15:18.000]  你在你的聖經
[00:15:18.000 --> 00:15:20.000]  是不是已經封了層
[00:15:20.000 --> 00:15:23.000]  甚至已經放在籠底
[00:15:23.000 --> 00:15:25.000]  你雖然有聖經
[00:15:25.000 --> 00:15:27.000]  但是已經沒有看了
[00:15:27.000 --> 00:15:32.000]  所以如果我們要改善
[00:15:32.000 --> 00:15:35.000]  改變我們和神的關係
[00:15:35.000 --> 00:15:36.000]  弟兄姊妹
[00:15:36.000 --> 00:15:41.000]  請你再重新去閱讀神的說話
[00:15:41.000 --> 00:15:42.000]  第二件事
[00:15:42.000 --> 00:15:45.000]  當我們讀神的說話的時候
[00:15:45.000 --> 00:15:48.000]  我們就發現他們生活上
[00:15:48.000 --> 00:15:51.000]  遇到一個這樣和神的說話
[00:15:51.000 --> 00:15:54.000]  有相違背的問題
[00:15:54.000 --> 00:15:57.000]  就是他們將自己的子女
[00:15:57.000 --> 00:16:01.000]  和當地人結婚
[00:16:01.000 --> 00:16:04.000]  對我們來說
[00:16:04.000 --> 00:16:09.000]  可能有時候我們會用這樣的說話來說
[00:16:09.000 --> 00:16:12.000]  一個信主的和一個不信主的結婚
[00:16:12.000 --> 00:16:15.000]  有些基督徒都不覺得有問題
[00:16:15.000 --> 00:16:17.000]  或者有些基督徒
[00:16:17.000 --> 00:16:19.000]  用這個原則來說
[00:16:19.000 --> 00:16:23.000]  我們不應該和一個不信耶穌的人結婚
[00:16:23.000 --> 00:16:25.000]  成為一個這樣的原則
[00:16:25.000 --> 00:16:29.000]  不過我們不談論這個問題
[00:16:29.000 --> 00:16:34.000]  而是談論當時的情況
[00:16:34.000 --> 00:16:36.000]  什麼情況呢?
[00:16:36.000 --> 00:16:38.000]  就是為什麼以色列人
[00:16:38.000 --> 00:16:44.000]  不可以和當地的迦南人結婚呢?
[00:16:44.000 --> 00:16:49.000]  原來在以色列人還沒有進入迦南的時候
[00:16:49.000 --> 00:16:55.000]  神已經吩咐了他們這樣做
[00:16:55.000 --> 00:16:57.000]  第三節這樣說
[00:16:57.000 --> 00:17:00.000]  不可與他們結親
[00:17:00.000 --> 00:17:05.000]  不可將你們的兒女嫁給他們的兒子
[00:17:05.000 --> 00:17:10.000]  也不可叫你們的兒子娶他們的女兒
[00:17:10.000 --> 00:17:11.000]  為什麼呢?
[00:17:11.000 --> 00:17:12.000]  很重要
[00:17:12.000 --> 00:17:13.000]  為什麼?
[00:17:13.000 --> 00:17:16.000]  為什麼才重要呢?
[00:17:16.000 --> 00:17:18.000]  你很多時候問
[00:17:18.000 --> 00:17:20.000]  神為什麼不准做不准做
[00:17:20.000 --> 00:17:21.000]  那樣不准做那樣
[00:17:21.000 --> 00:17:22.000]  究竟
[00:17:22.000 --> 00:17:23.000]  你不知道為什麼
[00:17:23.000 --> 00:17:25.000]  他說如果你這樣做
[00:17:25.000 --> 00:17:27.000]  你們的兒女
[00:17:27.000 --> 00:17:30.000]  就會隨從你們的配偶
[00:17:30.000 --> 00:17:32.000]  去拜那些假神
[00:17:32.000 --> 00:17:34.000]  拜假神又有什麼問題呢?
[00:17:34.000 --> 00:17:37.000]  如果你拜那些假神
[00:17:37.000 --> 00:17:41.000]  神就會的怒氣
[00:17:41.000 --> 00:17:44.000]  向你們來發作
[00:17:44.000 --> 00:17:45.000]  審判你們
[00:17:45.000 --> 00:17:47.000]  將你們趕出來
[00:17:47.000 --> 00:17:49.000]  這個迦南地
[00:17:49.000 --> 00:17:51.000]  你們就亡國了
[00:17:51.000 --> 00:17:55.000]  如果,這個不是真的
[00:17:55.000 --> 00:17:58.000]  如果我勸一個基督徒
[00:17:58.000 --> 00:18:01.000]  你不要和一個未信的人結婚
[00:18:01.000 --> 00:18:04.000]  你如果和這個未信的人結婚
[00:18:04.000 --> 00:18:06.000]  你和他結婚之後
[00:18:06.000 --> 00:18:08.000]  你就不會再回教會
[00:18:08.000 --> 00:18:10.000]  你就會跟隨他去拜觀音
[00:18:10.000 --> 00:18:12.000]  你不單跟隨他去拜觀音
[00:18:12.000 --> 00:18:15.000]  你還上不到天堂
[00:18:15.000 --> 00:18:18.000]  這樣就嚴重一點
[00:18:18.000 --> 00:18:20.000]  你真的不要結婚了
[00:18:20.000 --> 00:18:24.000]  神就這樣來提醒他們
[00:18:24.000 --> 00:18:26.000]  這樣是不是真的呢?
[00:18:26.000 --> 00:18:27.000]  是真的
[00:18:27.000 --> 00:18:29.000]  從一個歷史的事件
[00:18:29.000 --> 00:18:31.000]  所羅門
[00:18:31.000 --> 00:18:36.000]  他用結婚外交
[00:18:36.000 --> 00:18:38.000]  什麼結婚外交呢?
[00:18:38.000 --> 00:18:41.000]  就是和周圍鄰國的公主
[00:18:41.000 --> 00:18:43.000]  娶了他的公主
[00:18:43.000 --> 00:18:45.000]  成為他的老婆
[00:18:45.000 --> 00:18:47.000]  和他的妃嬪
[00:18:47.000 --> 00:18:52.000]  可以和周圍鄰國有一個好的關係
[00:18:52.000 --> 00:18:53.000]  結果怎樣呢?
[00:18:53.000 --> 00:18:54.000]  第四節
[00:18:54.000 --> 00:18:56.000]  所羅門年老的時候
[00:18:56.000 --> 00:18:59.000]  他的妃嬪引誘他的心
[00:18:59.000 --> 00:19:01.000]  去跟隨必神
[00:19:01.000 --> 00:19:03.000]  他就不效法
[00:19:03.000 --> 00:19:06.000]  他的父親大位
[00:19:06.000 --> 00:19:08.000]  誠實跟隨神
[00:19:08.000 --> 00:19:09.000]  結果怎樣呢?
[00:19:09.000 --> 00:19:11.000]  結果神懲罰他
[00:19:11.000 --> 00:19:14.000]  將十個支派拿走
[00:19:14.000 --> 00:19:17.000]  將他一個大國
[00:19:17.000 --> 00:19:20.000]  本來有十二個支派
[00:19:20.000 --> 00:19:22.000]  拿走十個
[00:19:22.000 --> 00:19:29.000]  結果他只剩下一個地方來管理
[00:19:29.000 --> 00:19:33.000]  更加從以色列的歷史裡
[00:19:33.000 --> 00:19:34.000]  他們的亡國
[00:19:34.000 --> 00:19:38.000]  就是因為他們離開了上帝
[00:19:38.000 --> 00:19:41.000]  他們就是和當地的人
[00:19:41.000 --> 00:19:43.000]  完全的混合起來
[00:19:43.000 --> 00:19:47.000]  以致他們亡國
[00:19:47.000 --> 00:19:49.000]  所以這個混婚
[00:19:49.000 --> 00:19:51.000]  不是單單結婚這麼簡單
[00:19:51.000 --> 00:19:53.000]  而是混婚
[00:19:53.000 --> 00:19:57.000]  他們和當地的人聯合
[00:19:57.000 --> 00:20:00.000]  結果他們會亡國
[00:20:00.000 --> 00:20:02.000]  所以換句話來說
[00:20:02.000 --> 00:20:05.000]  這個婚姻
[00:20:05.000 --> 00:20:11.000]  是威脅到他國家的生死存亡的關鍵
[00:20:11.000 --> 00:20:13.000]  所以
[00:20:13.000 --> 00:20:16.000]  以色列
[00:20:16.000 --> 00:20:21.000]  當聽到這樣的事情
[00:20:21.000 --> 00:20:23.000]  他們很震驚
[00:20:23.000 --> 00:20:25.000]  影響的層面
[00:20:25.000 --> 00:20:27.000]  由上到下
[00:20:27.000 --> 00:20:30.000]  宗教的領袖到普通的百姓
[00:20:30.000 --> 00:20:33.000]  都參與這樣的事情
[00:20:33.000 --> 00:20:36.000]  這件事不是以色列
[00:20:36.000 --> 00:20:39.000]  回來這幾個月的時候發生的
[00:20:39.000 --> 00:20:44.000]  在他們第一次的回歸到以色列
[00:20:44.000 --> 00:20:47.000]  有幾十年的時間
[00:20:47.000 --> 00:20:49.000]  可能種種的原因
[00:20:49.000 --> 00:20:52.000]  以色列人沒有那麼多女士
[00:20:52.000 --> 00:20:55.000]  很多男士
[00:20:55.000 --> 00:20:57.000]  我們要強大
[00:20:57.000 --> 00:21:04.000]  就一定要和當地的人結婚
[00:21:04.000 --> 00:21:07.000]  以致可以繁衍後代
[00:21:07.000 --> 00:21:12.000]  但是在這60年間的事情
[00:21:12.000 --> 00:21:17.000]  結果他們和當地的人聯合起來
[00:21:17.000 --> 00:21:20.000]  以色列看到的事情
[00:21:20.000 --> 00:21:22.000]  他們就很震驚
[00:21:22.000 --> 00:21:24.000]  當他們一聽到這件事的時候
[00:21:24.000 --> 00:21:27.000]  他們就撕裂自己的衣服
[00:21:27.000 --> 00:21:30.000]  拔出自己的頭髮代表那種哀傷
[00:21:30.000 --> 00:21:32.000]  並且震驚到這個地步
[00:21:32.000 --> 00:21:34.000]  說不出話
[00:21:34.000 --> 00:21:37.000]  他們就坐了幾個小時
[00:21:37.000 --> 00:21:40.000]  坐到下午三時
[00:21:40.000 --> 00:21:43.000]  獻晚祭的時間
[00:21:43.000 --> 00:21:44.000]  弟兄姊妹
[00:21:44.000 --> 00:21:45.000]  你有沒有聽一個消息
[00:21:45.000 --> 00:21:47.000]  聽了之後
[00:21:47.000 --> 00:21:51.000]  你不能說話幾個小時
[00:21:51.000 --> 00:21:54.000]  我相信我們很少會遇到
[00:21:54.000 --> 00:21:58.000]  除非那件事帶來你的心靈很震撼
[00:21:58.000 --> 00:22:00.000]  一種很大的打擊
[00:22:00.000 --> 00:22:02.000]  你才會是這樣
[00:22:02.000 --> 00:22:05.000]  以斯拉聽到這件事
[00:22:05.000 --> 00:22:07.000]  他很直覺感覺
