
[00:00:00.000 --> 00:00:02.140]  請我們再一次同心為一同祈禱
[00:04:21.120 --> 00:04:23.120]  一句說話就說完了
[00:04:23.120 --> 00:04:25.120]  沒有紀律
[00:04:25.120 --> 00:04:27.120]  沒有責任
[00:04:27.120 --> 00:04:29.120]  做事沒有付出後果
[00:04:29.120 --> 00:04:31.120]  沒有枉管
[00:04:31.120 --> 00:04:33.120]  如果子女
[00:04:33.120 --> 00:04:35.120]  在一個這樣的家庭裡長大
[00:04:35.120 --> 00:04:37.120]  他不變壞
[00:04:37.120 --> 00:04:39.120]  真的是一個很大的神蹟
[00:04:41.120 --> 00:04:43.120]  如果你說在家庭是這樣的
[00:04:43.120 --> 00:04:45.120]  教會一樣
[00:04:45.120 --> 00:04:47.120]  如果教會是沒有紀律
[00:04:47.120 --> 00:04:49.120]  不講責任
[00:04:49.120 --> 00:04:51.120]  沒有規矩
[00:04:51.120 --> 00:04:53.120]  喜歡做什麼就做什麼
[00:04:53.120 --> 00:04:55.120]  做錯不需要承受任何後果
[00:04:55.120 --> 00:04:57.120]  這個教會肯定不是一個健康的教會
[00:04:57.120 --> 00:05:01.120]  聖經告訴你
[00:05:01.120 --> 00:05:03.120]  教會有三大特點
[00:05:03.120 --> 00:05:07.120]  教會所以稱為教會
[00:05:07.120 --> 00:05:09.120]  是一定存在這三個特色
[00:05:09.120 --> 00:05:11.120]  如果教會沒有這三個特色
[00:05:11.120 --> 00:05:13.120]  它就不是一個教會
[00:05:13.120 --> 00:05:15.120]  第一
[00:05:15.120 --> 00:05:17.120]  這個教會一定以神的話語來做中心
[00:05:17.120 --> 00:05:19.120]  如果這個教會
[00:05:19.120 --> 00:05:21.120]  是不再講神的話語
[00:05:21.120 --> 00:05:23.120]  是講政治
[00:05:23.120 --> 00:05:25.120]  講其他東西的時候
[00:05:25.120 --> 00:05:27.120]  這個不是教會
[00:05:27.120 --> 00:05:29.120]  第二,這個教會有些聖禮
[00:05:29.120 --> 00:05:31.120]  洗禮
[00:05:31.120 --> 00:05:33.120]  聖餐
[00:05:33.120 --> 00:05:35.120]  如果教會沒有聖餐沒有洗禮
[00:05:35.120 --> 00:05:37.120]  沒有這些聖禮的時候
[00:05:37.120 --> 00:05:39.120]  這個不是教會
[00:05:39.120 --> 00:05:41.120]  第三
[00:05:41.120 --> 00:05:43.120]  最重要,其中很重要
[00:05:43.120 --> 00:05:45.120]  這個教會一定有紀律
[00:05:45.120 --> 00:05:47.120]  做錯的一定有後果
[00:05:47.120 --> 00:05:51.120]  神不是隻眼開隻眼閉
[00:05:51.120 --> 00:05:53.120]  如果一個教會
[00:05:53.120 --> 00:05:55.120]  是沒有紀律的時候
[00:05:55.120 --> 00:05:59.120]  根據神學家說這個不是一個教會
[00:05:59.120 --> 00:06:01.120]  當一個會友犯了罪
[00:06:01.120 --> 00:06:03.120]  犯了姦淫
[00:06:03.120 --> 00:06:05.120]  教會要斥責
[00:06:05.120 --> 00:06:07.120]  有很多
[00:06:07.120 --> 00:06:09.120]  在今天這個社會就說沒有愛心
[00:06:09.120 --> 00:06:11.120]  你為什麼這麼沒有愛心
[00:06:11.120 --> 00:06:13.120]  你都要接納它
[00:06:13.120 --> 00:06:15.120]  而事實上
[00:06:15.120 --> 00:06:17.120]  在今天香港的教會
[00:06:17.120 --> 00:06:19.120]  你不知道有沒有去別的地方
[00:06:19.120 --> 00:06:21.120]  多少教會歡迎你
[00:06:21.120 --> 00:06:23.120]  不問你前頭,不問你背景,什麼都不問
[00:06:23.120 --> 00:06:25.120]  總之因言接納
[00:06:25.120 --> 00:06:27.120]  教會多了一個人奉獻,多好
[00:06:27.120 --> 00:06:29.120]  在這個社會裡面
[00:06:29.120 --> 00:06:31.120]  是要講責任,要講問責
[00:06:31.120 --> 00:06:33.120]  在教會裡面沒有後果
[00:06:33.120 --> 00:06:35.120]  遲到沒有後果
[00:06:35.120 --> 00:06:37.120]  是不是
[00:06:37.120 --> 00:06:39.120]  你上班的時候
[00:06:39.120 --> 00:06:41.120]  你試試遲到
[00:06:41.120 --> 00:06:43.120]  你遲到多的時候
[00:06:43.120 --> 00:06:45.120]  老闆就說你再遲到炒了魷魚
[00:06:45.120 --> 00:06:47.120]  教會有沒有
[00:06:47.120 --> 00:06:49.120]  遲到
[00:06:49.120 --> 00:06:51.120]  總堂都不用
[00:06:51.120 --> 00:06:53.120]  中堂
[00:06:53.120 --> 00:06:55.120]  遲到站一段時間
[00:06:55.120 --> 00:06:57.120]  那個不是責罰
[00:06:57.120 --> 00:06:59.120]  不要騷擾其他人
[00:06:59.120 --> 00:07:01.120]  但是在教會裡面
[00:07:01.120 --> 00:07:03.120]  做這些事是沒有後果的
[00:07:03.120 --> 00:07:05.120]  不需要負擔任何後果
[00:07:05.120 --> 00:07:07.120]  遲到沒有後果
[00:07:07.120 --> 00:07:09.120]  早退沒有後果
[00:07:09.120 --> 00:07:11.120]  窩福有一個特色
[00:07:11.120 --> 00:07:13.120]  一講完道之後
[00:07:13.120 --> 00:07:15.120]  牧師被祝福
[00:07:15.120 --> 00:07:17.120]  就已經有很多散蕩
[00:07:17.120 --> 00:07:19.120]  為什麼你不想我們牧師祝福
[00:07:19.120 --> 00:07:21.120]  你牧師說從今時直到永遠
[00:07:21.120 --> 00:07:23.120]  我上個禮拜有就夠了
[00:07:23.120 --> 00:07:25.120]  一次過就夠了,不用遲止
[00:07:25.120 --> 00:07:27.120]  直到永遠
[00:07:27.120 --> 00:07:29.120]  如果我們這樣做事
[00:07:29.120 --> 00:07:31.120]  沒有後果的時候
[00:07:31.120 --> 00:07:33.120]  牧師就不覺得重要
[00:07:33.120 --> 00:07:35.120]  完全不覺得重要
[00:07:35.120 --> 00:07:37.120]  我記得和大家講過
[00:07:37.120 --> 00:07:39.120]  我們回到三藩市教會的時候
[00:07:39.120 --> 00:07:41.120]  我太太就開了一個
[00:07:41.120 --> 00:07:43.120]  主要學班
[00:07:43.120 --> 00:07:45.120]  很早的,8.9的一個主要學班
[00:07:45.120 --> 00:07:47.120]  都挺多人來的
[00:07:47.120 --> 00:07:49.120]  有二三十人來
[00:07:49.120 --> 00:07:51.120]  教了一個多月
[00:07:51.120 --> 00:07:53.120]  有一個年輕的女生就
[00:07:53.120 --> 00:07:55.120]  就問我可不可以參加
[00:07:55.120 --> 00:07:57.120]  這個主要學班
[00:07:57.120 --> 00:07:59.120]  有些同學就說當然歡迎
[00:07:59.120 --> 00:08:01.120]  就很熱情的歡迎她
[00:08:01.120 --> 00:08:03.120]  我太太就說
[00:08:03.120 --> 00:08:05.120]  等一下,我是這一班的老師
[00:08:05.120 --> 00:08:09.120]  你可不可以在這一班上課呢
[00:08:09.120 --> 00:08:11.120]  是我決定的,不是同學決定的
[00:08:11.120 --> 00:08:13.120]  那個
[00:08:13.120 --> 00:08:15.120]  那個
[00:08:15.120 --> 00:08:17.120]  女生就已經打了個嗒
[00:08:17.120 --> 00:08:19.120]  那個主學都這麼緊張
[00:08:19.120 --> 00:08:21.120]  然後我太太就問她
[00:08:21.120 --> 00:08:23.120]  你是不是
[00:08:23.120 --> 00:08:25.120]  新來的
[00:08:25.120 --> 00:08:27.120]  她就說不是
[00:08:27.120 --> 00:08:29.120]  我在這裡好幾年了
[00:08:29.120 --> 00:08:31.120]  那你有參加崇拜嗎? 有,有參加崇拜
[00:08:31.120 --> 00:08:33.120]  那你知道有這個主要學報名
[00:08:33.120 --> 00:08:35.120]  兩個月前已經報名了
[00:08:35.120 --> 00:08:37.120]  她就說知道,那為什麼兩個月前不來報名呢
[00:08:37.120 --> 00:08:39.120]  她就說我不知道
[00:08:39.120 --> 00:08:41.120]  我不知道是什麼來的
[00:08:41.120 --> 00:08:43.120]  那為什麼現在一來呢
[00:08:43.120 --> 00:08:45.120]  有個朋友去,覺得很好,就介紹我來
[00:08:45.120 --> 00:08:47.120]  那我就來了
[00:08:47.120 --> 00:08:49.120]  我太太就跟她說
[00:08:49.120 --> 00:08:51.120]  你可以坐在這裡聽
[00:08:51.120 --> 00:08:53.120]  不過聽完這一次之後
[00:08:53.120 --> 00:08:55.120]  聽完之後
[00:08:55.120 --> 00:08:57.120]  下課了
[00:08:57.120 --> 00:08:59.120]  我太太就問她
[00:08:59.120 --> 00:09:01.120]  怎麼樣,你覺得怎麼樣
[00:09:01.120 --> 00:09:03.120]  挺好,挺有趣,學到很多東西
[00:09:03.120 --> 00:09:05.120]  那我太太就跟著問
[00:09:05.120 --> 00:09:07.120]  那你打算不打算來
[00:09:07.120 --> 00:09:09.120]  先看看
[00:09:09.120 --> 00:09:11.120]  知醒起來就來
[00:09:11.120 --> 00:09:13.120]  不知醒起來就不來
[00:09:13.120 --> 00:09:15.120]  有事就不來
[00:09:15.120 --> 00:09:17.120]  那我太太就說你不要來
[00:09:17.120 --> 00:09:19.120]  你來這樣,我不喜歡有這樣的學生
[00:09:19.120 --> 00:09:21.120]  浪費你的時間,浪費我的時間
[00:09:21.120 --> 00:09:23.120]  如果你是這樣來的時候
[00:09:23.120 --> 00:09:25.120]  你不要來
[00:09:25.120 --> 00:09:27.120]  嚇了一跳
[00:09:27.120 --> 00:09:29.120]  教會的主要學這麼緊張
[00:09:29.120 --> 00:09:31.120]  其實你想一下
[00:09:31.120 --> 00:09:33.120]  如果你是做老師的
[00:09:33.120 --> 00:09:35.120]  在教會裡面都不看重你所說的話
[00:09:35.120 --> 00:09:41.120]  你怎麼期望其他人會看重這些東西呢
[00:09:41.120 --> 00:09:43.120]  你自己都不看重
[00:09:43.120 --> 00:09:45.120]  準時不看重
[00:09:45.120 --> 00:09:47.120]  去敬拜神的態度的時候
[00:09:47.120 --> 00:09:49.120]  沒有啊
[00:09:49.120 --> 00:09:51.120]  人家不覺得有任何後果
[00:09:51.120 --> 00:09:53.120]  在教會裡面做任何事沒有後果
[00:09:53.120 --> 00:09:55.120]  沒有後果的時候
[00:09:55.120 --> 00:09:57.120]  就不需要看重
[00:09:57.120 --> 00:09:59.120]  所以在1995年的時候
[00:09:59.120 --> 00:10:01.120]  1995年2月
[00:10:01.120 --> 00:10:03.120]  美國一個很出名的社會學家
[00:10:03.120 --> 00:10:05.120]  叫George Barnard
[00:10:05.120 --> 00:10:07.120]  做了一個研究
[00:10:07.120 --> 00:10:09.120]  做了在美國教會的一個研究
[00:10:09.120 --> 00:10:11.120]  他為教會斷一個證
[00:10:11.120 --> 00:10:13.120]  全美國有35萬間教會
[00:10:13.120 --> 00:10:17.120]  每年的經費是430億美元
[00:10:19.120 --> 00:10:21.120]  是極龐大的投資
[00:10:21.120 --> 00:10:25.120]  我可以說有人問我
[00:10:25.120 --> 00:10:27.120]  今天香港最大的企業是誰
[00:10:27.120 --> 00:10:31.120]  有人說李嘉誠
[00:10:31.120 --> 00:10:33.120]  我說不是
[00:10:33.120 --> 00:10:35.120]  新宏基不是
[00:10:35.120 --> 00:10:37.120]  最大的企業
[00:10:37.120 --> 00:10:39.120]  是基督教教會和天主教教會
[00:10:39.120 --> 00:10:41.120]  多少分店
[00:10:41.120 --> 00:10:45.120]  多過百佳幾多倍
[00:10:45.120 --> 00:10:47.120]  是不是
[00:10:47.120 --> 00:10:49.120]  美國
[00:10:49.120 --> 00:10:51.120]  35萬間教會
[00:10:51.120 --> 00:10:53.120]  每年的經費是430億美元
[00:10:53.120 --> 00:10:57.120]  有哪一個企業
[00:10:57.120 --> 00:10:59.120]  好像教會
[00:10:59.120 --> 00:11:01.120]  這麼龐大的投資
[00:11:01.120 --> 00:11:05.120]  一個這麼龐大的投資
[00:11:05.120 --> 00:11:07.120]  結果是怎樣呢
[00:11:07.120 --> 00:11:09.120]  大家聽聽
[00:11:09.120 --> 00:11:11.120]  有三分之二的教會
[00:11:11.120 --> 00:11:13.120]  一直沒有增長
[00:11:13.120 --> 00:11:15.120]  只有負增長
[00:11:15.120 --> 00:11:17.120]  老闆你想一想
[00:11:17.120 --> 00:11:19.120]  你現在開了35萬間分店
[00:11:19.120 --> 00:11:21.120]  在35萬間分店裏面
[00:11:21.120 --> 00:11:23.120]  三分之二的店舖
[00:11:23.120 --> 00:11:25.120]  是虧本的
[00:11:25.120 --> 00:11:29.120]  是完全虧本的
[00:11:29.120 --> 00:11:31.120]  你以為你做老闆會怎樣
[00:11:31.120 --> 00:11:33.120]  教會沒有事
[00:11:33.120 --> 00:11:35.120]  繼續經營
[00:11:35.120 --> 00:11:37.120]  每日在美國
[00:11:37.120 --> 00:11:39.120]  每日有75間教會
[00:11:39.120 --> 00:11:41.120]  關門
[00:11:43.120 --> 00:11:45.120]  90%的信徒
[00:11:45.120 --> 00:11:47.120]  是參加5%的教會
[00:11:47.120 --> 00:11:51.120]  其餘50%的
[00:11:51.120 --> 00:11:53.120]  是參加其餘95%的教會
[00:11:53.120 --> 00:11:55.120]  意思就是說
[00:11:55.120 --> 00:11:57.120]  教會
[00:11:57.120 --> 00:11:59.120]  譬如100個信徒
[00:11:59.120 --> 00:12:01.120]  在村裏面
[00:12:01.120 --> 00:12:03.120]  有一半是去一間
[00:12:03.120 --> 00:12:05.120]  大的教會
[00:12:05.120 --> 00:12:07.120]  其餘是去小的教會
[00:12:07.120 --> 00:12:11.120]  所以在美國的教會
[00:12:13.120 --> 00:12:15.120]  95%的教會
[00:12:15.120 --> 00:12:17.120]  是屬於小型的教會
[00:12:17.120 --> 00:12:19.120]  不及100人
[00:12:19.120 --> 00:12:21.120]  今天香港一樣
[00:12:21.120 --> 00:12:23.120]  今天香港大部分的教會
[00:12:23.120 --> 00:12:25.120]  是不超過100人的教會
[00:12:25.120 --> 00:12:29.120]  差不多超過50%的基督徒
[00:12:29.120 --> 00:12:31.120]  只是參加
[00:12:31.120 --> 00:12:33.120]  幾間教會
[00:12:33.120 --> 00:12:37.120]  你說幾間教會也好
[00:12:37.120 --> 00:12:39.120]  而幾間大的教會大多數
[00:12:39.120 --> 00:12:41.120]  是由第二間教會轉過來
[00:12:41.120 --> 00:12:43.120]  不是全福音信主
[00:12:43.120 --> 00:12:49.120]  只不過是由這裡轉去另一個地方
[00:12:49.120 --> 00:12:51.120]  還有
[00:12:51.120 --> 00:12:53.120]  平均每一個會友
[00:12:53.120 --> 00:12:55.120]  一年有17個主日
[00:12:55.120 --> 00:12:57.120]  不來禮拜堂
[00:12:57.120 --> 00:12:59.120]  即是三分之一的時間
[00:12:59.120 --> 00:13:01.120]  逢三進一
[00:13:01.120 --> 00:13:03.120]  三個禮拜才來一次
[00:13:03.120 --> 00:13:05.120]  是平均
[00:13:05.120 --> 00:13:07.120]  是三分之一的時間
[00:13:07.120 --> 00:13:09.120]  是沒有去禮拜堂
[00:13:09.120 --> 00:13:11.120]  比較十年前
[00:13:11.120 --> 00:13:13.120]  1985年
[00:13:13.120 --> 00:13:15.120]  平均每一個信徒
[00:13:15.120 --> 00:13:17.120]  只有五個主日
[00:13:17.120 --> 00:13:19.120]  沒有回來教會
[00:13:19.120 --> 00:13:21.120]  每況愈下
[00:13:21.120 --> 00:13:23.120]  去到十年之後
[00:13:23.120 --> 00:13:25.120]  17個主日沒有回來
[00:13:25.120 --> 00:13:27.120]  我不知道
[00:13:27.120 --> 00:13:29.120]  今天可能中間厲害
[00:13:29.120 --> 00:13:31.120]  平均每一個會友
[00:13:31.120 --> 00:13:33.120]  來教會不會超過兩個小時
[00:13:33.120 --> 00:13:37.120]  包括參加教會活動
[00:13:37.120 --> 00:13:39.120]  團契 主日學
[00:13:39.120 --> 00:13:41.120]  崇拜 所有活動
[00:13:41.120 --> 00:13:43.120]  不夠兩個小時
[00:13:43.120 --> 00:13:45.120]  就離開
[00:13:45.120 --> 00:13:47.120]  大多數來一來
[00:13:47.120 --> 00:13:49.120]  甚至遲到
[00:13:49.120 --> 00:13:53.120]  教會主日活動
[00:13:53.120 --> 00:13:55.120]  崇拜 團契 主日學
[00:13:55.120 --> 00:13:57.120]  出席人數都減少
[00:13:57.120 --> 00:13:59.120]  唯一增加的是
[00:13:59.120 --> 00:14:01.120]  家庭小組查經
[00:14:01.120 --> 00:14:03.120]  有5%
[00:14:03.120 --> 00:14:05.120]  大型教會增長
[00:14:05.120 --> 00:14:07.120]  第一 因為音樂好
[00:14:07.120 --> 00:14:09.120]  一流設施
[00:14:09.120 --> 00:14:11.120]  來到家庭小組
[00:14:11.120 --> 00:14:13.120]  師班都沒有
[00:14:13.120 --> 00:14:15.120]  下次不來了
[00:14:15.120 --> 00:14:17.120]  他所來的
[00:14:17.120 --> 00:14:19.120]  不是聽神的話語
[00:14:19.120 --> 00:14:21.120]  音樂多好
[00:14:21.120 --> 00:14:23.120]  育嬰設備多好
[00:14:23.120 --> 00:14:27.120]  還有
[00:14:27.120 --> 00:14:29.120]  90%的牧師
[00:14:29.120 --> 00:14:31.120]  傳道人
[00:14:31.120 --> 00:14:33.120]  都是超時工作
[00:14:33.120 --> 00:14:35.120]  超過50小時
[00:14:35.120 --> 00:14:37.120]  超過80%
[00:14:37.120 --> 00:14:39.120]  的牧師
[00:14:39.120 --> 00:14:41.120]  傳道
[00:14:41.120 --> 00:14:43.120]  是因為他做了傳道人之後
[00:14:43.120 --> 00:14:45.120]  忽略了家庭生活
[00:14:45.120 --> 00:14:47.120]  忽略了管理子女
[00:14:47.120 --> 00:14:51.120]  33%的教務人員
[00:14:51.120 --> 00:14:53.120]  承認因為教會的侍奉
[00:14:53.120 --> 00:14:55.120]  帶來婚姻的失敗
[00:14:55.120 --> 00:14:57.120]  家庭的破裂
[00:14:57.120 --> 00:15:01.120]  33%的牧師
[00:15:01.120 --> 00:15:03.120]  說做了
[00:15:03.120 --> 00:15:05.120]  傳道人之後
[00:15:05.120 --> 00:15:07.120]  婚姻不行
[00:15:07.120 --> 00:15:09.120]  家庭不行
[00:15:09.120 --> 00:15:11.120]  75%的牧師
[00:15:11.120 --> 00:15:13.120]  傳道人
[00:15:13.120 --> 00:15:15.120]  因為在教會侍奉
[00:15:15.120 --> 00:15:17.120]  壓力太大
[00:15:17.120 --> 00:15:19.120]  人事太複雜
[00:15:19.120 --> 00:15:23.120]  所以
[00:15:23.120 --> 00:15:25.120]  平均每兩年
[00:15:25.120 --> 00:15:27.120]  就要換一間
[00:15:27.120 --> 00:15:29.120]  90%的教務人員
[00:15:29.120 --> 00:15:31.120]  認為神學院的訓練
[00:15:31.120 --> 00:15:33.120]  是極不足夠
[00:15:33.120 --> 00:15:37.120]  70%的教務人員
[00:15:37.120 --> 00:15:39.120]  認為做了牧師之後
[00:15:39.120 --> 00:15:41.120]  更加自卑
[00:15:41.120 --> 00:15:43.120]  慘了
[00:15:43.120 --> 00:15:45.120]  做了牧師之後更加自卑
[00:15:45.120 --> 00:15:47.120]  不知道是不是很多人看完這個報告之後
[00:15:47.120 --> 00:15:49.120]  都不敢去神學院讀書
[00:15:49.120 --> 00:15:51.120]  40%的教務人員
[00:15:51.120 --> 00:15:53.120]  平均每個月
[00:15:53.120 --> 00:15:55.120]  都要同一個會友
[00:15:55.120 --> 00:15:57.120]  或者是執事
[00:15:57.120 --> 00:15:59.120]  發生衝突
[00:15:59.120 --> 00:16:01.120]  37%的教務人員
[00:16:01.120 --> 00:16:03.120]  承認
[00:16:03.120 --> 00:16:05.120]  是和會友
[00:16:05.120 --> 00:16:07.120]  或者是其他人
[00:16:07.120 --> 00:16:09.120]  有越軌的性行為
[00:16:09.120 --> 00:16:11.120]  37%
[00:16:11.120 --> 00:16:15.120]  70%的教務人員
[00:16:15.120 --> 00:16:17.120]  在教會裡
[00:16:17.120 --> 00:16:19.120]  找不到一個知心友
[00:16:19.120 --> 00:16:23.120]  我不知道大家聽完這個報告之後
[00:16:23.120 --> 00:16:25.120]  你有什麼感受
[00:16:27.120 --> 00:16:29.120]  教會
[00:16:29.120 --> 00:16:31.120]  為什麼會這樣
[00:16:31.120 --> 00:16:35.120]  沒有紀律
[00:16:35.120 --> 00:16:37.120]  不看重我們的信仰
[00:16:37.120 --> 00:16:39.120]  沒有後果
[00:16:39.120 --> 00:16:41.120]  做什麼都不需要
[00:16:41.120 --> 00:16:43.120]  負任何後果
[00:16:43.120 --> 00:16:45.120]  在教會裡最好
[00:16:45.120 --> 00:16:47.120]  我是義工
[00:16:47.120 --> 00:16:49.120]  沒有任何的後果
[00:16:49.120 --> 00:16:51.120]  我不知道香港情形如何
[00:16:51.120 --> 00:16:53.120]  沒有人在香港做過一個研究
[00:16:55.120 --> 00:16:57.120]  我想香港或許會好一些
[00:16:57.120 --> 00:16:59.120]  照我所看
[00:16:59.120 --> 00:17:01.120]  最大陸屈服我相信會好一些
[00:17:01.120 --> 00:17:03.120]  但你看完之後
[00:17:03.120 --> 00:17:05.120]  你的心很不舒服
[00:17:05.120 --> 00:17:07.120]  問題在哪裡
[00:17:07.120 --> 00:17:09.120]  是不是基督教
[00:17:09.120 --> 00:17:11.120]  聖經說福音本是神的大能
