
[00:00:00.000 --> 00:00:02.800]  所以我过去每个月第一个礼拜
[00:09:03.680 --> 00:09:05.840]  我们常常会有这个问题
[00:09:05.840 --> 00:09:08.760]  譬如我可以大言不惭说
[00:09:08.760 --> 00:09:10.160]  我不偷盗
[00:09:10.160 --> 00:09:11.480]  我确实不偷盗
[00:09:11.480 --> 00:09:12.640]  我不杀人
[00:09:12.640 --> 00:09:14.080]  我确实不杀人
[00:09:14.080 --> 00:09:16.760]  所以我讲的都是我能够做得到的
[00:09:16.760 --> 00:09:20.240]  至于说有没有十一奉献
[00:09:20.240 --> 00:09:21.520]  你不讲它
[00:09:21.520 --> 00:09:23.920]  所以律法就有这个问题
[00:09:23.920 --> 00:09:26.640]  你都是讲你所做得到的
[00:09:26.640 --> 00:09:29.000]  而你所做不到的你就不做
[00:09:29.000 --> 00:09:33.040]  律法就变成是你脱罪的工具了
[00:09:33.040 --> 00:09:35.720]  我常常说世界上面只有两种人
[00:09:35.720 --> 00:09:37.400]  其实还有第三种人
[00:09:37.400 --> 00:09:38.520]  世界上的两种人
[00:09:38.520 --> 00:09:40.560]  第一种人就是上天堂的
[00:09:40.560 --> 00:09:42.360]  第二种人就是下地狱的
[00:09:42.360 --> 00:09:43.520]  那么第三种人
[00:09:43.520 --> 00:09:45.840]  实际上在他还活着的时候
[00:09:45.840 --> 00:09:49.000]  他游走在天堂与地狱之间
[00:09:49.000 --> 00:09:50.880]  这种人他认为说
[00:09:50.880 --> 00:09:53.000]  比我好的上天堂
[00:09:53.000 --> 00:09:54.720]  比我差的下地狱
[00:09:54.720 --> 00:09:56.160]  至于某某人
[00:09:56.160 --> 00:09:57.360]  他要上天堂
[00:09:57.360 --> 00:09:59.360]  那个天堂我就不去了
[00:09:59.360 --> 00:10:00.560]  至于某某人
[00:10:00.560 --> 00:10:03.040]  那怎么可能上天堂呢
[00:10:03.040 --> 00:10:05.560]  碰到有事情的时候
[00:10:05.560 --> 00:10:06.920]  他就下地狱了
[00:10:06.920 --> 00:10:09.840]  比如说今天事情赶不完了
[00:10:09.840 --> 00:10:12.440]  或者是要来教会了
[00:10:12.440 --> 00:10:14.400]  他就找到各种理由
[00:10:14.400 --> 00:10:15.880]  或者是偷驱摸狗
[00:10:15.880 --> 00:10:17.240]  或者是走后门
[00:10:17.240 --> 00:10:19.240]  或者是抄小路
[00:10:19.240 --> 00:10:20.960]  他就下地狱去了
[00:10:20.960 --> 00:10:23.240]  碰到自己有利的事情
[00:10:23.240 --> 00:10:25.280]  就去抓去抢的时候
[00:10:25.280 --> 00:10:27.320]  把耶稣把律法
[00:10:27.320 --> 00:10:28.840]  统统摆到脑后了
[00:10:28.840 --> 00:10:29.800]  哈雷勒亚
[00:10:29.800 --> 00:10:31.000]  不吃白不吃
[00:10:31.000 --> 00:10:33.280]  不拿白不拿
[00:10:33.280 --> 00:10:36.960]  碰到神恩待他的时候
[00:10:36.960 --> 00:10:39.520]  他就哈雷勒亚赞美神
[00:10:39.520 --> 00:10:41.280]  所以他是活在天堂
[00:10:41.280 --> 00:10:43.200]  跟地狱之间
[00:10:43.200 --> 00:10:44.600]  我一直讲说
[00:10:44.600 --> 00:10:46.640]  我们人生有两个轨迹
[00:10:46.640 --> 00:10:50.000]  您知道吗一条是上天堂的
[00:10:50.000 --> 00:10:52.640]  一条是下地狱平行的
[00:10:52.640 --> 00:10:55.200]  好像火车的轨道一样
[00:10:55.200 --> 00:10:58.880]  但是你要不就往天堂去
[00:10:58.880 --> 00:11:01.000]  但是不要在天堂跟地狱之间
[00:11:01.000 --> 00:11:04.000]  跑来跑去看情况
[00:11:04.000 --> 00:11:05.640]  情况不对了
[00:11:05.640 --> 00:11:08.480]  就重留何物了
[00:11:08.480 --> 00:11:10.080]  情况不好了
[00:11:10.080 --> 00:11:12.560]  就抄小路了等等
[00:11:12.560 --> 00:11:14.640]  但是我们来了神的面前
[00:11:14.640 --> 00:11:17.160]  我们再次说因为耶稣
[00:11:17.160 --> 00:11:20.280]  他是向骄傲的人传律法
[00:11:20.280 --> 00:11:21.280]  圣经上面也说
[00:11:21.280 --> 00:11:23.480]  神阻挡骄傲的人
[00:11:23.480 --> 00:11:25.840]  神赐福给谦卑的人
[00:11:25.840 --> 00:11:27.520]  虚心的人有福了
[00:11:27.520 --> 00:11:30.440]  因为天国是他们的
[00:11:30.440 --> 00:11:32.120]  如果你是一个骄傲的人
[00:11:32.120 --> 00:11:35.120]  就如富有的少年官
[00:11:35.120 --> 00:11:37.840]  就如试探耶稣的法利塞人
[00:11:37.840 --> 00:11:39.040]  今天我要讲
[00:11:39.040 --> 00:11:43.680]  就如像捉拿新一夫人的那些人
[00:11:43.680 --> 00:11:45.680]  他们为了要试探耶稣
[00:11:45.680 --> 00:11:47.360]  他们把这个妇人
[00:11:47.360 --> 00:11:49.120]  带到了耶稣的面前
[00:11:49.120 --> 00:11:51.920]  就说夫子你看着办吧
[00:11:51.920 --> 00:11:53.640]  要抓他的把柄
[00:11:53.640 --> 00:11:55.320]  看你怎么办
[00:11:55.320 --> 00:11:59.360]  耶稣就在地上画字
[00:11:59.360 --> 00:12:01.600]  他们是到圣殿里面的
[00:12:01.600 --> 00:12:04.240]  圣殿的地上是什么
[00:12:04.240 --> 00:12:05.800]  石头啊
[00:12:05.800 --> 00:12:07.680]  如果你还记得的话
[00:12:07.680 --> 00:12:08.520]  还有一个人
[00:12:08.520 --> 00:12:10.600]  他在石头上面写字的
[00:12:10.600 --> 00:12:11.720]  是谁啊
[00:12:11.720 --> 00:12:13.080]  神啊
[00:12:13.080 --> 00:12:14.200]  是不是
[00:12:14.200 --> 00:12:16.560]  摩西上西乃山
[00:12:16.560 --> 00:12:18.040]  或者是和列山
[00:12:18.040 --> 00:12:19.760]  或者叫神的山
[00:12:19.760 --> 00:12:21.960]  他去领受使诫
[00:12:21.960 --> 00:12:25.280]  那是神用手在石头上写
[00:12:25.280 --> 00:12:26.200]  不可杀人
[00:12:26.200 --> 00:12:27.920]  不可作假见证
[00:12:27.920 --> 00:12:29.440]  所以耶稣蹲在地上
[00:12:29.440 --> 00:12:30.920]  他用手在写
[00:12:30.920 --> 00:12:34.800]  我相信他写的是不可奸淫啊
[00:12:34.800 --> 00:12:38.040]  好像他的父神一般啊
[00:12:38.040 --> 00:12:39.080]  这些人呢
[00:12:39.080 --> 00:12:40.760]  他们要试探耶稣
[00:12:40.760 --> 00:12:42.560]  看耶稣要怎么做
[00:12:42.560 --> 00:12:45.240]  耶稣说你们谁没有罪
[00:12:45.240 --> 00:12:47.000]  在律法上没有罪
[00:12:47.000 --> 00:12:49.160]  你就可以拿石头砸他
[00:12:49.160 --> 00:12:51.720]  但是这些从老到少
[00:12:51.720 --> 00:12:53.760]  一个一个都走了
[00:12:53.760 --> 00:12:55.320]  他们为什么走了
[00:12:55.320 --> 00:12:58.800]  因为当耶稣向他们讲律法的时候
[00:12:58.800 --> 00:13:00.920]  他们嘴巴被塞住了
[00:13:00.920 --> 00:13:02.760]  就如同我刚才练的一样
[00:13:02.760 --> 00:13:05.560]  他们的心就开始认罪了
[00:13:05.560 --> 00:13:06.240]  是啊
[00:13:06.240 --> 00:13:07.560]  从老到少
[00:13:07.560 --> 00:13:10.400]  我跟你讲人越老罪越多
[00:13:10.400 --> 00:13:12.160]  小孩子还没有罪
[00:13:12.160 --> 00:13:13.320]  所以从老到少
[00:13:13.320 --> 00:13:14.640]  一个一个都出去了
[00:13:14.640 --> 00:13:17.080]  但是我们老人家都没有罪的
[00:13:17.080 --> 00:13:19.520]  因为我们受洗归入主的名下
[00:13:19.520 --> 00:13:20.600]  我们剥饼
[00:13:20.600 --> 00:13:21.960]  我们求神赦免
[00:13:21.960 --> 00:13:23.240]  我们不是吗
[00:13:23.240 --> 00:13:24.360]  Hallelujah
[00:13:24.360 --> 00:13:26.920]  所以这个妇人站在那里
[00:13:26.920 --> 00:13:28.680]  耶稣说他们都走了吗
[00:13:28.680 --> 00:13:29.640]  是啊
[00:13:29.640 --> 00:13:31.040]  他们都没有定你的罪吗
[00:13:31.040 --> 00:13:32.000]  没有啊
[00:13:32.000 --> 00:13:34.000]  我也不定你的罪
[00:13:34.000 --> 00:13:36.120]  一个很明显的一个对比
[00:13:36.120 --> 00:13:40.280]  耶稣向讲律法的人传的是律法
[00:13:40.280 --> 00:13:42.920]  耶稣向谦卑圣服的人
[00:13:42.920 --> 00:13:45.400]  就讲的是恩典
[00:13:45.400 --> 00:13:48.440]  所以我们自己要心里面有个准
[00:13:48.440 --> 00:13:52.920]  你是要靠守律法进入天国呢
[00:13:52.920 --> 00:13:55.480]  还是你要靠神的赦免
[00:13:55.480 --> 00:13:58.600]  神的救恩进入天国呢
[00:13:58.600 --> 00:14:00.560]  我有的时候听人家讲
[00:14:00.560 --> 00:14:03.160]  我心里面就有点担心
[00:14:03.160 --> 00:14:04.480]  因为有的人说
[00:14:04.480 --> 00:14:05.480]  牧师啊
[00:14:05.480 --> 00:14:08.040]  等你让我把那个神搞清楚了
[00:14:08.040 --> 00:14:10.040]  我就信他
[00:14:10.040 --> 00:14:11.960]  我常常喜欢讲一句话
[00:14:11.960 --> 00:14:13.720]  那你不信也罢
[00:14:13.720 --> 00:14:16.920]  如果这个神能够让你搞清楚了
[00:14:16.920 --> 00:14:19.040]  这个神就不是神了
[00:14:19.040 --> 00:14:20.440]  你懂我意思吗
[00:14:20.440 --> 00:14:22.600]  如果你按照你的理性
[00:14:22.600 --> 00:14:24.520]  按照你的小脑袋
[00:14:24.520 --> 00:14:26.800]  你可以把这个神搞清楚
[00:14:26.800 --> 00:14:28.160]  你有没有听人家讲
[00:14:28.160 --> 00:14:30.240]  这个神怎么这样子呢
[00:14:30.240 --> 00:14:31.440]  怎么搞的
[00:14:31.440 --> 00:14:33.320]  这个人明明很好
[00:14:33.320 --> 00:14:34.960]  那个人坏得不得了
[00:14:34.960 --> 00:14:37.720]  他受洗了就要上天堂吗
[00:14:37.720 --> 00:14:39.880]  这个是谁在做审判啊
[00:14:39.880 --> 00:14:42.040]  你在做审判的嘛
[00:14:42.040 --> 00:14:44.880]  你在决定谁上天堂谁下地狱嘛
[00:14:44.880 --> 00:14:48.720]  你是不是神的工作完全不一样
[00:14:48.720 --> 00:14:50.400]  当那日最后的时候
[00:14:50.400 --> 00:14:52.600]  我们要在神的面前来的时候
[00:14:52.600 --> 00:14:55.720]  有白色大宝座的审判
[00:14:55.720 --> 00:14:58.440]  那个时候才决定谁要上天堂
[00:14:58.440 --> 00:15:00.120]  谁要下地狱
[00:15:00.120 --> 00:15:03.080]  不是我们凭我们自己的理解
[00:15:03.080 --> 00:15:05.080]  什么人好可以上天堂
[00:15:05.080 --> 00:15:07.080]  那个人怎么可以上天堂
[00:15:07.080 --> 00:15:09.240]  应该要下地狱的
[00:15:09.240 --> 00:15:10.880]  我有的时候听人家讲说
[00:15:10.880 --> 00:15:11.720]  牧师啊
[00:15:11.720 --> 00:15:14.120]  好歹你让我圣经读过一遍嘛
[00:15:14.120 --> 00:15:15.680]  我再来信耶稣嘛
[00:15:15.680 --> 00:15:17.320]  但是我有一次啊
[00:15:17.320 --> 00:15:18.520]  我们在查经的时候
[00:15:18.520 --> 00:15:20.280]  我俗话说啊
[00:15:20.280 --> 00:15:21.680]  我刚出信的时候
[00:15:21.680 --> 00:15:22.800]  我信得迷迷糊糊
[00:15:22.800 --> 00:15:23.920]  懵懵通通的
[00:15:23.920 --> 00:15:26.160]  我说这就对了
[00:15:26.160 --> 00:15:27.960]  谁能够搞清楚
[00:15:27.960 --> 00:15:30.320]  我今天连我都搞不清楚
[00:15:30.320 --> 00:15:32.360]  神为什么这个事情会发生
[00:15:32.360 --> 00:15:35.280]  神为什么那个事情会发生呢
[00:15:35.280 --> 00:15:36.880]  有一个人就是这样子
[00:15:36.880 --> 00:15:38.160]  他说神啊
[00:15:38.160 --> 00:15:40.440]  你真的很好做
[00:15:40.440 --> 00:15:42.600]  有的时候你也啥事不做
[00:15:42.600 --> 00:15:44.640]  你就挂在那个上面啊
[00:15:44.640 --> 00:15:45.720]  看着人来人往
[00:15:45.720 --> 00:15:47.840]  你什么都没有做
[00:15:47.840 --> 00:15:49.040]  有一天呢
[00:15:49.040 --> 00:15:50.640]  这个上面的耶稣就下来说
[00:15:50.640 --> 00:15:51.560]  好了
[00:15:51.560 --> 00:15:53.360]  明天让你做一天上看
[00:15:53.360 --> 00:15:54.520]  你去试试看啊
[00:15:54.520 --> 00:15:56.680]  第二天他就挂在上面了
[00:15:56.680 --> 00:15:58.960]  他就看到人来人往了
[00:15:58.960 --> 00:16:01.480]  结果看到一个有钱人
[00:16:01.480 --> 00:16:03.320]  来到十字架面前
[00:16:03.320 --> 00:16:05.320]  跪在他的面前向他祷告
[00:16:05.320 --> 00:16:08.240]  感谢神给我丰富的恩典
[00:16:08.240 --> 00:16:09.680]  给我荣华富贵
[00:16:09.680 --> 00:16:12.160]  祷告完了就匆匆忙忙就走了
[00:16:12.160 --> 00:16:14.680]  哎呀一个钱包掉到地上了
[00:16:14.680 --> 00:16:16.440]  没有注意到就走了
[00:16:16.440 --> 00:16:19.600]  过了一下有一个穷人来了
[00:16:19.600 --> 00:16:21.720]  妈妈住在医院里面
[00:16:21.720 --> 00:16:23.200]  一毛钱都没有
[00:16:23.200 --> 00:16:25.040]  柴米油盐都缺了
[00:16:25.040 --> 00:16:26.600]  来到那边祷告神啊
[00:16:26.600 --> 00:16:28.960]  求你开恩可怜我吧
[00:16:28.960 --> 00:16:31.240]  一包钱好高兴啊
[00:16:31.240 --> 00:16:33.440]  拿了就走了
