
[00:00:00.000 --> 00:00:01.280]  挺姊妹,早晨
[00:03:30.960 --> 00:03:33.920]  所以以利就以為她喝醉了
[00:03:33.920 --> 00:03:38.520]  以利對她說:「你要醉到何時呢?你不應該喝酒」
[00:03:38.520 --> 00:03:45.320]  哈娜回答:「主啊,不是這樣的,我是心裡愁苦的婦人
[00:03:45.320 --> 00:03:48.040]  清酒濃酒,我都沒有喝
[00:03:48.040 --> 00:03:51.960]  但是我在耶和華面前傾心吐意
[00:03:51.960 --> 00:03:55.440]  不要將皮尼娜看作不正經的女子
[00:03:55.440 --> 00:04:01.000]  我因為被人激動,愁苦太多,所以祈求到如今」
[00:04:01.000 --> 00:04:04.800]  以利就說:「你可以平平安安地回去
[00:04:04.800 --> 00:04:08.800]  願以色列的神穩準你向祂所求」
[00:04:08.800 --> 00:04:12.680]  哈娜說:「願皮尼娜在你眼前蒙恩
[00:04:12.680 --> 00:04:18.360]  於是婦人走去吃飯,面上再不大受容了」
[00:04:18.360 --> 00:04:20.160]  十九節
[00:04:20.160 --> 00:04:24.240]  第二天早上他們起床,就在耶和華面前敬拜
[00:04:24.240 --> 00:04:26.680]  然後回到拉瑪那裡
[00:04:26.680 --> 00:04:32.640]  到了家裡,以利、嘉娜和她的妻子哈娜同房
[00:04:32.640 --> 00:04:36.600]  耶和華顧念哈娜,哈娜就懷孕了
[00:04:36.600 --> 00:04:40.880]  日期滿足,生了一個兒子叫薩姆爾
[00:04:40.880 --> 00:04:46.160]  她這樣說:「這是我從耶和華那裡求來的」
[00:04:46.160 --> 00:04:49.800]  以利、嘉娜和她全家又上去侍羅
[00:04:49.800 --> 00:04:54.080]  向耶和華獻年祭還所許的願
[00:04:54.080 --> 00:04:57.840]  哈娜卻沒有上去,她對丈夫說
[00:04:57.840 --> 00:05:02.960]  「等孩子斷了奶,我便帶他上去朝見耶和華
[00:05:02.960 --> 00:05:05.400]  使他永遠住在那裡」
[00:05:05.400 --> 00:05:09.720]  她丈夫以利、嘉娜就說:「就隨你的意行吧
[00:05:09.720 --> 00:05:15.080]  可以等兒子斷了奶,但願耶和華應驗他的話」
[00:05:15.080 --> 00:05:19.320]  於是婦人就在家裡去養大兒子
[00:05:19.320 --> 00:05:21.360]  直到斷了奶
[00:05:21.360 --> 00:05:25.400]  斷了奶之後,就將兒子帶去侍羅,去到耶和華的店
[00:05:25.400 --> 00:05:31.160]  又帶了三隻公牛、一發細麵、一皮袋的酒
[00:05:31.160 --> 00:05:33.400]  那時候兒子還很小
[00:05:33.400 --> 00:05:39.840]  他們就宰了一隻公牛,帶兒子去到以利的面前
[00:05:39.840 --> 00:05:44.440]  婦人就這樣說:「主啊!我敢在你面前起誓
[00:05:44.440 --> 00:05:50.440]  從前在你這裡站著祈求耶和華的那婦人就是我
[00:05:50.440 --> 00:05:56.400]  我祈求唯要得這孩子,耶和華已將我所求的賜給我了
[00:05:56.400 --> 00:06:02.800]  所以我將這孩子歸於耶和華,使他終生歸於耶和華」
[00:06:02.800 --> 00:06:06.960]  於是在那裡敬拜耶和華
[00:06:06.960 --> 00:06:08.960]  故事一開始的時候
[00:06:08.960 --> 00:06:13.360]  我們見到哈娜這個婦人,她沒有兒子
[00:06:13.360 --> 00:06:17.000]  在家裡被人欺負,這樣的場面
[00:06:17.000 --> 00:06:21.360]  不知道你會不會想起以前看的粵語殘片的情節
[00:06:21.360 --> 00:06:26.400]  不過如果你比我年輕很多,可能都不知道什麼是粵語殘片
[00:06:26.400 --> 00:06:29.280]  但是家家有本《難唸的經》
[00:06:29.280 --> 00:06:32.840]  家人相處有不少的困難,你一定明白的
[00:06:32.840 --> 00:06:38.560]  在當時的社會裡,女人一定要有兒子才有地位
[00:06:38.560 --> 00:06:44.480]  就好像你看中國古代的宮廷的片集
[00:06:44.480 --> 00:06:49.360]  那些妃嬪都是要有兒子才有地位
[00:06:49.360 --> 00:06:53.520]  所以哈娜又沒有兒子,又被二婆欺負
[00:06:53.520 --> 00:06:57.080]  就算老公很疼她,她都很難過
[00:06:57.080 --> 00:07:00.680]  聖經說每年去到耶和華殿的時候
[00:07:00.680 --> 00:07:04.040]  伊利加拿都用雙份分給哈娜
[00:07:04.040 --> 00:07:09.280]  但是另外的妻子皮尼娜仍然是氣她
[00:07:09.280 --> 00:07:13.920]  令到她只顧著哭,不肯吃飯
[00:07:13.920 --> 00:07:19.120]  聖經形容哈娜在耶和華面前不斷祈禱
[00:07:19.120 --> 00:07:24.240]  她許了個願,她期望自己的祈禱帶來一些改變
[00:07:24.240 --> 00:07:26.440]  帶來一些美好的結果
[00:07:26.440 --> 00:07:29.960]  同時她都很想心裡有一種力量
[00:07:29.960 --> 00:07:32.080]  讓她回到家裡的時候
[00:07:32.080 --> 00:07:36.840]  她可以面對家裡那麼不開心,那麼難受的情況
[00:07:36.840 --> 00:07:39.000]  於是乎哈娜很激動
[00:07:39.000 --> 00:07:41.960]  她每年只想一次去獻祭
[00:07:41.960 --> 00:07:46.040]  但是每年其實她在家裡都很辛苦
[00:07:46.040 --> 00:07:48.120]  所以她那麼激動的祈禱
[00:07:48.120 --> 00:07:51.560]  連祭司、伊利都誤會了哈娜
[00:07:51.560 --> 00:07:55.720]  以為這個在此徹徹祈禱的哈娜
[00:07:55.720 --> 00:07:59.960]  她只是發洩情緒,或者是喝醉酒
[00:07:59.960 --> 00:08:02.520]  作為一間很有秩序
[00:08:02.520 --> 00:08:07.000]  不喜歡有意料之外的事情發生的教會
[00:08:07.000 --> 00:08:11.200]  我們很明白祭司、伊利為何會有這個反應
[00:08:11.200 --> 00:08:17.080]  伊利要確保聖殿裡有秩序、有規則
[00:08:17.080 --> 00:08:19.160]  不要有過激的行為
[00:08:19.160 --> 00:08:22.720]  不過這樣會不會令我們不太明白
[00:08:22.720 --> 00:08:25.440]  或者限制了聖靈的工作呢?
[00:08:25.440 --> 00:08:28.480]  可能我們真的不太懂得判斷
[00:08:28.480 --> 00:08:31.760]  我想無論我們接受多少訓練、有多少經驗
[00:08:31.760 --> 00:08:34.680]  我們都沒有辦法完全察覺到
[00:08:34.680 --> 00:08:38.480]  聖靈在一個人內心裡的工作
[00:08:38.480 --> 00:08:45.840]  不過哈娜她很有耐性地回應伊利的質詢
[00:08:45.840 --> 00:08:50.360]  避免了伊利誤解她,或者想到另一邊
[00:08:50.360 --> 00:08:53.840]  哈娜對她說:「主啊,不是這樣的」
[00:08:53.840 --> 00:08:57.600]  「我是心裡仇苦的婦人,我沒有喝酒」
[00:08:57.600 --> 00:09:01.360]  「但是我在耶和華面前傾心吐意」
[00:09:01.360 --> 00:09:05.040]  「祢不要將婢女看成不正經的女子」
[00:09:05.040 --> 00:09:08.120]  「我是因為被人激動,仇苦太多」
[00:09:08.120 --> 00:09:12.080]  「所以祈求到如今」
[00:09:12.080 --> 00:09:14.120]  伊利於是明白了
[00:09:14.120 --> 00:09:16.040]  他就祝福哈娜
[00:09:16.040 --> 00:09:19.720]  其實伊利只是說了一句很簡單的祝福
[00:09:19.720 --> 00:09:24.200]  伊利說:「祢可以平平安安地回去」
[00:09:24.200 --> 00:09:29.320]  「願以色列的神允許祢向祂所求」
[00:09:29.320 --> 00:09:31.560]  伊利可能不是太多國
[00:09:31.560 --> 00:09:36.160]  他只是對伊利說了一句很普通的話
[00:09:36.160 --> 00:09:38.800]  但是這一刻對於哈娜來說
[00:09:38.800 --> 00:09:41.800]  是一個極之重要的時刻
[00:09:41.800 --> 00:09:46.320]  通過祭司伊利在這個時刻跟她的對話
[00:09:46.320 --> 00:09:50.160]  哈娜好像感覺到上帝的聲音和同在
[00:09:50.160 --> 00:09:51.680]  只是很簡單
[00:09:51.680 --> 00:09:53.400]  這個祭司說了一句
[00:09:53.400 --> 00:09:57.400]  「願以色列的神允許祢向祂所求」
[00:09:57.400 --> 00:09:58.560]  這個時候
[00:09:58.560 --> 00:10:03.760]  哈娜經歷到一種出人意外的平安和力量
[00:10:03.760 --> 00:10:07.800]  因為她由我們上文看到第七節
[00:10:07.800 --> 00:10:11.680]  那裡說到每年上去耶和華聖殿的時候
[00:10:11.680 --> 00:10:14.080]  她都是哭的
[00:10:14.080 --> 00:10:15.640]  飯都不吃的
[00:10:15.640 --> 00:10:20.040]  變成伊利跟她說完這句話之後
[00:10:20.040 --> 00:10:22.280]  第十八節是這樣說的
[00:10:22.280 --> 00:10:25.920]  那裡說哈娜就走了去吃飯
[00:10:25.920 --> 00:10:28.840]  面相不再大有愁容
[00:10:28.840 --> 00:10:31.280]  我們看到一套的改變
[00:10:31.280 --> 00:10:34.760]  哈娜似乎得到一種肯定
[00:10:34.760 --> 00:10:39.160]  她也深信她的禱告將會帶來改變
[00:10:39.160 --> 00:10:42.120]  但是當然她沒有什麼證據
[00:10:42.120 --> 00:10:46.320]  但是她只有一句就是祭司祝福她的說話
[00:10:46.320 --> 00:10:50.160]  其實祭司伊利可能她都不是很聰明
[00:10:50.160 --> 00:10:52.080]  她不是很懂得教兒子的
[00:10:52.080 --> 00:10:53.200]  聖經告訴我們
[00:10:53.200 --> 00:10:57.000]  她兩個兒子在聖殿裡面都不是很好
[00:10:57.000 --> 00:11:02.280]  連後來耶和華叫薩姆爾的名字
[00:11:02.280 --> 00:11:05.600]  以來最初都不太知道
[00:11:05.600 --> 00:11:08.040]  可能她都做不到我們想像
[00:11:08.040 --> 00:11:10.840]  一位出色的牧者要做的事
[00:11:10.840 --> 00:11:13.120]  但是耶和華揀選了她
[00:11:13.120 --> 00:11:14.520]  使用她
[00:11:14.520 --> 00:11:17.440]  就在這些很不顯眼的時刻
[00:11:17.440 --> 00:11:19.200]  上帝通過她的口令
[00:11:19.200 --> 00:11:21.280]  她自己也可能不太留意
[00:11:21.280 --> 00:11:25.360]  就說出這一番的恩怨
[00:11:25.360 --> 00:11:27.200]  故事繼續發展
[00:11:27.200 --> 00:11:28.320]  翌日早上
[00:11:28.320 --> 00:11:32.040]  他們起床就去到耶和華面前敬拜
[00:11:32.040 --> 00:11:33.240]  就回拉瑪
[00:11:33.240 --> 00:11:34.320]  去到家裡
[00:11:34.320 --> 00:11:38.040]  伊利迦那和妻子哈娜同房
[00:11:38.040 --> 00:11:40.400]  耶和華顧念哈娜
[00:11:40.400 --> 00:11:41.680]  哈娜是懷孕
[00:11:41.680 --> 00:11:43.640]  日期滿足生了一個兒子
[00:11:43.640 --> 00:11:45.440]  叫做薩姆爾
[00:11:45.440 --> 00:11:48.600]  「這是我從耶和華那裡求來的」
[00:11:48.600 --> 00:11:50.120]  這個經文裡面
[00:11:50.120 --> 00:11:53.160]  是說到耶和華顧念哈娜
[00:11:53.160 --> 00:11:55.400]  顧念這裡英文的譯本
[00:11:55.400 --> 00:11:56.120]  NIV
[00:11:56.120 --> 00:11:58.280]  譯成了「Remember」
[00:11:58.280 --> 00:12:00.600]  耶和華記得哈娜
[00:12:00.600 --> 00:12:03.920]  她記得這位帶著沉痛的心情
[00:12:03.920 --> 00:12:06.440]  不斷向她祈禱的女孩
[00:12:06.440 --> 00:12:09.000]  她沒有忘記一個人是怎樣尋求
[00:12:09.000 --> 00:12:10.920]  呼求她親近她
[00:12:10.920 --> 00:12:12.800]  向她傾心吐意
[00:12:12.800 --> 00:12:17.280]  甚至許願向她發出承諾
[00:12:17.280 --> 00:12:20.160]  我不知道我們有沒有這些時刻
[00:12:20.160 --> 00:12:22.800]  我們有多重視這些時刻呢
[00:12:22.800 --> 00:12:25.840]  我們的禱告有多迫切呢
[00:12:25.840 --> 00:12:26.920]  我常常想
[00:12:26.920 --> 00:12:29.040]  對於好有科學頭腦
[00:12:29.040 --> 00:12:30.120]  好多知識
[00:12:30.120 --> 00:12:33.400]  個個都是專家的現代人來說
[00:12:33.400 --> 00:12:35.720]  連我們的信仰都傾向是一種
[00:12:35.720 --> 00:12:38.640]  頭腦的認知和表達
[00:12:38.640 --> 00:12:42.360]  我們有時候很怕去釋放我們心裡面的
[00:12:42.360 --> 00:12:45.920]  心靈的一些想法或者是情緒
[00:12:45.920 --> 00:12:48.880]  我們不想讓別人看到我們很開放
[00:12:48.880 --> 00:12:50.200]  很真實的一面
[00:12:50.200 --> 00:12:53.160]  我們會有一種恐懼我們很害怕
[00:12:53.160 --> 00:12:57.080]  我們很害怕其他人的目光或者誤解
[00:12:57.080 --> 00:12:58.440]  事實上經文裡面
[00:12:58.440 --> 00:13:01.880]  都真的講到以利是誤解哈娜
[00:13:01.880 --> 00:13:03.960]  所以在我們當中呢
[00:13:03.960 --> 00:13:05.960]  我覺得我們很難去勝在一個
[00:13:05.960 --> 00:13:08.920]  好像哈娜那樣的人物的
[00:13:08.920 --> 00:13:10.880]  或者我們大概都會
[00:13:10.880 --> 00:13:12.240]  好像以利那樣
[00:13:12.240 --> 00:13:14.280]  叫他守規矩
[00:13:14.280 --> 00:13:16.840]  不要那麼情緒化
[00:13:16.840 --> 00:13:18.960]  哈娜生了一個兒子
[00:13:18.960 --> 00:13:21.200]  其實你也可以說只是生一個兒子
[00:13:21.200 --> 00:13:22.040]  沒什麼神奇
[00:13:22.040 --> 00:13:25.720]  正常人都會懷孕生兒子的
[00:13:25.720 --> 00:13:27.760]  不過對於哈娜來說
[00:13:27.760 --> 00:13:30.080]  這個就是一個神蹟
[00:13:30.080 --> 00:13:30.960]  所以她說
[00:13:30.960 --> 00:13:34.040]  這事我從耶和華那裡求來的
[00:13:34.040 --> 00:13:35.640]  哈娜很肯定
[00:13:35.640 --> 00:13:38.920]  就是上帝應允了她的祈禱
[00:13:38.920 --> 00:13:40.400]  對於你來說
[00:13:40.400 --> 00:13:43.720]  禱告是怎樣的一回事呢
[00:13:43.720 --> 00:13:45.320]  對於哈娜來說
[00:13:45.320 --> 00:13:47.800]  禱告是她一生之久
[00:13:47.800 --> 00:13:49.920]  去做的一個工作
[00:13:49.920 --> 00:13:52.520]  是她唯一的盼望
[00:13:52.520 --> 00:13:54.280]  她未必在有生之年
[00:13:54.280 --> 00:13:55.800]  見到那個結果
[00:13:55.800 --> 00:13:58.400]  或者見到有什麼大的改變
[00:13:58.400 --> 00:14:02.160]  但是她知道上帝聽了她的禱告
[00:14:02.160 --> 00:14:05.800]  而且她就繼續禱告
[00:14:05.800 --> 00:14:07.880]  後來撒姆爾成長的一生
[00:14:07.880 --> 00:14:11.800]  就見證著上帝的愛和恩典
[00:14:11.800 --> 00:14:14.000]  我們經文裡面還告訴我們
[00:14:14.000 --> 00:14:17.320]  哈娜後來生了其他的子女
[00:14:17.320 --> 00:14:20.600]  在撒姆爾記上第二章二十一節
[00:14:20.600 --> 00:14:23.680]  耶和華捐菇哈娜
[00:14:23.680 --> 00:14:26.480]  她就懷疑能生了三個兒子
[00:14:26.480 --> 00:14:27.640]  兩個女兒
[00:14:27.640 --> 00:14:30.080]  那孩子撒姆爾在耶和華面前
[00:14:30.080 --> 00:14:32.360]  漸漸長大
[00:14:32.360 --> 00:14:34.600]  禱告是我們作為基督徒
[00:14:34.600 --> 00:14:36.720]  一生之久的工作
[00:14:36.720 --> 00:14:40.000]  有人說禱告是基督徒的呼吸
[00:14:40.000 --> 00:14:41.640]  我們所有的禱告
[00:14:41.640 --> 00:14:44.720]  都是指向主祷文的一句話
[00:14:44.720 --> 00:14:48.000]  願你的國降臨
[00:14:48.000 --> 00:14:50.120]  我們會祈禱求神
[00:14:50.120 --> 00:14:52.040]  去改變一些事情
[00:14:52.040 --> 00:14:53.800]  我們希望我們病的時候
[00:14:53.800 --> 00:14:56.200]  我們禱告得到醫治
[00:14:56.200 --> 00:14:57.800]  我們前面的路
[00:14:57.800 --> 00:15:00.880]  我們祈禱求神去帶領我們
[00:15:00.880 --> 00:15:05.000]  這些都好像天國臨到的記號一樣
[00:15:05.000 --> 00:15:07.560]  因為禱告讓我們親近神
[00:15:07.560 --> 00:15:11.560]  讓我們看見上帝就在我們當中
[00:15:11.560 --> 00:15:13.040]  祂就跟我們互動
[00:15:13.040 --> 00:15:14.400]  祂就回應我們禱告
[00:15:14.400 --> 00:15:15.960]  祂跟我們很親近
[00:15:15.960 --> 00:15:18.640]  而且祂就在我們的經歷裡面
[00:15:18.640 --> 00:15:21.520]  去彰顯祂的能力
[00:15:21.520 --> 00:15:23.880]  你有什麼日常的小事
[00:15:23.880 --> 00:15:26.640]  是上帝回應了你的禱告呢
[00:15:26.640 --> 00:15:28.800]  我想我們每個人都可以數到很多
[00:15:28.800 --> 00:15:31.680]  有時候我們祈完禱都不記得了
[00:15:31.680 --> 00:15:34.400]  上帝回應了我們的禱告
[00:15:34.400 --> 00:15:36.560]  上帝就是選擇
[00:15:36.560 --> 00:15:39.040]  通過平凡人的禱告
[00:15:39.040 --> 00:15:40.920]  我們去參與上帝的工作
[00:15:40.920 --> 00:15:44.240]  去經歷上帝就在我們當中
[00:15:44.240 --> 00:15:47.320]  甚至去成就祂自己的旨意
[00:15:47.320 --> 00:15:49.840]  所以耶穌教我們求的是
[00:15:49.840 --> 00:15:51.920]  「願你的國降臨」
[00:15:51.920 --> 00:15:56.200]  之後就是「願你的旨意行在地上」
[00:15:56.200 --> 00:15:58.560]  哈拿許願
[00:15:58.560 --> 00:16:00.200]  他說:「萬鈞之耶和華
[00:16:00.200 --> 00:16:03.000]  你如果垂顧婢女的苦情
[00:16:03.000 --> 00:16:04.560]  眷戀不盲婢女
[00:16:04.560 --> 00:16:06.400]  賜我一個兒子
[00:16:06.400 --> 00:16:09.280]  我必使他終身歸於耶和華
[00:16:09.280 --> 00:16:12.160]  不用剃頭都剃他的頭」
[00:16:12.160 --> 00:16:17.800]  這裡講到哈拿說不會剃他的頭
[00:16:17.800 --> 00:16:21.400]  是讓兒子成為當時的「拿勢已人」
[00:16:21.400 --> 00:16:24.800]  「拿勢已人」就是「歸於耶和華」
[00:16:24.800 --> 00:16:28.920]  分別為「聖歸比耶和華」的意思
[00:16:28.920 --> 00:16:31.720]  這裡挑戰就來了
[00:16:31.720 --> 00:16:33.720]  你可以想像得到
[00:16:33.720 --> 00:16:36.280]  一個媽媽如此期待
[00:16:36.280 --> 00:16:39.720]  求了很久才生了一個兒子
[00:16:39.720 --> 00:16:43.480]  兒子剛剛出生就要把他留在聖殿裡
[00:16:43.480 --> 00:16:46.120]  完全交給上帝
[00:16:46.120 --> 00:16:48.120]  真的很不捨得
[00:16:48.120 --> 00:16:50.600]  我們會有千萬個理由
[00:16:50.600 --> 00:16:52.520]  遲些再說吧
[00:16:52.520 --> 00:16:54.800]  讓他長大一點吧
[00:16:54.800 --> 00:16:59.640]  看看耶和華上帝是否真的呼召他
[00:16:59.640 --> 00:17:03.760]  很多理由就把兒子留在身邊
[00:17:03.760 --> 00:17:06.160]  哈拿有沒有掙扎呢
[00:17:06.160 --> 00:17:07.960]  她是一個真正的母親
[00:17:07.960 --> 00:17:10.520]  怎會沒有掙扎呢
[00:17:10.520 --> 00:17:14.440]  經文繼續講到她的丈夫伊利加拿
[00:17:14.440 --> 00:17:18.080]  以及她的全家都想侍羅去邀向耶和憲
[00:17:18.080 --> 00:17:20.520]  年祭每年他們都去一次
[00:17:20.520 --> 00:17:23.520]  而且是要還所許的願
[00:17:23.520 --> 00:17:28.160]  我們可以猜測到薩姆爾很小
[00:17:28.160 --> 00:17:31.000]  因為一年去一次
[00:17:31.000 --> 00:17:32.200]  十月懷胎
[00:17:32.200 --> 00:17:34.520]  剛剛出生而已
[00:17:34.520 --> 00:17:38.120]  這裡講到哈拿沒有去
[00:17:38.120 --> 00:17:39.600]  她對丈夫說
[00:17:39.600 --> 00:17:41.600]  「等孩子斷尿奶
[00:17:41.600 --> 00:17:44.640]  我便帶他上去朝見耶和華
[00:17:44.640 --> 00:17:47.280]  使他永遠住在那裡」
[00:17:47.280 --> 00:17:49.680]  她丈夫伊利加拿就說
[00:17:49.680 --> 00:17:51.520]  「就隨你的意行吧
[00:17:51.520 --> 00:17:55.280]  我可以等兒子斷尿奶
[00:17:55.280 --> 00:17:58.120]  但願耶和華應驗他的懷」
[00:17:58.120 --> 00:18:01.040]  於是夫人在家裡就養了兒子
[00:18:01.040 --> 00:18:03.480]  直到他斷尿
[00:18:03.480 --> 00:18:06.240]  哈拿的丈夫伊利加拿
[00:18:06.240 --> 00:18:09.200]  看著耶和華賜兒子給他們
[00:18:09.200 --> 00:18:10.760]  要還願
[00:18:10.760 --> 00:18:13.160]  他也跟哈拿一起掙扎
[00:18:13.160 --> 00:18:14.360]  為何他會說
[00:18:14.360 --> 00:18:17.880]  「但願耶和華應驗他的懷」呢
[00:18:17.880 --> 00:18:19.760]  因為其實他們祈禱
[00:18:19.760 --> 00:18:22.080]  耶和華已經賜了兒子
[00:18:22.080 --> 00:18:24.920]  那不是應驗了他的懷嗎
[00:18:24.920 --> 00:18:27.040]  原來其實還沒有
[00:18:27.040 --> 00:18:30.360]  伊利加拿是要為哈拿祈求
[00:18:30.360 --> 00:18:34.080]  求神讓他有足夠的決心和能力
[00:18:34.080 --> 00:18:36.240]  將兒子獻上
[00:18:36.240 --> 00:18:39.560]  所以「願耶和華應驗他的懷」
[00:18:39.560 --> 00:18:41.240]  是包括上帝所做的
[00:18:41.240 --> 00:18:42.920]  賜下撒姆爾
[00:18:42.920 --> 00:18:45.320]  然後人是要回應的
[00:18:45.320 --> 00:18:47.440]  哈拿在這個故事裡
[00:18:47.440 --> 00:18:50.960]  是要將撒姆爾獻上給上帝
[00:18:50.960 --> 00:18:56.200]  這樣才是應驗耶和華所做的
[00:18:56.200 --> 00:18:58.360]  就等於主耶穌今天
[00:18:58.360 --> 00:19:00.320]  也為我們成就了救恩
[00:19:00.320 --> 00:19:02.520]  祂也給了我們這個恩典
[00:19:02.520 --> 00:19:05.160]  那不代表我們就蒙恩
[00:19:05.160 --> 00:19:07.280]  我們還要接住這個恩典
[00:19:07.280 --> 00:19:10.840]  我們要願意去領受這個恩典
[00:19:10.840 --> 00:19:13.840]  我們就成為蒙恩的人
[00:19:13.840 --> 00:19:15.560]  哈拿很清楚
[00:19:15.560 --> 00:19:17.240]  祂要怎樣做
[00:19:17.240 --> 00:19:19.080]  於是乎
[00:19:19.080 --> 00:19:19.800]  一年之後
[00:19:19.800 --> 00:19:22.320]  大概就是兒子一歲
[00:19:22.320 --> 00:19:25.440]  一歲多一兩個月
[00:19:25.440 --> 00:19:27.640]  他就去到聖殿
[00:19:27.640 --> 00:19:29.840]  他說:「我祈求為要得到這個兒子
[00:19:29.840 --> 00:19:32.600]  耶和華已經將我所求的賜給我了
[00:19:32.600 --> 00:19:36.120]  所以我將這孩子歸於耶和華
[00:19:36.120 --> 00:19:38.920]  使祂終生歸於耶和華」
[00:19:38.920 --> 00:19:42.400]  於是在那裡敬拜耶和華
[00:19:42.400 --> 00:19:44.040]  就在這個時候
[00:19:44.040 --> 00:19:47.840]  去到撒姆爾寄上最後那兩節
[00:19:47.840 --> 00:19:51.960]  哈拿經歷第二次的情感的激盪
[00:19:51.960 --> 00:19:55.280]  第一次是祂求生這個兒子
[00:19:55.280 --> 00:19:58.360]  第二次是祂獻上這個兒子
[00:19:58.360 --> 00:19:59.840]  哈拿他很激動
[00:19:59.840 --> 00:20:02.480]  他心裏面充滿著喜樂
[00:20:02.480 --> 00:20:03.280]  我們怎樣知道
[00:20:03.280 --> 00:20:07.040]  因為第二章就是記載著
[00:20:07.040 --> 00:20:09.800]  人稱為「哈拿之歌」的
[00:20:09.800 --> 00:20:12.120]  一首很美麗的頌土
[00:20:12.120 --> 00:20:14.400]  和感恩的詩歌
[00:20:14.400 --> 00:20:16.080]  我留給大家
[00:20:16.080 --> 00:20:18.160]  這個星期回去慢慢看
