
[00:00:00.000 --> 00:00:04.000]  然後我們先在神面前有個禱告
[00:04:35.000 --> 00:04:37.000]  而這些在過去出現的事
[00:04:37.000 --> 00:04:38.000]  現在又出現
[00:04:38.000 --> 00:04:41.000]  將來仍然會繼續出現
[00:04:41.000 --> 00:04:42.000]  其實不是很出奇的
[00:04:42.000 --> 00:04:44.000]  只要我們看聖經的話
[00:04:44.000 --> 00:04:45.000]  耶穌有十二個門徒
[00:04:45.000 --> 00:04:47.000]  十二個門徒就已經有紛爭
[00:04:47.000 --> 00:04:49.000]  他們爭論在天國裏面
[00:04:49.000 --> 00:04:51.000]  哪一個是大的
[00:04:51.000 --> 00:04:52.000]  哪一個坐在耶穌左邊
[00:04:52.000 --> 00:04:54.000]  哪一個坐在耶穌右邊
[00:04:54.000 --> 00:04:56.000]  所以台上都是三張椅子
[00:04:56.000 --> 00:04:57.000]  中間那張就是耶穌坐的
[00:04:57.000 --> 00:05:00.000]  我通常都坐在左邊的
[00:05:00.000 --> 00:05:02.000]  右邊那個就是主席坐的
[00:05:02.000 --> 00:05:04.000]  但是領事那個就坐在中間
[00:05:04.000 --> 00:05:07.000]  所以很重要
[00:05:07.000 --> 00:05:09.000]  早期教會的時候
[00:05:09.000 --> 00:05:14.000]  保羅明言給阿爹和秦都基
[00:05:14.000 --> 00:05:16.000]  這兩位肥立比的女執事
[00:05:16.000 --> 00:05:18.000]  鼓勵和提醒他們
[00:05:18.000 --> 00:05:20.000]  要和好要合一
[00:05:20.000 --> 00:05:22.000]  不要留地步給魔鬼
[00:05:22.000 --> 00:05:25.000]  這樣會令到教會分裂
[00:05:25.000 --> 00:05:27.000]  合一是聖經裏面
[00:05:27.000 --> 00:05:28.000]  一個很重要的主題
[00:05:28.000 --> 00:05:30.000]  保羅多次在聖經裏面
[00:05:30.000 --> 00:05:32.000]  鼓勵和提醒教會
[00:05:32.000 --> 00:05:34.000]  告訴他們要合而為一
[00:05:34.000 --> 00:05:36.000]  既然要提醒教會合一
[00:05:36.000 --> 00:05:39.000]  意味著教會有分裂的危機
[00:05:39.000 --> 00:05:41.000]  合一不是統一
[00:05:41.000 --> 00:05:43.000]  合一是一種態度
[00:05:43.000 --> 00:05:45.000]  統一是一種制度
[00:05:45.000 --> 00:05:47.000]  統一是一種手段
[00:05:47.000 --> 00:05:48.000]  合一是表示
[00:05:48.000 --> 00:05:50.000]  大家雖然有分歧
[00:05:50.000 --> 00:05:53.000]  但是大家願意努力地尊重對方
[00:05:53.000 --> 00:05:55.000]  所以在意見上
[00:05:55.000 --> 00:05:56.000]  觀點上
[00:05:56.000 --> 00:05:57.000]  看法上
[00:05:57.000 --> 00:05:58.000]  大家不相同
[00:05:58.000 --> 00:06:00.000]  不過我尊重對方
[00:06:00.000 --> 00:06:02.000]  我不會踐踏對方人格
[00:06:02.000 --> 00:06:04.000]  羞辱對方
[00:06:04.000 --> 00:06:05.000]  合一的重點
[00:06:05.000 --> 00:06:08.000]  是相信神是教會的主
[00:06:08.000 --> 00:06:09.000]  而我們每一個人
[00:06:09.000 --> 00:06:11.000]  只是一個管家
[00:06:11.000 --> 00:06:12.000]  一個僕人
[00:06:12.000 --> 00:06:13.000]  因為這樣的緣故
[00:06:13.000 --> 00:06:15.000]  神的心意才是最重要
[00:06:15.000 --> 00:06:18.000]  而人的意見並不是最重要
[00:06:18.000 --> 00:06:19.000]  有時候我們的意見
[00:06:19.000 --> 00:06:21.000]  雖然都是好的
[00:06:21.000 --> 00:06:23.000]  我們的意見可能考慮得比較全面
[00:06:23.000 --> 00:06:25.000]  不過我們可以放下
[00:06:25.000 --> 00:06:27.000]  讓神的意見在教會當中
[00:06:27.000 --> 00:06:28.000]  來被執政
[00:06:28.000 --> 00:06:29.000]  被實踐
[00:06:29.000 --> 00:06:31.000]  因為這樣的緣故
[00:06:31.000 --> 00:06:33.000]  教會才能夠保持著
[00:06:33.000 --> 00:06:35.000]  合一的態度
[00:06:35.000 --> 00:06:37.000]  曾經有一位愛主的長輩
[00:06:37.000 --> 00:06:40.000]  勉勵教會裏面的年青傳道人
[00:06:40.000 --> 00:06:41.000]  告訴他們知道
[00:06:41.000 --> 00:06:42.000]  在教會裏面
[00:06:42.000 --> 00:06:44.000]  當那些人跟你爭吵的時候
[00:06:44.000 --> 00:06:46.000]  其實大家都是愛主的
[00:06:46.000 --> 00:06:48.000]  他為了愛主的緣故爭吵
[00:06:48.000 --> 00:06:51.000]  你就為了愛主的緣故爭吵
[00:06:51.000 --> 00:06:53.000]  他為了愛主的緣故堅持意見
[00:06:53.000 --> 00:06:57.000]  你為了愛主的緣故堅持你的意見
[00:06:57.000 --> 00:06:58.000]  大家都想為教會好
[00:06:58.000 --> 00:07:00.000]  大家都想事情好
[00:07:00.000 --> 00:07:02.000]  大家都堅持意見
[00:07:02.000 --> 00:07:04.000]  不過可惜的是
[00:07:04.000 --> 00:07:05.000]  很多時候我們變成了
[00:07:05.000 --> 00:07:07.000]  奉主耶穌的命來爭吵
[00:07:07.000 --> 00:07:10.000]  奉主耶穌的命來分裂
[00:07:10.000 --> 00:07:13.000]  奉主耶穌的命來紛爭
[00:07:13.000 --> 00:07:14.000]  要合一
[00:07:14.000 --> 00:07:15.000]  就要學習謙卑
[00:07:15.000 --> 00:07:17.000]  要學習信服
[00:07:17.000 --> 00:07:19.000]  要學習交託給神
[00:07:19.000 --> 00:07:20.000]  正如耶穌基督
[00:07:20.000 --> 00:07:23.000]  祂不爭辯
[00:07:23.000 --> 00:07:25.000]  祂甘心地將自己的性命
[00:07:25.000 --> 00:07:27.000]  交在神的手裏面
[00:07:27.000 --> 00:07:29.000]  結果聖經告訴我們
[00:07:29.000 --> 00:07:30.000]  神使耶穌基督
[00:07:30.000 --> 00:07:34.000]  升為至高超乎萬名之上的名
[00:07:34.000 --> 00:07:38.000]  使萬物在主面前屈膝敬拜
[00:07:38.000 --> 00:07:40.000]  所以各位親愛的弟兄姊妹
[00:07:40.000 --> 00:07:42.000]  在城機裏面的城機人
[00:07:42.000 --> 00:07:43.000]  讓我也提醒大家
[00:07:43.000 --> 00:07:45.000]  今天我們仍然會見到
[00:07:45.000 --> 00:07:47.000]  教會裏面有紛爭
[00:07:47.000 --> 00:07:49.000]  有時在堂會裏面我們見到
[00:07:49.000 --> 00:07:51.000]  有時在執事會裏面見到
[00:07:51.000 --> 00:07:53.000]  甚至乎在全屆開會裏面
[00:07:53.000 --> 00:07:54.000]  我們都會見到
[00:07:54.000 --> 00:07:55.000]  在小組裏面
[00:07:55.000 --> 00:07:57.000]  都會有時因人的意見
[00:07:57.000 --> 00:07:59.000]  彼此不開心有衝突
[00:07:59.000 --> 00:08:01.000]  但聖經提醒我們
[00:08:01.000 --> 00:08:02.000]  我們要合一
[00:08:02.000 --> 00:08:04.000]  我們要有合一的心
[00:08:04.000 --> 00:08:05.000]  合一的態度
[00:08:05.000 --> 00:08:07.000]  互相尊重
[00:08:07.000 --> 00:08:10.000]  攜手地來建立教會
[00:08:10.000 --> 00:08:12.000]  第二個我想提醒弟兄姊妹的
[00:08:12.000 --> 00:08:15.000]  就是教會裏面要面對的危機
[00:08:15.000 --> 00:08:16.000]  這個危機過去有
[00:08:16.000 --> 00:08:17.000]  現在有
[00:08:17.000 --> 00:08:19.000]  將來都會有
[00:08:19.000 --> 00:08:23.000]  這個就是傳統和改革的對立
[00:08:23.000 --> 00:08:26.000]  傳統在過去二十多年裏面
[00:08:26.000 --> 00:08:29.000]  香港教會都有幾個不同的
[00:08:29.000 --> 00:08:31.000]  對立的觀點
[00:08:31.000 --> 00:08:33.000]  其中一個我們到今天已經開始
[00:08:33.000 --> 00:08:34.000]  少人講的
[00:08:34.000 --> 00:08:37.000]  就是有些被稱為傳統的教會
[00:08:37.000 --> 00:08:40.000]  這些教會是以莊嚴的主調
[00:08:40.000 --> 00:08:42.000]  作為他們崇拜的內容
[00:08:42.000 --> 00:08:44.000]  甚麼叫莊嚴的主調呢
[00:08:44.000 --> 00:08:46.000]  就是在整個敬拜裏面
[00:08:46.000 --> 00:08:47.000]  整個崇拜裏面
[00:08:47.000 --> 00:08:49.000]  有一個莊嚴的氣氛
[00:08:49.000 --> 00:08:51.000]  師哥是很嚴肅的
[00:08:51.000 --> 00:08:52.000]  整個聚會裏面
[00:08:52.000 --> 00:08:53.000]  是傳遞和表達著
[00:08:53.000 --> 00:08:55.000]  神是至高的主
[00:08:55.000 --> 00:08:57.000]  神是值得我們敬畏的
[00:08:57.000 --> 00:08:58.000]  我們在神面前
[00:08:58.000 --> 00:09:00.000]  要來屈膝敬拜讚美祂
[00:09:00.000 --> 00:09:01.000]  高舉祂
[00:09:01.000 --> 00:09:02.000]  這位神的臨在
[00:09:02.000 --> 00:09:05.000]  是一個很莊嚴的臨在
[00:09:05.000 --> 00:09:07.000]  另一種敬拜的方式
[00:09:07.000 --> 00:09:09.000]  強調的就是一種歡慶
[00:09:09.000 --> 00:09:12.000]  在這個敬拜的方式裏面
[00:09:12.000 --> 00:09:14.000]  他們覺得聚會最重要的是甚麼呢
[00:09:14.000 --> 00:09:15.000]  就是一個慶祝
[00:09:15.000 --> 00:09:17.000]  好像開派對一樣
[00:09:17.000 --> 00:09:19.000]  在神面前與神一同同樂
[00:09:19.000 --> 00:09:20.000]  神臨在
[00:09:20.000 --> 00:09:21.000]  在愛的臨在
[00:09:21.000 --> 00:09:22.000]  在溫柔的臨在
[00:09:22.000 --> 00:09:24.000]  神是與我們一同
[00:09:24.000 --> 00:09:26.000]  來分享神的祝福
[00:09:26.000 --> 00:09:28.000]  這些主調的敬拜
[00:09:28.000 --> 00:09:31.000]  有時被稱為讚美和敬拜
[00:09:31.000 --> 00:09:34.000]  那些以歡慶的方式
[00:09:34.000 --> 00:09:36.000]  作為主調的信徒
[00:09:36.000 --> 00:09:37.000]  有時會批評
[00:09:37.000 --> 00:09:39.000]  那些喜歡用嚴肅
[00:09:39.000 --> 00:09:41.000]  莊嚴的主調的崇拜
[00:09:41.000 --> 00:09:43.000]  給了一個稱呼
[00:09:43.000 --> 00:09:45.000]  他們叫做傳統
[00:09:45.000 --> 00:09:47.000]  於是你給我一張貼紙
[00:09:47.000 --> 00:09:49.000]  我給你一個標誌
[00:09:49.000 --> 00:09:50.000]  我保護你
[00:09:50.000 --> 00:09:52.000]  你互相批評對方
[00:09:52.000 --> 00:09:54.000]  指責對方
[00:09:54.000 --> 00:09:55.000]  另外一個
[00:09:55.000 --> 00:09:57.000]  在過去二十多年裏面
[00:09:57.000 --> 00:09:58.000]  在香港教會裏面
[00:09:58.000 --> 00:09:59.000]  我們又見到的
[00:09:59.000 --> 00:10:00.000]  對立的觀點
[00:10:00.000 --> 00:10:01.000]  這個觀點就是
[00:10:01.000 --> 00:10:03.000]  關於小組教會
[00:10:03.000 --> 00:10:05.000]  和團契的爭論
[00:10:05.000 --> 00:10:07.000]  贊成小組教會的人
[00:10:07.000 --> 00:10:08.000]  就這樣大聲疾呼說
[00:10:08.000 --> 00:10:09.000]  各位
[00:10:09.000 --> 00:10:11.000]  今天神在教會裏面興起的
[00:10:11.000 --> 00:10:12.000]  就是小組教會了
[00:10:12.000 --> 00:10:13.000]  各位
[00:10:13.000 --> 00:10:15.000]  神今天用來祝福教會的
[00:10:15.000 --> 00:10:16.000]  就是小組
[00:10:16.000 --> 00:10:18.000]  有些小組教會的目者
[00:10:18.000 --> 00:10:19.000]  就大聲疾呼地說
[00:10:19.000 --> 00:10:21.000]  團契已死
[00:10:21.000 --> 00:10:24.000]  但是那些實行團契的
[00:10:24.000 --> 00:10:25.000]  教會的目者
[00:10:25.000 --> 00:10:27.000]  就發現一件事實
[00:10:27.000 --> 00:10:30.000]  那些大聲疾呼的人
[00:10:30.000 --> 00:10:31.000]  他們鼓吹要改革
[00:10:31.000 --> 00:10:32.000]  要變身
[00:10:32.000 --> 00:10:33.000]  要轉型
[00:10:33.000 --> 00:10:35.000]  甚至給那些團契的教會
[00:10:35.000 --> 00:10:36.000]  有一個貼紙
[00:10:36.000 --> 00:10:38.000]  叫做傳統教會
[00:10:38.000 --> 00:10:41.000]  但是那些傳統教會就發現
[00:10:41.000 --> 00:10:43.000]  香港裏面發展得最好的
[00:10:43.000 --> 00:10:46.000]  甚至變成了超級教會的教會
[00:10:46.000 --> 00:10:49.000]  大多數都是用團契的模式
[00:10:49.000 --> 00:10:51.000]  於是你又諷刺我
[00:10:51.000 --> 00:10:53.000]  我又諷刺你
[00:10:53.000 --> 00:10:55.000]  很多時候當我們覺得
[00:10:55.000 --> 00:10:57.000]  任何不好的事情
[00:10:57.000 --> 00:11:00.000]  我們就會給它一個貼紙
[00:11:00.000 --> 00:11:01.000]  叫做傳統
[00:11:01.000 --> 00:11:03.000]  我們覺得有了傳統
[00:11:03.000 --> 00:11:04.000]  就要把它打倒
[00:11:04.000 --> 00:11:06.000]  凡是傳統都是不好的
[00:11:06.000 --> 00:11:09.000]  傳統總是不太令人滿意的
[00:11:09.000 --> 00:11:11.000]  用貼紙的方式
[00:11:11.000 --> 00:11:12.000]  可能是香港的文化
[00:11:12.000 --> 00:11:13.000]  所以在新聞裏面
[00:11:13.000 --> 00:11:14.000]  我們見到誰
[00:11:14.000 --> 00:11:16.000]  我們不喜歡的
[00:11:16.000 --> 00:11:17.000]  我們都會給他一個貼紙
[00:11:17.000 --> 00:11:19.000]  這個人是公公
[00:11:19.000 --> 00:11:20.000]  所以我們給他一個貼紙
[00:11:20.000 --> 00:11:23.000]  這個人說話是洗腦
[00:11:23.000 --> 00:11:24.000]  出這本書是洗腦
[00:11:24.000 --> 00:11:25.000]  有時候我心裏想
[00:11:25.000 --> 00:11:27.000]  牧師經常都洗姐妹腦
[00:11:27.000 --> 00:11:30.000]  或者當太太跟丈夫說
[00:11:30.000 --> 00:11:33.000]  今日公司裏面的同事都捉花
[00:11:33.000 --> 00:11:35.000]  多開心
[00:11:35.000 --> 00:11:36.000]  丈夫應該怎樣回答她
[00:11:36.000 --> 00:11:38.000]  你又洗我腦了
[00:11:38.000 --> 00:11:39.000]  去旅行的時候
[00:11:39.000 --> 00:11:41.000]  當太太見到一隻鑽石戒指
[00:11:41.000 --> 00:11:42.000]  很漂亮
[00:11:42.000 --> 00:11:43.000]  她跟丈夫說
[00:11:43.000 --> 00:11:44.000]  我都想有一隻
[00:11:44.000 --> 00:11:46.000]  太太應該怎樣回答
[00:11:46.000 --> 00:11:48.000]  你又洗我腦了
[00:11:48.000 --> 00:11:52.000]  如果父母跟子女說
[00:11:52.000 --> 00:11:54.000]  不可以遲到十點回家
[00:11:54.000 --> 00:11:55.000]  要打電話回家
[00:11:55.000 --> 00:11:57.000]  子女應該怎樣回答
[00:11:57.000 --> 00:11:59.000]  年青人你會怎樣跟媽媽說
[00:11:59.000 --> 00:12:02.000]  你又來洗我腦了
[00:12:02.000 --> 00:12:04.000]  於是我們凡是不喜歡的
[00:12:04.000 --> 00:12:06.000]  都給他一個貼紙
[00:12:06.000 --> 00:12:07.000]  這個貼紙的觀點
[00:12:07.000 --> 00:12:09.000]  成為了今日社會的文化
[00:12:09.000 --> 00:12:11.000]  很多時候我們用傳統的貼紙
[00:12:11.000 --> 00:12:14.000]  貼在任何不太好的東西裏面
[00:12:14.000 --> 00:12:16.000]  其實甚麼叫傳統呢
[00:12:16.000 --> 00:12:18.000]  我們思考一下的時候
[00:12:18.000 --> 00:12:19.000]  我們會發現
[00:12:19.000 --> 00:12:21.000]  傳統有些特點
[00:12:21.000 --> 00:12:23.000]  就是它是不成文的
[00:12:23.000 --> 00:12:24.000]  如果你問甚麼叫傳統
[00:12:24.000 --> 00:12:25.000]  你可以告訴我
[00:12:25.000 --> 00:12:26.000]  教會七十年了
[00:12:26.000 --> 00:12:29.000]  教會裏面有甚麼傳統呢
[00:12:29.000 --> 00:12:30.000]  你會發覺教會裏面
[00:12:30.000 --> 00:12:32.000]  沒有任何一份文件文獻
[00:12:32.000 --> 00:12:35.000]  是將教會的傳統列出來
[00:12:35.000 --> 00:12:36.000]  不過大家總是能夠說到
[00:12:36.000 --> 00:12:38.000]  我們有少許傳統的
[00:12:38.000 --> 00:12:40.000]  譬如我們的椅子是這樣排的
[00:12:40.000 --> 00:12:42.000]  全部都是長椅子
[00:12:42.000 --> 00:12:43.000]  但如果你找回
[00:12:43.000 --> 00:12:46.000]  最早最早最早最早期的時候的照片
[00:12:46.000 --> 00:12:49.000]  可能會發覺椅子又不是長椅子
[00:12:49.000 --> 00:12:51.000]  我們傳統台上有三張椅子
[00:12:51.000 --> 00:12:52.000]  多一張都不行
[00:12:52.000 --> 00:12:53.000]  除了絲琴那張椅子之外
[00:12:53.000 --> 00:12:56.000]  你不可以放第四張椅子進去
[00:12:56.000 --> 00:12:58.000]  很多時候傳統有一個特色
[00:12:58.000 --> 00:13:00.000]  就是不成文
[00:13:00.000 --> 00:13:01.000]  即是沒有文字
[00:13:01.000 --> 00:13:03.000]  文件上寫明是怎樣的
[00:13:03.000 --> 00:13:04.000]  但大家一說起的時候
[00:13:04.000 --> 00:13:06.000]  就覺得應該是這樣的
[00:13:06.000 --> 00:13:08.000]  傳統又是一個禁忌
[00:13:08.000 --> 00:13:10.000]  就是當大家雖然不明白
[00:13:10.000 --> 00:13:12.000]  它的來源和背後的原因
[00:13:12.000 --> 00:13:14.000]  不過當一提起的時候
[00:13:14.000 --> 00:13:16.000]  大家就不敢動它
[00:13:16.000 --> 00:13:19.000]  於是喜歡改革的人
[00:13:19.000 --> 00:13:20.000]  就不是喜歡傳統
[00:13:20.000 --> 00:13:22.000]  終於用傳統這個貼紙
[00:13:22.000 --> 00:13:23.000]  貼上去
[00:13:23.000 --> 00:13:25.000]  告訴那些阻礙我們的人
[00:13:25.000 --> 00:13:27.000]  我們稱之為傳統
[00:13:27.000 --> 00:13:29.000]  有些時候傳統呢
[00:13:29.000 --> 00:13:30.000]  又不一定合乎聖經
[00:13:30.000 --> 00:13:34.000]  你會發現傳統不一定來自聖經
[00:13:34.000 --> 00:13:35.000]  譬如我年輕的時候
[00:13:35.000 --> 00:13:36.000]  教會裏面有一個
[00:13:36.000 --> 00:13:39.000]  我以前的教會有一個這樣的傳統
[00:13:39.000 --> 00:13:41.000]  這個傳統就是鋼琴是最重要的
[00:13:41.000 --> 00:13:43.000]  崇拜必須用鋼琴
[00:13:43.000 --> 00:13:45.000]  結他這些不入流的
[00:13:45.000 --> 00:13:46.000]  為什麼呢
[00:13:46.000 --> 00:13:48.000]  鋼琴是音樂之王
[00:13:48.000 --> 00:13:50.000]  是不是音樂之王
[00:13:50.000 --> 00:13:53.000]  問一下彈琴的司琴姐姐
[00:13:53.000 --> 00:13:54.000]  結他呢
[00:13:54.000 --> 00:13:55.000]  問一下彈結他的
[00:13:55.000 --> 00:13:57.000]  通常都是弟兄
[00:13:57.000 --> 00:13:59.000]  這些是世俗的東西
[00:13:59.000 --> 00:14:01.000]  彈結他的通常給你的形象
[00:14:01.000 --> 00:14:03.000]  都不是太好的
[00:14:03.000 --> 00:14:04.000]  所以我記得
[00:14:04.000 --> 00:14:06.000]  當教會開始分堂的時候
[00:14:06.000 --> 00:14:09.000]  當時要買樂器
[00:14:09.000 --> 00:14:11.000]  又沒有什麼人會彈鋼琴
[00:14:11.000 --> 00:14:12.000]  於是我說
[00:14:12.000 --> 00:14:14.000]  不如選擇用數碼鋼琴
[00:14:14.000 --> 00:14:15.000]  其實挺好的
[00:14:15.000 --> 00:14:17.000]  只要有個人彈到鋼琴的話
[00:14:17.000 --> 00:14:18.000]  你要風琴
[00:14:18.000 --> 00:14:20.000]  按個按鈕就有風琴
[00:14:20.000 --> 00:14:21.000]  你要管風琴
[00:14:21.000 --> 00:14:22.000]  按個按鈕就有風琴
[00:14:22.000 --> 00:14:23.000]  你要什麼樂器的聲音
[00:14:23.000 --> 00:14:24.000]  按個按鈕就有
[00:14:24.000 --> 00:14:25.000]  這樣就挺好的
[00:14:25.000 --> 00:14:28.000]  但很快就有很多人群起反對
[00:14:28.000 --> 00:14:29.000]  因為教會裏面
[00:14:29.000 --> 00:14:31.000]  擺在台上的是什麼
[00:14:31.000 --> 00:14:32.000]  是鋼琴
[00:14:32.000 --> 00:14:34.000]  多了數碼兩個字
[00:14:34.000 --> 00:14:35.000]  都是背譯的
[00:14:35.000 --> 00:14:37.000]  於是乎
[00:14:37.000 --> 00:14:39.000]  經過一輪討論之後
