
[00:00:00.000 --> 00:00:03.200]  歡迎大家來到五樓的週六崇拜
[00:08:17.000 --> 00:08:18.800]  我們的教會可以得到一個
[00:08:18.800 --> 00:08:20.400]  屬靈的復興
[00:08:20.400 --> 00:08:21.600]  當然如果你繼續
[00:08:21.600 --> 00:08:22.600]  跟着我們
[00:08:22.600 --> 00:08:24.200]  和我們一起去聚會的時候
[00:08:24.200 --> 00:08:25.800]  你知道我們的讀經計劃
[00:08:25.800 --> 00:08:27.800]  已經再不是《新約》了
[00:08:27.800 --> 00:08:29.800]  我們延長我們的讀經計劃
[00:08:29.800 --> 00:08:32.400]  去到《舊約聖經》
[00:08:32.400 --> 00:08:35.600]  我們希望在未來的一年半兩年裏面
[00:08:35.600 --> 00:08:37.400]  我們有一班
[00:08:37.400 --> 00:08:38.800]  很大班的弟兄姊妹
[00:08:38.800 --> 00:08:40.200]  可以將整本聖經
[00:08:40.200 --> 00:08:42.800]  從頭到尾讀完它
[00:08:42.800 --> 00:08:44.200]  在同時的時候
[00:08:44.200 --> 00:08:46.200]  我也盡我最大的能力
[00:08:46.200 --> 00:08:48.200]  給你們每週的加油站
[00:08:48.200 --> 00:08:50.200]  給你們每個月
[00:08:50.200 --> 00:08:54.000]  有舊約的講座
[00:08:54.000 --> 00:08:55.800]  在我們去做這個計劃裏面
[00:08:55.800 --> 00:08:58.400]  有幾個數字
[00:08:58.400 --> 00:09:00.200]  代表了我們的意象
[00:09:00.200 --> 00:09:02.200]  那幾個數字是12
[00:09:02.200 --> 00:09:02.800]  8
[00:09:02.800 --> 00:09:03.800]  18
[00:09:03.800 --> 00:09:04.400]  20
[00:09:04.400 --> 00:09:05.800]  還有一個很特別的數字
[00:09:05.800 --> 00:09:09.200]  叫做11.2km/s
[00:09:09.200 --> 00:09:11.600]  12是代表我希望有一天
[00:09:11.600 --> 00:09:13.800]  在我們教會里面長大的小朋友
[00:09:13.800 --> 00:09:17.600]  去到12歲起碼讀完一次《新約聖經》
[00:09:17.600 --> 00:09:20.200]  18是希望我們當中的年輕人
[00:09:20.200 --> 00:09:21.600]  在我們教會長大的年輕人
[00:09:21.600 --> 00:09:23.600]  去到18歲的時候
[00:09:23.600 --> 00:09:26.800]  起碼讀完《新舊約聖經》一次
[00:09:26.800 --> 00:09:30.800]  20是希望在我們教會里面長大
[00:09:30.800 --> 00:09:32.600]  在我們未見主面之前
[00:09:32.600 --> 00:09:35.600]  起碼讀完20次聖經
[00:09:35.600 --> 00:09:37.000]  因爲唯有聖經
[00:09:37.000 --> 00:09:41.000]  纔可以爲我們預備永恆的將來
[00:09:41.000 --> 00:09:43.000]  我們夢想有一天
[00:09:43.000 --> 00:09:46.000]  我們的執委起碼要讀三次聖經
[00:09:46.000 --> 00:09:48.000]  纔可以被選爲執委
[00:09:48.000 --> 00:09:49.000]  我們夢想有一天
[00:09:49.000 --> 00:09:51.400]  我們的執事起碼要讀完五次聖經
[00:09:51.400 --> 00:09:54.400]  纔可以有資格被選爲執事
[00:09:54.400 --> 00:09:55.600]  你算一下這條數
[00:09:55.600 --> 00:09:58.000]  其實不是那麼難的
[00:09:58.000 --> 00:10:00.800]  他要讀三次大約六年一定搞定的
[00:10:00.800 --> 00:10:04.200]  他要讀五次大約十年就搞定
[00:10:04.200 --> 00:10:06.000]  就是說你信了主十年之後
[00:10:06.000 --> 00:10:07.400]  你就可以選執事
[00:10:07.400 --> 00:10:10.400]  其實不是那麼難的
[00:10:10.400 --> 00:10:12.400]  最後有一個最重要的數目
[00:10:12.400 --> 00:10:14.400]  是11.2km/s
[00:10:14.400 --> 00:10:17.400]  這個在物理學上面叫做
[00:10:17.400 --> 00:10:19.000]  Escape Velocity
[00:10:19.000 --> 00:10:20.400]  或者Cosmic Velocity
[00:10:20.400 --> 00:10:21.800]  宇宙速度
[00:10:21.800 --> 00:10:24.200]  可以逃離地心吸力
[00:10:24.200 --> 00:10:27.200]  以至我們可以朝向宇宙
[00:10:27.200 --> 00:10:30.000]  我叫它做Kingdom Velocity
[00:10:30.000 --> 00:10:31.600]  我們要去到一個地步
[00:10:31.600 --> 00:10:35.000]  我們的速度是地球沒有辦法吸引我們
[00:10:35.000 --> 00:10:38.000]  以至我們可以成爲天路下
[00:10:38.000 --> 00:10:42.000]  最終我們的目標是要成爲一個奔跑天上
[00:10:42.000 --> 00:10:44.000]  我們再不貼地
[00:10:44.000 --> 00:10:47.000]  我們在這裏飛長於天空
[00:10:47.000 --> 00:10:50.000]  要奔向天國永恆的榮耀
[00:10:50.000 --> 00:10:52.400]  我們逃離將亡之城
[00:10:52.400 --> 00:10:54.400]  我們拔起步變跑
[00:10:54.400 --> 00:10:58.400]  我們捂住耳朵不停聽世界的聲音
[00:10:58.400 --> 00:11:00.400]  我們一邊跑一邊呼喊
[00:11:00.400 --> 00:11:02.400]  Life! Life! Eternal Life!
[00:11:02.400 --> 00:11:04.400]  永遠的生命!永遠的生命!
[00:11:04.400 --> 00:11:07.400]  上帝的國度!上帝的國度!
[00:11:07.400 --> 00:11:11.000]  這個是我們讀經最終的目標
[00:11:11.000 --> 00:11:12.600]  我們不是爲讀經而讀經
[00:11:12.600 --> 00:11:16.400]  我們也不是爲了某一些好處而讀經
[00:11:16.400 --> 00:11:18.400]  我們讀經是因爲我們要成爲天路下
[00:11:18.400 --> 00:11:21.400]  我們要成爲奔跑天路
[00:11:21.400 --> 00:11:24.400]  見證福音的天路下
[00:11:24.400 --> 00:11:26.400]  很可惜很多人
[00:11:26.400 --> 00:11:28.400]  就算他們開始讀經的時候
[00:11:28.400 --> 00:11:31.400]  都完全不明白這個道理
[00:11:31.400 --> 00:11:34.400]  我記得我在讀中學的時候
[00:11:34.400 --> 00:11:37.400]  有一句金句我是非常喜歡的
[00:11:37.400 --> 00:11:39.400]  或者你也很喜歡這句金句
[00:11:39.400 --> 00:11:41.400]  這句金句是
[00:11:41.400 --> 00:11:43.400]  約書亞記第一章第八節
[00:11:43.400 --> 00:11:45.400]  約書亞記第一章第八節
[00:11:45.400 --> 00:11:48.400]  他這麼說
[00:11:48.400 --> 00:11:50.400]  這律法書不可以離開你的口中
[00:11:50.400 --> 00:11:52.400]  要晝夜思想
[00:11:52.400 --> 00:11:56.400]  好似你謹守遵行這書上所寫的一切話
[00:11:56.400 --> 00:11:59.400]  如此你的道路就可以亨通
[00:11:59.400 --> 00:12:01.400]  凡事順利
[00:12:01.400 --> 00:12:03.400]  這個中文翻譯得很好
[00:12:03.400 --> 00:12:05.400]  很原汁原味
[00:12:05.400 --> 00:12:08.400]  我記得我學了這段金句的時候
[00:12:08.400 --> 00:12:11.400]  那時候都不知道聖經原來不是中文寫的
[00:12:11.400 --> 00:12:14.400]  我覺得上帝真的寫得很好
[00:12:14.400 --> 00:12:17.400]  這律法書不可以離開你的口中
[00:12:17.400 --> 00:12:19.400]  要晝夜思想
[00:12:19.400 --> 00:12:22.400]  這樣你的道路就可以亨通
[00:12:22.400 --> 00:12:23.400]  凡事順利
[00:12:23.400 --> 00:12:26.400]  雖然那時候我沒有很尋常去讀聖經
[00:12:26.400 --> 00:12:29.400]  但是每次想起這張聖經的時候
[00:12:29.400 --> 00:12:30.400]  我都有點動力
[00:12:30.400 --> 00:12:32.400]  不如打開這本聖經去讀
[00:12:32.400 --> 00:12:33.400]  因爲我在想
[00:12:33.400 --> 00:12:35.400]  如果我多讀聖經的時候
[00:12:35.400 --> 00:12:37.400]  上帝應該會保住我
[00:12:37.400 --> 00:12:40.400]  上帝會讓我萬事亨通
[00:12:40.400 --> 00:12:41.400]  平步青雲
[00:12:41.400 --> 00:12:43.400]  這是上帝的話語
[00:12:43.400 --> 00:12:46.400]  上帝認許了一定會讓我萬事亨通
[00:12:46.400 --> 00:12:49.400]  不可能不成功的
[00:12:49.400 --> 00:12:52.400]  我這樣想
[00:12:52.400 --> 00:12:54.400]  對還是錯
[00:12:54.400 --> 00:12:56.400]  如果你知道聖經究竟是什麼書的時候
[00:12:56.400 --> 00:12:58.400]  你當然知道
[00:12:58.400 --> 00:13:01.400]  我這樣想是完全錯的
[00:13:01.400 --> 00:13:04.400]  當然我這樣想是錯的
[00:13:04.400 --> 00:13:06.400]  是因爲我自己的問題
[00:13:06.400 --> 00:13:08.400]  但是除了我自己的問題
[00:13:08.400 --> 00:13:10.400]  背後也有其他的原因
[00:13:10.400 --> 00:13:12.400]  其中一個原因就是
[00:13:12.400 --> 00:13:14.400]  當時我剛信主沒多久
[00:13:14.400 --> 00:13:17.400]  之後所讀的靈脩材料
[00:13:17.400 --> 00:13:21.400]  都是教我這樣去讀經的
[00:13:21.400 --> 00:13:25.400]  當我十四歲受洗那年
[00:13:25.400 --> 00:13:28.400]  教會真的給了我一本聖經
[00:13:28.400 --> 00:13:29.400]  我到現在還有
[00:13:29.400 --> 00:13:30.400]  三十多年了
[00:13:30.400 --> 00:13:32.400]  都還有在這裏
[00:13:32.400 --> 00:13:35.400]  他那天很隆重地給了我這本聖經
[00:13:35.400 --> 00:13:37.400]  但是從來沒有人跟我說
[00:13:37.400 --> 00:13:39.400]  給了你是要回去讀的
[00:13:39.400 --> 00:13:41.400]  更加沒有人跟我說
[00:13:41.400 --> 00:13:44.400]  要由頭到尾讀完
[00:13:44.400 --> 00:13:47.400]  我連以爲拿了聖經就回家擺
[00:13:47.400 --> 00:13:52.400]  以後要證明我曾經被人受洗過
[00:13:52.400 --> 00:13:54.400]  所以我去美國讀書
[00:13:54.400 --> 00:13:55.400]  我帶回去
[00:13:55.400 --> 00:13:57.400]  美國回來又拿着
[00:13:57.400 --> 00:14:00.400]  但是從來沒有人告訴我
[00:14:00.400 --> 00:14:03.400]  這本書是拿來讀的
[00:14:03.400 --> 00:14:07.400]  當時沒有人叫我讀聖經
[00:14:07.400 --> 00:14:09.400]  但是有人給了我另一本書
[00:14:09.400 --> 00:14:13.400]  告訴我每天都要讀這本書
[00:14:13.400 --> 00:14:16.400]  這本書叫做《每一天》
[00:14:16.400 --> 00:14:17.400]  我很記得
[00:14:17.400 --> 00:14:18.400]  我現在沒有這本書了
[00:14:18.400 --> 00:14:19.400]  不過我現在還記得
[00:14:19.400 --> 00:14:22.400]  當日有人給了我這本書
[00:14:22.400 --> 00:14:23.400]  告訴我
[00:14:23.400 --> 00:14:25.400]  我應該每天看一頁
[00:14:25.400 --> 00:14:28.400]  這本書的作者就是Billy Graham
[00:14:28.400 --> 00:14:30.400]  雖然那時候我什麼都不懂
[00:14:30.400 --> 00:14:33.400]  但是我都聽過Billy Graham這個大名
[00:14:33.400 --> 00:14:34.400]  知道他是一個名目
[00:14:34.400 --> 00:14:37.400]  於是我想讀名目的東西
[00:14:37.400 --> 00:14:40.400]  應該是挺好的
[00:14:40.400 --> 00:14:41.400]  直至幾年之後
[00:14:41.400 --> 00:14:42.400]  很多年之後
[00:14:42.400 --> 00:14:43.400]  我去了美國讀大學的時候
[00:14:43.400 --> 00:14:44.400]  有人跟我說
[00:14:44.400 --> 00:14:45.400]  他說
[00:14:45.400 --> 00:14:46.400]  如果你想做一個基督徒
[00:14:46.400 --> 00:14:48.400]  就應該去聽Billy Graham
[00:14:48.400 --> 00:14:50.400]  但是如果你要做一個門徒
[00:14:50.400 --> 00:14:52.400]  就千萬不要聽Billy Graham
[00:14:52.400 --> 00:14:53.400]  原來這個人
[00:14:53.400 --> 00:14:55.400]  只是可以傳福音
[00:14:55.400 --> 00:14:56.400]  讓你信主
[00:14:56.400 --> 00:14:59.400]  但是如果你要真的學聖經
[00:14:59.400 --> 00:15:01.400]  要做門徒的時候
[00:15:01.400 --> 00:15:03.400]  他不行了
[00:15:03.400 --> 00:15:06.400]  我那時候完全不知道
[00:15:07.400 --> 00:15:08.400]  於是猛下猛下
[00:15:08.400 --> 00:15:10.400]  讀了他一兩年的東西
[00:15:10.400 --> 00:15:11.400]  到我讀完Billy Graham
[00:15:11.400 --> 00:15:13.400]  或者讀厭了Billy Graham之後
[00:15:13.400 --> 00:15:15.400]  有人介紹給我
[00:15:15.400 --> 00:15:18.400]  又說經典的作品
[00:15:18.400 --> 00:15:20.400]  荒漠金泉
[00:15:20.400 --> 00:15:21.400]  是吧
[00:15:21.400 --> 00:15:25.400]  谷中的清泉
[00:15:25.400 --> 00:15:27.400]  有沒有聽過
[00:15:27.400 --> 00:15:29.400]  人家又是介紹給這兩本
[00:15:29.400 --> 00:15:31.400]  我讀
[00:15:31.400 --> 00:15:32.400]  讀完之後
[00:15:32.400 --> 00:15:33.400]  還是覺得
[00:15:33.400 --> 00:15:35.400]  還是一般般
[00:15:35.400 --> 00:15:38.400]  後來到我習慣讀英文之後
[00:15:38.400 --> 00:15:41.400]  就轉去看Daily Bread
[00:15:41.400 --> 00:15:44.400]  就是每天的麪包
[00:15:44.400 --> 00:15:45.400]  現在回想起來
[00:15:45.400 --> 00:15:47.400]  頂籠都是麪包碎
[00:15:47.400 --> 00:15:49.400]  根本就沒有營養
[00:15:49.400 --> 00:15:51.400]  在沒有營養之餘
[00:15:51.400 --> 00:15:52.400]  還中了毒
[00:15:52.400 --> 00:15:54.400]  中了什麼毒呢
[00:15:54.400 --> 00:15:56.400]  就是這些所有
[00:15:56.400 --> 00:15:57.400]  我正在看的靈脩書籍
[00:15:57.400 --> 00:15:58.400]  都有一個共同點
[00:15:58.400 --> 00:16:00.400]  那個共同點就是
[00:16:00.400 --> 00:16:02.400]  他們完全不考慮
[00:16:02.400 --> 00:16:05.400]  聖經的歷史背景
[00:16:05.400 --> 00:16:07.400]  神學主題
[00:16:07.400 --> 00:16:11.400]  他們一味抽一兩次金句出來
[00:16:11.400 --> 00:16:13.400]  跟你講一個故事
[00:16:13.400 --> 00:16:16.400]  應用在你的生命裏面
[00:16:16.400 --> 00:16:19.400]  就搞定了
[00:16:19.400 --> 00:16:21.400]  搞了我十幾二十年
[00:16:21.400 --> 00:16:23.400]  終於可以脫了這些陋習
[00:16:23.400 --> 00:16:27.400]  再不用這些金句式的方法
[00:16:27.400 --> 00:16:30.400]  去明白聖經
[00:16:30.400 --> 00:16:32.400]  到我回來香港
[00:16:32.400 --> 00:16:33.400]  我發現很奇怪
[00:16:33.400 --> 00:16:34.400]  香港的教會
[00:16:34.400 --> 00:16:36.400]  神學院都很喜歡去靜修
[00:16:36.400 --> 00:16:38.400]  而靜修的方法就是
[00:16:38.400 --> 00:16:39.400]  不要用腦
[00:16:39.400 --> 00:16:41.400]  安靜在上帝的面前
[00:16:41.400 --> 00:16:42.400]  讀兩節聖經
[00:16:42.400 --> 00:16:43.400]  然後你想到什麼
[00:16:43.400 --> 00:16:46.400]  上帝就跟你說話
[00:16:46.400 --> 00:16:48.400]  我真的覺得
[00:16:48.400 --> 00:16:51.400]  有沒有搞錯
[00:16:51.400 --> 00:16:53.400]  我整了十幾二十年
[00:16:53.400 --> 00:16:55.400]  纔可以脫了這個陋習
[00:16:55.400 --> 00:16:56.400]  竟然現在回來
[00:16:56.400 --> 00:17:00.400]  人叫我去回舊時的東西
[00:17:00.400 --> 00:17:02.400]  去讀聖經
[00:17:02.400 --> 00:17:03.400]  我告訴你
[00:17:03.400 --> 00:17:05.400]  當你這樣什麼都不想
[00:17:05.400 --> 00:17:06.400]  去聆聽
[00:17:06.400 --> 00:17:07.400]  聽上你的聲音
[00:17:07.400 --> 00:17:08.400]  你聽不到上帝
[00:17:08.400 --> 00:17:11.400]  你只聽到你自己心裏面的聲音
[00:17:11.400 --> 00:17:14.400]  你是自己騙自己
[00:17:14.400 --> 00:17:16.400]  無論如何
[00:17:16.400 --> 00:17:20.400]  讀了這兩三年的靜修作品
[00:17:20.400 --> 00:17:22.400]  我都不知道
[00:17:22.400 --> 00:17:24.400]  原來約書亞根本不是中學生
