
[00:00:00.000 --> 00:00:05.400]  如果我問大家 你覺得彼得在十二使徒裏面算老幾呢?
[00:02:02.720 --> 00:02:04.760]  我們首先看看在這個故事裡面
[00:02:04.760 --> 00:02:07.600]  彼得怎樣來表達他對耶穌的愛呢?
[00:02:07.600 --> 00:02:10.000]  首先我們來看一下在這個故事裡
[00:02:10.000 --> 00:02:12.280]  彼得怎樣表達他對耶穌的愛呢?
[00:02:12.280 --> 00:02:14.600]  雖然很失敗 彼得三次不認主
[00:02:14.600 --> 00:02:16.960]  雖然很失敗 彼得三次不認主
[00:02:16.960 --> 00:02:20.440]  但我相信我和你都不會否認彼得對耶穌的愛
[00:02:20.440 --> 00:02:25.480]  但我相信我和你都不會否認彼得對耶穌的愛
[00:02:25.480 --> 00:02:27.280]  剛才我們所讀的經文我們看到
[00:02:27.280 --> 00:02:30.640]  當猶大帶著一些人來捉拿耶穌的時候
[00:02:30.640 --> 00:02:32.920]  剛才在讀經文的時候我們看到
[00:02:32.920 --> 00:02:36.240]  當猶大帶著一群兵兵來捉拿耶穌的時候
[00:02:36.240 --> 00:02:38.200]  彼得為了保護耶穌
[00:02:38.200 --> 00:02:39.640]  彼得為了保護耶穌
[00:02:39.640 --> 00:02:41.080]  馬上拿了一把刀出來
[00:02:41.080 --> 00:02:42.320]  馬上拿了一把刀出來
[00:02:42.320 --> 00:02:43.240]  刀一揮
[00:02:43.240 --> 00:02:43.960]  刀一揮
[00:02:43.960 --> 00:02:46.680]  耳朵就應聲而跌了下來
[00:02:46.680 --> 00:02:48.400]  敵人的耳朵應聲而落
[00:02:48.400 --> 00:02:50.840]  你覺得彼得的刀法如何?
[00:02:50.840 --> 00:02:55.840]  大家覺得彼得的刀法好嗎?
[00:02:55.840 --> 00:02:59.040]  視乎他究竟是對準什麼東西去斬
[00:02:59.040 --> 00:03:01.000]  視乎他究竟是對準什麼東西去斬
[00:03:01.000 --> 00:03:02.920]  如果他是打算斬頭的話
[00:03:02.920 --> 00:03:05.080]  如果彼得想著要去斬別人的頭的話
[00:03:05.080 --> 00:03:06.840]  他的刀法奇差 斬了耳朵
[00:03:06.840 --> 00:03:09.200]  這個刀法太差了 只是把耳朵斬下來
[00:03:09.200 --> 00:03:11.000]  但如果他打算斬耳朵的話
[00:03:11.000 --> 00:03:13.600]  但是如果他本來就是想著要把耳朵切下來
[00:03:13.600 --> 00:03:14.960]  分毫不差
[00:03:14.960 --> 00:03:17.440]  刀下就耳朵 接著下
[00:03:17.440 --> 00:03:19.360]  分毫不差 刀法精準
[00:03:19.360 --> 00:03:21.280]  但無論他的刀法如何
[00:03:21.280 --> 00:03:23.480]  但是不論彼得的刀法如何
[00:03:23.480 --> 00:03:25.320]  彼得拔刀這個動作
[00:03:25.320 --> 00:03:26.800]  彼得拔刀這個動作
[00:03:26.800 --> 00:03:29.560]  其實就代表了他對耶穌的愛
[00:03:29.560 --> 00:03:31.880]  其實就代表了他對耶穌的愛
[00:03:31.880 --> 00:03:34.120]  從他的表現
[00:03:34.120 --> 00:03:35.200]  從彼得的表現
[00:03:35.200 --> 00:03:38.840]  我們會期望主耶穌有一個相應的反應
[00:03:38.840 --> 00:03:41.640]  我們應該希望主耶穌有一個相應的反應
[00:03:41.640 --> 00:03:44.160]  但似乎主耶穌的反應有點不近人情
[00:03:44.160 --> 00:03:47.640]  但似乎主耶穌的反應有點不近人情
[00:03:47.640 --> 00:03:53.840]  他不單止沒有欣賞彼得的行動
[00:03:53.840 --> 00:03:57.600]  他不單止沒有欣賞彼得的行動
[00:03:57.600 --> 00:04:01.400]  也沒有參加他這個暴力的反抗
[00:04:01.400 --> 00:04:04.000]  也沒有參加彼得這個暴力的反抗
[00:04:04.000 --> 00:04:07.280]  主耶穌反而叫彼得收刀入肖
[00:04:07.280 --> 00:04:10.360]  主耶穌反而對彼得說收刀入肖
[00:04:10.360 --> 00:04:13.520]  我們如果看路加福音的時候
[00:04:13.520 --> 00:04:15.360]  我們如果看路加福音的時候
[00:04:15.360 --> 00:04:22.160]  那裡甚至記載主耶穌是治好耳朵被削下的那個人
[00:04:22.160 --> 00:04:27.840]  那裡甚至記載了主耶穌其實是治好了被砍傷的丁丁
[00:04:27.840 --> 00:04:30.240]  因為聖經說主耶穌說
[00:04:30.240 --> 00:04:33.160]  「到了這個地步 由他們吧」
[00:04:33.160 --> 00:04:35.160]  聖經說主耶穌講
[00:04:35.160 --> 00:04:37.360]  到了這個地步 就由他們吧
[00:04:37.360 --> 00:04:41.520]  這個地步就是主耶穌要上十字架的時候到了
[00:04:41.520 --> 00:04:45.440]  這個地步就是主耶穌要上十字架的時候到了
[00:04:45.440 --> 00:04:49.000]  神的心意是要主耶穌面對十字架
[00:04:49.000 --> 00:04:51.840]  神的心意是要主耶穌面對十字架
[00:04:51.840 --> 00:04:53.640]  不是逃避十字架
[00:04:53.640 --> 00:04:55.320]  而不是逃避十字架
[00:04:55.320 --> 00:04:56.560]  在這個行動裡面
[00:04:56.560 --> 00:04:57.360]  在這個行動裡面
[00:04:57.360 --> 00:05:00.720]  我們很明顯看到彼得對耶穌的愛
[00:05:00.720 --> 00:05:03.760]  我們很明顯能夠看到彼得對耶穌的愛
[00:05:03.760 --> 00:05:06.200]  是從人的好處來做出發的
[00:05:06.200 --> 00:05:08.200]  是從人的好處而出發的
[00:05:08.200 --> 00:05:11.360]  那你跟我都問 有什麼問題呢
[00:05:11.360 --> 00:05:13.760]  那你跟我都問 有什麼問題呢
[00:05:13.760 --> 00:05:15.080]  當我們愛一個人的時候
[00:05:15.080 --> 00:05:16.800]  當然希望這個人好的
[00:05:16.800 --> 00:05:18.320]  當我們愛一個人的時候
[00:05:18.320 --> 00:05:19.960]  我們當然希望這個人好了
[00:05:19.960 --> 00:05:21.320]  難道我們想他死嗎
[00:05:21.320 --> 00:05:22.800]  難道我們想他去死嗎
[00:05:22.800 --> 00:05:24.680]  當然我們不會想我們所愛的人
[00:05:24.680 --> 00:05:26.440]  有什麼不好的事發生
[00:05:26.440 --> 00:05:28.520]  當然我們不會希望我們所愛的人
[00:05:28.520 --> 00:05:29.480]  有什麼不好的事發生
[00:05:29.480 --> 00:05:30.800]  但是我們需要明白一件事
[00:05:30.800 --> 00:05:31.920]  但是我們需要明白一件事
[00:05:31.920 --> 00:05:33.320]  因為這件事都不容易接受
[00:05:33.320 --> 00:05:35.040]  當然這有點不太容易接受
[00:05:35.040 --> 00:05:40.400]  就是神的旨意遠遠重要過我們在世的真名
[00:05:40.400 --> 00:05:44.680]  神的旨意其實遠遠重要過我們在世界上的生命
[00:05:44.680 --> 00:05:48.960]  當我們說愛一個人的時候
[00:05:48.960 --> 00:05:50.920]  當我們說愛一個人的時候
[00:05:50.920 --> 00:05:52.840]  我們很自然就會想那個人好
[00:05:52.840 --> 00:05:55.360]  我們很自然就會想這個人好
[00:05:55.360 --> 00:05:59.360]  我不相信大部分人會懷疑
[00:05:59.360 --> 00:06:01.440]  是本於愛的出發點
[00:06:01.440 --> 00:06:04.280]  我相信大部分人都會同意
[00:06:04.280 --> 00:06:06.880]  我們本於愛的出發點
[00:06:06.880 --> 00:06:09.440]  我相信大部分人都會同意
[00:06:09.440 --> 00:06:10.800]  我們本於愛的出發點
[00:06:10.800 --> 00:06:13.520]  但問題在於
[00:06:13.520 --> 00:06:18.680]  當我們想我們愛的人好的時候
[00:06:18.680 --> 00:06:21.280]  什麼叫做好呢
[00:06:21.280 --> 00:06:23.680]  對我們來說好的事
[00:06:23.680 --> 00:06:27.800]  可能對另外一些人他們不覺得好
[00:06:27.800 --> 00:06:31.640]  我相信做父母很清楚這件事
[00:06:31.640 --> 00:06:35.480]  很多時候我們都說你這樣做對你好
[00:06:35.480 --> 00:06:38.960]  很多時候我們會對孩子說這樣做對你是很好的
[00:06:38.960 --> 00:06:41.400]  有多少次那個兒女會領情
[00:06:41.400 --> 00:06:43.560]  但是兒女有幾次他們會領情
[00:06:43.560 --> 00:06:46.240]  很多時候他們都會覺得很煩
[00:06:46.240 --> 00:06:49.280]  很多時候兒女都認為實在太煩了
[00:06:49.280 --> 00:06:51.000]  甚至覺得父母不了解他們
[00:06:51.000 --> 00:06:53.040]  甚至覺得父母並不了解他們
[00:06:53.040 --> 00:06:57.760]  有一次主耶穌對門徒說
[00:06:57.760 --> 00:06:59.680]  有一次主耶穌對門徒說
[00:06:59.680 --> 00:07:02.240]  祂說祂將要來到耶路撒冷
[00:07:02.240 --> 00:07:04.240]  祂說祂現在要來到耶路撒冷
[00:07:04.240 --> 00:07:08.240]  去到耶路撒冷的時候會受到很多當時宗教領袖的迫害
[00:07:08.240 --> 00:07:12.560]  去到耶路撒冷的時候會受到很多當時宗教領袖的迫害
[00:07:12.560 --> 00:07:14.960]  甚至被殺
[00:07:14.960 --> 00:07:17.360]  彼得聽到之後就馬上抓住耶穌
[00:07:17.360 --> 00:07:20.040]  彼得當時聽到以後就馬上拉住耶穌
[00:07:20.040 --> 00:07:22.080]  耶穌勸他說主啊主啊千萬不要去
[00:07:22.080 --> 00:07:24.760]  耶穌勸他說主啊主啊千萬不要去
[00:07:24.760 --> 00:07:28.040]  在幾個行動裡面我們都看到彼得其實相當愛耶穌
[00:07:28.040 --> 00:07:31.960]  在很多行動裡面我們都看到彼得是非常愛耶穌的
[00:07:31.960 --> 00:07:35.640]  彼得不希望有任何不好的事情發生在耶穌身上
[00:07:35.640 --> 00:07:39.000]  彼得不希望有任何不好的事情發生在耶穌身上
[00:07:39.000 --> 00:07:40.760]  不過奇怪的是
[00:07:40.760 --> 00:07:42.360]  但奇怪的是
[00:07:42.360 --> 00:07:46.960]  似乎耶穌沒有因為這樣而感激彼得
[00:07:46.960 --> 00:07:49.880]  耶穌似乎沒有因為這件事而感激彼得
[00:07:49.880 --> 00:07:52.000]  在那個事件裡面
[00:07:52.000 --> 00:07:53.240]  在那個事件裡面
[00:07:53.240 --> 00:07:55.240]  耶穌來說是責罵彼得
[00:07:55.240 --> 00:07:56.640]  耶穌是指還責罵了彼得
[00:07:56.640 --> 00:07:59.840]  祂說撒旦你退我後邊去
[00:07:59.840 --> 00:08:01.680]  祂說撒旦你可以後吧
[00:08:01.680 --> 00:08:05.720]  因為你體貼神的意思多過人的意思
[00:08:05.720 --> 00:08:08.680]  因為你體貼人的意思多過神的意思
[00:08:08.680 --> 00:08:11.160]  我記得都和大家分享過
[00:08:11.160 --> 00:08:14.120]  我記得一幕時期的他和大家分享過
[00:08:14.120 --> 00:08:16.080]  作為一個成熟的基督徒
[00:08:16.080 --> 00:08:17.600]  作為一個成熟的基督徒
[00:08:17.600 --> 00:08:19.440]  一個為主而活的基督徒
[00:08:19.440 --> 00:08:20.920]  一個為主而活的基督徒
[00:08:20.920 --> 00:08:23.240]  一個以基督耶穌的心為心的基督徒
[00:08:23.240 --> 00:08:25.800]  一個以基督耶穌的心為心的基督徒
[00:08:25.800 --> 00:08:28.760]  我們不是單單用肉眼來看世界
[00:08:28.760 --> 00:08:30.920]  我們不單單是用肉眼來看世界
[00:08:30.920 --> 00:08:33.520]  我們是要以屬靈的眼睛來看世界
[00:08:33.520 --> 00:08:35.920]  我們更需要用屬靈的眼睛來看世界
[00:08:35.920 --> 00:08:37.000]  所以我們今天所體貼的事
[00:08:37.000 --> 00:08:39.240]  不是單單是我們肉身上的需要
[00:08:39.240 --> 00:08:41.240]  所以我們今天所要體貼的事
[00:08:41.240 --> 00:08:42.800]  不單單是我們肉身的需要
[00:08:42.800 --> 00:08:44.880]  我們更加需要體貼神的事情
[00:08:44.880 --> 00:08:47.000]  我們更加需要體貼神的體貼
[00:08:47.000 --> 00:08:49.160]  所以對於保羅來說 什麼為之好呢?
[00:08:49.160 --> 00:08:51.360]  所以對於保羅來說 什麼是好呢?
[00:08:51.360 --> 00:08:55.680]  好的就是不要要祂的主來受苦或者被殺
[00:08:55.680 --> 00:08:58.520]  好的事情就是不要讓我的主受苦
[00:08:58.520 --> 00:08:59.440]  不要讓我的主被殺
[00:08:59.440 --> 00:09:05.280]  但對於主耶穌來說 更加重要的是完成神的使命
[00:09:05.280 --> 00:09:05.320]  但對於主耶穌來說 更加重要的是完成神的使命
[00:09:05.320 --> 00:09:06.280]  是完成神的使命
[00:09:06.280 --> 00:09:07.480]  不過大家留意
[00:09:07.480 --> 00:09:08.640]  不過大家留意
[00:09:08.640 --> 00:09:12.040]  在這裡主耶穌並沒有否認到人的需要
[00:09:12.040 --> 00:09:14.240]  在這裡主耶穌並沒有否認人的需要
[00:09:14.240 --> 00:09:18.360]  只不過當神的心意與人的心意有衝突的時候
[00:09:18.360 --> 00:09:21.760]  只不過當神的心意與人的心意有衝突的時候
[00:09:21.760 --> 00:09:23.760]  神的心意永遠在前
[00:09:23.760 --> 00:09:25.680]  神的心意永遠在前
[00:09:25.680 --> 00:09:30.120]  其實在彼得不認主的事件發生之前
[00:09:30.120 --> 00:09:33.320]  其實在彼得不認主這個事件發生之前
[00:09:33.320 --> 00:09:36.440]  其實主耶穌已經提醒過彼得了
[00:09:36.440 --> 00:09:38.520]  主耶穌其實已經提醒過彼得了
[00:09:38.520 --> 00:09:41.200]  我們看路加福音22章
[00:09:41.200 --> 00:09:43.520]  我們看路加福音22章
[00:09:43.520 --> 00:09:46.240]  耶穌就告訴彼得
[00:09:46.240 --> 00:09:47.760]  耶穌就對彼得說
[00:09:47.760 --> 00:09:50.520]  他講明撒旦是要想得著你們
[00:09:50.520 --> 00:09:52.600]  就是他們當時的門徒
[00:09:52.600 --> 00:09:55.720]  他明明就告訴他們撒旦想要得著你們
[00:09:55.720 --> 00:09:59.600]  他們撒旦用的方式好像篩麥子一樣來篩他們
[00:09:59.600 --> 00:10:01.640]  撒旦要用篩麥子一樣篩你們
[00:10:01.640 --> 00:10:04.080]  我不知道大家有沒有什麼篩麥子的經驗
[00:10:04.080 --> 00:10:06.040]  牧師就沒有什麼篩麥子的經驗
[00:10:06.040 --> 00:10:10.760]  我相信過程都是相當的動盪
[00:10:10.760 --> 00:10:13.040]  但是過程講起來都會非常動盪
[00:10:13.040 --> 00:10:15.960]  我估計應該是拋高拋低是吧
[00:10:15.960 --> 00:10:18.080]  估計應該是拋高拋低
[00:10:18.080 --> 00:10:20.080]  將那些東西反轉又反轉
[00:10:20.080 --> 00:10:22.360]  將那些麥子反來反去
[00:10:22.360 --> 00:10:24.640]  為什麼過程裡面表達一樣東西
[00:10:24.640 --> 00:10:30.440]  撒旦會用相當激烈的方式來讓門徒跌倒
[00:10:30.440 --> 00:10:32.520]  這個過程就是要表達出
[00:10:32.520 --> 00:10:35.840]  撒旦會用非常激烈的方式讓門徒跌倒
[00:10:35.840 --> 00:10:38.720]  大家估計撒旦最常用的方式
[00:10:38.720 --> 00:10:42.240]  是什麼方式來讓信徒跌倒呢
[00:10:42.240 --> 00:10:45.440]  大家知道撒旦最常用的方式是什麼呢
[00:10:45.440 --> 00:10:47.800]  他用這些方式讓門徒跌倒
[00:10:47.800 --> 00:10:50.480]  我想最常用的方式就是欺騙
[00:10:50.480 --> 00:10:53.400]  牧師相信最常用的一個伎倆就是欺騙
[00:10:53.400 --> 00:10:57.000]  因為在世界被創造之後
[00:10:57.000 --> 00:10:59.360]  在世界被創造之後
[00:10:59.360 --> 00:11:02.160]  神講到明叫亞當 夏娃不要吃
[00:11:02.160 --> 00:11:04.680]  園中的那棵樹
[00:11:04.680 --> 00:11:10.040]  神明明的告訴亞當和夏娃不要吃園裡的那棵樹
[00:11:10.040 --> 00:11:12.200]  但是撒旦就跟他們說
[00:11:12.200 --> 00:11:14.600]  但是撒旦就對他們說
[00:11:14.600 --> 00:11:16.720]  雖然神說你吃了之後就會死
[00:11:16.720 --> 00:11:19.480]  雖然神告訴你們 你們吃了就會死
[00:11:19.480 --> 00:11:21.360]  但是撒旦就說不是一定死的
[00:11:21.360 --> 00:11:24.440]  但是撒旦就對他們說 你們不一定死的
[00:11:24.440 --> 00:11:27.040]  大家看到嗎 將絕對變為相對
[00:11:27.040 --> 00:11:30.400]  大家看到了嗎 撒旦將絕對變為了相對
[00:11:30.400 --> 00:11:33.080]  將必定的事變成了不一定的事
[00:11:33.080 --> 00:11:35.560]  將必定的事變為了不一定的事
[00:11:35.560 --> 00:11:38.200]  最後亞當 夏娃吃了禁果
[00:11:38.200 --> 00:11:40.320]  最後亞當 夏娃吃了禁果
[00:11:40.320 --> 00:11:42.280]  最因此而進入世界
[00:11:42.280 --> 00:11:44.120]  最因此而進入世界
[00:11:44.120 --> 00:11:46.720]  搞不定我們會覺得亞當 夏娃是他們天真一點
[00:11:46.720 --> 00:11:48.080]  他們沒有腦子
[00:11:48.080 --> 00:11:52.200]  也許大家會認為亞當 夏娃只是很天真很愚蠢
[00:11:52.200 --> 00:11:55.160]  但是撒旦這個伎倆
[00:11:55.160 --> 00:11:58.120]  其實在整個人類歷史裡面不斷的出現
[00:11:58.120 --> 00:12:00.000]  但是其實撒旦的這個伎倆
[00:12:00.000 --> 00:12:02.120]  在整個人類歷史上反覆出現
[00:12:02.120 --> 00:12:04.680]  中國人說 巧合不怕舊
[00:12:04.680 --> 00:12:07.560]  中國人說 犯法就不怕舊
[00:12:07.560 --> 00:12:13.400]  下一句 最重要是有人受
[00:12:13.400 --> 00:12:15.560]  最重要是有效果
[00:12:15.560 --> 00:12:17.400]  所以你發覺整個人類歷史裡面
[00:12:17.400 --> 00:12:21.920]  不斷有人是陷在這個撒旦慣用的伎倆裡面
[00:12:21.920 --> 00:12:23.840]  所以在整個人類歷史上
[00:12:23.840 --> 00:12:27.720]  不斷有人跌倒在撒旦慣用的伎倆上
[00:12:27.720 --> 00:12:31.240]  所以也許今天我們仍然會聽到同樣撒旦的聲音
[00:12:31.240 --> 00:12:34.880]  所以今天我們仍然會聽到撒旦同樣的聲音
[00:12:34.880 --> 00:12:38.200]  做人忠忠直直 忠雖黑色
[00:12:38.200 --> 00:12:45.480]  做人當然要正直了 但是也得吃飯啊
[00:12:45.480 --> 00:12:48.680]  講下大話有什麼所謂呢
[00:12:48.680 --> 00:12:51.640]  講一下 誇口一下有什麼所謂呢
[00:12:51.640 --> 00:12:53.320]  又不是殺人放火
[00:12:53.320 --> 00:12:54.600]  又不是殺人放火
[00:12:54.600 --> 00:12:57.200]  瞞一下稅 騙一下工資 遲到早退
[00:12:57.200 --> 00:12:59.920]  沒病又說病 人人都這樣做的了
[00:12:59.920 --> 00:13:03.560]  遲到早退 瞞一下稅
[00:13:03.560 --> 00:13:08.760]  遲到早退 遲到早退了 大家都這麼做
[00:13:08.760 --> 00:13:10.600]  婚前性行為
[00:13:10.600 --> 00:13:11.920]  婚前性行為
[00:13:11.920 --> 00:13:13.120]  婚外情
[00:13:13.120 --> 00:13:13.760]  婚內情
[00:13:13.760 --> 00:13:14.480]  同性戀
[00:13:14.480 --> 00:13:15.120]  同性戀
[00:13:15.120 --> 00:13:16.960]  哎呀 現在二十一世紀了
[00:13:16.960 --> 00:13:18.040]  現在都二十一世紀了
[00:13:18.040 --> 00:13:20.120]  不要事得這麼守舊了
[00:13:20.120 --> 00:13:22.640]  不要這麼守舊 要與時俱進了
[00:13:22.640 --> 00:13:26.400]  講完我下一句
[00:13:26.400 --> 00:13:28.160]  你要與時並進
[00:13:28.160 --> 00:13:32.960]  與時俱進
[00:13:32.960 --> 00:13:35.920]  大家看到了嗎
[00:13:35.920 --> 00:13:39.920]  撒旦經常用這個伎倆
[00:13:39.920 --> 00:13:42.560]  似是而非
[00:13:42.560 --> 00:13:44.240]  明明是罪 講到不是罪
[00:13:44.240 --> 00:13:45.680]  明明是罪 但講到不是罪
[00:13:45.680 --> 00:13:46.840]  大家留意一件事
[00:13:46.840 --> 00:13:47.480]  大家留意
[00:13:47.480 --> 00:13:50.240]  無論你背後的原因多麼精彩有道理
[00:13:50.240 --> 00:13:52.760]  無論你背後的原因多麼精彩和有道理
[00:13:52.760 --> 00:13:53.880]  罪始終都是罪
[00:13:53.880 --> 00:13:55.000]  罪始終都是罪
[00:13:55.000 --> 00:13:57.800]  第二個我覺得撒旦常用的伎倆
[00:13:57.800 --> 00:14:00.360]  牧師覺得撒旦常用的第二個伎倆
[00:14:00.360 --> 00:14:01.640]  嚇唬
[00:14:01.640 --> 00:14:04.000]  恐嚇
[00:14:04.000 --> 00:14:05.800]  也許撒旦會這樣跟你說
[00:14:05.800 --> 00:14:07.280]  也許撒旦會這麼跟你說
[00:14:07.280 --> 00:14:09.440]  嘩 這次你不撒謊
[00:14:09.440 --> 00:14:12.200]  嘩 你這次不騙一點
[00:14:12.200 --> 00:14:13.400]  你這份工作都沒有
[00:14:13.400 --> 00:14:14.920]  你這份工作就沒有了
[00:14:14.920 --> 00:14:16.440]  你不先下手為強
[00:14:16.440 --> 00:14:17.680]  你不先下手為強
[00:14:17.680 --> 00:14:19.360]  遭殃我一定來
[00:14:19.360 --> 00:14:20.560]  遭殃的就是你了
[00:14:20.560 --> 00:14:22.520]  你不求自保的話
[00:14:22.520 --> 00:14:23.280]  你要求自保
[00:14:23.280 --> 00:14:25.680]  不然你不管那麼多了
[00:14:25.680 --> 00:14:29.800]  你得先自保 你理不了那麼多了
[00:14:29.800 --> 00:14:31.320]  大家有沒有發覺
[00:14:31.320 --> 00:14:36.600]  這些話其實就是當時彼得面對的誘惑
[00:14:36.600 --> 00:14:38.000]  大家有沒有發現
[00:14:38.000 --> 00:14:42.760]  這些顧慮就是當時彼得所面對的誘惑
[00:14:42.760 --> 00:14:45.360]  如果彼得他不否認主
[00:14:45.360 --> 00:14:47.760]  如果彼得不否認主
[00:14:47.760 --> 00:14:49.440]  他會怎樣呢
[00:14:49.440 --> 00:14:50.720]  很有可能他會被捉拿
[00:14:50.720 --> 00:14:52.200]  很有可能他會被捉拿
[00:14:52.200 --> 00:14:54.200]  他會好像耶穌一樣被審判
[00:14:54.200 --> 00:14:56.200]  他就好像耶穌一樣會被審判
[00:14:56.200 --> 00:14:59.480]  所以我們可以說彼得當時的恐懼是有原因的
[00:14:59.480 --> 00:15:02.520]  所以我們知道彼得當時的恐懼是有原因的
[00:15:02.520 --> 00:15:04.320]  我們不懷疑他的恐懼
[00:15:04.320 --> 00:15:06.040]  我們並不懷疑他的恐懼
[00:15:06.040 --> 00:15:07.320]  但是我們覺得奇怪的就是
[00:15:07.320 --> 00:15:10.840]  其實在這個三次不認主之前
[00:15:10.840 --> 00:15:12.960]  其實不要留在幾個小時之前
[00:15:12.960 --> 00:15:14.720]  但是讓我們奇怪的是
[00:15:14.720 --> 00:15:16.480]  就在彼得三次不認主
[00:15:16.480 --> 00:15:18.200]  僅僅幾個小時之前
[00:15:18.200 --> 00:15:24.040]  當耶穌去警告彼得將會受到撒旦攻擊的時候
[00:15:24.040 --> 00:15:26.000]  當耶穌去警告彼得
[00:15:26.000 --> 00:15:28.080]  他將會受到撒旦攻擊的時候
[00:15:28.080 --> 00:15:29.360]  彼得自己說的
[00:15:29.360 --> 00:15:30.240]  彼得自己說
[00:15:30.240 --> 00:15:32.840]  主啊 就算我和你一起坐牢 一起受死
[00:15:32.840 --> 00:15:34.040]  都是甘心
[00:15:34.040 --> 00:15:37.840]  主啊 就算我和你一起坐牢 一起受死
[00:15:37.840 --> 00:15:39.040]  我都甘心的
[00:15:39.040 --> 00:15:40.920]  真的很壯烈這句話
[00:15:40.920 --> 00:15:42.440]  這種說話是非常壯烈的
[00:15:42.440 --> 00:15:43.320]  但是很可惜
[00:15:43.320 --> 00:15:44.080]  但是很可惜
[00:15:44.080 --> 00:15:46.480]  雖然主耶穌之前已經警告
[00:15:46.480 --> 00:15:48.800]  雖然主耶穌之前早已警告過彼得
[00:15:48.800 --> 00:15:50.840]  但是彼得仍然的三次不認主
[00:15:50.840 --> 00:15:52.640]  但是彼得仍然三次不認主
[00:15:52.640 --> 00:15:53.720]  我們要問的問題就是
[00:15:53.720 --> 00:15:56.080]  究竟彼得的問題出在哪裡呢
[00:15:56.080 --> 00:15:57.160]  我們需要問
[00:15:57.160 --> 00:15:59.080]  究竟彼得的問題出在哪裡呢
[00:15:59.080 --> 00:16:00.560]  其實大家去想一想
[00:16:00.560 --> 00:16:02.080]  其實在當天晚上
[00:16:02.080 --> 00:16:03.240]  提出大家想一想
[00:16:03.240 --> 00:16:05.000]  在當天晚上
[00:16:05.000 --> 00:16:07.320]  彼得和耶穌都是同樣面對
[00:16:07.320 --> 00:16:10.160]  同樣一樣的恐懼
[00:16:10.160 --> 00:16:11.280]  彼得和耶穌
[00:16:11.280 --> 00:16:14.640]  即使他們兩位都面對同樣的恐懼
[00:16:14.640 --> 00:16:17.400]  他們的恐懼就是會被捉拿
