
[00:00:00.000 --> 00:00:05.000]  這個傳說就說他們受到咒咒
[00:03:03.000 --> 00:03:07.000]  甚至其他四個看著他們這樣做的人
[00:03:07.000 --> 00:03:11.000]  就在取笑他們
[00:03:11.000 --> 00:03:15.000]  他們這幾個人在整個行動裏面
[00:03:15.000 --> 00:03:20.000]  都是各自去做
[00:03:20.000 --> 00:03:22.000]  好像在他們的說話裏面提到
[00:03:22.000 --> 00:03:25.000]  道不同不相為謀
[00:03:25.000 --> 00:03:31.000]  或者我們常常在社會裏面見到那些人所說的河水不犯井水
[00:03:31.000 --> 00:03:33.000]  當然他們不是這樣的一個警方
[00:03:33.000 --> 00:03:36.000]  但是他們覺得你聽我的意見
[00:03:36.000 --> 00:03:38.000]  和我的想法一樣的時候
[00:03:38.000 --> 00:03:41.000]  我們就可以一起去處理某些事
[00:03:41.000 --> 00:03:44.000]  如果不是的話就所謂各顧各
[00:03:44.000 --> 00:03:47.000]  各行各路
[00:03:47.000 --> 00:03:50.000]  或者我們現在現代人的術語裏面所說
[00:03:50.000 --> 00:03:56.000]  他都有不同的意見,都不合口味,沒辦法去談
[00:03:56.000 --> 00:04:00.000]  所以就自己來處理某些事
[00:04:00.000 --> 00:04:05.000]  其實這個現象,故事所描述的警方
[00:04:05.000 --> 00:04:08.000]  我相信大家心裏都會知道
[00:04:08.000 --> 00:04:10.000]  在我們現今的社會裏面
[00:04:10.000 --> 00:04:12.000]  根本就是司空見慣
[00:04:12.000 --> 00:04:17.000]  不單止社會裏面會見到這樣的情況
[00:04:17.000 --> 00:04:22.000]  當我們這班服膚基督的群體
[00:04:22.000 --> 00:04:24.000]  在教會裏面
[00:04:24.000 --> 00:04:30.000]  其實我們都仍然受這些合則來,不合則去的觀念所影響
[00:04:30.000 --> 00:04:33.000]  究竟我們所信的聖經
[00:04:33.000 --> 00:04:35.000]  在這方面的教導
[00:04:35.000 --> 00:04:39.000]  給我們有沒有什麼提醒和幫助呢
[00:04:39.000 --> 00:04:41.000]  今天我很希望
[00:04:41.000 --> 00:04:46.000]  藉著保羅在這份所教會對那班弟兄姊妹的勸勉
[00:04:46.000 --> 00:04:50.000]  來幫助我們去認識教會
[00:04:50.000 --> 00:04:52.000]  作為一個信仰的群體
[00:04:52.000 --> 00:04:54.000]  它裏面應該有些什麼特徵
[00:04:54.000 --> 00:04:58.000]  以致可以讓我們明白神對教會的心意
[00:04:58.000 --> 00:05:01.000]  而不讓教會落在一個社會
[00:05:01.000 --> 00:05:06.000]  一個顧國的一個警方裏面呢
[00:05:06.000 --> 00:05:10.000]  用一同的力度去讀
[00:05:10.000 --> 00:05:13.000]  以法所書四章一到十六節
[00:05:13.000 --> 00:05:15.000]  預備起
[00:05:15.000 --> 00:05:18.000]  我為主被囚的勸你們
[00:05:18.000 --> 00:05:21.000]  既然夢召行事為人
[00:05:21.000 --> 00:05:24.000]  就當與夢召的恩相請
[00:05:24.000 --> 00:05:27.000]  凡事謙虛、溫柔、忍耐
[00:05:27.000 --> 00:05:30.000]  用愛心互相寬容
[00:05:30.000 --> 00:05:33.000]  用和平彼此聯絡
[00:05:33.000 --> 00:05:37.000]  竭力保守聖靈所賜合而為一的心
[00:05:37.000 --> 00:05:40.000]  身體只有一個
[00:05:40.000 --> 00:05:42.000]  聖靈只有一個
[00:05:42.000 --> 00:05:46.000]  正如你們夢召同有一個子莫
[00:05:46.000 --> 00:05:49.000]  一主一信一浸一神
[00:05:49.000 --> 00:05:51.000]  就是眾人的父
[00:05:51.000 --> 00:05:53.000]  超乎眾人之上
[00:05:53.000 --> 00:05:55.000]  貫乎眾人之中
[00:05:55.000 --> 00:05:58.000]  也住在眾人之內
[00:05:58.000 --> 00:06:00.000]  我們各人夢因
[00:06:00.000 --> 00:06:05.000]  都是照基督所量的各人的恩慈
[00:06:05.000 --> 00:06:07.000]  所以經常說
[00:06:07.000 --> 00:06:10.000]  他升上高天的時候
[00:06:10.000 --> 00:06:12.000]  努力了囚的
[00:06:12.000 --> 00:06:15.000]  將各樣的恩賜賞給人
[00:06:15.000 --> 00:06:17.000]  既說升上
[00:06:17.000 --> 00:06:20.000]  豈不是先降在地下嗎
[00:06:20.000 --> 00:06:21.000]  那降下的
[00:06:21.000 --> 00:06:26.000]  就是遠升諸天之上要充滿溫柔的
[00:06:26.000 --> 00:06:27.000]  他所賜的
[00:06:27.000 --> 00:06:31.000]  有使徒、有先知、有傳福音的
[00:06:31.000 --> 00:06:34.000]  有牧師和教師
[00:06:34.000 --> 00:06:36.000]  為要成全聖徒
[00:06:36.000 --> 00:06:37.000]  各盡其職
[00:06:37.000 --> 00:06:40.000]  建立基督的身體
[00:06:40.000 --> 00:06:45.000]  也等到我們眾人在真道上同歸於一
[00:06:45.000 --> 00:06:47.000]  認識神的兒子
[00:06:47.000 --> 00:06:49.000]  得以長大成人
[00:06:49.000 --> 00:06:52.000]  滿有基督長成的新娘
[00:06:52.000 --> 00:06:55.000]  使我們不再作小孩子
[00:06:55.000 --> 00:06:57.000]  中了人的詭計
[00:06:57.000 --> 00:06:59.000]  和欺騙的法術
[00:06:59.000 --> 00:07:02.000]  被一切異教之風搖動
[00:07:02.000 --> 00:07:04.000]  飄來飄去
[00:07:04.000 --> 00:07:06.000]  就隨從各樣的異端
[00:07:06.000 --> 00:07:09.000]  惟用愛心說成實話
[00:07:09.000 --> 00:07:11.000]  凡事長進
[00:07:11.000 --> 00:07:13.000]  廉於元首基督
[00:07:13.000 --> 00:07:16.000]  全信都靠他聯絡得合適
[00:07:16.000 --> 00:07:18.000]  百折各按各職
[00:07:18.000 --> 00:07:22.000]  照著各體的功用彼此相助
[00:07:22.000 --> 00:07:25.000]  便叫身體漸漸增長
[00:07:25.000 --> 00:07:28.000]  在愛中建立自己
[00:07:30.000 --> 00:07:36.000]  梁君彥議員
[00:08:00.000 --> 00:08:03.000]  建立基督的身體
[00:08:03.000 --> 00:08:06.000]  以真道上同歸於一
[00:08:06.000 --> 00:08:09.000]  滿有基督長成的新娘
[00:08:09.000 --> 00:08:16.000]  正書所謂以基督的身體教會
[00:08:16.000 --> 00:08:20.000]  作為這本書所強調的內容
[00:08:20.000 --> 00:08:24.000]  而基督的身體教會
[00:08:24.000 --> 00:08:27.000]  不是說一個建築物
[00:08:27.000 --> 00:08:30.000]  而是一個信仰群體
[00:08:30.000 --> 00:08:33.000]  我們這班人走在一起的時候
[00:08:33.000 --> 00:08:36.000]  聖經裡面就稱之為一個教會
[00:08:36.000 --> 00:08:39.000]  而這個群體
[00:08:39.000 --> 00:08:42.000]  在論經文裡面
[00:08:42.000 --> 00:08:45.000]  最少有四方面的特徵
[00:08:45.000 --> 00:08:47.000]  第一就是說
[00:08:47.000 --> 00:08:51.000]  我們要有蒙召相扶的言行
[00:08:51.000 --> 00:08:54.000]  在第四章一節裡面
[00:08:54.000 --> 00:08:57.000]  意思是提到
[00:08:57.000 --> 00:09:00.000]  我們行事為人
[00:09:00.000 --> 00:09:03.000]  和你們被召的夫召相扶
[00:09:03.000 --> 00:09:06.000]  其實在經文裡面
[00:09:06.000 --> 00:09:10.000]  與蒙召的恩相稱
[00:09:10.000 --> 00:09:12.000]  其實沒有提到那個恩字
[00:09:12.000 --> 00:09:15.000]  是和你們的蒙召相稱相扶的意思
[00:09:15.000 --> 00:09:17.000]  而在行事為人上面
[00:09:17.000 --> 00:09:19.000]  更加提到
[00:09:19.000 --> 00:09:22.000]  我們在我們這班信仰群體裡面
[00:09:22.000 --> 00:09:24.000]  在我們的生活
[00:09:24.000 --> 00:09:25.000]  我們在表現上面
[00:09:25.000 --> 00:09:27.000]  我們在言行上面
[00:09:27.000 --> 00:09:30.000]  有什麼樣的特徵
[00:09:30.000 --> 00:09:33.000]  來讓別人從我們身上看到
[00:09:33.000 --> 00:09:35.000]  去認識這個神
[00:09:35.000 --> 00:09:38.000]  所以我們這班屬於神的群體
[00:09:38.000 --> 00:09:40.000]  對現今的社會裡面
[00:09:40.000 --> 00:09:42.000]  不相信耶穌的人來說
[00:09:42.000 --> 00:09:46.000]  或是當時昔日這班門徒
[00:09:46.000 --> 00:09:50.000]  他在猶太教的群體以外
[00:09:50.000 --> 00:09:52.000]  相信耶穌
[00:09:52.000 --> 00:09:54.000]  其實在其他人的眼裡面
[00:09:54.000 --> 00:09:57.000]  都是一個神為人預備的
[00:09:57.000 --> 00:10:00.000]  一個新的社會的群體
[00:10:00.000 --> 00:10:04.000]  所以在這個群體裡面
[00:10:04.000 --> 00:10:06.000]  最重要的一樣東西
[00:10:06.000 --> 00:10:07.000]  都提到
[00:10:07.000 --> 00:10:09.000]  在他們這個群體表現的特徵
[00:10:09.000 --> 00:10:10.000]  就是說
[00:10:10.000 --> 00:10:16.000]  有沒有和蒙召相扶的言語行為呢
[00:10:16.000 --> 00:10:21.000]  也就是說當我們從罪惡過犯裡面
[00:10:21.000 --> 00:10:23.000]  被神來拯救
[00:10:23.000 --> 00:10:26.000]  當我們從一些昔日
[00:10:26.000 --> 00:10:28.000]  耶福所教會裡面
[00:10:28.000 --> 00:10:30.000]  當時的一些猶太民族
[00:10:30.000 --> 00:10:32.000]  或者是法利塞人那些的規條
[00:10:32.000 --> 00:10:34.000]  那些框框
[00:10:34.000 --> 00:10:36.000]  過生活的狀況裡面
[00:10:36.000 --> 00:10:39.000]  或者當時被異教
[00:10:39.000 --> 00:10:42.000]  那個的一些淫亂
[00:10:42.000 --> 00:10:44.000]  或者各方面的一些風俗
[00:10:44.000 --> 00:10:46.000]  所影響的這樣的生命
[00:10:46.000 --> 00:10:49.000]  來到去離開
[00:10:49.000 --> 00:10:51.000]  成為一個新的社會的時候
[00:10:51.000 --> 00:10:54.000]  我們在生活的表現裡面
[00:10:54.000 --> 00:10:58.000]  正正就應該和外邦人
[00:10:58.000 --> 00:11:03.000]  和昔日只是看這個規條的法利塞人
[00:11:03.000 --> 00:11:05.000]  是應該有分別的
[00:11:05.000 --> 00:11:09.000]  這樣才能夠被稱為一個
[00:11:09.000 --> 00:11:13.000]  神自己所呼召出來的這個群體
[00:11:13.000 --> 00:11:16.000]  如果我們在我們生命裡面
[00:11:16.000 --> 00:11:20.000]  不能夠有這個與蒙召的恩
[00:11:20.000 --> 00:11:23.000]  相扶的生命言行表現的時候的話
[00:11:23.000 --> 00:11:25.000]  我們就很難讓別人
[00:11:25.000 --> 00:11:31.000]  來到去看到我們是屬父神的兒女
[00:11:31.000 --> 00:11:33.000]  有一個故事
[00:11:33.000 --> 00:11:35.000]  他講到有七個人
[00:11:35.000 --> 00:11:38.000]  在鄉下裡面就出到城市裡面打工
[00:11:38.000 --> 00:11:40.000]  因為生活的關係
[00:11:40.000 --> 00:11:41.000]  好像香港那樣
[00:11:41.000 --> 00:11:43.000]  如果你在外地人來到香港
[00:11:43.000 --> 00:11:45.000]  除非你是尖子專才
[00:11:45.000 --> 00:11:47.000]  來到去移民
[00:11:47.000 --> 00:11:48.000]  如果不是的話
[00:11:48.000 --> 00:11:50.000]  可能你是國內的人
[00:11:50.000 --> 00:11:53.000]  來到香港團聚的時候的話
[00:11:53.000 --> 00:11:55.000]  可能在居住上面都不容易
[00:11:55.000 --> 00:11:56.000]  所以這七個人
[00:11:56.000 --> 00:11:59.000]  就只能夠一起住一間屋
[00:11:59.000 --> 00:12:02.000]  來到去節省一些生活成本
[00:12:02.000 --> 00:12:05.000]  我估計未必可以做到劏房
[00:12:05.000 --> 00:12:06.000]  每人有一個廁所
[00:12:06.000 --> 00:12:08.000]  等於可能好像以前
[00:12:08.000 --> 00:12:11.000]  宇祥編導提到的72家伙客
[00:12:11.000 --> 00:12:13.000]  一個的屋
[00:12:13.000 --> 00:12:15.000]  各自有一個地方住
[00:12:15.000 --> 00:12:16.000]  廳是共用
[00:12:16.000 --> 00:12:17.000]  廚房是共用
[00:12:17.000 --> 00:12:19.000]  廁所是共用這樣的情況
[00:12:19.000 --> 00:12:21.000]  他們希望可以省一點錢
[00:12:21.000 --> 00:12:25.000]  但是他們的工作帶來的收入
[00:12:25.000 --> 00:12:26.000]  都令到他們
[00:12:26.000 --> 00:12:28.000]  就如所說
[00:12:28.000 --> 00:12:30.000]  餐穩餐熟餐餐清
[00:12:30.000 --> 00:12:32.000]  所以他們的食物
[00:12:32.000 --> 00:12:35.000]  只能夠每天煲一煲粥
[00:12:35.000 --> 00:12:38.000]  來跟大家分享一起來吃
[00:12:38.000 --> 00:12:40.000]  因為這樣的情況下
[00:12:40.000 --> 00:12:44.000]  其實那一煲粥都不夠他們的需要
[00:12:44.000 --> 00:12:46.000]  個個都吃得不飽
[00:12:46.000 --> 00:12:48.000]  所以他們就在想
[00:12:48.000 --> 00:12:51.000]  怎樣來分這一煲粥
[00:12:51.000 --> 00:12:52.000]  才令到大家
[00:12:52.000 --> 00:12:53.000]  在生活
[00:12:53.000 --> 00:12:55.000]  在身體的需要上面
[00:12:55.000 --> 00:12:57.000]  有多一點的幫助
[00:12:57.000 --> 00:12:58.000]  所以他們就說
[00:12:58.000 --> 00:13:00.000]  既然一個星期有七天
[00:13:00.000 --> 00:13:01.000]  七個人
[00:13:01.000 --> 00:13:05.000]  不如每人輪流負責分一天的粥
[00:13:05.000 --> 00:13:09.000]  當你聽到這樣的方式
[00:13:09.000 --> 00:13:12.000]  你會覺得是不是很公平呢
[00:13:12.000 --> 00:13:15.000]  表面上是不是很公平
[00:13:15.000 --> 00:13:18.000]  但是當人去負責
[00:13:18.000 --> 00:13:20.000]  分一天的粥的時候
[00:13:20.000 --> 00:13:23.000]  明知道粥都不夠吃
[00:13:23.000 --> 00:13:24.000]  都不夠飽
[00:13:24.000 --> 00:13:26.000]  他們很不其然的
[00:13:26.000 --> 00:13:28.000]  就在分粥的時候
[00:13:28.000 --> 00:13:32.000]  前面給人的那六碗就分少一點
[00:13:32.000 --> 00:13:36.000]  最後自己的碗剩下的就多一點
[00:13:36.000 --> 00:13:38.000]  令到其他人都覺得
[00:13:38.000 --> 00:13:41.000]  這樣的做法是很不公平
[00:13:41.000 --> 00:13:48.000]  人在一個承擔責任
[00:13:48.000 --> 00:13:51.000]  或者是負責去施行公平
[00:13:51.000 --> 00:13:53.000]  或者是去幫助其他人
[00:13:53.000 --> 00:13:55.000]  得享各樣的公益的時候
[00:13:55.000 --> 00:13:57.000]  如果他在他的責任上面
[00:13:57.000 --> 00:14:01.000]  不能夠以一個公平公正的方式
[00:14:01.000 --> 00:14:03.000]  來處理的時候
[00:14:03.000 --> 00:14:07.000]  其實就是說他失去了人家委託他
[00:14:07.000 --> 00:14:12.000]  去做一個承擔這個職責的目的
[00:14:12.000 --> 00:14:15.000]  或者應該有的本分
[00:14:15.000 --> 00:14:20.000]  與蒙召的恩相父的言行
[00:14:20.000 --> 00:14:25.000]  接下來成長班的職員就要改選了
[00:14:27.000 --> 00:14:28.000]  很多時候我們都會說
[00:14:28.000 --> 00:14:29.000]  我什麼都不懂的
[00:14:29.000 --> 00:14:31.000]  所以不要做職員了
[00:14:31.000 --> 00:14:33.000]  我們都不會想做職員的
[00:14:33.000 --> 00:14:35.000]  其實那個情況是處於
[00:14:35.000 --> 00:14:37.000]  一來可能你很謙虛
[00:14:37.000 --> 00:14:40.000]  覺得自己承擔不到職員的職份
[00:14:40.000 --> 00:14:42.000]  還有你覺得沒什麼恩賜
[00:14:42.000 --> 00:14:45.000]  但是其實
[00:14:45.000 --> 00:14:47.000]  是不是真的
[00:14:47.000 --> 00:14:51.000]  不可以彼此去分擔
[00:14:51.000 --> 00:14:54.000]  一同的去合作呢
[00:14:54.000 --> 00:14:57.000]  還是只是別人做完
[00:14:57.000 --> 00:14:58.000]  別人付出
[00:14:58.000 --> 00:15:00.000]  你就在這裡坐享其成呢
[00:15:00.000 --> 00:15:02.000]  其實不同的人
[00:15:02.000 --> 00:15:04.000]  這個信徒的群體
[00:15:04.000 --> 00:15:07.000]  讓我們這群屬乎他的兒女
[00:15:07.000 --> 00:15:08.000]  成為一個新的群體
[00:15:08.000 --> 00:15:09.000]  一個新的社會
[00:15:09.000 --> 00:15:10.000]  走在一起的時候
[00:15:10.000 --> 00:15:13.000]  其實只是期望我們這群人
[00:15:13.000 --> 00:15:14.000]  每一個人
[00:15:14.000 --> 00:15:17.000]  都能夠在當中有參與有付出
[00:15:17.000 --> 00:15:21.000]  不是讓其中某些人
[00:15:21.000 --> 00:15:23.000]  成為一個坐享其成的人
[00:15:23.000 --> 00:15:25.000]  或者其中某些人
[00:15:25.000 --> 00:15:27.000]  就做到死下死下這樣
[00:15:27.000 --> 00:15:29.000]  我相信這個不是神的心意
[00:15:29.000 --> 00:15:35.000]  在我們的教會裡面
[00:15:35.000 --> 00:15:39.000]  如果你一路接觸
[00:15:39.000 --> 00:15:40.000]  一路留意的時候
[00:15:40.000 --> 00:15:42.000]  你會看到
[00:15:42.000 --> 00:15:44.000]  其實很多人都好像
[00:15:44.000 --> 00:15:47.000]  不可以說很自私
[00:15:47.000 --> 00:15:50.000]  其實都有點自私的
[00:15:50.000 --> 00:15:53.000]  有些為自己多一點
[00:15:53.000 --> 00:15:55.000]  不是很懂得為別人著想
[00:15:55.000 --> 00:15:59.000]  這些情況
[00:15:59.000 --> 00:16:02.000]  會不會讓我們這個群體
[00:16:02.000 --> 00:16:04.000]  再次落入社會
[00:16:04.000 --> 00:16:08.000]  一個國家自掃門前雪
[00:16:08.000 --> 00:16:10.000]  不合口味
[00:16:10.000 --> 00:16:13.000]  不跟我同一個意見
[00:16:13.000 --> 00:16:15.000]  就沒辦法談
[00:16:15.000 --> 00:16:18.000]  就不能建立關係的處境
[00:16:19.000 --> 00:16:20.000]  所以
[00:16:20.000 --> 00:16:22.000]  保羅在這裡一開始
[00:16:22.000 --> 00:16:23.000]  他就要勸
[00:16:23.000 --> 00:16:27.000]  這一群以佛所教會的弟兄姊妹
[00:16:27.000 --> 00:16:32.000]  當他們已經和舊有的社會
[00:16:32.000 --> 00:16:34.000]  分別出來的時候
[00:16:34.000 --> 00:16:36.000]  應該要去留意
[00:16:36.000 --> 00:16:39.000]  神呼召帶來給他們的恩典
[00:16:39.000 --> 00:16:41.000]  一個得以神拯救
[00:16:41.000 --> 00:16:45.000]  得以從罪裡面出來
[00:16:45.000 --> 00:16:48.000]  在神眼裡面被稱為義
[00:16:48.000 --> 00:16:51.000]  成為聖傑的身份
[00:16:51.000 --> 00:16:54.000]  來去有一個相稱的言行
[00:16:54.000 --> 00:16:57.000]  有一個相輔的言行舉止
[00:16:57.000 --> 00:16:59.000]  這是保羅第一樣提醒
[00:16:59.000 --> 00:17:01.000]  昔日的以佛所教會的
[00:17:01.000 --> 00:17:02.000]  我相信今天
[00:17:02.000 --> 00:17:05.000]  同樣的都帶來給我們提醒
[00:17:05.000 --> 00:17:08.000]  第二方面
[00:17:08.000 --> 00:17:12.000]  保羅在經文的第二到第六節裡面
[00:17:12.000 --> 00:17:13.000]  他講到
[00:17:13.000 --> 00:17:16.000]  這群信仰群體裡面的特徵
[00:17:16.000 --> 00:17:18.000]  在靈裡面合一
[00:17:18.000 --> 00:17:21.000]  在第四章第三節裡面
[00:17:21.000 --> 00:17:24.000]  用和平彼此聯絡
[00:17:24.000 --> 00:17:26.000]  竭力保守聖靈所賜
[00:17:26.000 --> 00:17:28.000]  合而為一的心
[00:17:28.000 --> 00:17:30.000]  其實在這一節的經文裡面
[00:17:30.000 --> 00:17:35.000]  沒有所賜的這個字的描述
[00:17:35.000 --> 00:17:40.000]  而在當中也都沒有特別說是聖靈
[00:17:40.000 --> 00:17:44.000]  當然在用字裡面是講這個靈字
[00:17:44.000 --> 00:17:46.000]  而我們就必然會去聯想
[00:17:46.000 --> 00:17:48.000]  是聖靈所給我們的
[00:17:48.000 --> 00:17:50.000]  所以在這一節的經文裡面
[00:17:50.000 --> 00:17:52.000]  其實所描述到就是說
[00:17:52.000 --> 00:17:54.000]  在和平的連結裡面
[00:17:54.000 --> 00:17:56.000]  要去竭力守護
[00:17:56.000 --> 00:17:58.000]  靈裡面的合一
[00:17:58.000 --> 00:18:02.000]  這裡面所提到的那個合一
[00:18:02.000 --> 00:18:05.000]  其實在新一輯的聖經裡面
[00:18:05.000 --> 00:18:06.000]  只是出現了兩次
[00:18:06.000 --> 00:18:09.000]  就是在這個以佛所書
[00:18:09.000 --> 00:18:12.000]  四章三節和十三節出現的
[00:18:13.000 --> 00:18:15.000]  而這兩節的經文裡面
[00:18:15.000 --> 00:18:17.000]  第十三節裡面
[00:18:17.000 --> 00:18:18.000]  就提到就是說
[00:18:18.000 --> 00:18:21.000]  直等到我們眾人在真道上同歸於一
[00:18:21.000 --> 00:18:23.000]  認識神的兒子
[00:18:23.000 --> 00:18:24.000]  得以長大成人
[00:18:24.000 --> 00:18:27.000]  滿有基督長成的新娘
[00:18:27.000 --> 00:18:29.000]  這個同歸於一
[00:18:29.000 --> 00:18:33.000]  就是那個合一的意思
[00:18:33.000 --> 00:18:39.000]  我們被呼籲出來
[00:18:39.000 --> 00:18:41.000]  成為新的社會
[00:18:41.000 --> 00:18:43.000]  一個新的群體
[00:18:43.000 --> 00:18:47.000]  神期望我們在這個群體裡面的關係
[00:18:47.000 --> 00:18:49.000]  是能夠合一的
[00:18:49.000 --> 00:18:52.000]  但如果從這個經文裡面
[00:18:52.000 --> 00:18:54.000]  當保羅要去勸勉他們的時候
[00:18:54.000 --> 00:18:57.000]  甚至在第三節的經文裡面
[00:18:57.000 --> 00:19:00.000]  所提到要竭力保守的時候
[00:19:00.000 --> 00:19:02.000]  換言之
[00:19:02.000 --> 00:19:04.000]  帶出的那個現況就是
[00:19:04.000 --> 00:19:06.000]  當時這群以佛所的頂子們
[00:19:06.000 --> 00:19:08.000]  他們的關係
[00:19:08.000 --> 00:19:12.000]  不能夠在神的靈裡面合一
[00:19:12.000 --> 00:19:14.000]  所以保羅就提醒他們
[00:19:14.000 --> 00:19:15.000]  要合一
[00:19:15.000 --> 00:19:18.000]  甚至是要去竭力的
[00:19:18.000 --> 00:19:22.000]  來守護靈裡面的那份合一
[00:19:22.000 --> 00:19:27.000]  這個竭力的保護
[00:19:27.000 --> 00:19:30.000]  從經文裡面我們會看到
[00:19:30.000 --> 00:19:34.000]  在第四、第五、第六節裡面
[00:19:34.000 --> 00:19:38.000]  他講到整個的合一
[00:19:38.000 --> 00:19:39.000]  靈裡面的合一
[00:19:39.000 --> 00:19:41.000]  是源於我們所相信的神
[00:19:41.000 --> 00:19:43.000]  其實祂是合一的
[00:19:43.000 --> 00:19:44.000]  我們所相信的神
[00:19:44.000 --> 00:19:46.000]  是一位三為一體的神
[00:19:46.000 --> 00:19:48.000]  所以他提到
[00:19:48.000 --> 00:19:49.000]  聖靈只有一位
[00:19:49.000 --> 00:19:52.000]  一主、一信、一浸、一神
[00:19:52.000 --> 00:19:54.000]  如果我們的合一
[00:19:54.000 --> 00:19:58.000]  不是源於我們神本身的合一的時候
[00:19:58.000 --> 00:20:01.000]  或者是三為一體的
[00:20:01.000 --> 00:20:04.000]  一、二、三、三、二、一的時候的話
[00:20:04.000 --> 00:20:06.000]  其實可能我們就不會懂得
[00:20:06.000 --> 00:20:09.000]  怎樣去彼此相合
[00:20:09.000 --> 00:20:14.000]  亦都好像經文裡面提到
[00:20:14.000 --> 00:20:16.000]  源於神的合一
[00:20:16.000 --> 00:20:18.000]  因為神是愛
[00:20:18.000 --> 00:20:21.000]  所以我們需要在愛裡面
[00:20:21.000 --> 00:20:23.000]  做一個具體的行動
[00:20:23.000 --> 00:20:26.000]  來將這份合一表現出來
[00:20:26.000 --> 00:20:28.000]  而在第二、第三節裡面
[00:20:28.000 --> 00:20:31.000]  他提到什麼的處境、什麼的狀況
[00:20:31.000 --> 00:20:33.000]  應該怎樣做
[00:20:33.000 --> 00:20:35.000]  帶來這份愛的合一
[00:20:35.000 --> 00:20:37.000]  他提到就是說
[00:20:37.000 --> 00:20:39.000]  要在待人處事上的
[00:20:39.000 --> 00:20:41.000]  謙虛、溫柔、忍耐
[00:20:41.000 --> 00:20:44.000]  和互相寬容
[00:20:44.000 --> 00:20:49.000]  剛才提到那七個工人
[00:20:49.000 --> 00:20:50.000]  輪流的分足
[00:20:50.000 --> 00:20:54.000]  帶來不公平的現象
[00:20:54.000 --> 00:20:56.000]  當他們見到
[00:20:56.000 --> 00:20:58.000]  之前每人輪流一天
[00:20:58.000 --> 00:21:02.000]  都不能夠帶來一個好的效果的時候
[00:21:02.000 --> 00:21:04.000]  他們就想想
[00:21:04.000 --> 00:21:06.000]  大家都信不過了
[00:21:06.000 --> 00:21:08.000]  都應該找個人來幫忙
[00:21:08.000 --> 00:21:11.000]  幫他們分就應該公道一點
[00:21:11.000 --> 00:21:14.000]  所以他請了一個
