
[00:00:00.000 --> 00:00:01.320]  丙姊妹早晨
[00:06:55.320 --> 00:06:57.000]  更加提到一件事情就是
[00:06:57.000 --> 00:06:59.960]  「神報仇的日子」
[00:06:59.960 --> 00:07:03.240]  「報仇的日子」補充了耶和華的恩憐
[00:07:03.240 --> 00:07:05.400]  一個很強烈的對比
[00:07:05.400 --> 00:07:10.200]  意思是上帝會更正那些不公義、濫權等等
[00:07:10.200 --> 00:07:12.680]  令到被罪的得到自由
[00:07:12.680 --> 00:07:15.400]  犯罪的得到懲罰
[00:07:15.400 --> 00:07:19.320]  然後「安慰一切悲哀的人」
[00:07:19.320 --> 00:07:21.320]  「安慰」這個信息
[00:07:21.320 --> 00:07:24.040]  由《爾賽亞書》第40章開始
[00:07:24.040 --> 00:07:27.160]  已經是一個很核心的字眼
[00:07:27.160 --> 00:07:29.080]  「安慰一切悲哀的人」
[00:07:29.080 --> 00:07:30.920]  在當時的處境
[00:07:30.920 --> 00:07:34.200]  是包括那些受苦、甚至死亡
[00:07:34.200 --> 00:07:39.480]  也都包括那些失去親人、田地或者財產的人
[00:07:39.480 --> 00:07:43.480]  這種的盼望在我們今天周圍都是
[00:07:43.480 --> 00:07:46.120]  戰爭和混亂的情況底下
[00:07:46.120 --> 00:07:48.120]  更加顯得重要
[00:07:48.120 --> 00:07:51.080]  作為基督徒我們有時候想起喜樂
[00:07:51.080 --> 00:07:53.720]  我們就很快會想到結果
[00:07:53.720 --> 00:07:59.240]  我們很想去到耶和華一年月月的日子
[00:07:59.240 --> 00:08:00.840]  我們充滿快樂
[00:08:00.840 --> 00:08:04.920]  但是原來上帝在祂永恆的計劃當中
[00:08:04.920 --> 00:08:08.200]  人會是經歷這一段的日子
[00:08:08.200 --> 00:08:12.120]  就是我們可以在上帝的創造裏面
[00:08:12.120 --> 00:08:14.280]  很自由地去生活
[00:08:14.280 --> 00:08:19.720]  但人卻是在當中經歷很多的困難、傷害
[00:08:19.720 --> 00:08:23.800]  因為我們都落入一個罪的當中
[00:08:23.800 --> 00:08:25.320]  離開了上帝
[00:08:25.320 --> 00:08:28.920]  但是耶和華的一年是將會來到的
[00:08:28.920 --> 00:08:30.760]  到了第三節
[00:08:30.760 --> 00:08:35.720]  我們就發現那裡不單止有改變和安慰
[00:08:35.720 --> 00:08:40.280]  而且這位使者更加有權柄去建立公義
[00:08:40.280 --> 00:08:42.680]  扭轉那些不對的東西
[00:08:42.680 --> 00:08:45.720]  像華觀給石安悲哀的人
[00:08:45.720 --> 00:08:47.720]  代替了灰塵
[00:08:47.720 --> 00:08:50.520]  喜樂遊代替了悲哀
[00:08:50.520 --> 00:08:54.680]  讚美衣代替了憂傷的靈
[00:08:54.680 --> 00:08:58.440]  這代表上帝所賜的新的慰份
[00:08:58.440 --> 00:09:01.720]  就是他們將會稱為公義書
[00:09:01.720 --> 00:09:06.200]  是按照耶和華上主的設計和工作
[00:09:06.200 --> 00:09:09.880]  去扭轉這些人的處境
[00:09:09.880 --> 00:09:12.280]  以卓書這裏的信息
[00:09:12.280 --> 00:09:17.400]  並不是對當時已經很有財有勢的人說的
[00:09:17.400 --> 00:09:19.640]  而是面向那些貧窮的
[00:09:19.640 --> 00:09:21.240]  被囚禁的
[00:09:21.240 --> 00:09:22.760]  破碎的
[00:09:22.760 --> 00:09:24.600]  悲哀的人去說
[00:09:24.600 --> 00:09:25.960]  當中的使者
[00:09:25.960 --> 00:09:28.600]  不是什麼強勢的君王領袖
[00:09:28.600 --> 00:09:31.560]  來做什麼人想像的大事
[00:09:31.560 --> 00:09:35.480]  而是要宣告一些很重要的事情
[00:09:35.480 --> 00:09:39.560]  他的信息是自由和安慰的信息
[00:09:39.560 --> 00:09:42.120]  他的說話是將負面的情況
[00:09:42.120 --> 00:09:44.200]  扭轉成為美好的事物
[00:09:44.200 --> 00:09:48.040]  所以這位講者說的是祝福的信息
[00:09:48.040 --> 00:09:52.680]  我們是不是都很期待這個時候來臨呢
[00:09:52.680 --> 00:09:55.240]  就在天父的設計當中
[00:09:55.240 --> 00:09:57.000]  這一切的起典
[00:09:57.000 --> 00:09:59.560]  就是主耶穌的降生
[00:09:59.560 --> 00:10:02.760]  是我們在這個張陵期
[00:10:02.760 --> 00:10:08.520]  帶著喜樂去迎接和紀念的這件事
[00:10:08.520 --> 00:10:13.400]  可能第一個經歷耶穌將要降生這種喜樂的人
[00:10:13.400 --> 00:10:15.320]  就是二千多年前
[00:10:15.320 --> 00:10:17.000]  是一個很平凡
[00:10:17.000 --> 00:10:19.800]  還沒結婚的年輕女孩
[00:10:19.800 --> 00:10:21.560]  話說有一天
[00:10:21.560 --> 00:10:23.320]  天使突然跟她說
[00:10:23.320 --> 00:10:24.760]  她要生一個兒子
[00:10:24.760 --> 00:10:26.200]  叫做耶穌
[00:10:26.200 --> 00:10:28.440]  這個女孩叫做瑪利亞
[00:10:28.440 --> 00:10:31.400]  聖經形容她是反覆思想
[00:10:31.400 --> 00:10:32.760]  想來想去
[00:10:32.760 --> 00:10:34.840]  都是不太明白的
[00:10:34.840 --> 00:10:37.640]  她就去找她的親戚伊利沙伯
[00:10:37.640 --> 00:10:41.720]  去那裡去引證天使所說的話
[00:10:41.720 --> 00:10:44.280]  後來瑪利亞就明白了
[00:10:44.280 --> 00:10:47.080]  她要迎接這位天使所說的
[00:10:47.080 --> 00:10:48.360]  神的兒子
[00:10:48.360 --> 00:10:51.480]  嬰孩耶穌來到世界
[00:10:51.480 --> 00:10:56.440]  不表示她會經歷很多很順利的情況
[00:10:56.440 --> 00:10:58.920]  她會面對很多的困難
[00:10:58.920 --> 00:11:02.520]  甚至她的兒子要被釘十字架
[00:11:02.520 --> 00:11:03.880]  其實那時候她不知道
[00:11:03.880 --> 00:11:07.080]  她只知道有一件很奇怪的事情
[00:11:07.080 --> 00:11:10.760]  要在她身上發生
[00:11:10.760 --> 00:11:14.760]  那時候她的心裡就得到很大的喜樂
[00:11:14.760 --> 00:11:16.840]  和被祝福的感覺
[00:11:16.840 --> 00:11:18.440]  我們怎麼知道呢
[00:11:18.440 --> 00:11:22.120]  就是因為她心裡湧出了一首詩歌
[00:11:22.120 --> 00:11:26.200]  是記載在路加福音那裡的
[00:11:26.200 --> 00:11:29.160]  瑪利亞說我心尊主為大
[00:11:29.160 --> 00:11:32.040]  我凌以神奴的救主為樂
[00:11:32.040 --> 00:11:34.840]  因為祂顧念祂事內的卑微
[00:11:34.840 --> 00:11:39.320]  從今以後萬代都要稱我為有福
[00:11:39.320 --> 00:11:43.320]  那個有權能的為我成就了大事
[00:11:43.320 --> 00:11:45.320]  祂的命為聖
[00:11:45.320 --> 00:11:47.160]  祂憐憫敬畏祂的人
[00:11:47.160 --> 00:11:48.920]  直到世世代代
[00:11:48.920 --> 00:11:51.480]  祂用蚌臂施展大能
[00:11:51.480 --> 00:11:52.760]  那個狂妄的人
[00:11:52.760 --> 00:11:55.960]  只是心裡妄想就被祂趕散
[00:11:55.960 --> 00:11:57.880]  祂叫有權柄的失慰
[00:11:57.880 --> 00:11:59.720]  叫卑微的升高
[00:11:59.720 --> 00:12:01.880]  叫飢餓的得飽未食
[00:12:01.880 --> 00:12:04.520]  叫富足的空手回去
[00:12:04.520 --> 00:12:07.000]  祂輔助了祂的僕人以色列
[00:12:07.000 --> 00:12:10.120]  為要紀念阿伯拉罕和祂的後裔
[00:12:10.120 --> 00:12:12.200]  施憐憫直到永遠
[00:12:12.200 --> 00:12:16.440]  正義從前對我們列祖所說的話
[00:12:16.440 --> 00:12:20.360]  在這首被稱為尊主頌的詩裡面
[00:12:20.360 --> 00:12:24.120]  我們看到瑪利亞對於神的兒子耶穌
[00:12:24.120 --> 00:12:26.360]  張耀林道的回應
[00:12:26.360 --> 00:12:28.600]  祂的心裡湧出的思覺
[00:12:28.600 --> 00:12:30.920]  是充滿了喜樂
[00:12:30.920 --> 00:12:34.680]  祂說我凌以我的救主為樂
[00:12:34.680 --> 00:12:37.880]  為什麼祂會有這麼大的喜樂呢
[00:12:37.880 --> 00:12:40.200]  我想原因起碼有兩樣東西
[00:12:40.200 --> 00:12:42.600]  首先就是瑪利亞自己
[00:12:42.600 --> 00:12:45.560]  祂知道祂自己是被揀選
[00:12:45.560 --> 00:12:47.880]  被揀選是有福的
[00:12:47.880 --> 00:12:51.240]  上主是為祂成就大事
[00:12:51.240 --> 00:12:54.200]  所以祂心裡面充滿讚美
[00:12:54.200 --> 00:12:56.520]  然後更多的篇幅
[00:12:56.520 --> 00:12:59.880]  是講到上帝的大能和拯救
[00:12:59.880 --> 00:13:02.440]  就好像剛才二賽亞書說的
[00:13:02.440 --> 00:13:03.720]  很相似的
[00:13:03.720 --> 00:13:06.040]  就是上帝要扭轉一切
[00:13:06.040 --> 00:13:08.440]  祂要讓一切回歸美善
[00:13:08.440 --> 00:13:10.200]  狂傲的人被驅散
[00:13:10.200 --> 00:13:11.480]  有權柄的失慰
[00:13:11.480 --> 00:13:13.000]  卑賤的升高
[00:13:13.000 --> 00:13:14.920]  飢餓的得飽未食
[00:13:14.920 --> 00:13:17.800]  富足的空手回去
[00:13:17.800 --> 00:13:21.240]  瑪利亞從心底裡面湧出的喜樂
[00:13:21.240 --> 00:13:26.200]  是來自上主賜的福份和盼望
[00:13:26.200 --> 00:13:30.120]  我們的喜樂又是來自哪裡呢
[00:13:30.120 --> 00:13:31.320]  我就想
[00:13:31.320 --> 00:13:33.640]  香港人最快樂的
[00:13:33.640 --> 00:13:37.240]  可能就是可以放假去旅行
[00:13:37.240 --> 00:13:40.280]  除了那些所謂回日本
[00:13:40.280 --> 00:13:42.280]  回鄉下之外
[00:13:42.280 --> 00:13:45.160]  最近還流行北上消費
[00:13:45.160 --> 00:13:48.360]  賺完錢去旅行休息一下
[00:13:48.360 --> 00:13:51.080]  其實我想只要不是過分追求
[00:13:51.080 --> 00:13:52.680]  其實都不是錯的
[00:13:52.680 --> 00:13:55.560]  只不過消閒和物質
[00:13:55.560 --> 00:13:57.800]  可以給我們一時的快樂
[00:13:57.800 --> 00:13:59.640]  和透一口氣
[00:13:59.640 --> 00:14:01.320]  外在的東西
[00:14:01.320 --> 00:14:06.120]  不會給我們有長久和心底裡面湧出來的喜樂
[00:14:06.120 --> 00:14:07.960]  真正的粵語
[00:14:07.960 --> 00:14:10.680]  不是一種感覺那麼簡單
[00:14:10.680 --> 00:14:13.880]  或者香港人努力之後
[00:14:13.880 --> 00:14:15.880]  會考到高的分數
[00:14:15.880 --> 00:14:17.480]  會事業有成
[00:14:17.480 --> 00:14:19.320]  會可以貢獻社會
[00:14:19.320 --> 00:14:20.280]  幫到人
[00:14:20.280 --> 00:14:22.280]  甚至升職加薪
[00:14:22.280 --> 00:14:25.000]  我覺得只要不是過分追求
[00:14:25.000 --> 00:14:26.680]  其實都沒有錯的
[00:14:26.680 --> 00:14:28.440]  只不過這些東西
[00:14:28.440 --> 00:14:29.800]  也都會過去
[00:14:29.800 --> 00:14:32.200]  同樣是短暫
[00:14:32.200 --> 00:14:35.320]  我又想起我們那些新年願望
[00:14:35.320 --> 00:14:36.920]  想健健康康
[00:14:36.920 --> 00:14:38.920]  青春常駐
[00:14:38.920 --> 00:14:41.320]  我覺得只要不是過分追求
[00:14:41.320 --> 00:14:43.080]  其實都不是錯的
[00:14:43.080 --> 00:14:45.160]  只不過這些東西
[00:14:45.160 --> 00:14:47.800]  創造主給了我們
[00:14:47.800 --> 00:14:48.840]  很多時候
[00:14:48.840 --> 00:14:50.520]  我們是失去了才覺得的
[00:14:50.520 --> 00:14:52.200]  失去了健康才覺得
[00:14:52.200 --> 00:14:54.200]  失去了青春才覺得
[00:14:54.200 --> 00:14:55.800]  起初有的時候
[00:14:55.800 --> 00:14:58.840]  不會令人特別的快樂
[00:14:58.840 --> 00:15:01.400]  所以究竟什麼為之喜樂呢
[00:15:01.400 --> 00:15:03.400]  怎樣才是喜樂呢
[00:15:03.400 --> 00:15:06.040]  這是一個誰都想問的問題
[00:15:06.040 --> 00:15:09.080]  我覺得不只是基督徒會這樣問的
[00:15:09.080 --> 00:15:13.560]  話說有一個家裡很有錢的小孩
[00:15:13.560 --> 00:15:14.440]  有一天
[00:15:14.440 --> 00:15:18.120]  他爸爸帶了他去鄉村玩
[00:15:18.120 --> 00:15:20.520]  爸爸很想讓兒子知道
[00:15:20.520 --> 00:15:22.520]  窮人怎麼生活
[00:15:22.520 --> 00:15:26.200]  讓兒子明白自己多麼幸福快樂
[00:15:26.200 --> 00:15:31.000]  於是他們就去探了村裡的農民家庭
[00:15:31.000 --> 00:15:34.040]  然後在那裡還住了幾天
[00:15:34.040 --> 00:15:35.720]  會程的時候
[00:15:35.720 --> 00:15:37.720]  爸爸就問兒子
[00:15:37.720 --> 00:15:40.280]  你覺得這個旅程怎樣
[00:15:40.280 --> 00:15:41.400]  兒子說
[00:15:41.400 --> 00:15:43.880]  我覺得很好
[00:15:43.880 --> 00:15:44.920]  爸爸說
[00:15:44.920 --> 00:15:47.640]  你見不見那些窮人怎麼生活
[00:15:47.640 --> 00:15:50.120]  你住在那裡有什麼感受
[00:15:50.120 --> 00:15:52.600]  兒子說
[00:15:52.600 --> 00:15:55.880]  我們家裡就只有一隻狗
[00:15:55.880 --> 00:15:57.880]  他們有四隻
[00:15:57.880 --> 00:16:00.600]  我們花園有個小的泳池
[00:16:00.600 --> 00:16:03.560]  他們有一條很長的河
[00:16:03.560 --> 00:16:06.120]  我們家裡有些很貴的燈
[00:16:06.120 --> 00:16:09.640]  但是他們有整個天空的星星
[00:16:09.640 --> 00:16:11.480]  我們家的後院
[00:16:11.480 --> 00:16:13.240]  有個後院
[00:16:13.240 --> 00:16:15.080]  有個小小的花園
[00:16:15.080 --> 00:16:18.120]  他們就有整個後山
[00:16:18.120 --> 00:16:21.400]  我們其實只有一片很小的地
[00:16:21.400 --> 00:16:25.240]  但是他們的農田一望無際
[00:16:25.240 --> 00:16:28.360]  我們要用錢去買食物
[00:16:28.360 --> 00:16:30.760]  他們自己種就可以了
[00:16:30.760 --> 00:16:34.200]  我們家裡周圍都有很高的牆
[00:16:34.200 --> 00:16:36.520]  那些圍牆去保護我們
[00:16:36.520 --> 00:16:38.040]  他們就不用了
[00:16:38.040 --> 00:16:39.800]  因為他們周圍的朋友
[00:16:39.800 --> 00:16:42.760]  是會彼此幫助的
[00:16:42.760 --> 00:16:44.760]  爸爸聽到呆了
[00:16:44.760 --> 00:16:46.360]  不懂得反應
[00:16:46.360 --> 00:16:48.200]  然後兒子還多加一句
[00:16:48.200 --> 00:16:48.680]  他說
[00:16:48.680 --> 00:16:50.200]  謝謝你爸爸
[00:16:50.200 --> 00:16:55.080]  讓我知道其實我們有多貧窮
[00:16:55.080 --> 00:17:00.680]  這故事講的是真正的富有和快樂
[00:17:00.680 --> 00:17:04.440]  並不是由外在物質來計算
[00:17:04.440 --> 00:17:08.360]  很多東西比物質更加有價值
[00:17:08.360 --> 00:17:12.440]  正當我寫這篇講章的時候
[00:17:12.440 --> 00:17:15.800]  有一位神學院的舊同學找我
[00:17:15.800 --> 00:17:18.520]  他是另一間教會的堂主
[00:17:18.520 --> 00:17:20.760]  原來他有個會友
[00:17:20.760 --> 00:17:24.600]  他家裡的祖母是回堅浸聚會的
[00:17:24.600 --> 00:17:27.000]  但是一直都沒有信主
[00:17:27.000 --> 00:17:30.680]  於是我們的童工就找了一天
[00:17:30.680 --> 00:17:33.880]  特別找時間去探望這位祖母
[00:17:33.880 --> 00:17:35.320]  誰知道去到
[00:17:35.320 --> 00:17:36.920]  還沒有講福音
[00:17:36.920 --> 00:17:38.040]  祖母就說
[00:17:38.040 --> 00:17:39.800]  她想信耶穌
[00:17:39.800 --> 00:17:43.400]  童工還怕祖母不知道自己信什麼
[00:17:43.400 --> 00:17:44.600]  多問幾次
[00:17:44.600 --> 00:17:46.200]  她也說信
[00:17:46.200 --> 00:17:47.960]  我收到童工的信息
[00:17:47.960 --> 00:17:50.360]  其實我也不認識這位祖母
[00:17:50.360 --> 00:17:54.440]  我心裡有一份發自內心的喜樂
[00:17:54.440 --> 00:17:56.440]  你說是一種感覺嗎
[00:17:56.440 --> 00:17:58.200]  又不單只是這樣
[00:17:58.200 --> 00:18:01.000]  但是就好像不止感覺
[00:18:01.000 --> 00:18:04.200]  那麼簡簡單單的開心
[00:18:04.200 --> 00:18:07.080]  我想起《路加福音》記載耶穌說
[00:18:07.080 --> 00:18:08.520]  我告訴你們
[00:18:08.520 --> 00:18:10.200]  一個罪人悔改
[00:18:10.200 --> 00:18:12.280]  在神的使者面前
[00:18:12.280 --> 00:18:15.720]  也是這樣為他歡喜
[00:18:15.720 --> 00:18:17.880]  我猜在座不少人
[00:18:17.880 --> 00:18:21.960]  你也試過見證其他人去信主
[00:18:21.960 --> 00:18:23.400]  你也不多不少
[00:18:23.400 --> 00:18:24.920]  你也經歷過這一種
[00:18:24.920 --> 00:18:28.520]  從心底裡你要湧現的喜樂
[00:18:28.520 --> 00:18:31.080]  就是主耶穌活著
[00:18:31.080 --> 00:18:33.400]  人得到救恩
[00:18:33.400 --> 00:18:37.000]  就是這一種面向基督來臨
[00:18:37.000 --> 00:18:41.000]  要賜人生命的喜樂
[00:18:41.000 --> 00:18:42.600]  當我們成為基督徒
[00:18:42.600 --> 00:18:45.400]  我們擁抱天國價值觀的時候
[00:18:45.400 --> 00:18:50.040]  我們的視覺被上帝的話去修正
[00:18:50.040 --> 00:18:54.680]  我們發現喜樂那種開心不是外在的
[00:18:54.680 --> 00:18:56.680]  而是在我們的生命裡面
[00:18:56.680 --> 00:19:01.080]  而且是來自創造主他很豐厚的賜福
[00:19:01.080 --> 00:19:03.080]  是關乎內在生命
