
[00:00:00.000 --> 00:00:02.500]  不知大家剛才聽到這兩段的經文
[00:01:39.000 --> 00:01:43.000]  所有這個110次的使用裏面呢
[00:01:43.000 --> 00:01:46.000]  所有這個110次的使用裏呢
[00:01:46.000 --> 00:01:52.000]  這個詞呢都形容了由疾病危險或者魔鬼或者罪惡中拯救出來
[00:01:52.000 --> 00:01:57.000]  那麼這個詞呢是用來形容從疾病危險魔鬼和罪惡中拯救出來
[00:01:57.000 --> 00:02:00.000]  而這個詞呢就從來沒有被翻譯為救恩的
[00:02:00.000 --> 00:02:03.000]  這個詞呢從來沒有被翻譯為救恩
[00:02:03.000 --> 00:02:06.000]  好了如果我們看這個《肥臘弊書》的二章十二節
[00:02:06.000 --> 00:02:08.000]  那麼我們看《非利主書》二章十二節
[00:02:08.000 --> 00:02:10.000]  本來這個講話造成你們不救的功夫裏面
[00:02:10.000 --> 00:02:13.000]  這個不救這個字呢是soteria
[00:02:13.000 --> 00:02:16.000]  那麼這裏保羅說做成你們得救的功夫
[00:02:16.000 --> 00:02:18.000]  這個詞得救呢是soteria
[00:02:18.000 --> 00:02:24.000]  這個詞呢就是我們英文的saviour或者是salvation那個字根來的
[00:02:24.000 --> 00:02:26.000]  希臘文的字根來的
[00:02:26.000 --> 00:02:31.000]  那麼這個詞呢就是英文裏的saviour或者是salvation這個詞的字根來的
[00:02:31.000 --> 00:02:34.000]  那這個詞呢在新約就出現了四十五次
[00:02:34.000 --> 00:02:37.000]  那麼這個詞呢就在新約裏出現了四十五次
[00:02:37.000 --> 00:02:42.000]  大部份的時間呢都是指到尼塞亞或者是主耶穌基督的救恩
[00:02:42.000 --> 00:02:47.000]  大部份呢這個詞是以賽亞或耶穌基督的這個救恩
[00:02:47.000 --> 00:02:51.000]  在四十五次裏面有十六次呢直接是翻譯為救恩
[00:02:51.000 --> 00:02:55.000]  那麼這四十五次中的十六次呢是直接翻譯為救恩
[00:02:55.000 --> 00:03:00.000]  所以我們可以從新約作者怎樣用這兩個字呢大概可以有這樣的結論
[00:03:00.000 --> 00:03:05.000]  那麼我們可以看從新約作者裏怎麼樣用這兩個詞呢有大概的結論
[00:03:05.000 --> 00:03:12.000]  在這個已不所知當我們說得救是本乎恩
[00:03:12.000 --> 00:03:16.000]  在已不所知他說你們得救是本乎恩
[00:03:16.000 --> 00:03:20.000]  就是指到我們因信心而從罪裏面得到拯救
[00:03:20.000 --> 00:03:23.000]  就是指我們因信心從罪裏得救
[00:03:23.000 --> 00:03:26.000]  他就是說我們基督教經常說的因信清義
[00:03:26.000 --> 00:03:28.000]  就是我們基督教所說的因信清義
[00:03:28.000 --> 00:03:32.000]  而當保羅說你們我們要做我們得救的功夫
[00:03:32.000 --> 00:03:35.000]  那麼保羅說做你們得救的功夫
[00:03:35.000 --> 00:03:38.000]  就是指到我們在主耶穌基督裏面的救恩
[00:03:38.000 --> 00:03:41.000]  那麼是指我們在耶穌基督裏的救恩
[00:03:41.000 --> 00:03:44.000]  大家聽到這裏的時候會不會有一點很混亂
[00:03:44.000 --> 00:03:46.000]  那麼因信清義不是等於基督的救恩嗎
[00:03:46.000 --> 00:03:49.000]  聽到這裏大家是不是覺得有點混亂
[00:03:49.000 --> 00:03:51.000]  因信清義不就是基督的救恩嗎
[00:03:51.000 --> 00:03:52.000]  是還是不是
[00:03:52.000 --> 00:03:53.000]  是嗎
[00:03:53.000 --> 00:03:56.000]  我們不可以說絕對是也不可以說絕對不是
[00:03:56.000 --> 00:03:59.000]  我們不可以說絕對是或絕對不是
[00:03:59.000 --> 00:04:01.000]  因信清義是基督救恩的第一步
[00:04:01.000 --> 00:04:05.000]  因為因信清義是基督救恩的第一步
[00:04:05.000 --> 00:04:07.000]  大概不是基督救恩的全部
[00:04:07.000 --> 00:04:09.000]  但不是基督救恩的全部
[00:04:09.000 --> 00:04:12.000]  不知道大家有沒有聽過一些人這樣說
[00:04:12.000 --> 00:04:14.000]  不知道大家有沒有聽過這樣的說法
[00:04:14.000 --> 00:04:17.000]  我信耶穌不是很大要求
[00:04:17.000 --> 00:04:19.000]  我信耶穌沒有很大的要求
[00:04:19.000 --> 00:04:20.000]  上到天堂就可以了
[00:04:20.000 --> 00:04:22.000]  我上到天堂就好了
[00:04:22.000 --> 00:04:23.000]  我一點都不貪心
[00:04:23.000 --> 00:04:26.000]  我不需要得什麼賞賜
[00:04:26.000 --> 00:04:27.000]  我一點都不貪心
[00:04:27.000 --> 00:04:29.000]  我不是需要更多的賞賜
[00:04:29.000 --> 00:04:30.000]  大家有這樣的想法的時候
[00:04:30.000 --> 00:04:32.000]  大家聽到這種想法的時候
[00:04:32.000 --> 00:04:37.000]  你不能夠完全明白到救恩的整全意義
[00:04:37.000 --> 00:04:41.000]  你沒有明白救恩的準確意義
[00:04:41.000 --> 00:04:43.000]  有一個人用一個很簡單的說話
[00:04:43.000 --> 00:04:47.000]  去表達了一個比較全面的救恩觀
[00:04:47.000 --> 00:04:49.000]  有一個比較簡單的說法
[00:04:49.000 --> 00:04:51.000]  來表示救恩的全部意義
[00:04:51.000 --> 00:04:53.000]  他說我們已經被拯救
[00:04:53.000 --> 00:04:55.000]  我們正在被拯救
[00:04:55.000 --> 00:04:58.000]  我們將會被拯救
[00:04:58.000 --> 00:05:00.000]  這個比較簡單的說法是
[00:05:00.000 --> 00:05:01.000]  我們已被拯救
[00:05:01.000 --> 00:05:03.000]  我們正被拯救
[00:05:03.000 --> 00:05:05.000]  我們將被拯救
[00:05:05.000 --> 00:05:06.000]  表達了三種的時態
[00:05:06.000 --> 00:05:07.000]  一個是過去
[00:05:07.000 --> 00:05:08.000]  一個是現在
[00:05:08.000 --> 00:05:09.000]  一個是將來
[00:05:09.000 --> 00:05:11.000]  表達了三種時態
[00:05:11.000 --> 00:05:12.000]  過去、現在和將來
[00:05:12.000 --> 00:05:13.000]  在神學裏面
[00:05:13.000 --> 00:05:17.000]  我們叫這三種的不同時態的救恩為
[00:05:17.000 --> 00:05:19.000]  稱義、承聖和得榮耀
[00:05:19.000 --> 00:05:22.000]  在神學裏我們將之稱為
[00:05:22.000 --> 00:05:25.000]  稱義、承聖、得榮耀
[00:05:25.000 --> 00:05:26.000]  雖然在救恩裏面
[00:05:26.000 --> 00:05:28.000]  也有其他林林總總不同的觀念
[00:05:28.000 --> 00:05:31.000]  可能在神學的觀念裏
[00:05:31.000 --> 00:05:33.000]  有各種不同的觀念
[00:05:33.000 --> 00:05:37.000]  但今天我們只是講這三種的救恩的觀念
[00:05:37.000 --> 00:05:40.000]  但今天我們只是講這三種的救恩的觀念
[00:05:40.000 --> 00:05:41.000]  因為這三個觀念
[00:05:41.000 --> 00:05:45.000]  讓我們可以比較具體全面的來理解救恩
[00:05:45.000 --> 00:05:47.000]  因為這三個概念
[00:05:47.000 --> 00:05:49.000]  能夠讓我們比較全面的理解救恩
[00:05:49.000 --> 00:05:52.000]  我們首先看第一個就是稱義
[00:05:52.000 --> 00:05:54.000]  我們先看第一個稱義
[00:05:54.000 --> 00:05:59.000]  剛才我們講到恩、信、稱義是屬於過去式的時態
[00:05:59.000 --> 00:06:02.000]  剛才我們講到恩、信、稱義是屬於過去的時態
[00:06:02.000 --> 00:06:04.000]  主耶穌曾經這樣講過
[00:06:04.000 --> 00:06:05.000]  主耶穌曾經這樣說
[00:06:05.000 --> 00:06:09.000]  祂說如果誰信我的就有永生
[00:06:09.000 --> 00:06:11.000]  祂說哪個信我的就有永生
[00:06:11.000 --> 00:06:15.000]  就不至定罪已經出死入生了
[00:06:15.000 --> 00:06:18.000]  就不至於定罪是已經出死入生了
[00:06:18.000 --> 00:06:21.000]  就是說當我們真心地相信耶穌的時候
[00:06:21.000 --> 00:06:24.000]  就是說當我們真心相信耶穌的時候
[00:06:24.000 --> 00:06:26.000]  我們就在那一刻得到永生
[00:06:26.000 --> 00:06:27.000]  我們就有永生
[00:06:27.000 --> 00:06:30.000]  就已經從死裏面進入永恆的生命
[00:06:30.000 --> 00:06:33.000]  我們就已經從死裏進入永恆的生命
[00:06:33.000 --> 00:06:35.000]  這個已經是一個過去式的時態
[00:06:35.000 --> 00:06:37.000]  所謂這是一個過去的時態
[00:06:37.000 --> 00:06:40.000]  所以不需要等到我們要受洗或者加入教會
[00:06:40.000 --> 00:06:43.000]  或者做到怎樣的完全我們才得救
[00:06:43.000 --> 00:06:45.000]  所以不是說我們要做什麼事
[00:06:45.000 --> 00:06:48.000]  或者是要成為什麼才能得救
[00:06:48.000 --> 00:06:50.000]  因為這個完全是信心
[00:06:50.000 --> 00:06:52.000]  是不是神的恩典
[00:06:52.000 --> 00:06:55.000]  因為這完全是因為信心是神的恩典
[00:06:55.000 --> 00:06:58.000]  所以當保羅說我們得救本乎因恩著信
[00:06:58.000 --> 00:07:02.000]  就是講到這個恩、信、稱義的道理
[00:07:02.000 --> 00:07:05.000]  所以保羅說的得救是本乎恩
[00:07:05.000 --> 00:07:08.000]  恩著信就是說這個觀點
[00:07:08.000 --> 00:07:10.000]  所以我們信耶穌得永生
[00:07:10.000 --> 00:07:12.000]  不是因為我們做得多好
[00:07:12.000 --> 00:07:14.000]  而是因為神的恩典和我們的信心
[00:07:14.000 --> 00:07:19.000]  所以我們保羅說我們
[00:07:19.000 --> 00:07:21.000]  恩、信、稱義
[00:07:21.000 --> 00:07:23.000]  並不是出於行為
[00:07:23.000 --> 00:07:26.000]  稱義這個字是一個法律的用語
[00:07:26.000 --> 00:07:28.000]  法庭的用語
[00:07:28.000 --> 00:07:30.000]  稱義也是一個法庭的用語
[00:07:30.000 --> 00:07:33.000]  就說當一個犯人在法官面前
[00:07:33.000 --> 00:07:37.000]  被宣告說這個人是無罪
[00:07:37.000 --> 00:07:44.000]  就是說這個犯人在法庭面前宣告是罪人
[00:07:44.000 --> 00:07:47.000]  對基督徒來說這個宣告是相當重要的
[00:07:47.000 --> 00:07:50.000]  對基督徒來說這個宣告是非常重要的
[00:07:50.000 --> 00:07:51.000]  因為我們去到神面前
[00:07:51.000 --> 00:07:52.000]  神說我們無罪的時候
[00:07:52.000 --> 00:07:54.000]  就是決定了我們永恆的去向
[00:07:54.000 --> 00:07:56.000]  因為我們在神面前
[00:07:56.000 --> 00:07:58.000]  神決定我們無罪的時候
[00:07:58.000 --> 00:07:59.000]  就決定我們的去向
[00:07:59.000 --> 00:08:01.000]  在神面前的終極的有罪還是無罪
[00:08:01.000 --> 00:08:04.000]  決定我們永恆在天堂還是地獄
[00:08:04.000 --> 00:08:06.000]  在神面前的這個決定
[00:08:06.000 --> 00:08:08.000]  是決定我們將來是去天堂還是地獄
[00:08:08.000 --> 00:08:11.000]  我們大部分基督徒都很熟悉這個道理
[00:08:11.000 --> 00:08:13.000]  我們大部分基督徒都很熟悉這個道理
[00:08:13.000 --> 00:08:15.000]  不過很多基督徒就錯誤地認為
[00:08:15.000 --> 00:08:18.000]  恩、信、稱義就是整個救恩的全部
[00:08:18.000 --> 00:08:20.000]  但是很多基督徒很錯誤地認為
[00:08:20.000 --> 00:08:23.000]  恩、信、稱義就是所有的救恩
[00:08:23.000 --> 00:08:25.000]  所以他們信了耶穌之後就停在那裡
[00:08:25.000 --> 00:08:28.000]  所以我們信了耶穌之後就停留在這個地步
[00:08:28.000 --> 00:08:30.000]  更加慘的就是他們覺得
[00:08:30.000 --> 00:08:32.000]  我已經拿到天堂的入場券了
[00:08:32.000 --> 00:08:34.000]  更慘的就是很多人覺得
[00:08:34.000 --> 00:08:36.000]  我們已經拿到去天堂的入場券了
[00:08:36.000 --> 00:08:38.000]  可以繼續我們平常的生活
[00:08:38.000 --> 00:08:41.000]  等到我們離開世界的時候就可以入天堂
[00:08:41.000 --> 00:08:43.000]  可以放棄我們平時的生活
[00:08:43.000 --> 00:08:45.000]  等到我們離開世界的時候就可以進入天堂
[00:08:45.000 --> 00:08:47.000]  這個是錯誤的看法
[00:08:47.000 --> 00:08:48.000]  這是錯誤的看法
[00:08:48.000 --> 00:08:50.000]  今天其實很多基督徒
[00:08:50.000 --> 00:08:52.000]  也許在他們的工作場合裡面
[00:08:52.000 --> 00:08:53.000]  不敢認自己是基督徒
[00:08:53.000 --> 00:08:56.000]  現在很多基督徒在工作場合裡
[00:08:56.000 --> 00:08:57.000]  不敢承認自己是基督徒
[00:08:57.000 --> 00:08:59.000]  因為認了你是基督徒之後
[00:08:59.000 --> 00:09:01.000]  很多人對你有很多的期望
[00:09:01.000 --> 00:09:05.000]  因為如果你承認自己是基督徒之後會怎樣呢
[00:09:05.000 --> 00:09:07.000]  很多人對你有很多的期望
[00:09:07.000 --> 00:09:09.000]  不要說認自己是基督徒
[00:09:09.000 --> 00:09:11.000]  更加讓人害怕的就是說自己是一個聖徒
[00:09:11.000 --> 00:09:14.000]  不僅僅是說自己是基督徒
[00:09:14.000 --> 00:09:17.000]  更加令人擔心的就是說自己是一個聖徒
[00:09:17.000 --> 00:09:19.000]  無論我們是否覺得自己是一個聖徒
[00:09:19.000 --> 00:09:20.000]  但是聖經告訴我們
[00:09:20.000 --> 00:09:23.000]  當我們信耶穌之後我們就是一個聖徒
[00:09:23.000 --> 00:09:25.000]  不管我們自己是不是覺得自己是聖徒
[00:09:25.000 --> 00:09:27.000]  但是聖經告訴我們
[00:09:27.000 --> 00:09:29.000]  我們信了耶穌之後我們就是聖徒
[00:09:29.000 --> 00:09:31.000]  學者就界定了
[00:09:31.000 --> 00:09:36.000]  成性有三個不同的向度
[00:09:36.000 --> 00:09:40.000]  那麼學者就是把這個成性
[00:09:40.000 --> 00:09:44.000]  就是確定為三個不同的程度
[00:09:44.000 --> 00:09:46.000]  第一個在位置上面的成性
[00:09:46.000 --> 00:09:47.000]  第一是位置上的成性
[00:09:47.000 --> 00:09:49.000]  第二個在進程當中的成性
[00:09:49.000 --> 00:09:51.000]  第二是進程中的成性
[00:09:51.000 --> 00:09:56.000]  第三是在末後的時候一個具體實現的成性
[00:09:56.000 --> 00:09:59.000]  第三就是在末時具體實現的成性
[00:09:59.000 --> 00:10:02.000]  剛才我們說過當我們真心信耶穌之後
[00:10:02.000 --> 00:10:04.000]  剛才我們說過當我們真正相信耶穌之後
[00:10:04.000 --> 00:10:06.000]  我們被稱為義
[00:10:06.000 --> 00:10:07.000]  我們被稱為義
[00:10:07.000 --> 00:10:09.000]  馬上離開死亡進入永生
[00:10:09.000 --> 00:10:11.000]  馬上離開死亡進入永生
[00:10:11.000 --> 00:10:14.000]  這個是一個一次過的神恩典的行動
[00:10:14.000 --> 00:10:16.000]  這是一個一次過的神的恩典
[00:10:16.000 --> 00:10:18.000]  我們就是在那一刻裡面
[00:10:18.000 --> 00:10:20.000]  在罪惡的枷鎖裡面被釋放出來
[00:10:20.000 --> 00:10:22.000]  我們就是在罪惡的枷鎖裡面被釋放出來
[00:10:22.000 --> 00:10:24.000]  從那一刻開始我們不再是罪的奴僕
[00:10:24.000 --> 00:10:25.000]  從那一刻開始我們不再是罪的奴僕
[00:10:25.000 --> 00:10:27.000]  從那一刻開始我們不再是罪的奴僕
[00:10:27.000 --> 00:10:30.000]  從那一刻開始我們聖靈在基督裡面得到真正的自由
[00:10:30.000 --> 00:10:33.000]  從那一刻開始我們從聖靈裡得到真正的自由
[00:10:33.000 --> 00:10:37.000]  也是從那一刻開始我們成為聖徒成為神的兒女
[00:10:37.000 --> 00:10:39.000]  也是從那一刻開始我們成為聖徒成為神的兒女
[00:10:39.000 --> 00:10:40.000]  也是從那一刻開始我們成為聖徒成為神的兒女
[00:10:40.000 --> 00:10:44.000]  所以在位置上面忠義我們沒有做到一百分
[00:10:44.000 --> 00:10:48.000]  所以不是我們在行為上做到一百分
[00:10:48.000 --> 00:10:51.000]  但是由於神救贖的恩典
[00:10:51.000 --> 00:10:53.000]  但是由於神救贖的恩典
[00:10:53.000 --> 00:10:55.000]  我們都被稱為聖徒
[00:10:55.000 --> 00:10:57.000]  我們都被稱為聖徒
[00:10:57.000 --> 00:10:59.000]  這個是位置上面我們成聖的意思
[00:10:59.000 --> 00:11:00.000]  這個是位置上面我們成聖的意思
[00:11:00.000 --> 00:11:05.000]  這個是位置上面我們成聖的意思
[00:11:05.000 --> 00:11:07.000]  如果我們看哥倫多前書我們看到
[00:11:07.000 --> 00:11:09.000]  哥倫多講教會問題多到不得了
[00:11:09.000 --> 00:11:11.000]  所以我們看哥倫多前書的時候知道
[00:11:11.000 --> 00:11:13.000]  哥倫多教會有很多的問題
[00:11:13.000 --> 00:11:18.000]  但是奇怪的是保羅仍然稱這些充滿問題的信徒為聖徒
[00:11:18.000 --> 00:11:23.000]  保羅仍然將這些充滿問題的信徒稱為聖徒
[00:11:23.000 --> 00:11:27.000]  所以大家要明白我們在神的眼中是完美
[00:11:27.000 --> 00:11:31.000]  所以大家要明白我們在神的眼中是完美
[00:11:31.000 --> 00:11:33.000]  不是因為我們做得完美
[00:11:33.000 --> 00:11:35.000]  不是因為我們做得完美
[00:11:35.000 --> 00:11:37.000]  而是因為神的恩典
[00:11:37.000 --> 00:11:38.000]  而是因為神的恩典
[00:11:38.000 --> 00:11:39.000]  或者你會這樣問
[00:11:39.000 --> 00:11:41.000]  所以這裡我想問一下大家
[00:11:41.000 --> 00:11:44.000]  是不是真的我們行為差到不得了
[00:11:44.000 --> 00:11:45.000]  我們都是聖徒
[00:11:45.000 --> 00:11:47.000]  是不是因為我們行為差到不得了
[00:11:47.000 --> 00:11:48.000]  都可以稱為聖徒呢
[00:11:48.000 --> 00:11:49.000]  這個是聖經的教導
[00:11:49.000 --> 00:11:51.000]  這個是聖經的教導
[00:11:51.000 --> 00:11:52.000]  但是保羅也提醒我們
[00:11:52.000 --> 00:11:54.000]  但是保羅也提醒我們
[00:11:54.000 --> 00:11:57.000]  不要因為這個緣故我們可以亂放蕩
[00:11:57.000 --> 00:11:59.000]  過一些不敬虔的生活
[00:11:59.000 --> 00:12:02.000]  不是說因為這樣我們就可以淫亂放蕩
[00:12:02.000 --> 00:12:04.000]  做不慎劫的生活
[00:12:04.000 --> 00:12:06.000]  在加拿大書保羅提醒我們
[00:12:06.000 --> 00:12:10.000]  不要將自己的行為當作放縱情慾的機會
[00:12:10.000 --> 00:12:12.000]  在加拿大書保羅提醒我們
[00:12:12.000 --> 00:12:15.000]  不要將自己的行為當作放縱情慾的機會
[00:12:15.000 --> 00:12:19.000]  我們行事為人需要與蒙召的恩相稱
[00:12:19.000 --> 00:12:22.000]  我們行事為人需要與門召的恩相稱
[00:12:22.000 --> 00:12:25.000]  所以我就想如果我是哥倫多前書記的信徒
[00:12:25.000 --> 00:12:27.000]  哥倫多教會的信徒的話
[00:12:27.000 --> 00:12:30.000]  所以我相信如果我們是哥倫多教會的信徒的話
[00:12:30.000 --> 00:12:32.000]  我大概都會覺得
[00:12:32.000 --> 00:12:35.000]  我的行為一點都不像信徒
[00:12:35.000 --> 00:12:38.000]  我可能覺得我自己的行為一點都不像信徒
[00:12:38.000 --> 00:12:41.000]  所以我們要明白我們一定要繼續不斷追求
[00:12:41.000 --> 00:12:44.000]  所以我們要明白我們要不斷地追求
[00:12:44.000 --> 00:12:48.000]  可以這樣說我們整個人生的旅程就是一個誠信的旅程
[00:12:48.000 --> 00:12:51.000]  我們整個人生的旅程就是一個誠信的旅程
[00:12:51.000 --> 00:12:53.000]  這個就是第二種類的
[00:12:53.000 --> 00:12:55.000]  就是在進程中的誠信
[00:12:55.000 --> 00:12:57.000]  這就是第二種在進程中的誠信
[00:12:57.000 --> 00:12:59.000]  我不知道大家怎樣理解誠信
[00:12:59.000 --> 00:13:01.000]  我不知道大家怎樣理解誠信
[00:13:01.000 --> 00:13:05.000]  也許很多人都覺得誠信就要做到一個道德完美的人
[00:13:05.000 --> 00:13:08.000]  也許很多人都覺得誠信就要做到一個道德完美的人
[00:13:08.000 --> 00:13:10.000]  這個理解未必是完全錯的
[00:13:10.000 --> 00:13:12.000]  這個理解也並不是完全錯的
[00:13:12.000 --> 00:13:16.000]  但我始終覺得不能夠準確和全面地去理解誠信的意義
[00:13:16.000 --> 00:13:20.000]  但我始終覺得這不能準確地全面地解釋誠信的意義
[00:13:20.000 --> 00:13:22.000]  我們一起看幾節經文
[00:13:22.000 --> 00:13:24.000]  我們一起看幾節經文
[00:13:24.000 --> 00:13:25.000]  看這個羅馬書
[00:13:25.000 --> 00:13:26.000]  羅馬書
[00:13:26.000 --> 00:13:30.000]  保羅也是勸勉信徒要效法耶穌基督
[00:13:30.000 --> 00:13:33.000]  保羅有勸勉信徒們要效法耶穌基督
[00:13:33.000 --> 00:13:35.000]  我們要學習耶穌基督
[00:13:35.000 --> 00:13:37.000]  來將榮耀歸給天父上帝
[00:13:37.000 --> 00:13:39.000]  我們要學習耶穌基督
[00:13:39.000 --> 00:13:41.000]  將榮耀歸給天父上帝
[00:13:41.000 --> 00:13:43.000]  可以這樣更加準確地去講
[00:13:43.000 --> 00:13:44.000]  所以更加準確地講
[00:13:44.000 --> 00:13:47.000]  誠信不是要做一個道德的完美人
[00:13:47.000 --> 00:13:49.000]  誠信不是說做一個道德完美的人
[00:13:49.000 --> 00:13:51.000]  而是要不斷追求、不斷成長
[00:13:51.000 --> 00:13:53.000]  以致我們更像基督
[00:13:53.000 --> 00:13:56.000]  是,是我們不斷學習、不斷成長
[00:13:56.000 --> 00:13:58.000]  更加像耶穌
[00:13:58.000 --> 00:14:00.000]  在以弗多斯,保羅也這樣講
[00:14:00.000 --> 00:14:02.000]  在以弗多斯,保羅也這樣說
[00:14:02.000 --> 00:14:04.000]  我們就是主耶穌基督的工作
[00:14:04.000 --> 00:14:06.000]  我們就是主耶穌基督的工作
[00:14:06.000 --> 00:14:09.000]  要我們在主耶穌基督裡面被造成
[00:14:09.000 --> 00:14:11.000]  在耶穌基督裡面被造成
[00:14:11.000 --> 00:14:13.000]  為了要我們行善
[00:14:13.000 --> 00:14:15.000]  為了要我們行善
[00:14:15.000 --> 00:14:17.000]  換言之我們信了耶穌之後
[00:14:17.000 --> 00:14:19.000]  什麼都不用做,等上天堂
[00:14:19.000 --> 00:14:21.000]  不是說我們信了耶穌之後
[00:14:21.000 --> 00:14:23.000]  什麼都不用做就可以進入天堂
[00:14:23.000 --> 00:14:24.000]  保羅提醒我們
[00:14:24.000 --> 00:14:28.000]  我們神是有預備了一些工作要我們做
[00:14:28.000 --> 00:14:32.000]  我們是因為神為我們預備了一些工作叫我們做
[00:14:32.000 --> 00:14:36.000]  不過留意,雖然這裡用的說話是行善
[00:14:36.000 --> 00:14:39.000]  請留意,這裡雖然用的詞是叫做行善
[00:14:39.000 --> 00:14:42.000]  但是不是我們一般理解就是做一些慈慰的工作
[00:14:42.000 --> 00:14:46.000]  但不是我們一般所理解的做那些慈善的工作
[00:14:46.000 --> 00:14:49.000]  而是做神為我們預備要做的工作
[00:14:49.000 --> 00:14:52.000]  而是做那些神為我們預備要做的工作
[00:14:52.000 --> 00:14:54.000]  所以通過效法基督
[00:14:54.000 --> 00:14:55.000]  所以通過效法基督
[00:14:55.000 --> 00:15:00.000]  我們可以活出神在我們生命之中的心意
[00:15:00.000 --> 00:15:03.000]  我們可以活出神在我們生命中的心意
[00:15:03.000 --> 00:15:04.000]  還有留意一樣東西
[00:15:04.000 --> 00:15:06.000]  就好像一樣
[00:15:06.000 --> 00:15:07.000]  我們要留意一樣東西
[00:15:07.000 --> 00:15:09.000]  我們要留意一樣
[00:15:09.000 --> 00:15:14.000]  我們每一個人在神面前都領受了一些神為我們做的事情
[00:15:14.000 --> 00:15:18.000]  我們每一個人都在神面前領受神要交給我們的事情
[00:15:18.000 --> 00:15:21.000]  而要完成這個工作
[00:15:21.000 --> 00:15:23.000]  只要完成這樣的工作
[00:15:23.000 --> 00:15:25.000]  只有世界上只有一個人能夠完成這個工作
[00:15:25.000 --> 00:15:28.000]  世界上其實只有一個人才能完成這樣的工作
[00:15:28.000 --> 00:15:29.000]  就是我們自己
[00:15:29.000 --> 00:15:30.000]  就是我們自己
[00:15:30.000 --> 00:15:32.000]  沒有其他人可以幫我們完成神給我們的工作
[00:15:32.000 --> 00:15:36.000]  沒有其他人可以幫助我們完成神為我們準備的工作
[00:15:36.000 --> 00:15:38.000]  而這個一生之久的人生旅程
[00:15:38.000 --> 00:15:41.000]  在這一生之久的誠信旅程
[00:15:41.000 --> 00:15:43.000]  或者是誠信的旅程
[00:15:43.000 --> 00:15:45.000]  或者是誠信的旅程
[00:15:45.000 --> 00:15:49.000]  唯有到我們真的見主耶穌面的時候
[00:15:49.000 --> 00:15:51.000]  只有到我們見到主面的時候
[00:15:51.000 --> 00:15:54.000]  才得到具體的實現
[00:15:54.000 --> 00:15:56.000]  才能得到具體的實現
[00:15:56.000 --> 00:15:58.000]  到時我們就會像主一樣完全聖潔
[00:15:58.000 --> 00:16:01.000]  到時我們就會像主一樣完全聖潔
[00:16:01.000 --> 00:16:04.000]  就好像在帖撒羅尼加前書保羅所講
[00:16:04.000 --> 00:16:06.000]  就像帖撒羅尼加前書保羅這樣說
[00:16:06.000 --> 00:16:08.000]  將來我們見主面的時候
[00:16:08.000 --> 00:16:09.000]  將來我們見主面的時候
[00:16:09.000 --> 00:16:11.000]  我們會完全無可指責
[00:16:11.000 --> 00:16:14.000]  我們可以完全無可指責
[00:16:14.000 --> 00:16:17.000]  這個就是我們剛才所講第三種的誠信
[00:16:17.000 --> 00:16:20.000]  就是我們到將來一個具體完全的實現
