
[00:00:00.000 --> 00:00:05.440]  有一個地方叫達拉斯,有一間神學院
[00:04:04.800 --> 00:04:07.040]  不過十六章十四節所提到的
[00:04:07.040 --> 00:04:09.120]  是門徒不信耶穌的復活
[00:04:09.120 --> 00:04:11.120]  是門徒不信耶穌的復活
[00:04:11.120 --> 00:04:12.800]  和十六節
[00:04:12.800 --> 00:04:13.840]  和十六節
[00:04:13.840 --> 00:04:16.240]  外邦人不信
[00:04:16.240 --> 00:04:18.600]  和外邦人不相信是不同的
[00:04:18.600 --> 00:04:20.080]  是耶穌責備的
[00:04:20.080 --> 00:04:21.080]  是耶穌責備的
[00:04:21.080 --> 00:04:22.240]  是門徒不信
[00:04:22.240 --> 00:04:23.360]  是門徒不信
[00:04:23.360 --> 00:04:24.640]  因為門徒猜不到
[00:04:24.640 --> 00:04:27.080]  耶穌死了之後會復活
[00:04:27.080 --> 00:04:28.400]  因為門徒猜不到
[00:04:28.400 --> 00:04:30.160]  原來耶穌真的死而復活了
[00:04:30.160 --> 00:04:32.200]  耶穌還沒有釘十字架的時候
[00:04:32.200 --> 00:04:33.680]  耶穌還沒有釘十字架的時候
[00:04:33.680 --> 00:04:35.360]  其實已經和他們說得很清楚了
[00:04:35.360 --> 00:04:37.080]  其實已經和他們說得非常清楚了
[00:04:37.080 --> 00:04:38.520]  我三天之後
[00:04:38.520 --> 00:04:41.080]  我就會回來
[00:04:41.080 --> 00:04:43.280]  但門徒好像聽不到
[00:04:43.280 --> 00:04:44.840]  但門徒好像聽不到
[00:04:44.840 --> 00:04:46.680]  門徒以為耶穌在那裏作大
[00:04:46.680 --> 00:04:48.800]  門徒以為耶穌在那裏誇大
[00:04:48.800 --> 00:04:51.120]  不過無論如何也好
[00:04:51.120 --> 00:04:52.240]  但無論如何也好
[00:04:52.240 --> 00:04:53.560]  今天你信不信耶穌
[00:04:53.560 --> 00:04:54.520]  今天你信不信耶穌
[00:04:54.520 --> 00:04:55.800]  你都有福氣
[00:04:55.800 --> 00:04:56.800]  你都是有福的
[00:04:56.800 --> 00:04:58.520]  你真的要多謝耶穌
[00:04:58.520 --> 00:04:59.840]  你要謝謝耶穌
[00:04:59.840 --> 00:05:01.600]  因為祂給你很多假期
[00:05:01.600 --> 00:05:03.360]  因為祂給你很多假期
[00:05:03.360 --> 00:05:04.320]  有聖誕節
[00:05:04.320 --> 00:05:05.200]  有聖誕節
[00:05:05.200 --> 00:05:06.720]  有復活節
[00:05:06.720 --> 00:05:08.560]  你信不信耶穌你都會放假的
[00:05:08.560 --> 00:05:10.240]  你信不信耶穌你都會放假的
[00:05:10.240 --> 00:05:10.920]  你沒有理由說
[00:05:10.920 --> 00:05:11.920]  我都不信耶穌
[00:05:11.920 --> 00:05:13.080]  放什麼聖誕節
[00:05:13.080 --> 00:05:13.760]  你沒有理由說
[00:05:13.760 --> 00:05:14.840]  我都不相信耶穌
[00:05:14.840 --> 00:05:16.000]  為什麼要放聖誕節
[00:05:16.000 --> 00:05:19.000]  所以無論到聖誕節還是復活節
[00:05:19.000 --> 00:05:20.680]  你都要說一聲多謝耶穌
[00:05:20.680 --> 00:05:22.480]  所以無論到聖誕節還是復活節
[00:05:22.480 --> 00:05:24.200]  你都要說一聲謝謝耶穌
[00:05:24.200 --> 00:05:25.760]  後來當他們看到
[00:05:25.760 --> 00:05:27.880]  耶穌活生生站在那裏的時候
[00:05:27.880 --> 00:05:30.560]  後來當門徒見到耶穌活生生地站在那裏的時候
[00:05:30.560 --> 00:05:31.720]  後來當門徒見到耶穌活生生地站在那裏的時候
[00:05:31.720 --> 00:05:32.600]  他們就相信了
[00:05:32.600 --> 00:05:36.720]  所以兩個不信有很大的差別
[00:05:36.720 --> 00:05:40.160]  一個是門徒想不到耶穌真的這麼厲害
[00:05:40.160 --> 00:05:42.920]  一個是門徒想不到耶穌真的這麼厲害
[00:05:42.920 --> 00:05:45.720]  死了都可以復活
[00:05:45.720 --> 00:05:49.840]  另一個是還沒有接受耶穌成為他個人的救主
[00:05:49.840 --> 00:05:53.120]  另一個是還沒有接受耶穌成為他生命的救主
[00:05:53.120 --> 00:05:55.400]  所以門徒見到耶穌復活之後
[00:05:55.400 --> 00:05:58.120]  所以當門徒見到耶穌復活之後
[00:05:58.120 --> 00:05:59.080]  他們就相信了
[00:05:59.080 --> 00:06:03.600]  耶穌升天就將傳福音的託付給他們
[00:06:03.600 --> 00:06:06.280]  就將傳福音的託付給他們
[00:06:06.280 --> 00:06:09.040]  基督徒除非相信耶穌已經復活
[00:06:09.040 --> 00:06:11.280]  基督徒除非相信耶穌已經復活
[00:06:11.280 --> 00:06:13.640]  否則傳福音對他們來說沒有意義
[00:06:13.640 --> 00:06:15.560]  否則傳福音就失去了意義
[00:06:15.560 --> 00:06:17.880]  而相信主耶穌復活
[00:06:17.880 --> 00:06:19.560]  而相信主耶穌復活
[00:06:19.560 --> 00:06:21.600]  必定渴望受浸
[00:06:21.600 --> 00:06:24.280]  就會必定渴望受新受浸
[00:06:24.280 --> 00:06:25.160]  為什麼呢?
[00:06:25.160 --> 00:06:27.240]  因為基督徒的受浸
[00:06:27.240 --> 00:06:28.600]  因為基督徒的受浸
[00:06:28.600 --> 00:06:30.320]  就是要和罪說拜拜
[00:06:30.320 --> 00:06:32.000]  就是要和罪說拜拜
[00:06:32.000 --> 00:06:34.440]  和過往所做錯的事情說拜拜
[00:06:34.440 --> 00:06:36.560]  和過往所做錯的事情說拜拜
[00:06:36.560 --> 00:06:37.760]  新約時代
[00:06:37.760 --> 00:06:38.840]  所以在新約的時代
[00:06:38.840 --> 00:06:41.400]  真理是跟著悔改順序之後
[00:06:41.400 --> 00:06:43.040]  淨理是跟著悔改順序之後
[00:06:43.040 --> 00:06:45.400]  所以兩件事是同一件事
[00:06:45.400 --> 00:06:47.480]  所以兩件事情其實是同一件事情
[00:06:47.480 --> 00:06:50.520]  好像使徒仁傳二章三十八節
[00:06:50.520 --> 00:06:53.120]  好像使徒行傳二章三十八節
[00:06:53.120 --> 00:06:55.400]  他說你們個人要悔改
[00:06:55.400 --> 00:06:57.000]  他說你們個人要悔改
[00:06:57.000 --> 00:06:59.000]  奉耶穌基督的名受洗
[00:06:59.000 --> 00:07:00.640]  奉耶穌基督的名受洗
[00:07:00.640 --> 00:07:02.200]  叫你們的罪得救
[00:07:02.200 --> 00:07:03.240]  叫你們的罪得救
[00:07:03.240 --> 00:07:04.800]  你必領受所賜的勝利
[00:07:04.800 --> 00:07:06.360]  你必領受所賜的勝利
[00:07:06.360 --> 00:07:08.280]  雖然我們不是憑著淨理
[00:07:08.280 --> 00:07:10.360]  和耶穌基督建立關係
[00:07:10.360 --> 00:07:12.120]  雖然我們不是憑著淨理
[00:07:12.120 --> 00:07:13.200]  與耶穌基督建立關係
[00:07:13.200 --> 00:07:15.880]  淨理和信心有密切的關係
[00:07:15.880 --> 00:07:18.200]  但淨理和信心是有密切的關係
[00:07:18.200 --> 00:07:20.280]  淨理是表達基督徒
[00:07:20.280 --> 00:07:22.000]  和耶穌基督的聯合
[00:07:22.000 --> 00:07:23.520]  淨理是表達
[00:07:23.520 --> 00:07:25.400]  基督徒和耶穌基督的聯合
[00:07:25.400 --> 00:07:27.720]  這個聯合是因為信心而來的
[00:07:27.720 --> 00:07:29.440]  這個聯合是因著信心而來
[00:07:29.440 --> 00:07:30.360]  例如呢
[00:07:30.360 --> 00:07:31.000]  例如
[00:07:31.000 --> 00:07:32.720]  不知道你有沒有認識一些人
[00:07:32.720 --> 00:07:33.960]  不知道你有沒有認識一些人
[00:07:33.960 --> 00:07:35.160]  你問他是不是基督徒
[00:07:35.160 --> 00:07:36.360]  你問他是不是基督徒
[00:07:36.360 --> 00:07:37.480]  他就耳濡目染
[00:07:37.480 --> 00:07:39.360]  他就在那邊支支吾吾的
[00:07:39.360 --> 00:07:41.400]  說來說去都說不出他是不是基督徒
[00:07:41.400 --> 00:07:43.480]  說來說去都說不出他到底是不是基督徒
[00:07:43.480 --> 00:07:45.040]  星期日如果你遇到他
[00:07:45.040 --> 00:07:46.160]  星期日如果你看見他
[00:07:46.160 --> 00:07:47.800]  鄰居問他去哪
[00:07:47.800 --> 00:07:49.800]  鄰居問他說你要去哪裡
[00:07:49.800 --> 00:07:50.920]  他說去神魂
[00:07:50.920 --> 00:07:52.800]  他說我去晨間運動
[00:07:52.800 --> 00:07:54.840]  搞到信耶穌好像很失禮
[00:07:54.840 --> 00:07:56.680]  搞到好像信耶穌非常的
[00:07:56.680 --> 00:07:58.880]  其實信耶穌是光明正大的事
[00:07:58.880 --> 00:08:00.400]  其實信耶穌是非常的光明正大
[00:08:00.400 --> 00:08:01.840]  是一件很光榮
[00:08:01.840 --> 00:08:02.600]  是一件很榮耀
[00:08:02.600 --> 00:08:03.400]  很開心的事
[00:08:03.400 --> 00:08:04.280]  很開心的事情
[00:08:04.280 --> 00:08:06.440]  有人覺得信耶穌好像兩個人拍拖一樣
[00:08:06.440 --> 00:08:07.920]  有人覺得信耶穌好像兩個人約會一樣
[00:08:07.920 --> 00:08:09.240]  應該很甜蜜的
[00:08:09.240 --> 00:08:10.280]  應該是很甜蜜的
[00:08:10.280 --> 00:08:11.840]  很想人家知道的
[00:08:11.840 --> 00:08:13.200]  很想要人家都知道
[00:08:13.200 --> 00:08:15.120]  你不會見到一些人呢
[00:08:15.120 --> 00:08:16.120]  你不會看見一些人
[00:08:16.120 --> 00:08:17.120]  你就彈開
[00:08:17.120 --> 00:08:17.680]  你就趕快的分開
[00:08:17.680 --> 00:08:19.200]  接著人家就說啊拍拖啊
[00:08:19.200 --> 00:08:20.400]  人家就說啊你們約會
[00:08:20.400 --> 00:08:21.600]  啊不是啊
[00:08:21.600 --> 00:08:22.400]  他說啊不是不是
[00:08:22.400 --> 00:08:23.320]  她是我妹妹來的
[00:08:23.320 --> 00:08:24.080]  他說我妹妹
[00:08:24.080 --> 00:08:24.640]  她是我妹妹
[00:08:24.640 --> 00:08:25.640]  哦她是哥哥來的
[00:08:25.640 --> 00:08:26.240]  哥哥哥哥
[00:08:26.240 --> 00:08:27.080]  哇 如果是這樣的話
[00:08:27.080 --> 00:08:27.840]  你一定
[00:08:27.840 --> 00:08:29.480]  以後你真的單身了
[00:08:29.480 --> 00:08:30.760]  如果你這樣子的話
[00:08:30.760 --> 00:08:32.280]  那你以後真的都會單身
[00:08:32.280 --> 00:08:33.360]  又有人認為呢
[00:08:33.360 --> 00:08:34.560]  既然相愛呢
[00:08:34.560 --> 00:08:35.800]  住在一起不就行了
[00:08:35.800 --> 00:08:36.840]  又有人認為呢
[00:08:36.840 --> 00:08:38.600]  既然相愛就住在一起就好了
[00:08:38.600 --> 00:08:39.640]  不要搞那麼多事情了
[00:08:39.640 --> 00:08:40.680]  不用搞那麼多事情
[00:08:40.680 --> 00:08:41.960]  不過為什麼有那麼多人呢
[00:08:41.960 --> 00:08:43.560]  要舉行結婚典禮呢
[00:08:43.560 --> 00:08:45.080]  但是為什麼還是有很多人
[00:08:45.080 --> 00:08:46.680]  想要舉行結婚典禮呢
[00:08:46.680 --> 00:08:49.240]  結婚典禮就是堂堂正正
[00:08:49.240 --> 00:08:50.560]  結婚典禮就是堂堂正正的
[00:08:50.560 --> 00:08:52.920]  讓人知道你已經跟對方在一起
[00:08:52.920 --> 00:08:54.920]  讓人知道你已經跟對方在一起
[00:08:54.920 --> 00:08:56.480]  是一件光榮的事
[00:08:56.480 --> 00:08:57.720]  是一件光榮的事
[00:08:57.720 --> 00:08:59.080]  是一件快樂的事
[00:08:59.080 --> 00:09:00.120]  是一件快樂的事
[00:09:00.120 --> 00:09:01.560]  意思就是你們呢
[00:09:01.560 --> 00:09:04.200]  是願意一生一世跟對方在一起
[00:09:04.200 --> 00:09:05.960]  意思就是你們願意一生一世
[00:09:05.960 --> 00:09:06.960]  跟對方在一起
[00:09:06.960 --> 00:09:08.040]  告別單身
[00:09:08.040 --> 00:09:08.800]  告別單身
[00:09:08.800 --> 00:09:11.160]  告別所有狂風浪蝶
[00:09:11.160 --> 00:09:12.840]  告別所有的
[00:09:12.840 --> 00:09:14.480]  亂七八糟
[00:09:14.480 --> 00:09:17.000]  對
[00:09:17.000 --> 00:09:18.560]  亂七八糟
[00:09:18.560 --> 00:09:20.360]  所以公開請客
[00:09:20.360 --> 00:09:21.440]  所以就公開請客
[00:09:21.440 --> 00:09:22.800]  公開讓別人知道
[00:09:22.800 --> 00:09:24.520]  公開讓人知道
[00:09:24.520 --> 00:09:28.040]  清朝曾經有個義和團的事件
[00:09:28.040 --> 00:09:30.440]  清朝曾經有義和團的事件
[00:09:30.440 --> 00:09:32.080]  當時局勢非常混亂
[00:09:32.080 --> 00:09:33.680]  當時局勢非常的混亂
[00:09:33.680 --> 00:09:36.360]  有一位中國有名的生意人
[00:09:36.360 --> 00:09:38.040]  來求宣告士幫他浸泥
[00:09:38.040 --> 00:09:38.840]  有一位中國有名的生意人來求宣告士幫他浸泥
[00:09:38.840 --> 00:09:40.440]  有一位中國有名的生意人來求宣告士幫他浸泥
[00:09:40.440 --> 00:09:42.400]  來求宣告士幫他浸泥
[00:09:42.400 --> 00:09:44.120]  宣告士就勸他
[00:09:44.120 --> 00:09:45.400]  宣告士就勸他
[00:09:45.400 --> 00:09:46.680]  他現在動亂
[00:09:46.680 --> 00:09:47.880]  他說現在動亂了
[00:09:47.880 --> 00:09:50.040]  基督徒正是受逼迫的時候
[00:09:50.040 --> 00:09:51.200]  基督徒正是受逼迫的時候
[00:09:51.200 --> 00:09:52.680]  不如等公定下來先
[00:09:52.680 --> 00:09:53.960]  不如等公定下來先
[00:09:53.960 --> 00:09:56.160]  沒想到這個生意人這樣說
[00:09:56.160 --> 00:09:57.840]  沒想到這個生意人這樣說
[00:09:57.840 --> 00:09:58.640]  我不等了
[00:09:58.640 --> 00:09:59.440]  他說我不等了
[00:09:59.440 --> 00:10:01.440]  因為我看到這群基督徒
[00:10:01.440 --> 00:10:02.760]  因為我看到這群基督徒
[00:10:02.760 --> 00:10:03.800]  在大逼迫中
[00:10:03.800 --> 00:10:04.400]  在大逼迫中
[00:10:04.400 --> 00:10:06.120]  仍然勇敢面對死亡
[00:10:06.120 --> 00:10:07.360]  仍然勇敢面對死亡
[00:10:07.360 --> 00:10:10.160]  這個信仰是我一生中最羨慕的
[00:10:10.160 --> 00:10:11.920]  他說這個信仰是我一生中最羨慕的
[00:10:11.920 --> 00:10:13.360]  所以他說我不再等了
[00:10:13.360 --> 00:10:14.080]  所以他說我不再等了
[00:10:14.080 --> 00:10:16.480]  我現在就要受浸了
[00:10:16.480 --> 00:10:17.480]  我現在就要受浸了
[00:10:17.480 --> 00:10:19.280]  從那天開始
[00:10:19.280 --> 00:10:21.280]  他一直忠心到底
[00:10:21.280 --> 00:10:22.680]  他一直忠心到底
[00:10:22.680 --> 00:10:23.680]  今天的基督徒
[00:10:23.680 --> 00:10:24.520]  今天的基督徒
[00:10:24.520 --> 00:10:25.600]  透過浸禮
[00:10:25.600 --> 00:10:26.240]  透過浸禮
[00:10:26.240 --> 00:10:28.240]  就是堂堂正正讓大家知道
[00:10:28.240 --> 00:10:29.440]  就是堂堂正正讓眾人知道
[00:10:29.440 --> 00:10:30.920]  信耶穌真的很好
[00:10:30.920 --> 00:10:32.000]  信耶穌真的很好
[00:10:32.000 --> 00:10:34.080]  所以他們願意一生一世
[00:10:34.080 --> 00:10:35.160]  和耶穌一起
[00:10:35.160 --> 00:10:37.520]  所以他們願意一生一世和耶穌一起
[00:10:37.520 --> 00:10:38.600]  告別魔鬼
[00:10:38.600 --> 00:10:39.360]  告別魔鬼
[00:10:39.360 --> 00:10:40.800]  告別過去的罪
[00:10:40.800 --> 00:10:41.840]  告別過去的罪
[00:10:41.840 --> 00:10:42.880]  受浸者
[00:10:42.880 --> 00:10:43.400]  受浸的人
[00:10:43.400 --> 00:10:44.880]  要告訴每一個親戚朋友知道
[00:10:44.880 --> 00:10:46.280]  要告訴每一個親戚朋友知道
[00:10:46.280 --> 00:10:47.600]  他們是跟耶穌了
[00:10:47.600 --> 00:10:49.160]  他們是決定跟隨耶穌
[00:10:49.160 --> 00:10:51.040]  以後是耶穌的兒女
[00:10:51.040 --> 00:10:52.280]  以後是耶穌的兒女
[00:10:52.280 --> 00:10:53.680]  是一個公開的見證
[00:10:53.680 --> 00:10:54.880]  是一個公開的見證
[00:10:54.880 --> 00:10:55.800]  一個宣認
[00:10:55.800 --> 00:10:56.480]  一個宣告
[00:10:56.480 --> 00:10:58.200]  宣認自己是屬於主耶穌
[00:10:58.200 --> 00:11:00.680]  宣告認證
[00:11:00.680 --> 00:11:01.840]  宣告認證他們是屬於耶穌
[00:11:01.840 --> 00:11:03.240]  以後跟隨主耶穌
[00:11:03.240 --> 00:11:04.640]  以後就要跟隨主耶穌
[00:11:04.640 --> 00:11:05.920]  不再一時一樣
[00:11:05.920 --> 00:11:07.240]  不再一時一樣
[00:11:07.240 --> 00:11:08.600]  今天跟明天就不跟
[00:11:08.600 --> 00:11:09.960]  今天又跟明天又不跟
[00:11:09.960 --> 00:11:13.760]  教會在和人浸禮的時候
[00:11:13.760 --> 00:11:15.680]  當教會要為人授洗的時候
[00:11:15.680 --> 00:11:16.920]  授浸前
[00:11:16.920 --> 00:11:17.560]  授浸前
[00:11:17.560 --> 00:11:18.720]  要上什麼班
[00:11:18.720 --> 00:11:20.720]  要上什麼班大家知不知道
[00:11:20.720 --> 00:11:22.120]  要上浸禮班
[00:11:22.120 --> 00:11:23.440]  要上受浸班
[00:11:23.440 --> 00:11:25.720]  又要見執事
[00:11:25.720 --> 00:11:26.800]  又要見執事
[00:11:26.800 --> 00:11:28.040]  確認你所信的
[00:11:28.040 --> 00:11:29.040]  確認你所信的
[00:11:29.040 --> 00:11:30.280]  明白又清楚
[00:11:30.280 --> 00:11:31.120]  明白又清楚
[00:11:31.120 --> 00:11:32.600]  自己真心信耶穌
[00:11:32.600 --> 00:11:33.440]  自己是真心相信耶穌
[00:11:33.440 --> 00:11:35.240]  才可以申請受浸
[00:11:35.240 --> 00:11:36.280]  才可以申請受洗
[00:11:36.280 --> 00:11:39.680]  所以證人是打了很多場仗才坐在這裡
[00:11:39.680 --> 00:11:41.760]  所以證明Andy是打了很多場仗
[00:11:41.760 --> 00:11:43.560]  但是怎麼浸呢
[00:11:43.560 --> 00:11:45.760]  那為什麼要授洗呢
[00:11:45.760 --> 00:11:47.600]  那怎麼浸呢
[00:11:47.600 --> 00:11:50.200]  或怎麼樣授洗呢
[00:11:50.200 --> 00:11:52.120]  羅馬書六章三至九節
[00:11:52.120 --> 00:11:53.760]  羅馬書六章三到九節
[00:11:53.760 --> 00:11:55.360]  提到浸禮的儀式
[00:11:55.360 --> 00:11:56.480]  提到浸禮的儀式
[00:11:56.480 --> 00:11:58.560]  就是把我們整個人浸在水裡
[00:11:58.560 --> 00:12:00.480]  就是把我們整個人浸在水裡
[00:12:00.480 --> 00:12:03.400]  就好像把我們舊人埋葬在土裡
[00:12:03.400 --> 00:12:05.680]  就好像把我們的舊人埋葬在土裡
[00:12:05.680 --> 00:12:08.400]  所以大家知不知道來這裡參加過什麼禮呢
[00:12:08.400 --> 00:12:12.600]  所以大家知不知道我們今天來參加什麼禮呢
[00:12:12.600 --> 00:12:13.240]  葬禮
[00:12:13.240 --> 00:12:14.080]  是啊
[00:12:14.080 --> 00:12:14.920]  葬禮
[00:12:14.920 --> 00:12:16.640]  這個不是很好聽的
[00:12:16.640 --> 00:12:20.400]  我是改為告別禮
[00:12:20.400 --> 00:12:21.200]  不是很好聽
[00:12:21.200 --> 00:12:23.840]  所以我把它改名為告別禮
[00:12:23.840 --> 00:12:27.560]  因為我們要把舊的人埋葬
[00:12:27.560 --> 00:12:29.600]  因為我們要把舊的人埋葬
[00:12:29.600 --> 00:12:30.720]  告別以後
[00:12:30.720 --> 00:12:31.760]  告別以後
[00:12:31.760 --> 00:12:33.520]  專心跟神一起
[00:12:33.520 --> 00:12:35.040]  專心跟神一起
[00:12:35.040 --> 00:12:36.720]  接著我們就會復活
[00:12:36.720 --> 00:12:37.840]  接著我們就會復活
[00:12:37.840 --> 00:12:41.000]  就好像受浸者從水裡出來的時候
[00:12:41.000 --> 00:12:43.240]  就像受浸者從水裡出來的時候
[00:12:43.240 --> 00:12:44.680]  作為一個新的人
[00:12:44.680 --> 00:12:45.760]  作為一個新的人
[00:12:45.760 --> 00:12:48.040]  死亡就不再做他的主人
[00:12:48.040 --> 00:12:49.600]  死亡就不再做他的主人
[00:12:49.600 --> 00:12:51.240]  這個就是浸禮所代表的意義
[00:12:51.240 --> 00:12:53.120]  這個就是浸禮所代表的意義
[00:12:53.120 --> 00:12:56.280]  接著在16章17到18節
[00:12:56.280 --> 00:12:59.000]  接著在馬可福音16章17到18節
[00:12:59.000 --> 00:13:00.800]  我聽一下惠玲幫我讀出來
[00:13:00.800 --> 00:13:02.080]  17到18節
[00:13:02.080 --> 00:13:05.040]  信的人必有神蹟隨著他們
[00:13:05.040 --> 00:13:06.960]  就是奉我的敏感鬼
[00:13:06.960 --> 00:13:08.400]  說心方言
[00:13:08.400 --> 00:13:10.040]  手能拿舌
[00:13:10.040 --> 00:13:12.880]  若喝了什麼毒物也不受害
[00:13:12.880 --> 00:13:15.840]  手按病人 病人就庇好了
[00:13:15.840 --> 00:13:18.480]  這段經文被很多人誤會
[00:13:18.480 --> 00:13:20.360]  這段經文被很多人誤會
[00:13:20.360 --> 00:13:21.720]  以為信了耶穌
[00:13:21.720 --> 00:13:22.680]  以為信了耶穌
[00:13:22.680 --> 00:13:24.440]  就可以成為捉蛇高手
[00:13:24.440 --> 00:13:25.800]  就可以成為捉蛇高手
[00:13:25.800 --> 00:13:27.040]  可以賣蛇羹
[00:13:27.040 --> 00:13:28.400]  可以去賣蛇羹
[00:13:28.400 --> 00:13:30.600]  到底怎樣解釋這段經文呢
[00:13:30.600 --> 00:13:32.000]  到底怎樣來解釋這段經文呢
[00:13:32.000 --> 00:13:33.960]  有兩個解釋
[00:13:33.960 --> 00:13:37.280]  除了喝毒物也不受害這一項之外
[00:13:37.280 --> 00:13:39.680]  除了喝毒物不受害這段
[00:13:39.680 --> 00:13:41.000]  其他的神蹟
[00:13:41.000 --> 00:13:43.600]  其他的神蹟都在早期的教會有出現過
[00:13:43.600 --> 00:13:45.320]  其實都在早期的教會有出現過
[00:13:45.320 --> 00:13:48.800]  而且記載在司徒仁傳23章至28章
