
[00:00:00.000 --> 00:00:03.000]  今年教會的主題就是
[00:02:19.000 --> 00:02:22.000]  是內有乾坤的
[00:02:22.000 --> 00:02:26.000]  愛上帝不是一個講字
[00:02:26.000 --> 00:02:29.000]  現在的術語不是爭論的
[00:02:29.000 --> 00:02:32.000]  而是要一個在群體裏面
[00:02:32.000 --> 00:02:34.000]  才能夠實踐得到
[00:02:34.000 --> 00:02:36.000]  這樣的話
[00:02:36.000 --> 00:02:38.000]  鄰舍的定義
[00:02:38.000 --> 00:02:43.000]  就一定要清清楚楚去劃分
[00:02:43.000 --> 00:02:46.000]  律法師為了顯明他有道理
[00:02:46.000 --> 00:02:49.000]  就對耶穌說
[00:02:49.000 --> 00:02:53.000]  那誰是我的鄰舍?
[00:02:53.000 --> 00:02:57.000]  他就說
[00:02:57.000 --> 00:02:59.000]  說什麼呢?
[00:02:59.000 --> 00:03:02.000]  其實這個問題很不簡單
[00:03:02.000 --> 00:03:04.000]  不簡單得來就是
[00:03:04.000 --> 00:03:08.000]  其實這個律法師在說什麼呢?
[00:03:08.000 --> 00:03:13.000]  其實他的意思是
[00:03:13.000 --> 00:03:14.000]  我不是不愛上帝
[00:03:14.000 --> 00:03:16.000]  我不是不愛人
[00:03:16.000 --> 00:03:20.000]  嘩!這個世界這麼多人
[00:03:20.000 --> 00:03:24.000]  要我愛誰呢?
[00:03:24.000 --> 00:03:28.000]  大家有沒有問過這條問題?
[00:03:28.000 --> 00:03:31.000]  你身邊這麼多人
[00:03:31.000 --> 00:03:32.000]  這個又有需要
[00:03:32.000 --> 00:03:34.000]  那個又有需要
[00:03:34.000 --> 00:03:36.000]  你愛得誰呢?
[00:03:36.000 --> 00:03:39.000]  你幫得誰呢?
[00:03:39.000 --> 00:03:41.000]  大家有沒有問過呢?
[00:03:41.000 --> 00:03:44.000]  我相信大家都曾經問過
[00:03:44.000 --> 00:03:47.000]  律法師就是問這條問題
[00:03:47.000 --> 00:03:50.000]  當他問耶穌第二個問題的時候
[00:03:50.000 --> 00:03:53.000]  耶穌依然沒有直接回答他
[00:03:53.000 --> 00:03:57.000]  他就說了撒瑪利亞人的比喻
[00:03:57.000 --> 00:03:59.000]  比喻裏面有一個人
[00:03:59.000 --> 00:04:03.000]  從耶利撒冷到耶利哥去
[00:04:03.000 --> 00:04:06.000]  當時人們形容這條路
[00:04:06.000 --> 00:04:09.000]  由耶路撒冷到耶利哥這條山路
[00:04:09.000 --> 00:04:11.000]  是一條血路
[00:04:11.000 --> 00:04:16.000]  因為有很多強盜躲在山路旁邊
[00:04:16.000 --> 00:04:18.000]  等候機會
[00:04:18.000 --> 00:04:24.000]  一有機會就出來搶奪
[00:04:24.000 --> 00:04:28.000]  甚至打到那個人半死
[00:04:28.000 --> 00:04:33.000]  比喻裏面那個人被強盜打到半死
[00:04:33.000 --> 00:04:36.000]  經文又告訴我們
[00:04:36.000 --> 00:04:40.000]  有一個祭司和一個尼美人
[00:04:40.000 --> 00:04:43.000]  他們有沒有停下?
[00:04:43.000 --> 00:04:45.000]  他們沒有
[00:04:45.000 --> 00:04:50.000]  可能我們會很急於跟他們解釋
[00:04:50.000 --> 00:04:53.000]  找個理由幫他們解釋
[00:04:53.000 --> 00:04:58.000]  可能他們有事務在身
[00:04:58.000 --> 00:05:02.000]  要到耶路撒冷的聖殿去侍奉
[00:05:02.000 --> 00:05:04.000]  要去獻祭
[00:05:04.000 --> 00:05:10.000]  或者那個人已經打到半死
[00:05:10.000 --> 00:05:12.000]  可能死了
[00:05:12.000 --> 00:05:14.000]  如果我掉進他的屍體
[00:05:14.000 --> 00:05:16.000]  這樣不潔
[00:05:16.000 --> 00:05:18.000]  不好了
[00:05:18.000 --> 00:05:24.000]  其實當我們代入當時的場景裏面
[00:05:24.000 --> 00:05:26.000]  其實不難解釋
[00:05:26.000 --> 00:05:31.000]  為何祭司和尼美人不出手幫忙
[00:05:31.000 --> 00:05:33.000]  大家試想想
[00:05:33.000 --> 00:05:36.000]  如果你是祭司
[00:05:36.000 --> 00:05:39.000]  如果你是當時的尼美人
[00:05:39.000 --> 00:05:47.000]  你會不會出手幫忙呢?
[00:05:47.000 --> 00:05:50.000]  從大家的反應
[00:05:50.000 --> 00:05:52.000]  面上的反應
[00:05:52.000 --> 00:05:54.000]  都是一個字
[00:05:54.000 --> 00:05:56.000]  誤會
[00:05:56.000 --> 00:06:02.000]  要其他人
[00:06:02.000 --> 00:06:05.000]  這是一個很好的答案
[00:06:05.000 --> 00:06:07.000]  但是
[00:06:07.000 --> 00:06:09.000]  傳統來說
[00:06:09.000 --> 00:06:11.000]  都告訴我們
[00:06:11.000 --> 00:06:14.000]  各人自掃門前說
[00:06:14.000 --> 00:06:17.000]  莫管他人也上上
[00:06:17.000 --> 00:06:19.000]  得閒無事
[00:06:19.000 --> 00:06:22.000]  都不要理人閒事
[00:06:22.000 --> 00:06:25.000]  王傳道你不要這麼賴衣服
[00:06:25.000 --> 00:06:32.000]  現在有很多集團式的控制
[00:06:32.000 --> 00:06:34.000]  你幫他
[00:06:34.000 --> 00:06:37.000]  那些人扮得很可憐
[00:06:37.000 --> 00:06:39.000]  騙你錢
[00:06:39.000 --> 00:06:41.000]  不要上當
[00:06:41.000 --> 00:06:45.000]  當人隨時都惹上一身蟻
[00:06:45.000 --> 00:06:48.000]  大家認真去想想
[00:06:48.000 --> 00:06:50.000]  我們的內心世界
[00:06:50.000 --> 00:06:54.000]  是不容許任何人搞亂
[00:06:54.000 --> 00:06:58.000]  不容許任何人闖入我們的安書區裏面
[00:06:58.000 --> 00:07:02.000]  就算上帝都沒有面子給
[00:07:02.000 --> 00:07:05.000]  我們不知不覺間
[00:07:05.000 --> 00:07:08.000]  活在一個自我封閉的世界裏面
[00:07:08.000 --> 00:07:12.000]  事不關己,己不勞心
[00:07:12.000 --> 00:07:15.000]  最要緊的就是自我感覺良好
[00:07:15.000 --> 00:07:18.000]  難怪現代社會裏面
[00:07:18.000 --> 00:07:22.000]  人與人之間的關係非常冷漠
[00:07:22.000 --> 00:07:29.000]  如果有個研究給你一千萬
[00:07:29.000 --> 00:07:35.000]  要你去一個孤島生活一年
[00:07:35.000 --> 00:07:39.000]  在那個島上沒有任何娛樂
[00:07:39.000 --> 00:07:41.000]  沒有WIFI
[00:07:41.000 --> 00:07:43.000]  你不可以帶手提電話
[00:07:43.000 --> 00:07:45.000]  要與世隔絕
[00:07:45.000 --> 00:07:56.000]  誰願意報名參加?
[00:07:56.000 --> 00:07:58.000]  願意參加的
[00:07:58.000 --> 00:08:00.000]  崇拜之後告訴李牧師
[00:08:00.000 --> 00:08:05.000]  他會給你一千萬
[00:08:05.000 --> 00:08:07.000]  是不會的
[00:08:07.000 --> 00:08:09.000]  為何不會?
[00:08:09.000 --> 00:08:13.000]  其實上帝在創世紀的時候
[00:08:13.000 --> 00:08:15.000]  都給了我們一個答案
[00:08:15.000 --> 00:08:18.000]  那人獨居不好
[00:08:18.000 --> 00:08:24.000]  所以上帝創造了夏娃去陪董
[00:08:24.000 --> 00:08:31.000]  事實上人是活在這個關係的受造物
[00:08:31.000 --> 00:08:34.000]  需要與其他人去建立關係
[00:08:34.000 --> 00:08:38.000]  在其他人的身上去找回自己
[00:08:38.000 --> 00:08:41.000]  這個關係就好像一塊鏡一樣
[00:08:41.000 --> 00:08:43.000]  去反照自己的本性
[00:08:43.000 --> 00:08:46.000]  藉著其他人的鼓勵和肯定
[00:08:46.000 --> 00:08:50.000]  我們才可以找回自己的長處
[00:08:50.000 --> 00:08:52.000]  找到自己的短處
[00:08:52.000 --> 00:08:56.000]  明白自己是一個怎樣的人
[00:08:56.000 --> 00:08:58.000]  在做夫妻的
[00:08:58.000 --> 00:09:01.000]  我相信你明白這個道理
[00:09:01.000 --> 00:09:03.000]  我們結婚的時候
[00:09:03.000 --> 00:09:08.000]  往往就像迪士尼卡通
[00:09:08.000 --> 00:09:11.000]  完結的時候
[00:09:11.000 --> 00:09:15.000]  王子和公主永永遠遠
[00:09:15.000 --> 00:09:19.000]  甜甜蜜蜜地活下去
[00:09:19.000 --> 00:09:22.000]  有沒有這麼簡單?
[00:09:22.000 --> 00:09:26.000]  兩個性格完全不同的人
[00:09:26.000 --> 00:09:29.000]  有沒有可能?
[00:09:29.000 --> 00:09:32.000]  我想問在座做夫妻的
[00:09:32.000 --> 00:09:37.000]  哪對夫妻的性格是完全一樣的?
[00:09:37.000 --> 00:09:41.000]  當然是沒有
[00:09:41.000 --> 00:09:46.000]  夫妻的關係怎樣去維持?
[00:09:46.000 --> 00:09:47.000]  怎樣去維繫?
[00:09:47.000 --> 00:09:51.000]  怎樣可以活到甜甜蜜蜜?
[00:09:51.000 --> 00:09:54.000]  就是兩個人的相遇
[00:09:54.000 --> 00:10:01.000]  大家可以彼此之間去學習對方的優點
[00:10:01.000 --> 00:10:04.000]  補足自己的缺點
[00:10:04.000 --> 00:10:09.000]  我和Sophia的性格是完全不同的
[00:10:09.000 --> 00:10:13.000]  她是很細心的
[00:10:13.000 --> 00:10:19.000]  剛才霍傳道也讚Sophia
[00:10:19.000 --> 00:10:21.000]  她是很細心的
[00:10:21.000 --> 00:10:24.000]  她去到餐廳
[00:10:24.000 --> 00:10:27.000]  第一件事就是先抹桌子
[00:10:27.000 --> 00:10:32.000]  她是很細心的
[00:10:32.000 --> 00:10:36.000]  如果我說不用抹
[00:10:36.000 --> 00:10:38.000]  都是這樣吃的
[00:10:38.000 --> 00:10:39.000]  你會自己看到
[00:10:39.000 --> 00:10:42.000]  原來我是一個比較粗心大意的人
[00:10:42.000 --> 00:10:48.000]  但是各位都知道我是一個很溫柔的人
[00:10:48.000 --> 00:10:51.000]  真的很溫柔
[00:10:51.000 --> 00:10:55.000]  溫柔到供應的溫柔
[00:10:55.000 --> 00:10:59.000]  所以Sophia在我身上
[00:10:59.000 --> 00:11:02.000]  她已經很溫柔
[00:11:02.000 --> 00:11:04.000]  變得更加溫柔
[00:11:04.000 --> 00:11:07.000]  所以人與人之間的關係
[00:11:07.000 --> 00:11:09.000]  就好像一塊鏡子
[00:11:09.000 --> 00:11:12.000]  能夠照出我們的本性
[00:11:12.000 --> 00:11:19.000]  明白我們自己是一個怎樣的人
[00:11:19.000 --> 00:11:21.000]  這個帥哥
[00:11:21.000 --> 00:11:25.000]  猶太神學家馬丁·布帕
[00:11:25.000 --> 00:11:29.000]  他認為我們人際之間的關係
[00:11:29.000 --> 00:11:31.000]  基本上分兩類
[00:11:31.000 --> 00:11:34.000]  一種是我和你
[00:11:34.000 --> 00:11:37.000]  即是哀哨的關係
[00:11:37.000 --> 00:11:40.000]  另一類就是我他
[00:11:40.000 --> 00:11:43.000]  即是I it的關係
[00:11:43.000 --> 00:11:47.000]  馬丁·布帕提出我你的關係很有意義
[00:11:47.000 --> 00:11:51.000]  你想想人與人之間的關係
[00:11:51.000 --> 00:11:55.000]  不是一種功利的關係
[00:11:55.000 --> 00:11:58.000]  不是一種互相利用的關係
[00:11:58.000 --> 00:12:02.000]  互相利用的關係就是我他的關係
[00:12:02.000 --> 00:12:05.000]  即是I it的關係
[00:12:05.000 --> 00:12:08.000]  I it的關係即是我他的關係
[00:12:08.000 --> 00:12:10.000]  一種冷冰冰的關係
[00:12:10.000 --> 00:12:13.000]  不但不能建立人性
[00:12:13.000 --> 00:12:16.000]  更加破壞了人性
[00:12:16.000 --> 00:12:18.000]  所以馬丁·布帕指出
[00:12:18.000 --> 00:12:20.000]  我們人與人之間的關係
[00:12:20.000 --> 00:12:24.000]  應該從我他這個I it的關係
[00:12:24.000 --> 00:12:27.000]  回歸到我他我你的關係
[00:12:27.000 --> 00:12:30.000]  即是哀哨的關係
[00:12:30.000 --> 00:12:34.000]  在33節說到有一個撒瑪利亞人路過那裡
[00:12:34.000 --> 00:12:37.000]  看見他動了慈心
[00:12:37.000 --> 00:12:41.000]  留意,動了慈心即是憐憫的意思
[00:12:41.000 --> 00:12:44.000]  憐憫,如果我們有一個憐憫心腸
[00:12:44.000 --> 00:12:47.000]  是對人會有那種真誠的
[00:12:47.000 --> 00:12:50.000]  不是一種敷衍了事
[00:12:50.000 --> 00:12:53.000]  我想對教睦來說
[00:12:53.000 --> 00:12:56.000]  這是一個很大的體會
[00:12:56.000 --> 00:12:59.000]  我們很多時候都會去探病
[00:12:59.000 --> 00:13:02.000]  很多時候去探病
[00:13:02.000 --> 00:13:05.000]  如果我們沒有一個憐憫心的時候
[00:13:05.000 --> 00:13:07.000]  去探病的時候
[00:13:07.000 --> 00:13:10.000]  我想對方會知道
[00:13:10.000 --> 00:13:13.000]  對方會知道你因為你的教睦
[00:13:13.000 --> 00:13:16.000]  因為你工作在身
[00:13:16.000 --> 00:13:19.000]  你有責任來看我
[00:13:19.000 --> 00:13:22.000]  但如果我們有一個憐憫心
[00:13:22.000 --> 00:13:25.000]  對方會知道我們關心他們
[00:13:25.000 --> 00:13:30.000]  真的能夠用愛心去關懷他們
[00:13:30.000 --> 00:13:35.000]  經文34-35節說到這個撒瑪利亞人
[00:13:35.000 --> 00:13:40.000]  不單止幫打到半死的人去清潔傷口
[00:13:40.000 --> 00:13:42.000]  包紮傷口
[00:13:42.000 --> 00:13:46.000]  更加細心地將他帶到一個安全的地方
[00:13:46.000 --> 00:13:48.000]  去照顧他
[00:13:48.000 --> 00:13:52.000]  讓他早日康復
[00:13:52.000 --> 00:13:56.000]  這個撒瑪利亞人好不好?
[00:13:56.000 --> 00:14:00.000]  好,好在哪裡?
[00:14:00.000 --> 00:14:04.000]  39547都幫他
[00:14:04.000 --> 00:14:11.000]  好在他能夠切身處地
[00:14:11.000 --> 00:14:13.000]  將心比心
[00:14:13.000 --> 00:14:15.000]  沒有計較,沒有保留
[00:14:15.000 --> 00:14:18.000]  去盡他所能
[00:14:18.000 --> 00:14:20.000]  他可以做到的事
[00:14:20.000 --> 00:14:25.000]  就做在打到半死的人身上
[00:14:25.000 --> 00:14:27.000]  還有,經文說到
[00:14:27.000 --> 00:14:31.000]  我回來就必還你
[00:14:31.000 --> 00:14:34.000]  即是我回來,你放心
[00:14:34.000 --> 00:14:38.000]  我回來就會結帳
[00:14:38.000 --> 00:14:41.000]  做生意的人最怕什麼?
[00:14:41.000 --> 00:14:43.000]  走數
[00:14:43.000 --> 00:14:46.000]  借錢的人?
[00:14:46.000 --> 00:14:48.000]  還錢
[00:14:48.000 --> 00:14:51.000]  所以現在電視
[00:14:51.000 --> 00:14:55.000]  政府有很多鐘谷
[00:14:55.000 --> 00:14:57.000]  會走數
[00:14:57.000 --> 00:15:00.000]  做生意的人一定會怕走數
[00:15:00.000 --> 00:15:03.000]  但這個撒瑪利亞人就說
[00:15:03.000 --> 00:15:07.000]  你放心,我一定會還給你的
[00:15:07.000 --> 00:15:11.000]  其實他這樣說的時候
[00:15:11.000 --> 00:15:14.000]  他就是將這件事
[00:15:14.000 --> 00:15:16.000]  看為自己的事
[00:15:16.000 --> 00:15:18.000]  他將這個打到半死的人
[00:15:18.000 --> 00:15:20.000]  看為自己的人
[00:15:20.000 --> 00:15:23.000]  他盡上他最大的責任
[00:15:23.000 --> 00:15:25.000]  應付的責任
[00:15:25.000 --> 00:15:27.000]  馬丁布柏認為
[00:15:27.000 --> 00:15:29.000]  我們要看一個人
[00:15:29.000 --> 00:15:32.000]  是一個有血有肉的人
[00:15:32.000 --> 00:15:34.000]  他是有生命的人
[00:15:34.000 --> 00:15:39.000]  我們要進入他的生命裏面
[00:15:39.000 --> 00:15:42.000]  衍生愛和責任
[00:15:42.000 --> 00:15:44.000]  對馬丁布柏來說
[00:15:44.000 --> 00:15:47.000]  「我你」即「I now」的關係
[00:15:47.000 --> 00:15:51.000]  是一個完整倫理的關係
[00:15:51.000 --> 00:15:56.000]  美國大都會國際事工創辦人
[00:15:56.000 --> 00:15:59.000]  比爾威爾森穆斯
[00:15:59.000 --> 00:16:02.000]  他選擇了住在紐約最貧窮的
[00:16:02.000 --> 00:16:05.000]  布魯克林區裏面
[00:16:05.000 --> 00:16:07.000]  其實他不需要這樣做
[00:16:07.000 --> 00:16:09.000]  但他堅持的
[00:16:09.000 --> 00:16:12.000]  多年來都住在貧民區裏面
[00:16:12.000 --> 00:16:17.000]  為甚麼?
[00:16:17.000 --> 00:16:22.000]  因為他看到裏面很多的需要
[00:16:22.000 --> 00:16:24.000]  而這些需要
[00:16:24.000 --> 00:16:26.000]  亦是很迫切的需要
[00:16:26.000 --> 00:16:28.000]  比爾穆斯說
[00:16:28.000 --> 00:16:30.000]  對他來說
[00:16:30.000 --> 00:16:31.000]  這些需要
[00:16:31.000 --> 00:16:33.000]  他看到的需要
[00:16:33.000 --> 00:16:35.000]  就是呼召
[00:16:35.000 --> 00:16:37.000]  今時今日
[00:16:37.000 --> 00:16:43.000]  有很多基督徒一直這樣等
[00:16:43.000 --> 00:16:45.000]  日等夜等
[00:16:45.000 --> 00:16:49.000]  等神對我們有甚麼呼召
[00:16:49.000 --> 00:16:51.000]  如果沒有呼召
[00:16:51.000 --> 00:16:53.000]  我便甚麼都不做
[00:16:53.000 --> 00:16:54.000]  就是這樣等
[00:16:54.000 --> 00:16:56.000]  但對比爾穆斯來說
[00:16:56.000 --> 00:16:57.000]  不是的
[00:16:57.000 --> 00:17:01.000]  當你看到周圍有需要的時候
[00:17:01.000 --> 00:17:04.000]  這就是神對你的呼召
[00:17:04.000 --> 00:17:10.000]  要去出手滿足祂
[00:17:10.000 --> 00:17:14.000]  其實基督徒是責無旁貸的
[00:17:14.000 --> 00:17:17.000]  要和其他人同行
[00:17:17.000 --> 00:17:20.000]  作好鄰舍
[00:17:20.000 --> 00:17:24.000]  大家有沒有察覺
[00:17:24.000 --> 00:17:27.000]  太古城堂坐落的地點
[00:17:27.000 --> 00:17:31.000]  是很特別的
[00:17:31.000 --> 00:17:34.000]  特別的地方就是
[00:17:34.000 --> 00:17:38.000]  當我們向西灣河那邊去的時候
[00:17:38.000 --> 00:17:41.000]  一踏出太古城區的時候
[00:17:41.000 --> 00:17:45.000]  即是西灣河
[00:17:45.000 --> 00:17:51.000]  當裏面住了很多的新移民
[00:17:51.000 --> 00:18:02.000]  由柏惟縣向北角那邊去的話
[00:18:02.000 --> 00:18:04.000]  又是一樣
[00:18:04.000 --> 00:18:07.000]  一踏出柏惟縣邊界
[00:18:07.000 --> 00:18:10.000]  向北角那邊的時候
[00:18:10.000 --> 00:18:13.000]  亦住了很多的新移民
[00:18:13.000 --> 00:18:15.000]  你想想
[00:18:15.000 --> 00:18:18.000]  原來我們住在一個
[00:18:18.000 --> 00:18:24.000]  太古城堂是在一個中產的地區
[00:18:24.000 --> 00:18:26.000]  而這個中產的地區
[00:18:26.000 --> 00:18:28.000]  是一個很小的地區
[00:18:28.000 --> 00:18:33.000]  但是周邊住了很多的新移民
[00:18:33.000 --> 00:18:35.000]  我在舊教會
[00:18:35.000 --> 00:18:37.000]  以往的教會
[00:18:37.000 --> 00:18:39.000]  很有恩典
[00:18:39.000 --> 00:18:42.000]  服侍一班的新移民
[00:18:42.000 --> 00:18:45.000]  當我服侍新移民的時候
[00:18:45.000 --> 00:18:47.000]  可能我和大家一樣
[00:18:47.000 --> 00:18:49.000]  都會有一個心態
[00:18:49.000 --> 00:18:51.000]  這班人
[00:18:51.000 --> 00:18:54.000]  找好處的
[00:18:54.000 --> 00:18:56.000]  有東西就來
[00:18:56.000 --> 00:18:58.000]  有物資就來
[00:18:58.000 --> 00:18:59.000]  很貪心的
[00:18:59.000 --> 00:19:03.000]  他搶了我們現在香港很多的物資
[00:19:03.000 --> 00:19:07.000]  又搶了我們很多的工作等等
[00:19:07.000 --> 00:19:10.000]  上面又有大屋
[00:19:10.000 --> 00:19:13.000]  為甚麼又要下來呢
[00:19:13.000 --> 00:19:16.000]  找苦來生嗎
[00:19:16.000 --> 00:19:20.000]  可能大家都有負面的想法
[00:19:20.000 --> 00:19:23.000]  但是當我們真的願意
[00:19:23.000 --> 00:19:26.000]  去開放我們自己
[00:19:26.000 --> 00:19:31.000]  而且真的能夠進入他們的生命裏
[00:19:31.000 --> 00:19:35.000]  那種情況是完全不同的
[00:19:35.000 --> 00:19:39.000]  初初我們開始這個新移民的事工的時候
[00:19:39.000 --> 00:19:41.000]  只有兩個家人
[00:19:41.000 --> 00:19:43.000]  兩個家庭
[00:19:43.000 --> 00:19:46.000]  但是沒多久
[00:19:46.000 --> 00:19:49.000]  就去到七十多個的家庭
[00:19:49.000 --> 00:19:52.000]  我們每逢星期五的下午
[00:19:52.000 --> 00:19:54.000]  我們就會有一個團契
[00:19:54.000 --> 00:19:55.000]  在團契裏面
[00:19:55.000 --> 00:19:58.000]  我們都會分享食物
[00:19:58.000 --> 00:19:59.000]  分享物資
[00:19:59.000 --> 00:20:01.000]  但是團契裏面
[00:20:01.000 --> 00:20:04.000]  令到他們最享受的就是
[00:20:04.000 --> 00:20:08.000]  彼此之間那種很坦誠的溝通
[00:20:08.000 --> 00:20:11.000]  坦誠的分享
[00:20:11.000 --> 00:20:16.000]  我面對很多的新移民
[00:20:16.000 --> 00:20:20.000]  作為一個男傳道
[00:20:20.000 --> 00:20:22.000]  我又不是師奶殺手
[00:20:22.000 --> 00:20:25.000]  那我怎麼辦呢
[00:20:25.000 --> 00:20:27.000]  其實不用甚麼
[00:20:27.000 --> 00:20:30.000]  你只是坐下來
[00:20:30.000 --> 00:20:33.000]  就這樣聽
[00:20:33.000 --> 00:20:36.000]  聽他們吐苦水
[00:20:36.000 --> 00:20:39.000]  當他們吐完苦水之後
[00:20:39.000 --> 00:20:43.000]  他們就會很開心
[00:20:43.000 --> 00:20:45.000]  因為你聽的時候
[00:20:45.000 --> 00:20:51.000]  就代表你明白他們在說甚麼
[00:20:51.000 --> 00:20:53.000]  在團契裏面
[00:20:53.000 --> 00:20:56.000]  我們互相的坦誠的分享
[00:20:56.000 --> 00:20:58.000]  坦誠的交談
[00:20:58.000 --> 00:21:02.000]  我們的生命能夠彼此轉化
[00:21:02.000 --> 00:21:04.000]  在這個過程裏面
[00:21:04.000 --> 00:21:07.000]  我他的關係
[00:21:07.000 --> 00:21:09.000]  I it的關係
[00:21:09.000 --> 00:21:13.000]  轉化成你和我的關係
[00:21:13.000 --> 00:21:18.000]  能夠破除彼此間接的標籤
[00:21:18.000 --> 00:21:21.000]  回應對方的需要
[00:21:21.000 --> 00:21:24.000]  馬丁布柏深深明白到
[00:21:24.000 --> 00:21:28.000]  每個人都是值得尊重的
[00:21:28.000 --> 00:21:31.000]  我你的關係
[00:21:31.000 --> 00:21:36.000]  是代表對方是一個獨立的個體
[00:21:36.000 --> 00:21:40.000]  看對方是一個值得尊重的個體
[00:21:40.000 --> 00:21:43.000]  如果我們真的能夠存在謙卑
[00:21:43.000 --> 00:21:45.000]  開放的心態
[00:21:45.000 --> 00:21:48.000]  和其他人去相遇
[00:21:48.000 --> 00:21:51.000]  不但可以認識對方
[00:21:51.000 --> 00:21:55.000]  反過來能夠彼此建立人性
[00:21:55.000 --> 00:22:01.000]  這令我想起耶穌基督對罪人的態度
[00:22:01.000 --> 00:22:05.000]  每一個罪人來到他的面前
[00:22:05.000 --> 00:22:08.000]  井旁的撒瑪利亞人
[00:22:08.000 --> 00:22:11.000]  妓女、稅尼
[00:22:11.000 --> 00:22:17.000]  耶穌沒有看為他們是一個骯髒骯髒的人
[00:22:17.000 --> 00:22:20.000]  一個不可愛的人
[00:22:20.000 --> 00:22:23.000]  耶穌看他們是一個獨特的你
[00:22:23.000 --> 00:22:26.000]  是一個獨特的個體
[00:22:26.000 --> 00:22:28.000]  各自有自己的故事
[00:22:28.000 --> 00:22:32.000]  各自有生命裏面的掙扎
[00:22:32.000 --> 00:22:36.000]  而耶穌基督的救贖的愛
[00:22:36.000 --> 00:22:40.000]  進入了他們每個人的生命裏面
[00:22:40.000 --> 00:22:45.000]  馬福音一章四十至四十二節
[00:22:45.000 --> 00:22:52.000]  講到耶穌竟然很主動地伸手摸大麻瘋的病人
[00:22:52.000 --> 00:22:56.000]  當時大麻瘋的病人視為不潔
[00:22:56.000 --> 00:22:58.000]  失去了社會地位
[00:22:58.000 --> 00:23:01.000]  失去了人與人之間的關係
[00:23:01.000 --> 00:23:05.000]  但耶穌動了慈心
[00:23:05.000 --> 00:23:09.000]  伸手去摸這個麻瘋病人
[00:23:09.000 --> 00:23:12.000]  耶穌一伸手
[00:23:12.000 --> 00:23:17.000]  其實耶穌不需要伸手去摸他
[00:23:17.000 --> 00:23:22.000]  耶穌只是說一句「你好了」就好了
[00:23:22.000 --> 00:23:27.000]  但耶穌願意伸手去摸這個麻瘋病人
[00:23:27.000 --> 00:23:29.000]  藉著這一刻的愛
[00:23:29.000 --> 00:23:31.000]  藉著這一刻的相遇
[00:23:31.000 --> 00:23:36.000]  不單止令到這個麻瘋病人的病得著痊癒
[00:23:36.000 --> 00:23:42.000]  更加令到他心靈的病得著醫治
[00:23:42.000 --> 00:23:45.000]  最後我想講一個故事
[00:23:45.000 --> 00:23:48.000]  去結束今天的講道
