
[00:00:00.000 --> 00:00:02.000]  我首先要低頭祈禱
[00:02:54.640 --> 00:02:56.240]  沒有了這個過程一去到答案
[00:02:56.240 --> 00:02:58.960]  那個答案是危險的
[00:02:58.960 --> 00:03:01.480]  當然作為一個傳媒人
[00:03:01.480 --> 00:03:04.840]  我是不會去迴避任何的爭論
[00:03:04.840 --> 00:03:06.880]  或者我在神的領袖
[00:03:06.880 --> 00:03:09.200]  就是我其中一個很重要的角色
[00:03:09.200 --> 00:03:12.720]  就是去真正在最具爭論
[00:03:12.720 --> 00:03:13.920]  最熱的廚房
[00:03:13.920 --> 00:03:16.000]  最爆炸的場合
[00:03:16.000 --> 00:03:17.680]  我要去救火的
[00:03:17.680 --> 00:03:19.680]  我要去降溫的
[00:03:19.680 --> 00:03:21.720]  這些角色不容易做
[00:03:22.400 --> 00:03:26.920]  但幾十年來我在聖經當中得到一個非常之重要
[00:03:26.920 --> 00:03:30.280]  很重要的教導
[00:03:30.280 --> 00:03:32.960]  就是今天在《雅各書》裡面所提到
[00:03:32.960 --> 00:03:36.440]  一種從上而來的智慧
[00:03:36.440 --> 00:03:39.040]  其實教徒很需要智慧
[00:03:39.040 --> 00:03:42.480]  這個智慧不是說背兩句聖經
[00:03:42.480 --> 00:03:43.800]  給幾句熟練的術語
[00:03:43.800 --> 00:03:45.400]  你回去祈禱就搞定了
[00:03:45.400 --> 00:03:46.840]  要思考的
[00:03:46.840 --> 00:03:50.800]  敬畏耶和華是智慧的開端
[00:03:51.520 --> 00:03:53.720]  認識自聖者便是聰明
[00:03:53.720 --> 00:03:54.400]  但是
[00:03:54.400 --> 00:03:55.960]  這是起步的
[00:03:55.960 --> 00:03:59.960]  起步之後不是自動送你過去的
[00:03:59.960 --> 00:04:02.200]  你是經過不斷的思考
[00:04:02.200 --> 00:04:04.080]  不斷的奮鬥
[00:04:04.080 --> 00:04:05.160]  不斷的學習
[00:04:05.160 --> 00:04:06.440]  不斷的掙扎
[00:04:06.440 --> 00:04:08.480]  於是不斷的跌倒
[00:04:08.480 --> 00:04:10.440]  你才慢慢的啟翼到
[00:04:10.440 --> 00:04:13.320]  真正從上而來的智慧
[00:04:13.320 --> 00:04:15.920]  聖經有兩個經卷
[00:04:15.920 --> 00:04:19.320]  是猶太人視為生活的指南
[00:04:20.240 --> 00:04:21.920]  一本是舊約的《針研》
[00:04:21.920 --> 00:04:23.560]  《針研》是用來教兒子的
[00:04:23.560 --> 00:04:27.480]  《針研》就像中國的論語
[00:04:27.480 --> 00:04:28.600]  或者孝經一樣
[00:04:28.600 --> 00:04:29.800]  是教兒女的
[00:04:29.800 --> 00:04:32.280]  一種很道德的教導
[00:04:32.280 --> 00:04:33.280]  指南來的
[00:04:33.280 --> 00:04:35.560]  新約《雅各書》
[00:04:35.560 --> 00:04:38.800]  《雅各書》就是一個行事為人的準則
[00:04:38.800 --> 00:04:42.160]  或者一個人際關係溝通的指南
[00:04:42.160 --> 00:04:44.280]  所以這兩本經卷
[00:04:44.280 --> 00:04:46.520]  要很用心去閱讀
[00:04:46.520 --> 00:04:47.120]  並且
[00:04:47.120 --> 00:04:48.520]  閱讀完聖經
[00:04:48.520 --> 00:04:49.920]  套在生活當中
[00:04:50.160 --> 00:04:50.880]  要用得到的
[00:04:50.880 --> 00:04:53.080]  如果我們讀了聖經
[00:04:53.080 --> 00:04:54.720]  而是隻在頭腦上知識
[00:04:54.720 --> 00:04:56.240]  而無法活用
[00:04:56.240 --> 00:04:59.120]  這些是死的聖經
[00:04:59.120 --> 00:05:01.400]  我們要活出這些聖經
[00:05:01.400 --> 00:05:06.520]  最近我有幾個很特別的活動
[00:05:06.520 --> 00:05:07.400]  跟大家分享一下
[00:05:07.400 --> 00:05:10.480]  全香港都知道
[00:05:10.480 --> 00:05:11.720]  我們需要多建一些公屋
[00:05:11.720 --> 00:05:13.040]  全香港都知道
[00:05:13.040 --> 00:05:14.920]  香港的住屋問題很困擾
[00:05:14.920 --> 00:05:16.840]  於是任何人的政綱
[00:05:16.840 --> 00:05:17.600]  你選舉就知道
[00:05:17.600 --> 00:05:19.000]  任何的議員一定說
[00:05:19.360 --> 00:05:20.920]  我要督促政府多建一些公屋
[00:05:20.920 --> 00:05:22.360]  但事實上
[00:05:22.360 --> 00:05:25.240]  只建公屋就有很多困難
[00:05:25.240 --> 00:05:27.880]  地區通常過不了
[00:05:27.880 --> 00:05:31.200]  很多本來可以建公屋的地方
[00:05:31.200 --> 00:05:32.880]  但區議會過不了
[00:05:32.880 --> 00:05:33.400]  為什麼呢
[00:05:33.400 --> 00:05:35.560]  因為那裏有太多利益衝突
[00:05:35.560 --> 00:05:36.880]  很簡單
[00:05:36.880 --> 00:05:39.360]  在你前面有個空地
[00:05:39.360 --> 00:05:41.200]  你可以看到很好的海景
[00:05:41.200 --> 00:05:42.440]  很好的山景
[00:05:42.440 --> 00:05:44.360]  突然間說那裏要建公屋
[00:05:44.360 --> 00:05:46.240]  你會怎樣
[00:05:46.240 --> 00:05:47.960]  你一定反對
[00:05:48.560 --> 00:05:50.200]  妨礙了你的風水視線
[00:05:50.200 --> 00:05:52.400]  並且可能你的樓價會下跌
[00:05:52.400 --> 00:05:55.840]  所以房屋署就很頭痛
[00:05:55.840 --> 00:05:57.600]  他們最頭痛的是什麼
[00:05:57.600 --> 00:05:59.520]  就是要去到一些
[00:05:59.520 --> 00:06:00.800]  所謂過了區議會
[00:06:00.800 --> 00:06:02.040]  接著去到居民大會
[00:06:02.040 --> 00:06:04.640]  聽居民意見
[00:06:04.640 --> 00:06:06.720]  很多時候他們的會
[00:06:06.720 --> 00:06:09.000]  開了一半都翻桌了
[00:06:09.000 --> 00:06:10.080]  開不了下去
[00:06:10.080 --> 00:06:11.360]  因為大家很激烈
[00:06:11.360 --> 00:06:13.600]  於是很多時候
[00:06:13.600 --> 00:06:16.720]  他們遇到一些最難處理的情況
[00:06:16.720 --> 00:06:18.080]  就找師傅
[00:06:18.680 --> 00:06:19.680]  我就去師傅了
[00:06:19.680 --> 00:06:20.920]  找師傅
[00:06:20.920 --> 00:06:22.120]  我出馬了
[00:06:22.120 --> 00:06:23.640]  出馬幫他主持
[00:06:23.640 --> 00:06:26.280]  就是那些充滿了爆炸
[00:06:26.280 --> 00:06:28.640]  粗口橫飛
[00:06:28.640 --> 00:06:30.840]  翻桌又翻桌
[00:06:30.840 --> 00:06:31.920]  指著你罵就罵
[00:06:31.920 --> 00:06:32.880]  這些場合
[00:06:32.880 --> 00:06:34.800]  不容易處理的
[00:06:34.800 --> 00:06:37.760]  很奇妙
[00:06:37.760 --> 00:06:40.480]  我和房屋署的關係很密切
[00:06:40.480 --> 00:06:40.880]  為什麼呢
[00:06:40.880 --> 00:06:43.080]  我每年都去他們的基督徒團契
[00:06:43.080 --> 00:06:44.520]  是有一次分享
[00:06:44.520 --> 00:06:46.360]  所以和房屋署一些
[00:06:46.600 --> 00:06:49.360]  很重要的建築師等等
[00:06:49.360 --> 00:06:51.960]  是一個很密切的屬靈的關係
[00:06:51.960 --> 00:06:54.480]  所以當我接這個工作的時候
[00:06:54.480 --> 00:06:55.920]  我不單只是覺得
[00:06:55.920 --> 00:06:58.960]  我去賣我的專業
[00:06:58.960 --> 00:07:00.720]  去發揮主持
[00:07:00.720 --> 00:07:01.920]  怎樣來指揮交通
[00:07:01.920 --> 00:07:03.520]  那個專業的功能
[00:07:03.520 --> 00:07:04.960]  我更加
[00:07:04.960 --> 00:07:07.080]  是想到更加重要
[00:07:07.080 --> 00:07:09.080]  我更加和那些
[00:07:09.080 --> 00:07:11.200]  或者是純粹技術官僚
[00:07:11.200 --> 00:07:13.000]  開會的時候說一件事
[00:07:13.000 --> 00:07:14.880]  我們一定要
[00:07:14.880 --> 00:07:15.960]  全力
[00:07:16.600 --> 00:07:18.520]  去讓這個計劃能夠成功
[00:07:18.520 --> 00:07:19.960]  是能夠通過
[00:07:19.960 --> 00:07:20.960]  因為
[00:07:20.960 --> 00:07:23.000]  特別是市區能夠建造公屋
[00:07:23.000 --> 00:07:25.520]  是可以幫助很多家庭
[00:07:25.520 --> 00:07:27.480]  去進入旋轉門
[00:07:27.480 --> 00:07:28.840]  它的命運會改變
[00:07:28.840 --> 00:07:33.240]  你將那些住在市區劏房的人
[00:07:33.240 --> 00:07:34.320]  板間房的人
[00:07:34.320 --> 00:07:35.680]  你搬到天水圍
[00:07:35.680 --> 00:07:36.280]  搬到北區
[00:07:36.280 --> 00:07:37.000]  他會死的
[00:07:37.000 --> 00:07:38.640]  他怎樣謀生
[00:07:38.640 --> 00:07:40.440]  這些小孩怎樣上學
[00:07:40.440 --> 00:07:41.920]  他們搞不定
[00:07:41.920 --> 00:07:45.120]  但如果能夠園區建造公屋給他
[00:07:45.760 --> 00:07:47.600]  他整個家庭的命運會改變
[00:07:47.600 --> 00:07:49.760]  所以我們做這件事
[00:07:49.760 --> 00:07:52.200]  不單止是去過一些程序
[00:07:52.200 --> 00:07:53.400]  而是
[00:07:53.400 --> 00:07:55.600]  我們更加放我們的目標
[00:07:55.600 --> 00:07:59.280]  當我們全力去做好這個計劃
[00:07:59.280 --> 00:08:01.960]  我們可以幫助很多家庭
[00:08:01.960 --> 00:08:03.640]  改變他們的命運
[00:08:03.640 --> 00:08:05.320]  這些事情
[00:08:05.320 --> 00:08:07.640]  技術官僚從來不會說的
[00:08:07.640 --> 00:08:09.160]  我可以說
[00:08:09.160 --> 00:08:10.240]  我是他師父
[00:08:10.240 --> 00:08:11.840]  最後一次
[00:08:11.840 --> 00:08:12.920]  在深水埗區
[00:08:12.920 --> 00:08:14.680]  那一次
[00:08:14.680 --> 00:08:15.640]  很緊張
[00:08:15.640 --> 00:08:15.960]  為什麼呢
[00:08:15.960 --> 00:08:17.840]  深水埗的海皮
[00:08:17.840 --> 00:08:21.520]  有一塊地曬了很多年的太陽
[00:08:21.520 --> 00:08:22.960]  現在政府要建公屋
[00:08:22.960 --> 00:08:25.520]  建公屋
[00:08:25.520 --> 00:08:28.480]  當然反對
[00:08:28.480 --> 00:08:28.920]  很簡單
[00:08:28.920 --> 00:08:30.520]  那裏有很多的私樓
[00:08:30.520 --> 00:08:32.640]  一建公屋遮海景
[00:08:32.640 --> 00:08:35.040]  樓價可能即時下降
[00:08:35.040 --> 00:08:36.600]  你看不到海景
[00:08:36.600 --> 00:08:38.080]  一定羣起反對
[00:08:38.080 --> 00:08:39.880]  附近又有不同的
[00:08:39.880 --> 00:08:41.080]  所謂不同的
[00:08:41.080 --> 00:08:42.720]  又有些居屋在那裏
[00:08:42.720 --> 00:08:43.760]  有些私樓在那裏
[00:08:43.760 --> 00:08:46.080]  有很多複雜的社會問題
[00:08:46.080 --> 00:08:47.920]  再加上地區政治問題
[00:08:47.920 --> 00:08:49.760]  那些複雜的情況
[00:08:49.760 --> 00:08:51.320]  是整個社會的縮影
[00:08:51.320 --> 00:08:55.480]  其實我做這些主持很簡單
[00:08:55.480 --> 00:08:57.280]  我做個開場白
[00:08:57.280 --> 00:08:58.960]  然後就分組討論
[00:08:58.960 --> 00:09:01.240]  然後就著歌出來匯報
[00:09:01.240 --> 00:09:02.160]  然後我做個總結
[00:09:02.160 --> 00:09:04.960]  但開場白很重要
[00:09:04.960 --> 00:09:10.440]  好像港獨一樣
[00:09:10.440 --> 00:09:12.320]  我今天知道有一些
[00:09:13.040 --> 00:09:15.640]  是住在私樓的朋友
[00:09:15.640 --> 00:09:17.480]  其實很明白
[00:09:17.480 --> 00:09:19.720]  你們是儲了一年錢
[00:09:19.720 --> 00:09:20.880]  儲了首期
[00:09:20.880 --> 00:09:22.840]  希望能夠安居樂業
[00:09:22.840 --> 00:09:24.120]  不過因為是社區
[00:09:24.120 --> 00:09:26.800]  所以對任何社區改變
[00:09:26.800 --> 00:09:27.480]  你會緊張
[00:09:27.480 --> 00:09:29.200]  你有你的要求
[00:09:29.200 --> 00:09:29.960]  你有你的訴求
[00:09:29.960 --> 00:09:31.240]  合理的
[00:09:31.240 --> 00:09:32.080]  要的
[00:09:32.080 --> 00:09:33.440]  我維護你發言的權利
[00:09:33.440 --> 00:09:33.840]  不過
[00:09:33.840 --> 00:09:36.280]  在你整個過程當中
[00:09:36.280 --> 00:09:38.440]  可不可以留一點空間
[00:09:38.440 --> 00:09:40.400]  去想一想那些
[00:09:40.400 --> 00:09:42.920]  在三十多度高溫底下
[00:09:43.680 --> 00:09:45.600]  一把老爺風扇搖來搖去
[00:09:45.600 --> 00:09:48.320]  蹲在屋架牀前面做功課
[00:09:48.320 --> 00:09:50.960]  那些最貧窮的羣
[00:09:50.960 --> 00:09:54.680]  你給一點空間去想一想這幅圖畫
[00:09:54.680 --> 00:09:57.080]  我希望訪問的朋友
[00:09:57.080 --> 00:09:59.800]  我們有很多程序要安排的
[00:09:59.800 --> 00:10:01.320]  很多的過程要過的
[00:10:01.320 --> 00:10:03.520]  很多的計劃要推行的
[00:10:03.520 --> 00:10:05.120]  推行的時候
[00:10:05.120 --> 00:10:06.600]  我們可不可以都明白到
[00:10:06.600 --> 00:10:08.320]  不同的持份者
[00:10:08.320 --> 00:10:09.760]  他有不同的訴求
[00:10:09.760 --> 00:10:12.160]  我們今晚要虛心聆聽
[00:10:12.160 --> 00:10:14.280]  認真去計劃
[00:10:14.280 --> 00:10:17.480]  能夠可以回應民意
[00:10:17.480 --> 00:10:18.880]  可以改善的空間
[00:10:18.880 --> 00:10:19.840]  我們盡量去爭取
[00:10:19.840 --> 00:10:23.640]  只要大家各自留一點空間
[00:10:23.640 --> 00:10:25.240]  我們就有空間
[00:10:25.240 --> 00:10:27.920]  去令到這個計劃
[00:10:27.920 --> 00:10:31.000]  能夠符合各方面的要求
[00:10:31.000 --> 00:10:32.520]  而容讓到
[00:10:32.520 --> 00:10:35.320]  很多很多最貧窮的家庭
[00:10:35.320 --> 00:10:37.680]  可以有機會上樓
[00:10:37.680 --> 00:10:41.400]  一般的主持不會說這些話
[00:10:42.040 --> 00:10:43.040]  但我是傳道人
[00:10:43.040 --> 00:10:45.480]  我在任何場合都傳道
[00:10:45.480 --> 00:10:48.040]  任何場合都傳遞一種
[00:10:48.040 --> 00:10:49.320]  從上年的智慧
[00:10:49.320 --> 00:10:52.000]  這叫做溫柔的力量
[00:10:52.000 --> 00:10:54.360]  雅各師很特別
[00:10:54.360 --> 00:10:56.800]  雅各師說一句非常之
[00:10:56.800 --> 00:10:58.120]  在今天香港
[00:10:58.120 --> 00:11:00.200]  我們作為家睦同工
[00:11:00.200 --> 00:11:03.120]  我們作為一個負責任的香港市民
[00:11:03.120 --> 00:11:04.720]  面對這麼多紛爭
[00:11:04.720 --> 00:11:06.760]  面對可能家裏面
[00:11:06.760 --> 00:11:08.120]  就算有這麼多話題
[00:11:08.120 --> 00:11:09.360]  很多爭吵的
[00:11:09.360 --> 00:11:10.840]  不要說政治話題
[00:11:10.840 --> 00:11:13.960]  我們每天都面對爭論當中
[00:11:13.960 --> 00:11:15.600]  每天面對很多事情
[00:11:15.600 --> 00:11:17.680]  我們最厲害的就是我們不出聲
[00:11:17.680 --> 00:11:19.360]  不出聲
[00:11:19.360 --> 00:11:23.440]  但是不出聲沒有解決問題
[00:11:23.440 --> 00:11:24.960]  聖經怎樣教導呢
[00:11:24.960 --> 00:11:28.400]  你們中間誰是有智慧見識的呢
[00:11:28.400 --> 00:11:30.240]  誰說你有智慧
[00:11:30.240 --> 00:11:31.560]  你的基督徒都有智慧
[00:11:31.560 --> 00:11:32.840]  給你看看
[00:11:32.840 --> 00:11:37.480]  他就當在智慧的溫柔上
[00:11:37.480 --> 00:11:39.840]  顯出他的善行來
[00:11:41.640 --> 00:11:44.040]  這是我們最大的力量
[00:11:44.040 --> 00:11:47.920]  在政治世界當中
[00:11:47.920 --> 00:11:49.480]  有兩管力量
[00:11:49.480 --> 00:11:51.120]  一個力量叫數人頭
[00:11:51.120 --> 00:11:52.480]  民主力量
[00:11:52.480 --> 00:11:54.200]  一種叫砍人頭
[00:11:54.200 --> 00:11:55.600]  槍桿子
[00:11:55.600 --> 00:11:58.680]  你看埃及今天的情況就是
[00:11:58.680 --> 00:12:00.160]  他經歷過
[00:12:00.160 --> 00:12:02.440]  數人頭
[00:12:02.440 --> 00:12:03.520]  沒有民主選舉
[00:12:03.520 --> 00:12:04.640]  搞不定
[00:12:04.640 --> 00:12:05.800]  砍人頭
[00:12:05.800 --> 00:12:07.800]  鎮壓
[00:12:07.800 --> 00:12:10.000]  兩個都很極端
[00:12:10.680 --> 00:12:12.160]  事實上我們面對一個
[00:12:12.160 --> 00:12:13.840]  充滿爭論的社會
[00:12:13.840 --> 00:12:16.120]  通常人是用極端的行為
[00:12:16.120 --> 00:12:17.360]  希望可以解決問題
[00:12:17.360 --> 00:12:20.400]  但那些解決方法只是解決一次
[00:12:20.400 --> 00:12:22.520]  解決不長久
[00:12:22.520 --> 00:12:25.040]  結果問題只會累積下去
[00:12:25.040 --> 00:12:28.320]  真正能夠解決問題的智慧
[00:12:28.320 --> 00:12:29.560]  是真的
[00:12:29.560 --> 00:12:32.200]  是溫柔的力量
[00:12:32.200 --> 00:12:35.360]  有一位國際級
[00:12:35.360 --> 00:12:38.480]  被譽為當代人類潛能大師
[00:12:38.480 --> 00:12:40.320]  你沒看過他的書
[00:12:40.880 --> 00:12:41.560]  你聽過他的名字
[00:12:41.560 --> 00:12:42.840]  名字都沒聽過
[00:12:42.840 --> 00:12:43.480]  好歹有限
[00:12:43.480 --> 00:12:45.160]  叫Stephen Covey
[00:12:45.160 --> 00:12:46.080]  柯維
[00:12:46.080 --> 00:12:49.040]  柯維有幾本成功的書
[00:12:49.040 --> 00:12:50.320]  譬如《與成功有約》
[00:12:50.320 --> 00:12:52.360]  這些是現代企業必修書的
[00:12:52.360 --> 00:12:54.880]  那些老闆看了幾頁就去教員工
[00:12:54.880 --> 00:12:55.240]  就是說
[00:12:55.240 --> 00:12:57.440]  你作為一個現代人
[00:12:57.440 --> 00:12:58.600]  你啟發你的潛能
[00:12:58.600 --> 00:13:00.840]  你沒看柯維的書
[00:13:00.840 --> 00:13:01.360]  起碼
[00:13:01.360 --> 00:13:03.280]  看看書評
[00:13:03.280 --> 00:13:04.880]  扔兩句拋書包
[00:13:04.880 --> 00:13:06.680]  起碼不會失禮人
[00:13:06.680 --> 00:13:08.160]  還有一本
[00:13:08.160 --> 00:13:09.680]  好像《聖經》那麼厚的書
[00:13:10.440 --> 00:13:11.080]  我想買
[00:13:11.080 --> 00:13:13.640]  不過知道他的書不用買
[00:13:13.640 --> 00:13:15.040]  看幾頁就可以了
[00:13:15.040 --> 00:13:17.000]  他那本書很複雜很簡單
[00:13:17.000 --> 00:13:18.560]  第三選擇
[00:13:18.560 --> 00:13:20.720]  什麼叫第三選擇呢
[00:13:20.720 --> 00:13:23.840]  就是在你贏和我贏之間
[00:13:23.840 --> 00:13:26.040]  找到第三個選擇
[00:13:26.040 --> 00:13:27.240]  一起贏
[00:13:27.240 --> 00:13:29.720]  這個理論其實在
[00:13:29.720 --> 00:13:32.960]  上世紀98、90年代
[00:13:32.960 --> 00:13:34.240]  在歐洲很流行
[00:13:34.240 --> 00:13:35.920]  叫第三道路
[00:13:35.920 --> 00:13:38.680]  第三道路其實當年
[00:13:38.680 --> 00:13:40.920]  英國首相貝裏亞時代
[00:13:40.920 --> 00:13:41.720]  歐洲很流行
[00:13:41.720 --> 00:13:44.680]  在資本主義和共產主義之間
[00:13:44.680 --> 00:13:47.080]  兩條路都有問題的
[00:13:47.080 --> 00:13:48.960]  我們走第三道路
[00:13:48.960 --> 00:13:51.120]  其實這個理論就是
[00:13:51.120 --> 00:13:53.120]  我們在兩個極端之間
[00:13:53.120 --> 00:13:54.600]  我們可不可以走出
[00:13:54.600 --> 00:13:56.160]  第三條道路
[00:13:56.160 --> 00:13:58.880]  在兩個爭論之間的時候
[00:13:58.880 --> 00:14:01.280]  結果我又不是幫你又不是幫他
[00:14:01.280 --> 00:14:02.400]  我兩個都幫
[00:14:02.400 --> 00:14:04.840]  而找到一個第三個方案
[00:14:04.840 --> 00:14:07.160]  將你兩個的矛盾
[00:14:07.160 --> 00:14:08.240]  可以化解
[00:14:09.520 --> 00:14:10.320]  高度智慧
[00:14:10.320 --> 00:14:12.680]  那些智慧是什麼智慧
[00:14:12.680 --> 00:14:15.280]  是溫柔的力量
[00:14:15.280 --> 00:14:18.040]  阿維也是這樣說的
[00:14:18.040 --> 00:14:20.640]  他面對這些爭論的時候
[00:14:20.640 --> 00:14:21.920]  我們所需要的
[00:14:21.920 --> 00:14:24.400]  就是一種溫柔
[00:14:24.400 --> 00:14:25.960]  包容的力量
[00:14:25.960 --> 00:14:28.440]  一種被遺忘了
[00:14:28.440 --> 00:14:29.680]  被人覺得是
[00:14:29.680 --> 00:14:31.600]  這些弱者的所為
[00:14:31.600 --> 00:14:32.400]  沒有用的
[00:14:32.400 --> 00:14:33.400]  其實
[00:14:33.400 --> 00:14:35.120]  耶穌一生
[00:14:35.120 --> 00:14:38.040]  充滿溫柔的力量
[00:14:39.680 --> 00:14:41.320]  這樣才知道預言
[00:14:41.320 --> 00:14:44.000]  他好像羊被拉到
[00:14:44.000 --> 00:14:45.840]  被宰殺的地方
[00:14:45.840 --> 00:14:48.520]  沒有還口
[00:14:48.520 --> 00:14:50.640]  沒有還手
[00:14:50.640 --> 00:14:52.160]  耶穌
[00:14:52.160 --> 00:14:53.800]  馬拉福音說
[00:14:53.800 --> 00:14:56.240]  我心裡柔和謙卑
[00:14:56.240 --> 00:14:59.520]  你們當乎我的牙
[00:14:59.520 --> 00:15:01.240]  是這樣教導我們
[00:15:01.240 --> 00:15:03.400]  所以基督徒在處世上
[00:15:03.400 --> 00:15:05.280]  在處理一個矛盾衝突
[00:15:05.280 --> 00:15:06.720]  無論是我們家庭的衝突
[00:15:06.720 --> 00:15:08.360]  朋友的衝突
[00:15:09.160 --> 00:15:10.080]  家會的衝突
[00:15:10.080 --> 00:15:11.600]  社會的衝突
[00:15:11.600 --> 00:15:13.800]  我們最大的力量
[00:15:13.800 --> 00:15:15.320]  找我們的殺手鐧
[00:15:15.320 --> 00:15:17.560]  別人學不到的
[00:15:17.560 --> 00:15:19.520]  溫柔的力量
[00:15:19.520 --> 00:15:22.360]  一種被遺忘
[00:15:22.360 --> 00:15:24.640]  一種的寶貴力量
[00:15:24.640 --> 00:15:26.760]  所以雅各繼續去深入
[00:15:26.760 --> 00:15:27.400]  他另一個
[00:15:27.400 --> 00:15:29.160]  北方的選擇說到
[00:15:29.160 --> 00:15:30.920]  那些不是溫柔的力量
[00:15:30.920 --> 00:15:32.840]  那些不是從神而來的智慧是怎樣
[00:15:32.840 --> 00:15:34.400]  惡毒
[00:15:34.400 --> 00:15:37.280]  妒忌
[00:15:37.280 --> 00:15:38.080]  那些東西
[00:15:38.400 --> 00:15:40.240]  其實都是加深
[00:15:40.240 --> 00:15:42.240]  人際關係的破碎
[00:15:42.240 --> 00:15:44.560]  加劇社會的撕裂
[00:15:44.560 --> 00:15:47.240]  今天社會就充斥著
[00:15:47.240 --> 00:15:48.800]  這種的危險
[00:15:48.800 --> 00:15:49.760]  充斥著
[00:15:49.760 --> 00:15:52.680]  這種各自其實都有隱藏熱情
