
[00:00:00.000 --> 00:00:05.200]  最近在2014年裡,有一個這樣的統計,
[00:03:11.900 --> 00:03:14.900]  我們成為別人的幫助。
[00:03:14.900 --> 00:03:18.900]  今天那個經文我從13節開始,
[00:03:18.900 --> 00:03:24.900]  是因為在主耶穌還沒有跟這個少年的官談話以先,
[00:03:24.900 --> 00:03:29.900]  有小孩子來到主耶穌的面前,門徒說不要來,
[00:03:29.900 --> 00:03:33.900]  耶穌卻接納了這個小孩子,
[00:03:33.900 --> 00:03:39.900]  然後在當中也特別的用他的恩言來祝福這個小孩子,
[00:03:39.900 --> 00:03:43.900]  人這個世代裡面有很多世界的言語,
[00:03:43.900 --> 00:03:48.900]  也有很多的事情我們覺得在世界裡面我們懂的,
[00:03:48.900 --> 00:03:50.900]  在靈命的當中不懂的事,
[00:03:50.900 --> 00:03:52.900]  小孩子有什麼重要,
[00:03:52.900 --> 00:03:55.900]  主耶穌卻要小孩子來到他的面前,
[00:03:55.900 --> 00:03:57.900]  那麼對我們的眼光來說,
[00:03:57.900 --> 00:04:01.900]  一個年輕的官重要嗎?相當重要。
[00:04:01.900 --> 00:04:03.900]  那卻在神的眼中,
[00:04:03.900 --> 00:04:05.900]  透過那個對話,
[00:04:05.900 --> 00:04:10.900]  給我們好像看到了另外一個的天國的人,
[00:04:10.900 --> 00:04:15.900]  是如何差一點點就進入天國的故事。
[00:04:15.900 --> 00:04:23.900]  所以可以說在馬太福音19章16節開始到22節裡面,
[00:04:23.900 --> 00:04:29.900]  記載著一個人差一點點就進到永生。
[00:04:29.900 --> 00:04:31.900]  其實對我們的人來說,
[00:04:31.900 --> 00:04:36.900]  我們的眼光我相信很敏銳,
[00:04:36.900 --> 00:04:38.900]  這個人年輕,
[00:04:38.900 --> 00:04:40.900]  這個人有錢,
[00:04:40.900 --> 00:04:41.900]  這個人很清楚,
[00:04:41.900 --> 00:04:44.900]  他來到耶穌的面前沒有問任何的事情,
[00:04:44.900 --> 00:04:47.900]  只問永生的事情。
[00:04:47.900 --> 00:04:48.900]  不單如此,
[00:04:48.900 --> 00:04:50.900]  當主耶穌跟他對話的時候,
[00:04:50.900 --> 00:04:54.900]  他也很清楚地講到我從小的時候開始,
[00:04:54.900 --> 00:04:59.900]  就進到一個敬畏的家庭的成長裡面,
[00:04:59.900 --> 00:05:04.900]  從小的時候就遵守摩西所吩咐的世界。
[00:05:04.900 --> 00:05:05.900]  所以對我們來說,
[00:05:05.900 --> 00:05:09.900]  這個人還差些什麼沒有進去天國呢?
[00:05:09.900 --> 00:05:13.900]  那為什麼主耶穌像這個小孩子,
[00:05:13.900 --> 00:05:16.900]  就告訴他們你們要學小孩子的心,
[00:05:16.900 --> 00:05:20.900]  因為這是小孩子,就是這樣子進到神國裡面。
[00:05:20.900 --> 00:05:25.900]  反而像做這個我們覺得應該是排第一,
[00:05:25.900 --> 00:05:27.900]  應該是拿第一名,
[00:05:27.900 --> 00:05:31.900]  應該是眾人都注視的一個人,
[00:05:31.900 --> 00:05:37.900]  結果在尋求永生的當中卻失落了。
[00:05:37.900 --> 00:05:40.900]  失落的時候我們今天用這個題目,
[00:05:40.900 --> 00:05:42.900]  叫做永生之人的失落,
[00:05:42.900 --> 00:05:47.900]  我可以用一個英文的這個題目,
[00:05:47.900 --> 00:05:50.900]  你記得在美國也很出名,
[00:05:50.900 --> 00:05:54.900]  英國也很出名的文學叫做失落源,
[00:05:54.900 --> 00:05:56.900]  Paradise Lost,
[00:05:56.900 --> 00:06:00.900]  那如果是我今天要用英文的這個題目的話,
[00:06:00.900 --> 00:06:04.900]  我可以說這個是Eternal Life Lost,
[00:06:04.900 --> 00:06:06.900]  那我們看一下為什麼,
[00:06:06.900 --> 00:06:08.900]  請大家若是手上有聖經的話,
[00:06:08.900 --> 00:06:13.900]  我們一起來看一下當中幾節的經文,
[00:06:13.900 --> 00:06:18.900]  在馬太福音的十九章第十六節,
[00:06:18.900 --> 00:06:21.900]  有一個人來見耶穌說,
[00:06:21.900 --> 00:06:27.900]  夫子,我該做什麼善事才能得永生?
[00:06:27.900 --> 00:06:28.900]  請大家注意一下,
[00:06:28.900 --> 00:06:31.900]  這裡沒有講到這個人從哪裡來,
[00:06:31.900 --> 00:06:33.900]  只是講到一個人,
[00:06:33.900 --> 00:06:36.900]  大概這個人曾經聽過耶穌的教訓,
[00:06:36.900 --> 00:06:38.900]  觀察了耶穌,
[00:06:38.900 --> 00:06:41.900]  知道耶穌所講論的不僅僅是好的道理,
[00:06:41.900 --> 00:06:44.900]  包括天國的道理,
[00:06:44.900 --> 00:06:46.900]  不僅僅在當中曾經聽過,
[00:06:46.900 --> 00:06:52.900]  原來彼得他的門徒曾經宣佈過,
[00:06:52.900 --> 00:06:54.900]  在他的信仰告白的當中說,
[00:06:54.900 --> 00:06:56.900]  這個就是永生神的兒子,
[00:06:56.900 --> 00:06:59.900]  所以對他來說有一種科目,
[00:06:59.900 --> 00:07:03.900]  我們信耶穌之前都有一種科目,
[00:07:03.900 --> 00:07:07.900]  對永恆的科目,對美善的科目,
[00:07:07.900 --> 00:07:10.900]  我們雖然很多時候我們看到,
[00:07:10.900 --> 00:07:12.900]  在報章裡面有很多,
[00:07:12.900 --> 00:07:15.900]  我們常常都覺得這些不好的,
[00:07:15.900 --> 00:07:17.900]  但是我們的眼睛有些時候,
[00:07:17.900 --> 00:07:20.900]  我們都很清楚的說什麼是美的,
[00:07:20.900 --> 00:07:21.900]  什麼是善的,
[00:07:21.900 --> 00:07:23.900]  我們都有一種的追求,
[00:07:23.900 --> 00:07:27.900]  這個少年人來到主耶穌的面前,
[00:07:27.900 --> 00:07:30.900]  他的動機非常的清楚,
[00:07:30.900 --> 00:07:32.900]  我不求別的,
[00:07:32.900 --> 00:07:35.900]  我單要問一個簡單的問題是,
[00:07:35.900 --> 00:07:40.900]  怎麼樣做才得永生?
[00:07:40.900 --> 00:07:42.900]  結果大家曉得在最後的時候,
[00:07:42.900 --> 00:07:47.900]  我們發現到這個少年的官得不做永生,
[00:07:47.900 --> 00:07:49.900]  對這個少年的官來說,
[00:07:49.900 --> 00:07:55.900]  其實他從小的時候就知道猶太的文化裡面有天國的觀念,
[00:07:55.900 --> 00:07:57.900]  對他來說從小的時候,
[00:07:57.900 --> 00:08:01.900]  父母也都跟他講過關於敬畏神的事情,
[00:08:01.900 --> 00:08:07.900]  可能在他的認識主耶穌的背後當中有一種美善的追求,
[00:08:07.900 --> 00:08:11.900]  但是缺在他的追求當中小了一點點,
[00:08:11.900 --> 00:08:14.900]  最後的時候我們看到他悠悠愁愁的離開,
[00:08:14.900 --> 00:08:19.900]  今天我要用四個原因來說,
[00:08:19.900 --> 00:08:22.900]  為什麼他得不做永生,
[00:08:22.900 --> 00:08:24.900]  請大家注意一下,
[00:08:24.900 --> 00:08:26.900]  從簡單的一句話來說,
[00:08:26.900 --> 00:08:30.900]  我該做什麼善事才能得永生?
[00:08:30.900 --> 00:08:36.900]  請看,你說這個年輕人他的信心大嗎?
[00:08:36.900 --> 00:08:41.900]  我相信這個年輕人的自信很大,
[00:08:41.900 --> 00:08:45.900]  他不是說主耶穌我真的不知道什麼是永生,
[00:08:45.900 --> 00:08:47.900]  我也不知道怎麼樣去得到永生,
[00:08:47.900 --> 00:08:49.900]  請你教導我一下,
[00:08:49.900 --> 00:08:52.900]  他的那個語氣不是這樣的,
[00:08:52.900 --> 00:08:55.900]  這個年輕人小的時候就做官,
[00:08:55.900 --> 00:09:00.900]  而且在這個道德的水平當中是給別人好,
[00:09:00.900 --> 00:09:04.900]  並且有一個求教的心,
[00:09:04.900 --> 00:09:07.900]  並且在當中很肯定的說不要求財,
[00:09:07.900 --> 00:09:09.900]  不要求老婆,不要求別的,
[00:09:09.900 --> 00:09:11.900]  當然是要求永生,
[00:09:11.900 --> 00:09:15.900]  所以這個人其實在思想的當中非常清楚,
[00:09:15.900 --> 00:09:18.900]  他知道要在耶穌的裡面得著什麼,
[00:09:18.900 --> 00:09:23.900]  我該做什麼善事才能得永生?
[00:09:23.900 --> 00:09:28.900]  我相信當中一個他不能得永生的其中一個
[00:09:28.900 --> 00:09:30.900]  他不了解的事情,
[00:09:30.900 --> 00:09:37.900]  就是永遠的生命不是自然生命的延續,
[00:09:37.900 --> 00:09:43.900]  Eternal life is never an extension of natural life,
[00:09:43.900 --> 00:09:47.900]  你看到這個年輕人他想到一個方法,
[00:09:47.900 --> 00:09:51.900]  來滿足他道德中的要求,
[00:09:51.900 --> 00:09:54.900]  你知道猶太人的道德標準蠻高的,
[00:09:54.900 --> 00:09:56.900]  最少給我們高,
[00:09:56.900 --> 00:10:00.900]  因為他們很注重禮節,
[00:10:00.900 --> 00:10:03.900]  猶太人很注重什麼樣的獻祭,
[00:10:03.900 --> 00:10:08.900]  所以獻祭之前還要分清楚這個祭是乾淨的還是不乾淨,
[00:10:08.900 --> 00:10:13.900]  而且當中有很清楚的分別說什麼叫做凡祭,
[00:10:13.900 --> 00:10:15.900]  什麼叫做贖罪祭,
[00:10:15.900 --> 00:10:17.900]  什麼叫做和平祭,
[00:10:17.900 --> 00:10:20.900]  所以對他們來說很清楚,
[00:10:20.900 --> 00:10:22.900]  對這個年輕人來說,
[00:10:22.900 --> 00:10:25.900]  他說若是我做一些好的事情,
[00:10:25.900 --> 00:10:31.900]  讓我的生活的世界觀繼續的美麗多好呢?
[00:10:31.900 --> 00:10:36.900]  其實他的內心的當中有一個善的了解,
[00:10:36.900 --> 00:10:40.900]  對一般人來說我不敢說所有的民族,
[00:10:40.900 --> 00:10:45.900]  但是不是每個民族都是願意行善的,
[00:10:45.900 --> 00:10:50.900]  我們中國的文化裡面我們做善事是有一個原因的,
[00:10:50.900 --> 00:10:51.900]  得福,對嗎?
[00:10:51.900 --> 00:10:53.900]  所以到了年紀大的時候,
[00:10:53.900 --> 00:10:56.900]  我們就會做很多的這個公德的事情,
[00:10:56.900 --> 00:10:58.900]  公益的事情,
[00:10:58.900 --> 00:11:00.900]  讓我們當中背後裡面說,
[00:11:00.900 --> 00:11:04.900]  啊,若是我今天這一輩子得不到什麼好處的話,
[00:11:04.900 --> 00:11:07.900]  我希望下一代都比較好,
[00:11:07.900 --> 00:11:09.900]  所以這個年輕人很清楚知道,
[00:11:09.900 --> 00:11:14.900]  他在他的道德標準的當中已經超越了一般的猶太人,
[00:11:14.900 --> 00:11:18.900]  而且他在美化他的人生,
[00:11:18.900 --> 00:11:21.900]  你看他又年輕又有為,
[00:11:21.900 --> 00:11:23.900]  大概是你將來的女婿,
[00:11:23.900 --> 00:11:26.900]  這樣好的人怎麼去找,
[00:11:26.900 --> 00:11:30.900]  又沒有抽菸,沒有吸毒,很好,
[00:11:30.900 --> 00:11:33.900]  對他來說整個人生當中是一個美化的人生,
[00:11:33.900 --> 00:11:36.900]  若是我能夠做多一點,
[00:11:36.900 --> 00:11:39.900]  若是我能夠美化人生,
[00:11:39.900 --> 00:11:43.900]  若是在我所擁有的當中拿一點點出來,
[00:11:43.900 --> 00:11:46.900]  讓別人都可以喜樂的話多好呢,
[00:11:46.900 --> 00:11:49.900]  但是他卻忘記一件事情,
[00:11:49.900 --> 00:11:51.900]  原來自然的生命,
[00:11:51.900 --> 00:11:57.900]  不管你多美化都不能夠帶來永生,
[00:11:57.900 --> 00:11:59.900]  請他聽一下,
[00:11:59.900 --> 00:12:00.900]  為什麼這樣講,
[00:12:00.900 --> 00:12:06.900]  因為猶太人從小的時候就知道他靈魂是不滅的,
[00:12:06.900 --> 00:12:09.900]  跟那個希臘的文化完全不一樣,
[00:12:09.900 --> 00:12:13.900]  猶太人在很小的時候講到生命的時候,
[00:12:13.900 --> 00:12:16.900]  就講到生命是永恆的,
[00:12:16.900 --> 00:12:18.900]  我們中國人因做佛教的影響,
[00:12:18.900 --> 00:12:19.900]  我們不會談這個事情,
[00:12:19.900 --> 00:12:22.900]  我們說我們的生命是靈魂的,
[00:12:22.900 --> 00:12:26.900]  或者是我們的生命當中有一定的限數的,
[00:12:26.900 --> 00:12:29.900]  對於猶太人來說從小的時候知道,
[00:12:29.900 --> 00:12:33.900]  當他擁有上帝給他的氣息,
[00:12:33.900 --> 00:12:35.900]  這口氣吹到他的口中的時候,
[00:12:35.900 --> 00:12:38.900]  他就成為有靈之物,
[00:12:38.900 --> 00:12:41.900]  有靈的意思就是不滅的意思,
[00:12:41.900 --> 00:12:42.900]  所以對那個年輕人來說,
[00:12:42.900 --> 00:12:49.900]  他知道人生的裡面有一個永遠長存的生命,
[00:12:49.900 --> 00:12:52.900]  但是他不知道怎麼去摸,
[00:12:52.900 --> 00:12:54.900]  他有生活,
[00:12:54.900 --> 00:12:55.900]  所以他的想法說,
[00:12:55.900 --> 00:12:57.900]  若是我美化我的生活,
[00:12:57.900 --> 00:13:00.900]  是不是就可以摸到永恆呢?
[00:13:00.900 --> 00:13:03.900]  所以在當中他提出這個方案來,
[00:13:03.900 --> 00:13:05.900]  他說耶穌啊,
[00:13:05.900 --> 00:13:07.900]  你這樣偉大的拉比,
[00:13:07.900 --> 00:13:09.900]  眾多人跟隨你,
[00:13:09.900 --> 00:13:14.900]  你第一個意志就是對著那些麻瘋病人來顯露出你的聖潔,
[00:13:14.900 --> 00:13:18.900]  那麼到底我可不可以做一些美化的事情,
[00:13:18.900 --> 00:13:21.900]  可以得救永生?
[00:13:21.900 --> 00:13:23.900]  原來福音三章十六節講得非常的清楚,
[00:13:23.900 --> 00:13:26.900]  原來自然的生命不管多好,
[00:13:26.900 --> 00:13:29.900]  都不能帶來永恆的生命,
[00:13:29.900 --> 00:13:33.900]  這個跟我們的文化所思想的完全是相對的,
[00:13:33.900 --> 00:13:36.900]  我們今天文化的傳統是說,
[00:13:36.900 --> 00:13:37.900]  中國人死就死掉,
[00:13:37.900 --> 00:13:38.900]  死了以後怎麼樣?
[00:13:38.900 --> 00:13:41.900]  要把這個福氣領到下一代,
[00:13:41.900 --> 00:13:43.900]  猶太人不是這樣想,
[00:13:43.900 --> 00:13:45.900]  他說我們人生當中結束的時候,
[00:13:45.900 --> 00:13:46.900]  這永遠的生命,
[00:13:46.900 --> 00:13:49.900]  但是我不知道怎麼樣走到這個永遠的生命,
[00:13:49.900 --> 00:13:52.900]  我們怎麼樣得著這個永遠的生命,
[00:13:52.900 --> 00:13:54.900]  就需要基本的改變,
[00:13:54.900 --> 00:13:55.900]  這個改變是什麼?
[00:13:55.900 --> 00:13:58.900]  就透過耶穌基督,
[00:13:58.900 --> 00:14:07.900]  他所賜給我們的以罪代替我們,以他的公義代替我們沒有罪的這種的交換條件,
[00:14:07.900 --> 00:14:08.900]  這個救贖的計劃,
[00:14:08.900 --> 00:14:13.900]  我們才能夠擁有永生,
[00:14:13.900 --> 00:14:15.900]  現在聽清楚沒?
[00:14:15.900 --> 00:14:20.900]  我們有些時候真的不曉得世界的文化是如何的影響著我們,
[00:14:20.900 --> 00:14:26.900]  今天我不鼓勵大家是為了做善事來得永生,
[00:14:26.900 --> 00:14:28.900]  其實我可以告訴你,
[00:14:28.900 --> 00:14:32.900]  每一個人做什麼善事得永生,
[00:14:32.900 --> 00:14:39.900]  在香港裡面一個很出名的歌星叫做梅艷芳,
[00:14:39.900 --> 00:14:43.900]  到她晚期的時候你知道她做善事做多少?
[00:14:43.900 --> 00:14:45.900]  是一個支票一百萬,
[00:14:45.900 --> 00:14:48.900]  一個支票兩百萬的出去,
[00:14:48.900 --> 00:14:55.900]  但是她去世的時候沒有上帝給她永生的應許,
[00:14:55.900 --> 00:15:01.900]  結果她去世的時候你知道她在出殯之前的三天,
[00:15:01.900 --> 00:15:05.900]  有十萬個人去排隊看她,
[00:15:05.900 --> 00:15:08.900]  十萬,
[00:15:08.900 --> 00:15:12.900]  我在想這些人去看她是因為她歌唱唱得好,
[00:15:12.900 --> 00:15:20.900]  還是忽然間覺得原來梅艷芳所講到的那種所謂的永恆的,
[00:15:20.900 --> 00:15:22.900]  原來一下子就沒有,
[00:15:22.900 --> 00:15:24.900]  失落,
[00:15:24.900 --> 00:15:27.900]  沒有辦法走得進,
[00:15:27.900 --> 00:15:29.900]  大家注意到嗎?
[00:15:29.900 --> 00:15:33.900]  我們尋求的盼望不是生活,
[00:15:33.900 --> 00:15:36.900]  我們所尋求的是永生,
[00:15:36.900 --> 00:15:38.900]  那麼我們怎麼樣得著永生?
[00:15:38.900 --> 00:15:44.900]  盼望我們知道自然的生命不帶來自然的永生,
[00:15:44.900 --> 00:15:45.900]  清楚嗎?
[00:15:45.900 --> 00:15:47.900]  第二個她得不著永生的原因,
[00:15:47.900 --> 00:15:52.900]  再請大家再看十六節,
[00:15:52.900 --> 00:16:00.900]  這個青年的官在主耶穌發出的第一句話,
[00:16:00.900 --> 00:16:01.900]  第一個問題,
[00:16:01.900 --> 00:16:06.900]  他說我該做,請大家注意一個字,
[00:16:06.900 --> 00:16:07.900]  做,
[00:16:07.900 --> 00:16:10.900]  我該要做什麼事情,
[00:16:10.900 --> 00:16:15.900]  做得什麼事情?
[00:16:15.900 --> 00:16:17.900]  大家很清楚的知道,
[00:16:17.900 --> 00:16:21.900]  原來通往永生的方法不是透過道德,
[00:16:21.900 --> 00:16:25.900]  不是透過公義的事,
[00:16:25.900 --> 00:16:28.900]  不是透過慈善的周集,
[00:16:28.900 --> 00:16:33.900]  乃是透過順服跟謙卑,
[00:16:33.900 --> 00:16:36.900]  所以這個少年官為什麼得不著永生,
[00:16:36.900 --> 00:16:39.900]  是因為他當中有一個錯誤的了解,
[00:16:39.900 --> 00:16:44.900]  他覺得永生是透過他做一個,
[00:16:44.900 --> 00:16:45.900]  第二個,
[00:16:45.900 --> 00:16:46.900]  第三個,
[00:16:46.900 --> 00:16:48.900]  第四個好的事情,
[00:16:48.900 --> 00:16:51.900]  把它傳起來,
[00:16:51.900 --> 00:16:53.900]  把它放在一邊,
[00:16:53.900 --> 00:16:55.900]  把它堆起來,
[00:16:55.900 --> 00:16:59.900]  自然就可以臨到這個永恆的標準裡面,
[00:16:59.900 --> 00:17:03.900]  原來發現到不是這樣子,
[00:17:03.900 --> 00:17:07.900]  你知道很多時候我們對財務的觀念還是一樣,
[00:17:07.900 --> 00:17:10.900]  我們覺得一個美善的人生是透過什麼?
[00:17:10.900 --> 00:17:11.900]  傳錢,
[00:17:11.900 --> 00:17:12.900]  傳,
[00:17:12.900 --> 00:17:13.900]  傳,
[00:17:13.900 --> 00:17:14.900]  傳,
[00:17:14.900 --> 00:17:19.900]  傳得多的話我們就好快的到了這個標準裡面,
[00:17:19.900 --> 00:17:22.900]  主耶穌從來沒有這個方式告訴我們,
[00:17:22.900 --> 00:17:27.900]  反而主耶穌告訴我們財務在地上的這種可怕,
[00:17:27.900 --> 00:17:33.900]  因為這個財務有從只要能損壞,
[00:17:33.900 --> 00:17:38.900]  也有在拿走,
[00:17:38.900 --> 00:17:43.900]  你知道我們今天生活的裡面常常有一種的觀念,
[00:17:43.900 --> 00:17:51.900]  這是以良善成為一個進天國的標準,
[00:17:51.900 --> 00:17:54.900]  有很多人信耶穌的時候,
[00:17:54.900 --> 00:17:55.900]  他會說,
[00:17:55.900 --> 00:17:58.900]  你知道我做了很多事情蠻好的,
[00:17:58.900 --> 00:18:02.900]  因為在這個時候我應該會得到一個福分,
[00:18:02.900 --> 00:18:04.900]  主耶穌告訴他不是,
[00:18:04.900 --> 00:18:07.900]  原來我們得到主耶穌的福分,
[00:18:07.900 --> 00:18:09.900]  不是因為我們的選擇,
[00:18:09.900 --> 00:18:14.900]  不是因為我們做些什麼,
[00:18:14.900 --> 00:18:17.900]  在過去很多年前有一個電影叫做mission,
[00:18:17.900 --> 00:18:21.900]  裡面就講到一個曾經是因為氣憤的當中,
[00:18:21.900 --> 00:18:24.900]  把他的弟弟殺死的一個故事,
[00:18:24.900 --> 00:18:28.900]  後來他透過一個傳教士認識主耶穌以後,
[00:18:28.900 --> 00:18:32.900]  他就跟著這個傳教士去傳福音,
[00:18:32.900 --> 00:18:35.900]  但是他心裡當中有很大很大的重擔,
[00:18:35.900 --> 00:18:39.900]  就覺得他的那個罪主耶穌沒有辦法赦免,
[00:18:39.900 --> 00:18:42.900]  所以他在背的當中就背上了過去,
[00:18:42.900 --> 00:18:47.900]  他的弟弟曾經留下來的東西,
[00:18:47.900 --> 00:18:50.900]  他曾經殺他的弟弟的那個劍,
[00:18:50.900 --> 00:18:52.900]  就背在那一邊,
[00:18:52.900 --> 00:18:55.900]  就隨著這個宣教士傳福音,
[00:18:55.900 --> 00:18:59.900]  結果他走到村莊去傳福音的時候,
[00:18:59.900 --> 00:19:04.900]  後來發現村莊的人發現原來這個是以前販賣他們家庭的人,
[00:19:04.900 --> 00:19:06.900]  就前來要殺他,
[00:19:06.900 --> 00:19:09.900]  在殺他的時候那個宣教士告訴他,
[00:19:09.900 --> 00:19:11.900]  他已經改變過來,
[00:19:11.900 --> 00:19:13.900]  但是這個人就待在那一邊,
[00:19:13.900 --> 00:19:18.900]  就給這些的土著的人要殺他的時候,
[00:19:18.900 --> 00:19:20.900]  就在那個殺那,
[00:19:20.900 --> 00:19:21.900]  他完全的放下來,
[00:19:21.900 --> 00:19:22.900]  他說好啊,
[00:19:22.900 --> 00:19:27.900]  因為你殺我的時候就解決我內心內疚的這個問題,
[00:19:27.900 --> 00:19:31.900]  因為我曾經殺死了我的弟弟,
[00:19:31.900 --> 00:19:36.900]  結果這些的部族的人反而沒有殺他,
[00:19:36.900 --> 00:19:39.900]  就把他釋放了,
[00:19:39.900 --> 00:19:41.900]  在釋放的過程當中,
[00:19:41.900 --> 00:19:48.900]  這些的土人就把他背上的這些過去有的東西,
[00:19:48.900 --> 00:19:52.900]  就用刀把這個東西拆開,
[00:19:52.900 --> 00:19:55.900]  然後把它推到這個河的裡面,
[00:19:55.900 --> 00:19:58.900]  從那個殺那開始,
[00:19:58.900 --> 00:20:04.900]  這個人才曉得什麼叫做真正的自由,
[00:20:04.900 --> 00:20:05.900]  對很多人來說,
[00:20:05.900 --> 00:20:06.900]  信耶穌是很難的事,
[00:20:06.900 --> 00:20:11.900]  因為他覺得我以前有這樣壞的東西,
[00:20:11.900 --> 00:20:14.900]  我要用自己的身體來償還,
[00:20:14.900 --> 00:20:17.900]  學再學還,
[00:20:17.900 --> 00:20:20.900]  所以當主耶穌的恩典臨到他的身上的時候,
[00:20:20.900 --> 00:20:23.900]  他不知道怎麼去接受,
[00:20:23.900 --> 00:20:25.900]  他要回去過去的賞罰來說,
[00:20:25.900 --> 00:20:27.900]  我這個人就是這樣壞,
[00:20:27.900 --> 00:20:29.900]  所以沒有人來寬恕我,
[00:20:29.900 --> 00:20:31.900]  所以我用自己的功德的方法,
[00:20:31.900 --> 00:20:35.900]  我用自己的處理內在的矛盾的方法,
[00:20:35.900 --> 00:20:37.900]  來處理神的恩典,
[00:20:37.900 --> 00:20:38.900]  到最後的時候,
[00:20:38.900 --> 00:20:42.900]  這些人都得不著永生,
[00:20:42.900 --> 00:20:43.900]  同樣的,
[00:20:43.900 --> 00:20:46.900]  有些人是因為他做了很多很好的事情,
[00:20:46.900 --> 00:20:47.900]  到最後的時候,
[00:20:47.900 --> 00:20:50.900]  覺得我已經到了這個的標準,
[00:20:50.900 --> 00:20:51.900]  到那個水平,
[00:20:51.900 --> 00:20:54.900]  所以我自然就進到永生裡面,
[00:20:54.900 --> 00:20:59.900]  這個是個非常錯誤的觀念,
[00:20:59.900 --> 00:21:06.900]  永生不是善功最終的終點,
[00:21:06.900 --> 00:21:09.900]  我們今天需要放棄這種賞罰,
[00:21:09.900 --> 00:21:11.900]  若是今天你是一個福音朋友,
[00:21:11.900 --> 00:21:15.900]  我盼望你真的容許聖靈在當中向你說話,
[00:21:15.900 --> 00:21:19.900]  我們今天得救是應做,
[00:21:19.900 --> 00:21:22.900]  信也在乎他的恩典,
[00:21:22.900 --> 00:21:24.900]  不是因為你做了什麼,
[00:21:24.900 --> 00:21:27.900]  所以對很多中國文化傳統的人來說,
