
[00:00:00.000 --> 00:00:01.600]  各位兄弟姐妹 你們好
[00:02:40.900 --> 00:02:42.900]  你留意到
[00:02:42.900 --> 00:02:44.900]  往往有時候是財政司
[00:02:44.900 --> 00:02:46.900]  特別如果去派堂的時候
[00:02:46.900 --> 00:02:48.900]  民望不是會高一點嗎
[00:02:48.900 --> 00:02:50.900]  耶穌是很受人的歡迎
[00:02:50.900 --> 00:02:53.900]  但是蜜月期很快就過了
[00:02:53.900 --> 00:02:56.900]  當耶穌指責那幫權貴
[00:02:56.900 --> 00:02:58.900]  做了一些不義的事
[00:02:58.900 --> 00:03:00.900]  指責那些法利塞人
[00:03:00.900 --> 00:03:02.900]  是虛假的
[00:03:02.900 --> 00:03:03.900]  我對「二十三」這個字
[00:03:03.900 --> 00:03:04.900]  比較敏感一點
[00:03:04.900 --> 00:03:06.900]  大家知不知道
[00:03:06.900 --> 00:03:08.900]  馬丁福音二十三章
[00:03:08.900 --> 00:03:11.900]  是記載什麼事
[00:03:11.900 --> 00:03:14.900]  是記載法利塞人的七禍
[00:03:14.900 --> 00:03:16.900]  就是你把難擔的擔子
[00:03:16.900 --> 00:03:18.900]  擺在別人的肩上
[00:03:18.900 --> 00:03:20.900]  但是自己一個指頭也不動
[00:03:20.900 --> 00:03:22.900]  但是我們基督徒對「二十三」
[00:03:22.900 --> 00:03:23.900]  應該要最感恩的是
[00:03:23.900 --> 00:03:24.900]  有詩篇「二十三篇」嘛
[00:03:24.900 --> 00:03:26.900]  因為耶穌是我們的穆者
[00:03:26.900 --> 00:03:28.900]  所以有正有反的
[00:03:28.900 --> 00:03:31.900]  耶穌也指責這幫權貴
[00:03:31.900 --> 00:03:32.900]  這幫權貴就很生氣
[00:03:32.900 --> 00:03:35.900]  就開始煽動人們去反對耶穌
[00:03:35.900 --> 00:03:37.900]  而再加上耶穌
[00:03:37.900 --> 00:03:40.900]  去叫人跟隨的時候
[00:03:40.900 --> 00:03:42.900]  不是隨便的
[00:03:42.900 --> 00:03:44.900]  是要付上代價的
[00:03:44.900 --> 00:03:45.900]  我們一起來看
[00:03:45.900 --> 00:03:48.900]  馬丁福音十章二十九到三十節
[00:03:48.900 --> 00:03:49.900]  我們一起來讀出
[00:04:14.900 --> 00:04:16.900]  如果這段經文的背景
[00:04:16.900 --> 00:04:17.900]  是一個少年的官
[00:04:17.900 --> 00:04:20.900]  問耶穌怎樣可以承受永生
[00:04:20.900 --> 00:04:22.900]  耶穌看著他就愛他
[00:04:22.900 --> 00:04:23.900]  就跟他說
[00:04:23.900 --> 00:04:25.900]  你要將你所有的變賣
[00:04:25.900 --> 00:04:26.900]  不是給我
[00:04:26.900 --> 00:04:27.900]  去周濟窮人
[00:04:27.900 --> 00:04:29.900]  然後來跟隨我
[00:04:29.900 --> 00:04:30.900]  他就很害怕
[00:04:30.900 --> 00:04:33.900]  後來就悠悠授授地走了
[00:04:33.900 --> 00:04:35.900]  後來耶穌就跟那些門徒說
[00:04:35.900 --> 00:04:38.900]  其實你是要以我為主
[00:04:38.900 --> 00:04:40.900]  他說到今天
[00:04:40.900 --> 00:04:41.900]  如果你要跟隨我
[00:04:41.900 --> 00:04:43.900]  你是要撇下很多
[00:04:43.900 --> 00:04:45.900]  意思不是不可以理會這些人
[00:04:45.900 --> 00:04:46.900]  只不過將他們
[00:04:46.900 --> 00:04:48.900]  擺在第二等的地位裡面
[00:04:48.900 --> 00:04:49.900]  但是讀聖經
[00:04:49.900 --> 00:04:52.900]  大家要留意這些經文
[00:04:52.900 --> 00:04:54.900]  他沒有叫你撇下妻子
[00:04:54.900 --> 00:04:55.900]  有沒有
[00:04:55.900 --> 00:04:56.900]  妻子是撇不掉的
[00:04:56.900 --> 00:04:58.900]  她是跟你一輩子的
[00:04:58.900 --> 00:04:59.900]  還有
[00:04:59.900 --> 00:05:00.900]  你不要以為撇了她之後
[00:05:00.900 --> 00:05:02.900]  可以多一百倍
[00:05:02.900 --> 00:05:03.900]  是不用指望的
[00:05:03.900 --> 00:05:04.900]  還有一句是怎樣呢
[00:05:04.900 --> 00:05:06.900]  不單得到過祝福
[00:05:06.900 --> 00:05:08.900]  還有一句我們忽略了
[00:05:08.900 --> 00:05:11.900]  是要受逼百
[00:05:11.900 --> 00:05:13.900]  耶穌早就說要受逼百
[00:05:13.900 --> 00:05:17.900]  那些人就開始有點怕
[00:05:17.900 --> 00:05:18.900]  跟隨你
[00:05:18.900 --> 00:05:21.900]  要承擔這麼多東西嗎
[00:05:21.900 --> 00:05:23.900]  接著耶穌再繼續
[00:05:23.900 --> 00:05:25.900]  說這些事情的時候
[00:05:25.900 --> 00:05:26.900]  他們就會怎樣呢
[00:05:26.900 --> 00:05:28.900]  出現了一個現象
[00:05:28.900 --> 00:05:30.900]  馬昏第十章第32節
[00:05:30.900 --> 00:05:31.900]  我們一起來讀出
[00:05:31.900 --> 00:05:33.900]  他無人行路上
[00:05:33.900 --> 00:05:34.900]  耶路撒冷去
[00:05:34.900 --> 00:05:36.900]  耶穌在前頭走
[00:05:36.900 --> 00:05:38.900]  門徒就稀奇
[00:05:38.900 --> 00:05:40.900]  跟從的人也害怕
[00:05:40.900 --> 00:05:43.900]  耶穌又叫過十二個門徒來
[00:05:43.900 --> 00:05:45.900]  說自己將要遭遇的事
[00:05:45.900 --> 00:05:47.900]  告訴他們說
[00:05:47.900 --> 00:05:49.900]  到底是甚麼事呢
[00:05:49.900 --> 00:05:51.900]  我們再看33 34兩節
[00:05:51.900 --> 00:05:54.900]  我們上耶路撒冷去
[00:05:54.900 --> 00:05:58.900]  人子將要被交給祭司長和民事
[00:05:58.900 --> 00:06:00.900]  他們要定他死罪
[00:06:00.900 --> 00:06:02.900]  交給外邦人
[00:06:02.900 --> 00:06:04.900]  他們要戲弄他
[00:06:04.900 --> 00:06:06.900]  他活在他臉上
[00:06:06.900 --> 00:06:07.900]  鞭打他
[00:06:07.900 --> 00:06:08.900]  殺害他
[00:06:08.900 --> 00:06:10.900]  過了三天
[00:06:10.900 --> 00:06:11.900]  他要復活
[00:06:11.900 --> 00:06:13.900]  剛才有沒有留意到這段經文
[00:06:13.900 --> 00:06:15.900]  我特別highlight了兩個字
[00:06:15.900 --> 00:06:18.900]  就是門徒怎樣呢
[00:06:18.900 --> 00:06:20.900]  害怕
[00:06:20.900 --> 00:06:22.900]  原來跟隨你
[00:06:22.900 --> 00:06:24.900]  不是有福氣的
[00:06:24.900 --> 00:06:26.900]  要受逼迫的
[00:06:26.900 --> 00:06:28.900]  要面對很多苦楚的
[00:06:28.900 --> 00:06:30.900]  他們開始
[00:06:30.900 --> 00:06:32.900]  跟耶穌
[00:06:32.900 --> 00:06:34.900]  保持一定的距離
[00:06:34.900 --> 00:06:36.900]  耶穌再跟他自己
[00:06:36.900 --> 00:06:38.900]  那十二個司徒說
[00:06:38.900 --> 00:06:39.900]  我會上耶路撒冷
[00:06:39.900 --> 00:06:40.900]  我會受苦
[00:06:40.900 --> 00:06:41.900]  我會被人戲弄
[00:06:41.900 --> 00:06:42.900]  我會笑死
[00:06:42.900 --> 00:06:44.900]  但他繼續說
[00:06:44.900 --> 00:06:46.900]  我會復活的
[00:06:46.900 --> 00:06:48.900]  但門徒往往只記得
[00:06:48.900 --> 00:06:50.900]  他說受苦
[00:06:50.900 --> 00:06:52.900]  復活這件事
[00:06:52.900 --> 00:06:55.900]  他們好像不會真的放在心裡
[00:06:55.900 --> 00:06:57.900]  然後耶穌也說
[00:06:57.900 --> 00:06:59.900]  我是天上降下來的糧
[00:06:59.900 --> 00:07:01.900]  我是生命的糧
[00:07:01.900 --> 00:07:02.900]  你們要來帶去
[00:07:02.900 --> 00:07:03.900]  領受這個糧
[00:07:03.900 --> 00:07:04.900]  我的肉可以吃
[00:07:04.900 --> 00:07:05.900]  我的血可以喝
[00:07:05.900 --> 00:07:07.900]  你們說什麼
[00:07:07.900 --> 00:07:09.900]  很恐怖
[00:07:09.900 --> 00:07:11.900]  於是出現了一個問題
[00:07:11.900 --> 00:07:12.900]  很可悲的
[00:07:12.900 --> 00:07:13.900]  是666
[00:07:13.900 --> 00:07:15.900]  約翰福音第六章
[00:07:15.900 --> 00:07:16.900]  第66節
[00:07:16.900 --> 00:07:17.900]  是很特別的
[00:07:17.900 --> 00:07:19.900]  我們一起讀這段經文
[00:07:19.900 --> 00:07:21.900]  從此他們徒中
[00:07:21.900 --> 00:07:23.900]  有多有退去的
[00:07:23.900 --> 00:07:25.900]  不再和他同行
[00:07:25.900 --> 00:07:27.900]  有人已經
[00:07:27.900 --> 00:07:29.900]  因為這個緣故
[00:07:29.900 --> 00:07:30.900]  放棄了
[00:07:30.900 --> 00:07:33.900]  不再跟耶穌在一起
[00:07:33.900 --> 00:07:35.900]  在我們當中
[00:07:35.900 --> 00:07:36.900]  如果這群教會來
[00:07:36.900 --> 00:07:37.900]  回想
[00:07:37.900 --> 00:07:39.900]  有什麼感慨
[00:07:39.900 --> 00:07:41.900]  我有很大的感慨
[00:07:41.900 --> 00:07:42.900]  因為
[00:07:42.900 --> 00:07:44.900]  很可能十年前
[00:07:44.900 --> 00:07:47.900]  或者十四五年前
[00:07:47.900 --> 00:07:49.900]  和你一起在教會
[00:07:49.900 --> 00:07:51.900]  侍奉成長的人
[00:07:51.900 --> 00:07:54.900]  但現在可能有些人去了哪裡
[00:07:54.900 --> 00:07:56.900]  有些人轉了另一間教會
[00:07:56.900 --> 00:07:57.900]  都沒有問題
[00:07:57.900 --> 00:07:58.900]  但有些人已經
[00:07:58.900 --> 00:08:00.900]  可能放棄了去信仰
[00:08:00.900 --> 00:08:02.900]  很多時基督徒
[00:08:02.900 --> 00:08:04.900]  當他跟隨主的時候
[00:08:04.900 --> 00:08:05.900]  雖然他們作為目者
[00:08:05.900 --> 00:08:07.900]  我是有需要反省
[00:08:07.900 --> 00:08:08.900]  所以我講報道會
[00:08:08.900 --> 00:08:10.900]  不會只講信了耶穌的時候
[00:08:10.900 --> 00:08:11.900]  你就會平安喜樂
[00:08:11.900 --> 00:08:12.900]  你就會有快樂
[00:08:12.900 --> 00:08:14.900]  神就會祝福你
[00:08:14.900 --> 00:08:16.900]  不會只講這些成功神學
[00:08:16.900 --> 00:08:17.900]  今天主耶穌
[00:08:17.900 --> 00:08:18.900]  跟我們講的時候
[00:08:18.900 --> 00:08:20.900]  你跟隨我的時候
[00:08:20.900 --> 00:08:22.900]  是要付代價的
[00:08:22.900 --> 00:08:25.900]  是要承擔責任的
[00:08:25.900 --> 00:08:26.900]  很多人
[00:08:26.900 --> 00:08:29.900]  可能遇到困難
[00:08:29.900 --> 00:08:30.900]  有病
[00:08:30.900 --> 00:08:32.900]  有人跟他說
[00:08:32.900 --> 00:08:33.900]  你信耶穌吧
[00:08:33.900 --> 00:08:34.900]  耶穌會幫助你
[00:08:34.900 --> 00:08:35.900]  他會試的
[00:08:35.900 --> 00:08:36.900]  咦
[00:08:36.900 --> 00:08:38.900]  這個困難解決了
[00:08:38.900 --> 00:08:40.900]  或者這個病得到醫治
[00:08:40.900 --> 00:08:42.900]  他都會適感恩的
[00:08:42.900 --> 00:08:44.900]  如果沒有好好地跟隨主
[00:08:44.900 --> 00:08:46.900]  沒有好地親近神
[00:08:46.900 --> 00:08:48.900]  沒有更深的經歷
[00:08:48.900 --> 00:08:51.900]  他可能搜尋了一些事情
[00:08:51.900 --> 00:08:54.900]  發覺和他的期望
[00:08:54.900 --> 00:08:56.900]  是不相同的
[00:08:56.900 --> 00:09:00.900]  他好像找不到神的答覆
[00:09:00.900 --> 00:09:02.900]  他就開始質疑神
[00:09:02.900 --> 00:09:04.900]  其實我正在預備
[00:09:04.900 --> 00:09:06.900]  月的講道
[00:09:06.900 --> 00:09:10.900]  原來2月1日是星期日
[00:09:10.900 --> 00:09:12.900]  所以我會在那一天
[00:09:12.900 --> 00:09:14.900]  講一篇可能很反動的道
[00:09:14.900 --> 00:09:16.900]  那時候我就是講
[00:09:16.900 --> 00:09:18.900]  詩篇第十篇
[00:09:18.900 --> 00:09:20.900]  詩人見到很多不公平的事
[00:09:20.900 --> 00:09:21.900]  質疑神
[00:09:21.900 --> 00:09:22.900]  你不是睡覺了嗎
[00:09:22.900 --> 00:09:25.900]  為什麼你沒有理會我們
[00:09:25.900 --> 00:09:28.900]  有時候我們會有很多的期望
[00:09:28.900 --> 00:09:30.900]  但是當這個期望
[00:09:30.900 --> 00:09:33.900]  似乎達不到我們的要求
[00:09:33.900 --> 00:09:35.900]  我們就會懷疑神
[00:09:35.900 --> 00:09:37.900]  甚至因為這樣的緣故
[00:09:37.900 --> 00:09:38.900]  而放棄了信仰
[00:09:38.900 --> 00:09:40.900]  很可悲
[00:09:40.900 --> 00:09:42.900]  最近兩年裡英國的教會
[00:09:42.900 --> 00:09:44.900]  都出現了一些這樣的問題
[00:09:44.900 --> 00:09:46.900]  有些人剛剛來的時候
[00:09:46.900 --> 00:09:48.900]  他們是不信耶穌的
[00:09:48.900 --> 00:09:50.900]  但是人生路不熟
[00:09:50.900 --> 00:09:51.900]  咦 有教會
[00:09:51.900 --> 00:09:52.900]  這麼多香港人
[00:09:52.900 --> 00:09:53.900]  有些群體
[00:09:53.900 --> 00:09:55.900]  說回來教會認識人也好
[00:09:55.900 --> 00:09:56.900]  可以問人家
[00:09:56.900 --> 00:09:58.900]  哪裡可以弄水電
[00:09:58.900 --> 00:09:59.900]  會好一點
[00:09:59.900 --> 00:10:01.900]  玻璃壞了怎麼辦
[00:10:01.900 --> 00:10:04.900]  變成了一個社會群體
[00:10:04.900 --> 00:10:06.900]  但是當它穩定下來
[00:10:06.900 --> 00:10:09.900]  所有東西都已經上了軌道
[00:10:09.900 --> 00:10:12.900]  可能它就會不再回教會
[00:10:12.900 --> 00:10:15.900]  甚至質疑這個信仰
[00:10:15.900 --> 00:10:18.900]  這是一個很大的可悲
[00:10:18.900 --> 00:10:20.900]  但是剛才我說的
[00:10:20.900 --> 00:10:21.900]  我們有時候
[00:10:21.900 --> 00:10:24.900]  會不會只是願意接受耶穌的祝福
[00:10:24.900 --> 00:10:26.900]  但是不願意為主
[00:10:26.900 --> 00:10:28.900]  付上這個代價
[00:10:28.900 --> 00:10:29.900]  今天主耶穌
[00:10:29.900 --> 00:10:32.900]  不只是追逐KPI
[00:10:32.900 --> 00:10:34.900]  只是有多少人來跟隨
[00:10:34.900 --> 00:10:35.900]  有人數
[00:10:35.900 --> 00:10:37.900]  那就已經夠了
[00:10:37.900 --> 00:10:38.900]  正如很多人
[00:10:38.900 --> 00:10:41.900]  可能下來香港旅行
[00:10:41.900 --> 00:10:43.900]  但是還要拿到好處
[00:10:43.900 --> 00:10:45.900]  沒有來附上
[00:10:45.900 --> 00:10:47.900]  有人來跟隨耶穌的時候
[00:10:47.900 --> 00:10:49.900]  耶穌說你不要這麼容易跟隨我
[00:10:49.900 --> 00:10:50.900]  你要想清楚
[00:10:50.900 --> 00:10:51.900]  正如祂說
[00:10:51.900 --> 00:10:52.900]  一個人建房子
[00:10:52.900 --> 00:10:53.900]  你要想一下
[00:10:53.900 --> 00:10:54.900]  你可不可以月供
[00:10:54.900 --> 00:10:56.900]  要不然就弄一些爛房子
[00:10:56.900 --> 00:10:57.900]  那些爛東西
[00:10:57.900 --> 00:10:58.900]  那些爛東西
[00:10:58.900 --> 00:10:59.900]  那些爛東西
[00:10:59.900 --> 00:11:00.900]  不可能
[00:11:00.900 --> 00:11:01.900]  那些爛東西
[00:11:01.900 --> 00:11:02.900]  那些爛東西
[00:11:02.900 --> 00:11:03.900]  不可能
[00:11:03.900 --> 00:11:04.900]  那些爛東西
[00:11:04.900 --> 00:11:05.900]  不可能
[00:11:05.900 --> 00:11:06.900]  那些爛東西
[00:11:06.900 --> 00:11:07.900]  不可能
[00:11:07.900 --> 00:11:08.900]  那些爛東西
[00:11:08.900 --> 00:11:09.900]  不可能
[00:11:09.900 --> 00:11:10.900]  那些爛東西
[00:11:10.900 --> 00:11:11.900]  不可能
[00:11:11.900 --> 00:11:12.900]  那些爛東西
[00:11:12.900 --> 00:11:13.900]  不可能
[00:11:13.900 --> 00:11:14.900]  那些爛東西
[00:11:14.900 --> 00:11:15.900]  不可能
[00:11:15.900 --> 00:11:16.900]  那些爛東西
[00:11:16.900 --> 00:11:17.900]  不可能
[00:11:17.900 --> 00:11:18.900]  那些爛東西
[00:11:18.900 --> 00:11:19.900]  不可能
[00:11:19.900 --> 00:11:20.900]  那些爛東西
[00:11:20.900 --> 00:11:21.900]  不可能
[00:11:21.900 --> 00:11:22.900]  那些爛東西
[00:11:22.900 --> 00:11:23.900]  不可能
[00:11:23.900 --> 00:11:24.900]  那些爛東西
[00:11:24.900 --> 00:11:25.900]  不可能
[00:11:25.900 --> 00:11:26.900]  那些爛東西
[00:11:26.900 --> 00:11:27.900]  不可能
[00:11:27.900 --> 00:11:28.900]  那些爛東西
[00:11:28.900 --> 00:11:29.900]  不可能
[00:11:29.900 --> 00:11:30.900]  那些爛東西
[00:11:30.900 --> 00:11:31.900]  不可能
[00:11:31.900 --> 00:11:32.900]  那些爛東西
[00:11:32.900 --> 00:11:33.900]  不可能
[00:11:33.900 --> 00:11:34.900]  那些爛東西
[00:11:34.900 --> 00:11:35.900]  不可能
[00:11:35.900 --> 00:11:36.900]  那些爛東西
[00:11:36.900 --> 00:11:37.900]  不可能
[00:11:37.900 --> 00:11:38.900]  那些爛東西
[00:11:38.900 --> 00:11:39.900]  不可能
[00:11:39.900 --> 00:11:40.900]  那些爛東西
[00:11:40.900 --> 00:11:41.900]  不可能
[00:11:41.900 --> 00:11:42.900]  那些爛東西
[00:11:42.900 --> 00:11:43.900]  不可能
[00:11:43.900 --> 00:11:44.900]  那些爛東西
[00:11:44.900 --> 00:11:45.900]  不可能
[00:11:45.900 --> 00:11:46.900]  那些爛東西
[00:11:46.900 --> 00:11:47.900]  不可能
[00:11:47.900 --> 00:11:48.900]  那些爛東西
[00:11:48.900 --> 00:11:49.900]  不可能
[00:11:49.900 --> 00:11:50.900]  那些爛東西
[00:11:50.900 --> 00:11:51.900]  不可能
[00:11:51.900 --> 00:11:52.900]  那些爛東西
[00:11:52.900 --> 00:11:53.900]  不可能
[00:11:53.900 --> 00:11:54.900]  那些爛東西
[00:11:54.900 --> 00:11:55.900]  不可能
[00:11:55.900 --> 00:11:56.900]  那些爛東西
[00:11:56.900 --> 00:11:57.900]  不可能
[00:11:57.900 --> 00:11:58.900]  那些爛東西
[00:11:58.900 --> 00:11:59.900]  不可能
[00:11:59.900 --> 00:12:00.900]  那些爛東西
[00:12:00.900 --> 00:12:01.900]  不可能
[00:12:01.900 --> 00:12:02.900]  那些爛東西
[00:12:02.900 --> 00:12:03.900]  不可能
[00:12:03.900 --> 00:12:04.900]  那些爛東西
[00:12:04.900 --> 00:12:05.900]  不可能
[00:12:05.900 --> 00:12:06.900]  那些爛東西
[00:12:06.900 --> 00:12:07.900]  不可能
[00:12:07.900 --> 00:12:08.900]  那些爛東西
[00:12:08.900 --> 00:12:09.900]  不可能
[00:12:09.900 --> 00:12:10.900]  那些爛東西
[00:12:10.900 --> 00:12:11.900]  不可能
[00:12:11.900 --> 00:12:12.900]  那些爛東西
[00:12:12.900 --> 00:12:13.900]  不可能
[00:12:13.900 --> 00:12:14.900]  那些爛東西
[00:12:14.900 --> 00:12:15.900]  不可能
[00:12:15.900 --> 00:12:16.900]  那些爛東西
[00:12:16.900 --> 00:12:17.900]  不可能
[00:12:17.900 --> 00:12:18.900]  那些爛東西
[00:12:18.900 --> 00:12:19.900]  不可能
[00:12:19.900 --> 00:12:20.900]  那些爛東西
[00:12:20.900 --> 00:12:21.900]  不可能
[00:12:21.900 --> 00:12:22.900]  那些爛東西
[00:12:22.900 --> 00:12:23.900]  不可能
[00:12:23.900 --> 00:12:24.900]  那些爛東西
[00:12:24.900 --> 00:12:25.900]  不可能
[00:12:25.900 --> 00:12:26.900]  那些爛東西
[00:12:26.900 --> 00:12:27.900]  不可能
[00:12:27.900 --> 00:12:28.900]  那些爛東西
[00:12:28.900 --> 00:12:29.900]  不可能
[00:12:29.900 --> 00:12:30.900]  那些爛東西
[00:12:30.900 --> 00:12:31.900]  不可能
[00:12:31.900 --> 00:12:32.900]  那些爛東西
[00:12:32.900 --> 00:12:33.900]  不可能
[00:12:33.900 --> 00:12:34.900]  那些爛東西
[00:12:34.900 --> 00:12:35.900]  不可能
[00:12:35.900 --> 00:12:36.900]  那些爛東西
[00:12:36.900 --> 00:12:37.900]  不可能
[00:12:37.900 --> 00:12:38.900]  那些爛東西
[00:12:38.900 --> 00:12:39.900]  不可能
[00:12:39.900 --> 00:12:40.900]  那些爛東西
[00:12:40.900 --> 00:12:41.900]  不可能
[00:12:41.900 --> 00:12:42.900]  那些爛東西
[00:12:42.900 --> 00:12:43.900]  不可能
[00:12:43.900 --> 00:12:44.900]  那些爛東西
[00:12:44.900 --> 00:12:45.900]  不可能
[00:12:45.900 --> 00:12:46.900]  那些爛東西
[00:12:46.900 --> 00:12:47.900]  不可能
[00:12:47.900 --> 00:12:48.900]  那些爛東西
[00:12:48.900 --> 00:12:49.900]  不可能
[00:12:49.900 --> 00:12:50.900]  那些爛東西
[00:12:50.900 --> 00:12:51.900]  不可能
[00:12:51.900 --> 00:12:52.900]  那些爛東西
[00:12:52.900 --> 00:12:53.900]  不可能
[00:12:53.900 --> 00:12:54.900]  那些爛東西
[00:12:54.900 --> 00:12:55.900]  不可能
[00:12:55.900 --> 00:12:56.900]  那些爛東西
[00:12:56.900 --> 00:12:57.900]  不可能
[00:12:57.900 --> 00:12:58.900]  那些爛東西
[00:12:58.900 --> 00:12:59.900]  不可能
[00:12:59.900 --> 00:13:00.900]  那些爛東西
[00:13:00.900 --> 00:13:01.900]  不可能
[00:13:01.900 --> 00:13:02.900]  那些爛東西
[00:13:02.900 --> 00:13:03.900]  不可能
[00:13:03.900 --> 00:13:04.900]  那些爛東西
[00:13:04.900 --> 00:13:05.900]  不可能
[00:13:05.900 --> 00:13:06.900]  那些爛東西
[00:13:06.900 --> 00:13:07.900]  不可能
[00:13:07.900 --> 00:13:08.900]  那些爛東西
[00:13:08.900 --> 00:13:09.900]  不可能
[00:13:09.900 --> 00:13:10.900]  那些爛東西
[00:13:10.900 --> 00:13:11.900]  不可能
[00:13:11.900 --> 00:13:12.900]  那些爛東西
[00:13:12.900 --> 00:13:13.900]  不可能
[00:13:13.900 --> 00:13:14.900]  那些爛東西
[00:13:14.900 --> 00:13:15.900]  不可能
[00:13:15.900 --> 00:13:16.900]  那些爛東西
[00:13:16.900 --> 00:13:17.900]  不可能
[00:13:17.900 --> 00:13:18.900]  那些爛東西
[00:13:18.900 --> 00:13:19.900]  不可能
[00:13:19.900 --> 00:13:20.900]  那些爛東西
[00:13:20.900 --> 00:13:21.900]  不可能
