
[00:00:00.000 --> 00:00:03.400]  我不知道大家怎樣理解新約和舊約之間的關係
[00:02:36.000 --> 00:02:38.200]  舊約是隱藏了基督
[00:02:38.200 --> 00:02:39.800]  舊約隱藏基督
[00:02:39.800 --> 00:02:41.200]  新約就顯露基督
[00:02:41.200 --> 00:02:42.800]  新約就顯露基督
[00:02:42.800 --> 00:02:44.600]  舊約是應許基督
[00:02:44.600 --> 00:02:46.200]  舊約是應許基督
[00:02:46.200 --> 00:02:48.000]  新約就應驗了基督
[00:02:48.000 --> 00:02:49.600]  新約就是應驗了基督
[00:02:49.600 --> 00:02:51.400]  舊約期待著基督
[00:02:51.400 --> 00:02:53.000]  舊約是期待基督
[00:02:53.000 --> 00:02:55.200]  新約就表明了
[00:02:55.200 --> 00:02:57.200]  新約就表明基督
[00:02:57.200 --> 00:02:59.200]  舊約是新約的影兒
[00:02:59.200 --> 00:03:00.800]  舊約是新約的影兒
[00:03:00.800 --> 00:03:02.600]  新約是舊約的實體
[00:03:02.600 --> 00:03:04.400]  新約是舊約的實體
[00:03:04.400 --> 00:03:08.200]  主耶穌其實自己本身從來沒有否認過舊約或者律法
[00:03:08.200 --> 00:03:11.400]  耶穌從來沒有否認過舊約和律法
[00:03:11.400 --> 00:03:13.800]  因為舊約是指向新約
[00:03:13.800 --> 00:03:15.600]  因為舊約是指向新約的
[00:03:15.600 --> 00:03:19.000]  舊約或者是說律法是指向福音
[00:03:19.000 --> 00:03:20.600]  律法是指向福音的
[00:03:20.600 --> 00:03:21.800]  所以主耶穌自己這樣講
[00:03:21.800 --> 00:03:24.800]  不要以為我來就廢掉律法
[00:03:24.800 --> 00:03:26.800]  他說莫想我來是要廢掉律法
[00:03:26.800 --> 00:03:29.000]  我來是要將律法成全
[00:03:29.000 --> 00:03:30.600]  我來是要將律法成全
[00:03:30.600 --> 00:03:33.800]  所以律法上面所寫的一點一滴都並不會廢去
[00:03:33.800 --> 00:03:38.000]  所以律法上面所寫的一點一劃也不能廢去
[00:03:38.000 --> 00:03:38.800]  都要成全
[00:03:38.800 --> 00:03:40.200]  都要成全
[00:03:40.200 --> 00:03:42.800]  我們明白了新舊約之間的關係
[00:03:42.800 --> 00:03:45.200]  那麼我們現在明白新舊約的關係
[00:03:45.200 --> 00:03:47.000]  究竟新舊約之間有什麼分別呢
[00:03:47.000 --> 00:03:49.000]  那麼新舊約的分別是什麼呢
[00:03:49.000 --> 00:03:50.200]  在今天的經文裡面
[00:03:50.200 --> 00:03:51.800]  在今天的經文裡面
[00:03:51.800 --> 00:03:54.600]  作者用了兩個比喻來講解這個分別
[00:03:54.600 --> 00:03:57.200]  作者用了兩個比喻來講解這個分別
[00:03:57.200 --> 00:04:00.800]  第一個比喻是講到西乃山和錫安山
[00:04:00.800 --> 00:04:04.600]  第一個比喻是講西乃山和錫安山
[00:04:04.600 --> 00:04:06.200]  在第十八節裡面
[00:04:06.200 --> 00:04:08.200]  在十八節裡面
[00:04:08.200 --> 00:04:11.200]  所講的能摸的山就是西乃山
[00:04:11.200 --> 00:04:15.000]  十八節講那能摸的山實際上是西乃山
[00:04:15.000 --> 00:04:17.600]  在那裡就是
[00:04:17.600 --> 00:04:20.200]  以色列人離開埃及沒多久呢
[00:04:20.200 --> 00:04:24.200]  那個是以色列人在離開埃及不久之後
[00:04:24.200 --> 00:04:26.600]  那麼他們就領受十誡了
[00:04:26.600 --> 00:04:28.400]  就是在那裡領受了十誡
[00:04:28.400 --> 00:04:30.600]  那麼當摩西帶著那幫以色列人
[00:04:30.600 --> 00:04:32.200]  當摩西帶著那幫以色列人
[00:04:32.200 --> 00:04:34.000]  漸漸的接近西乃山了
[00:04:34.000 --> 00:04:35.400]  漸漸的接近西乃山了
[00:04:35.400 --> 00:04:38.400]  當他準備要上山來領受這個十誡的時候
[00:04:38.400 --> 00:04:40.600]  當他準備上山領受十誡的時候
[00:04:40.600 --> 00:04:42.200]  聖經那裡記載就是說
[00:04:42.200 --> 00:04:44.200]  當時有火焰蜜雲
[00:04:44.200 --> 00:04:45.400]  聖經當時記載
[00:04:45.400 --> 00:04:47.600]  有山上有火焰蜜雲
[00:04:47.600 --> 00:04:49.000]  有黑暗暴風
[00:04:49.000 --> 00:04:50.600]  有黑暗暴風
[00:04:50.600 --> 00:04:52.800]  角聲與說聲的聲音
[00:04:52.800 --> 00:04:55.000]  角聲與說話的聲音
[00:04:55.000 --> 00:04:59.000]  大家想一想那個當時的情景極為
[00:04:59.000 --> 00:05:02.600]  大家想一想當時的情景可能是
[00:05:02.600 --> 00:05:05.800]  極為令人害怕
[00:05:05.800 --> 00:05:08.800]  就是很嚴峻令人害怕
[00:05:08.800 --> 00:05:10.800]  所以當時的人就說
[00:05:10.800 --> 00:05:13.200]  不要再跟我們講話了
[00:05:13.200 --> 00:05:15.800]  當時的人就說不要再跟我們講話了
[00:05:15.800 --> 00:05:16.800]  因為聖經講得很清楚
[00:05:16.800 --> 00:05:18.000]  因為聖經講得很清楚
[00:05:18.000 --> 00:05:20.000]  無論哪一個靠近那個山
[00:05:20.000 --> 00:05:22.000]  無論哪一個靠近那個山
[00:05:22.000 --> 00:05:23.200]  都必被致死
[00:05:23.200 --> 00:05:24.400]  都必被致死
[00:05:24.400 --> 00:05:25.600]  問題就在這裡
[00:05:25.600 --> 00:05:27.600]  問題就在這裡
[00:05:27.600 --> 00:05:29.400]  那麼這裡就有一個問題了
[00:05:29.400 --> 00:05:32.200]  神不是愛嗎?
[00:05:32.200 --> 00:05:33.600]  神不是愛嗎?
[00:05:33.600 --> 00:05:36.200]  神不是愛親近祂的人嗎?
[00:05:36.200 --> 00:05:38.000]  神不是愛與祂親近的人嗎?
[00:05:38.000 --> 00:05:39.000]  為什麼這裡說
[00:05:39.000 --> 00:05:41.200]  當人要接近西乃山的時候
[00:05:41.200 --> 00:05:42.600]  要擊殺那些人呢?
[00:05:42.600 --> 00:05:43.800]  為什麼這裡說
[00:05:43.800 --> 00:05:45.600]  當人要接近西乃山的時候
[00:05:45.600 --> 00:05:47.800]  神就要擊殺那些人呢?
[00:05:47.800 --> 00:05:50.800]  在這裡和大家提一提
[00:05:50.800 --> 00:05:53.400]  讀經有兩個很重要的要訣
[00:05:53.400 --> 00:05:55.000]  在這裡和大家說一下
[00:05:55.000 --> 00:05:56.800]  讀經有兩個重要的要訣
[00:05:56.800 --> 00:05:59.000]  第一我們一定要問為什麼
[00:05:59.000 --> 00:06:01.800]  第一個我們一定要問為什麼
[00:06:01.800 --> 00:06:04.600]  因為我們通過去想一想
[00:06:04.600 --> 00:06:06.000]  為什麼的時候
[00:06:06.000 --> 00:06:09.400]  因為當我們通過問為什麼的時候
[00:06:09.400 --> 00:06:11.000]  我們就能夠進入經文一個
[00:06:11.000 --> 00:06:12.400]  比較深入的意思
[00:06:12.400 --> 00:06:14.400]  我們就能夠進入經文一個
[00:06:14.400 --> 00:06:15.600]  比較深入的意思
[00:06:15.600 --> 00:06:16.800]  第二我們看聖經的時候
[00:06:16.800 --> 00:06:18.200]  一定要看上下文
[00:06:18.200 --> 00:06:19.600]  第二我們看聖經的時候
[00:06:19.600 --> 00:06:21.200]  一定要看上下文
[00:06:21.200 --> 00:06:23.400]  大家記不記得這一段經文之前
[00:06:23.400 --> 00:06:26.200]  上個星期張傳道跟我們說的是什麼題目呢?
[00:06:26.200 --> 00:06:29.000]  大家記不記得上星期在這段經文之前
[00:06:29.000 --> 00:06:32.200]  張傳道跟我們講的是什麼題目呢?
[00:06:32.200 --> 00:06:33.000]  聖潔
[00:06:33.000 --> 00:06:35.800]  聖潔 沒錯了
[00:06:35.800 --> 00:06:37.600]  上次是說到追求聖潔
[00:06:37.600 --> 00:06:40.000]  上次我們講的是追求聖潔
[00:06:40.000 --> 00:06:43.800]  上面講到人若不聖潔不能見神的面
[00:06:43.800 --> 00:06:47.200]  上次我們講到人若不聖潔不能見到主面
[00:06:47.200 --> 00:06:49.200]  為什麼不聖潔不可以見神的面?
[00:06:49.200 --> 00:06:51.400]  為什麼不聖潔就不能見主面呢?
[00:06:51.400 --> 00:06:54.000]  因為聖潔的神絕對不能夠容忍罪惡
[00:06:54.000 --> 00:06:56.400]  因為聖潔的神絕不能容忍罪惡
[00:06:56.400 --> 00:06:59.600]  所以當罪人去到神面前的時候
[00:06:59.600 --> 00:07:03.000]  所以當罪人去到神面前的時候
[00:07:03.000 --> 00:07:04.600]  除非處理了罪
[00:07:04.600 --> 00:07:05.800]  除非是處理過罪
[00:07:05.800 --> 00:07:07.200]  如果不是
[00:07:07.200 --> 00:07:08.800]  就要面對罪惡的後果
[00:07:08.800 --> 00:07:10.200]  就要面對罪惡的後果
[00:07:10.200 --> 00:07:12.000]  罪惡的後果就是
[00:07:12.000 --> 00:07:13.200]  罪惡的後果就是
[00:07:13.200 --> 00:07:15.600]  死亡
[00:07:15.600 --> 00:07:17.200]  在西乃山上面
[00:07:17.200 --> 00:07:18.400]  在西乃山上
[00:07:18.400 --> 00:07:21.800]  我們所看到的就是神聖潔和公義的一面
[00:07:21.800 --> 00:07:25.400]  我們所看到的是神聖潔和公義的一面
[00:07:25.400 --> 00:07:28.600]  所以當不完全聖潔的人
[00:07:28.600 --> 00:07:30.400]  所以當不完全聖潔的人
[00:07:30.400 --> 00:07:33.600]  去到一個完全公義與聖潔的神的時候
[00:07:33.600 --> 00:07:37.400]  來到完全公義和聖潔的神面前時
[00:07:37.400 --> 00:07:39.000]  我們就好像那群以色列人這樣
[00:07:39.000 --> 00:07:41.200]  我們就好像那群以色列人這樣
[00:07:41.200 --> 00:07:42.800]  恐懼和戰驚
[00:07:42.800 --> 00:07:44.200]  恐懼和戰驚
[00:07:44.200 --> 00:07:47.600]  在第二十二節這樣說
[00:07:47.600 --> 00:07:49.600]  在第二十二節這樣說
[00:07:49.600 --> 00:07:52.800]  作者告訴我們我們不再需要恐懼和戰驚
[00:07:52.800 --> 00:07:55.600]  作者說我們不再需要恐懼和戰驚
[00:07:55.600 --> 00:07:58.800]  因為今天我們已經不再在西乃山
[00:07:58.800 --> 00:08:01.000]  因為我們今天已經不在西乃山
[00:08:01.000 --> 00:08:03.600]  我們在石安山
[00:08:03.600 --> 00:08:06.200]  我們是在西安山
[00:08:06.200 --> 00:08:08.400]  我們要明白這裡所說的石安山
[00:08:08.400 --> 00:08:10.800]  並不是地上的某一座山
[00:08:10.800 --> 00:08:12.800]  但我們要明白這裡講的西安山
[00:08:12.800 --> 00:08:14.600]  並不是地上的某一座山
[00:08:14.600 --> 00:08:18.400]  這個石安山是指道天上的耶路撒冷
[00:08:18.400 --> 00:08:21.600]  這個西安山是比喻天上的耶路撒冷
[00:08:21.600 --> 00:08:23.400]  就是神的國
[00:08:23.400 --> 00:08:27.000]  就是基督徒所盼望天上永恆的家鄉
[00:08:27.000 --> 00:08:29.400]  就是基督徒所盼望天上永恆的家鄉
[00:08:29.400 --> 00:08:32.400]  在天國裡面
[00:08:32.400 --> 00:08:35.400]  我們有天父
[00:08:35.400 --> 00:08:37.400]  有神的兒子
[00:08:37.400 --> 00:08:38.400]  有神的兒子
[00:08:38.400 --> 00:08:40.800]  有服役的天使
[00:08:40.800 --> 00:08:42.000]  有服侍的天使
[00:08:42.000 --> 00:08:45.600]  也有歷世歷代屬於神的子民
[00:08:45.600 --> 00:08:47.800]  也有歷世歷代屬於神的子民
[00:08:47.800 --> 00:08:52.400]  這兩座山所表達的是一個很不同的圖畫
[00:08:52.400 --> 00:08:55.600]  這兩座山所代表的是很不同的圖畫
[00:08:55.600 --> 00:08:58.400]  在石安山人是可以和神在一起
[00:08:58.400 --> 00:09:00.800]  在西安山人與神是可以同在
[00:09:00.800 --> 00:09:01.800]  但在西乃山
[00:09:01.800 --> 00:09:03.000]  但在西乃山
[00:09:03.000 --> 00:09:05.000]  人就不能夠進入這個山裡面
[00:09:05.000 --> 00:09:07.600]  人就不能夠進入這個山裡面
[00:09:07.600 --> 00:09:09.000]  如果神是聖潔
[00:09:09.000 --> 00:09:11.000]  所以人不能夠進入西乃山
[00:09:11.000 --> 00:09:12.800]  如果神是聖潔
[00:09:12.800 --> 00:09:14.400]  人就不能夠進入西乃山
[00:09:14.400 --> 00:09:17.000]  那為什麼人可以進入石安山呢?
[00:09:17.000 --> 00:09:19.600]  那麼為什麼人又可以進入西安山呢?
[00:09:19.600 --> 00:09:23.400]  作者用另外一個比喻來講解這個原因
[00:09:23.400 --> 00:09:26.400]  作者用另外一個比喻來講解這個原因
[00:09:26.400 --> 00:09:29.400]  這個比喻就是亞伯的血和耶穌的血
[00:09:29.400 --> 00:09:32.600]  這個比喻就是亞伯的血與耶穌的血
[00:09:32.600 --> 00:09:34.600]  那麼亞伯是誰呢?
[00:09:34.600 --> 00:09:36.200]  亞伯是誰呢?
[00:09:36.200 --> 00:09:39.400]  這裡的阿伯不是指上了年紀的男人
[00:09:39.400 --> 00:09:43.200]  阿伯不只是指上了年紀的男人
[00:09:43.200 --> 00:09:45.800]  不知道在在有沒有被人叫阿伯的弟兄
[00:09:45.800 --> 00:09:50.000]  不知道大家有沒有被人叫做阿伯的弟兄呢?
[00:09:50.000 --> 00:09:53.000]  我偶爾也被人叫阿伯
[00:09:53.000 --> 00:09:56.400]  牧師都經常被人叫阿伯
[00:09:56.400 --> 00:09:58.600]  有時 不是經常
[00:09:58.600 --> 00:10:00.800]  講得準確一點
[00:10:00.800 --> 00:10:02.200]  近來都很少了
[00:10:02.200 --> 00:10:04.600]  偶爾偶爾
[00:10:04.600 --> 00:10:07.600]  那不知道大家被人叫阿伯的時候心情如何呢?
[00:10:07.600 --> 00:10:10.200]  不知道大家被人叫阿伯的時候心情如何呢?
[00:10:10.200 --> 00:10:11.600]  就不是太開心
[00:10:11.600 --> 00:10:13.800]  我就不是很開心
[00:10:13.800 --> 00:10:16.000]  牧師就不太開心
[00:10:16.000 --> 00:10:19.800]  但是這個阿伯實在並不是一個令人開心的人物
[00:10:19.800 --> 00:10:22.600]  那麼這個阿伯不是一個令人開心的人
[00:10:22.600 --> 00:10:24.600]  阿伯是舊約裡面的一個人物
[00:10:24.600 --> 00:10:27.200]  阿伯在舊約裡面是什麼人呢?
[00:10:27.200 --> 00:10:30.000]  阿伯是亞當的小兒子
[00:10:30.000 --> 00:10:32.400]  阿伯是亞當的小兒子
[00:10:32.400 --> 00:10:34.000]  那麼他的哥哥叫做該隱
[00:10:34.000 --> 00:10:35.800]  他的哥哥叫該隱
[00:10:35.800 --> 00:10:38.000]  有一次他們兩兄弟獻祭
[00:10:38.000 --> 00:10:39.800]  有一次他們兩兄弟獻祭
[00:10:39.800 --> 00:10:40.800]  那不知道是什麼原因呢?
[00:10:40.800 --> 00:10:44.800]  神就是喜悅了阿伯的獻祭
[00:10:44.800 --> 00:10:46.000]  不知道什麼原因呢?
[00:10:46.000 --> 00:10:48.200]  神是比較喜悅阿伯的獻祭
[00:10:48.200 --> 00:10:50.800]  但是就沒有喜悅該隱的獻祭
[00:10:50.800 --> 00:10:52.600]  但是就不喜歡該隱的獻祭
[00:10:52.600 --> 00:10:54.000]  該隱就很生氣
[00:10:54.000 --> 00:10:55.600]  那麼該隱就很生氣
[00:10:55.600 --> 00:10:57.200]  臉色都變了
[00:10:57.200 --> 00:10:58.800]  臉色都變了
[00:10:58.800 --> 00:11:01.600]  那麼神就說
[00:11:01.600 --> 00:11:02.600]  神就說
[00:11:02.600 --> 00:11:04.600]  如果你行得好
[00:11:04.600 --> 00:11:06.200]  豈不蒙越納呢?
[00:11:06.200 --> 00:11:07.400]  你若行得好
[00:11:07.400 --> 00:11:09.400]  豈不蒙越納?
[00:11:09.400 --> 00:11:10.600]  聖經沒有說
[00:11:10.600 --> 00:11:11.400]  聖經沒有說
[00:11:11.400 --> 00:11:16.800]  但很明顯不是神無緣無故的來偏心
[00:11:16.800 --> 00:11:18.200]  聖經沒有說
[00:11:18.200 --> 00:11:20.800]  但並不是神無緣無故的偏心
[00:11:20.800 --> 00:11:22.800]  而是有些地方阿伯沒有做得好
[00:11:22.800 --> 00:11:23.800]  可能有些地方
[00:11:23.800 --> 00:11:25.600]  該隱沒有做得好
[00:11:25.600 --> 00:11:27.800]  可能有些地方該隱沒有做得好
[00:11:29.800 --> 00:11:31.200]  但是很可惜
[00:11:31.200 --> 00:11:33.200]  但是很可惜
[00:11:33.200 --> 00:11:37.000]  該隱沒有因為他有地方改善
[00:11:37.000 --> 00:11:39.400]  而沒有謙卑下來去面對他的問題
[00:11:39.400 --> 00:11:43.000]  該隱沒有去檢討他有哪些地方可以改善
[00:11:43.000 --> 00:11:45.400]  沒有謙卑去提高
[00:11:45.400 --> 00:11:52.200]  反而他容讓他的嫉妒和仇恨在他心裡面來發酵
[00:11:52.200 --> 00:11:56.800]  反而他讓這種嫉妒和仇恨在他心裡面發酵
[00:11:56.800 --> 00:12:03.200]  最後發生了人類歷史上的第一宗謀殺
[00:12:03.200 --> 00:12:07.200]  最後我們知道發生了人類歷史上第一宗兇殺案
[00:12:07.200 --> 00:12:09.400]  神在這件事之後
[00:12:09.400 --> 00:12:10.800]  神在這件事之後
[00:12:10.800 --> 00:12:12.600]  祂就問該隱
[00:12:12.600 --> 00:12:13.600]  祂就問該隱
[00:12:13.600 --> 00:12:15.200]  該隱你做了什麼事?
[00:12:15.200 --> 00:12:16.600]  該隱你做了什麼事?
[00:12:16.600 --> 00:12:21.200]  你的兄弟的血有聲音從地裡向我哀告
[00:12:21.200 --> 00:12:24.400]  你兄弟的血有聲音從地裡向我哀告
[00:12:24.400 --> 00:12:27.800]  究竟你說阿伯哀告什麼呢?
[00:12:27.800 --> 00:12:27.800]  究竟你說阿伯哀告什麼呢?
[00:12:27.800 --> 00:12:32.400]  那麼你想阿伯是在哀告什麼呢?
[00:12:32.400 --> 00:12:33.600]  聖經沒有說
[00:12:33.600 --> 00:12:34.400]  聖經沒有說
[00:12:34.400 --> 00:12:38.000]  我猜我們大概可以想像到阿伯會說什麼
[00:12:38.000 --> 00:12:38.600]  聖經沒有說
[00:12:38.600 --> 00:12:42.000]  但是我想大家都能想像阿伯會哀告什麼
[00:12:42.000 --> 00:12:42.000]  但是我想大家都能想像阿伯會哀告什麼
[00:12:42.000 --> 00:12:44.400]  我猜大概阿伯就會跟神說
[00:12:44.400 --> 00:12:46.800]  我想大概阿伯就會對神說
[00:12:46.800 --> 00:12:49.200]  神啊 請祢替我主持公道
[00:12:49.200 --> 00:12:51.400]  神啊 請祢替我主持公道
[00:12:51.400 --> 00:12:57.200]  而神也是按著該人所犯的錯來懲罰該人
[00:12:57.200 --> 00:13:01.200]  而神也是按著該人所犯的錯來懲罰他
[00:13:01.200 --> 00:13:03.200]  所以阿伯的血
[00:13:03.200 --> 00:13:04.600]  所以阿伯的血
[00:13:04.600 --> 00:13:07.200]  可以說是代表著審判和公義
[00:13:07.200 --> 00:13:09.600]  可以說是代表了審判和公義
[00:13:09.600 --> 00:13:12.000]  那麼你說主耶穌的血代表什麼呢?
[00:13:12.000 --> 00:13:15.000]  那麼主耶穌的血又代表什麼呢?
[00:13:15.000 --> 00:13:16.800]  我們要理解在舊約的時候
[00:13:16.800 --> 00:13:18.400]  我們要理解在舊約的時候
[00:13:18.400 --> 00:13:23.000]  祭司要帶著祭身的血才可以進入至聖所
[00:13:23.000 --> 00:13:27.400]  祭司是要帶贖罪祭身的血才能進入至聖所
[00:13:27.400 --> 00:13:28.800]  然後去面對神
[00:13:28.800 --> 00:13:29.800]  然後去面對神
[00:13:29.800 --> 00:13:32.800]  如果不是就會因為神的聖潔而被擊殺
[00:13:32.800 --> 00:13:36.200]  如果不是的話就會因為神的聖潔而被擊殺
[00:13:36.200 --> 00:13:41.000]  所以我們能夠去到石安山與神同在的原因
[00:13:41.000 --> 00:13:45.000]  所以我們之所以可以去到西安山與神同在的原因
[00:13:45.000 --> 00:13:47.000]  是因為我們有主耶穌的血
[00:13:47.000 --> 00:13:49.200]  是因為我們有主耶穌的血
[00:13:49.200 --> 00:13:52.200]  主耶穌就成為我們贖罪的血
[00:13:52.200 --> 00:13:55.400]  主耶穌就成為我們贖罪的血
[00:13:55.400 --> 00:13:59.800]  聖經裡面說主耶穌的血洗淨了我們天良的虧欠
[00:13:59.800 --> 00:14:03.400]  聖經說主耶穌的血洗淨我們天良的虧欠
[00:14:03.400 --> 00:14:08.200]  所以大家可以想像我們的罪惡已經被主耶穌的血洗乾淨
[00:14:08.200 --> 00:14:11.600]  所以大家知道我們的罪惡已經被耶穌的血洗乾淨
[00:14:11.600 --> 00:14:14.600]  所以我們就能夠去到神的面前
[00:14:14.600 --> 00:14:16.800]  所以我們才能夠去到神的面前
[00:14:16.800 --> 00:14:18.800]  去到所謂的石安山
[00:14:18.800 --> 00:14:20.800]  去到所謂的西安山
[00:14:20.800 --> 00:14:24.000]  那麼大家留意
[00:14:24.000 --> 00:14:25.800]  我們在神面前的聖潔
[00:14:25.800 --> 00:14:27.400]  我們在神面前的聖潔
[00:14:27.400 --> 00:14:29.000]  不是因為我們做得好
[00:14:29.000 --> 00:14:30.600]  不是因為我們做得好
[00:14:30.600 --> 00:14:34.000]  而是因為神的寶血洗淨了我們
[00:14:34.000 --> 00:14:36.000]  而是因為神的寶血洗淨了我們
[00:14:36.000 --> 00:14:41.800]  使徒保羅有另外一個方式來形容信徒的聖潔
[00:14:41.800 --> 00:14:46.000]  使徒保羅用另外一種方式來形容信徒的聖潔
[00:14:46.000 --> 00:14:49.000]  他說信徒受洗歸入基督的名下
[00:14:49.000 --> 00:14:52.000]  信徒受洗歸入基督的名下
[00:14:52.000 --> 00:14:55.000]  就好像我們披戴了基督一樣
[00:14:55.000 --> 00:14:57.000]  就好像我們披戴基督了
[00:14:57.000 --> 00:15:00.000]  就好像穿了一件衣服
[00:15:00.000 --> 00:15:04.000]  如果用這樣的形容我們會很容易理解
[00:15:04.000 --> 00:15:07.000]  因為我們生活上也經驗到了
[00:15:07.000 --> 00:15:11.400]  例如我們去大堡礁看珊瑚
[00:15:11.400 --> 00:15:13.400]  例如說我們去大堡礁看珊瑚
[00:15:13.400 --> 00:15:15.000]  我們不可以就這樣下水的
[00:15:15.000 --> 00:15:17.000]  我們不可以就這樣下水的
[00:15:17.000 --> 00:15:19.000]  我們一定要穿潛水裝束
[00:15:19.000 --> 00:15:21.000]  我們必須穿上潛水裝束
[00:15:21.000 --> 00:15:23.000]  那我們上太空呢?
[00:15:23.000 --> 00:15:25.000]  我們也不可以就這樣去
[00:15:25.000 --> 00:15:26.000]  我們也不能夠這樣去
