
[00:00:00.000 --> 00:00:02.240]  大仙姊妹、牧者平安
[00:01:58.520 --> 00:02:04.200]  阿葛在今天我們讀這段經文裡面的第三章二節這麼說
[00:02:04.200 --> 00:02:07.840]  他說若有人在言語上沒有過失
[00:02:07.840 --> 00:02:10.520]  他就是完全的人
[00:02:10.520 --> 00:02:15.440]  那完全的人用英文的翻譯是 A perfect man
[00:02:15.440 --> 00:02:17.200]  就是很完美的
[00:02:17.200 --> 00:02:18.800]  十全十美的人
[00:02:18.800 --> 00:02:21.720]  但是原文的意思就是指
[00:02:21.840 --> 00:02:24.920]  和年齡相稱的成熟
[00:02:24.920 --> 00:02:28.880]  就是說如果是一個十五歲的少年人
[00:02:28.880 --> 00:02:34.440]  他那種的成熟應該和一個三十歲中年人的成熟是有分別的
[00:02:34.440 --> 00:02:35.160]  是不是
[00:02:35.160 --> 00:02:39.000]  那麼想想如果一個十五歲的少年人
[00:02:39.000 --> 00:02:41.680]  他為了追求自己的理想
[00:02:41.680 --> 00:02:44.240]  我強調自己的理想
[00:02:44.240 --> 00:02:47.240]  他可能在求學的時候就會怎樣呢
[00:02:47.240 --> 00:02:49.840]  兼職去打工、儲錢
[00:02:49.840 --> 00:02:51.640]  因為要想達到你的理想
[00:02:52.520 --> 00:02:56.240]  但是對一個三十多歲初為人父的父親
[00:02:56.240 --> 00:03:00.400]  他就可能會為了一個剛剛出生的嬰兒
[00:03:00.400 --> 00:03:02.640]  我多辛苦我都要戒煙的
[00:03:02.640 --> 00:03:05.280]  來放棄自己的習慣
[00:03:05.280 --> 00:03:06.600]  這個不是為自己
[00:03:06.600 --> 00:03:08.040]  是為兒子的
[00:03:08.040 --> 00:03:12.360]  所以他的成熟似乎又好像高一點
[00:03:12.360 --> 00:03:15.080]  那麼對基督徒來說
[00:03:15.080 --> 00:03:17.400]  完全人就可以這樣去解釋
[00:03:17.400 --> 00:03:21.680]  他和我們屬靈的年齡相稱的成熟
[00:03:22.520 --> 00:03:23.520]  為之完全人
[00:03:23.520 --> 00:03:27.360]  換言之對於一個信了主二三十年
[00:03:27.360 --> 00:03:29.400]  二三十年的基督徒
[00:03:29.400 --> 00:03:30.920]  可能我們都會有一個期待
[00:03:30.920 --> 00:03:33.800]  就是他的屬靈成熟
[00:03:33.800 --> 00:03:37.040]  應該是比一個初信主的人高一點
[00:03:37.040 --> 00:03:37.440]  是不是
[00:03:37.440 --> 00:03:40.200]  我記得三十多年前
[00:03:40.200 --> 00:03:47.240]  我丈夫大華在香港參加一個未曾信主的家人的葬禮
[00:03:47.920 --> 00:03:53.120]  那個葬禮結束後有一個老人家很有禮貌的跟他說
[00:03:53.120 --> 00:03:56.640]  你這裡有一些拜過神的糕點
[00:03:56.640 --> 00:03:58.160]  你多吃點吧
[00:03:58.160 --> 00:04:00.720]  吃了之後你會大發特發的
[00:04:00.720 --> 00:04:06.400]  當時大華他對這些迷信的說話是有點反感的
[00:04:06.400 --> 00:04:09.920]  所以他衝口而出對這個老人家說
[00:04:09.920 --> 00:04:11.040]  你自己多吃點吧
[00:04:11.040 --> 00:04:12.720]  留給你自己發吧
[00:04:12.720 --> 00:04:14.480]  就這樣回答了
[00:04:14.480 --> 00:04:16.440]  其實當時這個老人家
[00:04:16.440 --> 00:04:18.720]  真的不是挺好意思的
[00:04:18.720 --> 00:04:19.480]  而最糟糕的
[00:04:19.480 --> 00:04:22.800]  我相信他對基督徒的印象都不會好得去哪裡了
[00:04:22.800 --> 00:04:24.880]  三十年後的今天
[00:04:24.880 --> 00:04:25.640]  我就問他說
[00:04:25.640 --> 00:04:27.200]  如果你再有機會去回答
[00:04:27.200 --> 00:04:28.680]  你會怎麼回答呢
[00:04:28.680 --> 00:04:29.880]  他很快就回答我
[00:04:29.880 --> 00:04:30.640]  他說
[00:04:30.640 --> 00:04:34.120]  其實吃和不吃對我來說都不重要
[00:04:34.120 --> 00:04:36.080]  最重要的現在回想
[00:04:36.080 --> 00:04:40.960]  是基督徒應該給人家一個好的印象
[00:04:40.960 --> 00:04:42.440]  留下一個好的印象
[00:04:42.440 --> 00:04:44.840]  我應該對他的態度是好的
[00:04:44.840 --> 00:04:46.400]  可能我現在會跟他說
[00:04:46.400 --> 00:04:48.440]  多謝你了多謝你了
[00:04:48.440 --> 00:04:50.880]  吃了飯不發財就沒什麼所謂的
[00:04:50.880 --> 00:04:53.520]  最重要你和我身體都健康吧
[00:04:53.520 --> 00:04:56.120]  他就說他會這樣回答
[00:04:56.120 --> 00:04:57.640]  是不是成熟了一點呢
[00:04:57.640 --> 00:05:02.040]  隨著我們信主的連日增加
[00:05:02.040 --> 00:05:06.200]  我們的屬靈的生命是應該會成熟一點的
[00:05:06.200 --> 00:05:08.720]  所以成熟的指標
[00:05:08.720 --> 00:05:12.880]  我們就可以說是用耶穌基督的樣式
[00:05:12.880 --> 00:05:14.760]  做我們成熟的指標
[00:05:14.760 --> 00:05:17.240]  我們去到幾多
[00:05:17.240 --> 00:05:19.120]  似到幾多的程度呢
[00:05:19.120 --> 00:05:22.160]  就能看到我們究竟是有多成熟
[00:05:22.160 --> 00:05:24.000]  如果我們用這個想法的話
[00:05:24.000 --> 00:05:26.080]  我有一句說話看看大家是否同意
[00:05:26.080 --> 00:05:28.880]  一個基督徒的談吐
[00:05:28.880 --> 00:05:31.840]  是他生命的指標
[00:05:31.840 --> 00:05:37.280]  可以顯示他生命被神塑造到什麼程度
[00:05:37.280 --> 00:05:40.600]  彰顯神的樣式和屬性
[00:05:40.600 --> 00:05:43.280]  大家是否同意這句說話呢
[00:05:43.280 --> 00:05:44.560]  當我們的談吐
[00:05:44.560 --> 00:05:48.760]  如果能夠讓人看到主耶穌基督的柔和謙卑
[00:05:48.760 --> 00:05:53.480]  又可以感受到從神來的愛和良善的話
[00:05:53.480 --> 00:05:56.160]  我想我們大家距離做完全人
[00:05:56.160 --> 00:05:57.040]  已經近了一點了
[00:05:57.040 --> 00:05:59.000]  近多一步了
[00:05:59.000 --> 00:06:02.320]  亞哥今天在經文裡面
[00:06:02.320 --> 00:06:05.800]  第一到第五節說了一些原因給我們聽
[00:06:05.800 --> 00:06:08.040]  是令我們不完全的
[00:06:08.040 --> 00:06:09.600]  就是說可能信了主很多年
[00:06:09.600 --> 00:06:10.800]  我們的言行
[00:06:10.800 --> 00:06:12.080]  我們說的東西我們做的
[00:06:12.080 --> 00:06:15.120]  為了讓人感覺到我們不是很成熟
[00:06:15.120 --> 00:06:19.400]  第一個原因就是強作教師
[00:06:19.400 --> 00:06:25.480]  有些人很喜歡憑著自己的聰明去教導別人
[00:06:25.480 --> 00:06:30.480]  教師這裡原文是強調指教導神的說話
[00:06:30.480 --> 00:06:32.880]  教人做人的道理
[00:06:32.880 --> 00:06:35.960]  如果不是按照神的意思去教
[00:06:35.960 --> 00:06:38.880]  而是跟別人聊天的時候
[00:06:38.880 --> 00:06:40.320]  知道別人喜歡聽什麼
[00:06:40.320 --> 00:06:41.880]  我們就說什麼
[00:06:41.880 --> 00:06:44.040]  又或者用神的說話
[00:06:44.040 --> 00:06:46.440]  去達到自己內心一些的目的
[00:06:46.440 --> 00:06:49.400]  這些都是按照人的意思去教導
[00:06:49.400 --> 00:06:53.400]  亞哥就說這些老師要小心
[00:06:53.400 --> 00:06:57.240]  另外老師的工作主要是用他的嘴巴去說話
[00:06:57.240 --> 00:07:00.080]  達到教導的目的
[00:07:00.080 --> 00:07:01.480]  不過有教導
[00:07:01.480 --> 00:07:03.680]  但是自己又沒有行道的話
[00:07:03.680 --> 00:07:06.640]  這些人亞哥都要提醒他們要小心
[00:07:06.640 --> 00:07:07.880]  因為這類的人
[00:07:07.880 --> 00:07:09.560]  這兩種的老師
[00:07:09.560 --> 00:07:18.320]  不單止不完全更加是會受到神加倍的審判
[00:07:18.320 --> 00:07:21.440]  第二個原因就是舌頭
[00:07:21.440 --> 00:07:23.120]  我們讓它放任
[00:07:23.120 --> 00:07:25.040]  任它發揮
[00:07:25.040 --> 00:07:26.280]  舌頭雖然很小
[00:07:26.280 --> 00:07:30.280]  它的影響力它的破壞力是很大的
[00:07:30.280 --> 00:07:31.920]  正如經文裡面一句話說
[00:07:31.920 --> 00:07:35.920]  最小的火可以點燃最大的樹林
[00:07:35.920 --> 00:07:38.920]  我們都知道星星之火可以燎原
[00:07:38.920 --> 00:07:40.040]  是不是
[00:07:40.040 --> 00:07:43.360]  我們的舌頭雖然小在器官當中
[00:07:43.360 --> 00:07:45.200]  但是如果沒有好好管理它
[00:07:45.200 --> 00:07:47.200]  任由它自由發揮的話
[00:07:47.200 --> 00:07:49.600]  它可以說假話
[00:07:49.600 --> 00:07:51.560]  即是謊話
[00:07:51.560 --> 00:07:53.320]  它可以說誇張的話
[00:07:53.320 --> 00:07:55.640]  即是言過其實的話
[00:07:55.640 --> 00:07:58.400]  可以說驕傲自大的話
[00:07:58.400 --> 00:08:00.840]  即是認叻的話
[00:08:00.840 --> 00:08:04.400]  這些的所有形容這些的說話
[00:08:04.400 --> 00:08:10.880]  都是經文裡面所說的卻能說大話的意思
[00:08:10.880 --> 00:08:11.960]  卻能說大話
[00:08:11.960 --> 00:08:14.720]  不要小看這些的大話
[00:08:14.720 --> 00:08:18.520]  因為為了要掩飾我們所說的大話
[00:08:18.520 --> 00:08:19.640]  或者謊言
[00:08:19.640 --> 00:08:21.040]  很多時候你會發覺
[00:08:21.040 --> 00:08:23.400]  你真的是一個蓋一個的
[00:08:23.400 --> 00:08:24.880]  你蓋到差不多
[00:08:24.880 --> 00:08:26.720]  你自己都未必分得清楚
[00:08:26.720 --> 00:08:29.000]  哪句是真哪句是假
[00:08:29.000 --> 00:08:31.560]  尤其是我們現在的記憶力越來越差
[00:08:31.560 --> 00:08:34.120]  千萬不要說大話
[00:08:34.120 --> 00:08:35.640]  言過其實的話
[00:08:35.640 --> 00:08:40.200]  就是包括不能夠兌現的諾言
[00:08:40.200 --> 00:08:41.400]  說得多
[00:08:41.400 --> 00:08:43.880]  我們的誠信是破產的
[00:08:43.880 --> 00:08:45.520]  驕傲自大的說話
[00:08:45.520 --> 00:08:48.200]  很明顯不單止傷害人
[00:08:48.200 --> 00:08:51.040]  也將我們放在一個很不利的位置
[00:08:51.040 --> 00:08:51.680]  為甚麼
[00:08:51.680 --> 00:08:53.520]  神阻擋甚麼人
[00:08:53.520 --> 00:08:55.120]  驕傲的人
[00:08:55.120 --> 00:08:59.080]  我們將自己成為了神阻擋的人
[00:08:59.080 --> 00:09:01.520]  後果是很嚴重的
[00:09:01.520 --> 00:09:03.960]  所以如果我們放任舌頭
[00:09:03.960 --> 00:09:06.640]  不單止破壞人與人之間的關係
[00:09:06.640 --> 00:09:09.000]  更加破壞我們與神的關係
[00:09:09.000 --> 00:09:13.880]  我們還怎樣在屬靈的生命裏面繼續成長呢
[00:09:13.880 --> 00:09:18.440]  但是如果願意好好地管住這個小小的舌頭的話
[00:09:18.440 --> 00:09:21.320]  經文說能夠控制全身
[00:09:21.320 --> 00:09:22.040]  意思就是說
[00:09:22.040 --> 00:09:26.720]  真的可以控制我們整個人的行為
[00:09:26.720 --> 00:09:29.120]  就好像一個騎馬的人
[00:09:29.120 --> 00:09:31.080]  控制一個小小的雀環
[00:09:31.080 --> 00:09:33.440]  他要那隻馬去哪就去哪
[00:09:33.440 --> 00:09:36.680]  好像一個舵手控制船的舵
[00:09:36.680 --> 00:09:38.240]  那個舵是小小的
[00:09:38.240 --> 00:09:39.280]  但是
[00:09:39.280 --> 00:09:40.480]  無論船多大
[00:09:40.480 --> 00:09:42.520]  風浪多高多急
[00:09:42.520 --> 00:09:43.720]  舵手要去哪
[00:09:43.720 --> 00:09:46.040]  船就開去哪
[00:09:46.040 --> 00:09:47.600]  舌頭雖然小
[00:09:47.600 --> 00:09:48.760]  影響力這麼大
[00:09:48.760 --> 00:09:50.680]  破壞力這麼大
[00:09:50.680 --> 00:09:52.680]  所以我們要想深一層
[00:09:52.680 --> 00:09:53.480]  坦白說
[00:09:53.480 --> 00:09:56.160]  無論是為了人或者為了自己
[00:09:56.160 --> 00:09:59.200]  我們都要好好地管理它
[00:09:59.200 --> 00:10:01.360]  怎樣管理我們的舌頭呢
[00:10:01.360 --> 00:10:03.960]  我想最先我們一定要知道的就是
[00:10:03.960 --> 00:10:07.160]  究竟這個舌頭的破壞力是從哪裏來的
[00:10:07.160 --> 00:10:08.320]  是不是
[00:10:08.320 --> 00:10:09.560]  我們看看
[00:10:09.560 --> 00:10:11.440]  阿國他告訴我們
[00:10:11.440 --> 00:10:12.240]  舌頭
[00:10:12.240 --> 00:10:14.760]  他形容給我們聽關於舌頭的時候
[00:10:14.760 --> 00:10:16.640]  我們可以找到
[00:10:16.640 --> 00:10:19.480]  究竟它的破壞力是從哪裏來的
[00:10:19.480 --> 00:10:22.480]  阿國說舌頭是火
[00:10:22.480 --> 00:10:23.960]  這個火是從哪裏來的
[00:10:23.960 --> 00:10:25.680]  經文說是
[00:10:25.680 --> 00:10:27.400]  從地獄來的
[00:10:27.400 --> 00:10:31.120]  它是可以燒毀生命的輪子
[00:10:31.120 --> 00:10:35.000]  事實上有時我們不在意不經意的一句說話
[00:10:35.000 --> 00:10:38.000]  真是可以影響人的一生的
[00:10:38.000 --> 00:10:39.560]  不知道大家有沒有記得
[00:10:39.560 --> 00:10:41.400]  香港有一個歌手
[00:10:41.400 --> 00:10:43.000]  因為說了一句說話
[00:10:43.000 --> 00:10:46.240]  一剎那光輝不代表永恆
[00:10:46.240 --> 00:10:50.120]  去斷送了自己在歌壇的前途
[00:10:50.120 --> 00:10:52.560]  不知道大家有沒有想到是誰
[00:10:52.560 --> 00:10:57.360]  阿國也說舌頭是不公義的世界
[00:10:57.360 --> 00:11:00.600]  能夠尖污全身
[00:11:00.600 --> 00:11:03.000]  試想想如果我們想用大話
[00:11:03.000 --> 00:11:06.280]  或者假見證去陷害人
[00:11:06.280 --> 00:11:09.040]  其實首先還有一件事
[00:11:09.040 --> 00:11:11.480]  就是陷自己於不義
[00:11:11.480 --> 00:11:12.560]  是不是
[00:11:12.560 --> 00:11:14.000]  它是尖污全身
[00:11:14.000 --> 00:11:16.160]  我們所有的事都會被
[00:11:16.160 --> 00:11:19.760]  因為我們要去做不義的事
[00:11:19.760 --> 00:11:24.120]  而終於我們是第一個跌落不義的陷阱
[00:11:24.120 --> 00:11:27.160]  他說舌頭沒有人能夠制伏的
[00:11:27.160 --> 00:11:29.720]  可以說是全世界裏面最難制伏的
[00:11:29.720 --> 00:11:32.200]  所有的動物、走獸都能夠制伏
[00:11:32.200 --> 00:11:34.760]  只是舌頭不行
[00:11:34.760 --> 00:11:36.680]  我們看看
[00:11:36.680 --> 00:11:38.880]  有時候看到人們搬弄是非的時候
[00:11:38.880 --> 00:11:39.560]  不要說別人
[00:11:39.560 --> 00:11:41.160]  自己想搬弄是非的時候
[00:11:41.160 --> 00:11:43.680]  有時候都會越講越興奮的
[00:11:43.680 --> 00:11:47.160]  好像講也不能停的
[00:11:47.160 --> 00:11:49.840]  舌頭是永不止息的邪惡
[00:11:49.840 --> 00:11:52.160]  為什麼去到這麼嚴重
[00:11:52.160 --> 00:11:54.160]  有時候我們回想一下
[00:11:54.160 --> 00:11:56.600]  當我們很多時候說
[00:11:56.600 --> 00:11:59.320]  有人的地方就有問題了
[00:11:59.320 --> 00:12:02.880]  為什麼這件事是這麼真實的存在呢
[00:12:02.880 --> 00:12:05.280]  因為當有人一起的時候
[00:12:05.280 --> 00:12:08.760]  我們人的本性很自然會喜歡比較
[00:12:08.760 --> 00:12:10.440]  會有競爭
[00:12:10.440 --> 00:12:12.760]  比較競爭帶來的後果是什麼呢
[00:12:12.760 --> 00:12:15.360]  就是可能心裏面有羨慕
[00:12:15.360 --> 00:12:16.640]  有妒忌
[00:12:16.640 --> 00:12:17.640]  有紛爭
[00:12:17.640 --> 00:12:19.680]  甚至乎去到有攻擊
[00:12:19.680 --> 00:12:21.240]  這些是不會停的
[00:12:21.240 --> 00:12:23.480]  當有人一起在的時候
[00:12:23.480 --> 00:12:26.560]  所以真是一個不停止的
[00:12:26.560 --> 00:12:29.680]  很難制止的邪惡
[00:12:29.680 --> 00:12:33.520]  最後他講到舌頭充滿了害死人的毒氣
[00:12:33.520 --> 00:12:39.960]  好像是一個會危害人生命的毒藥一樣
[00:12:39.960 --> 00:12:42.600]  我們回想一下有些說話
[00:12:42.600 --> 00:12:46.440]  如果是一些帶著惡意的說話
[00:12:46.440 --> 00:12:48.480]  被傳播出去的時候
[00:12:48.480 --> 00:12:50.960]  所影響的範圍
[00:12:50.960 --> 00:12:52.440]  受影響的人
[00:12:52.440 --> 00:12:54.160]  我們是沒有辦法控制
[00:12:54.160 --> 00:12:58.040]  也沒有辦法估計範圍有多大
[00:12:58.040 --> 00:13:00.920]  如果重新再看這幾句說話
[00:13:00.920 --> 00:13:03.680]  雅各形容我們的舌頭
[00:13:03.680 --> 00:13:05.680]  大家有沒有想到
[00:13:05.680 --> 00:13:07.840]  雅各究竟想告訴我們
[00:13:07.840 --> 00:13:11.480]  舌頭的破壞力是從哪裏來的呢
[00:13:11.480 --> 00:13:12.960]  地獄嘛
[00:13:12.960 --> 00:13:14.400]  殺彈嘛
[00:13:14.400 --> 00:13:14.920]  對不對
[00:13:14.920 --> 00:13:18.200]  那些不義的事我們都是對人做
[00:13:18.200 --> 00:13:20.360]  在這個世界來的
[00:13:20.360 --> 00:13:22.160]  雅各似乎很少想告訴我們
[00:13:22.160 --> 00:13:24.680]  舌頭的破壞力是從殺彈
[00:13:24.680 --> 00:13:27.960]  以及這個與神為敵的世界來的
[00:13:27.960 --> 00:13:28.920]  是不是
[00:13:28.920 --> 00:13:30.480]  好像是這樣說
[00:13:30.480 --> 00:13:32.800]  但是我們不要忘記
[00:13:32.800 --> 00:13:38.800]  殺彈和世界之所以能夠成功誘惑我們
[00:13:38.800 --> 00:13:40.480]  是因為什麼呢
[00:13:40.480 --> 00:13:45.360]  因為我們被自己的私慾引誘
[00:13:45.360 --> 00:13:47.600]  雅各書第一章已經提到我們
[00:13:47.600 --> 00:13:49.880]  我們是被我們的私慾引誘
[00:13:49.880 --> 00:13:54.320]  所以我們才會被他們成功誘惑我們
[00:13:54.320 --> 00:13:56.160]  要管住我們的舌頭
[00:13:56.160 --> 00:14:01.160]  就要先檢查我們自己的內心的私慾
[00:14:01.160 --> 00:14:05.280]  好好管住我們的慾望
[00:14:05.280 --> 00:14:06.600]  馬太福音十二章
[00:14:06.600 --> 00:14:09.080]  主耶穌曾經有一番說話這樣說
[00:14:09.080 --> 00:14:10.240]  我讀出來
[00:14:10.240 --> 00:14:11.200]  讀到紅色的字
[00:14:11.200 --> 00:14:12.400]  請大家一起讀一下
[00:14:12.400 --> 00:14:14.480]  你們讀紅色的字
[00:14:14.480 --> 00:14:14.960]  主耶穌說
[00:14:14.960 --> 00:14:17.240]  你們種好樹就結好果子
[00:14:17.240 --> 00:14:20.000]  種壞樹就結壞果子
[00:14:20.000 --> 00:14:22.800]  憑著果子就能認出樹來
[00:14:22.800 --> 00:14:24.160]  讀蛇所生的
[00:14:24.160 --> 00:14:26.280]  你們既然是邪惡的
[00:14:26.280 --> 00:14:28.800]  怎能說出良善的話
[00:14:28.800 --> 00:14:45.360]  我告訴你們人所說的閒話
[00:14:45.360 --> 00:14:47.120]  在審判的日子
[00:14:47.120 --> 00:14:49.240]  每一句都要供出來
[00:14:49.240 --> 00:14:52.560]  因為你要照你的話被稱為義
[00:14:52.560 --> 00:14:55.440]  或定為有罪
[00:14:55.440 --> 00:14:57.320]  很清楚的一句說話
[00:14:57.320 --> 00:15:00.080]  心中所充滿的
[00:15:00.080 --> 00:15:03.000]  口邊說出來
[00:15:03.000 --> 00:15:07.280]  一切是從我們的內心開始
[00:15:07.280 --> 00:15:12.280]  這一段經文裡的心的原文有一個意思
[00:15:12.280 --> 00:15:13.560]  庫房
[00:15:13.560 --> 00:15:15.200]  貨倉
[00:15:15.200 --> 00:15:16.720]  貨倉用來做什麼
[00:15:16.720 --> 00:15:18.680]  儲存東西
[00:15:18.680 --> 00:15:20.240]  裡面裝什麼
[00:15:20.240 --> 00:15:23.000]  你拿出來的就是那些東西
[00:15:23.000 --> 00:15:26.440]  我們平日裝什麼就是我們的內心
[00:15:26.440 --> 00:15:29.320]  心思意念是放在哪裡
[00:15:29.320 --> 00:15:30.680]  眼睛喜歡看什麼
[00:15:30.680 --> 00:15:32.360]  耳朵喜歡聽什麼
[00:15:32.360 --> 00:15:33.440]  是世界的東西
[00:15:33.440 --> 00:15:37.040]  還是天上屬神的東西
[00:15:37.040 --> 00:15:40.040]  人是很自然的一種反應
[00:15:40.040 --> 00:15:42.040]  如果我們的心很想得到一些東西
[00:15:42.040 --> 00:15:44.400]  或者我們的心經常想著某些東西
[00:15:44.400 --> 00:15:46.480]  那些東西引起我們的興趣
[00:15:46.480 --> 00:15:48.080]  我們很自然的眼睛
[00:15:48.080 --> 00:15:50.040]  就會很多去看那些東西
[00:15:50.040 --> 00:15:52.280]  耳朵也會聽那些東西
[00:15:52.280 --> 00:15:54.120]  我不知道大家有沒有這個經驗
[00:15:54.120 --> 00:15:56.080]  當你準備換車的時候
[00:15:56.080 --> 00:15:58.080]  我打算換一輛什麼車
[00:15:58.080 --> 00:16:00.320]  然後你一邊去看車
[00:16:00.320 --> 00:16:01.040]  去試車
[00:16:01.040 --> 00:16:02.880]  自己還在開一輛舊車的時候
[00:16:02.880 --> 00:16:05.720]  你會發覺街上很多那輛車
[00:16:05.720 --> 00:16:07.360]  大家有沒有這個經驗
[00:16:07.360 --> 00:16:08.520]  我就試過幾次了
[00:16:08.520 --> 00:16:10.280]  因為我換過幾次車
[00:16:10.280 --> 00:16:12.400]  就是只看到那輛車
[00:16:12.400 --> 00:16:13.480]  真的
[00:16:13.480 --> 00:16:14.640]  不知道為什麼
[00:16:14.640 --> 00:16:15.640]  很自然
[00:16:15.640 --> 00:16:17.440]  心裡面想要的東西
[00:16:17.440 --> 00:16:18.360]  找的東西
[00:16:18.360 --> 00:16:20.480]  你的眼睛就會很自然留意那些東西
[00:16:20.480 --> 00:16:22.400]  耳朵會自然聽那些東西
[00:16:22.400 --> 00:16:23.920]  心思、時間、精神
[00:16:23.920 --> 00:16:25.240]  甚至金錢
[00:16:25.240 --> 00:16:27.760]  都是放在那些東西上
[00:16:27.760 --> 00:16:29.440]  現在我們平時
[00:16:29.440 --> 00:16:33.000]  都是把世界的東西都藏起來
[00:16:33.000 --> 00:16:34.800]  心裡面有的東西出來的
[00:16:34.800 --> 00:16:35.960]  就是那些東西
[00:16:35.960 --> 00:16:38.360]  於是乎我們的探討
[00:16:38.360 --> 00:16:39.960]  是會很迎合到
[00:16:39.960 --> 00:16:42.880]  這個世界的價值觀
[00:16:42.880 --> 00:16:44.400]  潮流
[00:16:44.400 --> 00:16:46.400]  意識形態
[00:16:46.400 --> 00:16:49.040]  說完之後都不覺得有問題
[00:16:49.040 --> 00:16:51.600]  好像很理所當然
[00:16:51.600 --> 00:16:52.600]  有人說
[00:16:52.600 --> 00:16:53.680]  我大聲說話
[00:16:53.680 --> 00:16:56.280]  不表示我沒禮貌
[00:16:56.280 --> 00:16:56.920]  於是乎
[00:16:56.920 --> 00:16:57.960]  我大聲大氣
[00:16:57.960 --> 00:16:59.280]  粗聲粗氣跟你說話
[00:16:59.280 --> 00:17:00.360]  你一定要聽
[00:17:00.360 --> 00:17:03.160]  你不要當我沒禮貌
[00:17:03.160 --> 00:17:05.440]  有一種的道理叫做什麼
[00:17:05.440 --> 00:17:05.880]  哎呀
[00:17:05.880 --> 00:17:06.920]  我豹掌頸來的
[00:17:06.920 --> 00:17:08.200]  我說完就沒事了
[00:17:08.200 --> 00:17:11.040]  你不要介意
[00:17:11.040 --> 00:17:12.280]  於是乎
[00:17:12.280 --> 00:17:13.400]  我就可以對你
[00:17:13.400 --> 00:17:15.120]  嗶哩叭啦這樣
[00:17:15.120 --> 00:17:16.320]  將我要說話的東西
[00:17:16.320 --> 00:17:17.960]  要罵的東西都說出來
[00:17:17.960 --> 00:17:19.240]  你要聽
[00:17:19.240 --> 00:17:21.080]  你聽完不准介意
[00:17:21.080 --> 00:17:23.440]  講得很清楚
[00:17:23.440 --> 00:17:26.320]  有沒有這種道理呢
[00:17:26.320 --> 00:17:28.520]  說的人會很開心
[00:17:28.520 --> 00:17:30.360]  說的人會很舒服
[00:17:30.360 --> 00:17:32.720]  因為他好像把裡面的東西
[00:17:32.720 --> 00:17:34.200]  倒垃圾一樣倒出來
[00:17:34.200 --> 00:17:36.800]  他當然會舒服
[00:17:36.800 --> 00:17:39.800]  但是聽的人的感受是什麼呢
[00:17:39.800 --> 00:17:41.880]  聽的人會不會能夠從我們的談吐
[00:17:41.880 --> 00:17:45.120]  看到我們有神的樣式
[00:17:45.120 --> 00:17:48.440]  有神的屬性呢
[00:17:48.440 --> 00:17:50.400]  如果要有能力對抗
[00:17:50.400 --> 00:17:51.680]  從撒旦
[00:17:51.680 --> 00:17:53.160]  跟這個世界來
[00:17:53.160 --> 00:17:55.480]  給我們的污染
