
[00:00:00.000 --> 00:00:05.960]  我們繼續看這次的講道系列
[00:05:40.720 --> 00:05:42.640]  有馬其頓異象
[00:05:42.640 --> 00:05:48.600]  馬其頓就是在今天塞爾維亞的地方
[00:05:48.600 --> 00:05:54.320]  有馬其頓人在夢中告訴他
[00:05:54.320 --> 00:05:55.920]  異象中告訴他
[00:05:55.920 --> 00:05:57.440]  你來傳福音給我們吧
[00:05:57.440 --> 00:05:59.880]  於是保羅就過了愛琴海
[00:05:59.880 --> 00:06:00.680]  去到菲律賓
[00:06:00.680 --> 00:06:04.240]  大家都知道菲律賓會被人打獲
[00:06:04.240 --> 00:06:05.440]  脫光衣服打獲
[00:06:05.440 --> 00:06:07.160]  然後扔進獄中
[00:06:07.160 --> 00:06:11.000]  但是上帝也拯救他
[00:06:11.000 --> 00:06:12.840]  帶了獄者和信主之職
[00:06:12.840 --> 00:06:13.480]  他要走了
[00:06:13.480 --> 00:06:15.000]  就去到切瑟羅尼加
[00:06:15.000 --> 00:06:19.160]  在切瑟羅尼加他有三個安息日
[00:06:19.160 --> 00:06:20.800]  我們不知道是留了三個星期
[00:06:20.800 --> 00:06:21.840]  還是兩個星期
[00:06:21.840 --> 00:06:24.160]  中間那三個安息日
[00:06:24.160 --> 00:06:25.520]  那三個安息日
[00:06:25.520 --> 00:06:28.240]  他傳完福音之後又被人趕走
[00:06:28.240 --> 00:06:29.440]  被猶太人趕走
[00:06:29.440 --> 00:06:31.920]  直至輾轉他就去了雅典
[00:06:31.920 --> 00:06:35.120]  輾轉就去了哥林多
[00:06:35.120 --> 00:06:36.440]  去到雅典的時候
[00:06:36.440 --> 00:06:41.800]  他就派提摩太和西拉
[00:06:41.800 --> 00:06:45.200]  去到切瑟羅尼加
[00:06:45.200 --> 00:06:47.400]  你們看到保羅這份情
[00:06:47.400 --> 00:06:48.960]  我們遲一點
[00:06:48.960 --> 00:06:50.640]  我們一邊講這系列的時候
[00:06:50.640 --> 00:06:53.040]  都會講到教會這份情
[00:06:53.040 --> 00:06:55.920]  他只建立了三個星期
[00:06:55.920 --> 00:06:56.960]  這間教會
[00:06:56.960 --> 00:06:59.160]  跟那些人不是很熟
[00:06:59.160 --> 00:07:01.000]  但是他也很憂心
[00:07:01.000 --> 00:07:03.680]  這間這麼年輕建立的教會
[00:07:03.680 --> 00:07:05.960]  能不能夠把持得定
[00:07:05.960 --> 00:07:07.640]  能不能夠堅持得到
[00:07:07.640 --> 00:07:09.680]  愛尼的攻擊和
[00:07:09.680 --> 00:07:12.200]  做基督徒的一些壓力
[00:07:12.200 --> 00:07:14.880]  於是他就派西拉和提摩太
[00:07:14.880 --> 00:07:17.560]  當然現在你可以Zoom
[00:07:17.560 --> 00:07:19.840]  可以用社交媒體
[00:07:19.840 --> 00:07:21.240]  當時是不行的
[00:07:21.240 --> 00:07:22.840]  其實寫信也很難
[00:07:22.840 --> 00:07:25.920]  但是他就寫一些信去安慰
[00:07:25.920 --> 00:07:28.720]  派他們去探望
[00:07:28.720 --> 00:07:30.480]  接著他們回來
[00:07:30.480 --> 00:07:33.360]  保羅已經去了哥林多了
[00:07:33.360 --> 00:07:37.640]  他們就下來報告給保羅知道
[00:07:37.640 --> 00:07:39.960]  切瑟羅尼加人他們是怎樣
[00:07:39.960 --> 00:07:42.040]  他們面對什麼問題
[00:07:42.040 --> 00:07:44.600]  以致保羅就寫了
[00:07:44.600 --> 00:07:47.880]  在他十幾封書信裡面的第一封
[00:07:47.880 --> 00:07:50.680]  就是在切瑟羅尼加前書
[00:07:50.680 --> 00:07:51.840]  大家也知道
[00:07:51.840 --> 00:07:53.600]  聖經的排序其實很有趣
[00:07:53.600 --> 00:07:54.760]  我也不知道為什麼這麼排
[00:07:54.760 --> 00:07:57.400]  但是舊約不是這麼排的
[00:07:57.400 --> 00:08:01.000]  新約的排序
[00:08:01.000 --> 00:08:07.160]  一開始的書信是用蝙蝠排序的
[00:08:07.160 --> 00:08:10.840]  變成羅馬書最長蝙蝠
[00:08:10.840 --> 00:08:11.960]  當然是最先
[00:08:11.960 --> 00:08:14.440]  但是在年份裡面
[00:08:14.440 --> 00:08:16.720]  他寫的切瑟羅尼加前書
[00:08:16.720 --> 00:08:18.680]  是第一封的書信
[00:08:18.680 --> 00:08:20.720]  這個就是讓他看到保羅
[00:08:20.720 --> 00:08:22.560]  他怎樣看教會
[00:08:22.560 --> 00:08:24.280]  今天我也想和大家分享一下
[00:08:24.280 --> 00:08:27.280]  三樣我自己從當中領受
[00:08:27.280 --> 00:08:30.800]  怎樣看教會的角色是怎樣的
[00:08:30.800 --> 00:08:31.400]  第一件事
[00:08:31.400 --> 00:08:33.760]  保羅從聖經裡面告訴我們
[00:08:33.760 --> 00:08:35.360]  教會是什麼呢?
[00:08:35.360 --> 00:08:40.280]  教會是一個人和上帝結連的群體
[00:08:40.280 --> 00:08:43.240]  是人和人和人和上帝結連的群體
[00:08:43.240 --> 00:08:46.520]  第一章第一節已經講得很清楚了
[00:08:46.520 --> 00:08:50.720]  保羅西拉提摩泰寫信給切瑟羅尼加
[00:08:50.720 --> 00:08:52.880]  這個城裡面
[00:08:52.880 --> 00:08:58.960]  在上帝和主基督耶穌裡面的教會
[00:08:58.960 --> 00:09:01.400]  我們常常聽到的就是
[00:09:01.400 --> 00:09:03.240]  教會不是一座建築物
[00:09:03.240 --> 00:09:04.320]  這些不需要多說
[00:09:04.320 --> 00:09:05.840]  大家都很清楚的理念
[00:09:05.840 --> 00:09:07.240]  但是大家記住
[00:09:07.240 --> 00:09:09.560]  這個只是大家的理念
[00:09:09.560 --> 00:09:11.840]  但是在運作上
[00:09:11.840 --> 00:09:15.080]  很多人都仍然堅持
[00:09:15.080 --> 00:09:19.760]  是針對看教會是一座建築物
[00:09:19.760 --> 00:09:21.320]  我們回教會
[00:09:21.320 --> 00:09:26.360]  我們上一次的會友大會
[00:09:26.360 --> 00:09:28.120]  都有突然去問
[00:09:28.120 --> 00:09:29.960]  為什麼教會要買地方
[00:09:29.960 --> 00:09:31.960]  為什麼不可以租地方
[00:09:31.960 --> 00:09:36.080]  其實教會是屬靈的
[00:09:36.080 --> 00:09:36.600]  沒錯
[00:09:36.600 --> 00:09:39.560]  是超越了地方的
[00:09:39.560 --> 00:09:40.960]  但是教會也是屬世的
[00:09:40.960 --> 00:09:44.040]  因為上帝擺在了我們這個世界上
[00:09:44.040 --> 00:09:45.800]  就像剛才Justin講的
[00:09:45.800 --> 00:09:48.080]  要在當中去做見證
[00:09:48.080 --> 00:09:52.880]  是真正在這個世界裡面做見證
[00:09:52.880 --> 00:09:54.680]  有些人說教會是普世的
[00:09:54.680 --> 00:09:55.840]  不應該有任何宗派
[00:09:55.840 --> 00:09:57.680]  不應該有任何地區之分
[00:09:57.680 --> 00:09:58.440]  教會沒錯
[00:09:58.440 --> 00:09:59.920]  是一個普世的
[00:09:59.920 --> 00:10:02.640]  但是也是地方的
[00:10:02.640 --> 00:10:05.480]  教會是看不見的
[00:10:05.480 --> 00:10:08.080]  但是教會也是可以看見的
[00:10:08.080 --> 00:10:10.240]  所以當我們看教會的時候
[00:10:10.240 --> 00:10:12.440]  是一個兩面
[00:10:12.440 --> 00:10:13.560]  一個銀的兩面
[00:10:13.560 --> 00:10:17.360]  教會是普世的教會
[00:10:17.360 --> 00:10:20.880]  但是也是一個地方上的教會
[00:10:20.880 --> 00:10:22.400]  如果我們看
[00:10:22.400 --> 00:10:24.040]  這裡說的是
[00:10:24.040 --> 00:10:28.720]  我們在副上帝和耶穌基督裡面的教會
[00:10:28.720 --> 00:10:31.080]  你說不只是接受洛尼加的教會
[00:10:31.080 --> 00:10:35.200]  才是在副上帝和主耶穌基督裡面的教會
[00:10:35.200 --> 00:10:35.920]  在香港的教會
[00:10:35.920 --> 00:10:36.920]  在大陸的教會
[00:10:36.920 --> 00:10:38.200]  在伊拉克的教會
[00:10:38.200 --> 00:10:39.200]  在非洲的教會
[00:10:39.200 --> 00:10:42.440]  全部這些都是在主裡面的教會
[00:10:42.440 --> 00:10:45.600]  但是保祿也是再一次重申
[00:10:45.600 --> 00:10:49.360]  我特別針對今天去講的
[00:10:49.360 --> 00:10:51.440]  當然這個是針對了他之後
[00:10:51.440 --> 00:10:52.400]  成為了聖經之後
[00:10:52.400 --> 00:10:54.320]  也是針對每一間的教會
[00:10:54.320 --> 00:10:56.400]  但是當時他特別針對
[00:10:56.400 --> 00:10:58.640]  鐵撒洛尼加城裡面
[00:10:58.640 --> 00:11:01.720]  建立的這一間教會的弟兄姊妹
[00:11:01.720 --> 00:11:02.880]  所面對的問題
[00:11:02.880 --> 00:11:05.720]  去寫這本書
[00:11:05.720 --> 00:11:10.480]  我們都知道教會不是一個建築物
[00:11:10.480 --> 00:11:11.800]  但是很多時候
[00:11:11.800 --> 00:11:16.120]  我看到一些教會的爭拗就是
[00:11:16.120 --> 00:11:16.800]  租地方
[00:11:16.800 --> 00:11:17.520]  買地方
[00:11:17.520 --> 00:11:21.360]  上次都是因為這些事情去有爭拗
[00:11:21.360 --> 00:11:24.840]  但是保祿在這裡告訴我們
[00:11:24.840 --> 00:11:28.360]  如果你一直看到第四節
[00:11:28.360 --> 00:11:31.200]  上帝所愛的弟兄們
[00:11:31.200 --> 00:11:33.720]  弟兄這個詞
[00:11:33.720 --> 00:11:35.360]  也是保祿第一次
[00:11:35.360 --> 00:11:36.440]  因為他第一封書信
[00:11:36.440 --> 00:11:36.960]  當然是第一次
[00:11:36.960 --> 00:11:37.920]  是不是在第四節
[00:11:37.920 --> 00:11:41.600]  講到是保祿第一次用弟兄
[00:11:41.600 --> 00:11:46.720]  來形容教會裡面的群體
[00:11:46.720 --> 00:11:49.000]  什麼叫弟兄
[00:11:49.000 --> 00:11:50.960]  就是家裡面的兄弟姊妹
[00:11:50.960 --> 00:11:52.320]  當然他沒有寫姊妹
[00:11:52.320 --> 00:11:54.240]  但是大家都明白的
[00:11:54.240 --> 00:11:57.320]  弟兄所說的就是大家
[00:11:57.320 --> 00:11:59.480]  大家就好像一家人一樣
[00:11:59.480 --> 00:12:02.280]  就好像有一個血緣的關係
[00:12:02.280 --> 00:12:04.480]  當然血緣的關係就是屬靈上的
[00:12:04.480 --> 00:12:05.840]  耶穌基督的寶血
[00:12:05.840 --> 00:12:07.360]  將我們結連在一起
[00:12:07.360 --> 00:12:08.840]  如果大家這樣想就可以了
[00:12:08.840 --> 00:12:12.000]  我們經常說教會是屬靈的家
[00:12:12.000 --> 00:12:15.120]  我們血緣裡面是一家人
[00:12:15.120 --> 00:12:16.600]  一家人裡面的時候
[00:12:16.600 --> 00:12:18.680]  我們就要問一個問題
[00:12:18.680 --> 00:12:22.320]  你家裡是買的還是租的呢
[00:12:22.320 --> 00:12:23.520]  Justin
[00:12:23.520 --> 00:12:25.160]  你不可以不告訴我
[00:12:25.160 --> 00:12:26.560]  你買的還是租的
[00:12:26.560 --> 00:12:28.760]  可能你是租的
[00:12:28.760 --> 00:12:31.440]  那你當然有你的原因要租
[00:12:31.440 --> 00:12:32.840]  有很多不同的原因
[00:12:32.840 --> 00:12:34.520]  大家如果是租房子的
[00:12:34.520 --> 00:12:36.520]  你都會知道有很多不同的原因
[00:12:36.520 --> 00:12:37.520]  你不一定說
[00:12:37.520 --> 00:12:38.600]  有錢都不買
[00:12:38.600 --> 00:12:39.840]  這麼蠢的
[00:12:39.840 --> 00:12:43.720]  我有錢我可以用在其他方面
[00:12:43.720 --> 00:12:44.840]  在當中
[00:12:44.840 --> 00:12:47.080]  如果你家裡是買的
[00:12:47.080 --> 00:12:48.640]  那你為什麼要買呢
[00:12:48.640 --> 00:12:50.920]  那些人會不會罵你呢
[00:12:50.920 --> 00:12:52.280]  都是傻的
[00:12:52.280 --> 00:12:54.920]  那你覺得錢在家裡幹嘛呢
[00:12:54.920 --> 00:12:58.200]  有時候你都是覺得要有一個穩定
[00:12:58.200 --> 00:12:59.840]  或者有一個時機
[00:12:59.840 --> 00:13:02.120]  有一個需要
[00:13:02.120 --> 00:13:05.040]  去買一間房子
[00:13:05.040 --> 00:13:06.360]  有很多不同原因的
[00:13:06.360 --> 00:13:08.200]  每一個家庭
[00:13:08.200 --> 00:13:10.280]  它是租房子或者買房子
[00:13:10.280 --> 00:13:12.840]  都是有不同的因素
[00:13:12.840 --> 00:13:13.800]  我們
[00:13:13.800 --> 00:13:14.360]  沒錯
[00:13:14.360 --> 00:13:15.600]  我們站在我們的因素
[00:13:15.600 --> 00:13:16.720]  可以這樣去批評
[00:13:16.720 --> 00:13:17.720]  我們租房子的
[00:13:17.720 --> 00:13:18.720]  見人家買房子的時候
[00:13:18.720 --> 00:13:20.320]  買什麼啊
[00:13:20.320 --> 00:13:22.400]  都快要地震了
[00:13:22.400 --> 00:13:25.440]  租就算了
[00:13:25.440 --> 00:13:27.040]  買的就說租了
[00:13:27.040 --> 00:13:28.760]  白白每個月虧了出去
[00:13:28.760 --> 00:13:29.920]  那你不如供房子吧
[00:13:29.920 --> 00:13:31.160]  利息這麼低
[00:13:31.160 --> 00:13:32.800]  有很多的不同原因
[00:13:32.800 --> 00:13:33.400]  但是
[00:13:33.400 --> 00:13:35.880]  我們不是要去
[00:13:35.880 --> 00:13:37.760]  看每一個家庭不同的需要
[00:13:37.760 --> 00:13:38.960]  那我就住在匯點
[00:13:38.960 --> 00:13:43.280]  有幾個物業是我們自己擁有的
[00:13:43.280 --> 00:13:45.880]  有些地方我們租
[00:13:45.880 --> 00:13:50.160]  我們都是按照當時的處境
[00:13:50.160 --> 00:13:54.720]  的需要去分析之後去做一個決定
[00:13:54.720 --> 00:13:58.760]  所以我想教會不應該集中我們的注意力
[00:13:58.760 --> 00:14:01.000]  在不在建聖殿
[00:14:01.000 --> 00:14:02.720]  或者沒有聖殿
[00:14:02.720 --> 00:14:03.560]  用回眸
[00:14:03.560 --> 00:14:04.000]  是不是
[00:14:04.000 --> 00:14:05.320]  就是走來走去是不是一樣可以
[00:14:05.320 --> 00:14:05.600]  是不是
[00:14:05.600 --> 00:14:07.920]  為什麼所有人要建聖殿呢
[00:14:07.920 --> 00:14:08.640]  而是
[00:14:08.640 --> 00:14:10.160]  保羅一開始的時候告訴我們
[00:14:10.160 --> 00:14:12.080]  只有很重要的訊息
[00:14:12.080 --> 00:14:15.800]  也是教會嘗試的忽略
[00:14:15.800 --> 00:14:18.920]  就是說人和上帝的關係
[00:14:18.920 --> 00:14:23.800]  和人和人的關係
[00:14:23.800 --> 00:14:24.200]  沒錯
[00:14:24.200 --> 00:14:26.240]  你可以用Zoom
[00:14:26.240 --> 00:14:28.720]  和在香港和澳洲
[00:14:28.720 --> 00:14:33.280]  和大陸的朋友去聊天
[00:14:33.280 --> 00:14:37.400]  甚至可以和家人去聊天
[00:14:37.400 --> 00:14:40.880]  但是一個家
[00:14:40.880 --> 00:14:42.760]  我覺得不能夠純粹
[00:14:42.760 --> 00:14:43.800]  當然你沒有辦法
[00:14:43.800 --> 00:14:44.880]  沒得說了是不是
[00:14:44.880 --> 00:14:45.640]  但是
[00:14:45.640 --> 00:14:47.400]  一個家應該是
[00:14:47.400 --> 00:14:52.640]  我們除了在網上有虛擬的接觸之外
[00:14:52.640 --> 00:14:54.400]  我們都需要走在一起
[00:14:54.400 --> 00:14:55.880]  去一起做一些事
[00:14:55.880 --> 00:14:56.640]  可能
[00:14:56.640 --> 00:14:58.320]  可能你未必是每天
[00:14:58.320 --> 00:14:58.600]  是不是
[00:14:58.600 --> 00:14:59.800]  可能定期走在一起
[00:14:59.800 --> 00:15:01.280]  或者一年有一兩次
[00:15:01.280 --> 00:15:01.440]  是不是
[00:15:01.440 --> 00:15:02.400]  甚至是拜年
[00:15:02.400 --> 00:15:03.240]  是不是
[00:15:03.240 --> 00:15:05.160]  我們都是一年有一次的
[00:15:05.160 --> 00:15:07.280]  去和家人聚一聚
[00:15:07.280 --> 00:15:10.440]  去聯誼一下
[00:15:10.440 --> 00:15:13.760]  因為他們是我們的家人
[00:15:13.760 --> 00:15:16.160]  因為教會根本不需要建築
[00:15:16.160 --> 00:15:17.720]  你現在上去
[00:15:17.720 --> 00:15:21.480]  用一些上網都可以做得到
[00:15:21.480 --> 00:15:24.240]  但是如果教會是一個很重要的因素
[00:15:24.240 --> 00:15:25.600]  就是relationship
[00:15:25.600 --> 00:15:29.160]  是一個建立關係的話
[00:15:29.160 --> 00:15:33.360]  純粹虛擬上的建立關係
[00:15:33.360 --> 00:15:37.480]  是未必能夠做得到
[00:15:37.480 --> 00:15:41.800]  關係裡面更加的盡心
[00:15:41.800 --> 00:15:44.760]  你和你的配偶
[00:15:44.760 --> 00:15:45.680]  一家人
[00:15:45.680 --> 00:15:46.880]  和你的子女
[00:15:46.880 --> 00:15:48.120]  是一家人
[00:15:48.120 --> 00:15:48.920]  特別是小的
[00:15:48.920 --> 00:15:50.480]  大的可能已經飛走了
[00:15:50.480 --> 00:15:50.800]  是不是
[00:15:50.800 --> 00:15:51.600]  但是
[00:15:51.600 --> 00:15:54.520]  如果你是一個家庭的話
[00:15:54.520 --> 00:15:57.280]  你不能夠只是單單靠
[00:15:57.280 --> 00:15:59.080]  這個虛擬的
[00:15:59.080 --> 00:16:01.200]  網上的活動
[00:16:01.200 --> 00:16:05.760]  去建造一個更加深入的關係
[00:16:05.760 --> 00:16:06.720]  同樣地
[00:16:06.720 --> 00:16:07.240]  弟兄姊妹
[00:16:07.240 --> 00:16:08.880]  我們和上帝的關係
[00:16:08.880 --> 00:16:11.320]  都是一樣
[00:16:11.320 --> 00:16:13.440]  我們不能夠純粹
[00:16:13.440 --> 00:16:15.080]  用虛擬的方式
[00:16:15.080 --> 00:16:16.760]  去和上帝溝通
[00:16:16.760 --> 00:16:19.640]  我們都要親自的去祈禱
[00:16:19.640 --> 00:16:20.520]  去讀經
[00:16:20.520 --> 00:16:22.600]  去敬拜
[00:16:22.600 --> 00:16:24.440]  你不能夠透過任何的東西
[00:16:24.440 --> 00:16:26.640]  去做到這件事
[00:16:26.640 --> 00:16:28.240]  所以教會裡面
[00:16:28.240 --> 00:16:29.600]  本來第一件事提醒我們
[00:16:29.600 --> 00:16:32.080]  就是要建造和上帝
[00:16:32.080 --> 00:16:35.200]  和同人的關係
[00:16:35.200 --> 00:16:38.240]  教會是關係的建造
[00:16:38.240 --> 00:16:40.120]  不是建築物
[00:16:40.120 --> 00:16:44.280]  不是我們英文叫做program
[00:16:44.280 --> 00:16:47.200]  不是純粹搞外展活動
[00:16:47.200 --> 00:16:47.600]  沒錯
[00:16:47.600 --> 00:16:48.360]  你家裡很好
[00:16:48.360 --> 00:16:50.080]  你會想多一些成員加入
[00:16:50.080 --> 00:16:51.680]  你經常搞大食會
[00:16:51.680 --> 00:16:53.760]  BBQ
[00:16:53.760 --> 00:16:55.840]  那些是我沒有否定這件事
[00:16:55.840 --> 00:16:57.120]  大家不要誤會
[00:16:57.120 --> 00:16:58.600]  就是我反對這件事
[00:16:58.600 --> 00:16:59.600]  我絕對贊成
[00:16:59.600 --> 00:17:01.720]  但是
[00:17:01.720 --> 00:17:04.520]  我們能不能夠每個星期都搞大食會
[00:17:04.520 --> 00:17:07.160]  而家裡的人是完全沒有關係的
[00:17:07.160 --> 00:17:08.760]  我們回來教會裡面的時候
[00:17:08.760 --> 00:17:11.160]  就是搞大食會搞外展
