
[00:00:00.000 --> 00:00:04.300]  約翰福音第十三章的開始
[00:04:17.500 --> 00:04:19.500]  我一個不愛你的人
[00:04:19.500 --> 00:04:21.500]  要傷害你的人
[00:04:21.500 --> 00:04:25.500]  難上加難
[00:04:25.500 --> 00:04:26.500]  那怎麼辦呢
[00:04:26.500 --> 00:04:28.500]  那什麼叫真愛呢
[00:04:28.500 --> 00:04:31.500]  要回答這個真愛的問題的確不容易
[00:04:31.500 --> 00:04:34.500]  或者我們嘗試透過耶穌基督
[00:04:34.500 --> 00:04:35.500]  他的一生
[00:04:35.500 --> 00:04:39.500]  特別是在耶穌這個預熱節的前
[00:04:39.500 --> 00:04:42.500]  這個晚宴當中
[00:04:42.500 --> 00:04:44.500]  和門徒相處當中
[00:04:44.500 --> 00:04:46.500]  會不會帶給我們有啟發
[00:04:46.500 --> 00:04:49.500]  什麼是真愛呢
[00:04:49.500 --> 00:04:53.500]  在使徒約翰的眼中
[00:04:53.500 --> 00:04:56.500]  來到這個筵席的過程裏面
[00:04:56.500 --> 00:04:59.500]  耶穌基督正在用一個羔羊的姿態
[00:04:59.500 --> 00:05:03.500]  來完成他來到世間裏面的使命
[00:05:03.500 --> 00:05:05.500]  這個羔羊將要付上他的生命
[00:05:05.500 --> 00:05:07.500]  為人的罪
[00:05:07.500 --> 00:05:11.500]  來去救贖 拯救
[00:05:11.500 --> 00:05:15.500]  這個筵席的場景
[00:05:15.500 --> 00:05:18.500]  值得我們細心留意
[00:05:18.500 --> 00:05:20.500]  首先我們要問一個問題
[00:05:20.500 --> 00:05:24.500]  這個晚餐是誰安排的
[00:05:24.500 --> 00:05:27.500]  是誰主辦的呢
[00:05:27.500 --> 00:05:30.500]  我們看看盧家福音第二十二章
[00:05:30.500 --> 00:05:32.500]  七至十三節裏面的內容
[00:05:32.500 --> 00:05:34.500]  我們讀出
[00:06:02.500 --> 00:06:07.500]  主人就跟著他到他所進的房子裏去
[00:06:07.500 --> 00:06:09.500]  對那家的主人說
[00:06:09.500 --> 00:06:12.500]  老師問客房在那裏
[00:06:12.500 --> 00:06:17.500]  我和我的門徒要在那裏吃預熱節的筵席
[00:06:17.500 --> 00:06:22.500]  他會帶你們看一間擺設齊全的樓上大廳
[00:06:22.500 --> 00:06:25.500]  你們就在那裏預備
[00:06:25.500 --> 00:06:29.500]  他們去了所看到的正如耶穌所說的
[00:06:29.500 --> 00:06:33.500]  預備了預熱節的筵席
[00:06:33.500 --> 00:06:36.500]  我們在盧家福音的記載裏面看到
[00:06:36.500 --> 00:06:39.500]  這個筵席的設立
[00:06:39.500 --> 00:06:41.500]  不是在誰的家裏
[00:06:41.500 --> 00:06:42.500]  不是在耶穌的家裏
[00:06:42.500 --> 00:06:45.500]  不是在門徒的家裏
[00:06:45.500 --> 00:06:49.500]  是一個路人甲
[00:06:49.500 --> 00:06:52.500]  或者是私房材
[00:06:52.500 --> 00:06:58.500]  樓上一個地方設這個筵席
[00:06:58.500 --> 00:07:01.500]  是誰安排的
[00:07:01.500 --> 00:07:05.500]  是耶穌安排的
[00:07:05.500 --> 00:07:08.500]  盧家福音交代了這個筵席是主耶穌安排的
[00:07:08.500 --> 00:07:12.500]  然後由門徒彼得和約翰去執行
[00:07:12.500 --> 00:07:14.500]  我們有了這個背景
[00:07:14.500 --> 00:07:17.500]  就可以幫我們更加能夠去準確地了解
[00:07:17.500 --> 00:07:22.500]  耶穌為門徒洗腳的事情裏面的意義
[00:07:22.500 --> 00:07:24.500]  按照猶太人的生活習慣
[00:07:24.500 --> 00:07:26.500]  有街外面回到家裏的時候
[00:07:26.500 --> 00:07:27.500]  首先就要洗腳
[00:07:27.500 --> 00:07:30.500]  特別是你是參加筵席的時候
[00:07:30.500 --> 00:07:33.500]  主人家更加會為來賓洗腳
[00:07:33.500 --> 00:07:37.500]  以示重視
[00:07:37.500 --> 00:07:40.500]  現在到了晚飯的時候
[00:07:40.500 --> 00:07:46.500]  所有人都在準備吃飯
[00:07:46.500 --> 00:07:48.500]  耶穌突然間來一個
[00:07:48.500 --> 00:07:50.500]  不是華麗變身
[00:07:50.500 --> 00:07:52.500]  是震撼的變身
[00:07:52.500 --> 00:07:54.500]  他脫去上衣
[00:07:54.500 --> 00:08:01.500]  穿上女衣甚至是束上腰帶
[00:08:01.500 --> 00:08:02.500]  如果你可以想像一下
[00:08:02.500 --> 00:08:04.500]  就是拿起下面的東西
[00:08:04.500 --> 00:08:05.500]  放進去
[00:08:05.500 --> 00:08:09.500]  然後打開上衣
[00:08:09.500 --> 00:08:11.500]  穿上一件文化恤
[00:08:11.500 --> 00:08:13.500]  不知道是不是文化恤
[00:08:13.500 --> 00:08:15.500]  可能你們不知道什麼是文化恤
[00:08:15.500 --> 00:08:16.500]  要去到差不多人的年紀
[00:08:16.500 --> 00:08:19.500]  才知道什麼是文化恤
[00:08:19.500 --> 00:08:20.500]  你可以想像一下
[00:08:20.500 --> 00:08:24.500]  多麼的粗狂
[00:08:24.500 --> 00:08:27.500]  粗魯的形象
[00:08:27.500 --> 00:08:29.500]  在門徒的眼中
[00:08:29.500 --> 00:08:32.500]  這位一直受敬重的拉比
[00:08:32.500 --> 00:08:33.500]  溫柔有禮
[00:08:33.500 --> 00:08:34.500]  有智慧的拉比
[00:08:34.500 --> 00:08:36.500]  竟然突然間變成一個
[00:08:36.500 --> 00:08:37.500]  阿四?
[00:08:37.500 --> 00:08:39.500]  不單止是阿四
[00:08:39.500 --> 00:08:40.500]  是一個奴隸
[00:08:40.500 --> 00:08:43.500]  奴隸的形象
[00:08:43.500 --> 00:08:44.500]  或者我們停一停
[00:08:44.500 --> 00:08:46.500]  要問一個問題
[00:08:46.500 --> 00:08:48.500]  為什麼耶穌不叫
[00:08:48.500 --> 00:08:52.500]  彼得阿約翰那群門徒去洗腳呢?
[00:08:52.500 --> 00:08:53.500]  或者我再進一步
[00:08:53.500 --> 00:08:56.500]  首先會反過來想一個問題
[00:08:56.500 --> 00:09:03.500]  為什麼門徒不主動去為別人洗腳呢?
[00:09:03.500 --> 00:09:05.500]  在筵席當中
[00:09:05.500 --> 00:09:06.500]  我可以想像到
[00:09:06.500 --> 00:09:09.500]  這群門徒坐在這裡
[00:09:09.500 --> 00:09:12.500]  腳伸到外面
[00:09:12.500 --> 00:09:14.500]  當時的猶太人不是坐椅子
[00:09:14.500 --> 00:09:16.500]  是坐在地上
[00:09:16.500 --> 00:09:20.500]  腳向外伸出來
[00:09:20.500 --> 00:09:24.500]  就好像Henry看著我
[00:09:24.500 --> 00:09:25.500]  腳伸出來了
[00:09:25.500 --> 00:09:26.500]  在對面
[00:09:26.500 --> 00:09:27.500]  或者在旁邊
[00:09:27.500 --> 00:09:29.500]  他又伸了腳出來
[00:09:29.500 --> 00:09:32.500]  代表什麼意思呢?
[00:09:32.500 --> 00:09:36.500]  值得我們先想想這個場景
[00:09:36.500 --> 00:09:41.500]  如果洗腳是這麼重要的
[00:09:41.500 --> 00:09:44.500]  為什麼耶穌不去洗腳呢?
[00:09:44.500 --> 00:09:47.500]  門徒又不主動去洗腳
[00:09:47.500 --> 00:09:49.500]  這反映了一個很重要的問題
[00:09:49.500 --> 00:09:50.500]  就是這個筵席
[00:09:50.500 --> 00:09:55.500]  誰才是主人家呢?
[00:09:55.500 --> 00:09:57.500]  另一個值得我們留意的是
[00:09:57.500 --> 00:09:59.500]  有誰願意做主
[00:09:59.500 --> 00:10:01.500]  做奴隸
[00:10:01.500 --> 00:10:03.500]  替別人洗腳呢?
[00:10:03.500 --> 00:10:08.500]  每個人都是耶穌的門徒
[00:10:08.500 --> 00:10:12.500]  我們可以透過不同的記載
[00:10:12.500 --> 00:10:14.500]  福音書的記載
[00:10:14.500 --> 00:10:17.500]  來整合整個場景
[00:10:17.500 --> 00:10:19.500]  首先我們可以留意到
[00:10:19.500 --> 00:10:21.500]  只有使徒約翰記載了
[00:10:21.500 --> 00:10:24.500]  耶穌為門徒洗腳的事
[00:10:24.500 --> 00:10:26.500]  而相對於其他的福音書
[00:10:26.500 --> 00:10:32.500]  只是記載了門徒在晚餐以外
[00:10:32.500 --> 00:10:34.500]  除了吃飯的時候
[00:10:34.500 --> 00:10:37.500]  就說門徒增大
[00:10:37.500 --> 00:10:38.500]  誰是大
[00:10:38.500 --> 00:10:39.500]  誰是小
[00:10:39.500 --> 00:10:41.500]  這件事
[00:10:41.500 --> 00:10:42.500]  我們看到
[00:10:42.500 --> 00:10:45.500]  使徒約翰選擇了一個很重點的記載
[00:10:45.500 --> 00:10:50.500]  記載了耶穌為他們洗腳這件事
[00:10:50.500 --> 00:10:53.500]  我們可以看到
[00:10:53.500 --> 00:10:57.500]  使徒約翰被耶穌的愛來感動
[00:10:57.500 --> 00:11:02.500]  他留心到這一幕洗腳有意義的事情
[00:11:02.500 --> 00:11:04.500]  第十三章的開始
[00:11:04.500 --> 00:11:07.500]  提到耶穌基督的奇妙大愛
[00:11:07.500 --> 00:11:11.500]  深深地落印在約翰的心裡
[00:11:11.500 --> 00:11:16.500]  耶穌一向愛世間屬自己的人
[00:11:16.500 --> 00:11:19.500]  就愛他們到底
[00:11:19.500 --> 00:11:21.500]  由始至終
[00:11:21.500 --> 00:11:23.500]  愛都沒有改變
[00:11:23.500 --> 00:11:25.500]  在約翰心裡看到
[00:11:25.500 --> 00:11:29.500]  這個掌管世間一切事物的上帝的兒子
[00:11:29.500 --> 00:11:31.500]  地位尊貴的耶穌
[00:11:31.500 --> 00:11:34.500]  他為世間上一切的人
[00:11:34.500 --> 00:11:38.500]  他選擇降世為人
[00:11:38.500 --> 00:11:41.500]  他選擇釘在十字架上
[00:11:41.500 --> 00:11:43.500]  為世人贖罪
[00:11:43.500 --> 00:11:49.500]  這一切一切都源於耶穌對人的愛
[00:11:49.500 --> 00:11:52.500]  耶穌為愛而來到世間上
[00:11:52.500 --> 00:11:56.500]  也為愛而選擇為人犧牲
[00:11:56.500 --> 00:11:58.500]  這份始終如一的愛
[00:11:58.500 --> 00:11:59.500]  沒有變更的愛
[00:11:59.500 --> 00:12:03.500]  從心底裡打動了使徒約翰
[00:12:03.500 --> 00:12:04.500]  第一至三節
[00:12:04.500 --> 00:12:09.500]  是約翰對耶穌的那種愛和讚歎
[00:12:09.500 --> 00:12:12.500]  主耶穌可以選擇一個不一樣的方式
[00:12:12.500 --> 00:12:15.500]  回到天父的身邊
[00:12:15.500 --> 00:12:16.500]  但是他選擇
[00:12:16.500 --> 00:12:20.500]  他甘心樂意的選擇
[00:12:20.500 --> 00:12:21.500]  他為了門徒
[00:12:21.500 --> 00:12:24.500]  為了每一個屬於他的人付出
[00:12:24.500 --> 00:12:26.500]  是因為愛
[00:12:26.500 --> 00:12:27.500]  主耶穌沒有想過
[00:12:27.500 --> 00:12:29.500]  究竟沒有計算過
[00:12:29.500 --> 00:12:32.500]  究竟那些人會怎樣回應他
[00:12:32.500 --> 00:12:34.500]  他很簡單很直接
[00:12:34.500 --> 00:12:36.500]  就為了愛而付出
[00:12:36.500 --> 00:12:39.500]  他對所有人都是一樣
[00:12:39.500 --> 00:12:41.500]  對門徒更加是這樣
[00:12:41.500 --> 00:12:44.500]  所以耶穌把握住這個
[00:12:44.500 --> 00:12:48.500]  他知道將要離世歸附的時候
[00:12:48.500 --> 00:12:51.500]  離別的日子當中
[00:12:51.500 --> 00:12:54.500]  他透過洗腳這個動作
[00:12:54.500 --> 00:12:58.500]  再次表達他的愛
[00:12:58.500 --> 00:13:03.500]  耶穌的變身帶來了彼得的不安
[00:13:03.500 --> 00:13:08.500]  他開始感覺不舒服
[00:13:08.500 --> 00:13:10.500]  我相信不單止是彼得
[00:13:10.500 --> 00:13:11.500]  其他的門徒
[00:13:11.500 --> 00:13:14.500]  或者都會同樣很不自在
[00:13:14.500 --> 00:13:15.500]  有什麼理由
[00:13:15.500 --> 00:13:19.500]  由老師來幫學生洗腳
[00:13:19.500 --> 00:13:22.500]  由這個尊貴的神
[00:13:22.500 --> 00:13:25.500]  上帝的兒子來為我們洗腳
[00:13:25.500 --> 00:13:29.500]  這個大的服侍小的行動
[00:13:29.500 --> 00:13:33.500]  完全顛覆了當時世代的社會價值
[00:13:33.500 --> 00:13:37.500]  難怪使徒彼得帶著滿面疑惑
[00:13:37.500 --> 00:13:39.500]  來問耶穌
[00:13:39.500 --> 00:13:41.500]  你洗我的腳嗎?
[00:13:41.500 --> 00:13:43.500]  彼得的著眼點是我的腳
[00:13:43.500 --> 00:13:45.500]  我的腳你都洗嗎?
[00:13:45.500 --> 00:13:46.500]  我的
[00:13:46.500 --> 00:13:48.500]  彼得很不自在
[00:13:48.500 --> 00:13:53.500]  他從心底裡不接受耶穌的行動
[00:13:53.500 --> 00:13:54.500]  在他眼中
[00:13:54.500 --> 00:13:57.500]  耶穌和他的關係很密切
[00:13:57.500 --> 00:13:58.500]  在他眼中
[00:13:58.500 --> 00:14:01.500]  他認為耶穌和他很親切
[00:14:01.500 --> 00:14:02.500]  很好的時候
[00:14:02.500 --> 00:14:05.500]  他不會能夠接受到
[00:14:05.500 --> 00:14:09.500]  一個他所愛所敬重的耶穌
[00:14:09.500 --> 00:14:15.500]  做一個和他的身份不相符的動作
[00:14:15.500 --> 00:14:16.500]  沒理由
[00:14:16.500 --> 00:14:18.500]  沒理由我這樣的人
[00:14:18.500 --> 00:14:23.500]  竟然讓主耶穌來服侍洗腳
[00:14:23.500 --> 00:14:27.500]  不過耶穌說了一個很重要的話
[00:14:27.500 --> 00:14:32.500]  他說:我若不洗你,你就與我無份了
[00:14:32.500 --> 00:14:36.500]  作為現職主人的耶穌
[00:14:36.500 --> 00:14:40.500]  在這個沒有人願意成為僕人
[00:14:40.500 --> 00:14:46.500]  大家都等著別人來服侍的一個場景
[00:14:46.500 --> 00:14:52.500]  他竟然放下自己的身段
[00:14:52.500 --> 00:14:56.500]  放下自己那個尊貴的身份
[00:14:56.500 --> 00:14:59.500]  為那些來賓
[00:14:59.500 --> 00:15:03.500]  這些門徒來洗腳
[00:15:03.500 --> 00:15:08.500]  這個行動傳遞了一個接待的訊息
[00:15:08.500 --> 00:15:09.500]  我是主人
[00:15:09.500 --> 00:15:15.500]  我來招呼你進入我這個現職
[00:15:15.500 --> 00:15:17.500]  我洗你的腳
[00:15:17.500 --> 00:15:21.500]  就表示你在這個現職上有份
[00:15:21.500 --> 00:15:24.500]  這是耶穌的訊息
[00:15:24.500 --> 00:15:27.500]  耶穌提出一個邀請
[00:15:27.500 --> 00:15:31.500]  你接受我為你設立的現職嗎?
[00:15:31.500 --> 00:15:36.500]  你願不願意成為我的人?
[00:15:36.500 --> 00:15:40.500]  耶穌的回答挑戰彼得的堅持
[00:15:40.500 --> 00:15:41.500]  他提醒彼得
[00:15:41.500 --> 00:15:43.500]  你現在是不明白的
[00:15:43.500 --> 00:15:47.500]  不過你將來就會明白洗腳的意思
[00:15:47.500 --> 00:15:48.500]  的確
[00:15:48.500 --> 00:15:51.500]  在楊福音第十三章裡面就表示了
[00:15:51.500 --> 00:15:54.500]  約翰對這件事的明白
[00:15:54.500 --> 00:15:57.500]  這個是愛的表達
[00:15:57.500 --> 00:16:02.500]  約翰明白到洗腳是耶穌對門徒愛的表示
[00:16:02.500 --> 00:16:07.500]  也是對所有的人愛的表達
[00:16:07.500 --> 00:16:11.500]  耶穌在這裡教導我們第一件事
[00:16:11.500 --> 00:16:13.500]  或者去提醒我們
[00:16:13.500 --> 00:16:16.500]  愛首先要放下身段
[00:16:16.500 --> 00:16:18.500]  主耶穌正正是放下
[00:16:18.500 --> 00:16:19.500]  捨棄
[00:16:19.500 --> 00:16:21.500]  捨棄了天上的榮耀
[00:16:21.500 --> 00:16:24.500]  來到這個世上
[00:16:24.500 --> 00:16:28.500]  甘願承擔人類的痛苦
[00:16:28.500 --> 00:16:31.500]  走上十字架
[00:16:31.500 --> 00:16:34.500]  司徒保羅在肥勒比書第二章五節裡面
[00:16:34.500 --> 00:16:37.500]  有這樣的論述
[00:16:37.500 --> 00:16:41.500]  他說你們當以基督耶穌的心為心
[00:16:41.500 --> 00:16:43.500]  他本有神的形象
[00:16:43.500 --> 00:16:46.500]  他不堅持自己與神同等
[00:16:46.500 --> 00:16:47.500]  反倒虛己
[00:16:47.500 --> 00:16:50.500]  取了奴僕的形象
[00:16:50.500 --> 00:16:52.500]  成為人的樣式
[00:16:52.500 --> 00:16:54.500]  既有人的樣子
[00:16:54.500 --> 00:16:56.500]  就謙卑自己
[00:16:56.500 --> 00:16:59.500]  全心信服
[00:16:59.500 --> 00:17:01.500]  以至於死
[00:17:01.500 --> 00:17:05.500]  且死在十字架上
[00:17:05.500 --> 00:17:10.500]  你看到保羅怎樣去形容耶穌的一生
[00:17:10.500 --> 00:17:14.500]  或者怎樣去描繪
[00:17:14.500 --> 00:17:16.500]  描述耶穌的愛
[00:17:16.500 --> 00:17:18.500]  愛到盡
[00:17:18.500 --> 00:17:21.500]  為愛愛到底
[00:17:21.500 --> 00:17:22.500]  負上生命
[00:17:22.500 --> 00:17:25.500]  耶穌放下身段為門徒洗腳
[00:17:25.500 --> 00:17:28.500]  就好像他捨棄天上的權柄
[00:17:28.500 --> 00:17:30.500]  為世人寫明一樣
[00:17:30.500 --> 00:17:33.500]  他的愛是無條件地放下
[00:17:33.500 --> 00:17:36.500]  放下自己的身份
[00:17:36.500 --> 00:17:41.500]  他的愛令他願意變得卑微
[00:17:41.500 --> 00:17:44.500]  死在十字架上
[00:17:44.500 --> 00:17:47.500]  耶穌為愛來到這個世界上
[00:17:47.500 --> 00:17:50.500]  也是為愛選擇
[00:17:50.500 --> 00:17:52.500]  為人犧牲
[00:17:52.500 --> 00:17:54.500]  在這個時候的彼得
[00:17:54.500 --> 00:17:57.500]  不明白耶穌的行動有什麼容易
[00:17:57.500 --> 00:17:59.500]  我相信同樣在場的門徒
[00:17:59.500 --> 00:18:02.500]  都不知道這個變身洗腳奴隸的耶穌
[00:18:02.500 --> 00:18:04.500]  在做什麼
[00:18:04.500 --> 00:18:06.500]  要我們學什麼
[00:18:06.500 --> 00:18:08.500]  不過
[00:18:08.500 --> 00:18:11.500]  在彼得打破沉默的時候
[00:18:11.500 --> 00:18:16.500]  彼得抗議或者不接受耶穌洗腳的時候
[00:18:16.500 --> 00:18:19.500]  主耶穌表明了
[00:18:19.500 --> 00:18:25.500]  你接受主的洗腳就是有份有這個關係的重要宣告的時候
[00:18:25.500 --> 00:18:28.500]  在彼得的雀躍興奮裡面
[00:18:28.500 --> 00:18:31.500]  不單止洗我腳
[00:18:31.500 --> 00:18:32.500]  全身都洗了
[00:18:32.500 --> 00:18:35.500]  那種興奮的時候
[00:18:35.500 --> 00:18:39.500]  打破了整個沉默的局面
[00:18:39.500 --> 00:18:43.500]  一個很有張力的局面
[00:18:43.500 --> 00:18:47.500]  甚至解除了所有人的壓力
[00:18:47.500 --> 00:18:51.500]  令到那些還沒洗腳的人都輸一口氣
[00:18:51.500 --> 00:18:53.500]  如果連彼得都不肯洗
[00:18:53.500 --> 00:18:55.500]  那我們怎麼辦
[00:18:55.500 --> 00:18:59.500]  似乎大家輕鬆了
[00:18:59.500 --> 00:19:02.500]  不過猶大呢
[00:19:02.500 --> 00:19:06.500]  這個時候的猶大是怎麼想的呢
[00:19:06.500 --> 00:19:11.500]  如果這個洗腳的行動是愛的表達
[00:19:11.500 --> 00:19:16.500]  那麼耶穌有沒有為猶大洗腳
[00:19:16.500 --> 00:19:20.500]  如果這個行動是一個接納包容的行動
[00:19:20.500 --> 00:19:24.500]  耶穌有沒有為猶大洗腳
[00:19:24.500 --> 00:19:26.500]  當我們細心看下去
[00:19:26.500 --> 00:19:31.500]  經文的時候很明顯猶大有份的
[00:19:31.500 --> 00:19:33.500]  耶穌有為他洗腳
[00:19:33.500 --> 00:19:36.500]  如果耶穌有為猶大洗腳的時候
[00:19:36.500 --> 00:19:39.500]  猶大的腦海裡面在想什麼
[00:19:39.500 --> 00:19:41.500]  或者我們想一想
[00:19:41.500 --> 00:19:45.500]  當耶穌在和猶大洗腳的時候
[00:19:45.500 --> 00:19:46.500]  抓住他的腳
[00:19:46.500 --> 00:19:48.500]  低頭
[00:19:48.500 --> 00:19:50.500]  在搓腳的時候
[00:19:50.500 --> 00:19:53.500]  耶穌在想什麼呢
[00:19:53.500 --> 00:19:56.500]  大力地捏住他的腳
[00:19:56.500 --> 00:19:57.500]  捏到他死
[00:19:57.500 --> 00:19:58.500]  捏到他痛
[00:19:58.500 --> 00:19:59.500]  在叫
[00:19:59.500 --> 00:20:01.500]  耶穌你放過我吧
[00:20:01.500 --> 00:20:03.500]  是不是這樣
[00:20:03.500 --> 00:20:06.500]  聖經沒有說這個場面
[00:20:06.500 --> 00:20:07.500]  耶穌沒有抓住他的腳
[00:20:07.500 --> 00:20:08.500]  你不要出賣我
[00:20:08.500 --> 00:20:10.500]  不然你死定了
[00:20:10.500 --> 00:20:15.500]  耶穌沒有很強烈地要求提醒他
[00:20:15.500 --> 00:20:20.500]  我想像到耶穌默默無聲地為他洗腳
[00:20:20.500 --> 00:20:24.500]  不如以往和其他人洗腳的時候
[00:20:24.500 --> 00:20:28.500]  都和猶大洗腳
[00:20:28.500 --> 00:20:30.500]  兩個情境焦點
[00:20:30.500 --> 00:20:34.500]  猶大怎麼看耶穌為他洗腳
[00:20:34.500 --> 00:20:37.500]  耶穌怎麼看他為猶大洗腳
[00:20:37.500 --> 00:20:39.500]  這兩個情境焦點
[00:20:39.500 --> 00:20:41.500]  可以成為我們可以在生命裡面
[00:20:41.500 --> 00:20:43.500]  很多的思考
[00:20:43.500 --> 00:20:46.500]  我們思考究竟
[00:20:46.500 --> 00:20:52.500]  我和主的關係是什麼一回事呢
[00:20:52.500 --> 00:20:54.500]  首先
[00:20:54.500 --> 00:20:56.500]  我從這個角度去想
[00:20:56.500 --> 00:20:59.500]  猶大有沒有受到耶穌的感動
[00:20:59.500 --> 00:21:04.500]  嘗試將他心裡面那種惡念除去
[00:21:04.500 --> 00:21:05.500]  我們沒有辦法知曉
[00:21:05.500 --> 00:21:07.500]  沒有辦法知道
[00:21:07.500 --> 00:21:10.500]  經文沒有交代
[00:21:10.500 --> 00:21:13.500]  也不能夠很準確地去推測
[00:21:13.500 --> 00:21:16.500]  去明白耶穌的用意
[00:21:16.500 --> 00:21:18.500]  不過
[00:21:18.500 --> 00:21:21.500]  我們可以首先反問一下自己
