
[00:00:00.000 --> 00:00:02.000]  讓姐妹平安
[00:05:09.000 --> 00:05:11.000]  都是有益的
[00:05:11.000 --> 00:05:17.000]  教育神的人得以完全預備行各樣善事
[00:05:17.000 --> 00:05:27.000]  沿讀主的說話去遵行神的道,可以幫助我們去照著主所行的去行
[00:05:27.000 --> 00:05:33.000]  要學習耶穌,我們可以從三方面學習
[00:05:33.000 --> 00:05:39.000]  第一,就是學校主能夠謙卑地去服侍
[00:05:39.000 --> 00:05:47.000]  我們可以看經文的約翰福音十三章十四至十五節
[00:05:47.000 --> 00:05:51.000]  約翰福音十三章十四至十五節
[00:05:51.000 --> 00:05:53.000]  我們一起讀吧
[00:05:53.000 --> 00:06:00.000]  「我是你們的主,你們的老師,尚且洗你們的腳
[00:06:00.000 --> 00:06:04.000]  你們也應當彼此洗腳
[00:06:04.000 --> 00:06:07.000]  我給你們作了榜樣
[00:06:07.000 --> 00:06:13.000]  為要你們照著我為你們所做的去做」
[00:06:13.000 --> 00:06:19.000]  初時彼得因為他要尊敬基督
[00:06:19.000 --> 00:06:23.000]  他的老師,這位主
[00:06:23.000 --> 00:06:28.000]  不願意讓耶穌來洗他的腳
[00:06:28.000 --> 00:06:32.000]  耶穌說門徒尊重他為老師
[00:06:32.000 --> 00:06:36.000]  尊重他為主人是對的
[00:06:36.000 --> 00:06:43.000]  他所做的卑微的工作並沒有改變這個關係
[00:06:43.000 --> 00:06:46.000]  他採用了僕人的角色
[00:06:46.000 --> 00:06:53.000]  也沒有改變他成為他們老師這個事實
[00:06:53.000 --> 00:06:56.000]  他也是另類的老師
[00:06:56.000 --> 00:07:01.000]  他謙卑地去替門徒洗腳
[00:07:01.000 --> 00:07:09.000]  並沒有改變他和門徒之間的身份
[00:07:09.000 --> 00:07:13.000]  門徒稱耶穌為老師
[00:07:13.000 --> 00:07:19.000]  表示他們至少認為主和以色列的其他老師
[00:07:19.000 --> 00:07:23.000]  享有同等的地位
[00:07:23.000 --> 00:07:27.000]  這個畫面就不需要再看經文了
[00:07:27.000 --> 00:07:31.000]  是否不行?OK,不要緊
[00:07:31.000 --> 00:07:46.000]  當耶穌知道門徒稱祂為主的時候
[00:07:46.000 --> 00:07:48.000]  祂的回應是對的
[00:07:48.000 --> 00:07:52.000]  是知道他們開始覺悟到
[00:07:52.000 --> 00:07:57.000]  不僅是值得尊重的一個人
[00:07:57.000 --> 00:08:01.000]  主也配得他們去順從
[00:08:01.000 --> 00:08:04.000]  耶穌繼續說
[00:08:04.000 --> 00:08:07.000]  「我是你們的主,你們的老師
[00:08:07.000 --> 00:08:09.000]  尚且洗你們的腳
[00:08:09.000 --> 00:08:14.000]  你們也應當彼此來洗腳」
[00:08:14.000 --> 00:08:17.000]  耶穌認為替人洗腳
[00:08:17.000 --> 00:08:20.000]  並沒有貶低他自己的身份
[00:08:20.000 --> 00:08:23.000]  同樣,他們彼此的洗腳
[00:08:23.000 --> 00:08:28.000]  也不會貶低他們之間的身份
[00:08:28.000 --> 00:08:35.000]  耶穌解釋他為著門徒洗腳的意義和目的
[00:08:35.000 --> 00:08:40.000]  藉著這個令人驚訝的洗腳行動
[00:08:40.000 --> 00:08:48.000]  具體地在他們面前樹立了一個謙卑服事的榜樣
[00:08:48.000 --> 00:08:56.000]  並且吩咐他們照樣去實踐主謙卑服事的榜樣
[00:08:56.000 --> 00:09:02.000]  也象徵了主最終是卑微地死在十戒上
[00:09:02.000 --> 00:09:07.000]  帶給人有赦罪的功效
[00:09:07.000 --> 00:09:15.000]  正如主自己在《馬學福音》10章45節宣告
[00:09:15.000 --> 00:09:21.000]  「因為人子來,並不是要受人的服事
[00:09:21.000 --> 00:09:28.000]  乃是要服事人,並且要捨命作多人的贖價」
[00:09:28.000 --> 00:09:34.000]  當時他的門徒未能明白這個深奧的意義
[00:09:34.000 --> 00:09:39.000]  直到耶穌真正完成了他的使命之後
[00:09:39.000 --> 00:09:43.000]  才明白這個事實
[00:09:43.000 --> 00:09:47.000]  其實在《約翰福音》13章第七節裡
[00:09:47.000 --> 00:09:50.000]  耶穌回答彼得
[00:09:50.000 --> 00:09:59.000]  「我所做的,你現在不知道,但以後會明白」
[00:09:59.000 --> 00:10:09.000]  聽聞有些醫生在機場的博覽館裡
[00:10:09.000 --> 00:10:14.000]  為著回港一些旅客檢疫
[00:10:14.000 --> 00:10:21.000]  證明他們到底有沒有感染到新型肺炎病毒
[00:10:21.000 --> 00:10:25.000]  他們不僅幫他們檢查
[00:10:25.000 --> 00:10:31.000]  原來當這些醫生見到一些老弱的旅客時
[00:10:31.000 --> 00:10:36.000]  甚至為他們拿行李協助他們
[00:10:36.000 --> 00:10:40.000]  有時還送上他們的食物
[00:10:40.000 --> 00:10:43.000]  原來只是廚師預備食物
[00:10:43.000 --> 00:10:49.000]  沒有人遞這些食物給這些訪客、旅客
[00:10:49.000 --> 00:10:54.000]  其實真是欣賞這些醫護、醫生
[00:10:54.000 --> 00:11:02.000]  他們甘心謙卑地放下身段來服侍旅客
[00:11:02.000 --> 00:11:06.000]  其實在醫院裡的醫生
[00:11:06.000 --> 00:11:10.000]  很多時候很多事情都要去做
[00:11:10.000 --> 00:11:13.000]  不僅為病人去檢查
[00:11:13.000 --> 00:11:16.000]  可能真的要幫他們打針
[00:11:16.000 --> 00:11:25.000]  甚至抽蠶、配戴氧氣、吃藥等等
[00:11:25.000 --> 00:11:36.000]  看到這些醫生、醫護人員盡上心力來照顧病人
[00:11:36.000 --> 00:11:42.000]  近日我們的同事、同工都學習
[00:11:42.000 --> 00:11:51.000]  透過網絡分享靈修的內容、祈禱的內容
[00:11:51.000 --> 00:11:55.000]  星期日的頌拜正道
[00:11:55.000 --> 00:11:57.000]  另外有茶經
[00:11:57.000 --> 00:11:59.000]  甚至有時全契小組
[00:11:59.000 --> 00:12:04.000]  很多時候近日幾個月都是在網上
[00:12:04.000 --> 00:12:09.000]  這個真的很需要我們繼續謙卑地學習
[00:12:09.000 --> 00:12:13.000]  因為我們都不太懂得謙卑地學習
[00:12:13.000 --> 00:12:26.000]  第二方面提到在使命上學習耶穌自己
[00:12:26.000 --> 00:12:29.000]  大家可以看看《約翰福音》
[00:12:29.000 --> 00:12:32.000]  十七章十八節的經文
[00:12:32.000 --> 00:12:35.000]  《約翰福音》十七章十八節
[00:12:35.000 --> 00:12:45.000]  「你怎樣猜我到世上,我也照樣猜他們到世上」
[00:12:45.000 --> 00:12:52.000]  即是主耶穌的使命是宣講真理
[00:12:52.000 --> 00:12:57.000]  和樂意傳揚好消息在世上
[00:12:57.000 --> 00:13:02.000]  祂的使命是為人醫病、趕鬼等等
[00:13:02.000 --> 00:13:06.000]  《約翰福音》裏有多處經文
[00:13:06.000 --> 00:13:13.000]  講到耶穌被神猜到世上去拯救世人
[00:13:13.000 --> 00:13:15.000]  傳講神的道
[00:13:15.000 --> 00:13:20.000]  透過神蹟去顯明祂自己的作為
[00:13:20.000 --> 00:13:27.000]  除了透過耶穌替人死去拯救世人的工作外
[00:13:27.000 --> 00:13:31.000]  神也猜顯耶穌去做的事
[00:13:31.000 --> 00:13:37.000]  再耶穌也猜顯門徒去做主所做的事
[00:13:37.000 --> 00:13:39.000]  簡單來說
[00:13:39.000 --> 00:13:41.000]  當耶穌離世之後
[00:13:41.000 --> 00:13:45.000]  門徒繼續耶穌的工作
[00:13:45.000 --> 00:13:47.000]  因為耶穌對門徒說
[00:13:47.000 --> 00:13:53.000]  「父怎樣猜顯了我,我也照樣猜顯你們」
[00:13:53.000 --> 00:13:56.000]  在《約翰福音》二十章一節
[00:13:56.000 --> 00:13:59.000]  有類似的說話
[00:13:59.000 --> 00:14:01.000]  正因為耶穌的猜顯
[00:14:01.000 --> 00:14:08.000]  我們盼望能夠成為世上的鹽和光
[00:14:08.000 --> 00:14:15.000]  來達成神託付給我們的使命
[00:14:15.000 --> 00:14:19.000]  耶穌強調猜顯門徒
[00:14:19.000 --> 00:14:22.000]  就是當祂離世之後
[00:14:22.000 --> 00:14:26.000]  門徒繼續在世上的工作
[00:14:26.000 --> 00:14:32.000]  和大家分享一個看宇網絡神學院的院長
[00:14:32.000 --> 00:14:36.000]  他叫做邱放和院長
[00:14:36.000 --> 00:14:43.000]  他原來也是經歷病患新型肺炎的感染
[00:14:43.000 --> 00:14:46.000]  他說今年四月中
[00:14:46.000 --> 00:14:51.000]  他上網查看檢疫的報告
[00:14:51.000 --> 00:14:56.000]  默然驚覺原來自己和太太
[00:14:56.000 --> 00:15:03.000]  都是確診肺炎呈陽性
[00:15:03.000 --> 00:15:07.000]  我們在三月底這場大病
[00:15:07.000 --> 00:15:13.000]  就是因為幻想了新冠狀肺炎的緣故
[00:15:13.000 --> 00:15:21.000]  無怪乎我在這次病苦當中是有生以來最嚴重的一次
[00:15:21.000 --> 00:15:23.000]  體重跌了25磅
[00:15:23.000 --> 00:15:27.000]  真是經歷了死刃幽谷
[00:15:27.000 --> 00:15:31.000]  是神恩手去醫治、得著、痊癒
[00:15:31.000 --> 00:15:37.000]  實在我和太太雙雙都經歷這個世紀的疫症
[00:15:37.000 --> 00:15:45.000]  其實隨時都會失去了生命、歸回、塵土
[00:15:45.000 --> 00:15:48.000]  實在是一次屬靈的攻擊
[00:15:48.000 --> 00:15:54.000]  也是人生使命重新檢視一個機會
[00:15:54.000 --> 00:15:57.000]  稱之為屬靈的攻擊
[00:15:57.000 --> 00:16:01.000]  是因為深知神在過去二十年來
[00:16:01.000 --> 00:16:08.000]  讓他可以侍奉紐約神學教育中心
[00:16:08.000 --> 00:16:12.000]  使用網絡來推動神學教育
[00:16:12.000 --> 00:16:18.000]  令原先無法參與神學培育的弟兄姊妹
[00:16:18.000 --> 00:16:22.000]  有進神學院接受裝備的機會
[00:16:22.000 --> 00:16:26.000]  令他們的生命繼續成長
[00:16:26.000 --> 00:16:35.000]  因此撒旦獲准神允許要在他們夫婦身上攻擊
[00:16:35.000 --> 00:16:39.000]  一點都不會令他感到意外
[00:16:39.000 --> 00:16:43.000]  因為撒旦要將他們打垮
[00:16:43.000 --> 00:16:48.000]  就可以令到這個網絡的事功摧毀
[00:16:48.000 --> 00:16:52.000]  但是在疫情開始至到現在
[00:16:52.000 --> 00:16:59.000]  無論是中國、香港、台灣、澳門等地
[00:16:59.000 --> 00:17:04.000]  再後來轉到北美洲的國家
[00:17:04.000 --> 00:17:08.000]  當然也是去到紐約他居住的地方
[00:17:08.000 --> 00:17:12.000]  環教會的生態確實是被顛覆
[00:17:12.000 --> 00:17:18.000]  可是在這個不安的氣氛之下
[00:17:18.000 --> 00:17:23.000]  弟兄姊妹對網絡應用在教會的侍奉上
[00:17:23.000 --> 00:17:26.000]  是有了更多的見識
[00:17:26.000 --> 00:17:31.000]  他深信因為疫情造成的新秩序
[00:17:31.000 --> 00:17:38.000]  網絡在教會的事功裡所佔的成份一定有提升
[00:17:38.000 --> 00:17:41.000]  在這裡屬靈的攻擊裡
[00:17:41.000 --> 00:17:46.000]  神仍然是坐著為和
[00:17:46.000 --> 00:17:51.000]  在這次的病患軟弱無力的時刻
[00:17:51.000 --> 00:17:55.000]  這位院長心裡所想的就是
[00:17:55.000 --> 00:17:57.000]  怎樣向神交際
[00:17:57.000 --> 00:18:04.000]  為此他有機會重新去檢視自己的人生使命
[00:18:04.000 --> 00:18:07.000]  首先讓他百感交集
[00:18:07.000 --> 00:18:15.000]  就是說在三月他們各區的同工家居上班開始的時候
[00:18:15.000 --> 00:18:21.000]  整個學院的運作基本上沒有受到疫情影響
[00:18:21.000 --> 00:18:27.000]  因為一直以來他們大多數的事務都是透過網絡達到
[00:18:27.000 --> 00:18:35.000]  而所推動的課程一律是可以透過手機和電腦進行
[00:18:35.000 --> 00:18:39.000]  因此無論是師生的學習
[00:18:39.000 --> 00:18:45.000]  同事的行政教務等等
[00:18:45.000 --> 00:18:51.000]  以至院務的關懷工作都沒有太大的影響
[00:18:51.000 --> 00:18:55.000]  他再進一步去思考
[00:18:55.000 --> 00:18:58.000]  神要留他在世上
[00:18:58.000 --> 00:19:09.000]  是否要他繼續擔負神學網絡教育的工作來推廣呢?
[00:19:09.000 --> 00:19:13.000]  因為人的生命雖然重要
[00:19:13.000 --> 00:19:21.000]  但基督徒卻是肩負要還福音的債這份使命
[00:19:21.000 --> 00:19:28.000]  故此必須不斷培育弟兄姊妹
[00:19:28.000 --> 00:19:33.000]  彼此在靈裡學習成長
[00:19:33.000 --> 00:19:37.000]  即使在這個大的疫情底下
[00:19:37.000 --> 00:19:40.000]  也不可以輕忽
[00:19:40.000 --> 00:19:48.000]  因此看院網絡神學院的修讀模式正是弟兄姊妹所需要
[00:19:48.000 --> 00:19:56.000]  這位院長的餘生就是為了滿足主的心懷
[00:19:56.000 --> 00:20:02.000]  他要好好地去推動這種學習
[00:20:02.000 --> 00:20:05.000]  藉著這種模式
[00:20:05.000 --> 00:20:08.000]  需要去培育靈命
[00:20:08.000 --> 00:20:11.000]  讓信徒在靈命的扎實
[00:20:11.000 --> 00:20:14.000]  可以透過旁聽的課程
[00:20:14.000 --> 00:20:16.000]  非學位的課程
[00:20:16.000 --> 00:20:19.000]  甚至是學位的課程
[00:20:19.000 --> 00:20:23.000]  來裝備自己充實自己
[00:20:23.000 --> 00:20:25.000]  不是為了學歷
[00:20:25.000 --> 00:20:32.000]  而是更加讓自己對神的話有更深的認識
[00:20:32.000 --> 00:20:34.000]  從而在傳福音
[00:20:34.000 --> 00:20:41.000]  在護教上增強自己的表達能力
[00:20:41.000 --> 00:20:47.000]  他在課程之後思緒不斷地轉動
[00:20:47.000 --> 00:20:51.000]  重新去檢視自己的使命
[00:20:51.000 --> 00:20:58.000]  他深知不可以浪費這些機會或時間
[00:20:58.000 --> 00:21:04.000]  他要更加努力為主而活
[00:21:04.000 --> 00:21:07.000]  世事真的很難料
[00:21:07.000 --> 00:21:09.000]  昔日風光的飲食業
[00:21:09.000 --> 00:21:12.000]  蓬勃的賺錢的旅遊業
[00:21:12.000 --> 00:21:16.000]  在這個疫情來臨的時候被迫殺
[00:21:16.000 --> 00:21:20.000]  唯有網上的神學課程仍然屹立不倒
[00:21:20.000 --> 00:21:27.000]  仍然可以繼續去運轉
[00:21:27.000 --> 00:21:29.000]  第三方面
[00:21:29.000 --> 00:21:33.000]  就是學校耶穌
[00:21:33.000 --> 00:21:39.000]  憑著愛心行事
[00:21:39.000 --> 00:21:48.000]  讀以弗所書五章第一第二節
[00:21:48.000 --> 00:21:55.000]  「所以,作為夢慈愛的兒女,你們該效法神
[00:21:55.000 --> 00:22:00.000]  要憑愛心行事,正如基督愛我們
[00:22:00.000 --> 00:22:08.000]  為我們寫了自己,當作輕香的供物和祭物獻給神」
[00:22:08.000 --> 00:22:12.000]  效法主憑著愛心行事
[00:22:12.000 --> 00:22:14.000]  這裏去吩咐我們
[00:22:14.000 --> 00:22:18.000]  效法主那份犧牲的愛
[00:22:18.000 --> 00:22:21.000]  去待人處事
[00:22:21.000 --> 00:22:25.000]  主為著我們寫起了自己的生命
[00:22:25.000 --> 00:22:30.000]  就是為著我們來犧牲賜下救恩
[00:22:30.000 --> 00:22:32.000]  勉勵我們去愛人
[00:22:32.000 --> 00:22:35.000]  能夠需要付諸行動
[00:22:35.000 --> 00:22:39.000]  正如在以弗所書的五章二十五節
[00:22:39.000 --> 00:22:45.000]  保羅勸告作丈夫的去愛惜妻子
[00:22:45.000 --> 00:22:50.000]  正如基督愛教會為教會寫記
[00:22:50.000 --> 00:22:59.000]  我們的心是否帶著基督那份愛來實踐
[00:22:59.000 --> 00:23:06.000]  也可以透過付諸行動犧牲的表達
[00:23:06.000 --> 00:23:10.000]  和大家分享一個例子
[00:23:10.000 --> 00:23:16.000]  一位聖經學者史道生博士
[00:23:16.000 --> 00:23:20.000]  他說他在十一歲的時候
[00:23:20.000 --> 00:23:24.000]  因為感染了小兒麻痺
[00:23:24.000 --> 00:23:29.000]  他雙腳受細菌的侵害
[00:23:29.000 --> 00:23:33.000]  他腰以下完全是癱瘓
[00:23:33.000 --> 00:23:37.000]  他連他的腳趾都不能動
[00:23:37.000 --> 00:23:41.000]  當他父母將他抱起來的時候
[00:23:41.000 --> 00:23:46.000]  他雙腳沒有力量地掛在身軀上
[00:23:46.000 --> 00:23:51.000]  他在床上甚至不能夠自己轉身
[00:23:51.000 --> 00:23:55.000]  他當時很想能夠行路
[00:23:55.000 --> 00:23:57.000]  醫生告訴他父母
[00:23:57.000 --> 00:24:01.000]  有可能他不能夠步行
[00:24:01.000 --> 00:24:04.000]  他自己很想來踢足球
[00:24:04.000 --> 00:24:09.000]  醫生對他說謊
[00:24:09.000 --> 00:24:13.000]  醫生告訴他一年後可以踢足球
[00:24:13.000 --> 00:24:16.000]  其實是不可以的
[00:24:16.000 --> 00:24:21.000]  但他很希望起碼有能力來步行
[00:24:21.000 --> 00:24:24.000]  他父母對他非常好
[00:24:24.000 --> 00:24:29.000]  他的媽媽不停為他按摩他雙腳
[00:24:29.000 --> 00:24:33.000]  而且用布包著他雙腳
[00:24:33.000 --> 00:24:39.000]  希望他的腳的血液可以運行、可以循環
[00:24:39.000 --> 00:24:44.000]  有一天他能夠動得更好
[00:24:44.000 --> 00:24:46.000]  他們為他做一個架
[00:24:46.000 --> 00:24:50.000]  將一個單車放在這個架上
[00:24:50.000 --> 00:24:57.000]  但史道森他自己都沒有能力爬上這個單車裏
[00:24:57.000 --> 00:25:00.000]  所以父母抱他上這個單車裏
[00:25:00.000 --> 00:25:04.000]  將他的腳放在腳踏上
[00:25:04.000 --> 00:25:09.000]  他們幫他動腳
[00:25:09.000 --> 00:25:12.000]  好像踩單車一樣
[00:25:12.000 --> 00:25:14.000]  有上有落
[00:25:14.000 --> 00:25:19.000]  慢慢他開始可以去爬行
[00:25:19.000 --> 00:25:22.000]  當時仍然是十一歲
[00:25:22.000 --> 00:25:25.000]  他都只是爬行
[00:25:25.000 --> 00:25:29.000]  他父母將一個護膝放在他膝蓋
[00:25:29.000 --> 00:25:31.000]  因為他爬行
[00:25:31.000 --> 00:25:33.000]  他七爺哥很多時碰地
[00:25:33.000 --> 00:25:37.000]  讓他可以在屋裏繼續爬行
[00:25:37.000 --> 00:25:40.000]  但他的睡房在樓上
[00:25:40.000 --> 00:25:45.000]  所以他背著樓梯一級一級爬上樓梯
[00:25:45.000 --> 00:25:49.000]  他不停這樣做
[00:25:49.000 --> 00:25:53.000]  他的父母另外買了一輛大的三輪車
[00:25:53.000 --> 00:25:56.000]  有靚的在家裏
[00:25:56.000 --> 00:26:00.000]  鼓勵他坐在三輪車裏
[00:26:00.000 --> 00:26:03.000]  來移動這架車
[00:26:03.000 --> 00:26:05.000]  坐在上面
[00:26:05.000 --> 00:26:09.000]  他每將這架車轉一個圈的時候
[00:26:09.000 --> 00:26:13.000]  他的父母給他零用錢
[00:26:13.000 --> 00:26:15.000]  但如果他做不到
[00:26:15.000 --> 00:26:16.000]  他不肯去做
[00:26:16.000 --> 00:26:19.000]  他要拿一毛錢給父母
[00:26:19.000 --> 00:26:24.000]  鼓勵他保持去移動雙腳
[00:26:24.000 --> 00:26:27.000]  他做了這個運動
[00:26:27.000 --> 00:26:31.000]  最後終於踏出步行的第一步
[00:26:31.000 --> 00:26:34.000]  他很感謝神的恩典
[00:26:34.000 --> 00:26:36.000]  賜給他愛食
[00:26:36.000 --> 00:26:40.000]  為他付上心力的父母
[00:26:40.000 --> 00:26:44.000]  讓他可以重新來走路
[00:26:44.000 --> 00:26:48.000]  他的盼望就是可以來到步行
[00:26:48.000 --> 00:26:52.000]  神就是滿足到他的期盼
[00:26:52.000 --> 00:26:58.000]  我們忍耐是為了將來的盼望
[00:26:58.000 --> 00:27:02.000]  相信很多人曾經會經歷艱難
[00:27:02.000 --> 00:27:04.000]  苦楚
[00:27:04.000 --> 00:27:06.000]  可能在身體上
[00:27:06.000 --> 00:27:11.000]  可能在人際關係當中有緊張
[00:27:11.000 --> 00:27:14.000]  在工作上有很大的壓力
[00:27:14.000 --> 00:27:17.000]  可能因為我們是基督徒
[00:27:17.000 --> 00:27:20.000]  我們有很多的痛苦
[00:27:20.000 --> 00:27:23.000]  或者面對不同的磨練
[00:27:23.000 --> 00:27:26.000]  我們現在都可以嘆息
[00:27:26.000 --> 00:27:32.000]  為著我們的困難去感到嘆息
[00:27:32.000 --> 00:27:36.000]  但是當我們看到神
[00:27:36.000 --> 00:27:39.000]  幫我們一步一步去經過這些困難
[00:27:39.000 --> 00:27:43.000]  將來有一天我們同住一起
[00:27:43.000 --> 00:27:48.000]  去得著榮耀
[00:27:48.000 --> 00:27:52.000]  成為主的門徒
[00:27:52.000 --> 00:27:55.000]  我們需要學校耶穌
[00:27:55.000 --> 00:27:58.000]  祂自己的榜樣
[00:27:58.000 --> 00:28:01.000]  我們能夠勤讀聖經
[00:28:01.000 --> 00:28:05.000]  以致我們去明白神的心意
[00:28:05.000 --> 00:28:08.000]  神在我們身上的計劃
[00:28:08.000 --> 00:28:12.000]  學校主自己的謙卑去服侍
[00:28:12.000 --> 00:28:17.000]  在使命上進行主的吩咐
[00:28:17.000 --> 00:28:20.000]  吩咐傳講這個好消息
[00:28:20.000 --> 00:28:24.000]  將神的道和人分享
[00:28:24.000 --> 00:28:29.000]  能夠像主憑著愛心來行事
[00:28:29.000 --> 00:28:33.000]  很需要聖靈來幫助
[00:28:33.000 --> 00:28:35.000]  來引導我們
[00:28:35.000 --> 00:28:39.000]  也需要我們有一個信服的心
[00:28:39.000 --> 00:28:43.000]  來跟隨聖靈的引導
[00:28:43.000 --> 00:28:47.000]  去進行神自己的話語
[00:28:47.000 --> 00:28:51.000]  讓我們去檢視自己的生命
[00:28:51.000 --> 00:28:53.000]  是否很好的
[00:28:53.000 --> 00:28:57.000]  來學校耶穌基督的榜樣
[00:28:57.000 --> 00:29:01.000]  來活出基督的樣式
[00:29:01.000 --> 00:29:05.000]  我們由自己來禱告
[00:29:13.000 --> 00:29:23.000]  親愛的恩主
[00:29:23.000 --> 00:29:25.000]  我們很感謝你
[00:29:25.000 --> 00:29:28.000]  你賜下你寶貴的聖言
[00:29:28.000 --> 00:29:31.000]  讓我們可以來研讀
[00:29:31.000 --> 00:29:33.000]  在屬靈生命裡邊
[00:29:33.000 --> 00:29:36.000]  繼續來學習成長
[00:29:36.000 --> 00:29:38.000]  透過你的話語
[00:29:38.000 --> 00:29:40.000]  可以更新我們的思想
[00:29:40.000 --> 00:29:45.000]  行為、言語、待人的態度
[00:29:45.000 --> 00:29:47.000]  我們可以明白
[00:29:47.000 --> 00:29:51.000]  神你自己是一位美善豐富的主
[00:29:51.000 --> 00:29:54.000]  當我們面對困難
[00:29:54.000 --> 00:29:58.000]  不知道怎樣去做的時候
