
[00:00:00.000 --> 00:00:04.900]  (主席)兩姐妹好!大部分都見過了,是吧?
[00:03:10.300 --> 00:03:13.600]  我一樣扔回那個布袋,扔進棺木那裡
[00:03:13.600 --> 00:03:15.700]  然後到最後那個律師就說
[00:03:15.700 --> 00:03:18.400]  嘩,你們兩個怎麼搞的
[00:03:18.400 --> 00:03:20.200]  簡直沒有誠信
[00:03:20.200 --> 00:03:22.600]  對不起,我們的好朋友
[00:03:22.600 --> 00:03:23.800]  我就不同了
[00:03:23.800 --> 00:03:27.500]  我就將那張支票,就扔進那個布袋裡
[00:03:27.500 --> 00:03:30.700]  寫著有錢人,五百萬
[00:03:30.700 --> 00:03:35.200]  一個先都沒有多,一個先都沒有少
[00:03:35.200 --> 00:03:39.200]  那麼你想想,其實這個律師,你說他是聰明
[00:03:39.200 --> 00:03:41.400]  還是狡詐就好了
[00:03:41.400 --> 00:03:43.900]  其實今天我們說到那個主角
[00:03:43.900 --> 00:03:45.800]  是不義的管家
[00:03:45.800 --> 00:03:47.400]  其實你就這樣看下去
[00:03:47.400 --> 00:03:50.100]  就跟這個律師都差不多
[00:03:50.100 --> 00:03:52.200]  那麼不如我們讀一段聖經
[00:03:52.200 --> 00:03:55.100]  《路加福音》的十六章一至二節
[00:03:55.100 --> 00:03:58.000]  看到我們一起讀,一二三
[00:03:58.000 --> 00:04:00.200]  有一個財主的管家
[00:04:00.200 --> 00:04:05.500]  別人向他主人告他浪費主人的財物
[00:04:05.500 --> 00:04:08.500]  主人叫他來,對他說
[00:04:08.500 --> 00:04:12.100]  我聽見你者是怎樣的樣子
[00:04:12.100 --> 00:04:16.200]  把你所經營的交代明白
[00:04:16.200 --> 00:04:19.600]  因你不能再作我的管家
[00:04:19.600 --> 00:04:22.400]  首先我要交代一下這個管家是什麼
[00:04:22.400 --> 00:04:26.400]  這個管家就不是我們高級費用那些管家
[00:04:26.400 --> 00:04:29.700]  其實管家是當時耶穌時代
[00:04:29.700 --> 00:04:31.500]  羅馬帝國時代
[00:04:31.500 --> 00:04:35.900]  一些大地主的家臣
[00:04:35.900 --> 00:04:38.600]  他們的身份不是奴隸
[00:04:38.600 --> 00:04:41.700]  他們是大地主聘用他們
[00:04:41.700 --> 00:04:47.700]  請他們成為自己整個家族的CEO、MD
[00:04:47.700 --> 00:04:48.700]  類似那些
[00:04:48.700 --> 00:04:51.900]  所以是有相當的權力的
[00:04:51.900 --> 00:04:54.100]  他可以代表那個大地主
[00:04:54.100 --> 00:04:57.700]  去處理他所有的資產和財產
[00:04:57.700 --> 00:05:00.600]  包括收租,你知道大地主有很多租金可以收的
[00:05:00.600 --> 00:05:02.000]  還有借貸
[00:05:02.000 --> 00:05:05.500]  借貸還有這個管家有權去決定
[00:05:05.500 --> 00:05:08.100]  譬如借給Samuel
[00:05:08.100 --> 00:05:10.100]  我有權決定我收多少利息
[00:05:10.100 --> 00:05:12.900]  其實是相當大權的
[00:05:12.900 --> 00:05:17.900]  是很厲害的
[00:05:17.900 --> 00:05:20.100]  不是收利息
[00:05:20.100 --> 00:05:22.300]  在這個故事裡面
[00:05:22.300 --> 00:05:24.600]  就有人舉報那個管家
[00:05:24.600 --> 00:05:27.300]  說他亂花主人的錢
[00:05:27.300 --> 00:05:29.900]  開工數大吃大喝
[00:05:29.900 --> 00:05:32.600]  我明寫一百元,我開一千元、一萬元
[00:05:32.600 --> 00:05:37.200]  工費外遊、濫用職權、公器私用
[00:05:37.200 --> 00:05:38.700]  不過他沒有貪污
[00:05:38.700 --> 00:05:41.100]  只是亂花主人的錢
[00:05:41.100 --> 00:05:43.700]  大地主聽到這樣的消息
[00:05:43.700 --> 00:05:45.300]  收到這個舉報
[00:05:45.300 --> 00:05:46.900]  就馬上說
[00:05:46.900 --> 00:05:48.200]  把你的帳簿拿出來
[00:05:48.200 --> 00:05:49.100]  我要查數
[00:05:49.100 --> 00:05:50.300]  逐條數檢查你
[00:05:50.300 --> 00:05:52.600]  並且解僱你
[00:05:52.600 --> 00:05:54.500]  那個管家知道
[00:05:54.500 --> 00:05:57.600]  大哥,這份工作很好
[00:05:57.600 --> 00:06:00.100]  接著就會失業,沒有工作
[00:06:00.100 --> 00:06:03.000]  於是就非常憂慮
[00:06:03.000 --> 00:06:04.000]  他憂慮什麼呢?
[00:06:04.000 --> 00:06:05.500]  很快就沒有工作了
[00:06:05.500 --> 00:06:06.500]  失業了
[00:06:06.500 --> 00:06:08.700]  現在我手無縛雞
[00:06:08.700 --> 00:06:10.900]  只是耕田又怕沒力
[00:06:10.900 --> 00:06:13.300]  去黑食又怕沒面子
[00:06:13.300 --> 00:06:15.600]  於是想著想著想著
[00:06:15.600 --> 00:06:17.300]  就想到一條絕橋
[00:06:17.300 --> 00:06:18.900]  絕橋是什麼?我們繼續看
[00:06:18.900 --> 00:06:20.800]  十六章
[00:06:20.800 --> 00:06:22.000]  五至七節
[00:06:22.000 --> 00:06:24.200]  我們一起看看這條絕橋是怎樣的絕橋
[00:06:24.200 --> 00:06:25.600]  一、二、三
[00:06:25.600 --> 00:06:31.700]  「於是把欠他主人債的一個一個的叫了來」
[00:06:31.700 --> 00:06:34.100]  「問頭一個說」
[00:06:34.100 --> 00:06:36.700]  「你欠我主人多少?」
[00:06:36.700 --> 00:06:39.200]  「他說一百羅郵」
[00:06:39.200 --> 00:06:40.400]  「管家說」
[00:06:40.400 --> 00:06:44.600]  「拿你的帳快座寫五十」
[00:06:44.600 --> 00:06:46.700]  「又問一個說」
[00:06:46.700 --> 00:06:48.600]  「你欠多少?」
[00:06:48.600 --> 00:06:51.300]  「他說一百石墨紙」
[00:06:51.300 --> 00:06:52.200]  「管家說」
[00:06:52.200 --> 00:06:55.800]  「拿你的帳寫八十」
[00:06:55.800 --> 00:06:57.200]  他在做什麼?
[00:06:57.200 --> 00:06:59.800]  修改借據
[00:06:59.800 --> 00:07:03.000]  把主人的資產去做人情
[00:07:03.000 --> 00:07:04.300]  以權謀私
[00:07:04.300 --> 00:07:06.500]  現在現代是以權謀私
[00:07:06.500 --> 00:07:07.800]  以權謀私可以做什麼?
[00:07:07.800 --> 00:07:09.800]  自己鋪後路
[00:07:09.800 --> 00:07:11.600]  怎麼搞的?這樣也行?
[00:07:11.600 --> 00:07:13.700]  大家記不記得呢?
[00:07:13.700 --> 00:07:14.300]  很久之前
[00:07:14.300 --> 00:07:15.200]  我不知道大家記不記得
[00:07:15.200 --> 00:07:16.600]  之前那個時候
[00:07:16.600 --> 00:07:18.300]  不知道一幾年
[00:07:18.300 --> 00:07:20.600]  那時候很流行官商勾結
[00:07:20.600 --> 00:07:24.400]  有個高官做起樓
[00:07:24.400 --> 00:07:27.100]  那些屋宇署那類的
[00:07:27.100 --> 00:07:28.200]  我很記得
[00:07:28.200 --> 00:07:31.600]  總之他就向地產商傾斜
[00:07:31.600 --> 00:07:34.200]  向地產商開出非常優厚的條件
[00:07:34.200 --> 00:07:36.500]  於是根據這些條件
[00:07:36.500 --> 00:07:38.900]  地產商就起了很多樓賺大錢
[00:07:38.900 --> 00:07:41.100]  接著那個高官退休之後
[00:07:41.100 --> 00:07:43.900]  就在那個地產商那裡高薪厚職
[00:07:43.900 --> 00:07:45.500]  他在說什麼?
[00:07:45.500 --> 00:07:50.800]  就是以濫用職權去為自己鋪後路
[00:07:50.800 --> 00:07:52.300]  其實跟這個
[00:07:52.300 --> 00:07:53.700]  我們就這樣看下去
[00:07:53.700 --> 00:07:57.400]  那個不義的管家都相當相似
[00:07:57.400 --> 00:07:58.800]  但是呢
[00:07:58.800 --> 00:08:00.100]  最奇怪是什麼?
[00:08:00.100 --> 00:08:01.800]  最詫異是什麼呢?
[00:08:01.800 --> 00:08:05.000]  這個不義管家好像做了很多那麼壞的事
[00:08:05.000 --> 00:08:06.900]  搞錯那麼壞
[00:08:06.900 --> 00:08:10.400]  用主人的資產去做人情
[00:08:10.400 --> 00:08:12.700]  為自己謀取後路
[00:08:12.700 --> 00:08:14.900]  為自己鋪後路
[00:08:14.900 --> 00:08:15.900]  但是呢
[00:08:15.900 --> 00:08:17.400]  最離奇是什麼呢?
[00:08:17.400 --> 00:08:19.600]  那個老闆沒有控告他
[00:08:19.600 --> 00:08:20.800]  反而稱讚他
[00:08:20.800 --> 00:08:23.100]  我們看看十六章八節
[00:08:23.100 --> 00:08:25.200]  我們一起讀 一二三
[00:08:25.200 --> 00:08:28.500]  主人就誇獎者不義的管家
[00:08:28.500 --> 00:08:30.400]  作是聰明
[00:08:30.400 --> 00:08:31.300]  那章說什麼?
[00:08:31.300 --> 00:08:33.000]  作是聰明
[00:08:33.000 --> 00:08:34.900]  聰明的希臘言文
[00:08:34.900 --> 00:08:37.400]  是在說精明謹慎
[00:08:37.400 --> 00:08:38.300]  簡單來說
[00:08:38.300 --> 00:08:41.200]  現代人就是聰明
[00:08:41.200 --> 00:08:42.200]  喂
[00:08:42.200 --> 00:08:44.600]  你說整件事很奇怪
[00:08:44.600 --> 00:08:48.400]  說濫用職權謀取
[00:08:48.400 --> 00:08:51.500]  用主人的資產去做人情
[00:08:51.500 --> 00:08:53.100]  為自己鋪後路
[00:08:53.100 --> 00:08:55.600]  整件事就很奇怪
[00:08:55.600 --> 00:08:56.600]  但是那個主人呢
[00:08:56.600 --> 00:08:59.000]  是否瞎了?是否失智?
[00:08:59.000 --> 00:09:00.700]  竟然說他
[00:09:00.700 --> 00:09:02.200]  聰明啊你
[00:09:02.200 --> 00:09:03.900]  這樣稱讚
[00:09:03.900 --> 00:09:05.800]  我一開始看起來就很奇怪
[00:09:05.800 --> 00:09:06.700]  如果這樣稱讚
[00:09:06.700 --> 00:09:08.900]  說這個濫用職權的人
[00:09:08.900 --> 00:09:11.800]  是濫用職權得聰明
[00:09:11.800 --> 00:09:14.500]  就等於說美國的校園槍擊案
[00:09:14.500 --> 00:09:17.400]  說你殺人殺得很聰明
[00:09:17.400 --> 00:09:19.800]  或者變態佬禁錮女性
[00:09:19.800 --> 00:09:21.100]  你禁錮得很聰明
[00:09:21.100 --> 00:09:22.300]  你變態得很聰明
[00:09:22.300 --> 00:09:23.400]  又或者現在加沙
[00:09:23.400 --> 00:09:24.300]  你說人道危機
[00:09:24.300 --> 00:09:26.600]  你和製造人道危機那幫人
[00:09:26.600 --> 00:09:29.600]  你製造得太聰明了
[00:09:29.600 --> 00:09:31.500]  就等於這樣的邏輯
[00:09:31.500 --> 00:09:33.300]  整件事很奇怪
[00:09:33.300 --> 00:09:36.300]  那究竟耶穌在說什麼呢?
[00:09:36.300 --> 00:09:37.500]  如果我們很想明白
[00:09:37.500 --> 00:09:39.800]  耶穌究竟在說什麼故事
[00:09:39.800 --> 00:09:40.900]  或者我們
[00:09:40.900 --> 00:09:44.000]  試一試看回當時的時代背景
[00:09:44.000 --> 00:09:45.800]  究竟那個背景是怎麼樣呢?
[00:09:45.800 --> 00:09:48.600]  我們看回剛才的《路加福音》
[00:09:48.600 --> 00:09:50.800]  十六章五至七節
[00:09:50.800 --> 00:09:52.400]  其實那個紅色的字
[00:09:52.400 --> 00:09:54.700]  「一百屁股油」其實是什麼呢?
[00:09:54.700 --> 00:09:55.500]  其實一百屁股油
[00:09:55.500 --> 00:09:57.700]  其實是等於現在的
[00:09:57.700 --> 00:10:01.800]  三千五百至四千五百公斤的
[00:10:01.800 --> 00:10:02.800]  我自己在想什麼
[00:10:02.800 --> 00:10:06.800]  三千五百至四千五百公斤的橄欖油
[00:10:06.800 --> 00:10:08.000]  其實它的價值
[00:10:08.000 --> 00:10:10.700]  是相等於當時一個工人的
[00:10:10.700 --> 00:10:14.000]  三年的年薪
[00:10:14.000 --> 00:10:15.100]  很多錢下的了
[00:10:15.100 --> 00:10:15.700]  好了
[00:10:15.700 --> 00:10:16.300]  接著
[00:10:16.300 --> 00:10:19.100]  那一百石墨紙其實是什麼呢?
[00:10:19.100 --> 00:10:21.300]  一百石墨紙是相等於
[00:10:21.300 --> 00:10:24.300]  四萬公斤的小麥
[00:10:24.300 --> 00:10:25.500]  它當時的價值
[00:10:25.500 --> 00:10:27.100]  是等於當時的工人
[00:10:27.100 --> 00:10:30.300]  八至十年的年薪
[00:10:30.300 --> 00:10:31.900]  大家想像一下
[00:10:31.900 --> 00:10:32.700]  其實很多錢
[00:10:32.700 --> 00:10:33.300]  我們想想
[00:10:33.300 --> 00:10:35.300]  將你的年薪
[00:10:35.300 --> 00:10:38.100]  乘三乘十
[00:10:38.100 --> 00:10:39.100]  其實很多錢
[00:10:39.100 --> 00:10:40.100]  好的
[00:10:40.100 --> 00:10:41.500]  問題是
[00:10:41.500 --> 00:10:44.100]  有哪些人有能力欠債
[00:10:44.100 --> 00:10:45.800]  欠這麼多錢呢?
[00:10:45.800 --> 00:10:47.100]  你不會的
[00:10:47.100 --> 00:10:48.800]  你想想當時一個農民
[00:10:48.800 --> 00:10:50.400]  怎麼會借這麼多錢呢?
[00:10:50.400 --> 00:10:52.500]  還有肯借給你才行
[00:10:52.500 --> 00:10:53.600]  你肯借
[00:10:53.600 --> 00:10:55.200]  人家也未必借給你
[00:10:55.200 --> 00:10:57.500]  怎麼有能力可以欠債
[00:10:57.500 --> 00:10:59.000]  欠這麼多錢呢?
[00:10:59.000 --> 00:11:00.300]  回過頭來說
[00:11:00.300 --> 00:11:03.600]  那些人不是普通人
[00:11:03.600 --> 00:11:05.000]  那些人究竟是什麼人呢?
[00:11:05.000 --> 00:11:07.300]  又很可能是當時那些
[00:11:07.300 --> 00:11:10.600]  糧油批發商 一些商人
[00:11:10.600 --> 00:11:12.900]  這些商人在有錢到一個地步
[00:11:12.900 --> 00:11:14.300]  就是那個管家
[00:11:14.300 --> 00:11:16.500]  萬一他失業
[00:11:16.500 --> 00:11:18.800]  都可以到最後去那些
[00:11:18.800 --> 00:11:20.500]  這些有錢人那裡
[00:11:20.500 --> 00:11:22.100]  去找後路
[00:11:22.100 --> 00:11:23.900]  有人employer
[00:11:23.900 --> 00:11:25.700]  unemployment 我跟著找他
[00:11:25.700 --> 00:11:27.500]  我可以有事做
[00:11:27.500 --> 00:11:29.600]  會不會覺得這些人不但有錢
[00:11:29.600 --> 00:11:30.900]  可能在社會上面
[00:11:30.900 --> 00:11:32.400]  都有頭有臉
[00:11:32.400 --> 00:11:33.500]  有些地位
[00:11:33.500 --> 00:11:35.900]  甚至有些影響力
[00:11:35.900 --> 00:11:38.100]  所以呢 那個故事就不是開頭
[00:11:38.100 --> 00:11:40.000]  我們是這樣想的
[00:11:40.000 --> 00:11:43.100]  我們再看一看
[00:11:43.100 --> 00:11:46.100]  那個 剛才不是有些借貸的
[00:11:46.100 --> 00:11:49.200]  我們看看借貸那些的
[00:11:49.200 --> 00:11:53.800]  成本利息的那個結構
[00:11:53.800 --> 00:11:55.900]  那個成本利息結構
[00:11:55.900 --> 00:11:58.100]  這個表根據當時有些學者
[00:11:58.100 --> 00:12:00.600]  研究當時的價值
[00:12:00.600 --> 00:12:03.500]  那些的成本研究出來
[00:12:03.500 --> 00:12:05.300]  我們看一個橄欖油
[00:12:05.300 --> 00:12:07.100]  聖經裡面說
[00:12:07.100 --> 00:12:09.400]  一百羅油
[00:12:09.400 --> 00:12:10.800]  其實一百羅油
[00:12:10.800 --> 00:12:13.100]  它的成本是五十
[00:12:13.100 --> 00:12:14.400]  它借出去一百
[00:12:14.400 --> 00:12:15.400]  那它可以賺多少
[00:12:15.400 --> 00:12:17.400]  五十喔
[00:12:17.400 --> 00:12:18.700]  五十喔
[00:12:18.700 --> 00:12:21.000]  就是我借五十塊給你
[00:12:21.000 --> 00:12:22.000]  收一百喔
[00:12:22.000 --> 00:12:24.500]  你看看多少百分比的利息
[00:12:24.500 --> 00:12:25.700]  好了 接著呢
[00:12:25.700 --> 00:12:26.700]  小麥呢
[00:12:26.700 --> 00:12:28.600]  七十石的成本是高一點點
[00:12:28.600 --> 00:12:29.900]  但是它借一百出去
[00:12:29.900 --> 00:12:30.700]  也收回三十
[00:12:30.700 --> 00:12:33.200]  那你算一算你的利息
[00:12:33.200 --> 00:12:35.500]  其實相等於現在的高利貸
[00:12:35.500 --> 00:12:37.200]  大耳窿
[00:12:37.200 --> 00:12:39.400]  所以你想想
[00:12:39.400 --> 00:12:41.000]  這個大地主呢
[00:12:41.000 --> 00:12:43.500]  都不是善男信女
[00:12:43.500 --> 00:12:47.900]  可能分組是大黑社會
[00:12:47.900 --> 00:12:50.000]  那些集團放數的
[00:12:50.000 --> 00:12:52.400]  不過是超級有錢那些人
[00:12:52.400 --> 00:12:53.900]  那會說你想想
[00:12:53.900 --> 00:12:55.600]  他收這麼高息
[00:12:55.600 --> 00:12:57.900]  那些債仔又怎麼看他呢
[00:12:57.900 --> 00:12:59.200]  他不是善男信女
[00:12:59.200 --> 00:13:00.100]  那些債仔就說
[00:13:00.100 --> 00:13:01.400]  嘩 搞錯
[00:13:01.400 --> 00:13:04.400]  這麼高息 五十個百分比喔
[00:13:04.400 --> 00:13:07.600]  那你賺到盡喔
[00:13:07.600 --> 00:13:09.200]  你謀取暴利喔
[00:13:09.200 --> 00:13:11.200]  換句話說那些債仔呢
[00:13:11.200 --> 00:13:15.300]  對那個債主都不是太高興
[00:13:15.300 --> 00:13:17.200]  你想想剛才那些債仔
[00:13:17.200 --> 00:13:18.400]  我叫他債仔
[00:13:18.400 --> 00:13:19.600]  其實他們都是社會上
[00:13:19.600 --> 00:13:21.900]  有頭有臉有影響力的人
[00:13:21.900 --> 00:13:23.200]  換句話說
[00:13:23.200 --> 00:13:24.200]  如果我不喜歡
[00:13:24.200 --> 00:13:25.400]  譬如我不喜歡阿南
[00:13:25.400 --> 00:13:26.900]  那我又有影響力
[00:13:26.900 --> 00:13:28.300]  那我就唱衰他啦
[00:13:28.300 --> 00:13:29.800]  可想而知
[00:13:29.800 --> 00:13:32.100]  如果阿南是那個大地主
[00:13:32.100 --> 00:13:34.500]  他的名聲一定不好
[00:13:34.500 --> 00:13:36.100]  出來那些人
[00:13:36.100 --> 00:13:37.500]  阿南爺
[00:13:37.500 --> 00:13:39.000]  然後背後嘩
[00:13:39.000 --> 00:13:40.700]  當然是說髒話
[00:13:40.700 --> 00:13:41.400]  換句話說
[00:13:41.400 --> 00:13:44.800]  你想想整件事就很奇怪
[00:13:44.800 --> 00:13:45.700]  好啦 現在呢
[00:13:45.700 --> 00:13:47.400]  你看看剛才那個表
[00:13:47.400 --> 00:13:48.800]  那個管家呢
[00:13:48.800 --> 00:13:50.700]  說表面上呢
[00:13:50.700 --> 00:13:52.900]  就好像以權謀私
[00:13:52.900 --> 00:13:54.600]  但實際上他是
[00:13:54.600 --> 00:13:55.900]  在做一些很特別的事
[00:13:55.900 --> 00:13:56.800]  包括什麼呢
[00:13:56.800 --> 00:13:59.200]  原本謀取暴利五十
[00:13:59.200 --> 00:14:01.400]  收回五十 撈
[00:14:01.400 --> 00:14:02.100]  但是呢
[00:14:02.100 --> 00:14:03.100]  他說減
[00:14:03.100 --> 00:14:04.300]  我不收
[00:14:04.300 --> 00:14:06.500]  好啦 那些小麥呢
[00:14:06.500 --> 00:14:08.700]  我只是賺十石的
[00:14:08.700 --> 00:14:10.900]  其實呢 記住剛才呢
[00:14:10.900 --> 00:14:13.600]  我開頭的時候介紹那個管家
[00:14:13.600 --> 00:14:16.600]  他其實是有權代表那個大地主的
[00:14:16.600 --> 00:14:18.500]  管家那個管家做些什麼呢
[00:14:18.500 --> 00:14:21.100]  是影響著那個大地主的
[00:14:21.100 --> 00:14:23.200]  在外面的形象的
[00:14:23.200 --> 00:14:24.500]  那現在呢
[00:14:24.500 --> 00:14:26.200]  那個管家做些什麼
[00:14:26.200 --> 00:14:28.200]  嘩 其實派大禮給大家
[00:14:28.200 --> 00:14:29.600]  嘩 免了你債
[00:14:29.600 --> 00:14:31.400]  嘩 本來你打算不知道怎麼還的
[00:14:31.400 --> 00:14:32.300]  免了你
[00:14:32.300 --> 00:14:33.600]  你還回成本就行了
[00:14:33.600 --> 00:14:35.200]  我那裡是賺你十石而已
[00:14:35.200 --> 00:14:36.400]  其實呢
[00:14:36.400 --> 00:14:39.000]  那個管家是代表著那個大主
[00:14:39.000 --> 00:14:41.200]  大地主送大禮的
[00:14:41.200 --> 00:14:42.500]  那大家可以想像
[00:14:42.500 --> 00:14:43.800]  那些債主很開心了
[00:14:43.800 --> 00:14:44.800]  很開心
[00:14:44.800 --> 00:14:46.000]  換句話說呢
[00:14:46.000 --> 00:14:48.100]  間接那個大地主呢
[00:14:48.100 --> 00:14:49.700]  他不會看那個管家
[00:14:49.700 --> 00:14:50.600]  他會看那個大地主
[00:14:50.600 --> 00:14:52.600]  嘩 他在做好事
[00:14:52.600 --> 00:14:53.700]  在祝福我們
[00:14:53.700 --> 00:14:54.800]  在派大利是
[00:14:54.800 --> 00:14:55.900]  在派大禮
[00:14:55.900 --> 00:14:56.500]  換句話說
[00:14:56.500 --> 00:14:58.000]  那個大地主的形象
[00:14:58.000 --> 00:14:59.500]  突然間呢
[00:14:59.500 --> 00:15:00.700]  突然間變好
[00:15:00.700 --> 00:15:03.900]  開頭大家有沒有聽過過街老鼠
[00:15:03.900 --> 00:15:04.700]  過街老鼠就是
[00:15:04.700 --> 00:15:05.900]  個個都打他
[00:15:05.900 --> 00:15:07.700]  就是不會很形象
[00:15:07.700 --> 00:15:08.800]  那然後突然間呢
[00:15:08.800 --> 00:15:10.000]  就變了個個爭著
[00:15:10.000 --> 00:15:10.700]  找他簽名
[00:15:10.700 --> 00:15:12.000]  嘩 很受歡迎
[00:15:12.000 --> 00:15:12.800]  網紅
[00:15:12.800 --> 00:15:13.800]  很開心
[00:15:13.800 --> 00:15:15.000]  見著他都很開心
[00:15:15.000 --> 00:15:15.800]  所以呢
[00:15:15.800 --> 00:15:16.800]  你見到整件事
[00:15:16.800 --> 00:15:18.500]  和我們開頭想的呢
[00:15:18.500 --> 00:15:19.600]  就不同了
[00:15:19.600 --> 00:15:20.800]  開頭想的就是
[00:15:20.800 --> 00:15:22.000]  嘩 以權謀私
[00:15:22.000 --> 00:15:23.500]  但現在那個管家呢
[00:15:23.500 --> 00:15:26.000]  這樣做有三個好處
[00:15:26.000 --> 00:15:27.000]  第一
[00:15:27.000 --> 00:15:28.400]  他自己的老闆
[00:15:28.400 --> 00:15:29.300]  那個大地主
[00:15:29.300 --> 00:15:32.000]  形象大大改善
[00:15:32.000 --> 00:15:33.400]  變成網紅
[00:15:33.400 --> 00:15:34.500]  第二
[00:15:34.500 --> 00:15:36.500]  那些債仔
[00:15:36.500 --> 00:15:38.100]  本來想著不知道怎麼還的
[00:15:38.100 --> 00:15:40.500]  嘩 現在有實質的利益得到
[00:15:40.500 --> 00:15:41.100]  第三
[00:15:41.100 --> 00:15:43.900]  他自己有後路
[00:15:43.900 --> 00:15:45.300]  三贏
[00:15:45.300 --> 00:15:46.300]  所以呢
[00:15:46.300 --> 00:15:48.000]  那個大地主看完之後
[00:15:48.000 --> 00:15:49.000]  嘩
[00:15:49.000 --> 00:15:50.500]  聰明
[00:15:50.500 --> 00:15:52.000]  特朗普都讚你
[00:15:52.000 --> 00:15:53.500]  聰明
[00:15:53.500 --> 00:15:55.000]  好啦
[00:15:55.000 --> 00:15:56.500]  究竟
[00:15:56.500 --> 00:15:58.400]  耶穌藉著這個故事呢
[00:15:58.400 --> 00:16:00.200]  和我們說什麼呢
[00:16:00.200 --> 00:16:02.800]  耶穌其實在說這麼多這些
[00:16:02.800 --> 00:16:04.000]  錢的東西
