
[00:00:00.000 --> 00:00:02.000]  到38章到41章
[00:02:36.000 --> 00:02:39.000]  一個人 一個約伯 他是人來的
[00:02:39.000 --> 00:02:41.000]  當他面對那麼多的苦難
[00:02:41.000 --> 00:02:43.000]  他仍然持守和上帝的關係
[00:02:43.000 --> 00:02:45.000]  當他面對安靜的時候
[00:02:45.000 --> 00:02:47.000]  他仍然回到神的面前
[00:02:47.000 --> 00:02:49.000]  究竟我的人生的優先次序是甚麼
[00:02:49.000 --> 00:02:51.000]  這就是約伯過去那段時間
[00:02:51.000 --> 00:02:53.000]  由第一章到第37章
[00:02:53.000 --> 00:02:57.000]  我自己想 今天我們看到約伯也不錯
[00:02:57.000 --> 00:02:59.000]  我過去也說約伯也不錯
[00:02:59.000 --> 00:03:01.000]  但詩篇139篇很清楚
[00:03:01.000 --> 00:03:03.000]  今天我們的上帝不只是看我們的表面
[00:03:03.000 --> 00:03:05.000]  他是看我們內心的世界
[00:03:05.000 --> 00:03:08.000]  會不會約伯去到那個階段
[00:03:08.000 --> 00:03:10.000]  在人性來說
[00:03:10.000 --> 00:03:14.000]  可能他也覺得自己也不錯
[00:03:14.000 --> 00:03:16.000]  可能約伯也開始有點自大
[00:03:16.000 --> 00:03:17.000]  約伯也有點驕傲
[00:03:17.000 --> 00:03:19.000]  等於今天我自己也會
[00:03:19.000 --> 00:03:21.000]  去面對外面的世界的時候
[00:03:21.000 --> 00:03:23.000]  面對外面不同的教會的時候
[00:03:23.000 --> 00:03:25.000]  當我去到不同的場合
[00:03:25.000 --> 00:03:27.000]  那些人都會很恭敬的對我
[00:03:27.000 --> 00:03:29.000]  何牧師 何牧師 多謝主
[00:03:29.000 --> 00:03:31.000]  你們的教會真的很好
[00:03:31.000 --> 00:03:33.000]  我怎會回應呢
[00:03:33.000 --> 00:03:34.000]  有時我們不其然
[00:03:34.000 --> 00:03:35.000]  我們做牧者的
[00:03:35.000 --> 00:03:37.000]  有時也會誇大
[00:03:37.000 --> 00:03:38.000]  很不其然的誇大
[00:03:38.000 --> 00:03:40.000]  有時我們也會出去講道的時候
[00:03:40.000 --> 00:03:41.000]  教會有多少人
[00:03:41.000 --> 00:03:42.000]  我們教會差不多有五千人
[00:03:42.000 --> 00:03:44.000]  其實可能只有四千一百人
[00:03:44.000 --> 00:03:46.000]  但你會說差不多五千
[00:03:46.000 --> 00:03:49.000]  你覺得差不多五千
[00:03:49.000 --> 00:03:51.000]  比起四百一十人
[00:03:51.000 --> 00:03:53.000]  四千一百人差很遠
[00:03:53.000 --> 00:03:54.000]  感覺差很遠
[00:03:54.000 --> 00:03:55.000]  但我們會不其然
[00:03:55.000 --> 00:03:56.000]  差不多五千
[00:03:56.000 --> 00:03:59.000]  你說有沒有車大炮呢
[00:03:59.000 --> 00:04:01.000]  看你怎麼看
[00:04:01.000 --> 00:04:02.000]  但另一方面
[00:04:02.000 --> 00:04:05.000]  牧者有時也會有這種掙扎
[00:04:05.000 --> 00:04:06.000]  甚至我相信
[00:04:06.000 --> 00:04:07.000]  突然之間我們出去
[00:04:07.000 --> 00:04:08.000]  你回哪間教會呀
[00:04:08.000 --> 00:04:09.000]  同福
[00:04:09.000 --> 00:04:12.000]  頭也高一點
[00:04:12.000 --> 00:04:13.000]  因為最低限度
[00:04:13.000 --> 00:04:15.000]  香港不同的信徒
[00:04:15.000 --> 00:04:16.000]  都可能會聽過
[00:04:16.000 --> 00:04:19.000]  同福堂三個字
[00:04:19.000 --> 00:04:20.000]  有一次我去浸大
[00:04:20.000 --> 00:04:22.000]  他們有一個課程
[00:04:22.000 --> 00:04:24.000]  他們請我講一堂
[00:04:24.000 --> 00:04:26.000]  去到見到那些教授
[00:04:26.000 --> 00:04:27.000]  我不認識那些教授
[00:04:27.000 --> 00:04:28.000]  一坐下
[00:04:28.000 --> 00:04:30.000]  他們第一句說話
[00:04:30.000 --> 00:04:31.000]  哇 狗仰大鳴
[00:04:31.000 --> 00:04:33.000]  嘩 都高一點
[00:04:33.000 --> 00:04:34.000]  狗仰大鳴
[00:04:34.000 --> 00:04:36.000]  是不是這樣
[00:04:36.000 --> 00:04:37.000]  我們會的
[00:04:37.000 --> 00:04:40.000]  不其然會有這種感覺
[00:04:40.000 --> 00:04:41.000]  出來了
[00:04:41.000 --> 00:04:42.000]  但人看
[00:04:42.000 --> 00:04:43.000]  我們謙卑一點
[00:04:43.000 --> 00:04:44.000]  感謝主
[00:04:44.000 --> 00:04:45.000]  但上帝知道
[00:04:45.000 --> 00:04:46.000]  這個若伯
[00:04:46.000 --> 00:04:47.000]  或許去到某個階段
[00:04:47.000 --> 00:04:49.000]  他都覺得自己
[00:04:49.000 --> 00:04:50.000]  有少少自大
[00:04:50.000 --> 00:04:52.000]  有些驕傲
[00:04:52.000 --> 00:04:53.000]  沒錯
[00:04:53.000 --> 00:04:55.000]  若伯從來沒有犧牲
[00:04:55.000 --> 00:04:57.000]  若伯同樣在安靜那邊
[00:04:57.000 --> 00:04:59.000]  他去反思自己人生
[00:04:59.000 --> 00:05:01.000]  但會不會去到某個階段
[00:05:01.000 --> 00:05:04.000]  他都有少少覺得自己很棒
[00:05:04.000 --> 00:05:05.000]  為什麼我會這樣說呢
[00:05:05.000 --> 00:05:07.000]  因為若伯口口聲聲
[00:05:07.000 --> 00:05:09.000]  他去和神說
[00:05:09.000 --> 00:05:11.000]  神啊 法庭見
[00:05:11.000 --> 00:05:12.000]  去到法庭那邊
[00:05:12.000 --> 00:05:14.000]  我就可以為我去伸冤
[00:05:14.000 --> 00:05:15.000]  我可以說一些你不知道的事
[00:05:15.000 --> 00:05:16.000]  差不多這樣說
[00:05:16.000 --> 00:05:17.000]  我可以說給你聽
[00:05:17.000 --> 00:05:18.000]  你不知道的事
[00:05:18.000 --> 00:05:20.000]  你令到很不公平
[00:05:20.000 --> 00:05:23.000]  你將苦難淹到我
[00:05:23.000 --> 00:05:24.000]  是不是他的自大呢
[00:05:24.000 --> 00:05:25.000]  是不是叫驕傲呢
[00:05:25.000 --> 00:05:27.000]  一種不其然的自大
[00:05:27.000 --> 00:05:29.000]  以致到上帝一開始說話的時候
[00:05:29.000 --> 00:05:30.000]  他第一個問題
[00:05:30.000 --> 00:05:31.000]  問若伯
[00:05:31.000 --> 00:05:32.000]  他第一個問題問若伯
[00:05:32.000 --> 00:05:33.000]  很有趣的
[00:05:33.000 --> 00:05:35.000]  就是第38章第二節
[00:05:35.000 --> 00:05:37.000]  我用了一個新普及譯本
[00:05:37.000 --> 00:05:38.000]  和大家一起看看
[00:05:38.000 --> 00:05:39.000]  我們一起讀一讀
[00:05:39.000 --> 00:05:41.000]  38章第二節
[00:05:41.000 --> 00:05:44.000]  是誰用這樣無知的言語
[00:05:44.000 --> 00:05:46.000]  質疑我的智慧呢
[00:05:46.000 --> 00:05:48.000]  一開始就說
[00:05:48.000 --> 00:05:50.000]  是誰這麼無知
[00:05:50.000 --> 00:05:53.000]  來質疑我的智慧
[00:05:53.000 --> 00:05:55.000]  即是上帝說
[00:05:55.000 --> 00:05:56.000]  有沒有無知一點啊你
[00:05:56.000 --> 00:05:58.000]  想和我去爭拗
[00:05:58.000 --> 00:06:00.000]  想和我去爭辯
[00:06:00.000 --> 00:06:02.000]  是不是吶喊一點啊
[00:06:02.000 --> 00:06:03.000]  很多時候
[00:06:03.000 --> 00:06:05.000]  我們中產的人都會說英文
[00:06:05.000 --> 00:06:07.000]  有沒有一點吶喊啊你
[00:06:07.000 --> 00:06:09.000]  有沒有一點無知啊你
[00:06:09.000 --> 00:06:10.000]  第一姐妹
[00:06:10.000 --> 00:06:12.000]  他說你無知的人的說話
[00:06:12.000 --> 00:06:14.000]  來質疑我的智慧
[00:06:14.000 --> 00:06:16.000]  我們覺得上帝好像很驕傲
[00:06:16.000 --> 00:06:17.000]  但其實上帝
[00:06:17.000 --> 00:06:19.000]  是要重新去校正若伯
[00:06:19.000 --> 00:06:22.000]  究竟今天你自己的位份是什麼
[00:06:22.000 --> 00:06:24.000]  今天人的位份是什麼
[00:06:24.000 --> 00:06:26.000]  以致到上帝先扭轉
[00:06:26.000 --> 00:06:29.000]  若伯的一個眼睛
[00:06:29.000 --> 00:06:30.000]  一個心態
[00:06:30.000 --> 00:06:32.000]  他說你的心要校正
[00:06:32.000 --> 00:06:34.000]  今天你要知道自己的位份
[00:06:34.000 --> 00:06:36.000]  接著他說你要蓄腰
[00:06:36.000 --> 00:06:37.000]  好像勇士的蓄腰
[00:06:37.000 --> 00:06:38.000]  什麼意思呢
[00:06:38.000 --> 00:06:40.000]  就是你要坐定定
[00:06:40.000 --> 00:06:41.000]  今天耶和華神
[00:06:41.000 --> 00:06:42.000]  你今天坐定定
[00:06:42.000 --> 00:06:43.000]  我要你看些東西
[00:06:43.000 --> 00:06:44.000]  看什麼呢
[00:06:44.000 --> 00:06:47.000]  就是由38章第四節
[00:06:47.000 --> 00:06:49.000]  到40章第二節
[00:06:49.000 --> 00:06:51.000]  我們看到上帝要若伯
[00:06:51.000 --> 00:06:53.000]  開始看一些東西
[00:06:53.000 --> 00:06:55.000]  特別帶若伯
[00:06:55.000 --> 00:06:57.000]  回去創世紀
[00:06:57.000 --> 00:06:59.000]  去看上帝的創造
[00:06:59.000 --> 00:07:01.000]  而在看的過程裏
[00:07:01.000 --> 00:07:03.000]  上帝就問了他七十多條問題
[00:07:03.000 --> 00:07:06.000]  所以其實一個基本的觀點
[00:07:06.000 --> 00:07:08.000]  耶和華神第一篇講章
[00:07:08.000 --> 00:07:11.000]  其實他挑戰若伯
[00:07:11.000 --> 00:07:14.000]  你有沒有資格去解釋
[00:07:14.000 --> 00:07:16.000]  和控制我的創造
[00:07:16.000 --> 00:07:18.000]  若伯還沒有出世
[00:07:18.000 --> 00:07:19.000]  神創造天地的時候
[00:07:19.000 --> 00:07:20.000]  若伯都不知道在哪裏
[00:07:20.000 --> 00:07:21.000]  但上帝問若伯
[00:07:21.000 --> 00:07:23.000]  你有沒有想過
[00:07:23.000 --> 00:07:25.000]  你可以解釋和控制我的創造
[00:07:25.000 --> 00:07:26.000]  當然這個問題
[00:07:26.000 --> 00:07:28.000]  是代表一定say no
[00:07:28.000 --> 00:07:29.000]  一定不會
[00:07:29.000 --> 00:07:30.000]  我都還沒有出世
[00:07:30.000 --> 00:07:31.000]  我怎樣可以解釋你的創造
[00:07:31.000 --> 00:07:33.000]  怎樣去控制你的創造
[00:07:33.000 --> 00:07:37.000]  於是上帝就開始帶他去看創造
[00:07:37.000 --> 00:07:38.000]  第一部分
[00:07:38.000 --> 00:07:42.000]  他帶若伯去看大自然的世界
[00:07:42.000 --> 00:07:44.000]  由38章第四節
[00:07:44.000 --> 00:07:46.000]  到38章第三節
[00:07:46.000 --> 00:07:48.000]  他就開始看整個大自然的宇宙
[00:07:48.000 --> 00:07:51.000]  包括大地的根基
[00:07:51.000 --> 00:07:53.000]  這個根基是我建立的
[00:07:53.000 --> 00:07:54.000]  這個地有多大
[00:07:54.000 --> 00:07:55.000]  這個宇宙有多大
[00:07:55.000 --> 00:07:56.000]  全部都是我建立的
[00:07:56.000 --> 00:07:58.000]  到38章第七節
[00:07:58.000 --> 00:07:59.000]  他就說
[00:07:59.000 --> 00:08:01.000]  那時神聖一同歌唱
[00:08:01.000 --> 00:08:03.000]  神的眾子也都歡呼
[00:08:03.000 --> 00:08:05.000]  昔日我所創造的世界
[00:08:05.000 --> 00:08:07.000]  是一個和諧的世界
[00:08:07.000 --> 00:08:08.000]  連星都會唱歌
[00:08:08.000 --> 00:08:09.000]  你有沒有想過
[00:08:09.000 --> 00:08:10.000]  星都會唱歌
[00:08:10.000 --> 00:08:13.000]  昔日這個世界是和諧的
[00:08:13.000 --> 00:08:15.000]  但今天我們看回香港
[00:08:15.000 --> 00:08:16.000]  其實並不和諧
[00:08:16.000 --> 00:08:17.000]  但上帝的心意
[00:08:17.000 --> 00:08:19.000]  其實是一個和諧的世界
[00:08:19.000 --> 00:08:20.000]  他所創造的世界
[00:08:20.000 --> 00:08:21.000]  是一個和諧的世界
[00:08:21.000 --> 00:08:22.000]  一開始就說
[00:08:22.000 --> 00:08:24.000]  上帝的心意
[00:08:24.000 --> 00:08:25.000]  我要建立一個大地
[00:08:25.000 --> 00:08:28.000]  而這個大地連星星都會唱歌
[00:08:28.000 --> 00:08:30.000]  天使都會歡呼
[00:08:30.000 --> 00:08:32.000]  是一個和諧的世界
[00:08:32.000 --> 00:08:33.000]  接著他就說
[00:08:33.000 --> 00:08:34.000]  海洋
[00:08:34.000 --> 00:08:35.000]  他說海洋是什麼呢
[00:08:35.000 --> 00:08:36.000]  他說海洋的大小
[00:08:36.000 --> 00:08:37.000]  無論太平洋也好
[00:08:37.000 --> 00:08:38.000]  大西洋也好
[00:08:38.000 --> 00:08:40.000]  大小都是我控制的
[00:08:40.000 --> 00:08:41.000]  去到最後
[00:08:41.000 --> 00:08:44.000]  他說就算海浪有海嘯
[00:08:44.000 --> 00:08:46.000]  它有多強也好
[00:08:46.000 --> 00:08:47.000]  去到哪裡也好
[00:08:47.000 --> 00:08:48.000]  海嘯
[00:08:48.000 --> 00:08:50.000]  它有種咆哮也好
[00:08:50.000 --> 00:08:52.000]  都是由我控制
[00:08:52.000 --> 00:08:55.000]  我們人眼中看著的海嘯很厲害
[00:08:55.000 --> 00:08:56.000]  但上帝說
[00:08:56.000 --> 00:08:57.000]  都是我控制
[00:08:57.000 --> 00:08:59.000]  接著他就說神星
[00:08:59.000 --> 00:09:02.000]  他說我要將星照哪裡
[00:09:02.000 --> 00:09:04.000]  照惡人都可以
[00:09:04.000 --> 00:09:05.000]  都是我控制
[00:09:05.000 --> 00:09:10.000]  接著他就說陰間
[00:09:10.000 --> 00:09:11.000]  他說死亡
[00:09:11.000 --> 00:09:12.000]  你見過沒有
[00:09:12.000 --> 00:09:13.000]  陰間
[00:09:13.000 --> 00:09:14.000]  你見過沒有
[00:09:14.000 --> 00:09:18.000]  其實約翰遜是在挑戰約伯
[00:09:18.000 --> 00:09:20.000]  他說你以為自己是天文學家
[00:09:20.000 --> 00:09:21.000]  因為約伯曾經說過
[00:09:21.000 --> 00:09:22.000]  他自己是天文學家
[00:09:22.000 --> 00:09:24.000]  他說我了解天文
[00:09:24.000 --> 00:09:25.000]  上帝說既然你是天文學家
[00:09:25.000 --> 00:09:26.000]  你知不知道大地
[00:09:26.000 --> 00:09:27.000]  知不知道神星
[00:09:27.000 --> 00:09:28.000]  知不知道星
[00:09:28.000 --> 00:09:29.000]  知不知道陰間
[00:09:29.000 --> 00:09:30.000]  甚至他說
[00:09:30.000 --> 00:09:32.000]  你知不知道光和暗住在哪裡
[00:09:32.000 --> 00:09:34.000]  你知不知道光和暗住在哪裡
[00:09:34.000 --> 00:09:36.000]  他說你可不可以帶著光
[00:09:36.000 --> 00:09:37.000]  去探黑
[00:09:37.000 --> 00:09:38.000]  去探黑
[00:09:38.000 --> 00:09:40.000]  去到黑暗的地方
[00:09:40.000 --> 00:09:42.000]  他說風雨冰雪
[00:09:42.000 --> 00:09:45.000]  都有他們的軌道
[00:09:45.000 --> 00:09:47.000]  上帝的惡語
[00:09:47.000 --> 00:09:48.000]  可能是祝福
[00:09:48.000 --> 00:09:49.000]  也可能是咒詛
[00:09:49.000 --> 00:09:51.000]  他說都是由我控制
[00:09:51.000 --> 00:09:52.000]  當然惡語
[00:09:52.000 --> 00:09:53.000]  何時是祝福
[00:09:53.000 --> 00:09:54.000]  何時是咒詛
[00:09:54.000 --> 00:09:55.000]  是很過癮的
[00:09:55.000 --> 00:09:57.000]  今日如果你很想出去玩
[00:09:57.000 --> 00:09:58.000]  怎知惡語
[00:09:58.000 --> 00:10:00.000]  你就覺得是一個咒詛
[00:10:00.000 --> 00:10:01.000]  有時我都會說
[00:10:01.000 --> 00:10:03.000]  這幾天天氣真是很過癮
[00:10:03.000 --> 00:10:04.000]  真是很得意的香港
[00:10:04.000 --> 00:10:06.000]  我們上班就好天
[00:10:06.000 --> 00:10:07.000]  放假就惡語
[00:10:07.000 --> 00:10:08.000]  起床就發覺
[00:10:08.000 --> 00:10:10.000]  明天開始惡語就放假
[00:10:10.000 --> 00:10:13.000]  但都是上帝控制的
[00:10:13.000 --> 00:10:14.000]  星象
[00:10:14.000 --> 00:10:16.000]  今日很多人信星座
[00:10:16.000 --> 00:10:19.000]  甚麼星座
[00:10:19.000 --> 00:10:20.000]  上帝說
[00:10:20.000 --> 00:10:21.000]  連不斗星
[00:10:21.000 --> 00:10:23.000]  連任何星座的擺位
[00:10:23.000 --> 00:10:25.000]  都是我擺的
[00:10:25.000 --> 00:10:26.000]  幾大幾小
[00:10:26.000 --> 00:10:28.000]  都是我擺的
[00:10:28.000 --> 00:10:30.000]  然後下雨閃電
[00:10:30.000 --> 00:10:32.000]  都是我吩咐的
[00:10:32.000 --> 00:10:33.000]  上帝給若白一個
[00:10:33.000 --> 00:10:35.000]  很大的望遠鏡
[00:10:35.000 --> 00:10:37.000]  看完整個天際
[00:10:37.000 --> 00:10:38.000]  然後跟他說
[00:10:38.000 --> 00:10:39.000]  你知不知道
[00:10:39.000 --> 00:10:41.000]  這些東西是怎樣來的
[00:10:41.000 --> 00:10:44.000]  若白所有問題的回應
[00:10:44.000 --> 00:10:46.000]  就是一個回應
[00:10:46.000 --> 00:10:48.000]  就是「O嘴」
[00:10:48.000 --> 00:10:50.000]  完全答不到
[00:10:50.000 --> 00:10:51.000]  上帝說答不到
[00:10:51.000 --> 00:10:52.000]  不出奇
[00:10:52.000 --> 00:10:54.000]  宇宙太過奧秘
[00:10:54.000 --> 00:10:57.000]  於是上帝就帶他去看動物園
[00:10:57.000 --> 00:10:58.000]  去到地上的動物園
[00:10:58.000 --> 00:11:00.000]  由38章第39節
[00:11:00.000 --> 00:11:02.000]  去到最尾
[00:11:02.000 --> 00:11:04.000]  就給他看很多的動物
[00:11:04.000 --> 00:11:06.000]  包括獅子、烏鴉、山羊、母鶴
[00:11:06.000 --> 00:11:08.000]  野雷、野牛、螳螂、馬鷹
[00:11:08.000 --> 00:11:09.000]  很多動物
[00:11:09.000 --> 00:11:10.000]  他說這些動物
[00:11:10.000 --> 00:11:11.000]  每一隻動物
[00:11:11.000 --> 00:11:12.000]  都有它自己的特性
[00:11:12.000 --> 00:11:13.000]  都有它的能力
[00:11:13.000 --> 00:11:17.000]  都是我創造的
[00:11:17.000 --> 00:11:20.000]  他答不答到?
[00:11:20.000 --> 00:11:21.000]  看著動物園
[00:11:21.000 --> 00:11:24.000]  他同樣都是「O嘴」
[00:11:24.000 --> 00:11:26.000]  七十多條問題
[00:11:26.000 --> 00:11:27.000]  都是「O嘴」
[00:11:27.000 --> 00:11:29.000]  所以耶和華神就說了一句話
[00:11:29.000 --> 00:11:31.000]  作為結束
[00:11:31.000 --> 00:11:32.000]  強辯的
[00:11:32.000 --> 00:11:35.000]  豈可與全能者爭論嗎?
[00:11:35.000 --> 00:11:37.000]  與神辯駁的
[00:11:37.000 --> 00:11:40.000]  可以回答這些嗎?
[00:11:40.000 --> 00:11:43.000]  他說你連這七十多條問題都回答不了
[00:11:43.000 --> 00:11:46.000]  你都解釋不了創造
[00:11:46.000 --> 00:11:52.000]  你還想和我這個創造的主去法庭見?
[00:11:52.000 --> 00:11:54.000]  他用白語去想一想
[00:11:54.000 --> 00:11:59.000]  他說你連這七十多條問題都解釋不了
[00:11:59.000 --> 00:12:00.000]  今天你以為
[00:12:00.000 --> 00:12:02.000]  今天人以為自己很威風
[00:12:02.000 --> 00:12:05.000]  可以將火箭去到天上
[00:12:05.000 --> 00:12:08.000]  可以在軌道上飛來飛去十五天
[00:12:08.000 --> 00:12:10.000]  然後在太空裡面教學
[00:12:10.000 --> 00:12:12.000]  我們已經很威風了
[00:12:12.000 --> 00:12:15.000]  但是聖經說天離地有多高
[00:12:15.000 --> 00:12:18.000]  你們有沒有想過天離地有多高?
[00:12:18.000 --> 00:12:20.000]  你們知不知道天有多高?
[00:12:20.000 --> 00:12:22.000]  你們知不知道天去到最高的地方有多高?
[00:12:22.000 --> 00:12:24.000]  用人的思想
[00:12:24.000 --> 00:12:26.000]  海有多深?
[00:12:26.000 --> 00:12:29.000]  用人的探測
[00:12:29.000 --> 00:12:30.000]  原來有人這樣說
[00:12:30.000 --> 00:12:31.000]  你不要挑戰我
[00:12:31.000 --> 00:12:32.000]  我看書的
[00:12:32.000 --> 00:12:35.000]  有人說天有多高?
[00:12:35.000 --> 00:12:36.000]  宇宙有多高?
[00:12:36.000 --> 00:12:44.000]  他說差不多有四千億的光年
[00:12:44.000 --> 00:12:45.000]  Billion
[00:12:45.000 --> 00:12:48.000]  我到現在都不知道什麼是Billion
[00:12:48.000 --> 00:12:50.000]  後面有多少個圈
[00:12:50.000 --> 00:12:52.000]  不知道是十億還是億
[00:12:52.000 --> 00:12:54.000]  如果四千個十億
[00:12:54.000 --> 00:12:55.000]  即是多少?
[00:12:55.000 --> 00:12:59.000]  四萬億的Years
[00:12:59.000 --> 00:13:00.000]  這麼遠?
[00:13:00.000 --> 00:13:02.000]  這是人看到的
[00:13:02.000 --> 00:13:03.000]  覺得這麼遠
[00:13:03.000 --> 00:13:05.000]  你知不知道海有多深?
[00:13:05.000 --> 00:13:07.000]  有沒有人潛水?
[00:13:07.000 --> 00:13:09.000]  潛水潛到多少呎?
[00:13:09.000 --> 00:13:10.000]  通常潛水最厲害
[00:13:10.000 --> 00:13:11.000]  我不知道
[00:13:11.000 --> 00:13:12.000]  其實我不會潛水
[00:13:12.000 --> 00:13:15.000]  我不知道是否可以潛到200呎300呎
[00:13:15.000 --> 00:13:16.000]  潛水人
[00:13:16.000 --> 00:13:18.000]  我不是說潛艇
[00:13:18.000 --> 00:13:20.000]  潛艇有多深?
[00:13:20.000 --> 00:13:21.000]  可以潛多少?
[00:13:21.000 --> 00:13:23.000]  我不知道
[00:13:23.000 --> 00:13:26.000]  現在我們中國那隻很厲害的東西
[00:13:26.000 --> 00:13:28.000]  那隻蛟王號
[00:13:28.000 --> 00:13:29.000]  可以有多深?
[00:13:29.000 --> 00:13:30.000]  我不知道
[00:13:30.000 --> 00:13:32.000]  我當你五千呎
[00:13:32.000 --> 00:13:34.000]  六千呎
[00:13:34.000 --> 00:13:36.000]  都很厲害
[00:13:36.000 --> 00:13:37.000]  當你一萬呎
[00:13:37.000 --> 00:13:38.000]  一萬呎
[00:13:38.000 --> 00:13:40.000]  但他說深
[00:13:40.000 --> 00:13:42.000]  那些數據就說
[00:13:42.000 --> 00:13:46.000]  有6.78的Miles
[00:13:46.000 --> 00:13:48.000]  里
[00:13:48.000 --> 00:13:49.000]  不是說呎
[00:13:49.000 --> 00:13:51.000]  是說Miles
[00:13:51.000 --> 00:13:55.000]  我不知道怎麼算
[00:13:55.000 --> 00:13:56.000]  我們說呎
[00:13:56.000 --> 00:13:57.000]  他們說Miles
[00:13:57.000 --> 00:13:58.000]  他說最深
[00:13:58.000 --> 00:14:00.000]  當然我覺得可能更深也不一定
[00:14:00.000 --> 00:14:01.000]  我不懂
[00:14:01.000 --> 00:14:03.000]  但是今天上帝說
[00:14:03.000 --> 00:14:05.000]  你連這些問題都回答不了
[00:14:05.000 --> 00:14:07.000]  你要和我爭拗?
[00:14:07.000 --> 00:14:08.000]  要和我發庭見?
[00:14:08.000 --> 00:14:10.000]  你先這樣吧
[00:14:10.000 --> 00:14:13.000]  於是因為上帝要約伯
[00:14:13.000 --> 00:14:15.000]  看一看這個世界之後
[00:14:15.000 --> 00:14:17.000]  他忽然之間有個回應
[00:14:17.000 --> 00:14:18.000]  我看回約伯的回應
[00:14:18.000 --> 00:14:20.000]  只有三節聖經
[00:14:20.000 --> 00:14:21.000]  就說了他的回應
[00:14:21.000 --> 00:14:22.000]  我今天看一看這三節
[00:14:22.000 --> 00:14:23.000]  我們一起讀一讀這三節
[00:14:23.000 --> 00:14:25.000]  準備一二三
