
[00:00:00.000 --> 00:00:04.300]  有一個荷里活出名的製片家
[00:02:14.300 --> 00:02:16.800]  有聖靈將會降臨
[00:02:16.800 --> 00:02:18.900]  我們稍後就會看到
[00:02:18.900 --> 00:02:20.600]  《使徒行傳》的第二章
[00:02:20.600 --> 00:02:25.500]  聖靈是怎樣降臨在使徒的身上
[00:02:25.500 --> 00:02:30.100]  耶穌基督知道門徒是不能靠自己的能力
[00:02:30.100 --> 00:02:32.100]  來完成大使命
[00:02:32.100 --> 00:02:34.200]  所以祂在升天之前
[00:02:34.200 --> 00:02:36.400]  祂叫門徒要等候
[00:02:36.400 --> 00:02:38.900]  不要離開耶路撒冷
[00:02:38.900 --> 00:02:41.500]  要等候父的應許
[00:02:41.500 --> 00:02:44.700]  這就是聖靈的降臨
[00:02:44.700 --> 00:02:46.900]  耶穌基督升天之後
[00:02:46.900 --> 00:02:51.200]  門徒就在樹上耶路撒冷的樓上
[00:02:51.200 --> 00:02:54.500]  來聚集、來等候
[00:02:54.500 --> 00:02:56.200]  我們看到
[00:02:56.200 --> 00:02:59.500]  當神的靈降臨在門徒的身上
[00:02:59.500 --> 00:03:02.400]  平凡的人都變成不平凡
[00:03:02.400 --> 00:03:06.200]  能夠做出非常不平凡的事
[00:03:06.200 --> 00:03:09.300]  像彼得那樣是一個漁夫
[00:03:09.300 --> 00:03:12.500]  但居然身上有這麼大的能力
[00:03:12.500 --> 00:03:15.900]  完全都是因為聖靈的原因
[00:03:15.900 --> 00:03:20.100]  聖靈的工作不是錦上添花
[00:03:20.100 --> 00:03:22.400]  不是說可有可無
[00:03:22.400 --> 00:03:25.000]  而是很基本我們日常所需要
[00:03:25.000 --> 00:03:28.000]  我們都需要有聖靈來充滿我們
[00:03:28.000 --> 00:03:32.200]  就像剛才敬拜小組為我們所準備的詩歌
[00:03:32.200 --> 00:03:34.700]  都說到被聖靈充滿
[00:03:34.700 --> 00:03:39.000]  這是我們日常所需要
[00:03:39.000 --> 00:03:40.700]  在《使徒行傳》裡面
[00:03:40.700 --> 00:03:43.600]  「見證」這個字是重複的出現
[00:03:43.600 --> 00:03:46.600]  出現了一共有十三次
[00:03:46.600 --> 00:03:49.100]  怎樣做一個「見證人」
[00:03:49.100 --> 00:03:52.000]  怎樣成為一個「證人」
[00:03:52.000 --> 00:03:54.000]  就是將你自己所聽見的
[00:03:54.000 --> 00:03:57.100]  你所看見的說出來
[00:03:57.100 --> 00:04:00.400]  如果有一天你去到法庭
[00:04:00.400 --> 00:04:01.800]  法官審一件案
[00:04:01.800 --> 00:04:03.200]  因為你是目擊證人
[00:04:03.200 --> 00:04:06.200]  你看到那個死者是怎樣被謀殺
[00:04:06.200 --> 00:04:08.100]  這個法官不會是
[00:04:08.100 --> 00:04:11.200]  有興趣知道你個人的意見
[00:04:11.200 --> 00:04:14.700]  你可以說死者那件衣服也不適合他
[00:04:14.700 --> 00:04:16.900]  那個髮型又是這樣
[00:04:16.900 --> 00:04:18.300]  也不漂亮
[00:04:18.300 --> 00:04:21.100]  法官對這些完全沒有興趣
[00:04:21.100 --> 00:04:22.700]  法官有興趣的
[00:04:22.700 --> 00:04:24.700]  就是你當時看見甚麼
[00:04:24.700 --> 00:04:25.600]  你聽見甚麼
[00:04:25.600 --> 00:04:28.500]  這個死者是怎樣被人殺死
[00:04:28.500 --> 00:04:32.100]  這些法官才是有興趣
[00:04:32.100 --> 00:04:33.900]  英文「殉道」這個字
[00:04:33.900 --> 00:04:35.600]  「matter」這個字
[00:04:35.600 --> 00:04:41.100]  就是希臘文的「見證」是同一個字
[00:04:41.100 --> 00:04:42.700]  「見證」就是「殉道」
[00:04:42.700 --> 00:04:44.400]  「殉道」就是「見證」
[00:04:44.400 --> 00:04:45.800]  所以也是原因
[00:04:45.800 --> 00:04:49.900]  早期教會有很多人為主作「見證」
[00:04:49.900 --> 00:04:51.100]  見證一下見證一下
[00:04:51.100 --> 00:04:52.900]  最後又怎樣
[00:04:52.900 --> 00:04:54.100]  「殉迷道」
[00:04:54.100 --> 00:04:57.400]  非常貼切這兩個字
[00:04:57.400 --> 00:04:59.500]  我們時時都很希望
[00:04:59.500 --> 00:05:02.600]  大興姐妹能夠出去傳福音
[00:05:02.600 --> 00:05:05.900]  很多大興姐妹都說「我不行的」
[00:05:05.900 --> 00:05:07.700]  「我又沒有口才」
[00:05:07.700 --> 00:05:10.900]  「我的聖經知識又不行」
[00:05:10.900 --> 00:05:14.300]  其實出去傳福音是甚麼
[00:05:14.300 --> 00:05:16.100]  是講見證
[00:05:16.100 --> 00:05:19.700]  你就是將你自己的見證講出來
[00:05:19.700 --> 00:05:21.700]  你怎樣會信主
[00:05:21.700 --> 00:05:23.900]  就已經是足夠
[00:05:23.900 --> 00:05:26.600]  其實每個人都應該懂得做
[00:05:26.600 --> 00:05:30.300]  你不需要有很多很高深的知識
[00:05:30.300 --> 00:05:31.600]  有聖經的知識
[00:05:31.600 --> 00:05:35.100]  你只要講出你自己的經歷就行了
[00:05:35.100 --> 00:05:37.600]  在針研的十四章二十五節
[00:05:37.600 --> 00:05:41.200]  說作「見證」的救人性命
[00:05:41.200 --> 00:05:42.200]  的確
[00:05:42.200 --> 00:05:43.900]  當我們作「見證」
[00:05:43.900 --> 00:05:46.400]  能夠帶領人信主的時候
[00:05:46.400 --> 00:05:49.200]  我們就真的能夠救人的性命
[00:05:49.200 --> 00:05:51.900]  能夠救人的靈魂
[00:05:51.900 --> 00:05:54.300]  在《使徒行傳》的一章八節
[00:05:54.300 --> 00:05:55.400]  告訴我們
[00:05:55.400 --> 00:05:56.900]  門徒在地理上
[00:05:56.900 --> 00:05:59.600]  怎樣為主作「見證」
[00:05:59.600 --> 00:06:02.400]  在《使徒行傳》的一至七章
[00:06:02.400 --> 00:06:05.600]  是講到在耶路撒冷作「見證」
[00:06:05.600 --> 00:06:07.600]  《使徒行傳》的八至九章
[00:06:07.600 --> 00:06:09.900]  是講到他們在猶太全地
[00:06:09.900 --> 00:06:12.600]  在撒瑪利亞作「見證」
[00:06:12.600 --> 00:06:15.000]  《使徒行傳》的十章至二十八章
[00:06:15.000 --> 00:06:17.400]  是講到他們去外邦人的地方
[00:06:17.400 --> 00:06:21.500]  去到地極為主作「見證」
[00:06:21.500 --> 00:06:24.300]  《使徒行傳》就提醒我們
[00:06:24.300 --> 00:06:26.000]  我們要作「見證」
[00:06:26.000 --> 00:06:29.000]  首先要自己做好
[00:06:29.000 --> 00:06:32.600]  作「見證」不是單憑一把口
[00:06:32.600 --> 00:06:36.100]  一把口的「見證」是沒有太多的力量
[00:06:36.100 --> 00:06:38.500]  但是我們自己要以身作則
[00:06:38.500 --> 00:06:40.400]  我們要作好「見證」
[00:06:40.400 --> 00:06:43.800]  才能夠大令人信主
[00:06:43.800 --> 00:06:47.600]  有人說光如果射得很遠的話
[00:06:47.600 --> 00:06:51.000]  在自己的家裡就是最光芒
[00:06:51.000 --> 00:06:52.000]  如果你想想
[00:06:52.000 --> 00:06:55.500]  有光從這間屋的窗口射出去
[00:06:55.500 --> 00:06:57.400]  能夠射到很遠很遠
[00:06:57.400 --> 00:07:01.600]  你想想這個光在自己的家裡有多光
[00:07:01.600 --> 00:07:04.200]  我們每個人都需要以身作則
[00:07:04.200 --> 00:07:05.600]  由自己做起
[00:07:05.600 --> 00:07:11.200]  才能夠有力地成為主的「見證」
[00:07:11.200 --> 00:07:13.400]  耶穌祈祝升天
[00:07:13.400 --> 00:07:16.800]  其實在神學上是非常非常重要
[00:07:16.800 --> 00:07:18.600]  在《使徒行傳》的第一章
[00:07:18.600 --> 00:07:22.700]  是講了四次提到耶穌的升天
[00:07:22.700 --> 00:07:24.600]  如果耶穌沒有升天的話
[00:07:24.600 --> 00:07:28.000]  聖靈就不能降臨在我們每個人身上
[00:07:28.000 --> 00:07:31.600]  讓我們有力量來為主作功
[00:07:31.600 --> 00:07:35.200]  現在耶穌基督已經回到父的右手邊
[00:07:35.200 --> 00:07:36.500]  在這裡做什麼呢?
[00:07:36.500 --> 00:07:39.800]  剛剛兩三個星期前才跟大家講過
[00:07:39.800 --> 00:07:44.100]  祂不斷地在這裡為聖徒來討告
[00:07:44.100 --> 00:07:47.900]  羅馬書的八章三十四節告訴我們
[00:07:47.900 --> 00:07:51.000]  為什麼我們需要耶穌基督為我們討告呢?
[00:07:51.000 --> 00:07:54.400]  我們說撒旦不斷地在這裡攻擊我們
[00:07:54.400 --> 00:07:55.900]  在神的面前
[00:07:55.900 --> 00:07:58.400]  啟示錄的十二章第十節
[00:07:58.400 --> 00:08:01.500]  所以我們需要耶穌基督來替我們辯護
[00:08:01.500 --> 00:08:05.400]  耶穌基督就是世上最好的辯護律師
[00:08:05.400 --> 00:08:07.500]  雖然耶穌基督已經升了天
[00:08:07.500 --> 00:08:10.000]  但是祂仍然是教會的頭
[00:08:10.000 --> 00:08:12.200]  祂仍然是藉著教會的侍功
[00:08:12.200 --> 00:08:15.500]  來完成祂福音的工作
[00:08:15.500 --> 00:08:17.100]  有兩位的使者
[00:08:17.100 --> 00:08:18.700]  兩位的天使
[00:08:18.700 --> 00:08:20.900]  見到耶穌基督升天
[00:08:20.900 --> 00:08:23.700]  他們就說耶穌是怎樣升天
[00:08:23.700 --> 00:08:26.500]  他將來亦都會一樣是
[00:08:26.500 --> 00:08:28.900]  回到這個世界
[00:08:28.900 --> 00:08:30.500]  我相信這裡所說的
[00:08:30.500 --> 00:08:34.400]  不是說耶穌基督回來迎接教會
[00:08:34.400 --> 00:08:36.900]  耶穌基督回來迎接教會的時候
[00:08:36.900 --> 00:08:39.000]  需不需要落到地上呢?
[00:08:39.000 --> 00:08:40.000]  不需要
[00:08:40.000 --> 00:08:43.500]  祂是在半空與信徒來相遇
[00:08:43.500 --> 00:08:45.300]  來迎接教會
[00:08:45.300 --> 00:08:48.100]  所以祂不需要踏足在這個世上
[00:08:48.100 --> 00:08:50.200]  正如哥林多前書的十五章
[00:08:50.200 --> 00:08:54.100]  以及鐵撒羅里加前書的四章都是這樣說
[00:08:54.100 --> 00:08:56.100]  但是第二次的來臨
[00:08:56.100 --> 00:08:58.500]  祂是實實在在回到這個世上
[00:08:58.500 --> 00:08:59.800]  祂是戰勝撒旦
[00:08:59.800 --> 00:09:01.700]  戰勝敵基督
[00:09:01.700 --> 00:09:04.600]  所以那時候祂會駕著雲彩回來
[00:09:04.600 --> 00:09:09.400]  就好像祂駕著雲彩離開一模一樣
[00:09:09.400 --> 00:09:11.300]  在《書新約》
[00:09:11.300 --> 00:09:13.000]  百分之四的經文
[00:09:13.000 --> 00:09:16.400]  都是說到耶穌基督再次的來臨
[00:09:16.400 --> 00:09:18.100]  百分之四
[00:09:18.100 --> 00:09:20.600]  也就是說每二十五節的經文
[00:09:20.600 --> 00:09:24.200]  就有一節是說到耶穌基督再次的來臨
[00:09:24.200 --> 00:09:26.100]  是很多很多的經文
[00:09:26.100 --> 00:09:27.900]  是很重要的
[00:09:27.900 --> 00:09:30.500]  我在說《使徒行傳》的介紹的時候
[00:09:30.500 --> 00:09:32.400]  我也曾經說過
[00:09:32.400 --> 00:09:36.800]  門徒因為不能夠明白聖經的舊約的預言
[00:09:36.800 --> 00:09:38.200]  有關耶穌基督
[00:09:38.200 --> 00:09:40.300]  他們不能夠活出信心
[00:09:40.300 --> 00:09:42.700]  他們不能夠為主而活
[00:09:42.700 --> 00:09:45.800]  但是到了他們真的明白到舊約的預言
[00:09:45.800 --> 00:09:48.900]  全部彰顯在耶穌基督的身上
[00:09:48.900 --> 00:09:52.300]  就給他們力量來活出他們的信心
[00:09:52.300 --> 00:09:54.400]  為主作功
[00:09:54.400 --> 00:09:56.200]  我們都是一樣
[00:09:56.200 --> 00:09:58.400]  我們都要明白
[00:09:58.400 --> 00:10:00.800]  耶穌基督第一次來臨
[00:10:00.800 --> 00:10:03.800]  第二次來臨預言的重要性
[00:10:03.800 --> 00:10:05.300]  既然第一次的來臨
[00:10:05.300 --> 00:10:08.600]  全部已經彰顯在耶穌基督的身上
[00:10:08.600 --> 00:10:11.200]  給門徒有這麼大的鼓勵
[00:10:11.200 --> 00:10:16.300]  我們更加需要明白聖經的預言
[00:10:16.300 --> 00:10:18.700]  如果第一次的預言都是這麼準確
[00:10:18.700 --> 00:10:22.100]  第二次的預言一定都會這麼準確
[00:10:22.100 --> 00:10:24.800]  而每一次在聖經裡面
[00:10:24.800 --> 00:10:27.200]  提到耶穌基督第一次的來臨
[00:10:27.200 --> 00:10:29.200]  就有八次這麼多的經文
[00:10:29.200 --> 00:10:31.900]  提到耶穌基督第二次的來臨
[00:10:31.900 --> 00:10:34.100]  所以真的給我們很大的鼓勵
[00:10:34.100 --> 00:10:37.600]  給我們很大的信心
[00:10:37.600 --> 00:10:39.900]  耶穌升天之後
[00:10:39.900 --> 00:10:42.500]  門徒就彼此合一
[00:10:42.500 --> 00:10:44.200]  而且經文告訴我們
[00:10:44.200 --> 00:10:46.100]  他們是大大的喜樂
[00:10:46.100 --> 00:10:49.100]  在耶路撒冷來等候
[00:10:49.100 --> 00:10:52.100]  《使徒行傳》有一句話很重要
[00:10:52.100 --> 00:10:53.900]  一共出現六次
[00:10:53.900 --> 00:10:56.600]  就是同心合意
[00:10:56.600 --> 00:11:00.100]  門徒都能夠同心合意
[00:11:00.100 --> 00:11:01.900]  在耶穌基督在世的時候
[00:11:01.900 --> 00:11:04.500]  他們有沒有同心合意?
[00:11:04.500 --> 00:11:06.000]  沒有
[00:11:06.000 --> 00:11:09.300]  每個人都爭誰比較大
[00:11:09.300 --> 00:11:11.500]  誰坐在耶穌基督的右手邊
[00:11:11.500 --> 00:11:13.500]  誰坐在耶穌基督的左邊
[00:11:13.500 --> 00:11:15.500]  你爭我奪
[00:11:15.500 --> 00:11:17.900]  但是到了耶穌基督升了天之後
[00:11:17.900 --> 00:11:21.700]  他們就在主內能夠成為一體
[00:11:21.700 --> 00:11:25.700]  正如加拿大書的三章二十八節所說
[00:11:25.700 --> 00:11:27.500]  其實現在的教會
[00:11:27.500 --> 00:11:29.100]  我們都很需要學習
[00:11:29.100 --> 00:11:30.500]  就是合一
[00:11:30.500 --> 00:11:33.300]  經常都聽見有教會的分裂
[00:11:33.300 --> 00:11:34.900]  我們真的很需要學習
[00:11:34.900 --> 00:11:38.000]  在主內來合一
[00:11:38.000 --> 00:11:41.300]  另外門徒不單止是彼此合一
[00:11:41.300 --> 00:11:44.500]  他們還是一起來禱告
[00:11:44.500 --> 00:11:48.500]  我們見到在《使徒行傳》裡面很著重禱告
[00:11:48.500 --> 00:11:51.100]  當門徒要作出決定
[00:11:51.100 --> 00:11:54.900]  當門徒要在人的面前作見證的時候
[00:11:54.900 --> 00:11:57.100]  他們都首先禱告
[00:11:57.100 --> 00:11:58.900]  尋求神的旨意
[00:11:58.900 --> 00:12:00.800]  尋求神的帶領
[00:12:00.800 --> 00:12:03.200]  求神能夠給他們力量
[00:12:03.200 --> 00:12:06.500]  來做這些事
[00:12:06.500 --> 00:12:08.100]  我們剛才也說過
[00:12:08.100 --> 00:12:10.900]  我們說要大興姐妹傳福音
[00:12:10.900 --> 00:12:12.700]  他們說我沒有能力
[00:12:12.700 --> 00:12:13.900]  你說是講見證
[00:12:13.900 --> 00:12:15.600]  人人都會講
[00:12:15.600 --> 00:12:19.100]  但是他們又會說我都不會講
[00:12:19.100 --> 00:12:21.900]  但是如果我們見到《使徒行傳》的例子
[00:12:21.900 --> 00:12:23.300]  我們就學到了
[00:12:23.300 --> 00:12:25.900]  是不是我們去講見證?
[00:12:25.900 --> 00:12:29.500]  我們是靠著神的能力來講見證
[00:12:29.500 --> 00:12:31.500]  如果我們學早期的教會
[00:12:31.500 --> 00:12:32.900]  那些使徒一樣
[00:12:32.900 --> 00:12:35.100]  我們首先禱告
[00:12:35.100 --> 00:12:37.000]  求神給我們力量
[00:12:37.000 --> 00:12:38.400]  求神給我們智慧
[00:12:38.400 --> 00:12:39.700]  我們不用害怕
[00:12:39.700 --> 00:12:41.300]  不是靠我們自己去做
[00:12:41.300 --> 00:12:42.700]  靠我們自己去做
[00:12:42.700 --> 00:12:44.700]  就不能夠做得成
[00:12:44.700 --> 00:12:47.900]  所以如果大興姐妹說不懂傳福音
[00:12:47.900 --> 00:12:49.300]  你說是講見證
[00:12:49.300 --> 00:12:50.700]  她說見證都不會講
[00:12:50.700 --> 00:12:52.300]  那就是藉口了
[00:12:52.300 --> 00:12:55.300]  因為能力是由神而來
[00:12:55.300 --> 00:12:57.500]  不是我們自己的能力
[00:12:57.500 --> 00:13:00.000]  我們見到早期教會真的
[00:13:00.000 --> 00:13:01.400]  凡事禱告
[00:13:01.400 --> 00:13:03.700]  每一件事他們都禱告
[00:13:03.700 --> 00:13:05.800]  我給你一些例子
[00:13:05.800 --> 00:13:08.600]  例如在《使徒行傳》第七章
[00:13:08.600 --> 00:13:12.100]  當使提犯被人用石頭扔他
[00:13:12.100 --> 00:13:13.800]  因為講了一篇道
[00:13:13.800 --> 00:13:16.100]  令到猶太人擇心
[00:13:16.100 --> 00:13:18.100]  他們要將他處決
[00:13:18.100 --> 00:13:19.700]  使提犯就禱告說
[00:13:19.700 --> 00:13:23.100]  「不要將這罪歸給他們」
[00:13:23.100 --> 00:13:25.500]  其實這個禱告和耶穌基督
[00:13:25.500 --> 00:13:28.400]  在十字架上的禱告真的很相似
[00:13:28.400 --> 00:13:30.700]  耶穌說「父啊,赦免他們,
[00:13:30.700 --> 00:13:34.900]  因為他們不知道自己所做的是什麼」
[00:13:34.900 --> 00:13:38.100]  另外彼得和約翰
[00:13:38.100 --> 00:13:40.000]  他們是為撒瑪利亞人
[00:13:40.000 --> 00:13:43.500]  在《使徒行傳》的八章來禱告
[00:13:43.500 --> 00:13:44.800]  掃羅呢
[00:13:44.800 --> 00:13:47.100]  日後改名為保羅
[00:13:47.100 --> 00:13:48.500]  那位掃羅
[00:13:48.500 --> 00:13:51.500]  他是在《使徒行傳》的第九章
[00:13:51.500 --> 00:13:53.100]  他得救了之後
[00:13:53.100 --> 00:13:55.600]  向神來禱告
[00:13:55.600 --> 00:13:59.100]  彼得在《使徒》多家復活之前
[00:13:59.100 --> 00:14:03.500]  他也禱告在《使徒行傳》的九章尾
[00:14:03.500 --> 00:14:04.300]  還有呢
[00:14:04.300 --> 00:14:05.700]  哥尼樓
[00:14:05.700 --> 00:14:07.700]  他在《使徒行傳》的第十章
[00:14:07.700 --> 00:14:08.500]  他求神
[00:14:08.500 --> 00:14:13.100]  他說「願意讓你看到我如何得救」
[00:14:13.100 --> 00:14:14.600]  彼得呢
[00:14:14.600 --> 00:14:16.900]  他在屋頂來禱告
[00:14:16.900 --> 00:14:18.700]  主向他顯現
[00:14:18.700 --> 00:14:22.100]  告訴他外邦人將會得救
[00:14:22.100 --> 00:14:25.100]  就是降落有很多不潔的動物
[00:14:25.100 --> 00:14:26.000]  記不記得
[00:14:26.000 --> 00:14:27.000]  叫他吃
[00:14:27.000 --> 00:14:29.500]  彼得說「我怎可以吃這些動物」
[00:14:29.500 --> 00:14:31.500]  其實這就是讓我們看到
[00:14:31.500 --> 00:14:34.200]  不潔的將會成為聖潔
[00:14:34.200 --> 00:14:36.000]  外邦人將會同樣
[00:14:36.000 --> 00:14:39.000]  好像猶太人那樣得救
[00:14:39.000 --> 00:14:40.200]  另外呢
[00:14:40.200 --> 00:14:42.800]  當彼得是被監禁
[00:14:42.800 --> 00:14:44.400]  在住馬河的家裡
[00:14:44.400 --> 00:14:46.700]  那幫信徒為他禱告
[00:14:46.700 --> 00:14:49.100]  《使徒行傳》的十二章告訴我們
[00:14:49.100 --> 00:14:51.900]  神就打救了彼得
[00:14:51.900 --> 00:14:56.600]  安提阿教會差派巴拿巴和保羅出去之前
[00:14:56.600 --> 00:14:58.200]  也為他們禱告
[00:14:58.200 --> 00:15:00.500]  《使徒行傳》的十三章
[00:15:00.500 --> 00:15:04.100]  菲勒比教會禱告會禱告的時候
[00:15:04.100 --> 00:15:06.900]  呂底亞就信了主
[00:15:06.900 --> 00:15:09.700]  《使徒行傳》的十六章
[00:15:09.700 --> 00:15:11.600]  保羅和西拉呢
[00:15:11.600 --> 00:15:12.600]  他們禱告
[00:15:12.600 --> 00:15:15.200]  因為他們在監獄裡被監禁
[00:15:15.200 --> 00:15:17.500]  神就打開了監獄的門
[00:15:17.500 --> 00:15:21.300]  《使徒行傳》的第十六章尾
[00:15:21.300 --> 00:15:25.000]  另外保羅離開爾弗所和推羅之前
[00:15:25.000 --> 00:15:29.500]  都有禱告《使徒行傳》的二十章和二十一章
[00:15:29.500 --> 00:15:33.200]  保羅在《使徒行傳》的二十七章遇見風浪
[00:15:33.200 --> 00:15:34.600]  他又禱告
[00:15:34.600 --> 00:15:36.300]  風浪完了之後
[00:15:36.300 --> 00:15:39.000]  他又為一個有病的人來禱告
[00:15:39.000 --> 00:15:41.200]  《使徒行傳》的二十八章
[00:15:41.200 --> 00:15:42.700]  不要說我臭氣
[00:15:42.700 --> 00:15:44.700]  真的《使徒行傳》裡面
[00:15:44.700 --> 00:15:50.900]  凡事使徒都禱告
[00:15:50.900 --> 00:15:53.900]  所以我們也應該要學習
[00:15:53.900 --> 00:15:55.500]  凡事禱告
[00:15:55.500 --> 00:15:58.100]  來為主作見證
[00:15:58.100 --> 00:16:00.100]  當在《使徒行傳》裡面
[00:16:00.100 --> 00:16:04.100]  那些使徒照著神的旨意來禱告
[00:16:04.100 --> 00:16:06.500]  神就答應他們
[00:16:06.500 --> 00:16:10.200]  今天我們也很需要學習禱告的功課
[00:16:10.200 --> 00:16:11.800]  其實有人說
[00:16:11.800 --> 00:16:14.800]  禱告就是教會的寒暑表
[00:16:14.800 --> 00:16:16.100]  thermometer
[00:16:16.100 --> 00:16:19.700]  禱告也是教會的恆溫器
[00:16:19.700 --> 00:16:21.500]  thermostat
[00:16:21.500 --> 00:16:23.300]  恆溫器是什麼?
[00:16:23.300 --> 00:16:26.300]  現在天氣越來越冷
[00:16:26.300 --> 00:16:27.800]  你時時都會見到
[00:16:27.800 --> 00:16:30.400]  家裡的熱氣會著了
[00:16:30.400 --> 00:16:31.900]  就是因為有個thermostat
[00:16:31.900 --> 00:16:33.100]  有個恆溫器
[00:16:33.100 --> 00:16:34.900]  你調校了氣溫
[00:16:34.900 --> 00:16:36.700]  如果是太冷的時候
[00:16:36.700 --> 00:16:39.000]  熱氣就會著了
[00:16:39.000 --> 00:16:40.500]  到了夏天
[00:16:40.500 --> 00:16:41.700]  很熱了
[00:16:41.700 --> 00:16:43.500]  冷氣又會著了
[00:16:43.500 --> 00:16:47.400]  來調整室內的溫度
[00:16:47.400 --> 00:16:49.000]  禱告也是一樣
[00:16:49.000 --> 00:16:50.500]  透過我們的禱告神
[00:16:50.500 --> 00:16:52.700]  來調整我們的生活
[00:16:52.700 --> 00:16:55.400]  調整我們的環境
[00:16:55.400 --> 00:16:59.500]  就是透過禱告能夠改變
[00:16:59.500 --> 00:17:01.700]  那你說為什麼會是
[00:17:01.700 --> 00:17:02.700]  寒暑表
[00:17:02.700 --> 00:17:04.700]  thermometer
[00:17:04.700 --> 00:17:05.700]  其實
[00:17:05.700 --> 00:17:09.100]  你要知道一間教會有多屬靈
[00:17:09.100 --> 00:17:12.000]  你看看他們的禱告會就知道了
[00:17:12.000 --> 00:17:12.800]  你量度一下
[00:17:12.800 --> 00:17:15.400]  你就知道有多屬靈
[00:17:15.400 --> 00:17:17.900]  我可以說我們真的很感謝神
[00:17:17.900 --> 00:17:19.400]  我們粵語部
[00:17:19.400 --> 00:17:24.600]  禮拜三八點鐘禱告會的人數
[00:17:24.600 --> 00:17:28.600]  是全個粵語堂的三分之一
[00:17:28.600 --> 00:17:32.400]  這個指標其實是非常非常健康
[00:17:32.400 --> 00:17:35.800]  但我希望有一天能夠超過一半
[00:17:35.800 --> 00:17:40.000]  甚至是全個粵語堂都參加禱告會
[00:17:40.000 --> 00:17:42.400]  這樣就真的很感謝神
[00:17:42.400 --> 00:17:46.100]  John Bunyan這個清教徒他曾經說
[00:17:46.100 --> 00:17:48.900]  祈禱是靈魂的盾牌
[00:17:48.900 --> 00:17:50.800]  是對神的犧牲
[00:17:50.800 --> 00:17:54.400]  是對撒旦的鞭策
[00:17:54.400 --> 00:17:58.300]  所以禱告是對神的犧牲
[00:17:58.300 --> 00:18:00.800]  很多時候我們的生活都很忙
[00:18:00.800 --> 00:18:03.000]  在我們的生活裏面有很多事要做
[00:18:03.000 --> 00:18:04.900]  真是沒空
[00:18:04.900 --> 00:18:06.500]  但你試一下
[00:18:06.500 --> 00:18:08.800]  把禱告放在首位
