
[00:00:00.000 --> 00:00:03.440]  傳道書的經文的講道
[00:06:20.600 --> 00:06:21.560]  收錢
[00:06:21.560 --> 00:06:24.680]  叫國民進去參觀
[00:06:24.680 --> 00:06:27.640]  直到今天都可以開放參觀
[00:06:27.640 --> 00:06:31.640]  其實他現在每年都有六百多萬人
[00:06:31.640 --> 00:06:36.280]  去觀賞這個皇宮
[00:06:36.280 --> 00:06:39.880]  幫他每年都賺了幾十億的金額
[00:06:39.880 --> 00:06:41.400]  相反的
[00:06:41.400 --> 00:06:43.240]  你怎麼評價這個君王
[00:06:43.240 --> 00:06:44.200]  建了這個宮殿
[00:06:44.200 --> 00:06:50.200]  如果你評價一個君王
[00:06:50.200 --> 00:06:51.080]  你怎麼會評價他
[00:06:51.080 --> 00:06:53.400]  是一個不錯的君王
[00:06:53.400 --> 00:06:54.680]  幫我們賺了這麼多錢
[00:06:54.680 --> 00:06:57.560]  還是一個真的不行
[00:06:57.560 --> 00:06:58.840]  你沒有做好你的工作
[00:06:58.840 --> 00:07:00.360]  沒有做好你的角色
[00:07:00.360 --> 00:07:03.320]  評價的標準到底在哪裡
[00:07:03.320 --> 00:07:05.160]  我們看回聖經的時候
[00:07:05.160 --> 00:07:08.520]  他給我們一些標準
[00:07:08.520 --> 00:07:09.640]  讓我們明白
[00:07:09.640 --> 00:07:10.600]  在聖經裡面
[00:07:10.600 --> 00:07:12.520]  在神的理解裡面
[00:07:12.520 --> 00:07:15.400]  對一個領袖是怎麼去評價的
[00:07:15.400 --> 00:07:18.920]  今天傳道書其實是在說
[00:07:18.920 --> 00:07:21.720]  一個比較大的主題
[00:07:21.720 --> 00:07:23.720]  是說到智慧和愚昧
[00:07:23.720 --> 00:07:26.920]  我們看回整體的經文裡面
[00:07:26.920 --> 00:07:32.360]  是說九章十三節到十章成一章的內容
[00:07:32.360 --> 00:07:35.320]  第九章十三節開始
[00:07:35.320 --> 00:07:41.080]  是說到智慧能勝過強大的武力
[00:07:41.080 --> 00:07:43.640]  但是有時候是被藐視的
[00:07:43.640 --> 00:07:45.080]  你看回經文裡面
[00:07:45.080 --> 00:07:48.040]  作者舉了一個例子
[00:07:48.040 --> 00:07:50.920]  說一個窮人很有智慧
[00:07:50.920 --> 00:07:53.080]  幫助一個城市抵禦一個強敵
[00:07:53.080 --> 00:07:56.200]  但是整件事完結之後
[00:07:56.200 --> 00:07:57.800]  他被人藐視
[00:07:57.800 --> 00:08:02.760]  因為他的背景不是出於貴族的身份
[00:08:02.760 --> 00:08:03.880]  所以被藐視
[00:08:03.880 --> 00:08:07.000]  今天的經文第十章是說什麼呢
[00:08:07.000 --> 00:08:11.720]  第一部分是說到愚昧是有特徵的
[00:08:11.720 --> 00:08:14.280]  愚昧是有不同的特點
[00:08:14.280 --> 00:08:16.520]  而且是帶來一些破壞的
[00:08:16.520 --> 00:08:19.960]  有一句很特別的經文
[00:08:19.960 --> 00:08:23.080]  如果你說愚昧帶來的破壞力
[00:08:23.080 --> 00:08:24.840]  開頭第一句經文是說到
[00:08:24.840 --> 00:08:31.560]  一個死蒼蠅能夠使到造香的膏油發出臭味
[00:08:31.560 --> 00:08:36.280]  一點的愚昧也能敗壞智慧和尊榮
[00:08:36.280 --> 00:08:37.720]  我們也很明白
[00:08:37.720 --> 00:08:41.640]  如果換成我們說的俗語
[00:08:41.640 --> 00:08:46.280]  一粒老鼠屎就是壞了整瓶粥
[00:08:46.280 --> 00:08:49.480]  就算你本身整體很好
[00:08:49.480 --> 00:08:50.920]  但是你一個愚昧的東西
[00:08:50.920 --> 00:08:55.720]  摻雜在裏面就污染了整個氣氛
[00:08:55.720 --> 00:08:58.600]  裏面說到愚昧人其實也有一些特點
[00:08:58.600 --> 00:09:01.080]  裏面看到雖然我今天不是說完經文
[00:09:01.080 --> 00:09:02.760]  但是稍稍略略給大家知道
[00:09:02.760 --> 00:09:05.240]  作者怎樣描述愚昧人
[00:09:05.240 --> 00:09:08.120]  他說走路也能顯出他的無知
[00:09:08.120 --> 00:09:10.440]  不知道是不是人走路
[00:09:10.440 --> 00:09:11.640]  你有沒有見過有些人走路
[00:09:11.640 --> 00:09:14.280]  你覺得這個人應該也是愚昧人
[00:09:14.280 --> 00:09:15.880]  我又不是很分得到
[00:09:15.880 --> 00:09:16.760]  不過不知道為什麼
[00:09:16.760 --> 00:09:20.360]  作者說原來看他走路就知道他是愚昧
[00:09:20.360 --> 00:09:22.440]  更加能夠明白
[00:09:22.440 --> 00:09:23.880]  這些我明白到
[00:09:23.880 --> 00:09:27.720]  作者說他口中的言語起頭是愚昧
[00:09:27.720 --> 00:09:32.200]  他說的末尾都是邪惡的狂妄
[00:09:32.200 --> 00:09:33.880]  這個我們明白多一點
[00:09:33.880 --> 00:09:35.560]  當他說的話的時候
[00:09:35.560 --> 00:09:39.160]  我們就知道這個人到底有多有智慧
[00:09:39.160 --> 00:09:41.320]  經文裏面十四十五字
[00:09:41.320 --> 00:09:44.440]  用了兩個的不知道來形容愚昧人
[00:09:44.440 --> 00:09:50.440]  誇張一點說 用了第二個不知道
[00:09:50.440 --> 00:09:53.720]  凡愚昧人他的奴鹿駛自己困乏
[00:09:53.720 --> 00:09:56.920]  就連進城的路他都不知道
[00:09:56.920 --> 00:10:00.040]  原來他這麼無知 這麼狂妄
[00:10:00.040 --> 00:10:01.560]  在他口中說的話
[00:10:01.560 --> 00:10:06.200]  都知道他是一個無知和愚昧的人
[00:10:06.200 --> 00:10:09.400]  在這裡就舉了一些不同的例子
[00:10:09.400 --> 00:10:12.600]  說愚昧是帶來一些破壞
[00:10:12.600 --> 00:10:14.680]  然後在愚昧裏面
[00:10:14.680 --> 00:10:17.960]  作者就用了一個很重要的角色
[00:10:17.960 --> 00:10:20.280]  用一個君王來講道
[00:10:20.280 --> 00:10:22.520]  如果一個君王是一個愚昧的君王
[00:10:22.520 --> 00:10:24.600]  會是一個怎樣的狀況呢
[00:10:24.600 --> 00:10:26.120]  所以我們今天的經文就講到
[00:10:26.120 --> 00:10:28.440]  第十六節到二十節主位的經文
[00:10:28.440 --> 00:10:32.840]  就是講到一個君王給國家帶來的福與禍
[00:10:32.840 --> 00:10:37.960]  但在十章上面也有一段經文
[00:10:37.960 --> 00:10:39.480]  我們一起讀出來好嗎
[00:10:39.480 --> 00:10:40.520]  第五節開始
[00:10:40.520 --> 00:10:44.360]  我見日光之下有一和環
[00:10:44.360 --> 00:10:47.400]  似乎出於掌權的錯誤
[00:10:47.400 --> 00:10:50.520]  就是愚昧人立在高位
[00:10:50.520 --> 00:10:52.920]  富足人坐在低位
[00:10:52.920 --> 00:10:55.240]  我見過僕人騎馬
[00:10:55.240 --> 00:10:59.080]  王子仗僕人在地上步行
[00:10:59.080 --> 00:11:01.640]  這是一個很特別的場景
[00:11:01.640 --> 00:11:05.480]  很特別的畫面
[00:11:05.480 --> 00:11:08.360]  他說日光之下無新事
[00:11:08.360 --> 00:11:10.600]  無新事裏面有一件惡事
[00:11:10.600 --> 00:11:12.200]  願聞是一個邪惡的事
[00:11:12.200 --> 00:11:13.320]  是一件很惡的事
[00:11:13.320 --> 00:11:14.280]  是一件邪惡的事
[00:11:14.280 --> 00:11:17.400]  邪惡到顛倒了很多的位置
[00:11:17.400 --> 00:11:21.960]  愚昧人竟然坐在高位上做管理的角色
[00:11:21.960 --> 00:11:25.000]  這裏的富足不單是講有錢人
[00:11:25.000 --> 00:11:26.920]  而是講到有智慧的人
[00:11:26.920 --> 00:11:30.520]  有智慧卻坐在下面聽他管理
[00:11:30.520 --> 00:11:32.760]  更加讓我們形象一點
[00:11:32.760 --> 00:11:34.600]  我們看第七節就講到
[00:11:34.600 --> 00:11:37.560]  原來一個僕人騎著匹馬
[00:11:37.560 --> 00:11:38.840]  是一個奴隸
[00:11:38.840 --> 00:11:40.760]  一個奴隸站在馬上
[00:11:40.760 --> 00:11:43.320]  主人好像王子一般的主人
[00:11:43.320 --> 00:11:46.520]  在地上牽著馬帶他走
[00:11:46.520 --> 00:11:48.920]  這是一個很反差的事
[00:11:48.920 --> 00:11:51.880]  顛倒破壞社會秩序的一件事
[00:11:51.880 --> 00:11:54.680]  其實這個顛倒混亂是代表什麼呢
[00:11:54.680 --> 00:11:59.960]  是代表原來在高位的人
[00:11:59.960 --> 00:12:07.320]  沒有做到高位所做領袖應該付出的神給他的託付
[00:12:07.320 --> 00:12:10.520]  接著我們看十章後面的經文
[00:12:10.520 --> 00:12:11.800]  更加能夠明白
[00:12:11.800 --> 00:12:13.400]  這些經文很重要
[00:12:13.400 --> 00:12:16.040]  我們再次讀這四節經文
[00:12:38.040 --> 00:12:48.200]  (廣東話)
[00:12:48.200 --> 00:12:52.760]  原來這裡很強烈地講到
[00:12:52.760 --> 00:12:54.760]  原來他跟誰說話呢
[00:12:54.760 --> 00:12:57.160]  他跟一個國家說話
[00:12:57.160 --> 00:12:58.520]  一個邦國說
[00:12:58.520 --> 00:13:01.400]  我們剛才說到
[00:13:01.400 --> 00:13:03.240]  其實今天的題目是
[00:13:03.240 --> 00:13:05.160]  領袖的福與禍
[00:13:05.160 --> 00:13:10.360]  其實不是說領袖如何去做領導的工作
[00:13:10.360 --> 00:13:11.640]  以至於他自己的福與禍
[00:13:11.640 --> 00:13:13.640]  而是帶給國家的福與禍
[00:13:13.640 --> 00:13:16.040]  這裡十六、十七節很明顯地講到
[00:13:16.040 --> 00:13:19.000]  很在乎你的王是一個怎樣的人
[00:13:19.000 --> 00:13:20.520]  有兩個比較
[00:13:20.520 --> 00:13:24.120]  王是一個孩童
[00:13:24.120 --> 00:13:27.320]  另一個是貴袖之子
[00:13:27.320 --> 00:13:28.840]  有什麼不同呢
[00:13:28.840 --> 00:13:30.360]  當我們去理解的時候
[00:13:30.360 --> 00:13:35.960]  會發現原來當王是一個孩童
[00:13:35.960 --> 00:13:37.400]  耶穌也說過
[00:13:37.400 --> 00:13:40.600]  我們要像孩童一樣
[00:13:40.600 --> 00:13:43.240]  有一個清純的單純的心去敬拜主
[00:13:43.240 --> 00:13:44.360]  不是在說這件事
[00:13:44.360 --> 00:13:48.760]  是在說孩童的那份幼嫩
[00:13:48.760 --> 00:13:50.200]  那份不成熟
[00:13:50.200 --> 00:13:52.120]  他沒有經過一些訓練
[00:13:52.120 --> 00:13:54.120]  沒有經過一些栽培
[00:13:54.120 --> 00:13:55.320]  他不成熟的時候
[00:13:55.320 --> 00:13:56.600]  他不可以長大
[00:13:56.600 --> 00:14:00.680]  他未預備好去承擔一個重的責任
[00:14:00.680 --> 00:14:03.480]  當是一個孩童的時候
[00:14:03.480 --> 00:14:08.120]  他如何帶領他的手下去管理整個國家呢
[00:14:08.120 --> 00:14:12.760]  當君王是一個孩童的樣子的時候
[00:14:12.760 --> 00:14:15.800]  這裡說到早晨宴樂
[00:14:15.800 --> 00:14:17.080]  是什麼意思呢
[00:14:17.080 --> 00:14:18.120]  是不是開早餐會
[00:14:18.120 --> 00:14:19.240]  也挺好的
[00:14:19.240 --> 00:14:20.760]  有些總統也開早餐會
[00:14:20.760 --> 00:14:21.960]  一起祈禱也挺好的
[00:14:21.960 --> 00:14:24.760]  早晨宴樂是在說什麼呢
[00:14:24.760 --> 00:14:26.760]  一般我們理解
[00:14:26.760 --> 00:14:30.600]  如果用我們中國人的傳統理解
[00:14:30.600 --> 00:14:33.080]  君王早上是做什麼的
[00:14:33.080 --> 00:14:35.640]  上朝
[00:14:35.640 --> 00:14:37.400]  上朝論政
[00:14:37.400 --> 00:14:38.840]  論政的時候
[00:14:38.840 --> 00:14:42.360]  將國家大事一一去報告
[00:14:42.360 --> 00:14:43.320]  去討論
[00:14:43.320 --> 00:14:44.440]  怎樣去做決定
[00:14:44.440 --> 00:14:45.720]  因為正在做這件事
[00:14:45.720 --> 00:14:47.880]  但是他們早晨的時候是怎樣的
[00:14:47.880 --> 00:14:49.160]  開派對
[00:14:49.160 --> 00:14:50.440]  我們一起玩
[00:14:50.440 --> 00:14:52.680]  一起去享樂
[00:14:52.680 --> 00:14:53.320]  喝酒
[00:14:53.320 --> 00:14:53.960]  喝宴
[00:14:53.960 --> 00:14:56.840]  這件事其實是在說什麼
[00:14:56.840 --> 00:14:59.400]  利用職權去享樂
[00:14:59.400 --> 00:15:02.120]  而這個君王根本沒有辦法去管理
[00:15:02.120 --> 00:15:05.400]  可能自己也沒有一個好的影響力
[00:15:05.400 --> 00:15:07.080]  去帶領這些臣僕
[00:15:07.080 --> 00:15:07.880]  而相反
[00:15:07.880 --> 00:15:10.440]  如果是另一個角色
[00:15:10.440 --> 00:15:12.680]  他從小就接受一個好的教育
[00:15:12.680 --> 00:15:13.800]  好的品價
[00:15:13.800 --> 00:15:15.240]  受過訓練
[00:15:15.240 --> 00:15:16.760]  成熟的君王的時候
[00:15:16.760 --> 00:15:17.640]  是怎樣的
[00:15:17.640 --> 00:15:20.440]  他可以帶領這些臣僕
[00:15:20.440 --> 00:15:21.800]  是怎樣的
[00:15:21.800 --> 00:15:22.760]  也是赤渴的
[00:15:22.760 --> 00:15:24.040]  是在說什麼
[00:15:24.040 --> 00:15:24.840]  很不同的是
[00:15:24.840 --> 00:15:27.640]  安時赤渴
[00:15:27.640 --> 00:15:30.440]  安時赤渴的意思是什麼
[00:15:30.440 --> 00:15:31.480]  後面說給我們聽
[00:15:31.480 --> 00:15:32.760]  為要保力
[00:15:32.760 --> 00:15:35.320]  當他們的赤渴
[00:15:35.320 --> 00:15:37.240]  是為了補充他們的體力
[00:15:37.240 --> 00:15:37.880]  心力
[00:15:37.880 --> 00:15:41.160]  更加有力量去管理好國家
[00:15:41.160 --> 00:15:42.600]  而不是為了醉酒
[00:15:42.600 --> 00:15:45.400]  然後整個國家就祝福在當中
[00:15:45.400 --> 00:15:46.760]  這個給我們看得很明白
[00:15:46.760 --> 00:15:47.320]  很清楚
[00:15:47.320 --> 00:15:49.640]  其實傳道書寫的東西
[00:15:49.640 --> 00:15:51.240]  不困難去理解
[00:15:51.240 --> 00:15:52.840]  很容易明白
[00:15:52.840 --> 00:15:55.720]  但實際上我們有一個體會
[00:15:55.720 --> 00:15:58.360]  原來這麼多年前寫的東西
[00:15:58.360 --> 00:15:59.400]  真是日光之下
[00:15:59.400 --> 00:16:00.600]  沒有新事
[00:16:00.600 --> 00:16:03.000]  不是說發生在幾千年
[00:16:03.000 --> 00:16:03.720]  這些事情
[00:16:03.720 --> 00:16:05.480]  可能今天你也會發現
[00:16:05.480 --> 00:16:08.920]  其實也有同類型的事情
[00:16:08.920 --> 00:16:10.440]  我不知道大家
[00:16:10.440 --> 00:16:13.480]  可能大部分都是繼續在工作崗位
[00:16:13.480 --> 00:16:14.680]  可能你是上司
[00:16:14.680 --> 00:16:15.960]  可能你是下屬
[00:16:15.960 --> 00:16:19.240]  我不知道你想有一個怎樣的上司
[00:16:19.240 --> 00:16:20.520]  其實之前我說過
[00:16:20.520 --> 00:16:22.760]  內地有一個工作環境
[00:16:22.760 --> 00:16:24.760]  因為內地這段時間
[00:16:24.760 --> 00:16:27.880]  有很多經濟上的難處
[00:16:27.880 --> 00:16:29.240]  有一個叫內卷的詞
[00:16:29.240 --> 00:16:31.000]  我不解釋一下內卷
[00:16:31.000 --> 00:16:33.800]  大家慢慢出了一個叫外卷的詞
[00:16:33.800 --> 00:16:36.200]  有沒有人知道什麼是外卷
[00:16:36.200 --> 00:16:37.160]  有人轉頭
[00:16:37.160 --> 00:16:38.120]  應該也沒有人轉頭
[00:16:38.120 --> 00:16:39.400]  因為這個詞挺新的
[00:16:39.400 --> 00:16:41.880]  原來外卷的意思和內卷是相反的
[00:16:41.880 --> 00:16:43.400]  因為以前太競爭了
[00:16:43.400 --> 00:16:44.200]  競爭到一個地步
[00:16:44.200 --> 00:16:45.560]  大家都坐在那裡爆
[00:16:45.560 --> 00:16:47.320]  然後其實加班
[00:16:47.320 --> 00:16:49.080]  不用加班也要變加班
[00:16:49.080 --> 00:16:51.080]  老闆 同事還沒走
[00:16:51.080 --> 00:16:52.440]  我都假裝坐在那裡
[00:16:52.440 --> 00:16:53.320]  不要走
[00:16:53.320 --> 00:16:55.000]  然後一定要完成一些事情
[00:16:55.000 --> 00:16:56.440]  或者多做一些事情
[00:16:56.440 --> 00:16:58.920]  但是現在外卷是怎樣呢
[00:16:58.920 --> 00:17:00.200]  外卷的程度
[00:17:00.200 --> 00:17:02.920]  其實和躺平是有類似的
[00:17:02.920 --> 00:17:04.680]  但又不是完全躺平不工作
[00:17:04.680 --> 00:17:07.560]  他們說我們聯合我們所有的同事
[00:17:07.560 --> 00:17:08.840]  一起對抗上司
[00:17:08.840 --> 00:17:09.880]  不是對抗
[00:17:09.880 --> 00:17:13.800]  是營造一種反內卷的氣氛
[00:17:13.800 --> 00:17:14.920]  就是怎樣
[00:17:14.920 --> 00:17:17.000]  就是我們一起做慢一點
[00:17:17.000 --> 00:17:18.280]  一起怎樣
[00:17:18.280 --> 00:17:20.280]  六點準時放工
[00:17:20.280 --> 00:17:21.480]  老闆叫我們加班
[00:17:21.480 --> 00:17:23.080]  我們一起走
