
[00:00:00.000 --> 00:00:04.240]  靚姊妹平安 母親節快樂 祝姊妹們
[00:06:05.440 --> 00:06:09.440]  慢慢地孩子說怎樣就怎樣
[00:06:09.440 --> 00:06:12.440]  這種孩子長大之後
[00:06:12.440 --> 00:06:14.440]  就會缺乏自律 比較自我中心
[00:06:14.440 --> 00:06:17.440]  很難去接受一些挫折
[00:06:17.440 --> 00:06:20.440]  因為從小都沒有界限去規範孩子
[00:06:20.440 --> 00:06:23.440]  所以有挫折就會有很大問題
[00:06:23.440 --> 00:06:26.440]  第四種就是忽視型的母親
[00:06:26.440 --> 00:06:30.440]  意思就是甚麼都不理會
[00:06:30.440 --> 00:06:32.440]  放任她們
[00:06:32.440 --> 00:06:35.440]  這種母親對孩子最大的傷害
[00:06:35.440 --> 00:06:38.440]  她們不會打孩子
[00:06:38.440 --> 00:06:41.440]  未必是打孩子的傷害
[00:06:41.440 --> 00:06:43.440]  因為她們不理會 冷漠
[00:06:43.440 --> 00:06:46.440]  但可能她們太忙 太累
[00:06:46.440 --> 00:06:48.440]  或者自己有很多壓力
[00:06:48.440 --> 00:06:53.440]  所以令孩子覺得自己不重要
[00:06:53.440 --> 00:06:56.440]  所以這種孩子很缺乏安全感
[00:06:56.440 --> 00:07:00.440]  或者很自卑 很渴望被愛
[00:07:00.440 --> 00:07:04.440]  我曾經聽過一個姐妹分享
[00:07:04.440 --> 00:07:08.440]  不是姐妹 是一個企業主管
[00:07:08.440 --> 00:07:12.440]  有人問她人生最大的影響是甚麼
[00:07:12.440 --> 00:07:15.440]  她說不是學校 不是工作
[00:07:15.440 --> 00:07:19.440]  不是環境 是她媽媽
[00:07:19.440 --> 00:07:22.440]  她媽媽每天送她上學的時候
[00:07:22.440 --> 00:07:24.440]  都會對她說
[00:07:24.440 --> 00:07:26.440]  你是神所愛的孩子
[00:07:26.440 --> 00:07:29.440]  你可以做一些正確的事情
[00:07:29.440 --> 00:07:31.440]  你是做得到的
[00:07:31.440 --> 00:07:33.440]  她說小時候聽這些說話
[00:07:33.440 --> 00:07:35.440]  她沒有甚麼感覺
[00:07:35.440 --> 00:07:37.440]  但長大後遇到困難
[00:07:37.440 --> 00:07:39.440]  或者試探的時候
[00:07:39.440 --> 00:07:41.440]  或者很多壓力的時候
[00:07:41.440 --> 00:07:43.440]  她說這些說話就會浮現在她心裡
[00:07:43.440 --> 00:07:45.440]  她知道她是神所愛的孩子
[00:07:45.440 --> 00:07:47.440]  有甚麼壓力 神都會幫她擔當
[00:07:47.440 --> 00:07:52.440]  但也知道她可以選擇做正確的事
[00:07:52.440 --> 00:07:54.440]  當試探來到的時候
[00:07:54.440 --> 00:07:58.440]  她自己可以選擇 也做得到
[00:07:58.440 --> 00:08:00.440]  所以母親的聲音
[00:08:00.440 --> 00:08:03.440]  其實是影響孩子的一生
[00:08:03.440 --> 00:08:06.440]  所以我們做媽媽的不是很容易
[00:08:06.440 --> 00:08:08.440]  特別是現代的媽媽
[00:08:08.440 --> 00:08:13.440]  又要工作 因為房價高 租金高
[00:08:13.440 --> 00:08:15.440]  其實現在的媽媽多數都要工作
[00:08:15.440 --> 00:08:17.440]  很少不工作
[00:08:17.440 --> 00:08:20.440]  又要照顧家庭 又要煮飯
[00:08:20.440 --> 00:08:24.440]  又要陪讀 陪讀書
[00:08:24.440 --> 00:08:26.440]  真的很辛苦
[00:08:26.440 --> 00:08:30.440]  但小孩子的時間是一個黃金時期
[00:08:30.440 --> 00:08:32.440]  又會過得很快
[00:08:32.440 --> 00:08:36.440]  要影響他們 其實小孩子很重要
[00:08:36.440 --> 00:08:39.440]  所以又要陪他們
[00:08:39.440 --> 00:08:42.440]  所以做媽媽真的不容易
[00:08:42.440 --> 00:08:44.440]  求主給我們智慧
[00:08:44.440 --> 00:08:48.440]  知道怎樣去做一個神所喜悅的媽媽
[00:08:48.440 --> 00:08:50.440]  今天要說一個很特別的母親
[00:08:50.440 --> 00:08:52.440]  是李百家
[00:08:52.440 --> 00:08:54.440]  李百家其實很聰明 很能幹
[00:08:54.440 --> 00:08:56.440]  也很有愛心
[00:08:56.440 --> 00:08:58.440]  在《創世紀》24章的時候
[00:08:58.440 --> 00:09:01.440]  他在井旁幫助一個陌生人
[00:09:01.440 --> 00:09:05.440]  打水給他的駱駝和陌生人喝
[00:09:05.440 --> 00:09:08.440]  其實不是一個普通人可以做到
[00:09:08.440 --> 00:09:11.440]  當他做了母親的時候
[00:09:11.440 --> 00:09:15.440]  他在教養孩子方面出了一些問題
[00:09:15.440 --> 00:09:19.440]  這些問題不單影響了兩個孩子
[00:09:19.440 --> 00:09:22.440]  甚至影響了整個家族 整個以色列的民族
[00:09:22.440 --> 00:09:24.440]  所以我們剛才讀的經文
[00:09:24.440 --> 00:09:26.440]  在《創世紀》25章
[00:09:26.440 --> 00:09:30.440]  說到李百家生了雙胞胎
[00:09:30.440 --> 00:09:32.440]  以素和雅各
[00:09:32.440 --> 00:09:34.440]  當孩子漸漸長大的時候
[00:09:34.440 --> 00:09:37.440]  兩個孩子的個性都不太不同
[00:09:37.440 --> 00:09:39.440]  以素喜歡打獵
[00:09:39.440 --> 00:09:41.440]  經常在田野裡
[00:09:41.440 --> 00:09:43.440]  雅各比較安靜
[00:09:43.440 --> 00:09:45.440]  在帳篷裡
[00:09:45.440 --> 00:09:47.440]  孩子不同其實沒什麼問題
[00:09:47.440 --> 00:09:51.440]  但聖經記載了一個很重要的一句話
[00:09:51.440 --> 00:09:53.440]  以撒愛以素
[00:09:53.440 --> 00:09:57.440]  李百家卻愛雅各
[00:09:57.440 --> 00:10:00.440]  問題就在這裡開始
[00:10:00.440 --> 00:10:04.440]  我們看到父母對孩子有偏心
[00:10:04.440 --> 00:10:09.440]  其實李百家和以撒都不是不愛孩子
[00:10:09.440 --> 00:10:11.440]  他們都很愛孩子
[00:10:11.440 --> 00:10:13.440]  他們不是冷漠的父母
[00:10:13.440 --> 00:10:15.440]  他們都有愛 有關心
[00:10:15.440 --> 00:10:17.440]  還有情感
[00:10:17.440 --> 00:10:19.440]  但他們的問題就出在哪裡呢
[00:10:19.440 --> 00:10:22.440]  就是出在他們偏愛 偏心
[00:10:22.440 --> 00:10:24.440]  爸爸很愛以素
[00:10:24.440 --> 00:10:26.440]  因為經常吃她的食物
[00:10:26.440 --> 00:10:28.440]  打獵回來 已經長大了
[00:10:28.440 --> 00:10:30.440]  媽媽就愛雅各
[00:10:30.440 --> 00:10:32.440]  可能因為她比較安靜
[00:10:32.440 --> 00:10:34.440]  經常可以陪在她身邊
[00:10:34.440 --> 00:10:36.440]  所以各有不同
[00:10:36.440 --> 00:10:40.440]  但不是因為孩子不同
[00:10:40.440 --> 00:10:42.440]  我們就會有偏愛
[00:10:42.440 --> 00:10:46.440]  但其實我們做父母都有軟弱
[00:10:46.440 --> 00:10:49.440]  有時候不知不覺裡
[00:10:49.440 --> 00:10:52.440]  我們比較喜歡哪個小孩
[00:10:52.440 --> 00:10:55.440]  對於乖 經常聽你說
[00:10:55.440 --> 00:10:58.440]  或者很像你的小孩
[00:10:58.440 --> 00:11:00.440]  自然愛他多一點
[00:11:00.440 --> 00:11:02.440]  但如果比較難搞
[00:11:02.440 --> 00:11:04.440]  經常走來走去
[00:11:04.440 --> 00:11:06.440]  好像過度活躍
[00:11:06.440 --> 00:11:09.440]  可能少一點耐性去對待他
[00:11:09.440 --> 00:11:13.440]  所以有時候都會偏心對待他們
[00:11:13.440 --> 00:11:15.440]  偏心造成什麼呢
[00:11:15.440 --> 00:11:20.440]  偏心令孩子容易嫉妒 比較
[00:11:20.440 --> 00:11:22.440]  或者破壞關係
[00:11:22.440 --> 00:11:27.440]  偏心會留在孩子心裡
[00:11:27.440 --> 00:11:29.440]  覺得很不公平
[00:11:29.440 --> 00:11:32.440]  或者被拒絕
[00:11:32.440 --> 00:11:35.440]  有些苦毒在心裡
[00:11:35.440 --> 00:11:38.440]  我聽過一位姊妹分享她的成長
[00:11:38.440 --> 00:11:42.440]  她說一直覺得媽媽比較偏心哥哥
[00:11:42.440 --> 00:11:44.440]  可能還男輕女
[00:11:44.440 --> 00:11:47.440]  有一次她在班裡考到第二名
[00:11:47.440 --> 00:11:50.440]  她很開心 馬上回家跟媽媽說
[00:11:50.440 --> 00:11:52.440]  我考到第二名了
[00:11:52.440 --> 00:11:54.440]  以為媽媽都讚她厲害
[00:11:54.440 --> 00:11:56.440]  她很期待
[00:11:56.440 --> 00:11:58.440]  但媽媽不是這樣說
[00:11:58.440 --> 00:12:01.440]  媽媽說 你看哥哥考第一名
[00:12:01.440 --> 00:12:04.440]  你也沒有 努力一點吧
[00:12:04.440 --> 00:12:06.440]  這一刻她覺得
[00:12:06.440 --> 00:12:09.440]  媽媽經常疼愛哥哥
[00:12:09.440 --> 00:12:11.440]  當然 哥哥讀書又厲害
[00:12:11.440 --> 00:12:13.440]  我總是不夠他好的
[00:12:13.440 --> 00:12:16.440]  所以她很不開心
[00:12:16.440 --> 00:12:18.440]  苦毒留在她心裡
[00:12:18.440 --> 00:12:20.440]  雖然她仍然很努力
[00:12:20.440 --> 00:12:22.440]  很感恩她仍然很努力
[00:12:22.440 --> 00:12:24.440]  但她一直有苦毒
[00:12:24.440 --> 00:12:25.440]  也沒有安全感
[00:12:25.440 --> 00:12:27.440]  覺得自己經常不夠好
[00:12:27.440 --> 00:12:31.440]  跟媽媽和哥哥的關係也不太好
[00:12:31.440 --> 00:12:33.440]  直到她信了耶穌的時候
[00:12:33.440 --> 00:12:34.440]  信了主
[00:12:34.440 --> 00:12:36.440]  她知道神愛她
[00:12:36.440 --> 00:12:37.440]  也接納她
[00:12:37.440 --> 00:12:40.440]  肯定她做所有的一切
[00:12:40.440 --> 00:12:42.440]  她慢慢信主的時候
[00:12:42.440 --> 00:12:45.440]  慢慢體會其實神很疼她
[00:12:45.440 --> 00:12:48.440]  也發覺媽媽不是不疼她
[00:12:48.440 --> 00:12:50.440]  所以她開始願意
[00:12:50.440 --> 00:12:55.440]  跟家人建立好一點的關係
[00:12:55.440 --> 00:12:56.440]  所以我看到
[00:12:56.440 --> 00:12:59.440]  父母偏心其實對孩子有影響
[00:12:59.440 --> 00:13:01.440]  或者一句說話
[00:13:01.440 --> 00:13:03.440]  留在孩子心裡
[00:13:03.440 --> 00:13:06.440]  令他們有一些苦毒
[00:13:06.440 --> 00:13:09.440]  在《創世紀》25章和27章
[00:13:09.440 --> 00:13:10.440]  我們可以看到
[00:13:10.440 --> 00:13:15.440]  耶穌和雅各的媽媽關係其實不太好
[00:13:15.440 --> 00:13:17.440]  以撒和耶穌
[00:13:17.440 --> 00:13:20.440]  他們無法從小培養孩子
[00:13:20.440 --> 00:13:22.440]  互相照顧
[00:13:22.440 --> 00:13:24.440]  互相彼此合作
[00:13:24.440 --> 00:13:25.440]  可能他們沒有做到
[00:13:25.440 --> 00:13:27.440]  培養孩子這方面的事情
[00:13:27.440 --> 00:13:29.440]  反而因為他們偏心
[00:13:29.440 --> 00:13:33.440]  而令孩子中間有一些裂痕
[00:13:33.440 --> 00:13:37.440]  在27章35到36節
[00:13:37.440 --> 00:13:40.440]  當以撒要為兒子祝福的時候
[00:13:40.440 --> 00:13:43.440]  祝福錯了
[00:13:43.440 --> 00:13:45.440]  我們跳到後面去看
[00:13:45.440 --> 00:13:47.440]  以撒說了一句話
[00:13:47.440 --> 00:13:50.440]  「你兄弟已經用詭計
[00:13:50.440 --> 00:13:53.440]  將你的福分奪去了」
[00:13:53.440 --> 00:13:55.440]  耶穌就說
[00:13:55.440 --> 00:13:56.440]  「他是叫雅各」
[00:13:56.440 --> 00:14:01.440]  「不是抓住機會騙了我兩次」
[00:14:01.440 --> 00:14:03.440]  所以因為這樣的時候
[00:14:03.440 --> 00:14:10.440]  耶穌就因為他的父親為雅各祝福了之後
[00:14:10.440 --> 00:14:12.440]  他就怨恨雅各
[00:14:12.440 --> 00:14:14.440]  心裡就會說
[00:14:14.440 --> 00:14:18.440]  「當我父親居喪的日子近了」
[00:14:18.440 --> 00:14:20.440]  「死了的時候」
[00:14:20.440 --> 00:14:22.440]  「我就要殺我的兄弟雅各」
[00:14:22.440 --> 00:14:27.440]  弄得這麼厲害
[00:14:27.440 --> 00:14:29.440]  你會發覺聖經很特別
[00:14:29.440 --> 00:14:31.440]  記載了父子的對話
[00:14:31.440 --> 00:14:33.440]  我覺得很有意思
[00:14:33.440 --> 00:14:36.440]  為何以撒很疼愛耶穌
[00:14:36.440 --> 00:14:39.440]  但祝福錯了的時候
[00:14:39.440 --> 00:14:40.440]  他就說
[00:14:40.440 --> 00:14:42.440]  「你兄弟已經用詭計
[00:14:42.440 --> 00:14:44.440]  將你的福分奪去了」
[00:14:44.440 --> 00:14:46.440]  我覺得這句很韌義
[00:14:46.440 --> 00:14:47.440]  不知道你覺不覺得
[00:14:47.440 --> 00:14:49.440]  其實以撒自己做父親
[00:14:49.440 --> 00:14:52.440]  祝福錯了也有負責任
[00:14:52.440 --> 00:14:54.440]  他自己是不清楚了
[00:14:54.440 --> 00:14:55.440]  糊里糊塗了
[00:14:55.440 --> 00:14:56.440]  祝福錯了
[00:14:56.440 --> 00:14:59.440]  但因為他很疼愛以撒
[00:14:59.440 --> 00:15:01.440]  覺得自己祝福錯了很震驚
[00:15:01.440 --> 00:15:04.440]  所以他就說了這句話
[00:15:04.440 --> 00:15:05.440]  我覺得這句話
[00:15:05.440 --> 00:15:07.440]  其實也很傷心
[00:15:07.440 --> 00:15:11.440]  以撒一聽到就很激怒
[00:15:11.440 --> 00:15:14.440]  覺得「我的弟弟有沒有搞錯」
[00:15:14.440 --> 00:15:16.440]  「用詭計奪了我的福分」
[00:15:16.440 --> 00:15:18.440]  「是什麼弟弟來的」
[00:15:18.440 --> 00:15:20.440]  可以這樣想
[00:15:20.440 --> 00:15:23.440]  本身他們兩個已經不和
[00:15:23.440 --> 00:15:25.440]  你還說了這句話
[00:15:25.440 --> 00:15:29.440]  所以他覺得自己要殺了弟弟
[00:15:29.440 --> 00:15:32.440]  所以有時候一些說話
[00:15:32.440 --> 00:15:35.440]  挑起了兄弟之間的矛盾
[00:15:35.440 --> 00:15:38.440]  其實是很不應該的
[00:15:38.440 --> 00:15:39.440]  所以父母的偏心
[00:15:39.440 --> 00:15:41.440]  其實在孩子裡
[00:15:41.440 --> 00:15:43.440]  留下了很深的傷痕
[00:15:43.440 --> 00:15:46.440]  也造成了家庭的糾紛
[00:15:46.440 --> 00:15:48.440]  有些小朋友
[00:15:48.440 --> 00:15:50.440]  其實你不說一些話
[00:15:50.440 --> 00:15:53.440]  他也會有競爭性
[00:15:53.440 --> 00:15:57.440]  彼此之間也會有競爭
[00:15:57.440 --> 00:16:00.440]  但當父母再加上偏心的時候
[00:16:00.440 --> 00:16:02.440]  肯定情況更加不好
[00:16:02.440 --> 00:16:05.440]  更加不能和諧
[00:16:05.440 --> 00:16:09.440]  這個傷害可能一直傳給下一代
[00:16:09.440 --> 00:16:13.440]  你會發覺雅各從小就在偏心的家庭長大
[00:16:13.440 --> 00:16:15.440]  當他做爸爸的時候
[00:16:15.440 --> 00:16:18.440]  他也偏愛弱勢
[00:16:18.440 --> 00:16:22.440]  在《創世紀三十七章》之後的段落
[00:16:22.440 --> 00:16:27.440]  結果兄弟之間也有彼此的嫉妒
[00:16:27.440 --> 00:16:32.440]  因為雅各愛弱勢過於其他兒子
[00:16:32.440 --> 00:16:35.440]  弱勢在他年老的時候生的
[00:16:35.440 --> 00:16:37.440]  他還為弱勢做了一件彩衣
[00:16:37.440 --> 00:16:39.440]  當他哥哥見到的時候
[00:16:39.440 --> 00:16:43.440]  他也很恨弱勢
[00:16:43.440 --> 00:16:46.440]  覺得為什麼爸爸要殺小孩呢
[00:16:46.440 --> 00:16:49.440]  所以就和他說一些不友善的話
[00:16:49.440 --> 00:16:52.440]  最後把他賣掉
[00:16:52.440 --> 00:16:55.440]  還想殺小孩
[00:16:55.440 --> 00:16:56.440]  後來沒有殺到
[00:16:56.440 --> 00:16:58.440]  就賣了去埃及
[00:16:58.440 --> 00:17:00.440]  所以聖經教導我們
[00:17:00.440 --> 00:17:02.440]  《耳福所書》六章四節
[00:17:02.440 --> 00:17:03.440]  你們作父親的
[00:17:03.440 --> 00:17:05.440]  不要激怒兒女
[00:17:05.440 --> 00:17:08.440]  卻要照著主的教訓和勸誡
[00:17:08.440 --> 00:17:10.440]  養育他們
[00:17:10.440 --> 00:17:12.440]  這裡不只是和父親
[00:17:12.440 --> 00:17:14.440]  我覺得是和父親和母親說的
[00:17:14.440 --> 00:17:18.440]  不要激起兄弟姐妹之間的競爭
[00:17:18.440 --> 00:17:21.440]  反而是要培養他們彼此相愛
[00:17:21.440 --> 00:17:26.440]  在神的話語中去養育他們
[00:17:26.440 --> 00:17:28.440]  所以這是第一個
[00:17:28.440 --> 00:17:31.440]  我們看到父母偏心造成了一些問題
[00:17:31.440 --> 00:17:32.440]  第二件事我們看到
[00:17:32.440 --> 00:17:35.440]  就是母親利伯嘉的掌控
[00:17:35.440 --> 00:17:37.440]  到了二十七章
[00:17:37.440 --> 00:17:40.440]  即是推翻剛才二十七章那裡
[00:17:40.440 --> 00:17:45.440]  當以撒想為耳掃祝福的時候
[00:17:45.440 --> 00:17:50.440]  利伯嘉偷偷地聽見了
[00:17:50.440 --> 00:17:53.440]  而以撒沒有和妻子溝通
[00:17:53.440 --> 00:17:56.440]  偷偷地想為耳掃祝福
[00:17:56.440 --> 00:17:58.440]  利伯嘉聽見的時候
[00:17:58.440 --> 00:18:02.440]  他沒有真正和丈夫溝通這件事
[00:18:02.440 --> 00:18:05.440]  他選擇了操縱整件事
[00:18:05.440 --> 00:18:07.440]  什麼意思呢
[00:18:07.440 --> 00:18:09.440]  利伯嘉生產之前
[00:18:09.440 --> 00:18:12.440]  他記得神跟他說過
[00:18:12.440 --> 00:18:15.440]  在《創世紀》的二十五章二十三節
[00:18:15.440 --> 00:18:20.440]  他說過兩國在你之內
[00:18:20.440 --> 00:18:25.440]  兩族要從你的身上出來
[00:18:25.440 --> 00:18:27.440]  這族必強於那族
[00:18:27.440 --> 00:18:30.440]  將來大的要服侍小的
[00:18:30.440 --> 00:18:33.440]  利伯嘉其實有聽神的話
[00:18:33.440 --> 00:18:34.440]  他聽見神說
[00:18:34.440 --> 00:18:36.440]  小的服侍大的
[00:18:36.440 --> 00:18:40.440]  神的心意是小的服侍大的
[00:18:40.440 --> 00:18:42.440]  祝福是大的
[00:18:42.440 --> 00:18:45.440]  不是照傳統的長子
[00:18:45.440 --> 00:18:48.440]  接受家族的祝福
[00:18:48.440 --> 00:18:50.440]  是分兩倍
[00:18:50.440 --> 00:18:52.440]  也是一路承繼下去
[00:18:52.440 --> 00:18:54.440]  他知道神的心意
[00:18:54.440 --> 00:18:57.440]  但問題是他不是想用神的方法
[00:18:57.440 --> 00:18:59.440]  他沒有等候神
[00:18:59.440 --> 00:19:01.440]  也沒有去禱告
[00:19:01.440 --> 00:19:04.440]  他反而是用自己的方法
[00:19:04.440 --> 00:19:06.440]  用操控的方法
[00:19:06.440 --> 00:19:08.440]  去成就一些事情
[00:19:08.440 --> 00:19:11.440]  很多時候操控是因為
[00:19:11.440 --> 00:19:13.440]  你不相信神會去做這件事
[00:19:13.440 --> 00:19:20.440]  你想自己去操縱畫面的局勢
[00:19:20.440 --> 00:19:24.440]  所以利伯嘉利用了丈夫年老的時候
[00:19:24.440 --> 00:19:26.440]  眼睛看不清楚
[00:19:26.440 --> 00:19:30.440]  他安排了雅各去冒充耳掃
[00:19:30.440 --> 00:19:34.440]  這是一個很不尊重丈夫的表現
[00:19:34.440 --> 00:19:37.440]  夫妻之間如果失去了尊重的表現
[00:19:37.440 --> 00:19:40.440]  整個家庭都會受影響
[00:19:40.440 --> 00:19:45.440]  如果要去停止一些偏心或操縱
[00:19:45.440 --> 00:19:48.440]  其實家庭的婚姻本身
