
[00:00:00.000 --> 00:00:03.800]  這五章聖經裏面沒有提及事實的名字
[00:01:51.500 --> 00:01:55.000]  讓我們都能夠以神在我們身邊的王
[00:01:55.000 --> 00:01:57.900]  免得我們成為一個沒有神的人
[00:01:57.900 --> 00:02:00.400]  我們的生命任意而行
[00:02:00.400 --> 00:02:02.000]  求祢憐憫 紀念我們
[00:02:02.000 --> 00:02:03.500]  奉耶穌基督名求
[00:02:03.500 --> 00:02:05.700]  (好)
[00:02:05.700 --> 00:02:08.400]  要理解這個故事相當不容易
[00:02:08.400 --> 00:02:11.400]  不同的人對這個故事有不同的解釋
[00:02:11.400 --> 00:02:13.600]  不過大家都同意一件事
[00:02:13.600 --> 00:02:15.200]  就是這幾章經文
[00:02:15.200 --> 00:02:17.600]  都是指出了當時以色列百姓
[00:02:17.600 --> 00:02:20.700]  在道德生活上的敗壞
[00:02:20.700 --> 00:02:22.900]  那些指責同性戀的人
[00:02:22.900 --> 00:02:26.100]  就認為這段聖經是根據
[00:02:26.100 --> 00:02:28.400]  是講出了以色列百姓的罪
[00:02:28.400 --> 00:02:30.600]  就是同性戀的罪
[00:02:30.600 --> 00:02:32.600]  那些反對同性戀的人
[00:02:32.600 --> 00:02:35.400]  就認為當時以色列百姓所犯的罪
[00:02:35.400 --> 00:02:37.000]  其實不是同性戀
[00:02:37.000 --> 00:02:39.700]  是他們沒有接待客人
[00:02:39.700 --> 00:02:41.700]  那些女性主義的神學家
[00:02:41.700 --> 00:02:44.500]  就用這段聖經來指責教會
[00:02:44.500 --> 00:02:48.400]  說教會在兩性上是不公平的
[00:02:48.400 --> 00:02:50.500]  到底這個故事講什麼呢
[00:02:50.500 --> 00:02:52.600]  傳統是這樣講的
[00:02:52.600 --> 00:02:56.300]  有一位住在以法蓮山地侍奉神的利美人
[00:02:56.300 --> 00:02:59.800]  她的妾因為行淫回到她的父家
[00:02:59.800 --> 00:03:03.200]  她就去她岳父的家裡接回她的妾
[00:03:03.200 --> 00:03:05.400]  岳父熱情地招待
[00:03:05.400 --> 00:03:08.500]  後來她回家的時候因為天黑了
[00:03:08.500 --> 00:03:11.200]  又不想住在外族人的城市耶布斯
[00:03:11.200 --> 00:03:13.800]  耶布斯就是今天的耶路撒冷
[00:03:13.800 --> 00:03:15.800]  因為信任自己的同胞
[00:03:15.800 --> 00:03:19.500]  所以她就去到彼亞敏人的城市基比亞
[00:03:19.500 --> 00:03:21.500]  在那裡求宿
[00:03:21.500 --> 00:03:24.300]  在基比亞沒有人理會這位外人
[00:03:24.300 --> 00:03:26.300]  和她的妾和僕人
[00:03:26.300 --> 00:03:29.100]  直到一位居住在基比亞的老人家
[00:03:29.100 --> 00:03:31.900]  發現了他們並收留他們
[00:03:31.900 --> 00:03:32.900]  那一夜
[00:03:32.900 --> 00:03:35.300]  基比亞城裡面無賴的匪徒
[00:03:35.300 --> 00:03:37.200]  就想來侵犯她
[00:03:37.200 --> 00:03:40.200]  她就將她的妾交給這些無賴之徒
[00:03:40.200 --> 00:03:42.200]  妾整夜被污辱
[00:03:42.200 --> 00:03:44.600]  被輪姦致死
[00:03:44.600 --> 00:03:47.500]  在這裡傳統的解釋告訴我們
[00:03:47.500 --> 00:03:49.200]  這幅圖畫是很可怕的
[00:03:49.200 --> 00:03:53.600]  也讓我們看見當時道德敗壞的情況是多麼可怕
[00:03:53.600 --> 00:03:57.400]  首先就是當妾背負行淫
[00:03:57.400 --> 00:04:00.800]  這反映了當時社會道德的敗壞
[00:04:00.800 --> 00:04:02.200]  其次按照律例
[00:04:02.200 --> 00:04:03.800]  行淫應該處死
[00:04:03.800 --> 00:04:05.400]  但是對於律法有認識的
[00:04:05.400 --> 00:04:07.600]  這個有侍奉神的利美人
[00:04:07.600 --> 00:04:09.300]  她選擇了包容
[00:04:09.300 --> 00:04:12.800]  也讓我們看見她不重視律法
[00:04:12.800 --> 00:04:13.500]  第三
[00:04:13.500 --> 00:04:15.600]  在當時的社會文化裡面
[00:04:15.600 --> 00:04:18.800]  接待客人是相當重要的事
[00:04:18.800 --> 00:04:20.600]  她樂乎熱情的接待
[00:04:20.600 --> 00:04:22.100]  和基比亞人冷漠
[00:04:22.100 --> 00:04:24.500]  成為了一個很強的對比
[00:04:24.500 --> 00:04:26.700]  利美人不相信外人
[00:04:26.700 --> 00:04:29.400]  因此不願意在耶布斯過夜
[00:04:29.400 --> 00:04:31.000]  她信任自己的同胞
[00:04:31.000 --> 00:04:33.300]  所以選擇基比亞
[00:04:33.300 --> 00:04:34.100]  結果呢
[00:04:34.100 --> 00:04:36.600]  害了她的幾年來的同胞
[00:04:36.600 --> 00:04:38.300]  由基比亞人的冷漠
[00:04:38.300 --> 00:04:39.800]  也都讓我們反映出
[00:04:39.800 --> 00:04:44.300]  當時人倫關係的破壞
[00:04:44.300 --> 00:04:45.800]  第四方面
[00:04:45.800 --> 00:04:47.700]  利美人在性命危險的時候
[00:04:47.700 --> 00:04:51.000]  又將人性的自私反映了出來
[00:04:51.000 --> 00:04:54.600]  她寧願讓自己的妾任人輪姦
[00:04:54.600 --> 00:04:56.800]  來保存自己的性命
[00:04:56.800 --> 00:04:58.200]  再一次讓我們看見
[00:04:58.200 --> 00:05:01.400]  當時社會道德的敗壞
[00:05:01.400 --> 00:05:03.100]  不過當我們認真去查考
[00:05:03.100 --> 00:05:04.600]  這段聖經的時候
[00:05:04.600 --> 00:05:07.700]  有幾個問題也都值得我們去詢問
[00:05:07.700 --> 00:05:09.100]  而且這幾個問題
[00:05:09.100 --> 00:05:10.400]  可能對整幅圖畫
[00:05:10.400 --> 00:05:13.800]  又多了一點點的變化
[00:05:13.800 --> 00:05:15.400]  第一個的問題是問
[00:05:15.400 --> 00:05:19.200]  這個利美人是誰呢
[00:05:19.200 --> 00:05:20.700]  聖經沒有說明字
[00:05:20.700 --> 00:05:23.000]  這個無名的利美人
[00:05:23.000 --> 00:05:25.000]  傳統上認為這個利美人
[00:05:25.000 --> 00:05:27.500]  是在殿裏面侍奉神的利美人
[00:05:27.500 --> 00:05:30.600]  因為《和學本》第十八節這樣說
[00:05:30.600 --> 00:05:33.100]  「我往耶和華的殿去」
[00:05:33.100 --> 00:05:36.000]  這個利美人回答老人家的時候說
[00:05:36.000 --> 00:05:39.200]  她要去準備回到神的殿那裏
[00:05:39.200 --> 00:05:41.000]  這個回答反映出
[00:05:41.000 --> 00:05:44.100]  她是一位在會幕那裏侍奉神的利美人
[00:05:44.100 --> 00:05:46.900]  而不是一般普通的利美人
[00:05:46.900 --> 00:05:48.000]  因為這樣的緣故
[00:05:48.000 --> 00:05:49.300]  更加讓我們看見
[00:05:49.300 --> 00:05:50.900]  一個侍奉神的利美人
[00:05:50.900 --> 00:05:53.800]  對婚姻 對奸淫的看法
[00:05:53.800 --> 00:05:55.400]  都是這麼隨意
[00:05:55.400 --> 00:05:57.500]  也都不理會神的律法
[00:05:57.500 --> 00:06:02.300]  讓我們更加體會當時道德的淪亡
[00:06:02.300 --> 00:06:05.400]  不過新易本在第十八節的時候
[00:06:05.400 --> 00:06:07.500]  就將我往耶和華的殿去
[00:06:07.500 --> 00:06:10.700]  亦做我去過猶大的百里行
[00:06:10.700 --> 00:06:13.900]  現在我要到我的家去
[00:06:13.900 --> 00:06:15.700]  從這個翻譯讓我們體會
[00:06:15.700 --> 00:06:18.100]  很可能她不是一個很特別的
[00:06:18.100 --> 00:06:20.500]  在會幕前侍奉的利美人
[00:06:20.500 --> 00:06:22.700]  而只是一個很普通的利美人
[00:06:22.700 --> 00:06:26.000]  一個無名的利美人
[00:06:26.000 --> 00:06:28.500]  第二個問題亦都讓我們思考的
[00:06:28.500 --> 00:06:32.000]  就是究竟這個「妾」有沒有「行淫」呢?
[00:06:32.000 --> 00:06:34.800]  《和學本》第二節那裏這樣來翻譯
[00:06:34.800 --> 00:06:37.900]  「她行淫離開了丈夫」
[00:06:37.900 --> 00:06:42.100]  新易本同樣用「背夫行淫」來翻譯
[00:06:42.100 --> 00:06:44.300]  但是《和學本》的修訂本
[00:06:44.300 --> 00:06:47.000]  在翻譯的時候又有不同的翻譯
[00:06:47.000 --> 00:06:49.400]  它說這個「妾對丈夫生氣」
[00:06:49.400 --> 00:06:51.500]  「離開丈夫」
[00:06:51.500 --> 00:06:53.000]  呂鎮忠的本就亦做
[00:06:53.000 --> 00:06:55.300]  那個「妾擄擄丈夫」
[00:06:55.300 --> 00:06:57.400]  「離開了他」
[00:06:57.400 --> 00:06:59.400]  如果按照七十四易本
[00:06:59.400 --> 00:07:01.100]  就是猶太人的
[00:07:01.100 --> 00:07:04.300]  將希伯來文聖經譯作希列文的那個易本
[00:07:04.300 --> 00:07:05.600]  猶太人的理解
[00:07:05.600 --> 00:07:08.900]  就是認為它只是法路爭吵
[00:07:08.900 --> 00:07:11.000]  而體整段的經文
[00:07:11.000 --> 00:07:13.200]  按照律法
[00:07:13.200 --> 00:07:15.100]  行淫需要處死
[00:07:15.100 --> 00:07:17.100]  但是這個丈夫又沒有處死他
[00:07:17.100 --> 00:07:19.100]  甚至後來又找回他
[00:07:19.100 --> 00:07:22.900]  似乎這個婦人沒有該死的罪
[00:07:22.900 --> 00:07:26.500]  所以也許這個婦人不是行淫
[00:07:26.500 --> 00:07:29.700]  第三個問題也讓我們思考
[00:07:29.700 --> 00:07:31.400]  就是到底這個利美人
[00:07:31.400 --> 00:07:34.700]  將她的「妾」分屍的時候
[00:07:34.700 --> 00:07:39.100]  她的「妾」是生的還是死的呢?
[00:07:39.100 --> 00:07:41.700]  《和學本》第29節那裡這樣來譯
[00:07:41.700 --> 00:07:45.900]  說她將這個「屍身」來「搜開」
[00:07:45.900 --> 00:07:47.700]  新易本和呂鎮忠的本
[00:07:47.700 --> 00:07:50.000]  即是要做「肢體」
[00:07:50.000 --> 00:07:51.400]  其實聖經的原文
[00:07:51.400 --> 00:07:54.200]  從來沒有說過她生與死的
[00:07:54.200 --> 00:07:56.700]  又或者可能那時候她未死
[00:07:56.700 --> 00:07:58.700]  只是失去了「知覺」
[00:07:58.700 --> 00:08:00.700]  不過聖經學者就告訴我們
[00:08:00.700 --> 00:08:01.900]  當這個利美人
[00:08:01.900 --> 00:08:04.200]  拿起刀來抓著自己的「妾」
[00:08:04.200 --> 00:08:07.300]  將她的「肢體」分成十二塊的時候
[00:08:07.300 --> 00:08:09.500]  聖經裡面提到那個刀的時候
[00:08:09.500 --> 00:08:11.000]  就有一個貫詞
[00:08:11.000 --> 00:08:13.200]  即是「a and the」這些字
[00:08:13.200 --> 00:08:15.700]  在這個刀的前面
[00:08:15.700 --> 00:08:17.400]  表明著這把刀
[00:08:17.400 --> 00:08:19.500]  是一把祭司專用
[00:08:19.500 --> 00:08:21.900]  用來宰殺身後的刀
[00:08:21.900 --> 00:08:24.000]  因此這個利美人
[00:08:24.000 --> 00:08:27.300]  是用宰殺身後的專用的刀
[00:08:27.300 --> 00:08:29.300]  用專業的宰殺手法
[00:08:29.300 --> 00:08:32.400]  好像平時宰殺牛羊的手法
[00:08:32.400 --> 00:08:33.300]  將她的「妾」
[00:08:33.300 --> 00:08:36.700]  好像牛羊一樣這樣來分成十二份
[00:08:36.700 --> 00:08:38.800]  而很可能當時她的「妾」
[00:08:38.800 --> 00:08:41.300]  仍然是活著的
[00:08:41.300 --> 00:08:44.200]  第四個問題也讓我們思考
[00:08:44.200 --> 00:08:46.300]  到底基比亞人的罪
[00:08:46.300 --> 00:08:48.300]  是甚麼罪呢?
[00:08:48.300 --> 00:08:50.000]  是同性戀的罪?
[00:08:50.000 --> 00:08:51.300]  是姦淫?
[00:08:51.300 --> 00:08:53.900]  是不接待客人?
[00:08:53.900 --> 00:08:55.500]  基比亞人的暴行
[00:08:55.500 --> 00:08:57.600]  的確令人髮指
[00:08:57.600 --> 00:08:59.100]  它比起當時昔日的
[00:08:59.100 --> 00:09:01.000]  所多瑪人的暴行
[00:09:01.000 --> 00:09:02.600]  絲毫都不遜色
[00:09:02.600 --> 00:09:04.300]  而所多瑪人的暴行
[00:09:04.300 --> 00:09:06.700]  就是同性的性行為
[00:09:06.700 --> 00:09:08.200]  因此基比亞人的罪
[00:09:08.200 --> 00:09:11.600]  的確反映著當時道德的淪亡
[00:09:11.600 --> 00:09:13.700]  但支持同性戀的人就認為
[00:09:13.700 --> 00:09:15.100]  其實基比亞人的問題
[00:09:15.100 --> 00:09:17.100]  不是同性戀
[00:09:17.100 --> 00:09:19.900]  只是他們不接待客人
[00:09:19.900 --> 00:09:21.400]  不過當我們看看
[00:09:21.400 --> 00:09:23.300]  他們不接待客人
[00:09:23.300 --> 00:09:24.400]  他們用甚麼方式
[00:09:24.400 --> 00:09:29.200]  來讓那些客人感到羞愧呢?
[00:09:29.200 --> 00:09:30.200]  這個方式
[00:09:30.200 --> 00:09:32.400]  就是透過同性的性行為
[00:09:32.400 --> 00:09:35.700]  企圖來污辱利美人
[00:09:35.700 --> 00:09:38.200]  並且透過整夜輪姦的方式
[00:09:38.200 --> 00:09:39.900]  來污辱她的妾
[00:09:39.900 --> 00:09:42.000]  似乎要來說
[00:09:42.000 --> 00:09:43.600]  基比亞人的問題
[00:09:43.600 --> 00:09:47.700]  不是同性的性行為的話
[00:09:47.700 --> 00:09:50.000]  似乎也不是很講得通
[00:09:50.000 --> 00:09:51.100]  不過我們也不需要
[00:09:51.100 --> 00:09:53.600]  高調地反對同性戀
[00:09:53.600 --> 00:09:56.000]  因為似乎基比亞人的罪
[00:09:56.000 --> 00:09:58.300]  既包括了不接待客人
[00:09:58.300 --> 00:10:01.000]  也包括了同性的性行為
[00:10:01.000 --> 00:10:03.800]  以及性暴力的行為
[00:10:03.800 --> 00:10:06.400]  有一點在此我們也要去想
[00:10:06.400 --> 00:10:07.500]  就是這個老人家
[00:10:07.500 --> 00:10:09.400]  他提出的主張
[00:10:09.400 --> 00:10:11.100]  為了保護客人
[00:10:11.100 --> 00:10:13.500]  這個老人家提議基比亞人
[00:10:13.500 --> 00:10:15.400]  不如強姦他的女兒
[00:10:15.400 --> 00:10:17.000]  以及那個妾
[00:10:17.000 --> 00:10:18.200]  在今天來說
[00:10:18.200 --> 00:10:20.000]  我們看見這段聖經的時候
[00:10:20.000 --> 00:10:21.400]  我們覺得很難理解
[00:10:21.400 --> 00:10:23.200]  以及很難接受
[00:10:23.200 --> 00:10:25.300]  不過在古時的社會裏面
[00:10:25.300 --> 00:10:27.400]  男女既不平等
[00:10:27.400 --> 00:10:31.000]  並且女兒只是父家裏面的一個財產
[00:10:31.000 --> 00:10:32.700]  就好像耶不他那樣
[00:10:32.700 --> 00:10:35.800]  他可以隨意將自己的女兒獻為祭
[00:10:35.800 --> 00:10:38.300]  對他來說並不覺得是甚麼
[00:10:38.300 --> 00:10:40.000]  並且在古時來說
[00:10:40.000 --> 00:10:42.000]  保護客人
[00:10:42.000 --> 00:10:46.000]  其實是一個很重要的態度
[00:10:46.000 --> 00:10:47.300]  接待客人
[00:10:47.300 --> 00:10:48.500]  保護客人
[00:10:48.500 --> 00:10:49.800]  在當時的文化來說
[00:10:49.800 --> 00:10:51.100]  相當重要
[00:10:51.100 --> 00:10:52.000]  因為這樣的緣故
[00:10:52.000 --> 00:10:53.500]  我們就能夠明白
[00:10:53.500 --> 00:10:55.600]  這個老人家的選擇
[00:10:55.600 --> 00:10:57.000]  在他心底裏面
[00:10:57.000 --> 00:10:59.000]  他覺得要保護這個
[00:10:59.000 --> 00:11:01.000]  住在他家裏面的利美人
[00:11:01.000 --> 00:11:03.000]  是相當之重要
[00:11:03.000 --> 00:11:04.300]  所以對他來說
[00:11:04.300 --> 00:11:05.700]  犧牲女性
[00:11:05.700 --> 00:11:06.900]  犧牲女兒
[00:11:06.900 --> 00:11:10.100]  是一個無可選擇當中的選擇
[00:11:10.100 --> 00:11:11.600]  但這個老人家的選擇
[00:11:11.600 --> 00:11:13.600]  亦都反映出另一件事
[00:11:13.600 --> 00:11:15.400]  就是在老人家的心底裏面
[00:11:15.400 --> 00:11:16.900]  強姦是不好的
[00:11:16.900 --> 00:11:18.800]  強姦女性雖然有問題
[00:11:18.800 --> 00:11:20.000]  但強姦男性
[00:11:20.000 --> 00:11:23.300]  更加是不可以接受的一件羞恥的事
[00:11:23.300 --> 00:11:25.300]  所以亦都反映給我們知道
[00:11:25.300 --> 00:11:28.000]  似乎當時基比亞人的罪
[00:11:28.000 --> 00:11:29.700]  和同性的性行為
[00:11:29.700 --> 00:11:33.800]  又不能夠完全脫勾
[00:11:33.800 --> 00:11:35.300]  但是基比亞人
[00:11:35.300 --> 00:11:37.000]  他們的反應很特別
[00:11:37.000 --> 00:11:39.200]  他沒有接受這個老人的提議
[00:11:39.200 --> 00:11:41.900]  因為對於當時的基比亞人來說
[00:11:41.900 --> 00:11:43.000]  他們的目的
[00:11:43.000 --> 00:11:44.400]  不是要傷害這個
[00:11:44.400 --> 00:11:47.500]  住在他們寄居當中的老人家
[00:11:47.500 --> 00:11:49.800]  和他的家人以及他的女兒
[00:11:49.800 --> 00:11:51.300]  並且我們留意一下
[00:11:51.300 --> 00:11:52.100]  就是基比亞人
[00:11:52.100 --> 00:11:54.200]  甚至沒有考慮去傷害
[00:11:54.200 --> 00:11:56.400]  利美人的那個僕人
[00:11:56.400 --> 00:11:58.300]  到底為什麼呢
[00:11:58.300 --> 00:12:00.800]  很可能對於基比亞人來說
[00:12:00.800 --> 00:12:02.900]  他一心想羞辱的
[00:12:02.900 --> 00:12:04.700]  只是那個利美人
[00:12:04.700 --> 00:12:06.200]  這位外人
[00:12:06.200 --> 00:12:08.700]  最後在沒有選擇之中
[00:12:08.700 --> 00:12:12.000]  這個利美人主動地將他的妾送出去
[00:12:12.000 --> 00:12:14.800]  而這一次基比亞人亦都接受了
[00:12:14.800 --> 00:12:17.800]  因為他們想透過凌辱這個人的妾
[00:12:17.800 --> 00:12:21.100]  來表達對這個人的凌辱
[00:12:21.100 --> 00:12:23.400]  這一次老人家都接受
[00:12:23.400 --> 00:12:25.000]  因為這個老人家認為
[00:12:25.000 --> 00:12:27.700]  保護男性的客人是重要的
[00:12:27.700 --> 00:12:32.200]  所以寧可放棄女性的客人
[00:12:32.200 --> 00:12:34.400]  第五個我們要思考的問題
[00:12:34.400 --> 00:12:35.500]  就是到底
[00:12:35.500 --> 00:12:37.700]  是整個基比亞城的人
[00:12:37.700 --> 00:12:39.000]  都是匪徒
[00:12:39.000 --> 00:12:41.500]  還是只是少數基比亞人
[00:12:41.500 --> 00:12:45.000]  是這些匪徒呢
[00:12:45.000 --> 00:12:47.000]  首先就是古時的城
[00:12:47.000 --> 00:12:48.300]  其實很小
[00:12:48.300 --> 00:12:49.400]  街道很狹窄
[00:12:49.400 --> 00:12:52.600]  人和人的距離很緊密
[00:12:52.600 --> 00:12:55.400]  它不像今天的香港那麼大
[00:12:55.400 --> 00:12:56.800]  所以你去完聖地之後
[00:12:56.800 --> 00:12:57.800]  看看廢墟之後
[00:12:57.800 --> 00:12:59.100]  你會說這麼小
[00:12:59.100 --> 00:13:00.200]  的確是的
[00:13:00.200 --> 00:13:02.300]  因為古時沒有建重機
[00:13:02.300 --> 00:13:03.400]  建這些城
[00:13:03.400 --> 00:13:04.900]  石頭是靠人手
[00:13:04.900 --> 00:13:05.600]  靠牛
[00:13:05.600 --> 00:13:06.600]  靠動物
[00:13:06.600 --> 00:13:07.700]  要建的
[00:13:07.700 --> 00:13:10.200]  所以建到像九龍城寨那麼大
[00:13:10.200 --> 00:13:12.000]  已經是很偉大了
[00:13:12.000 --> 00:13:15.200]  所以當時基比亞不是一個很大的城
[00:13:15.200 --> 00:13:17.400]  人和人之間很緊密
[00:13:17.400 --> 00:13:19.400]  所以有些事發生的話
[00:13:19.400 --> 00:13:21.700]  很難只有少數人知道
[00:13:21.700 --> 00:13:24.200]  其他人是不知道的
[00:13:24.200 --> 00:13:25.400]  從這個老人家
[00:13:25.400 --> 00:13:26.800]  他祝福這個利美人
[00:13:26.800 --> 00:13:30.200]  不可以留在城裏面的廣場過夜
[00:13:30.200 --> 00:13:31.400]  讓我們看見
[00:13:31.400 --> 00:13:34.200]  這個老人家很清楚知道這個城的人民
[00:13:34.200 --> 00:13:37.400]  他們平時的行為是怎樣的
[00:13:37.400 --> 00:13:39.200]  他明白到這個城的人
[00:13:39.200 --> 00:13:42.200]  是喜歡凌辱外人的
[00:13:42.200 --> 00:13:44.000]  而事後這個利美人
[00:13:44.000 --> 00:13:46.800]  他沒有向城裏面的長老求助
[00:13:46.800 --> 00:13:49.400]  希望長老去審判這件事
[00:13:49.400 --> 00:13:54.200]  他選擇的是向全以色列十二個支派申冤
[00:13:54.200 --> 00:13:57.000]  這個表現似乎都反映出
[00:13:57.000 --> 00:13:58.700]  這個利美人知道
[00:13:58.700 --> 00:14:03.000]  是整個基比亞城的人都針對他
[00:14:03.000 --> 00:14:07.500]  所以他沒有選擇在這個城裏面申冤
[00:14:07.500 --> 00:14:11.500]  又或者新版本的故事應該這樣說
[00:14:11.500 --> 00:14:14.200]  有一個住在以法連三地的利美人
[00:14:14.200 --> 00:14:17.300]  和他的妾發生了少少的爭執
[00:14:17.300 --> 00:14:19.200]  妾就回了家
[00:14:19.200 --> 00:14:20.700]  四個月之後
[00:14:20.700 --> 00:14:22.600]  這個無情的丈夫
[00:14:22.600 --> 00:14:25.700]  去岳父的家裏面接回他的妾
[00:14:25.700 --> 00:14:27.700]  岳父熱情的接待
[00:14:27.700 --> 00:14:29.400]  後來他回家了
[00:14:29.400 --> 00:14:30.900]  因為天黑
[00:14:30.900 --> 00:14:33.900]  又不想住在外邦人的城市耶布斯
[00:14:33.900 --> 00:14:36.300]  又因為信任自己的同胞
[00:14:36.300 --> 00:14:38.600]  所以他就來到了變亞敏尼的城
[00:14:38.600 --> 00:14:41.800]  基比亞在那裏求贖
[00:14:41.800 --> 00:14:44.200]  在基比亞沒有人理會這個外人
[00:14:44.200 --> 00:14:46.300]  和他的妾和僕人
[00:14:46.300 --> 00:14:50.200]  直到一位寄居在基比亞的老人家發現了他們
[00:14:50.200 --> 00:14:52.200]  並且收留了他們
[00:14:52.200 --> 00:14:54.500]  那一夜基比亞城裏面的無賴之徒
[00:14:54.500 --> 00:14:56.300]  想凌辱這個外人
[00:14:56.300 --> 00:14:58.200]  又或者凌辱外人
[00:14:58.200 --> 00:15:01.000]  是基比亞人經常做的事
[00:15:01.000 --> 00:15:02.800]  老人家為了保護客人
[00:15:02.800 --> 00:15:05.000]  因此提議讓出自己的女兒
[00:15:05.000 --> 00:15:06.500]  被他們污辱
[00:15:06.500 --> 00:15:08.000]  基比亞人拒絕
[00:15:08.000 --> 00:15:11.400]  最後利美人將妾交給基比亞人
[00:15:11.400 --> 00:15:13.400]  妾整夜的被污辱
[00:15:13.400 --> 00:15:16.400]  失去了知覺
[00:15:16.400 --> 00:15:18.700]  逃回到家裏的利美人
[00:15:18.700 --> 00:15:22.300]  認為妾被污辱是羞恥的事
[00:15:22.300 --> 00:15:25.100]  為了要消除他內心的恐懼
[00:15:25.100 --> 00:15:28.600]  又為了要除去心靈裏面的羞恥
[00:15:28.600 --> 00:15:31.400]  亦都不想有人知道這件事
[00:15:31.400 --> 00:15:33.200]  他按照當時的做法
[00:15:33.200 --> 00:15:35.500]  就是透過一些恐怖的方式
[00:15:35.500 --> 00:15:37.700]  要向同胞求助
[00:15:37.700 --> 00:15:39.900]  希望大家伸出援手
[00:15:39.900 --> 00:15:42.600]  就好像撒姆爾記上十一章七字的書
[00:15:42.600 --> 00:15:45.200]  當時亦都有過一件這樣的事
[00:15:45.200 --> 00:15:48.100]  只不過撒姆爾記上十一章七字的書
[00:15:48.100 --> 00:15:50.600]  被剖開的是一隻牛
[00:15:50.600 --> 00:15:52.500]  而利美人選擇的
[00:15:52.500 --> 00:15:56.300]  是將妾的身體切開成為十二份
[00:15:56.300 --> 00:15:59.800]  送給以色列十二個字牌
[00:15:59.800 --> 00:16:01.900]  新的版本和舊的版本
[00:16:01.900 --> 00:16:05.400]  在演繹上只有少少的差異
[00:16:05.400 --> 00:16:10.300]  但同樣都指出了當時百姓道德的淪亡
[00:16:10.300 --> 00:16:12.900]  這些少少差異雖然很少
[00:16:12.900 --> 00:16:16.100]  但又是相當之重要
[00:16:16.100 --> 00:16:18.700]  這個新的版本告訴我們
[00:16:18.700 --> 00:16:21.000]  當時的道德淪亡
[00:16:21.000 --> 00:16:23.000]  是包括了基比亞人
[00:16:23.000 --> 00:16:25.000]  連外人都不如
[00:16:25.000 --> 00:16:27.000]  他既不接待客人
[00:16:27.000 --> 00:16:28.900]  反而凌辱客人
[00:16:28.900 --> 00:16:33.300]  而被凌辱的竟然是自己的弟兄
[00:16:33.300 --> 00:16:34.800]  另一方面
[00:16:34.800 --> 00:16:37.300]  新版本亦都讓我們看見
