
[00:00:00.000 --> 00:00:03.000]  好 弟兄姊妹平安 我們再一次低頭祈禱
[00:10:17.440 --> 00:10:24.880]  你發誓是向神發誓或向一些更高的存在發誓
[00:10:24.880 --> 00:10:29.520]  但是神自己就是最高的
[00:10:29.520 --> 00:10:34.640]  所以聖經就說神要發誓的時候
[00:10:34.640 --> 00:10:38.240]  就不會說我指著亞當來發誓
[00:10:38.240 --> 00:10:40.720]  所以神就指著自己來發誓
[00:10:40.720 --> 00:10:44.560]  所以這一段就是這樣的意思
[00:10:44.560 --> 00:10:49.600]  說到神的旨意是不更改的
[00:10:49.600 --> 00:10:53.760]  他不更改的旨意是說什麼呢?
[00:10:53.760 --> 00:10:59.920]  就是說到他的應許是必然會成就
[00:10:59.920 --> 00:11:03.920]  所以第六章13-15節
[00:11:03.920 --> 00:11:06.000]  當初神應許亞伯拉罕的時候
[00:11:06.000 --> 00:11:08.320]  因為沒有比自己更大的指著氣勢
[00:11:08.320 --> 00:11:10.480]  就指著自己氣勢說
[00:11:10.480 --> 00:11:12.320]  論福我必賜大福給你
[00:11:12.320 --> 00:11:14.480]  論子孫我必叫你的子孫多起來
[00:11:14.480 --> 00:11:18.960]  這樣亞伯拉罕既恆久忍耐就得了所應許的
[00:11:18.960 --> 00:11:23.680]  這裡就將神發誓這件事情
[00:11:23.680 --> 00:11:27.200]  綁定在神的應許上面
[00:11:27.200 --> 00:11:29.200]  什麼意思呢?
[00:11:29.200 --> 00:11:31.200]  意思就是說
[00:11:31.200 --> 00:11:36.560]  剛才你記不記得一開始我說過的問題
[00:11:36.560 --> 00:11:41.200]  就是有些人可能心裡很不踏實
[00:11:41.200 --> 00:11:44.000]  很不安樂
[00:11:44.000 --> 00:11:47.040]  我的信心這麼少會不會失去呢?
[00:11:47.040 --> 00:11:50.080]  我會不會走不到最後
[00:11:50.080 --> 00:11:51.680]  走到最後的時候
[00:11:51.680 --> 00:11:53.440]  我的信心失落了
[00:11:53.440 --> 00:11:57.680]  就好像希伯來書之前第五章說的那些很危險
[00:11:57.680 --> 00:11:58.880]  是不是?
[00:11:58.880 --> 00:12:01.280]  但是這一段
[00:12:01.280 --> 00:12:04.880]  首先作者就提出來
[00:12:04.880 --> 00:12:06.080]  你放心
[00:12:06.080 --> 00:12:09.840]  那個重點不是在你那裡
[00:12:09.840 --> 00:12:11.360]  你仍然有信心
[00:12:11.360 --> 00:12:12.640]  即使是很微弱
[00:12:12.640 --> 00:12:15.520]  但是這個信心本身
[00:12:15.520 --> 00:12:18.080]  是神發誓保證
[00:12:18.080 --> 00:12:22.160]  必然會帶你進入他的應許那裡
[00:12:22.160 --> 00:12:26.800]  就好像昔日的亞伯拉罕那時候
[00:12:26.800 --> 00:12:29.840]  這一點就非常重要
[00:12:29.840 --> 00:12:32.880]  信仰我們的重點
[00:12:32.880 --> 00:12:36.080]  很多時候我們需要有耐性
[00:12:36.080 --> 00:12:39.520]  我們需要反省我們自己真實的屬靈狀況
[00:12:39.520 --> 00:12:42.320]  我們跟神的關係如何
[00:12:42.320 --> 00:12:45.360]  有時候你明明離開神很遠
[00:12:45.360 --> 00:12:47.360]  你一點反省能力都沒有
[00:12:47.360 --> 00:12:48.880]  你還以為自己很安全
[00:12:48.880 --> 00:12:52.160]  以為某時某日我已經缺了智
[00:12:52.160 --> 00:12:55.680]  我已經受了浸受了洗
[00:12:55.680 --> 00:12:57.200]  有了證書
[00:12:57.200 --> 00:12:58.640]  就以為很安全
[00:12:58.640 --> 00:13:00.880]  那你當然很危險
[00:13:00.880 --> 00:13:03.760]  你一點自省能力都沒有
[00:13:03.760 --> 00:13:06.640]  但是問題就是
[00:13:06.640 --> 00:13:09.280]  雖然我們需要有自我反省
[00:13:09.280 --> 00:13:15.360]  雖然我們不斷需要知道自己真實的狀況
[00:13:15.360 --> 00:13:17.920]  但是到頭來最後
[00:13:17.920 --> 00:13:20.960]  你信仰的基礎本身
[00:13:20.960 --> 00:13:25.120]  不是在你自己那裡來的
[00:13:25.120 --> 00:13:29.280]  是神牽著你
[00:13:29.280 --> 00:13:32.480]  帶你進入他的應許那裡
[00:13:32.480 --> 00:13:34.560]  某個程度上
[00:13:34.560 --> 00:13:36.800]  應許像什麼呢
[00:13:36.800 --> 00:13:39.840]  應許就好像
[00:13:39.840 --> 00:13:45.600]  你見過在一些大船
[00:13:45.600 --> 00:13:47.440]  泊入港口的時候
[00:13:47.440 --> 00:13:49.840]  你知道其實大船泊入港口
[00:13:49.840 --> 00:13:52.000]  很多時候會出意外
[00:13:52.000 --> 00:13:56.640]  如果沒有經驗的船長來駕船
[00:13:56.640 --> 00:13:58.400]  為什麼
[00:13:58.400 --> 00:14:01.120]  因為那裡很多船
[00:14:01.120 --> 00:14:03.200]  而那些大船本身
[00:14:03.200 --> 00:14:04.640]  那個動力很大
[00:14:04.640 --> 00:14:06.160]  因為那艘船那麼大
[00:14:06.160 --> 00:14:09.040]  如果它正在向前走
[00:14:09.040 --> 00:14:13.280]  它想轉彎或者想停
[00:14:13.280 --> 00:14:15.760]  它不是那麼容易停的
[00:14:15.760 --> 00:14:16.560]  是不是
[00:14:16.560 --> 00:14:19.040]  因為它走開的時候有那個動力
[00:14:19.040 --> 00:14:21.360]  即使它收了那個摩打
[00:14:21.360 --> 00:14:23.200]  它的船繼續向前衝的時候
[00:14:23.200 --> 00:14:25.120]  很容易就會發生意外
[00:14:25.120 --> 00:14:27.680]  撞到其他的船
[00:14:27.680 --> 00:14:30.480]  很多時候那些大船入港的時候
[00:14:30.480 --> 00:14:34.080]  是怎樣進的 你知道嗎
[00:14:34.080 --> 00:14:36.800]  你知不知道怎樣進
[00:14:36.800 --> 00:14:41.520]  其實那艘大船是停了它的動力
[00:14:41.520 --> 00:14:43.280]  停了摩打
[00:14:43.280 --> 00:14:46.000]  停了它怎樣才能進
[00:14:46.000 --> 00:14:48.640]  停了它怎樣才能進
[00:14:48.640 --> 00:14:52.160]  就是有一艘小的船在前面
[00:14:52.160 --> 00:14:54.080]  拖它入港
[00:14:54.080 --> 00:14:56.240]  你有沒有見過
[00:14:56.240 --> 00:14:59.280]  是那艘小的船在前面拖它入港
[00:14:59.280 --> 00:15:02.400]  那艘小的船因為小的船識路
[00:15:02.400 --> 00:15:05.600]  通常那些駕駛小船的人
[00:15:05.600 --> 00:15:07.840]  是專門在海港進出的
[00:15:07.840 --> 00:15:08.800]  很熟路的
[00:15:08.800 --> 00:15:12.320]  也很知道哪裡有深水哪裡有淺水
[00:15:12.320 --> 00:15:14.400]  那艘船去到哪裡就要動力
[00:15:14.400 --> 00:15:16.000]  哪裡就要收制
[00:15:16.000 --> 00:15:19.200]  完全知道那是最有經驗的駕駛
[00:15:19.200 --> 00:15:23.360]  因為他對於海港是很有經驗的
[00:15:23.360 --> 00:15:25.280]  於是乎
[00:15:25.280 --> 00:15:28.160]  大船入港的時候就用小船拉它進去
[00:15:28.160 --> 00:15:31.120]  有一條小艦拉它進去
[00:15:31.120 --> 00:15:37.680]  這就有點像我們這樣
[00:15:37.680 --> 00:15:47.760]  英許就好像神拖我們向前走的小船一樣
[00:15:47.760 --> 00:15:50.960]  英許就是在前面拖著我們
[00:15:50.960 --> 00:15:56.400]  我們用信心就好像那條船的艦
[00:15:56.400 --> 00:15:58.960]  搭了上去英許那裡
[00:15:58.960 --> 00:16:01.360]  信心和盼望就好像那條船的艦
[00:16:01.360 --> 00:16:02.880]  搭了上去英許那裡
[00:16:02.880 --> 00:16:08.400]  就讓英許拖我們進去神的港口那裡
[00:16:08.400 --> 00:16:10.160]  那你就明白了
[00:16:10.160 --> 00:16:15.360]  所以這裡就將神的英許帶了出來
[00:16:15.360 --> 00:16:20.240]  而神的英許是必然會實現的
[00:16:20.240 --> 00:16:23.120]  如果小船都壞鬼的
[00:16:23.120 --> 00:16:25.040]  都不work的
[00:16:25.040 --> 00:16:27.840]  或者小船都不識路
[00:16:27.840 --> 00:16:29.600]  就很糟糕了
[00:16:29.600 --> 00:16:31.360]  因為它拖在前面
[00:16:31.360 --> 00:16:32.960]  信錯了 原來靠海的
[00:16:32.960 --> 00:16:34.240]  那當然不行了
[00:16:34.240 --> 00:16:36.080]  但是現在神就說
[00:16:36.080 --> 00:16:38.560]  這個英許是必然可以的
[00:16:38.560 --> 00:16:43.520]  因為它發誓一定會成就的
[00:16:43.520 --> 00:16:45.920]  所以你搭上這個英許
[00:16:45.920 --> 00:16:51.440]  就必然會去到神要帶你去的英許之地
[00:16:51.440 --> 00:16:52.720]  所以在這一段經文
[00:16:52.720 --> 00:16:55.600]  所以他就將神的發誓完之後
[00:16:55.600 --> 00:16:58.320]  那個英許就說亞伯拉罕
[00:16:58.320 --> 00:17:01.040]  亞伯拉罕 你想一下是不是這樣的
[00:17:01.040 --> 00:17:04.480]  亞伯拉罕就是因為他信了神的英許之後
[00:17:04.480 --> 00:17:06.160]  英許一步一步
[00:17:06.160 --> 00:17:12.320]  其實是英許帶著亞伯拉罕進去迦南地的
[00:17:12.320 --> 00:17:14.160]  他就因為信了神的英許
[00:17:14.160 --> 00:17:16.320]  然後他就離開本地本族父家
[00:17:16.320 --> 00:17:20.960]  然後帶他進去迦南地的
[00:17:20.960 --> 00:17:25.040]  他不是信一些虛無縹緲的東西
[00:17:25.040 --> 00:17:29.520]  他是信神說你離開本地本族父家的時候
[00:17:29.520 --> 00:17:34.800]  使你的子孫會得福
[00:17:34.800 --> 00:17:37.840]  使你領受那個地圖
[00:17:37.840 --> 00:17:40.400]  還有萬族都要因你得福
[00:17:40.400 --> 00:17:42.960]  這些英許放在他前面
[00:17:42.960 --> 00:17:56.000]  帶他進去離開巴比倫進入迦南地的 是不是
[00:17:56.000 --> 00:17:58.080]  所以這個是第一步
[00:17:58.080 --> 00:18:01.440]  就是說原來你不需要想
[00:18:01.440 --> 00:18:04.000]  我的信心這麼微小
[00:18:04.000 --> 00:18:08.240]  甚至會不會失落呢
[00:18:08.240 --> 00:18:13.600]  我們的信仰不是從這樣的次序去想事情
[00:18:13.600 --> 00:18:15.920]  我們的信仰想事情的次序就是
[00:18:15.920 --> 00:18:23.120]  我們首先要知道是神英許了我們甚麼
[00:18:23.120 --> 00:18:30.720]  我們的救恩根本就不是在乎在我們自己那裏
[00:18:30.720 --> 00:18:35.200]  你想一下你一開始的時候為甚麼要信耶穌
[00:18:35.200 --> 00:18:38.160]  一開始信耶穌的時候你就是發覺
[00:18:38.160 --> 00:18:42.000]  你自己不行啊 是不是
[00:18:42.000 --> 00:18:44.720]  你不行你為甚麼要信耶穌
[00:18:44.720 --> 00:18:46.800]  你就是不行你才要信耶穌
[00:18:46.800 --> 00:18:51.040]  你不行你才要靠耶穌
[00:18:51.040 --> 00:18:52.720]  你想一下 是不是
[00:18:52.720 --> 00:18:57.040]  你一開始是靠自己就覺得不行
[00:18:57.040 --> 00:19:00.320]  所以你的生命你覺得你要跟從神
[00:19:00.320 --> 00:19:04.000]  去倚靠神 靠著耶穌的救贖
[00:19:04.000 --> 00:19:08.480]  去做你的生命的主 去掌管你的人生
[00:19:08.480 --> 00:19:11.680]  這個是這樣開始的
[00:19:11.680 --> 00:19:13.200]  如果是這樣開始的時候
[00:19:13.200 --> 00:19:19.040]  那是不是應該繼續用耶穌在前面來帶領你
[00:19:19.040 --> 00:19:24.560]  不是耶穌現在信了之後就變成在你後面
[00:19:24.560 --> 00:19:26.800]  你明白我甚麼意思了 是不是
[00:19:26.800 --> 00:19:28.240]  在你後面的意思
[00:19:28.240 --> 00:19:31.600]  現在你信了就變成你比耶穌還能走得前
[00:19:31.600 --> 00:19:34.320]  你的生命都是你自己掌控自己
[00:19:34.320 --> 00:19:35.920]  走在前面走甚麼路
[00:19:35.920 --> 00:19:37.520]  耶穌變成跟在你後面
[00:19:37.520 --> 00:19:40.880]  有時候出了事或者有甚麼困難的時候
[00:19:40.880 --> 00:19:43.360]  耶穌幫我就變成好像耶穌在你後面
[00:19:43.360 --> 00:19:45.760]  變成現在本來在你前面
[00:19:45.760 --> 00:19:47.920]  走在你後面包底
[00:19:47.920 --> 00:19:51.280]  就好像人家撿人家的父母
[00:19:51.280 --> 00:19:52.640]  小朋友走的時候
[00:19:52.640 --> 00:19:53.920]  不斷走一路跌東西
[00:19:53.920 --> 00:19:56.000]  父母走在後面不斷撿東西
[00:19:56.000 --> 00:19:59.920]  就像現在有時候你明白那個比喻
[00:19:59.920 --> 00:20:02.240]  其實我們變成這樣
[00:20:02.240 --> 00:20:07.040]  所以希伯來書這裡就說不是的
[00:20:07.040 --> 00:20:10.560]  是耶穌在我們前面
[00:20:10.560 --> 00:20:13.040]  神的應許在我們前面
[00:20:13.040 --> 00:20:18.800]  我們的信仰的路永遠都是踏在神的應許那裏
[00:20:18.800 --> 00:20:21.920]  用信心好像勾在神的應許
[00:20:21.920 --> 00:20:24.160]  讓祂拖著我們去哪裡
[00:20:24.160 --> 00:20:28.320]  神應許你的生命
[00:20:28.320 --> 00:20:30.800]  若有人要跟從我就當寫記
[00:20:30.800 --> 00:20:34.160]  背著他的十字架來跟從我
[00:20:34.160 --> 00:20:36.000]  我來了是要叫人得生命
[00:20:36.000 --> 00:20:38.720]  並且得得更豐盛
[00:20:38.720 --> 00:20:41.840]  這些神的應許神的吩咐
[00:20:41.840 --> 00:20:44.720]  就好像在前面主導著我的人生
[00:20:44.720 --> 00:20:49.360]  我的憑著信心就踏在其中
[00:20:49.360 --> 00:20:51.840]  所以希伯來書這裡就說
[00:20:51.840 --> 00:21:01.840]  「做先鋒的耶穌既照著墨跡洗得等至成了永遠的大祭司
[00:21:01.840 --> 00:21:04.880]  就為我們進入萬籟」
[00:21:04.880 --> 00:21:06.240]  所以如果是這樣的話
[00:21:06.240 --> 00:21:12.960]  你就明白為何作者在這裡加多了一個詞來形容耶穌
[00:21:12.960 --> 00:21:16.640]  加多了什麼詞?
[00:21:16.640 --> 00:21:19.280]  「做先鋒的耶穌」
[00:21:19.280 --> 00:21:21.600]  「先鋒」是什麼意思?
[00:21:21.600 --> 00:21:25.120]  原來祂是先頭部隊
[00:21:25.120 --> 00:21:28.800]  祂走在前面衝鋒的就是先鋒
[00:21:28.800 --> 00:21:31.040]  在打仗的時候衝到前面
[00:21:31.040 --> 00:21:33.600]  開路的就是先鋒
[00:21:33.600 --> 00:21:40.560]  所以作者在這裡形容耶穌就是先鋒
[00:21:40.560 --> 00:21:43.680]  我們的信仰就像耶穌在前面
[00:21:43.680 --> 00:21:46.240]  祂為我們成就了救贖
[00:21:46.240 --> 00:21:48.400]  領受了神的應許
[00:21:48.400 --> 00:21:53.040]  而我們現在就是要接上耶穌的應許
[00:21:53.040 --> 00:21:54.480]  而耶穌的應許
[00:21:54.480 --> 00:21:57.920]  祂自己就做了先鋒衝了進去
[00:21:57.920 --> 00:22:01.040]  進入萬籟
[00:22:01.040 --> 00:22:03.440]  萬籟是什麼意思?
[00:22:03.440 --> 00:22:06.400]  萬籟在當時讀聖經的
[00:22:06.400 --> 00:22:09.040]  特別是猶太的基督徒
[00:22:09.040 --> 00:22:10.640]  他們就非常明白
[00:22:10.640 --> 00:22:13.840]  在你讀舊約聖經的時候
[00:22:13.840 --> 00:22:17.280]  就是有致勝所的
[00:22:17.280 --> 00:22:21.600]  致勝所就是最靠近神的地方
[00:22:21.600 --> 00:22:23.360]  稱為致勝所
[00:22:23.360 --> 00:22:27.040]  中間由聖所進入致勝所
[00:22:27.040 --> 00:22:30.400]  就有一個萬籽遮住了
[00:22:30.400 --> 00:22:37.200]  不是普通時間可以進入致勝所
[00:22:37.200 --> 00:22:38.640]  與神最親近的
[00:22:38.640 --> 00:22:44.160]  是大祭司一年一次才可以進入致勝所
[00:22:44.160 --> 00:22:46.960]  穿過萬籽進入致勝所
[00:22:46.960 --> 00:22:50.480]  與神親近
[00:22:50.480 --> 00:22:54.080]  這裏所說先鋒的耶穌
[00:22:54.080 --> 00:22:56.080]  成為大祭司進入萬籟
[00:22:56.080 --> 00:22:58.800]  這就呼之欲出了
