
[00:00:00.000 --> 00:00:02.000]  讓我們先聽神的話
[00:03:06.000 --> 00:03:08.000]  我知道你做不到我的那些數目
[00:03:08.000 --> 00:03:09.000]  那我也明白
[00:03:09.000 --> 00:03:10.000]  我也明白
[00:03:10.000 --> 00:03:11.000]  因為我出去做過東西之後
[00:03:11.000 --> 00:03:12.000]  我也發覺
[00:03:12.000 --> 00:03:13.000]  外面做數目
[00:03:13.000 --> 00:03:15.000]  都是真的做那些數目出來的
[00:03:15.000 --> 00:03:17.000]  就是說我知道外面
[00:03:17.000 --> 00:03:18.000]  做會計
[00:03:18.000 --> 00:03:20.000]  很多數目是做出來的
[00:03:20.000 --> 00:03:21.000]  有時候覺得
[00:03:21.000 --> 00:03:22.000]  真的做會計師
[00:03:22.000 --> 00:03:23.000]  好像是一個專業的
[00:03:23.000 --> 00:03:25.000]  去騙人的一個人
[00:03:25.000 --> 00:03:26.000]  做會計師
[00:03:26.000 --> 00:03:27.000]  好像感覺
[00:03:27.000 --> 00:03:30.000]  就是一個專業的欺騙
[00:03:30.000 --> 00:03:31.000]  我曾經
[00:03:31.000 --> 00:03:32.000]  從自己去過
[00:03:32.000 --> 00:03:33.000]  另一個志願
[00:03:33.000 --> 00:03:35.000]  就是說我要做一個老師
[00:03:35.000 --> 00:03:36.000]  就我跟自己
[00:03:36.000 --> 00:03:37.000]  做過另外一個志願
[00:03:37.000 --> 00:03:38.000]  說要做老師
[00:03:38.000 --> 00:03:39.000]  甚至做一個教授
[00:03:39.000 --> 00:03:41.000]  甚至要做一個教授
[00:03:41.000 --> 00:03:42.000]  老師就一般
[00:03:42.000 --> 00:03:44.000]  中小學都可以的
[00:03:44.000 --> 00:03:45.000]  做老師
[00:03:45.000 --> 00:03:47.000]  做中小學老師都可以
[00:03:47.000 --> 00:03:48.000]  做教授
[00:03:48.000 --> 00:03:50.000]  做大學神學院那些
[00:03:50.000 --> 00:03:52.000]  大學都要做
[00:03:52.000 --> 00:03:53.000]  做教授要做大學
[00:03:53.000 --> 00:03:54.000]  要做神學院
[00:03:54.000 --> 00:03:57.000]  不知道衛東有沒有這樣想過
[00:03:57.000 --> 00:03:58.000]  我想都有了
[00:03:58.000 --> 00:03:59.000]  是不是
[00:03:59.000 --> 00:04:00.000]  怎麼會讀PhD
[00:04:00.000 --> 00:04:01.000]  是不是
[00:04:01.000 --> 00:04:02.000]  那麼
[00:04:02.000 --> 00:04:04.000]  最後又做不到
[00:04:04.000 --> 00:04:05.000]  最後都做不到
[00:04:05.000 --> 00:04:06.000]  或者應該說
[00:04:06.000 --> 00:04:07.000]  做過老師
[00:04:07.000 --> 00:04:09.000]  真的是做過老師
[00:04:09.000 --> 00:04:10.000]  那麼最後
[00:04:10.000 --> 00:04:12.000]  我又做了一個這樣的志願
[00:04:12.000 --> 00:04:14.000]  最後又做了一個志願
[00:04:14.000 --> 00:04:15.000]  那些人都說
[00:04:15.000 --> 00:04:17.000]  你的電腦知識這麼厲害
[00:04:17.000 --> 00:04:19.000]  你說你的電腦知識這麼好
[00:04:19.000 --> 00:04:23.000]  那我又立志做一個文武全才的電腦人
[00:04:23.000 --> 00:04:27.000]  做一個龍武三天的電腦人
[00:04:27.000 --> 00:04:28.000]  所以就專門學會
[00:04:28.000 --> 00:04:32.000]  怎麼去攻擊別人的電腦
[00:04:32.000 --> 00:04:34.000]  解決別人攻擊我的電腦
[00:04:34.000 --> 00:04:35.000]  這些活動
[00:04:35.000 --> 00:04:37.000]  專門去做一些
[00:04:37.000 --> 00:04:38.000]  就是說
[00:04:38.000 --> 00:04:40.000]  瞭解怎麼去攻擊別人
[00:04:40.000 --> 00:04:42.000]  怎麼防止別人攻擊我
[00:04:42.000 --> 00:04:44.000]  這些都是善意的
[00:04:44.000 --> 00:04:48.000]  不是去騙人的
[00:04:48.000 --> 00:04:50.000]  不過大家都知道結果
[00:04:50.000 --> 00:04:52.000]  我是做不到警察
[00:04:52.000 --> 00:04:53.000]  大家都知道這個結果
[00:04:53.000 --> 00:04:54.000]  我做不到警察
[00:04:54.000 --> 00:04:56.000]  我沒有做到會計師
[00:04:56.000 --> 00:04:58.000]  我也沒有做到會計師
[00:04:58.000 --> 00:05:00.000]  我也沒有做到教授
[00:05:00.000 --> 00:05:01.000]  我也沒有做到教授
[00:05:01.000 --> 00:05:05.000]  電腦全才文武雙全的電腦人也做不到
[00:05:05.000 --> 00:05:07.000]  龍武三天電腦人也做不到
[00:05:07.000 --> 00:05:08.000]  大家都知道
[00:05:08.000 --> 00:05:11.000]  結果就是我做了牧師
[00:05:11.000 --> 00:05:13.000]  大家都知道我做了牧師
[00:05:13.000 --> 00:05:15.000]  有些人就問我
[00:05:15.000 --> 00:05:17.000]  有人問我
[00:05:17.000 --> 00:05:19.000]  為什麼你要做牧師呢?
[00:05:19.000 --> 00:05:22.000]  你為什麼要做牧師呢?
[00:05:22.000 --> 00:05:25.000]  我記得當我在讀完大學
[00:05:25.000 --> 00:05:26.000]  之後回香港的時候
[00:05:26.000 --> 00:05:28.000]  有三年的時間
[00:05:28.000 --> 00:05:29.000]  我讀完大學
[00:05:29.000 --> 00:05:31.000]  回到香港大概有三年的時間
[00:05:31.000 --> 00:05:36.000]  我去回應神做全世界的牧者的時候
[00:05:36.000 --> 00:05:38.000]  相差三年間
[00:05:38.000 --> 00:05:42.000]  我回應神做前之牧者的時候
[00:05:42.000 --> 00:05:44.000]  相差三年間
[00:05:44.000 --> 00:05:46.000]  我有份好的工作
[00:05:46.000 --> 00:05:48.000]  但是很多朋友仍然知道
[00:05:48.000 --> 00:05:50.000]  我立志要做一個牧師
[00:05:50.000 --> 00:05:53.000]  很多朋友知道我立志要做一個牧師
[00:05:53.000 --> 00:05:54.000]  他們就問
[00:05:54.000 --> 00:05:59.000]  為什麼你這麼好呢?
[00:05:59.000 --> 00:06:02.000]  在這個社會你都做得不錯
[00:06:02.000 --> 00:06:04.000]  在這個社會你已經做得不錯了
[00:06:04.000 --> 00:06:08.000]  以我二十多年前
[00:06:08.000 --> 00:06:11.000]  二十多年前我在香港工作
[00:06:11.000 --> 00:06:13.000]  我在香港工作
[00:06:13.000 --> 00:06:15.000]  我自己的工資都不差
[00:06:15.000 --> 00:06:17.000]  我自己的工資
[00:06:17.000 --> 00:06:18.000]  薪水是不差的
[00:06:18.000 --> 00:06:20.000]  以我同期畢業的
[00:06:20.000 --> 00:06:22.000]  以我可以賺到兩萬元港幣
[00:06:22.000 --> 00:06:24.000]  二十多年前一個月
[00:06:24.000 --> 00:06:25.000]  是很好的工資
[00:06:25.000 --> 00:06:27.000]  就是說在二十多年來
[00:06:27.000 --> 00:06:29.000]  在香港一個月能賺到兩萬多塊錢
[00:06:29.000 --> 00:06:31.000]  已經是不錯了
[00:06:31.000 --> 00:06:33.000]  別人就會問
[00:06:33.000 --> 00:06:35.000]  我為什麼要做牧師呢?
[00:06:35.000 --> 00:06:37.000]  為什麼要做牧師呢?
[00:06:37.000 --> 00:06:39.000]  做牧師要從頭讀過
[00:06:39.000 --> 00:06:42.000]  做牧師要從頭讀過
[00:06:42.000 --> 00:06:44.000]  我通常的回答都很直接
[00:06:44.000 --> 00:06:46.000]  我都很仔細
[00:06:46.000 --> 00:06:47.000]  我就說
[00:06:47.000 --> 00:06:48.000]  因為神叫我做
[00:06:48.000 --> 00:06:50.000]  我有這個能力
[00:06:50.000 --> 00:06:52.000]  我就回應神這樣做
[00:06:52.000 --> 00:06:53.000]  神叫我去做
[00:06:53.000 --> 00:06:54.000]  我有這個能力
[00:06:54.000 --> 00:06:56.000]  我就去做
[00:06:56.000 --> 00:06:57.000]  他就說
[00:06:57.000 --> 00:06:59.000]  那你想做一個什麼牧師呢?
[00:06:59.000 --> 00:07:00.000]  你想做什麼牧師呢?
[00:07:00.000 --> 00:07:02.000]  這條問題很嚇到我
[00:07:02.000 --> 00:07:04.000]  這條問題確實很嚇到我
[00:07:04.000 --> 00:07:05.000]  有很多種牧師嗎?
[00:07:05.000 --> 00:07:07.000]  但是牧師有很多種嗎?
[00:07:07.000 --> 00:07:09.000]  我通常都很自然的回答
[00:07:09.000 --> 00:07:11.000]  我沒有想過做什麼牧師
[00:07:11.000 --> 00:07:13.000]  我沒有想過做什麼牧師
[00:07:13.000 --> 00:07:16.000]  也沒有想過做成怎樣的一個牧師
[00:07:16.000 --> 00:07:19.000]  也沒有想過做成怎樣的一個牧師
[00:07:19.000 --> 00:07:21.000]  甚至我在神學院的時候
[00:07:21.000 --> 00:07:23.000]  和同班同學下了課之後
[00:07:23.000 --> 00:07:24.000]  在那裡討論
[00:07:24.000 --> 00:07:27.000]  就是在神學院和同班同學討論
[00:07:27.000 --> 00:07:30.000]  你為什麼要來神學院讀書呢?
[00:07:30.000 --> 00:07:32.000]  你為什麼要來神學院讀書呢?
[00:07:32.000 --> 00:07:34.000]  將來你有什麼感動呢?
[00:07:34.000 --> 00:07:36.000]  將來有什麼感動呢?
[00:07:36.000 --> 00:07:39.000]  我就說我都沒有什麼特別的
[00:07:39.000 --> 00:07:42.000]  現在感動做什麼牧師、傳道人
[00:07:42.000 --> 00:07:45.000]  我現在沒有什麼特別的感動去做牧師和傳道人
[00:07:45.000 --> 00:07:47.000]  我說你有嗎?
[00:07:47.000 --> 00:07:49.000]  他說當然有啦
[00:07:49.000 --> 00:07:50.000]  當然有啦
[00:07:50.000 --> 00:07:53.000]  我希望做家庭事工的牧師
[00:07:53.000 --> 00:07:55.000]  我希望做家庭事工的牧師
[00:07:55.000 --> 00:07:58.000]  有一個就說我希望做某某某大教會
[00:07:58.000 --> 00:08:01.000]  我希望做某一間大教會
[00:08:01.000 --> 00:08:04.000]  他們的青年事工的牧師
[00:08:04.000 --> 00:08:06.000]  他們的青年事工的牧師
[00:08:06.000 --> 00:08:09.000]  我說你們為什麼這麼清楚知道?
[00:08:09.000 --> 00:08:11.000]  你們怎麼這麼清楚知道?
[00:08:11.000 --> 00:08:13.000]  他就這樣回答我
[00:08:13.000 --> 00:08:15.000]  他說因為我覺得
[00:08:15.000 --> 00:08:16.000]  因為我覺得
[00:08:16.000 --> 00:08:18.000]  我是要做那樣東西
[00:08:18.000 --> 00:08:19.000]  我要做那樣事情
[00:08:19.000 --> 00:08:20.000]  你有沒有留意
[00:08:20.000 --> 00:08:21.000]  在這個世界裡面
[00:08:21.000 --> 00:08:24.000]  很多人都是我覺得這樣去生活
[00:08:24.000 --> 00:08:25.000]  在這個世界上
[00:08:25.000 --> 00:08:30.000]  有很多人就是我覺得這樣去生活的
[00:08:30.000 --> 00:08:31.000]  譬如你問一個人
[00:08:31.000 --> 00:08:32.000]  你為什麼做這件事?
[00:08:32.000 --> 00:08:34.000]  你為什麼要做這件事?
[00:08:34.000 --> 00:08:36.000]  或者你為什麼有這個意見?
[00:08:36.000 --> 00:08:37.000]  你為什麼有這樣的意見?
[00:08:37.000 --> 00:08:39.000]  或者你為什麼有這樣的行動?
[00:08:39.000 --> 00:08:40.000]  你為什麼有這樣的行動?
[00:08:40.000 --> 00:08:42.000]  大部分人的回答都是
[00:08:42.000 --> 00:08:43.000]  大部分人的回答是
[00:08:43.000 --> 00:08:44.000]  我覺得
[00:08:44.000 --> 00:08:46.000]  我覺得
[00:08:46.000 --> 00:08:48.000]  我覺得很奇怪
[00:08:48.000 --> 00:08:49.000]  這個那個我覺得
[00:08:49.000 --> 00:08:50.000]  我覺得這個
[00:08:50.000 --> 00:08:52.000]  我覺得很奇怪
[00:08:52.000 --> 00:08:53.000]  因為當我們去做事的時候
[00:08:53.000 --> 00:08:56.000]  不是經過心思熟慮去想過
[00:08:56.000 --> 00:08:58.000]  而是覺得就去做的
[00:08:58.000 --> 00:09:03.000]  而是覺得就去做的
[00:09:03.000 --> 00:09:04.000]  回顧在
[00:09:04.000 --> 00:09:06.000]  我已經做了目者20年了
[00:09:06.000 --> 00:09:09.000]  我做了目者已經20年了
[00:09:09.000 --> 00:09:10.000]  在過去這20年裡面
[00:09:10.000 --> 00:09:13.000]  我和很多朋友同學再次見面的時候
[00:09:13.000 --> 00:09:15.000]  我在做目者20年
[00:09:15.000 --> 00:09:17.000]  我和同學朋友見面的時候
[00:09:17.000 --> 00:09:20.000]  我和他們的思想真的有點不同
[00:09:20.000 --> 00:09:22.000]  我和他們的思想真的有點不同
[00:09:22.000 --> 00:09:24.000]  在我認識的同學當中
[00:09:24.000 --> 00:09:26.000]  在我所認識的同學當中
[00:09:26.000 --> 00:09:28.000]  有的是跨國企業的總裁
[00:09:28.000 --> 00:09:30.000]  有的是跨國企業的總裁
[00:09:30.000 --> 00:09:32.000]  原來他們在老早中學畢業的時候
[00:09:32.000 --> 00:09:33.000]  原來他們在老早中學畢業的時候
[00:09:33.000 --> 00:09:35.000]  已經說我要決定做世界大公司的總裁
[00:09:35.000 --> 00:09:36.000]  已經說我要決定做世界大公司的總裁
[00:09:36.000 --> 00:09:40.000]  總裁表示我要做世界大公司的總裁
[00:09:40.000 --> 00:09:41.000]  總裁表示我要做世界大公司的總裁
[00:09:41.000 --> 00:09:43.000]  有的就說我要做建築師的老闆
[00:09:43.000 --> 00:09:44.000]  有的就說我要做建築師的老闆
[00:09:44.000 --> 00:09:47.000]  我想想他們都很有自己的主見
[00:09:47.000 --> 00:09:49.000]  他們都很有自己的主見
[00:09:49.000 --> 00:09:52.000]  去找自己的目標去做事
[00:09:52.000 --> 00:09:53.000]  找自己的目標去做事
[00:09:53.000 --> 00:09:54.000]  找自己的目標去做事
[00:09:54.000 --> 00:09:56.000]  但是我好像和他們很不一樣
[00:09:56.000 --> 00:09:57.000]  但是我好像和他們很不一樣
[00:09:57.000 --> 00:09:58.000]  但是我好像和他們很不一樣
[00:09:58.000 --> 00:10:03.000]  當我看到這些發展的時候
[00:10:03.000 --> 00:10:05.000]  當我看到這些發展的時候
[00:10:05.000 --> 00:10:07.000]  就讓我思想到一件事
[00:10:07.000 --> 00:10:09.000]  就讓我思想到一件事
[00:10:09.000 --> 00:10:13.000]  就是究竟工作和侍奉兩者之間
[00:10:13.000 --> 00:10:14.000]  就是究竟工作和侍奉兩者之間
[00:10:14.000 --> 00:10:16.000]  有沒有什麼相同和不同的地方呢?
[00:10:16.000 --> 00:10:17.000]  有沒有什麼相同和不同的地方呢?
[00:10:17.000 --> 00:10:18.000]  工作與侍奉這兩者之間
[00:10:18.000 --> 00:10:19.000]  工作與侍奉這兩者之間
[00:10:19.000 --> 00:10:21.000]  有什麼相同和不同的地方呢?
[00:10:21.000 --> 00:10:22.000]  曾經有一次我和一個朋友聊天的時候
[00:10:22.000 --> 00:10:23.000]  曾經有一次我和一個朋友聊天的時候
[00:10:23.000 --> 00:10:24.000]  曾經有一次我和一個朋友聊天的時候
[00:10:24.000 --> 00:10:25.000]  曾經有一次我和一個朋友聊天的時候
[00:10:25.000 --> 00:10:26.000]  曾經有一次我和一個朋友聊天的時候
[00:10:26.000 --> 00:10:27.000]  曾經有一次我和一個朋友聊天的時候
[00:10:27.000 --> 00:10:28.000]  曾經有一次我和一個朋友聊天的時候
[00:10:28.000 --> 00:10:29.000]  曾經有一次我和一個朋友聊天的時候
[00:10:29.000 --> 00:10:30.000]  曾經有一次我和一個朋友聊天的時候
[00:10:30.000 --> 00:10:31.000]  曾經有一次我和一個朋友聊天的時候
[00:10:31.000 --> 00:10:32.000]  曾經有一次我和一個朋友聊天的時候
[00:10:32.000 --> 00:10:33.000]  曾經有一次我和一個朋友聊天的時候
[00:10:33.000 --> 00:10:34.000]  曾經有一次我和一個朋友聊天的時候
[00:10:34.000 --> 00:10:35.000]  曾經有一次我和一個朋友聊天的時候
[00:10:35.000 --> 00:10:36.000]  曾經有一次我和一個朋友聊天的時候
[00:10:36.000 --> 00:10:37.000]  曾經有一次我和一個朋友聊天的時候
[00:10:37.000 --> 00:10:38.000]  曾經有一次我和一個朋友聊天的時候
[00:10:38.000 --> 00:10:39.000]  曾經有一次我和一個朋友聊天的時候
[00:10:39.000 --> 00:10:54.000]  曾經有一次我和一個朋友聊天的時候
[00:10:54.000 --> 00:10:55.000]  曾經有一次我和一個朋友聊天的時候
[00:10:55.000 --> 00:10:56.000]  曾經有一次我和一個朋友聊天的時候
[00:10:56.000 --> 00:10:57.000]  曾經有一次我和一個朋友聊天的時候
[00:10:57.000 --> 00:10:58.000]  曾經有一次我和一個朋友聊天的時候
[00:10:58.000 --> 00:10:59.000]  曾經有一次我和一個朋友聊天的時候
[00:10:59.000 --> 00:11:00.000]  曾經有一次我和一個朋友聊天的時候
[00:11:00.000 --> 00:11:01.000]  曾經有一次我和一個朋友聊天的時候
[00:11:01.000 --> 00:11:02.000]  曾經有一次我和一個朋友聊天的時候
[00:11:02.000 --> 00:11:03.000]  曾經有一次我和一個朋友聊天的時候
[00:11:03.000 --> 00:11:04.000]  曾經有一次我和一個朋友聊天的時候
[00:11:04.000 --> 00:11:05.000]  曾經有一次我和一個朋友聊天的時候
[00:11:05.000 --> 00:11:06.000]  曾經有一次我和一個朋友聊天的時候
[00:11:06.000 --> 00:11:07.000]  曾經有一次我和一個朋友聊天的時候
[00:11:07.000 --> 00:11:08.000]  曾經有一次我和一個朋友聊天的時候
[00:11:08.000 --> 00:11:09.000]  曾經有一次我和一個朋友聊天的時候
[00:11:09.000 --> 00:11:10.000]  曾經有一次我和一個朋友聊天的時候
[00:11:10.000 --> 00:11:11.000]  曾經有一次我和一個朋友聊天的時候
[00:11:11.000 --> 00:11:12.000]  曾經有一次我和一個朋友聊天的時候
[00:11:12.000 --> 00:11:13.000]  曾經有一次我和一個朋友聊天的時候
[00:11:13.000 --> 00:11:14.000]  曾經有一次我和一個朋友聊天的時候
[00:11:14.000 --> 00:11:15.000]  曾經有一次我和一個朋友聊天的時候
[00:11:15.000 --> 00:11:16.000]  曾經有一次我和一個朋友聊天的時候
[00:11:16.000 --> 00:11:17.000]  曾經有一次我和一個朋友聊天的時候
[00:11:17.000 --> 00:11:18.000]  曾經有一次我和一個朋友聊天的時候
[00:11:18.000 --> 00:11:19.000]  曾經有一次我和一個朋友聊天的時候
[00:11:19.000 --> 00:11:20.000]  曾經有一次我和一個朋友聊天的時候
[00:11:20.000 --> 00:11:21.000]  曾經有一次我和一個朋友聊天的時候
[00:11:21.000 --> 00:11:22.000]  曾經有一次我和一個朋友聊天的時候
[00:11:22.000 --> 00:11:23.000]  曾經有一次我和一個朋友聊天的時候
[00:11:23.000 --> 00:11:24.000]  曾經有一次我和一個朋友聊天的時候
[00:11:24.000 --> 00:11:44.000]  曾經有一次我和一個朋友聊天的時候
[00:11:44.000 --> 00:11:45.000]  曾經有一次我和一個朋友聊天的時候
[00:11:45.000 --> 00:11:46.000]  曾經有一次我和一個朋友聊天的時候
[00:11:46.000 --> 00:11:47.000]  曾經有一次我和一個朋友聊天的時候
[00:11:47.000 --> 00:11:48.000]  曾經有一次我和一個朋友聊天的時候
[00:11:48.000 --> 00:11:49.000]  曾經有一次我和一個朋友聊天的時候
[00:11:49.000 --> 00:11:50.000]  曾經有一次我和一個朋友聊天的時候
[00:11:50.000 --> 00:11:51.000]  曾經有一次我和一個朋友聊天的時候
[00:11:51.000 --> 00:11:52.000]  曾經有一次我和一個朋友聊天的時候
[00:11:52.000 --> 00:11:53.000]  曾經有一次我和一個朋友聊天的時候
[00:11:53.000 --> 00:11:54.000]  曾經有一次我和一個朋友聊天的時候
[00:11:54.000 --> 00:11:55.000]  曾經有一次我和一個朋友聊天的時候
[00:11:55.000 --> 00:11:56.000]  曾經有一次我和一個朋友聊天的時候
[00:11:56.000 --> 00:11:57.000]  曾經有一次我和一個朋友聊天的時候
[00:11:57.000 --> 00:11:58.000]  曾經有一次我和一個朋友聊天的時候
[00:11:58.000 --> 00:11:59.000]  曾經有一次我和一個朋友聊天的時候
[00:11:59.000 --> 00:12:00.000]  曾經有一次我和一個朋友聊天的時候
[00:12:00.000 --> 00:12:01.000]  曾經有一次我和一個朋友聊天的時候
[00:12:01.000 --> 00:12:02.000]  曾經有一次我和一個朋友聊天的時候
[00:12:02.000 --> 00:12:03.000]  曾經有一次我和一個朋友聊天的時候
[00:12:03.000 --> 00:12:04.000]  曾經有一次我和一個朋友聊天的時候
[00:12:04.000 --> 00:12:05.000]  曾經有一次我和一個朋友聊天的時候
[00:12:05.000 --> 00:12:06.000]  曾經有一次我和一個朋友聊天的時候
[00:12:06.000 --> 00:12:07.000]  曾經有一次我和一個朋友聊天的時候
[00:12:07.000 --> 00:12:08.000]  曾經有一次我和一個朋友聊天的時候
[00:12:08.000 --> 00:12:09.000]  曾經有一次我和一個朋友聊天的時候
[00:12:09.000 --> 00:12:30.000]  曾經有一次我和一個朋友聊天的時候
[00:12:30.000 --> 00:12:31.000]  曾經有一次我和一個朋友聊天的時候
[00:12:31.000 --> 00:12:32.000]  曾經有一次我和一個朋友聊天的時候
[00:12:32.000 --> 00:12:33.000]  曾經有一次我和一個朋友聊天的時候
[00:12:33.000 --> 00:12:34.000]  曾經有一次我和一個朋友聊天的時候
[00:12:34.000 --> 00:12:35.000]  曾經有一次我和一個朋友聊天的時候
[00:12:35.000 --> 00:12:36.000]  曾經有一次我和一個朋友聊天的時候
[00:12:36.000 --> 00:12:37.000]  曾經有一次我和一個朋友聊天的時候
[00:12:37.000 --> 00:12:38.000]  曾經有一次我和一個朋友聊天的時候
[00:12:38.000 --> 00:12:39.000]  曾經有一次我和一個朋友聊天的時候
