
[00:00:00.000 --> 00:00:02.940]  珍惜眼前人
[00:02:53.940 --> 00:02:56.660]  父母的愛、朋友的愛
[00:02:56.660 --> 00:03:00.260]  我們結婚的時候有妻子、丈夫的愛
[00:03:00.260 --> 00:03:01.620]  這些我們沒有去珍惜
[00:03:01.620 --> 00:03:03.820]  只是珍惜一些物質上的東西
[00:03:03.820 --> 00:03:06.140]  第三種的愚昧
[00:03:06.140 --> 00:03:08.500]  是什麼的愚昧呢?
[00:03:08.500 --> 00:03:14.900]  就是我們很珍惜自己的形象
[00:03:14.900 --> 00:03:17.420]  即是你今天穿什麼衣服、梳什麼頭髮
[00:03:17.420 --> 00:03:19.380]  你很珍惜別人怎麼看你
[00:03:19.380 --> 00:03:20.940]  走出來很多人看著你
[00:03:20.940 --> 00:03:24.220]  很珍惜別人怎麼看我們
[00:03:24.220 --> 00:03:25.060]  很多人很珍惜
[00:03:25.060 --> 00:03:26.700]  所以名字很重要
[00:03:26.700 --> 00:03:29.340]  我們不可以弄壞自己的名字
[00:03:29.340 --> 00:03:33.380]  但我們缺乏珍惜神怎麼看我們
[00:03:33.380 --> 00:03:37.780]  我們沒有珍惜我們在神的眼光當中是怎樣
[00:03:37.780 --> 00:03:43.100]  我們沒有珍惜跟神有一個親密的關係
[00:03:43.100 --> 00:03:46.860]  我們要珍惜跟神這種關係
[00:03:46.860 --> 00:03:49.540]  我們不要只是珍惜自己是怎樣
[00:03:49.540 --> 00:03:52.500]  我們要珍惜神是怎樣
[00:03:52.500 --> 00:03:55.260]  我們要珍惜跟主的關係
[00:03:55.260 --> 00:03:57.340]  有幾段經文我沒有印出來
[00:03:57.340 --> 00:03:58.420]  沒有寫出來的
[00:03:58.420 --> 00:03:59.860]  大家記住
[00:03:59.860 --> 00:04:01.780]  萬物的結局近了
[00:04:01.780 --> 00:04:04.460]  所以你們要謹慎自守、警醒禱告
[00:04:04.460 --> 00:04:06.460]  這幾段經文都是講到
[00:04:06.460 --> 00:04:08.500]  珍惜萬物的結局近了
[00:04:08.500 --> 00:04:11.820]  我們要謹慎自守、警醒禱告
[00:04:11.820 --> 00:04:13.100]  要愛惜光陰
[00:04:13.100 --> 00:04:15.300]  因為現今的世代邪惡
[00:04:15.300 --> 00:04:16.900]  我就不講幾多章、幾多節
[00:04:16.900 --> 00:04:20.180]  免得你的腦袋有太多號碼
[00:04:20.180 --> 00:04:21.100]  要愛惜光陰
[00:04:21.100 --> 00:04:23.220]  因為現今的世代邪惡
[00:04:23.220 --> 00:04:24.700]  接著有一段分別講
[00:04:24.700 --> 00:04:26.100]  趁著白日
[00:04:26.100 --> 00:04:28.900]  我們必須作那差我來者的工
[00:04:28.900 --> 00:04:30.260]  黑夜將到
[00:04:30.260 --> 00:04:32.220]  就沒有人能做工了
[00:04:32.220 --> 00:04:33.820]  趁著白日
[00:04:33.820 --> 00:04:35.020]  我們應該
[00:04:35.020 --> 00:04:37.140]  我們應該做那差我來
[00:04:37.140 --> 00:04:38.900]  這個我是講到主耶穌
[00:04:38.900 --> 00:04:41.220]  做主耶穌做的工作
[00:04:41.220 --> 00:04:42.780]  因為黑夜將到
[00:04:42.780 --> 00:04:46.380]  就沒有人能做工了
[00:04:46.380 --> 00:04:47.820]  今天我們要珍惜
[00:04:47.820 --> 00:04:50.060]  珍惜遵行神的旨意
[00:04:50.060 --> 00:04:53.780]  我希望大家我們有生的年日
[00:04:53.780 --> 00:04:55.300]  我們離開世界的時候
[00:04:55.300 --> 00:04:56.980]  不會嘆息
[00:04:56.980 --> 00:04:59.380]  不會覺得浪費了
[00:04:59.380 --> 00:05:00.660]  還有機會的
[00:05:00.660 --> 00:05:02.060]  很多很多機會
[00:05:02.060 --> 00:05:03.980]  在未來的日子當中
[00:05:03.980 --> 00:05:07.180]  神會給我們很多機會要珍惜
[00:05:07.180 --> 00:05:09.220]  所以好像保羅所講
[00:05:09.220 --> 00:05:11.900]  美好的仗已經打過
[00:05:11.900 --> 00:05:14.700]  所信的道已經守住了
[00:05:14.700 --> 00:05:17.900]  當跑的路已經跑過了
[00:05:17.900 --> 00:05:18.860]  跑盡了
[00:05:18.860 --> 00:05:22.620]  從今以後有公義的冠冕為我存留
[00:05:22.620 --> 00:05:25.940]  我不知道大家離開世界的時候會怎樣
[00:05:25.940 --> 00:05:28.940]  每一個人都會經歷那個時刻
[00:05:28.940 --> 00:05:30.940]  但那個時刻我們盼望
[00:05:30.940 --> 00:05:33.340]  我們不會後悔
[00:05:33.340 --> 00:05:34.820]  因為我們珍惜
[00:05:34.820 --> 00:05:37.860]  第一個珍惜是今天我們所講的
[00:05:37.860 --> 00:05:40.620]  我們和神的關係
[00:05:40.620 --> 00:05:43.220]  什麼叫做珍惜天父呢
[00:05:43.220 --> 00:05:44.740]  即是珍惜父神呢
[00:05:44.740 --> 00:05:45.820]  第一點想和大家講的是
[00:05:45.820 --> 00:05:48.100]  珍惜父神的救贖
[00:05:48.100 --> 00:05:50.940]  活出永生榮耀主
[00:05:50.940 --> 00:05:55.620]  在《已不所書》裏面是講到
[00:05:55.620 --> 00:05:58.900]  「你們得救是靠著恩典」
[00:05:58.900 --> 00:06:01.500]  舊譯本是「你們得救是本福恩」
[00:06:01.500 --> 00:06:04.060]  新譯本是講到「藉著信心」
[00:06:04.060 --> 00:06:07.460]  「這不是出於自己,而是神所賜的」
[00:06:07.460 --> 00:06:11.860]  「這也不是出於行為,免得有人自誇」
[00:06:11.860 --> 00:06:14.300]  我們先讀到這裏
[00:06:14.300 --> 00:06:18.300]  珍惜這個永生
[00:06:18.300 --> 00:06:22.300]  珍惜神的救贖
[00:06:22.300 --> 00:06:23.900]  其實我們有一個新的生命
[00:06:23.900 --> 00:06:25.820]  你知不知道
[00:06:25.820 --> 00:06:27.500]  這條命是新的
[00:06:27.500 --> 00:06:28.980]  不是舊的命
[00:06:28.980 --> 00:06:32.380]  有些人雖然選了耶穌
[00:06:32.380 --> 00:06:35.180]  但覺得沒有豐盛的人生
[00:06:35.180 --> 00:06:37.700]  是很悶的
[00:06:37.700 --> 00:06:39.260]  我最近和弟兄姊妹聊天
[00:06:39.260 --> 00:06:42.260]  他們說有一班弟兄姊妹搬到俄羅斯
[00:06:42.260 --> 00:06:44.100]  去一個地方叫Happy Valley
[00:06:44.100 --> 00:06:45.460]  即是快活谷
[00:06:45.460 --> 00:06:49.380]  弟兄說下面那個城叫Boring
[00:06:49.380 --> 00:06:51.860]  挺特別的
[00:06:51.860 --> 00:06:56.220]  下星期我會去探望他們
[00:06:56.220 --> 00:06:57.180]  不過我想不去Boring
[00:06:57.180 --> 00:06:59.980]  去快活谷當然是去探望他們
[00:06:59.980 --> 00:07:03.780]  人生裏我們信了主其實很快活很開心
[00:07:03.780 --> 00:07:08.380]  不過我們見到很多基督徒很Boring
[00:07:08.380 --> 00:07:10.740]  沒有豐盛的生命
[00:07:10.740 --> 00:07:14.220]  有些人覺得回去崇拜很Boring
[00:07:14.220 --> 00:07:18.020]  有些人覺得經常都要開會很Boring
[00:07:18.020 --> 00:07:20.900]  有些人說聽牧師講得很Boring
[00:07:20.900 --> 00:07:23.460]  你們不敢說
[00:07:23.460 --> 00:07:24.100]  感謝主
[00:07:24.100 --> 00:07:27.500]  我們是一個很豐盛的人生
[00:07:27.500 --> 00:07:29.980]  生命活出永生
[00:07:29.980 --> 00:07:32.980]  為什麼人們活不出這樣的生命
[00:07:32.980 --> 00:07:34.700]  因為有幾個錯覺
[00:07:34.700 --> 00:07:36.980]  第一是以為永生是死了之後
[00:07:36.980 --> 00:07:38.700]  所以很多人不敢信耶穌
[00:07:38.700 --> 00:07:39.980]  信耶穌就不信
[00:07:39.980 --> 00:07:40.980]  為什麼不信
[00:07:40.980 --> 00:07:42.620]  我不想死
[00:07:42.620 --> 00:07:43.860]  死了之後才有永生
[00:07:43.860 --> 00:07:44.620]  不是
[00:07:44.620 --> 00:07:47.060]  信耶穌是現在
[00:07:47.060 --> 00:07:51.540]  你信的時刻從那一刻開始
[00:07:51.540 --> 00:07:53.100]  就有永生
[00:07:53.100 --> 00:07:55.180]  有永遠的生命
[00:07:55.180 --> 00:07:56.380]  正如我剛才所講
[00:07:56.380 --> 00:07:58.380]  我們人不是等死
[00:07:58.380 --> 00:08:00.420]  我們是等主耶穌再回來
[00:08:00.420 --> 00:08:02.060]  很興奮的
[00:08:02.060 --> 00:08:02.940]  等主耶穌再回來
[00:08:02.940 --> 00:08:08.220]  我們好像被天使接上天
[00:08:08.220 --> 00:08:10.220]  主耶穌升天的時候有些雲彩
[00:08:10.220 --> 00:08:12.140]  有時候我想我坐飛機的時候
[00:08:12.140 --> 00:08:13.100]  外面有些雲
[00:08:13.100 --> 00:08:14.940]  我升天的時候我就不得了
[00:08:14.940 --> 00:08:15.980]  我不用坐飛機
[00:08:15.980 --> 00:08:17.660]  上到雲上
[00:08:17.660 --> 00:08:20.020]  所以我們在巴西的電影節目
[00:08:20.020 --> 00:08:21.020]  你喜歡唱什麼歌
[00:08:21.020 --> 00:08:22.220]  他說雲上太陽
[00:08:22.220 --> 00:08:23.780]  這首歌叫《雲上太陽》
[00:08:23.780 --> 00:08:24.660]  是不是很像
[00:08:24.660 --> 00:08:26.100]  不過我們好像沒怎麼唱
[00:08:26.100 --> 00:08:27.260]  是十元仔歌
[00:08:27.260 --> 00:08:29.700]  原來雲上還有太陽
[00:08:29.700 --> 00:08:31.540]  我們這個生命當中
[00:08:31.540 --> 00:08:34.060]  豐盛的生命是一個新的生命
[00:08:34.060 --> 00:08:35.540]  這個新的生命是怎樣
[00:08:35.540 --> 00:08:37.420]  是要榮耀主
[00:08:37.420 --> 00:08:38.660]  榮耀主的名
[00:08:38.660 --> 00:08:42.020]  我們活出這個新的豐盛的生命
[00:08:42.020 --> 00:08:44.700]  我們有沒有活出這個新的豐盛的生命呢
[00:08:44.700 --> 00:08:46.860]  所以第一個的錯覺就是
[00:08:46.860 --> 00:08:48.980]  我們以為死了之後才有永生
[00:08:48.980 --> 00:08:49.740]  不是
[00:08:49.740 --> 00:08:51.860]  現在開始有永生
[00:08:51.860 --> 00:08:53.740]  第二個錯覺是以為
[00:08:53.740 --> 00:08:58.820]  永生這個救贖是很便宜的
[00:08:58.820 --> 00:08:59.900]  因為我們救恩是怎樣
[00:08:59.900 --> 00:09:03.300]  白白得回來的
[00:09:03.300 --> 00:09:06.540]  所以我們如果有些東西別人送給你
[00:09:06.540 --> 00:09:07.900]  當然很便宜
[00:09:07.900 --> 00:09:12.140]  當然是吃剩的都給你
[00:09:12.140 --> 00:09:16.100]  我們以為救恩是很便宜的
[00:09:16.100 --> 00:09:20.140]  特別是我們中國人來到
[00:09:20.140 --> 00:09:21.780]  金山、阿伯
[00:09:21.780 --> 00:09:24.060]  什麼都要便宜的
[00:09:24.060 --> 00:09:25.500]  什麼都要便宜
[00:09:25.500 --> 00:09:26.460]  有得送的
[00:09:26.460 --> 00:09:27.100]  買一送一
[00:09:27.100 --> 00:09:29.500]  不要買一要送一個
[00:09:29.500 --> 00:09:31.100]  我們以為是便宜的
[00:09:31.100 --> 00:09:33.500]  原來救恩是不便宜的
[00:09:33.500 --> 00:09:37.060]  救恩我們付不起這個代價的
[00:09:37.060 --> 00:09:41.860]  救恩是神的兒子為我們寫命的
[00:09:41.860 --> 00:09:43.900]  如果大家看舊約聖經
[00:09:43.900 --> 00:09:46.300]  他們每一次犯罪的時候
[00:09:46.300 --> 00:09:50.220]  就要帶牛羊去聖殿獻祭
[00:09:50.220 --> 00:09:51.820]  所羅門王獻殿的時候
[00:09:51.820 --> 00:09:53.740]  很多牛羊獻
[00:09:53.740 --> 00:09:58.540]  獻祭真的很厲害
[00:09:58.540 --> 00:10:02.420]  那個殿不是那麼整齊清潔的
[00:10:02.420 --> 00:10:09.220]  那些牛、羊在那邊不斷被人殺
[00:10:09.220 --> 00:10:12.020]  你想想那個代價多大
[00:10:12.020 --> 00:10:14.220]  那個代價很大
[00:10:14.220 --> 00:10:19.180]  一隻牛的代價等於一輛車
[00:10:19.180 --> 00:10:21.260]  你每一次犯罪就要奉獻一輛車
[00:10:21.260 --> 00:10:23.620]  你想想多大代價
[00:10:23.620 --> 00:10:25.580]  我們付不起救恩
[00:10:25.580 --> 00:10:27.340]  救恩不是便宜的
[00:10:27.340 --> 00:10:28.180]  大家記得
[00:10:28.180 --> 00:10:30.580]  救恩是神給我們的禮物
[00:10:30.580 --> 00:10:32.980]  這個禮物是神付了代價
[00:10:32.980 --> 00:10:36.940]  這個代價是祂自己的兒子的命
[00:10:36.940 --> 00:10:39.580]  我們為什麼不感恩呢
[00:10:39.580 --> 00:10:41.940]  我們要感謝這個恩典
[00:10:41.940 --> 00:10:43.500]  這個新的生命
[00:10:43.500 --> 00:10:45.300]  神給我們的
[00:10:45.300 --> 00:10:48.060]  所以我們不要覺得是便宜的東西
[00:10:48.060 --> 00:10:50.340]  很有代價
[00:10:50.340 --> 00:10:52.140]  感恩
[00:10:52.140 --> 00:10:54.900]  活出這個生命
[00:10:54.900 --> 00:10:55.940]  所以以不鎖書說
[00:10:55.940 --> 00:10:59.140]  你們得救是本乎恩
[00:10:59.140 --> 00:11:00.980]  也是恩著信
[00:11:00.980 --> 00:11:03.660]  是這個意思
[00:11:03.660 --> 00:11:05.820]  還有一個原因
[00:11:05.820 --> 00:11:09.540]  我們活不出永生那種豐盛
[00:11:09.540 --> 00:11:11.980]  因為我們飢餓
[00:11:11.980 --> 00:11:14.980]  新生命的飢餓
[00:11:14.980 --> 00:11:16.820]  屬靈的飢餓
[00:11:16.820 --> 00:11:18.220]  我見到我們有些弟兄姊妹
[00:11:18.220 --> 00:11:21.460]  有嬰兒出世
[00:11:21.460 --> 00:11:25.100]  我們最近有一個新的嬰兒出世
[00:11:25.100 --> 00:11:27.980]  嬰兒出世要做什麼
[00:11:27.980 --> 00:11:30.980]  要吃奶
[00:11:30.980 --> 00:11:34.740]  你不給奶給他吃怎麼辦
[00:11:34.740 --> 00:11:36.380]  很慘吧
[00:11:36.380 --> 00:11:37.820]  你不會不給奶給他吃
[00:11:37.820 --> 00:11:39.620]  一定要給奶給他吃
[00:11:39.620 --> 00:11:42.420]  但很多基督徒不吃奶
[00:11:42.420 --> 00:11:44.500]  我們這個新的生命是什麼
[00:11:44.500 --> 00:11:45.900]  人活著
[00:11:45.900 --> 00:11:47.180]  這個新生命活著
[00:11:47.180 --> 00:11:51.980]  不是單靠肉體的食物
[00:11:51.980 --> 00:11:56.780]  是靠神所出的一切話語
[00:11:56.780 --> 00:11:58.500]  為什麼活不出這個新的生命
[00:11:58.500 --> 00:12:00.620]  因為我們沒有神的話語
[00:12:00.620 --> 00:12:02.980]  我們不知道神的話語
[00:12:02.980 --> 00:12:05.300]  我們不知道神幫我們說話
[00:12:05.300 --> 00:12:08.100]  而且我們的生命很枯乾
[00:12:08.100 --> 00:12:11.060]  我們求主幫助我們活出這個生命
[00:12:11.060 --> 00:12:12.500]  然後我們怎樣看我們
[00:12:12.500 --> 00:12:14.340]  我們肉身的生命
[00:12:14.340 --> 00:12:15.780]  我們行事為人
[00:12:15.780 --> 00:12:17.740]  我們這個身體
[00:12:17.740 --> 00:12:19.860]  我們所有活動都是靠這個身體
[00:12:19.860 --> 00:12:20.980]  對不對
[00:12:20.980 --> 00:12:23.940]  我們現在坐在這裡靠這個身體
[00:12:23.940 --> 00:12:25.820]  你一會兒去做什麼
[00:12:25.820 --> 00:12:26.500]  這個身體
[00:12:26.500 --> 00:12:28.460]  你不可以說一會兒我去吃飯
[00:12:28.460 --> 00:12:29.060]  你去吧
[00:12:29.060 --> 00:12:31.260]  我靈魂去了那裡吃飯就行了
[00:12:31.260 --> 00:12:33.300]  不可以的
[00:12:33.300 --> 00:12:33.980]  我們要吃飯
[00:12:33.980 --> 00:12:35.140]  我們身體要去
[00:12:35.140 --> 00:12:37.860]  你們敬拜你的身體要來
[00:12:37.860 --> 00:12:39.100]  我們的身體是什麼
[00:12:39.100 --> 00:12:41.460]  是神的電
[00:12:41.460 --> 00:12:43.620]  現在我們這個新的生命
[00:12:43.620 --> 00:12:45.740]  我們怎樣看我們的肉體
[00:12:45.740 --> 00:12:48.340]  怎樣看我們的身體
[00:12:48.340 --> 00:12:50.220]  我們看一段經文好不好
[00:12:50.220 --> 00:12:52.060]  看回剛才的
[00:12:52.060 --> 00:12:53.660]  你們不知道你們的身體
[00:12:53.660 --> 00:12:57.700]  就是那位住在你們裡面的聖靈的電魔
[00:12:57.700 --> 00:13:02.220]  這聖靈是你們從神那裡領受的
[00:13:02.220 --> 00:13:04.180]  你們不是屬於自己的
[00:13:04.180 --> 00:13:07.260]  因為你們是用重價買來的
[00:13:07.260 --> 00:13:10.380]  所以你們務要用自己的身體榮耀神
[00:13:10.380 --> 00:13:12.500]  哥倫多前書十章三十一節
[00:13:12.500 --> 00:13:16.220]  所以你們或吃或喝或做什麼
[00:13:16.220 --> 00:13:20.300]  一切都要為神的榮耀而行
[00:13:20.300 --> 00:13:21.580]  約翰福音第十五章說
[00:13:21.580 --> 00:13:23.580]  你們多結果似我父
[00:13:23.580 --> 00:13:25.500]  就因此得榮耀
[00:13:25.500 --> 00:13:27.380]  你們也就是我的門徒了
[00:13:27.380 --> 00:13:31.340]  這裡說到我們的身體是神的電
[00:13:31.340 --> 00:13:34.660]  我們用身體來榮耀神
[00:13:34.660 --> 00:13:35.780]  我們想一想
[00:13:35.780 --> 00:13:39.180]  原來我們的身體不是我們的主人
[00:13:39.180 --> 00:13:43.700]  所以你不要說喜歡想怎樣就怎樣
[00:13:43.700 --> 00:13:46.620]  詩篇第十九篇說「求你攔阻僕人
[00:13:46.620 --> 00:13:50.140]  不犯任意妄為的罪」
[00:13:50.140 --> 00:13:52.700]  「任意妄為的罪」即是我們不知道
[00:13:52.700 --> 00:13:56.100]  我們的身體的主人是聖靈
[00:13:56.100 --> 00:13:57.940]  是屬於神
[00:13:57.940 --> 00:14:02.260]  我們喜歡做自己本來舊人所做的事
[00:14:02.260 --> 00:14:06.100]  如果一個新的主人來到
[00:14:06.100 --> 00:14:07.700]  來到一個奸屋的時候
[00:14:07.700 --> 00:14:11.500]  他有權去rearrange
[00:14:11.500 --> 00:14:15.220]  那些傢俬怎樣擺 怎樣做
[00:14:15.220 --> 00:14:17.340]  如果你結了婚
[00:14:17.340 --> 00:14:19.300]  你就明白我說的甚麼
[00:14:19.300 --> 00:14:21.940]  有些男生單身的時候
[00:14:21.940 --> 00:14:23.740]  奸屋很亂
[00:14:23.740 --> 00:14:26.100]  直至他娶了一個太太
[00:14:26.100 --> 00:14:28.460]  那個太太就變了一個
[00:14:28.460 --> 00:14:29.860]  我們是英國來的
[00:14:29.860 --> 00:14:30.900]  香港來的
[00:14:30.900 --> 00:14:32.020]  英女王
[00:14:32.020 --> 00:14:34.100]  有權柄的
[00:14:34.100 --> 00:14:35.660]  改了一些東西
[00:14:35.660 --> 00:14:37.660]  我舉這個例子說到甚麼呢
[00:14:37.660 --> 00:14:38.900]  我們的生命
[00:14:38.900 --> 00:14:43.700]  現在的身體我們行事為人的主權
[00:14:43.700 --> 00:14:46.700]  是靠著聖靈
[00:14:46.700 --> 00:14:49.100]  聖靈隨時感動我們
[00:14:49.100 --> 00:14:50.260]  聖靈感動我們
[00:14:50.260 --> 00:14:53.580]  我們的身體是屬於神的
[00:14:53.580 --> 00:14:55.700]  所以我們無論吃喝
[00:14:55.700 --> 00:14:57.060]  永要神
[00:14:57.060 --> 00:14:59.460]  你有沒有試過聖靈感動你
[00:14:59.460 --> 00:15:00.980]  不要吃那樣東西了
[00:15:00.980 --> 00:15:02.180]  還吃
[00:15:02.180 --> 00:15:03.860]  神感動我很多的時候
[00:15:03.860 --> 00:15:05.140]  吃了一半
[00:15:05.140 --> 00:15:07.420]  不要吃了 扔掉它
[00:15:07.420 --> 00:15:10.700]  這個叫聖靈減肥法
[00:15:10.700 --> 00:15:12.060]  真的可以的
[00:15:12.060 --> 00:15:13.740]  神可以幫助我們
[00:15:13.740 --> 00:15:15.020]  我們何時起床
[00:15:15.020 --> 00:15:16.660]  何時睡覺
[00:15:16.660 --> 00:15:17.900]  何時做甚麼
[00:15:17.900 --> 00:15:20.620]  完全當我們倚靠神的時候
[00:15:20.620 --> 00:15:22.860]  聖靈幫我們說很小的事
[00:15:22.860 --> 00:15:24.540]  祂都教我們
[00:15:24.540 --> 00:15:26.020]  神隨時幫我們說
[00:15:26.020 --> 00:15:27.300]  隨時感動我們
[00:15:27.300 --> 00:15:29.700]  不過我們為甚麼聽不到呢
[00:15:29.700 --> 00:15:32.340]  因為我們習慣了自己做主
[00:15:32.340 --> 00:15:35.140]  我們沒有聽聖靈的聲音
[00:15:35.140 --> 00:15:36.700]  求主幫助我們
[00:15:36.700 --> 00:15:40.140]  我們清楚看看幾點鐘
[00:15:40.140 --> 00:15:41.780]  接著想跟大家說
[00:15:41.780 --> 00:15:43.900]  我們珍惜父神的召命
[00:15:43.900 --> 00:15:47.220]  分別為聖傳獻主
[00:15:47.220 --> 00:15:50.020]  在利尾記裏面
[00:15:50.020 --> 00:15:50.740]  很容易記的
[00:15:50.740 --> 00:15:52.100]  這個號碼都要記的
[00:15:52.100 --> 00:15:53.340]  1144
[00:15:53.340 --> 00:15:54.460]  記不記得
[00:15:54.460 --> 00:15:56.220]  利尾記
[00:15:56.220 --> 00:15:57.140]  第十一章
[00:15:57.140 --> 00:15:58.660]  四十四節
[00:15:58.660 --> 00:16:01.220]  如果你完全不記得那麼多的話
[00:16:01.220 --> 00:16:04.980]  我們可以記一些片段
[00:16:04.980 --> 00:16:07.180]  因為我是耶和華你們的神
[00:16:07.180 --> 00:16:10.220]  所以你們要使自己成為聖潔
[00:16:10.220 --> 00:16:12.220]  你們要分別為聖
[00:16:12.220 --> 00:16:13.740]  因為我是聖潔的
[00:16:13.740 --> 00:16:14.900]  我們讀到這裏為止
[00:16:14.900 --> 00:16:16.620]  你們要分別為聖
[00:16:16.620 --> 00:16:21.860]  因為我是聖潔的
[00:16:21.860 --> 00:16:22.460]  再說一次
[00:16:22.460 --> 00:16:24.060]  你們要分別為聖
[00:16:24.060 --> 00:16:25.500]  因為我是聖潔的
[00:16:25.500 --> 00:16:28.980]  在第四十五節裏再說一次
[00:16:28.980 --> 00:16:31.340]  我們那條命
[00:16:31.340 --> 00:16:32.220]  剛才我們說到
[00:16:32.220 --> 00:16:35.620]  我們的身體連那條命是屬於神
[00:16:35.620 --> 00:16:38.220]  所以我用這個召命
[00:16:38.220 --> 00:16:43.140]  我們的命是屬於神
[00:16:43.140 --> 00:16:45.820]  有些人說你的命生得好不好
[00:16:45.820 --> 00:16:48.620]  所以我們廣東話叫做「曬命」
[00:16:48.620 --> 00:16:50.340]  曬命
[00:16:50.340 --> 00:16:51.900]  有些人曬命
[00:16:51.900 --> 00:16:53.100]  真是感謝
[00:16:53.100 --> 00:16:54.460]  我很感謝我父母
[00:16:54.460 --> 00:16:56.380]  生得我那麼帥
[00:16:56.380 --> 00:16:57.500]  有些人真的這樣曬命
[00:16:57.500 --> 00:16:58.740]  我聽過
[00:16:58.740 --> 00:16:59.900]  有些人很感謝我父母
[00:16:59.900 --> 00:17:01.580]  給我那麼有錢
[00:17:01.580 --> 00:17:03.780]  有很多人覺得我父母給我那麼多機會
[00:17:03.780 --> 00:17:05.180]  曬命
