
[00:00:00.000 --> 00:00:02.580]  各位電影師妹,各位朋友,早晨
[00:08:26.800 --> 00:08:29.680]  這次出發回去的人
[00:08:29.680 --> 00:08:33.880]  相信很多都是裡面的第二代
[00:08:33.880 --> 00:08:35.960]  這幫第二代的人
[00:08:35.960 --> 00:08:40.160]  他們在巴比倫長大
[00:08:40.160 --> 00:08:41.400]  受巴比倫的教育
[00:08:41.400 --> 00:08:43.240]  差不多是半個巴比倫人
[00:08:43.240 --> 00:08:45.400]  在巴比倫落地生根
[00:08:45.400 --> 00:08:46.760]  甚至可能有他們的工作
[00:08:46.760 --> 00:08:49.680]  有他們的前途
[00:08:49.680 --> 00:08:50.840]  可能他們的特色就是
[00:08:50.840 --> 00:08:54.320]  他們說自己的話也說得不太好
[00:08:54.320 --> 00:08:57.640]  就像我們的小朋友一樣
[00:08:57.640 --> 00:08:59.120]  他們說廣東話我很喜歡聽
[00:08:59.120 --> 00:09:01.280]  因為他們的聲音很有趣
[00:09:01.280 --> 00:09:04.240]  很特別,有點歪
[00:09:04.240 --> 00:09:08.720]  他們當時這一幫的人都是這樣
[00:09:08.720 --> 00:09:10.880]  甚至這一幫的第二代
[00:09:10.880 --> 00:09:12.320]  他們未見過耶路撒冷
[00:09:12.320 --> 00:09:13.920]  未在耶路撒冷敬拜過
[00:09:13.920 --> 00:09:15.920]  未見過聖殿
[00:09:15.920 --> 00:09:18.000]  但他們都願意被神感動
[00:09:18.000 --> 00:09:20.400]  不留在巴比倫
[00:09:20.400 --> 00:09:22.400]  他們願意跟著一幫的領袖
[00:09:22.400 --> 00:09:24.040]  踏上這條艱辛的旅途
[00:09:24.040 --> 00:09:26.960]  回到聖地重新開始
[00:09:26.960 --> 00:09:30.600]  是開放的
[00:09:30.600 --> 00:09:32.880]  我很想和弟兄姊妹繼續分享一下
[00:09:32.880 --> 00:09:37.160]  這兩年其實我們沒有出去短宣
[00:09:37.160 --> 00:09:40.040]  但是我們透過網上Zoom的聚會
[00:09:40.040 --> 00:09:43.600]  我認識了一個年輕的姊妹
[00:09:43.600 --> 00:09:46.040]  真的很年輕
[00:09:46.040 --> 00:09:51.120]  她在我們很多子女讀大學的階段
[00:09:51.120 --> 00:09:54.480]  她放棄了不進去大學讀書
[00:09:54.480 --> 00:09:56.480]  而去接受一些短期的裝備
[00:09:56.480 --> 00:09:58.120]  一些福音的裝備
[00:09:58.120 --> 00:10:00.920]  如何跟別人傳福音的裝備
[00:10:00.920 --> 00:10:04.760]  接著她就上了一條宣教的路
[00:10:04.760 --> 00:10:08.920]  去了中東那些很封閉的地方裏面
[00:10:08.920 --> 00:10:13.120]  去傳福音
[00:10:13.120 --> 00:10:15.440]  不只是傳一兩個月
[00:10:15.440 --> 00:10:19.720]  是她的人生就放在那個位置裏面
[00:10:19.720 --> 00:10:25.200]  去跟當地的人傳福音
[00:10:25.200 --> 00:10:27.000]  我這兩年在網上見到她的時候
[00:10:27.000 --> 00:10:28.200]  我都覺得很感動
[00:10:28.200 --> 00:10:29.600]  很受激勵
[00:10:29.600 --> 00:10:32.840]  什麼令到一個這麼小個
[00:10:32.840 --> 00:10:36.760]  這麼年輕的女孩不讀大學
[00:10:36.760 --> 00:10:39.640]  而就這樣把她一生
[00:10:39.640 --> 00:10:43.880]  就在那個地方裏面去服侍那班人呢
[00:10:43.880 --> 00:10:45.600]  她是選擇了一個不留下
[00:10:45.600 --> 00:10:48.880]  在她自己安書的地區的人
[00:10:48.880 --> 00:10:51.360]  我很相信今天我們每一個人
[00:10:51.360 --> 00:10:53.480]  我們自己包括我自己都是
[00:10:53.480 --> 00:10:54.880]  我們很願意為自己
[00:10:54.880 --> 00:10:55.960]  為我們所愛的人
[00:10:55.960 --> 00:10:56.680]  為我們的家人
[00:10:56.680 --> 00:10:58.080]  為我們的子女
[00:10:58.080 --> 00:10:59.560]  付出一切
[00:10:59.560 --> 00:11:02.520]  什麼都可以
[00:11:02.520 --> 00:11:04.600]  我們為神呢
[00:11:04.600 --> 00:11:07.680]  我們可以為神去到多盡呢
[00:11:07.680 --> 00:11:09.400]  有什麼事情
[00:11:09.400 --> 00:11:10.760]  或者有什麼東西
[00:11:10.760 --> 00:11:13.120]  是神要你放下的
[00:11:13.120 --> 00:11:16.640]  有什麼是神要你揹起的
[00:11:16.640 --> 00:11:19.440]  有什麼事情是神要你站起來
[00:11:19.440 --> 00:11:22.160]  走出去為祂而做的呢
[00:11:22.160 --> 00:11:24.400]  你願意嗎
[00:11:24.400 --> 00:11:26.480]  第二點
[00:11:26.480 --> 00:11:27.840]  給神紀念啊
[00:11:27.840 --> 00:11:29.040]  弟兄姊妹
[00:11:29.040 --> 00:11:32.400]  在第二節到六十七節
[00:11:32.400 --> 00:11:33.840]  這一班呢
[00:11:33.840 --> 00:11:35.520]  為了神不留下的人
[00:11:35.520 --> 00:11:37.440]  他們走出去
[00:11:37.440 --> 00:11:38.920]  神是很體重他們
[00:11:38.920 --> 00:11:41.000]  紀念他們
[00:11:41.000 --> 00:11:42.680]  在這一段聖經裏面
[00:11:42.680 --> 00:11:44.880]  記載著這一群的人
[00:11:44.880 --> 00:11:46.560]  是什麼人
[00:11:46.560 --> 00:11:48.080]  第二節到六十七節
[00:11:48.080 --> 00:11:51.680]  就是那個很長的名單開始了
[00:11:51.680 --> 00:11:52.920]  今天呢我就很簡略
[00:11:52.920 --> 00:11:54.320]  跟大家去看一看
[00:11:54.320 --> 00:11:55.800]  第二節
[00:11:55.800 --> 00:11:57.680]  他們是同著所羅巴伯
[00:11:57.680 --> 00:11:58.960]  約耶穌啊
[00:11:58.960 --> 00:11:59.600]  尼希米
[00:11:59.600 --> 00:12:00.680]  西萊亞
[00:12:00.680 --> 00:12:01.440]  利萊亞
[00:12:01.440 --> 00:12:02.080]  末底改
[00:12:02.080 --> 00:12:02.600]  必山
[00:12:02.600 --> 00:12:03.760]  米斯拔
[00:12:03.760 --> 00:12:05.560]  比格亞斯
[00:12:05.560 --> 00:12:06.280]  利雲
[00:12:06.280 --> 00:12:07.520]  巴拿
[00:12:07.520 --> 00:12:08.320]  回來的
[00:12:08.320 --> 00:12:10.240]  我們讀這些廣東話
[00:12:10.240 --> 00:12:14.080]  中文的譯音都有點翹嘴
[00:12:14.080 --> 00:12:17.200]  但是這一群就是當時神簡孫的領袖
[00:12:17.200 --> 00:12:19.440]  這一群回歸的人
[00:12:19.440 --> 00:12:21.240]  就跟著他們一起上路
[00:12:21.240 --> 00:12:22.840]  這群是領袖
[00:12:22.840 --> 00:12:24.240]  接著下去
[00:12:24.240 --> 00:12:25.800]  三節到十九節
[00:12:25.800 --> 00:12:28.080]  以色列人的人民數目記載在下面
[00:12:28.080 --> 00:12:32.960]  巴祿的子孫2172名
[00:12:32.960 --> 00:12:35.400]  接著去到二十節呢
[00:12:35.400 --> 00:12:38.680]  吉霸二人
[00:12:38.680 --> 00:12:40.120]  95名
[00:12:40.120 --> 00:12:41.840]  這些是什麼呢
[00:12:41.840 --> 00:12:43.080]  首先第一樣東西就是
[00:12:43.080 --> 00:12:44.480]  在三節到十九節
[00:12:44.480 --> 00:12:45.880]  其實他們是記載著
[00:12:45.880 --> 00:12:48.360]  按著不同的家族
[00:12:48.360 --> 00:12:49.880]  來記錄那些人
[00:12:49.880 --> 00:12:51.720]  就是哪一個是哪一個的子孫
[00:12:51.720 --> 00:12:53.240]  哪一個是哪一個的後裔
[00:12:53.240 --> 00:12:54.480]  哪一個是哪一個的子孫
[00:12:54.480 --> 00:12:56.440]  來記錄這一群的人
[00:12:56.440 --> 00:12:58.200]  由第二十節開始
[00:12:58.200 --> 00:12:59.160]  就開始講到
[00:12:59.160 --> 00:13:01.960]  他們是按不同居住的地方的人
[00:13:01.960 --> 00:13:03.080]  就好像我們今天
[00:13:03.080 --> 00:13:05.320]  那一群威利頓的人
[00:13:05.320 --> 00:13:06.120]  黎明的人
[00:13:06.120 --> 00:13:07.160]  冰王的人
[00:13:07.160 --> 00:13:08.280]  Bayeswater的人
[00:13:08.280 --> 00:13:09.200]  這樣按他們
[00:13:09.200 --> 00:13:11.760]  而分類介紹他們出來
[00:13:13.640 --> 00:13:15.520]  接著三十六節
[00:13:15.520 --> 00:13:17.520]  祭司
[00:13:17.520 --> 00:13:20.720]  接著一直再下去
[00:13:20.720 --> 00:13:22.000]  接著四十節
[00:13:22.000 --> 00:13:22.800]  利眉人
[00:13:22.800 --> 00:13:23.640]  四十一節
[00:13:23.640 --> 00:13:24.720]  歌唱的
[00:13:24.720 --> 00:13:25.840]  四十二節
[00:13:25.840 --> 00:13:26.800]  守門的
[00:13:26.800 --> 00:13:27.800]  四十三節
[00:13:27.800 --> 00:13:28.440]  尼提寧
[00:13:28.440 --> 00:13:30.000]  尼提寧就是在聖殿裏面
[00:13:30.000 --> 00:13:32.080]  做一些苦工殿役的人
[00:13:32.080 --> 00:13:33.440]  接著五十五節就是
[00:13:33.440 --> 00:13:36.360]  所羅門僕人的後裔
[00:13:36.360 --> 00:13:38.440]  我們看到這一群
[00:13:38.440 --> 00:13:43.040]  就是按著他們工作的崗位
[00:13:43.040 --> 00:13:47.040]  而去記錄他們的人名
[00:13:47.040 --> 00:13:50.160]  當我看到這一群名單的時候
[00:13:50.160 --> 00:13:52.480]  其實再仔細看一下那個號碼
[00:13:52.480 --> 00:13:54.280]  祭司和利眉人
[00:13:54.280 --> 00:13:56.160]  其實佔了很少數
[00:13:56.160 --> 00:13:57.560]  他們不是很多的
[00:13:57.560 --> 00:13:59.080]  不是很大比例的人
[00:13:59.080 --> 00:14:00.680]  是回去
[00:14:00.680 --> 00:14:02.160]  相反
[00:14:02.160 --> 00:14:03.480]  一群尼提寧
[00:14:03.480 --> 00:14:05.640]  在聖殿裏面做
[00:14:05.640 --> 00:14:07.080]  辛苦的工作的人
[00:14:07.080 --> 00:14:09.440]  或者我們叫南嶺的人
[00:14:09.440 --> 00:14:10.440]  南嶺的人
[00:14:10.440 --> 00:14:11.800]  勞動的人
[00:14:11.800 --> 00:14:12.600]  殿役
[00:14:12.600 --> 00:14:13.720]  看門口的人
[00:14:13.720 --> 00:14:15.040]  所羅門的僕人
[00:14:15.040 --> 00:14:18.640]  他們的比例人數更加的多
[00:14:18.640 --> 00:14:19.440]  所以在這裏看到
[00:14:19.440 --> 00:14:21.640]  無論你是做什麼崗位
[00:14:21.640 --> 00:14:25.280]  你有什麼所謂的地位
[00:14:25.280 --> 00:14:27.080]  甚至有一群唱歌的
[00:14:27.080 --> 00:14:28.160]  以前唱歌的那些
[00:14:28.160 --> 00:14:29.920]  都不是那麼高的地位
[00:14:29.920 --> 00:14:31.720]  但在神的眼裏面
[00:14:31.720 --> 00:14:34.280]  你一樣都是那麼重要
[00:14:34.280 --> 00:14:37.240]  神是會記得、神是會知道
[00:14:37.240 --> 00:14:39.120]  放在這個回歸名單上面
[00:14:39.120 --> 00:14:41.360]  有他們一份
[00:14:41.360 --> 00:14:42.520]  更加難得的就是
[00:14:42.520 --> 00:14:43.440]  五十九節
[00:14:43.440 --> 00:14:44.880]  到六十三節
[00:14:44.880 --> 00:14:46.360]  這裏說什麼呢
[00:14:46.360 --> 00:14:49.920]  從特米拉·特哈薩基督
[00:14:49.920 --> 00:14:51.000]  阿旦
[00:14:51.000 --> 00:14:52.640]  陰墨上來的
[00:14:52.640 --> 00:14:56.600]  不能指明他們的宗族譜系
[00:14:56.600 --> 00:14:58.320]  是以色列人不是
[00:14:58.320 --> 00:15:01.320]  原來當中有一群人
[00:15:01.320 --> 00:15:03.200]  他們的族譜不是那麼清晰的
[00:15:03.200 --> 00:15:04.200]  會不會是他們混雜了
[00:15:04.200 --> 00:15:07.440]  其他不同的民族的血統呢
[00:15:07.440 --> 00:15:10.400]  現在還未能夠了解清楚
[00:15:10.400 --> 00:15:12.240]  但是這群人
[00:15:12.240 --> 00:15:17.280]  他們都願意跟著一起回去
[00:15:17.280 --> 00:15:20.760]  神也將他們記錄在這裏當中
[00:15:20.760 --> 00:15:22.040]  神不會忘記他們
[00:15:22.040 --> 00:15:24.760]  神記錄這裏每一個人
[00:15:24.760 --> 00:15:27.800]  他們願意為聖殿走上這條路的時候
[00:15:27.800 --> 00:15:29.080]  神也是會紀念他們
[00:15:29.080 --> 00:15:32.000]  數算他們
[00:15:32.000 --> 00:15:36.880]  說到這裏我又想想自己的例子
[00:15:36.880 --> 00:15:39.000]  有什麼特別呢
[00:15:39.000 --> 00:15:43.040]  就是在這個大門口的位置
[00:15:43.040 --> 00:15:45.000]  在這幾年我發生過很多次
[00:15:45.000 --> 00:15:48.160]  這樣的經歷
[00:15:48.160 --> 00:15:51.800]  你好啊新朋友你叫什麼名字
[00:15:51.800 --> 00:15:52.440]  然後他說
[00:15:52.440 --> 00:15:53.760]  牧師啊
[00:15:53.760 --> 00:15:56.640]  這次你是第三次問我了
[00:15:56.640 --> 00:15:58.600]  是喔我剛認識你
[00:15:58.600 --> 00:16:00.880]  之前你也是這樣
[00:16:00.880 --> 00:16:03.920]  這個事情不是發生了一次兩次
[00:16:03.920 --> 00:16:06.480]  在我印象中起碼有三個人
[00:16:06.480 --> 00:16:07.240]  我是這樣
[00:16:07.240 --> 00:16:10.800]  同一件事大概都是在門口附近的位置
[00:16:10.800 --> 00:16:12.000]  我這樣問過他
[00:16:12.000 --> 00:16:13.080]  他一說的時候我就記得
[00:16:13.080 --> 00:16:14.000]  是是是我記得
[00:16:14.000 --> 00:16:18.280]  你是誰誰誰
[00:16:18.280 --> 00:16:19.880]  可能弟兄姊妹會很體諒我
[00:16:19.880 --> 00:16:21.680]  教會這麼多人
[00:16:21.680 --> 00:16:23.120]  來來去去
[00:16:23.120 --> 00:16:25.480]  牧師不記得是很正常的
[00:16:25.480 --> 00:16:28.760]  但在我心裏面就真的很慚愧
[00:16:28.760 --> 00:16:30.240]  即是不記得了兩次也算了
[00:16:30.240 --> 00:16:34.080]  第三次也是不記得
[00:16:34.080 --> 00:16:36.680]  相反我最近有一個經歷
[00:16:36.680 --> 00:16:40.640]  因為我拿車去修理
[00:16:40.640 --> 00:16:43.000]  車被人撞倒了就去修理
[00:16:43.000 --> 00:16:46.400]  我就經過我平時的車房
[00:16:46.400 --> 00:16:48.480]  因為修理一輛漂亮的車
[00:16:48.480 --> 00:16:52.360]  搭出來就不是平時維修的車房
[00:16:52.360 --> 00:16:55.880]  我就經過我平時光顧維修的車房
[00:16:55.880 --> 00:16:58.680]  他看到我走過就跟我打招呼
[00:16:58.680 --> 00:16:59.920]  其實我光顧了他一年
[00:16:59.920 --> 00:17:02.360]  一年大概光顧了他兩三次
[00:17:02.360 --> 00:17:06.120]  因為我家裏兩輛車都是找他做維修的
[00:17:06.120 --> 00:17:07.320]  我也跟他認識了
[00:17:07.320 --> 00:17:09.360]  見了幾次面
[00:17:09.360 --> 00:17:11.400]  但他在街上看到我
[00:17:11.400 --> 00:17:13.200]  他跟我打招呼
[00:17:13.200 --> 00:17:15.480]  他記得我認得我
[00:17:15.480 --> 00:17:16.520]  然後他問我做甚麼
[00:17:16.520 --> 00:17:19.440]  沒有 我的車剛剛被另一輛車撞倒了
[00:17:19.440 --> 00:17:22.920]  所以拿去修理
[00:17:22.920 --> 00:17:25.280]  然後他就問是哪輛車
[00:17:25.280 --> 00:17:27.560]  我說不是 不是那輛
[00:17:27.560 --> 00:17:29.880]  他說另外一輛
[00:17:29.880 --> 00:17:32.880]  然後他很仔細地跟我說
[00:17:32.880 --> 00:17:36.960]  他記得我家裏的兩輛車是甚麼牌子甚麼顏色
[00:17:36.960 --> 00:17:41.280]  以及他之前做過的有甚麼問題
[00:17:41.280 --> 00:17:44.600]  但已經是幾個月前的事
[00:17:44.600 --> 00:17:47.280]  當我聽到他這樣說的時候
[00:17:47.280 --> 00:17:50.120]  我覺得這個人真的很重視我
[00:17:50.120 --> 00:17:51.440]  雖然我每次去
[00:17:51.440 --> 00:17:56.840]  其實上次光顧他也是八二三元左右
[00:17:56.840 --> 00:17:58.480]  是隔了半年
[00:17:58.480 --> 00:18:00.600]  他都是這樣記得我
