
[00:00:00.000 --> 00:00:06.280]  今天輾轉已經是我們第十四個舊約聖經講座
[00:01:43.480 --> 00:01:44.720]  但是到了最後那一章
[00:01:44.720 --> 00:01:46.920]  就全部掉轉了
[00:01:46.920 --> 00:01:47.360]  OK
[00:01:47.360 --> 00:01:48.160]  所以
[00:01:48.160 --> 00:01:52.680]  約伯記也有一點點從哀嘆到最終的勝利
[00:01:52.680 --> 00:01:53.760]  或者讚美
[00:01:53.760 --> 00:01:57.200]  一起回復正常和豐盛的感覺
[00:01:57.200 --> 00:01:59.400]  詩篇也是可以這麼說
[00:01:59.400 --> 00:02:01.760]  一會兒我會跟你說詩篇的架構
[00:02:01.760 --> 00:02:03.080]  你就會更加明白
[00:02:03.080 --> 00:02:05.120]  為什麼詩篇的大題目
[00:02:05.120 --> 00:02:09.560]  其實是由哀痛到讚美的
[00:02:09.560 --> 00:02:11.600]  好,我們現在就問了
[00:02:11.600 --> 00:02:16.280]  我們可不可以拿著詩篇為我們自己祈求
[00:02:16.280 --> 00:02:17.360]  我們自己祈求
[00:02:17.360 --> 00:02:19.480]  我們也有很多哀痛的
[00:02:19.480 --> 00:02:21.480]  現在其實很多人很喜歡詩篇的
[00:02:21.480 --> 00:02:23.480]  我不知道你有沒有自己最喜歡的詩篇
[00:02:23.480 --> 00:02:24.680]  可能是《詩篇》23篇
[00:02:24.680 --> 00:02:26.320]  或者《牧者》
[00:02:26.320 --> 00:02:28.760]  於是你在哀痛的時候
[00:02:28.760 --> 00:02:30.440]  你就去祈求詩篇
[00:02:30.440 --> 00:02:32.040]  祈求上帝認穩了你
[00:02:32.040 --> 00:02:32.960]  你就讚美
[00:02:32.960 --> 00:02:34.600]  由哀痛到讚美
[00:02:34.600 --> 00:02:39.200]  是不是這樣去說詩篇呢?
[00:02:39.200 --> 00:02:40.920]  大家值得去想一下
[00:02:40.920 --> 00:02:43.960]  也有很多牧師神學家會告訴你
[00:02:43.960 --> 00:02:44.720]  詩篇是很特別的
[00:02:44.720 --> 00:02:45.960]  因為整本聖經
[00:02:45.960 --> 00:02:47.600]  基本上都是上帝跟我們說話
[00:02:47.600 --> 00:02:50.320]  譬如說你去看《先知書》
[00:02:50.320 --> 00:02:53.160]  《先知書》是先知不斷地罵
[00:02:53.160 --> 00:02:55.320]  沒有機會我們說話的
[00:02:55.320 --> 00:02:57.160]  直至詩篇是可以的
[00:02:57.160 --> 00:02:58.600]  詩篇不是上帝跟我們說話
[00:02:58.600 --> 00:03:00.080]  是我們向上帝說話
[00:03:00.080 --> 00:03:01.600]  是詩人向上帝說話
[00:03:01.600 --> 00:03:03.320]  於是我們現在代入了詩人
[00:03:03.320 --> 00:03:05.320]  我們喜歡想到什麼
[00:03:05.320 --> 00:03:06.960]  心裡面很苦楚的
[00:03:06.960 --> 00:03:09.240]  我們用詩篇向上帝說話
[00:03:09.240 --> 00:03:11.320]  可不可以呢?
[00:03:11.320 --> 00:03:13.360]  又好像不是很可以
[00:03:13.360 --> 00:03:16.040]  如果你有之前看過我們這個
[00:03:16.040 --> 00:03:17.760]  《基督自保進從舊約》
[00:03:17.760 --> 00:03:18.480]  你就知道
[00:03:18.480 --> 00:03:19.480]  我們經常都會說
[00:03:19.480 --> 00:03:21.160]  舊約和新約是很不一樣的
[00:03:21.160 --> 00:03:22.840]  舊約是那個樹根
[00:03:22.840 --> 00:03:24.680]  新約就是樹幹
[00:03:24.680 --> 00:03:27.120]  所以你由舊約去到新約
[00:03:27.120 --> 00:03:29.200]  其實你不可以照辦煮碗的
[00:03:29.200 --> 00:03:30.640]  所以有很多人就會說
[00:03:30.640 --> 00:03:32.280]  不如我們照辦煮碗
[00:03:32.280 --> 00:03:33.520]  詩人是怎樣的
[00:03:33.520 --> 00:03:35.200]  哀傷我們又怎樣哀傷
[00:03:35.200 --> 00:03:36.880]  詩人怎樣讚美我們怎樣讚美
[00:03:36.880 --> 00:03:37.680]  是不是這麼簡單?
[00:03:37.680 --> 00:03:39.960]  其實不是這麼簡單的
[00:03:39.960 --> 00:03:41.480]  我想說回來
[00:03:41.480 --> 00:03:42.520]  我們都是
[00:03:42.520 --> 00:03:44.160]  這個是一個讀經計劃的一部份
[00:03:44.160 --> 00:03:46.520]  我們不是只是想大家去聽一下
[00:03:46.520 --> 00:03:48.760]  在知識上面說詩篇是什麼
[00:03:48.760 --> 00:03:50.840]  而是鼓勵大家去讀聖經
[00:03:50.840 --> 00:03:53.040]  如果你去參加了
[00:03:53.040 --> 00:03:54.360]  去年就開始參加了
[00:03:54.360 --> 00:03:56.480]  你應該去到這個禮拜
[00:03:56.480 --> 00:04:00.160]  就剛剛讀完整本舊約聖經了
[00:04:00.160 --> 00:04:00.960]  那就恭喜你了
[00:04:00.960 --> 00:04:03.880]  如果你是剛剛讀完《馬拉基書》的話
[00:04:03.880 --> 00:04:05.440]  恭喜你的意思就是說
[00:04:05.440 --> 00:04:07.320]  你繼續可以讀第二次了
[00:04:07.320 --> 00:04:08.440]  現在中了獎
[00:04:08.440 --> 00:04:10.440]  中了獎就是再讀一次
[00:04:10.440 --> 00:04:11.960]  你可以繼續讀新約
[00:04:11.960 --> 00:04:13.440]  或者你讀完新約
[00:04:13.440 --> 00:04:15.960]  你可以繼續第二次努力
[00:04:15.960 --> 00:04:18.480]  或者我們有一些後發的弟兄姊妹
[00:04:18.480 --> 00:04:19.120]  你可以繼續
[00:04:19.120 --> 00:04:21.880]  因為我們去到2020年的暑假
[00:04:21.880 --> 00:04:24.560]  是一起去讀這本聖經
[00:04:24.560 --> 00:04:26.240]  而我們讀聖經最終的目的是因為
[00:04:26.240 --> 00:04:27.680]  我們要走這個天路歷程
[00:04:27.680 --> 00:04:29.160]  我們有一班弟兄姊妹
[00:04:29.160 --> 00:04:31.400]  和我們一起在讀天路歷程
[00:04:31.400 --> 00:04:34.400]  這個世界不是我們的家
[00:04:34.400 --> 00:04:36.240]  我們是在去一個更美的家鄉
[00:04:36.240 --> 00:04:38.600]  我們讀聖經是為了走天路
[00:04:38.600 --> 00:04:39.800]  所以我一會兒
[00:04:39.800 --> 00:04:41.440]  都會想大家想一下一樣東西
[00:04:41.440 --> 00:04:44.920]  就是詩篇怎樣幫我們走天路
[00:04:44.920 --> 00:04:46.280]  如果這本詩篇
[00:04:46.280 --> 00:04:49.040]  只是可以幫我們很憂傷的時候叫一下
[00:04:49.040 --> 00:04:50.240]  舒服一點的話
[00:04:50.240 --> 00:04:52.240]  這篇東西是沒什麼用的
[00:04:52.240 --> 00:04:54.360]  詩篇一定要幫我們走天路
[00:04:54.360 --> 00:04:56.840]  詩篇是怎樣幫我們走天路呢?
[00:04:56.840 --> 00:04:59.600]  我想你繼續想這個問題
[00:04:59.600 --> 00:05:02.440]  如果你上個月有和我們一起
[00:05:02.440 --> 00:05:04.280]  你知道上個月我們開始讀
[00:05:04.280 --> 00:05:06.800]  聖經的智慧書卷
[00:05:06.800 --> 00:05:07.720]  Wisdom Literature
[00:05:07.720 --> 00:05:10.720]  智慧書卷我們說有這五本
[00:05:10.720 --> 00:05:11.560]  有約百記
[00:05:11.560 --> 00:05:14.440]  上個月我們讀了約百記
[00:05:14.440 --> 00:05:15.800]  今個月我們讀詩篇
[00:05:15.800 --> 00:05:19.000]  下個月上帝願意
[00:05:19.000 --> 00:05:21.240]  我們就會在一次的時候
[00:05:21.240 --> 00:05:24.680]  同時看《針研傳道書》《雅歌》
[00:05:24.680 --> 00:05:25.960]  不是因為特別容易
[00:05:25.960 --> 00:05:27.080]  是因為它特別難
[00:05:27.080 --> 00:05:27.840]  所以我不是很懂
[00:05:27.840 --> 00:05:30.560]  於是不如炒在一起
[00:05:30.560 --> 00:05:33.080]  就會和大家大概看一下
[00:05:33.080 --> 00:05:35.680]  《針研傳道書》《雅歌》的
[00:05:35.680 --> 00:05:38.520]  今天我們要看的是詩篇
[00:05:38.520 --> 00:05:40.600]  詩篇是整本聖經裡面
[00:05:40.600 --> 00:05:41.960]  是最長的一篇
[00:05:41.960 --> 00:05:43.880]  我們說一本書
[00:05:43.880 --> 00:05:46.240]  其實你說它叫一本書也不是很對
[00:05:46.240 --> 00:05:49.200]  因為它其實是150本
[00:05:49.200 --> 00:05:54.080]  你可以說每一個詩篇都有它的獨立性
[00:05:54.080 --> 00:05:58.080]  當然有某些詩篇是雙胞胎
[00:05:58.080 --> 00:05:59.680]  是前後版
[00:05:59.680 --> 00:06:01.880]  但是它總而言之
[00:06:01.880 --> 00:06:04.120]  它其實不是一本書叫詩篇
[00:06:04.120 --> 00:06:05.560]  可以叫做詩集
[00:06:05.560 --> 00:06:06.920]  那就差不多了
[00:06:06.920 --> 00:06:10.920]  這個詩集裡面是說些什麼呢
[00:06:10.920 --> 00:06:13.080]  正如我很多人說
[00:06:13.080 --> 00:06:17.520]  我們看到詩篇就是人的那些emotion
[00:06:17.520 --> 00:06:23.520]  人的所有心裡面的情感全部都在這裡
[00:06:23.520 --> 00:06:26.360]  你說喜怒哀樂什麼什麼都在書上
[00:06:26.360 --> 00:06:29.800]  於是很多人就說詩篇裡面就有哀嘆
[00:06:29.800 --> 00:06:30.920]  也有讚美
[00:06:30.920 --> 00:06:32.440]  有不開心的時候開心
[00:06:32.440 --> 00:06:35.920]  所有的詩篇你看都不是造作的
[00:06:35.920 --> 00:06:38.160]  是從心而發的
[00:06:38.160 --> 00:06:40.120]  因為這樣的緣故
[00:06:40.120 --> 00:06:42.040]  其實近年或者以前
[00:06:42.040 --> 00:06:44.600]  近年就因為社會動盪
[00:06:44.600 --> 00:06:46.040]  以前還沒有動盪之前
[00:06:46.040 --> 00:06:47.680]  大家都是這樣用詩篇的
[00:06:47.680 --> 00:06:49.000]  心裡面有什麼哀嘆
[00:06:49.000 --> 00:06:50.360]  有人病了
[00:06:50.360 --> 00:06:52.040]  生活上有什麼問題
[00:06:52.040 --> 00:06:53.240]  經濟上有什麼問題
[00:06:53.240 --> 00:06:55.480]  就用詩篇來向上帝說話
[00:06:55.480 --> 00:06:59.320]  最近就因為政治的風暴的緣故
[00:06:59.320 --> 00:07:00.320]  我不知道你記不記得
[00:07:00.320 --> 00:07:02.680]  前幾年很多人在討論
[00:07:02.680 --> 00:07:03.680]  很激烈的討論
[00:07:03.680 --> 00:07:06.520]  究竟可不可以用詩篇裡面的詛咒詩
[00:07:06.520 --> 00:07:08.760]  去罵某些人呢
[00:07:08.760 --> 00:07:10.240]  是不是可以說髒話的呢
[00:07:10.240 --> 00:07:12.680]  當然你會發現在我們的社會裡面
[00:07:12.680 --> 00:07:14.080]  很多人說是可以的
[00:07:14.080 --> 00:07:15.040]  絕對是的
[00:07:15.040 --> 00:07:15.920]  詩人都敢做
[00:07:15.920 --> 00:07:19.080]  為什麼我們不可以呢
[00:07:19.080 --> 00:07:22.600]  是不是真的這麼簡單的一件事呢
[00:07:22.600 --> 00:07:25.000]  如果你有機會去一些英語的教會
[00:07:25.000 --> 00:07:27.160]  你會發現英語教會有一個特質
[00:07:27.160 --> 00:07:28.800]  尤其是香港
[00:07:28.800 --> 00:07:29.880]  去到暑假
[00:07:29.880 --> 00:07:31.480]  大家很喜歡夏季系列
[00:07:31.480 --> 00:07:33.480]  就是做衣服的
[00:07:33.480 --> 00:07:35.400]  可能因為暑假的時候
[00:07:35.400 --> 00:07:38.080]  很多英語教會的牧師會去放假
[00:07:38.080 --> 00:07:39.920]  於是隨便找幾個小朋友
[00:07:39.920 --> 00:07:41.440]  去講一下
[00:07:41.440 --> 00:07:43.520]  大家小朋友又不想講一本書
[00:07:43.520 --> 00:07:45.240]  不如詩篇最好
[00:07:45.240 --> 00:07:47.600]  你自己選自己最喜歡的詩篇
[00:07:47.600 --> 00:07:49.760]  反正都是獨立包裝的
[00:07:49.760 --> 00:07:51.640]  你喜歡一個開心的就講開心
[00:07:51.640 --> 00:07:53.600]  你不開心就講一個不開心
[00:07:53.600 --> 00:07:56.200]  於是你會發現
[00:07:56.200 --> 00:07:57.960]  很多的國際教會
[00:07:57.960 --> 00:07:59.280]  英語教會裡面
[00:07:59.280 --> 00:08:02.080]  都有暑期的詩篇選擇
[00:08:02.080 --> 00:08:05.760]  但是它是完全沒有一個次序的
[00:08:05.760 --> 00:08:07.040]  就是說有些人
[00:08:07.040 --> 00:08:09.080]  一跳就跳到11幾
[00:08:09.080 --> 00:08:11.800]  有些人又回到單數的
[00:08:11.800 --> 00:08:12.800]  雙數的
[00:08:12.800 --> 00:08:14.680]  就是三個數字
[00:08:14.680 --> 00:08:15.360]  都有的
[00:08:15.360 --> 00:08:17.280]  完全是沒有任何的次序
[00:08:17.280 --> 00:08:18.720]  你這樣去讀詩篇
[00:08:18.720 --> 00:08:20.400]  或者這樣
[00:08:20.400 --> 00:08:22.160]  個人的層面
[00:08:22.160 --> 00:08:24.160]  或者甚至應用到社會的層面
[00:08:24.160 --> 00:08:25.120]  就是個人的喜好
[00:08:25.120 --> 00:08:27.240]  你自己最喜歡什麼去讀詩篇
[00:08:27.240 --> 00:08:29.400]  其實是很危險的
[00:08:29.400 --> 00:08:32.360]  小則就斷章取義
[00:08:32.360 --> 00:08:34.120]  大則就是無法無天
[00:08:34.120 --> 00:08:37.720]  你喜歡怎麼講詩篇都是好的
[00:08:37.720 --> 00:08:40.280]  其中一樣東西我們讀到智慧書的
[00:08:40.280 --> 00:08:42.000]  我們上次看《若白記》
[00:08:42.000 --> 00:08:43.520]  都有感覺到
[00:08:43.520 --> 00:08:46.440]  我們之前看很多歷史書的時候
[00:08:46.440 --> 00:08:49.160]  我們會發現那個歷史背景是很重要的
[00:08:49.160 --> 00:08:51.360]  尤其是我們講到很多的
[00:08:51.360 --> 00:08:53.560]  《舊約聖經》的書卷裡面
[00:08:53.560 --> 00:08:56.600]  秘魯和回歸是一個很重要的事情
[00:08:56.600 --> 00:08:57.800]  你要知道這本書
[00:08:57.800 --> 00:08:58.680]  你要問一下
[00:08:58.680 --> 00:09:01.560]  它是秘魯之前還是秘魯之後呢?
[00:09:01.560 --> 00:09:05.480]  是秘魯當中還是秘魯回歸了之後呢?
[00:09:05.480 --> 00:09:07.520]  就是這些這樣的場景
[00:09:07.520 --> 00:09:11.160]  它會影響你對那本書的認識
[00:09:11.160 --> 00:09:13.040]  但是你去到智慧書籍
[00:09:13.040 --> 00:09:14.000]  去到《若白記》
[00:09:14.000 --> 00:09:15.680]  或者現在我們去到詩篇
[00:09:15.680 --> 00:09:17.920]  就真的沒有這些東西的
[00:09:17.920 --> 00:09:21.360]  我們很難說這篇詩篇的背景是什麼
[00:09:21.360 --> 00:09:22.640]  沒有人知道
[00:09:22.640 --> 00:09:25.640]  只是覺得這些都好像是教會唱的
[00:09:25.640 --> 00:09:26.920]  不是教會唱的
[00:09:26.920 --> 00:09:30.440]  就是以色列人敬拜上帝所唱的詩歌
[00:09:30.440 --> 00:09:31.480]  我不知道你知不知道
[00:09:31.480 --> 00:09:33.360]  在外國、在美國
[00:09:33.360 --> 00:09:37.400]  有些教會是專門只是唱詩篇而已
[00:09:37.400 --> 00:09:38.880]  就是它不唱其他任何詩
[00:09:38.880 --> 00:09:40.200]  因為它是人的話
[00:09:40.200 --> 00:09:42.120]  那些是人的說話
[00:09:42.120 --> 00:09:47.040]  剛才我們唱的那些經典的詩歌
[00:09:47.040 --> 00:09:47.800]  都不唱的
[00:09:47.800 --> 00:09:51.520]  它說我們一定要唱上帝給我們的詩歌
[00:09:51.520 --> 00:09:52.840]  上帝給我們的詩歌就是詩篇了
[00:09:52.840 --> 00:09:55.360]  於是將150篇的詩篇
[00:09:55.360 --> 00:09:57.200]  加上了一些音樂
[00:09:57.200 --> 00:09:59.080]  然後就變成了一首歌
[00:09:59.080 --> 00:10:00.920]  是不是這樣可以的呢?
[00:10:00.920 --> 00:10:02.920]  這樣取材
[00:10:02.920 --> 00:10:05.160]  單獨處理
[00:10:05.160 --> 00:10:07.480]  其實是不是真的能讀到詩篇呢?
[00:10:07.480 --> 00:10:10.440]  答案當然是很危險的
[00:10:10.440 --> 00:10:12.560]  當你看詩篇的時候
[00:10:12.560 --> 00:10:14.560]  我們剛才說過有150篇的時候
[00:10:14.560 --> 00:10:19.080]  你會發現裡面其實品種是很多的
[00:10:19.080 --> 00:10:22.720]  還有歷史背景都很雜的
[00:10:22.720 --> 00:10:24.960]  一會兒我給你一些例子
[00:10:24.960 --> 00:10:28.560]  如果你就這樣看150首的詩篇裡面
[00:10:28.560 --> 00:10:31.720]  有人說73首是大衛寫的
[00:10:31.720 --> 00:10:33.640]  但其實是很大爭議的
[00:10:33.640 --> 00:10:37.600]  因為其實有一些詩篇有一個題目
[00:10:37.600 --> 00:10:39.200]  說大衛的詩
[00:10:39.200 --> 00:10:39.840]  OK
[00:10:39.840 --> 00:10:42.080]  但其實聖經學者說
[00:10:42.080 --> 00:10:46.440]  他又不是很肯定那個真的是原本原文裡面有的
[00:10:46.440 --> 00:10:47.760]  可能是後加的
[00:10:47.760 --> 00:10:48.160]  OK
[00:10:48.160 --> 00:10:50.800]  再說你說大衛的詩
[00:10:50.800 --> 00:10:53.680]  因為那個希伯來文的原因
[00:10:53.680 --> 00:10:55.680]  都是可以有好幾種的可能
[00:10:55.680 --> 00:10:57.680]  第一是大衛所寫的詩
[00:10:57.680 --> 00:10:59.440]  寫給大衛的詩
[00:10:59.440 --> 00:11:01.160]  關於大衛的詩
[00:11:01.160 --> 00:11:04.240]  所以這些東西就很不一樣了
[00:11:04.240 --> 00:11:06.000]  我們傳統上說
[00:11:06.000 --> 00:11:08.640]  大衛的詩就是想著是大衛所寫的
[00:11:08.640 --> 00:11:11.120]  但其實不一定是大衛所寫的
[00:11:11.120 --> 00:11:13.040]  其實可能是關於大衛的詩
[00:11:13.040 --> 00:11:15.280]  或者寫給大衛的詩
[00:11:15.280 --> 00:11:16.280]  還有其他的
[00:11:16.280 --> 00:11:22.480]  阿薩、可拉厚瑞、希曼、所羅門摩西、匿名
[00:11:22.480 --> 00:11:23.600]  究竟是誰呢?
[00:11:23.600 --> 00:11:25.600]  總之品種是很多的
[00:11:25.600 --> 00:11:26.800]  不僅這樣說
[00:11:26.800 --> 00:11:30.080]  如果我們要看每一首詩歌的歷史背景
[00:11:30.080 --> 00:11:30.960]  更複雜
[00:11:30.960 --> 00:11:32.840]  因為很多是沒有歷史背景的
[00:11:32.840 --> 00:11:33.880]  有歷史背景的話
[00:11:33.880 --> 00:11:35.480]  你會發覺是千年的詩集
[00:11:35.480 --> 00:11:36.280]  什麼意思呢?
[00:11:36.280 --> 00:11:36.960]  就是說
[00:11:36.960 --> 00:11:38.680]  在150篇裡面
[00:11:38.680 --> 00:11:41.120]  有一些是很古舊的詩集
[00:11:41.120 --> 00:11:43.320]  但也有一些是很新的
[00:11:43.320 --> 00:11:46.400]  在當時來說是很新的詩集
[00:11:46.400 --> 00:11:47.480]  舊到是什麼呢?
[00:11:47.480 --> 00:11:48.320]  譬如說
[00:11:48.320 --> 00:11:50.040]  詩篇90篇
[00:11:50.040 --> 00:11:50.880]  大家都熟悉的
[00:11:50.880 --> 00:11:52.080]  一開始就說
[00:11:52.080 --> 00:11:54.000]  神人摩西的禱告
[00:11:54.000 --> 00:11:56.680]  主啊,你世世代代作我們的居所
[00:11:56.680 --> 00:11:58.000]  大家都記得的那個
[00:11:58.000 --> 00:12:00.600]  不知健康的活到八十歲
[00:12:00.600 --> 00:12:02.360]  普通人七十歲的那一首
[00:12:02.360 --> 00:12:04.560]  其實這個神人摩西的禱告
[00:12:04.560 --> 00:12:06.080]  我們不是很肯定這句話
[00:12:06.080 --> 00:12:09.120]  是原本那一首詩歌裡面的東西
[00:12:09.120 --> 00:12:10.040]  還是後加的
[00:12:10.040 --> 00:12:10.840]  但無論如何
[00:12:10.840 --> 00:12:12.240]  假設你相信
[00:12:12.240 --> 00:12:14.720]  它是屬於原本是可靠的
[00:12:14.720 --> 00:12:15.720]  那就是說
[00:12:15.720 --> 00:12:19.680]  這個詩是可以去到公元前1400年
[00:12:19.680 --> 00:12:21.120]  出埃及的時候
[00:12:21.120 --> 00:12:22.600]  相反
[00:12:22.600 --> 00:12:24.520]  我們有另外一首詩歌
[00:12:24.520 --> 00:12:27.520]  詩篇是詩篇126篇
[00:12:27.520 --> 00:12:29.080]  我們讀第一節
[00:12:29.080 --> 00:12:32.880]  "當耶和華使錫安 秘魯的人回歸的時候"
[00:12:32.880 --> 00:12:34.840]  "我們好像做夢的人"
[00:12:34.840 --> 00:12:36.840]  所以這個場景變成了什麼?
[00:12:36.840 --> 00:12:39.720]  是秘魯回歸的場景
[00:12:39.720 --> 00:12:42.000]  如果你看回秘魯回歸的場景
[00:12:42.000 --> 00:12:46.040]  我們說到可以接近到公元前400年
[00:12:46.040 --> 00:12:47.600]  公元前400年
[00:12:47.600 --> 00:12:50.000]  如果是這樣的話
[00:12:50.000 --> 00:12:52.760]  那就是說詩篇有可能
[00:12:52.760 --> 00:12:56.240]  中間有1000年的歷史
[00:12:56.240 --> 00:13:00.160]  就是中間的詩篇有舊到很舊
[00:13:00.160 --> 00:13:01.240]  新到很新
[00:13:01.240 --> 00:13:02.080]  OK
[00:13:02.080 --> 00:13:03.080]  但是呢
[00:13:03.080 --> 00:13:06.520]  你說林牧師如果這樣就很複雜了
[00:13:06.520 --> 00:13:07.240]  但是呢
[00:13:07.240 --> 00:13:11.880]  這張slide給了我們一個很重要的線索
[00:13:11.880 --> 00:13:13.720]  這個線索就是說
[00:13:13.720 --> 00:13:18.280]  最後將150篇詩篇砌在一起的人
[00:13:18.280 --> 00:13:22.640]  可以是接近到公元前400年
[00:13:22.640 --> 00:13:23.880]  你明白我的意思嗎?
[00:13:23.880 --> 00:13:27.800]  如果他最接近我們的詩篇是公元前400年
[00:13:27.800 --> 00:13:32.760]  就是說將這150篇詩集砌在一起的人
[00:13:32.760 --> 00:13:33.560]  會在哪裡?
[00:13:33.560 --> 00:13:35.040]  他不會在摩西的時代
[00:13:35.040 --> 00:13:37.720]  他不會將未來的詩集收集
[00:13:37.720 --> 00:13:40.760]  他當然是收集以前的詩集
[00:13:40.760 --> 00:13:43.360]  就是說這個人活在公元前400年
[00:13:43.360 --> 00:13:45.080]  如果他活在公元前400年
[00:13:45.080 --> 00:13:46.040]  那代表什麼呢?
[00:13:46.040 --> 00:13:48.960]  他是在一個秘魯回歸的場合
[00:13:48.960 --> 00:13:52.080]  突然間我們有一個新的亮光
[00:13:52.080 --> 00:13:55.240]  一會兒再和你說聖經學者怎麼看這件事
[00:13:55.240 --> 00:13:56.960]  新的亮光就是
[00:13:56.960 --> 00:14:01.080]  這150篇的詩篇砌在一起的時候
[00:14:01.080 --> 00:14:03.200]  不是在摩西的時代
[00:14:03.200 --> 00:14:04.720]  不是大衛的時代
[00:14:04.720 --> 00:14:05.880]  不是秘魯的時代
[00:14:05.880 --> 00:14:08.040]  是秘魯回歸的時代
[00:14:08.040 --> 00:14:17.000]  這個是一個很重要的提示給我們的
[00:14:17.000 --> 00:14:22.040]  詩篇不僅有這些很重要的提示
[00:14:22.040 --> 00:14:24.440]  它還有另外一樣東西很特別的
[00:14:24.440 --> 00:14:26.200]  特別的是它有一個架構的
[00:14:26.200 --> 00:14:27.360]  我不知道你有沒有聽過
[00:14:27.360 --> 00:14:30.160]  有人告訴你詩篇是有五卷的
[00:14:30.160 --> 00:14:32.840]  你說沒有啊,我就是這樣看的
[00:14:32.840 --> 00:14:35.160]  五卷的原因大家是
[00:14:35.160 --> 00:14:38.240]  當然這個不是說詩篇自己告訴你的
[00:14:38.240 --> 00:14:39.640]  一定是這樣五卷的
[00:14:39.640 --> 00:14:42.520]  而是聖經學者留意到
[00:14:42.520 --> 00:14:45.280]  他們所有一句話是
[00:14:45.280 --> 00:14:47.480]  去到某一個位置就會出來的
[00:14:47.480 --> 00:14:48.960]  那句話就是
[00:14:48.960 --> 00:14:49.760]  你有沒有看到
[00:14:49.760 --> 00:14:54.520]  耶和華以色列的神是應當稱重的
[00:14:54.520 --> 00:14:56.000]  不要緊,一會兒我幫你看
[00:14:56.000 --> 00:14:59.400]  於是他們發現這個說話是出現過四次的
[00:14:59.400 --> 00:15:02.600]  四次的時候就將一本書一斬
[00:15:02.600 --> 00:15:06.440]  你想一下你將一個蛋糕斬四次
[00:15:06.440 --> 00:15:08.200]  你斬了多少塊出來呢?
[00:15:08.200 --> 00:15:09.640]  斬了五塊出來的
[00:15:09.640 --> 00:15:14.800]  就變成一卷二卷三卷四卷五個蛋卷了
[00:15:14.800 --> 00:15:17.520]  它的主題是什麼?
[00:15:17.520 --> 00:15:20.200]  主題就是斬最後那一節了
[00:15:20.200 --> 00:15:21.080]  那一節是什麼呢?
[00:15:21.080 --> 00:15:23.320]  就是讚美真神、讚美上帝
[00:15:23.320 --> 00:15:24.520]  不要緊,你看不看到?
[00:15:24.520 --> 00:15:26.360]  我現在馬上幫你看
[00:15:26.360 --> 00:15:29.320]  詩篇第41篇13節
