
[00:00:00.000 --> 00:00:02.000]  我哋同心禱告
[00:11:31.000 --> 00:11:35.000]  所以保羅話栽種嘅係乜嘢呢
[00:11:35.000 --> 00:11:38.000]  澆灌嘅又係乜嘢呢
[00:11:38.000 --> 00:11:44.000]  只係嗰位叫呢啲能夠生長嘅神
[00:11:44.000 --> 00:11:49.000]  保羅明白到教會嘅成長係在於神
[00:11:49.000 --> 00:11:52.000]  教會係屬乎神
[00:11:52.000 --> 00:11:56.000]  教會能唔能夠生產就端乎於
[00:11:56.000 --> 00:11:59.000]  有冇太陽有冇雨水有冇養鳥
[00:11:59.000 --> 00:12:04.000]  太陽雨水係唯有神
[00:12:04.000 --> 00:12:06.000]  只能夠供應嘅
[00:12:06.000 --> 00:12:08.000]  離開神
[00:12:08.000 --> 00:12:11.000]  教會只係一個荒野
[00:12:11.000 --> 00:12:16.000]  變得貧瘠唔能夠去生長
[00:12:16.000 --> 00:12:18.000]  另一方面
[00:12:18.000 --> 00:12:22.000]  田地嘅隱喻不單止講出神係好重要
[00:12:22.000 --> 00:12:24.000]  不單講出我哋做嘢要喺神意下
[00:12:24.000 --> 00:12:27.000]  不單講出我哋做嘢under God
[00:12:27.000 --> 00:12:30.000]  並且講出人都係重要
[00:12:30.000 --> 00:12:34.000]  原來呢個田地能唔能夠修成
[00:12:34.000 --> 00:12:37.000]  就端乎有冇人去做嘢
[00:12:37.000 --> 00:12:40.000]  有冇人係喺神意下去做嘢
[00:12:40.000 --> 00:12:43.000]  教會係需要耕種嘅
[00:12:43.000 --> 00:12:47.000]  教會係需要園丁嘅殺種同埋澆灌
[00:12:47.000 --> 00:12:51.000]  園丁係按住主人嘅指引
[00:12:51.000 --> 00:12:54.000]  去殺種同埋澆灌
[00:12:54.000 --> 00:12:56.000]  不然嘅話
[00:12:56.000 --> 00:12:58.000]  冇人嘅殺種澆灌
[00:12:58.000 --> 00:13:01.000]  田地都係荒涼
[00:13:01.000 --> 00:13:03.000]  唔能夠修過
[00:13:03.000 --> 00:13:05.000]  總而言之
[00:13:05.000 --> 00:13:07.000]  喺神意下嘅同工嘅意思
[00:13:07.000 --> 00:13:10.000]  就係話我哋要同心合意
[00:13:10.000 --> 00:13:12.000]  聽從神嘅心意
[00:13:12.000 --> 00:13:14.000]  一齊去做工
[00:13:14.000 --> 00:13:16.000]  如果我哋係能夠咁樣
[00:13:16.000 --> 00:13:19.000]  咁單純嘅同心合意
[00:13:19.000 --> 00:13:20.000]  聽從神嘅心意
[00:13:20.000 --> 00:13:22.000]  一同去做工嘅時候
[00:13:22.000 --> 00:13:24.000]  我表現係點樣呀?
[00:13:24.000 --> 00:13:27.000]  表現就係我哋會係好和平
[00:13:27.000 --> 00:13:31.000]  我哋係榮辱與共
[00:13:31.000 --> 00:13:35.000]  甚至就係我哋竟然會忘記我哋有咩榮耀
[00:13:35.000 --> 00:13:40.000]  我哋竟然忘記我哋有咩嘅羞辱委屈
[00:13:40.000 --> 00:13:43.000]  因為一切都係神嘅手裏
[00:13:43.000 --> 00:13:47.000]  一切嘅事情都係交喺神嘅手裏
[00:13:47.000 --> 00:13:51.000]  係神去成就一切
[00:13:51.000 --> 00:13:55.000]  除咗田地嘅雷比隱喻之外
[00:13:55.000 --> 00:14:00.000]  保羅再用另外一啲嘅雷比隱喻去重複剛才嘅要點
[00:14:00.000 --> 00:14:03.000]  佢從田地有機嘅隱喻
[00:14:03.000 --> 00:14:08.000]  移到一個結構性嘅隱喻去用到建築
[00:14:08.000 --> 00:14:13.000]  佢講到教會係神嘅房屋
[00:14:13.000 --> 00:14:19.000]  首先房屋必須要有根基
[00:14:19.000 --> 00:14:23.000]  所以根基呢個字喺一段經文出現咗五次
[00:14:23.000 --> 00:14:25.000]  根基係咩?
[00:14:25.000 --> 00:14:28.000]  根基就係耶穌基督
[00:14:28.000 --> 00:14:30.000]  耶穌基督就係根基
[00:14:30.000 --> 00:14:36.000]  呢個顯示就係教會裏面嘅管家需要好小心嘅
[00:14:36.000 --> 00:14:41.000]  喺一個根基嘅上面去建造房屋
[00:14:41.000 --> 00:14:46.000]  除非教會係建立喺耶穌基督嘅根基上面
[00:14:46.000 --> 00:14:49.000]  教會就唔能夠成為教會
[00:14:49.000 --> 00:14:51.000]  第二方面
[00:14:51.000 --> 00:14:54.000]  一間嘅房屋
[00:14:54.000 --> 00:14:59.000]  佢嘅每一個部分係需要彼此嘅配合
[00:14:59.000 --> 00:15:02.000]  彼此嘅依賴
[00:15:02.000 --> 00:15:04.000]  佢只能夠堅強
[00:15:04.000 --> 00:15:07.000]  只能夠屹立不倒
[00:15:07.000 --> 00:15:09.000]  呢個嘅類比正正講出就係話
[00:15:09.000 --> 00:15:14.000]  教會裏面唔能夠有個人主義
[00:15:14.000 --> 00:15:16.000]  教會裏面每一個部門
[00:15:16.000 --> 00:15:21.000]  不能夠各自為政
[00:15:21.000 --> 00:15:25.000]  用現代嘅方式黎去思想去隱喻就係咁講
[00:15:25.000 --> 00:15:28.000]  屋頂唔能夠向牆咁講話
[00:15:28.000 --> 00:15:30.000]  我用不著你
[00:15:30.000 --> 00:15:32.000]  門又唔能夠話
[00:15:32.000 --> 00:15:35.000]  因為我唔係一道牆
[00:15:35.000 --> 00:15:37.000]  我係唔屬於呢間教會嘅
[00:15:37.000 --> 00:15:41.000]  我唔屬於呢個建築物嘅
[00:15:41.000 --> 00:15:44.000]  除咗房屋
[00:15:44.000 --> 00:15:47.000]  保羅喺十二、十五節
[00:15:47.000 --> 00:15:52.000]  就講到嗰啲係建造房屋嘅工頭
[00:15:52.000 --> 00:15:54.000]  嗰啲工匠
[00:15:54.000 --> 00:15:57.000]  喺第一個世紀
[00:15:57.000 --> 00:16:03.000]  工匠如果佢嘅工程係唔掂嘅話呢
[00:16:03.000 --> 00:16:06.000]  係需要罰款需要賠償嘅
[00:16:06.000 --> 00:16:11.000]  工匠係有權喺用選擇佢嘅材料去建造
[00:16:11.000 --> 00:16:14.000]  可以係選擇一啲係可以襟啲嘅
[00:16:14.000 --> 00:16:16.000]  係可以唔怕火嘅
[00:16:16.000 --> 00:16:19.000]  另外一啲就係平啲係怕火嘅材料
[00:16:19.000 --> 00:16:21.000]  邊啲係唔怕火嘅材料呢
[00:16:21.000 --> 00:16:23.000]  就係金銀寶石
[00:16:23.000 --> 00:16:25.000]  容易燃燒嘅材料
[00:16:25.000 --> 00:16:28.000]  平嘅材料就係草木和街
[00:16:28.000 --> 00:16:30.000]  呢個隱喻就係話
[00:16:30.000 --> 00:16:32.000]  工頭要知道
[00:16:32.000 --> 00:16:35.000]  佢將來嘅工作
[00:16:35.000 --> 00:16:39.000]  必然要面對審判嘅火
[00:16:39.000 --> 00:16:45.000]  唯有嗰啲真正用真材實料嘅工匠
[00:16:45.000 --> 00:16:49.000]  佢嘅工作只能夠面對呢個審判嘅火
[00:16:49.000 --> 00:16:51.000]  能夠立不倒
[00:16:51.000 --> 00:16:54.000]  所以保羅去警戒工人
[00:16:54.000 --> 00:17:00.000]  佢話指示工人要謹慎怎樣在上面建造
[00:17:00.000 --> 00:17:03.000]  人嘅工程若被燒了
[00:17:03.000 --> 00:17:06.000]  怕就要受虧損
[00:17:06.000 --> 00:17:10.000]  除咗房屋呢個雷比隱喻
[00:17:10.000 --> 00:17:14.000]  保羅又用第三個雷比隱喻去講
[00:17:14.000 --> 00:17:16.000]  就係聖殿
[00:17:16.000 --> 00:17:24.000]  唯有聖靈叫教會聖結成為聖殿
[00:17:24.000 --> 00:17:29.000]  教會係咪聖殿係咪聖結
[00:17:29.000 --> 00:17:34.000]  呢個就係端乎於有冇聖靈嘅內在
[00:17:34.000 --> 00:17:38.000]  九龍城浸信會係咪一個聖殿一個聖所
[00:17:38.000 --> 00:17:42.000]  呢個係端乎於有冇聖靈喺我哋嘅當中
[00:17:42.000 --> 00:17:45.000]  所以如果咁樣講法嘅話
[00:17:45.000 --> 00:17:47.000]  如果有一啲人佢係傷害教會
[00:17:47.000 --> 00:17:50.000]  而教會係聖靈內在嘅地方
[00:17:50.000 --> 00:17:55.000]  呢啲人都係喺度抵擋聖靈
[00:17:55.000 --> 00:18:01.000]  任何玷污聖教會嘅聖結嘅行動
[00:18:01.000 --> 00:18:04.000]  就等於拆毀神嘅殿
[00:18:04.000 --> 00:18:07.000]  任何真正性嘅敵對
[00:18:07.000 --> 00:18:16.000]  同埋吹噓性嘅抬舉都可以成為褻瀆聖殿嘅罪行
[00:18:16.000 --> 00:18:22.000]  所以呢啲嘅原來話真正性嘅敵對
[00:18:22.000 --> 00:18:28.000]  吹噓嘅抬舉呢啲唔係單單係人間嘅罪呀
[00:18:28.000 --> 00:18:35.000]  呢啲可以成為剛犯神嘅惡事
[00:18:35.000 --> 00:18:39.000]  總括嚟講保羅係用咗三個嘅類比隱喻
[00:18:39.000 --> 00:18:42.000]  就係田地、建築、聖殿
[00:18:42.000 --> 00:18:46.000]  去講出教會嘅成長嘅圖畫
[00:18:46.000 --> 00:18:50.000]  田地嘅類比係講出教會點能夠成長呀
[00:18:50.000 --> 00:18:54.000]  教會嘅成長係在於神
[00:18:54.000 --> 00:18:59.000]  建築嘅類比係講出教會嘅成長嘅根基
[00:18:59.000 --> 00:19:05.000]  教會嘅根基必須要係耶穌基督
[00:19:05.000 --> 00:19:12.000]  聖殿嘅類比係講出教會係成為神嘅殿
[00:19:12.000 --> 00:19:16.000]  呢個係在乎佢有冇聖靈嘅內在
[00:19:16.000 --> 00:19:20.000]  另一方面呢三個嘅類比田地、建築、聖殿
[00:19:20.000 --> 00:19:26.000]  亦講出人都係重要嘅
[00:19:26.000 --> 00:19:29.000]  教會能否成長
[00:19:29.000 --> 00:19:34.000]  係端乎於有冇人喺當中去栽種同埋澆灌
[00:19:34.000 --> 00:19:36.000]  有冇人用好嘅材料
[00:19:36.000 --> 00:19:40.000]  喺耶穌基督嘅根基上面去建造
[00:19:40.000 --> 00:19:47.000]  有冇人被聖靈充滿分別為聖
[00:19:47.000 --> 00:19:53.000]  保羅發展呢啲嘅類比係叫哥倫多教會人知道
[00:19:53.000 --> 00:19:57.000]  佢哋需要同心合意
[00:19:57.000 --> 00:20:00.000]  需要喺神嘅權柄下
[00:20:00.000 --> 00:20:02.000]  神以下
[00:20:02.000 --> 00:20:03.000]  Under God
[00:20:03.000 --> 00:20:07.000]  一齊做好嘅管家
[00:20:07.000 --> 00:20:09.000]  事實上
[00:20:09.000 --> 00:20:12.000]  保羅對哥倫多教會嘅提醒
[00:20:12.000 --> 00:20:16.000]  亦係對今天嘅教會嘅提醒
[00:20:16.000 --> 00:20:19.000]  教會能否成長
[00:20:19.000 --> 00:20:23.000]  呢個端乎呢位主宰
[00:20:23.000 --> 00:20:25.000]  我哋嘅神
[00:20:25.000 --> 00:20:30.000]  假如我哋冇諗過係以神為我哋嘅主人
[00:20:30.000 --> 00:20:34.000]  假如我哋係冇聽從神嘅心意去工作
[00:20:34.000 --> 00:20:37.000]  我哋只會陷入一個危機嘅當中
[00:20:37.000 --> 00:20:39.000]  就係我哋係做緊自己嘅事情
[00:20:39.000 --> 00:20:41.000]  我哋係做緊自己嘅工
[00:20:41.000 --> 00:20:44.000]  我哋唔係做緊神嘅工作
[00:20:44.000 --> 00:20:48.000]  呢啲嘅工作係假設緊人係有能力去建築嘅
[00:20:48.000 --> 00:20:52.000]  人係唔需要神嘅
[00:20:52.000 --> 00:20:54.000]  咁樣嘅話
[00:20:54.000 --> 00:20:58.000]  教會必然係貧瘠
[00:20:58.000 --> 00:21:02.000]  教會好似冇神喺度咁樣
[00:21:02.000 --> 00:21:03.000]  但另一方面
[00:21:03.000 --> 00:21:06.000]  教會又唔好執埋一啲背道而馳
[00:21:06.000 --> 00:21:08.000]  走去另一個死胡同
[00:21:08.000 --> 00:21:09.000]  另一個極端
[00:21:09.000 --> 00:21:10.000]  就係話
[00:21:10.000 --> 00:21:13.000]  我哋相信神就可以啦
[00:21:13.000 --> 00:21:15.000]  我哋唔使做任何嘅事情
[00:21:15.000 --> 00:21:18.000]  只要神工作就工作
[00:21:18.000 --> 00:21:20.000]  只要神肯建造就建造
[00:21:20.000 --> 00:21:24.000]  神就會將聖殿擺喺我哋嘅當中
[00:21:24.000 --> 00:21:27.000]  我哋係唔需要做任何嘅事情
[00:21:27.000 --> 00:21:32.000]  我哋亦需要提醒
[00:21:32.000 --> 00:21:34.000]  避免咁嘅心態
[00:21:34.000 --> 00:21:37.000]  我哋知道我哋與神同工
[00:21:37.000 --> 00:21:40.000]  係需要預備材料嘅
[00:21:40.000 --> 00:21:44.000]  係需要我哋去耕種同埋澆灌
[00:21:44.000 --> 00:21:49.000]  需要我哋用好嘅材料去建造
[00:21:49.000 --> 00:21:53.000]  係需要我哋係分別為聖
[00:21:53.000 --> 00:21:56.000]  我哋要致潔
[00:21:56.000 --> 00:21:58.000]  剛才所講嘅
[00:21:58.000 --> 00:22:04.000]  就係神同人同工嘅主要嘅原則
[00:22:04.000 --> 00:22:09.000]  神同人嘅同工就協合作用
[00:22:09.000 --> 00:22:12.000]  就係剛才所講嘅Synergy
[00:22:12.000 --> 00:22:15.000]  Synergy協合作用
[00:22:15.000 --> 00:22:17.000]  佢嘅文字希臘文
[00:22:17.000 --> 00:22:19.000]  出自於希臘文嘅文字
[00:22:19.000 --> 00:22:21.000]  叫Synagogues
