
[00:00:00.000 --> 00:00:04.920]  主持人:今天我們講的經文是記載在《獵王記》上十九章
[00:04:34.840 --> 00:04:37.840]  主持人:大家可以想像有八百多個人這樣瘋狂
[00:04:37.840 --> 00:04:40.840]  主持人:大家可以想像有八百多個人這樣瘋狂
[00:04:40.840 --> 00:04:44.320]  主持人:畫面是相當的壯烈
[00:04:44.320 --> 00:04:48.200]  主持人:不過奇怪在任憑他們怎樣亂叫怎樣瘋狂
[00:04:48.200 --> 00:04:51.520]  主持人:但是奇怪的是任憑他們怎樣亂叫怎樣瘋狂
[00:04:51.520 --> 00:04:54.360]  主持人:聖經告訴我們沒有任何事情發生過
[00:04:54.360 --> 00:04:57.560]  主持人:聖經告訴我們沒有任何事情發生過
[00:04:57.560 --> 00:05:01.200]  主持人:我在想如果我是一隻蒼蠅
[00:05:01.200 --> 00:05:03.800]  主持人:我也不敢飛進去
[00:05:03.800 --> 00:05:10.200]  主持人:因為當時那群人就是歇斯底里的狀態
[00:05:10.200 --> 00:05:13.800]  主持人:好了,到以利亞出場
[00:05:13.800 --> 00:05:21.680]  主持人:以利亞就是叫人把水淋濕了所有的際生
[00:05:21.680 --> 00:05:26.120]  主持人:然後他就向神呼求
[00:05:26.120 --> 00:05:30.880]  主持人:神就從天降下烈火來消盡繁祭
[00:05:30.880 --> 00:05:36.560]  主持人:然後神就從天降下烈火來消盡繁祭
[00:05:36.560 --> 00:05:41.400]  主持人:然後以利亞就叫人捉拿和擊殺假先知
[00:05:41.400 --> 00:05:45.400]  主持人:然後以利亞就叫人抓拿和擊殺假先知
[00:05:45.400 --> 00:05:48.320]  主持人:我們可以看到這個場面相當的精彩
[00:05:48.320 --> 00:05:50.880]  主持人:我們可以看到這個場面相當的精彩
[00:05:50.880 --> 00:05:54.560]  主持人:如果我們在電影院看的時候
[00:05:54.560 --> 00:05:56.720]  主持人:我不知道大家,我就看得很暢快
[00:05:56.720 --> 00:05:59.560]  主持人:我不知道大家,我就看得很暢快
[00:05:59.560 --> 00:06:01.920]  主持人:在這個故事裡面我們可以看到一件事
[00:06:01.920 --> 00:06:05.000]  主持人:在這個故事裡面我們可以看到一件事
[00:06:05.000 --> 00:06:09.200]  主持人:數目並不能夠決定成與敗的因素
[00:06:09.200 --> 00:06:13.040]  主持人:數目並不能夠決定成與敗的因素
[00:06:13.040 --> 00:06:17.000]  主持人:數目並不能夠決定成與敗的因素
[00:06:17.000 --> 00:06:20.480]  主持人:而是數目在背後所代表的真與假
[00:06:20.480 --> 00:06:23.000]  主持人:而是數目在背後所代表的真與假
[00:06:23.000 --> 00:06:26.280]  主持人:才能夠決定事公的成與敗
[00:06:26.280 --> 00:06:28.960]  主持人:我們由十八章跳到第十九章
[00:06:28.960 --> 00:06:32.240]  主持人:我們從第十八章跳到第十九章
[00:06:32.240 --> 00:06:33.440]  主持人:我們從第十八章跳到第十九章
[00:06:33.440 --> 00:06:34.760]  主持人:非常不一樣的畫面
[00:06:34.760 --> 00:06:36.240]  主持人:我們可以馬上看到
[00:06:36.240 --> 00:06:38.560]  主持人:以利亞從一個侍奉的高峰
[00:06:38.560 --> 00:06:40.880]  主持人:馬上跌入一個人生的低谷
[00:06:40.880 --> 00:06:43.680]  主持人:我們可以看到以利亞從一個侍奉的高峰
[00:06:43.680 --> 00:06:46.640]  主持人:馬上跌入一個人生的低谷
[00:06:46.640 --> 00:06:47.640]  主持人:聖經告訴我們
[00:06:47.640 --> 00:06:51.640]  主持人:當耶駒知道以利亞殺了他所有的先知之後
[00:06:51.640 --> 00:06:52.960]  主持人:聖經告訴我們
[00:06:52.960 --> 00:06:58.960]  主持人:當耶駒知道以利亞殺了他所有的先知之後
[00:06:58.960 --> 00:07:01.600]  主持人:大家想想耶駒用了多少時間
[00:07:01.600 --> 00:07:05.080]  主持人:多少心血和金錢來栽培這些假先知
[00:07:05.080 --> 00:07:07.760]  主持人:大家想想耶駒用了多少時間
[00:07:07.760 --> 00:07:11.480]  主持人:精力和金錢來栽培這一群假先知
[00:07:11.480 --> 00:07:14.720]  主持人:一次過就沒有了
[00:07:14.720 --> 00:07:18.120]  主持人:耶駒很生氣
[00:07:18.120 --> 00:07:19.480]  主持人:但是大家留意第二節
[00:07:19.480 --> 00:07:21.680]  主持人:但是大家留意第二節
[00:07:21.680 --> 00:07:27.320]  主持人:第二節耶駒派人去警告以利亞
[00:07:27.320 --> 00:07:31.360]  主持人:第二節耶駒派人去警告以利亞
[00:07:31.360 --> 00:07:35.280]  主持人:第二節耶駒派人去警告以利亞
[00:07:35.280 --> 00:07:37.240]  主持人:很奇怪,他這麼生氣的話
[00:07:37.240 --> 00:07:39.640]  主持人:為什麼他不派人馬上去殺了以利亞呢?
[00:07:39.640 --> 00:07:40.880]  主持人:為什麼他不派人馬上去殺了以利亞呢? 主持人:為什麼要等一天?
[00:07:40.880 --> 00:07:42.800]  主持人:為什麼要再多等一天?
[00:07:42.800 --> 00:07:44.080]  主持人:我想原因很簡單
[00:07:44.080 --> 00:07:45.680]  主持人:我想原因很簡單
[00:07:45.680 --> 00:07:50.120]  主持人:因為當日以利亞在山上這麼壯烈地贏了那場仗
[00:07:50.120 --> 00:07:54.560]  主持人:因為當天以利亞在山上這麼壯烈地贏了那場仗
[00:07:54.560 --> 00:07:58.080]  主持人:馬上所有的百姓的心都向著以利亞
[00:07:58.080 --> 00:08:00.480]  主持人:馬上所有百姓的心都向著以利亞
[00:08:00.480 --> 00:08:03.640]  主持人:就在那個時候耶駒就要告訴所有的百姓
[00:08:03.640 --> 00:08:07.080]  主持人:就在那個時候耶駒就要告訴所有的百姓
[00:08:07.080 --> 00:08:09.440]  主持人:雖然以利亞好像很厲害一樣
[00:08:09.440 --> 00:08:11.560]  主持人:雖然以利亞好像很厲害一樣
[00:08:11.560 --> 00:08:14.200]  主持人:但是耶駒仍然是這個國家的「渣匪人」
[00:08:14.200 --> 00:08:17.480]  主持人:但是耶駒仍然是這個國家的「渣匪人」
[00:08:17.480 --> 00:08:19.480]  主持人:我要你什麼時候死,你就什麼時候死
[00:08:19.480 --> 00:08:22.000]  主持人:我要你什麼時候死,你就什麼時候死
[00:08:22.000 --> 00:08:24.320]  主持人:同一個時間他都告訴所有的百姓
[00:08:24.320 --> 00:08:27.160]  主持人:同一個時間他都告訴所有的百姓
[00:08:27.160 --> 00:08:28.280]  主持人:同一個時間他都告訴所有的百姓
[00:08:28.280 --> 00:08:29.120]  主持人:你們要小心
[00:08:29.120 --> 00:08:31.200]  主持人:如果你們不聽話的時候,你們就是下一個
[00:08:31.200 --> 00:08:33.920]  主持人:如果你們不聽話的時候,你們就是下一個
[00:08:33.920 --> 00:08:36.320]  主持人:我想問一下大家,如果你是以利亞的話
[00:08:36.320 --> 00:08:38.880]  主持人:我想問一下大家,如果你是以利亞的話
[00:08:38.880 --> 00:08:39.920]  主持人:我想問一下大家,如果你是以利亞的話
[00:08:39.920 --> 00:08:41.800]  主持人:你會有什麼樣的感受呢?
[00:08:41.800 --> 00:08:45.080]  主持人:我在想,如果我是以利亞
[00:08:45.080 --> 00:08:48.520]  主持人:我不是那天在山上已經很厲害了嗎?
[00:08:48.520 --> 00:08:51.240]  主持人:我不是那天在山上已經很厲害了嗎?
[00:08:51.240 --> 00:08:54.800]  主持人:我叫天火下來的時候,天火就燒盡凡塵
[00:08:54.800 --> 00:08:57.320]  主持人:我叫天火下來的時候,天火就燒盡凡塵
[00:08:57.320 --> 00:08:58.440]  主持人:我既然有這樣的能力
[00:08:58.440 --> 00:08:59.400]  主持人:我既然有這樣的能力
[00:08:59.400 --> 00:09:01.760]  主持人:我大概會這樣跟耶駒那些人說
[00:09:01.760 --> 00:09:03.880]  主持人:我大概會這樣跟耶駒那些人說
[00:09:03.880 --> 00:09:04.880]  主持人:你們儘管過來吧
[00:09:04.880 --> 00:09:06.480]  主持人:你們儘管過來吧
[00:09:06.480 --> 00:09:08.680]  主持人:你們來一個,我就叫天火殺一個
[00:09:08.680 --> 00:09:12.480]  主持人:你們來一個,我就叫天火殺一個
[00:09:12.480 --> 00:09:13.840]  主持人:多有氣概啊
[00:09:13.840 --> 00:09:14.760]  主持人:多有氣概啊
[00:09:14.760 --> 00:09:17.080]  主持人:但是聖經怎樣說?
[00:09:17.080 --> 00:09:18.120]  主持人:但是聖經怎樣說?
[00:09:18.120 --> 00:09:22.880]  主持人:「以利亞見者光景,就起來逃命」
[00:09:22.880 --> 00:09:28.440]  主持人:「以利亞見者光景,就起來逃命」
[00:09:28.440 --> 00:09:30.720]  主持人:我不知道大家怎樣看,我覺得很奇怪
[00:09:30.720 --> 00:09:34.280]  主持人:我不知道大家怎樣看,但是我覺得非常的奇怪
[00:09:34.280 --> 00:09:39.920]  主持人:為什麼以利亞可以由一個單人匹馬戰勝數百個賈先知的大英雄?
[00:09:39.920 --> 00:09:45.160]  主持人:為什麼以利亞可以從一個單人匹馬戰勝賈先知的大英雄?
[00:09:45.160 --> 00:09:48.520]  主持人:為什麼以利亞可以從一個單人匹馬戰勝數百個賈先知的大英雄?
[00:09:48.520 --> 00:09:52.680]  主持人:突然間變成一個夾著尾巴逃跑的懦夫呢?
[00:09:52.680 --> 00:09:57.600]  主持人:當以利亞由北國一路走到南國的別氏巴
[00:09:57.600 --> 00:10:01.680]  主持人:當以利亞由北國一路走到南國的別氏巴
[00:10:01.680 --> 00:10:03.480]  主持人:然後他再走多一天的路程
[00:10:03.480 --> 00:10:05.960]  主持人:然後他再走多一天的路程
[00:10:05.960 --> 00:10:08.320]  主持人:來到一棵羅藤樹下
[00:10:08.320 --> 00:10:10.640]  主持人:來到一棵羅藤樹下
[00:10:10.640 --> 00:10:11.920]  主持人:他就跟神這樣說
[00:10:11.920 --> 00:10:13.280]  主持人:他就跟神這樣說
[00:10:13.280 --> 00:10:14.840]  主持人:「神啊神啊,算吧」
[00:10:14.840 --> 00:10:16.440]  主持人:「神啊神啊,算吧」
[00:10:16.440 --> 00:10:17.800]  主持人:「求你取我的性命」
[00:10:17.800 --> 00:10:19.160]  主持人:「求你取我的性命」
[00:10:19.160 --> 00:10:21.320]  主持人:「因為我不勝於我的列祖」
[00:10:21.320 --> 00:10:23.360]  主持人:「因為我不勝於我的列祖」
[00:10:23.360 --> 00:10:28.280]  主持人:很明顯以利亞那時候是一個極度悲傷甚至是抑鬱的境況裡面
[00:10:28.280 --> 00:10:38.360]  主持人:很明顯以利亞那時候是一個極度傷痛甚至是抑鬱的境況裡面
[00:10:38.360 --> 00:10:41.160]  主持人:究竟以利亞是為了什麼來傷痛呢?
[00:10:41.160 --> 00:10:45.080]  主持人:究竟以利亞是為了什麼來傷痛呢?
[00:10:45.080 --> 00:10:49.080]  主持人:人總是會為了失去某一些東西而傷痛的
[00:10:49.080 --> 00:10:52.320]  主持人:人總是會為了失去某一些東西而傷痛的
[00:10:52.320 --> 00:10:56.160]  主持人:我相信要了解以利亞的心路歷程
[00:10:56.160 --> 00:10:59.120]  主持人:我相信要了解以利亞的心路歷程
[00:10:59.120 --> 00:11:04.800]  主持人:我們一定要了解他上加密山上的真正所為何事呢?
[00:11:04.800 --> 00:11:09.360]  主持人:我們要了解他上加密山上的真正所為何事呢?
[00:11:09.360 --> 00:11:12.520]  主持人:如果他單單是為了證明神的大能
[00:11:12.520 --> 00:11:14.880]  主持人:如果他單單是為了證明神的大能
[00:11:14.880 --> 00:11:18.520]  主持人:如果他單單是為了證明神是真神的話
[00:11:18.520 --> 00:11:22.440]  主持人:如果他單單是為了證明神是真神的話
[00:11:22.440 --> 00:11:25.840]  主持人:如果他單單是為了擊殺所有的假先知的話
[00:11:25.840 --> 00:11:30.040]  主持人:如果他單單是為了擊殺所有的假先知的話
[00:11:30.040 --> 00:11:32.240]  主持人:很明顯他已經達到目標了
[00:11:32.240 --> 00:11:35.520]  主持人:很明顯他已經達到目標了
[00:11:35.520 --> 00:11:40.520]  主持人:但是聖經怎樣說呢?
[00:11:40.520 --> 00:11:43.680]  主持人:在十八章二十一節
[00:11:43.680 --> 00:11:47.680]  主持人:在還沒有開始求雨之前
[00:11:47.680 --> 00:11:49.360]  主持人:在還沒有開始求雨之前
[00:11:49.360 --> 00:11:51.280]  主持人:以利亞曾經跟百姓這樣說
[00:11:51.280 --> 00:11:54.320]  主持人:以利亞曾經跟百姓這樣說
[00:11:54.320 --> 00:11:57.800]  主持人:他們說你們心池二意要到幾時呢?
[00:11:57.800 --> 00:12:01.400]  主持人:他們說你們心池二意要到幾時呢?
[00:12:01.400 --> 00:12:03.280]  主持人:如果你信耶和華是神的時候
[00:12:03.280 --> 00:12:04.680]  主持人:你就要順服耶和華
[00:12:04.680 --> 00:12:07.920]  主持人:如果你信巴力的話你就要順從巴力
[00:12:07.920 --> 00:12:10.320]  主持人:如果你信巴力的話你就要順從巴力
[00:12:10.320 --> 00:12:13.720]  主持人:在這裡開宗明義以利亞說了一個原因
[00:12:13.720 --> 00:12:17.360]  主持人:在這裡開宗明義以利亞說了一個原因
[00:12:17.360 --> 00:12:19.280]  主持人:在這裡開宗明義以利亞說了一個原因
[00:12:19.280 --> 00:12:21.400]  主持人:他求雨彼事的目的
[00:12:21.400 --> 00:12:24.800]  主持人:就是要讓所有的百姓知道耶和華是神
[00:12:24.800 --> 00:12:27.960]  主持人:就是要讓所有的百姓知道耶和華是神
[00:12:27.960 --> 00:12:29.760]  主持人:他們要從他們的罪惡當中
[00:12:29.760 --> 00:12:32.800]  主持人:離棄他們的罪惡歸向耶和華
[00:12:32.800 --> 00:12:34.520]  主持人:他們要從他們的罪惡當中
[00:12:34.520 --> 00:12:37.080]  主持人:離棄他們的罪惡歸向耶和華
[00:12:37.080 --> 00:12:39.720]  主持人:但是在一個這麼震撼性
[00:12:39.720 --> 00:12:42.480]  主持人:這麼戲劇性的勝利之後
[00:12:42.480 --> 00:12:44.440]  主持人:但是在一個這麼震撼性
[00:12:44.440 --> 00:12:48.240]  主持人:這麼戲劇性的勝利之後
[00:12:48.240 --> 00:12:49.760]  主持人:一個人都沒有回轉
[00:12:49.760 --> 00:12:51.880]  主持人:一個人都沒有回轉
[00:12:51.880 --> 00:12:55.360]  主持人:他所期望的復興沒有發生過
[00:12:55.360 --> 00:12:58.080]  主持人:他所期望的復興沒有發生過
[00:12:58.080 --> 00:13:00.320]  主持人:他所期望的復興沒有發生過
[00:13:00.320 --> 00:13:01.880]  主持人:他還要被耶和華追殺
[00:13:01.880 --> 00:13:07.120]  主持人:他還要被耶和華追殺
[00:13:07.120 --> 00:13:10.520]  主持人:而以利亞說他不勝於他的列祖
[00:13:10.520 --> 00:13:13.480]  主持人:而以利亞說他不勝於他的列祖
[00:13:13.480 --> 00:13:17.040]  主持人:是因為他不能夠再令以色列人回轉
[00:13:17.040 --> 00:13:19.360]  主持人:是因為他不能再讓以色列人回轉
[00:13:19.360 --> 00:13:23.000]  主持人:離開他們的列祖所行的惡
[00:13:23.000 --> 00:13:25.800]  主持人:離開他們的列祖所行的惡
[00:13:25.800 --> 00:13:30.240]  主持人:所以當他發現一個看似成功的勝利
[00:13:30.240 --> 00:13:34.080]  主持人:所以當他發現一個看似成功的勝利
[00:13:34.080 --> 00:13:35.960]  主持人:原來是一個徹底的失敗
[00:13:35.960 --> 00:13:39.400]  主持人:原來是一個徹底的失敗
[00:13:39.400 --> 00:13:42.760]  主持人:一個壯烈神跡性的勝利
[00:13:42.760 --> 00:13:45.640]  主持人:一個壯烈神跡性的勝利
[00:13:45.640 --> 00:13:48.600]  主持人:都不能夠讓以色列人回轉
[00:13:48.600 --> 00:13:51.040]  主持人:都不能夠讓以色列人回轉
[00:13:51.040 --> 00:13:53.720]  主持人:我問你還有什麼以利亞可以做
[00:13:53.720 --> 00:13:55.960]  主持人:讓他的百姓可以回轉呢?
[00:13:55.960 --> 00:13:56.760]  主持人:我問你一下
[00:13:56.760 --> 00:13:58.760]  主持人:以利亞還有什麼事情可以做
[00:13:58.760 --> 00:14:01.280]  主持人:讓他的百姓能夠回轉呢?
[00:14:01.280 --> 00:14:03.760]  主持人:以色列人還有希望嗎?
[00:14:03.760 --> 00:14:06.920]  主持人:以色列人還有希望嗎?
[00:14:06.920 --> 00:14:10.120]  主持人:以利亞的悲痛
[00:14:10.120 --> 00:14:12.400]  主持人:就是因為他發現
[00:14:12.400 --> 00:14:15.680]  主持人:已經失去了這份民族的希望
[00:14:15.680 --> 00:14:21.000]  主持人:就是因為他發現已經失去了這份民族的希望
[00:14:21.000 --> 00:14:24.320]  主持人:在這樣的絕望底下
[00:14:24.320 --> 00:14:28.440]  主持人:他就躺在羅藤樹下睡著了
[00:14:28.440 --> 00:14:31.440]  主持人:他就躺在羅藤樹下睡著了
[00:14:31.440 --> 00:14:34.120]  主持人:我有時候在想這個形容真的太溫和了
[00:14:34.120 --> 00:14:37.040]  主持人:我有時候在想這個形容真的是太溫和了
[00:14:37.040 --> 00:14:38.000]  主持人:大家想一想
[00:14:38.000 --> 00:14:40.680]  主持人:以利亞由加密山走到別世巴
[00:14:40.680 --> 00:14:41.520]  主持人:大家想一想
[00:14:41.520 --> 00:14:44.400]  主持人:以利亞由加密山走到別世巴
[00:14:44.400 --> 00:14:47.240]  主持人:由別世巴又走到羅藤樹下
[00:14:47.240 --> 00:14:50.520]  主持人:由別世巴又走到羅藤樹下
[00:14:50.520 --> 00:14:52.520]  主持人:那裏大概需要七八天的路程
[00:14:52.520 --> 00:14:55.440]  主持人:那裏大概需要七八天的路程
[00:14:55.440 --> 00:14:57.960]  主持人:所以不單止已經身體疲乏
[00:14:57.960 --> 00:15:00.360]  主持人:所以不單止已經身體疲乏
[00:15:00.360 --> 00:15:02.040]  主持人:還要受到死亡的威脅
[00:15:02.040 --> 00:15:03.720]  主持人:還要受到死亡的威脅
[00:15:03.720 --> 00:15:07.360]  主持人:還要受到死亡的威脅
[00:15:07.360 --> 00:15:09.360]  主持人:我可以想像當時他不是睡著了
[00:15:09.360 --> 00:15:10.640]  主持人:他是大昏迷
[00:15:10.640 --> 00:15:13.200]  主持人:聖經說有兩次天使來到拍醒他
[00:15:13.200 --> 00:15:17.160]  主持人:聖經說有兩次天使來到拍醒他
[00:15:17.160 --> 00:15:18.840]  主持人:聖經說有兩次天使來到拍醒他
[00:15:18.840 --> 00:15:21.360]  主持人:叫他起來吃東西喝水
[00:15:21.360 --> 00:15:24.880]  主持人:更提醒他因為要走的路甚遠
[00:15:24.880 --> 00:15:27.880]  主持人:更加提醒他因為要走的路甚遠
[00:15:27.880 --> 00:15:30.560]  主持人:以利亞就靠著所吃的餅和喝的水
[00:15:30.560 --> 00:15:33.640]  主持人:以利亞就靠著所吃的餅和喝的水
[00:15:33.640 --> 00:15:35.280]  主持人:走了四十天的路程
[00:15:35.280 --> 00:15:37.040]  主持人:走了四十天的路程
[00:15:37.040 --> 00:15:40.720]  主持人:去到神的山 耶律山 何列山
[00:15:40.720 --> 00:15:43.240]  主持人:去到神的山 耶律山 何列山
[00:15:43.240 --> 00:15:45.400]  主持人:這個距離大概三百二十公里
[00:15:45.400 --> 00:15:47.600]  主持人:這個距離大概三百二十公里
[00:15:47.600 --> 00:15:49.800]  主持人:有多遠呢?
[00:15:49.800 --> 00:15:53.080]  主持人:大概是從我們這裡走到坎培拉
[00:15:53.080 --> 00:15:55.520]  主持人:大概是從我們這裡走到坎培拉
[00:15:55.520 --> 00:15:57.880]  主持人:你覺得要走多少天呢?
[00:15:57.880 --> 00:16:00.920]  主持人:大概十到十二天
[00:16:00.920 --> 00:16:02.960]  主持人:但是我想大家留意
[00:16:02.960 --> 00:16:04.360]  主持人:但是我想大家留意
[00:16:04.360 --> 00:16:06.360]  主持人:以利亞實際上走了多少天呢?
[00:16:06.360 --> 00:16:07.360]  主持人:以利亞實際上走了多少天呢?
[00:16:07.360 --> 00:16:08.800]  主持人:走了四十天
[00:16:08.800 --> 00:16:11.560]  主持人:為什麼一個十來天的路程要走四十天呢?
[00:16:11.560 --> 00:16:15.000]  主持人:為什麼一個十來天的路程要走四十天呢?
[00:16:15.000 --> 00:16:15.920]  主持人:當我翻查的時候
[00:16:15.920 --> 00:16:19.600]  主持人:我發現聖經裡面有很多故事都提到四十天
[00:16:19.600 --> 00:16:20.520]  主持人:當我翻查的時候
[00:16:20.520 --> 00:16:24.640]  主持人:我發現聖經裡面有很多故事都是提到四十天
[00:16:24.640 --> 00:16:26.320]  主持人:讓我們重溫一下這些故事
[00:16:26.320 --> 00:16:28.320]  主持人:讓我們重溫一下這些故事
[00:16:28.320 --> 00:16:32.160]  主持人:去嘗試探索四十天背後的屬靈意思
[00:16:32.160 --> 00:16:34.000]  主持人:去嘗試探討一下
[00:16:34.000 --> 00:16:37.560]  主持人:究竟四十天背後的屬靈意義是什麼?
[00:16:37.560 --> 00:16:40.360]  主持人:洪水氾濫四十日
[00:16:40.360 --> 00:16:43.160]  主持人:當洪水退去之後
