
[00:00:00.000 --> 00:00:03.120]  終結,當然我希望大家知道這個不是終結來的
[00:01:55.840 --> 00:01:57.960]  我們的文化,我們不喜歡等
[00:01:57.960 --> 00:02:03.480]  特別當我們落在一些痛苦,困難,患難當中的時候
[00:02:03.480 --> 00:02:06.760]  我們希望能夠得到快點,能夠得到一個解決的方法
[00:02:06.760 --> 00:02:09.080]  或者能夠走出這個情況的時候
[00:02:09.080 --> 00:02:11.720]  我們更加不能等
[00:02:11.720 --> 00:02:15.520]  因爲等的時候,那個經驗真的不是很愉快
[00:02:15.520 --> 00:02:19.120]  甚至好像會加添你的痛苦
[00:02:19.120 --> 00:02:21.520]  譬如說我們這些人等份工
[00:02:21.520 --> 00:02:25.960]  或者in between job轉份工,等了很久都等不到
[00:02:25.960 --> 00:02:29.520]  銀行的錢越來越少了,怎麼辦呢?
[00:02:29.520 --> 00:02:33.120]  你想等一個配偶,希望能夠有一個人可以陪伴你
[00:02:33.120 --> 00:02:36.240]  走完你人生的道路,但是呢
[00:02:36.240 --> 00:02:40.920]  三十了,三十五了,快要四張了,還沒等到
[00:02:40.920 --> 00:02:43.680]  開始很心急
[00:02:43.680 --> 00:02:48.640]  你想等上帝能夠改變你的老婆,改變你的老公
[00:02:48.640 --> 00:02:52.440]  等下一年,等下一年,十五年了,二十年了
[00:02:52.440 --> 00:02:54.080]  但是好像都改變不了
[00:02:54.080 --> 00:02:56.600]  我想等上帝給我一個新的人生的方向
[00:02:56.600 --> 00:02:58.840]  到了我這個年紀,我能夠做些什麼呢?
[00:02:58.840 --> 00:03:00.080]  I want to make a change
[00:03:00.080 --> 00:03:03.600]  但是應該怎麼改變呢?改些什麼做法呢?
[00:03:03.600 --> 00:03:05.480]  等下,等下,等下
[00:03:05.480 --> 00:03:09.280]  提出退休也不是,不退休也不是,應該怎麼辦呢?
[00:03:09.280 --> 00:03:12.400]  原來在不同的人生階段,不同的處境當中
[00:03:12.400 --> 00:03:16.320]  我們都有落在一個等候的情況當中
[00:03:16.320 --> 00:03:19.000]  而這些經驗是很不愉快的
[00:03:19.000 --> 00:03:21.120]  甚至有時候你會覺得很痛苦的
[00:03:21.120 --> 00:03:22.640]  最大的問題是什麼呢?
[00:03:22.640 --> 00:03:24.480]  最令我們不開心的就是
[00:03:24.480 --> 00:03:27.200]  我們是信耶穌的嘛,是基督徒來的嘛
[00:03:27.200 --> 00:03:29.280]  那你等他上去做什麼?
[00:03:29.280 --> 00:03:30.800]  等他上去做什麼?
[00:03:30.800 --> 00:03:32.800]  祈禱咯,有沒有祈禱啊?
[00:03:32.800 --> 00:03:34.600]  有沒有爲你等着去祈禱?
[00:03:34.600 --> 00:03:36.560]  有的,牧師,我經常祈禱的
[00:03:36.560 --> 00:03:41.520]  特別是我這種迫切想,希望得到一個答案的事情
[00:03:41.520 --> 00:03:45.240]  我時時祈禱的,不過祈禱了很久
[00:03:45.240 --> 00:03:47.280]  好像神沒有聽到我的祈禱
[00:03:47.280 --> 00:03:49.880]  好像神不明白我這種痛苦
[00:03:49.880 --> 00:03:54.160]  好像神doing nothing,就是站在那裏
[00:03:54.160 --> 00:03:58.080]  兄弟姐妹,我不知道在你信耶穌的經歷當中
[00:03:58.080 --> 00:04:00.600]  有沒有去到一個地步,有這樣的感覺
[00:04:00.600 --> 00:04:02.320]  神不聽我的祈禱
[00:04:02.320 --> 00:04:04.760]  我等了這麼久,神都不回答
[00:04:04.760 --> 00:04:07.240]  我是不是還要相信這個上帝呢?
[00:04:07.240 --> 00:04:09.240]  我們查一下這個daring faith
[00:04:09.240 --> 00:04:11.840]  daring faith第二個星期講什麼?
[00:04:11.840 --> 00:04:15.800]  第二個星期講什麼?盼望最美
[00:04:15.800 --> 00:04:19.280]  我們相信一個神爲我們所預備的
[00:04:19.280 --> 00:04:21.280]  爲愛他的人所預備的
[00:04:21.280 --> 00:04:22.640]  一定是最好的
[00:04:22.640 --> 00:04:23.960]  better than we thought
[00:04:23.960 --> 00:04:26.400]  多過我們能夠想象的
[00:04:26.400 --> 00:04:27.640]  有一隻聖雞是不是很熟悉?
[00:04:27.640 --> 00:04:28.920]  熄灰了沒有?
[00:04:28.920 --> 00:04:31.720]  提摩太前書第二章九節
[00:04:31.720 --> 00:04:33.240]  講什麼?
[00:04:33.240 --> 00:04:34.760]  提摩太前書第二章九節
[00:04:34.760 --> 00:04:39.080]  神爲愛他之人所預備的是什麼?
[00:04:39.080 --> 00:04:42.240]  有沒有背過?
[00:04:42.240 --> 00:04:44.720]  眼睛沒有見過,耳朵沒有聽過
[00:04:44.720 --> 00:04:47.000]  心裏沒有想過
[00:04:47.000 --> 00:04:47.800]  是不是?
[00:04:47.800 --> 00:04:48.760]  是不是真的這樣?
[00:04:48.760 --> 00:04:52.520]  我等了很久,但是都沒有看到
[00:04:52.520 --> 00:04:55.360]  到底是怎麼回事?
[00:04:55.360 --> 00:04:59.440]  有一隻聖雞我想和大家去溫習一下
[00:04:59.440 --> 00:05:02.520]  在哪裏呢?
[00:05:02.520 --> 00:05:04.240]  在羅馬書
[00:05:04.240 --> 00:05:06.240]  不是,在全道書
[00:05:06.240 --> 00:05:09.880]  全道書是第三章第十一節
[00:05:09.880 --> 00:05:11.960]  全道書第三章第十一節是怎麼說的呢?
[00:05:11.960 --> 00:05:15.920]  上帝做萬物,各按其事成爲美好
[00:05:15.920 --> 00:05:20.120]  又將永生安置在世人的心裏
[00:05:20.120 --> 00:05:22.400]  然而上帝從始至終的作爲
[00:05:22.400 --> 00:05:26.360]  人是不能夠去拆頭的
[00:05:26.360 --> 00:05:28.760]  原來這次聖經是提醒我們
[00:05:28.760 --> 00:05:31.480]  當我們等,覺得不舒服,覺得不行
[00:05:31.480 --> 00:05:33.080]  神不答我們,不聽我們的祈禱
[00:05:33.080 --> 00:05:37.760]  我現在這麼慘,你都不做任何事
[00:05:37.760 --> 00:05:40.720]  我等了這麼久,爲什麼你還不給我答案?
[00:05:40.720 --> 00:05:42.560]  原來聖經說
[00:05:42.560 --> 00:05:44.160]  在神的裏面
[00:05:44.160 --> 00:05:47.120]  天下萬物,各按其事
[00:05:47.120 --> 00:05:50.720]  這個意思是什麼呢?
[00:05:50.720 --> 00:05:53.640]  神有神的時間
[00:05:53.640 --> 00:05:55.960]  不會太遲,也不會太早
[00:05:55.960 --> 00:05:57.840]  這意味着在正確的時間
[00:05:57.840 --> 00:05:59.800]  或者是最適當的時間
[00:05:59.800 --> 00:06:02.920]  神就會給我們答案
[00:06:02.920 --> 00:06:04.800]  我們要記住一件事
[00:06:04.800 --> 00:06:06.960]  聖經說從始至終
[00:06:06.960 --> 00:06:09.080]  上帝的作爲
[00:06:09.080 --> 00:06:10.880]  人是不能夠完全明白的
[00:06:10.880 --> 00:06:12.400]  爲什麼?
[00:06:12.400 --> 00:06:14.880]  你能夠完全明白的就是上帝
[00:06:14.880 --> 00:06:16.720]  你要記住你不是上帝
[00:06:16.720 --> 00:06:18.920]  上帝纔是上帝
[00:06:18.920 --> 00:06:20.720]  上帝知道什麼時間是最好的
[00:06:20.720 --> 00:06:24.400]  上帝才知道你根本所需要的是什麼
[00:06:24.400 --> 00:06:27.280]  上帝也知道你在什麼時間需要什麼操練
[00:06:27.280 --> 00:06:30.520]  你才能夠承受某些結果
[00:06:30.520 --> 00:06:31.920]  所以聖經提醒我們
[00:06:31.920 --> 00:06:33.840]  有些東西是我們看不明白的
[00:06:33.840 --> 00:06:34.800]  是不明白的
[00:06:34.800 --> 00:06:36.240]  因爲我們不是上帝
[00:06:36.240 --> 00:06:38.280]  但是你還會相信嗎?
[00:06:38.280 --> 00:06:41.120]  第二,聖經說得很好
[00:06:41.120 --> 00:06:43.280]  雖然是這樣
[00:06:43.280 --> 00:06:44.720]  神是各按其事
[00:06:44.720 --> 00:06:48.240]  又將永生安置在人的心裏
[00:06:48.240 --> 00:06:49.360]  有些聖經發現
[00:06:49.360 --> 00:06:52.520]  將永恆的意念放在你的生命當中
[00:06:52.520 --> 00:06:53.360]  大家同意嗎?
[00:06:53.360 --> 00:06:54.920]  就算你不信耶穌
[00:06:54.920 --> 00:06:56.320]  是不是很多時候
[00:06:56.320 --> 00:06:57.480]  人生到某個地步
[00:06:57.480 --> 00:06:58.760]  你心裏有個感覺
[00:06:58.760 --> 00:07:04.000]  是的,這個似乎冥冥中有個主宰,有個上帝
[00:07:04.000 --> 00:07:05.240]  就算你不信耶穌
[00:07:05.240 --> 00:07:06.120]  不信其他信仰
[00:07:06.120 --> 00:07:06.920]  有時候人會覺得
[00:07:06.920 --> 00:07:08.080]  這個世界沒有神
[00:07:08.080 --> 00:07:08.960]  你走出街道里面
[00:07:08.960 --> 00:07:10.040]  問十個、九個
[00:07:10.040 --> 00:07:10.840]  有神的
[00:07:10.840 --> 00:07:11.760]  不過我沒信
[00:07:11.760 --> 00:07:14.440]  不知道是誰
[00:07:14.440 --> 00:07:16.080]  原來這個神一早在創造你的時候
[00:07:16.080 --> 00:07:17.880]  就將這個意念放在你的心中
[00:07:17.880 --> 00:07:19.920]  所以當你落在痛苦、困難
[00:07:19.920 --> 00:07:20.880]  一些患難
[00:07:20.880 --> 00:07:22.480]  或者在等候的時候
[00:07:22.480 --> 00:07:23.200]  你會覺得
[00:07:23.200 --> 00:07:25.680]  咦,如果還有上帝的話
[00:07:25.680 --> 00:07:28.000]  我是不是還要抓住這個上帝呢?
[00:07:28.000 --> 00:07:31.240]  是不是上帝就能夠幫助到我們呢?
[00:07:31.240 --> 00:07:33.480]  這個就是聖經提醒我們
[00:07:33.480 --> 00:07:34.560]  雖然你不明白一切
[00:07:34.560 --> 00:07:38.160]  但是神已經放了一個種子在我們的生命當中
[00:07:38.160 --> 00:07:39.920]  當我們落在好境況的時候
[00:07:39.920 --> 00:07:44.720]  我們知道向哪裏去尋求幫助
[00:07:44.720 --> 00:07:46.200]  我們都知道
[00:07:46.200 --> 00:07:49.280]  如果上帝是上帝的時候
[00:07:49.280 --> 00:07:52.920]  祂認識你比我們認識自己的人多
[00:07:52.920 --> 00:07:54.600]  問一個很簡單的問題
[00:07:54.600 --> 00:07:57.560]  你知不知道你有多少條頭髮?
[00:07:57.560 --> 00:07:58.960]  先問一個女士
[00:07:58.960 --> 00:08:00.760]  你很緊張你的頭髮
[00:08:00.760 --> 00:08:04.160]  你知不知道你有多少條頭髮?
[00:08:04.160 --> 00:08:05.560]  我相信沒有人知道
[00:08:05.560 --> 00:08:08.600]  不過上帝說你每條頭髮我都數過
[00:08:08.600 --> 00:08:11.600]  從聖經裏面的表達方式裏面
[00:08:11.600 --> 00:08:12.800]  告訴我們
[00:08:12.800 --> 00:08:14.520]  I know
[00:08:14.520 --> 00:08:15.560]  我知道
[00:08:15.560 --> 00:08:16.480]  你需要的是什麼
[00:08:16.480 --> 00:08:17.320]  在什麼時間
[00:08:17.320 --> 00:08:19.160]  我纔會給你需要的東西
[00:08:19.160 --> 00:08:20.920]  因爲那個是最合適的時間
[00:08:20.920 --> 00:08:23.360]  對你來說是一個最好的時候
[00:08:23.360 --> 00:08:26.080]  所以當我們有這樣的認識的時候
[00:08:26.080 --> 00:08:29.440]  我們的等候就不再一樣了
[00:08:29.440 --> 00:08:30.800]  我認爲問題是
[00:08:30.800 --> 00:08:35.280]  但是等候仍然不是一件令人開心的事
[00:08:35.280 --> 00:08:38.320]  特別是我們在文化裏面越來越久的時候
[00:08:38.320 --> 00:08:39.840]  我們真的不想等候
[00:08:39.840 --> 00:08:43.880]  我們很想能夠快點得到答案
[00:08:43.880 --> 00:08:45.920]  特別是你喜歡的東西的時候
[00:08:45.920 --> 00:08:47.320]  你更加希望能夠早點得到
[00:08:47.320 --> 00:08:50.520]  所以爲什麼現在要same day delivery呢
[00:08:50.520 --> 00:08:54.560]  因爲就要滿足你那種instant gratification
[00:08:54.560 --> 00:08:57.000]  但是before I go on教你怎麼去等之前
[00:08:57.000 --> 00:08:59.880]  我希望大家能夠去記住一件事
[00:08:59.880 --> 00:09:01.280]  現在人什麼都要快
[00:09:01.280 --> 00:09:03.600]  所以要製造很多的商機
[00:09:03.600 --> 00:09:06.040]  但是原來在人生當中
[00:09:06.040 --> 00:09:08.920]  有些很寶貴的東西
[00:09:08.920 --> 00:09:10.480]  例如一些的習慣
[00:09:10.480 --> 00:09:12.920]  一些人的品格
[00:09:12.920 --> 00:09:15.200]  是需要時間
[00:09:15.200 --> 00:09:18.280]  纔可以培養和磨練出來的
[00:09:18.280 --> 00:09:21.480]  例如大家知不知道積蓄有多重要
[00:09:21.480 --> 00:09:23.480]  特別是在灣區生活水準這麼高的時候
[00:09:23.480 --> 00:09:24.720]  你要退休就糟糕了
[00:09:24.720 --> 00:09:27.920]  夠不夠錢退休都是我們的問題
[00:09:27.920 --> 00:09:29.520]  不是老人家問的
[00:09:29.520 --> 00:09:31.520]  一出來工作就開始問的了
[00:09:31.520 --> 00:09:33.800]  一出來工作就開始saving
[00:09:33.800 --> 00:09:36.760]  不過如果你去上網研究一下的時候
[00:09:36.760 --> 00:09:39.520]  查一下美國人現在儲蓄的情況
[00:09:39.520 --> 00:09:43.400]  你就會發覺原來在過去這十幾二十年當中
[00:09:43.400 --> 00:09:47.680]  美國人儲蓄的account錢是越來越少的
[00:09:47.680 --> 00:09:50.200]  當然account錢越來越少有很多不同的因素
[00:09:50.200 --> 00:09:52.600]  但是其中一個原因就是
[00:09:52.600 --> 00:09:55.040]  人們先花未來的錢
[00:09:55.040 --> 00:09:56.320]  要馬上得到
[00:09:56.320 --> 00:09:59.080]  有錢的時候先用了它
[00:09:59.080 --> 00:10:01.880]  所以由於我們明知積蓄是好的
[00:10:01.880 --> 00:10:05.600]  但是由於我們ignore這個重要性的時候
[00:10:05.600 --> 00:10:08.160]  所以現在美國的國債很厲害
[00:10:08.160 --> 00:10:10.440]  rocket high
[00:10:10.440 --> 00:10:12.120]  不單止美國國債
[00:10:12.120 --> 00:10:16.600]  美國人的信用卡的債都很高的
[00:10:16.600 --> 00:10:20.160]  而當我們只是追求那種即時的享樂
[00:10:20.160 --> 00:10:21.480]  滿足自己肉肉的需要
[00:10:21.480 --> 00:10:22.840]  希望等一等
[00:10:22.840 --> 00:10:24.920]  等不到就要馬上有
[00:10:24.920 --> 00:10:26.920]  於是造成了什麼呢
[00:10:26.920 --> 00:10:28.280]  很多的疾病
[00:10:28.280 --> 00:10:30.240]  特別是性病
[00:10:30.240 --> 00:10:32.800]  很多是社會的問題
[00:10:32.800 --> 00:10:35.960]  很多是關係上的痛苦
[00:10:35.960 --> 00:10:37.840]  都是由於我不想等
[00:10:37.840 --> 00:10:38.960]  不想去多點認識
[00:10:38.960 --> 00:10:41.760]  我現在就要
[00:10:41.760 --> 00:10:43.720]  沒有了那個時機去
[00:10:43.720 --> 00:10:46.080]  大家去認識瞭解去明白
[00:10:46.080 --> 00:10:48.800]  於是造成了很多人與人之間的問題
[00:10:48.800 --> 00:10:51.480]  社會里面的一些問題
[00:10:51.480 --> 00:10:53.480]  這就是我們不想等的緣故
[00:10:53.480 --> 00:10:55.000]  所以讓我再強調
[00:10:55.000 --> 00:10:56.720]  爲什麼我們要學習評這個功課呢
[00:10:56.720 --> 00:10:58.760]  因爲有很多很重要的東西
[00:10:58.760 --> 00:11:00.440]  特別是編導的品格
[00:11:00.440 --> 00:11:02.520]  我講信心 講忍耐
[00:11:02.520 --> 00:11:03.560]  講完六個星期
[00:11:03.560 --> 00:11:05.440]  你很有信心嗎現在
[00:11:05.440 --> 00:11:07.160]  我希望你多一點
[00:11:07.160 --> 00:11:09.160]  understanding
[00:11:09.160 --> 00:11:10.280]  多一點了解
[00:11:10.280 --> 00:11:12.040]  你有沒有經歷
[00:11:12.040 --> 00:11:14.680]  看看你是否真的能夠憑信心去踏出那一步
[00:11:14.680 --> 00:11:17.560]  step up step out and be bold
[00:11:17.560 --> 00:11:18.840]  知道是沒用的
[00:11:18.840 --> 00:11:20.480]  所以我經常強調要do something
[00:11:20.480 --> 00:11:21.480]  要做點東西
[00:11:21.480 --> 00:11:22.720]  就是這個意思
[00:11:22.720 --> 00:11:24.320]  所以很多時候
[00:11:24.320 --> 00:11:25.280]  等
[00:11:25.280 --> 00:11:28.360]  我們覺得有時候是神在拖着我們
[00:11:28.360 --> 00:11:30.680]  神在拖延 所以我們要等
[00:11:30.680 --> 00:11:32.920]  神給我們主 你有神知道
[00:11:32.920 --> 00:11:36.440]  但是我想大家提醒一件事
[00:11:36.440 --> 00:11:38.640]  當我們有感覺神在拖着我們的時候
[00:11:38.640 --> 00:11:39.320]  你要記得
[00:11:39.320 --> 00:11:40.400]  聖經講得很清楚
[00:11:40.400 --> 00:11:42.760]  神never delay
[00:11:42.760 --> 00:11:44.080]  神永遠不會拖的
[00:11:44.080 --> 00:11:45.560]  神給我們的東西都是
[00:11:45.560 --> 00:11:47.560]  最好的時間 最好的處境
[00:11:47.560 --> 00:11:49.560]  the right time the right moment
[00:11:49.560 --> 00:11:51.000]  但是我們因爲見不到
[00:11:51.000 --> 00:11:53.160]  和我們希望快點得到的時候
[00:11:53.160 --> 00:11:54.840]  我們在等的時間裏面來講
[00:11:54.840 --> 00:11:57.400]  其實我們要知道
[00:11:57.400 --> 00:11:59.760]  神behind the scene
[00:11:59.760 --> 00:12:01.800]  在我們見不到的時候
[00:12:01.800 --> 00:12:03.800]  由始至終聖經講
[00:12:03.800 --> 00:12:05.000]  人不是可以測透的
[00:12:05.000 --> 00:12:07.560]  但是神never stop working
[00:12:07.560 --> 00:12:09.440]  是不是聖經講的
[00:12:09.440 --> 00:12:11.000]  神不停於工作
[00:12:11.000 --> 00:12:13.200]  神也不打盹也不睡覺
[00:12:13.200 --> 00:12:14.360]  耶穌又說
[00:12:14.360 --> 00:12:15.640]  我的副作事到現在
[00:12:15.640 --> 00:12:17.240]  我還是在工作
[00:12:17.240 --> 00:12:18.080]  即使在天上
[00:12:18.080 --> 00:12:18.960]  耶穌也在做工作
[00:12:18.960 --> 00:12:20.040]  聖靈也在做工作
[00:12:20.040 --> 00:12:22.720]  神never stop working
[00:12:22.720 --> 00:12:25.200]  所以神是在做一些事
[00:12:25.200 --> 00:12:28.640]  去處理你現時的處境的問題
[00:12:28.640 --> 00:12:29.400]  而另外一件事
[00:12:29.400 --> 00:12:31.080]  我希望你記得的是什麼
[00:12:31.080 --> 00:12:34.360]  神在等待着你
[00:12:34.360 --> 00:12:36.200]  你以爲等着上帝給你答案
[00:12:36.200 --> 00:12:36.800]  不是
[00:12:36.800 --> 00:12:37.480]  其實有些事
[00:12:37.480 --> 00:12:40.240]  神就要在你身上做些事
[00:12:40.240 --> 00:12:41.560]  讓你能夠ready
[00:12:41.560 --> 00:12:42.640]  讓你能夠成長
[00:12:42.640 --> 00:12:45.920]  讓你能夠承受神帶給你
[00:12:45.920 --> 00:12:48.760]  所應許的屬靈的祝福
[00:12:48.760 --> 00:12:50.280]  所以神不僅是在做事
[00:12:50.280 --> 00:12:50.840]  你看不到
[00:12:50.840 --> 00:12:51.640]  祂在做事
[00:12:51.640 --> 00:12:52.360]  你有這種信心
[00:12:52.360 --> 00:12:53.320]  第二樣是
[00:12:53.320 --> 00:12:55.240]  神never working on you
[00:12:55.240 --> 00:12:56.520]  既然是這樣
[00:12:56.520 --> 00:12:58.280]  但是感覺是很真實的
[00:12:58.280 --> 00:12:59.960]  等待的時候不是很過癮
[00:12:59.960 --> 00:13:01.240]  我們覺得不舒服
[00:13:01.240 --> 00:13:02.440]  不開心
[00:13:02.440 --> 00:13:03.960]  應該怎麼等
[00:13:03.960 --> 00:13:06.120]  我們怎麼在等候當中
[00:13:06.120 --> 00:13:08.200]  利用等候的時間
[00:13:08.200 --> 00:13:10.880]  去建立培養我們的信心
[00:13:10.880 --> 00:13:12.160]  有幾樣東西
[00:13:12.160 --> 00:13:13.280]  今天和大家分享
[00:13:13.280 --> 00:13:15.440]  就是WAIT
[00:13:15.440 --> 00:13:17.320]  第一個W是什麼
[00:13:17.320 --> 00:13:20.800]  Write down what you are waiting for
[00:13:20.800 --> 00:13:24.600]  寫下你究竟在等什麼
[00:13:24.600 --> 00:13:25.720]  穆斯林有沒有搞錯
[00:13:25.720 --> 00:13:28.280]  我等什麼我自己都不知道嗎
[00:13:28.280 --> 00:13:29.720]  何必要寫下呢
[00:13:29.720 --> 00:13:31.080]  爲什麼要寫呢
[00:13:31.080 --> 00:13:32.400]  其實這個idea
[00:13:32.400 --> 00:13:34.440]  我從前曾經和大家分享過
[00:13:34.440 --> 00:13:36.640]  有時我們有很多東西在腦子裏
[00:13:36.640 --> 00:13:38.040]  It's right in there
[00:13:38.040 --> 00:13:39.040]  我們以爲自己很清楚
[00:13:39.040 --> 00:13:40.760]  以爲自己很知道
[00:13:40.760 --> 00:13:42.720]  但原來當你寫的時候
[00:13:42.720 --> 00:13:45.600]  你寫東西要有邏輯的
[00:13:45.600 --> 00:13:48.080]  寫東西要make sense的
[00:13:48.080 --> 00:13:50.280]  當你要將你腦子裏想的東西
[00:13:50.280 --> 00:13:52.080]  想的東西寫出來的時候
[00:13:52.080 --> 00:13:52.800]  你就會發覺
[00:13:52.800 --> 00:13:56.080]  咦 我這樣想對不對
[00:13:56.080 --> 00:13:59.280]  我要的東西是不是應該的呢
[00:13:59.280 --> 00:14:01.440]  我這樣想法對不對呢
[00:14:01.440 --> 00:14:02.960]  make sense呢
[00:14:02.960 --> 00:14:05.040]  當你要寫出來的時候
[00:14:05.040 --> 00:14:07.200]  那些東西就開始
[00:14:07.200 --> 00:14:10.600]  慢慢被你的思緒
[00:14:10.600 --> 00:14:12.120]  就會慢慢被整理
[00:14:12.120 --> 00:14:13.440]  你就會越來越清楚
[00:14:13.440 --> 00:14:16.160]  到底你的情況是怎麼樣
[00:14:16.160 --> 00:14:18.960]  所以你寫出來的時候
[00:14:18.960 --> 00:14:21.200]  其實是一個操練來的
[00:14:21.200 --> 00:14:22.600]  你說 穆斯林
[00:14:22.600 --> 00:14:24.120]  我沒你想得那麼複雜的
[00:14:24.120 --> 00:14:25.680]  我的東西其實很簡單的
[00:14:25.680 --> 00:14:26.480]  你剛纔那一題
[00:14:26.480 --> 00:14:28.320]  我就是這份工而已
[00:14:28.320 --> 00:14:29.600]  我就是這份工
[00:14:29.600 --> 00:14:30.320]  我要什麼呢
[00:14:30.320 --> 00:14:31.680]  我現在沒有工就要這份工
[00:14:31.680 --> 00:14:32.800]  我想轉工
[00:14:32.800 --> 00:14:33.880]  轉來轉去轉不到
[00:14:33.880 --> 00:14:34.600]  That's why I need
[00:14:34.600 --> 00:14:35.680]  我想找個老婆
[00:14:35.680 --> 00:14:36.520]  我想找個老公
[00:14:36.520 --> 00:14:38.560]  就是這麼簡單而已
[00:14:38.560 --> 00:14:43.560]  這樣都要寫出來 到底是什麼原因
[00:14:43.560 --> 00:14:45.800]  我的意思是當你寫的時候
[00:14:45.800 --> 00:14:48.440]  爲什麼你要這份工
[00:14:48.440 --> 00:14:49.240]  當然你會說
[00:14:49.240 --> 00:14:50.280]  每個人都要做工的
[00:14:50.280 --> 00:14:53.040]  我要生活的 我要錢的
[00:14:53.040 --> 00:14:55.040]  我們assume這個是答案
[00:14:55.040 --> 00:14:56.560]  爲什麼我們要結婚
[00:14:56.560 --> 00:14:57.560]  每個人都要結婚的
[00:14:57.560 --> 00:14:59.320]  社會的culture是這樣的
[00:14:59.320 --> 00:15:02.040]  我希望有個伴侶陪着我
[00:15:02.040 --> 00:15:03.400]  有個老公照顧我
[00:15:03.400 --> 00:15:04.120]  對不起
[00:15:04.120 --> 00:15:05.560]  你有個老公照顧我
[00:15:05.560 --> 00:15:06.720]  有個老婆疼我
[00:15:06.720 --> 00:15:08.760]  Whatever 你怎麼說都好
[00:15:08.760 --> 00:15:09.760]  這個正常的
[00:15:09.760 --> 00:15:12.440]  我們每個人都需要這樣的東西
[00:15:12.440 --> 00:15:14.840]  但是第一件事
[00:15:14.840 --> 00:15:18.080]  如果我們相信上帝
[00:15:18.080 --> 00:15:20.920]  你有沒有想過上帝在我們需要這些東西
[00:15:20.920 --> 00:15:24.200]  求這些東西的時候
[00:15:24.200 --> 00:15:28.760]  上帝在當中有沒有扮演什麼角色
[00:15:28.760 --> 00:15:32.200]  神將永恆放在我們心裏的一個意識
[00:15:32.200 --> 00:15:34.200]  神就知道有一個上帝在
[00:15:34.200 --> 00:15:37.200]  不是說完全沒拉奸
[00:15:37.200 --> 00:15:38.400]  大家明不明白我的意思
[00:15:38.400 --> 00:15:40.720]  我喜歡做我的事你給我吧
[00:15:40.720 --> 00:15:43.920]  你 等我去找你幫手吧
[00:15:43.920 --> 00:15:44.920]  叫上帝等我們
[00:15:44.920 --> 00:15:47.120]  不是我們等上帝
[00:15:47.120 --> 00:15:49.320]  你明白我說什麼情況嗎
[00:15:49.320 --> 00:15:50.720]  如果我們真的相信上帝的時候
[00:15:50.720 --> 00:15:52.120]  等下我們的時間
[00:15:52.120 --> 00:15:52.920]  我們求這些東西
[00:15:52.920 --> 00:15:55.520]  希望上帝給這些東西的答案我們的時候
[00:15:55.520 --> 00:16:00.800]  上帝到底有沒有在圖畫裏面
[00:16:00.800 --> 00:16:02.840]  我們有沒有要求上帝
[00:16:02.840 --> 00:16:06.400]  在我們人生不同階段的等候當中
[00:16:06.400 --> 00:16:07.600]  上帝intervene
[00:16:07.600 --> 00:16:08.760]  上帝能夠參與
