
[00:00:00.000 --> 00:00:04.000]  那我問你 孟武 到底是從哪裡來的
[00:02:13.000 --> 00:02:18.000]  帶領這個民權的運動 夢想成真
[00:02:18.000 --> 00:02:21.000]  我們今天我們不感覺到
[00:02:21.000 --> 00:02:26.000]  你如果在五十年前的時候
[00:02:26.000 --> 00:02:31.000]  美國人的公共bus 黑人要坐在後面
[00:02:31.000 --> 00:02:35.000]  你知道嗎 不可以坐白人的座位
[00:02:35.000 --> 00:02:38.000]  那麼很多的規矩
[00:02:38.000 --> 00:02:42.000]  但是呢 到了今天已經沒有這回事
[00:02:42.000 --> 00:02:45.000]  甚至於黑白通婚了
[00:02:45.000 --> 00:02:49.000]  所以當初他說的 I have a dream
[00:02:49.000 --> 00:02:52.000]  come true 成真了
[00:02:52.000 --> 00:02:56.000]  那麼我們為什麼會有夢想呢
[00:02:56.000 --> 00:02:59.000]  因為我們日有所思
[00:02:59.000 --> 00:03:02.000]  你平常你就想
[00:03:02.000 --> 00:03:06.000]  你知道有一個人叫做
[00:03:06.000 --> 00:03:13.000]  Elias 塞他的這個人他發明了縫衣機
[00:03:13.000 --> 00:03:16.000]  你們用過縫衣機嗎
[00:03:16.000 --> 00:03:20.000]  我用過一次結果把我手指頭打穿了
[00:03:20.000 --> 00:03:27.000]  釘到一根斷的 然後跑到醫院去把它拔出來
[00:03:27.000 --> 00:03:30.000]  那時候我還很想
[00:03:30.000 --> 00:03:33.000]  那麼他就他發明了縫衣機
[00:03:33.000 --> 00:03:38.000]  結果就怎麼樣沒有辦法把這個線
[00:03:38.000 --> 00:03:41.000]  把它勾住 你知道
[00:03:41.000 --> 00:03:44.000]  他做那個針頭有鉤子的怎麼樣
[00:03:44.000 --> 00:03:47.000]  但是就掉掉了
[00:03:47.000 --> 00:03:50.000]  然後有一天晚上他睡覺做夢
[00:03:50.000 --> 00:03:55.000]  夢到一個魔鬼拿了一個槍矛
[00:03:55.000 --> 00:03:57.000]  頭上面有一個洞
[00:03:57.000 --> 00:03:59.000]  恍然大悟啊
[00:03:59.000 --> 00:04:01.000]  趕快爬起來趕快修改
[00:04:01.000 --> 00:04:04.000]  把那個頭上面弄一個洞
[00:04:04.000 --> 00:04:07.000]  所以線頭穿過去
[00:04:07.000 --> 00:04:13.000]  所以這就是日有所思你夜就會有所夢
[00:04:13.000 --> 00:04:18.000]  還有夢想是從你的潛在意識來的
[00:04:18.000 --> 00:04:21.000]  我記得我以前小時候
[00:04:21.000 --> 00:04:25.000]  在我們那個菜市場那個裡面有賣那個
[00:04:25.000 --> 00:04:28.000]  叫做碗粿
[00:04:28.000 --> 00:04:31.000]  那個是我不知道中文怎麼講
[00:04:31.000 --> 00:04:33.000]  台灣話叫做碗粿
[00:04:33.000 --> 00:04:39.000]  那果那種那種不知道怎麼講
[00:04:39.000 --> 00:04:42.000]  不是水果是那種
[00:04:42.000 --> 00:04:48.000]  碗粿零零在嘛
[00:04:48.000 --> 00:04:52.000]  總之呢我小時候很愛吃的
[00:04:52.000 --> 00:04:55.000]  在那個我跟我媽到菜市場去
[00:04:55.000 --> 00:04:58.000]  我媽就給我一毛錢我就去
[00:04:58.000 --> 00:05:01.000]  不能吃一碗也吃半碗也可以啦
[00:05:01.000 --> 00:05:05.000]  所以我就很想念他
[00:05:05.000 --> 00:05:08.000]  來了美國然後過了好多年
[00:05:08.000 --> 00:05:11.000]  我有一次回去呢
[00:05:11.000 --> 00:05:12.000]  我就說啊
[00:05:12.000 --> 00:05:15.000]  進不去想起又是很愛吃的
[00:05:15.000 --> 00:05:17.000]  潛在意識裡面那個碗粿
[00:05:17.000 --> 00:05:20.000]  我就跑去吃了
[00:05:20.000 --> 00:05:27.000]  you know what 當天就拉肚子
[00:05:27.000 --> 00:05:29.000]  而且不好吃
[00:05:29.000 --> 00:05:33.000]  潛在意識你當時的東西
[00:05:33.000 --> 00:05:36.000]  夢會從那邊過來
[00:05:36.000 --> 00:05:42.000]  還有夢可以是神賜給你的一個意象
[00:05:42.000 --> 00:05:46.000]  神可以把他的旨意向你纏綿
[00:05:46.000 --> 00:05:51.000]  用說的用意象還有用什麼
[00:05:51.000 --> 00:05:54.000]  譬如說在約爾書二章二十八節
[00:05:54.000 --> 00:05:56.000]  來我們一起來念
[00:05:56.000 --> 00:06:01.000]  以後我要將我的靈交貫凡有血氣的
[00:06:01.000 --> 00:06:04.000]  你們的兒女要說一言
[00:06:04.000 --> 00:06:07.000]  你們老年人要做一夢
[00:06:07.000 --> 00:06:11.000]  少年人要借要做意象
[00:06:11.000 --> 00:06:15.000]  所以說這是約爾先知從神那邊領受來的
[00:06:15.000 --> 00:06:18.000]  當我們做一夢的時候
[00:06:18.000 --> 00:06:20.000]  老年人當然了
[00:06:20.000 --> 00:06:22.000]  年輕人也會做一夢
[00:06:22.000 --> 00:06:25.000]  就是夢見神透過夢
[00:06:25.000 --> 00:06:28.000]  向你來傳達一個信息
[00:06:28.000 --> 00:06:31.000]  也就是說從神來的意象
[00:06:31.000 --> 00:06:35.000]  這個vision最直接的是
[00:06:35.000 --> 00:06:39.000]  你看到聖經上面的話
[00:06:39.000 --> 00:06:44.000]  你聽到神對你說話
[00:06:44.000 --> 00:06:47.000]  或者透過別的人跟你說話
[00:06:47.000 --> 00:06:49.000]  還有你夢見
[00:06:49.000 --> 00:06:52.000]  也就是說從神來的意象vision
[00:06:52.000 --> 00:06:55.000]  藉著夢向人來啟示
[00:06:55.000 --> 00:06:58.000]  這叫做revelation
[00:06:58.000 --> 00:07:04.000]  那麼從神他應許你的promise
[00:07:04.000 --> 00:07:08.000]  加強他的供應provision
[00:07:08.000 --> 00:07:11.000]  這就是你領受到的一個信息
[00:07:11.000 --> 00:07:13.000]  從神來了
[00:07:13.000 --> 00:07:16.000]  這就是夢他最主要的意思
[00:07:16.000 --> 00:07:19.000]  是這個意思
[00:07:19.000 --> 00:07:23.000]  當然雅各他的vision
[00:07:23.000 --> 00:07:26.000]  我們剛才說他領受的意象
[00:07:26.000 --> 00:07:28.000]  在創世紀二十八章
[00:07:28.000 --> 00:07:31.000]  我們今天早上念了一些
[00:07:31.000 --> 00:07:35.000]  基本上這個故事是這樣
[00:07:35.000 --> 00:07:39.000]  雅各是一個怎麼樣
[00:07:39.000 --> 00:07:42.000]  很愛抓的人
[00:07:42.000 --> 00:07:44.000]  他連他出生的時候
[00:07:44.000 --> 00:07:47.000]  都抓到他哥哥的腳跟出生的
[00:07:47.000 --> 00:07:50.000]  他就一直想要做老大
[00:07:50.000 --> 00:07:53.000]  在我們中國人做老大
[00:07:53.000 --> 00:07:55.000]  不見得是好事
[00:07:55.000 --> 00:07:58.000]  我看了有幾家
[00:07:58.000 --> 00:08:02.000]  父母親或者是生病
[00:08:02.000 --> 00:08:04.000]  或死了或過世
[00:08:04.000 --> 00:08:07.000]  老大要做父母親一樣
[00:08:07.000 --> 00:08:11.000]  那麼很辛苦
[00:08:11.000 --> 00:08:13.000]  他一直想要做老大
[00:08:13.000 --> 00:08:14.000]  甚至於他出生
[00:08:14.000 --> 00:08:16.000]  都抓到他哥哥腳跟出來
[00:08:16.000 --> 00:08:19.000]  而且他用紅豆湯
[00:08:19.000 --> 00:08:21.000]  騙了他爸爸的祝福
[00:08:21.000 --> 00:08:24.000]  騙了他哥哥的名分
[00:08:24.000 --> 00:08:28.000]  他用騙了他爸爸的長子的祝福
[00:08:28.000 --> 00:08:32.000]  結果他哥哥回來才發現
[00:08:32.000 --> 00:08:34.000]  他哥哥就放下一句狠話說
[00:08:34.000 --> 00:08:37.000]  爸爸一死我就要宰了你
[00:08:37.000 --> 00:08:41.000]  結果他怎麼樣
[00:08:41.000 --> 00:08:42.000]  他就逃家了
[00:08:42.000 --> 00:08:44.000]  他就逃離了
[00:08:44.000 --> 00:08:46.000]  他媽媽跟他說
[00:08:46.000 --> 00:08:48.000]  你逃到我們兩家去
[00:08:48.000 --> 00:08:50.000]  我舅舅拉班那邊去
[00:08:50.000 --> 00:08:51.000]  是不是這樣
[00:08:51.000 --> 00:08:54.000]  所以他就逃出去了
[00:08:54.000 --> 00:08:56.000]  他逃出去的時候
[00:08:56.000 --> 00:08:57.000]  逃到夜晚的時候
[00:08:57.000 --> 00:08:58.000]  來到一個地方
[00:08:58.000 --> 00:09:00.000]  他真的是那時候
[00:09:00.000 --> 00:09:02.000]  身體上不是說天黑了
[00:09:02.000 --> 00:09:05.000]  他又累又積又渴
[00:09:05.000 --> 00:09:09.000]  真的整個人絕望了一樣
[00:09:09.000 --> 00:09:11.000]  那麼聖經上面說
[00:09:11.000 --> 00:09:13.000]  太陽落了
[00:09:13.000 --> 00:09:15.000]  太陽下山了
[00:09:15.000 --> 00:09:16.000]  他累了
[00:09:16.000 --> 00:09:19.000]  他就在那邊用石頭來枕頭
[00:09:19.000 --> 00:09:23.000]  就躺臥在野外睡覺
[00:09:23.000 --> 00:09:26.000]  他就做了一個夢
[00:09:26.000 --> 00:09:28.000]  神讓你做夢
[00:09:28.000 --> 00:09:31.000]  這是我們天大的福氣
[00:09:31.000 --> 00:09:33.000]  是不是
[00:09:33.000 --> 00:09:35.000]  神見的夢
[00:09:35.000 --> 00:09:37.000]  讓他看到神的使者
[00:09:37.000 --> 00:09:39.000]  就是天使
[00:09:39.000 --> 00:09:42.000]  有的翻譯就是說
[00:09:42.000 --> 00:09:44.000]  就是耶穌
[00:09:44.000 --> 00:09:46.000]  他的使者在梯子上
[00:09:46.000 --> 00:09:48.000]  上去下來
[00:09:48.000 --> 00:09:49.000]  一個天
[00:09:49.000 --> 00:09:50.000]  我們常常講
[00:09:50.000 --> 00:09:52.000]  這叫做天梯的意象
[00:09:52.000 --> 00:09:55.000]  看到天打開了
[00:09:55.000 --> 00:09:57.000]  這裡我們要知道的是
[00:09:57.000 --> 00:10:02.000]  石頭枕頭是表示一種保護
[00:10:02.000 --> 00:10:04.000]  也就是說你可以怎麼樣
[00:10:04.000 --> 00:10:07.000]  安整無憂
[00:10:07.000 --> 00:10:09.000]  我以前小時候
[00:10:09.000 --> 00:10:11.000]  我看過
[00:10:11.000 --> 00:10:12.000]  因為我很喜歡
[00:10:12.000 --> 00:10:16.000]  比如說是在公共場所玩
[00:10:16.000 --> 00:10:18.000]  在我們那個眷村
[00:10:18.000 --> 00:10:21.000]  還有一個福利社
[00:10:21.000 --> 00:10:22.000]  裡面還有吃飯吃
[00:10:22.000 --> 00:10:23.000]  我就喜歡在那邊玩
[00:10:23.000 --> 00:10:24.000]  還有打蛋子
[00:10:24.000 --> 00:10:27.000]  我小時候就會打
[00:10:27.000 --> 00:10:29.000]  現在很久沒打過了
[00:10:29.000 --> 00:10:32.000]  我就看過一個老工友
[00:10:32.000 --> 00:10:35.000]  我們那小學的工友
[00:10:35.000 --> 00:10:36.000]  他睡覺
[00:10:36.000 --> 00:10:39.000]  他躺在長凳上面睡覺
[00:10:39.000 --> 00:10:43.000]  你猜他拿什麼做枕頭
[00:10:43.000 --> 00:10:44.000]  他找了半天
[00:10:44.000 --> 00:10:46.000]  最後拿了一個
[00:10:46.000 --> 00:10:48.000]  漿糊罐子
[00:10:48.000 --> 00:10:49.000]  他做枕頭
[00:10:49.000 --> 00:10:51.000]  睡得呼呼的大響
[00:10:51.000 --> 00:10:53.000]  好舒服
[00:10:53.000 --> 00:10:56.000]  石頭枕頭是保護
[00:10:56.000 --> 00:11:00.000]  是說你可以安整無憂
[00:11:00.000 --> 00:11:03.000]  天梯是說
[00:11:03.000 --> 00:11:05.000]  你要到神那裡去
[00:11:05.000 --> 00:11:07.000]  要上天堂
[00:11:07.000 --> 00:11:10.000]  你必須要經過耶穌基督
[00:11:10.000 --> 00:11:11.000]  要經過祂那裡
[00:11:11.000 --> 00:11:13.000]  才能夠得到
[00:11:13.000 --> 00:11:15.000]  那麼天使是說
[00:11:15.000 --> 00:11:16.000]  帶下保護
[00:11:16.000 --> 00:11:18.000]  還有神的旨意
[00:11:18.000 --> 00:11:20.000]  而也把人的禱告
[00:11:20.000 --> 00:11:23.000]  帶到天上去
[00:11:23.000 --> 00:11:25.000]  我們向神禱告
[00:11:25.000 --> 00:11:26.000]  保羅是說
[00:11:26.000 --> 00:11:29.000]  這個禱告突破一層天
[00:11:29.000 --> 00:11:31.000]  一層天就是我們這個大氣層
[00:11:31.000 --> 00:11:35.000]  二層天就是同溫層
[00:11:35.000 --> 00:11:38.000]  大氣層外面的太空
[00:11:38.000 --> 00:11:42.000]  那麼三層天就是神的寶座
[00:11:42.000 --> 00:11:44.000]  趙雍基牧士說
[00:11:44.000 --> 00:11:46.000]  你禱告不虔誠
[00:11:46.000 --> 00:11:48.000]  不熱切
[00:11:48.000 --> 00:11:51.000]  你禱告一層天都出不去
[00:11:51.000 --> 00:11:53.000]  魔鬼撒旦就把你攔住了
[00:11:53.000 --> 00:11:55.000]  擋住了
[00:11:55.000 --> 00:11:58.000]  但是我們人的禱告
[00:11:58.000 --> 00:11:59.000]  我們迫切
[00:11:59.000 --> 00:12:00.000]  我們熱忱
[00:12:00.000 --> 00:12:02.000]  我們有這個vision
[00:12:02.000 --> 00:12:03.000]  向神來禱告
[00:12:03.000 --> 00:12:06.000]  神必隨聽的
[00:12:06.000 --> 00:12:09.000]  所以他就禱告
[00:12:09.000 --> 00:12:12.000]  神就向他顯現
[00:12:12.000 --> 00:12:14.000]  因為在我們在人生
[00:12:14.000 --> 00:12:17.000]  當你有了一個vision的時候
[00:12:17.000 --> 00:12:18.000]  我們不能坐著
[00:12:18.000 --> 00:12:20.000]  等事情就成就
[00:12:20.000 --> 00:12:22.000]  不是嗎
[00:12:22.000 --> 00:12:25.000]  你還要為這個vision來禱告
[00:12:25.000 --> 00:12:29.000]  甚至於我有的時候
[00:12:29.000 --> 00:12:31.000]  跟弟兄姊妹來問的時候
[00:12:31.000 --> 00:12:32.000]  我說
[00:12:32.000 --> 00:12:36.000]  他說不知道這是不是神來的
[00:12:36.000 --> 00:12:37.000]  給他這個意象
[00:12:37.000 --> 00:12:40.000]  都有這個問題嗎
[00:12:40.000 --> 00:12:42.000]  那麼一般我都會說
[00:12:42.000 --> 00:12:45.000]  你有幾個檢驗的方法
[00:12:45.000 --> 00:12:48.000]  如果你不肯定是不是神來的
[00:12:48.000 --> 00:12:53.000]  看跟聖經有沒有違背
[00:12:53.000 --> 00:12:55.000]  如果說跟聖經沒有違背
[00:12:55.000 --> 00:12:57.000]  你就可以做
[00:12:57.000 --> 00:12:59.000]  因為以撒亞先知也說
[00:12:59.000 --> 00:13:02.000]  你向左你向左或你怎麼樣
[00:13:02.000 --> 00:13:03.000]  神就說
[00:13:03.000 --> 00:13:06.000]  你就走在我的路上
[00:13:06.000 --> 00:13:08.000]  即使是你走偏了一點
[00:13:08.000 --> 00:13:10.000]  他會用各樣的方法
[00:13:10.000 --> 00:13:12.000]  為你來開路
[00:13:12.000 --> 00:13:16.000]  他甚至於為你來
[00:13:16.000 --> 00:13:18.000]  在你的錯誤中
[00:13:18.000 --> 00:13:20.000]  為你再一次來歸正
[00:13:20.000 --> 00:13:22.000]  神他會保守你
[00:13:22.000 --> 00:13:23.000]  他帶領你
[00:13:23.000 --> 00:13:25.000]  所以當
[00:13:25.000 --> 00:13:31.000]  亞哥他要回家的時候
[00:13:31.000 --> 00:13:33.000]  他在他舅舅拉班加
[00:13:33.000 --> 00:13:36.000]  二十多年二十一年多
[00:13:36.000 --> 00:13:39.000]  他妻倩成群牛羊成群
[00:13:39.000 --> 00:13:42.000]  他要回家的時候
[00:13:42.000 --> 00:13:43.000]  他向神禱告
[00:13:43.000 --> 00:13:45.000]  他心裡害怕
[00:13:45.000 --> 00:13:49.000]  他怕他哥哥會殺他
[00:13:49.000 --> 00:13:50.000]  所以在長世紀
[00:13:50.000 --> 00:13:52.000]  二十八章十五節神跟他說
[00:13:52.000 --> 00:13:54.000]  來一起來念
[00:13:54.000 --> 00:13:56.000]  我必與你同在
[00:13:56.000 --> 00:13:58.000]  你無論往哪裡去
[00:13:58.000 --> 00:13:59.000]  我必保佑你
[00:13:59.000 --> 00:14:02.000]  領你歸回這地
[00:14:02.000 --> 00:14:03.000]  總不離棄你
[00:14:03.000 --> 00:14:05.000]  直到我成全了
[00:14:05.000 --> 00:14:07.000]  向你所應許的
[00:14:07.000 --> 00:14:10.000]  神向亞哥應許了什麼
[00:14:10.000 --> 00:14:13.000]  神向亞伯拉罕應許
[00:14:13.000 --> 00:14:15.000]  你的子孫要多如天上的星
[00:14:15.000 --> 00:14:17.000]  海邊的山
[00:14:17.000 --> 00:14:21.000]  我要賜福於你等等
[00:14:21.000 --> 00:14:25.000]  所以亞伯拉罕傳到以煞
[00:14:25.000 --> 00:14:26.000]  以煞傳到亞哥
[00:14:26.000 --> 00:14:29.000]  這都是從神來的運行
[00:14:29.000 --> 00:14:33.000]  亞哥後來改名叫以色列
[00:14:33.000 --> 00:14:36.000]  就是今天的以色列國
[00:14:36.000 --> 00:14:38.000]  他生了十二個支派
[00:14:38.000 --> 00:14:41.000]  所以從他才開始定型了
[00:14:41.000 --> 00:14:47.000]  劉變 立威 猶大等等等等
[00:14:47.000 --> 00:14:50.000]  十二個支派從他而出的
[00:14:50.000 --> 00:14:52.000]  所以亞哥的vision
[00:14:52.000 --> 00:14:56.000]  不光是神給他看見什麼
[00:14:56.000 --> 00:14:59.000]  神而且把這個重擔
[00:14:59.000 --> 00:15:02.000]  把這個傳承加在他身上
[00:15:02.000 --> 00:15:05.000]  他就帶出了今天的以色列
[00:15:05.000 --> 00:15:08.000]  感謝神
[00:15:08.000 --> 00:15:11.000]  那麼有的時候
[00:15:11.000 --> 00:15:14.000]  神給你一個意向
[00:15:14.000 --> 00:15:17.000]  你真的不知道能不能達成
[00:15:17.000 --> 00:15:19.000]  或者不知道是不是從神來
[00:15:19.000 --> 00:15:21.000]  譬如講說
[00:15:21.000 --> 00:15:24.000]  有一個弟兄
[00:15:24.000 --> 00:15:29.000]  他是暗戀一個姐妹
[00:15:29.000 --> 00:15:33.000]  他就有一天跟這個姐妹說
[00:15:33.000 --> 00:15:37.000]  神說我要娶你
[00:15:37.000 --> 00:15:38.000]  那姐妹說
[00:15:38.000 --> 00:15:40.000]  神沒有跟我說啊
[00:15:40.000 --> 00:15:42.000]  你知道嗎
[00:15:42.000 --> 00:15:43.000]  有的時候
[00:15:43.000 --> 00:15:45.000]  如果你有這個意向
[00:15:45.000 --> 00:15:47.000]  需要成就的時候
[00:15:47.000 --> 00:15:50.000]  神甚至讓別的人
[00:15:50.000 --> 00:15:52.000]  也有這個意向
[00:15:52.000 --> 00:15:56.000]  或者異夢來幫助你
[00:15:56.000 --> 00:15:57.000]  你知道嗎
[00:15:57.000 --> 00:16:02.000]  當亞哥出來的時候
[00:16:02.000 --> 00:16:05.000]  後來他的舅舅拉班很不甘心
[00:16:05.000 --> 00:16:08.000]  他的牛羊七千成群
[00:16:08.000 --> 00:16:10.000]  就來追他
[00:16:10.000 --> 00:16:12.000]  要把他拉回來
[00:16:12.000 --> 00:16:13.000]  你知道嗎
[00:16:13.000 --> 00:16:15.000]  這個創世紀三十一章
[00:16:15.000 --> 00:16:16.000]  二十四節他說
[00:16:16.000 --> 00:16:18.000]  來一起來念
[00:16:18.000 --> 00:16:22.000]  夜間神到拉班那裡
[00:16:22.000 --> 00:16:24.000]  在夢中對他說
[00:16:24.000 --> 00:16:26.000]  你要小心
[00:16:26.000 --> 00:16:29.000]  不可以以亞哥說好說歹
[00:16:29.000 --> 00:16:32.000]  也就是說神阻止拉班
[00:16:32.000 --> 00:16:34.000]  對亞哥下手
[00:16:34.000 --> 00:16:37.000]  所以後來亞拉班追上他的時候
[00:16:37.000 --> 00:16:38.000]  還跟他親嘴
[00:16:38.000 --> 00:16:40.000]  還跟他講好話
[00:16:40.000 --> 00:16:43.000]  不敢跟他說好說歹
[00:16:43.000 --> 00:16:45.000]  你知道嗎
[00:16:45.000 --> 00:16:47.000]  我們再一次
[00:16:47.000 --> 00:16:52.000]  我們一切的好處都在神的手上
[00:16:52.000 --> 00:16:55.000]  那麼亞哥就許願
[00:16:55.000 --> 00:17:00.000]  他就向神禱告
[00:17:00.000 --> 00:17:03.000]  是 亞哥就許願
[00:17:03.000 --> 00:17:05.000]  這是也是剛才練過
[00:17:05.000 --> 00:17:06.000]  他說
[00:17:06.000 --> 00:17:08.000]  亞哥來一起來念
[00:17:08.000 --> 00:17:09.000]  亞哥許願說
[00:17:09.000 --> 00:17:11.000]  神若與我同在
[00:17:11.000 --> 00:17:13.000]  在我所行的路上保佑我
[00:17:13.000 --> 00:17:15.000]  又給我食物吃
[00:17:15.000 --> 00:17:17.000]  衣服穿
[00:17:17.000 --> 00:17:18.000]  也就是說
[00:17:18.000 --> 00:17:20.000]  他感謝神
[00:17:20.000 --> 00:17:24.000]  他向神求生活無慮
[00:17:24.000 --> 00:17:26.000]  這我們常常禱告
[00:17:26.000 --> 00:17:27.000]  都是禱告這個嘛
[00:17:27.000 --> 00:17:28.000]  對不對
[00:17:28.000 --> 00:17:29.000]  生病醫好
[00:17:29.000 --> 00:17:31.000]  不要有病痛
[00:17:31.000 --> 00:17:33.000]  什麼什麼孩子都孝順
[00:17:33.000 --> 00:17:34.000]  功課好
[00:17:34.000 --> 00:17:35.000]  讀好學校
[00:17:35.000 --> 00:17:36.000]  這都很好
[00:17:36.000 --> 00:17:39.000]  這都是神要給我們的
[00:17:39.000 --> 00:17:40.000]  是不是
[00:17:40.000 --> 00:17:42.000]  然後他又說
[00:17:42.000 --> 00:17:47.000]  請使我平平安安地回到我父親的家
[00:17:47.000 --> 00:17:52.000]  我就必以耶和華為我的神
[00:17:52.000 --> 00:17:54.000]  也就是說他走在路上
[00:17:54.000 --> 00:17:57.000]  他求神使他的心路平安
[00:17:57.000 --> 00:17:59.000]  不會有病痛
[00:17:59.000 --> 00:18:01.000]  不會碰到搶匪
[00:18:01.000 --> 00:18:04.000]  不會遇到困苦患難
[00:18:04.000 --> 00:18:06.000]  能夠平平安安回家
[00:18:06.000 --> 00:18:08.000]  然後最後他說
[00:18:08.000 --> 00:18:10.000]  我所立為智子的石頭
[00:18:10.000 --> 00:18:12.000]  也必做神的墊
[00:18:12.000 --> 00:18:14.000]  凡你所賜給我的
[00:18:14.000 --> 00:18:18.000]  我必將他十分之一獻給你
[00:18:18.000 --> 00:18:21.000]  這個其實十一奉獻
[00:18:21.000 --> 00:18:23.000]  我就再三講
[00:18:23.000 --> 00:18:25.000]  不是我們今天才有
[00:18:25.000 --> 00:18:26.000]  老早就有了
[00:18:26.000 --> 00:18:28.000]  他那個時候就有了
[00:18:28.000 --> 00:18:29.000]  是不是
[00:18:29.000 --> 00:18:31.000]  他說這個
[00:18:31.000 --> 00:18:33.000]  因為他每到一個地方
[00:18:33.000 --> 00:18:36.000]  他就立石為柱
[00:18:36.000 --> 00:18:39.000]  也就是說作為紀念
[00:18:39.000 --> 00:18:42.000]  那麼今天當然更比較
[00:18:42.000 --> 00:18:45.000]  做得更完整
[00:18:45.000 --> 00:18:47.000]  上面還會刻上字
[00:18:47.000 --> 00:18:48.000]  對不對
[00:18:48.000 --> 00:18:49.000]  或者寫上字
[00:18:49.000 --> 00:18:52.000]  什麼君子到此一遊
[00:18:52.000 --> 00:18:55.000]  那麼這個柱子上面
[00:18:55.000 --> 00:18:59.000]  那麼雅各就許下了願
[00:18:59.000 --> 00:19:02.000]  這是他的禱告
[00:19:02.000 --> 00:19:04.000]  我們禱告的時候
[00:19:04.000 --> 00:19:06.000]  也要許他這個禱告
[00:19:06.000 --> 00:19:09.000]  你可以為你的生活無力禱告
[00:19:09.000 --> 00:19:12.000]  求神賜給你生活所需
[00:19:12.000 --> 00:19:16.000]  求神賜給你健康的身體
[00:19:16.000 --> 00:19:18.000]  你也可以為你的
[00:19:18.000 --> 00:19:20.000]  每天平安
[00:19:20.000 --> 00:19:22.000]  行路平安禱告
[00:19:22.000 --> 00:19:25.000]  但是你不要忘
[00:19:25.000 --> 00:19:30.000]  要向神許下願
[00:19:30.000 --> 00:19:32.000]  不要只是向他要
[00:19:32.000 --> 00:19:33.000]  向他要
[00:19:33.000 --> 00:19:35.000]  有的時候要跟他說
[00:19:35.000 --> 00:19:37.000]  我願意為你怎麼做
[00:19:37.000 --> 00:19:39.000]  是不是
[00:19:39.000 --> 00:19:42.000]  那麼雖然很多時候
[00:19:42.000 --> 00:19:44.000]  我們不講神都知道
[00:19:44.000 --> 00:19:45.000]  但是我們還是要
[00:19:45.000 --> 00:19:46.000]  把它講出來
[00:19:46.000 --> 00:19:48.000]  就好像你跟你的
[00:19:48.000 --> 00:19:50.000]  你兒子跟你講話一樣
[00:19:50.000 --> 00:19:55.000]  爸爸你給我買什麼
[00:19:55.000 --> 00:19:56.000]  買什麼
[00:19:56.000 --> 00:19:58.000]  那麼爸爸可能說
[00:19:58.000 --> 00:20:00.000]  你考得好我買什麼
[00:20:00.000 --> 00:20:03.000]  我給你考得好
[00:20:03.000 --> 00:20:04.000]  我一定考得好
[00:20:04.000 --> 00:20:06.000]  然後你們兩個就有一個
[00:20:06.000 --> 00:20:08.000]  默契存在
[00:20:08.000 --> 00:20:12.000]  所以這是當時發生的事情
[00:20:12.000 --> 00:20:14.000]  雅各的禱告
[00:20:21.000 --> 00:20:23.000]  跟著
[00:20:23.000 --> 00:20:26.000]  有一個例子是這樣的
[00:20:26.000 --> 00:20:28.000]  有一個很有名
[00:20:28.000 --> 00:20:29.000]  大能的傳道人
