
[00:00:00.000 --> 00:00:03.080]  跟著蘇羅學一堂的領袖課
[00:04:09.080 --> 00:04:11.640]  的確在蘇羅的王朝裡面
[00:04:11.640 --> 00:04:14.240]  特別在撒姆爾記上十四章
[00:04:14.240 --> 00:04:16.240]  他形容蘇羅
[00:04:16.240 --> 00:04:20.640]  他是不斷的去戰勝那些的戰役
[00:04:20.640 --> 00:04:24.600]  這個英雄是最終死亡
[00:04:24.600 --> 00:04:26.200]  而更可悲的
[00:04:26.200 --> 00:04:29.840]  在新約的史壇傳的敘述裡面
[00:04:29.840 --> 00:04:31.920]  聖經用了一個字詞
[00:04:31.920 --> 00:04:35.640]  他說廢了蘇羅
[00:04:35.640 --> 00:04:37.040]  一個被立
[00:04:37.040 --> 00:04:39.720]  他最終被廢的君王
[00:04:39.720 --> 00:04:40.960]  我們在他的生命裡面
[00:04:40.960 --> 00:04:44.160]  有多少尷尬的地方我們可以學習
[00:04:44.160 --> 00:04:45.720]  然後我們能夠看得到
[00:04:45.720 --> 00:04:48.920]  上帝要求和指使我們
[00:04:48.920 --> 00:04:51.240]  作為領袖的我和你
[00:04:51.240 --> 00:04:55.080]  今天我們需要有幾個法則去學習呢
[00:04:55.080 --> 00:04:57.600]  我再說身為領袖
[00:04:57.600 --> 00:05:01.480]  並不是你想有成千上萬跟著你那一隻
[00:05:01.480 --> 00:05:05.120]  而是神父權給我們有的生命的影響力
[00:05:05.120 --> 00:05:08.440]  而那個影響力就是能夠使我們
[00:05:08.440 --> 00:05:10.520]  將人帶到神的面前
[00:05:10.520 --> 00:05:12.200]  這個就是屬命的領袖
[00:05:12.200 --> 00:05:15.360]  而我們每一個在我們人群和社會
[00:05:15.360 --> 00:05:17.680]  家庭教會的生活當中
[00:05:17.680 --> 00:05:21.160]  我們都的確有一份的影響力
[00:05:21.160 --> 00:05:24.240]  然後今天我特別去選取了
[00:05:24.240 --> 00:05:26.560]  最重要的三個法則
[00:05:26.560 --> 00:05:29.680]  成為我們今天從蘇羅王身上
[00:05:29.680 --> 00:05:32.760]  所學習的領袖課
[00:05:32.760 --> 00:05:34.600]  第一方面我們要看的是
[00:05:34.600 --> 00:05:38.880]  尊重神主權的法則
[00:05:38.880 --> 00:05:40.480]  法則的意思就是
[00:05:40.480 --> 00:05:44.560]  一國的規範 一國的方向
[00:05:44.560 --> 00:05:46.160]  現代人不喜歡規範
[00:05:46.160 --> 00:05:51.400]  甚至乎我們將很多規範去沉淪或改變
[00:05:51.400 --> 00:05:53.880]  但是神給我們一些法則
[00:05:53.880 --> 00:05:56.200]  是好讓我們能夠去遵行
[00:05:56.200 --> 00:05:58.600]  並且知道當時的路
[00:05:58.600 --> 00:06:03.080]  第一方面尊重神的主權法則
[00:06:03.080 --> 00:06:04.560]  在我們說這一點的時候
[00:06:04.560 --> 00:06:07.400]  我想先問一個問題給大家
[00:06:07.400 --> 00:06:11.120]  這關乎你生命中權威的源
[00:06:11.120 --> 00:06:15.280]  誰是我生命中權威的來源呢?
[00:06:15.280 --> 00:06:19.240]  在這個時代裏面AI主導
[00:06:19.240 --> 00:06:25.480]  很多人都說去旅行問問AI
[00:06:25.480 --> 00:06:28.520]  它會給你一個很棒的計劃
[00:06:28.520 --> 00:06:30.720]  甚至乎連酒店的預約
[00:06:30.720 --> 00:06:34.760]  都可以讓你知道有沒有訪我
[00:06:34.760 --> 00:06:39.400]  現在的人作文 中學生 大學生去教卷
[00:06:39.400 --> 00:06:41.680]  OK 問一下Deep Seat
[00:06:41.680 --> 00:06:43.080]  不要問Deep Seat
[00:06:43.080 --> 00:06:45.520]  不如問遠一點的軟件
[00:06:45.520 --> 00:06:47.720]  好讓老師檢查不到
[00:06:47.720 --> 00:06:50.480]  其實都是一樣
[00:06:50.480 --> 00:06:51.680]  人們覺得它有權
[00:06:51.680 --> 00:06:55.840]  因為我們在這裏知道 嘩 它是很厲害的
[00:06:55.840 --> 00:06:59.400]  它很多專家的資料是綜合了
[00:06:59.400 --> 00:07:00.960]  然後你打一個問題
[00:07:00.960 --> 00:07:02.920]  你只要懂得問它 或者繼續問
[00:07:02.920 --> 00:07:05.440]  它就會砰砰砰 等 等
[00:07:05.440 --> 00:07:07.920]  然後就會一大列回答你
[00:07:07.920 --> 00:07:10.160]  有沒有試過?
[00:07:10.160 --> 00:07:13.800]  權威是否從一些資料搜集
[00:07:13.800 --> 00:07:17.600]  然後更多權威人士出來的呢?
[00:07:17.600 --> 00:07:22.400]  有時我們會將一些決定權給了權威
[00:07:22.400 --> 00:07:24.800]  最簡單來說就是買東西
[00:07:24.800 --> 00:07:26.640]  怎樣?這東西好不好?
[00:07:26.640 --> 00:07:29.280]  哎呀 誰都買了
[00:07:29.280 --> 00:07:30.760]  誰都買?
[00:07:30.760 --> 00:07:33.120]  那就當然要買了
[00:07:33.120 --> 00:07:35.080]  買回來後也不是太好
[00:07:35.080 --> 00:07:36.160]  不是太好不要緊
[00:07:36.160 --> 00:07:38.920]  很便宜 再買一個
[00:07:38.920 --> 00:07:40.760]  權威是這樣的
[00:07:40.760 --> 00:07:42.600]  在很多的說話
[00:07:42.600 --> 00:07:45.240]  很多人的經驗裏面
[00:07:45.240 --> 00:07:47.800]  你拿權威
[00:07:47.800 --> 00:07:49.920]  但今天問的問題是
[00:07:49.920 --> 00:07:55.280]  誰是我生命中權威的來源呢?
[00:07:55.280 --> 00:07:59.120]  因為當你服膺在一個權威下
[00:07:59.120 --> 00:08:01.360]  這個權威就會引導你
[00:08:01.360 --> 00:08:04.360]  怎樣去做任何的決定
[00:08:04.360 --> 00:08:06.320]  撒姆爾在今天
[00:08:06.320 --> 00:08:07.480]  對不起 蘇羅
[00:08:07.480 --> 00:08:10.680]  我們今天會說到他有四場戰役
[00:08:10.680 --> 00:08:12.680]  當他作王的時候
[00:08:12.680 --> 00:08:13.840]  有四場戰役
[00:08:13.840 --> 00:08:15.840]  我們今天特別會拿出來說
[00:08:15.840 --> 00:08:18.520]  第一場戰役當他作王後
[00:08:18.520 --> 00:08:21.320]  他在十三章裏面
[00:08:21.320 --> 00:08:24.640]  聖經說到蘇羅很倉促地
[00:08:24.640 --> 00:08:26.680]  找了三千的兵
[00:08:26.680 --> 00:08:27.960]  但是聖經怎樣去說
[00:08:27.960 --> 00:08:30.080]  他的敵人菲利士人呢?
[00:08:30.080 --> 00:08:31.240]  他這樣說
[00:08:31.240 --> 00:08:34.320]  菲利士人聚集要與以色列人爭戰
[00:08:34.320 --> 00:08:37.720]  有車三萬兩 馬兵六千
[00:08:37.720 --> 00:08:41.400]  步兵將海邊的沙拉揚道
[00:08:41.400 --> 00:08:43.640]  什麼叫海邊的沙拉揚道?
[00:08:43.640 --> 00:08:46.240]  如果近來你們有搭東鐵線
[00:08:46.240 --> 00:08:51.480]  你會見到人好像海沙那麼多
[00:08:51.480 --> 00:08:53.400]  迫到很緊要
[00:08:53.400 --> 00:08:57.640]  我是其中一個
[00:08:57.640 --> 00:08:59.640]  更多的敵人
[00:08:59.640 --> 00:09:02.880]  而蘇羅竟然拿三千人去鬥
[00:09:02.880 --> 00:09:04.480]  或者你會說不是
[00:09:04.480 --> 00:09:08.200]  聖經常常都是說到以小勝大
[00:09:08.200 --> 00:09:12.080]  這樣才彰顯到神的大能
[00:09:12.080 --> 00:09:13.360]  是的
[00:09:13.360 --> 00:09:14.480]  可惜的是
[00:09:14.480 --> 00:09:16.080]  剛才我們說到
[00:09:16.080 --> 00:09:18.560]  在蘇羅王起步的時候
[00:09:18.560 --> 00:09:21.000]  神的令大大感動他
[00:09:21.000 --> 00:09:24.000]  但是當他真正作王的時候
[00:09:24.000 --> 00:09:26.800]  從來就再沒有這些形容
[00:09:26.800 --> 00:09:28.400]  更加沒有說到蘇羅王
[00:09:28.400 --> 00:09:32.760]  怎樣真正用上帝給他的方法去尋求他
[00:09:32.760 --> 00:09:36.880]  更加沒有說到他的信念是怎樣依靠神
[00:09:36.880 --> 00:09:39.560]  所以有一個解經家這樣說
[00:09:39.560 --> 00:09:42.800]  他說蘇羅的秘器和沉淪
[00:09:42.800 --> 00:09:46.560]  就在他作王的那一刻開始
[00:09:46.560 --> 00:09:47.440]  哇
[00:09:47.440 --> 00:09:52.560]  真是一個可悲哀的評價
[00:09:52.560 --> 00:09:54.320]  在這場戰役裏面
[00:09:54.320 --> 00:09:57.360]  當很多的兵丁
[00:09:57.360 --> 00:10:00.760]  他的敵人在湧逐著
[00:10:00.760 --> 00:10:04.480]  蘇羅在吉甲等候薩姆爾來
[00:10:04.480 --> 00:10:06.200]  因為當時薩姆爾說過
[00:10:06.200 --> 00:10:09.480]  說「七天後你按神的吩咐等我七天」
[00:10:09.480 --> 00:10:12.560]  「七天後我會來到吉甲獻祭」
[00:10:12.560 --> 00:10:14.960]  但是當蘇羅看到
[00:10:14.960 --> 00:10:18.640]  他自己的士兵一個個離開
[00:10:18.640 --> 00:10:21.480]  蘇羅有這種反應
[00:10:21.480 --> 00:10:24.200]  他勉強獻祭
[00:10:24.200 --> 00:10:29.320]  他把他自己有一個身份含糊了
[00:10:29.320 --> 00:10:31.000]  所以我們看這段經文
[00:10:31.000 --> 00:10:34.240]  撒上十三章八至十四節
[00:10:34.240 --> 00:10:36.600]  我邀請丁姊妹幫我讀出這段經文
[00:10:36.600 --> 00:10:37.840]  請讀
[00:10:37.840 --> 00:10:40.880]  蘇羅朝著薩姆爾鎖定的日期
[00:10:40.880 --> 00:10:42.280]  等了七日
[00:10:42.280 --> 00:10:45.360]  薩姆爾萬年有多久的間
[00:10:45.360 --> 00:10:48.280]  大聖日明彩蘇羅三十年
[00:10:48.280 --> 00:10:50.920]  蘇羅書下財濟寶
[00:10:50.920 --> 00:10:53.400]  財濟加勞勞者墜
[00:10:53.400 --> 00:10:55.640]  蘇羅朝明朝大代
[00:10:55.640 --> 00:10:57.240]  王明明大代
[00:10:57.240 --> 00:10:59.120]  薩公明朝國民
[00:10:59.120 --> 00:11:01.240]  蘇羅朝明朝大
[00:11:01.240 --> 00:11:02.600]  一萬八十
[00:11:02.600 --> 00:11:03.880]  三十一
[00:11:03.880 --> 00:11:06.040]  財濟寶寶生下
[00:11:06.040 --> 00:11:10.200]  蘇羅書下財濟寶寶生下
[00:11:10.200 --> 00:11:13.280]  天下之子所得天下之子所得
[00:11:13.280 --> 00:11:30.800]  他獻上一個不應該從他身上
[00:11:30.800 --> 00:11:34.360]  或者他這個身份所做的獻祭
[00:11:34.360 --> 00:11:39.200]  蘇羅在他人生的演繹裏面
[00:11:39.200 --> 00:11:41.960]  他常常都是這樣
[00:11:41.960 --> 00:11:45.040]  知道一點又做一點
[00:11:45.040 --> 00:11:49.480]  但他根底裏面的原則性和權威性
[00:11:49.480 --> 00:11:53.920]  他永遠都沒有以神的主權為權威
[00:11:53.920 --> 00:11:55.360]  在這件事裏面
[00:11:55.360 --> 00:11:57.600]  他只是像做現代人那樣
[00:11:57.600 --> 00:11:58.560]  看著個鐘說
[00:11:58.560 --> 00:12:02.040]  喂!你遲到了
[00:12:02.040 --> 00:12:03.600]  在他整套的回應
[00:12:03.600 --> 00:12:05.560]  他用多次說「我」
[00:12:05.560 --> 00:12:06.600]  「我覺得是這樣」
[00:12:06.600 --> 00:12:07.440]  「我是這樣」
[00:12:07.440 --> 00:12:12.240]  「最壞就是你,你遲到了」
[00:12:12.240 --> 00:12:14.360]  但在這件事上
[00:12:14.360 --> 00:12:15.920]  薩姆以點回應
[00:12:15.920 --> 00:12:17.520]  他說「你做了糊塗事務」
[00:12:17.520 --> 00:12:22.880]  「又遵守耶和華你神所吩咐你的命令」
[00:12:22.880 --> 00:12:28.320]  那個姦見位並不是有人魯莽獻祭
[00:12:28.320 --> 00:12:29.880]  耶和華就臨近
[00:12:29.880 --> 00:12:30.560]  如果是這樣
[00:12:30.560 --> 00:12:35.760]  這位神只是我們呼風喚雨一個的燈神
[00:12:35.760 --> 00:12:40.520]  他吩咐了要等候的是薩姆以的獻祭
[00:12:40.520 --> 00:12:41.760]  所以在這裏
[00:12:41.760 --> 00:12:45.000]  在他一開始他做錯這件事的裏面
[00:12:45.000 --> 00:12:47.440]  我們就發現他在當中
[00:12:47.440 --> 00:12:48.680]  他含糊了
[00:12:48.680 --> 00:12:51.520]  他沒有用到神的權威
[00:12:51.520 --> 00:12:54.520]  去帶動他生命做的抉擇
[00:12:54.520 --> 00:12:55.840]  當他驚恐
[00:12:55.840 --> 00:12:57.880]  還是覺得要輸的時候
[00:12:57.880 --> 00:13:00.640]  他就冒網去獻祭
[00:13:00.640 --> 00:13:03.200]  其實以色列的君主制度
[00:13:03.200 --> 00:13:06.920]  君主是沒有自由隨自己的意念
[00:13:06.920 --> 00:13:08.400]  可以去決定
[00:13:08.400 --> 00:13:09.240]  即是甚麼?
[00:13:09.240 --> 00:13:11.040]  即是怎樣去打仗?
[00:13:11.040 --> 00:13:12.360]  打邊場仗?
[00:13:12.360 --> 00:13:13.600]  什麼時候出發?
[00:13:13.600 --> 00:13:15.080]  怎樣打?
[00:13:15.080 --> 00:13:18.840]  全部都應該向更高的權威
[00:13:18.840 --> 00:13:21.240]  那位就是神自己
[00:13:21.240 --> 00:13:25.080]  並且薩姆以在當時是神的代言人
[00:13:25.080 --> 00:13:28.120]  所以他必須聽從薩姆以所有的命令
[00:13:28.120 --> 00:13:30.360]  以及行軍的命令
[00:13:30.360 --> 00:13:36.000]  蘇羅在這裏說到他沒有聽從耶和華的吩咐
[00:13:36.000 --> 00:13:41.640]  是當中提到他源於他自己做了一個決定
[00:13:41.640 --> 00:13:42.560]  我再說
[00:13:42.560 --> 00:13:44.720]  在他生命的權威裏面
[00:13:44.720 --> 00:13:48.520]  他沒有以神的主權作為權威
[00:13:48.520 --> 00:13:51.360]  沒有以耶和華所吩咐的話語
[00:13:51.360 --> 00:13:54.840]  清清楚楚一字一句作為權威
[00:13:54.840 --> 00:14:00.160]  他是以自己含糊不安的一種心態和決定
[00:14:00.160 --> 00:14:02.560]  去成為權威
[00:14:02.560 --> 00:14:06.920]  蘇羅被棄是源於他有這個決定
[00:14:06.920 --> 00:14:11.320]  他沒有尊重神的主權
[00:14:11.320 --> 00:14:14.080]  一本書我很想鼓勵大家一起去看
[00:14:14.080 --> 00:14:18.440]  我近日都再拿出來翻看領袖的養成
[00:14:18.440 --> 00:14:22.440]  去幫助我們更加知道自己生命的成長的位置
[00:14:22.440 --> 00:14:28.240]  他當中比較有時代感或者時代論的方法
[00:14:28.240 --> 00:14:31.080]  就是一個階段到一個階段到一個階段
[00:14:31.080 --> 00:14:33.920]  他講到一個最基礎的階段
[00:14:33.920 --> 00:14:39.120]  就是關乎神主權下的奠基
[00:14:39.120 --> 00:14:43.040]  蘇羅在他人生裏面一開始做王
[00:14:43.040 --> 00:14:45.480]  他沒有經歷也沒有尋求神
[00:14:45.480 --> 00:14:47.880]  所以在他神主權下的奠基
[00:14:47.880 --> 00:14:50.880]  他已經在當中失敗了
[00:14:50.880 --> 00:14:53.840]  他不知道在他生命裏面
[00:14:53.840 --> 00:14:56.360]  他需要去立一個根基
[00:14:56.360 --> 00:15:00.800]  就是關乎將自己的人生交托和信靠給神
[00:15:00.800 --> 00:15:02.120]  並且他要知道
[00:15:02.120 --> 00:15:06.760]  今天他以君王的身份作帶領以色列人
[00:15:06.760 --> 00:15:12.080]  他必須要服膺在神主權的指引當中
[00:15:12.080 --> 00:15:14.400]  這本書更加提醒我們
[00:15:14.400 --> 00:15:18.320]  原來人生是有一些階梯的成長
[00:15:18.320 --> 00:15:20.720]  我們裏面要有內在生命的成長
[00:15:20.720 --> 00:15:23.400]  我稍後都會再去演繹這個方面
[00:15:23.400 --> 00:15:27.360]  在侍奉裏面 可能我們在人生的一些技巧
[00:15:27.360 --> 00:15:31.160]  無論職場的技巧 侍奉的工作的技巧等等
[00:15:31.160 --> 00:15:34.240]  我們學習的裏面 我們慢慢趨向成熟
[00:15:34.240 --> 00:15:35.440]  但你會發現
[00:15:35.440 --> 00:15:38.120]  其實不只是一個階梯去到一個階梯
[00:15:38.120 --> 00:15:42.880]  我自己都會體會在我侍奉和作人幾十年的裏面
[00:15:42.880 --> 00:15:45.800]  很多時候我們有時都會返回最基礎
[00:15:45.800 --> 00:15:48.200]  就是說當你去到一個階段
[00:15:48.200 --> 00:15:51.280]  你自己都會再問回神
[00:15:51.280 --> 00:15:53.440]  為甚麼我在這裏在做甚麼呢
[00:15:53.440 --> 00:15:55.080]  或者你會再問上帝
[00:15:55.080 --> 00:15:58.400]  今天我應該繼續走在甚麼方向裏面呢
[00:15:58.400 --> 00:16:01.240]  所以你重新返回神的主權裏面
[00:16:01.240 --> 00:16:03.840]  去導引你每一個步伐和抉擇
[00:16:03.840 --> 00:16:05.720]  而內在生命的裏面
[00:16:05.720 --> 00:16:08.360]  我們都因為我們在成長的裏面
[00:16:08.360 --> 00:16:11.680]  我們需要不斷去勝過我們的罪
[00:16:11.680 --> 00:16:14.120]  正如我們剛才在聖餐的台前
[00:16:14.120 --> 00:16:16.920]  我們都將我們的罪的重擔射給神
[00:16:16.920 --> 00:16:17.800]  甚麼意思呢
[00:16:17.800 --> 00:16:20.520]  因為我們本質就是一個喜歡犯罪
[00:16:20.520 --> 00:16:23.080]  並且被罪捆綁著的一個人
[00:16:23.080 --> 00:16:26.600]  所以我們很需要在生命的成長裏面
[00:16:26.600 --> 00:16:29.880]  去讓神的那個的完全和品格
[00:16:29.880 --> 00:16:31.680]  進到我們的生命當中
[00:16:31.680 --> 00:16:34.120]  並且因為我們的技巧
[00:16:34.120 --> 00:16:36.720]  因為我們的生命的品格成長
[00:16:36.720 --> 00:16:39.800]  我們一步步能夠邁向更加成熟
[00:16:39.800 --> 00:16:43.080]  以及作一個更好的領袖
[00:16:43.080 --> 00:16:45.160]  這本書裏面的作者有一段說話
[00:16:45.160 --> 00:16:47.200]  是講到關乎權柄
[00:16:47.200 --> 00:16:51.080]  就像我剛才所說的關乎權威一樣
[00:16:51.080 --> 00:16:52.680]  他這樣形容屬靈的權柄
[00:16:52.680 --> 00:16:57.480]  他說屬靈的權柄是神託付給領袖的一個權柄
[00:16:57.480 --> 00:16:59.240]  使他得以藉著「勸服」
[00:16:59.240 --> 00:17:02.600]  「勸服」即是話語的教導提醒
[00:17:02.600 --> 00:17:03.440]  以身作則
[00:17:03.440 --> 00:17:05.240]  即是說這個人走出來
[00:17:05.240 --> 00:17:07.320]  他自己演繹的那個生命
[00:17:07.320 --> 00:17:09.520]  那個無論愛而內
[00:17:09.520 --> 00:17:12.240]  或者內而愛的那個品格
[00:17:12.240 --> 00:17:14.080]  以及他對道德
[00:17:14.080 --> 00:17:17.440]  關乎他有對道德的一個標準
[00:17:17.440 --> 00:17:18.800]  他演繹出來
[00:17:18.800 --> 00:17:20.400]  或者他裏面的那個知識
[00:17:20.400 --> 00:17:22.000]  他不是一個不斷學習
[00:17:22.000 --> 00:17:23.360]  對世界的事
[00:17:23.360 --> 00:17:24.760]  對很多的知識
[00:17:24.760 --> 00:17:27.840]  充滿著有內涵的那個領袖
[00:17:27.840 --> 00:17:31.640]  然後神就將這個權託付給他
[00:17:31.640 --> 00:17:33.720]  讓他擁有的一切
[00:17:33.720 --> 00:17:36.120]  能夠成為一份影響力
[00:17:36.120 --> 00:17:37.880]  去影響這些人
[00:17:37.880 --> 00:17:41.600]  去跟隨神
[00:17:41.600 --> 00:17:45.560]  剛才我們說到神主權的尊重
[00:17:45.560 --> 00:17:46.960]  是第一個法則
[00:17:46.960 --> 00:17:48.600]  第二個法則是甚麼呢
[00:17:48.600 --> 00:17:50.280]  我們看下去
[00:17:50.280 --> 00:17:53.040]  第二個法則是關乎品格
[00:17:53.040 --> 00:17:56.760]  品格決定領導力的法則
[00:17:56.760 --> 00:18:02.040]  第二個法則是關乎領導力從何而來
[00:18:02.040 --> 00:18:08.800]  原來領導力是成熟品格的自然流露
[00:18:08.800 --> 00:18:11.080]  人能夠有領導力
[00:18:11.080 --> 00:18:13.200]  可能在現代的社會裏
[00:18:13.200 --> 00:18:14.000]  我們不斷說
[00:18:14.000 --> 00:18:15.480]  我拿了那個權
[00:18:15.480 --> 00:18:16.600]  拿了那個威
[00:18:16.600 --> 00:18:17.920]  拿了那個機會
[00:18:17.920 --> 00:18:19.160]  那不就行了嗎
[00:18:19.160 --> 00:18:22.680]  難怪今天在這個社會世界當中
[00:18:22.680 --> 00:18:27.080]  不斷有權威人士去嘗試影響世界
[00:18:27.080 --> 00:18:29.160]  不斷有新聞去報導
[00:18:29.160 --> 00:18:30.840]  他今天說這番說話
[00:18:30.840 --> 00:18:33.680]  明天又說另一番說話
[00:18:33.680 --> 00:18:37.680]  在這種領導力裏
[00:18:37.680 --> 00:18:42.480]  原來我們都會問他的品格是怎樣
[00:18:42.480 --> 00:18:46.520]  能夠有成熟品格的人自然流露出領導力
[00:18:46.520 --> 00:18:49.880]  因為人都羨慕他的生命
[00:18:49.880 --> 00:18:53.320]  並且他的生命是一個感染的力量
[00:18:53.320 --> 00:18:55.880]  所以他裏面是自然流露
[00:18:55.880 --> 00:18:56.920]  然後跟隨者
[00:18:56.920 --> 00:18:58.160]  亦都自然在他的生命裏面
[00:18:58.160 --> 00:19:00.680]  見到神的奪魔
[00:19:00.680 --> 00:19:01.840]  所以第二段說
[00:19:01.840 --> 00:19:06.840]  成熟的品格是來自神的鍛鍊
[00:19:06.840 --> 00:19:11.880]  其實我們每一個人都會經歷磨鍊
[00:19:11.880 --> 00:19:13.520]  是每一個
[00:19:13.520 --> 00:19:15.120]  是任何人
[00:19:15.120 --> 00:19:17.520]  就算你的出生多麼優越
[00:19:17.520 --> 00:19:20.320]  你的身體多麼健壯
[00:19:20.320 --> 00:19:21.920]  我今天告訴你們
