
[00:00:00.000 --> 00:00:04.000]  各位知本,我們都是蒙神揀選的人。
[00:07:16.000 --> 00:07:18.000]  不靚的你不記得,
[00:07:18.000 --> 00:07:20.000]  賭博一樣,
[00:07:20.000 --> 00:07:23.000]  贏過錢的人覺得賭是正點,
[00:07:23.000 --> 00:07:25.000]  他忘記輸的,
[00:07:25.000 --> 00:07:27.000]  這些是心理,
[00:07:27.000 --> 00:07:29.000]  今日,
[00:07:29.000 --> 00:07:31.000]  搏逆與占卜,
[00:07:31.000 --> 00:07:33.000]  還梗以敗偶罪,
[00:07:33.000 --> 00:07:35.000]  罪孽相同,
[00:07:35.000 --> 00:07:37.000]  請留意,
[00:07:37.000 --> 00:07:40.000]  蘇羅是嫌棄什麼?
[00:07:40.000 --> 00:07:43.000]  蘇羅不是嫌棄耶和華,
[00:07:43.000 --> 00:07:45.000]  留心,
[00:07:45.000 --> 00:07:47.000]  蘇羅是嫌棄什麼?
[00:07:47.000 --> 00:07:49.000]  什麼?
[00:07:49.000 --> 00:07:53.000]  耶和華的命令,
[00:07:53.000 --> 00:07:55.000]  Command,
[00:07:55.000 --> 00:07:59.000]  今日,我想在座各位兄弟姐妹,
[00:07:59.000 --> 00:08:01.000]  你信耶穌,
[00:08:01.000 --> 00:08:03.000]  你會不會嫌棄耶穌?
[00:08:03.000 --> 00:08:05.000]  你說,耶穌嫌棄我,
[00:08:05.000 --> 00:08:06.000]  因為我嫌棄耶穌,
[00:08:06.000 --> 00:08:07.000]  不通,
[00:08:07.000 --> 00:08:09.000]  你不會嫌棄耶穌,
[00:08:09.000 --> 00:08:11.000]  但你會嫌棄什麼?
[00:08:11.000 --> 00:08:18.000]  你會嫌棄耶穌的吩咐,
[00:08:18.000 --> 00:08:21.000]  然後,才下一句,
[00:08:21.000 --> 00:08:25.000]  耶和華也嫌棄你,
[00:08:25.000 --> 00:08:28.000]  你拒絕神的吩咐,
[00:08:28.000 --> 00:08:29.000]  弟子姐妹,
[00:08:29.000 --> 00:08:31.000]  神是慈愛的,
[00:08:31.000 --> 00:08:32.000]  你不悔改,
[00:08:32.000 --> 00:08:33.000]  祂都拒絕你,
[00:08:33.000 --> 00:08:34.000]  我講清楚,
[00:08:34.000 --> 00:08:37.000]  你不悔改,祂都拒絕你,
[00:08:37.000 --> 00:08:39.000]  今日,很多基督徒,
[00:08:39.000 --> 00:08:41.000]  覺得自己被上帝拒絕,
[00:08:41.000 --> 00:08:43.000]  好像上帝不聽祈禱,
[00:08:43.000 --> 00:08:46.000]  好像自己人人都很蒙福,
[00:08:46.000 --> 00:08:48.000]  我好像是一幅愛意外,
[00:08:48.000 --> 00:08:52.000]  上帝從來不會離棄,
[00:08:52.000 --> 00:08:54.000]  那些跟從祂,
[00:08:54.000 --> 00:08:56.000]  遵行祂命令的人,
[00:08:56.000 --> 00:08:59.000]  上帝不會,
[00:08:59.000 --> 00:09:00.000]  不與那些,
[00:09:00.000 --> 00:09:02.000]  遵行祂命令的人同在,
[00:09:02.000 --> 00:09:05.000]  耶穌基督在馬太福音28章怎說?
[00:09:05.000 --> 00:09:08.000]  凡我所吩咐你們的,
[00:09:08.000 --> 00:09:11.000]  都教訓他們遵守,
[00:09:11.000 --> 00:09:14.000]  我就尚與你們同在,
[00:09:14.000 --> 00:09:17.000]  直到世界的無聊。
[00:09:17.000 --> 00:09:19.000]  如果你今日感覺不到,
[00:09:19.000 --> 00:09:20.000]  神與你同在,
[00:09:20.000 --> 00:09:21.000]  弟子姐妹,
[00:09:21.000 --> 00:09:24.000]  你不要有個錯覺,
[00:09:24.000 --> 00:09:26.000]  以為耶穌離棄你,
[00:09:26.000 --> 00:09:27.000]  No,
[00:09:27.000 --> 00:09:28.000]  永不,
[00:09:28.000 --> 00:09:29.000]  不過,
[00:09:29.000 --> 00:09:31.000]  你要反省,
[00:09:31.000 --> 00:09:35.000]  你有沒有拒絕,
[00:09:35.000 --> 00:09:39.000]  耶穌基督的吩咐,
[00:09:39.000 --> 00:09:41.000]  祂叫你去,
[00:09:41.000 --> 00:09:42.000]  你不去,
[00:09:42.000 --> 00:09:44.000]  是不是潑逆?
[00:09:44.000 --> 00:09:46.000]  祂叫你做,
[00:09:46.000 --> 00:09:47.000]  你不做,
[00:09:47.000 --> 00:09:49.000]  是不是潑逆?
[00:09:49.000 --> 00:09:51.000]  你不會當面拒絕這位神,
[00:09:51.000 --> 00:09:53.000]  我諒你都沒有那麼膽,
[00:09:53.000 --> 00:09:55.000]  信耶穌你都不會這樣做,
[00:09:55.000 --> 00:09:58.000]  但是當你不將祂的說話,
[00:09:58.000 --> 00:09:59.000]  當作說話,
[00:09:59.000 --> 00:10:02.000]  不將祂的命令當作吩咐的時候,
[00:10:02.000 --> 00:10:03.000]  弟子姐妹,
[00:10:03.000 --> 00:10:07.000]  耶和華也厭棄掃羅,
[00:10:07.000 --> 00:10:10.000]  特別任務做和,
[00:10:10.000 --> 00:10:13.000]  既然如此,弟子姐妹,
[00:10:13.000 --> 00:10:15.000]  大衛又如何蒙簡選呢?
[00:10:15.000 --> 00:10:17.000]  在我們今日所讀的經文裏面,
[00:10:17.000 --> 00:10:19.000]  大衛的蒙簡選,
[00:10:19.000 --> 00:10:22.000]  在《撒慕爾記》上十六章第一節,
[00:10:22.000 --> 00:10:23.000]  耶和華對撒慕爾說,
[00:10:23.000 --> 00:10:25.000]  我厭棄掃羅作以使你的和,
[00:10:25.000 --> 00:10:27.000]  不是上帝情緒發作地這樣做,
[00:10:27.000 --> 00:10:31.000]  是因為掃羅不遵行上帝的吩咐,
[00:10:31.000 --> 00:10:34.000]  他自己膨脹大了,
[00:10:34.000 --> 00:10:36.000]  他以為自己可以了,
[00:10:36.000 --> 00:10:39.000]  所以耶和華對撒慕爾說,
[00:10:39.000 --> 00:10:42.000]  我棄絕掃羅,
[00:10:42.000 --> 00:10:44.000]  但是撒慕爾是人,
[00:10:44.000 --> 00:10:48.000]  這是他一手提拔高納的人,
[00:10:48.000 --> 00:10:50.000]  他說你悲傷到何時呢?
[00:10:50.000 --> 00:10:53.000]  他說你去伯尼行耶西家那裡,
[00:10:53.000 --> 00:10:55.000]  我要在他兒子中間,
[00:10:55.000 --> 00:10:57.000]  撒慕爾聖經這樣說,
[00:10:57.000 --> 00:11:01.000]  我看中了一個為我作王的,
[00:11:01.000 --> 00:11:03.000]  看中了一個,
[00:11:03.000 --> 00:11:07.000]  而耶西愛錫經說有八個兒子,
[00:11:07.000 --> 00:11:10.000]  他說我看中了一個,
[00:11:10.000 --> 00:11:12.000]  神怎樣揀選人,
[00:11:12.000 --> 00:11:14.000]  神怎樣看中人呢?
[00:11:14.000 --> 00:11:17.000]  我們人看人,一眼望下去,
[00:11:17.000 --> 00:11:19.000]  這個可以,這個不可以,
[00:11:19.000 --> 00:11:24.000]  所以聖經當耶西的大兒子行過的時候,
[00:11:24.000 --> 00:11:26.000]  撒慕爾一眼望下去,
[00:11:26.000 --> 00:11:28.000]  高大威猛,這個可以,
[00:11:28.000 --> 00:11:30.000]  耶和華說不是這個,
[00:11:30.000 --> 00:11:32.000]  一個不是,兩個不是,三個不是,
[00:11:32.000 --> 00:11:34.000]  七個行過都不是,
[00:11:34.000 --> 00:11:37.000]  然後撒慕爾問還有沒有,
[00:11:37.000 --> 00:11:39.000]  耶西可能剛剛下頭,
[00:11:39.000 --> 00:11:42.000]  還有一個,幾乎忘記了,
[00:11:42.000 --> 00:11:44.000]  那個在哪兒?
[00:11:44.000 --> 00:11:47.000]  在看羊,叫他回來,
[00:11:47.000 --> 00:11:49.000]  其實你有沒有留意到第十六節的時候,
[00:11:49.000 --> 00:11:53.000]  聖經第十二節的時候,
[00:11:53.000 --> 00:11:55.000]  耶西打發人,
[00:11:55.000 --> 00:11:57.000]  叫人回來的時候,
[00:11:57.000 --> 00:11:59.000]  他說他來了,
[00:11:59.000 --> 00:12:01.000]  大衛到的時候,
[00:12:01.000 --> 00:12:03.000]  聖經怎樣揀選人,
[00:12:03.000 --> 00:12:05.000]  他說他面色光紅,
[00:12:05.000 --> 00:12:07.000]  雙目清瘦,
[00:12:07.000 --> 00:12:09.000]  容貌俊美,
[00:12:09.000 --> 00:12:11.000]  他加了這十二個字,
[00:12:11.000 --> 00:12:13.000]  耶和華看不看外貌?
[00:12:13.000 --> 00:12:15.000]  看,有什麼不看?
[00:12:15.000 --> 00:12:21.000]  不過這個外貌不是外面扮上去的,
[00:12:21.000 --> 00:12:23.000]  這個外貌是裡面出來的,
[00:12:23.000 --> 00:12:25.000]  不要說外貌,
[00:12:25.000 --> 00:12:27.000]  看他心,看他健康就知道了,
[00:12:27.000 --> 00:12:29.000]  你說我今天健不健康?
[00:12:29.000 --> 00:12:33.000]  健不健康?
[00:12:33.000 --> 00:12:35.000]  健康,感謝主!
[00:12:35.000 --> 00:12:37.000]  我早前,
[00:12:37.000 --> 00:12:39.000]  有些弟兄姐妹問牧師,
[00:12:39.000 --> 00:12:41.000]  最近你不妥嗎?
[00:12:41.000 --> 00:12:43.000]  原來一個人不健康,
[00:12:43.000 --> 00:12:45.000]  樣子也看得出來,
[00:12:45.000 --> 00:12:47.000]  是不是?
[00:12:47.000 --> 00:12:49.000]  所以弟兄姐妹要說,
[00:12:49.000 --> 00:12:51.000]  耶和華看人,
[00:12:51.000 --> 00:12:53.000]  上游,
[00:12:53.000 --> 00:12:55.000]  心,
[00:12:55.000 --> 00:12:57.000]  生,
[00:12:57.000 --> 00:12:59.000]  你裡面的心是什麼心?
[00:12:59.000 --> 00:13:01.000]  你的樣子是什麼樣子?
[00:13:01.000 --> 00:13:03.000]  答不上去的,
[00:13:03.000 --> 00:13:05.000]  黏不上去的,
[00:13:05.000 --> 00:13:07.000]  感謝神,
[00:13:07.000 --> 00:13:09.000]  當耶和華看中大衛的時候,
[00:13:09.000 --> 00:13:11.000]  耶和華的揀選,
[00:13:11.000 --> 00:13:13.000]  他有他的主權的,
[00:13:13.000 --> 00:13:15.000]  他有他的原則的,
[00:13:15.000 --> 00:13:17.000]  他有他的原則的,
[00:13:17.000 --> 00:13:19.000]  他有他的原則的,
[00:13:19.000 --> 00:13:21.000]  神的揀選,
[00:13:21.000 --> 00:13:23.000]  不是說在那一刻間,
[00:13:23.000 --> 00:13:25.000]  那一時間裡面的,
[00:13:25.000 --> 00:13:27.000]  一時一刻,某時某地,
[00:13:27.000 --> 00:13:29.000]  在某時候,身上,你喜歡揀選他的,
[00:13:29.000 --> 00:13:31.000]  不是的,
[00:13:31.000 --> 00:13:33.000]  神的揀選,
[00:13:33.000 --> 00:13:35.000]  是有他的主權,
[00:13:35.000 --> 00:13:37.000]  他的主權是什麼呢?
[00:13:37.000 --> 00:13:39.000]  是宇宙萬物,所有人,
[00:13:39.000 --> 00:13:41.000]  留心,是所有人的身上,
[00:13:41.000 --> 00:13:45.000]  他要永遠彰顯他的主權,
[00:13:45.000 --> 00:13:47.000]  如果在彼得書信裡面說到,
[00:13:47.000 --> 00:13:49.000]  唯有你們是被揀選的族類,
[00:13:49.000 --> 00:13:51.000]  君尊的祭司,
[00:13:51.000 --> 00:13:53.000]  聖潔的國度,肅神的子民,
[00:13:53.000 --> 00:13:55.000]  所以每個人都被神揀選的,
[00:13:55.000 --> 00:13:57.000]  為什麼?
[00:13:57.000 --> 00:13:59.000]  原因,因為,
[00:13:59.000 --> 00:14:01.000]  我們的神,
[00:14:01.000 --> 00:14:03.000]  是造物的主宰,
[00:14:03.000 --> 00:14:07.000]  他是創造主,
[00:14:07.000 --> 00:14:11.000]  唯一的創造主,
[00:14:11.000 --> 00:14:13.000]  他不單只是創造主,
[00:14:13.000 --> 00:14:15.000]  當人類墮落之後,
[00:14:15.000 --> 00:14:17.000]  犯罪之後,
[00:14:17.000 --> 00:14:19.000]  他還是拯救的主,
[00:14:19.000 --> 00:14:21.000]  只有他才能救,
[00:14:21.000 --> 00:14:23.000]  因為他願意救人,
[00:14:23.000 --> 00:14:25.000]  他也能夠救人,
[00:14:25.000 --> 00:14:27.000]  除耶穌以外,
[00:14:27.000 --> 00:14:29.000]  必無拯救,
[00:14:29.000 --> 00:14:31.000]  因為在天下人間,
[00:14:31.000 --> 00:14:33.000]  沒有次下別的名,
[00:14:33.000 --> 00:14:37.000]  我們可以靠著得救,
[00:14:37.000 --> 00:14:41.000]  所以,神對我們每個人的揀選,
[00:14:41.000 --> 00:14:43.000]  是有絕對的主權的,
[00:14:43.000 --> 00:14:45.000]  這個主權,
[00:14:45.000 --> 00:14:47.000]  是因為,
[00:14:47.000 --> 00:14:49.000]  他是創造者,
[00:14:49.000 --> 00:14:51.000]  因為他是拯救者,
[00:14:51.000 --> 00:14:53.000]  好了,
[00:14:53.000 --> 00:14:55.000]  神的揀選裡面,
[00:14:55.000 --> 00:14:57.000]  有一般性,
[00:14:57.000 --> 00:14:59.000]  每一個他所創造的人,
[00:14:59.000 --> 00:15:01.000]  他都揀選,
[00:15:01.000 --> 00:15:03.000]  每一個他所拯救的人,他都揀選,
[00:15:03.000 --> 00:15:05.000]  這樣說完,每個人都揀選,
[00:15:05.000 --> 00:15:07.000]  但是在揀選的人中間,
[00:15:07.000 --> 00:15:09.000]  有些人,
[00:15:09.000 --> 00:15:13.000]  要承擔特別的使命與責任,
[00:15:13.000 --> 00:15:17.000]  我們中國古籍語說,
[00:15:17.000 --> 00:15:19.000]  天降大任,
[00:15:19.000 --> 00:15:23.000]  有特別的使命給人的時候,
[00:15:23.000 --> 00:15:25.000]  大衛就是有特別的使命要給他,
[00:15:25.000 --> 00:15:29.000]  在以色列要建立國家的時候,
[00:15:29.000 --> 00:15:31.000]  上帝要為他興起領袖,
[00:15:31.000 --> 00:15:33.000]  蘇萊蒙揀選,
[00:15:33.000 --> 00:15:35.000]  大衛蒙揀選,
[00:15:35.000 --> 00:15:37.000]  大家知不知道有沒有想過,
[00:15:37.000 --> 00:15:39.000]  上帝是不是揀錯人呢?
[00:15:39.000 --> 00:15:41.000]  其實不是上帝揀錯人,
[00:15:41.000 --> 00:15:43.000]  因為當蘇羅被勾勒的時候,
[00:15:43.000 --> 00:15:45.000]  是以色列人要求一個和,
[00:15:45.000 --> 00:15:47.000]  時候到沒有?
[00:15:47.000 --> 00:15:49.000]  未必一定到,
[00:15:49.000 --> 00:15:51.000]  但是他們要求上帝,
[00:15:51.000 --> 00:15:53.000]  我們的創造萬物的主宰,
[00:15:53.000 --> 00:15:55.000]  你要求就給你,
[00:15:55.000 --> 00:15:57.000]  所以,
[00:15:57.000 --> 00:15:59.000]  如果還沒有到時候,
[00:15:59.000 --> 00:16:01.000]  上帝還沒有給的東西,
[00:16:01.000 --> 00:16:03.000]  你不要說強硬,
[00:16:03.000 --> 00:16:05.000]  你強求,
[00:16:05.000 --> 00:16:07.000]  上帝或許都會給你,
[00:16:07.000 --> 00:16:09.000]  不過,
[00:16:09.000 --> 00:16:11.000]  是不是這麼好呢?
[00:16:11.000 --> 00:16:13.000]  就真的不知道了,
[00:16:13.000 --> 00:16:15.000]  過來的人,
[00:16:15.000 --> 00:16:17.000]  弟兄姊妹都有這樣的體會,
[00:16:17.000 --> 00:16:21.000]  你信著上帝的安排與引導,
[00:16:21.000 --> 00:16:24.000]  他一定將最好的給你,
[00:16:24.000 --> 00:16:26.000]  感謝神,
[00:16:26.000 --> 00:16:28.000]  大衛蒙揀選,
[00:16:28.000 --> 00:16:32.000]  不是單單上帝心血來潮,
[00:16:32.000 --> 00:16:35.000]  撒慕爾去吧,就揀大衛,
[00:16:35.000 --> 00:16:37.000]  不是,
[00:16:37.000 --> 00:16:39.000]  不是在耶穌家裡,
[00:16:39.000 --> 00:16:43.000]  早在大衛未出母胎的時候,
[00:16:43.000 --> 00:16:46.000]  早在大衛在家居的時候,
[00:16:46.000 --> 00:16:48.000]  早在大衛放羊的時候,
[00:16:48.000 --> 00:16:50.000]  其實,
[00:16:50.000 --> 00:16:52.000]  神已經在那裡,與他同在,
[00:16:52.000 --> 00:16:54.000]  已經揀選他,
[00:16:54.000 --> 00:16:58.000]  當大衛蒙撒慕爾,
[00:16:58.000 --> 00:17:00.000]  高遊高立之後,
[00:17:00.000 --> 00:17:02.000]  這件事是秘密進行的,
[00:17:02.000 --> 00:17:05.000]  不可以讓素羅知道,
[00:17:05.000 --> 00:17:07.000]  所以,
[00:17:07.000 --> 00:17:09.000]  那時的長老都很害怕,
[00:17:09.000 --> 00:17:11.000]  但是完成之後,
[00:17:11.000 --> 00:17:13.000]  聖經記載,神的靈就在撒慕爾身上,
[00:17:13.000 --> 00:17:16.000]  而神的靈就離開了素羅,
[00:17:16.000 --> 00:17:18.000]  素羅沒有了神的靈,
[00:17:18.000 --> 00:17:20.000]  神志不清,
[00:17:20.000 --> 00:17:22.000]  素羅沒有了神的靈,
[00:17:22.000 --> 00:17:24.000]  語無倫次,
[00:17:24.000 --> 00:17:26.000]  素羅沒有了神的靈,
[00:17:26.000 --> 00:17:28.000]  有污穢的東西在他心中,
[00:17:28.000 --> 00:17:30.000]  很不安寧的時候,
[00:17:30.000 --> 00:17:33.000]  於是有人說,王爺,你這樣不行,
[00:17:33.000 --> 00:17:37.000]  聽說音樂可以治療,
[00:17:37.000 --> 00:17:40.000]  不過找個會彈琴的人來吧,
[00:17:40.000 --> 00:17:45.000]  於是,大衛就被引薦去見素羅,
[00:17:45.000 --> 00:17:46.000]  大衛被引薦的時候,
[00:17:46.000 --> 00:17:49.000]  在撒慕爾記載十六章裡面,
[00:17:49.000 --> 00:17:51.000]  大衛的群臣中間有一個說,
[00:17:51.000 --> 00:17:55.000]  我知道伯利行耶西有個兒子,
[00:17:55.000 --> 00:17:58.000]  曾經說他善於彈琴,
[00:17:58.000 --> 00:18:01.000]  是大能的勇士,
[00:18:01.000 --> 00:18:03.000]  說話俠義,
[00:18:03.000 --> 00:18:05.000]  容貌峻美,
