
[00:00:00.000 --> 00:00:02.440]  今天想和大家分享一個題目
[00:05:28.140 --> 00:05:30.140]  很大提升
[00:05:30.140 --> 00:05:32.140]  不過我想大家留意第五第六
[00:05:32.140 --> 00:05:34.140]  跟從主
[00:05:34.140 --> 00:05:36.140]  背十家
[00:05:36.140 --> 00:05:38.140]  無神國
[00:05:38.140 --> 00:05:40.140]  某些程度是路加福音
[00:05:40.140 --> 00:05:42.140]  最高的層次提醒門徒
[00:05:42.140 --> 00:05:46.140]  所以讓大家知道路加的時候
[00:05:46.140 --> 00:05:48.140]  我們再集中
[00:05:48.140 --> 00:05:50.140]  可以講十篇的訊息
[00:05:50.140 --> 00:05:52.140]  集中在第七登山上
[00:05:52.140 --> 00:05:54.140]  貌變像
[00:05:54.140 --> 00:05:56.140]  其實都可以變成三篇
[00:05:56.140 --> 00:05:58.140]  不過我就將它三篇變成一篇
[00:05:58.140 --> 00:06:00.140]  所以請大家用心裡的禱告
[00:06:00.140 --> 00:06:02.140]  讓我們都可以領受
[00:06:02.140 --> 00:06:04.140]  第一篇裡面
[00:06:04.140 --> 00:06:06.140]  榮光的顯然
[00:06:06.140 --> 00:06:08.140]  我們都將
[00:06:08.140 --> 00:06:10.140]  這二十八到三十六節分開三段
[00:06:10.140 --> 00:06:12.140]  來辯解
[00:06:12.140 --> 00:06:14.140]  每一個小的分題
[00:06:14.140 --> 00:06:16.140]  都在經文裡面
[00:06:16.140 --> 00:06:18.140]  路加這個
[00:06:18.140 --> 00:06:20.140]  在當中
[00:06:20.140 --> 00:06:22.140]  這個關於
[00:06:22.140 --> 00:06:24.140]  登山變像
[00:06:24.140 --> 00:06:26.140]  其實在馬太和馬可都有
[00:06:26.140 --> 00:06:28.140]  馬太和馬可就很相似
[00:06:28.140 --> 00:06:30.140]  但路加有些特別
[00:06:30.140 --> 00:06:32.140]  因為路加是給外邦人
[00:06:32.140 --> 00:06:34.140]  所以寫起來有些人性化
[00:06:34.140 --> 00:06:36.140]  所以待會我們一邊看
[00:06:36.140 --> 00:06:38.140]  我就會標榜一些
[00:06:38.140 --> 00:06:40.140]  譬如現在紅色那些
[00:06:40.140 --> 00:06:42.140]  字體
[00:06:42.140 --> 00:06:44.140]  是路加獨有的素材
[00:06:44.140 --> 00:06:46.140]  所以
[00:06:46.140 --> 00:06:48.140]  譬如第二十八節上山去禱告
[00:06:48.140 --> 00:06:50.140]  在馬太馬可是不講的
[00:06:50.140 --> 00:06:52.140]  當然還有八篇我們先不講
[00:06:52.140 --> 00:06:54.140]  這些細微的情況
[00:06:54.140 --> 00:06:56.140]  我們讀一讀
[00:06:56.140 --> 00:06:58.140]  這個登山變像第一樣就是
[00:06:58.140 --> 00:07:00.140]  它的主角就是榮光
[00:07:00.140 --> 00:07:02.140]  我們一起讀一讀
[00:07:02.140 --> 00:07:04.140]  這四字
[00:07:04.140 --> 00:07:06.140]  123
[00:07:06.140 --> 00:07:08.140]  說了這話以後
[00:07:30.140 --> 00:07:32.140]  就是他在耶路撒冷
[00:07:32.140 --> 00:07:34.140]  將要成捷時
[00:07:34.140 --> 00:07:36.140]  第三十一節裡面
[00:07:36.140 --> 00:07:38.140]  我們就有榮光
[00:07:38.140 --> 00:07:40.140]  顯現
[00:07:40.140 --> 00:07:42.140]  其實登山變像第一樣東西
[00:07:42.140 --> 00:07:44.140]  是榮光的顯現
[00:07:44.140 --> 00:07:46.140]  不過這個榮光的顯現
[00:07:46.140 --> 00:07:48.140]  我們有三個細點
[00:07:48.140 --> 00:07:50.140]  下面可以在下一張powerpoint
[00:07:50.140 --> 00:07:52.140]  提醒我們
[00:07:52.140 --> 00:07:54.140]  有三個
[00:07:54.140 --> 00:07:56.140]  第一個回應是什麼呢
[00:07:56.140 --> 00:07:58.140]  回應可能是二十三節到二十七節
[00:07:58.140 --> 00:08:00.140]  其實剛才大家有背過
[00:08:00.140 --> 00:08:02.140]  跟從主
[00:08:02.140 --> 00:08:04.140]  背十誡其實不容易
[00:08:04.140 --> 00:08:06.140]  OK 即是每個人有自己的難處
[00:08:06.140 --> 00:08:08.140]  我們要面對
[00:08:08.140 --> 00:08:10.140]  因為十誡當初是一個很羞辱的時候
[00:08:10.140 --> 00:08:12.140]  有時我們信耶穌
[00:08:12.140 --> 00:08:14.140]  可能面對一些 特別初信耶穌
[00:08:14.140 --> 00:08:16.140]  被一些同事笑 特別祈禱吃飯
[00:08:16.140 --> 00:08:18.140]  哇 為什麼你祈禱啊
[00:08:18.140 --> 00:08:20.140]  接著那碗叉燒飯就不見了
[00:08:20.140 --> 00:08:22.140]  當我剛剛信耶穌的時候
[00:08:22.140 --> 00:08:24.140]  可能祈禱吃飯的時候 爸爸說
[00:08:24.140 --> 00:08:26.140]  祈什麼禱信什麼耶穌 連那碗飯都沒有了
[00:08:26.140 --> 00:08:28.140]  不奇怪的
[00:08:28.140 --> 00:08:30.140]  可能背十誡跟從主會
[00:08:30.140 --> 00:08:32.140]  放棄世界
[00:08:32.140 --> 00:08:34.140]  而愛慕神光
[00:08:34.140 --> 00:08:36.140]  其實你想想
[00:08:36.140 --> 00:08:38.140]  怎麼會有一個信仰叫人這樣做
[00:08:38.140 --> 00:08:40.140]  如果你只是單單這個東西的時候
[00:08:40.140 --> 00:08:42.140]  我相信大部份人不會這樣
[00:08:42.140 --> 00:08:44.140]  今天很多的
[00:08:44.140 --> 00:08:46.140]  宗教信仰裏面
[00:08:46.140 --> 00:08:48.140]  其實他們去那裏
[00:08:48.140 --> 00:08:50.140]  其實想有些什麼 有些好處
[00:08:50.140 --> 00:08:52.140]  我記得
[00:08:52.140 --> 00:08:54.140]  我的舅子
[00:08:54.140 --> 00:08:56.140]  他不在的時候
[00:08:56.140 --> 00:08:58.140]  他們每一年都是掃墓
[00:08:58.140 --> 00:09:00.140]  我看他掃墓帶什麼去
[00:09:00.140 --> 00:09:02.140]  我就知道他那一年是做什麼的
[00:09:02.140 --> 00:09:04.140]  你明白嗎 我的舅子是做生意
[00:09:04.140 --> 00:09:06.140]  即是做地產
[00:09:06.140 --> 00:09:08.140]  他那一年會覺得
[00:09:08.140 --> 00:09:10.140]  如果外父保佑他
[00:09:10.140 --> 00:09:12.140]  生意好 那一年就有豬有雞
[00:09:12.140 --> 00:09:14.140]  如果那一年什麼都沒有
[00:09:14.140 --> 00:09:16.140]  真是一般般
[00:09:16.140 --> 00:09:18.140]  其實我祈求的是福利
[00:09:18.140 --> 00:09:20.140]  但信耶穌不是
[00:09:20.140 --> 00:09:22.140]  當信耶穌的時候
[00:09:22.140 --> 00:09:24.140]  很漂亮
[00:09:24.140 --> 00:09:26.140]  跟耶穌背十架
[00:09:26.140 --> 00:09:28.140]  在當中
[00:09:28.140 --> 00:09:30.140]  在當中棄世界無神國
[00:09:30.140 --> 00:09:32.140]  但耶穌知道人有難處
[00:09:32.140 --> 00:09:34.140]  所以在第26至27節
[00:09:34.140 --> 00:09:36.140]  在你這班人當中
[00:09:36.140 --> 00:09:38.140]  在未嘗到
[00:09:38.140 --> 00:09:40.140]  死未以前
[00:09:40.140 --> 00:09:42.140]  別看見神的國
[00:09:42.140 --> 00:09:44.140]  其實這個是很大的鼓勵
[00:09:44.140 --> 00:09:46.140]  今天為了耶穌擺了一切
[00:09:46.140 --> 00:09:48.140]  如果離開的時候什麼都沒有
[00:09:48.140 --> 00:09:50.140]  真是一些
[00:09:50.140 --> 00:09:52.140]  真是人來的
[00:09:52.140 --> 00:09:54.140]  你會不會這樣做 當然
[00:09:54.140 --> 00:09:56.140]  我們不是為了那一件事
[00:09:56.140 --> 00:09:58.140]  但這件事是神
[00:09:58.140 --> 00:10:00.140]  給所有特別
[00:10:00.140 --> 00:10:02.140]  他的門徒
[00:10:02.140 --> 00:10:04.140]  登山變象 神國
[00:10:04.140 --> 00:10:06.140]  那種榮美
[00:10:06.140 --> 00:10:08.140]  大家如果
[00:10:08.140 --> 00:10:10.140]  有去安息禮拜的時候
[00:10:10.140 --> 00:10:12.140]  你會知道一首歌
[00:10:12.140 --> 00:10:14.140]  見到陳生在
[00:10:14.140 --> 00:10:16.140]  讚慕美地
[00:10:16.140 --> 00:10:18.140]  你夠資格
[00:10:18.140 --> 00:10:20.140]  我不知道有多少人會唱
[00:10:20.140 --> 00:10:22.140]  不過我會走音
[00:10:22.140 --> 00:10:24.140]  所以我就不唱
[00:10:24.140 --> 00:10:26.140]  我不是杜牧師
[00:10:26.140 --> 00:10:28.140]  有一地比日中
[00:10:28.140 --> 00:10:30.140]  日中是最光彩的
[00:10:30.140 --> 00:10:32.140]  有一地比日中更光彩
[00:10:32.140 --> 00:10:34.140]  雖遙遠
[00:10:34.140 --> 00:10:36.140]  因信我望得見
[00:10:36.140 --> 00:10:38.140]  在天父在那裡
[00:10:38.140 --> 00:10:40.140]  常等待被安澤
[00:10:40.140 --> 00:10:42.140]  前面那兩段是講到神的榮美
[00:10:42.140 --> 00:10:44.140]  沒有什麼聖經
[00:10:44.140 --> 00:10:46.140]  特別是啟示錄
[00:10:46.140 --> 00:10:48.140]  約翰福音十四章三節
[00:10:48.140 --> 00:10:50.140]  神耶穌說我去
[00:10:50.140 --> 00:10:52.140]  為什麼
[00:10:52.140 --> 00:10:54.140]  去做什麼
[00:10:54.140 --> 00:10:56.140]  為你們預備地方
[00:10:56.140 --> 00:10:58.140]  所以剛才在這段登山變象的時候
[00:10:58.140 --> 00:11:00.140]  再配合路加方
[00:11:00.140 --> 00:11:02.140]  二十三到二十七節
[00:11:02.140 --> 00:11:04.140]  其實耶穌
[00:11:04.140 --> 00:11:06.140]  或者上帝很刻意告訴我們
[00:11:06.140 --> 00:11:08.140]  縱然你很艱辛
[00:11:08.140 --> 00:11:10.140]  有一地方神會為你預備
[00:11:10.140 --> 00:11:12.140]  這是讓你有安恕的地方
[00:11:12.140 --> 00:11:14.140]  這是第一個回應
[00:11:14.140 --> 00:11:16.140]  在九章四十四節
[00:11:16.140 --> 00:11:18.140]  是什麼意思呢
[00:11:18.140 --> 00:11:20.140]  這是第二次耶穌宣言
[00:11:20.140 --> 00:11:22.140]  祂會受苦 祂會死
[00:11:22.140 --> 00:11:24.140]  代表什麼呢
[00:11:24.140 --> 00:11:26.140]  當我們看到神的形象的時候
[00:11:26.140 --> 00:11:28.140]  很光彩 耶穌再一次預言的時候
[00:11:28.140 --> 00:11:30.140]  祂告訴我們這是實在的
[00:11:30.140 --> 00:11:32.140]  所以在第十章的時候
[00:11:32.140 --> 00:11:34.140]  祂就開始
[00:11:34.140 --> 00:11:36.140]  猜顯門徒
[00:11:36.140 --> 00:11:38.140]  由十二個到七十個
[00:11:38.140 --> 00:11:40.140]  而且在第十章告訴我們
[00:11:40.140 --> 00:11:42.140]  很開心的回來
[00:11:42.140 --> 00:11:44.140]  他們是這樣的光明
[00:11:44.140 --> 00:11:46.140]  所以在第二個預言裡面
[00:11:46.140 --> 00:11:48.140]  叫他們進入世界的時候
[00:11:48.140 --> 00:11:50.140]  特別在保羅有個體會
[00:11:50.140 --> 00:11:52.140]  要留意一件事
[00:11:52.140 --> 00:11:54.140]  如果耶穌登山變象是一個事實
[00:11:54.140 --> 00:11:56.140]  如果耶穌復活是一個事實
[00:11:56.140 --> 00:11:58.140]  剛才那七件事
[00:11:58.140 --> 00:12:00.140]  特別最後一件事 升了天復活的時候
[00:12:00.140 --> 00:12:02.140]  我們就要想什麼呢
[00:12:02.140 --> 00:12:04.140]  保羅在哥羅西斯提醒我們
[00:12:04.140 --> 00:12:06.140]  我們再讀一讀
[00:12:06.140 --> 00:12:08.140]  哥羅西斯三章第二節
[00:12:08.140 --> 00:12:10.140]  一二三
[00:12:10.140 --> 00:12:12.140]  思念上面的事
[00:12:12.140 --> 00:12:14.140]  不要思念
[00:12:14.140 --> 00:12:16.140]  地上的事
[00:12:16.140 --> 00:12:18.140]  其實保羅提醒還有後面的
[00:12:18.140 --> 00:12:20.140]  第四節我讀給大家聽
[00:12:20.140 --> 00:12:22.140]  基督是我們的生命
[00:12:22.140 --> 00:12:24.140]  祂顯現的時候
[00:12:24.140 --> 00:12:26.140]  什麼顯現 剛才啟示錄那兩張圖
[00:12:26.140 --> 00:12:28.140]  他們也要
[00:12:28.140 --> 00:12:30.140]  與祂一同顯現
[00:12:30.140 --> 00:12:32.140]  在榮耀裡
[00:12:32.140 --> 00:12:34.140]  什麼人才可以
[00:12:34.140 --> 00:12:36.140]  在當時
[00:12:36.140 --> 00:12:38.140]  顯現呢
[00:12:38.140 --> 00:12:40.140]  我不思念上面的事的時候
[00:12:40.140 --> 00:12:42.140]  可不可以呢
[00:12:42.140 --> 00:12:44.140]  有些人開玩笑
[00:12:44.140 --> 00:12:46.140]  如果你思念地上
[00:12:46.140 --> 00:12:48.140]  我都覺得挺有趣
[00:12:48.140 --> 00:12:50.140]  有些人喜歡打麻將
[00:12:50.140 --> 00:12:52.140]  我不知道大家喜不喜歡
[00:12:52.140 --> 00:12:54.140]  信了耶穌都繼續打
[00:12:54.140 --> 00:12:56.140]  有些人就覺得很慘
[00:12:56.140 --> 00:12:58.140]  如果你信了耶穌 繼續打麻將
[00:12:58.140 --> 00:13:00.140]  很痛苦
[00:13:00.140 --> 00:13:02.140]  因為上到天堂可能沒有麻將
[00:13:02.140 --> 00:13:04.140]  打你的手很癢 那你怎麼辦呢
[00:13:04.140 --> 00:13:06.140]  我不知道
[00:13:06.140 --> 00:13:08.140]  不過我想教大家
[00:13:08.140 --> 00:13:10.140]  我們要思念上面的事
[00:13:10.140 --> 00:13:12.140]  其實世界的事
[00:13:12.140 --> 00:13:14.140]  一直將我們
[00:13:14.140 --> 00:13:16.140]  扯了心
[00:13:16.140 --> 00:13:18.140]  走到別處
[00:13:18.140 --> 00:13:20.140]  當我們的心思
[00:13:20.140 --> 00:13:22.140]  想在別處的時候
[00:13:22.140 --> 00:13:24.140]  我們對上帝的心就會少
[00:13:24.140 --> 00:13:26.140]  所以在第一個大段落
[00:13:26.140 --> 00:13:28.140]  榮光顯現的時候
[00:13:28.140 --> 00:13:30.140]  這是一個事實
[00:13:30.140 --> 00:13:32.140]  叫我們為了福音的緣故
[00:13:32.140 --> 00:13:34.140]  為了上帝國度的緣故
[00:13:34.140 --> 00:13:36.140]  去想一些目前的想法
[00:13:36.140 --> 00:13:38.140]  去想多一點上帝的事
[00:13:38.140 --> 00:13:40.140]  其實這裡提醒我們一樣
[00:13:40.140 --> 00:13:42.140]  思念天上的事
[00:13:42.140 --> 00:13:44.140]  是期盼一樣
[00:13:44.140 --> 00:13:46.140]  是與耶穌顯現
[00:13:46.140 --> 00:13:48.140]  第二就是要致死我們的身體
[00:13:48.140 --> 00:13:50.140]  以致到
[00:13:50.140 --> 00:13:52.140]  我們的心裡面多多去想上帝的時候
[00:13:52.140 --> 00:13:54.140]  我們就不會太過
[00:13:54.140 --> 00:13:56.140]  被這個世界困鎖
[00:13:56.140 --> 00:13:58.140]  其實我這樣說
[00:13:58.140 --> 00:14:02.140]  其實在香港
[00:14:02.140 --> 00:14:04.140]  不多不少
[00:14:04.140 --> 00:14:06.140]  都被上帝
[00:14:06.140 --> 00:14:10.140]  香港這個物質的地方
[00:14:10.140 --> 00:14:12.140]  困鎖住
[00:14:12.140 --> 00:14:14.140]  我都可以說困鎖
[00:14:14.140 --> 00:14:16.140]  我問一個大家很實際的問題
[00:14:16.140 --> 00:14:20.140]  如果你沒有
[00:14:20.140 --> 00:14:22.140]  我希望
[00:14:22.140 --> 00:14:24.140]  不冒煩你
[00:14:24.140 --> 00:14:26.140]  我想大部份的人
[00:14:26.140 --> 00:14:28.140]  特別是三流
[00:14:28.140 --> 00:14:30.140]  你去年有沒有去旅行過
[00:14:32.140 --> 00:14:34.140]  離開香港
[00:14:34.140 --> 00:14:36.140]  可能我沒有
[00:14:36.140 --> 00:14:38.140]  我只是去鴨脷洲
[00:14:38.140 --> 00:14:40.140]  長洲
[00:14:40.140 --> 00:14:42.140]  但你去了長洲很開心的時候
[00:14:42.140 --> 00:14:44.140]  你又想去多一些洲
[00:14:44.140 --> 00:14:46.140]  去澳洲
[00:14:46.140 --> 00:14:48.140]  去Melbourne
[00:14:48.140 --> 00:14:50.140]  他會免費招待你吃粟
[00:14:50.140 --> 00:14:52.140]  真的
[00:14:52.140 --> 00:14:54.140]  我上次去的時候
[00:14:54.140 --> 00:14:56.140]  當然大家要愛心支持他們的工作
[00:14:56.140 --> 00:14:58.140]  等下我要提一提
[00:14:58.140 --> 00:15:00.140]  其實我們很多時候
[00:15:00.140 --> 00:15:02.140]  會被一些香港人
[00:15:02.140 --> 00:15:04.140]  你發覺
[00:15:04.140 --> 00:15:06.140]  最近我看電視
[00:15:06.140 --> 00:15:08.140]  有個廣告特別多
[00:15:08.140 --> 00:15:10.140]  叫Travago
[00:15:10.140 --> 00:15:12.140]  你有沒有發覺
[00:15:12.140 --> 00:15:14.140]  大概一天
[00:15:14.140 --> 00:15:16.140]  起碼十個以上
[00:15:16.140 --> 00:15:18.140]  但Travago告訴你
[00:15:18.140 --> 00:15:20.140]  他鼓勵一件事
[00:15:20.140 --> 00:15:22.140]  你要自由行
[00:15:22.140 --> 00:15:24.140]  因為他買訂酒店便宜
[00:15:24.140 --> 00:15:26.140]  你會想
[00:15:26.140 --> 00:15:28.140]  你下次會更高級一點
[00:15:28.140 --> 00:15:30.140]  先去台灣
[00:15:30.140 --> 00:15:32.140]  後去日本
[00:15:32.140 --> 00:15:34.140]  再去瑞士
[00:15:34.140 --> 00:15:36.140]  有機會就去太空
[00:15:36.140 --> 00:15:38.140]  不是做太空人
[00:15:38.140 --> 00:15:40.140]  有些可以給錢
[00:15:40.140 --> 00:15:42.140]  這個代表什麼呢
[00:15:42.140 --> 00:15:44.140]  代表香港工作很辛苦
[00:15:44.140 --> 00:15:46.140]  需要休息
[00:15:46.140 --> 00:15:48.140]  有時我們為了那些就去思念
[00:15:48.140 --> 00:15:50.140]  為了那些去拼搏
[00:15:50.140 --> 00:15:52.140]  你有沒有發覺
[00:15:52.140 --> 00:15:54.140]  下個月我去瑞士
[00:15:54.140 --> 00:15:56.140]  下個月很開心
[00:15:56.140 --> 00:15:58.140]  準備好準備好
[00:15:58.140 --> 00:16:00.140]  在等什麼呢
[00:16:00.140 --> 00:16:02.140]  去瑞士
[00:16:02.140 --> 00:16:04.140]  這個心態
[00:16:04.140 --> 00:16:06.140]  是有些要留意的
[00:16:06.140 --> 00:16:08.140]  你可以的我欣賞的
[00:16:08.140 --> 00:16:10.140]  不過如果你將這些變了
