
[00:00:00.000 --> 00:00:20.520]  (演奏)
[00:01:51.480 --> 00:01:55.920]  也可以想象那個時候以色列人那種的恐懼
[00:01:55.920 --> 00:01:58.480]  那種的擔憂
[00:01:58.480 --> 00:02:03.200]  那種迷失的那種的心情
[00:02:03.200 --> 00:02:06.520]  有時候好像我們人生就是這樣的
[00:02:06.520 --> 00:02:09.520]  一個山過了又一個山
[00:02:09.520 --> 00:02:12.760]  山可以說是我們人生的一種難處
[00:02:12.760 --> 00:02:15.560]  我們人生的關口要過
[00:02:15.560 --> 00:02:17.960]  過了還沒有停下來又有一個
[00:02:17.960 --> 00:02:19.480]  以色列人是這樣經驗
[00:02:19.480 --> 00:02:23.640]  我看你跟我人生也有這樣的經驗
[00:02:23.640 --> 00:02:26.160]  所以如果我們有這樣的理解的話
[00:02:26.160 --> 00:02:30.240]  我們看這個詩篇第一句說我要向山舉目
[00:02:30.240 --> 00:02:33.600]  就沒有那麼浪漫了是吧
[00:02:33.600 --> 00:02:35.720]  山不是好東西
[00:02:35.720 --> 00:02:37.720]  在以色列人的生命當中
[00:02:37.720 --> 00:02:41.640]  他的經驗當中就這個詩篇的詩人講的時候
[00:02:41.640 --> 00:02:44.560]  我看沒有我們今天唸的那麼輕鬆
[00:02:44.560 --> 00:02:49.520]  他想起來以色列人的歷史就是山又過了一個山
[00:02:49.520 --> 00:02:52.560]  我們可能去年裏過了很多個山
[00:02:52.560 --> 00:02:54.160]  今年如何我不知道
[00:02:54.160 --> 00:02:56.920]  我不是先知我不可能跟你說
[00:02:56.920 --> 00:02:58.920]  但是可能還有山要過
[00:02:58.920 --> 00:03:02.400]  過了又一過
[00:03:02.400 --> 00:03:04.200]  那麼怎麼辦呢
[00:03:04.200 --> 00:03:05.520]  但是我想告訴大家
[00:03:05.520 --> 00:03:09.000]  如果你看聖經
[00:03:09.000 --> 00:03:11.160]  我們的上帝很有意思的
[00:03:11.160 --> 00:03:16.200]  山是代表了我們人生很多的難關
[00:03:16.200 --> 00:03:20.920]  但是偏偏我們看見我們的神在聖經裏面
[00:03:20.920 --> 00:03:23.600]  無論是舊約無論是新約
[00:03:23.600 --> 00:03:30.920]  特別喜歡選取山來跟人很親切的相遇的地方
[00:03:30.920 --> 00:03:33.200]  很多人點頭了
[00:03:33.200 --> 00:03:34.360]  我看你就知道了
[00:03:34.360 --> 00:03:35.400]  記得嗎
[00:03:35.400 --> 00:03:35.920]  很簡單
[00:03:35.920 --> 00:03:37.520]  我們舉幾個例吧
[00:03:37.520 --> 00:03:41.240]  摩西在和列山對不對
[00:03:41.240 --> 00:03:45.320]  就是上相看到焚燒的樹木
[00:03:45.320 --> 00:03:47.480]  但是沒有焚到
[00:03:47.480 --> 00:03:52.000]  然後聽到神對他的呼召
[00:03:52.000 --> 00:03:53.760]  親近神
[00:03:53.760 --> 00:03:56.760]  還有以利亞對不對
[00:03:56.760 --> 00:03:59.240]  以利亞在加密山
[00:03:59.240 --> 00:04:04.320]  一個人抵抗那些幾百個假先知
[00:04:04.320 --> 00:04:08.040]  經歷神的同在
[00:04:08.040 --> 00:04:09.160]  舊約的山是這樣
[00:04:09.160 --> 00:04:10.120]  新約也是這樣
[00:04:10.120 --> 00:04:12.640]  我們看我們的祖在三項
[00:04:12.640 --> 00:04:14.320]  特別撿那個三項
[00:04:14.320 --> 00:04:18.400]  跟他的門徒半步那個天國的很多的教訓
[00:04:18.400 --> 00:04:21.080]  馬太福音第五章到第七章
[00:04:21.080 --> 00:04:22.040]  對不對
[00:04:22.040 --> 00:04:24.280]  然後還有
[00:04:24.280 --> 00:04:28.240]  耶穌登山帶着三個門徒
[00:04:28.240 --> 00:04:31.480]  在他面前變了形象
[00:04:31.480 --> 00:04:36.280]  讓他們看見上帝原來的榮耀的榮光
[00:04:36.280 --> 00:04:42.280]  山又特別代表人跟上帝跟他的神
[00:04:42.280 --> 00:04:45.080]  很親近的一個地方
[00:04:45.080 --> 00:04:48.240]  所以說這不是很矛盾嗎
[00:04:48.240 --> 00:04:49.840]  山不是代表難關嗎
[00:04:49.840 --> 00:04:54.280]  山不是代表我們人生不想見到的情況嗎
[00:04:54.280 --> 00:04:55.120]  對
[00:04:55.120 --> 00:04:57.920]  但是如果我們想深刻一下
[00:04:57.920 --> 00:05:00.160]  這個是沒有什麼矛盾的
[00:05:00.160 --> 00:05:04.040]  有時候就是在我們的人生最困難的地方
[00:05:04.040 --> 00:05:05.840]  最困難的關裏面
[00:05:05.840 --> 00:05:07.880]  我們就碰見神
[00:05:07.880 --> 00:05:10.040]  反而有時候我們人生平平順順
[00:05:10.040 --> 00:05:13.520]  沒事發生我們就忘記了神
[00:05:13.520 --> 00:05:15.240]  以色列人是這樣
[00:05:15.240 --> 00:05:19.520]  你跟我今天可能也是這樣
[00:05:19.520 --> 00:05:23.640]  明年可能還是這樣
[00:05:23.640 --> 00:05:27.160]  這個我們有時候叫做信心的道路
[00:05:27.160 --> 00:05:29.000]  信心的道路是什麼意思
[00:05:29.000 --> 00:05:33.480]  就是我們在人生當中聽到神要求我們做一個決定
[00:05:33.480 --> 00:05:35.800]  要跑向某一個工作
[00:05:35.800 --> 00:05:37.400]  某一個侍奉
[00:05:37.400 --> 00:05:38.960]  某一個差遣
[00:05:38.960 --> 00:05:40.560]  然後我們就去了
[00:05:40.560 --> 00:05:43.760]  去的時候你明明知道前面要跑多路
[00:05:43.760 --> 00:05:46.200]  根本沒力量可以跑下去
[00:05:46.200 --> 00:05:48.080]  沒有能力可以面對
[00:05:48.080 --> 00:05:48.960]  對不對
[00:05:48.960 --> 00:05:52.320]  但是你知道上帝一次兩次的感動
[00:05:52.320 --> 00:05:53.480]  你說去吧
[00:05:53.480 --> 00:05:55.000]  好我就去
[00:05:55.000 --> 00:06:00.160]  去了以後果然發覺碰見的困難大到你沒辦法碰見
[00:06:00.160 --> 00:06:03.360]  沒辦法可以解決
[00:06:03.360 --> 00:06:06.520]  在你最恐懼最絕望的時候
[00:06:06.520 --> 00:06:08.080]  神出來了
[00:06:08.080 --> 00:06:10.960]  突然間你發覺原來神在那裏
[00:06:10.960 --> 00:06:13.840]  然後就帶你度過
[00:06:13.840 --> 00:06:17.320]  豈不是就是因爲山
[00:06:17.320 --> 00:06:19.840]  你特別碰到神
[00:06:19.840 --> 00:06:24.160]  以色列人的山也是碰到神的地方
[00:06:24.160 --> 00:06:28.040]  所以詩人說我要向山舉目
[00:06:28.040 --> 00:06:31.280]  他的意思就是說我不怕這個山
[00:06:31.280 --> 00:06:35.440]  雖然人生反正有山都要過的了
[00:06:35.440 --> 00:06:38.240]  在乎我用什麼的態度
[00:06:38.240 --> 00:06:42.840]  那麼詩人用什麼態度這個是最重要今天我們要學習的
[00:06:42.840 --> 00:06:45.200]  因爲跟着他第二句講什麼
[00:06:45.200 --> 00:06:47.520]  我要向山舉目
[00:06:47.520 --> 00:06:49.880]  然後我就懼怕了是吧
[00:06:49.880 --> 00:06:51.040]  不是
[00:06:51.040 --> 00:06:52.600]  詩人說什麼
[00:06:52.600 --> 00:06:57.800]  我要向山舉目我就問我的幫助從何而來
[00:06:57.800 --> 00:06:59.640]  然後詩人的回答
[00:06:59.640 --> 00:07:05.440]  很清楚我的幫助從照天地的耶和華而來
[00:07:05.440 --> 00:07:06.600]  這裏講什麼
[00:07:06.600 --> 00:07:09.920]  這裏告訴我們詩人有一個目光
[00:07:09.920 --> 00:07:12.200]  可能跟你跟我很多時候不同
[00:07:12.200 --> 00:07:14.600]  詩人的目光說我看到山
[00:07:14.600 --> 00:07:17.040]  我看到山好難過
[00:07:17.040 --> 00:07:20.320]  不過我的眼睛不單單看到山
[00:07:20.320 --> 00:07:22.960]  因爲我看到山後面還有耶和華
[00:07:22.960 --> 00:07:25.280]  看上去的時候那個耶和華是誰呀
[00:07:25.280 --> 00:07:27.960]  是照天地的耶和華
[00:07:27.960 --> 00:07:30.920]  弟兄姐妹這個就是詩人的祕訣
[00:07:30.920 --> 00:07:33.200]  詩人不單單看到山
[00:07:33.200 --> 00:07:35.480]  詩人看到山後面的耶和華
[00:07:35.480 --> 00:07:37.680]  也看到那個照天地的耶和華
[00:07:37.680 --> 00:07:39.000]  弟兄姐妹
[00:07:39.000 --> 00:07:43.200]  你在人生的山子裏面我知道我們不能不看山
[00:07:43.200 --> 00:07:47.800]  這個南出大得那麼厲害來到你面前的時候怎麼可以不看
[00:07:47.800 --> 00:07:48.800]  我當然看
[00:07:48.800 --> 00:07:52.680]  但是分別在於你看到這個南出的同時
[00:07:52.680 --> 00:07:57.120]  你能不能夠看到南出後面還有耶和華
[00:07:57.120 --> 00:08:01.920]  而且那個耶和華是創造天地的耶和華
[00:08:01.920 --> 00:08:04.200]  你看到什麼
[00:08:04.200 --> 00:08:07.560]  剛纔我說人生反正要山要過
[00:08:07.560 --> 00:08:10.920]  不過你有沒有詩人這樣的膽量說我要向山舉目
[00:08:10.920 --> 00:08:12.800]  因爲我不單單看到山
[00:08:12.800 --> 00:08:15.400]  我看到山後面的耶和華
[00:08:15.400 --> 00:08:19.160]  天地所創造的創造者
[00:08:19.160 --> 00:08:24.960]  這個就是詩人的特別的厲害之處
[00:08:24.960 --> 00:08:31.840]  所以我們在人生的路上
[00:08:31.840 --> 00:08:33.960]  我們向前走的時候
[00:08:33.960 --> 00:08:36.680]  今天我給了一個題目
[00:08:36.680 --> 00:08:40.880]  就是有神守護着的人生路
[00:08:40.880 --> 00:08:43.400]  人生路有沒有神
[00:08:43.400 --> 00:08:47.360]  反正你都要繼續走下去
[00:08:47.360 --> 00:08:48.440]  你沒有神
[00:08:48.440 --> 00:08:49.480]  人生你沒事了
[00:08:49.480 --> 00:08:51.720]  可能有些人說我都不相信了
[00:08:51.720 --> 00:08:54.320]  反正人生你相信有神
[00:08:54.320 --> 00:08:55.960]  相信沒有神
[00:08:55.960 --> 00:08:57.800]  你都要過去
[00:08:57.800 --> 00:08:59.800]  詩人說爲什麼我們不相信
[00:08:59.800 --> 00:09:02.840]  我的眼目看到那個神了
[00:09:02.840 --> 00:09:04.600]  好 我們感謝神
[00:09:04.600 --> 00:09:05.880]  詩篇沒有停在這裏
[00:09:05.880 --> 00:09:07.960]  比如說看到了嗎
[00:09:07.960 --> 00:09:08.840]  行了
[00:09:08.840 --> 00:09:10.360]  沒有
[00:09:10.360 --> 00:09:12.400]  我覺得我們的神非常的好
[00:09:12.400 --> 00:09:17.320]  然後神很小心地告訴我們
[00:09:17.320 --> 00:09:20.480]  那麼你看到那個神是怎樣的神
[00:09:20.480 --> 00:09:22.320]  好 繼續下去
[00:09:22.320 --> 00:09:24.480]  第三節到第八節
[00:09:24.480 --> 00:09:25.880]  在一起解釋
[00:09:25.880 --> 00:09:28.520]  你看到創造天地的耶和華嗎
[00:09:28.520 --> 00:09:29.240]  看到了
[00:09:29.240 --> 00:09:30.160]  好
[00:09:30.160 --> 00:09:31.120]  你學習看到的時候
[00:09:31.120 --> 00:09:34.280]  我告訴你我們的耶和華是怎樣的耶和華
[00:09:34.280 --> 00:09:36.240]  這裏第三節到第八節
[00:09:36.240 --> 00:09:38.360]  詩人用了三個段落
[00:09:38.360 --> 00:09:39.000]  很簡單
[00:09:39.000 --> 00:09:40.880]  兩節兩節兩節的
[00:09:40.880 --> 00:09:45.280]  表達了他要我們特別留意認識的
[00:09:45.280 --> 00:09:47.520]  那個耶和華的三方面
[00:09:47.520 --> 00:09:48.880]  好 我們看看
[00:09:48.880 --> 00:09:52.680]  第三節到第四節是第一方面
[00:09:52.680 --> 00:09:56.520]  那麼那會造天地的耶和華是怎樣的耶和華呢
[00:09:56.520 --> 00:09:58.800]  第三節第四節說
[00:09:58.800 --> 00:10:01.920]  他必不教你的腳搖動
[00:10:01.920 --> 00:10:04.400]  保護你的必不打盹
[00:10:04.400 --> 00:10:06.720]  保護以色列的也不打盹
[00:10:06.720 --> 00:10:10.400]  也不睡覺
[00:10:10.400 --> 00:10:13.200]  這什麼意思
[00:10:13.200 --> 00:10:15.760]  詩人告訴我們第一件事情
[00:10:15.760 --> 00:10:18.000]  我們的耶和華
[00:10:18.000 --> 00:10:21.880]  我們所相信的上帝是不同的
[00:10:21.880 --> 00:10:24.080]  不同在哪裏
[00:10:24.080 --> 00:10:27.120]  詩人說他跟我們其他的宗教
[00:10:27.120 --> 00:10:30.800]  異邦的異教的神是不同的
[00:10:30.800 --> 00:10:33.880]  認識聖經背景的人都知道
[00:10:33.880 --> 00:10:37.680]  以色列人那個時候很長的時間在加拿大
[00:10:37.680 --> 00:10:41.160]  那麼進了加拿大以後他們就離棄了上帝
[00:10:41.160 --> 00:10:43.520]  那麼拜其他的偶像
[00:10:43.520 --> 00:10:47.120]  最主要的當時的宗教是巴黎的宗教
[00:10:47.120 --> 00:10:48.400]  巴黎神
[00:10:48.400 --> 00:10:53.000]  如果你查考這個歷史跟考古學你知道
[00:10:53.000 --> 00:10:56.440]  巴黎他們的崇拜有一個特色
[00:10:56.440 --> 00:11:00.200]  因爲那個巴黎神要睡覺的
[00:11:00.200 --> 00:11:01.680]  爲什麼神要睡覺
[00:11:01.680 --> 00:11:05.120]  因爲他們是龍綱的神
[00:11:05.120 --> 00:11:09.360]  要麼是《西紀》裏面有春夏秋冬
[00:11:09.360 --> 00:11:13.560]  然後他們所相信的龍神是巴黎神
[00:11:13.560 --> 00:11:15.920]  他也是有春夏秋冬的
[00:11:15.920 --> 00:11:18.920]  就是說他夏天的時候最旺盛
[00:11:18.920 --> 00:11:21.480]  然後秋天就疲倦了
[00:11:21.480 --> 00:11:23.400]  冬天要睡覺
[00:11:23.400 --> 00:11:26.280]  所以到了春天有很多的儀式
[00:11:26.280 --> 00:11:29.200]  什麼神廟裏面要搞很多的儀式
[00:11:29.200 --> 00:11:32.200]  有時候非常的淫亂的一些儀式了
[00:11:32.200 --> 00:11:33.520]  我們不多說了
[00:11:33.520 --> 00:11:36.760]  然後要把這個神吵醒過來
[00:11:36.760 --> 00:11:38.080]  起來了
[00:11:38.080 --> 00:11:40.080]  春天了
[00:11:40.080 --> 00:11:41.000]  快到了
[00:11:41.000 --> 00:11:42.000]  起來起來
[00:11:42.000 --> 00:11:43.600]  那麼他們就醒過來
[00:11:43.600 --> 00:11:47.320]  所以詩人這裏背後有這個比較說
[00:11:47.320 --> 00:11:50.360]  我們相信是誰
[00:11:50.360 --> 00:11:53.440]  我們相信的神是不用睡覺的
[00:11:53.440 --> 00:11:55.240]  甚至不用打盹的
[00:11:55.240 --> 00:11:57.920]  所以詩人說保護我們的神
[00:11:57.920 --> 00:12:00.480]  是不打盹也不睡覺的
[00:12:00.480 --> 00:12:04.240]  你們所相信的神跟你們所把握的
[00:12:04.240 --> 00:12:07.680]  其他的拜的偶像也好什麼的
[00:12:07.680 --> 00:12:09.040]  依靠是不同的
[00:12:09.040 --> 00:12:10.320]  你有知道嗎
[00:12:10.320 --> 00:12:12.120]  這個是我們非常幸福的地方
[00:12:12.120 --> 00:12:14.560]  我們有神的人 我們有真神的人
[00:12:14.560 --> 00:12:18.680]  我們的保護者是不打盹不睡覺的
[00:12:18.680 --> 00:12:21.160]  他不改變的
[00:12:21.160 --> 00:12:23.800]  好像巴黎神的時候
[00:12:23.800 --> 00:12:27.080]  他是隨着不同的天氣
[00:12:27.080 --> 00:12:28.320]  不同的氣候
[00:12:28.320 --> 00:12:30.560]  他要改變的
[00:12:30.560 --> 00:12:32.840]  唯有我們的神一切的改變的背後
[00:12:32.840 --> 00:12:34.800]  他不改變的
[00:12:34.800 --> 00:12:36.480]  我們不是這樣嗎
[00:12:36.480 --> 00:12:39.720]  我們的神就是有這樣的一種的
[00:12:39.720 --> 00:12:42.800]  與別不同的把握
[00:12:42.800 --> 00:12:44.240]  弟兄姊妹
[00:12:44.240 --> 00:12:46.080]  保護你的是誰
[00:12:46.080 --> 00:12:47.640]  我不知道
[00:12:47.640 --> 00:12:49.520]  你要問你自己
[00:12:49.520 --> 00:12:51.120]  可能你心底裏面
[00:12:51.120 --> 00:12:53.160]  你口裏面說保護我的是神
[00:12:53.160 --> 00:12:56.960]  但是你的心底裏面可能保護你的是老闆
[00:12:56.960 --> 00:12:59.920]  保護你的神你是商業
[00:12:59.920 --> 00:13:03.840]  可能說保護我的是我的投資
[00:13:03.840 --> 00:13:06.160]  他們有時候要打盹的
[00:13:06.160 --> 00:13:08.040]  他們要睡覺的
[00:13:08.040 --> 00:13:10.080]  他們會忘記你的
[00:13:10.080 --> 00:13:12.360]  他們會離開你而去的
[00:13:12.360 --> 00:13:15.040]  但是唯有我們的上帝
[00:13:15.040 --> 00:13:17.040]  他說保護你的
[00:13:17.040 --> 00:13:21.320]  我不打盹也不睡覺
[00:13:21.320 --> 00:13:22.920]  跟着詩人很有意思
[00:13:22.920 --> 00:13:24.880]  還多加一句
[00:13:24.880 --> 00:13:27.520]  保護以色列的
[00:13:27.520 --> 00:13:30.200]  也不打盹也不睡覺
[00:13:30.200 --> 00:13:32.080]  你說是不是重複了
[00:13:32.080 --> 00:13:33.720]  不是重複
[00:13:33.720 --> 00:13:37.880]  這裏詩人特別提出來保護以色列的
[00:13:37.880 --> 00:13:39.160]  我們的神
[00:13:39.160 --> 00:13:42.400]  他說是保護以色列的神
[00:13:42.400 --> 00:13:43.880]  那麼對於我們中國人來說
[00:13:43.880 --> 00:13:46.640]  這句話沒有什麼引起什麼的共鳴
[00:13:46.640 --> 00:13:48.560]  因爲我們不是以色列人
[00:13:48.560 --> 00:13:50.960]  但是如果你的讀者
[00:13:50.960 --> 00:13:52.720]  如果你是以色列人
[00:13:52.720 --> 00:13:56.320]  你念到這一句心裏面有很多的回憶
[00:13:56.320 --> 00:13:58.120]  很多的感觸
[00:13:58.120 --> 00:14:00.600]  因爲念起這句話的時候
[00:14:00.600 --> 00:14:02.440]  以色列人一直記得
[00:14:02.440 --> 00:14:03.920]  對呀
[00:14:03.920 --> 00:14:07.280]  我現在所相信的神
[00:14:07.280 --> 00:14:09.960]  他是保護以色列的
[00:14:09.960 --> 00:14:12.520]  我有故事可以告訴你
[00:14:12.520 --> 00:14:15.280]  我有故事可以告訴我的子孫
[00:14:15.280 --> 00:14:17.280]  因爲在過去的歷史當中
[00:14:17.280 --> 00:14:19.800]  我們的神不是抽象的神
[00:14:19.800 --> 00:14:23.120]  我的神做過我叫歷史當中的大事
[00:14:23.120 --> 00:14:24.880]  就是好像你跟我說
[00:14:24.880 --> 00:14:28.400]  保護我的是溫偉耀的神
[00:14:28.400 --> 00:14:29.600]  對我特別有意思
[00:14:29.600 --> 00:14:31.240]  對你可能沒有什麼意思
[00:14:31.240 --> 00:14:32.600]  當我這樣說的時候
[00:14:32.600 --> 00:14:36.920]  我立刻就回到過去幾十年的日子當中
[00:14:36.920 --> 00:14:40.120]  神在我最困難的時候怎麼出手
[00:14:40.120 --> 00:14:43.160]  神在我最難過的時候怎麼樣安慰
[00:14:43.160 --> 00:14:46.440]  神在我最無助的時候怎麼樣
[00:14:46.440 --> 00:14:48.120]  出現在我的生命當中
[00:14:48.120 --> 00:14:49.640]  在我的身旁
[00:14:49.640 --> 00:14:50.880]  弟兄姊妹
[00:14:50.880 --> 00:14:53.000]  你有沒有這個記憶
[00:14:53.000 --> 00:14:54.080]  你有沒有這個回憶
[00:14:54.080 --> 00:14:55.800]  以色列人有啊
[00:14:55.800 --> 00:14:57.360]  以色列人可以告訴你說
[00:14:57.360 --> 00:15:00.440]  保護我的是以色列的神
[00:15:00.440 --> 00:15:03.480]  他是當我們找祖先
[00:15:03.480 --> 00:15:05.840]  這個在埃及做奴隸的時候
[00:15:05.840 --> 00:15:09.600]  他拯救我們的我們還記得
[00:15:09.600 --> 00:15:11.400]  然後我們跑了
[00:15:11.400 --> 00:15:12.760]  到了前面有海
[00:15:12.760 --> 00:15:14.960]  紅海前無去路
[00:15:14.960 --> 00:15:17.120]  後有追兵的時候
[00:15:17.120 --> 00:15:20.160]  我看到我們的神把海分開
[00:15:20.160 --> 00:15:23.160]  然後我們從乾地走過去
[00:15:23.160 --> 00:15:23.920]  就逃避了
[00:15:23.920 --> 00:15:25.120]  就逃脫了
[00:15:25.120 --> 00:15:26.240]  我們就安全了
[00:15:26.240 --> 00:15:28.600]  我記得
[00:15:28.600 --> 00:15:33.240]  保護以色列的神背後有一連圈的歷史
[00:15:33.240 --> 00:15:35.360]  有他們的故事
[00:15:35.360 --> 00:15:38.400]  保護你的神有你的故事嗎
[00:15:38.400 --> 00:15:39.000]  弟兄姊妹
[00:15:39.000 --> 00:15:41.280]  有時候我們太先忘了
[00:15:41.280 --> 00:15:44.960]  忘記了神在我們生命當中曾經做過的
[00:15:44.960 --> 00:15:48.280]  一年開始的時候過了一個新的一年
[00:15:48.280 --> 00:15:50.000]  我們就忘記了去年
[00:15:50.000 --> 00:15:51.280]  在多爾市
[00:15:51.280 --> 00:15:55.640]  你親自曾經對自己說神是那麼的奇妙
[00:15:55.640 --> 00:15:57.640]  神是那麼的慈愛
[00:15:57.640 --> 00:15:58.080]  哎呀
[00:15:58.080 --> 00:16:00.000]  神真的奇妙到一個地步
[00:16:00.000 --> 00:16:02.040]  不可能理解的
[00:16:02.040 --> 00:16:05.000]  然後過了一年兩年又忘記了
[00:16:05.000 --> 00:16:06.320]  到我們有困難
[00:16:06.320 --> 00:16:07.480]  看見山的時候
[00:16:07.480 --> 00:16:09.320]  神在哪裏啊
[00:16:09.320 --> 00:16:10.680]  神不理我了
[00:16:10.680 --> 00:16:11.720]  神跑掉了
[00:16:11.720 --> 00:16:12.280]  對不對
[00:16:12.280 --> 00:16:14.720]  以色列就是這樣
[00:16:14.720 --> 00:16:16.960]  我們不要看好像以色列一樣
[00:16:16.960 --> 00:16:20.640]  世人告訴我們保護以色列的
[00:16:20.640 --> 00:16:21.640]  我有我的故事
[00:16:21.640 --> 00:16:22.600]  你有你的故事
[00:16:22.600 --> 00:16:24.880]  請你不要忘記你的故事
[00:16:24.880 --> 00:16:29.960]  帶着你的故事告訴自己說保護我是某某人的神
[00:16:29.960 --> 00:16:31.520]  現在我碰見困難
[00:16:31.520 --> 00:16:33.080]  但是這個神沒有改變
[00:16:33.080 --> 00:16:35.200]  他不打盹不睡覺
[00:16:35.200 --> 00:16:39.640]  他跟所有我以前一己所依靠的都不同
[00:16:39.640 --> 00:16:42.120]  因爲他是不改變的神
[00:16:42.120 --> 00:16:44.480]  這個世界會改變
[00:16:44.480 --> 00:16:46.320]  一切都可以改變
[00:16:46.320 --> 00:16:50.960]  但是他的愛從不改變
[00:16:50.960 --> 00:16:52.320]  這個是第一個
[00:16:52.320 --> 00:16:56.920]  世人要我們記得
[00:16:56.920 --> 00:17:01.080]  我們在山後面看到那個油花是這樣的油花
[00:17:01.080 --> 00:17:03.440]  第二個
[00:17:03.440 --> 00:17:06.560]  第五節到第六節講到第二方面
[00:17:06.560 --> 00:17:09.600]  那裏所保護你的是油花
[00:17:09.600 --> 00:17:12.440]  油花在你右邊隱蔽你
[00:17:12.440 --> 00:17:14.960]  白日太陽必不向你
[00:17:14.960 --> 00:17:21.200]  夜間的月亮必不害你
[00:17:21.200 --> 00:17:24.400]  我們的神第二方面
[00:17:24.400 --> 00:17:27.360]  跟所有的其他的宗教
[00:17:27.360 --> 00:17:32.320]  還有我們人生所依靠的是不同的
[00:17:32.320 --> 00:17:35.560]  是因爲他是可以看得到的神
[00:17:35.560 --> 00:17:37.480]  你說你講什麼
[00:17:37.480 --> 00:17:39.080]  我們的神哪裏可以看得到
[00:17:39.080 --> 00:17:42.680]  當然我們的弱眼看不到我們的神
[00:17:42.680 --> 00:17:43.880]  但是我告訴你
[00:17:43.880 --> 00:17:46.160]  我們所相信的神是可以看到的
[00:17:46.160 --> 00:17:49.440]  爲什麼有三方面可以看到神
[00:17:49.440 --> 00:17:51.000]  你記得
[00:17:51.000 --> 00:17:53.240]  第一
[00:17:53.240 --> 00:17:58.000]  我們不能夠用弱眼手摸
[00:17:58.000 --> 00:18:00.840]  集結的看到摸到神
[00:18:00.840 --> 00:18:05.320]  但是他所創造的世界宇宙萬物
[00:18:05.320 --> 00:18:07.920]  是我們看到摸得到的
[00:18:07.920 --> 00:18:11.160]  我們看到他所創造的小花
[00:18:11.160 --> 00:18:13.400]  看到他創造的小鳥
[00:18:13.400 --> 00:18:15.560]  我們看到他做我們的身體
[00:18:15.560 --> 00:18:17.280]  我們看了這個地方
[00:18:17.280 --> 00:18:20.200]  就會在我們手可以摸到看到的地方
[00:18:20.200 --> 00:18:24.720]  看到那個創造的主宰是那麼的真實那麼的奇妙
[00:18:24.720 --> 00:18:26.600]  神我們親眼看不到
[00:18:26.600 --> 00:18:30.280]  但是他所創造的世界是我們可以看到的
[00:18:30.280 --> 00:18:32.560]  第二個我們看不到神
[00:18:32.560 --> 00:18:36.240]  但是看到他改變了生命的人在我們身旁
[00:18:36.240 --> 00:18:39.400]  而是可能就是你自己也是其中的一個
[00:18:39.400 --> 00:18:41.680]  我們那些經驗過神的人
[00:18:41.680 --> 00:18:43.880]  那麼活生生的生命
[00:18:43.880 --> 00:18:45.480]  每天都可以看得到
[00:18:45.480 --> 00:18:47.880]  第三神是可以看得到的
[00:18:47.880 --> 00:18:48.800]  什麼意思
[00:18:48.800 --> 00:18:50.880]  因爲約翰福音第一章告訴我們
[00:18:50.880 --> 00:18:52.560]  從來沒有人看過神
[00:18:52.560 --> 00:18:55.720]  但是在他懷裏的獨生子
[00:18:55.720 --> 00:18:57.560]  來到這個世界給你看
[00:18:57.560 --> 00:19:00.320]  我們的主耶穌基督33年的日子
[00:19:00.320 --> 00:19:02.760]  在司福音裏面記載得很清楚
[00:19:02.760 --> 00:19:04.040]  你看吧你要看神
[00:19:04.040 --> 00:19:05.320]  你看耶穌
