
[00:00:00.000 --> 00:00:03.020]  (主席) 平安
[00:03:52.860 --> 00:03:56.140]  並且在光榮升天之前
[00:03:56.140 --> 00:03:59.900]  就向門徒發出這個應許
[00:03:59.900 --> 00:04:05.500]  「我天天與你們同在,直到世代的終結」
[00:04:05.500 --> 00:04:09.420]  除了這是一個首尾呼應「上帝與人同在」之外
[00:04:09.420 --> 00:04:12.060]  這也是耶穌基督升天之前
[00:04:12.060 --> 00:04:16.700]  被門徒頒布的一個所謂的「大使命」
[00:04:16.700 --> 00:04:20.220]  讀者可以感受到耶穌基督最後的吩咐
[00:04:20.220 --> 00:04:21.660]  不僅是一個結束
[00:04:21.660 --> 00:04:25.660]  更加是另一個新的時代的展開
[00:04:25.660 --> 00:04:29.300]  今天我們就看看這個「金句分量的使命」
[00:04:29.300 --> 00:04:30.420]  一起去想一想
[00:04:30.420 --> 00:04:31.660]  究竟我們
[00:04:31.660 --> 00:04:34.100]  現在二千多年之後的我們
[00:04:34.100 --> 00:04:35.620]  究竟可以怎樣參與
[00:04:35.620 --> 00:04:40.780]  以及怎樣回應、實踐這個「大使命」呢?
[00:04:40.780 --> 00:04:41.460]  好了
[00:04:41.460 --> 00:04:45.980]  我們一起讀一讀第十六節和第十七節
[00:04:45.980 --> 00:04:48.780]  第十六至十七,預備起
[00:04:48.780 --> 00:04:52.340]  「十一個門徒往加利利去
[00:04:52.340 --> 00:04:56.580]  到了耶穌指定他們去的山上
[00:04:56.580 --> 00:04:59.700]  他們見了耶穌就拜祂
[00:04:59.700 --> 00:05:02.500]  然而還有人疑惑」
[00:05:02.500 --> 00:05:06.100]  我們未真正去到「大使命」的內容之前
[00:05:06.100 --> 00:05:09.860]  我們先看看領袖「大使命」的那群人
[00:05:09.860 --> 00:05:12.580]  他們的狀況究竟是怎樣的呢?
[00:05:12.580 --> 00:05:14.780]  從第十六節我們看到
[00:05:14.780 --> 00:05:18.900]  作者很強調只剩下十一個門徒
[00:05:18.900 --> 00:05:20.740]  我們也知道是有十二個
[00:05:20.740 --> 00:05:22.420]  但這裡只剩下十一個門徒
[00:05:22.420 --> 00:05:26.380]  去到加利利,耶穌所指定的山上
[00:05:26.380 --> 00:05:27.860]  為何只剩下十一個呢?
[00:05:27.860 --> 00:05:29.460]  就是因為之前那一章
[00:05:29.460 --> 00:05:34.500]  就是二十七章,馬薩福音的作者
[00:05:34.500 --> 00:05:36.980]  已經向我們交代了
[00:05:36.980 --> 00:05:40.580]  出賣耶穌的門徒猶大
[00:05:40.580 --> 00:05:43.860]  他的結局是如何
[00:05:43.860 --> 00:05:45.220]  雖然到了最後
[00:05:45.220 --> 00:05:51.140]  猶大後悔出賣了他的老師
[00:05:51.140 --> 00:05:52.980]  耶穌
[00:05:52.980 --> 00:05:55.060]  他知道耶穌是無辜的
[00:05:55.060 --> 00:05:57.140]  不過一切已經太遲了
[00:05:57.140 --> 00:05:58.780]  他就算跟大祭司說
[00:05:58.780 --> 00:06:01.300]  「我把三十塊銀子還給你」
[00:06:01.300 --> 00:06:03.540]  「你救一救耶穌吧」
[00:06:03.540 --> 00:06:05.260]  但他們都不會
[00:06:05.260 --> 00:06:07.260]  因為已經太遲了
[00:06:07.260 --> 00:06:08.900]  猶大他很後悔
[00:06:08.900 --> 00:06:11.740]  於是就把那三十塊銀子
[00:06:11.740 --> 00:06:13.340]  放在聖殿裡
[00:06:13.340 --> 00:06:15.420]  然後他就出去了
[00:06:15.420 --> 00:06:17.340]  聖經說他就出去了
[00:06:17.340 --> 00:06:20.220]  吊死了
[00:06:20.220 --> 00:06:21.980]  走上山的這十一個門徒
[00:06:21.980 --> 00:06:24.140]  他們的心情是怎樣的呢?
[00:06:24.140 --> 00:06:26.740]  他們心裡還在想些什麼呢?
[00:06:26.740 --> 00:06:29.260]  我相信他們心情是蠻複雜的
[00:06:29.260 --> 00:06:30.100]  為什麼呢?
[00:06:30.100 --> 00:06:33.260]  外憂就是羅馬政府
[00:06:33.260 --> 00:06:35.900]  和猶太人的宗教領袖
[00:06:35.900 --> 00:06:39.940]  隨時會再向自己開刀
[00:06:39.940 --> 00:06:41.260]  因為他們的老師耶穌
[00:06:41.260 --> 00:06:44.060]  就在無罪的情況下
[00:06:44.060 --> 00:06:46.100]  被掛上十字架
[00:06:46.100 --> 00:06:48.260]  我們從彼得
[00:06:48.260 --> 00:06:49.940]  所謂門徒之手
[00:06:49.940 --> 00:06:53.940]  彼得三次不認主的反應
[00:06:53.940 --> 00:06:55.940]  可以看到
[00:06:55.940 --> 00:06:59.140]  如果被認出是耶穌的門徒的後果
[00:06:59.140 --> 00:07:01.460]  就算罪不至死
[00:07:01.460 --> 00:07:04.780]  都肯定會被人囚禁
[00:07:04.780 --> 00:07:06.260]  這是外憂
[00:07:06.260 --> 00:07:08.660]  內患是什麼呢?
[00:07:08.660 --> 00:07:10.260]  就是原來這一群
[00:07:10.260 --> 00:07:14.460]  我們同行了三年半的夥伴
[00:07:14.460 --> 00:07:16.140]  原來有一個
[00:07:16.140 --> 00:07:20.540]  竟然是出賣自己老師的人
[00:07:20.540 --> 00:07:23.180]  現在雖然這個人已經死了
[00:07:23.180 --> 00:07:25.940]  但是剩下的十一個人之中
[00:07:25.940 --> 00:07:29.940]  會不會仍然有猶太的黨羽在呢?
[00:07:29.940 --> 00:07:31.740]  如果真的有的話
[00:07:31.740 --> 00:07:36.740]  那我就豈不是日日與敵同眠
[00:07:36.740 --> 00:07:38.740]  如果在這群人當中
[00:07:38.740 --> 00:07:41.540]  真的有這些人存在的話
[00:07:41.540 --> 00:07:44.740]  那自己又會不會成為下一個
[00:07:44.740 --> 00:07:48.140]  被出賣的目標呢?
[00:07:48.140 --> 00:07:51.340]  雖然面對著外憂、內患
[00:07:51.340 --> 00:07:54.420]  但是耶穌基督釘十字架前
[00:07:54.420 --> 00:07:57.820]  曾經預言自己三天之後就會復活
[00:07:57.820 --> 00:08:00.820]  而且也有莫迪拉的瑪利亞
[00:08:00.820 --> 00:08:02.820]  回去跟那群門徒說
[00:08:02.820 --> 00:08:06.020]  主已經復活了
[00:08:06.020 --> 00:08:11.020]  雖然他們躲在一個門都關上的房間裡
[00:08:11.020 --> 00:08:12.420]  躲起來他們很害怕
[00:08:12.420 --> 00:08:15.420]  但是如果大家記得上個星期
[00:08:15.420 --> 00:08:17.020]  黃牧師和大家分享
[00:08:17.020 --> 00:08:19.020]  耶穌進來跟他們說
[00:08:19.020 --> 00:08:20.820]  「願你們平安」
[00:08:20.820 --> 00:08:25.620]  甚至耶穌邀請多疑的多瑪
[00:08:25.620 --> 00:08:28.620]  去摸他的手和勒旁
[00:08:28.620 --> 00:08:31.020]  證明自己真的復活了
[00:08:31.020 --> 00:08:32.420]  那位主耶穌
[00:08:32.420 --> 00:08:35.220]  這些經驗都告訴門徒
[00:08:35.220 --> 00:08:40.420]  他們的老師主耶穌的確復活了
[00:08:40.420 --> 00:08:42.220]  心情複雜的門徒
[00:08:42.220 --> 00:08:44.220]  他們一路走來走去
[00:08:44.220 --> 00:08:47.420]  突然在山上看到主耶穌
[00:08:47.420 --> 00:08:50.620]  再一次顯現在他們眼前
[00:08:50.620 --> 00:08:56.820]  他們很自然的屈膝下拜這位復活的主
[00:08:56.820 --> 00:08:57.820]  大聖經說
[00:08:57.820 --> 00:09:02.420]  「然而,還有人疑惑」
[00:09:02.420 --> 00:09:03.820]  根據《釋經》書
[00:09:03.820 --> 00:09:05.820]  這一句說話
[00:09:05.820 --> 00:09:08.820]  不應該理解為十一個門徒裡
[00:09:08.820 --> 00:09:12.220]  到這一刻依然有人不信耶穌復活
[00:09:12.220 --> 00:09:13.620]  這是不對的
[00:09:13.620 --> 00:09:15.220]  原文的意思是什麼呢?
[00:09:15.220 --> 00:09:18.420]  原文的意思是這十一個門徒裡
[00:09:18.420 --> 00:09:20.420]  有人接受耶穌基督
[00:09:20.420 --> 00:09:23.020]  已經復活的事實
[00:09:23.020 --> 00:09:26.420]  比另外一些人慢了一點
[00:09:26.420 --> 00:09:27.820]  簡單來說就是
[00:09:27.820 --> 00:09:29.420]  心情複雜的門徒
[00:09:29.420 --> 00:09:33.420]  他們看到耶穌再一次顯現的時候
[00:09:33.420 --> 00:09:35.420]  有些很快就已經信了
[00:09:35.420 --> 00:09:36.620]  真的拜祂
[00:09:36.620 --> 00:09:40.420]  有一些就稍稍遲延了
[00:09:40.420 --> 00:09:42.820]  但是最終他們還是相信
[00:09:42.820 --> 00:09:44.020]  耶穌是復活了的
[00:09:44.020 --> 00:09:46.220]  只是慢了一點
[00:09:46.220 --> 00:09:47.620]  大家還記不記得
[00:09:47.620 --> 00:09:50.620]  以馬五思路上認不出
[00:09:50.620 --> 00:09:52.820]  耶穌那兩個門徒嗎?
[00:09:52.820 --> 00:09:53.620]  是不是有的?
[00:09:53.620 --> 00:09:55.620]  OK
[00:09:55.620 --> 00:09:58.620]  認不出耶穌那兩個門徒
[00:09:58.620 --> 00:10:00.620]  雖然耶穌一路跟他們走
[00:10:00.620 --> 00:10:01.820]  以馬五思那條路
[00:10:01.820 --> 00:10:03.420]  一路跟他們說
[00:10:03.420 --> 00:10:04.620]  但是因為他們
[00:10:04.620 --> 00:10:06.420]  心情太複雜
[00:10:06.420 --> 00:10:07.220]  煩亂
[00:10:07.220 --> 00:10:08.820]  眼睛迷糊
[00:10:08.820 --> 00:10:10.420]  以致他們一直沒有發覺
[00:10:10.420 --> 00:10:12.020]  原來隔離的那個
[00:10:12.020 --> 00:10:14.220]  就是主耶穌基督
[00:10:14.220 --> 00:10:17.020]  耶穌就在他們身邊
[00:10:17.020 --> 00:10:19.020]  於是耶穌就跟他們說
[00:10:19.020 --> 00:10:23.220]  你們的心信得太遲鈍了
[00:10:23.220 --> 00:10:24.820]  我上一次的講道
[00:10:24.820 --> 00:10:28.420]  就是講這個片段
[00:10:28.420 --> 00:10:30.820]  然後耶穌就將
[00:10:30.820 --> 00:10:34.220]  由摩西開始到之後才知道
[00:10:34.220 --> 00:10:38.020]  凡是經常指著自己所講的預言
[00:10:38.020 --> 00:10:40.020]  他都一一跟這兩個門徒
[00:10:40.020 --> 00:10:41.220]  來講清楚
[00:10:41.220 --> 00:10:42.420]  不過
[00:10:42.420 --> 00:10:45.020]  那兩個門徒依然認不出
[00:10:45.020 --> 00:10:46.620]  隔離的那個就是耶穌
[00:10:46.620 --> 00:10:49.620]  直到什麼時候?
[00:10:49.620 --> 00:10:52.420]  直到耶穌跟他們坐直
[00:10:52.420 --> 00:10:53.820]  一起吃飯的時候
[00:10:53.820 --> 00:10:56.020]  耶穌拿起餅來
[00:10:56.020 --> 00:10:57.420]  竹蔗
[00:10:57.420 --> 00:10:58.820]  撒開
[00:10:58.820 --> 00:11:00.220]  遞給
[00:11:00.220 --> 00:11:03.020]  做這四個一連串的動作
[00:11:03.020 --> 00:11:05.220]  這個時候那兩個門徒才發覺
[00:11:05.220 --> 00:11:06.620]  哇!
[00:11:06.620 --> 00:11:08.820]  祂不就是老師耶穌嗎?
[00:11:08.820 --> 00:11:10.820]  不過一認得出之後
[00:11:10.820 --> 00:11:13.420]  耶穌就消失了
[00:11:13.420 --> 00:11:15.420]  這兩個人
[00:11:15.420 --> 00:11:19.220]  他們信得比較遲鈍了
[00:11:19.220 --> 00:11:22.220]  不過他們依然是相信的
[00:11:22.220 --> 00:11:25.220]  這裡所講的疑惑
[00:11:25.220 --> 00:11:27.620]  就是講遲了
[00:11:27.620 --> 00:11:29.220]  經典的故事
[00:11:29.220 --> 00:11:30.420]  《竹印》
[00:11:30.420 --> 00:11:34.420]  其實都是講這個人信得很遲
[00:11:34.420 --> 00:11:36.820]  甚至乎當他失去耐性
[00:11:36.820 --> 00:11:38.620]  發怨言的時候
[00:11:38.620 --> 00:11:42.020]  才知道原來當自己最寂寞
[00:11:42.020 --> 00:11:45.620]  最無助的那段路的腳印
[00:11:45.620 --> 00:11:47.420]  不是自己的腳印
[00:11:47.420 --> 00:11:49.820]  但是耶穌揹著他自己
[00:11:49.820 --> 00:11:56.220]  走過咬緊牙關來走過的那段路
[00:11:56.220 --> 00:11:58.620]  菁兒如果你明白就可以自己去
[00:11:58.620 --> 00:12:00.820]  我忘記了指你
[00:12:00.820 --> 00:12:02.220]  《竹印》
[00:12:02.220 --> 00:12:05.820]  最無助最孤單的那段路
[00:12:05.820 --> 00:12:07.420]  好像只剩下一對腳印
[00:12:07.420 --> 00:12:08.420]  但是這一對腳印
[00:12:08.420 --> 00:12:10.620]  是耶穌揹著自己來走過
[00:12:10.620 --> 00:12:12.220]  並不是耶穌不見了
[00:12:12.220 --> 00:12:14.420]  只有你一個走過
[00:12:14.420 --> 00:12:15.420]  他信遲了
[00:12:15.420 --> 00:12:17.020]  就是信心太遲鈍
[00:12:17.020 --> 00:12:20.220]  但是其實之後他知道
[00:12:20.220 --> 00:12:22.620]  他就很感謝上帝
[00:12:22.620 --> 00:12:26.020]  親愛的兄弟姐妹
[00:12:26.020 --> 00:12:28.220]  雖然我這個人都挺積極的
[00:12:28.220 --> 00:12:29.220]  挺喜樂的
[00:12:29.220 --> 00:12:30.620]  不過我都相信
[00:12:30.620 --> 00:12:33.220]  生命是充滿了無奈
[00:12:33.220 --> 00:12:36.020]  痛苦和挑戰
[00:12:36.020 --> 00:12:38.220]  每一天的新聞都告訴我們
[00:12:38.220 --> 00:12:40.820]  有很多很多的外患
[00:12:40.820 --> 00:12:42.420]  外憂
[00:12:42.420 --> 00:12:43.820]  我們身處的世界
[00:12:43.820 --> 00:12:44.820]  國家
[00:12:44.820 --> 00:12:46.020]  社會
[00:12:46.020 --> 00:12:47.420]  並不快樂
[00:12:47.420 --> 00:12:49.620]  天災人禍
[00:12:49.620 --> 00:12:51.020]  恐怖襲擊
[00:12:51.020 --> 00:12:52.820]  狂人的統治
[00:12:52.820 --> 00:12:54.820]  貧富懸殊
[00:12:54.820 --> 00:12:56.620]  都告訴我們
[00:12:56.620 --> 00:12:58.220]  我們身處的地方
[00:12:58.220 --> 00:13:02.020]  並不是我們想像中那麼可愛那麼快樂
[00:13:02.020 --> 00:13:03.220]  不單止外憂
[00:13:03.220 --> 00:13:07.220]  我們也要應付我們埋身的內患
[00:13:07.220 --> 00:13:10.820]  譬如工作中遇到的辦公室政治
[00:13:10.820 --> 00:13:13.620]  上司下屬之間的張力
[00:13:13.620 --> 00:13:15.220]  大大小小的考試
[00:13:15.220 --> 00:13:17.020]  做不完的功課
[00:13:17.020 --> 00:13:18.420]  戀人之間
[00:13:18.420 --> 00:13:20.620]  情侶之間的糾紛
[00:13:20.620 --> 00:13:22.820]  家庭中的不和諧
[00:13:22.820 --> 00:13:26.020]  自己的健康等等等等
[00:13:26.020 --> 00:13:27.420]  面對這些外憂內患
[00:13:27.420 --> 00:13:29.820]  其實我們的心情都好像門徒一樣
[00:13:29.820 --> 00:13:31.420]  都很複雜
[00:13:31.420 --> 00:13:34.820]  情緒也經常起伏不定
[00:13:34.820 --> 00:13:38.620]  不過我們又不敢表露出來
[00:13:38.620 --> 00:13:42.820]  於是乎經常活在這麼大的壓力底下
[00:13:42.820 --> 00:13:46.020]  當然會很辛苦
[00:13:46.020 --> 00:13:46.820]  聖經說
[00:13:46.820 --> 00:13:50.220]  昔日這十一個心情複雜的門徒
[00:13:50.220 --> 00:13:52.020]  見到耶穌就拜祂
[00:13:52.020 --> 00:13:56.020]  然而還有人疑惑
[00:13:56.020 --> 00:13:57.420]  和門徒一樣
[00:13:57.420 --> 00:13:58.820]  今天
[00:13:58.820 --> 00:14:01.420]  當我們回到教會的時候
[00:14:01.420 --> 00:14:04.220]  見到這個熟悉的十字架
[00:14:04.220 --> 00:14:06.020]  我們就去拜祂
[00:14:06.020 --> 00:14:06.820]  敬拜祂
[00:14:06.820 --> 00:14:09.020]  崇拜祂
[00:14:09.020 --> 00:14:10.220]  然而
[00:14:10.220 --> 00:14:18.620]  是不是還有人疑惑呢?
[00:14:18.620 --> 00:14:21.220]  主奈頂姐妹
[00:14:21.220 --> 00:14:23.620]  我盼望你的疑惑
[00:14:23.620 --> 00:14:26.020]  是信得稍遲
[00:14:26.020 --> 00:14:29.220]  我們一定要將我們的信仰
[00:14:29.220 --> 00:14:30.820]  固定一點
[00:14:30.820 --> 00:14:31.820]  否則
[00:14:31.820 --> 00:14:34.020]  我們在這個世界裡面
[00:14:34.020 --> 00:14:36.020]  真的很難過
[00:14:36.020 --> 00:14:38.820]  我自己就是在抓緊這個信仰
[00:14:38.820 --> 00:14:41.620]  並且靠主站立得穩的時候
[00:14:41.620 --> 00:14:44.020]  即使面對這些外憂內患
[00:14:44.020 --> 00:14:45.820]  都不需要放棄
[00:14:45.820 --> 00:14:48.020]  仍然能夠喜樂
[00:14:48.020 --> 00:14:50.220]  正面積極地去過
[00:14:50.220 --> 00:14:53.020]  我可以,你也可以
[00:14:53.020 --> 00:14:56.020]  第十八節
[00:14:56.020 --> 00:14:59.220]  耶穌進前來對他們說
[00:14:59.220 --> 00:15:03.220]  「天上地下所有的權柄都伺給我了」
[00:15:03.220 --> 00:15:05.620]  耶穌很明白門徒他們心情複雜
[00:15:05.620 --> 00:15:07.220]  也略帶猶疑
[00:15:07.220 --> 00:15:09.420]  耶穌就用行動和說話
[00:15:09.420 --> 00:15:11.420]  來消除他們的疑惑
[00:15:11.420 --> 00:15:15.620]  耶穌主動進前來對他們說
[00:15:15.620 --> 00:15:19.820]  「天上地下所有的權柄都已經歸給我了」
[00:15:19.820 --> 00:15:24.220]  還記不記得耶穌受魔鬼試探的情節?
[00:15:24.220 --> 00:15:26.820]  魔鬼能夠給予耶穌的
[00:15:26.820 --> 00:15:31.620]  只是世上的萬國和萬國的榮華
[00:15:31.620 --> 00:15:35.020]  但是現在飽經痛苦
[00:15:35.020 --> 00:15:40.420]  來向上帝表達自己是多麼信服的耶穌基督
[00:15:40.420 --> 00:15:42.420]  祂如今所得到的
[00:15:42.420 --> 00:15:46.220]  比撒旦能夠給祂的多很多
[00:15:46.220 --> 00:15:47.420]  耶穌現在有的
[00:15:47.420 --> 00:15:50.820]  不單只是世上萬國的榮華
[00:15:50.820 --> 00:15:57.220]  而且更加是天上地下所有的權柄
[00:15:57.220 --> 00:16:02.220]  《釋經》學者表示耶穌好戲黯然地發出
[00:16:02.220 --> 00:16:06.420]  「天上地下所有的權柄都歸給我」的聲明
[00:16:06.420 --> 00:16:11.620]  說明了《但以理書》七章十三至十四節
[00:16:11.620 --> 00:16:17.020]  人子將得到皇位並且統管世界的預言
[00:16:17.020 --> 00:16:21.620]  已經透過耶穌基督的復活應驗了
[00:16:21.620 --> 00:16:26.220]  我們一起讀讀《但以理書》七章十三至十四節
[00:16:26.220 --> 00:16:27.820]  好,預備起
[00:16:27.820 --> 00:16:31.020]  「我在夜間的異象觀看
[00:16:31.020 --> 00:16:34.220]  看啊!有一位像人子的
[00:16:34.220 --> 00:16:37.420]  駕著天上的雲而來
[00:16:37.420 --> 00:16:41.020]  被領導耿鼓常在者面前
[00:16:41.020 --> 00:16:43.220]  他得了權柄
[00:16:43.220 --> 00:16:45.220]  榮耀國度
[00:16:45.220 --> 00:16:50.220]  使各方各國各族的人都侍奉他
[00:16:50.220 --> 00:16:53.020]  他的權柄是永遠的
[00:16:53.020 --> 00:16:54.620]  不能廢去
[00:16:54.620 --> 00:16:57.820]  他的國度必不敗壞」
[00:16:57.820 --> 00:17:00.020]  對於心情複雜的門徒來說
[00:17:00.020 --> 00:17:02.420]  他們的老師耶穌竟然發出這個
[00:17:02.420 --> 00:17:04.620]  「禁據權柄」的聲明的時候
[00:17:04.620 --> 00:17:10.820]  無疑就是幫他們打了一支信仰的強心針
[00:17:10.820 --> 00:17:12.220]  再加上下面那句
[00:17:12.220 --> 00:17:14.620]  「我天天會與你們同在
[00:17:14.620 --> 00:17:16.220]  直到世代的終結」
[00:17:16.220 --> 00:17:17.420]  這個應許
[00:17:17.420 --> 00:17:26.820]  馬上就將門徒心中的疑惑、憂慮
[00:17:26.820 --> 00:17:29.820]  完全消除了
[00:17:29.820 --> 00:17:34.620]  不過這個應許是有要求的
[00:17:34.620 --> 00:17:36.020]  我們要做一些事情
[00:17:36.020 --> 00:17:39.820]  然後耶穌才會天天與我們同在
[00:17:39.820 --> 00:17:41.620]  直到世代的終結
[00:17:41.620 --> 00:17:48.620]  這個就是大使命了
[00:18:12.620 --> 00:18:17.220]  當我初期回教會的時候
[00:18:17.220 --> 00:18:19.220]  接觸大使命的時候
[00:18:19.220 --> 00:18:22.220]  我就覺得很不關自己的事
[00:18:22.220 --> 00:18:23.220]  為什麼呢?
[00:18:23.220 --> 00:18:27.020]  我只是一個寂寂無名的小小信徒
[00:18:27.020 --> 00:18:30.420]  我既不可能可以奉父子聖靈的名
[00:18:30.420 --> 00:18:32.020]  給他們施洗
[00:18:32.020 --> 00:18:33.820]  我也沒有因此
[00:18:33.820 --> 00:18:36.220]  來將耶穌所吩咐我的
[00:18:36.220 --> 00:18:39.420]  都教導他們遵守
[00:18:39.420 --> 00:18:42.620]  耶穌這個天天與我同在的應許
[00:18:42.620 --> 00:18:46.020]  似乎是專為教睦同工
[00:18:46.020 --> 00:18:49.220]  或者是教會的領袖而設的
[00:18:49.220 --> 00:18:53.020]  這個應許實在離我太遠太遠了
[00:18:53.020 --> 00:18:58.820]  當然這是對於大使命的誤解
[00:18:58.820 --> 00:19:01.020]  根據聖經學者的研究
[00:19:01.020 --> 00:19:03.620]  耶穌這個吩咐的重點
[00:19:03.620 --> 00:19:08.220]  並不在於施洗和教訓
[00:19:08.220 --> 00:19:12.220]  施洗和教訓只是主要動詞詞組
[00:19:12.220 --> 00:19:14.220]  即是前面那句
[00:19:14.220 --> 00:19:19.820]  「去使萬民作我門徒」的兩個分詞
[00:19:19.820 --> 00:19:21.220]  簡單來說就是
[00:19:21.220 --> 00:19:23.620]  耶穌所要的重點在哪裡呢?
[00:19:23.620 --> 00:19:25.420]  耶穌所要的就是
[00:19:25.420 --> 00:19:30.620]  要我們「去使萬民作我門徒」
[00:19:30.620 --> 00:19:32.220]  耶穌就是要這樣
[00:19:32.220 --> 00:19:36.420]  首先說要「去」,去哪裡呢?
[00:19:36.420 --> 00:19:40.020]  當我們參考《使徒行傳》一章七至八節
[00:19:40.020 --> 00:19:41.620]  當中就有答案了
[00:19:41.620 --> 00:19:44.620]  《使徒行傳》一章七至八節是怎樣說的呢?
[00:19:44.620 --> 00:19:46.420]  耶穌對他們說
[00:19:46.420 --> 00:19:49.220]  「夫憑著自己的權柄所定的時候
[00:19:49.220 --> 00:19:53.220]  和日其,不是你們可以知道的」
