
[00:00:00.000 --> 00:00:04.020]  人的一生總有大大小小的恐懼
[00:02:28.640 --> 00:02:32.040]  最大一個就是恐懼本身
[00:02:32.040 --> 00:02:38.040]  新約聖經整個背景
[00:02:38.040 --> 00:02:40.920]  或者整個新約的作者
[00:02:40.920 --> 00:02:44.300]  都是在一種恐懼的環境當中寫成的
[00:02:44.300 --> 00:02:47.760]  是在當時白色恐怖之下
[00:02:47.760 --> 00:02:49.760]  去寫了一本福音書
[00:02:49.760 --> 00:02:51.480]  寫成普羅書信
[00:02:51.480 --> 00:02:53.160]  比拉前後書
[00:02:53.940 --> 00:02:56.220]  整個的氣氛就是這樣
[00:02:56.220 --> 00:02:58.720]  所以在新約聖經你會發覺
[00:02:58.720 --> 00:03:02.340]  是經常鼓勵我們不要恐懼
[00:03:02.340 --> 00:03:03.740]  不要害怕
[00:03:03.740 --> 00:03:06.080]  對普羅書信有很多的鼓勵
[00:03:06.080 --> 00:03:11.280]  不過今天我們就選擇了舊約的生命記
[00:03:11.280 --> 00:03:12.520]  為什麼呢?
[00:03:12.520 --> 00:03:13.320]  因為我覺得
[00:03:13.320 --> 00:03:17.760]  如果單是用聖經的教訓式
[00:03:17.760 --> 00:03:19.400]  教導式
[00:03:19.400 --> 00:03:21.020]  講很多經文給你聽
[00:03:21.020 --> 00:03:22.860]  講很多教義給你聽
[00:03:23.400 --> 00:03:24.440]  今時今日
[00:03:24.440 --> 00:03:28.040]  大家覺得是不到肉的
[00:03:28.040 --> 00:03:32.100]  舊約聖經的特別地方就是
[00:03:32.100 --> 00:03:34.400]  有一個完整的故事
[00:03:34.400 --> 00:03:35.300]  所以
[00:03:35.300 --> 00:03:40.400]  冥恩堂部分的同工都上過我的故事傳醫學
[00:03:40.400 --> 00:03:44.520]  故事可以讓你去投入那個處境
[00:03:44.520 --> 00:03:46.080]  你試一下
[00:03:46.080 --> 00:03:47.840]  你進入一個故事的情節當中
[00:03:47.840 --> 00:03:49.520]  如果你在當時的情節當中
[00:03:49.520 --> 00:03:50.360]  你會怎樣呢?
[00:03:51.360 --> 00:03:53.600]  所以我選擇了生命記
[00:03:53.600 --> 00:03:58.080]  很多基督徒
[00:03:58.080 --> 00:04:00.320]  都會問一個問題
[00:04:00.320 --> 00:04:03.760]  因為他們經常覺得讀聖經
[00:04:03.760 --> 00:04:05.000]  回教會
[00:04:05.000 --> 00:04:06.040]  信教
[00:04:06.040 --> 00:04:08.920]  其實最重要是有一種心靈的支持和安慰
[00:04:08.920 --> 00:04:12.160]  所以新約聖經的金句是很好的
[00:04:12.160 --> 00:04:13.560]  讀詩篇是很好的
[00:04:13.560 --> 00:04:15.040]  兩三節經文
[00:04:15.040 --> 00:04:17.000]  兩三節感性的詩歌
[00:04:17.000 --> 00:04:17.920]  很滿足的
[00:04:17.920 --> 00:04:20.120]  太平盛世可以了
[00:04:20.120 --> 00:04:21.000]  今時今日
[00:04:22.280 --> 00:04:23.800]  好像不夠力量吧?
[00:04:23.800 --> 00:04:26.400]  所以我用了生命記
[00:04:26.400 --> 00:04:28.360]  一個完整的故事
[00:04:28.360 --> 00:04:30.800]  我們進入以色列人當時
[00:04:30.800 --> 00:04:35.080]  是面對一場很大的信心考驗
[00:04:35.080 --> 00:04:39.240]  面對一場恐懼無限膨脹的處境
[00:04:39.240 --> 00:04:41.120]  我們進入去
[00:04:41.120 --> 00:04:43.560]  要感受到
[00:04:43.560 --> 00:04:46.000]  什麼叫做最大的恐懼?
[00:04:46.000 --> 00:04:48.040]  什麼叫做
[00:04:48.040 --> 00:04:50.760]  我們唯一的恐懼就是恐懼本身
[00:04:52.360 --> 00:04:53.880]  恐懼可以放大
[00:04:53.880 --> 00:04:55.960]  又可以縮小
[00:04:55.960 --> 00:04:58.880]  相對來說就是我們的信心
[00:04:58.880 --> 00:05:03.120]  當然這個又去到教義的問題
[00:05:03.120 --> 00:05:04.920]  所以我今天就少講教義
[00:05:04.920 --> 00:05:06.400]  多講故事
[00:05:06.400 --> 00:05:10.360]  讓大家可以有種有血有肉
[00:05:10.360 --> 00:05:12.080]  不是在講理論的東西
[00:05:12.080 --> 00:05:13.640]  而是進入到你
[00:05:13.640 --> 00:05:15.560]  希望聽完之後
[00:05:15.560 --> 00:05:18.760]  你知道如何處理你的恐懼
[00:05:19.600 --> 00:05:22.080]  今時今日讀生命記有幾樣東西很特別
[00:05:22.080 --> 00:05:22.600]  第一
[00:05:22.600 --> 00:05:26.320]  生命記是重申上帝的律法和誡命
[00:05:26.320 --> 00:05:28.880]  幾千年來沒有改變
[00:05:28.880 --> 00:05:31.720]  今時今日仍然生效
[00:05:31.720 --> 00:05:34.280]  生命記所講到的就是
[00:05:34.280 --> 00:05:36.120]  抗日的一代人
[00:05:36.120 --> 00:05:39.840]  很多就是在抗日出生的一代人
[00:05:39.840 --> 00:05:43.720]  沒有經歷過如何在埃及圍爐日子
[00:05:43.720 --> 00:05:47.720]  沒有經歷過過紅海那種壯闊波瀾的神蹟
[00:05:48.400 --> 00:05:52.000]  在抗日成長於是代代相傳
[00:05:52.000 --> 00:05:53.600]  神的誡命要傳下去
[00:05:53.600 --> 00:05:58.080]  生命記是有很多生活行為的
[00:05:58.080 --> 00:06:00.520]  一些很清晰的教導
[00:06:00.520 --> 00:06:03.600]  是一種人際關係
[00:06:03.600 --> 00:06:05.880]  神人關係很具體的指引
[00:06:05.880 --> 00:06:08.280]  生命記所帶出的就是一種
[00:06:08.280 --> 00:06:11.040]  讓神管理的人生規劃
[00:06:11.040 --> 00:06:14.240]  所以今天我們要很用心
[00:06:14.240 --> 00:06:18.120]  去讀回舊約的經典
[00:06:19.400 --> 00:06:21.800]  剛才主席唯有讀這篇經文的時候
[00:06:21.800 --> 00:06:28.480]  我將這篇經文用紅色打亮出來
[00:06:28.480 --> 00:06:32.320]  大而可怕的曠野
[00:06:32.320 --> 00:06:34.960]  茫茫曠野
[00:06:34.960 --> 00:06:37.120]  終歸何處
[00:06:37.120 --> 00:06:40.000]  以前在埃及
[00:06:40.000 --> 00:06:42.800]  走了多少年
[00:06:42.800 --> 00:06:46.000]  四十年有多
[00:06:47.320 --> 00:06:49.240]  事實上那個路程
[00:06:49.240 --> 00:06:53.040]  是兩個星期可以走完的
[00:06:53.040 --> 00:06:56.720]  為什麼兩個星期的行程
[00:06:56.720 --> 00:06:59.280]  走了四十年有多
[00:06:59.280 --> 00:07:03.920]  當然我們從神學分析有人說
[00:07:03.920 --> 00:07:05.960]  神要給他們的磨練
[00:07:05.960 --> 00:07:08.480]  給他們去經歷成為神的選民
[00:07:08.480 --> 00:07:10.120]  但其中一個更加重要的就是
[00:07:10.120 --> 00:07:14.160]  他們在整個曠野的人生當中
[00:07:14.640 --> 00:07:18.720]  就不斷繞來繞去
[00:07:18.720 --> 00:07:21.760]  其實我們何嘗不是今天
[00:07:21.760 --> 00:07:24.000]  在現代社會當中
[00:07:24.000 --> 00:07:26.480]  都過著一種曠野人生的生活
[00:07:26.480 --> 00:07:32.200]  在過去兩年我有幾位最好的朋友離世
[00:07:32.200 --> 00:07:34.120]  其中一個最好的朋友就是
[00:07:34.120 --> 00:07:36.880]  台灣曠野雜誌的創辦人蘇南周先生
[00:07:36.880 --> 00:07:40.480]  也是我其中人生最大的知己
[00:07:40.480 --> 00:07:42.640]  我們兩個坐在一起
[00:07:42.640 --> 00:07:45.760]  可以三天三夜無邊點符號說話
[00:07:45.760 --> 00:07:49.560]  我們從中國歷史說到台灣的政局
[00:07:49.560 --> 00:07:51.480]  說到香港那裡的社會責任
[00:07:51.480 --> 00:07:53.400]  嘩!痛!
[00:07:53.400 --> 00:07:54.560]  很開心
[00:07:54.560 --> 00:07:56.440]  離開了
[00:07:56.440 --> 00:08:00.000]  曠野雜誌和時論壇
[00:08:00.000 --> 00:08:02.640]  差不多在那些時間一起出現
[00:08:02.640 --> 00:08:03.440]  很奇妙
[00:08:03.440 --> 00:08:04.520]  所以我們兩個人
[00:08:04.520 --> 00:08:06.640]  一個在台灣一個在香港
[00:08:06.640 --> 00:08:08.160]  都在做一件事
[00:08:08.160 --> 00:08:09.240]  沒有人肯去做的事
[00:08:09.240 --> 00:08:10.760]  是很艱難的文字工作
[00:08:11.360 --> 00:08:12.800]  很艱難的生存
[00:08:12.800 --> 00:08:17.400]  但是我們繼續走一條曠野人生路
[00:08:17.400 --> 00:08:19.800]  大而可怕的曠野
[00:08:19.800 --> 00:08:21.720]  一見到環境就害怕了
[00:08:21.720 --> 00:08:23.800]  大而可怕
[00:08:23.800 --> 00:08:25.120]  你不知走哪裏
[00:08:25.120 --> 00:08:27.520]  這麼大的曠野
[00:08:27.520 --> 00:08:30.680]  這就是我們人生面對
[00:08:30.680 --> 00:08:34.680]  曠野
[00:08:34.680 --> 00:08:38.320]  茫茫曠野
[00:08:38.320 --> 00:08:40.240]  我們去哪裏呢
[00:08:41.520 --> 00:08:42.640]  哪裏是盡頭呢
[00:08:42.640 --> 00:08:44.680]  哪裏是歸宿呢
[00:08:44.680 --> 00:08:48.320]  於是我們就在人生路上
[00:08:48.320 --> 00:08:50.160]  兜兜轉轉
[00:08:50.160 --> 00:08:54.760]  其實這些人是有人帶領著的
[00:08:54.760 --> 00:08:56.800]  有領袖帶領著
[00:08:56.800 --> 00:08:58.960]  有雲柱、火柱
[00:08:58.960 --> 00:09:01.680]  帶領著
[00:09:01.680 --> 00:09:04.040]  但是沒辦法
[00:09:04.040 --> 00:09:08.480]  他沒辦法能夠突破自己這種心理障礙
[00:09:08.480 --> 00:09:09.920]  所以
[00:09:10.720 --> 00:09:12.160]  神是要磨練他們
[00:09:12.160 --> 00:09:16.040]  本來可以很快到
[00:09:16.040 --> 00:09:20.120]  但是兜兜轉轉四十年
[00:09:20.120 --> 00:09:23.560]  在我們信仰人生路上
[00:09:23.560 --> 00:09:26.840]  豈不是有很多時間我們兜兜轉轉
[00:09:26.840 --> 00:09:29.760]  兜來兜去、轉來轉去
[00:09:29.760 --> 00:09:31.120]  原地踏步
[00:09:31.120 --> 00:09:32.960]  於是
[00:09:32.960 --> 00:09:34.400]  我們永遠
[00:09:34.400 --> 00:09:37.240]  好像都不知道哪裏是歸宿
[00:09:37.240 --> 00:09:39.360]  哪裏是終點
[00:09:40.280 --> 00:09:41.320]  沒有方向
[00:09:41.320 --> 00:09:43.400]  沒有帶領
[00:09:43.400 --> 00:09:45.320]  所以
[00:09:45.320 --> 00:09:47.840]  大而可怕的抗疫
[00:09:47.840 --> 00:09:53.320]  就是在形容我們一個兜兜轉轉的人生
[00:09:53.320 --> 00:09:57.000]  終於
[00:09:57.000 --> 00:10:01.480]  來到嘉南的邊境
[00:10:01.480 --> 00:10:04.920]  怎麽辦呢
[00:10:04.920 --> 00:10:09.280]  很清楚到站了
[00:10:10.840 --> 00:10:12.120]  很清楚過去的經驗
[00:10:12.120 --> 00:10:13.640]  有雲柱、火柱帶領著
[00:10:13.640 --> 00:10:15.720]  但是來到嘉南的邊境
[00:10:15.720 --> 00:10:20.320]  人仍然很希望用自己的方法
[00:10:20.320 --> 00:10:23.760]  去取代神的帶領
[00:10:23.760 --> 00:10:25.840]  還是害怕
[00:10:25.840 --> 00:10:28.800]  我們先去看看
[00:10:28.800 --> 00:10:31.080]  先試一試
[00:10:31.080 --> 00:10:32.800]  這個香港人現在
[00:10:32.800 --> 00:10:36.360]  誰打了疫苗的
[00:10:36.360 --> 00:10:40.200]  很多人不打字
[00:10:40.640 --> 00:10:42.000]  先看一看
[00:10:42.000 --> 00:10:44.680]  很多人先看看
[00:10:44.680 --> 00:10:48.160]  很想用自己的經驗、方法
[00:10:48.160 --> 00:10:50.000]  去做最後的判斷
[00:10:50.000 --> 00:10:52.800]  摩西是一個好的領袖
[00:10:52.800 --> 00:10:56.560]  好了,既然大家
[00:10:56.560 --> 00:10:58.920]  有這樣的憂慮
[00:10:58.920 --> 00:11:01.840]  我們就找些探子去看看
[00:11:01.840 --> 00:11:03.200]  於是就
[00:11:03.200 --> 00:11:05.120]  派十二個人
[00:11:05.120 --> 00:11:06.560]  每個支派一個
[00:11:06.560 --> 00:11:08.120]  派十個人進去
[00:11:08.120 --> 00:11:09.760]  看一看
[00:11:10.760 --> 00:11:14.680]  「投石問路,誰主浮沉」
[00:11:14.680 --> 00:11:17.800]  在疫情底下
[00:11:17.800 --> 00:11:21.880]  今年不能上「投炷香」
[00:11:21.880 --> 00:11:25.240]  車工也休息了一天
[00:11:25.240 --> 00:11:26.200]  不過接著第二天
[00:11:26.200 --> 00:11:28.000]  打蛇餅
[00:11:28.000 --> 00:11:31.080]  不知道大家有沒有留意
[00:11:31.080 --> 00:11:32.520]  這些消息
[00:11:32.520 --> 00:11:35.600]  教會疫情底下
[00:11:35.600 --> 00:11:36.840]  全借了
[00:11:36.840 --> 00:11:39.840]  其實今天我們違規的
[00:11:41.080 --> 00:11:41.600]  不要緊
[00:11:41.600 --> 00:11:42.960]  抓就抓我
[00:11:42.960 --> 00:11:44.440]  我說
[00:11:44.440 --> 00:11:46.760]  因為小弟很有吸引力
[00:11:46.760 --> 00:11:47.960]  所以這麼多人來聽我
[00:11:47.960 --> 00:11:49.360]  你抓我吧,不關你的事
[00:11:49.360 --> 00:11:56.920]  在無助無奈當中
[00:11:56.920 --> 00:12:00.320]  人會去尋求神靈的庇佑
[00:12:00.320 --> 00:12:05.560]  我看見那個車工要打蛇餅
[00:12:05.560 --> 00:12:07.600]  我在電視劇裡看到
[00:12:07.600 --> 00:12:09.080]  很多年輕人
[00:12:09.760 --> 00:12:11.400]  別以為是老人家迷信
[00:12:11.400 --> 00:12:12.520]  不是,很多年輕人
[00:12:12.520 --> 00:12:15.040]  在今時今日的香港社會
[00:12:15.040 --> 00:12:18.960]  「誰主浮沉」
[00:12:18.960 --> 00:12:22.360]  兜兜轉轉幾年
[00:12:22.360 --> 00:12:23.720]  到今時今日
[00:12:23.720 --> 00:12:26.120]  「誰主浮沉」
[00:12:26.120 --> 00:12:29.080]  於是很希望用自己的方法
[00:12:29.080 --> 00:12:32.080]  去印證自己的經驗
[00:12:32.080 --> 00:12:33.880]  於是就派人進去看一看
[00:12:33.880 --> 00:12:36.080]  於是摩西也順從他們
[00:12:36.080 --> 00:12:37.920]  於是就派了十二探
[00:12:37.920 --> 00:12:38.560]  不記得了
[00:12:39.400 --> 00:12:43.080]  是偷偷地去窺探那裡
[00:12:43.080 --> 00:12:44.560]  先偷看
[00:12:44.560 --> 00:12:45.880]  先試試
[00:12:45.880 --> 00:12:47.480]  先看一看
[00:12:47.480 --> 00:12:49.920]  你明白為什麼四十年來
[00:12:49.920 --> 00:12:50.720]  偷來偷去嗎?
[00:12:50.720 --> 00:12:54.320]  其實神很清楚這是應許地
[00:12:54.320 --> 00:12:56.000]  很清楚
[00:12:56.000 --> 00:12:58.680]  紅海和海水分開
[00:12:58.680 --> 00:12:59.720]  擊打盤石
[00:12:59.720 --> 00:13:01.320]  有水流出來
[00:13:01.320 --> 00:13:03.880]  有瑪那、有鵪鶉
[00:13:03.880 --> 00:13:06.000]  有雲柱、火柱
[00:13:06.000 --> 00:13:06.840]  帶著你走
[00:13:06.840 --> 00:13:07.800]  叫你停就停
[00:13:08.960 --> 00:13:10.680]  神一路引導帶
[00:13:10.680 --> 00:13:12.600]  去到臨門
[00:13:12.600 --> 00:13:14.520]  先看一看
[00:13:14.520 --> 00:13:16.600]  先看看怎樣
[00:13:16.600 --> 00:13:18.080]  摩西說「好吧」
[00:13:18.080 --> 00:13:20.120]  派人去看一看
[00:13:20.120 --> 00:13:21.600]  接著看一看有什麼出來呢?
[00:13:21.600 --> 00:13:25.240]  於是選民探子進去了
[00:13:25.240 --> 00:13:25.960]  選民進去了
[00:13:25.960 --> 00:13:28.320]  這個是很民主的方法
[00:13:28.320 --> 00:13:32.000]  就是每個支派派一個進去
[00:13:32.000 --> 00:13:33.920]  不過
[00:13:33.920 --> 00:13:37.280]  最大恐懼是恐懼本身
[00:13:39.480 --> 00:13:41.440]  他們一手帶著那地的一扇果子
[00:13:41.440 --> 00:13:42.840]  下到我們這裡
[00:13:42.840 --> 00:13:43.960]  回報我們說
[00:13:43.960 --> 00:13:45.680]  然後說我們的神所賜的
[00:13:45.680 --> 00:13:46.960]  我們的是美的
[00:13:46.960 --> 00:13:50.000]  你們卻不肯上去
[00:13:50.000 --> 00:13:50.960]  既違背了
[00:13:50.960 --> 00:13:53.800]  然後說你們神的旨意
[00:13:53.800 --> 00:13:56.720]  如果看一看經文
[00:13:56.720 --> 00:13:59.680]  其實我們可以參照文素記
[00:13:59.680 --> 00:14:00.960]  十三章
[00:14:00.960 --> 00:14:02.120]  那裡說得很清楚
[00:14:02.120 --> 00:14:04.000]  是說到這十二探子
[00:14:04.000 --> 00:14:06.640]  進到迦南地之後
[00:14:06.640 --> 00:14:08.160]  所看到的景象
[00:14:08.160 --> 00:14:09.320]  有兩幅圖畫
[00:14:09.320 --> 00:14:11.440]  什麼叫做最大恐懼呢?
[00:14:11.440 --> 00:14:13.920]  第一幅圖畫就是
[00:14:13.920 --> 00:14:16.760]  他們手帶著的那地的一扇果子
[00:14:16.760 --> 00:14:17.840]  那些是什麼果子來的?
[00:14:17.840 --> 00:14:22.200]  看文素記叫做一掛葡萄
[00:14:22.200 --> 00:14:27.800]  如果你去超市街市買葡萄籽
[00:14:27.800 --> 00:14:30.200]  一包就爆了
[00:14:30.200 --> 00:14:32.640]  但當時聖經記載
[00:14:32.640 --> 00:14:35.520]  當時探子進到迦南地之後
[00:14:35.520 --> 00:14:37.560]  他就在樹上斬果子下來
[00:14:38.480 --> 00:14:39.640]  做一些手信
[00:14:39.640 --> 00:14:42.480]  其實就是看看那些東西多漂亮
[00:14:42.480 --> 00:14:44.560]  是一掛葡萄
[00:14:44.560 --> 00:14:48.160]  是兩個人抬著的
[00:14:48.160 --> 00:14:50.000]  這幅如果你去歐洲
[00:14:50.000 --> 00:14:52.840]  有些城市的古老教堂
[00:14:52.840 --> 00:14:54.160]  很多名畫
[00:14:54.160 --> 00:14:56.360]  你試試找一幅名畫叫做一掛葡萄
[00:14:56.360 --> 00:14:59.560]  就是形容當時
[00:14:59.560 --> 00:15:02.600]  迦南美地的那些叫做流奶乳蜜
[00:15:02.600 --> 00:15:03.760]  是多麼豐盛
[00:15:03.760 --> 00:15:05.400]  那些葡萄籽是多麼大
[00:15:05.400 --> 00:15:06.680]  是一掛
[00:15:06.680 --> 00:15:07.720]  不是一抽
[00:15:08.200 --> 00:15:09.760]  是兩個人抬著的
[00:15:09.760 --> 00:15:15.160]  印證了甚麼叫做流奶乳蜜之地
[00:15:15.160 --> 00:15:17.240]  那個土地之肥美
[00:15:17.240 --> 00:15:19.440]  四十多年吃甚麼
[00:15:19.440 --> 00:15:22.720]  馬拿鵪鶉吃到嘴巴都垮了
[00:15:22.720 --> 00:15:25.840]  何時可以吃回那麼好的葡萄
[00:15:25.840 --> 00:15:28.040]  開心嗎?
[00:15:28.040 --> 00:15:31.200]  信心的印證
[00:15:31.200 --> 00:15:34.360]  但接著另一人看到甚麼
[00:15:34.360 --> 00:15:36.440]  看到人
[00:15:37.360 --> 00:15:38.200]  看到城
[00:15:38.200 --> 00:15:42.480]  那個城是很高的
[00:15:42.480 --> 00:15:44.760]  高到天那麼高
[00:15:44.760 --> 00:15:48.760]  那些人很健碩
[00:15:48.760 --> 00:15:50.000]  我們比起他們
[00:15:50.000 --> 00:15:51.680]  像螞蟻一樣
[00:15:51.680 --> 00:15:53.880]  像螞蟻一樣踩死我們
[00:15:53.880 --> 00:15:58.560]  240萬的以色列人
[00:15:58.560 --> 00:16:02.600]  四分之一是藍丁
[00:16:02.600 --> 00:16:04.280]  打了
[00:16:04.280 --> 00:16:07.040]  不用打輸了
[00:16:08.360 --> 00:16:10.320]  六十萬的藍丁
[00:16:10.320 --> 00:16:14.640]  被探子說了兩句
[00:16:14.640 --> 00:16:16.120]  害怕嗎?
[00:16:16.120 --> 00:16:18.120]  那城多高
[00:16:18.120 --> 00:16:20.320]  天那麼高
[00:16:20.320 --> 00:16:21.000]  那人多大
[00:16:21.000 --> 00:16:21.560]  巨人來的
[00:16:21.560 --> 00:16:22.600]  我們像螞蟻一樣
[00:16:22.600 --> 00:16:24.680]  這些就是
[00:16:24.680 --> 00:16:27.280]  最大的恐懼
[00:16:27.280 --> 00:16:30.160]  就是恐懼本身
[00:16:30.160 --> 00:16:32.960]  你將恐懼無限放大
[00:16:37.600 --> 00:16:38.920]  實際的環境有很多東西
[00:16:38.920 --> 00:16:40.120]  是令我們會擔心
[00:16:40.120 --> 00:16:42.320]  有憂慮
[00:16:42.320 --> 00:16:43.040]  有消沉
[00:16:43.040 --> 00:16:45.960]  但會不會我們真的有時候
[00:16:45.960 --> 00:16:47.120]  會將恐懼
[00:16:47.120 --> 00:16:49.560]  無限放大了
[00:16:49.560 --> 00:16:52.560]  而將恩典信心
[00:16:52.560 --> 00:16:55.280]  無限縮小了
[00:16:55.280 --> 00:16:58.760]  此消彼長
[00:16:58.760 --> 00:17:01.160]  同一幅景象
[00:17:01.160 --> 00:17:02.240]  你看到甚麼
[00:17:02.240 --> 00:17:04.400]  有人看到一掛葡萄
[00:17:04.400 --> 00:17:05.120]  這就是純粹
[00:17:05.120 --> 00:17:06.800]  應許留乃爾蜜的地方
[00:17:06.800 --> 00:17:08.440]  這將會成為我們的應許地
[00:17:08.440 --> 00:17:09.240]  我們進去
[00:17:09.240 --> 00:17:12.200]  我們將會享受到這麼好的土地
[00:17:12.200 --> 00:17:14.280]  我們真的可以得那地為業
[00:17:14.280 --> 00:17:16.120]  成為我們子子孫孫
[00:17:16.120 --> 00:17:17.520]  在這裡繼續生活的地方
[00:17:17.520 --> 00:17:20.600]  有人看到那些城牆
[00:17:20.600 --> 00:17:21.760]  當日很高
[00:17:21.760 --> 00:17:23.800]  但有沒有天那麼高
[00:17:23.800 --> 00:17:26.680]  那人當日是比較高大一點
[00:17:26.680 --> 00:17:28.920]  有沒有巨人那麼高大
[00:17:28.920 --> 00:17:30.960]  我們誇張了
[00:17:30.960 --> 00:17:33.560]  應該看到
[00:17:33.560 --> 00:17:34.360]  你看不到
[00:17:35.400 --> 00:17:36.880]  而看到的你將它無限放大
[00:17:36.880 --> 00:17:37.840]  無限誇張
[00:17:37.840 --> 00:17:41.720]  記得在
[00:17:41.720 --> 00:17:44.960]  社會運動絕跡那一年
[00:17:44.960 --> 00:17:47.400]  其實有一段日子
[00:17:47.400 --> 00:17:49.440]  我都很抑鬱的
[00:17:49.440 --> 00:17:51.560]  因為真的很擔心
[00:17:51.560 --> 00:17:52.720]  我知道香港
[00:17:52.720 --> 00:17:55.280]  我們大致會變成怎樣
[00:17:55.280 --> 00:17:58.160]  很擔心很多
[00:17:58.160 --> 00:17:59.920]  年輕人
[00:17:59.920 --> 00:18:02.880]  會受到很多很多
[00:18:04.680 --> 00:18:05.680]  不好的遭遇
[00:18:05.680 --> 00:18:08.200]  社上人心惶惶
[00:18:08.200 --> 00:18:10.800]  很多店鋪晚上要關門
[00:18:10.800 --> 00:18:15.960]  最消沉就是去看一場戲
[00:18:15.960 --> 00:18:17.240]  鬆一鬆
[00:18:17.240 --> 00:18:19.080]  看一套港產片
[00:18:19.080 --> 00:18:21.400]  叫做《花椒滋味》
[00:18:21.400 --> 00:18:24.920]  本來是想進去輕鬆一下
[00:18:24.920 --> 00:18:27.040]  但竟然那套戲
[00:18:27.040 --> 00:18:28.920]  就成了一個
[00:18:28.920 --> 00:18:30.600]  引爆
[00:18:30.600 --> 00:18:32.680]  怎樣將我壓抑的情緒
[00:18:34.320 --> 00:18:34.920]  爆出來
[00:18:34.920 --> 00:18:36.040]  在戲院裏面
[00:18:36.040 --> 00:18:37.600]  那些眼淚不斷流出來
[00:18:37.600 --> 00:18:40.760]  其實那套戲是在說愛情片
[00:18:40.760 --> 00:18:41.520]  親情片
[00:18:41.520 --> 00:18:42.560]  為何觸動到呢
[00:18:42.560 --> 00:18:44.800]  就因為幾句對白
[00:18:44.800 --> 00:18:48.120]  因為本來是說
[00:18:48.120 --> 00:18:49.000]  一個家庭
[00:18:49.000 --> 00:18:51.040]  不知道那個阿B
[00:18:51.040 --> 00:18:51.760]  鍾鎮濤
[00:18:51.760 --> 00:18:53.880]  就在大坑開一間
[00:18:53.880 --> 00:18:55.320]  火鍋店
[00:18:55.320 --> 00:18:56.440]  賣麻辣火鍋
[00:18:56.440 --> 00:18:57.920]  有一種祖傳的秘方
[00:18:57.920 --> 00:18:59.400]  那些麻辣火鍋很好吃的
[00:18:59.400 --> 00:19:02.120]  大坑是很重要
[00:19:02.120 --> 00:19:03.160]  每年沒有火龍
[00:19:03.160 --> 00:19:05.200]  一開始戲頭就說到
[00:19:05.200 --> 00:19:06.400]  阿B走出去沒有火龍
[00:19:06.400 --> 00:19:07.720]  心臟病發死了
