
[00:00:00.000 --> 00:00:02.640]  我們繼續看《士堂傳》的訊息
[00:08:10.880 --> 00:08:13.440]  由第一節到第八節
[00:08:13.440 --> 00:08:15.600]  由第十章一節到八節
[00:08:15.600 --> 00:08:18.960]  當時哥利留就在哪裡呢
[00:08:18.960 --> 00:08:21.120]  就在我們經常提到的這個名字
[00:08:21.120 --> 00:08:22.160]  就是干撒利亞
[00:08:22.160 --> 00:08:23.760]  或者海撒利亞
[00:08:23.760 --> 00:08:24.800]  我們一起讀
[00:08:24.800 --> 00:08:27.360]  讀完八節的經文
[00:08:27.360 --> 00:08:28.720]  請同聲讀出
[00:08:28.720 --> 00:08:31.840]  在海撒利亞有一個人
[00:08:31.840 --> 00:08:37.600]  名叫哥利留 是意大利營的百夫長
[00:08:37.600 --> 00:08:40.320]  他是個虔誠人
[00:08:40.320 --> 00:08:44.080]  他和全家都敬畏上帝
[00:08:44.080 --> 00:08:46.720]  多多奏祭百姓
[00:08:46.720 --> 00:08:49.520]  上上禱告上帝
[00:08:49.520 --> 00:08:51.920]  有一天 若在新初
[00:08:51.920 --> 00:08:53.680]  他在異象中
[00:08:53.680 --> 00:08:57.920]  明明看見上帝的一個使者進去
[00:08:57.920 --> 00:09:02.240]  到他那裡 說哥利留
[00:09:02.240 --> 00:09:05.040]  哥利留定睛看他
[00:09:05.040 --> 00:09:06.160]  驚怕說
[00:09:06.160 --> 00:09:08.800]  主啊 什麼事呢
[00:09:08.800 --> 00:09:12.720]  天使說 你的禱告和你的奏祭
[00:09:12.720 --> 00:09:15.200]  達到上帝面前
[00:09:15.200 --> 00:09:17.440]  以夢紀念了
[00:09:17.440 --> 00:09:21.760]  現在你當打發人往約柏去
[00:09:21.760 --> 00:09:25.200]  請那稱呼彼得的西門來
[00:09:25.200 --> 00:09:29.120]  他住在海邊一個超皮象
[00:09:29.120 --> 00:09:30.960]  西門的家裡
[00:09:30.960 --> 00:09:35.440]  房子在海邊上
[00:09:35.440 --> 00:09:38.800]  向他說話的天使去候
[00:09:38.800 --> 00:09:42.320]  哥利留叫了兩個家人
[00:09:42.320 --> 00:09:46.880]  和尚侍候他的一個虔誠兵來
[00:09:46.880 --> 00:09:50.960]  把這時都述說給他們聽
[00:09:50.960 --> 00:09:56.400]  就打發他們往約柏去
[00:09:56.400 --> 00:09:59.040]  接著我們見到第十章之後
[00:09:59.040 --> 00:10:00.960]  記載彼得那邊
[00:10:00.960 --> 00:10:02.640]  這個上次我們講過了
[00:10:02.640 --> 00:10:05.920]  彼得那邊 神就將異象顯給他
[00:10:05.920 --> 00:10:09.040]  叫他去吃那些天上下來的布
[00:10:09.040 --> 00:10:11.280]  包著有不潔的食物
[00:10:11.280 --> 00:10:13.040]  然後打開他明白到
[00:10:13.040 --> 00:10:15.920]  原來神的愛世人的心
[00:10:15.920 --> 00:10:19.760]  已經在這些律法的不潔與不潔之中
[00:10:19.760 --> 00:10:20.720]  超越出來了
[00:10:20.720 --> 00:10:24.080]  耶穌基督已經去潔淨所有
[00:10:24.080 --> 00:10:26.720]  這個就是那個記載了
[00:10:26.720 --> 00:10:29.920]  哥利留在戈薩里亞
[00:10:29.920 --> 00:10:33.040]  來到羅馬的軍當中
[00:10:33.040 --> 00:10:36.160]  在羅馬軍營裡面
[00:10:36.160 --> 00:10:38.960]  是屬意大利營的百夫長
[00:10:38.960 --> 00:10:42.160]  百夫長就是他下面有起碼一百個兵
[00:10:42.160 --> 00:10:43.840]  這個是一個官長
[00:10:43.840 --> 00:10:45.600]  他是有權力的
[00:10:45.600 --> 00:10:48.320]  而且是受人尊敬的
[00:10:48.320 --> 00:10:50.000]  聖經剛才都提到
[00:10:50.000 --> 00:10:52.560]  但是他受人尊敬的原因
[00:10:52.560 --> 00:10:54.240]  不是因為他的權勢
[00:10:54.240 --> 00:10:57.920]  其實猶太人很討厭羅馬兵
[00:10:57.920 --> 00:11:02.000]  也不是因為他的影響力
[00:11:02.000 --> 00:11:04.400]  當時用政治來壓迫
[00:11:04.400 --> 00:11:07.440]  或者管理叫人去尊敬他
[00:11:07.440 --> 00:11:08.240]  不是
[00:11:08.240 --> 00:11:09.760]  他受人尊敬是因為
[00:11:09.760 --> 00:11:12.720]  他有一個美好的名聲
[00:11:12.720 --> 00:11:14.400]  原來他美好的名聲
[00:11:14.400 --> 00:11:15.280]  聖經這裡說
[00:11:15.280 --> 00:11:18.160]  他說「是個虔誠人」
[00:11:18.160 --> 00:11:20.000]  這個真是好
[00:11:20.000 --> 00:11:22.480]  原來我們今天追求的
[00:11:22.480 --> 00:11:26.400]  不是要有名有利
[00:11:26.400 --> 00:11:29.280]  至人家去佩服我們尊敬我們
[00:11:29.280 --> 00:11:31.840]  原來令人佩服尊敬的
[00:11:31.840 --> 00:11:34.480]  是我們的信仰
[00:11:34.480 --> 00:11:36.640]  是我們的虔誠
[00:11:36.640 --> 00:11:40.400]  以至能夠影響人能夠去見證神
[00:11:40.400 --> 00:11:43.440]  這個是得到當時這些猶太人
[00:11:43.440 --> 00:11:45.600]  本來很討厭羅馬人的
[00:11:45.600 --> 00:11:47.120]  竟然去尊敬他
[00:11:47.120 --> 00:11:48.640]  所以他的虔誠
[00:11:48.640 --> 00:11:50.720]  的確是值得我們所學習的
[00:11:50.720 --> 00:11:53.120]  究竟有什麼我們可以學校呢
[00:11:53.120 --> 00:11:55.120]  我們今天來看看
[00:11:55.120 --> 00:11:57.120]  哥利留
[00:11:57.120 --> 00:11:58.800]  讓我們也像他一樣
[00:11:58.800 --> 00:12:00.880]  追求被神紀念的
[00:12:00.880 --> 00:12:04.960]  成為被神紀念的虔誠人
[00:12:04.960 --> 00:12:06.480]  第一我們看見很明顯
[00:12:06.480 --> 00:12:08.480]  這個就是他敬畏上帝
[00:12:08.480 --> 00:12:12.640]  一開始第十章第二節
[00:12:12.640 --> 00:12:15.680]  他說「他是個虔誠人」
[00:12:15.680 --> 00:12:16.800]  原因是什麼呢
[00:12:16.800 --> 00:12:22.880]  他說「他和全家都敬畏上帝」
[00:12:22.880 --> 00:12:25.120]  所以我們接著去到後面
[00:12:25.120 --> 00:12:26.560]  這個我們剛才沒有讀的
[00:12:26.560 --> 00:12:29.440]  就是後面的人
[00:12:29.440 --> 00:12:30.800]  二十二節去到
[00:12:30.800 --> 00:12:34.960]  他們那些當時當地的猶太人
[00:12:34.960 --> 00:12:36.080]  他這樣說
[00:12:36.080 --> 00:12:37.600]  他說他們怎麼說
[00:12:37.600 --> 00:12:40.880]  他們說「百夫長哥利留是個異人」
[00:12:40.880 --> 00:12:44.080]  然後給他很清楚的一個形容
[00:12:44.080 --> 00:12:46.720]  就是他敬畏上帝
[00:12:46.720 --> 00:12:49.760]  為猶太通國所稱讚
[00:12:49.760 --> 00:12:52.080]  所以整個猶太國
[00:12:52.080 --> 00:12:55.360]  都稱讚這個虔誠的哥利留
[00:12:55.360 --> 00:12:56.320]  為什麼呢
[00:12:56.320 --> 00:12:59.520]  因為他敬畏上帝
[00:12:59.520 --> 00:13:00.240]  我們再說
[00:13:00.240 --> 00:13:01.680]  雖然他是外邦人
[00:13:01.680 --> 00:13:06.320]  但是卻對猶太人所信的這位耶和華神
[00:13:06.320 --> 00:13:08.960]  有所認識
[00:13:08.960 --> 00:13:11.120]  他雖然沒有聽過耶穌的名字
[00:13:11.120 --> 00:13:13.360]  或者是聽過也不是很明白
[00:13:13.360 --> 00:13:19.040]  原來耶穌就是神所設立的彌賽亞救主
[00:13:19.040 --> 00:13:20.640]  他不是很認識主耶穌基督
[00:13:20.640 --> 00:13:24.160]  但是他心裡面卻是敬畏上帝
[00:13:24.160 --> 00:13:25.680]  所以敬畏上帝
[00:13:25.680 --> 00:13:28.560]  以致神就監察他的心
[00:13:28.560 --> 00:13:33.120]  也都是欣賞他對他敬畏的心
[00:13:33.120 --> 00:13:36.000]  所以我們真的覺得奇妙
[00:13:36.000 --> 00:13:38.160]  今天我們如果不知道是誰
[00:13:38.160 --> 00:13:41.680]  「天上的真神 求你聽我祈禱」
[00:13:41.680 --> 00:13:46.160]  天上的神對於上天的心有所敬畏
[00:13:46.160 --> 00:13:48.480]  我們中國人也有的
[00:13:48.480 --> 00:13:54.320]  原來祈禱對神的渴慕和敬畏的心
[00:13:54.320 --> 00:13:57.440]  會去哪裡
[00:13:57.440 --> 00:13:59.200]  就是去到真神那裡
[00:13:59.200 --> 00:14:00.720]  真神就聽到
[00:14:00.720 --> 00:14:04.720]  所以今天我們看見我們所信的這位上帝
[00:14:04.720 --> 00:14:06.640]  他就是真神
[00:14:06.640 --> 00:14:08.560]  所以當我們渴慕上天
[00:14:08.560 --> 00:14:10.160]  敬畏真神的時候
[00:14:10.160 --> 00:14:13.760]  原來上帝就是我們所信的神
[00:14:13.760 --> 00:14:14.800]  今天我們認識他了
[00:14:14.800 --> 00:14:16.960]  以前我們不認識他
[00:14:16.960 --> 00:14:18.640]  以前我們不知道誰是真神
[00:14:18.640 --> 00:14:22.000]  不過如果你有一個渴慕真神上天的心
[00:14:22.000 --> 00:14:24.400]  原來真神就聽見了
[00:14:24.400 --> 00:14:27.120]  真神就能夠了解
[00:14:27.120 --> 00:14:31.440]  這裡真的看見神不偏待人
[00:14:31.440 --> 00:14:32.560]  所以我們有時候說
[00:14:32.560 --> 00:14:33.840]  他未聽過福音
[00:14:33.840 --> 00:14:35.600]  耶穌基督未來之前
[00:14:35.600 --> 00:14:38.160]  那他怎樣得救
[00:14:38.160 --> 00:14:40.480]  原來羅馬書解釋
[00:14:40.480 --> 00:14:44.000]  當我們有一個渴慕真理
[00:14:44.000 --> 00:14:45.760]  尋求真神的心
[00:14:45.760 --> 00:14:49.040]  神也會有方法拯救我們
[00:14:49.040 --> 00:14:51.680]  當然就是透過主耶穌完成的救恩
[00:14:51.680 --> 00:14:53.440]  耶穌未來之前
[00:14:53.440 --> 00:14:55.920]  神已經設立了救恩
[00:14:55.920 --> 00:14:58.400]  就是救藥的憲制就看見了
[00:14:58.400 --> 00:15:01.360]  就是代贖的救法
[00:15:01.360 --> 00:15:03.120]  到了新約的時候更加清楚
[00:15:03.120 --> 00:15:05.200]  就是耶穌神的兒子來到這裡
[00:15:05.200 --> 00:15:07.200]  所以一定要解釋這個
[00:15:07.200 --> 00:15:09.040]  讓人能夠明白到
[00:15:09.040 --> 00:15:11.280]  原來今天我們所信的真神
[00:15:11.280 --> 00:15:12.960]  透過耶穌基督
[00:15:12.960 --> 00:15:15.760]  我們可以與祂和好
[00:15:15.760 --> 00:15:19.360]  所以我們看見哥尼樓這個神蹟
[00:15:19.360 --> 00:15:22.480]  就是彼得後來向他解釋的
[00:15:22.480 --> 00:15:23.120]  他怎樣說
[00:15:23.120 --> 00:15:26.880]  第十章的三十四三十五節
[00:15:26.880 --> 00:15:27.920]  我們再讀這兩節
[00:15:27.920 --> 00:15:28.880]  請讀
[00:15:28.880 --> 00:15:31.600]  彼得就開口說
[00:15:31.600 --> 00:15:36.640]  我真看出上帝是不偏待人
[00:15:36.640 --> 00:15:40.960]  原來各國中那敬畏主
[00:15:40.960 --> 00:15:45.280]  行義的人都為主所願
[00:15:45.280 --> 00:15:46.080]  看到嗎
[00:15:46.080 --> 00:15:49.120]  在各國中那些敬畏主
[00:15:49.120 --> 00:15:52.800]  行義的人都為主所願
[00:15:52.800 --> 00:15:57.040]  所以我們有一個真誠的心
[00:15:57.040 --> 00:16:00.800]  向上帝神就監察和知道
[00:16:00.800 --> 00:16:04.560]  所以為什麼會值得這麼敬畏
[00:16:04.560 --> 00:16:05.680]  哥尼樓就明白了
[00:16:05.680 --> 00:16:08.560]  原來他所依靠
[00:16:08.560 --> 00:16:10.640]  所祈求
[00:16:10.640 --> 00:16:15.200]  所去信奉的這位是至高的真神
[00:16:15.200 --> 00:16:16.000]  所以因為這樣
[00:16:16.000 --> 00:16:17.040]  至高的真神
[00:16:17.040 --> 00:16:18.960]  他生出敬畏的心
[00:16:18.960 --> 00:16:20.480]  頂姐妹有沒有留意到
[00:16:20.480 --> 00:16:21.360]  有沒有體會到
[00:16:21.360 --> 00:16:22.800]  今天我們所信的
[00:16:22.800 --> 00:16:24.560]  是一位至高的真神
[00:16:24.560 --> 00:16:26.800]  以致我們能夠在他面前
[00:16:26.800 --> 00:16:30.080]  真的謙卑敬畏他
[00:16:30.080 --> 00:16:33.840]  因為他認識監察所有的人
[00:16:33.840 --> 00:16:37.680]  看出所有各國中敬畏主
[00:16:37.680 --> 00:16:38.720]  行義的人
[00:16:38.720 --> 00:16:41.200]  都能夠被主悅立
[00:16:41.200 --> 00:16:44.160]  我們能夠做一些神所奚悅的
[00:16:44.160 --> 00:16:45.120]  神悅立
[00:16:45.120 --> 00:16:46.080]  敬畏他的心
[00:16:46.080 --> 00:16:47.600]  神知道
[00:16:47.600 --> 00:16:49.840]  所以這個何等寶具
[00:16:49.840 --> 00:16:52.320]  所以只要誠心尋求真理
[00:16:52.320 --> 00:16:53.840]  神會引導他來
[00:16:53.840 --> 00:16:56.080]  好像這個例子就很清楚了
[00:16:56.080 --> 00:16:57.040]  神知道哥尼樓
[00:16:57.040 --> 00:16:59.680]  不過他未明白基督的福音
[00:16:59.680 --> 00:17:03.040]  所以他就要幫助他
[00:17:03.040 --> 00:17:04.560]  藉著彼得
[00:17:04.560 --> 00:17:06.000]  成為一個媒介
[00:17:06.000 --> 00:17:06.960]  讓彼得去到
[00:17:06.960 --> 00:17:09.280]  將福音解釋
[00:17:09.280 --> 00:17:11.040]  將救恩顯明
[00:17:11.040 --> 00:17:13.120]  他就能夠領受聖靈
[00:17:13.120 --> 00:17:14.400]  成為神的兒女
[00:17:14.400 --> 00:17:16.000]  所以真的
[00:17:16.000 --> 00:17:17.600]  怎麼不可以敬畏神
[00:17:17.600 --> 00:17:19.680]  神知道一切
[00:17:19.680 --> 00:17:20.800]  天使都知道
[00:17:20.800 --> 00:17:22.880]  而且當時的人
[00:17:22.880 --> 00:17:24.960]  都能夠去體會到
[00:17:24.960 --> 00:17:28.640]  這個哥尼樓是何等敬畏上帝的人
[00:17:28.640 --> 00:17:29.760]  而且要留意
[00:17:29.760 --> 00:17:31.120]  他說不單止敬畏主
[00:17:31.120 --> 00:17:32.720]  他是行義的人
[00:17:32.720 --> 00:17:34.560]  就是說他敬畏神的時候
[00:17:34.560 --> 00:17:37.360]  他就會行出義行
[00:17:37.360 --> 00:17:39.440]  行出公義的事
[00:17:39.440 --> 00:17:40.640]  什麼叫做敬畏神呢
[00:17:40.640 --> 00:17:42.320]  他就是
[00:17:42.320 --> 00:17:44.480]  我們不要做壞事
[00:17:44.480 --> 00:17:46.480]  去尋求好的東西
[00:17:46.480 --> 00:17:48.720]  不要做一些傷天害理的
[00:17:48.720 --> 00:17:50.160]  要對得起良心
[00:17:50.160 --> 00:17:52.400]  來追求行善
[00:17:52.400 --> 00:17:53.680]  這麼熟悉
[00:17:53.680 --> 00:17:54.880]  我們有時候傳福音
[00:17:54.880 --> 00:17:56.960]  有些人信其他教的
[00:17:56.960 --> 00:17:58.320]  可能他信回教的
[00:17:58.320 --> 00:17:59.760]  可能他信佛教的
[00:17:59.760 --> 00:18:01.520]  可能信其他宗教的
[00:18:01.520 --> 00:18:03.040]  我們有時候都聽到
[00:18:03.040 --> 00:18:05.200]  他說我對得起天地良心的
[00:18:05.200 --> 00:18:08.880]  我沒有做枉法的事
[00:18:08.880 --> 00:18:11.680]  我經常都追求公義
[00:18:11.680 --> 00:18:13.360]  追求好事的
