
[00:00:00.000 --> 00:00:02.240]  再一次看到這麼多弟兄姊妹
[00:01:24.080 --> 00:01:27.120]  「看來你要學的都已經學完了」
[00:01:27.120 --> 00:01:29.840]  「都是時候辭職了」
[00:01:29.840 --> 00:01:31.600]  然後他說
[00:01:31.600 --> 00:01:33.600]  「不過這一年來」
[00:01:33.600 --> 00:01:36.400]  「我的老闆對我刮目相看」
[00:01:36.400 --> 00:01:39.120]  「而且開始對我委以重任」
[00:01:39.120 --> 00:01:40.880]  「又升職 又加薪」
[00:01:40.880 --> 00:01:44.560]  「我現在是公司的紅人來的」
[00:01:44.560 --> 00:01:45.920]  鄧小慧 我不知道
[00:01:45.920 --> 00:01:47.440]  你有沒有試過在工作裏面
[00:01:47.440 --> 00:01:50.560]  你覺得好像懷才不遇
[00:01:50.560 --> 00:01:52.320]  很多時候我們聽到一些人
[00:01:52.320 --> 00:01:55.120]  都有這樣的經歷
[00:01:55.120 --> 00:01:57.120]  其實很多情況下
[00:01:57.120 --> 00:02:01.760]  也都可能是真的和一些外在的因素有關
[00:02:01.760 --> 00:02:03.600]  但也都有一些情況
[00:02:03.600 --> 00:02:07.520]  其實可能是和我們自身有關
[00:02:07.520 --> 00:02:11.520]  關鍵很多時候就在我們一個心的問題
[00:02:11.520 --> 00:02:14.560]  今天耶穌講了一個三個僕人的比喻
[00:02:14.560 --> 00:02:17.120]  我相信在座很多人都聽過
[00:02:17.120 --> 00:02:19.280]  祂針對的對象
[00:02:19.280 --> 00:02:21.600]  其實就是那些已經信了主的人
[00:02:21.600 --> 00:02:22.720]  而耶穌在這裡
[00:02:22.720 --> 00:02:26.720]  祂是要去審判基督徒侍奉神的態度
[00:02:26.720 --> 00:02:31.040]  重點也都是在心這個字上面
[00:02:31.040 --> 00:02:33.840]  經文裏面講的主人
[00:02:33.840 --> 00:02:36.160]  很明顯就是指耶穌
[00:02:36.160 --> 00:02:38.160]  我們先看看這個主人
[00:02:38.160 --> 00:02:40.640]  你覺得祂是一個怎樣的人
[00:02:40.640 --> 00:02:42.880]  祂的做事是怎樣的呢?
[00:02:42.880 --> 00:02:44.400]  經文裏面講到
[00:02:44.400 --> 00:02:48.000]  祂說這個主人要出外遠行了
[00:02:48.000 --> 00:02:50.000]  所以祂就叫自己的僕人來
[00:02:50.000 --> 00:02:51.680]  將產業分給他們
[00:02:51.680 --> 00:02:53.520]  祂是按著他們的才幹
[00:02:53.520 --> 00:02:55.360]  這個分一點、那個分一點
[00:02:55.360 --> 00:02:57.360]  是不同的數額
[00:02:57.360 --> 00:02:59.600]  然後祂就遠行了
[00:02:59.600 --> 00:03:01.360]  在這一段的經文裏面
[00:03:01.360 --> 00:03:03.280]  我們看到這個主人
[00:03:03.280 --> 00:03:07.760]  祂是按著那些僕人的能力
[00:03:07.760 --> 00:03:10.240]  因應著祂的能力去分配
[00:03:10.240 --> 00:03:12.400]  祂不會覺得祂的能力弱
[00:03:12.400 --> 00:03:15.920]  祂就好像要做很大的事、很多的事
[00:03:15.920 --> 00:03:18.480]  祂是按著他們的情況
[00:03:18.480 --> 00:03:21.840]  第二就是祂給予自由、給予空間
[00:03:21.840 --> 00:03:24.080]  他們去運用這些錢
[00:03:24.080 --> 00:03:25.840]  因為經文沒有講到
[00:03:25.840 --> 00:03:28.320]  祂要求他們一定要去做些什麼
[00:03:28.320 --> 00:03:29.760]  怎樣去花那些錢
[00:03:29.760 --> 00:03:31.440]  而是祂交給他們之後
[00:03:31.440 --> 00:03:34.480]  就給予他們空間決定怎樣做
[00:03:34.480 --> 00:03:36.480]  第三就是
[00:03:36.480 --> 00:03:39.120]  在這一段是看不到的
[00:03:39.120 --> 00:03:41.840]  要後一點的時候就看到
[00:03:41.840 --> 00:03:44.320]  就是祂給予僕人足夠的時間
[00:03:44.320 --> 00:03:45.920]  去運用那筆錢
[00:03:45.920 --> 00:03:47.920]  因為去到十九節那裏就講
[00:03:47.920 --> 00:03:49.520]  祂過了很久
[00:03:49.520 --> 00:03:52.080]  這些僕人的主人回來了
[00:03:52.080 --> 00:03:53.680]  就跟他們算帳
[00:03:53.680 --> 00:03:55.040]  所以主人就不是說
[00:03:55.040 --> 00:03:56.320]  我今天給你一筆錢
[00:03:56.320 --> 00:03:59.360]  明天就要你拿著很多東西回來
[00:03:59.360 --> 00:04:02.320]  而是給祂足夠的時間去運用
[00:04:02.320 --> 00:04:05.040]  祂才回來
[00:04:05.040 --> 00:04:06.640]  從這幾點我們看到
[00:04:06.640 --> 00:04:09.040]  這個主人做事應該都是一個
[00:04:09.040 --> 00:04:11.840]  比較合情合理的人
[00:04:11.840 --> 00:04:12.800]  弟兄姊妹
[00:04:12.800 --> 00:04:16.480]  如果你突然間得到一筆很大的錢
[00:04:16.480 --> 00:04:18.480]  正常的 不是那些不義之財
[00:04:18.480 --> 00:04:21.600]  當你突然間賺了一筆很大的錢
[00:04:21.600 --> 00:04:25.760]  你有沒有想過怎樣處理這一筆錢
[00:04:25.760 --> 00:04:26.880]  有沒有人說
[00:04:26.880 --> 00:04:29.760]  那我將它放在銀行
[00:04:29.760 --> 00:04:31.360]  你會選擇放在銀行的
[00:04:31.360 --> 00:04:33.360]  舉舉手看看
[00:04:33.360 --> 00:04:34.320]  有些人笑
[00:04:34.320 --> 00:04:35.280]  現在利息這麼低
[00:04:35.280 --> 00:04:37.120]  放在銀行是虧損
[00:04:37.120 --> 00:04:39.680]  有沒有人會拿去投資的
[00:04:39.680 --> 00:04:42.160]  你覺得我都要拿去投資
[00:04:42.160 --> 00:04:43.760]  都不會
[00:04:43.760 --> 00:04:44.960]  有人會
[00:04:44.960 --> 00:04:48.320]  不過現在投資可能都要很小心
[00:04:48.320 --> 00:04:50.160]  我不知道你會不會
[00:04:50.160 --> 00:04:53.280]  好像第三部人那樣掘個洞埋起它
[00:04:53.280 --> 00:04:55.920]  現實裏面你猜有沒有這樣的人
[00:04:55.920 --> 00:04:57.680]  原來真的有
[00:04:57.680 --> 00:05:02.640]  我最近在網上看到一個這樣的新聞報道
[00:05:02.640 --> 00:05:05.360]  它說在我們國內一個地方
[00:05:05.360 --> 00:05:08.640]  有一個農民他想事情很有趣
[00:05:08.640 --> 00:05:11.120]  他將200萬的人民幣
[00:05:11.120 --> 00:05:12.640]  裝入一個櫃裏面
[00:05:12.640 --> 00:05:15.040]  然後埋在泥裏面
[00:05:15.040 --> 00:05:16.480]  過了很多年
[00:05:16.480 --> 00:05:20.080]  當他要拿錢出來的時候
[00:05:20.080 --> 00:05:21.840]  一看他就發覺
[00:05:21.840 --> 00:05:24.800]  為什麼錢好像變了一些泥
[00:05:24.800 --> 00:05:27.360]  甚至乎一碰就碎
[00:05:27.360 --> 00:05:28.560]  為什麼會這樣
[00:05:28.560 --> 00:05:30.800]  事緣有一個女孩子
[00:05:30.800 --> 00:05:34.080]  她的父母5年之前做生意賺了一筆錢
[00:05:34.080 --> 00:05:35.360]  200萬
[00:05:35.360 --> 00:05:37.040]  但她看新聞就發覺
[00:05:37.040 --> 00:05:40.080]  銀行不是很穩陣
[00:05:40.080 --> 00:05:41.840]  如果將錢放在銀行
[00:05:41.840 --> 00:05:43.200]  如果我的存摺
[00:05:43.200 --> 00:05:45.040]  我的提款卡被人偷了的時候
[00:05:45.040 --> 00:05:46.240]  不是很危險
[00:05:46.240 --> 00:05:48.480]  分分鐘什麼都沒有
[00:05:48.480 --> 00:05:50.400]  所以她當時就想了辦法
[00:05:50.400 --> 00:05:53.120]  將錢用報紙包好它
[00:05:53.120 --> 00:05:54.160]  捆好它
[00:05:54.160 --> 00:05:55.360]  放入櫃裏面
[00:05:55.360 --> 00:05:59.680]  然後挖個洞埋在泥土裏面
[00:05:59.680 --> 00:06:02.160]  但最近因為要等錢洗
[00:06:02.160 --> 00:06:05.200]  所以就去問父母拿這筆錢
[00:06:05.200 --> 00:06:07.200]  拿出來的時候就發覺
[00:06:07.200 --> 00:06:10.720]  真是慘不忍睹
[00:06:10.720 --> 00:06:12.320]  經文裏面
[00:06:12.320 --> 00:06:15.840]  那個主人就將錢分給三個僕人
[00:06:15.840 --> 00:06:17.520]  隔了一段時間他就回來了
[00:06:17.520 --> 00:06:20.480]  結果又如何呢
[00:06:20.480 --> 00:06:21.680]  我們看到
[00:06:21.680 --> 00:06:23.440]  頭兩個僕人
[00:06:23.440 --> 00:06:24.800]  嘩 雙倍
[00:06:24.800 --> 00:06:27.120]  賺了一倍
[00:06:27.120 --> 00:06:29.920]  進帳一倍
[00:06:29.920 --> 00:06:32.320]  但是第三個僕人
[00:06:32.320 --> 00:06:34.560]  就抖鈴都沒有賺到
[00:06:34.560 --> 00:06:42.560]  不知道有沒有 Depreciation 虧蝕
[00:06:42.560 --> 00:06:44.000]  為什麼會這樣呢
[00:06:44.000 --> 00:06:47.360]  我們從他們拿到筆錢之後
[00:06:47.360 --> 00:06:48.640]  他們的回應
[00:06:48.640 --> 00:06:52.000]  可以看到一些他們的差異在這裏
[00:06:52.000 --> 00:06:53.360]  首先我看到就是
[00:06:53.360 --> 00:06:54.480]  頭兩個僕人
[00:06:54.480 --> 00:06:55.680]  他們行動很迅速
[00:06:55.680 --> 00:06:56.720]  這裏說
[00:06:56.720 --> 00:06:58.240]  他們領了錢之後
[00:06:58.240 --> 00:07:00.400]  馬上就去做生意
[00:07:00.400 --> 00:07:03.280]  另外又賺了三萬
[00:07:03.280 --> 00:07:04.320]  拿萬二那個
[00:07:04.320 --> 00:07:05.360]  亦都是一樣
[00:07:05.360 --> 00:07:07.760]  兩個都是很迅速去回應
[00:07:07.760 --> 00:07:10.800]  賺了雙倍
[00:07:10.800 --> 00:07:13.040]  第二就是
[00:07:13.040 --> 00:07:15.520]  他們是很忠於托付
[00:07:15.520 --> 00:07:18.720]  他知道主人給他這筆錢
[00:07:18.720 --> 00:07:22.080]  他不是就這樣放在這裏等
[00:07:22.080 --> 00:07:25.440]  而是他相信主人對他有心意
[00:07:25.440 --> 00:07:26.800]  怎樣去善用
[00:07:26.800 --> 00:07:28.960]  所以他們很認真去看
[00:07:28.960 --> 00:07:30.480]  主人的托付的時候
[00:07:30.480 --> 00:07:34.400]  他們就很妥善去運用這些錢
[00:07:34.400 --> 00:07:37.040]  相反第三個是怎樣呢
[00:07:37.040 --> 00:07:41.360]  我形容他是一個又蠢又懶的僕人
[00:07:41.360 --> 00:07:42.640]  為什麼這樣說呢
[00:07:42.640 --> 00:07:44.160]  因為他自己說過一段說話
[00:07:44.160 --> 00:07:44.880]  他說
[00:07:44.880 --> 00:07:47.120]  主啊 我知道你是個嚴厲的人
[00:07:47.120 --> 00:07:49.200]  沒有殺種的地方你要收割
[00:07:49.200 --> 00:07:51.760]  沒有散播的地方你要收罪
[00:07:51.760 --> 00:07:53.760]  這句說話是什麼意思呢
[00:07:53.760 --> 00:07:55.440]  原先這句說話
[00:07:55.440 --> 00:07:58.640]  其實就是古代農民的俗語
[00:07:58.640 --> 00:08:00.160]  意思就是說
[00:08:00.160 --> 00:08:01.840]  在正常情況下
[00:08:01.840 --> 00:08:04.480]  你想想農夫去耕田
[00:08:04.480 --> 00:08:08.160]  一定是殺了種才有收成的
[00:08:08.160 --> 00:08:11.600]  那些禾長出來了
[00:08:11.600 --> 00:08:12.960]  他要去打禾
[00:08:12.960 --> 00:08:16.240]  我不知道你有沒有見過
[00:08:16.240 --> 00:08:18.320]  農村那些有些風機
[00:08:18.320 --> 00:08:20.000]  將那些籽粒打出來
[00:08:20.000 --> 00:08:22.000]  那些殼又飛走了
[00:08:22.000 --> 00:08:24.880]  他將穀物打出來
[00:08:24.880 --> 00:08:30.720]  然後才收好那些籽粒
[00:08:30.720 --> 00:08:32.080]  整句的意思就是說
[00:08:32.080 --> 00:08:35.360]  主啊 我知道你是一個要求很高的人
[00:08:35.360 --> 00:08:39.440]  我沒有付出你就想我有所得的了
[00:08:39.440 --> 00:08:41.200]  當然這個僕人
[00:08:41.200 --> 00:08:45.360]  他是完全理解錯他的主人的為人
[00:08:45.360 --> 00:08:48.400]  他這樣說是想去證明自己
[00:08:48.400 --> 00:08:50.000]  就是他覺得自己
[00:08:50.000 --> 00:08:52.160]  你都不能怪我了
[00:08:52.160 --> 00:08:55.600]  當然主人接著就說
[00:08:55.600 --> 00:08:59.200]  就用一句說話去回應他
[00:08:59.200 --> 00:09:01.920]  其實就不是認同他的看法
[00:09:01.920 --> 00:09:04.320]  而是這個主人要用回他自己
[00:09:04.320 --> 00:09:05.360]  你既然這樣理解
[00:09:05.360 --> 00:09:07.040]  我就用你這個理解
[00:09:07.040 --> 00:09:09.520]  來審判你 去定你的罪
[00:09:09.520 --> 00:09:10.640]  主人說
[00:09:10.640 --> 00:09:13.760]  你既然知道我要在沒有殺種的地方收割
[00:09:13.760 --> 00:09:15.840]  在沒有散佈的地方要收罪
[00:09:15.840 --> 00:09:18.720]  那你都應該將你的錢存入銀行
[00:09:18.720 --> 00:09:22.000]  至少你都拿到一些利息
[00:09:22.000 --> 00:09:25.360]  所以我們在這段經文裡面看到這個僕人
[00:09:25.360 --> 00:09:28.160]  第一 他的邏輯應該有些問題
[00:09:28.160 --> 00:09:31.360]  因為他如果覺得主人是這麼嚴厲
[00:09:31.360 --> 00:09:34.560]  這麼苛刻的話
[00:09:34.560 --> 00:09:37.040]  他應該知道自己這樣什麼都不做
[00:09:37.040 --> 00:09:40.160]  還將錢掘個洞收起來的話
[00:09:40.160 --> 00:09:41.760]  回來一定會被人罵
[00:09:41.760 --> 00:09:43.600]  他不單沒有醒醒定定
[00:09:43.600 --> 00:09:48.160]  但結果還要自己找藉口
[00:09:48.160 --> 00:09:51.120]  所以他回來被主人罵
[00:09:51.120 --> 00:09:53.680]  可見他自己也真是明知故犯
[00:09:53.680 --> 00:09:54.960]  是該被罵的
[00:09:54.960 --> 00:09:58.640]  第二就是他連最基本最簡單的動作
[00:09:58.640 --> 00:10:00.880]  賺錢的方法他都不去做
[00:10:00.880 --> 00:10:02.400]  就將錢存入銀行
[00:10:02.400 --> 00:10:04.160]  至少你都得到一些利息
[00:10:04.160 --> 00:10:06.080]  雖然利息現在很低
[00:10:06.080 --> 00:10:09.120]  但是至少都起碼有一分錢
[00:10:09.120 --> 00:10:13.040]  一個斗嶺都多過你之前
[00:10:13.040 --> 00:10:14.560]  可見這個僕人很懶
[00:10:14.560 --> 00:10:16.880]  他沒有盡上本份
[00:10:16.880 --> 00:10:18.400]  結果很長時間之後
[00:10:18.400 --> 00:10:20.560]  一點利益都賺不到
[00:10:20.560 --> 00:10:25.040]  所以可以說他真是又蠢又懶
[00:10:25.040 --> 00:10:27.520]  看完這個經文
[00:10:27.520 --> 00:10:31.920]  我們又看看神如何看待我們信徒的侍奉
[00:10:31.920 --> 00:10:34.400]  透過這個比喻
[00:10:34.400 --> 00:10:36.000]  神要我們知道
[00:10:36.000 --> 00:10:38.960]  祂將家業托付給每一個基督徒
[00:10:38.960 --> 00:10:40.160]  不是給某些人
[00:10:40.160 --> 00:10:42.160]  是給每一個基督徒
[00:10:42.160 --> 00:10:45.120]  到底神所給我們的家業
[00:10:45.120 --> 00:10:47.040]  指的是什麼呢?
[00:10:47.040 --> 00:10:48.560]  我相信這幾段聖經
[00:10:48.560 --> 00:10:49.760]  大家可能都很熟悉
[00:10:49.760 --> 00:10:50.960]  一個就是大使命
[00:10:50.960 --> 00:10:52.160]  耶穌升天之前
[00:10:52.160 --> 00:10:53.440]  托付給門徒
[00:10:53.440 --> 00:10:56.400]  你們要去洗萬民造愛的門徒
[00:10:56.400 --> 00:10:57.760]  奉父子聖靈的名
[00:10:57.760 --> 00:10:58.800]  為他們施洗
[00:10:58.800 --> 00:11:01.040]  和將我吩咐你們一切
[00:11:01.040 --> 00:11:02.800]  都要教導他們遵守
[00:11:02.800 --> 00:11:04.880]  直到沒了
[00:11:04.880 --> 00:11:07.520]  另外在哥倫多後書那裡也說到
[00:11:07.520 --> 00:11:09.760]  我們人在基督裡面
[00:11:09.760 --> 00:11:11.280]  就成為新造的人
[00:11:11.280 --> 00:11:13.440]  舊事已過都變成新的
[00:11:13.440 --> 00:11:16.640]  我們既然經歷了一個舊人變新人的過程
[00:11:16.640 --> 00:11:18.960]  我們今天得到這個新生命
[00:11:18.960 --> 00:11:24.640]  我們都要來將洗人和神和好的即是
[00:11:24.640 --> 00:11:27.520]  傳給那些未認識神的人
[00:11:27.520 --> 00:11:29.200]  所以今天每一個基督徒
[00:11:29.200 --> 00:11:32.080]  你和我就是使者
[00:11:32.080 --> 00:11:34.640]  我們要將人帶到神面前
[00:11:34.640 --> 00:11:39.200]  洗人和神來和好
[00:11:39.200 --> 00:11:42.560]  所以神給我們的家業
[00:11:42.560 --> 00:11:44.960]  包括了我們去傳福音
[00:11:44.960 --> 00:11:46.560]  我們去建立門徒
[00:11:46.560 --> 00:11:52.320]  讓人能夠去回到神的面前
[00:11:52.320 --> 00:11:53.600]  第二就是
[00:11:53.600 --> 00:11:57.920]  主張恩賜都分給每一個基督徒
[00:11:57.920 --> 00:11:59.200]  每一個
[00:11:59.200 --> 00:12:01.120]  所以你不需要羨慕
[00:12:01.120 --> 00:12:02.480]  為什麼他有恩賜
[00:12:02.480 --> 00:12:03.200]  我沒有
[00:12:03.200 --> 00:12:03.920]  你有的
[00:12:03.920 --> 00:12:05.600]  不過可能你還不知道
[00:12:05.600 --> 00:12:08.320]  你也不需要去嫉妒其他人
[00:12:08.320 --> 00:12:11.280]  原文說到錢那裡
[00:12:11.280 --> 00:12:14.880]  原文是用五個、兩個、一個他連得
[00:12:14.880 --> 00:12:18.880]  一個他連得就等於六千個銀幣
[00:12:18.880 --> 00:12:20.800]  一個他連得的金
[00:12:20.800 --> 00:12:24.720]  就相等於一個日薪工人二十年的工資
[00:12:24.720 --> 00:12:26.160]  所以你看到這個主人
[00:12:26.160 --> 00:12:31.280]  其實給了很多的恩賜他們
[00:12:31.280 --> 00:12:33.040]  他連得
[00:12:33.040 --> 00:12:34.880]  英文是talents
[00:12:34.880 --> 00:12:38.160]  翻譯出來是今天我們說的才幹
[00:12:38.160 --> 00:12:41.440]  神將恩賜才幹賦予給他的子民
[00:12:41.440 --> 00:12:43.920]  去建立教會、建立別人
[00:12:43.920 --> 00:12:46.240]  也叫我們互相配搭
[00:12:46.240 --> 00:12:49.280]  使用這些恩賜來建立教會
[00:12:49.280 --> 00:12:51.200]  聖經羅馬書那裡也這麼說
[00:12:51.200 --> 00:12:52.000]  它說
[00:12:52.000 --> 00:12:55.120]  我們大家在基督裡面成為一個身體
[00:12:55.120 --> 00:12:56.960]  是互相作之體
[00:12:56.960 --> 00:12:58.960]  照著所賜給我們的恩典
[00:12:58.960 --> 00:13:02.400]  我們各人都有不同的恩賜
[00:13:02.400 --> 00:13:04.720]  還有就是這些恩賜
[00:13:04.720 --> 00:13:07.920]  是聖靈按著他的主權
[00:13:07.920 --> 00:13:11.680]  來分給我們每一個人
[00:13:11.680 --> 00:13:15.600]  所以聖靈隨他的意思
[00:13:15.600 --> 00:13:17.200]  按他的心意分給我們
[00:13:17.200 --> 00:13:19.520]  所以我們無需要來到去
[00:13:19.520 --> 00:13:26.400]  強求又或者是羨慕或疾道別人
[00:13:26.400 --> 00:13:28.160]  我發覺如果因此
[00:13:28.160 --> 00:13:30.000]  當我們不用的時候
[00:13:30.000 --> 00:13:31.600]  其實就會沒有
[00:13:31.600 --> 00:13:33.200]  我發覺在日常生活裡面
[00:13:33.200 --> 00:13:36.640]  其實很多情況都是
[00:13:36.640 --> 00:13:40.160]  我記得曾經家人送過一個袋給我
[00:13:40.160 --> 00:13:42.320]  但是因為我很久都沒有用
[00:13:42.320 --> 00:13:43.360]  一直就這樣放著
[00:13:43.360 --> 00:13:46.320]  但是後來我拿出來想用的時候
[00:13:46.320 --> 00:13:51.120]  我就發覺那條帶一拿就掉了東西出來
[00:13:51.120 --> 00:13:51.920]  你有沒有發覺
[00:13:51.920 --> 00:13:54.400]  原來東西你長放不用
[00:13:54.400 --> 00:13:56.720]  它是會毀壞、變壞
[00:13:56.720 --> 00:13:58.800]  衣服你買了一直都不穿
[00:13:58.800 --> 00:14:01.600]  你拿出來的時候是會發黃的
[00:14:01.600 --> 00:14:04.000]  所以我想我們的恩賜也一樣
[00:14:04.000 --> 00:14:06.560]  我們不用就會變質
[00:14:06.560 --> 00:14:09.120]  會壞、會沒有
[00:14:09.120 --> 00:14:11.360]  第三就是神體寵
[00:14:11.360 --> 00:14:16.080]  我們在侍奉過程中的忠心多於結果
[00:14:16.080 --> 00:14:18.400]  經文裡面頭兩個僕人
[00:14:18.400 --> 00:14:22.720]  他們最後都是得到雙倍
[00:14:22.720 --> 00:14:25.280]  雖然他們所拿的錢是不同
[00:14:25.280 --> 00:14:27.520]  一個拿三萬、一個拿萬二
[00:14:27.520 --> 00:14:29.280]  但是當他們忠心的時候
[00:14:29.280 --> 00:14:30.560]  回到主人面前
[00:14:30.560 --> 00:14:33.600]  主人對他們的稱讚是一模一樣的
[00:14:33.600 --> 00:14:35.840]  他說又良善又忠心的僕人
[00:14:35.840 --> 00:14:36.960]  你作得好
[00:14:36.960 --> 00:14:39.280]  你既然在不多的事上忠心
[00:14:39.280 --> 00:14:41.600]  我要派你管理很多的事
[00:14:41.600 --> 00:14:44.480]  進來享受你主人的快樂
[00:14:44.480 --> 00:14:45.440]  我就對比過
[00:14:45.440 --> 00:14:46.800]  真的是一模一樣的
[00:14:46.800 --> 00:14:50.080]  他這個評估
[00:14:50.080 --> 00:14:55.120]  第三個僕人沒有運用他所得的
[00:14:55.120 --> 00:14:59.120]  原來其實當我們好好運用我們的恩賜的時候
[00:14:59.120 --> 00:15:02.240]  都是我們一個盡忠的表現
[00:15:02.240 --> 00:15:05.520]  聖經在哥林多前書那裡更加說
[00:15:05.520 --> 00:15:08.800]  這樣人應該把我們看作基督的僕人
[00:15:08.800 --> 00:15:10.960]  神奧庇侍的管家
[00:15:10.960 --> 00:15:12.800]  對於管家的要求
[00:15:12.800 --> 00:15:15.840]  就是要他忠心
[00:15:15.840 --> 00:15:18.000]  說到忠心
[00:15:18.000 --> 00:15:19.840]  上帝體重我們忠心
[00:15:19.840 --> 00:15:22.240]  多於我們侍奉的果口
[00:15:22.240 --> 00:15:25.200]  我希望透過這兩個舊約的先知
[00:15:25.200 --> 00:15:27.440]  來解釋這一點
[00:15:27.440 --> 00:15:28.800]  耶利米先知
[00:15:28.800 --> 00:15:33.280]  我相信他是最忠心的先知之一
[00:15:33.280 --> 00:15:35.600]  上帝呼召他
[00:15:35.600 --> 00:15:39.680]  他要來向猶太人講神的信息
[00:15:39.680 --> 00:15:42.240]  叫他們去悔改
[00:15:42.240 --> 00:15:44.400]  但是耶利米一生
[00:15:44.400 --> 00:15:45.760]  他盡了職份
[00:15:45.760 --> 00:15:47.680]  但是這些人沒有悔改
[00:15:47.680 --> 00:15:50.720]  並且耶利米他整個人生
[00:15:50.720 --> 00:15:53.280]  其實他是受了很多很多的苦
[00:15:53.280 --> 00:15:55.440]  所以在耶利米書二十章那裡
[00:15:55.440 --> 00:15:57.360]  他曾經都這樣和神對話
[00:15:57.360 --> 00:15:58.240]  他說
[00:15:58.240 --> 00:16:01.600]  我整天成了別人譏笑的對象
[00:16:01.600 --> 00:16:03.520]  人人都嘲弄我
[00:16:03.520 --> 00:16:06.480]  因為我每次發言都大聲呼叫
[00:16:06.480 --> 00:16:07.760]  我呼喊說
[00:16:07.760 --> 00:16:09.760]  有強暴和毀滅
[00:16:09.760 --> 00:16:13.760]  耶和華的話使我整天受人辱罵和譏諷
[00:16:13.760 --> 00:16:15.840]  如果我說我不再提起他
[00:16:15.840 --> 00:16:19.040]  也不再奉他的名講話的話
[00:16:19.040 --> 00:16:23.280]  他的話就像火一樣在我心裡焚燒
[00:16:23.280 --> 00:16:25.520]  困在我的骨子裡面
[00:16:25.520 --> 00:16:26.720]  我不能夠再抑制
[00:16:26.720 --> 00:16:29.440]  我不能夠抑制不講神的話
[00:16:29.440 --> 00:16:33.200]  但是可惜耶利米雖然這麼忠心
[00:16:33.200 --> 00:16:36.320]  但是連他所有的知己朋友
[00:16:36.320 --> 00:16:39.360]  他說他們都是想看著他行差踏錯
[00:16:39.360 --> 00:16:42.080]  想看著他不好
[00:16:42.080 --> 00:16:46.000]  所以你看到耶利米他一生非常忠心
[00:16:46.000 --> 00:16:48.640]  但是侍奉的果效你可以說
[00:16:48.640 --> 00:16:50.320]  真的是很微很微
[00:16:50.320 --> 00:16:52.480]  因為以色列人都不會悔改
[00:16:52.480 --> 00:16:57.360]  但是他是上帝一個非常體重的僕人
[00:16:57.360 --> 00:17:01.200]  反過來另一個先知約拿
[00:17:01.200 --> 00:17:06.320]  我相信他可以稱得上侍奉最有果效的先知
[00:17:06.320 --> 00:17:12.080]  約拿他被神呼召到尼尼微城這個地方
[00:17:12.080 --> 00:17:15.760]  向他們傳講悔改的消息
[00:17:15.760 --> 00:17:17.040]  但是約拿很不想去
[00:17:17.040 --> 00:17:18.480]  因為這些是他的敵人
[00:17:18.480 --> 00:17:20.880]  他不想這些人一聽到悔改
[00:17:20.880 --> 00:17:22.720]  神就拯救他們
[00:17:22.720 --> 00:17:23.920]  他很不想
[00:17:23.920 --> 00:17:25.600]  寧願看著他們死
[00:17:25.600 --> 00:17:29.040]  所以上帝呼召他叫他去東他就去西
[00:17:29.040 --> 00:17:30.400]  他就逃走
[00:17:30.400 --> 00:17:33.280]  結果跌了在海裏面
[00:17:33.280 --> 00:17:35.040]  神就拆了一條魚
[00:17:35.040 --> 00:17:36.480]  一條吞拿魚
[00:17:36.480 --> 00:17:37.760]  就吃了他下肚
