
[00:00:00.000 --> 00:00:06.000]  今早我和大家分享耶利米蘇29章1至14節
[00:03:10.000 --> 00:03:13.000]  因為那些秘魯到巴比倫的人
[00:03:13.000 --> 00:03:18.000]  的猶太人 自是神所賜福的
[00:03:18.000 --> 00:03:21.000]  他們會在巴比倫建立和栽植
[00:03:21.000 --> 00:03:25.000]  在那裏過信心的生活
[00:03:25.000 --> 00:03:27.000]  反而他們在那裏過信心的生活
[00:03:27.000 --> 00:03:30.000]  他們反而在那裏仰望神 敬拜神
[00:03:30.000 --> 00:03:32.000]  反而你們在耶路撒冷
[00:03:32.000 --> 00:03:36.000]  未必真的相信神 敬拜神
[00:03:36.000 --> 00:03:39.000]  所以先知耶利米就說
[00:03:39.000 --> 00:03:43.000]  巴比倫的時間大家以為是壞的
[00:03:43.000 --> 00:03:47.000]  但是他認為這是神的時間
[00:03:47.000 --> 00:03:51.000]  以色列的後代將會蒙福
[00:03:51.000 --> 00:03:54.000]  能夠回到原本的家鄉
[00:03:54.000 --> 00:03:57.000]  接著在第五節至第七節
[00:03:57.000 --> 00:03:59.000]  這裏說到那些秘魯的人
[00:03:59.000 --> 00:04:01.000]  在巴比倫那種生活的方式
[00:04:01.000 --> 00:04:03.000]  經文是這樣說的
[00:04:03.000 --> 00:04:06.000]  你們要蓋造房屋
[00:04:06.000 --> 00:04:09.000]  住在當中栽種田園
[00:04:09.000 --> 00:04:11.000]  是其中所產的
[00:04:11.000 --> 00:04:13.000]  娶妻生兒女
[00:04:13.000 --> 00:04:16.000]  為你們的兒子娶妻
[00:04:16.000 --> 00:04:19.000]  使你們的女兒嫁人
[00:04:19.000 --> 00:04:21.000]  生兒養女
[00:04:21.000 --> 00:04:25.000]  在那裏生養眾多不至減少
[00:04:25.000 --> 00:04:27.000]  這兩次的經文就是意思
[00:04:27.000 --> 00:04:30.000]  鼓勵那些被放逐 被擄的人
[00:04:30.000 --> 00:04:34.000]  他們應該在巴比倫繼續建屋 栽植
[00:04:34.000 --> 00:04:38.000]  在那裏是吃園中所生產的
[00:04:38.000 --> 00:04:42.000]  結婚生子女
[00:04:42.000 --> 00:04:44.000]  接著是第七節
[00:04:44.000 --> 00:04:46.000]  第七節是一個轉捩點
[00:04:46.000 --> 00:04:50.000]  這個叫人驚訝
[00:04:50.000 --> 00:04:52.000]  好 請你們讀出第七節
[00:05:05.000 --> 00:05:08.000]  因為先知以來說話是離譜的
[00:05:08.000 --> 00:05:10.000]  這個人腦子有問題
[00:05:10.000 --> 00:05:12.000]  為什麼呢
[00:05:12.000 --> 00:05:15.000]  他說要為巴比倫祈禱
[00:05:15.000 --> 00:05:18.000]  因為秘魯的那一城是巴比倫
[00:05:18.000 --> 00:05:20.000]  有沒有搞錯
[00:05:20.000 --> 00:05:22.000]  巴比倫欺負我們
[00:05:22.000 --> 00:05:25.000]  還要為巴比倫祈禱
[00:05:25.000 --> 00:05:30.000]  為巴比倫帝國去求平安
[00:05:30.000 --> 00:05:34.000]  這個是很難明白的
[00:05:34.000 --> 00:05:36.000]  但耶利米亞的意思是
[00:05:36.000 --> 00:05:39.000]  你們不要仇視巴比倫
[00:05:39.000 --> 00:05:43.000]  接著耶利米亞甚至叫他們
[00:05:43.000 --> 00:05:44.000]  這班被擄的人
[00:05:44.000 --> 00:05:46.000]  你們去到那個地方
[00:05:46.000 --> 00:05:49.000]  你們要去宣教 要傳福音
[00:05:49.000 --> 00:05:51.000]  所以具體來說
[00:05:51.000 --> 00:05:54.000]  這班被擄的人在巴比倫的地方
[00:05:54.000 --> 00:05:57.000]  他們繼續要勤力做工
[00:05:57.000 --> 00:06:01.000]  關心論社 要對周圍的人好
[00:06:01.000 --> 00:06:03.000]  無論是自己的人
[00:06:03.000 --> 00:06:05.000]  或者是巴比倫人
[00:06:05.000 --> 00:06:07.000]  使人得福
[00:06:07.000 --> 00:06:10.000]  因為這個是先祖阿伯拉罕
[00:06:10.000 --> 00:06:13.000]  在神所得到的吩咐
[00:06:13.000 --> 00:06:15.000]  所以他們去到這個地方
[00:06:15.000 --> 00:06:17.000]  雖然是寄居 巴比倫當中寄居
[00:06:17.000 --> 00:06:20.000]  但是他們要使人得福
[00:06:20.000 --> 00:06:23.000]  帶來那個地方平安
[00:06:23.000 --> 00:06:26.000]  耶利米亞的信息當然
[00:06:26.000 --> 00:06:29.000]  對我們這班認識新約的人來說
[00:06:29.000 --> 00:06:32.000]  這個就是正正耶穌基督的信息
[00:06:32.000 --> 00:06:34.000]  耶穌基督說
[00:06:34.000 --> 00:06:37.000]  你們聽過有話說
[00:06:37.000 --> 00:06:39.000]  要愛你的倫社
[00:06:39.000 --> 00:06:42.000]  恨你的仇敵
[00:06:42.000 --> 00:06:43.000]  但是耶穌基督說
[00:06:43.000 --> 00:06:44.000]  我告訴你們
[00:06:44.000 --> 00:06:46.000]  你們要愛你的仇敵
[00:06:46.000 --> 00:06:49.000]  為了逼迫你們的禱告
[00:06:49.000 --> 00:06:53.000]  這樣你們就能夠成為天賦的兒女
[00:06:53.000 --> 00:06:57.000]  好 接著第八節到第九節
[00:06:57.000 --> 00:06:59.000]  又再請你們讀出
[00:06:59.000 --> 00:07:22.000]  先知耶利米亞那班在耶路撒冷的那班人
[00:07:22.000 --> 00:07:24.000]  那班先知
[00:07:24.000 --> 00:07:26.000]  是假先知
[00:07:26.000 --> 00:07:29.000]  他們這些假先知就說
[00:07:29.000 --> 00:07:32.000]  哎呀 很快這個痛苦的期間
[00:07:32.000 --> 00:07:35.000]  放軸的都會回到耶路撒冷等等
[00:07:35.000 --> 00:07:38.000]  但是耶利米亞說的話很難聽
[00:07:38.000 --> 00:07:39.000]  他說
[00:07:39.000 --> 00:07:41.000]  大家不要逃避現實
[00:07:41.000 --> 00:07:44.000]  痛苦是不能夠避免的
[00:07:44.000 --> 00:07:47.000]  你們準備長時間
[00:07:47.000 --> 00:07:51.000]  長時間留在巴比倫
[00:07:51.000 --> 00:07:54.000]  到目前為止我們讀了五至九節
[00:07:54.000 --> 00:07:57.000]  其實五至九節就是說
[00:07:57.000 --> 00:08:01.000]  你們要接受這個被放軸 被擄的現實
[00:08:01.000 --> 00:08:03.000]  不過在巴比倫的地方
[00:08:03.000 --> 00:08:05.000]  這個被擄的地方
[00:08:05.000 --> 00:08:08.000]  你們有責任繼續好好的生活
[00:08:08.000 --> 00:08:11.000]  求當地的人平安
[00:08:11.000 --> 00:08:13.000]  接著十至十四節
[00:08:13.000 --> 00:08:14.000]  就說到
[00:08:14.000 --> 00:08:17.000]  你們不要困在放軸當中
[00:08:17.000 --> 00:08:20.000]  你們要超越 超過這些放軸
[00:08:20.000 --> 00:08:22.000]  你們要有盼望
[00:08:22.000 --> 00:08:24.000]  所以在第十節
[00:08:24.000 --> 00:08:26.000]  就開始說
[00:08:26.000 --> 00:08:28.000]  有應許的
[00:08:28.000 --> 00:08:30.000]  有能夠回家的應許
[00:08:30.000 --> 00:08:31.000]  第十節
[00:08:31.000 --> 00:08:33.000]  耶和華如此說
[00:08:33.000 --> 00:08:37.000]  為巴比倫所定的七十年滿了以後
[00:08:37.000 --> 00:08:39.000]  我要眷顧你們
[00:08:39.000 --> 00:08:42.000]  向你們成就我的恩賢
[00:08:42.000 --> 00:08:45.000]  使你們迎回此地
[00:08:45.000 --> 00:08:53.000]  回歸此地是神對猶太人長期的一個應許
[00:08:53.000 --> 00:08:55.000]  接著十一節
[00:08:55.000 --> 00:08:57.000]  就這麼說
[00:08:57.000 --> 00:09:01.000]  我知道我向你們所懷的意念
[00:09:01.000 --> 00:09:03.000]  是持平安的意念
[00:09:03.000 --> 00:09:06.000]  不是降災立禍的意念
[00:09:06.000 --> 00:09:10.000]  是要你們未來有指望有盼望
[00:09:10.000 --> 00:09:13.000]  這個就是跟第七節剛才你們所讀的
[00:09:13.000 --> 00:09:15.000]  跟求平安的經文一樣
[00:09:15.000 --> 00:09:17.000]  所以平安
[00:09:17.000 --> 00:09:18.000]  Shalom
[00:09:18.000 --> 00:09:20.000]  這個主題
[00:09:20.000 --> 00:09:23.000]  在巴比倫那群被擄的人當中
[00:09:23.000 --> 00:09:24.000]  心靈人裡面
[00:09:24.000 --> 00:09:28.000]  他們常常會想著有平安
[00:09:28.000 --> 00:09:32.000]  平安是神給他們的禮物
[00:09:32.000 --> 00:09:34.000]  接著十二節
[00:09:34.000 --> 00:09:37.000]  神就繼續說
[00:09:37.000 --> 00:09:39.000]  請你們讀出第十二節
[00:09:43.000 --> 00:09:46.000]  這段經文的意思就是說
[00:09:46.000 --> 00:09:48.000]  大家要知道
[00:09:48.000 --> 00:09:53.000]  我耶和華神是你們的主人
[00:09:53.000 --> 00:09:57.000]  我有主權
[00:09:57.000 --> 00:10:02.000]  耶和華神是可以離開大家
[00:10:02.000 --> 00:10:06.000]  也可以不幫大家
[00:10:06.000 --> 00:10:08.000]  但是現在耶和華神
[00:10:08.000 --> 00:10:13.000]  又說祂準備聽大家
[00:10:13.000 --> 00:10:17.000]  會回應你們的祈禱
[00:10:17.000 --> 00:10:19.000]  所以被擄的人是怎樣?
[00:10:19.000 --> 00:10:21.000]  就不是說要祈禱
[00:10:21.000 --> 00:10:22.000]  單單祈禱
[00:10:22.000 --> 00:10:25.000]  被擄人要很主動
[00:10:25.000 --> 00:10:27.000]  不是說沒辦法了
[00:10:27.000 --> 00:10:29.000]  祈禱吧
[00:10:29.000 --> 00:10:30.000]  祈不祈
[00:10:30.000 --> 00:10:31.000]  現在祈沒用的
[00:10:31.000 --> 00:10:32.000]  祈沒用的
[00:10:32.000 --> 00:10:34.000]  做事吧
[00:10:34.000 --> 00:10:39.000]  這段經文就說被擄的人要很主動
[00:10:39.000 --> 00:10:40.000]  主動去找神
[00:10:40.000 --> 00:10:41.000]  去尋找神
[00:10:41.000 --> 00:10:44.000]  要在神的面前很專一
[00:10:44.000 --> 00:10:46.000]  還要相信這位神是真的
[00:10:46.000 --> 00:10:48.000]  這位神是忠信的
[00:10:48.000 --> 00:10:52.000]  這位神會救他們的
[00:10:52.000 --> 00:10:54.000]  在十四節
[00:10:54.000 --> 00:10:58.000]  就是整段剛才所讀的經文的結論
[00:10:58.000 --> 00:10:59.000]  耶和華這樣說
[00:10:59.000 --> 00:11:04.000]  我必被你們尋見
[00:11:04.000 --> 00:11:08.000]  我也必使你們被擄的人歸回
[00:11:08.000 --> 00:11:14.000]  將你們從各國中和我所說你們到的各處
[00:11:14.000 --> 00:11:16.000]  焦聚了內
[00:11:16.000 --> 00:11:22.000]  又將你們帶回我使你們被擄掠離開的地方
[00:11:22.000 --> 00:11:26.000]  這個結論的意思就是神會做出新的事情
[00:11:26.000 --> 00:11:30.000]  這個結論的意思就是神會做出新的事情
[00:11:30.000 --> 00:11:34.000]  這個是關乎猶大的將來
[00:11:34.000 --> 00:11:35.000]  沒錯
[00:11:35.000 --> 00:11:42.000]  方俗是猶大去所面對很慘烈的審判
[00:11:42.000 --> 00:11:44.000]  但是回家
[00:11:44.000 --> 00:11:47.000]  能夠得回土地
[00:11:47.000 --> 00:11:50.000]  這個是他們得到最佳的禮物
[00:11:50.000 --> 00:11:54.000]  所以他們是有將來的
[00:11:54.000 --> 00:11:59.000]  現在我們很快看了五至九節和十至十四節的經文
[00:11:59.000 --> 00:12:01.000]  我總括一下意思
[00:12:01.000 --> 00:12:04.000]  其實這一段的經文
[00:12:04.000 --> 00:12:10.000]  我們說是講出了耶利米的寓言
[00:12:10.000 --> 00:12:12.000]  耶利米的寓言是什麼意思
[00:12:12.000 --> 00:12:17.000]  它的寓言就是說你們會被擄
[00:12:17.000 --> 00:12:21.000]  但是在被擄的地方要安身立命
[00:12:21.000 --> 00:12:24.000]  就是說你們要有盼望
[00:12:24.000 --> 00:12:26.000]  你們能夠回家
[00:12:26.000 --> 00:12:30.000]  但正正因為耶利米講出這樣的寓言
[00:12:30.000 --> 00:12:37.000]  他是被當時耶路撒冷的先知周圍的人所敵對
[00:12:37.000 --> 00:12:40.000]  因為他說的話是在批評他們
[00:12:40.000 --> 00:12:47.000]  耶利米是在反對耶路撒冷那些建制的先知
[00:12:47.000 --> 00:12:50.000]  那種政治的樂觀主義
[00:12:50.000 --> 00:12:52.000]  他擺明車馬
[00:12:52.000 --> 00:12:57.000]  放逐的人是將來的盼望
[00:12:57.000 --> 00:12:59.000]  是以色列國將來的盼望
[00:12:59.000 --> 00:13:03.000]  他們能夠在當中過信心的生活
[00:13:03.000 --> 00:13:08.000]  所以耶利米所講的信息是一種實在論
[00:13:08.000 --> 00:13:10.000]  叫realism
[00:13:10.000 --> 00:13:15.000]  realism就是說實實在在真的被放逐
[00:13:15.000 --> 00:13:20.000]  實實在在你們在巴比倫結婚生子
[00:13:20.000 --> 00:13:24.000]  實實在在的你們要祈求巴比倫的平安
[00:13:24.000 --> 00:13:27.000]  除了在那裏安居樂業
[00:13:27.000 --> 00:13:30.000]  並且你們在那裏要宣教
[00:13:30.000 --> 00:13:33.000]  你們要實實在在的為那個地方去求平安
[00:13:33.000 --> 00:13:37.000]  要實實在在的關心那些淪舍
[00:13:37.000 --> 00:13:40.000]  是為巴比倫禱告
[00:13:40.000 --> 00:13:45.000]  這種實實在在的就是知道神是真神
[00:13:45.000 --> 00:13:48.000]  知道人是需要貼近神
[00:13:48.000 --> 00:13:50.000]  好像這條腰帶
[00:13:50.000 --> 00:13:54.000]  綁在主人的腰那裏
[00:13:54.000 --> 00:13:56.000]  是協助神
[00:13:56.000 --> 00:13:58.000]  聽從神
[00:13:58.000 --> 00:14:01.000]  主動的尋找神
[00:14:01.000 --> 00:14:03.000]  這種態度的意思就是說
[00:14:03.000 --> 00:14:05.000]  要平安
[00:14:05.000 --> 00:14:10.000]  你不是在任何的政權底下找到平安
[00:14:10.000 --> 00:14:12.000]  你要在主人
[00:14:12.000 --> 00:14:15.000]  就是在耶和華神的主人那裏
[00:14:15.000 --> 00:14:16.000]  找到平安
[00:14:16.000 --> 00:14:21.000]  就好像腰帶那樣綁在主人的腰那裏
[00:14:21.000 --> 00:14:24.000]  因為神是有辦法的
[00:14:24.000 --> 00:14:27.000]  神有自己的方法和道路
[00:14:27.000 --> 00:14:31.000]  神有絕對的自由
[00:14:31.000 --> 00:14:36.000]  不過神有著實的憐憫祂的百姓
[00:14:36.000 --> 00:14:40.000]  神是關注祂的百姓
[00:14:40.000 --> 00:14:43.000]  這個是我剛才所讀的經文的意思
[00:14:43.000 --> 00:14:45.000]  好了,如果我們明白了的時候
[00:14:45.000 --> 00:14:47.000]  我們一起問一個問題
[00:14:47.000 --> 00:14:50.000]  信奉在21世紀
[00:14:50.000 --> 00:14:54.000]  活在香港,活在當下
[00:14:54.000 --> 00:15:00.000]  我們怎樣活出耶利米所講出的預言呢?
[00:15:00.000 --> 00:15:08.000]  我們要承認我們著實生活在一個很艱難的時刻
[00:15:08.000 --> 00:15:12.000]  我們整個社會都在撕裂當中
[00:15:12.000 --> 00:15:15.000]  不過我又想告訴大家
[00:15:15.000 --> 00:15:19.000]  除了在社會的撕裂
[00:15:19.000 --> 00:15:24.000]  我們很多人都在其他的天災人禍當中
[00:15:24.000 --> 00:15:31.000]  有些人是為了家人的病哀悼
[00:15:31.000 --> 00:15:35.000]  有些人是有精神病患
[00:15:35.000 --> 00:15:40.000]  有些家庭孝順父母
[00:15:40.000 --> 00:15:44.000]  面對父母的癌症
[00:15:44.000 --> 00:15:51.000]  有些小朋友在家庭當中得不到家庭的愛
[00:15:51.000 --> 00:15:55.000]  讀書可以很辛苦,可以很沒意義
[00:15:55.000 --> 00:15:59.000]  做工也可以很多的政治
[00:15:59.000 --> 00:16:02.000]  除了一個大的政治的分裂
[00:16:02.000 --> 00:16:11.000]  天災人禍,我們每天所遇到的是很多的
[00:16:11.000 --> 00:16:18.000]  在社會當中,我們怎樣面對這些不同的危機呢?
[00:16:18.000 --> 00:16:23.000]  在我們社會當中,有一些人叫做樂觀主義者
[00:16:23.000 --> 00:16:27.000]  在政治的層面,樂觀主義者是哪些人呢?
[00:16:27.000 --> 00:16:32.000]  那些崇尚自由、民主、解放
[00:16:32.000 --> 00:16:36.000]  但是有一些人在不同的程度
[00:16:36.000 --> 00:16:41.000]  他們曾幾何時追求這種民主、自由、解放
[00:16:41.000 --> 00:16:47.000]  但是後來又發覺自己夢想破碎
[00:16:47.000 --> 00:16:53.000]  因為他們所推動的運動失敗了
[00:16:53.000 --> 00:16:56.000]  結果就是失望
[00:16:56.000 --> 00:16:58.000]  但是我們又見到的
[00:16:58.000 --> 00:17:02.000]  在歷史當中我們見到的樂觀主義者
[00:17:02.000 --> 00:17:06.000]  假如他真的成功的話
[00:17:06.000 --> 00:17:11.000]  不少的樂觀主義者會成為明天的暴君
[00:17:11.000 --> 00:17:15.000]  他坐哪個位置,他還沒坐的位置的時候
[00:17:15.000 --> 00:17:19.000]  他很好,他坐那個位置的時候
[00:17:19.000 --> 00:17:21.000]  他就成為暴君
[00:17:21.000 --> 00:17:23.000]  有沒有數過這些例子呢?
[00:17:23.000 --> 00:17:26.000]  如果這些人失敗了又怎樣呢?
[00:17:26.000 --> 00:17:29.000]  失敗了就變得很頹唐
[00:17:29.000 --> 00:17:31.000]  退縮
[00:17:31.000 --> 00:17:34.000]  或者變得很老練
[00:17:34.000 --> 00:17:36.000]  一切都不會相信
[00:17:36.000 --> 00:17:38.000]  怎麼可能?
[00:17:38.000 --> 00:17:41.000]  怎麼會有愛?
[00:17:41.000 --> 00:17:44.000]  怎麼會有理想?
[00:17:44.000 --> 00:17:47.000]  神學家尼波爾就指出
[00:17:47.000 --> 00:17:54.000]  光明的兒女是看見邪惡的無所不在
[00:17:54.000 --> 00:17:59.000]  看到到處都是邪惡的
[00:17:59.000 --> 00:18:02.000]  所以他見到要找其他的出路
[00:18:02.000 --> 00:18:05.000]  其他的解藥
[00:18:05.000 --> 00:18:08.000]  他說光明的兒女是知道
[00:18:08.000 --> 00:18:13.000]  我們永遠不能夠叫惡離開我們
[00:18:13.000 --> 00:18:18.000]  我們沒有人能夠永遠去控制惡
[00:18:18.000 --> 00:18:20.000]  叫它不出現
[00:18:20.000 --> 00:18:22.000]  不會的,在歷史當中
[00:18:22.000 --> 00:18:25.000]  惡是繼續出現的
[00:18:25.000 --> 00:18:27.000]  在哪個時間是惡一點
[00:18:27.000 --> 00:18:29.000]  哪個時間是少一點惡
[00:18:29.000 --> 00:18:31.000]  是多少的分別
[00:18:31.000 --> 00:18:33.000]  惡是存在的
[00:18:33.000 --> 00:18:36.000]  所以他說要祈禱
[00:18:36.000 --> 00:18:37.000]  祈禱是什麼呢?
[00:18:37.000 --> 00:18:40.000]  就說救我們脫離兇惡
[00:18:40.000 --> 00:18:42.000]  惡是存在的
[00:18:42.000 --> 00:18:46.000]  不要那麼天真以為惡是可以消滅的
[00:18:46.000 --> 00:18:49.000]  不會,只是多少之分
[00:18:49.000 --> 00:18:52.000]  所以我們就好像耶穌基督那樣
[00:18:52.000 --> 00:18:56.000]  求我們脫離兇惡
[00:18:56.000 --> 00:18:58.000]  相對樂觀主義者來說
[00:18:58.000 --> 00:19:01.000]  有些人就退縮到社會的另一邊
[00:19:01.000 --> 00:19:04.000]  就認為不要出聲
[00:19:04.000 --> 00:19:06.000]  大家不要出聲
[00:19:06.000 --> 00:19:09.000]  應該是不問不問
[00:19:09.000 --> 00:19:12.000]  我們說這些叫做退縮主義者
[00:19:12.000 --> 00:19:15.000]  退縮主義者感覺到無能為力
[00:19:15.000 --> 00:19:19.000]  搞什麼呢?搞變貨而已
[00:19:19.000 --> 00:19:23.000]  根本沒有人能夠除去這些邪惡
[00:19:23.000 --> 00:19:26.000]  沒有人能夠終止這些災禍
[00:19:26.000 --> 00:19:28.000]  所以社會是沒有未來的
[00:19:28.000 --> 00:19:30.000]  所以不需要行動
[00:19:30.000 --> 00:19:33.000]  不需要做任何的事情
[00:19:33.000 --> 00:19:38.000]  所以這些人是不會說話的
[00:19:38.000 --> 00:19:43.000]  結果災難是讓人變得更加麻木
[00:19:43.000 --> 00:19:46.000]  不單止傷害我們這一代
[00:19:46.000 --> 00:19:50.000]  也是傷害我們另一代
[00:19:50.000 --> 00:19:52.000]  耶利米怎麼看呢?
[00:19:52.000 --> 00:19:54.000]  今天所讀的經文怎麼看呢?
[00:19:54.000 --> 00:19:57.000]  耶利米不是上述任何的一方
[00:19:57.000 --> 00:20:00.000]  耶利米所倡議的
[00:20:00.000 --> 00:20:03.000]  就是一種活在當下的實在論
[00:20:03.000 --> 00:20:05.000]  一種realism
[00:20:05.000 --> 00:20:07.000]  所以剛才所讀的經文
[00:20:07.000 --> 00:20:09.000]  就是說耶利米是說話的
[00:20:09.000 --> 00:20:11.000]  其實他說話是很難聽的
[00:20:11.000 --> 00:20:13.000]  很刺耳的
[00:20:13.000 --> 00:20:15.000]  傻傻的說這些話
[00:20:15.000 --> 00:20:17.000]  他說話的不是不說話的
[00:20:17.000 --> 00:20:21.000]  不過他也會有禱告和行動
[00:20:21.000 --> 00:20:23.000]  他真的相信禱告
[00:20:23.000 --> 00:20:25.000]  他趕快去祈禱
[00:20:25.000 --> 00:20:27.000]  他主動去禱告
[00:20:27.000 --> 00:20:29.000]  不是說祈就祈吧
[00:20:29.000 --> 00:20:30.000]  不是的
[00:20:30.000 --> 00:20:32.000]  所以經文這樣說
[00:20:32.000 --> 00:20:35.000]  你們要為那成求平安
[00:20:35.000 --> 00:20:39.000]  為那成禱告耶和華
[00:20:39.000 --> 00:20:41.000]  你們要呼求我
[00:20:41.000 --> 00:20:43.000]  禱告我
[00:20:43.000 --> 00:20:44.000]  我就應允你們
[00:20:44.000 --> 00:20:46.000]  你們尋求我
[00:20:46.000 --> 00:20:49.000]  若專心尋求我就必尋見
[00:20:49.000 --> 00:20:51.000]  所以對耶利米來說
[00:20:51.000 --> 00:20:53.000]  祈禱真的很重要
[00:20:53.000 --> 00:20:55.000]  所以我希望你們真的相信
[00:20:55.000 --> 00:20:57.000]  祈禱是很重要的
[00:20:57.000 --> 00:20:59.000]  因為很多時候我們都不相信
[00:20:59.000 --> 00:21:01.000]  祈禱是重要的
[00:21:01.000 --> 00:21:02.000]  不要說你們
[00:21:02.000 --> 00:21:04.000]  我們做牧師傳道也是
[00:21:04.000 --> 00:21:06.000]  我們只是說而已
[00:21:06.000 --> 00:21:09.000]  祈禱是我們的假設
[00:21:09.000 --> 00:21:12.000]  我們真的相信祈禱嗎
[00:21:12.000 --> 00:21:15.000]  相信剛才的牧土有用嗎
[00:21:15.000 --> 00:21:18.000]  你說你信不信
[00:21:18.000 --> 00:21:22.000]  你自己向神說你信不信
[00:21:22.000 --> 00:21:24.000]  但對耶利米來說
[00:21:24.000 --> 00:21:28.000]  他說不可以放棄禱告
[00:21:28.000 --> 00:21:30.000]  為那成禱告
[00:21:30.000 --> 00:21:32.000]  為那成求平安
[00:21:32.000 --> 00:21:34.000]  禱告就是
[00:21:34.000 --> 00:21:38.000]  祈求我們家庭那種矛盾
[00:21:38.000 --> 00:21:40.000]  能夠得到解決
[00:21:40.000 --> 00:21:43.000]  祈求朋友可以同行
[00:21:43.000 --> 00:21:46.000]  祈求我們的抑鬱病疾
[00:21:46.000 --> 00:21:48.000]  能夠除去
[00:21:48.000 --> 00:21:53.000]  祈求在貧窮當中得到釋放
[00:21:53.000 --> 00:21:56.000]  祈求社會的復和
[00:21:56.000 --> 00:22:01.000]  禱告不是單單是一種宗教情緒的表現
[00:22:01.000 --> 00:22:03.000]  禱告是有行動的
[00:22:03.000 --> 00:22:05.000]  所以我們為鄰舍禱告的時候
[00:22:05.000 --> 00:22:08.000]  禱告完之後就起來行動
[00:22:08.000 --> 00:22:10.000]  我們去懇求寬恕
[00:22:10.000 --> 00:22:12.000]  我們就去學習寬恕
