
[00:00:00.000 --> 00:00:03.380]  點止先知咁簡單呢個題目呢
[00:03:47.840 --> 00:03:49.840]  成日都要獻做錯咗又要獻
[00:03:49.840 --> 00:03:51.840]  又好似譬如天主教佢哋會望彌撒
[00:03:51.840 --> 00:03:53.840]  個個禮拜望彌撒
[00:03:53.840 --> 00:03:55.840]  望完之後下個禮拜又要返嚟
[00:03:55.840 --> 00:03:57.840]  再望彌撒又要再望彌撒
[00:03:57.840 --> 00:03:59.840]  但係我哋信耶穌
[00:03:59.840 --> 00:04:01.840]  正經講
[00:04:01.840 --> 00:04:03.840]  就係話原來呢位救主
[00:04:03.840 --> 00:04:05.840]  為我哋一次獻上
[00:04:05.840 --> 00:04:07.840]  而我哋只要接受咗耶穌成為
[00:04:07.840 --> 00:04:09.840]  我哋嘅救主嘅時候
[00:04:09.840 --> 00:04:11.840]  係真心接受嘅話呢
[00:04:11.840 --> 00:04:13.840]  係因為我哋嘅罪嘅緣故去接受嘅呢
[00:04:13.840 --> 00:04:15.840]  罪就得赦免
[00:04:15.840 --> 00:04:17.840]  係一次得救永遠得救
[00:04:17.840 --> 00:04:19.840]  不過問題就係係咪真係得救
[00:04:19.840 --> 00:04:21.840]  因為好多人
[00:04:21.840 --> 00:04:23.840]  佢哋信耶穌
[00:04:23.840 --> 00:04:25.840]  其實佢哋所信嘅耶穌同聖經裏面
[00:04:25.840 --> 00:04:27.840]  所講嘅耶穌同耶穌基督
[00:04:27.840 --> 00:04:29.840]  自己講自己嘅身份嘅耶穌
[00:04:29.840 --> 00:04:31.840]  係唔同嘅
[00:04:31.840 --> 00:04:33.840]  之前我都曾經提過
[00:04:33.840 --> 00:04:35.840]  有一齣戲叫本能有啲人睇過
[00:04:35.840 --> 00:04:37.840]  係三級嘅暴力三級
[00:04:37.840 --> 00:04:39.840]  我聽人睇過話畀我聽
[00:04:39.840 --> 00:04:41.840]  個作者佢寫咗本書叫
[00:04:41.840 --> 00:04:43.840]  他準備要拍一齣片
[00:04:43.840 --> 00:04:45.840]  叫Jesus of Nazareth
[00:04:45.840 --> 00:04:47.840]  但係受到好多宗教人士嘅反對
[00:04:47.840 --> 00:04:49.840]  點解因為呢個作者
[00:04:49.840 --> 00:04:51.840]  佢話信耶穌但係
[00:04:51.840 --> 00:04:53.840]  佢話一樣嘢話我唔信耶穌嘅神蹟
[00:04:53.840 --> 00:04:55.840]  咁叫信耶穌
[00:04:55.840 --> 00:04:57.840]  我信耶穌係一個
[00:04:57.840 --> 00:04:59.840]  有道德嘅人我信耶穌
[00:04:59.840 --> 00:05:01.840]  係一個係好有愛心嘅人
[00:05:01.840 --> 00:05:03.840]  呢個唔係聖經裏面
[00:05:03.840 --> 00:05:05.840]  所講嘅耶穌因為耶穌
[00:05:05.840 --> 00:05:07.840]  自己講過我來不是要俾人服侍
[00:05:07.840 --> 00:05:09.840]  乃是要服侍人並且要
[00:05:09.840 --> 00:05:11.840]  寫明作多人嘅屬價
[00:05:11.840 --> 00:05:13.840]  喺主耶穌基督嘅心目中
[00:05:13.840 --> 00:05:15.840]  好重要嘅訊息就係咩呀
[00:05:15.840 --> 00:05:17.840]  除咗佢要話俾人聽佢係神嘅兒子
[00:05:17.840 --> 00:05:19.840]  除咗佢要話俾人聽佢會死
[00:05:19.840 --> 00:05:21.840]  要從死裏復活但係佢
[00:05:21.840 --> 00:05:23.840]  最重要最重要嘅就係佢嚟到呢個
[00:05:23.840 --> 00:05:25.840]  世上唔係為咗行神蹟
[00:05:25.840 --> 00:05:27.840]  唔係為咗行歧視唔係
[00:05:27.840 --> 00:05:29.840]  就係為咗醫病講鬼
[00:05:29.840 --> 00:05:31.840]  餵飽啲人唔係
[00:05:31.840 --> 00:05:33.840]  呢啲佢做但係呢個唔係佢最重要
[00:05:33.840 --> 00:05:35.840]  嗰個訊息佢最重要嘅訊息
[00:05:35.840 --> 00:05:37.840]  就係要
[00:05:37.840 --> 00:05:39.840]  得赦免
[00:05:39.840 --> 00:05:41.840]  罪得赦免
[00:05:41.840 --> 00:05:43.840]  而罪點能夠得赦免呢就要同佢
[00:05:43.840 --> 00:05:45.840]  有關係先能夠罪得赦免
[00:05:45.840 --> 00:05:47.840]  所以今日我哋睇過嘅《約翰福音》第六章
[00:05:47.840 --> 00:05:49.840]  一路讀咁長嘅
[00:05:49.840 --> 00:05:51.840]  我今日講唔晒下一個主日
[00:05:51.840 --> 00:05:53.840]  主日許可我會下一個主日
[00:05:53.840 --> 00:05:55.840]  我唔係呢度講到喺石門講到
[00:05:55.840 --> 00:05:57.840]  下一次同大家去
[00:05:57.840 --> 00:05:59.840]  分享嘅時候我一定會繼續講埋佢
[00:05:59.840 --> 00:06:01.840]  所以喺呢度嚟講呢
[00:06:01.840 --> 00:06:03.840]  施浸約翰佢好清楚耶穌係邊個
[00:06:03.840 --> 00:06:05.840]  佢話係神嘅羔羊
[00:06:05.840 --> 00:06:07.840]  佢逝人嘅罪嘅
[00:06:07.840 --> 00:06:09.840]  跟住佢就指出
[00:06:09.840 --> 00:06:11.840]  佢話這一位是神的兒子
[00:06:11.840 --> 00:06:13.840]  安德烈
[00:06:13.840 --> 00:06:15.840]  安德烈點樣呢
[00:06:15.840 --> 00:06:17.840]  佢就彼得嘅弟弟安德烈
[00:06:17.840 --> 00:06:19.840]  就對彼得話
[00:06:19.840 --> 00:06:21.840]  我哋遇見尼塞雅了
[00:06:21.840 --> 00:06:23.840]  呢個約翰福音第一章講嘅
[00:06:23.840 --> 00:06:25.840]  我哋遇見尼塞雅了
[00:06:25.840 --> 00:06:27.840]  但係嗰陣時候究竟安德烈對呢個
[00:06:27.840 --> 00:06:29.840]  尼塞雅嘅觀念係咩呢
[00:06:29.840 --> 00:06:31.840]  咩叫尼塞雅呢簡單講尼塞雅
[00:06:31.840 --> 00:06:33.840]  就係嗰個受高者
[00:06:33.840 --> 00:06:35.840]  舊約裏面君王
[00:06:35.840 --> 00:06:37.840]  祭司先知係受高嘅
[00:06:37.840 --> 00:06:39.840]  當佢話我哋遇見尼塞雅了呢
[00:06:39.840 --> 00:06:41.840]  唔係話一個普通人嚟㗎喎
[00:06:41.840 --> 00:06:43.840]  係神所預備嘅
[00:06:43.840 --> 00:06:45.840]  神所睪納嘅呢位
[00:06:45.840 --> 00:06:47.840]  成為咗佢哋猶太人嘅王
[00:06:47.840 --> 00:06:49.840]  亦係佢哋嘅
[00:06:49.840 --> 00:06:51.840]  先知
[00:06:51.840 --> 00:06:53.840]  亦係佢哋嘅祭司
[00:06:53.840 --> 00:06:55.840]  三個嘅身份集合喺
[00:06:55.840 --> 00:06:57.840]  一個人嘅身上
[00:06:57.840 --> 00:06:59.840]  但係究竟當時安德烈
[00:06:59.840 --> 00:07:01.840]  係明幾多呢
[00:07:01.840 --> 00:07:03.840]  佢明白幾多呢
[00:07:03.840 --> 00:07:05.840]  我相信佢唔係好明嘅好多嘢
[00:07:05.840 --> 00:07:07.840]  去到肥力啦肥力就找住呢個
[00:07:07.840 --> 00:07:09.840]  拿旦葉對佢說
[00:07:09.840 --> 00:07:11.840]  摩西在律法書上所寫的
[00:07:11.840 --> 00:07:13.840]  和眾仙之所記的那一位
[00:07:13.840 --> 00:07:15.840]  我哋遇見了
[00:07:15.840 --> 00:07:17.840]  就是約瑟嘅兒子
[00:07:17.840 --> 00:07:19.840]  拿撒納人耶穌
[00:07:19.840 --> 00:07:21.840]  佢心目中都認為
[00:07:21.840 --> 00:07:23.840]  呢位就係叫做
[00:07:23.840 --> 00:07:25.840]  摩西同埋眾仙之
[00:07:25.840 --> 00:07:27.840]  所講嗰位喎
[00:07:27.840 --> 00:07:29.840]  佢遇到喎
[00:07:29.840 --> 00:07:31.840]  拿旦葉點呢
[00:07:31.840 --> 00:07:33.840]  拿旦葉初初都唔能夠接受
[00:07:33.840 --> 00:07:35.840]  好不屑咁樣
[00:07:35.840 --> 00:07:37.840]  但係當耶穌同
[00:07:37.840 --> 00:07:39.840]  拿旦葉傾咗一陣間
[00:07:39.840 --> 00:07:41.840]  之後呢個拿旦葉呢
[00:07:41.840 --> 00:07:43.840]  就對耶穌話
[00:07:43.840 --> 00:07:45.840]  拉比你是神的兒子
[00:07:45.840 --> 00:07:47.840]  你是以色列的王
[00:07:47.840 --> 00:07:49.840]  所以喺佢嘅心目中
[00:07:49.840 --> 00:07:51.840]  尼采瓦係咩呢
[00:07:51.840 --> 00:07:53.840]  就係神嘅兒子啱嘅呢個講法
[00:07:53.840 --> 00:07:55.840]  以色列嘅王都係啱嘅
[00:07:55.840 --> 00:07:57.840]  不過佢哋嘅諗法
[00:07:57.840 --> 00:07:59.840]  係地上嘅
[00:07:59.840 --> 00:08:01.840]  地上嘅意思就係佢哋就係諗住
[00:08:01.840 --> 00:08:03.840]  喺呢個世界裏面
[00:08:03.840 --> 00:08:05.840]  神會為我哋興翻起一個王
[00:08:05.840 --> 00:08:07.840]  好似我哋昔日大衛王咁犀利
[00:08:07.840 --> 00:08:09.840]  好似昔日嘅摩西
[00:08:09.840 --> 00:08:11.840]  咁犀利
[00:08:11.840 --> 00:08:13.840]  係帶領我哋嘅以色列嘅民族
[00:08:13.840 --> 00:08:15.840]  百幾二百萬喎當時有啲人認為
[00:08:15.840 --> 00:08:17.840]  係從呢個埃及圍爐之地
[00:08:17.840 --> 00:08:19.840]  去到呢個流奶
[00:08:19.840 --> 00:08:21.840]  與麥嘅應許之地
[00:08:21.840 --> 00:08:23.840]  呢個係佢嘅心目中
[00:08:23.840 --> 00:08:25.840]  都係好地上嘅事情
[00:08:25.840 --> 00:08:27.840]  嚟嘅
[00:08:27.840 --> 00:08:29.840]  但係究竟神嘅兒子嚟到呢個世上
[00:08:29.840 --> 00:08:31.840]  係唔係就好似摩西咁樣
[00:08:31.840 --> 00:08:33.840]  只不過係帶我哋離開
[00:08:33.840 --> 00:08:35.840]  埃及去到呢一個嘅流奶與麥
[00:08:35.840 --> 00:08:37.840]  嘅巴勒斯坦而家嘅地方呢
[00:08:37.840 --> 00:08:39.840]  神嘅兒子係要將我哋
[00:08:39.840 --> 00:08:41.840]  係由地上帶到上天上
[00:08:41.840 --> 00:08:43.840]  所以
[00:08:43.840 --> 00:08:45.840]  其實一陣間我同大家分享呢段經文
[00:08:45.840 --> 00:08:47.840]  嘅時候我會指出畀大家
[00:08:47.840 --> 00:08:49.840]  睇耶穌點指先知
[00:08:49.840 --> 00:08:51.840]  咁簡單因為所有嘅
[00:08:51.840 --> 00:08:53.840]  先知都係從地上嚟嘅
[00:08:53.840 --> 00:08:55.840]  咩意思呀
[00:08:55.840 --> 00:08:57.840]  摩西
[00:08:57.840 --> 00:08:59.840]  以塞瓦 以利瓦
[00:08:59.840 --> 00:09:01.840]  任何一個先知
[00:09:01.840 --> 00:09:03.840]  耶利米 全部都係
[00:09:03.840 --> 00:09:05.840]  地上嘅
[00:09:05.840 --> 00:09:07.840]  但係唯獨耶穌係咩呀
[00:09:07.840 --> 00:09:09.840]  耶穌係神嘅兒子 佢從天上
[00:09:09.840 --> 00:09:11.840]  嚟嘅 你一個先知
[00:09:11.840 --> 00:09:13.840]  絕不簡單 佢唔係地
[00:09:13.840 --> 00:09:15.840]  上嚟嘅 佢係從天上嚟嘅
[00:09:15.840 --> 00:09:17.840]  一陣間我哋睇個經文
[00:09:17.840 --> 00:09:19.840]  如果大家頭先留意讀嘅時候呢
[00:09:19.840 --> 00:09:21.840]  已經出現咗幾多次呀
[00:09:21.840 --> 00:09:23.840]  你知唔知呀
[00:09:23.840 --> 00:09:25.840]  超過七次咁多
[00:09:25.840 --> 00:09:27.840]  超過七次咁多
[00:09:27.840 --> 00:09:29.840]  係從天上嚟嘅
[00:09:29.840 --> 00:09:31.840]  所以呢個先知係呢段經文
[00:09:31.840 --> 00:09:33.840]  嗰個嘅重點
[00:09:33.840 --> 00:09:35.840]  跟住去到呢個約翰
[00:09:35.840 --> 00:09:37.840]  第二章 耶穌
[00:09:37.840 --> 00:09:39.840]  變水為酒 其實當時
[00:09:39.840 --> 00:09:41.840]  變水為酒 只係好少
[00:09:41.840 --> 00:09:43.840]  處嘅人知道咗呢件事
[00:09:43.840 --> 00:09:45.840]  起碼新郎哥唔知 係咪
[00:09:45.840 --> 00:09:47.840]  起碼嗰個管賢直嘅人唔知
[00:09:47.840 --> 00:09:49.840]  瑪利亞知
[00:09:49.840 --> 00:09:51.840]  變水嗰啲嘅僕人會知
[00:09:51.840 --> 00:09:53.840]  門徒會知 但係其他嘅人
[00:09:53.840 --> 00:09:55.840]  都唔知 所以耶穌嗰陣時都未係
[00:09:55.840 --> 00:09:57.840]  咁嘅明星
[00:09:57.840 --> 00:09:59.840]  係未去到咁廣泛嘅
[00:09:59.840 --> 00:10:01.840]  跟住去到呢個跳到
[00:10:01.840 --> 00:10:03.840]  約翰福音呢一度呢
[00:10:03.840 --> 00:10:05.840]  去到第二章 變水為酒
[00:10:05.840 --> 00:10:07.840]  係約翰福音第二章嚟嘅
[00:10:07.840 --> 00:10:09.840]  跟住呢喺約翰福音第二章後面
[00:10:09.840 --> 00:10:11.840]  少少第廿三廿四廿五節
[00:10:11.840 --> 00:10:13.840]  嗰度講咩呀 佢話
[00:10:13.840 --> 00:10:15.840]  許多人信 但係耶穌
[00:10:15.840 --> 00:10:17.840]  卻唔信佢哋
[00:10:17.840 --> 00:10:19.840]  你信耶穌 耶穌唔信你喎
[00:10:19.840 --> 00:10:21.840]  你幾慘呢 咩意思呀
[00:10:21.840 --> 00:10:23.840]  你以為你話 我信耶穌呀
[00:10:23.840 --> 00:10:25.840]  我跟耶穌呀 但係好可惜
[00:10:25.840 --> 00:10:27.840]  嘅就係 佢哋心目中嗰個
[00:10:27.840 --> 00:10:29.840]  耶穌 佢哋心目中所跟嗰個耶穌
[00:10:29.840 --> 00:10:31.840]  唔係耶穌心目中
[00:10:31.840 --> 00:10:33.840]  講嗰個耶穌
[00:10:33.840 --> 00:10:35.840]  佢哋心目中嗰個拯救 唔係
[00:10:35.840 --> 00:10:37.840]  耶穌心目中所講嗰種嘅拯救
[00:10:37.840 --> 00:10:39.840]  所以弟兄姊妹我哋好擔心
[00:10:39.840 --> 00:10:41.840]  今時今日有一啲嘅
[00:10:41.840 --> 00:10:43.840]  港台嘅訊息 或者我哋
[00:10:43.840 --> 00:10:45.840]  個人談到嘅訊息
[00:10:45.840 --> 00:10:47.840]  我哋傳緊真正嘅耶穌
[00:10:47.840 --> 00:10:49.840]  我哋傳咗一個
[00:10:49.840 --> 00:10:51.840]  唔係耶穌嘅耶穌
[00:10:51.840 --> 00:10:53.840]  去到呢個
[00:10:53.840 --> 00:10:55.840]  2章
[00:10:55.840 --> 00:10:57.840]  第23節我讀俾大家聽
[00:10:57.840 --> 00:10:59.840]  耶穌在耶路撒冷
[00:10:59.840 --> 00:11:01.840]  過御節嘅時候 有許多
[00:11:01.840 --> 00:11:03.840]  人看見祂所行嘅神蹟
[00:11:03.840 --> 00:11:05.840]  就信了祂的名 嘩
[00:11:05.840 --> 00:11:07.840]  信咪好點 啱唔啱 信咪好點
[00:11:07.840 --> 00:11:09.840]  唔係喎 去到第24節
[00:11:09.840 --> 00:11:11.840]  耶穌自己卻不信任
[00:11:11.840 --> 00:11:13.840]  他們 因為祂認識所有
[00:11:13.840 --> 00:11:15.840]  的人也不著
[00:11:15.840 --> 00:11:17.840]  也不著誰來證明
[00:11:17.840 --> 00:11:19.840]  人是怎樣的
[00:11:19.840 --> 00:11:21.840]  因為祂自己認識人嘅
[00:11:21.840 --> 00:11:23.840]  內心 弟兄姊妹 今日
[00:11:23.840 --> 00:11:25.840]  你話你信耶穌 你點樣講
[00:11:25.840 --> 00:11:27.840]  係你講嘅啫
[00:11:27.840 --> 00:11:29.840]  但係神睇見我哋嘅內心
[00:11:29.840 --> 00:11:31.840]  所以今日如果我哋唔係真真正正
[00:11:31.840 --> 00:11:33.840]  從心裏面
[00:11:33.840 --> 00:11:35.840]  去認罪悔改
[00:11:35.840 --> 00:11:37.840]  承認自己係一個罪人嘅話
[00:11:37.840 --> 00:11:39.840]  我可以話俾你聽 表面做嘅功夫
[00:11:39.840 --> 00:11:41.840]  係表面嘅
[00:11:41.840 --> 00:11:43.840]  呢兩日經歷咗一樣嘢
[00:11:43.840 --> 00:11:45.840]  令到我思想到一樣嘢
[00:11:45.840 --> 00:11:47.840]  我架車撻唔著
[00:11:47.840 --> 00:11:49.840]  你架車撻唔著 你會點呀
[00:11:49.840 --> 00:11:51.840]  啊 架車撻唔著
[00:11:51.840 --> 00:11:53.840]  梗係啦 1997年嘅車
[00:11:53.840 --> 00:11:55.840]  15年 年年去驗
[00:11:55.840 --> 00:11:57.840]  啱啱先至驗咗咋嘛
[00:11:57.840 --> 00:11:59.840]  但係因為我去咗加拿大啦
[00:11:59.840 --> 00:12:01.840]  8月2號去啦 去到8月21號返嚟啦
[00:12:01.840 --> 00:12:03.840]  返嚟 撻唔著架車
[00:12:03.840 --> 00:12:05.840]  咁樣樣
[00:12:05.840 --> 00:12:07.840]  令我思想到一個問題
[00:12:07.840 --> 00:12:09.840]  於是乎呢 我有兩架車
[00:12:09.840 --> 00:12:11.840]  一架97 一架新啲98
[00:12:11.840 --> 00:12:13.840]  98嗰架呢
[00:12:13.840 --> 00:12:15.840]  一撻就著喎
[00:12:15.840 --> 00:12:17.840]  於是乎我就用98嗰架呢
[00:12:17.840 --> 00:12:19.840]  撻咗97嗰架
[00:12:19.840 --> 00:12:21.840]  撻著咗之後呢
[00:12:21.840 --> 00:12:23.840]  揸咗一個轉
[00:12:23.840 --> 00:12:25.840]  我唔敢去得遠啦 亦唔敢熄車呀
[00:12:25.840 --> 00:12:27.840]  盡量呀 我驚去到遠都撻唔著
[00:12:27.840 --> 00:12:29.840]  點搞呀 於是乎呢
[00:12:29.840 --> 00:12:31.840]  我入油呢 都要熄車嘅
[00:12:31.840 --> 00:12:33.840]  不過呢 搏一搏啦 架車冇油嘛
[00:12:33.840 --> 00:12:35.840]  同埋好似師母同我一齊去
[00:12:35.840 --> 00:12:37.840]  我差啲唔記得咗
[00:12:37.840 --> 00:12:39.840]  撻咗落去添
[00:12:39.840 --> 00:12:41.840]  我初初叫佢
[00:12:41.840 --> 00:12:43.840]  你揸住架98嗰架跟住我啦
[00:12:43.840 --> 00:12:45.840]  萬一唔得 我可以針一針吖嘛
[00:12:45.840 --> 00:12:47.840]  咁結果呢
[00:12:47.840 --> 00:12:49.840]  又掂喎 返返黎喎
[00:12:49.840 --> 00:12:51.840]  但係 我23 24 25號
[00:12:51.840 --> 00:12:53.840]  去咗新加坡
[00:12:53.840 --> 00:12:55.840]  返黎之後 Guess what
[00:12:55.840 --> 00:12:57.840]  我今朝早
[00:12:57.840 --> 00:12:59.840]  我今朝早 又係撻唔著
[00:12:59.840 --> 00:13:01.840]  呢樣嘢
[00:13:01.840 --> 00:13:03.840]  俾我思想咗一個
[00:13:03.840 --> 00:13:05.840]  屬靈嘅真理 咁都有得講
[00:13:05.840 --> 00:13:07.840]  係呀
[00:13:07.840 --> 00:13:09.840]  我講咩呢個屬靈真理係咩呢
[00:13:09.840 --> 00:13:11.840]  我唔知我架車咩事呀
[00:13:11.840 --> 00:13:13.840]  我希望唔係嗰個問題
[00:13:13.840 --> 00:13:15.840]  但我當佢係呢個問題
[00:13:15.840 --> 00:13:17.840]  就係我架車嗰個打難無
[00:13:17.840 --> 00:13:19.840]  大家知唔知咩係打難無呀
[00:13:19.840 --> 00:13:21.840]  邊個知呀 有人鴨頭呀
[00:13:21.840 --> 00:13:23.840]  呢啲呢 痴線你都識呀
[00:13:23.840 --> 00:13:25.840]  我以為你係
[00:13:25.840 --> 00:13:27.840]  唔會掂嗰啲嘢㗎
[00:13:27.840 --> 00:13:29.840]  即係咁講吓 呢個係讚嘅 唔係彈嘅
[00:13:29.840 --> 00:13:31.840]  打難無呢 英文叫
[00:13:31.840 --> 00:13:33.840]  打難無
[00:13:33.840 --> 00:13:35.840]  差唔多啦 始終
[00:13:35.840 --> 00:13:37.840]  廣東人就叫打難無
[00:13:37.840 --> 00:13:39.840]  其實就係呢個dynamic
[00:13:39.840 --> 00:13:41.840]  dynamite嗰個字呀 原文呀
[00:13:41.840 --> 00:13:43.840]  希利文呢係講power嘅意思嚟㗎
[00:13:43.840 --> 00:13:45.840]  炸彈dynamite
[00:13:45.840 --> 00:13:47.840]  就係有炸力 有力㗎嘛
[00:13:47.840 --> 00:13:49.840]  dynamic 嘩
[00:13:49.840 --> 00:13:51.840]  好dynamic呀佢
[00:13:51.840 --> 00:13:53.840]  原來呢架車裏面有一件嘢呢
