
[00:00:00.000 --> 00:00:03.800]  講道題目叫聖經忠心
[00:03:21.280 --> 00:03:26.440]  就是我們所知道編那些什麼章
[00:03:26.440 --> 00:03:28.640]  是什麼時候編的?
[00:03:28.640 --> 00:03:31.600]  不是從起初寫聖經那一篇的
[00:03:31.600 --> 00:03:33.800]  後來的人弄下去而已
[00:03:33.800 --> 00:03:36.320]  後來的人弄下去這麼巧而已
[00:03:36.320 --> 00:03:37.080]  是不是?
[00:03:37.080 --> 00:03:41.160]  那麼其實這一篇詩篇也有它的特性就是
[00:03:41.160 --> 00:03:42.760]  最什麼?
[00:03:42.760 --> 00:03:45.000]  最短
[00:03:45.600 --> 00:03:48.480]  就是如果別人跟你鬥背聖經
[00:03:48.480 --> 00:03:50.040]  一人背一章
[00:03:50.040 --> 00:03:52.400]  看誰贏你快點搶著背
[00:03:52.400 --> 00:03:53.600]  一一七
[00:03:53.600 --> 00:03:54.840]  只有兩節而已
[00:03:54.840 --> 00:03:56.600]  整章都是
[00:03:56.600 --> 00:03:58.680]  一一七篇
[00:03:58.680 --> 00:04:00.480]  整篇詩篇只有兩節
[00:04:00.480 --> 00:04:02.400]  那麼我們嘗試在PowerPoint那裡
[00:04:02.400 --> 00:04:06.320]  看看可不可以按回那個宣告的版經文
[00:04:06.320 --> 00:04:09.040]  那麼待會大家可以看一看
[00:04:09.040 --> 00:04:13.480]  那麼寫這個詩篇的人
[00:04:13.480 --> 00:04:15.960]  當時寫是自己寫一篇詩篇
[00:04:15.960 --> 00:04:18.200]  又不知道將來會變成什麼樣子
[00:04:18.200 --> 00:04:21.120]  有沒有被人收起來成書
[00:04:21.120 --> 00:04:24.720]  那麼到了聖經的首集期間
[00:04:24.720 --> 00:04:26.840]  將很多這些書卷
[00:04:26.840 --> 00:04:29.720]  原來你記得有幾篇詩篇
[00:04:29.720 --> 00:04:31.600]  你那邊也有流傳幾篇詩篇
[00:04:31.600 --> 00:04:32.960]  全部拿過來
[00:04:32.960 --> 00:04:34.840]  讓我們集中一起
[00:04:34.840 --> 00:04:36.560]  那麼集中一起
[00:04:36.560 --> 00:04:37.840]  你看詩篇
[00:04:37.840 --> 00:04:39.960]  有時候看聖經看到差不多
[00:04:39.960 --> 00:04:44.680]  就要去看看一些所謂識經或者研究聖經的書
[00:04:44.680 --> 00:04:46.400]  多一點資料
[00:04:46.400 --> 00:04:49.000]  或者你去買那本聖經
[00:04:49.000 --> 00:04:52.600]  有一些多一點資料印在下面的
[00:04:52.600 --> 00:04:53.600]  輔助性質
[00:04:53.600 --> 00:04:57.080]  那麼幫助你理解那些聖經更加好
[00:04:57.080 --> 00:04:59.000]  那麼詩篇就是
[00:04:59.000 --> 00:05:00.800]  有很多坊間的書
[00:05:00.800 --> 00:05:02.400]  你去研究詩篇
[00:05:02.400 --> 00:05:08.520]  都很容易做一件事去分類
[00:05:08.520 --> 00:05:12.040]  去分類就說這篇詩叫讚美詩
[00:05:12.040 --> 00:05:13.840]  所以全部都讚美的
[00:05:13.840 --> 00:05:16.040]  這篇就叫做君王詩
[00:05:16.040 --> 00:05:20.080]  做君王的時候怎麼顯出他的王權
[00:05:20.080 --> 00:05:22.400]  這篇就是彌賽亞詩
[00:05:22.400 --> 00:05:24.040]  講怎麼受苦
[00:05:24.040 --> 00:05:27.000]  你看很多出面的書都是這樣分的
[00:05:27.000 --> 00:05:30.520]  我也看過不太多
[00:05:30.520 --> 00:05:31.520]  看過幾本
[00:05:31.520 --> 00:05:32.120]  都是這樣
[00:05:32.120 --> 00:05:33.920]  去上一些課程
[00:05:33.920 --> 00:05:34.920]  它都是這樣
[00:05:34.920 --> 00:05:37.280]  但是你看聖經的時候就會問
[00:05:37.280 --> 00:05:39.600]  這樣分了又有什麼意思呢
[00:05:39.600 --> 00:05:41.720]  就等於你說
[00:05:41.720 --> 00:05:45.480]  這個四福音書是福音書
[00:05:45.480 --> 00:05:46.880]  記載耶穌的生命
[00:05:46.880 --> 00:05:50.440]  那些本來書信是教會的書信
[00:05:50.440 --> 00:05:51.280]  是的
[00:05:51.280 --> 00:05:54.760]  但是太過強調這件事
[00:05:54.760 --> 00:05:55.760]  沒有什麼意思
[00:05:55.760 --> 00:05:57.920]  而且詩篇就很有趣
[00:05:57.920 --> 00:06:00.360]  你說為什麼他這樣擺法的呢
[00:06:00.360 --> 00:06:03.680]  是不是跟一些作者收集在一起呢
[00:06:03.680 --> 00:06:04.680]  又好像是
[00:06:04.680 --> 00:06:06.480]  但是看真的又不是
[00:06:06.760 --> 00:06:08.280]  特別是大衛那些
[00:06:08.280 --> 00:06:10.000]  如果你按這樣來鋪排
[00:06:10.000 --> 00:06:12.400]  就將全部大衛那些集中在一起
[00:06:12.400 --> 00:06:14.120]  但是他又不是
[00:06:14.120 --> 00:06:16.480]  集中到差不多跳了兩篇
[00:06:16.480 --> 00:06:17.680]  又大衛這樣
[00:06:17.680 --> 00:06:19.680]  為什麼中間插兩篇進去呢
[00:06:19.680 --> 00:06:22.920]  你們慢慢要問這些問題
[00:06:22.920 --> 00:06:23.960]  未必有答案的
[00:06:23.960 --> 00:06:25.840]  但是我們讀經要去問一下
[00:06:25.840 --> 00:06:28.880]  慢慢將那些問題擺在腦袋那裡
[00:06:28.880 --> 00:06:30.280]  就好像瑪利亞那樣
[00:06:30.280 --> 00:06:32.120]  不明白的東西就先擺在那裡
[00:06:32.120 --> 00:06:33.520]  慢慢會明白
[00:06:33.520 --> 00:06:36.400]  詩篇很有趣
[00:06:36.400 --> 00:06:39.040]  後來就看過有另一套書
[00:06:39.040 --> 00:06:40.840]  有一個作者講詩篇
[00:06:40.840 --> 00:06:42.080]  就很有見地的
[00:06:42.080 --> 00:06:43.680]  在這裡幫他賣告白
[00:06:43.680 --> 00:06:45.600]  待會你就來問我
[00:06:45.600 --> 00:06:49.040]  就不是這樣的分類法
[00:06:49.040 --> 00:06:52.400]  而是將詩篇整體的連貫性
[00:06:52.400 --> 00:06:53.600]  為什麼這篇到那篇呢
[00:06:53.600 --> 00:06:54.640]  為什麼這篇到那篇呢
[00:06:54.640 --> 00:06:56.240]  那個信息是怎麼樣呢
[00:06:56.240 --> 00:07:00.080]  他在那裡就有一些很有見地的解釋
[00:07:00.080 --> 00:07:02.360]  給我嘗試去看
[00:07:02.360 --> 00:07:03.320]  就很有意思
[00:07:03.320 --> 00:07:06.000]  所以詩篇其實有很多東西要去發掘的
[00:07:06.200 --> 00:07:07.240]  說了這麼多
[00:07:07.240 --> 00:07:09.320]  我們從簡單一點的角度去看
[00:07:09.320 --> 00:07:12.520]  無緣無故為什麼有一篇這麼短的詩篇呢
[00:07:12.520 --> 00:07:16.240]  是不是看的時候你會覺得很有趣呢
[00:07:16.240 --> 00:07:17.520]  這麼短的
[00:07:17.520 --> 00:07:20.040]  還不夠有趣的就是這麼短完之後
[00:07:20.040 --> 00:07:22.080]  有一個特點是什麼呢
[00:07:22.080 --> 00:07:24.320]  其實詩篇這一七篇
[00:07:24.320 --> 00:07:26.600]  我今天講還有多一個玄機的
[00:07:26.600 --> 00:07:30.880]  就是希望有人可以回答我
[00:07:30.880 --> 00:07:33.520]  其實這篇詩篇這一七篇
[00:07:33.760 --> 00:07:36.280]  我看你們的目光反應
[00:07:36.280 --> 00:07:40.120]  就似乎沒有跟這個讀經表的程序了
[00:07:40.120 --> 00:07:41.960]  其實詩篇這一七篇
[00:07:41.960 --> 00:07:46.000]  是剛剛對上星期一的讀經表
[00:07:46.000 --> 00:07:47.560]  是讀這篇詩篇的
[00:07:47.560 --> 00:07:51.760]  所以其實就好像買菜那樣
[00:07:51.760 --> 00:07:53.920]  街市有什麼買呢
[00:07:53.920 --> 00:07:55.960]  也合胃口的就買回來了
[00:07:55.960 --> 00:07:57.240]  詩篇這一七篇
[00:07:57.240 --> 00:07:58.840]  可能看完之後那一兩天
[00:07:58.840 --> 00:08:00.520]  這篇詩篇真的很棒
[00:08:00.520 --> 00:08:02.080]  今天就拿來講道了
[00:08:02.800 --> 00:08:04.440]  那篇詩篇很短
[00:08:04.440 --> 00:08:06.000]  短完之後呢
[00:08:06.000 --> 00:08:07.360]  到星期二
[00:08:07.360 --> 00:08:09.480]  那就慘了
[00:08:09.480 --> 00:08:11.000]  要還債還債了
[00:08:11.000 --> 00:08:13.160]  那一晚寫完一聲就搞定了
[00:08:13.160 --> 00:08:14.800]  兩節
[00:08:14.800 --> 00:08:15.400]  是不是
[00:08:15.400 --> 00:08:16.760]  這篇詩篇
[00:08:16.760 --> 00:08:21.240]  到星期二晚上是一一九
[00:08:21.240 --> 00:08:23.680]  一一九一百多節
[00:08:23.680 --> 00:08:26.240]  揭聖經都揭幾頁才完
[00:08:26.240 --> 00:08:28.440]  一一九有一個特色是不是
[00:08:28.440 --> 00:08:30.400]  最長
[00:08:31.320 --> 00:08:34.520]  就是說鋪排這個聖經的人
[00:08:34.520 --> 00:08:35.560]  很有趣的就是
[00:08:35.560 --> 00:08:37.880]  找一篇最短的詩篇放在這裡
[00:08:37.880 --> 00:08:41.480]  接著有一篇最長的詩篇又跟著你
[00:08:41.480 --> 00:08:45.280]  讓你是不是印象好像深刻一點
[00:08:45.280 --> 00:08:47.960]  印象深刻一點的意思是什麼呢
[00:08:47.960 --> 00:08:50.080]  就是想你記住
[00:08:50.080 --> 00:08:52.880]  我等一下講完道的時候
[00:08:52.880 --> 00:08:56.280]  希望你會覺得這次這篇道印象深刻一點
[00:08:56.280 --> 00:08:57.240]  你會記住
[00:08:57.800 --> 00:09:02.560]  那麼這個就是整本聖經好像在聖經中間
[00:09:02.560 --> 00:09:05.480]  你有沒有聽過一個廣告
[00:09:05.480 --> 00:09:09.200]  就是說全香港的香港的中心點在哪裡
[00:09:09.200 --> 00:09:14.160]  中環是一個很普通的答案
[00:09:14.160 --> 00:09:17.080]  不過不是這個廣告的賣點
[00:09:17.080 --> 00:09:18.760]  有沒有人想到
[00:09:18.760 --> 00:09:21.720]  跟我們很有關的大山天
[00:09:21.720 --> 00:09:22.880]  沙田是吧
[00:09:22.880 --> 00:09:23.440]  是的
[00:09:23.440 --> 00:09:24.200]  沙田
[00:09:24.200 --> 00:09:25.040]  不是
[00:09:25.040 --> 00:09:25.960]  沙田
[00:09:25.960 --> 00:09:28.560]  留意我說是香港中心點
[00:09:28.560 --> 00:09:30.800]  它是一個樓盤廣告
[00:09:30.800 --> 00:09:34.480]  那時候樓盤前幾年賣很多大陸的客人
[00:09:34.480 --> 00:09:37.880]  它廣告就寫了香港中心點
[00:09:37.880 --> 00:09:40.440]  大陸的人看到
[00:09:40.440 --> 00:09:43.280]  香港中心點的地方
[00:09:43.280 --> 00:09:44.240]  是不是比較好
[00:09:44.240 --> 00:09:46.880]  這個廣告真的厲害
[00:09:46.880 --> 00:09:48.280]  想到這麼一個主意
[00:09:48.280 --> 00:09:50.000]  它又不是騙你的
[00:09:50.000 --> 00:09:51.320]  它弄一塊地圖出來
[00:09:51.320 --> 00:09:52.720]  你自己打一塊地圖看看
[00:09:52.720 --> 00:09:55.280]  南北香港的角角中間
[00:09:55.960 --> 00:09:58.120]  東西角角中間
[00:09:58.120 --> 00:09:59.600]  真的是沙田
[00:09:59.600 --> 00:10:01.320]  你明白嗎
[00:10:01.320 --> 00:10:04.040]  所以這個中心點
[00:10:04.040 --> 00:10:05.960]  這樣去想是有意思的
[00:10:05.960 --> 00:10:09.000]  那麼聖經的中心
[00:10:09.000 --> 00:10:10.520]  就是哪一篇
[00:10:10.520 --> 00:10:11.640]  117
[00:10:11.640 --> 00:10:12.600]  就是117篇
[00:10:12.600 --> 00:10:13.960]  那就是有意思的
[00:10:13.960 --> 00:10:16.640]  我們講了這麼多
[00:10:16.640 --> 00:10:19.520]  讓你的注意力集中在117那裡
[00:10:19.520 --> 00:10:20.720]  我們看看它的內容
[00:10:20.720 --> 00:10:22.520]  內容很簡單
[00:10:22.520 --> 00:10:24.280]  可能大家讀完的時候
[00:10:24.280 --> 00:10:28.600]  恐怕都是很殘破的聖經信息而已
[00:10:28.600 --> 00:10:29.280]  是不是?
[00:10:29.280 --> 00:10:31.080]  我們也嘗試看看
[00:10:31.080 --> 00:10:35.200]  為什麼聖經中心點的信息會是這樣呢?
[00:10:35.200 --> 00:10:36.840]  萬國啊
[00:10:36.840 --> 00:10:38.640]  你們都當讚美耶和華
[00:10:38.640 --> 00:10:39.560]  經常都說的
[00:10:39.560 --> 00:10:41.120]  不過我們看聖經
[00:10:41.120 --> 00:10:45.040]  就要好像那些律師去打案那樣
[00:10:45.040 --> 00:10:47.240]  這個詞
[00:10:47.240 --> 00:10:48.560]  你的意思是什麼呢?
[00:10:48.560 --> 00:10:50.040]  為什麼呢?
[00:10:50.040 --> 00:10:53.080]  是不是這樣去理解呢?
[00:10:53.080 --> 00:10:54.920]  你講的意思是不是這樣呢?
[00:10:54.920 --> 00:10:57.000]  就是那個詞彙
[00:10:57.000 --> 00:10:58.600]  是代表什麼意思呢?
[00:10:58.600 --> 00:10:59.840]  是重要的
[00:10:59.840 --> 00:11:00.800]  明白嗎?
[00:11:00.800 --> 00:11:02.280]  所以我們看聖經
[00:11:02.280 --> 00:11:03.840]  看到那個詞講什麼
[00:11:03.840 --> 00:11:05.640]  要去理解
[00:11:05.640 --> 00:11:07.000]  它其實講什麼
[00:11:07.000 --> 00:11:08.160]  是很重要的
[00:11:08.160 --> 00:11:11.440]  那麼我們現在就嘗試去看細緻一點
[00:11:11.440 --> 00:11:14.160]  萬國啊你們都當讚美耶和華
[00:11:14.160 --> 00:11:16.160]  那麼跟誰講呢?
[00:11:16.160 --> 00:11:18.680]  跟萬國講
[00:11:18.680 --> 00:11:24.040]  因為聖經其實那時候是跟猶太人這個民族講而已
[00:11:24.040 --> 00:11:27.160]  外面的那些外邦人其實也不多理他的
[00:11:27.160 --> 00:11:30.840]  不過這篇詩篇說萬國啊
[00:11:30.840 --> 00:11:34.280]  神的靈感動這個詩人去寫的時候
[00:11:34.280 --> 00:11:36.280]  原來神的心意
[00:11:36.280 --> 00:11:38.160]  就是希望萬國
[00:11:38.160 --> 00:11:39.520]  就是所有的人
[00:11:39.520 --> 00:11:42.240]  全世界的人
[00:11:42.240 --> 00:11:43.520]  所有的國家
[00:11:43.520 --> 00:11:44.800]  不同的地方
[00:11:45.080 --> 00:11:50.200]  祂的願望是這麼多的人都要做這件事情
[00:11:50.200 --> 00:11:54.840]  就不只是局限於當時那些猶太人
[00:11:54.840 --> 00:11:56.840]  你這一小撮人就可以了
[00:11:56.840 --> 00:11:58.680]  就是神的心意不足夠
[00:11:58.680 --> 00:12:00.280]  祂的心意是想
[00:12:00.280 --> 00:12:02.400]  所有所有的人
[00:12:02.400 --> 00:12:04.080]  所有地上的人
[00:12:04.080 --> 00:12:04.920]  行不行?
[00:12:04.920 --> 00:12:07.360]  將我們的視野立刻擴闊
[00:12:07.360 --> 00:12:08.560]  擴闊多一點
[00:12:08.560 --> 00:12:10.240]  這是神的心願
[00:12:10.240 --> 00:12:12.080]  我們剛才要知道這件事情
[00:12:12.080 --> 00:12:14.280]  你們都當讚美耶和華
[00:12:14.280 --> 00:12:15.280]  那就簡單了
[00:12:15.280 --> 00:12:16.560]  我們只要讚美就讚美完了
[00:12:16.560 --> 00:12:17.200]  是不是?
[00:12:17.200 --> 00:12:20.840]  但是讚美這個我們就要分幾個方面去看
[00:12:20.840 --> 00:12:25.520]  第一就是剛才我們敬拜的時候
[00:12:25.520 --> 00:12:26.520]  都講得很好
[00:12:26.520 --> 00:12:28.920]  我們要用口來讚美
[00:12:28.920 --> 00:12:31.960]  口讚美是最基本的
[00:12:31.960 --> 00:12:36.080]  口是我們嘴唇所結的果子
[00:12:36.080 --> 00:12:37.400]  要去讚美
[00:12:37.400 --> 00:12:38.720]  但是要留意
[00:12:38.720 --> 00:12:40.160]  有另一節的聖經
[00:12:40.160 --> 00:12:43.800]  因為那些以色列人他們的行徑
[00:12:44.000 --> 00:12:45.440]  就是了
[00:12:45.440 --> 00:12:46.920]  最近除了看詩篇
[00:12:46.920 --> 00:12:48.840]  其實也看到《爾賽亞書》了
[00:12:48.840 --> 00:12:52.400]  上個星期左右
[00:12:52.400 --> 00:12:55.400]  多一兩個星期就讀到這一節的聖經
[00:12:55.400 --> 00:12:58.760]  是《爾賽亞書》29章13節
[00:12:58.760 --> 00:13:01.080]  我們也儘管揭一揭吧
[00:13:01.080 --> 00:13:05.240]  《爾賽亞書》29章13節
[00:13:11.200 --> 00:13:14.680]  《爾賽亞書》是一個先知對那些以色列民
[00:13:14.680 --> 00:13:17.400]  講述很多神的訊息
[00:13:17.400 --> 00:13:19.960]  神想告訴他們
[00:13:19.960 --> 00:13:21.920]  你們有什麼做得不好
[00:13:21.920 --> 00:13:22.800]  做什麼不好
[00:13:22.800 --> 00:13:26.440]  好像很多事情去責備他們一樣
[00:13:26.440 --> 00:13:28.680]  其實神透過先知去責備他們
[00:13:28.680 --> 00:13:30.160]  只有一個目的而已
[00:13:30.160 --> 00:13:33.880]  就是希望他們回轉歸向神
[00:13:33.880 --> 00:13:34.880]  是很簡單的
[00:13:34.880 --> 00:13:36.320]  看完整本聖經
[00:13:36.320 --> 00:13:38.520]  你就知道這個是一定對的
[00:13:38.520 --> 00:13:41.440]  神想他們回轉歸向祂
[00:13:41.440 --> 00:13:43.520]  29章13節講什麼呢?
[00:13:43.520 --> 00:13:45.320]  講這一群以色列人
[00:13:45.320 --> 00:13:49.480]  爾賽亞就告訴他們
[00:13:49.480 --> 00:13:50.080]  主說
[00:13:50.080 --> 00:13:51.280]  就是神這麼說
[00:13:51.280 --> 00:13:52.320]  說
[00:13:52.320 --> 00:13:59.160]  "因為這百姓親近我,用嘴唇尊敬我,心卻遠離我"
[00:13:59.160 --> 00:14:02.520]  "他們敬畏我,不過是領受人的吩咐"
[00:14:02.520 --> 00:14:07.920]  就是說這群以色列民有沒有用嘴唇來敬畏神呢?
[00:14:08.320 --> 00:14:09.560]  有啊
[00:14:09.560 --> 00:14:11.320]  應該包括我們
[00:14:11.320 --> 00:14:14.120]  "長士,讚美神,感謝神"
[00:14:14.120 --> 00:14:16.640]  不過好像我們廣東話說
[00:14:16.640 --> 00:14:17.960]  去念口往
[00:14:17.960 --> 00:14:20.840]  那麼神是否收貨呢?
[00:14:20.840 --> 00:14:22.680]  原來是不收貨的
[00:14:22.680 --> 00:14:27.040]  心也要親近神才行
[00:14:27.040 --> 00:14:31.120]  那些人就用嘴唇來敬拜、讚美、敬畏神
[00:14:31.120 --> 00:14:33.480]  不過心原來不是的
[00:14:33.480 --> 00:14:35.320]  這樣原來是不收貨的
[00:14:35.680 --> 00:14:39.960]  就是說萬國雅利門都當讚美耶和華的讚美
[00:14:39.960 --> 00:14:43.120]  不是說你教他去唱阿斯歌讚美他就可以了
[00:14:43.120 --> 00:14:44.520]  沒意思的
[00:14:44.520 --> 00:14:46.640]  如果不是從根本那一算
[00:14:46.640 --> 00:14:48.520]  他的心歸向了神
[00:14:48.520 --> 00:14:50.400]  來發出的讚美
[00:14:50.400 --> 00:14:52.600]  這些口頭的讚美是沒意思的
[00:14:52.600 --> 00:14:54.280]  因此
[00:14:54.280 --> 00:14:55.880]  我們有些古老一點的思想
[00:14:55.880 --> 00:14:57.640]  就說那些時代曲
[00:14:57.640 --> 00:15:01.520]  當時代曲來唱一些所謂的福音歌
[00:15:01.520 --> 00:15:03.040]  其實真的沒什麼意思的
[00:15:03.320 --> 00:15:05.720]  就是那些人聽完覺得挺好聽的
[00:15:05.720 --> 00:15:08.800]  就是他拿不到那個意思
[00:15:08.800 --> 00:15:10.960]  不是從心裡面去唱
[00:15:10.960 --> 00:15:14.080]  所以讚美很重要的就是那個人
[00:15:14.080 --> 00:15:16.000]  那個心是怎麼樣的
[00:15:16.000 --> 00:15:20.800]  以及就是說與被讚美的人的關係是怎麼樣的
[00:15:20.800 --> 00:15:24.960]  你有沒有看電影、看劇集等等
[00:15:24.960 --> 00:15:25.840]  不要看太多
[00:15:25.840 --> 00:15:28.680]  久不久的脈搏就可以了
[00:15:28.680 --> 00:15:33.080]  那麼歷古不衰的條段就是愛情故事
[00:15:33.080 --> 00:15:37.400]  就是每一個年代都有一些年輕的人出來
[00:15:37.400 --> 00:15:40.400]  說很憧憬愛情的美麗
[00:15:40.400 --> 00:15:44.040]  或者受傷的時候需要很多的安慰等等
[00:15:44.040 --> 00:15:45.040]  也有的
[00:15:45.040 --> 00:15:50.280]  其中一小的片段就是說
[00:15:50.280 --> 00:15:53.480]  有一個女孩子
[00:15:53.480 --> 00:15:55.680]  有一個男孩子就去讚她
[00:15:55.680 --> 00:15:58.600]  哎呀!你真是好啊!真是漂亮啊!
[00:15:59.080 --> 00:16:03.480]  你猜那個女孩子是不是一定會喜歡這樣呢?
[00:16:03.480 --> 00:16:06.200]  不是的
[00:16:06.200 --> 00:16:09.120]  就是她喜歡那個男孩子
[00:16:09.120 --> 00:16:10.120]  那個男孩子這樣讚她
[00:16:10.120 --> 00:16:11.040]  她就很心甜
[00:16:11.040 --> 00:16:13.160]  她其實就很討厭那個男孩子
[00:16:13.160 --> 00:16:14.240]  那個男孩子這樣讚她
[00:16:14.240 --> 00:16:18.160]  她就覺得厭棄你不要這樣來跟我說這些話
[00:16:18.160 --> 00:16:19.120]  你明白我的意思嗎?
[00:16:19.120 --> 00:16:22.600]  就是說兩個人之間的關係
[00:16:22.600 --> 00:16:25.640]  如果你是有一個這麼親密的關係
[00:16:25.840 --> 00:16:29.120]  你去讚美的話,哇!很棒!
[00:16:29.120 --> 00:16:31.000]  心都甜了
[00:16:31.000 --> 00:16:33.640]  如果那個是你的仇人
[00:16:33.640 --> 00:16:35.080]  你也三不識七
[00:16:35.080 --> 00:16:37.240]  他這樣去讚美你
[00:16:37.240 --> 00:16:38.160]  也沒有壞的
[00:16:38.160 --> 00:16:41.160]  但是又沒有那種化學作用出來
[00:16:41.160 --> 00:16:44.000]  哇!哎呀!很心甜
[00:16:44.000 --> 00:16:44.840]  沒有的
[00:16:44.840 --> 00:16:48.640]  所以這句話叫萬國你們都當讚美神
[00:16:48.640 --> 00:16:51.440]  不是叫你隨便教教他怎樣讚美就可以了
[00:16:51.440 --> 00:16:53.760]  所以剛才說
[00:16:53.760 --> 00:16:56.600]  就是說要傳福音給更多的人
[00:16:56.600 --> 00:16:57.120]  是不是?
[00:16:57.120 --> 00:16:58.520]  是不是我現在講這些沒有什麼新意
[00:16:58.520 --> 00:16:59.720]  剛才說過了
[00:16:59.720 --> 00:17:02.280]  就是我們要將福音傳給更多的人
[00:17:02.280 --> 00:17:03.280]  這個對的
