
[00:00:00.000 --> 00:00:04.000]  各位 弟兄姊妹朋友們 早安
[00:02:25.000 --> 00:02:27.000]  有一個笑話是這麼說
[00:02:27.000 --> 00:02:30.000]  他的門徒就去餐館定位
[00:02:30.000 --> 00:02:33.000]  那個老闆說 幾個人
[00:02:33.000 --> 00:02:35.000]  他說 十三個人
[00:02:35.000 --> 00:02:39.000]  那就十三個人的座位就可以了
[00:02:39.000 --> 00:02:40.000]  他們說不行
[00:02:40.000 --> 00:02:42.000]  要二十六個人的座位
[00:02:42.000 --> 00:02:43.000]  因為我們十三個人
[00:02:43.000 --> 00:02:45.000]  都是坐在一排的
[00:02:45.000 --> 00:02:48.000]  所以對面一排是空的
[00:02:48.000 --> 00:02:49.000]  這是一個笑話
[00:02:49.000 --> 00:02:52.000]  但是愉悅節的晚餐
[00:02:52.000 --> 00:02:56.000]  耶穌跟門徒們掰比
[00:02:56.000 --> 00:02:58.000]  耶穌說我的肉可以吃
[00:02:58.000 --> 00:03:00.000]  我的血可以喝
[00:03:00.000 --> 00:03:03.000]  那麼甚至於耶穌為門徒洗腳
[00:03:03.000 --> 00:03:05.000]  我記得有一年
[00:03:05.000 --> 00:03:08.000]  我們也是做這個Good Friday
[00:03:08.000 --> 00:03:10.000]  那麼我特別請了兩位
[00:03:10.000 --> 00:03:11.000]  他們不知道
[00:03:11.000 --> 00:03:12.000]  我要給他們做什麼
[00:03:12.000 --> 00:03:15.000]  我說看看有誰願意上來
[00:03:15.000 --> 00:03:16.000]  結果一上來
[00:03:16.000 --> 00:03:18.000]  我就是為他們洗腳
[00:03:18.000 --> 00:03:19.000]  感謝的是
[00:03:19.000 --> 00:03:22.000]  其中一位是鄧敏
[00:03:22.000 --> 00:03:24.000]  感謝的是
[00:03:24.000 --> 00:03:26.000]  說不定哪天我們再來做一次
[00:03:26.000 --> 00:03:29.000]  因為真正是
[00:03:29.000 --> 00:03:32.000]  耶穌為門徒們洗腳
[00:03:32.000 --> 00:03:35.000]  這是愉悅節的一個高潮
[00:03:35.000 --> 00:03:37.000]  然後耶穌就到克西瑪利園
[00:03:37.000 --> 00:03:40.000]  帶了他三個最心愛的門徒
[00:03:40.000 --> 00:03:42.000]  彼得、約翰、雅各
[00:03:42.000 --> 00:03:45.000]  去為要上十字架的事情
[00:03:45.000 --> 00:03:48.000]  祂再三地禱告求應證
[00:03:48.000 --> 00:03:49.000]  最後祂說
[00:03:49.000 --> 00:03:50.000]  好
[00:03:50.000 --> 00:03:52.000]  父神要我去洗
[00:03:52.000 --> 00:03:53.000]  我就去洗
[00:03:53.000 --> 00:03:54.000]  祂說看啊
[00:03:54.000 --> 00:03:56.000]  拿我的人的腳不緊
[00:03:56.000 --> 00:03:59.000]  所以耶穌就被捉拿
[00:03:59.000 --> 00:04:01.000]  那就是在禮拜五的
[00:04:01.000 --> 00:04:02.000]  被審判
[00:04:02.000 --> 00:04:03.000]  被鞭打
[00:04:03.000 --> 00:04:05.000]  被釘上十字架
[00:04:05.000 --> 00:04:06.000]  然後死了
[00:04:06.000 --> 00:04:08.000]  然後禮拜五黃昏的時候
[00:04:08.000 --> 00:04:11.000]  我們先講在下午三點鐘的時候
[00:04:11.000 --> 00:04:13.000]  按照憲紀的條例
[00:04:13.000 --> 00:04:14.000]  清早三點鐘
[00:04:14.000 --> 00:04:16.000]  下午三點鐘
[00:04:16.000 --> 00:04:17.000]  在聖殿
[00:04:17.000 --> 00:04:21.000]  各要殺一隻沒有瑕疵的羔羊
[00:04:21.000 --> 00:04:23.000]  血要流下來
[00:04:23.000 --> 00:04:25.000]  然後祭司要號角吹響
[00:04:25.000 --> 00:04:27.000]  多年來
[00:04:27.000 --> 00:04:28.000]  以色列的百姓
[00:04:28.000 --> 00:04:31.000]  都聽到三點鐘一到
[00:04:31.000 --> 00:04:32.000]  他們就期待著
[00:04:32.000 --> 00:04:33.000]  號角吹響
[00:04:33.000 --> 00:04:37.000]  一隻羊為贖我的罪被殺
[00:04:37.000 --> 00:04:39.000]  就在那個時刻
[00:04:39.000 --> 00:04:40.000]  耶穌在身處
[00:04:40.000 --> 00:04:42.000]  就是下午三點鐘
[00:04:42.000 --> 00:04:44.000]  祂被釘死
[00:04:44.000 --> 00:04:47.000]  在十字架上斷了氣
[00:04:47.000 --> 00:04:49.000]  救贖了全人類
[00:04:49.000 --> 00:04:51.000]  叫一切信祂的不知滅亡
[00:04:51.000 --> 00:04:52.000]  反得永生
[00:04:52.000 --> 00:04:53.000]  感謝神
[00:04:53.000 --> 00:04:55.000]  讚美神
[00:04:55.000 --> 00:04:58.000]  後來耶穌就被放到墓穴裡面
[00:04:58.000 --> 00:05:01.000]  就是洞穴石頭滾起來
[00:05:01.000 --> 00:05:03.000]  然後禮拜天
[00:05:03.000 --> 00:05:04.000]  就是主日
[00:05:04.000 --> 00:05:07.000]  耶穌基督復活了
[00:05:07.000 --> 00:05:08.000]  Hallelujah
[00:05:08.000 --> 00:05:09.000]  讚美神
[00:05:09.000 --> 00:05:13.000]  所以今天我要講復活節的意義
[00:05:13.000 --> 00:05:17.000]  復活節我們說是叫做Easter
[00:05:17.000 --> 00:05:20.000]  其實它原來是叫Easter
[00:05:20.000 --> 00:05:24.000]  是歐洲的一個春節
[00:05:24.000 --> 00:05:26.000]  歐洲他們喜歡過這個春節
[00:05:26.000 --> 00:05:28.000]  所以為什麼會有小白兔
[00:05:28.000 --> 00:05:30.000]  為什麼會撿彩蛋
[00:05:30.000 --> 00:05:33.000]  因為這是他們的一個慶祝的活動
[00:05:33.000 --> 00:05:35.000]  但是後來
[00:05:35.000 --> 00:05:39.000]  天主教基督教取用了這個節日
[00:05:39.000 --> 00:05:42.000]  來紀念耶穌基督的復活
[00:05:42.000 --> 00:05:46.000]  紀念耶穌勝過了漲死權的
[00:05:46.000 --> 00:05:49.000]  這就是復活節的來歷
[00:05:49.000 --> 00:05:51.000]  好的
[00:05:51.000 --> 00:05:55.000]  復活節真正的意思我們知道嗎
[00:05:55.000 --> 00:05:58.000]  因為不只是說耶穌復活了
[00:05:58.000 --> 00:06:01.000]  有的人說耶穌復活跟我有什麼關係呢
[00:06:01.000 --> 00:06:06.000]  那麼這就是失掉了復活節的真正意義了
[00:06:06.000 --> 00:06:10.000]  因為我們剛才練
[00:06:10.000 --> 00:06:11.000]  我們沒有練
[00:06:11.000 --> 00:06:18.000]  我們如果看到馬太福音第27章
[00:06:18.000 --> 00:06:22.000]  好的 馬太福音第27章
[00:06:22.000 --> 00:06:27.000]  馬太福音第27章
[00:06:27.000 --> 00:06:31.000]  好的 馬太福音第27章
[00:06:31.000 --> 00:06:34.000]  它基本上是講說
[00:06:34.000 --> 00:06:36.000]  彼得三世不認主
[00:06:36.000 --> 00:06:41.000]  然後猶大出去上吊致敬
[00:06:41.000 --> 00:06:45.000]  然後耶穌被捉拿到比拉多巡捕的官府
[00:06:45.000 --> 00:06:47.000]  你們去受審判
[00:06:47.000 --> 00:06:51.000]  比拉多就說你是猶太人的王嗎
[00:06:51.000 --> 00:06:52.000]  耶穌說你說的是
[00:06:52.000 --> 00:06:53.000]  他沒有說
[00:06:53.000 --> 00:06:56.000]  因為耶穌他講得很清楚
[00:06:56.000 --> 00:06:59.000]  當老百姓期待著拯救以色列的王
[00:06:59.000 --> 00:07:02.000]  口唱和善那意思是說拯救的王
[00:07:02.000 --> 00:07:07.000]  但是耶穌他不是為了要恢復復興以色列國
[00:07:07.000 --> 00:07:10.000]  因為他說我的國不在地上
[00:07:10.000 --> 00:07:11.000]  我的國在天上
[00:07:11.000 --> 00:07:14.000]  他是要拯救人的靈魂的
[00:07:14.000 --> 00:07:16.000]  所以他說你說的是
[00:07:16.000 --> 00:07:18.000]  他沒有說我就是
[00:07:18.000 --> 00:07:22.000]  跟著巡捕因為他的夫人
[00:07:22.000 --> 00:07:25.000]  在前一天晚上做了一個夢
[00:07:25.000 --> 00:07:27.000]  夢到天使跟他說
[00:07:27.000 --> 00:07:29.000]  這個耶穌是一個義人
[00:07:29.000 --> 00:07:30.000]  你不可以殺他
[00:07:30.000 --> 00:07:32.000]  你不可以判他死罪
[00:07:32.000 --> 00:07:36.000]  所以巡捕就比拉多就再三的
[00:07:36.000 --> 00:07:39.000]  說我查不出這個人有什麼罪
[00:07:39.000 --> 00:07:41.000]  就說再三的要放他
[00:07:41.000 --> 00:07:46.000]  但是總是下面的群眾鼓譟說
[00:07:46.000 --> 00:07:50.000]  釘死他殺了他等等判他的罪
[00:07:50.000 --> 00:07:53.000]  所以比拉多就說
[00:07:53.000 --> 00:07:55.000]  按照你們的常理
[00:07:55.000 --> 00:08:00.000]  這個時候我要放一個囚犯
[00:08:00.000 --> 00:08:01.000]  死的囚犯
[00:08:01.000 --> 00:08:05.000]  你們看放這個強盜巴拿巴好吧
[00:08:05.000 --> 00:08:07.000]  還是放耶穌好呢
[00:08:07.000 --> 00:08:08.000]  他是說你們放
[00:08:08.000 --> 00:08:11.000]  讓我釋放耶穌好嗎
[00:08:11.000 --> 00:08:14.000]  但是老百姓說
[00:08:14.000 --> 00:08:17.000]  我們要釋放巴拿巴
[00:08:17.000 --> 00:08:18.000]  是的
[00:08:18.000 --> 00:08:25.000]  中間一句話就是馬太福音27章17節
[00:08:25.000 --> 00:08:29.000]  比拉多說你們要我釋放哪一個給你們
[00:08:29.000 --> 00:08:31.000]  換一句話說
[00:08:31.000 --> 00:08:36.000]  比拉多說你們要選擇哪一個
[00:08:36.000 --> 00:08:39.000]  讓我們再一次想想看
[00:08:39.000 --> 00:08:43.000]  我們生命中神創造我們有自由意志
[00:08:43.000 --> 00:08:46.000]  我們的始祖亞當夏娃
[00:08:46.000 --> 00:08:48.000]  神給他們有自由意志
[00:08:48.000 --> 00:08:50.000]  神跟他們說
[00:08:50.000 --> 00:08:52.000]  這個生命樹的果子
[00:08:52.000 --> 00:08:55.000]  這是分別善惡樹的果子
[00:08:55.000 --> 00:08:57.000]  分別善惡樹你們不可以吃
[00:08:57.000 --> 00:08:59.000]  吃了那日必定死
[00:08:59.000 --> 00:09:02.000]  所以當人來到樹的面前的時候
[00:09:02.000 --> 00:09:05.000]  他們要做一個選擇的時候
[00:09:05.000 --> 00:09:08.000]  就好像這一個時刻一樣
[00:09:08.000 --> 00:09:10.000]  要做一個選擇的時候
[00:09:10.000 --> 00:09:13.000]  但是人卻做了一個錯誤的選擇
[00:09:13.000 --> 00:09:18.000]  選擇了吃分別善惡樹的果子
[00:09:18.000 --> 00:09:19.000]  我再一次強調
[00:09:19.000 --> 00:09:22.000]  分別善惡沒有什麼不好
[00:09:22.000 --> 00:09:25.000]  但是它的原文的意思是說
[00:09:25.000 --> 00:09:26.000]  judgmental
[00:09:26.000 --> 00:09:28.000]  它是就是說
[00:09:28.000 --> 00:09:29.000]  哎呀
[00:09:29.000 --> 00:09:32.000]  烏斯你這個領帶怎麼這麼難看
[00:09:32.000 --> 00:09:35.000]  你剪那個頭髮怎麼這麼不好看
[00:09:35.000 --> 00:09:37.000]  你怎麼唱得亂七八糟
[00:09:37.000 --> 00:09:38.000]  你為什麼不聽我的
[00:09:38.000 --> 00:09:40.000]  你講有沒有道理
[00:09:40.000 --> 00:09:41.000]  你評不評理
[00:09:41.000 --> 00:09:43.000]  這就叫做分別善惡
[00:09:43.000 --> 00:09:45.000]  就是在做審判的工作
[00:09:45.000 --> 00:09:48.000]  而我們都知道審判是在審
[00:09:48.000 --> 00:09:51.000]  所以分別善惡
[00:09:51.000 --> 00:09:54.000]  神沒有要我們去做
[00:09:54.000 --> 00:09:56.000]  但是不管怎麼樣
[00:09:56.000 --> 00:09:58.000]  人選擇了
[00:09:58.000 --> 00:10:00.000]  就好像比拉多說
[00:10:00.000 --> 00:10:02.000]  你們要我釋放哪一個人呢
[00:10:02.000 --> 00:10:04.000]  你們要選耶穌呢
[00:10:04.000 --> 00:10:07.000]  你們還是要選那個強盜巴拿巴呢
[00:10:07.000 --> 00:10:10.000]  百姓說我們要巴拿巴
[00:10:10.000 --> 00:10:13.000]  這是老百姓的選擇
[00:10:13.000 --> 00:10:16.000]  同樣的就好像說
[00:10:16.000 --> 00:10:18.000]  你要選基督呢
[00:10:18.000 --> 00:10:22.000]  你還是要選撒旦魔鬼
[00:10:22.000 --> 00:10:25.000]  我們在座大都選擇了
[00:10:25.000 --> 00:10:27.000]  來跟從耶穌基督
[00:10:27.000 --> 00:10:29.000]  我恭喜各位
[00:10:29.000 --> 00:10:33.000]  昨天有七位選擇了跟從耶穌基督
[00:10:33.000 --> 00:10:35.000]  天啊
[00:10:35.000 --> 00:10:37.000]  都到了感謝神讚美神
[00:10:37.000 --> 00:10:39.000]  好的
[00:10:39.000 --> 00:10:41.000]  所以
[00:10:41.000 --> 00:10:43.000]  我們的生命
[00:10:43.000 --> 00:10:46.000]  因為我們選擇對了
[00:10:46.000 --> 00:10:51.000]  但是當時猶太人選擇錯誤
[00:10:51.000 --> 00:10:54.000]  結果耶穌被釘死
[00:10:54.000 --> 00:10:56.000]  甚至於比拉多後來說
[00:10:56.000 --> 00:10:58.000]  好了
[00:10:58.000 --> 00:10:59.000]  我現在洗手了
[00:10:59.000 --> 00:11:01.000]  交給你們了
[00:11:01.000 --> 00:11:04.000]  你們要怎麼樣辦他你們辦他
[00:11:04.000 --> 00:11:05.000]  流了一人的血
[00:11:05.000 --> 00:11:07.000]  與我無關
[00:11:07.000 --> 00:11:10.000]  所以猶太人就下面起哄說
[00:11:10.000 --> 00:11:14.000]  讓這個血留在我們子孫的身上
[00:11:14.000 --> 00:11:16.000]  後來二次大戰的時候
[00:11:16.000 --> 00:11:20.000]  猶太人被殺了上百萬上百萬
[00:11:20.000 --> 00:11:24.000]  這個血就留在他們子孫身上
[00:11:24.000 --> 00:11:25.000]  是的
[00:11:25.000 --> 00:11:28.000]  我們再一次來到神的面前
[00:11:28.000 --> 00:11:31.000]  真的有的時候我們講說
[00:11:31.000 --> 00:11:34.000]  我們依戀之間
[00:11:34.000 --> 00:11:37.000]  所以中國有一個字叫做貪婪的蘭
[00:11:37.000 --> 00:11:40.000]  是兩個木頭下面一個女字
[00:11:40.000 --> 00:11:44.000]  有人說哎呀中國字創造的真棒
[00:11:44.000 --> 00:11:46.000]  一顆是分別善惡術
[00:11:46.000 --> 00:11:49.000]  一顆是生命術
[00:11:49.000 --> 00:11:51.000]  這個女的就是夏娃
[00:11:51.000 --> 00:11:56.000]  她看那果子好看
[00:11:56.000 --> 00:11:59.000]  她吃了可以肚子不餓
[00:11:59.000 --> 00:12:02.000]  她又可以跟神一樣有智慧
[00:12:02.000 --> 00:12:04.000]  能夠分別善惡
[00:12:04.000 --> 00:12:07.000]  所以她就選擇了就是貪婪了
[00:12:07.000 --> 00:12:09.000]  但是感謝神讚美神
[00:12:09.000 --> 00:12:13.000]  因為當耶穌他禁食四十天
[00:12:13.000 --> 00:12:14.000]  他受了洗以後
[00:12:14.000 --> 00:12:16.000]  他就禁食四十天
[00:12:16.000 --> 00:12:19.000]  然後聖靈帶他到曠野去
[00:12:19.000 --> 00:12:21.000]  禁食了四十天的時候
[00:12:21.000 --> 00:12:23.000]  撒旦魔鬼就出來
[00:12:23.000 --> 00:12:27.000]  同樣的你若是真是神的兒子
[00:12:27.000 --> 00:12:29.000]  你可以豐富石頭變成食物
[00:12:29.000 --> 00:12:30.000]  你吃了就不會餓
[00:12:30.000 --> 00:12:33.000]  耶穌說人活的不是單靠食物
[00:12:33.000 --> 00:12:35.000]  乃是靠神口所出的一切的話
[00:12:35.000 --> 00:12:37.000]  肉體的軟弱
[00:12:37.000 --> 00:12:38.000]  耶穌勝過了
[00:12:38.000 --> 00:12:40.000]  又說你如果拜我
[00:12:40.000 --> 00:12:42.000]  這天下萬物都歸你
[00:12:42.000 --> 00:12:43.000]  眼目的情義
[00:12:43.000 --> 00:12:44.000]  耶穌說NO
[00:12:44.000 --> 00:12:47.000]  又說如果從那墊底上面跳下來
[00:12:47.000 --> 00:12:48.000]  神托住你
[00:12:48.000 --> 00:12:49.000]  耶穌說NO
[00:12:49.000 --> 00:12:51.000]  撒旦魔鬼退我後邊去
[00:12:51.000 --> 00:12:53.000]  撒旦魔鬼就走開了
[00:12:53.000 --> 00:12:55.000]  耶穌勝過了
[00:12:55.000 --> 00:12:57.000]  所以跟著一句話說
[00:12:57.000 --> 00:12:59.000]  天使出來伺候他
[00:12:59.000 --> 00:13:01.000]  各位弟兄姊妹朋友們
[00:13:01.000 --> 00:13:04.000]  先前的亞當沒有勝過
[00:13:04.000 --> 00:13:05.000]  肉體的軟弱
[00:13:05.000 --> 00:13:06.000]  眼目的情義
[00:13:06.000 --> 00:13:07.000]  精神的驕傲
[00:13:07.000 --> 00:13:10.000]  幕後的亞當勝過了
[00:13:10.000 --> 00:13:14.000]  甚至於勝過了長死前的撒旦魔鬼了
[00:13:14.000 --> 00:13:20.000]  撒旦魔鬼跟天使中間
[00:13:20.000 --> 00:13:21.000]  其實有的時候
[00:13:21.000 --> 00:13:25.000]  很難有一個很明顯的區分
[00:13:25.000 --> 00:13:28.000]  有一個小故事是這麼說
[00:13:28.000 --> 00:13:30.000]  有一個名畫家
[00:13:30.000 --> 00:13:35.000]  他去要畫天使跟魔鬼
[00:13:35.000 --> 00:13:39.000]  他就出去找了一個年輕少年人
[00:13:39.000 --> 00:13:41.000]  畫相貌如天使
[00:13:41.000 --> 00:13:44.000]  就帶到畫室裡面給他錢
[00:13:44.000 --> 00:13:47.000]  就畫成了天使的相
[00:13:47.000 --> 00:13:49.000]  然後畫完了
[00:13:49.000 --> 00:13:51.000]  他就要找一個人來
[00:13:51.000 --> 00:13:53.000]  畫成魔鬼的樣子
[00:13:53.000 --> 00:13:56.000]  找了多年找不到
[00:13:56.000 --> 00:13:59.000]  終於有一天在市集
[00:13:59.000 --> 00:14:00.000]  找到一個人
[00:14:00.000 --> 00:14:02.000]  怎麼看都像是魔鬼
[00:14:02.000 --> 00:14:03.000]  哇好興奮
[00:14:03.000 --> 00:14:05.000]  趕快帶了這個人到他的畫室
[00:14:05.000 --> 00:14:06.000]  給了他錢說
[00:14:06.000 --> 00:14:07.000]  你做我的
[00:14:07.000 --> 00:14:08.000]  讓我畫你
[00:14:08.000 --> 00:14:10.000]  畫魔鬼
[00:14:10.000 --> 00:14:11.000]  他就畫畫畫
[00:14:11.000 --> 00:14:13.000]  畫完了魔鬼
[00:14:13.000 --> 00:14:15.000]  一個天使一個魔鬼
[00:14:15.000 --> 00:14:19.000]  結果魔鬼那個真人就在那邊哭了
[00:14:19.000 --> 00:14:20.000]  他說怎麼回事
[00:14:20.000 --> 00:14:22.000]  錢給你的不夠多嗎
[00:14:22.000 --> 00:14:24.000]  他說不是的先生
[00:14:24.000 --> 00:14:27.000]  多年前你畫我天使
[00:14:27.000 --> 00:14:31.000]  今天你把我當魔鬼來畫
[00:14:31.000 --> 00:14:34.000]  我已經失掉了當年那個樣子
[00:14:34.000 --> 00:14:35.000]  是的
[00:14:35.000 --> 00:14:36.000]  我們新的主
[00:14:36.000 --> 00:14:38.000]  我們活在世界上
[00:14:38.000 --> 00:14:40.000]  你是天使還是魔鬼
[00:14:40.000 --> 00:14:41.000]  我常常聽人家講說
[00:14:41.000 --> 00:14:43.000]  某某人是我的天使
[00:14:43.000 --> 00:14:45.000]  但是你是別人的天使
[00:14:45.000 --> 00:14:47.000]  還是你是別人的魔鬼
[00:14:47.000 --> 00:14:48.000]  在別人的眼中
[00:14:48.000 --> 00:14:50.000]  你是天使還是你是魔鬼
[00:14:50.000 --> 00:14:52.000]  就看我們的選擇
[00:14:52.000 --> 00:14:54.000]  你願意效法基督
[00:14:54.000 --> 00:14:55.000]  活出基督的榮美
[00:14:55.000 --> 00:14:56.000]  你就是天使
[00:14:56.000 --> 00:14:59.000]  你如果說是為了自己
[00:14:59.000 --> 00:15:01.000]  那就是魔鬼了
[00:15:01.000 --> 00:15:02.000]  是不是
[00:15:02.000 --> 00:15:03.000]  感謝神讚美神
[00:15:03.000 --> 00:15:07.000]  我們都做正確的選擇
[00:15:07.000 --> 00:15:09.000]  好的
[00:15:09.000 --> 00:15:13.000]  老百姓硬要盯死耶穌基督
[00:15:13.000 --> 00:15:16.000]  結果在第23節
[00:15:16.000 --> 00:15:18.000]  巡撫比拉多說
[00:15:18.000 --> 00:15:20.000]  為什麼呢
[00:15:20.000 --> 00:15:23.000]  他做了什麼惡事呢
[00:15:23.000 --> 00:15:24.000]  為什麼
[00:15:24.000 --> 00:15:25.000]  意思是說
[00:15:25.000 --> 00:15:27.000]  為什麼他非要死
[00:15:27.000 --> 00:15:29.000]  這就是十字架的真實意義
[00:15:29.000 --> 00:15:32.000]  這就是復活節的真實的一定義
[00:15:32.000 --> 00:15:35.000]  你必須要選擇耶穌
[00:15:35.000 --> 00:15:38.000]  你必須要背起你的十字架
[00:15:38.000 --> 00:15:39.000]  來跟隨他
[00:15:39.000 --> 00:15:41.000]  不然你與他無分
[00:15:41.000 --> 00:15:42.000]  耶穌復活了
[00:15:42.000 --> 00:15:45.000]  那也不過是一個easter
[00:15:45.000 --> 00:15:50.000]  一個Bugs Bunny或者是簡單的遊戲而已
[00:15:50.000 --> 00:15:53.000]  對你生命沒有任何影響
[00:15:53.000 --> 00:15:56.000]  但是當你選擇了耶穌
[00:15:56.000 --> 00:15:58.000]  當你讓耶穌
[00:15:58.000 --> 00:16:00.000]  能夠在你的心裡面活起來
[00:16:00.000 --> 00:16:04.000]  你釋放了那一位
[00:16:04.000 --> 00:16:07.000]  世人的王的時候
[00:16:07.000 --> 00:16:08.000]  如今上所說
[00:16:08.000 --> 00:16:10.000]  你在地上釋放
[00:16:10.000 --> 00:16:12.000]  天上就釋放
[00:16:12.000 --> 00:16:14.000]  你在地上捆綁
[00:16:14.000 --> 00:16:15.000]  在天上講
[00:16:15.000 --> 00:16:17.000]  哈雷路亞是的神
[00:16:17.000 --> 00:16:18.000]  我們感謝神
[00:16:18.000 --> 00:16:21.000]  這個耶穌到底為什麼非要死呢
[00:16:21.000 --> 00:16:23.000]  如果你選擇了他
[00:16:23.000 --> 00:16:25.000]  如果耶穌沒有死
[00:16:25.000 --> 00:16:26.000]  沒有復活
[00:16:26.000 --> 00:16:27.000]  是不是
[00:16:27.000 --> 00:16:28.000]  你如果要復活
[00:16:28.000 --> 00:16:29.000]  你一定要有死
[00:16:29.000 --> 00:16:32.000]  不然沒有復活
[00:16:32.000 --> 00:16:33.000]  最多只是恢復
[00:16:33.000 --> 00:16:34.000]  最多只是復興
[00:16:34.000 --> 00:16:36.000]  並沒有死
[00:16:36.000 --> 00:16:38.000]  並沒有復活
[00:16:38.000 --> 00:16:42.000]  耶穌為什麼非要死
[00:16:42.000 --> 00:16:46.000]  因為在初二帝第十二章
[00:16:46.000 --> 00:16:48.000]  祂講到愉悅節
[00:16:48.000 --> 00:16:51.000]  祂說有一隻羔羊要被殺
[00:16:51.000 --> 00:16:54.000]  那個血要塗在門楣上
[00:16:54.000 --> 00:16:56.000]  所以面臨天使
[00:16:56.000 --> 00:16:58.000]  來殺盡頭身的長子的時候
[00:16:58.000 --> 00:17:00.000]  祂看到你的門上有血
[00:17:00.000 --> 00:17:02.000]  祂就越過去
[00:17:02.000 --> 00:17:07.000]  所以耶穌就是那隻愉悅節被殺的羔羊
[00:17:07.000 --> 00:17:09.000]  祂非要被殺不可
[00:17:09.000 --> 00:17:12.000]  人不能夠得道生命
[00:17:12.000 --> 00:17:13.000]  叫一些信祂的
[00:17:13.000 --> 00:17:15.000]  不知有沒有反德永生
[00:17:15.000 --> 00:17:16.000]  這是第一
[00:17:16.000 --> 00:17:17.000]  第二
[00:17:17.000 --> 00:17:19.000]  從利未居四章
[00:17:19.000 --> 00:17:21.000]  我們看到說
[00:17:21.000 --> 00:17:24.000]  當初以色列人獻祭的條例
[00:17:24.000 --> 00:17:27.000]  就是說你要選兩隻羊
[00:17:27.000 --> 00:17:29.000]  兩隻公三羊
[00:17:29.000 --> 00:17:31.000]  然後帶到祭祀面前
[00:17:31.000 --> 00:17:34.000]  是說一隻龜捏合滑為聖
[00:17:34.000 --> 00:17:37.000]  一隻叫做阿薩謝勒
[00:17:37.000 --> 00:17:39.000]  是說要戴你的罪
