
[00:00:00.000 --> 00:00:03.780]  我們其實都會離開大家的
[00:03:25.880 --> 00:03:30.440]  無論如何,我們將會離地上樓
[00:03:30.440 --> 00:03:34.040]  第一點可以出,離地上樓
[00:03:34.040 --> 00:03:38.280]  這裏提到,第九節一開始提到辛苦
[00:03:38.280 --> 00:03:42.760]  辛苦,我們都會離地上樓
[00:03:42.760 --> 00:03:46.920]  第九節提到辛苦是羔羊的妻
[00:03:46.920 --> 00:03:53.360]  聖靈帶領作者使徒約翰去到一個高山上
[00:03:53.360 --> 00:03:56.680]  就說我現在給辛苦你看
[00:03:56.680 --> 00:03:58.200]  那意思是什麼?
[00:03:58.200 --> 00:04:03.960]  對使徒約翰來說,這是耶穌一路說辛苦
[00:04:03.960 --> 00:04:07.080]  大家信得主久了就知道耶穌沒有結婚
[00:04:07.080 --> 00:04:08.600]  沒有一個妻子
[00:04:08.600 --> 00:04:10.280]  其實是在比喻什麼?
[00:04:10.280 --> 00:04:13.960]  是教會,耶穌就是教會的頭
[00:04:13.960 --> 00:04:17.760]  好像丈夫一樣,教會就是妻子
[00:04:17.760 --> 00:04:20.760]  所以他一見到的時候,這個辛苦是怎樣的呢?
[00:04:20.760 --> 00:04:26.920]  原來接着降臨,從天而降一個新的城
[00:04:26.920 --> 00:04:29.520]  在上面降下來
[00:04:29.520 --> 00:04:35.800]  在舊約裏面,其實當要比喻新的聖城耶路撒冷會來
[00:04:35.800 --> 00:04:41.920]  即是說新天新地會來,其實都是用辛苦來比喻的
[00:04:41.920 --> 00:04:47.840]  即是說約翰見到的,就是舊約先知經常說的辛苦
[00:04:47.840 --> 00:04:50.360]  預言他見到
[00:04:50.360 --> 00:04:52.600]  大家可以回去看看這些聖經
[00:04:52.600 --> 00:04:56.200]  到了新約來說,都有很多隱喻
[00:04:56.200 --> 00:05:02.360]  說夫妻的關係,就比喻耶穌和教會
[00:05:02.360 --> 00:05:06.680]  將來會無瑕疵地獻上
[00:05:06.680 --> 00:05:12.040]  這個完美屬靈的教會的隱喻,亦在新約裏面說的
[00:05:12.040 --> 00:05:13.840]  約翰又見到了
[00:05:13.840 --> 00:05:17.720]  到了末後,即是說約翰見到在啓示錄這個信息
[00:05:17.720 --> 00:05:20.840]  這個辛苦真的從天而降
[00:05:20.840 --> 00:05:23.680]  對於約翰來說,這個就是了
[00:05:23.680 --> 00:05:27.400]  一路這樣降下來,就是新的聖城耶路撒冷
[00:05:27.400 --> 00:05:30.240]  其實就是天上的教會
[00:05:30.240 --> 00:05:33.040]  即是地上所講的天上的教會
[00:05:33.040 --> 00:05:38.400]  這個聖城其實可以看成是天上的教會
[00:05:38.400 --> 00:05:41.320]  這個聖城,這個教會是怎樣的呢?
[00:05:41.320 --> 00:05:44.080]  跟着聖經有很多形容
[00:05:44.080 --> 00:05:49.400]  這個聖城在十一節提到,是很榮耀的
[00:05:49.400 --> 00:05:52.880]  因爲有神的光輝在當中
[00:05:52.880 --> 00:05:57.320]  這個聖城在十六節提到,是四四方方的
[00:05:57.320 --> 00:06:02.280]  四方城,是代表什麼呢?
[00:06:02.280 --> 00:06:05.240]  完美,設計很完美
[00:06:05.240 --> 00:06:11.400]  其實在舊約裏面,很多先知書講這個聖城將來會來的新天新地
[00:06:11.400 --> 00:06:14.040]  形容這個城都是四四方方的
[00:06:14.040 --> 00:06:15.800]  梁讀的聖殿也是四方方的
[00:06:15.800 --> 00:06:19.400]  梁讀聖殿外圍的城的地方也是四方方的
[00:06:19.400 --> 00:06:21.680]  所以我想約翰見到的時候
[00:06:21.680 --> 00:06:25.280]  跟舊約所講的一樣,也是四四方方的
[00:06:25.280 --> 00:06:29.120]  即是其實體字錄的經文所講的東西
[00:06:29.120 --> 00:06:30.920]  如果加上舊約的話
[00:06:30.920 --> 00:06:37.440]  其實是應驗着舊約先知不斷講的這個新天新地來的狀況
[00:06:37.440 --> 00:06:42.440]  這個城是很大的,有天使就量一量給約翰看看
[00:06:42.440 --> 00:06:47.600]  有四千裏,大概是二千四百公里
[00:06:47.600 --> 00:06:51.760]  那些人怎麼算呢?就說是由香港飛去韓國
[00:06:51.760 --> 00:06:54.440]  大概是那個長度
[00:06:54.440 --> 00:06:58.400]  而且是一個四方形來的
[00:06:58.400 --> 00:07:00.440]  而且是立體的
[00:07:00.440 --> 00:07:02.640]  大不大啊?
[00:07:02.640 --> 00:07:03.840]  看起來也很大吧
[00:07:03.840 --> 00:07:08.040]  一塊這樣的東西放在地球,放在空間裏面,很大的
[00:07:08.040 --> 00:07:08.920]  那
[00:07:08.920 --> 00:07:12.040]  大也好,其實是大,仍然是很大
[00:07:12.040 --> 00:07:13.400]  可以以弧來看
[00:07:13.400 --> 00:07:15.160]  總之是很大
[00:07:15.160 --> 00:07:18.680]  究竟是長、闊、高,加起來四千裏呢
[00:07:18.680 --> 00:07:22.080]  還是長、闊、高,大家都是四千裏呢
[00:07:22.080 --> 00:07:24.240]  其實經文裏是很清楚的
[00:07:24.240 --> 00:07:27.120]  但是讓我們看到的就是什麼?
[00:07:27.120 --> 00:07:29.160]  很大啊
[00:07:29.160 --> 00:07:32.040]  原來這個城是很大的
[00:07:32.040 --> 00:07:34.720]  而且是正立方體來的
[00:07:34.720 --> 00:07:37.720]  就是四千裏高
[00:07:37.720 --> 00:07:40.760]  我就在想,到時我們會飛嗎?
[00:07:40.760 --> 00:07:43.520]  要這麼大的空間做什麼呢?
[00:07:43.520 --> 00:07:47.000]  高樓底就是什麼?
[00:07:47.000 --> 00:07:49.200]  空氣清新是不是可以?
[00:07:49.200 --> 00:07:51.520]  那也不用那麼多吧
[00:07:51.520 --> 00:07:55.840]  那應該是很大,是不是可以飛來飛去呢?走來走去,大家可以想想
[00:07:55.840 --> 00:07:59.160]  而這個城是精金
[00:07:59.160 --> 00:08:02.040]  那是不是真是精金呢?其實都是形容的
[00:08:02.040 --> 00:08:03.920]  總之約翰看到的是什麼?
[00:08:03.920 --> 00:08:06.320]  發光啊,明如水晶啊
[00:08:06.320 --> 00:08:07.840]  很光啊,很白啊,這樣
[00:08:07.840 --> 00:08:12.480]  就是用他可以表達的形容詞來形容出來
[00:08:12.480 --> 00:08:14.560]  那這個城呢,接着又會形容了
[00:08:14.560 --> 00:08:16.080]  大家看一看就會知道了
[00:08:16.080 --> 00:08:18.680]  東南西北都各有三道門的
[00:08:18.680 --> 00:08:22.400]  城的底下有十二條柱是託着的
[00:08:22.400 --> 00:08:23.440]  那我們看一看
[00:08:23.440 --> 00:08:25.600]  十二節提到這個城呢
[00:08:25.600 --> 00:08:28.440]  是有十二個門
[00:08:28.440 --> 00:08:30.520]  那這些很有意思了
[00:08:30.520 --> 00:08:32.480]  和舊約很有意思
[00:08:32.480 --> 00:08:36.400]  門呢,有十二個天使在這裏
[00:08:36.400 --> 00:08:40.640]  究竟是飛飛,守住還是站着呢?這個不太知道,沒有形容
[00:08:40.640 --> 00:08:43.760]  那,而我們又發現在舊約聖經裏面
[00:08:43.760 --> 00:08:47.080]  當預言這個耶路撒冷聖神會來的時候呢
[00:08:47.080 --> 00:08:51.960]  都是會講到有天使是會守住這些的城的
[00:08:51.960 --> 00:08:53.680]  守住這些的門的
[00:08:53.680 --> 00:08:55.240]  而去到新約的時候
[00:08:55.240 --> 00:08:57.040]  聖經形容七教會
[00:08:57.040 --> 00:08:58.760]  在地上的七個教會
[00:08:58.760 --> 00:08:59.800]  不是七個啦
[00:08:59.800 --> 00:09:02.840]  統管是一個完全好德教會這樣
[00:09:02.840 --> 00:09:04.520]  每個教會都有什麼呢?
[00:09:04.520 --> 00:09:07.520]  都有天使是守望着的
[00:09:07.520 --> 00:09:10.600]  而去到,而在很之前伊甸園的時候呢
[00:09:10.600 --> 00:09:12.000]  那個伊甸園啊
[00:09:12.000 --> 00:09:14.720]  都有天使在這裏守着
[00:09:14.720 --> 00:09:15.960]  打守着的
[00:09:15.960 --> 00:09:17.840]  人犯罪之後不可以進去嘛
[00:09:17.840 --> 00:09:20.440]  所以,有天使守着
[00:09:20.440 --> 00:09:21.800]  所以現在我們沒有人找到的
[00:09:21.800 --> 00:09:23.440]  就是看不到的
[00:09:23.440 --> 00:09:26.880]  那這個意思是什麼呢?有天使看到,守着的意思呢
[00:09:26.880 --> 00:09:27.920]  你可以說呢
[00:09:27.920 --> 00:09:29.920]  原來神是從創世
[00:09:29.920 --> 00:09:32.560]  去到舊約,新約,去到天堂呢
[00:09:32.560 --> 00:09:36.400]  都是有天使在這裏守護着人的
[00:09:36.400 --> 00:09:40.560]  然後讓人最終呢,要進到這個新天新地的
[00:09:40.560 --> 00:09:42.840]  這個有一個這樣的
[00:09:42.840 --> 00:09:45.720]  新舊約愣着的意思
[00:09:45.720 --> 00:09:48.720]  而這些門上面呢,還有一個很特別的地方
[00:09:48.720 --> 00:09:54.400]  就是寫着舊約以色列民十二支派的名字
[00:09:54.400 --> 00:09:55.880]  那意思是什麼呢?
[00:09:55.880 --> 00:09:57.600]  十二支派代表什麼呢?
[00:09:57.600 --> 00:09:58.960]  是以色列民
[00:09:58.960 --> 00:10:00.480]  神呼召他們
[00:10:00.480 --> 00:10:03.120]  如何形成十二支派
[00:10:03.120 --> 00:10:04.920]  以色列的歷史
[00:10:04.920 --> 00:10:06.920]  其實說的是舊約的歷史
[00:10:06.920 --> 00:10:09.360]  舊約的傳統在地上
[00:10:09.360 --> 00:10:10.280]  是不是?
[00:10:10.280 --> 00:10:12.560]  那也讓,如果以色列民看到的時候呢
[00:10:12.560 --> 00:10:15.880]  就會覺得這個聖殿我們一定可以進去
[00:10:15.880 --> 00:10:18.920]  因爲有我們十二支派的名字在這裏
[00:10:18.920 --> 00:10:21.880]  所以以色列民是可以進去的
[00:10:21.880 --> 00:10:24.320]  那,我們幫人怎麼樣呢?
[00:10:24.320 --> 00:10:26.280]  但是跟着聖經的形容就很好了
[00:10:26.280 --> 00:10:28.280]  這個十二支派呢
[00:10:28.280 --> 00:10:30.720]  這個城下面呢,原來有什麼呢?
[00:10:30.720 --> 00:10:33.200]  有十二個根基
[00:10:33.200 --> 00:10:36.520]  有十二個珍珠,那些門是珍珠來的
[00:10:36.520 --> 00:10:37.920]  那是怎麼進去的呢?
[00:10:37.920 --> 00:10:39.880]  大家有沒有想過?
[00:10:39.880 --> 00:10:41.840]  很華美,很榮美,珍珠
[00:10:41.840 --> 00:10:44.840]  每道門都有一個很大的珍珠
[00:10:44.840 --> 00:10:46.120]  怎麼進去的?
[00:10:46.120 --> 00:10:48.640]  需要開門進去的嗎?
[00:10:48.640 --> 00:10:51.400]  大家知道到時大家是可以穿牆的
[00:10:51.400 --> 00:10:54.240]  不是搶的
[00:10:54.240 --> 00:10:55.760]  穿牆可以
[00:10:55.760 --> 00:10:58.400]  你信不信的?
[00:10:58.400 --> 00:11:00.000]  耶穌復活的時候
[00:11:00.000 --> 00:11:02.680]  那些門徒在房間裏祈禱
[00:11:02.680 --> 00:11:04.480]  會突然間出現的
[00:11:04.480 --> 00:11:07.160]  那耶穌怎麼進來的?
[00:11:07.160 --> 00:11:10.200]  穿牆過來的
[00:11:10.200 --> 00:11:12.520]  所以我們可以有珍珠也不怕
[00:11:12.520 --> 00:11:14.840]  咻一下就進去了
[00:11:14.840 --> 00:11:16.840]  那耶穌也會喫東西的
[00:11:16.840 --> 00:11:20.200]  耶穌復活之後也會喫條魚
[00:11:20.200 --> 00:11:21.360]  給門徒看的
[00:11:21.360 --> 00:11:23.320]  所以我們也可以喫果子
[00:11:23.320 --> 00:11:24.400]  可以進去的
[00:11:24.400 --> 00:11:29.360]  但是形容那些寶石,珍珠很華貴
[00:11:29.360 --> 00:11:31.120]  好了,我想看看這個十二根基
[00:11:31.120 --> 00:11:32.840]  原來整個的城呢
[00:11:32.840 --> 00:11:36.920]  下面是有十二條根基撐着這個城的
[00:11:36.920 --> 00:11:38.360]  這個很重要
[00:11:38.360 --> 00:11:42.720]  特別是原來每一條根基是寫上什麼?
[00:11:42.720 --> 00:11:45.880]  耶穌十二使徒的名字
[00:11:45.880 --> 00:11:47.280]  那代表什麼呢?
[00:11:47.280 --> 00:11:48.800]  大家想起新約
[00:11:48.800 --> 00:11:50.040]  聖經怎麼說的?
[00:11:50.040 --> 00:11:56.360]  教會是建立在十二使徒和先知的根基上
[00:11:56.360 --> 00:12:01.200]  那意思就是撐着這個聖城的是十二使徒的根基
[00:12:01.200 --> 00:12:03.280]  其實在說什麼?
[00:12:03.280 --> 00:12:05.240]  是神的話
[00:12:05.240 --> 00:12:06.760]  耶穌基督的福音
[00:12:06.760 --> 00:12:10.360]  十二使徒承傳的
[00:12:10.360 --> 00:12:12.080]  傳去外邦人
[00:12:12.080 --> 00:12:15.000]  全世界的人,你和我都信主得救
[00:12:15.000 --> 00:12:19.280]  那意思就是說這個耶路撒冷聖城
[00:12:19.280 --> 00:12:21.560]  是不是非以色列人
[00:12:21.560 --> 00:12:23.160]  就是外邦人都可以進去
[00:12:23.160 --> 00:12:27.120]  就是說所有信耶穌的人都可以進去
[00:12:27.120 --> 00:12:29.800]  這個意思是這樣
[00:12:29.800 --> 00:12:32.920]  所以這些十二派十二使徒
[00:12:32.920 --> 00:12:34.240]  看上去字面是這樣
[00:12:34.240 --> 00:12:37.600]  但原來放進去舊約伊甸園的時候
[00:12:37.600 --> 00:12:39.200]  其實是很有意思的
[00:12:39.200 --> 00:12:44.920]  整個耶路撒冷聖城是有舊約的寓言的歷史
[00:12:44.920 --> 00:12:48.680]  加上新約的神建立教會的歷史
[00:12:48.680 --> 00:12:50.440]  然後一個屬神的羣體
[00:12:50.440 --> 00:12:53.320]  到了新天新地的時候全部可以進去
[00:12:53.320 --> 00:12:54.760]  這個屬靈的意思
[00:12:54.760 --> 00:12:58.320]  或者神學的意思是很微妙
[00:12:58.320 --> 00:13:01.040]  接着又提到城牆
[00:13:01.040 --> 00:13:02.880]  城牆量一量
[00:13:02.880 --> 00:13:06.320]  一四四爪,大概六十公尺
[00:13:06.320 --> 00:13:08.040]  厚不厚啊?
[00:13:08.040 --> 00:13:09.400]  闊不闊啊?
[00:13:09.400 --> 00:13:11.280]  哇,六十公尺有多長啊?
[00:13:11.280 --> 00:13:13.240]  哇,跑也要跑一段時間
[00:13:13.240 --> 00:13:15.680]  我跑十秒的可能啊,六十公尺
[00:13:15.680 --> 00:13:17.600]  可能現在不止了
[00:13:17.600 --> 00:13:18.800]  好了,很長
[00:13:18.800 --> 00:13:22.120]  那究竟是城牆的厚度還是城牆的高度呢
[00:13:22.120 --> 00:13:22.960]  都不是很清楚
[00:13:22.960 --> 00:13:24.880]  因爲沒有很清晰地說
[00:13:24.880 --> 00:13:26.600]  總之很厚
[00:13:26.600 --> 00:13:28.160]  接着就要問一個問題
[00:13:28.160 --> 00:13:30.880]  那要這麼厚的城牆做什麼呢?
[00:13:30.880 --> 00:13:33.120]  又沒有打仗的
[00:13:33.120 --> 00:13:34.200]  是不是啊?
[00:13:34.200 --> 00:13:36.120]  大家讀經要想一想
[00:13:36.120 --> 00:13:39.400]  穿牆都要穿六十公尺才能進去
[00:13:39.400 --> 00:13:41.280]  要很久才能穿
[00:13:41.280 --> 00:13:43.120]  搬遷就算了
[00:13:43.120 --> 00:13:44.440]  真的要很久才能穿
[00:13:44.440 --> 00:13:46.240]  走過那條隧道
[00:13:46.240 --> 00:13:49.880]  所以我們都很難用我們的想法理解的
[00:13:49.880 --> 00:13:51.320]  總而言之很厚
[00:13:51.320 --> 00:13:53.560]  其實表徵着什麼呢
[00:13:53.560 --> 00:13:55.560]  就是很有保護
[00:13:55.560 --> 00:13:58.080]  在當中真的沒有人,沒有事物
[00:13:58.080 --> 00:14:00.040]  再沒有東西可以侵犯到
[00:14:00.040 --> 00:14:01.920]  刺激到,傷害到大家
[00:14:01.920 --> 00:14:03.640]  因爲這堵牆在那裏
[00:14:03.640 --> 00:14:05.120]  另外一個意思就是
[00:14:05.120 --> 00:14:06.920]  就算是六十公尺的牆
[00:14:06.920 --> 00:14:08.680]  無論高和闊都好
[00:14:08.680 --> 00:14:11.880]  相對於二千四百公里的大城呢
[00:14:11.880 --> 00:14:13.200]  其實都是什麼呢
[00:14:13.200 --> 00:14:14.920]  很少
[00:14:14.920 --> 00:14:17.840]  所以有些人想就是一個很大的城
[00:14:17.840 --> 00:14:19.920]  但是那些城牆呢
[00:14:19.920 --> 00:14:21.440]  就很少
[00:14:21.440 --> 00:14:22.760]  那其實是在說什麼呢
[00:14:22.760 --> 00:14:24.120]  二十七節提到
[00:14:24.120 --> 00:14:26.640]  城外的人是什麼呢
[00:14:26.640 --> 00:14:28.360]  是進不去的那些呢
[00:14:28.360 --> 00:14:28.920]  是不是啊
[00:14:28.920 --> 00:14:34.240]  就是要說到不潔、可憎、虛荒之士的人呢
[00:14:34.240 --> 00:14:35.920]  就指那些未信耶穌的人
[00:14:35.920 --> 00:14:38.800]  這裏說到進不去城
[00:14:38.800 --> 00:14:39.920]  進城的那些呢
[00:14:39.920 --> 00:14:44.520]  是凡在高洋的生命冊上面有名的
[00:14:44.520 --> 00:14:47.680]  其實這裏可能是大城小牆
[00:14:47.680 --> 00:14:52.560]  是在說城外和城內的一個表徵意義
[00:14:52.560 --> 00:14:54.280]  城內就是一羣人
[00:14:54.280 --> 00:14:56.160]  城外就是很多人
[00:14:56.160 --> 00:14:57.760]  所以我們又看到一點
[00:14:57.760 --> 00:15:00.840]  城外已經是一個地獄的世界了
[00:15:00.840 --> 00:15:03.280]  不過這些詩經就要帶大家去研究一下
[00:15:03.280 --> 00:15:05.240]  因爲經文就是說到這麼多
[00:15:05.240 --> 00:15:06.560]  是城外城內
[00:15:06.560 --> 00:15:08.160]  總之很大的城
[00:15:08.160 --> 00:15:09.520]  很大的城
[00:15:09.520 --> 00:15:11.240]  很少的牆
[00:15:11.240 --> 00:15:13.480]  裏面有人等等
[00:15:13.480 --> 00:15:15.040]  這個城牆是什麼做的呢
[00:15:15.040 --> 00:15:17.960]  就是碧玉做的
[00:15:17.960 --> 00:15:19.560]  就牆的根基呢
[00:15:19.560 --> 00:15:22.200]  有各樣的寶石
[00:15:22.200 --> 00:15:24.800]  所以大家將來上樓啊
[00:15:24.800 --> 00:15:26.000]  去天堂
[00:15:26.000 --> 00:15:31.520]  你知不知道你去到的那個城叫什麼城啊
[00:15:31.520 --> 00:15:33.800]  這個城叫什麼名字啊
[00:15:33.800 --> 00:15:36.800]  叫碧玉城
[00:15:36.800 --> 00:15:40.320]  你住的那條街叫什麼名啊
[00:15:40.320 --> 00:15:43.520]  叫黃金街
[00:15:43.520 --> 00:15:48.760]  所以我們真的不用帶我們的金銀珠寶下棺材的
[00:15:48.760 --> 00:15:49.480]  是不是啊
[00:15:49.480 --> 00:15:51.680]  因爲你上去全部都是的
[00:15:51.680 --> 00:15:54.160]  全部都是的
[00:15:54.160 --> 00:15:57.440]  那其實這個碧玉
[00:15:57.440 --> 00:15:59.840]  黃金或者寶石呢
[00:15:59.840 --> 00:16:02.120]  其實如果是看回舊約呢
[00:16:02.120 --> 00:16:03.520]  是很有意思的
[00:16:03.520 --> 00:16:07.240]  因爲舊約預言的那個新天新地新耶路撒尼呢
[00:16:07.240 --> 00:16:09.840]  全部都是鋪滿寶石啊黃金的
[00:16:09.840 --> 00:16:11.720]  你看回那些舊約聖經呢
[00:16:11.720 --> 00:16:12.680]  是有的
[00:16:12.680 --> 00:16:15.040]  那所以舊約的預言呢
[00:16:15.040 --> 00:16:15.920]  約翰一看到
[00:16:15.920 --> 00:16:16.560]  哇
[00:16:16.560 --> 00:16:19.160]  原來他是應驗在當中
[00:16:19.160 --> 00:16:21.280]  是這樣的
[00:16:21.280 --> 00:16:25.520]  那所以這段聖經形容了這麼多這個城又降臨又城的時候
[00:16:25.520 --> 00:16:27.800]  其實在說什麼呢
[00:16:27.800 --> 00:16:29.240]  如果只是看這些字眼呢
[00:16:29.240 --> 00:16:31.040]  好像城那麼大
[00:16:31.040 --> 00:16:34.840]  但是看回舊約的預言和神的創造呢
[00:16:34.840 --> 00:16:38.000]  我們就會發現一個很重要的意思
[00:16:38.000 --> 00:16:40.760]  我們因爲信耶穌啊
[00:16:40.760 --> 00:16:43.520]  其實就是在承繼神啊
[00:16:43.520 --> 00:16:46.120]  創造的時候
[00:16:46.120 --> 00:16:48.000]  預備的救贖計劃
[00:16:48.000 --> 00:16:49.400]  這個救贖計劃呢
[00:16:49.400 --> 00:16:50.560]  是藉着什麼
[00:16:50.560 --> 00:16:54.520]  是藉着舊約的以色列文的傳統和歷史
[00:16:54.520 --> 00:16:55.920]  然後去到新約
[00:16:55.920 --> 00:16:58.040]  是藉着耶穌基督的福音
[00:16:58.040 --> 00:17:01.640]  然後十二使徒的根基的教訓教導
[00:17:01.640 --> 00:17:04.920]  然後建立了這個新約的教會
[00:17:04.920 --> 00:17:05.400]  是吧
[00:17:05.400 --> 00:17:06.880]  然後一路教會發展
[00:17:06.880 --> 00:17:08.880]  直至到末世的時候
[00:17:08.880 --> 00:17:11.840]  這個教會就成爲天上的教會下來
[00:17:11.840 --> 00:17:12.440]  是吧
[00:17:12.440 --> 00:17:14.000]  而我們因信耶穌呢
[00:17:14.000 --> 00:17:16.040]  就是承繼着由創造
[00:17:16.040 --> 00:17:21.360]  至到末世的時候那個天堂的地方
[00:17:21.360 --> 00:17:23.200]  其實這些字呢
[00:17:23.200 --> 00:17:26.400]  是在說背後這個意思
[00:17:26.400 --> 00:17:29.280]  這樣想的時候我覺得就很有意思啊
[00:17:29.280 --> 00:17:30.720]  約翰見到
[00:17:30.720 --> 00:17:31.640]  他就很明白
[00:17:31.640 --> 00:17:33.000]  因爲所有的景象呢
[00:17:33.000 --> 00:17:34.280]  和舊約有關
[00:17:34.280 --> 00:17:36.720]  我們希望我們可以知道
[00:17:36.720 --> 00:17:39.200]  是神爲我們預備的救恩
[00:17:39.200 --> 00:17:40.480]  這個救恩呢
[00:17:40.480 --> 00:17:43.120]  是神給回人的
[00:17:43.120 --> 00:17:44.520]  好像可以說
[00:17:44.520 --> 00:17:48.960]  因爲神人犯罪之後就離開了伊甸園
[00:17:48.960 --> 00:17:50.240]  其實我們見到呢
[00:17:50.240 --> 00:17:52.400]  這個是一個新天新地
[00:17:52.400 --> 00:17:53.760]  其實是神呢
[00:17:53.760 --> 00:17:57.240]  是很想給回一個福樂給人
[00:17:57.240 --> 00:17:58.320]  所以我繼續想說呢
[00:17:58.320 --> 00:18:01.360]  就是說我們能夠離地上天啊
[00:18:01.360 --> 00:18:02.680]  或者上樓呢
[00:18:02.680 --> 00:18:03.680]  其實是什麼啊
[00:18:03.680 --> 00:18:09.760]  其實是要恢復回伊甸園的生活
[00:18:09.760 --> 00:18:14.680]  這裏提到在這個聖城裏面是有一些活動的
[00:18:14.680 --> 00:18:16.400]  二十五節提到呢
[00:18:16.400 --> 00:18:18.280]  是沒有黑夜
[00:18:18.280 --> 00:18:20.640]  因爲神的榮光在當中
[00:18:20.640 --> 00:18:22.520]  有些我們又不太明白的
[00:18:22.520 --> 00:18:25.160]  羔羊成爲神的燈
[00:18:25.160 --> 00:18:26.080]  那是什麼意思呢
[00:18:26.080 --> 00:18:28.040]  羔羊就是指耶穌
[00:18:28.040 --> 00:18:31.360]  那難道眼睛有耶穌的樣子在照我們嗎
[00:18:31.360 --> 00:18:32.280]  那是什麼意思呢
[00:18:32.280 --> 00:18:33.560]  其實不太清楚
[00:18:33.560 --> 00:18:35.080]  總之你覺得很光的那些燈呢
[00:18:35.080 --> 00:18:36.720]  就是你會意會到是耶穌
[00:18:36.720 --> 00:18:38.840]  起碼約翰就會意會到是耶穌
[00:18:38.840 --> 00:18:40.320]  到時我們上樓住的地方呢
[00:18:40.320 --> 00:18:42.640]  不用交水電煤的
[00:18:42.640 --> 00:18:44.360]  租都不用交的
[00:18:44.360 --> 00:18:45.680]  真的挺好的
[00:18:45.680 --> 00:18:47.120]  不錯的
