
[00:00:00.000 --> 00:00:01.280]  我想跟大家說
[00:01:52.760 --> 00:01:55.960]  祂很關心人與祂的相交
[00:01:55.960 --> 00:01:59.040]  祂亦經常與人傾談
[00:01:59.040 --> 00:02:02.200]  我們看到祂當祂創造萬物之後
[00:02:02.200 --> 00:02:03.480]  祂又與人說
[00:02:03.480 --> 00:02:05.720]  我要將這些東西賜給你們
[00:02:05.720 --> 00:02:07.400]  亦讓你們去管理
[00:02:07.400 --> 00:02:08.320]  祂對人說
[00:02:08.320 --> 00:02:12.280]  然後當夏娃犯罪之後
[00:02:12.280 --> 00:02:14.000]  她躲起來了
[00:02:14.000 --> 00:02:15.800]  其實神怎會不知道她們在哪裏
[00:02:15.800 --> 00:02:17.160]  但神又呼喚她們
[00:02:17.160 --> 00:02:19.520]  說「你們在哪裏」
[00:02:19.520 --> 00:02:21.720]  其實祂也很想人與人相交
[00:02:21.720 --> 00:02:24.480]  所以祂亦很想人與祂相交
[00:02:24.480 --> 00:02:27.720]  所以祂很關心人的靈性
[00:02:27.720 --> 00:02:29.360]  是否與祂連繫
[00:02:29.360 --> 00:02:31.840]  但不僅是靈性
[00:02:31.840 --> 00:02:35.840]  神對人的關心還包括了身體
[00:02:35.840 --> 00:02:37.440]  大家記得上星期潘長老
[00:02:37.440 --> 00:02:40.040]  跟我們分享甚麼訊息嗎
[00:02:40.040 --> 00:02:42.040]  安息
[00:02:42.040 --> 00:02:44.360]  神要我們耕種
[00:02:44.360 --> 00:02:45.560]  要我們管理大地
[00:02:45.560 --> 00:02:46.440]  要我們工作
[00:02:46.440 --> 00:02:48.440]  但最後神說
[00:02:48.440 --> 00:02:49.200]  你們要記得
[00:02:49.200 --> 00:02:50.320]  你們要休息
[00:02:50.320 --> 00:02:53.680]  你們要進入安息裏得到真正的休息
[00:02:53.680 --> 00:02:57.360]  所以神亦很關注人的身體
[00:02:57.360 --> 00:03:02.720]  另外神亦關注我們的心理
[00:03:02.720 --> 00:03:03.320]  為甚麼?
[00:03:03.320 --> 00:03:03.760]  神說
[00:03:03.760 --> 00:03:05.840]  我不是隨便放你們在這裏做
[00:03:05.840 --> 00:03:06.800]  隨便放你們在這裏
[00:03:06.800 --> 00:03:09.320]  讓你們人生萬無目的
[00:03:09.320 --> 00:03:10.360]  真的不知道自己在做甚麼
[00:03:10.360 --> 00:03:13.520]  而是祂透過授權一些人去做一些事
[00:03:13.520 --> 00:03:17.200]  譬如祂叫阿當幫動物
[00:03:17.200 --> 00:03:18.000]  「改名了」
[00:03:18.000 --> 00:03:18.640]  「現在由你來吧」
[00:03:18.640 --> 00:03:19.440]  「用你的智慧」
[00:03:19.440 --> 00:03:20.840]  「幫他們改名」
[00:03:20.840 --> 00:03:21.880]  叫他們做一些事
[00:03:21.880 --> 00:03:24.720]  又叫人來治理大地
[00:03:24.720 --> 00:03:26.640]  然後透過這些事情
[00:03:26.640 --> 00:03:29.440]  賜予人的人生目標
[00:03:29.440 --> 00:03:31.160]  我們有存在的價值
[00:03:31.160 --> 00:03:32.520]  我們有滿足感
[00:03:32.520 --> 00:03:35.240]  我們知道自己在做甚麼
[00:03:35.240 --> 00:03:38.160]  另外在創造裏面
[00:03:38.160 --> 00:03:40.080]  我們看到神吩咐
[00:03:40.080 --> 00:03:43.120]  阿當夏娃要生養眾多
[00:03:43.120 --> 00:03:44.000]  遍佈全地
[00:03:44.000 --> 00:03:48.560]  所以神的心意不是要人獨自居住
[00:03:48.560 --> 00:03:49.360]  在這個地上
[00:03:49.360 --> 00:03:52.680]  而是祂喜歡人有一個群體生活
[00:03:52.680 --> 00:03:53.760]  為甚麼是群體生活呢
[00:03:53.760 --> 00:03:57.400]  就是因為人與人之間可以彼此的幫助
[00:03:57.400 --> 00:03:58.960]  彼此的相交
[00:03:58.960 --> 00:04:00.960]  彼此的分享、陪伴
[00:04:00.960 --> 00:04:02.360]  所以我們看到
[00:04:02.360 --> 00:04:05.720]  神喜歡人與人之間
[00:04:05.720 --> 00:04:08.080]  與社會連結
[00:04:08.080 --> 00:04:09.840]  來建立關係
[00:04:09.840 --> 00:04:11.480]  所以我們在神的創造裏面
[00:04:11.480 --> 00:04:14.520]  我們看到神對人的關心
[00:04:14.520 --> 00:04:17.160]  神的創造也是我們所謂的整存
[00:04:17.160 --> 00:04:19.440]  而不是只在說靈性上
[00:04:19.440 --> 00:04:20.920]  而是一個整存的創造
[00:04:20.920 --> 00:04:23.800]  以及祂對人的關心
[00:04:23.800 --> 00:04:26.040]  是一個整存的關心
[00:04:26.040 --> 00:04:27.360]  是一個全人的關心
[00:04:27.360 --> 00:04:29.280]  這個全人就是我剛才所說的四樣東西
[00:04:29.280 --> 00:04:31.440]  就是我們的身、我們的心
[00:04:31.440 --> 00:04:33.400]  我們的社、靈
[00:04:33.400 --> 00:04:35.400]  所以如果我們說我們要學習
[00:04:35.400 --> 00:04:37.480]  神對人的關心
[00:04:37.480 --> 00:04:40.240]  我們今天在地上作為一個代表
[00:04:40.240 --> 00:04:41.600]  其實我們關心人
[00:04:41.600 --> 00:04:43.800]  也不只是關心人的靈性
[00:04:43.800 --> 00:04:46.880]  因為我們的主是關心人的全人
[00:04:46.880 --> 00:04:47.920]  這裏是舊約
[00:04:47.920 --> 00:04:49.320]  我們看看新約
[00:04:49.320 --> 00:04:52.360]  新約當然是講述我們的耶穌基督
[00:04:52.360 --> 00:04:54.440]  祂來到地上
[00:04:54.440 --> 00:04:56.560]  我們看到祂在地上的即是
[00:04:56.560 --> 00:04:59.960]  其實都是關心人整體的生命
[00:04:59.960 --> 00:05:02.280]  我們讀《老家福音》
[00:05:02.280 --> 00:05:04.000]  四章十八至十九節
[00:05:04.000 --> 00:05:05.920]  這是耶穌基督的使命宣言
[00:05:05.920 --> 00:05:07.840]  其實我們以前讀過很多次
[00:05:07.840 --> 00:05:10.640]  我們今天再讀這一段經文
[00:05:10.640 --> 00:05:12.880]  主的靈在我身上
[00:05:12.880 --> 00:05:15.160]  因為祂用高高我
[00:05:15.160 --> 00:05:17.920]  叫我傳福音給貧窮的人
[00:05:17.920 --> 00:05:19.360]  差遣我報告
[00:05:19.360 --> 00:05:21.080]  秘魯的得釋放
[00:05:21.080 --> 00:05:22.960]  核眼的得看見
[00:05:22.960 --> 00:05:25.680]  叫那受壓制的得自由
[00:05:25.680 --> 00:05:28.480]  報告神越立人的欺憐
[00:05:28.480 --> 00:05:30.520]  這裏說神叫耶穌
[00:05:30.520 --> 00:05:34.000]  祂來到地上是傳福音給貧窮的人
[00:05:34.000 --> 00:05:35.560]  但我們看到祂
[00:05:35.560 --> 00:05:37.280]  當我們立體回聖經裏面說
[00:05:37.280 --> 00:05:39.000]  耶穌在地上做的事
[00:05:39.000 --> 00:05:41.680]  我們發現祂不只是跟人宣說
[00:05:41.680 --> 00:05:44.240]  說「你聽過了嗎?你門要悔」
[00:05:44.240 --> 00:05:46.240]  這樣就完結了
[00:05:46.240 --> 00:05:49.160]  你看到祂是有行動的
[00:05:49.160 --> 00:05:50.320]  對於上帝的吩咐
[00:05:50.320 --> 00:05:52.720]  祂真的在人群裏面行走
[00:05:52.720 --> 00:05:56.280]  然後四處看到有壞的人服侍祂們
[00:05:56.280 --> 00:06:00.120]  我們看到耶穌也是服侍一些孤兒寡婦
[00:06:00.120 --> 00:06:03.040]  祂看到開心的人跟他們一起開心
[00:06:03.040 --> 00:06:05.360]  看到傷心的人跟他們一起傷心
[00:06:05.360 --> 00:06:10.040]  我們又看到耶穌在安息日為人醫病
[00:06:10.040 --> 00:06:13.080]  我們又看到一些受壓制的人
[00:06:13.080 --> 00:06:14.520]  為祂趕鬼
[00:06:14.520 --> 00:06:16.120]  叫祂得自由
[00:06:16.120 --> 00:06:18.280]  亦都斥責一些不公義的人
[00:06:18.280 --> 00:06:19.360]  不公義的事
[00:06:19.360 --> 00:06:20.680]  所以我們看到其實
[00:06:20.680 --> 00:06:23.560]  耶穌在這個地上
[00:06:23.560 --> 00:06:25.640]  祂的福音
[00:06:25.640 --> 00:06:28.680]  不只是停留在宣講
[00:06:28.680 --> 00:06:30.600]  而是超越了宣講
[00:06:30.600 --> 00:06:31.640]  超越了宣講
[00:06:31.640 --> 00:06:33.720]  以祂自己跟人的同在
[00:06:33.720 --> 00:06:35.280]  進入人群裏面
[00:06:35.280 --> 00:06:38.520]  然後將這個福音傳在他們當中
[00:06:38.520 --> 00:06:39.320]  讓他們經歷
[00:06:39.320 --> 00:06:41.960]  讓他們的生命得到轉化
[00:06:41.960 --> 00:06:44.600]  這就是一個全福音
[00:06:44.600 --> 00:06:46.120]  整存的全福音
[00:06:46.120 --> 00:06:47.600]  所以我們耶穌
[00:06:47.600 --> 00:06:49.200]  我們耶穌基督的使命
[00:06:49.200 --> 00:06:51.920]  其實就是一個整存的使命
[00:06:51.920 --> 00:06:54.320]  就是要我們去學習
[00:06:54.320 --> 00:06:55.840]  就是我們要去效法
[00:06:55.840 --> 00:06:57.120]  其實我們經常都說
[00:06:57.120 --> 00:06:59.000]  我們都有大使命
[00:06:59.000 --> 00:07:01.520]  我們大使命就是全福音
[00:07:01.520 --> 00:07:03.920]  但是我們再讀一次大使命
[00:07:03.920 --> 00:07:06.680]  我們是馬太福音二十八章十九節
[00:07:06.680 --> 00:07:08.160]  二十節我們一起讀
[00:07:08.160 --> 00:07:12.760]  所以你們要去使萬民作我的門徒
[00:07:12.760 --> 00:07:14.760]  奉父旨聖名的命
[00:07:14.760 --> 00:07:16.560]  給他們施洗
[00:07:16.560 --> 00:07:18.640]  凡我所吩咐你們的
[00:07:18.640 --> 00:07:20.840]  都教訓他們遵守
[00:07:20.840 --> 00:07:22.920]  我就尚與你們同在
[00:07:22.920 --> 00:07:25.840]  直到世界的末了
[00:07:25.840 --> 00:07:28.200]  這裡其實當我們看回大使命
[00:07:28.200 --> 00:07:30.520]  就不只是口
[00:07:30.520 --> 00:07:31.720]  叫人全福音
[00:07:31.720 --> 00:07:32.720]  叫人信了
[00:07:32.720 --> 00:07:33.720]  那就算了
[00:07:33.720 --> 00:07:34.680]  如果你看回大使命
[00:07:34.680 --> 00:07:38.240]  其實包括了使人作主的門徒
[00:07:38.240 --> 00:07:40.520]  當中的過程是包括了
[00:07:40.520 --> 00:07:43.360]  關心和慰養的
[00:07:43.360 --> 00:07:45.800]  為什麼我們要使人作主的門徒
[00:07:45.800 --> 00:07:46.880]  為什麼我們要做訓練
[00:07:46.880 --> 00:07:49.120]  是否訓練幫神子
[00:07:49.120 --> 00:07:50.600]  我們經常都說
[00:07:50.600 --> 00:07:51.600]  訓練精兵
[00:07:51.600 --> 00:07:53.680]  訓練祂做門徒之後
[00:07:53.680 --> 00:07:55.480]  就真的很多人侍奉
[00:07:55.480 --> 00:07:56.280]  這個崗位
[00:07:56.280 --> 00:07:56.880]  那個B崗位
[00:07:56.880 --> 00:07:57.440]  那個C崗位
[00:07:57.440 --> 00:07:58.320]  那個D崗位
[00:07:58.320 --> 00:07:59.480]  是不是這樣
[00:07:59.480 --> 00:08:01.560]  當然我們也需要人侍奉的
[00:08:01.560 --> 00:08:04.280]  所以可能這個也是其中一個目的
[00:08:04.280 --> 00:08:08.040]  但是主要的目的就是
[00:08:08.040 --> 00:08:11.880]  讓人真的能夠學習這個真理
[00:08:11.880 --> 00:08:13.320]  能夠生命得到轉化
[00:08:13.320 --> 00:08:14.520]  用這個真理
[00:08:14.520 --> 00:08:15.680]  用上帝的法則
[00:08:15.680 --> 00:08:17.440]  用上帝的價值觀
[00:08:17.440 --> 00:08:19.280]  活在這個地上
[00:08:19.280 --> 00:08:21.520]  這個就是行出神的義
[00:08:21.520 --> 00:08:23.080]  我們經常說什麼是行出神的義
[00:08:23.080 --> 00:08:24.960]  就是用上帝的法則
[00:08:24.960 --> 00:08:25.960]  活在這個地上
[00:08:25.960 --> 00:08:27.080]  以致我們能夠
[00:08:27.080 --> 00:08:28.680]  藉著聖靈的能力
[00:08:28.680 --> 00:08:29.960]  來改變我們的生命
[00:08:29.960 --> 00:08:32.840]  我們能夠離開罪
[00:08:32.840 --> 00:08:34.720]  我們不再需要被罪捆綁
[00:08:34.720 --> 00:08:37.440]  而我們因為能夠脫離這個罪
[00:08:37.440 --> 00:08:38.880]  罪為我們
[00:08:38.880 --> 00:08:40.480]  令我們失去平安
[00:08:40.480 --> 00:08:42.000]  我們因為能夠離開罪
[00:08:42.000 --> 00:08:42.920]  我們再一次
[00:08:42.920 --> 00:08:45.880]  人能夠進入真正的平安
[00:08:45.880 --> 00:08:47.880]  這個就是一個福音
[00:08:47.880 --> 00:08:51.880]  最終是叫人要得平安
[00:08:51.880 --> 00:08:53.880]  所以丁師妹
[00:08:53.880 --> 00:08:56.840]  我們說全福音
[00:08:56.840 --> 00:08:57.720]  除了口講
[00:08:57.720 --> 00:09:00.440]  更加需要有關懷
[00:09:00.440 --> 00:09:01.920]  也要有慰樣
[00:09:01.920 --> 00:09:03.880]  所以大家會發覺
[00:09:03.880 --> 00:09:06.960]  原來大使命
[00:09:06.960 --> 00:09:10.080]  是包括了大誡命在其中
[00:09:10.080 --> 00:09:11.480]  其實傳統上
[00:09:11.480 --> 00:09:13.120]  我以前有一個想法
[00:09:13.120 --> 00:09:14.360]  頗極端的
[00:09:14.360 --> 00:09:15.880]  我覺得
[00:09:15.880 --> 00:09:17.360]  大使命即是全福音
[00:09:17.360 --> 00:09:18.840]  這是我們的責任
[00:09:18.840 --> 00:09:19.960]  我們的責任
[00:09:19.960 --> 00:09:21.240]  我會全福音
[00:09:21.240 --> 00:09:23.320]  我就不停地跟別人說
[00:09:23.320 --> 00:09:24.960]  福音是這樣
[00:09:24.960 --> 00:09:26.320]  你相信吧
[00:09:26.320 --> 00:09:26.840]  福音是這樣
[00:09:26.840 --> 00:09:27.680]  你相信吧
[00:09:27.680 --> 00:09:28.240]  你信不信
[00:09:28.240 --> 00:09:28.520]  不信
[00:09:28.520 --> 00:09:29.320]  我再說一次
[00:09:29.320 --> 00:09:29.760]  再說一次
[00:09:29.760 --> 00:09:30.640]  你信不信
[00:09:30.640 --> 00:09:31.240]  又不信
[00:09:31.240 --> 00:09:31.520]  不信
[00:09:31.520 --> 00:09:32.080]  再說一次
[00:09:32.080 --> 00:09:33.200]  你信不信
[00:09:33.200 --> 00:09:34.880]  經常都這樣
[00:09:34.880 --> 00:09:38.000]  其實我只關心一件事
[00:09:38.000 --> 00:09:39.040]  我向他全福音
[00:09:39.040 --> 00:09:41.560]  我只關心他信不信耶穌
[00:09:41.560 --> 00:09:43.960]  我只關心他靈性是否得救
[00:09:43.960 --> 00:09:44.400]  你明白嗎
[00:09:44.400 --> 00:09:48.240]  其實我未必關心那個人
[00:09:48.240 --> 00:09:49.960]  他有什麼需要
[00:09:49.960 --> 00:09:52.640]  他這一刻正在經歷什麼
[00:09:52.640 --> 00:09:56.280]  其實都不是我的關顧範圍
[00:09:56.280 --> 00:09:57.160]  我只關顧他
[00:09:57.160 --> 00:09:58.120]  你信不信耶穌
[00:09:58.120 --> 00:09:58.680]  你不信
[00:09:58.680 --> 00:09:59.320]  我再問你一次
[00:09:59.320 --> 00:10:01.360]  你信不信
[00:10:01.360 --> 00:10:04.680]  這是頗極端的
[00:10:04.680 --> 00:10:07.960]  裡面缺乏了對人的真心
[00:10:07.960 --> 00:10:10.040]  明白你現在什麼處境
[00:10:10.040 --> 00:10:11.040]  他的關懷
[00:10:11.040 --> 00:10:12.880]  另一個極端就是
[00:10:12.880 --> 00:10:14.120]  我經常想
[00:10:14.120 --> 00:10:15.680]  神要我去愛人
[00:10:15.680 --> 00:10:16.960]  我就去愛人
[00:10:16.960 --> 00:10:17.960]  我去探人
[00:10:17.960 --> 00:10:18.840]  送物資給人
[00:10:18.840 --> 00:10:20.760]  我又去看到他的需要是這樣
[00:10:20.760 --> 00:10:22.720]  我又去捐錢
[00:10:22.720 --> 00:10:24.120]  做這些事
[00:10:24.120 --> 00:10:25.480]  都是對的
[00:10:25.480 --> 00:10:28.600]  但是最終我做完這些事之後
[00:10:28.600 --> 00:10:30.160]  我基本上沒有跟那個人
[00:10:30.160 --> 00:10:32.640]  講過一次福音
[00:10:32.640 --> 00:10:34.440]  其實如果是這樣的話
[00:10:34.440 --> 00:10:35.240]  其實我心想
[00:10:35.240 --> 00:10:37.280]  我真的對那個人忍不住了
[00:10:37.280 --> 00:10:38.080]  我這樣愛他
[00:10:38.080 --> 00:10:41.160]  但是我不知道愛最重要
[00:10:41.160 --> 00:10:43.040]  就是將這個生命裡面
[00:10:43.040 --> 00:10:46.000]  最寶貴的福音跟他分享
[00:10:46.000 --> 00:10:49.440]  並且讓他能夠接受這個福音
[00:10:49.440 --> 00:10:52.000]  因為我們覺得我們關懷人
[00:10:52.000 --> 00:10:55.200]  但是唯有上帝的福音
[00:10:55.200 --> 00:10:56.760]  這個愛
[00:10:56.760 --> 00:11:00.040]  耶穌他自己能夠改變人
[00:11:00.040 --> 00:11:03.200]  心靈和肉體上的貧窮
[00:11:03.200 --> 00:11:04.000]  是不是
[00:11:04.000 --> 00:11:05.160]  誰能夠做得到
[00:11:05.160 --> 00:11:06.800]  唯有耶穌能夠做得到
[00:11:06.800 --> 00:11:09.440]  所以我們說大使命
[00:11:09.440 --> 00:11:11.120]  和大誡命
[00:11:11.120 --> 00:11:13.520]  其實好像筷子
[00:11:13.520 --> 00:11:14.240]  兩隻
[00:11:14.240 --> 00:11:15.880]  其實要一起行
[00:11:15.880 --> 00:11:17.240]  不是有些人說
[00:11:17.240 --> 00:11:19.200]  我只是喜歡傳福音
[00:11:19.200 --> 00:11:20.720]  我有大使命
[00:11:20.720 --> 00:11:21.760]  其他的不要搞我
[00:11:21.760 --> 00:11:22.600]  不關我的事
[00:11:22.600 --> 00:11:23.440]  有些人說
[00:11:23.440 --> 00:11:24.840]  我只是喜歡關懷人
[00:11:24.840 --> 00:11:27.280]  傳福音
[00:11:27.280 --> 00:11:27.960]  我沒有口才
[00:11:27.960 --> 00:11:29.200]  不講了
[00:11:29.200 --> 00:11:31.720]  其實如果我們回顧耶穌
[00:11:31.720 --> 00:11:33.000]  回顧神的創造
[00:11:33.000 --> 00:11:36.400]  神是要我們兩樣一起去做
[00:11:36.400 --> 00:11:39.840]  所以我很希望我們的教會
[00:11:39.840 --> 00:11:41.760]  也不是
[00:11:41.760 --> 00:11:43.240]  我們只是在警惕
[00:11:43.240 --> 00:11:45.360]  不是只是一個走出去
[00:11:45.360 --> 00:11:47.080]  用口叫人信耶穌
[00:11:47.080 --> 00:11:49.040]  像是硬銷耶穌給人
[00:11:49.040 --> 00:11:51.400]  而我們其實沒有一些具體行動
[00:11:51.400 --> 00:11:53.000]  去關懷人
[00:11:53.000 --> 00:11:54.800]  真心地去關心人
[00:11:54.800 --> 00:11:57.280]  好像耶穌、神一樣去關心人
[00:11:57.280 --> 00:11:58.520]  所以我很希望
[00:11:58.520 --> 00:12:01.960]  我們能夠兩樣
[00:12:01.960 --> 00:12:03.400]  融合我們的教會
[00:12:03.400 --> 00:12:04.600]  當我們回顧
[00:12:04.600 --> 00:12:06.200]  老家福音十章的時候
[00:12:06.200 --> 00:12:08.200]  耶穌去差派七十個人出去
[00:12:08.200 --> 00:12:09.720]  兩個兩個出去
[00:12:09.720 --> 00:12:12.160]  祂吩咐人們怎樣去
[00:12:12.160 --> 00:12:12.920]  去的時候
[00:12:12.920 --> 00:12:13.360]  祂說
[00:12:13.360 --> 00:12:15.640]  你去到別人的家
[00:12:15.640 --> 00:12:18.680]  首先要做什麼
[00:12:18.680 --> 00:12:20.640]  先問候別人
[00:12:20.640 --> 00:12:22.320]  怎樣問候
[00:12:22.320 --> 00:12:25.160]  願你們平安
[00:12:25.160 --> 00:12:27.240]  然後就跟他們吃飯
[00:12:27.240 --> 00:12:29.280]  聊聊天
[00:12:29.280 --> 00:12:32.240]  然後才傳道
[00:12:32.240 --> 00:12:33.600]  不是說走出去
[00:12:33.600 --> 00:12:34.680]  來了
[00:12:34.680 --> 00:12:35.960]  講福音
[00:12:35.960 --> 00:12:38.160]  不是這樣的姿態
[00:12:38.160 --> 00:12:40.960]  神是希望我們這樣去關心人
[00:12:40.960 --> 00:12:42.040]  建立這個關係
[00:12:42.040 --> 00:12:43.120]  所以我希望
[00:12:43.120 --> 00:12:44.960]  今天我跟大家說整全使命
[00:12:44.960 --> 00:12:46.000]  就是我很希望
[00:12:46.000 --> 00:12:46.720]  我們的教會
[00:12:46.720 --> 00:12:47.720]  我們作為姐妹
[00:12:47.720 --> 00:12:50.200]  我們是能夠以我們的所事
[00:12:50.200 --> 00:12:51.040]  我們的Being
[00:12:51.040 --> 00:12:52.280]  我們是一個教會
[00:12:52.280 --> 00:12:54.240]  我們是傳上帝的福音
[00:12:54.240 --> 00:12:55.520]  以我們所行
[00:12:55.520 --> 00:12:57.040]  我們所走出來
[00:12:57.040 --> 00:12:58.000]  透過我們的生命
[00:12:58.000 --> 00:12:59.080]  透過我們的行動
[00:12:59.080 --> 00:13:00.520]  以及我們所言
[00:13:00.520 --> 00:13:01.920]  我們所講的福音
[00:13:01.920 --> 00:13:04.520]  來真的傳揚這個福音
[00:13:04.520 --> 00:13:05.760]  目的就是我們要
[00:13:05.760 --> 00:13:08.640]  真真正正將這個和平的福音
[00:13:08.640 --> 00:13:10.760]  活現在社區
[00:13:10.760 --> 00:13:12.000]  要讓人在這個社區裏面
[00:13:12.000 --> 00:13:14.080]  感受到這個福音
[00:13:14.080 --> 00:13:16.520]  是多麼的實在
[00:13:16.520 --> 00:13:17.320]  好不好
[00:13:17.320 --> 00:13:19.080]  我希望我們就一起
[00:13:19.080 --> 00:13:20.440]  去實踐
[00:13:20.440 --> 00:13:23.480]  今天容許我在這裏
[00:13:23.480 --> 00:13:25.520]  跟大家說教會
[00:13:25.520 --> 00:13:28.680]  在整全使命這方面的實踐
[00:13:28.680 --> 00:13:30.080]  以及一些學習
[00:13:30.080 --> 00:13:32.040]  其實一直以來
[00:13:32.040 --> 00:13:33.840]  為什麼我會選擇在這裏跟大家說
[00:13:33.840 --> 00:13:35.760]  因為有些姐妹經常跟我說
[00:13:35.760 --> 00:13:37.840]  我都不知道教會現在在做什麼
[00:13:37.840 --> 00:13:40.920]  就是整體上其實有些什麼
[00:13:40.920 --> 00:13:42.480]  我有時候聽到
[00:13:42.480 --> 00:13:43.320]  有探訪隊
[00:13:43.320 --> 00:13:43.840]  有時候這些
[00:13:43.840 --> 00:13:44.920]  但是我都不知道
[00:13:44.920 --> 00:13:46.240]  教會其實在社區裏面
[00:13:46.240 --> 00:13:47.080]  在做些什麼
[00:13:47.080 --> 00:13:48.240]  因為其實我們教會
[00:13:48.240 --> 00:13:50.000]  都有一個Happy Problem
[00:13:50.000 --> 00:13:51.240]  因為我們有很多不同的目區
[00:13:51.240 --> 00:13:52.440]  很多不同的課堂
[00:13:52.440 --> 00:13:54.560]  其實你要將所有的東西
[00:13:54.560 --> 00:13:56.680]  一次過告訴所有人是很困難
[00:13:56.680 --> 00:13:59.120]  我只有經過這個講台
[00:13:59.120 --> 00:14:01.480]  是最可以跟大家傳遞的
[00:14:01.480 --> 00:14:02.920]  所以容許我在這裏
[00:14:02.920 --> 00:14:04.000]  跟大家分享一下
[00:14:04.000 --> 00:14:05.600]  我們現在特別在疫情
[00:14:05.600 --> 00:14:07.840]  或者之後近期的事
[00:14:07.840 --> 00:14:10.080]  不過我們都可以說一些事
[00:14:10.080 --> 00:14:11.880]  以前的事讓我們
[00:14:11.880 --> 00:14:15.400]  知道我們當中有什麼進程和學習
[00:14:15.400 --> 00:14:16.960]  我想先問大家
[00:14:16.960 --> 00:14:18.920]  大家知不知道
[00:14:18.920 --> 00:14:21.880]  神將同福堂擺在這個社區
[00:14:21.880 --> 00:14:24.920]  有多久?
[00:14:24.920 --> 00:14:27.160]  有多久?大家知不知道?
[00:14:27.160 --> 00:14:28.680]  我聽到很多「嘟嘟嘟」
[00:14:28.680 --> 00:14:29.880]  不過不知道有多少
[00:14:29.880 --> 00:14:32.160]  多少?
[00:14:32.160 --> 00:14:33.640]  十年?
[00:14:33.640 --> 00:14:36.280]  十五年?
[00:14:36.280 --> 00:14:39.000]  有人搖頭
[00:14:39.000 --> 00:14:40.880]  我們是1991年成立的
[00:14:40.880 --> 00:14:42.480]  同福堂
[00:14:42.480 --> 00:14:44.080]  2001年搬來
[00:14:44.080 --> 00:14:45.440]  摩頓台這個地方
[00:14:45.440 --> 00:14:47.080]  那就是三十二年
[00:14:47.080 --> 00:14:48.880]  總共三十二年,對不對?
[00:14:48.880 --> 00:14:50.760]  搬來這裏二十二年
[00:14:50.760 --> 00:14:52.480]  是否正確?長老,是否正確?
[00:14:52.480 --> 00:14:53.560]  正確?長老,是否正確?
[00:14:53.560 --> 00:14:55.360]  對,答中了
