
[00:00:00.000 --> 00:00:09.000]  第十一節這些聖經對保羅說是一個非常重要的一句話
[00:05:25.000 --> 00:05:29.000]  所以我們讀到二十三章的時候
[00:05:29.000 --> 00:05:33.000]  他已經被關在羅馬的軍隊裏頭了
[00:05:33.000 --> 00:05:37.000]  到底保羅就想
[00:05:37.000 --> 00:05:41.000]  前面的情況是會怎麼樣
[00:05:41.000 --> 00:05:45.000]  到底他還能不能夠活下來
[00:05:45.000 --> 00:05:48.000]  到底他會不會失去自由
[00:05:48.000 --> 00:05:50.000]  他還想到羅馬去
[00:05:50.000 --> 00:05:51.000]  他能夠去到羅馬
[00:05:51.000 --> 00:05:53.000]  能夠去得成
[00:05:53.000 --> 00:05:55.000]  所以他到底前面怎麼辦
[00:05:55.000 --> 00:05:57.000]  他不知道
[00:05:57.000 --> 00:06:01.000]  因爲當時不姓祖的猶太人
[00:06:01.000 --> 00:06:03.000]  勢力很大
[00:06:03.000 --> 00:06:08.000]  而且當時是在羅馬政府的管理下
[00:06:08.000 --> 00:06:12.000]  所以不知道前途怎麼樣
[00:06:12.000 --> 00:06:14.000]  那麼就看在這個時候
[00:06:14.000 --> 00:06:17.000]  祖自己來鼓勵
[00:06:17.000 --> 00:06:21.000]  爲他忠心的鼓勵
[00:06:21.000 --> 00:06:25.000]  當天晚上就站在保羅旁邊
[00:06:25.000 --> 00:06:29.000]  說你放心吧
[00:06:29.000 --> 00:06:32.000]  他可能想了很多
[00:06:32.000 --> 00:06:34.000]  到底怎麼樣也不清楚
[00:06:34.000 --> 00:06:37.000]  祖就對他說你放心吧
[00:06:37.000 --> 00:06:44.000]  在保羅裏面還是考慮很多的時候
[00:06:44.000 --> 00:06:46.000]  擔心的時候
[00:06:46.000 --> 00:06:49.000]  祖對他說你放心吧
[00:06:49.000 --> 00:06:53.000]  你已經在耶路撒冷爲我做見證了
[00:06:53.000 --> 00:06:55.000]  你放心
[00:06:55.000 --> 00:06:58.000]  你想在耶路撒冷爲我做見證
[00:06:58.000 --> 00:07:01.000]  你也要在羅馬爲我做見證
[00:07:01.000 --> 00:07:02.000]  意思就是說
[00:07:02.000 --> 00:07:05.000]  你在耶路撒冷這段時間的話
[00:07:05.000 --> 00:07:07.000]  人家雖然害你
[00:07:07.000 --> 00:07:13.000]  但是神主耶穌會保護你
[00:07:13.000 --> 00:07:16.000]  所以這個是一句對保羅說
[00:07:16.000 --> 00:07:19.000]  是一個非常重要的話
[00:07:19.000 --> 00:07:21.000]  使他放心
[00:07:21.000 --> 00:07:25.000]  就是在他前途還不明朗
[00:07:25.000 --> 00:07:27.000]  前途還不知道怎麼樣的時候
[00:07:27.000 --> 00:07:30.000]  祖就對他說你放心吧
[00:07:30.000 --> 00:07:39.000]  這幾個字是對保羅說很大的鼓勵
[00:07:39.000 --> 00:07:41.000]  這放心吧的意思就是
[00:07:41.000 --> 00:07:43.000]  你放下一切的掛慮
[00:07:43.000 --> 00:07:45.000]  你掛慮什麼
[00:07:45.000 --> 00:07:47.000]  放下你的掛慮
[00:07:47.000 --> 00:07:50.000]  你把這些掛慮的東西
[00:07:50.000 --> 00:07:52.000]  你都交給主
[00:07:52.000 --> 00:07:59.000]  你不要自己來考慮來擔心
[00:07:59.000 --> 00:08:00.000]  因爲我們不知道事情
[00:08:00.000 --> 00:08:02.000]  不知道怎麼辦的時候
[00:08:02.000 --> 00:08:04.000]  我們就會想很多
[00:08:04.000 --> 00:08:06.000]  會想這樣會想那樣
[00:08:06.000 --> 00:08:08.000]  到底怎麼辦
[00:08:08.000 --> 00:08:11.000]  到底我是活着還可能死掉
[00:08:11.000 --> 00:08:14.000]  或者我是會遇到什麼樣難處
[00:08:14.000 --> 00:08:17.000]  我解決不了怎麼辦
[00:08:17.000 --> 00:08:20.000]  但是主說放心
[00:08:20.000 --> 00:08:24.000]  就把一切的掛慮都交給主
[00:08:24.000 --> 00:08:27.000]  我們有時候也有很多的掛慮
[00:08:27.000 --> 00:08:29.000]  我們爲了我們的工作掛慮
[00:08:29.000 --> 00:08:31.000]  爲了我們的家庭掛慮
[00:08:31.000 --> 00:08:36.000]  爲了我們很多的健康掛慮
[00:08:36.000 --> 00:08:40.000]  但是主還要我們交託給他
[00:08:40.000 --> 00:08:45.000]  放下的一切的掛慮交給主
[00:08:45.000 --> 00:08:50.000]  有個見證講到一個傳道人的母親
[00:08:50.000 --> 00:08:53.000]  她是很多的掛慮
[00:08:53.000 --> 00:08:55.000]  睡都大了她也做不了什麼事情
[00:08:55.000 --> 00:08:57.000]  身體又不好
[00:08:57.000 --> 00:08:59.000]  所以她常常有掛慮
[00:08:59.000 --> 00:09:01.000]  晚上總是睡不好覺
[00:09:01.000 --> 00:09:03.000]  那麼有一天早晨
[00:09:03.000 --> 00:09:04.000]  她從樓下下來
[00:09:04.000 --> 00:09:07.000]  要跟兒子一塊喫飯的時候
[00:09:07.000 --> 00:09:09.000]  兒子看她今天的早晨
[00:09:09.000 --> 00:09:13.000]  媽媽的神色好像很輕鬆
[00:09:13.000 --> 00:09:16.000]  就問她發生了什麼事情
[00:09:16.000 --> 00:09:18.000]  這個老母親就跟她說了
[00:09:18.000 --> 00:09:21.000]  昨天我做了個夢
[00:09:21.000 --> 00:09:26.000]  我夢見有一條很長的路
[00:09:26.000 --> 00:09:28.000]  很多人在路上一塊走
[00:09:28.000 --> 00:09:33.000]  我也是在中間跟他們一塊走
[00:09:33.000 --> 00:09:34.000]  這些人呢
[00:09:34.000 --> 00:09:37.000]  每個人都揹着包袱在路上走
[00:09:37.000 --> 00:09:38.000]  有的大一點包袱
[00:09:38.000 --> 00:09:40.000]  有的小的包袱
[00:09:40.000 --> 00:09:43.000]  我呢也是揹着一個包袱
[00:09:43.000 --> 00:09:44.000]  這個時候呢
[00:09:44.000 --> 00:09:47.000]  她說我就看見主對我說
[00:09:47.000 --> 00:09:50.000]  把你的包袱放下來
[00:09:50.000 --> 00:09:53.000]  那麼她就聽主的話
[00:09:53.000 --> 00:09:54.000]  就把它放下來
[00:09:54.000 --> 00:09:56.000]  覺得就很輕鬆
[00:09:56.000 --> 00:09:58.000]  她看見那些人呢
[00:09:58.000 --> 00:10:02.000]  還有一繼續的揹着包袱往前走
[00:10:02.000 --> 00:10:05.000]  而且還看見在路旁邊呢
[00:10:05.000 --> 00:10:08.000]  還放了一些地上放了些包袱
[00:10:08.000 --> 00:10:10.000]  有些人呢一邊走
[00:10:10.000 --> 00:10:12.000]  還要把包袱已經很多了
[00:10:12.000 --> 00:10:15.000]  還要再拿起來背上
[00:10:15.000 --> 00:10:18.000]  有些還是黑顏色的包袱
[00:10:18.000 --> 00:10:22.000]  那麼這個就聽見主跟她說了
[00:10:22.000 --> 00:10:23.000]  你放下來
[00:10:23.000 --> 00:10:26.000]  你就輕鬆的往前走
[00:10:26.000 --> 00:10:27.000]  所以她就這樣呢
[00:10:27.000 --> 00:10:29.000]  就把包袱放下來
[00:10:29.000 --> 00:10:31.000]  等到她醒過來
[00:10:31.000 --> 00:10:33.000]  早上醒過來以後呢
[00:10:33.000 --> 00:10:35.000]  就覺得裏面很輕鬆
[00:10:35.000 --> 00:10:38.000]  所以她就跟她的兒子說到這個事情
[00:10:38.000 --> 00:10:42.000]  她把包袱把掛率放下來了
[00:10:42.000 --> 00:10:44.000]  實際上我們有好多事情
[00:10:44.000 --> 00:10:46.000]  可能沒有領到
[00:10:46.000 --> 00:10:49.000]  已經想到一個最不好的結果了
[00:10:49.000 --> 00:10:51.000]  我這個地方有點痛
[00:10:51.000 --> 00:10:53.000]  到底什麼病啊
[00:10:53.000 --> 00:10:55.000]  會不會是癌症啊
[00:10:55.000 --> 00:10:57.000]  那就要考慮了
[00:10:57.000 --> 00:10:59.000]  要擔心了
[00:10:59.000 --> 00:11:00.000]  越想的又可怕
[00:11:00.000 --> 00:11:02.000]  越想又可怕
[00:11:02.000 --> 00:11:05.000]  有一段時間我就在這個
[00:11:05.000 --> 00:11:07.000]  好像胸口的地方
[00:11:07.000 --> 00:11:08.000]  覺得有點痛
[00:11:08.000 --> 00:11:12.000]  晚上睡的時候覺得有點不太舒服
[00:11:12.000 --> 00:11:15.000]  那麼那天早上起來以後呢
[00:11:15.000 --> 00:11:20.000]  就看見大便裏頭有很多血
[00:11:20.000 --> 00:11:23.000]  我就想可能是癌症了
[00:11:23.000 --> 00:11:27.000]  可能是有這個癌症了
[00:11:27.000 --> 00:11:30.000]  那麼就是我們會擔心
[00:11:30.000 --> 00:11:33.000]  不過歲數還不夠大
[00:11:33.000 --> 00:11:36.000]  有癌症死掉不是很可惜嗎
[00:11:36.000 --> 00:11:38.000]  想得很多
[00:11:38.000 --> 00:11:42.000]  其實最後去檢查下來呢
[00:11:42.000 --> 00:11:45.000]  是十二指腸潰瘍
[00:11:45.000 --> 00:11:47.000]  不是什麼大的毛病
[00:11:47.000 --> 00:11:49.000]  喫點藥弄一弄的話
[00:11:49.000 --> 00:11:51.000]  過一段時間就恢復了
[00:11:51.000 --> 00:11:54.000]  但是那幾天晚上睡不好覺呢
[00:11:54.000 --> 00:11:56.000]  一直想到底怎麼樣
[00:11:56.000 --> 00:11:57.000]  到底怎麼樣
[00:11:57.000 --> 00:11:59.000]  很多的掛率
[00:11:59.000 --> 00:12:00.000]  所以保羅呢
[00:12:00.000 --> 00:12:02.000]  就是也會掛率的
[00:12:02.000 --> 00:12:04.000]  究竟保羅還是人呢
[00:12:04.000 --> 00:12:06.000]  他碰到這個情況
[00:12:06.000 --> 00:12:09.000]  關在這個軍隊軍營裏頭
[00:12:09.000 --> 00:12:11.000]  沒有弟兄姊妹來往
[00:12:11.000 --> 00:12:14.000]  想着將來該怎麼辦
[00:12:14.000 --> 00:12:17.000]  所以主就說放心吧
[00:12:17.000 --> 00:12:22.000]  把這些掛率都放下來交給主
[00:12:22.000 --> 00:12:25.000]  主說放心吧
[00:12:25.000 --> 00:12:26.000]  意思就是說
[00:12:26.000 --> 00:12:28.000]  主知道你的難處
[00:12:28.000 --> 00:12:31.000]  你被關起來
[00:12:31.000 --> 00:12:32.000]  猶太人呢
[00:12:32.000 --> 00:12:37.000]  一直想把你除掉
[00:12:37.000 --> 00:12:39.000]  當然保羅不知道猶太人
[00:12:39.000 --> 00:12:41.000]  到底會做怎麼樣
[00:12:41.000 --> 00:12:43.000]  但是我們下面看見呢
[00:12:43.000 --> 00:12:45.000]  他說到天亮的時候
[00:12:45.000 --> 00:12:48.000]  猶太人要同謀啓事
[00:12:48.000 --> 00:12:49.000]  這些猶太人呢
[00:12:49.000 --> 00:12:54.000]  可能是很極端的猶太人
[00:12:54.000 --> 00:12:57.000]  覺得保羅是離棄了摩西的律法
[00:12:57.000 --> 00:12:59.000]  所以他非要把他除掉
[00:12:59.000 --> 00:13:01.000]  就是要殺保羅
[00:13:01.000 --> 00:13:03.000]  而且還不是一個人
[00:13:03.000 --> 00:13:05.000]  有四十幾個人
[00:13:05.000 --> 00:13:11.000]  一同要設謀掛策來殺保羅
[00:13:11.000 --> 00:13:13.000]  那這個保羅是不知道的
[00:13:13.000 --> 00:13:15.000]  但是主知道
[00:13:15.000 --> 00:13:16.000]  知道他難處
[00:13:16.000 --> 00:13:18.000]  知道他被關起來
[00:13:18.000 --> 00:13:22.000]  知道猶太人要設計來謀害他
[00:13:22.000 --> 00:13:25.000]  他就主知道我們的難處
[00:13:25.000 --> 00:13:28.000]  當我們在掛律的時候
[00:13:28.000 --> 00:13:31.000]  主知道我們掛律的事情
[00:13:31.000 --> 00:13:35.000]  他會看過我們
[00:13:35.000 --> 00:13:38.000]  這個地方特別寶貴的這句話就是
[00:13:38.000 --> 00:13:42.000]  當夜主站在保羅的旁邊
[00:13:42.000 --> 00:13:45.000]  主站在保羅旁邊
[00:13:45.000 --> 00:13:48.000]  在聖經裏頭始同盡斷
[00:13:48.000 --> 00:13:50.000]  保羅聽到主的說話
[00:13:50.000 --> 00:13:53.000]  也不過就是最多是六次
[00:13:53.000 --> 00:13:55.000]  現在傳到三十多年
[00:13:55.000 --> 00:13:58.000]  聖經所記載的不過是幾次
[00:13:58.000 --> 00:14:03.000]  這一次的話主特別的來鼓勵他
[00:14:03.000 --> 00:14:05.000]  主就與他同在
[00:14:05.000 --> 00:14:08.000]  就站在他的旁邊
[00:14:08.000 --> 00:14:09.000]  我們看不見主
[00:14:09.000 --> 00:14:12.000]  我們覺得好像我們很孤單
[00:14:12.000 --> 00:14:13.000]  我們力量很薄弱
[00:14:13.000 --> 00:14:16.000]  不知道將來會遇到什麼事情
[00:14:16.000 --> 00:14:18.000]  但是正在你掛律
[00:14:18.000 --> 00:14:20.000]  正在你擔心的時候
[00:14:20.000 --> 00:14:23.000]  其實主就在你旁邊
[00:14:23.000 --> 00:14:25.000]  主就站在他的旁邊
[00:14:25.000 --> 00:14:28.000]  主並沒有忘記他
[00:14:28.000 --> 00:14:30.000]  主沒有忘記我們
[00:14:30.000 --> 00:14:34.000]  每一個他用寶血所買回來的兒女
[00:14:34.000 --> 00:14:37.000]  主一個都沒有丟棄
[00:14:37.000 --> 00:14:40.000]  主沒有離開我們
[00:14:40.000 --> 00:14:41.000]  只有我們離開主
[00:14:41.000 --> 00:14:43.000]  主沒有離開我們
[00:14:43.000 --> 00:14:45.000]  所以我們看不見主
[00:14:45.000 --> 00:14:47.000]  以爲主不在了
[00:14:47.000 --> 00:14:51.000]  只有我這個自己擔當我一個人的難處
[00:14:51.000 --> 00:14:53.000]  但是你要知道
[00:14:53.000 --> 00:14:56.000]  主在你困難的時候
[00:14:56.000 --> 00:14:58.000]  在你沒有辦法的時候
[00:14:58.000 --> 00:15:00.000]  主站在你的旁邊
[00:15:00.000 --> 00:15:01.000]  他知道你
[00:15:01.000 --> 00:15:04.000]  他沒有忘記你
[00:15:04.000 --> 00:15:09.000]  我們有一次讀到以賽亞書
[00:15:09.000 --> 00:15:12.000]  以賽亞書四十九章十五節
[00:15:12.000 --> 00:15:14.000]  就是說到這句話
[00:15:14.000 --> 00:15:20.000]  他說婦人也能忘記他赤乃的嬰孩
[00:15:20.000 --> 00:15:24.000]  不連續他所生的兒子
[00:15:24.000 --> 00:15:27.000]  一個做媽媽的
[00:15:27.000 --> 00:15:32.000]  怎麼會忘記他赤乃的孩子呢
[00:15:32.000 --> 00:15:36.000]  他不會連續他所生的兒子嗎
[00:15:36.000 --> 00:15:37.000]  下面就說了
[00:15:37.000 --> 00:15:39.000]  幾乎有忘記的
[00:15:39.000 --> 00:15:42.000]  可能有些母親會忘記的
[00:15:42.000 --> 00:15:44.000]  但是聖經是說
[00:15:44.000 --> 00:15:48.000]  神說我絕不忘記你
[00:15:48.000 --> 00:15:51.000]  我們可以忘記神
[00:15:51.000 --> 00:15:53.000]  我們會有很多的擔心
[00:15:53.000 --> 00:15:59.000]  但是我們知道神沒有忘記我們
[00:15:59.000 --> 00:16:02.000]  祂與我們同在
[00:16:02.000 --> 00:16:03.000]  雖然我們看不見祂
[00:16:03.000 --> 00:16:06.000]  祂就在我們的旁邊
[00:16:06.000 --> 00:16:08.000]  就在我們的周圍
[00:16:08.000 --> 00:16:10.000]  就在我們前面要走的路上
[00:16:10.000 --> 00:16:13.000]  祂也要與我們一塊同行
[00:16:13.000 --> 00:16:16.000]  好多事情我們不知道明天會怎麼樣
[00:16:16.000 --> 00:16:18.000]  但是我們知道
[00:16:18.000 --> 00:16:20.000]  主必定與我們同在
[00:16:20.000 --> 00:16:25.000]  主不會忘記我們
[00:16:25.000 --> 00:16:27.000]  這些聖經還告訴我們
[00:16:27.000 --> 00:16:31.000]  主不但鼓勵他與他同在
[00:16:31.000 --> 00:16:35.000]  主還說我記住你爲我所做的
[00:16:35.000 --> 00:16:39.000]  你在耶路撒冷怎樣爲我做見證
[00:16:39.000 --> 00:16:43.000]  他說他知道主已經知道了
[00:16:43.000 --> 00:16:48.000]  而且主還要提醒他
[00:16:48.000 --> 00:16:52.000]  你還要到羅馬爲我做見證
[00:16:52.000 --> 00:16:55.000]  這句話告訴他說
[00:16:55.000 --> 00:16:59.000]  主記住你爲主所做的
[00:16:59.000 --> 00:17:02.000]  你過去爲主所擺上的一切
[00:17:02.000 --> 00:17:04.000]  主全知道
[00:17:04.000 --> 00:17:07.000]  主不記念他都知道
[00:17:07.000 --> 00:17:10.000]  但是你還有沒有完成的工作
[00:17:10.000 --> 00:17:14.000]  你不光在耶路撒冷爲主做見證
[00:17:14.000 --> 00:17:17.000]  你還要到羅馬爲主做見證
[00:17:17.000 --> 00:17:21.000]  這個主就鼓勵他
[00:17:21.000 --> 00:17:25.000]  你要往前看
[00:17:25.000 --> 00:17:27.000]  不要妄自顧慮
[00:17:27.000 --> 00:17:29.000]  我們看到目前的困難
[00:17:29.000 --> 00:17:31.000]  你還往前看
[00:17:31.000 --> 00:17:33.000]  你還有沒有完成的工作
[00:17:33.000 --> 00:17:36.000]  你還沒有走完的路
[00:17:36.000 --> 00:17:38.000]  你還要繼續下去
[00:17:38.000 --> 00:17:41.000]  主還要帶領你再往前走
[00:17:41.000 --> 00:17:46.000]  不要把現在的困難看得那麼重要
[00:17:46.000 --> 00:17:50.000]  更重要的還是要來依靠主
[00:17:50.000 --> 00:17:53.000]  來走前面要走的道路
[00:17:53.000 --> 00:17:59.000]  這句話對他來說是一個很大的鼓勵
[00:17:59.000 --> 00:18:01.000]  保羅也並不知道
[00:18:01.000 --> 00:18:04.000]  有一些猶太人要害他
[00:18:04.000 --> 00:18:06.000]  他不知道
[00:18:06.000 --> 00:18:07.000]  但是主知道
[00:18:07.000 --> 00:18:09.000]  主都鼓勵他
[00:18:09.000 --> 00:18:11.000]  叫他往前走
[00:18:11.000 --> 00:18:15.000]  所以這鼓勵的話是很重要的
[00:18:15.000 --> 00:18:18.000]  父母對着兒女的話
[00:18:18.000 --> 00:18:21.000]  也要常常說鼓勵的話
[00:18:21.000 --> 00:18:23.000]  有些孩子讀書
[00:18:23.000 --> 00:18:25.000]  就是要讀的
[00:18:25.000 --> 00:18:27.000]  因爲回到家裏
[00:18:27.000 --> 00:18:28.000]  媽媽就問他
[00:18:28.000 --> 00:18:31.000]  你考多少分呢
[00:18:31.000 --> 00:18:35.000]  女兒說我考了八十分
[00:18:35.000 --> 00:18:36.000]  怎麼考八十分
[00:18:36.000 --> 00:18:39.000]  你沒有考一百分
[00:18:39.000 --> 00:18:41.000]  本來他已經努力了
[00:18:41.000 --> 00:18:43.000]  已經做得很好了
[00:18:43.000 --> 00:18:45.000]  得到了個八十分
[00:18:45.000 --> 00:18:46.000]  媽媽還沒有鼓勵他
[00:18:46.000 --> 00:18:48.000]  還嫌他還不夠
[00:18:48.000 --> 00:18:51.000]  所以父母對孩子
[00:18:51.000 --> 00:18:55.000]  不要太多說責備他的話
[00:18:55.000 --> 00:18:57.000]  也要常常鼓勵他
[00:18:57.000 --> 00:19:02.000]  鼓勵他使他再繼續的追求
[00:19:02.000 --> 00:19:07.000]  鼓勵他能夠繼續的在進步
[00:19:07.000 --> 00:19:10.000]  有一個故事
[00:19:10.000 --> 00:19:14.000]  講到一箇中學的一個女老師
[00:19:14.000 --> 00:19:16.000]  她是教數學的
[00:19:16.000 --> 00:19:18.000]  有一天在課堂
[00:19:18.000 --> 00:19:21.000]  她也教孩子數學的
[00:19:21.000 --> 00:19:23.000]  因爲她又高中了
[00:19:23.000 --> 00:19:25.000]  孩子又是高中生了
[00:19:25.000 --> 00:19:27.000]  她又教數學
[00:19:27.000 --> 00:19:33.000]  她那天是講到一個比較難的題
[00:19:33.000 --> 00:19:34.000]  她講了以後
[00:19:34.000 --> 00:19:36.000]  發現下面的學生
[00:19:36.000 --> 00:19:39.000]  好像不太領會
[00:19:39.000 --> 00:19:41.000]  好像不太領會她講的
[00:19:41.000 --> 00:19:43.000]  也不太明白
[00:19:43.000 --> 00:19:46.000]  這個空氣覺得很沉悶
[00:19:46.000 --> 00:19:50.000]  大家都不知道應該怎麼來明白
[00:19:50.000 --> 00:19:55.000]  這個老師就把這個事情停下來
[00:19:55.000 --> 00:20:00.000]  她就給每個學生一張紙
[00:20:00.000 --> 00:20:01.000]  一張紙
[00:20:01.000 --> 00:20:03.000]  二十個學生
[00:20:03.000 --> 00:20:04.000]  每個人發一張
[00:20:04.000 --> 00:20:07.000]  就發給她二十張紙
[00:20:07.000 --> 00:20:13.000]  她說你們把你班裏的同學的名字寫下來
[00:20:13.000 --> 00:20:17.000]  這張紙寫了一個名字以後
[00:20:17.000 --> 00:20:19.000]  各開一行再寫一個名字
[00:20:19.000 --> 00:20:22.000]  把你的同學這一班的名字
[00:20:22.000 --> 00:20:24.000]  全寫在這張紙
[00:20:24.000 --> 00:20:29.000]  每個人都自己寫下一張
[00:20:29.000 --> 00:20:31.000]  那麼寫完以後
[00:20:31.000 --> 00:20:36.000]  她說你們就把對這個同學
[00:20:36.000 --> 00:20:38.000]  覺得他好的優點
[00:20:38.000 --> 00:20:40.000]  你把它寫下來
[00:20:40.000 --> 00:20:42.000]  字不需要很多
[00:20:42.000 --> 00:20:46.000]  可能有十個八個字寫下來
[00:20:46.000 --> 00:20:47.000]  你對他的認識
[00:20:47.000 --> 00:20:49.000]  或者說你對他
[00:20:49.000 --> 00:20:53.000]  這個人覺得他很容易界定
[00:20:53.000 --> 00:20:55.000]  說這個人或者是
[00:20:55.000 --> 00:20:57.000]  這個有什麼優點
[00:20:57.000 --> 00:21:00.000]  你寫下一些話
[00:21:00.000 --> 00:21:03.000]  各開一個名字
[00:21:03.000 --> 00:21:05.000]  各開以後第二個名字
[00:21:05.000 --> 00:21:07.000]  如果你這個班上
