
[00:00:00.000 --> 00:00:04.060]  還記得上禮拜講什麼嗎 喜樂
[00:03:54.240 --> 00:03:57.200]  所以將近是全世界八分之一的人
[00:03:57.200 --> 00:03:58.680]  都有這個精神疾病
[00:03:58.680 --> 00:03:59.280]  換句話說
[00:03:59.280 --> 00:04:01.120]  八個人當中就有一個
[00:04:01.120 --> 00:04:02.440]  這樣誰不知道呢
[00:04:02.440 --> 00:04:02.920]  算一算
[00:04:02.920 --> 00:04:08.160]  我們這邊有幾個
[00:04:08.160 --> 00:04:09.520]  這是一個很嚴重的問題
[00:04:09.520 --> 00:04:10.280]  對不對
[00:04:10.280 --> 00:04:21.400]  美國有大概5780萬成年人有精神方面的疾病
[00:04:21.400 --> 00:04:22.400]  所以鼓勵我們當中
[00:04:22.400 --> 00:04:26.680]  你小孩子以後要去練什麼醫生
[00:04:26.680 --> 00:04:29.640]  去練精神科
[00:04:29.640 --> 00:04:31.960]  這個當然不是從賺錢的角度
[00:04:31.960 --> 00:04:35.560]  這是從未來的一個需要的角度
[00:04:35.560 --> 00:04:37.800]  不僅僅是要有專業
[00:04:37.800 --> 00:04:40.600]  而且要有好的聖經根基的
[00:04:40.600 --> 00:04:45.120]  這樣子才能夠真正的幫助人
[00:04:45.120 --> 00:04:49.200]  那你說這個精神疾病都是什麼人呢
[00:04:49.200 --> 00:04:50.600]  大概就是那些窮人吧
[00:04:50.600 --> 00:04:52.840]  是不是
[00:04:52.840 --> 00:04:53.600]  是的
[00:04:53.600 --> 00:04:55.480]  窮人也會有精神疾病
[00:04:55.480 --> 00:04:57.960]  在中國的那些鄉村
[00:04:57.960 --> 00:05:05.080]  很多患精神疾病的抑鬱症的都是那些貧窮的婦女
[00:05:05.080 --> 00:05:09.040]  但是有錢人會不會有抑鬱症呢
[00:05:09.040 --> 00:05:11.120]  會不會
[00:05:11.120 --> 00:05:14.800]  比較少
[00:05:14.800 --> 00:05:18.240]  我們這個保地說比較少
[00:05:18.240 --> 00:05:25.840]  因爲他還沒有錢
[00:05:25.840 --> 00:05:32.240]  德國有一個富豪是在德國的是大概第五
[00:05:32.240 --> 00:05:34.200]  第五有錢的
[00:05:34.200 --> 00:05:36.640]  叫做什麼阿豆夫
[00:05:36.640 --> 00:05:42.280]  反正德國不是什麼豆腐就是什麼豆腐
[00:05:42.280 --> 00:05:43.960]  他非常有錢
[00:05:43.960 --> 00:05:47.720]  而且也是在德國非常受人尊敬的
[00:05:47.720 --> 00:05:51.440]  可是就在一次的金融海嘯之後
[00:05:51.440 --> 00:05:54.000]  他就患了抑鬱症
[00:05:54.000 --> 00:05:58.320]  最後他就到火車那邊臥鬼自殺
[00:05:58.320 --> 00:06:01.720]  震驚全德國
[00:06:01.720 --> 00:06:04.360]  這麼樣子一個人這麼有錢
[00:06:04.360 --> 00:06:11.200]  但是沒有想到竟然也會去自殺
[00:06:11.200 --> 00:06:19.080]  那麼你說這些的人大概可能是年紀大的人
[00:06:19.080 --> 00:06:21.640]  是不是年紀大的人覺得自己日子不多了
[00:06:21.640 --> 00:06:24.440]  可能會比較有抑鬱症是吧
[00:06:24.440 --> 00:06:25.840]  那年輕的呢
[00:06:25.840 --> 00:06:27.560]  像保地這樣年輕應該不會有
[00:06:27.560 --> 00:06:30.600]  我告訴你在美國裏面來統計出來
[00:06:30.600 --> 00:06:38.840]  今天青少年最多的這個疾病就是抑鬱症
[00:06:38.840 --> 00:06:41.920]  所以你可以看見這個抑鬱症已經是變成是一個
[00:06:41.920 --> 00:06:43.600]  不管是成年人也好
[00:06:43.600 --> 00:06:44.440]  青年人也好
[00:06:44.440 --> 00:06:45.680]  小孩子也好
[00:06:45.680 --> 00:06:50.600]  事實上小孩子也同樣的有這個抑鬱症
[00:06:50.600 --> 00:06:54.800]  美國大概有4%的兒童他們有抑鬱症
[00:06:54.800 --> 00:06:55.800]  爲什麼呢
[00:06:55.800 --> 00:07:02.640]  因爲父母親的離婚或者擔心父母親的離婚
[00:07:02.640 --> 00:07:07.000]  這也代表着美國的家庭問題的嚴重性
[00:07:07.000 --> 00:07:09.120]  那你說感謝讚美所牧師
[00:07:09.120 --> 00:07:11.560]  你們就不會不會不會有抑鬱症
[00:07:11.560 --> 00:07:13.520]  我告訴你全美國的統計
[00:07:13.520 --> 00:07:18.760]  大概有55%的牧師傳道人有抑鬱症
[00:07:18.760 --> 00:07:19.760]  不能說有抑鬱症
[00:07:19.760 --> 00:07:20.880]  對不起修正一下
[00:07:20.880 --> 00:07:22.920]  這樣講太可怕了
[00:07:22.920 --> 00:07:28.320]  那我們教會里面兩個牧師就有一個了
[00:07:28.320 --> 00:07:34.440]  應該講說55%的牧師傳道人
[00:07:34.440 --> 00:07:38.120]  他們感覺到很沮喪
[00:07:38.120 --> 00:07:43.880]  這個沮喪當代表着服侍侍奉的壓力很大
[00:07:43.880 --> 00:07:45.120]  那這個憂鬱
[00:07:45.120 --> 00:07:48.160]  所以表示說它已經是一個很普遍現象
[00:07:48.160 --> 00:07:50.720]  所以換句話說你旁邊周遭的人
[00:07:50.720 --> 00:07:54.720]  即使你自己沒有但你旁邊周遭的人很可能都有
[00:07:54.720 --> 00:07:56.640]  是不是
[00:07:56.640 --> 00:08:00.560]  甚至我們自己一生當中會不會有猶豫的時候
[00:08:00.560 --> 00:08:04.080]  會不會有沒有我們在這裏說我們從來不憂鬱的
[00:08:04.080 --> 00:08:05.720]  我從小到大都快快樂樂的
[00:08:05.720 --> 00:08:11.840]  有沒有這樣的人
[00:08:11.840 --> 00:08:16.680]  梁啓超說人生十之八九都是什麼
[00:08:16.680 --> 00:08:18.480]  歷盡
[00:08:18.480 --> 00:08:21.880]  所以換句話說人生當中其實大部分的時間
[00:08:21.880 --> 00:08:24.160]  你都會面臨到困難
[00:08:24.160 --> 00:08:25.400]  在困難的中間
[00:08:25.400 --> 00:08:30.200]  人就會憂鬱對不對
[00:08:30.200 --> 00:08:33.920]  所以憂鬱這是一個很大的問題
[00:08:33.920 --> 00:08:39.880]  那麼美國大選快到了
[00:08:39.880 --> 00:08:42.000]  是不是什麼時候來投票嗎
[00:08:42.000 --> 00:08:43.480]  投票沒有
[00:08:43.480 --> 00:08:44.720]  記得一定要投票啊
[00:08:44.720 --> 00:08:50.400]  好吧這個在後面那個
[00:08:50.400 --> 00:08:53.600]  我們教會有在幫助大家怎麼樣是登記選民的
[00:08:53.600 --> 00:08:55.080]  就是希望鼓勵大家投票
[00:08:55.080 --> 00:08:59.320]  基督徒應當要參與參與這個把我們
[00:08:59.320 --> 00:09:01.960]  把我們這個的聲音表達出來
[00:09:01.960 --> 00:09:09.040]  要選出那個合乎神經價值觀的這些人
[00:09:09.040 --> 00:09:17.000]  那麼曾經這個二斤最近這個就是美國的這個精神科學
[00:09:17.000 --> 00:09:18.640]  是個協會
[00:09:18.640 --> 00:09:21.600]  他們做了一個統計數據
[00:09:21.600 --> 00:09:26.800]  這個統計數據就是說針對美國的大選即將來臨
[00:09:26.800 --> 00:09:30.240]  那麼所以大家對這個大選所帶來的
[00:09:30.240 --> 00:09:32.960]  那他們的這個憂鬱的程度啊
[00:09:32.960 --> 00:09:35.160]  你看看好這個比例啊
[00:09:35.160 --> 00:09:41.040]  有百分之多少百分之七十七的美國人
[00:09:41.040 --> 00:09:51.240]  他們最擔心的就是美國的未來
[00:09:51.240 --> 00:09:55.440]  所以美國老大哥曾幾何時
[00:09:55.440 --> 00:09:58.680]  竟然美國人要擔心自己國家的前途
[00:09:58.680 --> 00:10:01.280]  你看看是吧
[00:10:01.280 --> 00:10:06.560]  第二第二個多的是什麼擔心什麼
[00:10:06.560 --> 00:10:08.040]  有百分之多少
[00:10:08.040 --> 00:10:13.440]  七十三的人他們擔心美國的經濟
[00:10:13.440 --> 00:10:15.760]  第三呢
[00:10:15.760 --> 00:10:19.040]  有百分之六十九的人
[00:10:19.040 --> 00:10:22.920]  他們擔心美國的總統大選
[00:10:22.920 --> 00:10:25.040]  這個擔心有很多的擔心
[00:10:25.040 --> 00:10:27.040]  有的人擔心誰當選
[00:10:27.040 --> 00:10:29.240]  有人擔心哪一個當選
[00:10:29.240 --> 00:10:32.480]  有的人擔心選了以後會不會發生暴力
[00:10:32.480 --> 00:10:34.000]  這種的擔心
[00:10:34.000 --> 00:10:42.040]  所以你看見是這三個是佔着美國人最大的前三名的擔心
[00:10:42.040 --> 00:10:44.560]  除此之外
[00:10:44.560 --> 00:10:47.360]  槍支暴力
[00:10:47.360 --> 00:10:50.400]  這個暴力和犯罪
[00:10:50.400 --> 00:10:56.640]  醫療保健環境全球緊張衝突
[00:10:56.640 --> 00:11:03.040]  槍支的法律法規等等這些都成爲美國人今天的憂慮
[00:11:03.040 --> 00:11:04.040]  千秋之美
[00:11:04.040 --> 00:11:07.280]  所以我們看看這個憂慮多不多啊
[00:11:07.280 --> 00:11:08.040]  真是多啊
[00:11:08.040 --> 00:11:09.480]  是不是
[00:11:09.480 --> 00:11:10.000]  那麼
[00:11:10.000 --> 00:11:14.440]  那麼這在一個統計裏面呢
[00:11:14.440 --> 00:11:15.920]  他也提出來哈
[00:11:15.920 --> 00:11:17.600]  從做一個比較
[00:11:17.600 --> 00:11:22.920]  二零一六年到現在二零二四年
[00:11:22.920 --> 00:11:25.520]  你可以看見美國人的憂慮
[00:11:25.520 --> 00:11:28.320]  是在成增加的比例呢
[00:11:28.320 --> 00:11:29.400]  還是減少的比例
[00:11:29.400 --> 00:11:31.760]  看到沒有
[00:11:31.760 --> 00:11:35.960]  今年的有百分之六十九
[00:11:35.960 --> 00:11:39.040]  那麼二零一六年是多少呢
[00:11:39.040 --> 00:11:40.720]  百分之五十二
[00:11:40.720 --> 00:11:49.320]  所以看見其實今天我們所生活的這一個社會里面
[00:11:49.320 --> 00:11:56.360]  大家都充滿了這些的憂慮和擔心
[00:11:56.360 --> 00:11:58.560]  那憂慮爲什麼憂慮呢
[00:11:58.560 --> 00:11:59.200]  剛纔我們講的
[00:11:59.200 --> 00:12:01.480]  爲政治的這個總統大選結果憂慮
[00:12:01.480 --> 00:12:02.160]  是不是
[00:12:02.160 --> 00:12:03.320]  爲經濟的問題憂慮
[00:12:03.320 --> 00:12:03.840]  是不是
[00:12:03.840 --> 00:12:04.960]  爲了前途的憂慮
[00:12:04.960 --> 00:12:05.520]  是不是
[00:12:05.520 --> 00:12:07.960]  那千秋之美你會爲什麼憂慮啊
[00:12:07.960 --> 00:12:11.360]  你現在心中最擔心的是什麼
[00:12:16.040 --> 00:12:19.720]  有沒有最擔心的就是福音還沒有傳遍天下
[00:12:19.720 --> 00:12:24.440]  太偉大了
[00:12:24.440 --> 00:12:25.920]  可能我們擔心的是什麼
[00:12:25.920 --> 00:12:26.720]  哎呀
[00:12:26.720 --> 00:12:29.160]  擔心自己能不能夠結婚了
[00:12:29.160 --> 00:12:29.600]  是不是
[00:12:29.600 --> 00:12:34.600]  擔心自己能不能夠找到一個好的工作啊
[00:12:34.600 --> 00:12:39.320]  擔心自己會不會下一波的裁員就是裁到我了
[00:12:39.320 --> 00:12:41.000]  是不是會不會擔心說
[00:12:41.000 --> 00:12:41.880]  哎呀
[00:12:41.880 --> 00:12:43.640]  我的這個家庭怎麼樣子了
[00:12:43.640 --> 00:12:44.920]  小孩子怎麼樣子了
[00:12:44.920 --> 00:12:47.120]  他們會不會是學壞了
[00:12:47.120 --> 00:12:48.880]  我們很多的擔心人生當中
[00:12:48.880 --> 00:12:49.280]  是不是
[00:12:49.280 --> 00:12:51.400]  千秋之美
[00:12:51.400 --> 00:12:53.280]  我們這所有一切的擔心
[00:12:53.280 --> 00:12:54.920]  所有一切的憂慮
[00:12:54.920 --> 00:12:55.640]  你會發現
[00:12:55.640 --> 00:12:58.320]  我們大部分的原因
[00:12:58.320 --> 00:13:02.400]  根據心理學家講
[00:13:02.400 --> 00:13:05.000]  人大部分的會憂慮的原因
[00:13:05.000 --> 00:13:09.160]  最主要的原因是他們的慾望得不到滿足
[00:13:09.160 --> 00:13:13.480]  慾望得不到滿足
[00:13:13.480 --> 00:13:14.920]  我們想要的得不到
[00:13:14.920 --> 00:13:20.760]  我們希望能夠人生的四大夢都完成了
[00:13:20.760 --> 00:13:22.920]  五福都臨門了
[00:13:22.920 --> 00:13:23.520]  是不是
[00:13:23.520 --> 00:13:24.680]  洞房花竹葉
[00:13:24.680 --> 00:13:27.400]  金榜提名詞
[00:13:27.400 --> 00:13:30.640]  他鄉依故知
[00:13:30.640 --> 00:13:31.040]  還有呢
[00:13:31.040 --> 00:13:34.480]  久旱風乾泥
[00:13:34.480 --> 00:13:34.720]  哇
[00:13:34.720 --> 00:13:36.000]  其實這個都是變老了
[00:13:36.000 --> 00:13:38.640]  我們現在擔心是什麼沒錢
[00:13:38.640 --> 00:13:40.440]  我們擔心錢不夠
[00:13:40.440 --> 00:13:42.600]  我們擔心這個薪水不夠
[00:13:42.600 --> 00:13:44.760]  我們擔心這個這個物價太高
[00:13:44.760 --> 00:13:46.960]  我們擔心這些好像的這個
[00:13:46.960 --> 00:13:49.200]  整個的社會的經濟程度發展
[00:13:49.200 --> 00:13:52.120]  我們不知道能不能夠我們的生活
[00:13:52.120 --> 00:13:53.560]  能不能平衡
[00:13:53.560 --> 00:13:55.920]  開支能不能收支能不能平衡
[00:13:55.920 --> 00:13:56.600]  千秋之美
[00:13:56.600 --> 00:13:58.080]  這一切的擔心
[00:13:58.080 --> 00:14:01.120]  主耶穌曾經告訴我們說
[00:14:01.120 --> 00:14:02.480]  他說你們不要憂慮
[00:14:02.480 --> 00:14:03.960]  對不對
[00:14:03.960 --> 00:14:04.560]  是不是
[00:14:04.560 --> 00:14:07.760]  你看天上的飛鳥也不種也不收
[00:14:07.760 --> 00:14:12.240]  天父上起還養活他們
[00:14:12.240 --> 00:14:14.000]  何況你們呢
[00:14:14.000 --> 00:14:17.520]  你們豈不是比這地上的花
[00:14:17.520 --> 00:14:20.600]  比這個野地的花
[00:14:20.600 --> 00:14:23.360]  比天上的飛鳥還貴重嗎
[00:14:23.360 --> 00:14:24.560]  跟你旁邊說啊
[00:14:24.560 --> 00:14:26.120]  你比鳥還貴重啊
[00:14:26.120 --> 00:14:32.000]  再跟你旁邊說你比花還美啊
[00:14:32.000 --> 00:14:37.000]  千秋之美
[00:14:37.000 --> 00:14:39.000]  上帝怎麼會不顧念你呢
[00:14:39.000 --> 00:14:40.760]  是不是
[00:14:40.760 --> 00:14:46.120]  你比這花鳥比這些的天上飛的地上爬的更寶貴
[00:14:46.120 --> 00:14:47.560]  上帝一定看顧你
[00:14:47.560 --> 00:14:49.560]  跟你旁邊說上帝一定看顧你
[00:14:49.560 --> 00:14:49.960]  Amen
[00:14:49.960 --> 00:14:55.960]  所以保羅在這裏講的說
[00:14:55.960 --> 00:14:57.920]  你應當義無掛慮
[00:14:57.920 --> 00:14:59.880]  然後呢
[00:14:59.880 --> 00:15:02.560]  講到說爲什麼應當義無掛慮呢
[00:15:02.560 --> 00:15:07.160]  他說神要將你所要的這些出人意外的平安
[00:15:07.160 --> 00:15:12.800]  必在基督耶穌裏保守你們的心懷義戀
[00:15:12.800 --> 00:15:15.120]  保羅在這地方纔講
[00:15:15.120 --> 00:15:20.400]  講到了根本的一個重要根本解決憂慮的
[00:15:20.400 --> 00:15:24.040]  也可以說人憂慮的一個根本的原因是在這裏
[00:15:24.040 --> 00:15:25.200]  就是我們的心啊
[00:15:25.200 --> 00:15:29.760]  心懷義戀
[00:15:29.760 --> 00:15:32.320]  這邊有個圖
[00:15:32.320 --> 00:15:33.320]  你如果仔細看
[00:15:33.320 --> 00:15:33.960]  你會發現
[00:15:33.960 --> 00:15:36.880]  一步一步來的
[00:15:36.880 --> 00:15:38.480]  首先是從worry
[00:15:38.480 --> 00:15:40.360]  是不是從憂慮
[00:15:40.360 --> 00:15:41.440]  接着下來是什麼
[00:15:41.440 --> 00:15:47.240]  接着變成你的信念了
[00:15:47.240 --> 00:15:49.520]  你的擔心
[00:15:49.520 --> 00:15:51.080]  你的憂慮
[00:15:51.080 --> 00:15:52.800]  你覺得我可能一輩子沒有錢
[00:15:52.800 --> 00:15:56.320]  你覺得我可能有一天會變成wholeness
[00:15:56.320 --> 00:15:58.280]  你的擔心
[00:15:58.280 --> 00:15:59.920]  你的憂慮
[00:15:59.920 --> 00:16:02.200]  常常常常去想的
[00:16:02.200 --> 00:16:04.040]  慢慢變成你所相信的
[00:16:04.040 --> 00:16:05.440]  變成你的believe
[00:16:05.440 --> 00:16:06.720]  變成你的信念
[00:16:06.720 --> 00:16:08.160]  然後這個信念怎麼樣
[00:16:08.160 --> 00:16:10.200]  就變成是在control
[00:16:10.200 --> 00:16:12.760]  就控制了你
[00:16:12.760 --> 00:16:16.960]  控制了你之後就產生什麼
[00:16:16.960 --> 00:16:18.320]  就產生了panic
[00:16:18.320 --> 00:16:20.760]  就產生了恐慌
[00:16:20.760 --> 00:16:23.320]  現在對不對
[00:16:23.320 --> 00:16:24.400]  你看沒有
[00:16:24.400 --> 00:16:25.200]  很重要的
[00:16:25.200 --> 00:16:28.200]  從第一步開始就不要憂慮
[00:16:28.200 --> 00:16:28.640]  對不對
[00:16:28.640 --> 00:16:32.160]  憂慮的開始就帶來這樣的一個結果
[00:16:32.160 --> 00:16:34.880]  因此這個憂慮是新的問題
[00:16:36.280 --> 00:16:42.200]  所以保羅說神要將出人意外的平安
[00:16:42.200 --> 00:16:47.480]  出人意外就是超過你的理智思想所能想的
[00:16:47.480 --> 00:16:52.880]  是你想不到的
[00:16:52.880 --> 00:16:54.680]  是你沒有辦法想的
[00:16:54.680 --> 00:16:57.840]  你的腦袋再怎麼樣像愛因斯坦這麼聰明
[00:16:57.840 --> 00:17:01.280]  你都沒有辦法想到上帝會賜給你的這個平安
[00:17:01.280 --> 00:17:03.880]  是多麼樣子的超乎你所求所想
[00:17:05.320 --> 00:17:08.160]  他說神要賜給你這個peace
[00:17:08.160 --> 00:17:13.480]  這個平安來保守你的心懷意領
[00:17:13.480 --> 00:17:17.280]  保守原文的意思好像是軍人站崗
[00:17:17.280 --> 00:17:18.920]  有沒有有沒有搭過兵的
[00:17:18.920 --> 00:17:19.200]  有沒有
[00:17:19.200 --> 00:17:22.000]  站崗怎麼樣
[00:17:22.000 --> 00:17:25.520]  守衛對不對
[00:17:25.520 --> 00:17:28.000]  有沒有到歐洲去觀光
[00:17:28.000 --> 00:17:30.200]  有沒有去看過英國的白軍漢宮
[00:17:30.200 --> 00:17:30.440]  有沒有
[00:17:30.440 --> 00:17:32.040]  有沒有
[00:17:32.040 --> 00:17:34.880]  有沒有看過衛兵在那邊守衛
[00:17:36.280 --> 00:17:39.000]  那你去到那個地方之後還逗逗他
[00:17:39.000 --> 00:17:41.280]  他笑都不敢笑
[00:17:41.280 --> 00:17:43.560]  是不是
[00:17:43.560 --> 00:17:44.880]  那當然你要進去的話
[00:17:44.880 --> 00:17:46.680]  肯定他就把你攔下來
[00:17:46.680 --> 00:17:47.880]  是不是
[00:17:47.880 --> 00:17:49.840]  所以保守在這裏叫做保守
[00:17:49.840 --> 00:17:56.440]  就是在指的好像這一個衛兵一樣
[00:17:56.440 --> 00:17:58.400]  他在保守你的心
[00:17:58.400 --> 00:18:03.560]  神要用他的平安來保守你這個心
[00:18:03.560 --> 00:18:05.080]  外面是波濤洶湧
[00:18:05.080 --> 00:18:08.040]  外面是充滿了各式各樣的壓力
[00:18:08.040 --> 00:18:09.800]  但是你的心被什麼
[00:18:09.800 --> 00:18:12.480]  被神的平安所保守
[00:18:12.480 --> 00:18:16.240]  那這個心懷意念是什麼
[00:18:16.240 --> 00:18:20.960]  心懷意念就指的一個人裏面的內心世界
[00:18:20.960 --> 00:18:26.720]  所以我們的心很重要
[00:18:26.720 --> 00:18:27.240]  因爲
[00:18:27.240 --> 00:18:34.120]  一生的果效都是由心所發出的
[00:18:34.120 --> 00:18:36.680]  跟你旁邊說你的心好重要
[00:18:36.680 --> 00:18:39.600]  好重要
[00:18:39.600 --> 00:18:43.360]  我們中文講心對不對
[00:18:43.360 --> 00:18:46.880]  其實在聖經裏面講的就是你的mind
[00:18:46.880 --> 00:18:50.040]  你的心思
[00:18:50.040 --> 00:18:51.040]  你的意念
[00:18:51.040 --> 00:18:53.240]  不是你的心臟
[00:18:53.240 --> 00:18:59.120]  但是希伯來人講心的時候
[00:18:59.120 --> 00:19:03.600]  往往講的就是一個人整個的思想的中樞
[00:19:03.600 --> 00:19:05.720]  他的那個根源
[00:19:05.720 --> 00:19:06.920]  無論如何
[00:19:06.920 --> 00:19:07.920]  中國人也好
[00:19:07.920 --> 00:19:09.720]  希伯來人講的也好
[00:19:09.720 --> 00:19:13.560]  就代表着你整個的思想的那個根基
[00:19:13.560 --> 00:19:14.880]  那個的全員
[00:19:14.880 --> 00:19:16.440]  這個非常非常的重要
[00:19:16.440 --> 00:19:18.160]  它影響你整個一生
[00:19:18.160 --> 00:19:20.640]  因此主耶穌纔會告訴我們說
[00:19:20.640 --> 00:19:22.240]  你要保守你的心
[00:19:22.240 --> 00:19:23.600]  聖經上提到說
[00:19:23.600 --> 00:19:27.080]  保守你的心勝過保守什麼
[00:19:27.080 --> 00:19:28.440]  一切
[00:19:28.440 --> 00:19:29.440]  但親愛的同志們
[00:19:32.640 --> 00:19:33.960]  保守誰去保守
[00:19:33.960 --> 00:19:38.440]  這裏說神要賜下平安來保守
[00:19:38.440 --> 00:19:40.760]  換句話說是神來保守你
[00:19:40.760 --> 00:19:42.040]  你自己沒辦法保守
[00:19:42.040 --> 00:19:43.680]  是不是
[00:19:43.680 --> 00:19:46.280]  因此
[00:19:46.280 --> 00:19:50.160]  這個就是我們今天要解決的根本原因
[00:19:50.160 --> 00:19:56.040]  所以爲什麼主耶穌開出這個藥方來
[00:19:56.040 --> 00:19:58.720]  就要對症下藥
[00:19:58.720 --> 00:19:59.360]  醫生
[00:19:59.360 --> 00:20:01.560]  戒血
[00:20:02.800 --> 00:20:06.120]  藥到病除
[00:20:06.120 --> 00:20:07.320]  好嗎
[00:20:07.320 --> 00:20:09.880]  現在我們告訴你們這個藥方在哪裏
[00:20:09.880 --> 00:20:10.720]  好不好
[00:20:10.720 --> 00:20:11.200]  第一個
[00:20:11.200 --> 00:20:15.520]  保羅說應當怎麼樣
[00:20:15.520 --> 00:20:16.760]  一無掛慮
[00:20:16.760 --> 00:20:18.760]  跟你朋友說應當一無掛慮
[00:20:18.760 --> 00:20:22.400]  應當一無掛慮
[00:20:22.400 --> 00:20:24.560]  一無掛慮
