
[00:00:00.000 --> 00:00:01.400]  各位影子早晨
[00:05:04.200 --> 00:05:06.100]  第一至第六節
[00:05:06.100 --> 00:05:10.700]  是講述大衛去追擊那些菲利士人
[00:05:10.700 --> 00:05:13.600]  不過去到下半節
[00:05:13.600 --> 00:05:16.600]  七至第十四節
[00:05:16.600 --> 00:05:17.700]  反過來
[00:05:18.900 --> 00:05:21.800]  大衛被蘇羅追殺
[00:05:21.800 --> 00:05:28.000]  但無論或進或退
[00:05:28.000 --> 00:05:30.600]  兩個經歷
[00:05:30.600 --> 00:05:32.700]  我們都可以見證到
[00:05:32.700 --> 00:05:37.100]  神如何介入在大衛的生命裏
[00:05:37.100 --> 00:05:40.200]  我們先來看第一節
[00:05:40.200 --> 00:05:42.100]  經文裏說
[00:05:42.100 --> 00:05:43.900]  有人告訴大衛
[00:05:43.900 --> 00:05:46.300]  菲利士人攻擊基伊拉
[00:05:46.300 --> 00:05:47.500]  搶奪和場
[00:05:48.300 --> 00:05:50.800]  基伊拉在猶大以西
[00:05:50.800 --> 00:05:54.100]  離開亞特蘭東大概五公里
[00:05:54.100 --> 00:05:56.300]  五公里不是很遠
[00:05:56.300 --> 00:06:01.400]  那裏亦是很接近菲利士人的邊境
[00:06:01.400 --> 00:06:03.900]  那裏有一座城
[00:06:03.900 --> 00:06:06.300]  叫做基伊拉
[00:06:06.300 --> 00:06:07.800]  有門
[00:06:07.800 --> 00:06:09.200]  有山
[00:06:09.200 --> 00:06:11.100]  第七節裏說的
[00:06:11.100 --> 00:06:14.500]  而猶大人聚居在那裏
[00:06:14.500 --> 00:06:16.600]  經文說
[00:06:17.000 --> 00:06:19.400]  以色列人剛剛完成了
[00:06:19.400 --> 00:06:20.200]  收割
[00:06:20.200 --> 00:06:21.300]  打谷
[00:06:21.300 --> 00:06:23.600]  這些很勞苦的工作
[00:06:23.600 --> 00:06:25.100]  不過
[00:06:25.100 --> 00:06:26.400]  菲利士人
[00:06:26.400 --> 00:06:28.800]  竟然在這個時間
[00:06:28.800 --> 00:06:31.300]  偷襲他們的和場
[00:06:31.300 --> 00:06:35.300]  於是有人報告給大衛
[00:06:35.300 --> 00:06:39.100]  這樣的處境其實也有些特別
[00:06:39.100 --> 00:06:41.100]  因為當時
[00:06:41.100 --> 00:06:44.000]  蘇羅仍然是王
[00:06:45.500 --> 00:06:47.800]  所以皇體奠體
[00:06:47.800 --> 00:06:50.300]  其實也與大衛無關
[00:06:50.300 --> 00:06:52.600]  要找人幫
[00:06:52.600 --> 00:06:54.600]  要找人出頭
[00:06:54.600 --> 00:06:57.400]  應該找蘇羅
[00:06:57.400 --> 00:07:00.600]  不過基伊拉的人
[00:07:00.600 --> 00:07:02.000]  就是不找蘇羅
[00:07:02.000 --> 00:07:03.000]  找大衛
[00:07:03.000 --> 00:07:06.000]  可能在他們心裏
[00:07:06.000 --> 00:07:07.700]  也有一個想法
[00:07:07.700 --> 00:07:09.000]  這個
[00:07:09.000 --> 00:07:12.700]  才是將來他們的王者
[00:07:15.100 --> 00:07:17.800]  當大衛聽到這個消息
[00:07:17.800 --> 00:07:20.300]  他沒有責任
[00:07:20.300 --> 00:07:21.900]  去幫基伊拉人
[00:07:21.900 --> 00:07:23.500]  不過
[00:07:23.500 --> 00:07:25.000]  出於關心
[00:07:25.000 --> 00:07:26.400]  他仍然想出一番力
[00:07:26.400 --> 00:07:28.300]  於是
[00:07:28.300 --> 00:07:29.900]  到了第二節
[00:07:29.900 --> 00:07:31.300]  他就有行動了
[00:07:31.300 --> 00:07:34.000]  但是請你留意
[00:07:34.000 --> 00:07:36.100]  他不是煞時衝動
[00:07:36.100 --> 00:07:38.100]  因為第二節
[00:07:38.100 --> 00:07:39.400]  上半節這樣說
[00:07:39.400 --> 00:07:42.000]  所以大衛求問耶護說
[00:07:42.000 --> 00:07:44.800]  我去攻打那些菲利士人
[00:07:44.900 --> 00:07:46.700]  可以嗎?不可以嗎?
[00:07:46.700 --> 00:07:50.000]  他想問清楚
[00:07:50.000 --> 00:07:52.900]  上帝究竟
[00:07:52.900 --> 00:07:54.800]  他應不應該
[00:07:54.800 --> 00:07:56.600]  主動出擊
[00:07:56.600 --> 00:07:58.500]  他才行動
[00:07:58.500 --> 00:08:01.100]  所以這裡說
[00:08:01.100 --> 00:08:03.200]  他選擇求問耶護說
[00:08:03.200 --> 00:08:08.700]  大衛在這十四節的經文裏
[00:08:08.700 --> 00:08:10.200]  去尋求
[00:08:10.200 --> 00:08:12.300]  上帝的心意
[00:08:12.300 --> 00:08:14.500]  一共出現了四次
[00:08:15.400 --> 00:08:17.400]  短短十四節經文
[00:08:17.400 --> 00:08:19.500]  問了四次
[00:08:19.500 --> 00:08:22.500]  而直接出現求問
[00:08:22.500 --> 00:08:25.000]  這個詞語就是第二
[00:08:25.000 --> 00:08:26.200]  和第四節
[00:08:26.200 --> 00:08:29.500]  這個詞第一次出現
[00:08:29.500 --> 00:08:30.700]  其實在哪裏呢?
[00:08:30.700 --> 00:08:33.500]  撒慕爾記上的第一章十七節
[00:08:33.500 --> 00:08:35.300]  如果大家記得
[00:08:35.300 --> 00:08:36.300]  那裏是說
[00:08:36.300 --> 00:08:37.500]  哈拿
[00:08:37.500 --> 00:08:39.900]  去求問上帝
[00:08:39.900 --> 00:08:42.000]  希望賜個兒子給他
[00:08:43.200 --> 00:08:45.000]  不過求問這個字
[00:08:45.000 --> 00:08:47.100]  放在這個段落
[00:08:47.100 --> 00:08:49.200]  其實是挺諷刺的
[00:08:49.200 --> 00:08:50.700]  為甚麼呢?
[00:08:50.700 --> 00:08:53.100]  因為掃羅這個名字
[00:08:53.100 --> 00:08:54.300]  掃羅這個字
[00:08:54.300 --> 00:08:57.500]  原本希伯來文就是求問
[00:08:57.500 --> 00:09:00.800]  作者似乎
[00:09:00.800 --> 00:09:03.400]  想繞一個圈
[00:09:03.400 --> 00:09:05.600]  他要告訴我們
[00:09:05.600 --> 00:09:08.600]  用語帶相關的方式
[00:09:08.600 --> 00:09:10.000]  跟我們說
[00:09:10.000 --> 00:09:11.600]  其實你只有個名字
[00:09:12.300 --> 00:09:13.300]  只有一張嘴
[00:09:13.300 --> 00:09:14.900]  是沒有用的
[00:09:14.900 --> 00:09:20.200]  所以值得我們反思的就是
[00:09:20.200 --> 00:09:23.900]  究竟在我們的生活當中
[00:09:23.900 --> 00:09:26.600]  我們有沒有時時刻刻
[00:09:26.600 --> 00:09:30.100]  帶著求問神的心呢?
[00:09:30.100 --> 00:09:35.800]  這裏沒有詳細交代
[00:09:35.800 --> 00:09:38.300]  究竟大衛用甚麼方法
[00:09:38.300 --> 00:09:40.400]  去求問神
[00:09:40.400 --> 00:09:41.900]  沒有說到
[00:09:42.200 --> 00:09:42.900]  不過
[00:09:42.900 --> 00:09:44.800]  神的答覆
[00:09:44.800 --> 00:09:46.400]  很清楚
[00:09:46.400 --> 00:09:48.200]  第二節下半節
[00:09:48.200 --> 00:09:50.300]  耶和華對大衛說
[00:09:50.300 --> 00:09:53.000]  你可以去攻打菲利士人
[00:09:53.000 --> 00:09:55.000]  拯救基爾拉
[00:09:55.000 --> 00:09:58.000]  對大衛來說很清楚
[00:09:58.000 --> 00:09:59.600]  不過
[00:09:59.600 --> 00:10:02.300]  對於跟大衛的人
[00:10:02.300 --> 00:10:03.500]  就不是這樣想
[00:10:03.500 --> 00:10:05.800]  第三節這裏說
[00:10:05.800 --> 00:10:08.400]  跟隨大衛的人對他說
[00:10:08.700 --> 00:10:12.200]  我們在猶大地這裏尚且懼怕
[00:10:12.200 --> 00:10:15.400]  何況王基爾拉去攻打
[00:10:15.400 --> 00:10:17.300]  菲利士人的軍旅呢?
[00:10:17.300 --> 00:10:19.500]  他們心想
[00:10:19.500 --> 00:10:22.000]  沒多久之前
[00:10:22.000 --> 00:10:25.100]  蘇羅先至血洗那百城
[00:10:25.100 --> 00:10:25.600]  是不是?
[00:10:25.600 --> 00:10:28.700]  現在他們只有那四百人
[00:10:28.700 --> 00:10:32.400]  蘇羅追到來還要逃跑
[00:10:32.400 --> 00:10:35.900]  現在大衛竟然說
[00:10:36.400 --> 00:10:38.800]  我們現在去撩交打
[00:10:38.800 --> 00:10:40.800]  然後
[00:10:40.800 --> 00:10:43.800]  這些跟我們
[00:10:43.800 --> 00:10:46.100]  打仗的對象
[00:10:46.100 --> 00:10:48.800]  就是我們多年來的宿敵
[00:10:48.800 --> 00:10:50.400]  菲利士人
[00:10:50.400 --> 00:10:52.200]  有沒有搞錯?
[00:10:52.200 --> 00:10:54.200]  他們無論如何都不肯
[00:10:54.200 --> 00:10:59.100]  大衛很清楚他們那個懼怕的心理
[00:10:59.100 --> 00:11:00.300]  還有
[00:11:00.300 --> 00:11:03.200]  一班人走在一起的集體意識
[00:11:03.200 --> 00:11:05.700]  他深深知道
[00:11:06.100 --> 00:11:08.000]  無論自己怎麼說
[00:11:08.000 --> 00:11:10.700]  都沒有辦法說服
[00:11:10.700 --> 00:11:13.000]  跟隨他的人去出戰
[00:11:13.000 --> 00:11:16.300]  說到口水乾都沒有用
[00:11:16.300 --> 00:11:19.300]  唯有
[00:11:19.300 --> 00:11:21.300]  神才是那位
[00:11:21.300 --> 00:11:23.600]  改變人心的主
[00:11:23.600 --> 00:11:26.700]  我作為目者
[00:11:26.700 --> 00:11:28.700]  或者在座當中
[00:11:28.700 --> 00:11:31.200]  不少是
[00:11:31.200 --> 00:11:32.500]  父母親
[00:11:34.200 --> 00:11:37.800]  我深信你們必定有很類似的體會
[00:11:37.800 --> 00:11:40.800]  我們講極
[00:11:40.800 --> 00:11:43.200]  無論是
[00:11:43.200 --> 00:11:45.200]  我們的牧養對象
[00:11:45.200 --> 00:11:47.800]  還是你們的兒女們
[00:11:47.800 --> 00:11:50.800]  你怎麼說呢?
[00:11:50.800 --> 00:11:52.600]  說一百次
[00:11:52.600 --> 00:11:55.900]  不代表他們會聽的
[00:11:55.900 --> 00:11:58.600]  所以
[00:11:58.600 --> 00:12:00.000]  重要的
[00:12:00.400 --> 00:12:04.400]  反而是將他們帶回到上帝的面前
[00:12:04.400 --> 00:12:07.800]  讓神自己跟他們說
[00:12:07.800 --> 00:12:12.400]  聖經學者
[00:12:12.400 --> 00:12:14.800]  曾經估計過
[00:12:14.800 --> 00:12:16.900]  可能
[00:12:16.900 --> 00:12:19.200]  大衛在那時
[00:12:19.200 --> 00:12:22.200]  跟他的同袍
[00:12:22.200 --> 00:12:23.500]  做了一些事情
[00:12:23.500 --> 00:12:26.100]  讓他們看得到
[00:12:26.100 --> 00:12:28.500]  上帝的回應
[00:12:28.800 --> 00:12:30.800]  這麼清楚 去吧
[00:12:30.800 --> 00:12:34.100]  所以他們才口服心服
[00:12:34.100 --> 00:12:37.100]  接著準備出戰
[00:12:37.100 --> 00:12:38.900]  不過
[00:12:38.900 --> 00:12:41.400]  這裡沒有說
[00:12:41.400 --> 00:12:43.000]  所以
[00:12:43.000 --> 00:12:44.600]  實情是怎樣
[00:12:44.600 --> 00:12:46.100]  真的不知道
[00:12:46.100 --> 00:12:48.600]  但無論如何
[00:12:48.600 --> 00:12:50.100]  這群人
[00:12:50.100 --> 00:12:51.300]  肯配合
[00:12:51.300 --> 00:12:53.300]  第五節
[00:12:53.300 --> 00:12:56.600]  大衛和跟隨他的人往基伊拉去
[00:12:56.800 --> 00:13:00.000]  與菲律賓人打仗 大大擊敗他們
[00:13:00.000 --> 00:13:01.600]  殺敗他們
[00:13:01.600 --> 00:13:03.400]  又奪獲他們的生畜
[00:13:03.400 --> 00:13:06.400]  這樣大衛救了基伊拉的居民
[00:13:06.400 --> 00:13:08.800]  這位神所揀選
[00:13:08.800 --> 00:13:10.400]  未來的君王
[00:13:10.400 --> 00:13:12.400]  就帶領著他的隨從
[00:13:12.400 --> 00:13:14.200]  終於
[00:13:14.200 --> 00:13:17.400]  成功捍衛了以色列人的和尚
[00:13:17.400 --> 00:13:18.700]  不僅如此
[00:13:18.700 --> 00:13:20.400]  還有賺
[00:13:20.400 --> 00:13:21.800]  這裡說他
[00:13:21.800 --> 00:13:26.200]  能夠贏回生畜
[00:13:27.800 --> 00:13:30.800]  如果我們重新整理片段
[00:13:30.800 --> 00:13:34.200]  我們就會很清楚看到
[00:13:34.200 --> 00:13:39.400]  就是因為人沒辦法看得通
[00:13:39.400 --> 00:13:41.400]  前面是怎樣
[00:13:41.400 --> 00:13:43.800]  所以我們才要求問神
[00:13:43.800 --> 00:13:46.600]  我不知道
[00:13:46.600 --> 00:13:48.800]  弟兄姊妹你們有沒有試過
[00:13:48.800 --> 00:13:51.600]  我們沒有問清楚
[00:13:51.600 --> 00:13:53.400]  然後
[00:13:53.400 --> 00:13:55.800]  自己就衝去前面
[00:13:56.800 --> 00:14:00.800]  結果撞板就撞得很大聲
[00:14:00.800 --> 00:14:06.200]  求主幫助我們去學習大衛
[00:14:06.200 --> 00:14:08.400]  第一步
[00:14:08.400 --> 00:14:11.600]  就是願意謙卑去尋求
[00:14:11.600 --> 00:14:13.400]  上帝的帶領
[00:14:13.400 --> 00:14:16.800]  沒錯 在尋求的過程當中
[00:14:16.800 --> 00:14:21.800]  是有很多人的元素
[00:14:21.800 --> 00:14:24.200]  旁邊的人
[00:14:25.400 --> 00:14:27.000]  有很多聲音 很多說話
[00:14:27.000 --> 00:14:29.800]  剛才我提及過
[00:14:29.800 --> 00:14:31.000]  第三節
[00:14:31.000 --> 00:14:34.600]  這些跟隨大衛的人很害怕
[00:14:34.600 --> 00:14:37.000]  你猜也猜得到
[00:14:37.000 --> 00:14:40.800]  他們一定會有說話給大衛聽
[00:14:40.800 --> 00:14:43.400]  一定會給予他壓力
[00:14:43.400 --> 00:14:47.200]  不過大衛仍然認定神
[00:14:47.200 --> 00:14:50.000]  所以他沒有灰心
[00:14:50.000 --> 00:14:54.000]  他願意繼續去尋求神
[00:14:56.000 --> 00:14:58.200]  但是只是尋求
[00:14:58.200 --> 00:15:00.200]  告訴你並不足夠
[00:15:00.200 --> 00:15:05.000]  問完之後還要有行動
[00:15:05.000 --> 00:15:10.600]  如果大衛只有上帝的答案
[00:15:10.600 --> 00:15:14.000]  不肯帶兵去打
[00:15:14.000 --> 00:15:15.400]  不肯走
[00:15:15.400 --> 00:15:20.800]  他是沒有辦法得著這場勝仗
[00:15:20.800 --> 00:15:23.200]  所以
[00:15:23.800 --> 00:15:32.880]  「肯問 肯行動 兩樣東西同樣重要 缺一不可」
[00:15:32.880 --> 00:15:38.400]  到了這裡 經文在第六節裏裏裏還補充了
[00:15:38.400 --> 00:15:45.120]  「亞欽米勒的兒子亞比亞他 逃到基拉建大衛的時候
[00:15:45.120 --> 00:15:48.480]  手裡拿著伊弗德」
[00:15:48.480 --> 00:15:54.760]  我上次講道的時候說過 伊弗德是祭司
[00:15:54.760 --> 00:15:59.520]  他在擔任聖職的時候所穿的衣服
[00:15:59.520 --> 00:16:04.360]  前面的胸牌有一個袋子
[00:16:04.360 --> 00:16:08.720]  裝著兩顆石 烏鈴 土鳴
[00:16:08.720 --> 00:16:13.480]  是用來尋求神的心意
[00:16:13.480 --> 00:16:18.120]  這裡說 亞比亞他去投靠大衛的時候
[00:16:18.120 --> 00:16:21.600]  就帶著那件伊弗德去
[00:16:21.600 --> 00:16:24.960]  他什麼時候去投靠大衛呢?
[00:16:24.960 --> 00:16:27.160]  你查一下
[00:16:27.160 --> 00:16:31.920]  在上一章尾 二十二章
[00:16:31.920 --> 00:16:36.920]  那裏說他逃離了素羅的追殺
[00:16:36.920 --> 00:16:39.200]  去到大衛那裏
[00:16:39.200 --> 00:16:40.680]  如果是這樣
[00:16:40.680 --> 00:16:44.480]  在剛才的第一至第五節
[00:16:44.480 --> 00:16:46.960]  去攻打基拉的時候
[00:16:46.960 --> 00:16:54.600]  究竟他的求民有沒有用到這個伊弗德呢?
[00:16:54.600 --> 00:16:56.800]  真的不知道
[00:16:56.800 --> 00:17:01.280]  不過大衛求問上帝
[00:17:01.280 --> 00:17:07.120]  那份心是無可置疑的
[00:17:07.120 --> 00:17:09.640]  在遇到不同的情況
[00:17:09.640 --> 00:17:13.720]  要做一些重大的決定的時候
[00:17:13.720 --> 00:17:17.040]  我很盼望我們每一個
[00:17:17.040 --> 00:17:19.880]  都不是單打獨鬥
[00:17:19.880 --> 00:17:22.040]  一個人去面對
[00:17:22.040 --> 00:17:24.720]  就算我們一班人走在一起
[00:17:24.720 --> 00:17:26.480]  我們不是不斷地談
[00:17:26.480 --> 00:17:29.480]  不是開會 商討對策
[00:17:29.480 --> 00:17:31.240]  不是的
[00:17:31.240 --> 00:17:35.280]  而是肯來到神的面前
[00:17:35.280 --> 00:17:42.120]  同心合意去尋求祂的心意如何
[00:17:42.120 --> 00:17:44.400]  當然
[00:17:44.400 --> 00:17:46.720]  我們今天沒有伊弗德
[00:17:46.720 --> 00:17:48.800]  你也沒有 我也沒有
[00:17:48.800 --> 00:17:50.240]  不過
[00:17:50.240 --> 00:17:54.160]  我們今天有神所默示
[00:17:54.160 --> 00:17:59.280]  寫得很清楚給我們這本聖經
[00:17:59.280 --> 00:18:01.400]  我也有提過
[00:18:01.400 --> 00:18:03.560]  在疫情開始之後
[00:18:03.560 --> 00:18:08.200]  其實我們每一個人的時間空間
[00:18:08.200 --> 00:18:10.440]  是多了的
[00:18:10.440 --> 00:18:14.960]  究竟我們有沒有好好善用這些時間
[00:18:14.960 --> 00:18:22.360]  用心好好讀好我們這本聖經呢?
[00:18:22.360 --> 00:18:24.680]  說回來
[00:18:24.680 --> 00:18:29.640]  當日大衛躲在曠野的時候
[00:18:29.640 --> 00:18:32.840]  素羅真的很難找到他
[00:18:32.840 --> 00:18:35.880]  不過就是因為他決定
[00:18:35.880 --> 00:18:42.440]  和他的侍從一起去攻打基伊拉
[00:18:42.440 --> 00:18:46.480]  當然了 結果這場仗是打贏的
[00:18:46.480 --> 00:18:47.680]  不過
[00:18:47.680 --> 00:18:53.000]  也因為他這麼明顯的軍事行動
[00:18:53.000 --> 00:18:57.600]  結果暴露了他自己的行蹤
[00:18:57.600 --> 00:19:01.520]  讓素羅知道他躲在哪裡
[00:19:01.520 --> 00:19:05.280]  當然 素羅就不放過他了
[00:19:05.280 --> 00:19:07.520]  於是就收到消息
[00:19:07.520 --> 00:19:11.560]  說他將要帶兵去基伊拉這個地方
[00:19:11.560 --> 00:19:14.080]  去追殺他
[00:19:14.080 --> 00:19:20.840]  經文在第七至第八節這樣說
[00:19:20.840 --> 00:19:22.560]  有人告訴素羅說
[00:19:22.560 --> 00:19:25.200]  大衛到了基伊拉
[00:19:25.200 --> 00:19:27.000]  素羅說
[00:19:27.000 --> 00:19:30.600]  他進了有門有山的城
[00:19:30.600 --> 00:19:36.400]  困壁在裡頭 這是神將他交在我手裡了
[00:19:36.400 --> 00:19:39.960]  於是素羅焦醉眾民
[00:19:39.960 --> 00:19:43.560]  要下去攻打基伊拉城
[00:19:43.560 --> 00:19:47.440]  圍困大衛和跟隨他的人
[00:19:47.440 --> 00:19:50.400]  以人的角度來看
[00:19:50.400 --> 00:19:53.840]  大衛走了去基伊拉城
[00:19:53.840 --> 00:19:57.160]  真是一件很愚蠢的事
[00:19:57.160 --> 00:19:59.960]  素羅也是這樣想
[00:19:59.960 --> 00:20:03.920]  這個城又有門又有山
[00:20:03.920 --> 00:20:08.640]  比起大衛在曠野四處走
[00:20:08.640 --> 00:20:12.160]  這真是一個千載難逢
[00:20:12.160 --> 00:20:16.720]  去捉拿大衛的好機會
[00:20:16.720 --> 00:20:18.080]  不用打的
[00:20:18.080 --> 00:20:19.640]  圍住他
[00:20:19.640 --> 00:20:21.120]  搞定
[00:20:21.120 --> 00:20:23.840]  可以不戰而勝
[00:20:23.840 --> 00:20:27.240]  素羅甚至將這個處境
[00:20:27.240 --> 00:20:34.200]  全息成為「這是神將他交在我手裡了」
[00:20:34.200 --> 00:20:37.560]  真是虧他想得出
[00:20:37.560 --> 00:20:41.400]  剛剛自己才在第二十二章
[00:20:41.400 --> 00:20:42.800]  上一章
[00:20:42.800 --> 00:20:45.880]  將神的祭司
[00:20:45.880 --> 00:20:47.680]  全部殺光
[00:20:47.680 --> 00:20:49.240]  轉過頭
[00:20:49.240 --> 00:20:55.600]  他就覺得神會帶領我
[00:20:55.600 --> 00:21:01.480]  他沒有自知之明的程度
[00:21:01.480 --> 00:21:07.360]  可以說是去到極點
[00:21:07.360 --> 00:21:08.320]  弟兄姊妹
[00:21:08.320 --> 00:21:12.800]  我們不要笑素羅
[00:21:12.800 --> 00:21:16.920]  如果我們不好好讀聖經
[00:21:16.920 --> 00:21:19.160]  沒有在聖經裡
[00:21:19.160 --> 00:21:22.680]  拿到很清楚的引證的話
[00:21:22.680 --> 00:21:24.320]  有一天
[00:21:24.320 --> 00:21:26.320]  當我們覺得
[00:21:26.320 --> 00:21:28.480]  神說這些給我們聽
