
[00:00:00.000 --> 00:00:03.280]  各位姐妹平安,聖誕快樂
[00:10:06.880 --> 00:10:10.240]  在這個早飯裡面,我可以這樣說
[00:10:10.240 --> 00:10:13.760]  這是一個考特首的早飯
[00:10:13.760 --> 00:10:14.720]  很厲害吧?
[00:10:14.720 --> 00:10:17.120]  我不知道,我們遲些會選特首
[00:10:17.120 --> 00:10:20.080]  有沒有人是選委裡面的,不用舉手答
[00:10:20.080 --> 00:10:21.520]  我只是問一下
[00:10:21.520 --> 00:10:23.680]  可能我們當中也有
[00:10:23.680 --> 00:10:27.360]  你憑什麼去選下一屆的特首?
[00:10:27.360 --> 00:10:37.760]  耶穌基督憑什麼選擇彼得作為教會第一屆的特首?
[00:10:37.760 --> 00:10:41.040]  主耶穌就問了他三個問題
[00:10:41.040 --> 00:10:43.440]  你愛我比這些更深
[00:10:43.440 --> 00:10:46.160]  其實三個問題都是同一個
[00:10:46.160 --> 00:10:49.280]  你愛我比這些更深
[00:10:49.280 --> 00:10:55.440]  有些希臘文的解經家就說
[00:10:55.440 --> 00:10:58.880]  原來那三個問題都有一點點分別
[00:10:58.880 --> 00:11:03.440]  首兩次主耶穌問就用了阿加比
[00:11:03.440 --> 00:11:06.480]  希臘文尾音應該高上去
[00:11:06.480 --> 00:11:08.400]  我讀得不像,因為我是廣東人
[00:11:08.400 --> 00:11:12.160]  我廣東人每逢尾音都向下沉下去
[00:11:12.160 --> 00:11:14.960]  所以一定不像
[00:11:14.960 --> 00:11:20.720]  而第三次主耶穌問就用了Phileo
[00:11:20.720 --> 00:11:24.240]  是好像Brotherly Love有一點不一樣
[00:11:24.240 --> 00:11:27.360]  阿加比就是一種無私的愛
[00:11:27.360 --> 00:11:29.280]  這樣去愛,這樣的字
[00:11:29.280 --> 00:11:31.040]  有一點點的分別
[00:11:31.040 --> 00:11:33.840]  Phileo如果你找個明白一點的
[00:11:33.840 --> 00:11:36.080]  就是美國的Philadelphia
[00:11:36.080 --> 00:11:39.120]  就是弟兄之間的一個州
[00:11:39.120 --> 00:11:41.360]  弟兄相愛的一個州
[00:11:41.360 --> 00:11:44.160]  就是這個意思
[00:11:44.160 --> 00:11:48.160]  彼得答三次都是Phileo
[00:11:48.160 --> 00:11:52.960]  我勉強用一點點的比喻來謝譽
[00:11:52.960 --> 00:11:55.040]  這點幫助我們明白
[00:11:55.040 --> 00:11:57.920]  就是主耶穌問了首兩次
[00:11:57.920 --> 00:12:01.360]  你愛我比這些更some more的時間
[00:12:01.360 --> 00:12:03.200]  彼得就回答
[00:12:03.200 --> 00:12:06.720]  你知道我是疼你的
[00:12:06.720 --> 00:12:11.360]  我專門用兩個廣東字來代表同類似的意思
[00:12:11.360 --> 00:12:13.040]  然後主耶穌第二次再問
[00:12:13.040 --> 00:12:15.760]  你愛我比這些更some more的時間
[00:12:15.760 --> 00:12:17.440]  彼得仍然回答
[00:12:17.440 --> 00:12:20.640]  你知道我是疼你的
[00:12:20.640 --> 00:12:22.880]  然後第三次主耶穌這樣問
[00:12:22.880 --> 00:12:26.960]  你疼我比這些更some more
[00:12:26.960 --> 00:12:28.400]  彼得就回答
[00:12:28.400 --> 00:12:29.840]  而且很不開心
[00:12:29.840 --> 00:12:33.200]  開始覺得主耶穌不太相信他
[00:12:33.200 --> 00:12:35.120]  但是他煩躁的時候
[00:12:35.120 --> 00:12:38.320]  主耶穌說你知道我是疼你的
[00:12:38.320 --> 00:12:40.880]  這樣去有這樣的對話
[00:12:40.880 --> 00:12:46.320]  就是考教會第一屆特首的對話
[00:12:46.320 --> 00:12:48.160]  還有一個很特別的地方
[00:12:48.160 --> 00:12:50.960]  你愛我比這些更some more
[00:12:50.960 --> 00:12:54.480]  有三個譯法
[00:12:54.480 --> 00:12:56.480]  如果大家想了解清楚
[00:12:56.480 --> 00:13:01.440]  中國神學研究院編印的註釋本
[00:13:01.440 --> 00:13:07.760]  《釋經》的部分有些文章講明了這一點
[00:13:07.760 --> 00:13:09.520]  不好意思 因為做得急
[00:13:09.520 --> 00:13:11.520]  PowerPoint裡面有些位置是歪的
[00:13:11.520 --> 00:13:14.320]  不過大家不要緊 看到了
[00:13:14.320 --> 00:13:16.160]  第一個可以的譯法
[00:13:16.160 --> 00:13:18.240]  是指那些漁網漁船
[00:13:18.240 --> 00:13:20.880]  因為漁民裡愛的字
[00:13:20.880 --> 00:13:24.960]  沒有特別指明愛什麼
[00:13:24.960 --> 00:13:26.320]  我可以這樣譯
[00:13:26.320 --> 00:13:33.520]  你愛我比愛這些東西更some more
[00:13:33.520 --> 00:13:36.000]  第二個譯法
[00:13:36.000 --> 00:13:39.440]  你愛我比你愛這些人
[00:13:39.440 --> 00:13:43.040]  就是其他門徒更some more
[00:13:43.040 --> 00:13:45.200]  而第三個譯法
[00:13:45.200 --> 00:13:50.960]  就是你愛我比這些人愛我更some more
[00:13:50.960 --> 00:13:52.960]  或者要轉了一個字
[00:13:52.960 --> 00:14:00.240]  你錫我比這些人錫我更some more
[00:14:00.240 --> 00:14:02.480]  這三個問題
[00:14:02.480 --> 00:14:05.920]  三個角度去研究同一個問題
[00:14:05.920 --> 00:14:10.960]  就總結了我們全年體陽福音
[00:14:10.960 --> 00:14:16.240]  而且還在一個聖誕節講愛的節日裡
[00:14:16.240 --> 00:14:20.560]  我們去有一些思想
[00:14:20.560 --> 00:14:22.960]  我就借用這三個譯法
[00:14:22.960 --> 00:14:24.560]  我們去想一想
[00:14:24.560 --> 00:14:27.760]  第一個問題 第一個譯法是指
[00:14:27.760 --> 00:14:30.480]  物質上的需要
[00:14:30.480 --> 00:14:35.280]  或者我們的謀生技能
[00:14:35.280 --> 00:14:39.120]  我在大學階段的時候有幫人補習
[00:14:39.120 --> 00:14:41.120]  有一個學生
[00:14:41.120 --> 00:14:43.600]  我也記得她的名字
[00:14:43.600 --> 00:14:45.280]  叫林梓揚
[00:14:45.280 --> 00:14:48.560]  被我補習過還記得她的名字
[00:14:48.560 --> 00:14:51.120]  可能她有一點童年陰影
[00:14:51.120 --> 00:14:54.160]  上網聽說提到我的名字
[00:14:54.160 --> 00:14:58.480]  她媽媽是宣道會北角堂的女傳道
[00:14:58.480 --> 00:15:00.320]  叫高麗智
[00:15:00.320 --> 00:15:02.320]  我叫高姐
[00:15:02.320 --> 00:15:09.760]  有一次梓揚受傷
[00:15:09.760 --> 00:15:12.080]  心裡有些問題
[00:15:12.080 --> 00:15:13.760]  總之很大件事
[00:15:13.760 --> 00:15:16.160]  住在醫院很久
[00:15:16.160 --> 00:15:18.000]  我們就一直幫她祈禱
[00:15:18.000 --> 00:15:19.920]  不過對我來說我學了一個好心
[00:15:19.920 --> 00:15:22.240]  因為我跟高姐聊天的時間
[00:15:22.240 --> 00:15:25.360]  她突然自己說出來
[00:15:25.360 --> 00:15:28.080]  我們做父母的無他
[00:15:28.080 --> 00:15:31.760]  很希望子女健康地成長
[00:15:31.760 --> 00:15:34.320]  希望子女有謀生的技能
[00:15:34.320 --> 00:15:37.120]  我能剩下什麼給她也沒辦法
[00:15:37.120 --> 00:15:39.200]  我只能夠天天為她祈禱
[00:15:39.200 --> 00:15:41.520]  好像林牧師的媽媽
[00:15:41.520 --> 00:15:43.840]  為林牧師、林師母祈禱
[00:15:43.840 --> 00:15:45.040]  一樣
[00:15:45.040 --> 00:15:47.200]  高姐說我以後老了
[00:15:47.200 --> 00:15:48.800]  她又用這句話
[00:15:48.800 --> 00:15:51.760]  被人帶我去不願意去的地方
[00:15:51.760 --> 00:15:53.760]  就是老人院
[00:15:53.760 --> 00:15:56.400]  我就天天祈禱
[00:15:56.400 --> 00:15:59.680]  天天為兒女祈禱
[00:15:59.680 --> 00:16:03.520]  或為教會的弟兄姊妹祈禱
[00:16:03.520 --> 00:16:07.040]  剩下來的能力就這麼多
[00:16:07.040 --> 00:16:11.120]  當時我是大學生
[00:16:11.120 --> 00:16:13.520]  我在想將來我會聽到
[00:16:13.520 --> 00:16:18.000]  原來我重視的人生的價值在哪裡
[00:16:18.000 --> 00:16:19.600]  你的謀生技能
[00:16:19.600 --> 00:16:24.000]  對彼得來說如存如亡非常重要
[00:16:24.000 --> 00:16:30.080]  而且是黏著他的生命的一種聯繫
[00:16:30.080 --> 00:16:32.240]  當他有心事或不懂得做
[00:16:32.240 --> 00:16:33.920]  或有些事情他不知道怎麼進展
[00:16:33.920 --> 00:16:34.880]  當然啦
[00:16:34.880 --> 00:16:36.880]  三次不認主之後
[00:16:36.880 --> 00:16:39.120]  心裡的那種感覺
[00:16:39.120 --> 00:16:42.240]  又還沒跟主耶穌談好
[00:16:42.240 --> 00:16:43.840]  不知道怎麼辦
[00:16:43.840 --> 00:16:44.960]  去打魚
[00:16:44.960 --> 00:16:47.680]  去做自己慣常喜歡做的事
[00:16:47.680 --> 00:16:50.160]  或不喜歡做的事
[00:16:50.160 --> 00:16:51.920]  主要是你慣常做
[00:16:51.920 --> 00:16:55.120]  無意識地這樣做
[00:16:55.120 --> 00:16:58.720]  物質的需要對我們來說很重要
[00:16:58.720 --> 00:17:00.400]  主耶穌第一個問題就是
[00:17:00.400 --> 00:17:02.320]  將物質的需要
[00:17:02.320 --> 00:17:04.160]  比較我們對它的愛
[00:17:04.160 --> 00:17:06.080]  我想提出
[00:17:06.080 --> 00:17:12.240]  主耶穌沒有貶低物質需要的重要性
[00:17:12.240 --> 00:17:14.400]  我們每個人都要
[00:17:14.400 --> 00:17:17.280]  我們的生命和你擁有的東西
[00:17:17.280 --> 00:17:18.320]  是很重要的
[00:17:18.320 --> 00:17:22.000]  像今天我打了一條紅色的領帶
[00:17:22.000 --> 00:17:23.280]  因為我認同施班
[00:17:23.280 --> 00:17:25.200]  施班今天全部打紅色的領帶
[00:17:25.200 --> 00:17:27.120]  家裡幾條紅色的領帶
[00:17:27.120 --> 00:17:29.280]  只有這條還沒弄髒
[00:17:29.280 --> 00:17:30.560]  我就打出來
[00:17:30.560 --> 00:17:32.160]  就是這麼簡單
[00:17:32.160 --> 00:17:34.480]  而且這個又有十字架
[00:17:34.480 --> 00:17:38.160]  又有一個恩典在那裡
[00:17:38.160 --> 00:17:40.080]  你所擁有的東西
[00:17:40.080 --> 00:17:44.000]  和你的身份是連在一起的
[00:17:44.000 --> 00:17:48.800]  你一定會非常愛你所擁有的東西
[00:17:48.800 --> 00:17:50.400]  但主耶穌說
[00:17:50.400 --> 00:17:55.280]  這是一個比較式的提醒
[00:17:55.280 --> 00:17:56.560]  他問彼得的時間就是
[00:17:56.560 --> 00:17:58.160]  你很愛那些東西
[00:17:58.160 --> 00:18:03.520]  但你愛我比這些更深
[00:18:03.520 --> 00:18:05.440]  意思是
[00:18:05.440 --> 00:18:08.160]  這個transcendent love
[00:18:08.160 --> 00:18:09.920]  超越的愛
[00:18:09.920 --> 00:18:11.200]  你很愛的東西
[00:18:11.200 --> 00:18:13.440]  然後你再可以超越這個愛
[00:18:13.440 --> 00:18:17.280]  這個是跟從主的其中一個要素
[00:18:17.280 --> 00:18:19.920]  我們今天也是要面對這件事
[00:18:19.920 --> 00:18:22.240]  我們愛的所有東西
[00:18:22.240 --> 00:18:24.320]  我們擁有的
[00:18:24.320 --> 00:18:30.160]  但是你要超越愛的那些
[00:18:30.160 --> 00:18:32.960]  曾經有一個人
[00:18:32.960 --> 00:18:36.080]  他家人不讓他吃飯
[00:18:36.080 --> 00:18:38.640]  他哭了
[00:18:38.640 --> 00:18:40.720]  是個大男人
[00:18:40.720 --> 00:18:42.960]  三十歲左右
[00:18:42.960 --> 00:18:46.000]  不讓他吃飯就哭
[00:18:46.000 --> 00:18:49.040]  他不是因為沒得吃而哭
[00:18:49.040 --> 00:18:52.960]  他是因為家人愛他而哭
[00:18:52.960 --> 00:18:54.080]  當時我看電視
[00:18:54.080 --> 00:18:56.240]  看到一個叫reality show
[00:18:56.240 --> 00:18:57.440]  在美國很流行
[00:18:57.440 --> 00:18:58.480]  真實的
[00:18:58.480 --> 00:19:01.040]  講一個七八磅的人
[00:19:01.040 --> 00:19:02.880]  七八磅
[00:19:02.880 --> 00:19:05.840]  我已經是脂肪的代表
[00:19:05.840 --> 00:19:11.680]  但都不夠他真正是脂肪的霸主
[00:19:11.680 --> 00:19:13.200]  七八磅的人
[00:19:13.200 --> 00:19:14.880]  你想想他吃多少東西
[00:19:14.880 --> 00:19:17.040]  KFC他真的吃
[00:19:17.040 --> 00:19:18.400]  他在美國
[00:19:18.400 --> 00:19:21.120]  他可以幾桶KFC這樣吃
[00:19:21.120 --> 00:19:22.960]  他的slab不是薯片
[00:19:22.960 --> 00:19:26.160]  是KFC的雞
[00:19:26.160 --> 00:19:29.120]  家人因為醫生說
[00:19:29.120 --> 00:19:30.720]  不准他吃東西
[00:19:30.720 --> 00:19:32.240]  是哭著不准他吃
[00:19:32.240 --> 00:19:33.120]  你不要再吃了
[00:19:33.120 --> 00:19:35.280]  吃了你會死的
[00:19:35.280 --> 00:19:36.400]  然後他又哭著
[00:19:36.400 --> 00:19:37.920]  後來很感動
[00:19:37.920 --> 00:19:41.760]  謝謝你們不准我吃東西他就哭了
[00:19:41.760 --> 00:19:44.720]  弟兄姊妹物質的需要很重要
[00:19:44.720 --> 00:19:48.400]  但愛主耶穌基督的比較
[00:19:48.400 --> 00:19:51.840]  在聖誕節我就反應
[00:19:51.840 --> 00:19:55.600]  主耶穌愛什麼呢
[00:19:55.600 --> 00:19:58.160]  我們學他的樣式
[00:19:58.160 --> 00:20:00.320]  第二個逆法
[00:20:00.320 --> 00:20:02.160]  當然是指我們人際關係
[00:20:02.160 --> 00:20:05.200]  講愛不講人際關係不應該
[00:20:05.200 --> 00:20:09.120]  你最愛誰
[00:20:09.120 --> 00:20:10.640]  我見到Jimmy老師
[00:20:10.640 --> 00:20:15.920]  他一下就拖著姚嵐老師
[00:20:15.920 --> 00:20:17.040]  這樣很簡單
[00:20:17.040 --> 00:20:18.640]  我當中很感恩
[00:20:18.640 --> 00:20:20.160]  我做夫婦區
[00:20:20.160 --> 00:20:21.520]  很多見證
[00:20:21.520 --> 00:20:24.000]  去夫婦營特別厲害
[00:20:24.000 --> 00:20:26.640]  什麼表達都有
[00:20:26.640 --> 00:20:30.400]  總之盡量希望他疼老婆
[00:20:30.400 --> 00:20:33.360]  疼老公
[00:20:33.360 --> 00:20:37.840]  當時耶穌問彼得這個問題
[00:20:37.840 --> 00:20:39.520]  可以譯成
[00:20:39.520 --> 00:20:42.400]  你愛我比愛這些人更深
[00:20:42.400 --> 00:20:43.440]  當時有多少人在這裡
[00:20:43.440 --> 00:20:46.000]  還有六個門徒
[00:20:46.000 --> 00:20:48.560]  我們數目讀聖經我們數到
[00:20:48.560 --> 00:20:51.600]  加上彼得一共七個
[00:20:51.600 --> 00:20:55.280]  那裡他們真的叫做七盒當扣
[00:20:55.280 --> 00:20:58.240]  七兄弟
[00:20:58.240 --> 00:21:00.160]  十二個裡面他們七個比較親近
[00:21:00.160 --> 00:21:03.120]  其實七個裡面還有四個比較親近
[00:21:03.120 --> 00:21:04.160]  兩對兄弟
[00:21:04.160 --> 00:21:08.080]  總之當時哺乳有七個
[00:21:08.080 --> 00:21:10.480]  在一起
[00:21:10.480 --> 00:21:12.400]  耶穌問
[00:21:12.400 --> 00:21:14.720]  你看你所愛的這六個
[00:21:14.720 --> 00:21:16.560]  你愛我比愛他們
[00:21:16.560 --> 00:21:19.920]  你會不會深一點
[00:21:19.920 --> 00:21:23.600]  這是很重要很重要的問題
[00:21:23.600 --> 00:21:26.640]  有時人你去愛
[00:21:26.640 --> 00:21:27.600]  我不知道有沒有
[00:21:27.600 --> 00:21:30.560]  我聽過一些做療癒的
[00:21:30.560 --> 00:21:32.720]  他會乾的會枯的
[00:21:32.720 --> 00:21:39.840]  我上個星期陪師母進去海南
[00:21:39.840 --> 00:21:42.080]  她開會我就睡覺
[00:21:42.080 --> 00:21:44.480]  因為我放假她開會
